-0.164639-9.12948e-17j 0.251223-6.82293e-17j -0.130593-1.82207e-17j 0.00314118+1.03149e-16j 0.0190025+2.30832e-17j -0.0196778-1.12981e-18j 0.125631+8.44195e-16j -0.248588+1.50171e-15j -0.0582388-4.42099e-16j 0.0210832-5.96214e-16j -0.00240481-1.34528e-16j -0.0327284-1.10259e-16j -0.134889-2.08018e-16j 0.29232-2.05261e-16j -0.0920515-1.74509e-16j -0.100341+1.52284e-16j 0.0353533-6.85694e-18j -0.0699207+9.72592e-16j 0.00266062+1.49902e-17j -0.00141842-1.14362e-17j -0.0093188+5.17008e-17j 0.00940913+6.9582e-18j 0.00386227+1.80253e-16j -0.0118383-3.98511e-17j -0.0482469+1.18986e-15j -0.0168947-3.03768e-17j -0.0406055-1.81696e-15j 7.75796e-05-1.60263e-16j 0.0254262+3.4398e-16j 0.0358647-4.24815e-16j -0.0442997+5.17193e-16j 0.0560998+4.69715e-15j 0.037122-2.99406e-16j -0.00841381-6.46256e-16j -0.0269356-6.15081e-15j -0.0172718-3.13162e-16j 0.0253099+1.779e-14j 0.0050862-5.20733e-16j 0.00112473+4.70552e-17j 0.016422+1.15594e-16j -0.0125838-2.07919e-16j -0.00937577+2.83215e-17j 0.0244042+1.24821e-15j -0.00540298-2.21562e-16j -0.0127112-3.06986e-16j -0.00137783+8.58969e-17j -0.0018101-1.5499e-16j -0.0213923+3.62338e-16j 0.0309551+2.62081e-16j 0.00214262-4.17997e-16j 0.0137873-1.07645e-15j 0.0293079-8.17405e-16j 0.0187214-1.2593e-15j 0.00539855-2.48511e-16j -0.0333077-2.41083e-16j 0.0187896+7.37121e-16j -0.0144777+4.63451e-17j 0.0215541+1.93308e-17j 0.0198757-1.36881e-14j 0.0394137+1.23094e-15j 0.014969-4.58639e-16j -0.0139422+1.38821e-16j -0.0235577-4.62113e-16j -0.00418987+1.99415e-17j 0.0195774-2.17457e-16j 0.00774788+3.8548e-17j -0.0194753-1.07653e-16j 0.0252022+8.83498e-16j -0.0116386+3.65729e-16j 0.0132956+7.46622e-15j -0.00368589+1.05539e-16j 0.00653844+1.4874e-16j -0.0138978-9.54001e-18j -0.00720014+4.54271e-16j 0.0123516-3.43937e-16j 0.024023+1.09359e-16j -0.00582075+1.87521e-16j 0.0239871+2.84794e-16j -0.00251121+1.23648e-16j -0.00657413-3.95639e-16j 0.0319174+1.58276e-16j 0.000741222+4.9816e-16j 0.0328699-1.8564e-16j 0.00809178-5.90356e-16j -0.0305048-9.46695e-16j -0.00459648-2.97278e-16j 0.0291044-2.50544e-16j -0.0259343-1.08804e-16j -0.0229627+2.82839e-16j -0.00908227-9.27091e-17j 0.00648732-2.05005e-16j -0.000618293+2.12338e-16j 0.0160649-1.58029e-16j 0.00683635+4.73577e-15j 0.0103489-1.08929e-16j 0.0134338-1.66801e-16j 0.076037+7.10799e-16j 0.0123789+1.03839e-15j -0.0234961+2.50597e-16j -0.0207101-7.98538e-17j 0.0266799-1.04842e-16j -0.0158682-2.29152e-16j -0.00929526-2.97946e-16j -0.00525043-6.89715e-17j -0.0301444-1.10259e-16j 0.0133621+5.84455e-17j -0.0254501-5.22227e-17j 0.0053662-1.04702e-16j 0.0141854-2.22832e-17j -0.00280553-3.01533e-17j -0.00795433-4.76252e-17j 0.00257398+1.98815e-16j -0.0340644+3.22801e-16j -0.0256001+3.80271e-17j 0.0089947-1.52373e-17j -0.0030888+5.50627e-18j -0.0305512+3.22635e-16j -0.0168083+4.10201e-16j 0.00384916-7.87108e-17j -0.0097+1.12084e-16j -0.0352063-1.37448e-16j 0.0202181-1.04848e-15j 0.0768822-1.54151e-16j 0.0160204+1.13966e-17j -0.0217705+1.3936e-16j -0.014021+3.29516e-17j -0.0269873-1.76868e-15j 0.088649-2.01775e-17j 0.0170737+1.39359e-16j -0.0462828+2.00992e-16j 0.0254975-6.99026e-18j -0.0241779-4.91367e-17j 0.127336-2.83872e-16j -0.0225589-1.04865e-16j -0.050254+9.54521e-16j -0.129568-1.39877e-15j 
0.226288-2.64465e-15j 0.168132-1.87354e-15j 0.132864+1.63004e-16j -0.14165-3.89623e-16j 0.113998+7.15305e-17j -0.0156307-1.01148e-16j 0.27891+1.9635e-15j 0.108857-1.0406e-15j -0.147027+1.76529e-16j 0.0192436-6.12106e-16j 0.100476-1.53877e-16j 0.02062+4.07985e-16j 0.243564+5.08286e-16j 0.152307-3.09477e-16j 0.162344-3.39975e-16j -0.0335503+5.4822e-17j -0.0512966+1.57942e-16j -0.00372019-4.6097e-17j -0.0296236+2.36776e-16j -0.0401926-1.40416e-17j 0.0372337+2.55854e-16j 0.0458137+4.93814e-16j 0.021264+4.20035e-16j -0.0302149-1.16145e-16j -0.0224143+5.78167e-16j 0.057779-9.62893e-17j 0.00755587-2.8439e-16j -0.055856-1.24141e-16j 0.0315312-1.2355e-16j -0.0398135+2.19154e-16j 0.00337552-2.06375e-16j 0.00203563+1.14488e-16j -0.0142301-4.38699e-17j 0.00929662+2.03765e-17j 0.0104075+1.28806e-15j -0.0539331+7.91859e-16j 0.0164139+1.17799e-14j -0.00470495+3.88025e-16j 0.0135009-6.41071e-16j 0.0160398+9.38123e-17j -0.00269189+4.59183e-17j 0.0122326+4.49347e-17j -0.0454078-1.75671e-15j 0.00228253+2.30879e-16j 0.00772778+5.21173e-17j 0.0351067+3.73684e-15j -0.0132474+8.81361e-16j 0.0168659-4.24273e-16j -0.00507065+3.47267e-16j -0.0157622+2.25622e-16j 0.0108448-4.41316e-16j 0.024812+5.16385e-18j -0.0220271+2.24617e-16j -0.0339656-4.61323e-16j 0.00572787-2.30012e-16j -0.000551262+1.86649e-16j 0.012665+6.80932e-17j 0.00158021-2.86239e-16j -0.0376884+2.61129e-14j 0.0161069+3.18047e-17j -0.017598+1.28226e-16j -0.016669-3.41981e-16j -0.037901-8.95642e-16j -0.00667403+5.16758e-16j 0.00961518-4.66741e-16j -0.0257602-1.13816e-16j -0.00225991-5.49115e-16j -0.0155146+6.77708e-16j 0.0245546-1.20015e-16j 0.0179079+1.01015e-14j -0.0011238-1.36675e-20j -0.0340356-1.97207e-15j -0.01412-5.24584e-16j 0.016216-8.36251e-16j -0.0200487-5.25737e-16j -0.00883853+3.8136e-16j -0.00692831-5.05041e-17j -0.0196012-2.2503e-16j 0.0211407-7.16019e-16j -0.0137162-1.04321e-16j -0.0268183+2.3531e-16j -0.00452472-7.52648e-16j -0.0166494+4.1859e-17j -0.00789879+7.97237e-16j 0.00217441+1.81003e-16j -0.00446192+7.31586e-17j -6.80381e-05+1.76366e-16j 0.0256954+2.69426e-16j -0.0112383+1.96206e-16j 0.0107757+9.88041e-17j 0.00356472-1.95385e-16j -0.0137697-1.98541e-15j 0.0403539-1.62996e-16j -0.00986462-7.73791e-15j 0.016997-9.2044e-17j 0.0100646-2.19587e-16j 0.0652981+5.36155e-16j 0.0304588+2.69986e-15j -0.00073642+2.83653e-17j -0.00407933+6.72173e-17j 0.0277184-1.49907e-16j 0.00168962-4.75048e-16j 0.0284092+1.0283e-15j 0.0559767+8.20741e-16j -0.00203786+2.87945e-16j 0.0225539+1.77134e-16j -0.0137436-2.41702e-17j 0.00344743+1.66412e-17j -0.0280235+7.81257e-17j -0.0221801+1.82733e-16j -0.0170702-2.37975e-16j 0.0554673-4.62699e-16j -0.0398186+1.21392e-16j 0.0229682+9.39857e-17j 0.02088+3.01047e-16j -0.0306933+1.01278e-16j 0.00963015+2.73294e-16j -0.0373307+3.28192e-16j 0.0404827-9.1409e-16j -0.00916777+1.3171e-16j 0.0247967-1.96626e-16j 0.0242142-1.70424e-15j -0.0834413+8.25469e-17j 0.0880473-2.25446e-16j -0.0405307-2.50828e-17j -0.0158747-6.39042e-17j 0.024932+1.76909e-15j -0.01317-8.05443e-17j -0.0450448-2.02987e-16j 0.0327396-1.69562e-16j -0.0037931+1.66997e-16j -0.0165763+1.83164e-16j 0.0155768+4.66439e-17j -0.0915207+3.78312e-17j 0.132408+1.54409e-15j -0.0659946-2.25207e-15j 
-0.053766+8.18701e-16j -0.0648319+5.3283e-16j -0.112816+1.7113e-16j -0.30161-5.21439e-16j 0.0738925+1.19653e-16j -0.0522133-1.42131e-16j 0.122082+9.67148e-16j -0.0628031+8.15053e-16j 0.196016-5.5479e-17j -0.108451+3.52147e-15j 0.0180595-2.13338e-16j -0.0227069-2.41063e-16j -0.177951-1.32432e-16j 0.161501-3.87041e-16j 0.145638-3.99235e-16j -0.0869023+7.14572e-17j -0.0640753-6.05557e-17j -0.0504353+4.30619e-16j 0.0274024-7.08826e-16j -0.112547+4.95506e-16j -0.0275673-4.39247e-16j -0.0832661-4.13571e-16j 0.0160737-3.36176e-16j -0.0350514+2.38288e-16j 0.100195-2.74531e-15j -0.10183+9.22404e-17j -0.00393709-1.95804e-16j -0.0152932-5.46465e-17j -0.0117994-2.06764e-16j -0.0066919+5.68386e-16j 0.113994-4.64229e-16j 0.0343639+3.61796e-15j 0.00200729-5.07346e-17j -0.0325246-1.78689e-15j -0.0107595-2.88517e-15j -0.0314643+1.33042e-16j -0.00350398-2.21787e-15j 0.00849312+5.47748e-16j 0.0216847-1.00853e-16j -0.0482669-3.27537e-16j 0.0206495+3.92961e-16j -0.00318573+1.14299e-16j 0.0319313+8.66227e-16j -0.0135335+5.27517e-16j 0.00224603-9.16334e-17j -0.0223375-2.35735e-15j 0.0286642-1.43857e-15j -0.0369667+6.30458e-16j -0.00174637-3.89698e-16j 0.0164087+2.52994e-16j -0.0114103+8.34418e-16j -0.027504-1.85707e-17j 0.0180268+2.6552e-17j 0.000876829-3.66395e-16j 0.0505202+3.10198e-16j 0.00581368-1.40591e-16j -0.0188975-1.27366e-16j -0.0251959+3.18632e-16j -0.0457579+3.11779e-14j -0.0327155-1.63172e-15j -0.0199219+3.12737e-16j -0.0583906-1.11038e-15j 0.00511025-2.05212e-16j 0.0174756+3.12307e-16j -0.00166155+7.53537e-17j -0.034534-2.16321e-15j -0.0750117-1.87525e-15j 0.00412723-9.62706e-16j -0.0139736-5.02193e-16j -0.0133201-7.6818e-15j 0.0222913-2.29514e-16j 0.0186084+1.53888e-15j 0.0121498+2.67033e-16j -0.00101953+1.01367e-16j -0.00686261-2.2847e-16j -0.000381495+6.30873e-17j 0.00931827-1.9908e-16j -0.027108-2.81366e-16j 0.0209791-6.57465e-17j 0.00265556+7.73238e-17j 0.00814846+1.97879e-16j -0.00628659+2.55005e-16j 0.0315531-3.2205e-16j 0.00467274+4.36338e-17j -0.00964107+1.48906e-16j 0.0356752-8.07109e-17j -0.00671296+1.04597e-16j 0.0510799+3.06223e-16j -0.0280904-8.53473e-17j 0.00878134+1.97298e-16j -0.0193545+1.17141e-15j 0.0408995+7.02469e-15j -0.00579107+7.37711e-16j -0.0245001-1.77331e-14j -0.0064891-7.03016e-17j -0.00961772+2.55177e-16j -0.0206162-2.10199e-16j 0.00854415+9.57206e-16j 0.0101854+1.90234e-17j 0.0406716-1.23905e-16j 0.0119436-2.02933e-16j 0.0114801-5.36472e-16j -0.0364879-8.44637e-16j 0.0483232+4.88419e-16j -0.0170488+4.8879e-17j 0.0199611-9.48306e-17j 0.0450742-1.29506e-16j -0.0428385-4.9406e-16j 0.0276924-1.7105e-17j -0.00219018+1.61976e-16j 0.0121323-4.93456e-19j -0.0078022+2.95332e-16j -0.0339384+5.00677e-16j 0.0255749-3.14932e-16j -0.0958378-2.90038e-16j 0.0584348-2.20173e-17j 0.020685+4.69136e-17j -0.0303993+3.04728e-16j 0.0244619-4.38667e-16j 0.065133-2.38258e-16j -0.0810498+3.2928e-17j -0.0109422+1.2859e-15j 0.0816514-7.07021e-17j 0.0112717-4.6519e-17j 0.0258547-1.56494e-16j 0.0650211-1.13366e-16j 0.135668+9.29342e-15j 0.0197723-1.65928e-17j 0.0374391+2.23021e-16j 0.107579-5.34147e-16j -0.0426671-2.10452e-16j 0.0646478-4.54225e-17j -0.0682297+1.80304e-16j -0.0164886+6.88702e-17j -0.126108-1.2685e-15j 0.0433915+1.95602e-15j 
0.027286+1.1728e-16j -0.0718727+1.98424e-16j -0.0806344+4.12835e-17j 0.170661+3.82692e-19j 0.0213858-1.08107e-16j -0.100393-2.2511e-16j 0.115464+5.22071e-16j 0.0312226+1.47086e-16j 0.150278-1.67319e-16j -0.17675+6.08106e-15j 0.0281598-5.33939e-17j -0.0324242+1.47637e-16j 0.0039362-1.00863e-16j -0.113771+3.60087e-16j -0.102737+5.70824e-16j -0.131191+2.79411e-16j 0.136551-2.52055e-16j 0.0102258-2.41364e-17j -0.144674+1.9389e-15j -0.018396-5.29167e-16j -0.171211-7.08525e-16j -0.0111127+2.26052e-16j 0.119905+7.12792e-16j -0.0541376+3.04492e-16j 0.182639-5.36871e-15j 0.0418824+1.04506e-17j -0.107344-5.19592e-15j -0.066834-8.59151e-16j 0.0533723+5.35267e-16j -0.0142553+4.30313e-16j 0.0241424-5.46251e-16j -0.0276531-2.6409e-15j -0.00974331-4.20185e-16j -0.0761586-3.69561e-15j 0.005931+6.66808e-16j 0.00517655-6.29914e-16j 0.0205123+1.37273e-14j 0.0695373-1.5869e-15j 0.0419437+1.29669e-15j 0.00140576-3.22503e-16j 0.0632752+2.06045e-16j 0.0165203-6.86104e-17j 0.0264635+8.82564e-16j 0.026099-5.18836e-16j -0.0167673+4.7683e-17j -0.00468408+3.31758e-16j 0.0156564-1.18488e-16j -0.023712+4.83426e-16j 0.0240928+5.41442e-16j -0.0454661-3.88799e-16j -0.0147748+2.4711e-15j 0.0518152-8.1789e-16j -0.0407673+2.71399e-17j 0.0117857+5.73354e-16j 0.0209932-2.46883e-18j 0.00078592-4.73317e-16j 0.00529458-2.73459e-16j 0.029197-3.84724e-17j 0.0318927-2.20924e-14j 0.0135397+7.83002e-16j 0.00673957-5.38283e-16j 0.0144458+1.61694e-17j -0.041596-8.73124e-16j -0.0143545+1.14065e-15j 0.10935-2.78867e-15j -0.0124814+1.5886e-15j -0.0194817-9.27698e-16j 0.0352129+8.91093e-16j -0.0138274-1.19216e-16j -0.0247258-1.39094e-14j -0.0202554+1.20915e-16j -0.00110416-2.65702e-16j -0.0220412-3.49778e-16j 0.0321002-7.82403e-16j -0.00284199+3.783e-16j -0.0144198+1.63152e-17j -0.0133593+1.41685e-16j 0.00433179-2.27451e-16j 0.0328435-1.15514e-15j -0.00659215+3.9149e-16j -0.0450309+3.58064e-16j 0.00994252-4.20697e-16j -0.0579113+5.9189e-16j -0.0330533+2.01275e-15j 0.0120881-7.01707e-17j -0.0279797-2.21725e-16j -0.00307325+3.35734e-16j 0.0384592+4.26347e-16j -0.0157646+1.58907e-17j 0.0471978+1.13865e-15j 0.000162883-3.9324e-16j -0.0208906-3.72308e-15j 0.00816157-5.8028e-16j 0.0105817+7.79612e-15j -0.000892295+2.50377e-16j -0.0231481-2.23485e-17j -0.00716086-1.06909e-16j 0.00568285+4.84323e-16j -0.000707805-2.0935e-16j 0.0171793-7.1519e-17j -0.00650492-5.5244e-16j 0.0501695-1.93018e-16j 0.0110554+5.17141e-16j 0.0449571+2.94666e-16j -0.0106083+3.27907e-16j -0.0426368-6.1472e-17j 0.0503265-1.27624e-16j -0.0323326-1.18415e-16j -0.0408972+2.58952e-16j 0.00588267+3.75107e-17j 0.0186963-1.63544e-16j 0.0330506-5.33947e-16j -0.012138-7.28686e-17j 0.0173209+4.49305e-17j 0.00827239+7.00197e-17j 0.0357524-1.98586e-17j -9.56599e-05+7.66935e-17j -0.0130954+2.39784e-16j 0.000792338+4.22214e-17j -0.0271317+7.81021e-17j 0.00761004+1.38715e-16j -0.0275113+1.75074e-15j -0.0371839+1.42906e-16j -0.079286+4.35309e-16j -0.0342486+2.23703e-16j 0.0182684+1.03365e-16j -0.0268741-1.83465e-15j -0.0284975+9.50265e-17j -0.00420844-2.78906e-17j -0.0343555+2.40123e-16j -0.0292647+1.05455e-15j -0.0817085+1.08359e-15j 0.0570609-3.46958e-16j 0.059926-1.70159e-16j 0.054996-6.34524e-16j 0.0858794+5.5219e-16j 
0.0589282-4.2763e-16j -0.0254128-2.48549e-16j 0.0910946+9.65912e-18j -0.107601+1.15975e-16j -0.210429+3.92567e-16j -0.108662-1.04739e-16j 0.0378965+8.34037e-17j 0.0510521-3.83217e-16j -0.0275564+2.47185e-16j 0.0660441-2.26188e-15j 0.20513-5.73126e-16j -0.0250742+3.06487e-16j 0.0201978+1.50849e-17j 0.0520044-5.29771e-16j 0.167184-3.96017e-16j 0.0945788-1.77375e-16j 0.0978795+2.66088e-16j 0.160823-2.26289e-15j -0.0215263-3.45879e-16j -0.0294671+2.47081e-16j 0.100304+1.55628e-16j -0.078959-6.33754e-16j -0.0146673-8.27718e-16j 0.0502675-4.98503e-17j 0.0052118-4.33173e-16j 0.124489-1.03124e-16j -0.0684029-2.00533e-15j 0.0753932-6.4891e-16j -0.0299708+8.44061e-16j 0.106774-7.60122e-16j 0.0374047-2.16195e-16j -0.0375912-3.6195e-15j -0.0289802-3.11689e-16j -0.139672-7.71533e-15j -0.0457753-1.07877e-14j -0.0269594-1.5629e-15j 0.0262283+1.90098e-14j 0.0157984-2.83257e-15j -0.0412507+1.63141e-15j 0.00219135+5.74632e-16j -0.0517228-3.58242e-16j 0.0424236-7.15917e-17j 0.0093811+8.10505e-17j -0.0229418-4.68407e-17j -0.000960579+1.20677e-15j -0.0734735-9.78654e-15j -0.0216075-1.49446e-15j -0.0289041-4.43903e-16j -0.00684988-7.95915e-16j 0.0248491+5.35403e-16j 0.033229-3.02721e-15j 0.0689236-1.24901e-16j -0.0198388-3.97088e-16j 0.0202381+3.58851e-16j 0.0580165+2.65726e-17j 0.00923612-5.05151e-16j 0.000161125+9.83165e-17j 0.048924+2.94258e-16j -0.02185+1.49003e-14j -0.015064-1.02474e-15j 0.0365054+2.05682e-16j 0.0086049+1.64806e-16j 0.0245502+2.35473e-16j 0.0315115+1.27143e-16j -0.0128542+2.85206e-16j -0.0174453-1.21714e-15j -0.0112595-5.40373e-16j -0.0121284-1.33581e-15j -0.0172798-1.08772e-15j 0.00875527+4.54199e-15j -0.0210772+1.98206e-16j -0.0346209-2.091e-15j 0.0154726-1.30856e-16j -0.0379079+7.06673e-16j -0.028583-6.5628e-16j -0.0122762+2.06221e-16j -0.0173087+3.17638e-16j -0.0244674-1.91764e-16j 0.0238628-1.3088e-16j 0.0041631+4.42952e-16j 0.0064439+3.48042e-16j 0.0266804+1.89293e-15j 0.0274307-2.03502e-17j -0.0183805+1.56587e-15j -0.012105-1.56608e-16j 0.0272236-4.53016e-16j -0.0397745+4.22175e-17j 0.0334331-1.96028e-16j -0.0291103+1.25531e-16j 0.0139317+2.40642e-16j 0.0108395+1.14453e-15j 0.0390334+7.62648e-15j -0.0135869+1.5592e-15j -0.0676066-4.9787e-14j -0.0202119-3.28746e-16j 0.0832281+1.1146e-16j -0.0424618-6.54557e-16j -0.0187597-1.31162e-15j 0.00766172-2.33727e-16j 0.021126+2.52194e-16j -0.0545814+8.05936e-16j -0.0264504+3.36402e-16j 0.00996316+3.06448e-16j -0.0120072-1.49188e-16j -0.0502275-2.33837e-16j -0.0197235+1.25365e-16j -0.0621703+3.85512e-16j -0.0217937-3.49097e-16j 0.0309047-1.70542e-16j 0.00108949+3.39993e-17j 0.0282672-1.18805e-16j -0.000617919-1.53654e-16j 0.0212894-1.37986e-16j -0.0317184-5.34097e-17j -0.0155861-2.55695e-16j -0.0302955+1.72115e-16j -0.0606327-8.72538e-17j 0.0741598-6.7712e-16j -0.0387311+6.81044e-16j 0.0237923+1.36624e-16j 0.0210386+1.29413e-17j 0.0132218-1.02454e-15j 0.0459145-1.73492e-16j -0.00254581+1.03779e-16j -0.0652539+3.52573e-16j 0.00977591+1.48156e-16j -0.00811345-6.7219e-16j -0.0049486+3.62214e-17j 0.0228923+9.87453e-17j 0.0718007-6.4994e-16j 0.0495826-1.35529e-16j -0.0565354+1.66058e-16j -0.0820845+3.63696e-16j -0.0129317+1.85578e-16j -0.0141982-9.83602e-17j 0.0046766+1.87036e-16j 
-0.0318766+4.3287e-16j -0.0294798+2.80685e-16j 0.0665272+7.73537e-18j 0.0373067+6.92255e-17j 0.040896-2.50164e-16j -0.205276-8.92869e-17j -0.182087-9.58661e-16j 0.0622034-4.09717e-16j -0.0298002+1.85233e-16j 0.043281-1.58918e-15j -0.0392862+6.52479e-16j 0.134244-2.1364e-16j 0.0340106+1.48884e-16j -0.170545+1.97614e-16j 0.0809913+6.24652e-17j 0.0118432-1.1599e-16j 0.0762372-1.04828e-16j -0.0922971+1.5893e-15j -0.0343325+7.85487e-16j 0.0725158-4.71e-16j -0.0272175+3.84732e-17j -0.0811554-9.16304e-16j -0.00454911-8.95022e-17j 0.105599-2.87042e-16j -0.204651+5.7078e-15j 0.00426965+2.96762e-16j 0.026813-3.36203e-16j -0.113423+3.77484e-16j 0.079186-5.98222e-16j 0.00217133+3.6532e-16j 0.0811015-3.79132e-16j 0.0466+4.16885e-15j 0.0249758-3.86993e-17j -0.003973-4.32322e-16j -0.0105699-2.76139e-15j -0.0297446+1.43359e-16j 0.00295344+2.45128e-15j -0.0161112+8.93505e-16j 0.000410642-7.62413e-16j 0.0382113+4.37473e-16j -0.0548248-5.27125e-16j 0.0174078-9.68421e-17j 0.0736028+2.66488e-15j -0.0233714+2.67531e-16j 0.0567769-2.09401e-15j 0.0340448+3.99454e-15j 0.0308004-1.58853e-15j -0.0753753+9.01324e-16j 0.0256477-1.86994e-16j -0.0242405-1.28035e-15j 0.0138821-2.98165e-15j -0.0457091+1.08619e-15j -0.00761783+9.02092e-16j 0.0293273+8.62944e-16j -0.000846887+1.11409e-16j -0.030427-5.9203e-16j -0.0403103+8.53502e-17j 0.00798716-3.60868e-16j 0.00624582-3.3229e-15j 0.0799634+2.35655e-15j -0.0357779+5.30429e-16j 0.027324-2.68203e-16j -0.0121064-9.66503e-16j -0.0276365+4.6717e-16j 0.0843472-2.07665e-15j -0.015328+1.7382e-15j 0.0243027+5.02842e-16j 0.0177597-4.32511e-16j -0.0288848-8.60174e-16j 0.010791+6.61716e-15j -0.00497216+2.71193e-16j 0.0614545+3.71712e-15j 0.00209114+5.79128e-16j 0.00134323+7.27481e-16j -0.00281673-9.62418e-16j 0.0265817+4.26877e-16j 0.0127082+2.13652e-16j 0.0417866+3.82306e-16j -0.0127321+4.8641e-16j -0.00845942-5.16191e-16j 0.024357-2.85672e-16j -0.0402744-2.24443e-15j 0.00514182-5.69577e-16j 0.0127895-7.14217e-16j -0.0104598-8.60095e-17j 0.0167328-6.61634e-17j 0.0327992+2.69835e-16j 0.0298107+3.19755e-16j -0.00611052+2.58518e-17j -0.000147277-4.54639e-16j 0.0029563-5.08478e-16j -0.0293691-5.10775e-15j 0.0277142+2.39512e-16j -0.0351791-2.61843e-14j -0.00861369+1.25516e-17j -0.0260277+3.17765e-16j 0.0170135-2.08226e-19j 0.0373597+3.43687e-15j -0.0132981+9.89436e-17j 0.0371263+1.60504e-16j -0.0113876+3.80163e-16j -0.0151556-1.31539e-16j -0.0252631-3.99314e-16j 0.040287+4.52414e-16j -0.00388604-8.98145e-17j 0.00481949-1.60683e-16j -0.0122574+1.55599e-16j -0.00323632-1.32103e-17j -0.045664+1.56005e-16j 0.0441919-6.18994e-16j -0.0030884+5.24068e-17j -0.00588172+7.39261e-17j -0.0129871+1.2716e-16j 0.0175658+4.16016e-17j 0.0111997+1.92797e-17j -0.0106956+1.12318e-17j 0.0130333-7.38858e-16j 0.0994184-1.55795e-15j -0.0137982+4.41973e-17j 0.0544869-2.13656e-16j 0.0107275-1.02765e-16j 0.0295752-1.91712e-15j 0.0364522-5.66907e-17j 0.0380825-7.3157e-17j -0.00271462-1.21288e-16j 0.0747714+2.13843e-17j -0.0722721-5.00272e-15j 0.0372836-1.23973e-16j -0.00836382+1.12634e-17j -0.00868172-5.93517e-17j -0.0878885+1.42209e-15j -0.0443415+1.08219e-15j -0.0185886-4.2052e-17j 0.0180315+2.89237e-17j -0.0353343+1.70437e-16j -0.0372822-2.15738e-16j 
