4.27838e-18-0.00594004j 3.4319e-17-0.110795j -2.48396e-17+0.132573j -6.4651e-17+0.0264012j -6.85626e-17+0.0480134j -2.97579e-17+0.00455504j 5.39238e-17-0.0802974j 2.77584e-17-0.0413293j -1.12182e-17-0.0698106j 2.19567e-18-0.00580702j -5.60795e-17-0.00153263j -1.15632e-16-0.0457444j 2.54977e-16-0.104475j -1.52234e-16+0.0897482j 1.72994e-16-0.000224946j -2.08547e-17-0.0162667j 1.66649e-16+0.0119982j -3.4563e-16+0.0597853j -1.13773e-15+0.08578j 9.2987e-17+0.0312659j 1.11871e-16+0.0132525j -1.30433e-16+0.00411392j -3.96302e-16-0.0244376j 6.13654e-17-0.00738785j -7.63766e-16+0.00912144j -1.30457e-16-0.00498862j 1.42127e-15+0.0581101j -4.81916e-16+0.0182771j 5.38813e-17+0.0235285j -1.14225e-17+0.00541249j 1.03136e-17+0.0053206j 2.82266e-16-0.0396285j 5.71269e-15-0.0310832j 5.53381e-16-0.0136331j -1.44944e-15+0.0373202j 7.45516e-16-0.0559701j 2.83026e-15-0.029451j 8.2003e-17-0.0131467j -2.94306e-16-0.0480003j -2.10542e-16-0.00418558j 1.4318e-16+0.0102938j 2.04657e-16-0.000293839j 2.59521e-16-0.0103472j -1.65515e-16-0.00040374j -2.16206e-15+0.0131159j 1.99813e-16+0.027493j -5.25271e-16-0.0015832j 1.16502e-16-0.0176293j -3.53162e-16+0.0280836j 4.14112e-16-0.0242396j -2.08812e-16+0.00949816j 1.05304e-15-0.0163846j -3.99054e-16+0.000181103j -1.6422e-16-0.00344333j -5.55944e-16-0.00723467j 2.80719e-16+0.0198244j -5.07519e-16+0.0163394j -2.70737e-15+0.0288538j 1.37803e-15-0.0052835j 1.75999e-16-0.0040292j 8.02187e-17-0.013679j 2.54559e-16-0.00350121j 2.14236e-16-0.00437066j -2.50236e-16+0.00515935j 1.79118e-15-0.0159749j 3.46706e-16+0.0365658j -6.74665e-17+0.00917007j -4.63876e-17-0.00557137j -1.96618e-16-0.00600492j 8.54722e-16+0.00667306j 4.06826e-16-0.0138246j 5.54722e-16-0.0157309j 5.30916e-16-0.000213409j 3.20478e-16-0.00213996j 3.1738e-16+0.00727661j -2.2379e-16+0.0163925j -5.44434e-16+0.0115013j 2.27671e-16-0.0101269j 1.62683e-16+0.02276j 2.27893e-16-0.0080705j 2.58097e-16+0.0156535j -2.10484e-16-0.0195463j -9.72001e-17+0.00126894j 1.37365e-16+0.00281512j 5.03552e-17+0.00704113j -2.30622e-16+0.00278388j 9.32571e-17+0.0127604j 4.04755e-17+0.00315368j 2.40075e-16+0.0163747j -7.38836e-16-0.00163574j 8.82076e-15+0.0338756j -1.36901e-16-0.00360854j 8.63681e-17-0.0247315j 3.17223e-16+0.0075873j 1.90242e-16-0.0117863j -1.73852e-16-0.0218925j -1.16631e-15+0.0257995j 4.90743e-16-0.0314598j 1.19863e-16-0.00658402j -7.18187e-17-0.00225484j 1.07321e-16-0.0303188j -1.05101e-16+0.00350155j -2.40711e-17-0.00181619j 2.46124e-15+0.0100692j 1.57144e-16-0.0112084j -6.94907e-18-0.0160494j -2.74075e-16-0.0538566j -6.31815e-17+0.0152377j 6.33468e-18-0.00304388j -3.49288e-16+0.00335935j -2.40262e-16-0.00688969j -9.70067e-17+0.0169631j 1.49231e-15-0.0214069j 2.35679e-17+0.00828251j -5.12592e-17-0.00500102j -4.23265e-17-0.022705j -2.5821e-17-0.01685j 2.86274e-17-0.0087904j -5.7816e-16-0.00734009j 2.86735e-17-0.000287943j -1.20403e-17-0.0171293j -1.59586e-16+0.0509019j 4.3288e-18-0.0265987j 1.09214e-16+0.0106293j -2.12965e-16-0.0668554j 7.95996e-18+0.000667483j 1.2974e-17+0.0030089j -1.35055e-17+0.0220741j -2.20187e-17-0.0719843j -1.41114e-15+0.0194299j 1.79497e-17-0.0385815j 7.82041e-18-0.00674284j 8.16552e-18-0.0720515j 1.50575e-17-0.0404888j 6.08472e-18-0.00409412j 1.8161e-18-0.0513755j 
9.01098e-19-0.0947437j -6.31773e-19+0.0155694j -1.3533e-17+0.0223298j -1.03541e-17+0.0994373j -2.15442e-17-0.0333662j 2.20539e-17-0.000349132j 5.98869e-18-0.00303318j -4.29017e-17+0.122895j 1.28465e-18-0.0282712j -6.29785e-18+0.00045222j -7.00171e-17+0.0729915j -8.24726e-17+0.052524j 1.99635e-16-0.0571841j 7.62546e-17-0.111705j -8.09309e-16-0.046704j 1.8988e-16+0.00540315j -7.48377e-17+0.0267778j -2.31755e-16+0.0425362j -1.27006e-16+0.00982778j -6.48248e-17-0.0306156j -1.27876e-16-0.0151128j -2.60773e-17+0.0358156j -4.12772e-16-0.0291143j 6.69161e-17-0.0178539j -1.3675e-16+0.00288129j 1.09002e-16-0.0158343j 1.14217e-15+0.0342811j -1.8725e-16-0.0407183j -3.01197e-16-0.00416476j 7.02222e-17+0.000949949j -5.67761e-17-0.0229109j 1.35945e-16-0.0285582j 8.07379e-15-0.0472853j -7.83797e-17+0.0134812j 2.74617e-16-0.026137j 2.20378e-17+0.0191612j 5.26092e-15-0.0660346j -1.01817e-15-0.0605323j 5.82281e-16+0.0286215j 1.6406e-15+0.0242245j 7.90075e-17-0.0177762j -2.52377e-17+0.0240314j -1.33543e-16+0.00269036j 3.5623e-16-0.00949096j -1.79681e-15+0.0109435j -1.29725e-16-0.00778929j -4.66736e-15+0.0152001j 1.1239e-15-0.021732j -3.19499e-17+0.000872501j -7.87632e-17-0.000838882j 1.04028e-16+0.00409942j -3.28977e-16+0.00114057j -1.20176e-17-0.0133469j 2.42575e-16-0.00561963j -7.72468e-17+0.00121837j 2.05572e-16+0.0224553j -1.00809e-16+0.0173016j -3.3083e-16+0.00715954j -1.06667e-15+0.0100785j -3.46406e-17+0.00201959j 5.31183e-16+0.0287003j -4.01718e-16-0.0291196j -5.30795e-17-0.0182759j 7.35746e-16+0.0193545j 1.01729e-15-0.0074916j -3.62062e-16-0.00749623j 1.24724e-16+0.0285618j -8.34026e-17+0.013451j -1.34392e-16-0.0197548j 5.76092e-16-0.000450914j 1.86118e-16-0.0111965j -8.95641e-16-0.00851746j -1.79207e-16+0.0358046j 6.89821e-16-0.0177593j 1.38405e-16-0.0101875j -2.95575e-16+0.00675841j -1.59581e-15+0.0316515j -3.96698e-16+0.00353049j -1.60134e-16+0.00194749j -1.06656e-16+0.0381177j -3.65005e-16-0.0154496j -6.30277e-16-0.0240733j 4.74868e-17-0.0352646j 5.19649e-16+0.0217971j 2.15066e-16+0.00148793j -1.10875e-15+0.0148168j -1.78046e-17+0.00377801j 1.31425e-16+0.0233987j 1.4752e-16+0.00913832j -4.72545e-16-0.00346225j 3.40195e-15+0.0132263j 2.06946e-16+0.0176969j -1.43134e-16-0.027124j -3.06737e-16-0.00129006j -1.43837e-16-0.0134232j 4.01601e-17+0.0177593j -4.33403e-17+0.000141128j -4.11058e-16+0.0271187j -2.86072e-17+0.00102285j 1.57797e-16+0.00742825j 3.45362e-17+0.033591j 8.31403e-17+0.00749133j 2.1174e-16+0.00651061j 4.88315e-15+0.0191472j 1.19064e-16+0.00381536j 6.27443e-17+0.0104489j -7.34755e-17-0.00203464j 8.13733e-17-0.0159247j 4.46601e-17-0.0243928j -5.05244e-16+0.00659393j 1.73207e-16+0.00169468j 9.19867e-17-0.0237068j -1.27884e-15+0.018595j 2.06694e-17+0.0421233j -4.89542e-17+0.0186486j -2.11381e-17-0.009839j -6.62075e-18+0.00893271j 1.10443e-16-0.0462685j -2.26162e-15-0.0286551j -1.33764e-16+0.0345982j 3.00775e-17+0.0149056j 5.41511e-17-0.00107446j -2.31477e-17+0.00308186j -3.63133e-17-0.00806364j 3.2411e-17+0.0137269j 2.79476e-16-0.0415393j -1.74625e-16-0.0036464j -4.3689e-17-0.0638211j -1.0277e-17+0.0083175j -5.12164e-16+0.00630877j -1.19564e-17-0.0114064j -5.00988e-18-0.00027248j 2.31439e-17-0.0145467j -8.22968e-18-0.0665257j -4.26185e-18-0.0572207j 6.76168e-18+0.000213336j 
2.57262e-17-0.00490965j 3.09437e-17-0.00207801j -9.26393e-17+0.0742788j -1.35256e-16+0.0753851j -1.22497e-16+0.0886489j -1.47481e-16-0.0968497j 3.16975e-17-0.0307711j 6.67059e-18+0.0415449j -3.85423e-17+0.0633664j 1.59786e-17-0.00251395j -4.55149e-17-0.0371372j 1.62625e-16-0.00011918j -2.87354e-16+0.0972904j 6.75144e-17-0.0479848j -3.06164e-16-0.0133853j 1.13382e-16+0.0154545j -3.09349e-17-0.00153785j -1.36585e-17-0.0270014j -5.8496e-17-0.00123261j 5.95486e-17+0.0144297j 3.90356e-16+0.0631214j -9.06588e-17-0.0435805j -2.77712e-16-0.00826205j 4.5374e-17-0.0207201j -2.84244e-15+0.0435938j 7.62057e-17+0.00911522j 1.0028e-15+0.0215001j -1.32709e-16-0.0693672j -4.1337e-16-0.0324012j 5.85424e-17-0.00793369j -4.73095e-17-0.039977j -1.44202e-16+0.0312401j 3.20775e-16-0.00301955j -8.80643e-16+0.019648j -1.73525e-17+0.00960559j -8.52999e-17+0.040679j 3.09833e-15-0.0370354j 1.2074e-16+0.0266606j -2.05316e-16-0.000978697j -5.59683e-16-0.0087226j 2.41427e-16-0.00865143j 2.62996e-16-0.0126995j 7.85678e-16-0.0333216j 1.07434e-16-0.0303638j -3.12851e-16+0.000715293j -1.42793e-16-0.00458005j -4.56064e-15+0.0154488j 7.44642e-16-0.0178286j 6.64754e-17-0.012814j -3.22988e-16+0.00860829j 2.34942e-16+0.0185491j 1.92466e-15-0.0259428j -5.10874e-16-0.00578685j -8.80475e-16+0.00564179j -2.95976e-16-0.0542222j 3.80902e-16-0.0305831j 3.19954e-18+0.0380013j -5.35906e-16-0.000478664j -3.74044e-16+0.00612721j 7.42171e-17-0.0151634j -5.03448e-16-0.000836291j 2.42541e-16-0.0136252j -2.4146e-16+0.0268937j 5.53818e-16+0.00555735j 1.78762e-16-0.00191071j 1.9112e-16-0.0147889j 2.30547e-16+0.00657956j 5.17156e-16-0.0310714j 3.36385e-16+0.0189373j -6.06627e-16-0.00562954j 8.15161e-16-0.0358785j 5.11935e-16-0.0202012j 1.89063e-15+0.00252344j 1.46962e-15+0.0338419j 8.06316e-16+0.00732538j 2.69884e-16+0.00239316j -7.42226e-16+0.00273573j 1.33115e-15+0.0399159j 4.51637e-16+0.0208739j -2.53193e-16-0.0114565j -2.54492e-16-0.0190588j -5.6388e-16-0.0238583j 3.70457e-16-0.0109933j 4.95323e-16-0.0150088j 2.13645e-16-0.0226938j 6.42221e-16-0.00629156j -1.76736e-16-0.00569947j -7.61842e-17-0.0151948j -9.4783e-17-0.000534773j -4.19655e-16+0.00384787j 3.46722e-15+0.0143087j -4.02048e-17+0.00545537j 1.14511e-16+0.00135645j 2.46307e-16+0.00981224j -2.04497e-16-0.00524707j -4.75365e-16-0.0398727j -1.49495e-15+0.0363459j -3.64552e-16+0.0253347j -3.12841e-18+0.0396665j 1.4331e-16+0.00171366j 1.50192e-16-0.000272478j 1.39042e-16+0.0264923j 1.64045e-16+0.00712751j 6.28283e-15+0.0246943j 2.39536e-16+0.00022073j -1.16434e-16-0.0191461j -9.22656e-17-0.0193005j 3.16974e-17-0.00607002j 6.55437e-18+0.00513276j -1.72016e-15+0.0190661j 5.76368e-16+0.027017j -3.4519e-18+0.0217163j -5.64256e-16+0.0112792j 9.15794e-17+0.0280591j 1.23837e-17+0.0155439j -7.86246e-17-0.038349j -1.16434e-17-0.00144065j 1.43279e-16-0.0479529j -2.85158e-15-0.0358725j -1.63032e-16+0.0435997j 4.9424e-17-0.0139728j -1.79047e-16+0.0846961j -1.58666e-17+0.0311127j -1.94338e-16-0.0487125j 1.38598e-16+0.0416316j 2.36749e-16-0.0141667j -2.75217e-16+0.0234597j -3.15572e-17-0.0540616j -4.30619e-17-0.0109823j -1.3576e-15+0.0180479j -1.20042e-17-0.0202957j 2.18127e-17-0.0545588j 6.18194e-17-0.0455534j 3.90592e-17-0.102547j 2.91497e-17-0.0645155j 1.85702e-17-0.0056042j 
-1.81038e-17+0.0158773j 9.44869e-18+0.0460528j -6.65402e-18-0.076261j 3.84442e-17-0.0193483j -3.39647e-17-0.00150384j -9.02389e-17-0.0279056j 5.09341e-17-0.0120387j 7.26324e-17+0.0655275j -1.01871e-16+0.0341432j -1.67773e-17+0.0101277j -1.03824e-18-0.0663188j 1.32835e-16-0.0385337j -2.63038e-16+0.0751935j -7.95492e-17+0.000494731j -4.00066e-17+0.00452594j 2.67931e-17+0.0294781j -7.71554e-17-0.0176797j 2.71783e-16-0.0716943j 8.45487e-16-0.0679698j -1.59014e-16-0.00554951j -3.27009e-16-0.0467707j 1.95878e-16+0.00719689j 2.56282e-16+0.00794636j -2.36789e-16+0.0422133j 1.12198e-15-0.015585j -1.48464e-16+0.00807167j -1.68278e-15-0.0597131j 2.34992e-16+0.0152332j 5.24708e-17-0.0175956j 9.05905e-17-0.0410341j 6.17653e-17+0.0265829j -9.15426e-17+0.03942j -3.68957e-16+0.00351619j 1.87908e-15-0.0507729j 8.3599e-16-0.0262933j -3.41428e-16-0.00423481j 6.0425e-17-0.0038208j -4.7494e-17-0.00350785j 1.61787e-16+0.0263519j -1.49515e-15-0.0269864j -1.99323e-16-0.0188561j 1.30306e-16+0.00185639j -9.7014e-17-0.00637077j 2.80765e-17-0.000948585j 9.63097e-16-0.00505896j 2.0015e-16-0.0461345j 5.59553e-16-0.00445135j -1.6609e-16-0.0175285j 1.91377e-16-0.0268012j 1.26488e-16-0.000854147j -1.19169e-16-0.0176479j 9.47543e-16-0.0178953j -3.50932e-16-0.0180643j -9.07047e-16+0.0155147j -2.48458e-16-0.0247037j 4.38705e-16+0.0284062j 1.10836e-16-0.0226438j -2.4342e-16+0.0136935j -2.38346e-16+0.0138029j 7.48924e-17+0.040953j -8.1238e-16-0.0292551j 4.9325e-16+0.0118473j 9.0546e-17-0.00503857j -6.52921e-16-0.0145089j 5.30372e-17-0.000805313j 2.88538e-16+0.015705j -1.83195e-16-0.0102249j -3.15029e-16+0.00512704j -5.45698e-16+0.000582496j 2.27678e-15+0.0272094j -1.19385e-16-0.00720839j -3.83746e-16-0.00154691j -1.32851e-16+0.0053339j 4.37361e-16+0.00323197j 1.07161e-16-0.00672033j 4.24064e-17-0.00384726j 7.34305e-16-0.0218379j 1.56491e-16-0.00594541j 3.62545e-16+0.043833j 3.81672e-16+0.0189149j -3.90521e-17-0.0210475j 2.90738e-16+0.014098j 3.95613e-16+0.00632455j -1.25988e-16-0.0124909j -1.19266e-16-0.00808812j -1.1718e-15+0.0142845j -1.37978e-16-0.000230993j 2.57829e-18+0.00390614j -2.95842e-16-0.0276094j 1.33858e-15+0.00874084j -1.15774e-14-0.0453592j 1.36214e-16-0.0165967j 1.24806e-17+0.0216111j 2.16802e-16+0.0131022j 1.69121e-16+0.0290408j 1.87832e-17-0.0056477j 5.15227e-16-0.0108874j -1.63944e-16+0.013172j -1.90849e-16-0.00568091j -9.183e-18+0.00429588j -6.49189e-17+0.0389859j 4.17211e-17-0.00459373j -5.34684e-17+0.00515569j 2.3288e-16+0.00104218j -5.1288e-17-0.00389869j -7.75278e-17+0.00732408j 1.25256e-16+0.0224292j -1.04831e-16-0.00317137j -4.59118e-17+0.0470739j -4.60887e-16+0.00536513j -8.53889e-17+0.000243156j -5.29804e-17+0.0177297j -8.64577e-17+0.000688582j -3.59045e-17-0.0387697j 5.97621e-17+0.016936j 1.7161e-17+0.00530329j -1.70906e-17+0.00169435j -3.62473e-18+0.0146943j -1.82248e-15-0.0220956j -5.37243e-18+0.00503799j 2.05984e-17-0.0119219j -6.60403e-17+0.0190111j -1.04578e-16+0.00445643j -2.02368e-16-0.048647j 2.24104e-16+0.0717028j -1.52748e-16+0.0518089j -7.19308e-17+0.0410832j -1.10615e-17-0.0244352j -3.27078e-17+0.0100141j 1.86695e-15-0.0252889j -1.75384e-17+0.000295009j 2.29071e-17-0.0245654j 1.41619e-18+0.0579078j 4.17916e-18+0.0153821j 4.79515e-18-0.00524483j -7.86066e-18+0.0423856j 
2.94449e-17-0.0515658j -3.12835e-17+0.0168352j 2.7646e-17-0.0202951j 1.53972e-18+0.0573756j 9.67132e-17-0.0761023j 1.11163e-16+0.0386991j 1.95085e-17-0.0353827j -1.1068e-16+0.0133909j 8.55653e-17-0.0243076j 5.83063e-17-0.0690786j 4.77256e-19+0.0624281j -2.21305e-16+0.0612218j 2.64938e-16-0.0664762j 2.22531e-16-0.100788j 2.23426e-16+0.00797202j -9.17225e-17-0.0433425j -9.63603e-17+0.0121773j -1.95939e-16+0.0457826j 2.07647e-16-0.0207286j -7.09791e-17-0.0727778j -5.05097e-16-0.0570137j -6.25462e-17+0.047438j -8.42045e-16-0.0557464j -2.13015e-16-0.00119555j -2.71713e-15+0.0375734j 1.97502e-16-0.0113154j 5.80214e-16+0.0211422j -1.45791e-16-0.0061266j 2.61413e-16+0.0471061j -2.94079e-16+0.0455382j 1.65635e-16-0.0491591j -8.95399e-17+0.00846032j 6.32926e-15-0.0363472j 1.49025e-15-0.0298603j -2.11231e-16-0.015554j 5.01249e-16-0.0508588j 3.01297e-15-0.0353983j -4.82865e-16-0.0569468j 3.92993e-16+0.0153996j 5.72331e-17-0.000884982j -1.31464e-16+0.00467854j -2.39951e-16+0.0108103j -5.91127e-16+0.0280465j 9.81209e-17+0.0254489j -2.62481e-15+0.0169096j -1.63945e-16+0.010475j -6.2787e-16+0.005611j -1.56172e-16+0.0195429j 4.18623e-16+0.00627143j 3.82961e-16+0.00619717j -4.24021e-16-0.00875864j 1.91436e-15-0.0197389j -6.67178e-16+0.0265016j 2.21202e-17+0.000981435j 2.70943e-16+0.00129591j 1.00241e-17-0.0286211j -1.31512e-16-0.00337649j -1.76527e-15+0.0239237j -5.09078e-16+0.0118319j 4.68675e-16-0.0158252j -2.2461e-16-0.0129798j 9.9724e-17-0.000371021j 2.50474e-16+0.00191508j -2.48449e-16-0.000502992j -1.32001e-15+0.00953893j -5.38385e-17+2.5755e-06j 1.31089e-16-0.0112849j 4.14172e-16-0.0195039j 6.57933e-16-0.0177351j -2.31531e-15-0.0319539j 7.36245e-17+0.003543j -2.18357e-16-0.0062864j -3.70576e-16+0.0212709j -9.22044e-17-0.0212707j 3.14712e-16+0.0202094j -1.16832e-16-0.0122567j -2.55692e-16+0.0181961j 6.12018e-17-0.000743597j -3.02707e-16-0.0106319j -1.47703e-16-0.020624j -3.20212e-16-0.0103092j -1.12088e-16+0.000256361j 2.28407e-17+0.0154332j -4.12016e-16+0.0218046j 4.83364e-18-0.0108543j -5.68264e-16+0.00555471j 8.08667e-17+0.0190711j 1.80224e-16+0.0131617j 6.38113e-17-0.0196156j 1.3299e-15+0.0403224j -3.99186e-15-0.0130554j -5.38417e-16-0.0294124j 2.61148e-16+0.0389052j -3.11141e-16-0.015799j -1.49825e-16-0.0099052j 1.62458e-16+0.0157019j 1.47156e-16-0.00947878j 1.37497e-17+0.000420117j 1.13253e-16+0.0296371j -1.01144e-16+0.00601465j -4.08854e-17-0.0156802j -2.52349e-16-0.0141314j -2.11959e-16-0.0174281j -2.1235e-15-0.00775591j -1.49183e-17-0.0206094j -5.63112e-17+0.00919965j 3.02323e-17-0.00165162j 9.20496e-17-0.0275837j 7.05703e-17+0.0116379j -2.14371e-15+0.0256556j 1.02747e-16+0.00339258j -8.20179e-17-0.00176425j 1.61982e-16-0.00448946j 3.81911e-17-0.00185045j -4.14865e-17-5.46534e-05j 4.33404e-17-0.00158342j 4.86825e-17-0.00403645j 4.05032e-17-0.0102316j -8.96105e-16-0.0101774j -1.73709e-16+0.0333j 1.10501e-17+0.0143765j 8.70137e-17-0.0188655j 8.01159e-17+0.0275851j 8.81501e-18+0.0224909j -1.50232e-17-0.0166043j 1.83174e-16-0.0433184j -4.8747e-17-0.0208691j -5.6268e-18-0.0159777j 7.10659e-17+0.0418629j 4.27074e-15-0.0586805j -1.71333e-17+0.0360182j -5.17891e-17+0.0329471j 7.33835e-18+0.0432979j -3.14743e-17+0.0171828j -1.4024e-17+0.00043405j 2.74161e-17+0.00762166j 
-8.05317e-17+0.0112077j 8.63143e-17-0.041498j -8.16809e-17+0.0383432j 3.29481e-17-0.0151615j -2.91554e-16+0.0690016j -3.90208e-18+0.0592412j 1.29566e-16-0.044874j 1.27859e-16-0.0755259j -1.60057e-16+0.0664035j -1.45278e-16+0.0438929j 4.07945e-17+0.010963j 1.57813e-16-0.0235184j -1.04697e-16-0.00900979j -4.41565e-16+0.100594j 9.56002e-17+0.00411458j -7.41362e-17+0.0132159j 2.34626e-16-0.0395275j -4.85155e-16+0.0615089j -2.6394e-16+0.0216379j -2.02687e-16+0.0252551j -1.85335e-16-0.0294803j -9.71091e-17+0.0330817j 1.29257e-16-0.00947984j -1.02904e-16+0.0181048j 3.56181e-15-0.0514409j -5.98613e-16+0.0592026j -6.12839e-16-0.00658849j -2.81446e-16+0.0700038j 3.29894e-16+0.0121546j 2.8407e-16+0.00564215j 2.18864e-16+0.0049579j 5.54316e-16-0.0685496j -3.30151e-15+0.019563j -2.08436e-16+0.00136265j 5.86001e-18-0.00453535j 1.85224e-16-0.0434026j -1.74812e-15+0.0235681j 4.6844e-16+0.0631849j -3.13979e-16+0.00154382j -3.7637e-15-0.062396j -1.90662e-16+0.0212425j 9.92047e-17-0.0540139j 5.99506e-17-0.000566905j 1.75788e-16-0.0166129j 1.08118e-16-0.00150451j 3.30943e-16+0.00619276j 3.541e-15-0.0175058j -3.13226e-16-0.019013j -3.42562e-17+0.00787596j 9.25633e-17-0.00281897j 1.20939e-18+0.00512509j 4.37389e-16-0.0180694j -1.04079e-16-0.0294696j 6.81928e-17-0.00382632j 5.31091e-16+0.00360056j -9.24191e-17-0.0117611j -7.66743e-16+0.0351211j -3.05154e-15+0.0295579j 1.05562e-15-0.00388084j -1.96198e-16+0.0215248j 1.47213e-16+0.0347434j -2.49116e-16+0.00619137j -4.66582e-16-0.00745723j 1.38008e-16+0.00658579j -2.0194e-15+0.0193374j -1.66937e-16-0.025144j 5.50518e-16-0.000190102j 3.74103e-16-0.00640822j -8.25452e-17-0.00451968j -2.93728e-18-0.00452692j 1.02335e-16-0.00569548j 3.94796e-16-0.00357837j 1.55082e-15-0.0167765j 8.24478e-16+0.0421233j -1.53516e-16+0.00242894j 2.6559e-16-0.020092j 1.58286e-16-0.000384867j -1.48836e-16+2.40165e-05j 1.02965e-16-0.00690261j -8.37175e-17-0.00902058j 3.19259e-16+0.00578931j 9.81402e-16+0.0318074j 1.97726e-16+0.00357884j 6.33551e-17-0.0294873j -1.83416e-16-0.0114029j -7.63795e-16+0.0104641j -1.13863e-16+0.0180945j 3.12878e-17-0.0179702j 8.39083e-17-0.00443725j -7.30203e-16-0.00302613j 7.38238e-15+0.0296284j -2.64684e-16+0.0127756j -1.07406e-16-0.018577j -1.99822e-16-0.0119423j 6.73686e-17+0.0039647j 1.79324e-16+0.00985107j -4.60416e-16+0.00868407j 2.04984e-18+0.00220663j -3.98213e-17+0.0187158j -2.43283e-17+0.00502888j 1.68715e-17+0.00684423j -4.35523e-17+2.91196e-05j 1.15974e-16+0.0100259j -2.79935e-15-0.0109816j -1.09135e-18-0.0272839j 5.85746e-17+0.0105659j -1.24914e-16-0.0244282j 4.03936e-17-0.00193543j -3.76296e-17-0.0164023j 1.16902e-15-0.0132383j 1.42351e-15+0.0705605j -2.24634e-17-0.0128069j 3.03792e-16-0.00130769j -5.76438e-18+0.0261177j 4.08867e-17-0.0113282j -1.03051e-17+0.0349393j 5.64885e-17-0.00951453j 6.31739e-17-0.000907777j -2.47677e-15-0.0319332j -1.013e-16+0.0248861j 2.68602e-18+0.0106464j -3.93737e-17+0.00905529j -1.30267e-16+0.0604602j -1.60443e-16-0.00229327j -2.93869e-17+0.0391182j -3.96571e-16+0.0337664j -8.49059e-17+0.00736726j 2.68678e-18-0.00632701j 8.29579e-18+0.0173383j 1.17666e-15-0.0158503j 9.11295e-17-0.0181622j 1.22764e-16-0.02856j 2.71775e-17+0.000497917j 7.52317e-17-0.0265641j 1.70873e-17-0.00958606j -5.69995e-17+0.0185826j 
