-0.138389-7.66613e-17j -0.281144+4.21392e-17j -0.114372-2.66532e-17j -0.0328969-1.83888e-16j -0.0307094-1.86537e-16j 0.00945737+1.44681e-16j -0.173471+2.36003e-16j -0.210203+2.26273e-15j 0.0737795+2.44821e-16j 0.00599872-2.95594e-17j 0.00617817+2.00097e-17j 0.0206236-1.56724e-16j -0.154514+4.91121e-16j -0.0217593-2.80727e-16j 0.0688956-7.0479e-18j -0.175994+6.18962e-16j -0.113177+2.88387e-16j -0.0252294-2.47734e-16j 0.217685-9.46347e-16j -0.0252632+5.83329e-16j 0.00280571-7.44873e-17j -0.0311871-3.68687e-17j -0.0737416+7.17439e-16j -0.0234882-6.64168e-16j 0.0235299+2.10827e-16j 0.00899561+7.34446e-17j 0.017167-7.75388e-16j -0.0401086-1.04642e-16j -0.0147449-5.69501e-17j -0.00848203-1.15098e-16j 0.0399698-6.77937e-16j 0.00189406-4.18881e-17j -4.863e-05-9.68537e-17j -0.012527+3.07914e-16j -0.00952694-1.19368e-16j 0.0157864+3.35238e-17j -0.00762089-5.52093e-16j 0.0284471+1.28049e-16j 0.0303485-4.03559e-16j 0.0376657-1.04126e-16j -0.0222745-7.47624e-17j -0.0238126-2.60602e-14j 0.00641138+3.01369e-16j -0.026295-1.21497e-16j 0.0185026-1.85513e-16j 0.0210921-2.36574e-16j 0.012896-2.36613e-16j 0.0532681+2.03712e-16j 0.00351729+1.71909e-16j -0.00563929-1.05263e-17j 0.0334788+3.63629e-14j -0.00554313+1.6363e-15j -0.037909+7.15758e-16j -0.00700992-7.80432e-16j 0.019953+8.06778e-14j -0.019258-1.26909e-14j 0.0262897-2.01687e-16j -0.00759722-3.41741e-16j -0.015077+1.84505e-16j 0.0323641-1.85653e-16j -0.00774487+1.1495e-15j -0.0333564-2.02605e-15j -0.0149509-4.07108e-16j 0.00594739+1.25931e-15j -0.0190637-2.61051e-16j 0.0249921-1.71988e-16j 0.0151309+2.51109e-16j -0.00257922-8.13038e-17j -0.0115578+5.03634e-16j 0.028144-3.08579e-16j 0.0106709-2.10636e-16j 0.027863+1.8987e-15j 0.031233+5.27075e-16j -0.0182199+7.94459e-17j 0.00643912-2.53393e-15j 0.0093347-5.56877e-16j -0.0168104+4.41084e-16j 0.0127654-1.33559e-15j 0.0237527-1.43438e-16j -0.0257055-1.15623e-14j -0.00386197+1.05065e-16j -0.0322628+5.29584e-16j 0.0122732-2.60804e-15j -0.00501475+8.78691e-17j -0.0376829+8.94958e-17j -0.00957208-4.80298e-16j -0.0160213+1.64437e-16j -0.00976946+1.9804e-17j 0.00463476-3.96943e-16j -0.00366499+1.6473e-16j 0.0058632+5.0348e-16j 0.00690288-5.25282e-17j -0.00971989+1.25467e-16j -0.000777168-4.98356e-16j -0.0300057+4.39559e-16j 0.0171358-2.92127e-16j -0.0248282-5.97353e-16j -0.0173512-1.71392e-16j -0.0209046-6.07033e-18j -0.0251318-1.28816e-16j 0.0158274-1.24608e-15j 0.0317879-1.34288e-15j -0.00751774+2.54058e-17j -0.0154459+1.46047e-16j -0.00805185+4.34053e-16j 0.0274987-3.04679e-16j -0.00669574+5.44378e-16j -0.00619473+4.01301e-16j 0.014263-2.37017e-16j 0.0171778+3.36662e-14j -0.0110551+1.38747e-17j 0.00185253+1.78067e-17j 0.00339554-1.13889e-16j -0.00591732+4.20393e-17j -0.0309657-4.33169e-16j 0.00920262-1.05083e-16j -0.0181879-9.26844e-18j 0.0133133+3.15474e-17j -0.0235418-5.94248e-16j 0.0205885+1.16513e-16j 0.00260403-5.52074e-16j -0.00642674-3.12007e-16j 0.0147581-7.40184e-15j 0.0325192-2.39002e-15j 0.0032144+4.32673e-17j 0.00603838-1.54869e-16j -0.0123552+2.22289e-16j 0.00527072+1.21673e-16j 0.0374874+2.80019e-16j -0.0245245+4.91772e-17j 0.0214584+1.16232e-16j -0.0123059+1.37331e-16j -0.00640146+1.98635e-16j 0.0543156+2.34966e-16j -0.0308481-1.30671e-16j -0.00820595-1.63911e-16j -0.0384946-3.21457e-15j -0.0186138-1.18419e-16j -0.026276+1.57169e-16j -0.013601+1.65919e-16j 0.00844285-1.96719e-18j -0.012328-1.61349e-17j 0.00376367+2.52668e-17j -0.0001755+2.97438e-17j 0.00727167-2.00587e-16j 0.0849885+3.66357e-17j 0.0203773-7.0218e-17j 0.00759111-7.70628e-17j -0.0484221+2.15728e-16j 0.079991+1.2182e-16j -0.00610859-4.02193e-17j 0.0112337+1.0478e-16j -0.00538358+1.30807e-17j -0.0236818-1.0577e-17j -0.0405002+8.13921e-17j 0.0620685+1.89044e-16j -0.100148-6.13668e-16j 0.109276+4.65595e-18j -0.0880189-1.07348e-16j -0.136979-1.4584e-16j 
0.23059-2.84195e-17j -0.138578+9.72459e-17j 0.16929+4.30897e-17j 0.141839+6.42533e-16j 0.0205131+3.93916e-16j -0.0818677-3.37555e-16j -0.267134+2.12807e-16j -0.032698+4.47108e-16j -0.185613-5.90572e-16j 0.0130129-9.17161e-17j -0.0859513+5.08693e-16j -0.0263845+1.43644e-16j 0.074836-6.67016e-16j -0.178372+5.8045e-16j -0.248796+1.37749e-16j -0.0332866+2.002e-16j -0.0189675-5.09554e-17j 0.11707+1.18344e-16j 0.0434139-6.14907e-16j -0.112902+1.98407e-16j 0.0260421-5.89674e-17j -0.0551259+4.59117e-17j 0.0703402-1.17031e-15j -0.0406549+7.58184e-16j 0.0233428+6.03802e-17j 0.0184025+6.06471e-16j -0.0102397+6.4925e-16j 0.0452053+6.8157e-17j -0.0030069-2.87173e-18j -0.0047702-2.40241e-16j -0.0603825+7.173e-16j 0.0444206+8.81724e-16j -0.0172347-5.23608e-16j -0.0244972+4.29556e-16j -0.0752745-7.84415e-16j -0.0322835-4.54412e-16j -0.000233535-1.10514e-16j 0.00118178+5.43486e-16j 0.0225985-4.91994e-16j -0.0225749+3.01016e-16j -0.012007+5.76246e-17j -0.035163-3.83759e-14j -0.000780552+9.32413e-16j -0.0265033+1.09882e-16j 0.0244069+1.93486e-17j -0.00404483+1.53888e-16j -0.00710452+2.40079e-16j 0.00890181-2.07499e-16j -0.0320711-6.2718e-16j 0.00140016-1.00782e-16j -0.034582-3.77505e-14j 0.0101169-1.02948e-15j 0.000992993-6.31385e-16j 0.00567202-9.89047e-16j 0.0208711+8.43453e-14j 0.00239335+2.28212e-15j 0.0112708+2.20795e-17j -0.0139495-7.9474e-17j -0.0103063-2.40513e-16j -0.00931215+8.07409e-16j 0.0193997+4.31333e-15j 0.0182071+3.94671e-17j 0.0200914+3.09732e-16j -0.0194243-1.07819e-15j -0.00966764+3.80638e-16j 0.000818996+2.81595e-16j 0.00203968-2.17191e-16j -0.00159696-1.8355e-16j 0.0135849+1.22204e-16j 0.00300505+3.03442e-16j -0.0341168-1.13556e-16j 0.00197851+1.01619e-16j -0.00529993+7.23298e-17j 0.01728-7.70923e-16j -0.0215224+4.85278e-15j 0.0290217-4.8368e-16j -0.0248102+1.17168e-15j 0.0245923-2.0647e-15j -0.00145332-1.26332e-16j 0.0130026+6.02682e-15j -0.0197618+5.23825e-16j -0.00252635+2.48693e-16j -0.00124501+2.38344e-16j 0.0268299-5.89466e-16j -0.018822+2.84098e-16j -0.0154428-1.52775e-15j -0.0113857+5.05891e-16j 0.0306453-1.67359e-16j 0.0151754-7.18282e-16j -0.00354661-3.51204e-16j 0.0137742+1.03964e-15j 0.0150477+2.3862e-16j -0.0120749-1.06223e-16j -0.00412092-6.3227e-16j -0.00497855-1.49056e-16j 0.0262946-7.91455e-17j -0.0318635-5.63261e-16j -0.00666477-2.03654e-17j 0.027268+2.1067e-16j -0.000126011-1.13043e-16j 0.00072488+6.84121e-17j -0.00931562+3.22473e-16j 0.0260119-2.05591e-18j 0.0118858-6.49788e-17j 0.0125217-1.93454e-16j -0.00373497+5.322e-17j -0.0042157+1.04359e-15j -0.0173464+4.01363e-16j -0.00403636-1.36107e-16j 0.00245572+5.29929e-15j 0.0275286+1.11069e-15j -0.0504166+2.27209e-15j -0.00901859-2.93775e-16j 0.00459905-1.80398e-16j -0.0169076-1.49467e-16j 0.0337977+7.13166e-17j -0.0300961+5.67061e-17j -0.0322084-1.06886e-16j 0.0221866+2.06801e-16j 0.0198696+5.22176e-17j 0.00382263-6.63489e-16j -0.0519389-2.17144e-16j 0.0117647-5.03184e-15j 0.0129654-9.54989e-16j -0.0340497+2.17652e-16j 0.00352648+4.4521e-17j 0.0211996-2.42801e-16j 0.0244056+9.08579e-17j -0.00519533+7.32786e-17j 0.00800888+1.65829e-16j -0.00689578+8.13758e-17j 0.00153851+3.65352e-17j 0.0495502-3.45559e-15j 0.0430159-2.82029e-17j -0.0254823-1.42406e-16j -0.0125119-5.76941e-17j 0.0237947+1.94471e-15j -0.0240363-4.50738e-17j 0.0615947-3.91083e-16j 0.0445237-3.88715e-16j -0.0491479-8.82398e-17j -0.0324142-4.21238e-17j -0.047995+1.62474e-16j -0.0493137-2.86171e-17j -0.0366778-1.56412e-17j 0.0497793+9.23469e-17j 0.0335368+1.35096e-17j -0.00441234-3.29837e-17j 0.0108256+4.09416e-17j -0.0234123-1.27856e-17j -0.00343698+4.15373e-17j 0.0669835+4.9639e-16j -0.051844-2.07909e-16j 0.041839+5.50298e-17j 0.0350877+1.86091e-16j 0.0310728+1.72323e-16j 0.0628196+4.17172e-16j 0.0342357+2.39087e-17j -0.157757-7.57047e-17j 0.053109-3.33894e-17j 
-0.0580478-6.57131e-17j 0.0424047+2.59168e-17j -0.0575922-5.2726e-17j 0.284738+1.66496e-15j 0.0957616+7.38093e-16j -0.0647895-6.83248e-16j -0.150105-1.46475e-16j 0.152451-1.30899e-15j 0.12845+6.63998e-16j 0.0829156+2.0907e-16j 0.072456-3.02485e-16j 0.045024-9.24632e-17j -0.0384277+1.21577e-16j -0.000840545-9.51692e-17j 0.0681568+1.37843e-16j 0.0264605-1.47774e-16j -0.0234314+6.24959e-17j 0.109781+1.70557e-16j 0.220629-9.60444e-16j -0.0944886+5.9174e-16j -0.0227222+1.33347e-16j 0.00960698-1.1515e-17j -0.074797+5.41897e-16j -0.0158076-8.1579e-16j 0.0673181-3.1522e-16j 0.0337242+9.80918e-16j -0.118159+4.56389e-15j 0.0497712+1.72562e-17j 0.0468122+1.81268e-17j 0.0528023+2.91853e-16j -0.0725637+9.82191e-16j -0.0537979-1.32688e-15j 0.0205733+3.24587e-16j 0.0641989-1.99498e-15j 0.0667649+1.00572e-15j 0.0527936+8.26169e-16j 0.00692675-4.77753e-17j 0.0244896-2.91873e-16j 0.0203951-8.2225e-16j -0.0176914+3.11912e-16j 0.0432579-1.43215e-16j -0.00865725-1.00309e-14j 0.00875892-3.73632e-17j -0.00702406+6.39077e-17j -0.0339592+3.56008e-17j 0.00974884+7.62962e-17j -0.0362231+3.01676e-16j 0.0720736+6.0135e-17j -0.0453431-6.17888e-16j 0.0499364+9.60636e-17j 0.0403136+4.52305e-14j 0.00714144+1.4006e-17j 0.0269496+4.80235e-16j 0.0306908+1.26227e-15j -0.0348025-1.41476e-13j 0.0119274+8.02632e-15j 0.0629101+2.58441e-16j 0.0358554+4.54542e-16j 0.00502676+5.21893e-16j -0.028568-1.81355e-15j -0.00849169-4.90418e-16j -0.0294222-3.45289e-15j -0.0120752-5.60543e-16j 0.00472975-2.04331e-16j 0.0298968+3.33569e-16j -0.0044849+4.47594e-17j -0.0132213+2.03857e-16j 0.0180607+2.16597e-16j -0.00361335+2.08241e-17j -0.00447804+2.65433e-16j -0.0395589-3.00683e-16j 0.0165053+6.69599e-16j 0.0112521-6.69036e-16j 0.023831+1.86293e-15j 0.0401073-6.61251e-15j -0.0151866+4.82758e-16j 0.0019299-2.47602e-16j -0.000743122-1.94999e-16j 0.0141145+1.52977e-16j 0.0179993+7.88977e-15j 0.0230458-1.16266e-15j 0.0498259+9.68122e-16j 0.0463765-6.1297e-15j 0.0217693+2.73648e-17j -0.0138029+1.14587e-16j 0.0075267+9.32621e-16j -0.0341198+3.54387e-16j 0.0270407-4.41052e-16j -0.00651071+4.36226e-16j 0.00160592-2.02882e-16j -0.020034-2.17317e-15j 0.01598+3.70061e-16j -0.0137113+6.22669e-16j 0.0348337+2.5597e-15j 0.00534036+5.18206e-16j 0.00652984-6.36249e-16j -0.0211181-6.63469e-16j 0.0199124-5.66614e-16j -0.0439072-3.48161e-16j 0.014595-1.23114e-17j -0.00676011+3.43453e-16j -0.00717543+1.81443e-16j -0.0256413+5.19827e-17j 0.0134869-5.25409e-17j -0.0182262-1.45384e-16j -0.0168164+2.06435e-16j 0.0499974-3.54635e-15j 0.03771-2.47041e-15j 0.0236774+3.46764e-16j 0.00417564+7.45067e-15j -0.00020091+2.87205e-16j -0.00134676+1.32116e-16j -0.00429855+2.33488e-16j 0.0115601-5.92936e-18j 0.0514347+9.10895e-16j 0.0328305+4.27311e-16j 0.0385916-2.74334e-17j -0.024267-6.04746e-16j -0.0299143-7.00816e-16j -0.0132607-6.8301e-16j 0.0607572-7.85491e-15j 0.0306479-1.21341e-17j 0.00271571-1.98736e-15j 0.000318249-2.41221e-16j 0.0152805+1.25879e-18j -0.0100449+5.57548e-18j -0.00588789+1.53424e-17j 0.0121779+4.49431e-17j 0.00617088+2.43141e-16j -0.0359513+2.68381e-16j -0.00889245+6.61079e-17j 0.00673004+1.12853e-16j 0.0190492-1.36105e-15j 0.0332793+1.13629e-16j -0.0400846-2.32545e-16j 0.0109631-5.09479e-18j 0.0146948+1.30989e-15j 0.0221918+9.15086e-17j -0.0369617+7.64489e-17j 0.0627865-4.29838e-16j -0.0693109-2.00952e-16j 0.0849115+2.7705e-16j 0.0448043+1.37867e-17j -0.0658331-1.61144e-16j 0.0927151-1.14999e-16j 0.0659883-3.45893e-17j -0.0423467+8.42855e-18j 0.0245105+7.02981e-17j 0.0972118-1.81611e-16j -0.0457869-3.53738e-17j -0.0101599-2.81649e-17j -0.0196748-6.49127e-17j 0.0518561+2.97036e-16j 0.0628755+1.07914e-16j 0.0610038-2.31874e-17j -0.0814042-2.82432e-16j 0.0420582+3.41251e-16j 0.0316547+2.95187e-17j 0.103693+1.62032e-16j -0.0667867-8.61202e-17j 
0.0234839+1.44698e-17j 0.0624613-3.77362e-17j -0.0408772-6.07765e-18j -0.116472-5.33642e-16j -0.0210858+7.66467e-16j -0.217422-5.66068e-16j -0.0497599-1.09882e-17j 0.129373-1.27909e-15j 0.0435221+1.69265e-16j 0.106344-3.74262e-17j -0.0890993+6.23586e-16j 0.00780241+9.23816e-17j 0.11317-4.13808e-16j -0.0392059+3.52328e-16j -0.0779594+4.84406e-17j 0.107867-2.1055e-16j -0.177993+2.1453e-16j -0.0205115-1.06842e-16j -0.0425415+4.29337e-16j 0.114942-4.67021e-16j 0.087426-3.38981e-16j 0.0798619+1.73439e-16j 0.0176379+1.8507e-16j 0.0680474-2.84839e-16j 0.0193204-5.92656e-16j 0.195458+4.65361e-15j -0.00801643+7.54718e-16j 0.0681411+1.08272e-15j 0.11467+3.68621e-16j 0.0221158+3.38168e-16j 0.0115428+1.56707e-16j 0.0376541+2.77531e-16j 0.082272+3.31126e-16j 0.048945-9.54594e-16j 0.00195695-2.47833e-16j 0.0954343+2.5376e-15j -0.00198006+6.36161e-16j -0.0734055-1.88784e-15j 0.0381135-7.73909e-16j -0.00643413+5.65696e-16j -0.0162525-4.83791e-16j 0.0173633+1.85673e-14j 0.0163856-8.81129e-16j 0.0192486+2.09226e-16j -0.0845628+1.47777e-16j 0.00249375-6.39669e-16j 0.0180401-5.02001e-17j 0.0293395-7.57662e-17j -0.0693358-9.38312e-16j 0.0382378+4.46976e-16j 0.0123171+1.40379e-14j 0.0572968+7.10859e-16j -0.0578225-8.00573e-16j 0.0387585+2.9846e-16j -0.00409987-1.78495e-14j -0.020902-1.49056e-14j -0.0333205-3.66933e-16j 0.0232879-1.58383e-16j 0.0272658+3.23233e-16j 0.0209343+1.90935e-15j 0.0180882+2.61099e-15j 0.0361726+2.629e-15j -0.0135051-4.08393e-17j -0.00461125-1.85021e-15j 0.0724147+6.37865e-16j -0.00683126+3.99648e-16j 0.0338037-8.51145e-17j -0.0274571-1.11538e-15j 0.0108194+2.6494e-16j 0.0231475+4.09152e-16j -0.0182678-3.697e-16j 0.0216862+1.10224e-15j -0.0160406-4.35659e-16j 0.00369434+1.33607e-15j 0.027316-4.58143e-15j -0.0259955+9.5883e-18j 0.00168247-6.99842e-16j -0.0136142+7.22005e-16j 0.0173687-1.70284e-16j -0.0430924-1.94835e-14j 0.025868-3.53436e-16j -0.0144776-5.91508e-16j -0.0141594+1.94729e-15j -0.00672774+3.35974e-16j 0.00197616+3.09039e-17j -0.000761125+8.31049e-16j -0.0249406-1.6185e-16j -0.0462539-1.27979e-16j -0.0373751+1.54446e-15j 0.0190105+2.10939e-16j 0.000615128+1.0144e-16j 0.0136087-1.27364e-16j 0.0241113-3.96605e-16j -0.0198221-8.41141e-16j 0.0493562-1.91155e-16j 0.0151745-1.89125e-16j -0.0375261-1.15304e-15j -0.0144896-7.13663e-16j -0.0343109-6.29643e-16j -0.0389031-6.31987e-17j 0.00335319-1.30737e-15j 0.0385315-1.36817e-15j -0.0370692+4.461e-17j -0.00610205+1.66719e-16j -0.0295919+1.02004e-16j -0.0318423+3.79149e-19j -0.0441211+1.21406e-15j 0.00716476+1.58124e-15j 0.00520523-7.02609e-16j 0.0491988+9.7647e-14j 0.025883+5.28673e-16j -0.0302509+9.38634e-16j 0.0127181-1.81581e-17j -0.00978709-5.36931e-17j 0.00628136-1.58729e-16j -0.0235372-5.18402e-17j 0.0238998+7.53937e-18j -0.00418806-2.37717e-16j -0.0237556-5.98173e-16j 0.0167297+5.28179e-17j 0.00794372-1.42571e-15j -0.014359+6.88793e-17j -0.000449285+5.13643e-16j 0.0185928-1.34195e-15j 0.0279616+3.1757e-17j 0.0284454-2.31888e-16j 0.0025911+1.44242e-16j 0.0204949+1.55082e-16j 0.0027818+3.84232e-17j 0.0215659-1.95071e-16j 0.0145614+4.68009e-17j 0.0121404-1.15001e-16j 0.0204215-1.34094e-15j 0.00885991-7.02799e-17j 0.0367599+8.37294e-17j 0.0251384+1.98006e-16j 0.00689531+5.31475e-16j -0.0236183-4.22476e-17j 0.0293044-7.89081e-17j -0.037657+2.67376e-16j 0.0194007-1.60904e-17j 0.0145826+1.74515e-17j 0.0457193-9.19044e-17j 0.0143859-2.39783e-17j 0.0326162+8.11796e-18j -0.0835691-4.66721e-17j 0.0507486-7.23837e-17j -0.0377112+1.9643e-17j -0.0334116+1.9834e-16j 0.0240741+3.0913e-17j -0.0710757-4.86458e-18j -0.0427475-2.56688e-16j 0.0267046+5.55783e-17j -0.00317742-3.03452e-17j 0.0336837+3.93381e-16j 0.129378+4.80626e-16j -0.0350213-2.53478e-16j -0.042525+2.42798e-17j 0.044673+1.97202e-17j 0.0394794+4.49512e-17j 
-0.0135573-2.15832e-17j -0.0185429-3.72147e-17j 0.0705544+1.85207e-16j -0.135346-8.94495e-16j 0.24067+1.77226e-15j -0.0798864-1.35514e-15j 0.114312+1.15339e-16j 0.0121356-2.33713e-16j -0.0716631-4.7935e-16j -0.0454622+4.84624e-17j 0.0483145-2.60903e-16j -0.0497006+6.73901e-17j 0.0422147-6.10213e-17j 0.0726632+1.48969e-16j -0.0912571-8.97067e-17j 0.131272-2.68792e-16j 0.153215-8.06548e-17j -0.0772266+1.02508e-16j -0.0215671+3.01306e-16j 0.149627-1.48919e-16j 0.0358998-2.67942e-16j -0.0297416-2.11669e-16j -0.0886178+2.43725e-15j 0.144574-1.14132e-15j 0.0192704+4.43538e-16j -0.071357-2.21128e-15j -0.0155843+2.11399e-16j -0.131487-1.2661e-15j -0.0324852-1.0775e-16j 0.0183282-3.22008e-16j 0.00195918-3.60291e-17j 0.140646+2.78592e-15j 0.0100018-1.10551e-15j -0.00400432-7.57682e-17j -0.0276302+5.82326e-18j -0.0817548-1.65681e-15j 0.0405203+6.56481e-16j 0.0174957+5.45589e-16j 0.0352827-1.16947e-15j -0.0148109+4.01159e-16j -0.032884-5.48696e-17j -0.0210678-2.35872e-14j 0.01578+1.21082e-16j -0.0412541-1.59645e-16j -0.00300937-7.17038e-17j -0.0161177+2.26656e-16j -0.0294017+5.1454e-16j 0.104646+4.50815e-16j -0.0266428-3.49585e-16j 0.0128208-2.80421e-16j 0.0607541+6.92777e-14j 0.0396117-3.52354e-17j 0.0454008+8.46806e-16j -0.0213661+1.68331e-15j -0.0457492-1.83041e-13j 0.0207873+1.33494e-14j 0.0671161-6.02622e-17j -0.0792103-5.22112e-16j 0.00783148-6.50218e-16j 0.0295915+1.82178e-15j 0.0295034+9.51838e-15j 0.003429-1.24956e-15j -0.0305282-2.31007e-16j -0.0248029-1.30627e-15j 0.00353294+9.60786e-16j -0.00271739+6.33249e-16j 0.00511062+1.50071e-16j 0.0395942+1.33217e-15j -0.0254453-3.3277e-17j -0.00308655-8.08279e-16j 0.00328273+5.17502e-16j 0.00168987-2.29553e-16j 0.0360243-1.16123e-16j 0.0186347+8.86402e-16j 0.0270409-4.99393e-15j 0.0159028-2.76715e-16j 0.0123796+1.06e-16j 0.0199824-8.79543e-16j 0.0267024+9.93667e-17j 0.0260312+1.21949e-14j 0.00723357-1.77821e-16j 0.00442578+2.23774e-16j 0.00901485-1.7781e-15j 0.0158583+2.20546e-16j -0.0103502+1.83892e-16j -0.049596-3.30722e-15j -0.0111348+5.16501e-16j -0.0412122+5.03809e-16j -0.00292858+2.87529e-16j -0.0106864+4.55334e-16j -0.0167514-9.59278e-16j 0.0105569+2.27331e-16j -0.0315159+1.79301e-16j -0.0202093-1.47106e-15j 0.0165771-1.18668e-16j 0.032194-1.22091e-16j -0.0394934-1.04563e-15j -0.0312735-7.76037e-16j -0.0276134-6.83224e-16j -0.00436927+2.9611e-17j 0.0242241-7.89027e-16j 0.0103791-8.11516e-16j 0.00309303-1.01397e-16j -0.0194212-3.03139e-16j 0.0152797-2.88166e-17j -0.0206893+1.90402e-16j 0.0153482-1.92035e-15j 0.0289112-9.53786e-16j 0.0169933+6.87359e-16j -0.00979766-1.99578e-14j 0.0433088+4.44382e-16j -0.018643+1.33868e-16j 0.00717511+1.03422e-16j 0.0286714-1.84298e-16j 0.0148393+2.44985e-16j 0.0016842+7.93787e-17j 0.0402317-1.44092e-16j -0.0156397-7.54889e-16j -0.0699764-1.6287e-15j 0.0428816-3.80759e-16j 0.0470298-6.49255e-15j -0.0465134+9.58823e-19j 0.00873114-3.69767e-15j -0.0458624+3.50351e-15j -0.0315538-1.09554e-16j 0.00727516+3.71092e-19j 0.00844212+3.03124e-17j 0.00808446-6.7857e-18j 0.00642767+1.82321e-16j -0.0217893+2.18323e-16j -0.0088878+1.49822e-16j -0.0249278+2.16878e-16j 0.0128195-1.21638e-15j 0.101714+2.70412e-16j 0.00873653-3.64067e-18j 0.0628837+3.88661e-16j -0.0212642-1.54193e-15j 0.0279374+5.06056e-17j -0.0198864-1.17574e-16j 0.0698603-4.54615e-16j 0.0129652-4.73824e-17j -0.0257497-1.80374e-16j -0.0301195+3.70687e-17j -0.000549166-2.29304e-18j -0.0424064-3.02927e-17j 0.0624725+1.98078e-16j -0.0466015-1.00466e-18j -0.0540462+9.17152e-17j -0.0413267-8.13151e-17j -0.0602164-2.22429e-16j -0.0473516-1.7936e-17j 0.0405177+4.56284e-16j -0.0121443+6.93674e-17j -0.11242-2.53674e-16j 0.0835138+3.72879e-16j 0.0366986+4.7809e-16j -0.101329-6.85228e-16j -0.0312245-8.49036e-17j -0.0827136-1.78614e-16j -0.0265411-1.10784e-16j 
