2.21544e-16-0.00607394j -2.53993e-16+0.0456656j -2.545e-16+0.0409897j 1.61589e-16+0.00267296j 5.78425e-16-0.0358697j 5.70704e-16-0.106454j 9.44832e-17-0.0231154j 3.44054e-16-0.0366742j -2.45904e-16+0.0045426j -4.66212e-16+0.0898383j 8.6495e-18-0.0168627j 2.58054e-16+0.0240553j -2.23065e-15+0.255808j -1.92516e-16+0.156061j 1.14293e-15-0.176656j -7.56633e-16+0.051745j 3.91725e-16+0.0149644j -1.37455e-15-0.0866501j 5.30019e-16+0.0181831j 4.03831e-15+0.0336246j -1.76388e-16+0.0537614j 2.36546e-16-0.0137292j -2.30726e-15-0.0488589j 6.29248e-16-0.0020147j 1.11719e-15-0.0595747j 6.3435e-16+0.0140953j -2.31037e-16-0.10136j 1.62519e-15+0.0139762j 1.33436e-18+0.120008j 6.07944e-16-0.0428327j -3.00549e-16-0.0104637j 7.80502e-17-0.00632578j 2.9095e-16-0.00301963j -5.59117e-16+0.0290942j -4.83616e-17+0.0276939j 1.84482e-16-0.0595958j 1.51527e-14-0.0274514j -8.55689e-15+0.0614753j -3.07325e-15-0.0355889j 1.67103e-15+0.0188337j 5.19272e-16-0.0207739j -1.20884e-15+0.00933623j 1.72513e-15+0.0317051j -1.47296e-15-0.00319739j 9.74239e-16+0.0270014j 1.97798e-16-0.0161926j 1.99295e-16-0.00908391j 3.60033e-16+0.00649117j -8.13743e-17-0.00134078j 1.12074e-16-0.0263686j -1.18309e-15+0.00439463j 6.3878e-17-0.0145028j 7.15252e-16-0.0217376j 1.21653e-16-0.00619821j 1.50981e-15+0.0200353j -6.8886e-17+0.00760868j -3.36568e-16-0.00689151j 6.97941e-17+0.00162408j 1.25293e-16+0.00530451j 4.05855e-16-0.0253937j 4.7535e-17-0.0059858j 6.49488e-16-0.00532407j 2.81594e-15-0.0196622j -1.39393e-16-0.00281991j 4.93517e-16-0.0180018j -2.13915e-16-0.00299293j 4.63472e-16-0.00151456j -4.37632e-17+0.0133443j -3.19564e-16+0.00347705j 4.24951e-16-0.00566032j -1.43469e-17-0.00495266j 4.13216e-16-0.0237813j 2.73719e-16-0.0259067j -3.81744e-16+0.0128985j 2.19663e-16-0.000220001j 4.96541e-14+0.0192534j -8.1918e-16+0.000313589j -1.60845e-15+0.0109132j 6.26918e-16-0.00779378j -1.37533e-16+0.0215678j 6.78565e-16+0.0111578j -4.81861e-16-0.00234866j -1.4227e-16+0.00240396j -3.36343e-16+0.00544197j -1.56467e-16-0.0115864j 3.67859e-16-0.00948122j 2.96973e-16-0.000304325j -3.02603e-16+0.0116767j -8.76359e-17+0.00533412j 1.38205e-16-0.00845922j 1.23369e-17-0.00278134j 1.0016e-16-0.00278744j -2.05379e-16+0.00746006j 2.69706e-16-0.00288852j -5.97034e-19+0.00972996j -2.67718e-16-0.0181859j -5.87721e-16-0.0123678j 1.56017e-16-0.0122402j -6.72658e-17-5.44298e-05j -1.75354e-16+0.00315555j 5.64326e-16-0.00148086j 6.71353e-16-0.012322j -1.61474e-17+0.000870022j 2.57331e-16+0.00797417j 2.73949e-16-0.0019778j -8.41219e-17-0.00170891j -2.4213e-16+0.00792462j 1.70214e-15+0.0240226j -1.71017e-16+0.00587593j 2.8128e-16-0.00473692j 4.06386e-17-0.0242554j 6.77107e-17+0.00668969j -2.81561e-17+0.000796989j -1.8691e-16-0.00562833j 5.12436e-17+0.00350319j 1.73958e-16-0.00598637j 3.38019e-17-0.00219839j 1.38147e-17+0.00108882j -7.94811e-17-0.00552237j 4.19964e-16-0.0175797j 3.93705e-16-0.0171749j 4.03367e-16-0.00238399j 1.58833e-16-0.00415537j 1.5221e-16-0.0138957j -1.2524e-16+0.0225227j -9.16371e-17+0.0254712j 6.00977e-17-0.0167j -4.33956e-16+0.0073582j -2.83999e-17+0.00422513j 7.05573e-17+0.00558837j 7.5629e-17+0.00166172j 1.76258e-16-0.0100303j -9.67853e-17+0.00312243j -8.61965e-17+0.0162476j 8.20454e-17-0.00201095j 9.78111e-17-0.000922872j 1.90896e-17+0.0119102j 2.15178e-16-0.0200942j 4.95329e-17-0.00562422j 1.15702e-16-0.0157027j 8.52386e-16-0.0169823j -6.56725e-17+0.00621688j -3.78988e-17+0.00557745j 7.11081e-17+0.000908071j 3.10901e-17-0.000407579j 4.21065e-17+0.00142093j 6.07642e-18+0.02739j -4.77268e-17+0.0157206j -5.35026e-17+0.00937281j -2.92609e-17+0.00619691j 1.05757e-16-0.0137309j -2.29439e-17-0.00481206j 5.17445e-17-0.0147728j 6.10932e-17-0.0033866j 9.33834e-17-0.0118852j 6.76263e-19+0.00628803j -2.25273e-17-0.00519478j -9.97781e-17+0.0144319j 6.63885e-17-0.0103668j -3.40094e-17-0.000669621j 
2.71858e-16-0.0459609j -1.42983e-16-0.00759041j -1.363e-16-0.00453755j 9.07219e-17-0.0483542j 3.43623e-16-0.10213j 2.94816e-16+0.0308134j -4.64942e-17+0.0281392j 1.91859e-16-0.0270777j -1.6787e-16+0.0546795j -2.84379e-16-0.0170815j -1.2506e-16+0.0377903j 2.5321e-16-0.118001j -7.64569e-16+0.189124j -7.87761e-16-0.247791j 6.33824e-16+0.0377608j -4.91171e-16+0.0797548j -3.42335e-16-0.0871693j 3.99294e-16+0.00343646j 3.11938e-17-0.106879j -3.9937e-15-0.0274378j -3.06268e-16-0.0168392j 1.85585e-16-0.0604676j 6.12889e-16+0.00848059j -1.99835e-16-0.0159287j 5.25263e-16-0.0582966j -2.81214e-15-0.0401103j 1.2519e-15-0.0213155j -1.15609e-15-0.0579935j 8.19675e-17-0.0808501j 1.43667e-15-0.116387j 4.28317e-17+0.0189432j 2.57633e-16-0.0234909j -4.72432e-17+0.0040968j -1.92133e-16+0.0417894j 2.53113e-16-0.0220328j 2.52006e-16-0.0517274j -1.23745e-14+0.0490869j 5.30608e-15+0.00884756j -2.62004e-15-0.0299086j 1.18377e-15+0.0126841j -7.9098e-17-0.0145024j 9.5326e-16+0.0517722j -1.82335e-15+0.00799005j 1.9944e-15+0.00947808j -1.47471e-15-0.0468352j 6.43485e-16+0.00198425j -1.46594e-16-0.000634078j -3.18893e-16-0.00616826j -1.90412e-16+0.00954419j -3.80177e-17+0.0246374j 1.33749e-15-0.0122134j -2.54403e-16-0.0216558j -1.26573e-15+0.0293461j -1.00322e-17-0.0117803j -3.55259e-17-0.00102212j -4.38797e-16-0.00984364j 8.46729e-17-0.00126255j -6.22199e-17-0.000891205j -1.75952e-16+0.00142591j 1.75166e-16+0.000380333j 2.60472e-15-0.0233798j -1.83176e-15+0.00431181j 9.68706e-16-0.00866048j 1.43114e-16-0.00149687j -5.62293e-17-0.0166212j 8.46194e-16+0.023506j -1.69618e-15+0.0101247j -5.38133e-16+0.0121061j -1.6458e-15+0.0144454j 6.87254e-16-0.0154057j -6.83669e-16-0.0164716j 1.00935e-16+0.00120251j 2.57601e-16-0.000792621j 1.2308e-16+0.0064811j -1.17406e-17-5.33586e-06j -8.2301e-14-0.0318j 1.32555e-15+0.0103331j 2.25879e-15-0.016342j -5.58478e-17-0.00674178j -9.05084e-17-0.00148869j -1.49432e-16-0.00201864j -2.29657e-15-0.0104896j -1.45906e-16-0.00850658j 4.7963e-16-0.0150574j -7.50028e-18+0.006217j -1.34554e-15+0.0138471j -6.59685e-16+0.0198389j -2.04588e-16+0.00948811j -5.62112e-18-0.0085967j -5.80351e-18+0.0154311j -6.46861e-17+0.00535558j -2.38087e-16-0.00304525j -2.42872e-16+0.0165433j 2.17162e-16-0.0105642j -2.20206e-16+0.0237001j -1.68226e-16-0.00713641j 6.34881e-17+0.00679526j 2.53448e-17+0.00243826j 1.75076e-16-0.01098j 1.88742e-16-0.00451644j -7.01726e-16-0.00423338j -2.12091e-16+0.0146818j 1.76834e-16-0.0137713j -1.54277e-16-0.00550512j -1.08093e-16+0.00286864j 1.33346e-16-0.00841705j 7.12335e-17+0.00177598j -9.50832e-16-0.0104387j 1.0457e-16+0.0167847j -5.6928e-17-0.0111193j 2.05295e-16+0.0156989j -2.08309e-16+0.00763143j -1.23641e-16-0.00171055j -9.29367e-17-0.00400405j -3.53021e-18-0.0132983j -1.33586e-16-0.0234781j -6.292e-18+0.00819771j -7.03227e-17+0.00282678j -1.94356e-16+0.0153229j 1.70464e-16-0.00311148j 1.30354e-16-0.0130618j -1.54663e-16+0.00172465j -3.06281e-17+0.00178956j 6.06603e-17-0.00716115j -7.81191e-17-0.00847444j -5.48088e-17-0.00794165j 5.28471e-17+0.00728489j -5.39921e-16+0.00921181j -7.70865e-17+0.00968577j 3.92265e-17-0.00581737j 7.79917e-17-0.0100001j 1.26854e-16-0.0167789j -6.55046e-18-0.000394706j -4.17126e-17-0.00209407j 5.65223e-17-0.00348217j 1.03252e-16-0.0237235j 1.71466e-17+0.00703911j 9.57803e-17-0.00906629j -1.59694e-16+0.0210309j 7.03909e-17-0.00435483j 3.59397e-16-0.00668612j -3.51908e-17-2.49937e-05j -1.30057e-17-0.000808771j -1.36e-17-0.0139735j -2.6887e-17-0.00296993j 2.04836e-18-0.0131375j -2.94309e-17-0.0111602j -4.90228e-17+0.0293377j -1.927e-17-0.00221289j 7.38159e-17-0.0125871j 5.32142e-17-0.014829j -1.23026e-17+0.0146664j 4.24337e-17+0.00955077j 2.11156e-17-0.0111215j 5.65658e-17-0.00475086j 7.24245e-18-0.00906424j -1.30268e-17+0.0154482j -5.52035e-17+0.00152785j 4.26416e-17-0.00113392j -5.29037e-17+0.00989274j 
-2.29411e-17+0.00874838j -1.26347e-18-0.00332694j -7.34074e-18+0.00361587j -5.3606e-18-0.0413356j 1.2171e-17+0.0374784j 2.32406e-18-0.0147086j -5.16344e-17+0.0369882j -9.88592e-18-0.0756149j -5.90543e-18+0.0387903j -1.81765e-17+0.0317163j -1.98982e-16+0.101109j 1.11304e-16-0.086784j -1.45713e-16-0.0959046j 2.44103e-16+0.0407616j -2.45183e-17+0.0863583j 1.41006e-16+0.00528706j 2.87813e-16+0.0411532j -1.00652e-15-0.0481276j 8.77849e-17-0.0102761j -1.11594e-15-0.00898951j 2.1678e-16+0.0488037j -9.51876e-17-0.104243j 2.41473e-15+0.0468387j -5.577e-16+0.0276256j 1.2583e-17+0.000141186j 7.23793e-15+0.108406j -8.21487e-16-0.0600012j 2.07662e-15+0.0492735j -9.39185e-17+0.0144805j -3.99907e-16+0.110304j -1.32111e-16-0.00628553j -1.61672e-16+0.0710229j -1.05605e-15+0.00575116j 2.74891e-15-0.150822j -4.26634e-17+0.0275399j 7.98556e-16-0.100154j -1.68427e-14+0.0587843j 7.63208e-15-0.00333918j -1.15078e-14-0.128741j 5.21253e-15+0.0355006j 2.46122e-16+0.0496152j -1.27226e-15+0.130671j 2.06106e-15+0.0854286j 4.24956e-15+0.0434052j -2.66544e-15-0.061921j 6.16708e-16-0.0471459j -3.18845e-17+0.019624j -6.28367e-16+0.00554193j 2.57368e-15-0.0453301j -3.30926e-16+0.0349296j 8.07716e-15-0.0456701j -1.35682e-15+0.000436423j -1.50191e-15+0.0406454j -4.75525e-16+0.0134856j 9.27108e-16+0.00337313j -4.26344e-16-0.0060622j -3.28774e-16-0.052292j -5.72548e-16-0.0277281j -3.25496e-16+0.0141187j -1.98779e-16-0.00656826j 2.14002e-15-0.0160204j -1.39079e-15+0.00307518j -1.97568e-15+0.0161135j -2.60492e-17+3.62312e-06j -2.6485e-16+0.00968885j 7.43388e-16+0.00963156j 5.40407e-15-0.040411j -5.62575e-16+0.00348723j -4.41983e-15+0.0417592j 1.02865e-15-0.0197532j -6.67457e-16-0.0140638j -4.21621e-17+0.00422851j 5.86133e-17-0.00267303j 1.58739e-16+0.0087162j -1.16606e-16-0.0117161j -4.78691e-14-0.0181692j 1.01075e-16+0.0234076j -1.71899e-16-0.00165805j 1.94917e-16-0.0171043j 2.8188e-16+0.0104876j -9.26024e-16-0.00680147j -5.95356e-15-0.0294348j -5.68619e-16-0.0131892j 1.00929e-15-0.0481584j -3.89497e-16+0.00487085j -1.82021e-15+0.012553j -5.09696e-16+0.0419437j -1.02164e-16-0.0121369j 9.42889e-18+0.00696938j 4.51144e-16-0.00794415j 1.73794e-16+0.00621253j -4.20572e-16-0.0443177j 1.31839e-16+0.00996639j 2.30872e-17+0.00155615j -5.34835e-16+0.0160265j -6.04929e-17+0.00902417j 4.60426e-16+0.0105554j -2.26859e-16-0.000757925j 9.93737e-17-0.00781989j 4.01818e-16-0.0391399j -9.90378e-16-0.0195897j 4.4831e-17+0.0195005j 7.84785e-17+0.00417423j 1.69055e-15+0.000505229j 1.79871e-15+0.0465435j 2.2774e-16-0.0308288j 1.04376e-16-0.028098j 1.15387e-16-0.0051967j 2.25996e-16+0.00562301j -5.24726e-17-0.0115966j 1.90047e-16+0.0303434j -1.82952e-16-0.0143333j 7.14692e-17-0.0206052j 1.1778e-15+0.0238932j -1.81719e-16-0.0217762j -5.10212e-16-0.0365946j 3.08885e-16+0.0437938j -3.5232e-17+0.0260466j 1.59592e-16-0.0242614j 6.36583e-17-0.00190878j 1.86592e-17-0.0127847j 1.07229e-15-0.00986893j 2.97869e-16+0.000302984j 4.03922e-17+0.00785311j 9.35823e-18+0.0151661j 2.29059e-18+0.0134563j 3.67169e-17-0.0160175j -3.4666e-16+0.00921613j -3.66616e-17-0.011679j 6.44092e-17+0.0119001j 1.37264e-16-0.0270712j 4.62935e-17-0.00906364j -4.50921e-18-0.0090393j 6.76547e-17-0.0271062j -1.68031e-16-0.00307107j 1.92707e-17-0.00320662j 5.5229e-16+0.0443269j 3.43603e-18-0.0214462j -1.33381e-16+0.0356812j 1.39426e-17-0.0201442j 1.17729e-15-0.0299912j 4.61891e-17+0.0300484j 1.77207e-17+0.0173395j 1.46248e-17+0.000926285j 1.51247e-17-0.0215155j -2.917e-17-0.00955712j 1.16943e-17-0.0242814j 2.8948e-17+0.0248565j 2.04783e-17+0.00323928j 1.29752e-16-0.0274003j -4.21732e-17-0.0312116j -4.26655e-18+0.00388741j 1.55932e-18-0.00576754j -7.76854e-18-0.00650658j 3.14636e-18-0.00917035j 1.22636e-17-0.00965339j -4.19847e-18+0.000359455j -8.29465e-19+0.0118779j 4.11634e-18-0.0026169j -2.66753e-17+0.00608304j 
3.97162e-18-0.00178002j 1.3559e-18-0.00658733j -2.16721e-17+0.0381662j 4.39821e-18-0.0184226j -1.83143e-18+0.00831912j -2.22016e-18+0.0263273j 3.52094e-17-0.0291291j 1.3497e-17-0.00334745j -1.66525e-17+0.00203751j -4.64548e-17+0.110646j 8.73382e-18-0.0350714j -6.83075e-17+0.0187539j 1.57905e-16+0.0135109j -2.64458e-16-0.117732j -1.49634e-16+0.0689892j 2.48156e-16-0.0370703j -4.703e-16-0.092528j -3.7001e-16-0.0187998j -1.68703e-16+0.0133712j -4.79987e-15-0.0393258j 3.39437e-17+0.0370364j 4.26016e-17+0.0959241j -5.35806e-15-0.072567j 1.29022e-15+0.109755j 1.62249e-16-0.0332676j 5.92554e-15+0.0975454j 1.28251e-15-0.0436888j -7.11236e-16-0.0896869j -3.4641e-16-0.0539081j 2.04171e-16-0.0304999j -5.45893e-16-0.0443117j -3.47088e-16+0.085137j 5.41598e-16+0.00379436j -1.02641e-17-0.0201876j -5.10718e-16+0.0733194j 3.85581e-16+0.0220552j -5.4603e-15+0.00224354j 3.64195e-15-0.036166j 2.9225e-15+0.0412622j -2.92174e-15-0.00224524j -8.93277e-16+0.106942j -2.06539e-18+0.0841998j 1.25671e-15+0.0570224j -2.44342e-15+0.017293j 4.02879e-15+0.127165j -9.86805e-16-0.0184279j 1.59605e-15+0.0746229j 3.5771e-16+0.0509026j -4.08373e-15+0.0703299j 4.2089e-16-0.0598398j 2.27677e-15-0.0180261j -1.43237e-15-0.0278113j -2.64674e-15+0.0561815j 3.98136e-16-0.00666702j 1.3008e-16+0.00116506j 2.36253e-16+0.06148j 7.49758e-16+0.0457017j -1.10131e-15+0.00138794j 5.29066e-16-0.0372786j 8.50345e-16-0.0562936j -4.31019e-15+0.0456368j 3.90427e-15+0.00823469j 6.12956e-15-0.0434085j -1.12302e-16+0.0325412j 8.14166e-16-0.0487909j 1.54821e-15+0.0338974j 3.02145e-15-0.0194919j 3.67749e-16-0.00453046j 2.53783e-15-0.0193371j -3.48758e-16+0.0107595j 4.69586e-16+0.00733117j 6.17922e-16-0.0307761j 7.60417e-17-0.0477919j -5.55445e-16+0.00894886j 4.92402e-16-0.00512493j 1.24929e-13+0.0479032j -5.4231e-16-0.0508407j 3.81796e-16+0.00877056j 8.67622e-16+0.0018519j -2.36405e-16+0.0424161j 1.06512e-15+0.0143908j -4.21441e-16-0.00433017j -1.02305e-16+0.00925363j -5.03244e-16+0.0115906j 8.10468e-17+0.0124571j 2.26866e-15-0.0315233j 1.07977e-15-0.00641513j 8.63171e-16-0.0603197j -4.4932e-17+0.0304028j -4.76148e-16-0.0113302j -5.20293e-16+0.0156024j 5.88884e-17+0.00676783j 1.39649e-17-0.00121947j 4.77961e-16+0.00528834j 4.34414e-16+0.00109386j -8.37517e-16-0.0244607j -1.5432e-15-0.0367764j 5.54433e-16-0.0121421j -6.21942e-16+0.0188085j -2.40471e-16+0.0124029j 1.3558e-15+0.0201012j 2.22106e-16-0.0320895j -7.01339e-17+0.00772854j 1.01446e-15+0.020497j 1.02244e-15+0.00238124j -1.34456e-16+0.00426004j -2.41773e-16+0.01024j 1.7176e-15+0.0225669j -2.73999e-17-0.0115763j 5.74629e-16-0.00978316j -1.29749e-16-0.0306511j 1.97655e-16+0.0152617j 1.63465e-17-0.000704867j 9.5596e-17+0.00372649j -1.09457e-16+0.0164005j -1.40868e-17-0.00640474j 1.9318e-16+0.0186757j -9.7305e-17-0.012504j -2.6995e-16+0.0204831j 5.6549e-16-0.0422853j 4.55435e-16-0.00941649j 3.65332e-16-0.00534174j 2.57932e-16+0.00981649j 5.86062e-17-0.0237771j 6.92607e-18+0.02091j 6.9534e-18+0.00536816j 1.42808e-17-0.0103911j -6.43004e-16+0.0118737j 5.1607e-17+0.0197634j 4.39364e-17+0.0014016j 7.18173e-17-0.00327946j 4.93278e-17-0.0175267j -1.17323e-16-0.0056002j 3.87986e-17+0.0215163j 2.53043e-16-0.0117482j 1.60793e-17-0.000404483j -1.88102e-16-0.0183752j 9.69933e-18-0.000149702j 1.9473e-16-0.0307137j -2.26654e-17-0.00311322j -2.02103e-16+0.00583039j -6.48752e-18-0.000127135j -6.45518e-18-0.00383915j 2.57414e-17-0.00340875j -4.38941e-17+0.0246865j -1.68699e-17+0.0194413j 1.60307e-16+0.0157704j 1.51827e-16+0.0288953j -4.22217e-17+0.000402394j -2.48836e-16+0.0474407j 1.68931e-17+0.00687505j 4.0781e-19-0.0137027j -3.97518e-18-0.0251738j 4.63451e-19+0.0174337j -3.28224e-18-0.0124988j 6.99941e-18+0.00909342j 3.98584e-19-0.0132521j -6.1338e-19+0.00340372j 2.05288e-18-0.00605239j 1.69227e-18-0.00213138j 
-4.58502e-17-0.00452648j 7.58207e-18-1.40385e-05j 1.70492e-16+0.0131118j 2.68028e-17+0.00253592j -2.77189e-16-0.0201407j -3.68522e-17-0.00119085j -1.82826e-16-0.0155057j -4.27334e-16-0.0337141j -2.23811e-16-0.0157829j 3.79302e-16+0.0290303j 1.10996e-15+0.0968679j -1.01403e-16-0.0143207j 1.15434e-15+0.0677648j -4.81619e-16-0.0289769j -3.21786e-16-0.0373836j 8.04755e-16+0.0871572j 1.71438e-15+0.0990931j 1.11814e-15+0.0383656j -7.02454e-16-0.0453514j -8.16082e-16-0.00384675j 1.59623e-16+0.0165107j 1.11728e-15+0.0819664j -1.26795e-15-0.0275565j -3.60334e-16-0.0367877j -3.07659e-16-0.0421326j -7.30971e-16-0.00591189j -1.72248e-16-0.0361831j -1.18447e-15-0.0506636j 5.92024e-16+0.0344672j -6.51497e-16-0.059437j -6.65085e-16-0.0277271j 1.00997e-16+0.0330886j 7.99938e-16-0.00486975j -6.27423e-16+0.0312535j -1.41261e-16+0.022556j 6.04022e-16+0.0408281j 3.03879e-15-0.0305494j -1.19782e-15-0.0367668j -3.68859e-15-0.0168221j 2.06434e-15+0.0443934j 1.19526e-15+0.0539241j -3.34253e-15-0.00720801j 7.09243e-15+0.0705071j -1.70298e-15+0.00786176j 2.23172e-15+0.0541j -1.73059e-15-0.0672014j 2.18633e-15+0.0688104j -1.76709e-16-0.0173239j -3.33149e-15+0.0913081j 6.67817e-16-0.0783091j 2.30168e-14-0.133393j -3.9876e-15+0.0452779j 1.48454e-15-0.0682777j -2.09518e-15-0.0335213j 5.4711e-15+0.0522867j -1.60343e-15-0.0484875j -1.37482e-15-0.0187329j 6.42236e-15+0.102996j 2.26481e-15+0.123213j -1.18736e-15+0.0952387j 3.26748e-15-0.00187774j -4.93985e-15+0.0218611j -1.44981e-14+0.135807j -1.23919e-16-0.0349378j -1.24515e-15+0.0913009j -1.68608e-15-0.0367484j 1.04607e-15-0.0155051j -5.26387e-16-0.0177697j -7.53445e-15+0.0772842j 1.43314e-15-0.0462323j 1.03403e-15+0.00331032j -1.93546e-16-0.00305696j -4.85009e-16-0.0442908j 2.60611e-16-0.0227325j 9.53987e-16+0.0493703j -6.24472e-14-0.0242844j 2.6244e-15+0.0295312j 2.73526e-15-0.0422592j 9.51791e-16-0.0477045j -1.14112e-15-0.040384j -4.57693e-16-0.00507369j 7.28426e-16+0.011658j -5.88125e-16-0.0233153j -2.96321e-16+0.0268015j -6.27004e-16-0.0326522j -1.17952e-15+0.0204466j -8.22378e-16-0.0126615j -1.62906e-16+0.0616502j -3.35778e-16-0.0342743j 8.14744e-16-0.0126523j 1.47643e-16-0.0244776j -4.37437e-16-0.0233985j 2.76051e-16+0.0116663j -2.93897e-16+0.00249749j -3.86225e-16+0.00175695j -7.01281e-17+0.00924859j 9.27432e-16+0.0150591j 3.70038e-16+0.0223659j 4.5142e-16-0.0107023j 1.38852e-16-0.0134593j -3.45763e-16-0.013748j 3.10288e-16+0.00595081j -5.83652e-17-0.0187076j 1.71033e-15+0.00531936j 2.11027e-15+0.0378283j -2.1889e-17-0.0236429j -9.73871e-17-0.0194715j 2.94739e-16+0.000247483j -1.07546e-16+0.0177898j -6.92441e-16+0.00740706j 5.27435e-16+0.057881j -1.68888e-16+0.00863199j 1.01361e-16+0.00463399j -1.31826e-16-0.00104719j -1.76069e-17-0.00539756j 5.24936e-16+0.033241j -5.1352e-16-0.0192283j 3.66741e-16+0.0176406j -1.00614e-16-0.0482783j -1.21563e-16+0.0244687j -1.7944e-16+0.01064j 8.43591e-16-0.00526798j -1.72675e-16-0.0144292j 3.13268e-16+0.0214542j 2.68114e-16+0.0277116j 3.8158e-16+0.0316047j 2.55204e-17+0.00416453j 5.07222e-16-0.0132102j 1.9394e-16+0.00440348j 3.35311e-16+0.0251182j 2.78927e-16+0.0411881j 3.62617e-16+0.0320315j 3.10602e-16+0.0102664j -2.49183e-16-0.0242125j -1.28177e-17+0.0251784j -1.20169e-18+0.00666425j 3.15017e-16+0.0126396j 3.29894e-17+0.0012117j 7.60349e-17+0.0113408j 9.20757e-17+0.00711183j 5.34945e-16-0.0193924j 4.1448e-16+0.0278986j 1.53103e-16+0.00995828j 7.7507e-16+0.0470995j -2.65484e-16-0.0274855j 1.71534e-16+0.0142459j 4.41585e-16+0.0311113j -1.73566e-16-0.0172509j 1.84167e-16+0.0104534j -2.8544e-16-0.0335344j 1.71273e-17+0.00227838j -1.58738e-16-0.0120115j 1.30638e-16+0.00990078j -9.76362e-17-0.00718936j 1.13375e-16+0.0101052j 1.884e-17+0.00196735j 1.30751e-17+0.000861227j -1.64489e-17-0.00137176j 1.24459e-17+0.00154119j -3.13432e-17-0.00314629j 
