0.0934519+0.195046j 0.196281-0.0945856j -0.0418761-0.108676j -0.0987536+0.0348801j 0.0120479+0.0403451j -0.0825772+0.0417214j -0.051594-0.0501313j -0.00115634-0.00632531j 0.00442504-0.0937417j -0.0671438+0.00832024j 0.0586667-0.0176617j -0.045498-0.0218231j -0.00853098+0.0520725j 0.0473026+0.0251766j 0.00476339+0.0155004j 0.0198575-0.00291223j 0.0122754+0.0524656j -0.0224184+0.016747j -0.000688163-0.0143833j -0.0125351+0.00909246j -0.0447163+0.0417312j 0.0632189-0.0213172j -0.0617294-0.0320387j -0.00985719+0.0615014j 0.076808-0.0725407j -0.0629425-0.10772j 0.0897937-0.00348394j 0.000645891-0.0892763j -0.0313233-0.0187546j 0.0182394+0.0479203j -0.0389367+0.0258313j 0.043723+0.0500665j -0.050411+0.0275876j 0.0153487+0.0322828j 0.0585771+0.00618475j 0.0200589-0.00169707j -0.0408236-0.0043276j -0.0688476+0.0178811j 0.0271639+0.0768694j 0.0433023-0.0497852j -0.0531922-0.119961j -0.111529+0.0455904j -0.0194352+0.00896096j -0.0225231+0.049197j -0.0108715+0.0300089j 0.014608+0.0239798j -0.0217218-0.0414949j 0.0144367-0.0527169j -0.0336629-0.00457646j -0.080982-0.00918796j 0.00573399-0.00506276j 0.0157816+0.0274409j 0.0175182-0.0690018j -0.0993435-0.0283372j 0.0333894-0.143906j -0.0625583+0.016011j -0.0435245-0.0327033j -0.0442593-0.0862352j 0.105041+0.0138111j -0.0226129-0.0892842j 0.0087201-0.0569422j 0.0703539+0.0262731j -0.0273795-0.016371j -0.0524627-0.0446213j -0.10281-0.037653j 0.0448565+0.0119329j 0.0202615-0.0152029j 0.0513709-0.0129561j -0.0407153-0.0226734j 0.0445769-0.0163787j -0.00831052+0.0182033j 0.0806493-0.00790013j -0.0388485+0.0132281j 0.0331321+0.000779316j -0.0331893+0.0164465j -0.0131403+0.0493696j -0.00891277+0.0453975j 0.0305474+0.0220009j 0.071952-0.0374878j -0.0128471+0.0118025j -0.0244967+0.0194937j -0.0642118-0.00483541j 0.0756914-0.0452099j -0.0265874+0.0120682j 0.0477293-0.0373675j 0.0322097-0.0149703j 0.0230946-0.0290659j 0.0243153-0.0148873j 0.0345234-0.015476j 0.00985941-0.0200273j -0.0216675+0.00299435j -0.0145033+0.00946391j -0.007671+0.0120422j -0.00368764-0.015587j -0.0244912-0.013722j -0.015467-0.000541345j 0.00421131-0.000950944j 0.0138934+0.0144657j -0.023179-0.026578j -0.0349502-0.052718j -0.057556+0.0226085j 0.0347044+0.0152124j 0.0174122-0.00109539j 0.033462-0.0379487j 0.0645143-0.0983143j -0.0094762-0.035326j -0.017503+0.0743907j 0.00324397+0.0465067j -0.0126449-0.0441599j 0.00775991+0.00365678j -0.0147728+0.0660453j -0.00363931+0.0400252j -0.0250775-0.00429346j -0.01221+0.0147397j -0.0237395+0.048218j -0.00597956+0.0202391j -0.0295203-0.062798j -0.0232348+0.0167079j -0.0361881-0.0874035j 0.0794668-0.0153324j -0.07562+0.0439328j -0.0540025-0.061089j -0.04247-0.0314841j 0.043631-0.105473j 0.0746968-0.0692435j 0.0979538+0.104779j 0.0508096+0.0842373j 0.0546519+0.0616966j -0.100188-0.0274482j 0.11454-0.120345j 0.0992137-0.0612682j -0.0728738-0.0878607j -0.148597-0.178739j 0.160529-0.135893j -0.175809-0.174659j 0.17345-0.174881j 
0.118457+0.0414021j 0.0416923-0.119724j -0.0996846-0.00350695j 0.00472759+0.10895j -0.0331041+0.0528534j -0.0551997-0.0234684j 0.0253343-0.0313936j -0.0437314-0.0105734j 0.0210844-0.0110571j -0.0201444-0.0446906j 0.0208522-0.0044692j 0.00983762-0.010926j -0.0278776-0.0106367j -0.0223742+0.0187856j -0.0325477+0.0228144j -0.00452097+0.0125344j -0.00627102-0.00936906j 0.0240618-0.0202437j 0.00377274-0.000608584j 0.0174493+0.0350849j -0.00621536-0.0155878j -0.0045829-0.0180723j -0.0415248-0.000245891j 0.000652797+0.0273295j 0.0321604+0.0122954j 0.00897336-0.039261j 0.024874+0.00650011j 0.0118395-0.0138332j 0.0103224-0.0134229j 0.00373419+0.0266298j -0.00150851+0.00601887j 0.0172109+0.00221564j 0.00893731+0.00977802j 0.00473188-0.0129677j 0.0169502-0.00708906j -0.00228408-0.00388681j -0.00554557+0.00266192j 0.00680405-0.0099563j -0.0185948+0.0121488j 0.0410683+0.0357203j 0.172072+0.117378j 0.117576-0.185273j 0.0406008-0.0115133j 0.0562007+0.0267999j 0.0114369+0.0357125j 0.00877907-0.0131879j -0.0493143+0.0354684j -0.0694517-0.0350991j -0.0106413+0.0473167j -0.0449617+0.082854j 0.0494889-0.0169568j 0.0590748+0.101973j 0.0868777-0.0579424j -0.0243247-0.0149714j -0.048673-0.0207762j 0.031021+0.0124352j -0.0714576+0.00212923j 0.0688924+0.126722j -0.106933+0.181385j 0.157874+0.155581j -0.102032+0.00214845j 0.0206187+0.0431327j -0.00737563+0.0281092j 0.103874+0.048133j -0.021045-0.0379989j -0.143381-0.0315101j -0.110479+0.040488j -0.00939172+0.0415699j -0.0287896-0.00190673j 0.0260471+0.00523738j -0.0724453+0.0606283j -0.0398412+0.00867955j 0.117196-0.0428662j 0.0279314+0.0474847j 0.0201993+0.0103999j -0.0401132-0.0229406j 0.00588459-0.0633154j 0.0781642-0.0625595j -0.000561142+0.0382226j -0.0995412+0.0428389j 0.000760461+0.00229192j -0.0377486+0.0510469j -0.0143672+0.0465865j -0.00943219-0.00828128j -0.0544572+0.0573682j -0.00680915+0.00813398j -0.0569811+0.0435444j -0.0148927+0.00860145j 0.00922512+0.0393755j 0.0492475+0.0486544j 0.0349058+0.0337527j 0.00937593-0.0697974j -0.0705171-0.0130816j 0.0295565-0.0796912j 0.0527893-0.0800669j 0.0262816-0.0761066j -0.0283651+0.0315751j 0.000797736+0.026364j 0.0165606+0.00515181j -0.00247176+0.0842799j -0.0249129-0.0183487j 0.00526679-0.0378286j -0.00432239+0.0171125j 0.0319569+0.0058485j 0.00222765+0.0197115j -0.0196248+0.0671055j 0.0021249-0.0381795j 0.0146695-0.0927263j 0.0397082+0.0606953j -0.0204329-0.0461684j -0.0781939+0.0673547j -0.0195193-0.00638361j 0.0636803+0.107534j -0.0233825-0.0555946j -0.066617+0.00140286j 0.0135699+0.0589122j 0.102339+0.0953426j 6.65299e-05-0.0225613j 0.104096-0.00544962j -0.0477728-0.0460061j 0.0801745+0.0246737j 0.0951841-0.1258j -0.0523365-0.0400956j -0.0808141-0.00645382j 0.00898946+0.22145j -0.150226-0.00747509j 0.158465+0.0162778j 0.0424838-0.031032j -0.0381171-0.00823249j 0.0422251-0.0885388j -0.0725052+0.209449j 0.205646+0.0812181j -0.121416-0.0175124j 0.0168842-0.107349j -0.107648-0.00749793j 0.00740883-0.10697j 
-0.0339222+0.00873436j 0.00779068+0.0337209j 0.0148229+0.0245353j 0.027826-0.0129384j -0.00415838+8.76997e-05j 0.00612671-0.0104773j 0.0115617-0.00245833j 0.00108643+0.00864225j 0.0105186+0.0114785j 0.0027777-0.00616655j -0.0063134+0.00795573j 0.00648886-0.00442037j -0.00574085-0.0045388j -0.00677602+0.00428516j 0.0042228+0.00168581j -0.00144574+0.00187696j -0.00954001-0.00853053j -0.00370982-0.00608136j 0.0014598+0.00165309j 0.00637997-0.00769072j 0.00166765-0.00827743j -0.0111311+0.0107696j 0.0150986+0.00488206j 0.0011579-0.0127428j -0.0183675+0.0106043j 0.0111757+0.0257703j -0.0264378-0.00588037j -0.00404632+0.0156144j -0.00687704-0.00383343j 0.00436386-0.0228324j 0.00139825-0.00225785j -0.0137326-0.00933027j 0.00145464-0.00260802j 0.00204149-0.000510025j -0.014541+0.00197661j -0.00933604-0.000215159j 0.00317191-0.00422076j 0.00270567-0.00189095j -0.00896732-0.00212785j 0.00155338+0.00970732j 0.0203622+0.00218167j 0.00176451-0.0204686j 0.00238299-0.000145658j -0.00597-0.0094119j -0.00500547-0.0137473j -0.000653869-0.0069205j 0.00330742-0.000156657j 0.00800667+0.000585924j 0.00417948-0.00199994j 0.0198867-0.0110641j -0.0027739+0.0187718j -0.0271303-0.00994931j 0.00183605+0.0302453j 0.0224564+0.00537739j -0.018958+0.0282954j 0.00687274-0.00428446j 0.00177155+0.0240909j 0.0166391+0.0273189j -0.0218961-0.0196056j -0.00371098+0.00342549j 0.0209703+0.0236545j -0.030944-0.00172992j -0.00926506-0.00161132j 0.016103+0.00381046j 0.039285+0.0228474j 0.00726961-0.0116793j 0.00861704+0.005996j -0.00721772-0.00140115j 0.0257129-0.00488171j -0.0159325-0.00610182j -0.00297756+0.00757975j -0.0208589+0.00907213j 0.00839555+0.00998348j -0.0109042+0.0140444j 0.0101654-0.00110872j 0.00271467-0.00330658j 0.00473131+0.00597686j -0.0247466+0.00332693j -0.0225104+0.00613983j 0.0169253-0.00119701j 0.00886485+0.00376146j 0.0244701-0.00757602j -0.0283465+0.015306j 0.0155756-0.00415718j -0.0197448+0.00519313j -0.00325403+0.0067411j -0.0106491-0.00334773j -0.00776797+0.00645984j -0.00146648+0.00610288j -0.00435642+0.00835419j 0.00365433+0.00196009j 0.00813625-0.00512903j 0.0106615-0.00990624j -0.00266774+0.00158789j -0.00670937-0.00600934j -0.00404983+0.00471001j 0.0122705-0.00287402j 0.00500451+0.00245945j -0.00222898-0.00257989j 0.00666387-0.00543003j 0.00628732-0.0195795j -0.0041729+0.00689226j 0.000441662+0.00526237j -0.00807753+0.0122139j -0.0233745+0.0313121j -0.00807933+0.00498173j 0.0118141-0.0159959j 0.0105905-0.0145099j -0.00810498+0.00866821j -0.00327687-0.00236164j 0.0235955-0.0328332j -0.00130978-0.0193661j 0.014184-0.0108865j -0.00272027+0.00155506j 0.00389558-0.0334514j 0.010477-0.0226559j 0.00822619+0.00689619j -0.00566518-0.00150501j 0.00153062+0.0221393j 0.000835426+0.0218249j 0.00668145-0.00174046j 0.0145545+0.0320117j -0.00851569+0.0271679j -0.00545163+0.0327581j -0.0181361+0.00157454j -0.0206876-0.0250098j -0.0481166-0.0434708j -0.0240142+0.0118999j 0.00446969+0.0131958j -0.033819+0.0261987j -0.00162029-0.00805745j -0.0052155-0.00140732j 0.0344554+0.0366181j -0.0317324+0.0276974j -0.0446682+0.0283395j -0.0275733-0.0455242j 
0.00868485+0.0314431j 0.0322974-0.00917205j 0.0106816-0.000739697j 0.000695721-0.0105239j 0.00943023-0.000522375j -0.00135317-0.00560169j 0.00864854+0.000258485j -0.000462896+0.0103238j 0.00303518+0.00091476j 9.89231e-05+0.0017584j 0.00336947-0.00153086j -0.00245711-0.00221253j -0.000363519+0.0044693j 0.000194992+0.00424943j 0.00387648+0.00445208j 0.000440737+0.00181242j -0.00183399+5.47717e-05j -0.00481716-0.00185914j -0.00130009-0.000132905j -0.00211977+0.000281821j -0.00166393-0.000719345j 0.000499615+0.00055047j 0.00179341-0.00188107j 0.000210779-0.00447284j 0.00639111-0.0019091j -5.67514e-05-0.001547j -0.00172192+0.00541678j 0.00997985-0.00130876j -0.0119134+0.000167234j -0.012603-0.0242492j -0.000119317+0.00497052j -0.0181792+0.00958489j -0.00302705-0.00823089j 0.00720423+0.00884366j -0.0204939+0.00826397j -0.00780367+0.0054319j 0.00329213-0.011895j -0.0093513-0.0069359j 2.12999e-05-0.0097058j -0.0109167+0.019807j -0.00242332+0.0264485j 0.0343163+0.00857626j 0.000544367+0.00657639j -0.00787275-0.00865473j -0.000505184-0.0194899j 0.00684695-0.0101073j -0.00666011-0.00179078j 0.0193112-0.00495813j -0.00209306+0.00488475j 0.00672153+0.0102887j -0.00712673+0.0125929j -0.0034033-0.00372591j 0.00640532+0.00882374j 0.000138023+0.00114262j -0.0165918-0.0155253j -0.000769878+0.00476278j -0.011701+3.76127e-05j -0.0145304+0.0096586j 0.00467602-0.0219786j -0.013542-0.0228966j 0.0119117+0.00569808j -0.0074713-0.0112951j 0.00238229-0.00988179j -0.0147435-0.0071423j 0.00225412+0.00587742j 0.0291693+0.0109986j 0.00833116+0.00030648j -0.00830836+0.0123203j 0.00863237+0.0106488j 0.012286+0.00982067j 0.00798446-0.000845376j 0.0118583-0.0129237j -0.0279121+0.00603738j -0.0105128-0.00136802j -0.00166128+0.00716109j -0.00249957-0.00850835j -0.00904052+0.000978362j -0.0219757+0.00560719j -0.00676637-0.00377148j 0.0117568-0.00960324j -0.00476957+0.00572813j 0.0142718-0.00293467j 0.00988218-0.0169659j -0.00728003-0.000175409j 0.00580744-0.0141694j -0.000256601-0.00545492j 0.0109331-0.0128105j 0.00092291-0.0063644j -0.00619462+0.00518474j -0.000475892+0.00299127j 0.00438818+0.00530156j -0.00331136+0.00675053j 0.0056336+0.00115436j -0.0026888+0.0092502j 0.00139237+0.0118454j -0.00698589+0.0128255j -0.00304627-0.000356623j -0.00223571+0.000482032j 0.00685542+0.00201576j 0.0112801-0.027729j 0.00451824+0.00546988j -0.0112587+0.0094655j -0.0064709-0.00422231j -0.00396821+0.00583244j -0.0111203+0.00240315j -0.000237961-0.017279j 0.0122879+0.0165065j 0.00701524+0.0148421j 0.00470801-0.00821197j -0.000371196+0.00321814j 0.00703292+0.00201316j 0.0101125+0.00129384j -0.000224947-0.0228881j 0.00493351+0.00199542j 0.0108509-0.00649442j 0.00413949-0.000922783j -0.0243308-0.0112793j -0.00279669-0.0190183j -0.000670412+0.00161928j 0.00862772+0.0097784j -0.00145174-0.00656621j -0.0158617+0.00853486j -0.00544726+0.00474854j 0.00953212+0.00556725j 0.00766231-0.00940041j 0.0028875+0.00622074j -0.0101423-0.0079065j 0.000425988+0.0035307j -0.00494129+0.000900534j 0.00490857+0.00277357j 0.0174316+0.0343989j 0.0340224-0.0176876j 0.00133111-0.00192078j 0.00364511+0.000116951j 0.00604985+0.0301183j -0.029725+0.00677018j 
-0.0198661-0.0141413j -0.0140363+0.0198445j 0.00943889-0.000872234j -0.00290146-0.00795757j 0.0249709+0.00736523j 0.0191466+0.014838j -0.00927521+0.0360827j -0.0296964+0.00616278j -0.0260574-0.00307711j 0.00337345+0.0265655j 0.0223828-0.00515284j -0.0114341+0.000949033j -0.00108643+0.0153534j 0.00159527-0.00481396j -0.00250088+0.0196511j 0.00377352-0.002401j 0.0102944+0.0105781j -0.0175507+0.00104679j -0.00472167-0.00297814j -0.00639428+0.0230128j -0.0120691-0.00753578j -0.0031425+0.014033j 0.00507722-0.0246801j -0.026151-0.00283774j -0.011427-0.0257024j -0.0197712+0.007363j 0.00336151-0.00364044j -0.00819765-0.00636068j 0.000167136+0.00958748j -0.00657648+0.00840388j 0.00364073-0.001278j 0.0097051+0.00270209j -0.00226321+0.00220164j -0.000147636-0.00295229j 0.00818931+0.00131628j 0.00572716-0.000971573j -0.00281757+0.00410109j 0.00117869+0.00322012j -0.00288527-0.000737849j 0.00587201-0.00217557j 0.00402525-0.00456115j -0.00452437-0.00715077j -0.000138274-0.00222953j -0.000123491+0.00445578j -0.00196095+0.00660343j -0.00435166+0.00431993j 0.00531676+0.000755608j -0.00507343-0.00024542j 0.0031712-0.00242475j -0.000853722-0.00525301j 0.00183422-0.00609856j 0.0042747-0.00167973j -0.00441461-0.00631104j -0.00105496-0.000361063j 0.0066928+0.0052138j 0.00115297-0.00183158j 0.00386507-0.00329917j 0.00268512-0.00477347j 0.000400444+0.00655397j 0.00186555+0.00606591j -0.00463242-0.00385831j 0.00395364+0.0021121j 0.002047+0.00383309j 9.55315e-05+0.00289792j -0.00281949-0.0032498j -0.00857127-0.00369592j -0.00130979-0.00187596j 0.00458674-0.0030102j -0.00363588-0.00260217j -0.00139853-0.00285113j 0.00156123-0.00477579j -0.00415321+0.000838176j 0.00734936-0.000806903j 0.00460068-0.00311017j 0.000893595-0.00303491j -0.000366752+0.00324877j 0.00129442-9.20503e-05j 0.00915305+0.000353721j 0.00261156+0.00156129j -0.00544244+0.0013159j 0.00155078-0.0025037j -0.00543198+8.816e-05j -0.00232673+0.00241193j 0.000422623+0.00266085j 0.000116841+0.00340069j -0.00132912+0.00045433j -0.0025906+0.00479097j -0.000254316+0.00116898j 0.00119935-0.00309041j 0.000238985-0.00439856j -0.00186796-0.00525909j 0.00033953+0.000215749j -0.00208013+0.00112209j 0.00187418-0.0004062j 0.0014803-0.00136318j 0.00424382-0.00275384j -0.000918281+0.00037633j -0.00137677-0.00141679j -0.00105788-0.000866042j -0.00669501+0.00806013j 0.00135885+0.00114095j 0.00391277-0.00171776j 0.000854191+0.00104007j -0.000209461-0.00300268j 0.00523353-0.00205654j 0.00031749+0.00455467j -0.00379826-0.00539523j -0.00398805-0.00317048j -0.00174531+0.00130728j 0.00123222+0.000532399j -0.00302532+0.000959514j -0.00265033+0.0010677j -0.0046887+0.0067784j -0.000700173-0.000981582j -0.00170539+0.005725j -0.00350587+0.00227296j 0.00450493+0.00385055j 0.000975282+0.00648189j -0.0025026-0.00203849j -0.00309843-0.00540203j -0.00035885+0.000133084j 0.000959179-0.00179228j 0.00573855-0.00460289j -0.00130228-0.00349154j -0.00156706-0.0022698j 0.00456004-0.000809128j 0.00635706+0.00649406j 0.00142929-0.00492581j 0.00366526-0.000858494j 0.000810052-0.00130453j -0.00547552-0.0138207j -0.0139184+0.00569024j 0.0013204-0.00154691j 0.000828214+0.00207463j 0.0116349-0.0038265j 0.00378582+0.0113862j 
-0.019406+0.0155318j 0.016472+0.0186576j 0.00404655+0.00762798j 0.0107452-0.000411627j -0.00411922+0.00743523j -0.0047236+0.00455417j -0.00980181-0.00347233j -0.00323523-0.0017353j 0.00391562-0.00756694j -0.00694373-0.00074824j 0.00431471+0.00567594j -0.00173082-0.00669224j -0.00634151+0.00665566j 0.00124313+0.0052795j 0.000835612+0.00336656j 0.00220458+0.0013148j -0.00478194+0.00419752j -0.0075783-0.00295383j -0.000520114-0.0006666j 0.00120793-0.00470503j -0.00514924-0.000177429j 0.00184502+0.00538217j 0.00426388+0.000375958j 0.00206582-0.000646928j -0.0121955-0.00216707j -0.000258386+0.0174413j -0.00932185-0.0159679j -0.0117641-0.000135678j 0.00425747-0.00815392j 0.0174672+0.0090754j 0.00155248-0.00410495j 0.0141057-0.008387j -0.00417175+0.00490856j 0.0010636-0.00159229j 0.0128981-0.00493385j 0.00207282-0.00504314j -0.004683+0.00568925j -0.00679675+0.00654808j -0.00151076+0.0115428j 0.0161822-0.0153859j 0.00506486-0.0388265j -0.0421037-0.0113693j -0.0035063-0.00368771j -0.00156097+0.00811805j -0.00427804+0.00688424j -0.00190252+0.00174832j 0.00152903-0.00314116j -0.00269691-0.00769439j -0.00120199-0.00514299j -0.00436592-0.0144837j 0.00801861+0.0104715j -0.0167989+0.00528649j -0.00180337+0.0159226j 0.0102096+0.0101307j -0.00481719+0.0196195j 0.00291932-0.0073235j 0.0134252+0.00878217j 0.0124345+0.00636113j -0.00507357-0.00104016j 0.00851114+0.00740078j 0.00750961+0.0129882j -0.0103972+0.0053157j -0.0197256+0.00762436j 0.0173979+0.00294179j 0.0146702+0.0181829j -0.00841896-0.0152505j 0.00459098+0.00539436j 0.00798662-0.0133401j 0.0139388-0.0154916j -0.0149973-0.0141672j -0.0145593+0.00696959j -0.0140907+0.00882215j 0.0242039+0.000124259j -0.000641611+0.00546249j 0.00334742-0.00195898j 0.00315801+0.0158478j 0.00224681+0.0069728j -0.00273438+0.00247357j -0.00399874+0.00122726j 0.00530339+0.0055946j 0.00865109+0.00726558j 0.00578887-0.00247993j -0.0221353+0.0155134j 0.0110074-0.00212459j -0.0137881+0.0127448j -0.00216698+0.00234577j -0.0125734+0.0041421j 0.00019023+0.0073167j 0.00270246-0.0060094j -0.00647243-0.000644473j -0.0101595+0.0021571j 0.00650694-0.012376j 0.004981-0.00577203j 0.000305097-0.00967717j -0.0066165-0.020495j 0.00190068+0.0015435j 0.00509782-0.00152848j 0.000720482+0.0054168j -0.00177118-0.0119432j -0.00540114+0.006975j 0.00131168-0.0108754j 0.00452452+0.0035614j 0.00659591+0.00494357j -0.00814856-0.00131097j -0.00778687+0.00505784j -0.00163539+0.0127096j -0.00238342-0.00407939j -0.00501743-0.0152551j -0.00705618+0.00450182j -0.000124979-0.00794666j 0.0141168-0.0139363j -0.00628232-0.0102812j 0.00491025+0.0105504j -0.0068305-0.000901929j -0.00358395-0.0219562j 0.0033924-0.00099887j 0.0203981-0.00192035j -0.00564243+0.0116694j -0.0115584+0.00194307j 0.00166164+0.00776396j 0.00918895+0.00917459j 0.00979574+0.0102868j -0.0120252-0.000278253j -0.00465985+0.011623j -0.00841969-0.00291732j 0.00016962-0.00956065j -0.0174868-0.011375j 0.00288641+0.0176409j -0.0154057+0.00890383j -0.00657655+0.00240128j -0.00328914-0.0403129j -0.039985+0.00311702j -0.00763281-0.00823095j 0.0103507-0.00985452j -0.0133168-0.0021802j 0.00239208-0.0122969j 
0.0130245+0.0570352j 0.0583595-0.0122669j 0.00387588+0.00506218j 0.00921083-0.00593454j 0.00278344+0.0125437j -0.0118245-0.00900532j 0.0065871-0.0119451j 0.000154849+0.0114621j 0.0127903-0.00654802j -0.0144198-0.00592198j 0.00352258+0.00265505j -0.00262571-0.00822953j -0.00482987+0.008794j 0.00110739+0.0112827j 0.00518273+0.00505012j 0.00257373+0.00167281j -0.00463583+0.0038996j -0.00500964-0.00255847j 0.00102303+0.000509034j 0.00341995-0.00668918j -0.00386242-0.000971042j 0.00153011+0.00310759j 0.00297342+0.00430076j 0.000397351-0.00367619j 0.00251445+0.0055751j 0.00307253+0.00473626j -0.0106696+0.000668045j 0.00750675+0.000108277j -0.0214371-0.00290587j 0.00156232-0.0302595j -0.00536976+0.00493136j -0.0182519+0.00533181j -0.00580262+0.00373161j 0.0101989+0.0110279j -0.0166167+0.00612545j -0.0126992+0.000448969j -0.00354023-0.0164011j -0.00771244-0.00240427j -0.00538318+0.0130509j 0.00846403+0.0137109j 0.0196089+0.00745468j 0.00867931-0.018274j 0.00606622+0.00586742j -0.00224256-0.00379917j -0.00784488-0.0140068j 0.00539054-0.00958066j -0.0141094-0.00177034j 0.0102491-0.0091506j -0.00700311+0.00407068j 0.00553571+0.000533298j 0.00223556+0.0172398j -0.0166686+0.0062491j 0.0117215+0.0142214j 0.000273427+0.00127466j -0.0179281+0.00441995j 0.00592715-0.00230643j -0.00678693+0.0201376j 0.00591803+0.0222163j -0.00707301-0.0192697j -0.0024064-0.0157815j 0.0234952+0.0167902j -0.0161179-0.000158485j -0.0166659-0.00692663j 0.010382-0.00706362j 0.0219954+0.0126118j 0.023387-0.00524689j 0.00748316+0.00755331j -0.00428013+0.00529336j 0.0179967-0.0029127j 0.00048963-0.00483416j -0.0106137+0.017838j -0.00186063+0.00209332j -0.00573563+0.0093171j -0.0120206+0.0153805j 0.00441423+0.00511131j -0.00191613-0.00243716j 0.00122517+0.00981174j -0.0265849+0.00767759j -0.0115456+0.00319701j 0.0143465-0.00160436j 0.0056095+0.0101648j 0.0165237-0.00696315j -0.00904745+0.00097304j 0.00756065-0.00220457j -0.0113459+0.000395947j 0.00359939+0.000849562j -0.002828-0.00889105j -0.00236485-0.0013642j 0.00419221+0.00761779j -0.00102798+0.0114127j 0.00358588+0.015333j 0.00269272-0.00553034j 0.00916058-0.00382955j -0.00214214-0.00399922j -0.00935284-0.00579781j -0.00515529+0.00834596j 0.010771+0.00158893j 0.00727335+0.00785288j -0.00248167-0.00518079j 0.00810745-0.0180349j -0.00214599-0.00900131j -0.00250777+0.00714j -0.000420375+0.00171836j 0.000587134+0.0108544j -0.0122485+0.0141358j -0.00689552-0.0027609j 0.0122792+0.00483368j 0.0122096-0.00593533j -0.00244082-0.000389132j -0.0051463-0.00680499j 0.0150202-0.0151638j -9.31689e-05-0.00950365j 0.0120505-0.0115106j -0.00139152+0.0031259j -0.00616956-0.0285135j 0.014836-0.0158204j -0.00347885-0.00401262j -0.0126917-0.00639214j 0.00501216+0.00635205j 0.00947932+0.0146085j 0.00107558+0.00371753j 0.00811479+0.0139195j -0.0161651+0.0269536j 0.00288271+0.0110655j -0.000963066+0.00575532j -0.0140863-2.43588e-05j -0.035302-0.0216256j 5.20298e-05+0.0238945j -0.0108566+0.0138748j -0.019764+0.0074882j 0.0204515+0.00953695j 0.0111838-0.0209348j -0.0133085+0.0190555j -0.0158734-0.0165423j -0.0677426-0.0236496j 0.0235485-0.0669568j 
