-0.0127145+0.0166337j 0.0218628+0.00505198j 0.0218858+0.0101106j 0.0229819-0.0155202j -0.00124579-0.0263304j 0.025868-0.00510939j -0.00686668-0.0217022j 0.0352937+0.00346435j -0.00622138-0.00444552j 0.0222981+0.000790973j 0.0113281+0.0279306j -0.0494608+0.000101962j 0.0123125-0.0302133j -0.0148579+0.029357j -0.0236901-0.00916911j 0.00294765+0.0101112j 0.0076741+0.0137224j 0.0184249+0.015732j 0.00539164-0.0171486j -0.0430524-0.00170091j -0.0050647+0.00787224j -0.027992+0.00846342j -0.0196423+0.00874543j -0.0488244+0.0362684j -0.00138416-0.0415034j -0.0366189-0.0482753j -0.067658+0.0382203j 0.00755743+0.00278051j 0.00598371-0.0226637j 0.0130976-0.000603637j -0.014085-0.0129911j 0.0435886+0.0130468j 0.0560926+0.0113497j -0.00178012-0.0107978j 0.00586813-0.0344826j -0.0186372+0.00862257j -0.0153961-0.0290136j 0.00199889+0.00758642j -0.00404175-0.0613304j 0.00761553+0.0428763j -0.0186927+0.0271623j 0.00165705-0.026786j 0.0306695-0.000209481j -0.0226707-0.0121633j -0.0681274-0.000437731j 0.0446614-0.00813835j 0.0291555+0.00468277j 0.0220046-0.0160354j 0.0121877-0.00426873j -0.0160885-0.00674991j -0.00571949-0.00399633j -0.00502449+0.0045132j -0.0114224+0.00728735j 0.0114811-0.00549202j 0.00455874+0.0102955j -0.00884759+0.0030813j -0.0170953+0.018469j -0.00322257-0.015501j -0.00342283+0.0146677j 0.0153662-0.0135274j 0.0118854-0.00311323j 0.00387174-0.0216805j -0.00760075+0.0121946j -0.0162357-0.00262988j 0.0205018-0.00735875j -0.016743+0.0134324j 0.000725069-0.0144046j 0.00415274-0.00344367j -0.003533-0.00178677j -0.00265077-0.00795464j -0.0162789+0.00752724j 0.0297009+0.00450272j 0.0186822+0.0012675j -0.0109124-0.000286829j -0.0142386-0.0206038j -0.0043939+0.000611749j 0.0122903-0.00720615j -0.0293665-0.0142167j -0.000936951+0.00409171j -0.00605472-0.0213845j -0.0020596+0.00076326j -0.0143953-0.00125529j -0.0075847+0.0127208j 0.00478224-0.00113349j -0.00383872-0.00331412j 0.00170205+0.0027242j 0.0345246+0.0135212j 0.00123364-0.0021245j 0.00540115-0.0320749j 0.00329997-0.0101595j 0.0264826-0.00044856j 0.00772949-0.00503446j -0.0171957+0.00276255j -0.00760293+0.00196132j 0.0240719-0.0068376j -0.00970997-0.00385023j -0.00742266+0.00803571j -0.0133755+0.000929427j 0.0108762+0.00486922j -0.0102645-0.00294945j 0.00144802-0.0102439j 0.0240736+0.014758j 0.016549-0.0177796j 0.00212648+0.0250292j -0.00905243+0.0102044j 0.000245426+0.00555703j -0.0177295+0.0124135j -0.00714313-0.0112323j 0.0248548-0.00388721j 0.00721439+0.0262049j -0.0233002-0.000221863j 0.0118908-0.0106356j -0.0185658+0.0123633j -0.0193419-0.0145768j 
0.017239+0.0123736j 0.00511542-0.0206584j 0.0105247-0.0202099j -0.016281-0.0225622j -0.0273706+0.00161023j -0.00409228-0.0232696j -0.0220034+0.00574789j 0.00345201-0.0343602j -0.00291163+0.00725093j 0.00110462-0.0215079j 0.0293535-0.010682j -0.00203833+0.0471357j -0.0293943-0.00939056j 0.029263+0.0146514j -0.0113765+0.0221404j 0.00939444-0.00218333j 0.0132435-0.00817894j 0.0153336-0.0178938j -0.0178865-0.00559656j -0.00426063+0.0413088j 0.0090838+0.00657183j 0.00748938+0.0270111j 0.00749719+0.0192323j 0.0348342+0.0453468j -0.041588+0.00257979j -0.0531188+0.0356295j 0.0358899+0.0641643j 0.00305202-0.0086825j -0.0219413-0.00381231j -1.69923e-05-0.0123229j -0.0141455+0.0139241j 0.0184932-0.0416176j 0.0124188-0.0558812j -0.00929148+0.00114863j -0.0346343-0.00499051j 0.00944622+0.0180226j -0.0352267+0.0136942j 0.00611971-0.00228315j -0.0642872+0.00568066j 0.0459648-0.00953379j 0.027208+0.0164773j -0.0273819+0.000758057j 0.00260057-0.0294696j -0.0131691+0.0212084j -0.00455386+0.0654766j -0.00456062-0.0425237j 0.00653796-0.0274037j -0.0159204-0.0197791j -0.00394083-0.0118231j -0.00756723+0.0172791j -0.00320224+0.00512154j 0.00457722+0.00489033j 0.00763132+0.0105391j -0.00636596-0.0117002j 0.0111501-0.00439963j 0.00284051+0.00860995j 0.018041+0.0158394j -0.0159068+0.00356798j 0.015757+0.00286217j -0.0134344-0.0132732j -0.00302493-0.0114724j -0.0221103-0.00311019j 0.0126983+0.00718939j -0.0030102+0.0155349j -0.00789631-0.0195017j 0.0138914+0.0156713j -0.0153941-0.00136893j -0.00325424-0.00395579j -0.00239473+0.00415162j -0.00771196+0.00333118j 0.00838773+0.0147728j 0.00571345-0.0278886j 0.0021327-0.0177618j -0.00129934+0.0100334j -0.0225327+0.0130298j 0.000400178+0.00506718j -0.0073689-0.0118145j -0.0148755+0.026638j 0.00438622+0.000906667j -0.0238752+0.00543064j 0.0013604+0.00168222j -0.00176813+0.0132299j 0.0145588+0.00695265j -0.000467489-0.00399369j -0.00304114+0.00373295j 0.00217352-0.00241249j 0.0159638-0.0310866j -0.0034482-0.00188414j -0.036147-0.0049953j -0.0118899-0.00383601j 0.000620436-0.023561j -0.00506885-0.00842912j 0.00085168+0.0161103j 0.000375684+0.00678068j -0.0096962-0.0217608j -0.00278176+0.00767804j 0.011759+0.00590517j 4.28409e-05+0.0115765j 0.00572856-0.0103832j -0.00675138+0.0108618j -0.0054545-0.00856619j 0.00930828-0.0322021j -0.0114202-0.0210076j 0.0205681-0.00384921j 0.00865506+0.0111274j 0.00749716+0.00115414j 0.0129865+0.017787j -0.00859823+0.00623425j 0.000674369-0.0231897j 0.028235-0.010581j -0.00268541+0.0241121j -0.0092801-0.0107109j 0.0119296+0.0179293j -0.0156691+0.0190787j 
-0.0215573-0.013722j 0.0148449+0.00903906j 0.0293535+0.00306412j 0.00731231+0.016612j 0.0308903+0.0117592j 0.0326825+0.0109302j -0.00525187+0.015653j 0.0418164+0.00546319j 0.0124338-0.0095275j 0.0205252+0.00220256j 0.0404473-0.00608432j -0.0402182-0.0188773j 0.0705568+0.00768709j 0.00859644-0.0279892j -0.0311501+0.00749663j 0.0195364-0.00588838j -0.0331359+0.00411093j 0.011491-0.00985019j 0.00664258+0.0325704j -0.055386-0.0182881j 0.00763508-0.00829778j -0.0123498-0.00035395j -0.0443858-0.00145104j -0.0734755-0.0321982j -0.00561582+0.0151735j -0.0195592+0.0265742j -0.0519496-0.0382316j 0.00811901+0.0063805j 0.0575893-0.0083838j 0.0730319+0.00950196j -0.0145515+0.0265224j 0.0584157-0.0183882j -0.062944+0.0149807j 0.0538908+0.0277824j 0.0258235+0.0219536j 0.00435317-0.0218538j -0.0721486+0.0347377j -0.00829156+0.00462723j -0.0225528+0.0482649j 0.0196119-0.00875696j -0.019521-0.0288474j -0.000501723+0.0236246j 0.0450754-0.000789459j -0.0362805-0.00158606j -0.0536804-0.0007521j 0.0503961+0.0109282j 0.0337344+0.00296445j 0.031401+0.0125941j -0.0100966+0.00587106j 0.0012264-0.00388601j -0.02062+0.000656994j 0.0109312+0.000954081j 0.0298651-0.0101493j -0.00910862+0.0132347j -0.0162747-0.0130029j -0.0120964-0.00827729j -0.0163668-0.00997159j 0.0161278+0.0139535j 0.00042281-0.0176297j 0.0181341+0.0178037j 0.00574509+0.00307072j 0.0161208+0.0155296j 0.0166309-0.00820265j -0.0213676-0.00462327j 0.0130126+0.00770928j -0.0418632-0.0140059j -0.0363292+0.00720931j -0.00792977+0.00397076j -0.00893696+0.00127666j -0.00421103+0.0135454j -0.00916295-0.0152854j 0.0354051+0.00207432j 0.0211113+0.00162838j -0.0116583+0.000540375j -0.00701926+0.00975585j 0.000631645-0.00398289j 0.00243124+0.00790543j -0.0364606-0.00614127j 0.00164904-0.00265245j 0.00929776+0.0166214j -0.00803875-0.00677679j 0.00238583-0.00165904j 0.0117448-0.0100894j 0.0212954+0.00612162j -0.0112945-0.00583751j 0.00918809+0.00544164j 0.0394737-0.00980228j 0.00594931+0.0107081j -0.00355895+0.0207876j 0.015427+0.0203612j 0.0309229-0.00126451j 0.00540674+0.00626431j -0.0296003-0.00814128j -0.00846867+0.00504663j 0.0157083+0.0231899j 0.00520031+0.00041722j 0.00514243-0.0137876j -0.0174215-0.00409536j -0.00572311+0.00552933j -0.0308972+0.00960285j -0.0248046-0.0026675j 0.0273429+0.00670977j -0.00639048+0.00360028j -0.0145132-0.00136258j -0.0205091-0.0113493j 0.0240763-0.00548576j -0.0206142-0.0182075j 0.00494515-0.00332421j 0.0346573-0.00567631j 0.0155172-0.0167617j -0.000780684+0.00135125j 0.031109+0.0122265j -0.0147974-0.0125895j -0.0221553+0.00162358j 
0.00776817-0.0253717j -0.00582381+0.0104736j -0.000811757+0.0237516j -0.00945304+0.00728299j -0.00405879+0.0382117j -0.00784048+0.0289274j -0.0125044+0.00358456j 0.000312046+0.0370617j 0.00766813+0.014983j 0.00246581+0.0187332j 0.000936326+0.0376167j 0.0167106-0.032179j -0.00244326+0.0770271j 0.0194474+0.00298296j -0.00447491-0.027836j 0.00404997+0.0170462j -0.00875993-0.0409837j 0.00905988+0.00297946j -0.0294842+0.0105614j 0.0140334-0.0515727j -0.000808824+0.00590162j -0.00825078-0.00686744j -0.00806234-0.0465192j 0.0172158-0.0726985j -0.00435507+0.000901381j -0.00991482-0.00502555j 0.0191654-0.0444119j -0.00756286+0.00672946j 0.0153224+0.0659547j -0.00766597+0.0750889j -0.0261881-0.00551418j 0.0140254+0.0487301j -0.015518-0.0891028j -0.0290981+0.0683303j -0.0124856+0.0344625j 0.0144935+0.00795268j -0.0175238-0.0708247j -0.0047463-0.0122597j -0.0294679-0.013124j -0.00500928+0.0165561j 0.0186254-0.0187588j -0.0163834+0.00192287j 0.00458071+0.0419949j 0.00284438-0.0312881j -0.00719851-0.0372758j -0.00360397+0.044813j -0.00203034+0.0263719j -0.00190541+0.0289163j -0.00301385-0.0148987j 8.017e-05+0.00692033j -0.00172433-0.0162401j -0.00335318+0.0125545j 0.00709318+0.0376514j -0.00772104-0.011643j 0.0105254-0.0232302j 0.00666127-0.0123732j 0.00200908-0.0156731j -0.00902128+0.022807j 0.013152-0.00211534j -0.0122309+0.0177222j -9.15113e-05+0.00549338j -0.00580071+0.0231244j 0.000198223+0.0176328j 0.00126163-0.0148466j -4.05834e-05+0.00913081j 0.00383881-0.0398825j 0.0015102-0.0327279j -0.00135233-0.00982594j -0.00242817-0.00806777j -0.0176833+0.00146932j 0.0088807-0.00664104j 0.00139855+0.0269133j 0.00329438+0.0146751j -0.00171195-0.00701892j -0.0042923+0.00290467j -0.00134105-0.000745012j -0.00208388+0.00388362j 0.0111882-0.0179291j 0.00112663-0.00248502j -0.00647017+0.0081926j 0.00770182-0.00894711j 0.00175867+0.00730293j 0.00257006+0.0185287j -0.0039887+0.0170834j 0.00326935-0.00777261j 0.000466502+0.00803709j -0.00193265+0.0179454j 0.000557641+0.00673586j -0.00182527-0.00800651j -0.00445429+0.0233052j -0.00249345+0.0205362j -0.00127444+0.0177321j 0.0120438-0.0298521j 0.00290174-0.00343808j -0.0020737+0.00141175j -0.00433631+0.0156114j -0.00464276+0.014545j 0.0051156-0.0164057j -0.00183429-0.0159994j 0.00313924-0.0332939j -0.00822125+0.000957411j 0.0215554+0.0522086j -0.0173168+0.0120036j 0.0121531-0.0192248j 0.0133964-0.0315327j -0.00389254+0.0128423j 0.0120252-0.0308083j -0.00940338+0.0141671j -0.0116832+0.0210842j 0.00294347+0.0313348j 0.00840895-0.00342644j -0.0155159+0.0267521j 0.0080658-0.0109032j 0.00422011-0.0171562j 
0.00641017-0.014776j 0.0206747-0.00391376j 0.0186847-0.00337195j 0.0148888+0.006102j -0.0237825+0.0312898j 0.0154016-0.0039476j -0.0214611+0.0342594j 0.0273757+0.0141228j -0.0147246+0.00350253j 0.0183675+0.0144263j 0.00535127-0.00917429j -0.0374636+0.0346179j -0.0249999+0.0221428j -0.00928233-0.029241j -0.00946072+0.0469987j 0.00908803-0.00893888j 0.0219608-0.0407949j 0.0254549-0.020701j -0.0114355+0.0113566j -0.0189483-0.00628127j -0.013808-0.0674106j -0.0313606-0.0239443j -0.0152351-0.0607156j -0.0156505-0.00351985j -0.0151519+0.017832j -0.0294628+0.0950709j -0.0546465-0.0544486j 0.0133478+0.0201107j -0.0361572+0.0381309j -0.00666026+0.0153449j -0.0357524-0.0168538j 0.0225535-0.0632457j 0.0975446-0.0685923j -0.0547145-0.0130116j -0.0288011-0.00176763j -0.0362782-0.0430182j 0.0323734+0.112197j 0.0286189+0.0319057j 0.00498657+0.0642913j -0.010239-0.0583658j -0.0217936-0.0188667j 0.00786956+0.0199634j 0.0150645-0.00306465j 0.00298391+0.0327991j -0.0676684+0.00366084j 0.0350973+0.00716716j 0.02298-0.00641955j 0.012109+0.0255162j 0.0311864+0.0109426j -0.0183793-0.00690217j -0.0126676-0.0191033j -0.0147577-0.000482432j -0.0331155+0.0187473j 0.00876815+0.00278504j 0.0152092-0.0200154j 0.00304803+0.00459432j -0.0108731+0.00256853j -0.0104221+0.0398797j -6.66268e-05-0.0136809j 0.0111122+0.0131457j 0.00338808+0.00385357j -0.00890462+0.0407172j -0.0188203-0.020712j -0.0123277-0.00192074j 0.0196801+0.0306429j -0.00672129-0.0142221j 0.0054409+0.0295199j 0.00370172-0.00816887j -0.00362458+0.00392957j -0.0113272-0.00291775j -0.0205696-0.0115819j 0.0191873+0.000243833j 0.0199994-0.00170311j -0.00368812+0.0150874j -0.0298272+0.0182827j -0.0113598-0.0265198j -0.00236768-0.000233708j -0.0349694+0.0263147j 0.00447916-0.00323064j -0.00522226+0.0141601j -0.0013236-0.00423388j -0.0155991+0.0170664j -0.0193678-0.00501267j 0.00311173-0.00387105j -0.00429356+0.00592717j 0.0026073+0.00508231j 0.0328606-0.0266094j 0.00369668+0.0246058j 0.0107169+0.0474432j -0.00368406+0.0353516j 0.0179586-0.0119665j -0.0180148+0.00078196j 0.000679289+0.00608798j -0.00994535-8.00245e-05j 0.032464+0.0357212j -0.0285901+0.0016971j -0.0150886-0.0150109j -0.00249122-0.00429319j 0.0237387+0.00161056j -0.00678418+0.0156115j 0.0188991+0.0160216j 0.0174276-0.0270803j 0.0263227+0.0134849j 0.0258547-0.0557109j -0.00397774-0.0133216j 0.00630683-0.0118776j 0.00037338-0.0176062j -0.0209994-0.0138542j 0.0288951-0.00546612j 0.00311413-0.0455902j -0.0305892+0.0132209j 0.0029493+0.0122359j -0.0110335-0.0219852j -0.028728+0.0192441j 
-0.00789119+0.0130422j 0.00212019+0.0145357j -0.00546068+0.0137623j 0.0130179-0.00199602j -0.000988644-0.035077j 0.000934718+0.00675013j -0.0223548+8.75851e-05j -0.0279209+0.0265318j -0.00424372-0.00909658j -0.0226525+0.0175242j -0.0404999+0.0529637j -0.0299651-0.019517j 0.00866308-0.0473462j 0.00578754+0.000455421j -0.0419687+0.000298561j -0.0150749+0.000594235j 0.0388626+0.000409631j 0.0125533+0.00246679j -0.00504395+0.0287338j 0.0169128-0.039585j 0.0706415-0.0397339j 0.00910599+0.00416584j 0.0749415-0.0423097j -0.0276249+0.0253517j 0.0291576-0.0618176j -0.0503212-0.0455606j 0.0391762-0.024768j -0.0513908+0.0542983j -0.0188067-0.0138972j -0.0502699+0.0345064j 0.0493009-0.0103651j 0.0383034+0.00390117j 0.0502633+0.0260736j 0.00772475+0.0396756j 0.0452385-0.0431823j 0.0624217-0.0468074j -0.0957224+0.0476613j -0.0738374+0.0580024j -0.0113831-0.0422277j 0.0210228+0.0492858j 0.000798649+0.00368381j -0.00630258-0.010422j -0.00774058+0.0181562j -0.0362175+0.000943091j 0.0184321-0.0499639j -0.0194499+0.0333125j -0.0135666+0.0190444j -0.00294705+0.00135238j -0.0219227+0.0192811j 0.0151255-0.0162768j 0.0268021-0.0177493j 0.00352011-0.000150328j -0.0335104+0.0191146j 0.0143428-0.000920269j 0.013256-0.00224581j -0.0134319-0.00105042j -0.0153123+0.00892227j -0.0404967+0.0158051j 0.00369774-0.00801685j -0.000687023-0.00244603j 0.00340377+0.000344565j -0.0284844-0.00879337j 0.0117059-0.00822283j -0.00587621+0.000814922j -0.0345717+0.018964j -0.00383996+0.0107905j -0.0101126-0.00187412j 0.0175696+0.00436056j 0.00313598-0.00708695j -0.0139363+0.00878674j 0.00131529-0.00396998j -0.019259+0.0215614j -0.00607913+0.00238728j -0.0187267+0.0127447j 0.00303579-0.0148043j 0.0251795-0.0114228j 0.0130249-0.00485025j -0.00766493-0.0228783j -0.000108076-0.00620633j 0.0108984-0.0340126j 0.00542533-0.0114979j -0.000918799-0.0050274j -0.00489181+0.00656208j -0.00810286+0.00928892j -0.00903952+0.00114964j -0.00363021+0.00743059j -0.0165887+0.0185685j -0.00323046-0.0100104j -0.0258487-0.0251633j -0.026514+0.0235911j 0.00508272+0.00285565j 0.0192467+0.00721607j -0.0039731-0.00842105j 0.0283325-0.0122261j -0.0206044+0.013195j 0.00375489-0.0104985j -0.0202925+0.020805j 0.0077666-0.0115819j 0.00640234+0.00377201j -0.0197335+0.0116535j -0.00140679+0.0177177j 0.015806+0.00854663j 0.00708763-0.00110605j 0.0372511+0.00937997j 0.00849132-0.00693289j -0.000474729-0.00455327j 0.025208-0.0113904j 0.0272133-0.0203586j -0.00658224+0.00299896j 0.00764506+0.0266538j -0.000951401-0.0167944j -0.00089592-0.0056357j 0.000271214+0.00450843j -0.00336029-0.0135316j 
0.0169449+0.0271385j -0.00130737-0.00326222j -0.00734908+0.00279085j -0.0150285-0.0292081j -0.0269981-0.0304201j -0.0143597-0.0090584j 0.0248663+0.000663974j -0.00312531+0.00587405j -0.00947412+0.00336095j -0.00464803+0.0108894j 0.0475399+0.0586525j 0.0273832+0.026138j -0.0575045-0.048332j -0.000795983+0.0226308j 0.0333444+0.0200622j -0.0160227+0.0211467j -0.0102489-0.00517331j -0.0267114-0.00667314j 0.0569501-0.00692697j -0.0182304-0.0152121j -0.0490148-0.0380452j 0.0416413+0.0189266j -0.0263967-0.0388144j 0.0692885+0.046169j -0.0638088-0.0562634j -0.00887214-0.0110245j 0.0274525+0.0227868j 0.0693421+0.0538709j -0.00870973-0.0308404j 0.0443317+0.0611484j 0.0229709-0.0442423j -0.0560576+0.00465055j -0.0427347-0.0128173j 0.08653+0.00955074j -0.0413627-0.0611619j -0.0384677-0.03726j 0.0788889+0.0224139j 0.0593644+0.0710045j -0.0353583-0.0527173j 0.0684761+0.044452j 0.0218206+0.0246649j -0.010486-0.0203073j -0.0125099+0.00445486j 0.00768187+0.0171954j 0.0294488-0.0115795j -0.00833645+0.0134749j -0.01174+0.0176887j -0.013818-0.0274686j -0.00393908+0.0119435j -0.00540111-0.0226625j -0.00992839-0.0141891j 0.0215348+7.86522e-05j 0.0472804+0.0342741j 0.00280377-0.0136429j -0.0158256-0.00156599j -0.00143699+0.00571619j 0.0352436+0.0230644j 0.02725+0.0103422j -0.00560071+0.00370683j -0.0139435-0.0210656j -0.00554685-0.0101995j -0.00462775-0.0067768j -0.00125256+0.00523154j 0.00983583-0.00036886j 0.00338755+0.0166402j 0.0241915+0.0133751j 0.00395699-0.00312411j 0.00456544-0.0138707j -0.000384642-0.0127755j 0.0133381+0.0159019j 0.0158844+0.0155436j 0.00182148+0.0200155j -0.0165818-0.00119844j 0.0186679+0.00724179j 0.0048014-0.0195932j -0.0117642-0.0146425j -0.0118536-0.0214682j 0.00268009-0.0126584j -0.000627441+0.000226696j -0.00625451-0.0324806j -0.0166719-0.0087412j 0.0132881+0.00465747j 0.0213099+0.0185429j 0.0235836+0.0151335j 0.00373905+0.00828557j 0.00575264+0.00756457j -0.0207451+0.0013957j 0.00248283-0.00277377j -0.0137457-0.0287189j 0.0226572+0.00572327j -0.0284761-0.0201433j -0.01861-0.0169065j -0.00639359+0.0186816j -0.00910169-0.0179792j -0.00271929+0.00598598j 0.0147194-0.00744802j 0.0224096+0.0360188j 0.00553875-0.00362735j -0.0066088+0.0108931j 0.0323745+0.0181206j -0.00751828+0.0170763j 0.000313719+0.0146317j -0.040199-0.0252004j -0.00160321+0.00682067j -0.0106145+9.27839e-05j 0.00509334+0.0150725j 0.00173394+0.00722693j -0.0112772-0.0305339j -0.0206085-0.00692197j 0.0050966+0.0298136j 0.0179104+0.00617548j -0.007399-0.0147202j 0.0109143+0.0192056j 0.00920143-0.00297241j 
0.0253776-0.0142509j 0.00187964+0.00780772j -0.00403336+0.0122684j -0.0114916+0.0142733j -0.0384377+0.014044j -0.0100731+0.0122309j -0.0187237-0.0180001j -0.0120606+0.0154436j -0.0166461+0.00327772j -0.00670585+0.01101j 0.0245072-0.0234839j 0.0012615-0.0319139j -0.0528365+0.0351768j 0.0171768+0.00293615j 0.000799326-0.0231797j 0.0286319+0.00336102j 0.0462739+0.00817656j 0.0066388+0.0233174j -0.00709904-0.0403065j -0.000389382-0.013912j 0.0163549+0.0234514j 0.0342154-0.0490009j 0.0268523-0.00168103j 0.0181532-0.0553168j -0.0396656+0.0285699j -0.0373891-0.0110524j 0.0500036-0.0456718j 0.0338389-0.0453513j -0.11014-0.00279241j 0.0409155-0.0362498j -0.00741096-0.0100339j 0.0282844+0.0544117j 0.0492512+0.0320035j 0.00907824-0.057271j -0.0384129+0.0223726j -0.00129284+0.0243873j -0.0283312-0.0496404j 0.0417455-0.0367538j -0.0291691+0.00842345j 0.0688144-0.0262652j 0.00848809-0.0139499j -0.0112923-0.00364147j -0.0150903+0.0236949j -0.00885632-0.00989584j 0.0153188-0.0488156j -0.00246115+0.0210843j 0.0105101+0.0144384j -0.040305+0.0175863j 0.00413873+0.0104934j -0.0150228-0.0120945j 0.0120333+0.005584j 0.0100827-0.0194745j -0.00293101-0.0354314j 0.00648102+0.00769601j 0.0026057+0.00842555j -0.00796212-0.00722877j 0.0172677-0.0263079j -0.0256855-0.0174869j 0.00796423-0.00849306j -0.0276678+0.0136694j -0.00091707+0.00850805j -0.0283845+0.00257467j 0.0110802-0.000695313j -0.0033395-0.0183106j -0.00101189+0.0037718j 0.0161275-0.0189498j -0.00195389-0.00239315j 0.00197494+0.00527833j -0.018014-0.00334032j 0.00861208-0.0148756j 0.00331225-0.0159898j 0.00503426+0.000883738j 0.00503823+0.00660384j -0.00481882-0.012655j -0.0235194-0.0091312j -0.0124453+0.00227613j -0.0185709+0.0120033j -0.0119915-0.00632744j 0.00797581-0.00295509j -0.00756145-0.00421969j -0.00251943+0.00885825j -0.0140951-0.00172057j 0.00110707-0.000245369j 0.00830214-0.0124532j 0.00293146+0.00556482j 0.0091595-0.00120653j -0.00564169+0.00908773j 0.00453935+0.0100706j -0.0201103+0.00527882j 0.00121684-0.0158602j -0.019178+0.0271212j 6.47907e-05+0.0208595j 0.00131795-0.00783768j 0.00863243-0.00370526j -0.0157414+0.0024446j -0.0111278+0.00384424j 0.00590379-0.00871917j -0.00802682-0.00489764j 0.0181972+0.00714906j 0.00988387-0.0247336j -0.0023233+0.0068926j 0.00828176+0.02649j -0.0181119+0.0266073j 0.0370199+0.00281307j 0.00668496-0.00630211j 0.00327168+0.00214932j 0.00409339-0.00241987j -0.0171851+0.01232j -0.0158547+0.0132354j 0.00969165+0.00945362j -0.00489443-0.0125531j -0.0208372+0.0121864j 0.0112118-0.0125348j -0.00539443-0.00919702j 
0.0102634+0.0057051j -0.00137025-0.0024433j -0.000927732-0.0198699j -0.00787424+0.00869164j -0.0145044-0.0139423j -0.00994101-0.00432967j -0.0115844+0.00975454j -0.00997508-0.0327939j -0.00792918-0.0180551j 0.00039443-0.0161698j -0.00454252-0.0166931j 0.0144031-0.0044288j -0.0285919-0.0368059j 0.00428152-0.030236j 0.0151821+0.023351j 0.0283461+0.0198705j 0.0429137+0.0561461j 0.00829195-0.0270414j -0.0263737+0.023328j 0.0110968+0.0059994j -0.0168401+0.00859879j 0.0163488+0.0489162j 0.0104795+0.037199j -0.0209309-0.0346333j 0.0026995+0.0127614j 0.0467974+0.0451472j 0.000196049+0.0106418j 0.0363565+0.0321687j -0.0928216-0.139912j 0.0507836+0.0500996j -0.0682234+0.063873j -0.00670009-0.0124942j 0.0904481+0.0262286j -0.0678775+0.0654342j -0.0366154+0.0228422j -0.0520865-0.0070024j 0.0442787+0.023643j 0.0587996+0.0395653j 0.050193+0.0863533j -0.0261635+0.0352814j -0.0227136-0.0460752j 0.013389+0.0344241j -0.0348483-0.0317774j 0.030889-0.00137004j -0.0179686+0.0596513j 0.00500491-0.00856946j 0.0250856-0.00501476j -0.0316219-0.033093j 0.0217083+0.00181691j -0.0128873-0.00966127j -0.008716+0.0294588j -0.00516178+0.0261842j -0.0232126-0.0117701j 0.00182275+0.0216914j 0.00248361-0.0273692j 0.00623597-0.0114331j 0.000331021-0.00153489j -0.0207565-0.0123594j 0.00301719-0.0266195j -0.00656417-0.00437595j -0.000777954+0.00337693j -0.00458077-0.00143445j -0.0192063-0.00108228j -0.00850691-0.00422334j 0.0228749-4.9976e-05j -0.000557569+0.00651504j 0.0323597+0.00896111j -0.00793259+0.0200698j -0.0183402-0.0180681j 0.00526041+0.0331842j -0.0151083-0.0165384j 0.0140133-0.0278345j -0.000265634-0.0204253j -0.00471825+0.0113922j -0.0189039+0.00766972j -0.0242646-0.00739676j -0.021283-0.0102809j -0.00768679-0.0078453j 0.00382425-0.00226783j -0.0108193+0.0131676j 0.00101356-0.00911713j -0.00639295-0.00749398j -0.0218367-0.0179844j -0.0066626+0.00284546j 0.0141132+0.00218472j -0.00140136+0.0123059j -0.0105357-0.0243689j 0.00958085-0.00205567j 0.0160819+0.0173255j -0.010999+0.0150618j -0.00534531-0.0254971j -0.00477353+0.0220081j 0.0196734-0.0155903j -0.00407904+0.00290841j 0.0118514-0.00923978j -0.0316502+0.00214129j -0.00983171+0.00447545j -0.012436-0.0118739j 0.02947+0.0236133j 8.74183e-05+0.0152639j 0.0268098+0.0121861j -0.0120552-0.0482504j 0.0206318-0.000385388j -0.00203448+0.00730327j 0.00787337-0.00627766j -0.00195033-0.000357238j 0.0059942-0.00301723j -0.0184607+0.00155901j 0.00248837-0.00901914j -0.00895164-0.026646j -0.0141219-0.00263251j -0.00956444+0.00168379j -0.00548571-0.00601138j -0.00401166+0.0152718j 
