0.0762906+0.00411576j -0.0288769+0.0278498j 0.0322216+0.0133198j -0.0422871+0.0086986j 0.0411786-0.0296878j -0.00145821-0.0269236j -0.00869155+0.0170329j -0.0124393-0.0202206j 0.0403595-0.00540246j -0.0490421+0.00531173j -0.0547372+0.00882214j -0.00589134+0.00477471j 0.00225941+0.0058783j -0.0308614+0.0184986j -0.0409707-0.00930186j -0.017744+0.0250883j -0.0551161+0.0190412j 0.0288262-0.0155172j -0.0138706+0.0155537j 0.0475785-0.0199459j 0.0112346-0.0173656j -0.0465704+0.0102794j 0.00364787-0.00279664j 0.0302232+0.00215413j 0.0206148+0.0172632j -0.00193782-0.02058j -0.0133348-0.000699647j 0.0193056-0.0146916j 0.0295781+0.0458028j -0.0203451+0.0210235j -0.0370823+0.0183912j 0.00935169-0.0194228j -0.0227167-0.013101j -0.0335086+0.0249254j 0.0209132-0.0487931j 0.00879711-0.0286119j 0.0161341-0.0174048j -0.0102308+0.0421616j -0.00410411+0.00915951j -0.0371897+0.0317414j 0.0823701+0.0147268j -0.0051953+0.0182173j -0.0385588+0.00213392j 0.0267323-0.0262229j -0.06685+0.0214366j 0.0364339-0.0252945j 0.00569542-0.00497021j 0.0127897-0.00100616j -0.0580073+0.0386601j -0.00163279-0.010755j 0.0337142+0.0182662j 0.00420859+0.0153406j 0.012817-0.00411356j -0.0324335+0.0210631j 0.00721664-0.019794j 0.0168839+0.0159012j -0.0254139+0.0145704j 0.0107487-0.00372343j 0.00956496-0.00256071j 0.0247208-0.0015995j 0.00389977-0.0115128j 0.00853497+0.000733043j -0.00037858-0.00228231j 0.00639365+0.00667199j 0.010649-0.00319866j -0.00764628+0.0157784j -0.0148242+0.0194003j 0.0384314+0.00836665j -0.0197994+0.00652534j -0.0269983+0.00578305j 0.0336091-0.0138168j -0.0258747-0.0180452j 0.0216025-0.00128346j 0.00622282-0.00173477j -0.00446089-0.00272189j -0.0114602+0.0290598j 0.0213561+0.00686566j -0.00510495-0.00184261j -0.00980115+0.0119928j 0.00873767-0.0099352j -0.00485488-0.00613126j -0.0341242+0.0206652j 0.0234459+0.00539273j -0.0250192+0.00443768j 0.00910353-0.00729734j -9.99055e-05-0.00957502j -0.00335276+0.0090274j 0.00472753-0.0100413j 0.01314-0.00216855j -0.0158057+0.00100933j 0.00713132-0.00933886j -0.00774668-0.00835053j -0.00170209-0.00208963j -0.0158132+0.0141212j -0.0143662+0.00747805j 0.0119866-0.00631563j 0.00798236-0.0127544j 0.0121711-0.0143863j 0.0102792-0.000959241j 0.000323625-0.000237575j -0.0123929+0.00938869j -0.0117911-0.00328078j 0.00354343-0.0186109j -0.0144574+0.00334706j -0.0383798-0.00912491j 0.00125986+0.00721418j 0.00046476-0.00656618j 0.00183536+0.016786j 0.00447969+6.07954e-05j -0.00471858+0.0110385j -0.0158459+0.00634258j 0.00544605-0.00167832j -0.0186449+0.013604j -0.0314143+0.00459349j 0.0132772+0.00183j -0.0152577+0.00321934j -0.0181644-0.000823527j -0.00282373-0.0159354j -0.0203694-0.00601039j -0.0432631+0.0125075j -0.0028413-0.0050237j -0.0231655+0.022917j -0.0203759-0.00567623j -0.00617817-0.00379921j -0.0156814+9.20247e-05j -0.0378213+0.0117897j 0.0352089-0.01496j -0.0348072+0.00214481j 0.0175401-0.0162183j -0.0108343-0.00390287j 0.00804899-0.0256575j -0.0098026-0.0175514j 0.0303042+0.000519114j -0.0305112+0.00771469j -0.00691277+0.0296104j -0.0852323-6.18795e-05j 
-0.0050009+0.077616j -0.0282155-0.0285201j -0.0149025+0.0348686j -0.0108897-0.0425228j 0.0293056+0.0385284j 0.0269068-0.00377392j -0.0172657-0.00921002j 0.0206791-0.0107115j 0.00573596+0.0431849j -0.00630599-0.0470938j -0.00664917-0.0547406j -0.0070143-0.00506735j -0.00508917+0.000681727j -0.0143394-0.0344554j 0.0130708-0.0376791j -0.0233735-0.0157132j -0.0196517-0.0544577j 0.00986904+0.0295912j -0.0192046-0.0156623j 0.0212223+0.0498584j 0.0196163+0.0117642j -0.012478-0.0468376j 0.00559507+0.0058137j -0.00487978+0.0288896j -0.020093+0.0250191j 0.0203236-0.00307452j -0.00105364-0.0195111j 0.014922+0.0180406j -0.0473998+0.0315736j -0.0230107-0.0230981j -0.0207538-0.0376758j 0.021791+0.00735878j 0.0102294-0.0276937j -0.0212541-0.0335086j 0.046664+0.0220428j 0.0293201+0.00877631j 0.012597+0.0154223j -0.0409953-0.00936579j -0.0117618-0.002498j -0.0307391-0.0372622j -0.0153359+0.0840899j -0.0146866-0.00752643j -0.000756444-0.0404471j 0.0274889+0.0272119j -0.0209336-0.0662216j 0.0223627+0.0375679j 0.00401651+0.00659875j 0.00375469+0.0133514j -0.0389985-0.0606011j 0.0113431-0.000974393j -0.0181668+0.035803j -0.0155109+0.00461208j 0.00442218+0.0137404j -0.0193108-0.0317754j 0.0199101+0.00579645j -0.0184838+0.0178496j -0.0115082-0.024685j 0.00437486+0.0114151j 0.00250938+0.0105169j -0.000338521+0.0260813j 0.0108017+0.00596603j -0.000319513+0.00811409j 0.00040325+0.00119957j -0.00822163+0.00879727j 0.00517385+0.00926707j -0.0134559-0.00864509j -0.020175-0.016334j -0.0104647+0.0360637j -0.00683833-0.0168976j -0.00360624-0.0283685j 0.0147868+0.0345936j 0.0188483-0.026021j -0.00196311+0.0212494j 0.00237307+0.00415097j 0.00227121-0.00384431j -0.0291254-0.0127349j -0.00582413+0.0218516j 0.00299262-0.00481023j -0.0135437-0.0103977j 0.00954101+0.00646775j 0.00607996-0.00540033j -0.0187195-0.0343569j -0.00769791+0.0224143j -0.00273009-0.0242425j 0.00693759+0.00916433j 0.00765736+0.0028906j -0.00929137-0.00344991j 0.0102301+0.00560928j 0.0030609+0.0132268j -0.00107026-0.0155422j 0.00691144+0.00675055j 0.008378-0.0105269j 0.00469881-0.00233355j -0.0127232-0.0180212j -0.0053802-0.0152718j 0.00712565+0.0109059j 0.0124867+0.00931672j 0.0140294+0.0114086j -0.00311279+0.0112232j 0.0018828+0.000481149j -0.00972514-0.00965174j 0.0086464-0.0164205j 0.0179867+0.00527303j -0.00146554-0.0155274j 0.0063047-0.0421578j -0.00538211-0.000687735j 0.00586905+0.000961296j -0.0185085+0.00156908j -0.000434478-0.00101484j -0.0108944-0.00633054j -0.00605485-0.0222056j 0.00353918+0.00748476j -0.00993942-0.0189675j -0.00452681-0.0272333j -0.00439412+0.0169817j -0.0065617-0.0118046j 0.00432013-0.022179j 0.0177563-0.0104911j 0.00112371-0.0174934j -0.00191875-0.0350136j 0.00911441-0.0025608j -0.0171725-0.021297j 0.00189698-0.0173275j -0.000149557-0.00277737j -0.00213878-0.01461j -0.0168523-0.0379914j 0.00936778+0.0347597j -0.00140609-0.0301187j 0.00799836+0.0105638j 0.00166714-0.00409614j 0.0298116+0.00925135j 0.0205587-0.0133083j -0.00474525+0.0428953j -0.0149517-0.0291691j -0.0327744-0.0081985j 0.00162703-0.0781067j 
0.0174093-0.00851214j -0.0206309-0.0144412j -0.00522463-0.026353j 0.0161879-0.00657998j 0.0305476-0.0090907j -0.00618955+0.0157479j -0.00428734-0.0491689j 0.0400878+0.00653763j 0.000147988+0.0126258j -0.0312483+0.0280107j 0.00975745+0.00608769j -0.0141777-0.00637986j 0.00578491+0.00231288j 0.0206218+0.00830868j -0.008439+0.0487284j -0.000729425+0.011352j -0.022352-0.00952987j 0.00893959-0.0454855j 0.0167714-0.027365j 0.00612224+0.0178775j -0.00660739+0.0283891j -0.025946-0.00835984j -0.0304125+0.0259752j -0.00275731-0.0236289j -0.0365095+0.000876759j 0.0201565+0.00372868j 0.0251051+0.00878528j 0.0247213-0.00844056j -0.020997-0.03694j 0.000372429-0.0438197j -0.00706622-0.0315597j 0.0279115+0.0172271j 0.0281064-0.0270037j -0.0451877+0.0134216j 0.0269761-0.04571j -0.036667+0.0577699j -0.00170772-0.0425551j -0.0478819+0.00759195j -0.045699-0.0251734j 0.00991551+0.0111216j -0.0210786-0.0654654j 0.0197266+0.0364758j 0.018969+0.0433945j 0.0195155-0.0117749j -0.0402259+0.0123282j 0.00948335-0.0145939j -0.0248659+0.00210095j -0.0161006+0.00741483j -0.019887-0.00943617j 0.00309371+0.032977j -0.0109957-0.0234071j -0.00957345-0.0200712j 0.0173402-0.00764998j -0.0158183+0.0197359j 0.0218966-0.00145786j -0.00124643-0.0435522j -0.00883184+0.0311638j -0.0167754+0.0127928j -0.00947796+0.00216745j -0.00489912-0.00305619j -0.00347718+0.0038197j 4.61747e-05-0.00326377j -0.0156067-0.0270582j -0.0100357-0.0205607j 0.0056575+0.0226631j 0.00607749+0.00514752j -0.00635146+0.000794844j 0.0182357-0.0221117j -0.0233177+0.00362494j 0.00934191+0.0175814j 0.0103039-0.0193208j 0.00839361+0.00822564j -0.00279686-0.0172953j 0.0241973-0.0145552j 0.00993634-0.00655335j -0.0110348-0.0091633j 3.07115e-06-0.0158831j -0.022456-0.00579982j -0.0188053-0.00499135j 0.0112647-0.00746829j -0.00756973-0.00213568j -0.0121116+0.00933968j -0.00813867-0.00776104j -0.00690784+0.0254063j 0.0139247+0.00755293j -0.00616648+0.0125273j -0.0110158-0.00283177j 0.00101716-0.00321305j -0.00438848-0.0101582j 1.8243e-05+0.0131382j -0.00334951-0.00915389j 0.00785755+0.00473788j 0.00434921+0.0110891j -0.000153935+0.0163291j -0.0179934-0.00108285j -0.00324508+0.0050859j 0.00136679+0.0104403j 0.021986-0.000135653j -0.0128933-0.030831j -0.00166157+0.0239716j -0.00189574+0.00138958j 0.0152025+0.00570058j -0.00381623+0.00192155j -0.000544286+0.0259581j -0.00464465+0.024676j 0.0125046+0.00298103j 0.00173963+0.0224747j -0.000306795-0.0203962j 0.013474+0.0146213j 0.00676443-0.00430365j 0.000477778+0.000747941j 0.0219216-0.00987982j -0.00241132+0.0308177j -0.0131017+0.0150012j -0.00248964-0.00795692j -0.0212194+0.000760075j 0.00322281+0.025329j 0.0205407-0.00144145j -0.0119509-0.00744507j -0.0228568+0.0397082j 0.00114114+0.0046119j -0.0100142-0.00664383j 0.00882465+0.000104098j 0.0087609-0.0159384j -0.00422562+0.00779718j 0.0054844-0.00695424j 0.0426695-0.0145667j -0.00770684+0.0154984j -0.0045219+0.00842822j -0.00455661+0.0438695j 0.0102036+0.00877282j -0.00903905+0.006525j -0.0322952-0.0381879j 0.0144849-0.0357141j -0.0171404+0.000468947j -0.0301272+0.0281417j 
-0.0141235-0.0290982j -0.0098112+0.0270479j -0.0259016+0.00450836j -0.00534215-0.019249j -0.00879052-0.0318222j 0.0266087+0.0042222j -0.0392618+0.0131655j -0.00242203-0.0514183j 0.00868598-0.0100133j 0.0466129+0.0431953j 0.0107886-0.00864007j 0.00135276+0.0167935j 0.00287455-0.00706311j -0.00538077-0.0203748j 0.0460212+0.00325048j 0.0114159+0.00974952j 0.00182553+0.0363522j -0.0515432-0.018116j -0.031422-0.028188j 0.0205981-0.00502843j 0.0307875+0.0067594j 0.00574232+0.0369944j 0.0360993+0.0461502j -0.0193388+0.00819139j 0.00130016+0.0409641j 0.00192812-0.0268059j 0.0179699-0.02843j -0.0121112-0.0315677j -0.0373058+0.0278622j -0.0444886+0.0071574j -0.0301827+0.0137125j 0.016752-0.0369068j -0.034298-0.0232807j 0.0303905+0.0570739j -0.0618975-0.0404861j 0.0768821+0.0424929j -0.0421941+0.00181277j 0.0136306+0.0636753j -0.00817453+0.0586465j 0.00718789-0.00493313j -0.0759877+0.021011j 0.0337209-0.0138107j 0.045777-0.0260258j -0.0315059-0.0304434j 0.030941+0.0512729j -0.016871-0.0140965j 0.0128836+0.0323856j 0.00975251+0.0193178j -0.00239886+0.0284487j 0.0351114-0.00614972j -0.0326456+0.0133068j -0.0253312+0.012614j -0.0156423-0.0238508j 0.0298991+0.0224118j -0.00675515-0.0271137j -0.0501252+0.00215986j 0.0348338+0.0120619j 0.0159311+0.0172723j 0.00562819+0.010199j -0.00612518+0.002427j -0.00256847+0.00147868j 0.00178267+0.00288652j -0.027789+0.0158238j -0.0165527+0.0116101j 0.0173381-0.00822336j 0.0048897-0.00218979j 0.00351804+0.0120512j -0.0219689-0.0235916j 0.0133658+0.0280193j 0.0190785-0.00673973j -0.0232649-0.0118723j 0.00200625-0.0113698j -0.014798+0.00316791j -0.0170947-0.0310521j -0.0108586-0.0151003j -0.00886517+0.015658j -0.0142617+0.00170524j 8.59543e-05+0.028429j -0.000243126+0.0184443j -0.00760041-0.0185199j -0.00472136+0.0120367j 0.0120738+0.0143818j -0.00171723+0.000546783j 0.0252798+0.00653112j 0.00814306-0.0162701j 0.0147573+0.00568676j -0.00181834+0.0125696j -0.00345562+0.000406497j -0.00346104+0.00595066j 0.013867-0.00453464j -0.00618049-0.00127741j 0.00332794-0.008873j 0.0132086-0.00816871j 0.0146229+0.0017431j 0.00343809+0.0236051j 0.00729113+0.00667796j 0.0105752-0.00261908j -0.00375742-0.0286789j -0.0243793+0.0115642j 0.0234618+0.00365736j -0.00167614+0.00204196j 0.0100416-0.00583617j 0.00389791+0.00275633j 0.0217844-0.000558335j 0.0240205+0.00453793j -0.000888452-0.0169607j 0.0198836-0.0010139j -0.0181173+0.00173685j 0.0196694-0.00931639j -0.00989664-0.0127538j 0.0108968+0.0118703j -0.0147731-0.0295871j 0.0277978+0.00790074j 0.00391947+0.0141121j -0.00844933-0.00489243j 0.0118333+0.01848j 0.0189747-0.00686239j -0.00965284-0.0157269j -0.00226758+0.00618867j 0.0219152+0.0262121j 0.00303651+0.00184844j -0.0128807+0.0173828j 0.00370109-0.014197j 0.000712693-0.0115003j 0.0195317+0.0192199j 0.00816871+0.00771466j -0.0243629-0.0454985j 0.0303847-0.0031924j 0.0114763+0.033123j 0.0454738-0.00267988j 0.0138807-0.0212048j 0.0110739-0.00356309j -0.0254126+0.0135608j -0.00387536+0.00187634j -0.0184665+0.0231065j 0.029948+0.049057j 
-0.0277599+0.0388042j 0.00486427+0.0132238j -0.00178134-0.0017162j -0.00978466-0.0198502j -0.0139313-0.0390584j 0.00958075-0.0263847j 0.00536051-0.0606522j -0.0224645-0.00878008j -0.000669003+0.0288j 0.0388666-0.0297949j 0.00125496-0.0118196j 0.00569264-0.0189299j -0.0119797+0.0201617j 0.00416273+0.0720282j 0.0123355-0.00636184j 0.0119237+0.0216698j 0.025426-0.0296274j -0.031551-0.0537419j -0.0211603+0.0255331j 0.00239656+0.0131393j 0.00533582-0.00933998j 0.0167436-0.0582839j 0.0188864-0.0177384j 0.00459119-0.0284323j 0.0161832+0.0261499j -0.00934806-0.00688295j -0.0127077-0.00502568j -0.0158124+0.0198341j 0.0140748+0.0501044j -0.0152097-0.0388556j 0.00914584-0.0225055j -0.0168764-0.0215632j 0.0134244+0.0156191j 0.00491706-0.0710091j -0.0313292-0.0466359j 0.0239359-0.0834585j -0.028527-0.070338j 0.0325534+0.0251429j 0.0172813-0.0730785j -0.0209969-0.00180921j -0.0221133+0.0213699j 0.0204457+0.0573414j -0.00240758+0.0252949j -0.0361905+0.00934804j -0.000545373-0.083763j -0.0142245-0.0143463j 0.0155747-0.0368032j -0.0012404-0.00299076j 0.0139306-0.000245038j 0.00547796+0.00252496j 0.0107774+0.0374949j 0.0135252+0.0386259j -0.00620739+0.0189777j 0.0243238-0.00526573j -0.00690876+0.0115071j -0.0125276+0.000898004j 0.0179227+0.0127706j 0.00983567-0.0164226j 0.0118543+0.00374805j -0.0058498+0.00661199j 0.000168327-0.00221551j 0.00792443+0.000828365j -0.00217652-0.023269j 0.00413086-0.00432107j 0.00547228+0.0297344j 0.00210549+0.0252124j 0.00731239+0.0185071j -0.0147694+0.0237696j 0.0106119-0.0215504j 0.0104145+0.0279805j -0.0123498-0.0172676j -0.0102105-0.0185541j -0.00149545-0.0169081j -0.0185538+0.0088022j -0.0110421-0.00667816j 0.00717727+0.029512j -0.00510261-0.00393365j 0.00976884-0.0410201j 0.00878018-0.00850717j -0.0133524-0.0117497j 0.000758294-0.0129342j 0.01198+0.0199501j -0.00742668-0.00177885j 0.00227667+0.0199679j -0.00565502+0.00261247j 0.011514-0.00726288j 0.0109268+0.00699941j -0.00115548-0.0158716j 0.00670079-0.0121009j 0.00568794+0.0062227j -0.000741297-0.0097119j -0.0104529+0.000969828j -0.0018362+0.00524753j 0.00203038+0.0412141j 0.0148264+0.00377281j 0.00516489-0.000955918j -0.000162461-0.00185058j -0.00763654-0.00211432j 0.00292857-0.0420271j -0.00162691+0.00706225j 0.00154998+0.0251543j -0.0076648-0.0102584j -0.00342614-0.0278957j 0.000427046+0.0280303j 0.00861985+0.00341973j -0.00336854+0.0261457j 0.00387847+0.0212956j -0.00189545+0.00175425j 0.00858462+0.0236054j -0.00533299+0.0267919j 0.0121387-0.0106622j -0.00513205+0.00426626j 0.010388+0.0205253j 0.00257345-0.000345717j -0.00443139+0.0128721j 0.00909751-0.00812902j 0.0064173+0.0224819j -0.0113131-0.0162061j 0.00504228-0.0379015j 0.0140121+0.0172247j 0.00809496-0.00538972j 0.0175128+0.00735213j -0.00519663-0.0199586j -0.0129066-0.0121964j 0.00549085+0.00326204j 0.00701506-0.00773215j -0.0217368+0.0183863j -0.000864154+0.0167392j 0.0177303-0.0262007j 0.00131864+0.0535004j -0.013713-0.0348563j 0.0142435-0.0379851j 0.00918624-0.0148619j 0.00669134-0.0242286j -0.00214971+0.0245793j 0.0256248-0.000324668j 
0.0364651+0.0207128j 0.0128076+0.000980738j -0.00709373+0.00255934j -0.0230469+0.0105266j -0.0405156+0.00813271j -0.019891-0.00925458j -0.0696317-0.00201076j -0.00930001+0.0150545j 0.0301799-0.00236306j -0.0162429-0.030329j -0.0104503-0.00331042j -0.017494-0.00347316j 0.020849+0.0089828j 0.0664775-0.0108219j 0.0043271-0.0103777j 0.0270117-0.0145301j -0.0314496-0.0165801j -0.066487+0.0301402j 0.0162502+0.0135447j 0.0190993-0.00822198j -0.00314288-0.0013084j -0.0561384-0.00747974j -0.00528499-0.00784763j -0.0283614-0.00270958j 0.0306517-0.00809111j -0.00463467+0.0031355j -0.003362+0.00661386j 0.0152664+0.00759001j 0.0408636-0.012379j -0.0516795+0.0229378j -0.0296237-0.00399933j -0.0216681+0.00852428j 0.00873123-0.0140029j -0.0684012+0.00655188j -0.065226+0.0297601j -0.0663271-0.0123784j -0.0779389+0.0323515j 0.0286955-0.0184263j -0.0738416-0.00693996j 0.00192979+0.0248772j 0.00314741+0.0267722j 0.0639113-0.0220972j 0.0371537-0.000911831j 0.000872287+0.0368328j -0.0754773+0.0118803j -0.0176326+0.00898021j -0.0308403-0.0102576j -0.00220576+0.00498433j -0.00028918-0.00589486j 0.0129975-0.00644879j 0.0304831-0.00986866j 0.0326663-0.0112015j 0.0161952+0.000661577j 0.00205186-0.0228656j 0.00919352+0.00264553j -0.0119399+0.0103221j 0.0207012-0.0172464j -0.0133215-0.00586869j 5.49578e-05-0.00940571j 0.00737079+0.00669962j -0.000580985-9.6616e-05j 0.000939727-0.00862497j -0.0310585+0.0080603j -0.010224-0.00225795j 0.0326653-0.00488323j 0.0245748-0.00375422j 0.0196097-0.00552282j 0.0180986+0.00662017j -0.0179487-0.0069048j 0.0296264-0.0114821j -0.0236289+0.00753335j -0.0200675+0.0120555j -0.0163036+0.00164178j 0.000909513+0.0114199j -0.0111124+0.0112841j 0.0276523-0.00503441j -0.00553542+0.00253921j -0.0417954-0.00285746j -0.00842852-0.00520721j -0.0162595+0.0151085j -0.0126181+0.00215281j 0.0202856-0.0101835j -0.00202307+0.00628997j 0.0265609-0.00690409j 0.00516537+0.00148242j -0.000300977-0.0115351j 0.00835243-0.00887296j -0.0155355-0.00486078j -0.0140422-0.00660165j 0.0086124-0.00414183j -0.0112252+0.000377011j -0.00328754+0.0106583j 0.0059618-0.000621233j 0.0423083-0.00309754j 0.00180385-0.00718563j 0.000537095-0.00434402j 0.00150644-0.0021314j 0.00359331+0.00550438j -0.0461738+0.000692845j 0.0114273-0.00197411j 0.0250829-0.00819104j -0.0136826+0.00807365j -0.030856+0.0067038j 0.0344814-0.000276234j 0.00909299-0.00172282j 0.021725-0.00324614j 0.0268033-0.00377246j -0.00113546-0.000711703j 0.0271756-0.00820341j 0.0235227+0.00516195j -0.00480259-0.00389695j -0.00365008-0.00590745j 0.0237194-0.00771126j -0.000746713-0.000678635j 0.0119278-0.000405041j -0.00543338-0.0109026j 0.0254376-0.00336575j -0.0178662+0.0178453j -0.0369525-0.00631862j 0.0140266-0.00747503j -0.0117348-0.00442289j 0.0044119-0.00927835j -0.0232782+0.000341556j -0.00782916+0.00585177j 0.0113749-0.00661433j 0.00167185-0.0114242j 0.0162327+0.0176411j 0.0165804-0.00341583j -0.0155324-0.00603322j 0.0676829-0.00532365j -0.0299445+0.0051437j -0.0421593-0.0149412j -0.0208477-0.00942546j -0.0237125-0.00874858j 0.0242218+0.00400838j 0.0056543-0.0137035j 
0.0049518+0.0134093j -0.00544821+0.0155505j -0.010524+0.0133865j 0.0028037-0.0104449j -0.00813078-0.0189393j -0.00237246-0.00390631j -0.00845687+0.00974915j 0.0122412-0.0202959j 0.00436194+0.0088207j -0.0178906+0.00984953j 0.0109657+0.00556359j -0.0101219+0.00855659j 0.0111996+0.000800043j 0.0293971-0.0121719j 0.000277137-0.00172975j 0.00358865+0.0201769j -0.0177244+0.00136924j -0.00405065-0.020212j 0.0253159+0.0053033j -0.0154691+0.00337288j -0.0189041-0.00653581j -0.0201898+0.00657899j -0.0702238+0.0116914j 0.000106813+0.0150176j -0.0140522+0.016374j 0.00993572-0.0214162j 0.00712092+0.0145714j -0.000559842+0.0208771j 0.0260613+0.0444175j -0.0177086+0.000236354j -0.00107299+0.0050986j 0.00979225-0.00456479j 0.00542747-0.0288049j -0.0303808+0.0153755j 0.00237386-0.0414586j -0.0561561-0.00853214j -0.0161115-0.0247123j -0.0162337+0.0240044j -0.00404356+0.0194808j -0.0427073-0.00907352j 0.00618985+0.0196504j -0.0106081+0.00967118j -0.00427652+0.00189823j -0.012176-0.0326515j -0.0322586+0.0115762j -0.00233806-0.0115675j -0.024091+0.00327636j -0.00149158-0.000902061j -0.00061616+0.0121552j -0.00670234+0.000392162j 0.0248333+0.0145264j 0.0221469+0.00156335j 0.0085282-0.00425499j 0.00600549+0.0171454j 0.00178919-0.0146277j 0.0154081+0.0048119j 0.00236306+0.00739835j -0.0100686-0.00857012j 0.00121277-0.00560049j -5.64544e-05-0.00217283j -0.0126075-0.0135814j -0.00616688+0.00745656j -0.0122746-0.00442337j 0.0123958+0.00733584j -0.00887735-0.00809954j 0.000133006+0.0136102j -0.00559901+0.0068825j 0.0135404+0.0152402j -0.00251329+0.0163786j 0.00182595+0.000932309j 0.00235062-0.015421j -0.00480027-0.031997j -0.00372176+0.00664541j 0.0147435-0.00118273j 0.00402059-0.00792475j 0.004854+0.0181514j -0.00117958+0.0113728j -0.00260331-0.00761528j -0.000367418+0.0116571j 0.00417434-0.0134988j -0.00589196-0.012704j 0.0176513+0.0102346j 0.00222607+0.0130245j 0.0173043+0.0136064j -0.00604486+0.00185645j -0.00129702-0.00606243j 0.00601929+0.00746528j 0.000825738-0.0014298j -0.001988+0.0115044j 0.0161669+0.00741098j 0.0103528-0.0017911j 0.00768932-0.0116897j 0.00050548+0.00206394j -0.000316335+0.00358252j 0.00869571+0.0101544j -0.0100306-0.000218839j -0.0101592-0.00531845j 0.00250136-0.00972681j 0.00154976+0.0130631j -0.00848048-0.00874761j 0.00834522+0.00716473j -0.012607-0.00648873j -0.0107102-0.0176992j 0.00337478-0.00114897j -0.00596522-0.0193251j 0.0134948+0.0097308j -0.00398527-0.0157489j 0.00672084+0.0172206j -0.00414229+0.0110299j 0.0131478-0.00400507j -0.0122575+0.0129549j 0.00122056-0.00680291j -0.00842055+0.00599898j -0.00317115-0.00764062j 0.00672811-0.000304902j 0.0079662+0.00119846j 0.000853032-0.0100889j 6.16979e-05-0.0130437j -0.00268805-0.00582345j -0.0169559-0.00754516j 0.00404744-0.012819j -0.00240299+0.00697405j 0.00872011+0.004801j -0.00911364-0.000167048j 0.0105002-0.00652322j 0.00546653+0.0220348j 0.00312464-0.0079293j -0.00189111+0.00703967j -0.0359697+0.00653379j 0.00909525+0.00748036j -0.00252684-0.0208088j 0.00204464-0.00123845j 0.00406069+0.0197453j -0.00626086+0.00885964j 0.0140973+0.0230374j -0.00709737-0.0196465j 
