-0.0337457+0.0156435j 0.0555164-0.00402668j -0.0098449+0.0107659j -0.0306405+0.0132493j 0.0295715-0.0221965j 0.0468432-0.00474171j 0.0553426+0.00318258j 0.0421789-0.0523943j 0.0554603+0.00441827j 0.0537131+0.00249501j -0.016206-0.0182875j 0.0162996+0.00559976j -0.0844956-0.050518j -0.00606236+0.00856651j 0.0671242+0.0122028j 0.0332819-0.0258012j -0.00599743-0.0241444j -0.00213787-0.0183178j 0.0101399-0.028657j -0.00213132-0.0038077j 0.00340486-0.00329647j -0.00996057+0.00263954j -0.0377878-0.0475871j -0.00281912+0.00806626j 0.00289475+0.00154296j 0.007597-0.000497463j -0.00174675-0.0245778j -0.00152203-0.01443j 0.0223307-0.00432196j -0.0281433-0.0240295j -0.0116475+0.00362154j -0.0130244-0.0156545j -0.00555532-0.00452591j -0.0348701-0.00618298j -0.0107985-0.0178358j -0.00146538+0.00719532j -0.00604778+0.00236349j 0.00442718+0.00420084j 0.00982997+0.00895084j -0.000685788+0.0114173j 0.000632363-0.00659028j -0.000497491+0.0189824j -0.0235875-0.00885089j 0.0156215+0.010287j 0.0247267+0.00569345j -0.0428672-0.0328101j -0.0853536-0.0834075j -0.0021376+0.0353975j 0.0388304+0.019027j -0.00578306-0.0243138j -0.043362-0.0245706j 0.0300426+0.0074694j 0.0670783+0.0173584j -0.0233375+0.0151842j 0.0260153+0.00635005j 0.000865585+0.00537419j -0.000895807-0.0120252j -0.00370106-0.00207872j 0.00714202+0.00255693j 0.0105076+0.00431868j 0.00872281+0.0132363j -0.00743668-0.00500783j 0.00458492+0.00137235j 0.0131825-0.00941631j -0.00567193+0.0113962j -0.0121507-0.00538555j -0.0152555-0.0156868j 0.0258132+0.00163505j -0.004517-0.0171012j 0.00785539-0.00775856j -0.0134865-0.00571032j 0.0101869-0.00980433j 0.00506945+0.0160342j 0.0293742+0.00282329j -0.0159358+0.00852158j 0.0056142-0.00356061j -0.022089-0.0106161j -0.0023574-0.00870361j 0.00407986-0.0180207j 0.00363305+0.0121024j -0.0235264-0.00466953j -0.0168292-0.0126322j -0.0075165+0.00705408j 0.00550905-0.00507951j -0.0107877-0.00759147j 0.0158098+0.0102946j 0.0115116+0.00855893j 0.00434963-0.0138916j -0.0035247-0.000118012j 0.00304732+0.00140567j 0.00480207-0.00915998j 0.00483833+0.000750154j -0.00553503-0.00334648j -0.000784682-0.00448585j 0.0223377+0.0110097j -0.00219164-0.00321209j 0.0079059+0.0138418j 0.0158955+0.00543565j -0.0182369-0.0221409j 0.00983395+0.00128024j -0.0134107-0.00672033j -0.00745671-0.00991811j -0.0285825+0.00244026j -0.029289-0.0186033j -0.0121386-0.0029211j -0.0279153-0.0243955j -0.00415212-0.00078256j 0.00559745+0.0107595j -0.00329616-0.0184632j -0.0111253-0.0130294j 0.0284212+0.0260125j -0.0223255-0.0347003j 0.116033+0.0867806j 0.019615-0.0429495j 
0.0908883-0.019288j 0.00474368-0.0275396j -0.0162675-0.0190731j -0.0147361-0.0094933j -0.00146753-0.00868981j 0.0183131+0.0365423j 0.0256279-0.0106986j -0.00694935+0.0159482j -0.0064223-0.0036672j 0.0573827-0.0224573j 0.0414995-0.00116624j 0.0156465-0.00819403j 0.042997-0.0353025j -0.0572755-0.061297j 0.00197739+0.0329601j 0.012825-0.0102657j 0.0795431+0.0164281j 0.0581386+0.0122906j -0.0547498-0.0253857j 0.00767642-0.00543209j 0.0451719+0.0167155j -0.0428058-0.00919845j 0.024874+0.0260759j 0.00507507+0.0237422j 0.0243248-0.00610283j -0.0110921+0.00264163j -0.0193435-0.0221763j 0.0198688+0.00607901j -0.0400261-0.0257951j -0.0192682-0.00645148j 0.0488721+0.00918531j -0.0283135-0.00546782j -0.0098587-0.00468274j 0.00444661-0.0095557j 0.0115524+0.012092j 0.0161739-0.00287473j -0.0159547-0.00273149j -0.0252583-0.0153148j 0.00335433-0.00422873j -0.0222549-0.0301958j 0.0121285-0.0141714j -0.0162024+0.00803323j 0.0178376+0.017862j -0.00781833-0.0127538j 0.0260809+0.00590548j -0.0434089-0.0383986j -0.00910789-0.0196845j -0.0739214-0.0714034j -0.0103734-0.00867092j 0.024739-0.0189611j -0.0138634-0.0281663j -0.0128031+0.0167292j -0.0129596+0.0154262j -0.019193+0.00466415j 0.00159439-0.0111981j -0.013483-0.00472938j 0.0316066+0.00998779j 0.0111111+0.012033j -0.00195781-0.0222162j -0.0163975-0.0290731j -0.0217683-0.0066003j 0.0451312+0.0290745j -0.0102487-0.0126901j -0.0162099-0.0130951j 0.0200398+0.00499207j 0.00328251+0.00927548j 0.0196858+0.0484283j -0.0171795-0.0501937j -0.0134416-0.0294378j -0.0157527-0.0163712j -0.00428648-0.0213345j -0.00694591+0.00984384j -0.00359378+0.0246337j -0.0239762+0.00182498j -0.012247+0.0190864j -0.0102009+0.0129059j -0.0147825-0.000468631j 0.00812335-0.00050789j 0.0127293+0.00371166j 0.0241489+0.0163627j -0.0162005-0.00213023j -0.0208076-0.0112766j 0.000942758-0.000544721j -0.0053145-0.000550677j 0.00939098+0.00275527j -0.00992311-0.0050253j -0.0140302-0.00507542j -0.0139523-0.00350365j 0.00226835-0.000464183j 0.00126217+0.00495378j -0.000893898+0.000929441j -0.00251471+0.00866389j -0.00426302+0.00251566j -0.00244813+0.00112449j 0.00516903-0.00227109j 0.00918943+0.0140688j 0.0139627+0.0121042j 0.0127001+0.0201213j 0.00289552+0.00976872j 0.00532638-0.00829729j 0.00549218+0.00902859j 0.000588419+0.00574804j -0.00572901-0.00168252j -0.0125658-0.0110427j -0.0349135+0.0024921j -0.0324429-0.0345866j 0.00404157+0.00154317j -0.011757-0.00153173j 0.0287483+0.0150288j 0.000928851-0.00648164j -0.022363-0.0143512j 0.0636364+0.0410408j -0.00923483+0.0585931j 0.109988+0.0896067j 
-0.204487+0.0471048j -0.058133-0.0291387j -0.0312277+0.0837444j -0.218727-0.0139552j -0.0586894-0.105912j -0.0455534-0.183777j 0.0334157-0.025922j -0.0753069+0.0288958j 0.0194232-0.0209588j 0.0613447-0.0617375j -0.0360128-0.00718004j 0.241516-0.0746595j -0.0318863+0.0242j 0.0872422+0.0356402j 0.0132435-0.0505395j -0.00772832+0.0276446j -0.0365075+0.0122553j -0.0151714-0.012144j -0.0172442+0.020958j 0.0289051+0.0072862j -0.0028077-0.037223j -0.0350098+0.0314286j -0.0251361+0.0465429j -0.0255997+0.0135987j -0.0162135+0.00420322j -0.0152141-0.00469553j -0.00189965+0.0243801j -0.012462-0.011427j 0.0186802+0.015373j 0.00481668+0.0123049j -0.00285765-0.0197148j -0.0113854+0.0184355j 0.00786973+0.00690483j 0.00797698+0.0100759j -0.0213118+0.00846487j -0.000407613-0.0225724j -0.00164846+0.00111078j 0.0194605-0.004933j 0.0177663-0.023683j 0.0101242+0.0142029j -0.007073+0.0193157j -0.0332209+0.00741403j -0.0232045-0.0278802j 0.00197955-0.020303j -0.0192188-0.0231139j 0.0289426+0.0448112j -0.00262518+0.0654977j 0.041023+0.021072j 0.0229919-0.0130658j -0.00750154+0.0125282j 0.0208934+0.0397176j 0.0045754-0.00689697j -0.00843595-0.022447j 0.00598449+0.00280197j 0.01716-0.0113448j 0.00884388-0.00049583j -0.0164477-0.00606644j -0.0179314-0.00311433j -0.00148576-0.00565955j 0.0150734+0.011165j 0.0175289-0.000859615j -0.0155969-0.0135143j 0.00888193+0.00610971j -0.00973952+0.0169654j 0.0179568-0.00820437j -0.0136445+0.00842685j -0.0188891-0.00533541j 0.0350301-0.00764433j 0.00720812+0.017605j 0.0181502+0.00242537j -0.00618685+0.00833298j -0.001061+0.0107118j -0.00801218-0.0205932j 0.00791108+0.00263795j -0.0260626+0.00782105j -0.0174944+0.0101565j -0.00197577+0.009845j -0.000593377+0.00191692j -0.0105336+3.44493e-05j -0.0157237-0.0238242j 0.0010057+0.0127981j 0.0167251+0.0162574j 0.00175562+0.00239902j 0.00917902+0.00299421j -0.00510767+0.00346775j 0.0147925-0.00963892j 0.00114305-0.00745352j -0.00676618+0.00637419j -0.00815331+0.000180004j 0.00763841-0.00513813j 0.00555308+0.00555041j -0.0117864-0.000266412j -0.0221429+0.00163689j 0.0083062+0.0150382j -0.0054394-0.0144833j -0.0111875-0.0143288j -0.0111143-0.0159096j -0.00132308+0.000992493j -0.0139415-0.000551578j 0.00649312+0.00566845j 0.00380003+0.00327205j 0.00692458+0.00195036j -0.029347+0.0110691j -0.00540597+0.0151376j 0.0158617+0.0136659j 0.0110399+0.0252268j 0.000453485+0.00394852j 0.00653235+0.0137664j -0.00924319+0.00539054j -0.00289165+0.00311387j 0.0063568-0.00743149j -0.0290869+0.00605324j -0.0210044-0.0607108j -0.0534511-0.0206838j 
0.074527+0.140798j 0.0739315+0.0451981j 0.0324943+0.0212095j -0.0311565+0.10852j 0.300525-0.123457j -0.105695+0.00538876j -0.104861-0.0548366j -0.0753104-0.00642387j -0.00699198+0.0450478j -0.165103-0.0803042j -0.0351416-0.040937j -0.108457-0.0240613j -0.0515119+0.00367698j 0.0387853-0.0585089j -0.0729625-0.0382766j 0.0449192-0.000593514j 0.0237244+0.0528563j 0.017346+0.0310575j 0.0448081-0.00346999j -0.0302864-0.00633654j -0.0132367+0.00895678j 0.0275538-0.00257812j 0.0515596+0.00355899j 0.00663135+0.0254321j 0.0087288-0.00586649j -0.0108479+0.0194759j 0.000994892+0.00274218j -0.0125813+0.0048338j -0.0115738-0.0254345j 0.0236046+0.00826852j 0.0045872+0.0136361j 0.00834483-0.0158015j 0.000146884+0.0055438j 0.0120114+0.0267139j 0.0216426+0.022944j 0.00233658-0.0116714j 0.00447756-0.0136729j -0.00235929-0.0294306j -0.0255559+0.00194624j -0.00357094+0.0122649j 0.00290468+0.01635j -0.00852697+0.0140892j -0.0262495+0.0167354j 0.00286477-0.00473619j -0.0144643+0.0335058j 0.0255725+0.0137243j 0.0551082+0.0473274j -0.00052068-0.0579794j -0.0090578-0.0326064j 0.0115956+0.00705879j 0.0496615+0.021051j -0.0235625-0.025008j -0.0317054-0.0154005j 0.011612+0.00462847j -0.0131387-0.0059487j 0.001822-0.00510174j -0.000687158+0.0124346j -0.00316147+0.00913022j 0.000640388+0.00323642j 0.00670992-0.0129279j -0.00411131-0.00711912j 0.0063358+0.0252135j 0.0131328+0.00233648j 0.0106237+0.0038756j -0.0247382+0.0176235j -0.00330222-0.00148374j -0.00638636+0.0123849j -0.0131075-0.036681j 0.0171017-0.000858662j 0.0107309+0.00158325j 0.00435358+0.00029439j 0.00623764+0.00671614j -0.0248415+0.0104972j -0.00925891-0.0168306j 0.00636744+0.00879405j 0.00934428-0.000540492j 0.00792495+0.00843854j -0.00915271+0.00949657j -0.00401276+0.00187927j -0.0296531+0.00495222j 0.0149444+0.0102231j 0.00400122-0.0058488j 0.00866596+0.00552763j 0.00857556-0.0119478j 0.00864457+0.00981386j -0.015352-0.0125747j -0.0207908-0.00811101j 0.0028841-0.0130937j 0.00561186-0.0103633j 0.00383063-0.00134902j -0.00143417-0.00469604j 0.00101228-0.00112511j 0.000648633+0.00328779j 0.0146429-0.00623435j 0.00225289-0.00446695j 0.0130231+0.0082968j -0.0128718+0.00994056j -0.0130294-0.00438054j 0.0118921+0.00330332j -0.000810196-0.00590202j 0.00353403+0.00272959j -0.0011623-0.000252411j 0.0180549+0.0139801j -0.00367455-0.00927569j 0.0224461+0.00145226j 0.020951-0.00109273j -0.00411493+0.0151022j 0.00075286-0.010665j 0.0102931+0.012223j 0.00533107+0.000961974j -0.00940262-0.0166782j 0.0247543+0.0360999j -0.0706322-0.0372553j 0.00857165+0.0503017j 
-0.0373826+0.130547j 0.0739803+0.0712598j -0.0485459+0.0321703j -0.0524706+0.121949j -0.2063+0.136589j 0.163264-0.0571181j -0.0279888-0.0713118j -0.0818848+0.0738052j 0.0677329-0.0442325j 0.0233753+0.052799j -0.0707182+0.0442024j 0.256087-0.00227121j -0.00425696+0.0375199j 0.0566098-0.0654051j -0.0173337-0.00669671j 0.00921839-0.0246752j 0.017519+0.0107665j -0.0025602-0.00556274j 0.0162349-0.0269651j 0.0100793+0.00615089j 0.00283487-0.0138124j -0.0537576+0.0102913j -0.0260066+0.0193666j 0.00431398+0.0152965j 0.00854311+0.00257399j 0.00117496-0.00166853j -0.0143458-0.00438067j -0.00539263+0.00209904j -0.0181608+0.0187118j -0.00133394+0.0137211j -0.00682624+0.00920616j -0.00684229+0.0110183j -0.00277283+0.00864321j -0.00285154-0.00176074j 0.0110479+0.0119j 0.00412169+0.00348032j 0.0265193-0.00721546j -0.031244-0.00593719j -0.00434253-0.00213589j 0.0112134-0.00579482j 0.0100479+0.0048828j -0.00896504-0.00259562j -0.00934892-0.00936023j -0.0146464-0.0189673j 0.0150568-0.00264395j -0.0181132-0.00253501j 0.00327894+0.0250969j 0.0114391-0.0144329j 0.00349093+0.00270771j -6.43083e-05-0.00077517j 0.00659819-0.00465689j 0.0015759-0.0077586j -0.000774375-0.00782755j 0.00539987-0.00327353j 0.00872088-0.00549393j -0.0080176+0.000875401j 0.00197854+0.00406284j -0.00643023+0.00384232j -0.005504+0.00728016j 0.00350244-0.00116911j 0.00222795-0.00552916j 0.0034322+0.00037682j 0.00191247-0.00056095j -0.00192704-0.00415531j 0.0010135+0.00694917j -0.00328898-0.00132024j -0.00441106-0.00406539j 0.00316901-0.00483135j -0.00113896+0.00354888j -0.00143226-9.6044e-05j 0.00406646+0.00656483j -0.00136213-0.000664868j -0.00122219-1.3527e-05j -0.000685249-0.00100205j -0.00480725-0.000537422j -0.00457527+0.0106738j -0.00591553+0.00259307j -0.00105837-0.00368095j -0.000201561+0.00693821j 0.00691275+0.00252643j -0.00490712+0.00403478j 0.0145146+0.00326198j -0.00165418-0.00646766j -0.00601038-0.0170403j -0.000735557-0.00493579j -0.00292665-0.00512338j 0.0119514-0.00618249j -0.011422+0.00431627j -0.0124241+0.00742087j 0.0111904-0.000328612j -0.00169741-0.00298667j 0.0017352-0.00308274j -0.00318797+0.00244687j -0.00503135+0.000184957j 0.00376971-0.000791736j 0.0056105+0.00204527j -0.00823702+0.00433083j 0.000263574-0.00498421j -0.00123844+0.006418j 0.0047774-0.00646132j 0.00192115-0.0125322j -0.00266409-0.00699702j -0.0111842+0.0168451j -0.00553054+0.0107435j -0.000541855-0.0136937j -0.00218061+0.00162493j -0.0225905-0.00718425j -0.0150021+0.00226593j 0.00120725+0.00714415j -0.000230484+0.00227532j 0.001696-0.00127601j -0.000372415+0.0115339j -0.00423061-0.00722132j 0.000330981+0.0172323j 
-0.133737-0.0411972j -0.160095-0.0443672j 0.275595+0.167615j -0.227132-0.0609304j -0.194064+0.108953j 0.11396+0.0467422j 0.124964+0.0284088j -0.0694288+0.0641868j -0.0362172-0.0640529j -0.0786157+0.0920191j -0.020322+0.07369j -0.217966+0.00279433j -0.0481124+0.105284j 0.0304307-0.0339118j -0.00151005+0.03094j 0.0400029-0.0466731j 0.0265437+0.0114998j 0.00481305-0.0213889j 0.0193037-0.016855j 0.0467492-0.00997648j 0.0169437-0.00351545j 0.0105078+0.0123902j 0.03552+0.00961147j -0.000928739+0.00762366j 0.00398043-0.0126843j -0.0180569-0.00672697j 0.00169312+0.00568758j 0.00114917-0.00212455j 0.00231665-0.00416065j -0.00558985-0.000421265j 0.000143218+0.00238659j 0.00214628-0.0126238j 0.00284675-0.00061174j -0.00392863-0.000334329j -0.00111939+0.0105872j 0.000858234+0.00490377j -0.0174831-0.00442142j 0.00744793+0.000151615j -0.00543636-0.000731503j -0.00709466-0.00994721j -0.00282016-0.0012233j 0.000954834+0.000714549j -0.0028106+0.0105718j 0.0045362+0.00390756j -0.0104424+0.0175495j 0.0045273+0.000291858j -0.000225023+0.0202853j -0.00274529-0.0204002j 0.00326169-0.00700567j 0.00977009+0.000304391j 0.00742683-0.0138709j -0.00816116-0.00605879j -0.00479505-0.00977047j -0.00453293-0.00632339j -0.00674601-0.00446235j 0.000863829+0.00448942j 0.00713872+0.00447998j -0.00411029+0.00712531j -0.00933996+0.00935913j 0.00825323-0.0120315j -0.000881951-0.00717499j 0.00131473+0.00538364j -0.00694912-0.00707842j 0.0128628+1.45919e-05j -0.0142183+0.0160098j 0.00824543+0.0106668j -0.000803056+0.0134029j 0.00320769-0.012625j 0.0154914-0.00385681j 0.00441147+0.00290685j -0.00618132-0.00418843j 0.00197853+0.00527077j -0.0110636-0.00173328j 0.00206906+0.000796386j -0.00565951+0.00558017j 0.00795263+0.0012119j 0.00156337+0.00500045j -0.00393823+0.00307826j 0.00520087+0.00780008j 0.00063252+0.00394201j -0.00218713+0.00432113j 0.00785625-0.00809187j -0.00315312+0.00111706j 0.0141724-0.00661705j -0.00978118+0.00290356j -0.0222026-0.0054242j 0.0121015-0.0021162j -0.00199099+0.00319412j -0.00952263+0.00382779j -0.00152925+0.00104054j 0.00591107-0.000330934j 0.00205475+0.00528841j -0.0127449-0.0144074j 0.0035518-0.00283123j -0.0153012-0.00240896j -0.0171532+0.00384619j 0.015967+0.00231202j -0.0046966-0.000740675j 0.00148041-0.000976805j -0.00864922-0.000495621j -0.0179619+0.00451916j -0.00260926+0.00172875j 0.000130091+0.00800113j -0.0133375+0.00147452j 0.0106778-0.00657881j 0.00615651-0.00239977j 0.00433912-0.0211059j 0.00670851+0.00637384j 0.00355586+0.0120586j 0.00225358-0.00204173j 0.00310634-0.00929576j 0.0101339+0.00999053j -0.0125453-0.00234107j 0.0106035+0.0241628j 
-0.0730004-0.0237732j -0.0665925-0.121034j -0.200416-0.202014j -0.0723449+0.111145j -0.171367+0.115083j -0.178773+0.0106691j 0.00825571+0.0698121j -0.0462462-0.0553624j -0.0169211+0.018763j 0.00808366-0.0860883j 0.00291046-0.000488128j -0.34041-0.0819929j 0.00378621-0.024449j 3.91198e-05-0.0047906j -0.00386939-0.0269022j 0.0115637+0.0131987j -0.0491737+0.00746094j -0.0165045+0.0122757j 0.0260912-0.00651455j 0.00109062-0.000341771j -0.0287697-0.0107003j 0.0173608+0.0173569j 0.0112186+0.0138938j -0.00509964-0.00195932j -0.0232109-0.00126142j -0.0138369-0.00551931j 0.0102338+0.00516111j 0.00799383+0.0121498j 0.0160336-0.0152555j -0.000302096+0.0153438j -0.000638738-0.0231249j 0.000340229+0.0209044j -0.0278089-0.0205854j -0.0164841-0.00762141j -0.00251957+0.0101756j 0.0101146+0.00681256j 0.0138172+0.0118765j 0.0114286+0.00105249j 0.00468599-0.00719597j 0.00360578-0.00313448j 0.00596521-0.00517743j 0.00634908+0.00333328j 0.00393849+0.0116668j -0.00521951+0.0183656j -0.000301152-0.0115747j 0.00566157+0.00567204j -0.00111846+0.0215286j 0.017266+0.0149008j 0.0035385-0.0127679j -0.0045108+0.00866594j 0.00239905+0.0132538j -0.000627519-0.00463086j 0.00465407-0.00449818j -0.00282142+0.0123421j 0.00708759-0.00957693j -0.0167608+0.00552027j -0.0109267+0.000889798j -0.010179-0.00337764j 0.00505242-0.00977387j 0.0142816+0.00194051j 0.00781622-0.00380964j -0.016695-0.00560357j 0.00895572-0.00310509j 0.00344435+0.00225188j -0.00833477-0.00409224j 0.00287162-0.00142026j -0.00969814+0.000553821j 0.034061-0.00653462j 0.0121915+0.00452507j 0.00935022-0.00274109j 0.0118853+0.0013123j 0.00208393-0.00177776j -0.00980061-0.00336755j 0.0117604-0.00668306j -0.00262143+0.0108042j 0.0136651+0.000780542j 0.00395799+0.000438715j -0.00526523-0.0025248j -0.00827408-0.00678792j -0.0190774-0.00778552j 0.00301069+0.00360958j 0.000748269+0.00602158j 0.0052718+0.00206454j 0.0221381-0.00838158j 0.00749156+0.000828283j -0.00429935+0.000910809j -0.00190317-0.0102541j -0.00188585-0.00297787j -0.00932879+0.00342679j -0.00653764-0.0183068j 0.00785993+0.00468639j -0.00402708-0.00191774j 0.00994929+0.00871263j 0.0138363+0.00626622j -0.00228095+0.0003457j -0.00404819+0.00412574j -0.0107213-0.0128159j 0.00478854+0.00164986j 0.000403513+0.00455063j -0.00538838-0.000113251j -0.00579972-0.00456509j -0.0027824+0.00434948j 0.00327091-0.00134384j -0.00525807+0.00420668j 0.0117232+0.00720986j 0.0146107+0.00388618j -0.00597462+0.00508151j 0.00429548+0.00802805j -0.00257112+0.00113215j 0.000357105-0.000497411j -0.00059427-0.000207653j -0.0180714-0.000517209j -0.00446522-0.0120413j -0.0239333-0.0127623j 
-0.105518-0.131847j 0.099012-0.0488881j 0.0189862-0.040428j -0.0549348+0.0324815j 0.0770364-0.0104411j 0.0681674-0.0597862j 0.0320261+0.00582763j -0.0335172+0.0506575j 0.0316891-0.0347055j 0.0223372+0.0198617j -0.0747648-0.014559j -0.142821+0.00271579j -0.213002-0.0708783j -0.0505012+0.128574j 0.041276+0.0307218j -0.00548214+0.0697576j 0.0522683-0.0646653j 0.0140423-0.0299878j -0.0928341+0.0480983j 0.0333605-0.053137j 0.0385284-0.00119139j -0.145242+0.00811529j -0.105349+0.00493232j -0.0297401-0.0514251j 0.025556+0.0198567j -0.00457973-0.0147143j -0.0358058+0.0250487j 0.00656227+0.00113687j -0.0235715+0.0365765j -0.0371215-0.00769905j 0.00700491-0.0264399j -0.00265671-0.00270864j 0.00229585-0.0175156j -0.00986077-0.0136713j 0.00890168-0.0164757j -0.00179093+0.00459706j -0.0177494+0.0228535j -0.00980801+0.0277548j 0.00186147+0.00187906j 0.00336198-0.00950734j 0.0246106-0.0409126j -0.0135454-0.000446553j 0.00119162-0.00715392j 0.0115461-0.023259j -0.0141892-0.0414094j -0.0354448+0.0115808j -0.0880211-0.0392394j -0.00218265+0.0554097j 0.0299163+0.0263614j -0.0214298+0.00121696j -0.0336252-0.0150312j 0.023606+0.0372946j 0.0217218+0.0369598j 0.00604915-0.0225372j 0.0101857+0.0115358j 0.00277695+0.00731105j 0.00134601-0.0214829j 0.0118728-0.00384034j -0.0141606+0.0146914j -0.0236933+0.018695j -0.000769595+0.0145263j 0.0104851-0.025102j -0.00863509+0.0176854j -0.0248347+0.0069339j 0.00370965-0.0097861j 0.00567319-0.0127485j 0.0176908-0.0339365j -0.026867+0.0369035j -0.026617+0.00580355j -0.0110194+0.00151315j -0.0283592+0.00623038j -0.00790191+0.00183134j 0.0279877-0.0158407j -0.0113681+0.0311505j -0.00381875-0.0298468j -0.0403808+0.0108578j -0.0176912-0.00918962j 0.000533978+0.00593097j -0.00238513-0.00141084j 0.0204542-0.0240313j -0.00918881-0.017151j -0.0344806+0.0139416j 0.00382739-0.024487j 0.00564903+0.00936722j -0.0186948-0.00988551j 0.0145486+0.018864j 0.0164485+0.0214404j -0.00815123+0.0218893j 0.00196966-0.00558294j 0.00662088-0.0164418j -0.0045621+0.0171501j -0.0106175+0.00851485j -0.00368382+0.00435288j 0.00177814+0.00475586j 0.0226223-0.000256496j 0.00264448-0.0196178j 0.028371-0.00618894j 0.00334518-0.00514233j -0.0111315+0.00277046j 0.00632012+0.00271565j -0.00338212-0.0107506j 0.00299423-0.0044578j -0.0239163-0.0155687j -0.012246+0.0111088j -0.00110045+0.0166437j -0.0380746+0.018851j -0.00656351+0.00264191j 0.00375463+0.00450365j -0.00509407-0.0133967j -0.00874299+0.00615844j 0.00164183+0.0168395j -0.00733424-0.0317627j 0.0503088+0.0197797j -0.00612505-0.0480191j 
-0.0150842-0.00285855j 0.0548064-0.0194178j -0.0207784-0.0559118j -0.251943-0.033853j -0.050097-0.0685047j 0.0587053+0.0619913j 0.0847814+0.0822608j -0.0536628+0.0127917j -0.0462555+0.0593295j -0.00699753+0.0210282j 0.0284758-0.0183872j 0.0583848-0.0396218j 0.105284-0.164273j -0.142374-0.0303844j -0.0593372+0.0928948j -0.0345019+0.00517749j 0.0589219+0.0116772j 0.0390663+0.00962059j 0.0142549-0.00624176j -0.0286174-0.0151643j 0.0129415+0.0301569j 0.04191-0.0584603j 0.00889444-0.0488107j 0.00275391-0.020484j 0.00257152+0.0190418j 0.0160187-0.00919138j -0.00632828-0.0105432j 0.0138701+0.0195829j 1.72613e-05-0.015142j -0.0160503-0.0174428j 0.0262428+0.0232896j 0.00018863-0.0086264j 0.0131399-0.011843j 0.00721713+0.00928784j 0.00909303-0.00913989j 0.0186884+0.0226888j -0.00332213+0.00909734j -0.00376913-0.00103221j 0.0073255+0.00162399j -0.00620543-0.00396986j -0.00388803-0.00135286j -0.00726432+0.00743169j 0.0076031+0.0186699j -0.00668919+0.00575482j 0.00868578+0.0137193j 0.00572962-0.0557116j 0.0247466-0.100333j -0.0688517-0.0141809j -0.0212093+0.0274926j -0.00136495-0.000906439j -0.0202836-0.0433587j -0.0202578+0.022066j -0.0142353+0.035648j -0.00454981-0.0207451j -0.00724822+0.0155282j -0.009945+0.000877864j 0.00508317+0.00977908j 0.00748883+0.0015041j -0.00857368+0.0118869j -0.0207788-0.00205142j -0.00795058+0.000401927j 0.0328348+0.00994943j -0.00709186-0.000615081j 0.000388099-0.013441j 0.0106624-0.00710496j 0.0123861-0.00700158j 0.0320008-0.0139887j -0.0301395+0.0285303j -0.0159559-0.00983434j -0.0039427+0.00975346j -0.0156521-0.0117304j -0.00050346-0.0159233j 0.0042276+0.0191803j -0.00723822+0.00150685j 0.0214496-0.0280139j 0.0114629+7.63518e-05j 0.0161205-0.0110195j 0.0103595+0.00159656j 0.00770487-0.00100436j 0.0296773+0.0175419j 0.00776517-0.0254769j -0.0191433-0.0252776j 0.00757912-0.015725j -0.000861332-0.00128035j 0.0104755-0.00464394j -0.013142+0.0106213j -0.00777941+0.0147372j 0.00891384-0.00301584j -0.00835802-0.000941016j 0.0112276+0.00243905j -0.0130154+0.00428818j 0.00728036-0.00645948j -0.0128228+0.0017011j 0.00735447+0.000287586j -0.00556948+0.00631907j 0.00805467-0.00614928j 0.0173824+0.0332122j 0.00864131+0.0108428j 0.023132-0.00253979j -0.00452903-0.00250555j 0.0232498+0.0041159j 0.00706353-0.00388424j -0.00470716-0.0177319j 0.0133852-0.0185821j -0.0162027-0.0161157j -0.00158504-0.0140806j 0.00272049-0.000348634j -0.00443235+0.0102572j 0.00826992+0.00108803j 0.00873291+0.00581903j -0.0145017+0.0091391j 0.0217219-0.0185928j 0.0111062+0.0574236j 0.0413087+0.0144482j 
