-0.00769552+0.00342955j 0.00303016+0.00639113j 0.00401684+0.00305994j 0.00448769-0.0034138j -0.00348658-0.00341918j -0.00552467+0.00502472j 0.00619096+0.00197479j 0.00389823+0.000578379j -0.00128686-0.00667596j -0.00208277-0.00166255j -0.00524843+0.00568582j 0.000640554+0.00443233j 0.00676026-0.00012151j 0.00160391+0.00163178j -0.00459185-0.00389444j 0.00756564-0.0023374j 0.00314707+0.0019213j 0.000374012+0.00488497j -0.00394306-0.00464365j -0.00921785-0.00592225j 0.00549349-0.00702816j 0.00363086-0.00345699j -3.41002e-05+0.000744617j -0.000261306-0.00368075j -0.00264803+0.00418581j -0.00321331+0.00202721j -0.00248531-0.000429146j 0.00116165+0.000691136j -0.000323056+0.00322003j 0.00345818+0.00280692j -0.00172742-0.00514232j -0.00139054+0.00474233j 0.00252514+0.000756631j -0.00554797+0.0051388j -0.000993062+0.000348491j 0.00217608-0.0017795j 0.00142155-5.22214e-05j 0.0034405-0.00314839j -0.0040018-0.00345546j -0.00482644-0.00270595j 0.00111106+0.00311687j -0.00261363+0.000732732j -0.00589827-0.000539195j 0.00126619+0.000494498j -0.00805192+0.0035194j 0.00718457-0.00439181j 0.00394014+0.00073181j -0.0020765-0.00585636j 0.00272281+0.00379526j 0.0037957-0.0062212j 0.0021488+0.00115811j -0.000207825-0.00613216j 0.00367235-0.00338629j 0.000289716-0.00469635j 0.00161317-0.00378566j -0.00344889+0.00103608j 0.00321417+0.000911051j -0.00210507+0.000832079j 0.00336405+0.00845426j 0.00358208+0.00126218j 0.00054157+0.00439963j -0.00166705+0.00495265j 0.00800448-0.0022343j -0.00708815+0.0017605j 0.00582391+0.00454345j -0.00340473+0.000911247j 0.00400512+0.00379558j -0.002121-0.00182886j -0.00489306-0.00138105j -0.00261516+0.00148204j -0.00456208-0.000244054j -0.000550669+0.00720241j -0.00372163-0.00588858j 0.00413017-0.00072191j 0.000635139-0.00086198j -0.00568536+0.00310571j -0.00772489+0.00252036j 0.00128509+0.00849077j -0.00241034+0.00350937j 0.00311464-0.00340135j 0.00424561+0.00246354j 0.00413376-0.00144044j 0.00209849-0.00846671j 0.00362326-0.00262469j 0.00212451+0.00360451j -0.000503019+0.00244334j -0.00160714-0.00225417j 0.00499335+0.00519049j 0.00179479-0.00821743j 0.00395236+0.00313338j -0.00182153+0.00462808j 0.00377807-0.000719404j -0.00502774-0.000925074j -0.000122649-0.00244712j -0.00176367-0.0052688j -0.000141059+0.00729446j -0.000162274+0.00341946j -0.00268475+0.00432147j 0.00059788-0.00149817j 0.00339582-0.00197062j 0.00378459+0.000139287j -0.00213778+0.00143554j 0.000984255+0.00367476j -0.00312078-0.00448202j -0.00204698+0.00632144j -0.0038267-0.00381251j -0.00469081+0.00253512j 0.00377367+0.000888968j 0.000963079-5.31097e-05j 0.000928926-0.00555232j 0.00324414+0.00102857j 0.00548946+0.000856497j -0.00182766-0.00926418j -0.0147785+0.0119355j -0.00358535-0.00571312j -0.00354827+0.0160525j -0.00400761-0.00826648j 0.00529168+0.00578335j 0.0090654-0.00384263j -0.0016934+0.00381746j 0.00223847-0.00772161j 0.00186169+0.00607028j 0.0111228-0.00234056j 0.00670752+0.00849562j -0.00759899-0.00164159j -0.00143667+0.0108478j -0.00325046-0.00160972j -0.00593761-0.00632063j 0.00186842-0.00788433j 0.00323472-0.000924682j 0.0100617-0.00371909j 0.00273916+0.00950981j 0.00597397+0.0100414j 0.00747926-0.00577044j 0.0252752-0.00656412j 0.00957872+0.0268333j 
-0.0020191-0.00455333j -0.00654166+0.00286787j -0.000237147+0.0066302j 0.00788174+0.000707686j 0.00279624+0.0026298j -0.00152503-0.00392165j -0.00487084+0.00699352j -0.00349281+0.00224583j 0.00809194+0.00122751j 0.00206964+0.00176115j -0.0013349-0.00238254j 0.000611853-0.00362532j 0.00267852+0.00730044j 0.000205963-0.00246731j 0.00285476-0.00356075j 0.00340997+0.00062862j 0.000202814+0.00367868j -0.00316161-9.01197e-05j 0.00517019-0.00644178j 0.00649747-0.00805908j 0.00818967+0.0054445j 0.000497519+0.00255245j -0.00466637-0.00171193j 0.000375286+0.00264965j -0.00141774+0.000663336j -0.00142913-0.0028816j -0.00213941-0.00215298j -0.000509229-0.00130819j -0.00336273-0.00489038j -0.00235096+0.00626656j 0.00163098-0.00058176j -0.00432601+0.000933942j 0.00188159+0.00288368j -0.00721524+0.00140618j -0.0051032-0.00393887j 0.00511633+8.82589e-05j 0.00173273+0.000927122j 0.00448043+0.000930567j 0.00570028-0.00463097j 0.000233225-0.00308483j -0.00407995-0.000831585j -0.000730836-0.00303961j -0.000384834-0.00460945j 0.00085323+0.00253348j -0.00205125-0.0111801j 0.00285571+0.00518321j 0.00226357+0.00443176j 0.00616861-0.00230683j -0.00392593-0.0029879j 0.00515543+0.00316192j -0.00169118+0.00248601j 0.00390521+0.00037748j -0.000148622+0.00180548j 0.00301735-5.40054e-05j 0.00246237+0.00480735j -0.00204858-0.00355753j -0.0030348+0.00126022j 0.00147398+0.000626927j -0.0085611+0.00240128j -0.0032148+0.00111928j -0.00434974+0.00231096j -0.00433535-0.00248255j 0.00341871+0.00654671j -0.00355217-0.0098621j -0.00581504+0.00350452j -0.0061714-0.00622433j -0.00451889+0.00140185j 0.00235476-0.00555648j 0.00228256-0.00534398j 0.00259906-0.000644265j 0.00331832-0.00785128j -0.00700777+0.000121187j 0.00304341-0.00339273j 0.00285857+0.00489758j -0.00309785-0.0022962j -0.00457558-0.00531437j 0.000305856-0.0060503j -0.00969523+0.00621139j 0.000778216+0.00144936j 0.00484524-0.00125809j -0.00267609+0.00649683j -0.000704537-0.000582618j 0.00736698+0.00171048j 0.000310768+0.00309007j -0.00306873+0.00304386j -0.00580259-0.00121835j 0.00400048-0.00179991j -0.000785269+0.00371153j 0.00775399+0.00669036j -0.001814+0.00630978j -0.0051335-0.00127373j -0.00150937+0.000907378j -0.00106797-0.00183938j -0.00100995+0.0037955j 0.000992483-0.00446704j -0.00706699-0.00351568j -0.000877113+0.000718774j -0.00670016-0.00109442j 0.00147185+0.00337691j 0.00147149-0.000906975j -0.00231957+0.00398513j -0.00098532-0.000561514j 0.00700623+0.00809279j 0.00223027+0.000520581j -0.00534656-0.0049413j 0.00173853+0.00252806j -0.00746009-0.00562163j -0.000375337-0.00584316j 0.0075661-0.00015496j 0.00343362+0.00666012j -0.00444361+0.00627135j 0.00694948+0.00383373j 0.00375722-0.0023909j 0.00096681-0.0173861j 0.0010186+0.00130008j -0.0101865+0.0060823j 0.00700287-0.0123171j -0.00798003+0.00774249j -0.00257393+0.0113178j -0.00658409+0.00468762j -0.00386875-0.0037288j -0.00904973-0.00103604j 0.00526215+0.00764466j -0.000702006-0.00462176j 0.00185311+0.000578503j -0.00312927-0.00500453j -0.0108226+0.00400008j 0.00867593-0.00252097j 0.00375994+0.0101966j -0.0062771+0.0144632j 0.00543103+0.0109577j -0.00914431-0.00157882j 0.000481702+0.0132303j 0.0149263-0.00178569j 0.00664254+0.0246809j -0.0221079+0.00261841j 
-0.00217714+0.00507853j 0.00131911+0.00315943j 0.00217201-0.000293826j -0.0016151-0.00573169j 0.00513605-0.00198862j -0.000350382-0.00333583j 0.0016649-0.00245531j 0.00490071+0.000739012j -0.00171215-0.00984834j -8.54537e-05-0.0077188j 0.00023169-0.00175191j -0.00221785-0.00369766j -0.00161328-0.00455367j -0.00063047+0.00194625j -0.00279475-0.00716516j 0.00408823+0.0020196j -6.43003e-05+0.0051446j -0.00184882+0.00548438j -0.00318589-0.00627872j -0.005399-0.0040728j 0.00586296-0.00164743j 0.00362133-0.000212454j -0.00154292+0.00666436j 0.000682525+0.000179022j -0.00237579-0.0026842j 0.00584209+0.000100347j 0.0055083-0.00117929j -0.00592892+0.000577605j -0.000621454-0.000588265j 0.00235721+0.00601255j -0.00154405-0.00458368j 0.000874283-0.00018486j 0.00211847+0.00423981j 0.00173656+0.00505252j -0.000730324+0.00140137j -0.000615741+0.00437893j -0.000754524+0.00203924j 0.000899278+0.00132088j -0.00180967-0.0100699j -0.00506284-0.00142103j -0.00215587+0.0028183j -0.00447885-0.00244764j -0.0043861-0.000408589j -0.000906061-0.00055248j -7.76745e-06-0.00419896j 0.00447476+0.00843667j 0.0015367+0.00334092j 0.00140451-0.000285174j -0.00134839+0.00263803j 0.00626661+0.00215043j -0.00291539+0.00218199j 0.00533867+0.000137417j 0.00136985+0.00443559j -0.00112691+3.92637e-05j 0.0088866-0.0043459j 5.90794e-05-0.00354266j 0.000562365-0.00102754j -0.00108233-0.00485312j 0.00337713+0.00509184j 0.00154865-0.00140054j -0.00112737-0.00143549j -0.00237957+0.00282704j 0.00468498+0.00319332j -0.00393856-0.00200738j 0.00188469+0.00169588j -5.1844e-05+0.000807017j -0.00259501+0.00291679j -0.00132232+0.00287045j -0.00211523+0.00323219j -0.000308036-0.0069916j 0.00214451-0.00654683j -0.000842344+0.0031493j -0.00309524-0.000200471j 0.00219321-0.000404508j 0.00499319-0.0032895j -0.00362772+6.1637e-05j -0.0038521-0.00935947j 0.00639735+0.00583591j -0.00329424+0.00253081j 0.00194884+0.000483987j 0.00364541+0.00507207j 0.00155657+0.00251006j 0.00297617+0.00158161j 0.00310591+0.00219113j 0.000390796-0.00152262j -0.00505536+0.00407714j 0.00173216+0.000137804j 0.00569727-0.00392107j 0.000227044+0.00577138j 0.00806541+0.00397206j 0.00706402-0.00768745j 0.000505425+0.00674954j 0.0060279-0.00776143j -0.00230124-0.000152451j -0.0040781+0.00317123j 0.000992897-0.00117327j -0.000598447+0.00697736j 0.000477483-0.00533153j 0.005974+0.00181254j 0.000617961+0.00243109j 0.00237235+0.00903675j -0.00132513-0.00536971j -0.00119362-0.00469283j -0.00112646-0.00121265j 1.6182e-05+0.00402891j -0.0061095+0.000141727j 0.00621303-0.00289524j 0.00198697-0.00242867j -0.00520529+0.0105621j -0.000598042-0.000128811j 0.000733696+0.00348409j -0.00127776+0.00813974j 0.000566216-0.00402362j -0.00821068-0.00385461j 0.0099466-0.00336768j -0.000982755-0.00169536j -0.00188068+0.0073992j -0.00312258-0.00280202j 0.00457719+0.00195382j -0.0044216-0.000421541j 0.00300315+0.00520109j -0.00221907+0.010027j -0.00118178-0.00293441j -0.0011728+0.00797457j 0.00182867+0.00121384j 0.00222875-0.00544531j 0.00872304+0.0019824j -0.00475998-0.00236274j 0.00357844+0.00748719j 0.00166825-0.00382415j 0.0101459+0.0130846j -0.0137132+0.0175417j 0.0139328-0.017768j -0.0163911-0.00915936j 0.00619798+0.00557256j -0.00233901-0.00670227j 
-0.00510781-0.00158053j 0.000515102+0.00567017j -0.000111082+0.00720616j 0.00490158+0.00203304j -0.00657097+0.00798342j 0.00342051+0.00456261j 0.000696212+0.0030723j 0.00293866+0.00437381j 0.00264315+0.00335703j -0.00172693+0.00827557j 0.00267932+0.000357882j 0.00212977-0.0029428j -0.000841482+0.00429674j 0.000323774-0.00235233j -0.000726497-0.000848797j 0.00118711-0.00112906j -0.00222544+0.000830547j -0.00174636+0.00183189j -0.00309691-0.00518278j -0.00121669+0.000362713j -0.00146273+0.000954547j 0.00126653-0.0015534j 0.00248657+0.00287927j 0.000122053-0.00194492j -0.00109847-0.00172363j -0.000492836-0.00609227j -0.000799133-0.0023126j 0.00220714+0.00070233j -0.000798192-0.00221144j 0.00105514-0.00376198j -0.0012959+0.00456973j -0.00180382+0.0066856j -0.00650651+0.00108531j -0.00431755-0.00311234j -0.0034286-0.00797955j 0.00155966-0.00130434j 0.000171309+0.00636344j 0.000129591+0.00186695j -0.00058019+0.00936006j 0.0018523-0.00201131j -0.000987246-0.00229789j 0.00313575+0.00101227j 0.00018159+0.00100003j -0.000144479+0.0098103j -0.000911645-0.00458272j -0.000549152-0.0013049j -0.0017605+0.00639375j 0.00365648-0.00197326j -0.00112105+1.4416e-05j 0.00163024-0.0039545j -0.00184716+0.000837378j -0.00133145-0.00749374j -0.00332346+0.000544845j 0.00416609+0.00641312j -0.0036342+0.00113469j 0.00265518-0.00545996j 0.00188191-0.00109712j 0.00111043+0.00143326j -0.00355942-0.00338698j -0.00161794+0.000704817j -0.00743956-0.00350996j 0.00187559-0.00244007j -0.000907049+0.00206563j -0.00306589-0.00699974j -0.00510576+0.00154843j 0.000118318-0.00204682j 0.00101846-0.00322806j 0.000738231-0.00276946j 0.00372424+0.00523891j 0.00244062+0.00359517j 0.000509173-0.00870422j -0.00530169-0.00404512j 0.00164342+0.00473556j -0.000164547+0.00464475j -0.00586049-0.0014622j -0.00331932-0.00485555j 0.000297442-0.00504559j -0.00664682-0.00608921j -0.00109307-0.00648466j 0.000832876+0.00417525j -0.00152898+0.00279214j 0.00106242-0.00207679j 0.000283956+0.00973129j -0.000330252+0.00149096j -0.00361373-0.00241082j 0.000786966-0.00880131j 0.00390357+0.0019673j -0.00349433-0.00548704j 0.00573405+0.00867651j -0.00691352+0.00302216j -0.000300593-0.00549239j -0.00861245+0.00245259j 0.00218254+0.00599327j 0.000811225-0.000230507j 0.00515513-0.00251714j -0.0070108-0.00848908j 0.00155176-0.0114862j -0.00278566-0.00474435j -0.00208136+0.00610884j -0.00182176+0.00644626j -0.00969987-0.00316318j -0.00421253-0.00355441j -0.00396565+0.00332438j 0.0019986+0.00833779j -0.00230656-0.00221112j -0.00120051+0.0103572j -0.00538521-0.0105996j 0.0020553+0.00694627j -0.00194668+0.00278846j 0.000370305+0.00305792j 0.00290461-0.00336698j -0.000241648-0.000432305j 0.00474469+0.00771293j 0.000584447+0.007246j -0.00251382-0.00237649j -0.00869696-0.00510358j 0.000818487+0.00823858j -0.00149519-0.0114233j -0.00474941-0.0110062j -0.002008-0.00368413j 0.0099683+0.0012823j 0.00595998+0.0058861j -0.00696284+0.0112853j 0.00040746+0.0176682j 0.0090314-0.00398632j -0.00533411-0.0158275j -0.00591557-0.0133442j 0.0033846+0.00157776j 0.00287634-0.0063008j 0.00194977-0.0233441j -0.00903044+0.0154634j -0.0127234-0.00118178j -0.00938061-0.00317449j 0.00360952+0.0163736j 0.00252133-0.00997769j -0.000831695+0.00329147j 
-0.00167836+0.00456465j 0.00320358-0.00106347j -0.00220997-0.00234887j -0.000689966+0.00182433j -0.00712815-0.00414815j -0.0042448+0.00309426j -0.00223097-0.0025429j 0.00315074-0.00522803j -0.00188532-0.00425932j -0.00431068+0.00285187j -0.00380151-0.000920576j 0.00350916+0.000568866j -0.00592614+0.0022822j 0.0066979+0.00309317j -0.000934543-0.00127235j -0.00393031-0.00283594j -0.00206671-0.000751521j 0.00540897-0.00231943j -0.00192019-0.00179211j -0.004464+0.00345498j -0.000538666-0.00694072j -0.00117981-0.00388347j 0.0041693+0.00401591j 0.00275239-0.0035211j 0.00301326-0.00377382j 0.00229964-0.00227466j -0.00351902-0.00864355j 0.00343199+0.00561567j 0.00346355+0.00785435j 0.00830236-0.00464445j -0.000723354+0.00493766j -0.00417487-0.004136j 0.000488686-0.00437498j 0.00137675-0.00589222j 0.00251635+0.00130893j -0.00176432+0.00309341j 0.000239852+0.000770338j 0.00297461+0.000461292j -0.00626136-0.00125976j -0.00422872+7.05482e-05j 0.00366186+0.00133662j -0.00415029+0.00276727j -0.000452805-0.00229511j -0.00370475+0.00348438j -0.00273155-0.00190276j 0.00537623+0.000855406j 0.00184876+0.00187765j -0.00248554-0.000641705j 0.00310124+0.00026856j 0.000887335-0.00613829j 0.00698077+2.81523e-05j -0.000803127-0.00496326j 0.00330947+0.00321821j 0.00294044+0.00772059j -0.00369181-0.00958928j -0.00367877+0.00063584j 0.00484947-0.000740091j -0.00695428+0.00386059j 0.00323349+4.30507e-05j 0.000731289+0.00261842j 0.000533139-0.00572647j 0.00646012+0.00510733j -0.000325008-0.00584772j -0.00552518-0.00150255j 0.0011642+0.00164293j 0.00737912+0.000549974j 0.00394728+0.00661306j 0.00520545-0.00050476j 0.0063741+0.0032489j -0.00423185+0.00177062j -0.00655832-0.00439079j -0.000392655-0.00268412j -0.000761617-0.00146519j -2.79892e-05+0.000932357j -0.00138867-0.00913077j 0.00314557+0.0034921j -0.0105651-0.00156316j 0.00148153-0.00364002j -0.00385524-0.00238405j 0.0016635+0.00252877j 0.00259034+0.000700859j -0.00607049-0.00179395j -0.00121404-0.00141774j -0.00132979+0.00367042j -0.00330024-0.000838894j 0.0042394+0.00884407j 0.00281827-0.00217224j -0.00809665-0.00549585j 0.00834559+0.00408627j -0.00414627-0.00623056j -0.00462434-0.00658436j 0.0015739+0.00372872j -0.00465843-0.0037582j -0.00339803+0.00282135j 0.00580176+0.00898946j -0.00364342-0.00159105j -0.00238787-0.00625909j 0.000633027-0.000177382j -0.00225969-0.00800749j -0.000397251+0.00634189j 0.0092426-0.00967981j -0.00343891+0.001818j -0.00688167+0.00517424j 0.000712709+0.0017816j 0.0042759-0.00541469j 0.00614622-0.000757775j 0.00713327-0.00528491j -0.00758314+0.00177477j 0.00422173-0.0061842j -0.00167286+0.00453592j 0.0113301-0.00280141j 0.000603449-0.00684395j 0.00140954-0.00623399j -0.000731439-0.00144676j -0.0074224-0.00570886j 0.00107465-0.00403508j 0.00164979+0.000684023j 0.00536774+0.00711811j 0.00247167+0.00796746j 0.00436691+0.00557963j 0.00480112-0.00152499j 0.00397104+0.00384059j 0.00974402-0.00607638j -0.00695092-0.0134307j 0.00881663+0.0103378j 0.00311427-0.0048252j -0.00428523-0.010425j -0.00534169+0.00582538j 0.00103985+0.00463247j -0.00667982+0.0181843j 0.0103922+0.00156112j 0.00639225-0.00233281j -0.0169585-0.010096j -0.00794213+0.00842141j 0.00358425+0.00692306j 0.00509162-0.00134321j 
-0.000579262-0.00280092j -0.0041812+0.000413024j 1.06938e-05+0.000488908j 0.00117077+0.00177701j 0.000722996-0.00439473j -0.00427677+0.000864829j 0.000558846+0.00260821j -0.00272274-0.000116023j 0.00340499+0.00435875j -0.0024113+0.00174717j 0.00368937+0.000208446j 0.00245168-0.00109742j 0.00163991-0.000375812j 0.000531422+0.00173795j 0.00448875+0.00171326j -0.00293127-0.00410859j 0.00177684-0.00682593j -0.00218222-0.00397486j 0.00386746-0.00275876j -0.00279654+0.000488164j 0.00408099+0.00254918j 0.00244466+0.00148907j -0.00382524+0.00244026j 0.00414975-0.000746344j 0.00533046+0.000606291j 0.00287731+0.00296712j 0.000614326-0.00486057j -0.00115665+0.00312683j -0.00123555-0.0016889j 0.00317255+0.00505988j -0.00103589+0.000158238j -0.00243568+0.000107261j 0.0032906-0.00134288j 0.00839424-0.00200884j 0.00369465-0.00102659j -0.000310296-0.000186807j -0.0048482-0.0055278j -0.00300578+0.00191392j -0.000749256-0.0016231j 0.00514966+0.000277706j 0.000934746+0.000613951j -0.00137733-0.000752437j 0.0014368-0.00180274j -0.0048581-0.00318526j 0.00317124-0.00360478j 0.000174942+0.00393016j -0.0046688+0.00153384j -0.00265938-0.00188189j 0.00116457+0.00362839j 0.00490024-0.00346439j -0.000687959-0.00314885j 0.00425091-0.0035515j 0.00276772-0.000245629j -0.00606496+0.00828322j 0.00130271-0.00295422j 0.00213128+0.00308281j 0.0014466+0.00490643j -0.00415983-0.0029434j -0.00307246+0.00294262j 0.00125163-0.0023617j 0.00421001-0.00611223j -0.00181484+0.00716117j 0.0011387-0.00264027j 0.00493463-0.00218864j -9.76191e-05-0.00259395j 0.00470074+0.0011348j -0.00182461-0.00103252j -0.000273913-0.00170144j -0.00328051+0.00685002j -0.00345455+0.00794002j 0.0043919-0.00272393j 0.00448299-0.008719j 0.00261265-0.0018283j -0.00640042-0.0030168j 0.00549079-0.00295458j 0.00257261-0.00192293j 0.00209376-0.00258432j 0.00696518-0.00298987j 0.00609823+0.0017875j -0.00683155+0.00468886j -4.23618e-05-0.00261025j -0.000624772-0.0046545j 0.00193189+0.00250379j -0.00501616-0.00124251j 0.00584944-0.00661754j 0.00620189+0.00558088j -0.00799207+0.0052654j 0.00264514-0.00555015j -0.00369992+0.00505428j -0.00402019-0.0112978j 0.00544446+0.000257187j 0.00336512-0.00741401j 0.00211158+0.00606372j 0.0010489-0.000614116j 0.00163289+0.0155434j 0.0053061-0.00557682j 0.0104502-0.00620611j -0.00168219-0.0100695j -0.000895221+0.000134498j 0.00164357+0.00293274j 0.00132533-0.00493623j 0.0073963-0.0139799j -0.00208711-0.00819602j -0.0022616+2.79857e-05j 0.000524574+0.00193201j -0.000174197-0.00201626j 0.00322824-0.00213013j -0.0111849-0.00153198j -0.00265328-0.00379216j -0.00659727-0.00198343j -0.00233124+0.00949626j 0.000139504-0.00207907j 0.000236228-0.00769846j -0.00119604+0.0103421j 0.000822179-0.00228124j 0.00180942+0.0073437j 0.00208661+0.00144567j -0.00176392+0.00927764j -0.0126615-0.0169637j 0.000285829-0.00372474j 0.00507097-0.00407816j 0.000850544-0.00828138j 0.0041083+0.0166303j 0.0107962-0.000279431j -0.00556197+0.0177877j 0.0118057-0.00671135j 0.0051021-0.0129147j -0.000310464-0.0123274j 0.00391254-0.00637381j -0.00931214-0.00893163j -0.0116655-0.00607946j 0.0157708-0.00352917j 0.00363682-0.00888764j -0.00676296-0.00813103j -0.00217116+0.010071j -0.00512994+0.0054966j 
-0.00408967+0.00172262j 0.000573244+0.00541344j 0.00147871+0.00569836j -0.000787723+0.0026074j 0.00537723+0.000363285j 0.00479331-0.0028035j 0.00259159-0.00446692j 0.00606618+0.00256693j 0.00415443+0.0032869j 0.00141193-0.00375822j 0.00296135-0.00231161j 0.00426374+0.000212552j 0.000678431-0.00208651j -0.000367139-0.00141929j 0.00465879+0.000498258j 0.00186411-0.00460857j -0.00247296-0.00273259j 0.00361638+0.00754769j 0.00300214+0.00238315j 0.00126102-0.00178253j 0.0111861+0.00218886j 0.00294852+0.00314501j -0.00507676+0.00694404j 0.00150601-0.00587001j -0.00356642-1.97646e-05j 0.00369928+0.000151268j 0.000931623-0.00303983j -0.00610883+0.00155864j -0.00270974+0.00318086j -0.00498031+0.00501867j -0.0012557+0.00468683j 0.00293636+0.00441903j -0.0020247+0.00312717j 0.00175428+0.00188456j -0.00568089+0.0021994j 0.000544126-0.00868847j -0.00226636-0.000213382j 0.00268473+0.00176902j 0.0119082-0.00155271j 0.00236457+0.000720497j -0.00561502-0.00205329j 0.00173062-0.00416128j 0.00298414+0.00359145j -0.00249199-0.00348001j 0.00259468-0.00581275j -0.000296173-0.00183323j 0.000616193+0.00385632j -0.000891594-9.4028e-06j 0.00672901-0.00545257j -0.00171835+0.00108261j -0.00648606+0.000915716j 0.000864292-0.00127404j -0.000945454-0.00250572j -0.00162201+0.00797706j 0.0103237-0.000178012j 0.00322187-0.00258265j -0.000122462+0.00146953j 0.00152619-0.00320116j 0.000361957+0.00586712j -0.00128791-0.00190102j 0.00448493+0.00108101j -0.00081448+0.00921327j 0.00399422-0.00781445j 0.00361012-0.00393597j -0.00456212-0.0017438j -0.00116743+0.00469019j -0.0043041+0.00128992j -0.00246333+0.00320567j 0.00319634+0.00130954j 0.00714041-0.00199822j 0.000654141-0.000620014j -0.00399208-0.00562982j -0.00204136-0.00547737j -0.00639294-0.000484989j 0.00763629+0.0041921j -0.000737321+0.0083674j -0.00138272-0.00343407j -0.00436844+0.00558972j -0.000606281-0.00241774j 0.0023259+0.00542632j -0.00296991+0.000838136j -0.00588107-0.0124248j -0.000983365-0.00326763j -0.00633812+0.00397109j -0.00322811+0.000557368j -0.00327486-0.00170431j 0.00545009+0.00634112j -0.000474581-0.00289395j 0.00746787+0.00622955j -0.000823736+0.00313109j 0.00235805-0.0079143j -0.00205575+0.00181243j 0.0131078+0.000315339j -0.000570821+3.48248e-05j 0.00286547+0.00384017j -0.0136489+0.00469772j -0.00948054-0.00456926j -0.00143268+0.0037716j 0.00367951+0.00198j 0.00222115+0.00141005j 0.00533928-0.00377496j 0.00105231-0.00306159j 0.000257372+0.00451452j -0.00116024+0.00142894j -0.000467382-0.00151263j 0.00638575-0.00620113j 0.00466749+0.00516804j 0.00568112-0.000870731j -0.00206563+0.00745357j -0.00129218-0.00939628j 0.00388455+0.00128329j -0.00145898-0.00603681j 0.00295642+0.000987874j 0.00384902-0.000158679j -0.0030617-0.00229389j 0.00406394-0.00876157j 0.00370638+0.00446169j -0.000502339+0.00578256j -0.00137474+0.000992947j -0.003286-0.0015577j 0.00392831+0.00243922j -0.0102841+0.00214994j -0.00317373-0.00677634j -0.00823971-0.00776503j 0.00261163+0.00239256j -0.00984524+0.00938885j 0.00599727-0.0110451j -0.000957761-0.00347903j 0.00549666+0.000102425j -0.0190014+0.00087175j -0.000829456+0.00561531j -0.00463169+0.00228935j 0.00261558-0.000948214j 0.0013376+0.00177835j 0.00101272-0.00993718j -0.00578883+0.00715517j 
