0.0732708-0.011122j -0.0108854-0.0293246j 0.0401406-0.0107296j -0.0368349+0.0103787j 0.0247744+0.0321457j 0.00435599+0.0261852j 0.00476725+0.0126098j -0.0172725+0.0212407j 0.0490543-0.0123316j -0.0502357+0.0151536j -0.0496215+0.021592j -0.00291682-0.00303354j -0.0118399-0.00261311j -0.0300576-0.0110431j -0.0183182+0.0193727j -0.0131403-0.0171249j -0.0504643+0.00933578j 0.0276603+0.016109j -0.018295-0.0176049j 0.0405042-0.00267125j 0.00810189-0.00583968j -0.0441706+0.0172358j 0.00477087-0.0204235j 0.0327045+0.00354781j 0.0101664-0.0319594j -0.0112085+0.027121j -0.0151793+0.00815359j 0.00965215+0.000644584j 0.0331783-0.0400212j -0.000723321-0.0141703j -0.0486029+0.000145159j 0.0146634+0.0254548j -0.0209531+0.0268951j -0.0413575-0.00421271j 0.0249885+0.0302833j 0.0197328+0.0341921j 0.00530192+0.0132975j -0.000449036-0.049561j 0.000484165+0.0181292j -0.044501-0.00402485j 0.0791493-0.0499187j -0.0021151-0.00873893j -0.0411766+0.010976j 0.018151-0.00428339j -0.0640434+0.0179426j 0.0305674+0.0036766j 0.018811+0.0146548j 0.00971613+0.00405523j -0.0522582-0.0135365j -0.000555771+0.00660285j 0.0269941-0.0345857j 0.000617155-0.0290732j 0.00989998-0.00676942j -0.0384773+0.00521948j 0.0127748+0.0145355j 0.0303061-0.0231617j -0.0240122+0.000473391j 0.00742807+0.00622978j -0.00223714+0.00327435j 0.0244472-0.00793084j 0.0152881+0.00583688j 0.00936641+0.00467552j 0.000113479-0.00768026j 0.0143542-0.00397647j 0.00594025+0.00425249j -0.00309516-0.00816354j -0.0156163-0.012336j -0.0319896+0.0130168j -0.0151002-0.00690088j -0.0277889-0.00246587j 0.0301202+0.00611482j -0.0277616+0.0150517j 0.0216554+0.00227684j 0.00489261+0.00303737j -0.00675776+0.00768501j -0.00293449-0.0192775j 0.0253103-0.0045695j -0.00430559+0.0120587j -0.00770679-0.00496953j 0.00185426+0.00830191j -0.00836287+0.00220015j -0.0274037-0.0178881j 0.0181118+0.00151787j -0.0231129-0.00378808j 0.00545472+0.00632538j -0.00167929+0.0136608j 0.00455299-0.00566965j -0.00129564+0.0104801j 0.0104193+0.00180568j -0.0169995+0.00153272j 0.00885067+0.00484046j -0.0204159+0.00524086j -0.00452996+0.00270636j -0.0125111-0.0163244j -0.00443742-0.00716679j 0.00280945+0.00777528j 0.00065778+0.00847655j 0.00694409+0.0178421j 0.0119142+0.0056518j -0.00702891+0.00675583j -8.48373e-05-0.0193952j -0.0167259+0.00975841j -1.23958e-05+0.0182195j -0.0157202-0.0114572j -0.0379343+0.00347728j 0.0101228-0.00437391j -0.00580228-0.00131825j 0.00851786-0.00462047j 0.00949026+0.00456525j -0.00653443-0.00604209j -0.0175703-0.00153743j -0.00422523+0.0109068j -0.016004-0.000626719j -0.0283761-0.00571666j 0.0220779-0.0113052j -0.0128271-0.00300777j -0.0217759+0.00920888j -0.0111586+0.0161541j -0.0167489+0.0100369j -0.0341707-0.00316689j -0.00866103+0.0105199j -0.0108589-0.00841797j -0.00673691+0.0164249j -0.00391871+0.00554452j -0.0200686+0.00220697j -0.0377484-0.0012697j 0.0296607-0.00271325j -0.0335914-0.000713321j 0.0193154+0.00982012j -0.00971993-0.00966797j -0.00449819+0.0253999j -0.0181441+0.0241837j 0.0344252-0.00370213j -0.0251729-0.00592411j 0.0231292-0.0270293j -0.0712676-0.013905j 
0.00946148+0.0725638j 0.0306788-0.0120603j 0.00870503+0.039472j -0.0101242-0.0377486j -0.035983+0.027068j -0.026655+0.0052625j -0.0128257+0.00191877j -0.0207811-0.014896j 0.01168+0.0484534j -0.0153394-0.0483533j -0.0196339-0.0496421j 0.00342317-0.00234652j 0.00227493-0.0118388j 0.0121285-0.0282365j -0.0191368-0.0190576j 0.0184877-0.0113414j -0.00873295-0.0487148j -0.0197394+0.0293009j 0.0159999-0.0199j 0.00235729+0.0400904j 0.00550898+0.0107018j -0.0158538-0.0416271j 0.0228486+0.00530847j -0.00602545+0.0324899j 0.0343606+0.0135616j -0.0268639-0.0123209j -0.00663466-0.0154842j -0.0035349+0.00727104j 0.0411579+0.0318608j 0.0123669-0.00154014j 0.000375814-0.0509144j -0.0259887+0.0140424j -0.0287033-0.0214695j 0.00441383-0.0413787j -0.0332856+0.0248927j -0.0333713+0.0239504j -0.0177294+0.00568288j 0.0506783-0.0010528j -0.0190279+0.00221433j 0.00724089-0.0481389j 0.0456235+0.0804901j 0.0118219-0.00373393j -0.00624378-0.0389703j 0.00411835+0.018066j -0.0163941-0.064543j -0.00546002+0.0315651j -0.0148788+0.018964j -0.00523627+0.0108878j 0.0148509-0.0535577j -0.00642549-0.00053559j 0.0327518+0.0254364j 0.0277874-0.000518677j 0.0055677+0.0102921j -0.00501208-0.0410183j -0.0136716+0.013464j 0.0229241+0.0293745j 0.0019604-0.0246093j -0.00787071+0.00791944j -0.00345261-0.00324805j 0.00823714+0.0254133j -0.00382819+0.0154934j -0.00658867+0.0104323j 0.00616991+0.00125486j 0.00418397+0.0125083j -0.00368377+0.00601174j 0.00888652-0.00440246j 0.0140452-0.0166346j -0.013032-0.0306229j 0.00579594-0.0141906j 0.00416934-0.0284937j -0.00925925+0.0281254j -0.0173209-0.0276693j -0.00107986+0.022122j -0.004525+0.00282947j -0.00610469-0.00537824j 0.0219808-0.0027574j 0.00469254+0.0253025j -0.0140637-0.00347039j 0.00413621-0.00789621j -0.00987194+0.00192587j -0.00294836-0.00687276j 0.0182832-0.02487j -0.00318284+0.0185489j 0.00664744-0.0214134j -0.00676188+0.00393092j -0.0126026-0.00115826j 0.00369842+0.00318926j -0.00972417-0.00124035j -0.00372438+0.0111047j -0.000241098-0.0183254j -0.00461294+0.0100667j -0.00429297-0.0215407j -0.00485671-0.00296841j 0.016334-0.013318j 0.0083683-0.00395429j -0.0122835+0.00412519j -0.00856603-0.000878996j -0.0178236+0.00672277j -0.00755915+0.0134662j -0.00402751-0.00482761j 0.0190199-0.000804811j -0.00899191-0.0177674j -0.0187393-0.000948106j 0.0127818-0.0165242j -0.00249776-0.03762j 0.00289675+0.00983473j 0.00491082-0.00571582j 0.00926434+0.00388593j -0.00224645+0.00884524j 0.0108144-0.00709718j 0.00451841-0.0180995j -0.00945013-0.00498161j 0.00569006-0.020208j 0.00294666-0.0284674j 0.0140311+0.0101314j 0.00460849-0.00385187j 0.000238461-0.0179521j -0.0118429-0.0101498j -0.0143319-0.0170642j 0.00801292-0.0275004j -0.0118385-0.00813379j 0.00989882-0.0125906j -0.0117095-0.00533945j -0.00497591-0.0091488j 0.00143081-0.0169998j -0.00542574-0.0384408j -0.00273146+0.0306054j -0.00235526-0.0331939j -0.0144127+0.00883209j 0.00267351-0.00465386j -0.0260286-0.00308389j -0.0306568-0.0126365j 0.002415+0.0405416j 0.0016433-0.0231917j 0.0301031+0.0252976j 0.0138575-0.0666728j 
0.0542729+0.014559j 0.00684746+0.026213j 0.0239831-0.00174027j -0.00369459-0.00491239j 0.010152-0.0386999j -0.0291976-0.0211755j -0.00214181-0.039298j 0.0161058-0.0177652j 0.0200251+0.0203698j -0.0536191+0.00850001j -0.0199788-0.00533528j -0.00951013-0.00558053j 0.0142363-0.00281493j -0.000796352+0.0471891j -0.0537261+0.00228653j -0.000788145+0.0327364j -0.0404972-0.000677715j 0.00783534-0.0608383j 0.0371325-0.00522839j 0.0183909+0.00686515j -0.0117089+0.00409263j -0.0476871-0.0144967j -0.0123064+0.0311194j 0.000303398-0.0134561j 0.00653979+0.0313856j 0.00738241-0.0226783j -0.00286238-0.0114891j 0.0340289-0.0170288j 0.0286864+0.0403198j 0.00381136-0.0157088j -0.00786237-0.0131054j -0.00747353-0.0250008j 0.0025688-0.00313509j -0.0358531-0.00175538j 0.00951715-0.0827081j -0.0671805-0.00338691j 0.0109361-0.0518898j -0.0149156+0.0679033j -0.0453811-0.0340811j 0.00234263+0.025808j 0.0611786-0.0112419j 0.002805+0.0563058j -0.00453265+0.026697j 0.0339734-0.0272405j -0.0604245-0.0107955j 0.0186143-0.0268891j -0.0398842-0.00447909j -0.0021655-0.00539578j -0.0179206+0.0242604j -0.0100315+0.0124206j 0.0313219+0.0158521j 0.0179249+0.0147812j 0.0279148-0.00177395j -0.0234553+0.0141799j 0.00219188-0.013466j 0.0252596-0.00240303j -0.0215845+0.0333086j -0.0114456-0.00881567j -0.00161088-0.00181069j 0.0139672+0.000142525j 0.000449804-0.00249271j -0.00986926+0.00352644j -0.000340702-0.0237301j -0.00644273+0.00188976j 0.0048867+0.022167j 0.00906864+0.0239427j -0.00383598+0.0244097j -0.0372245-0.00739157j -0.0200752+0.00324259j -0.008921+0.0267451j 0.0140041-0.0253402j -0.0165527-0.0211788j 0.00293095-0.0122256j 0.0225702-0.00217472j 0.00579251-0.00904051j -0.0019293+0.0296199j 0.0147966-4.08716e-05j -0.0255479-0.0248912j -0.0102457-0.00528949j 0.0129691-0.015895j -0.00792294-0.0139146j -0.0165771+0.0338925j 0.00817788-0.00675957j -0.0146604+0.0194907j 0.00861167-0.00188239j -0.0202741-0.00359529j -0.00955969+0.0119399j 0.00159995-0.0141507j 0.000385432-0.0140254j -0.0055904+0.00391407j -0.00165133-0.00876165j -0.00189083-0.00580781j -0.00408696+0.00296272j -0.00227582+0.0272874j -0.0143115+0.0107244j -0.00678688-0.00385767j -0.00573331-0.0120205j 0.0044465-0.0122759j -0.0019746-0.0336179j -0.0160981+0.0120244j 0.00201613+0.0227234j -0.00147472-0.0021575j -0.0116609-0.0272601j -0.00110872+0.0244702j -0.0284854+0.0174361j 0.0113907+0.00917594j -0.00277405+0.0194686j 0.0185925+0.00282916j 0.00365849+0.0204171j 0.015456+0.0156841j -0.00515319+0.00668371j 0.0133762-0.0111482j -0.0108786+0.0298362j -0.0221505+0.00486095j 0.0202453+0.00225968j -0.017235+0.00804745j -0.0093708+0.0199704j 0.00336405-0.0221109j -0.0235438-0.0241808j -0.0364935+0.03284j -0.0148583-0.00997128j -0.0153115+0.0148129j -0.00755539-0.0182484j 0.0172487-0.00885939j -0.0219847+0.00736129j -0.00592827-0.00351893j 0.0403264-0.00587589j -0.0122415+0.00380862j -0.00389796-0.00865756j -0.0139098+0.0306652j 0.00316327-0.0249673j -0.0203727-0.0467378j -0.00541258-0.0260154j 0.0114687-0.0169655j 0.0204847+0.0226448j -0.0499546+0.0214694j 
0.00905703-0.0574867j 0.0180358-0.0139306j -0.00456583-0.0220477j -0.00540888+0.00645249j -0.0336679-0.00777824j -0.0207377+0.0342384j -0.0328067+0.0206476j -0.0251207-0.0173196j 0.0142792-0.0217118j 0.0178723+0.0562661j -0.00413774+0.0236264j -0.00795138+0.0114849j -0.00509536-0.0190806j 0.0435461+0.000102685j 0.000612668+0.0616515j 0.02792+0.00134326j 0.0066938+0.0432979j -0.0604389-0.00469196j -0.0110135-0.0455643j 0.0107117-0.0172855j -0.00208916+0.0123288j -0.00556983+0.056416j 0.0311751+0.0132985j -0.00916379+0.00957251j 0.0267225-0.0137144j -0.0135982-0.0142027j -0.020692+0.0122702j -0.0152205-0.0398576j 0.0330305-0.0272919j -0.0198068+0.0042414j -0.00942869+0.00573894j -0.0267964+0.0183466j 0.0219389-0.00186032j -0.0102083+0.0288079j -0.0740168-0.00219031j -0.00161267+0.0771013j -0.0447002-0.0165429j 0.0677532+0.00879783j -0.0252511+0.052033j 0.0232692-0.00167097j -0.0239536-0.0696554j 0.0505168+0.00599794j 0.0189082-0.00112326j -0.0338559-0.0397194j -0.0104823+0.0546408j -0.0232043-0.0210945j 0.00866601+0.0479665j -0.00671592+0.00279733j 0.0267354+0.017927j 0.014317+0.00614114j 0.0126201-0.0288908j 0.0141067-0.0211571j -0.00514945-0.0314053j 0.0226162+0.0289257j -0.0152324+0.000187509j -0.00448662-0.0218141j 0.0330375+0.0229389j -0.0054226+0.0147344j 0.00499448+0.000782524j -0.0034551-0.0152681j -0.00223177+0.00542644j 0.00555152+0.007048j -0.0262024-0.00304171j 0.00341709+0.00845386j 0.0242388-0.00689119j 0.020643-0.0110196j 0.0229854+0.00319658j -0.00507051+0.0391831j -0.00123389+0.0134325j 0.0234304+0.0114809j -0.0198044-0.0138032j -0.0142226+0.0135894j -0.0133594-0.000110558j -0.00146241-0.025016j -0.00665791-0.00607285j 0.028039+0.00411886j 0.00165593-0.0138254j -0.0225777+0.0265663j -0.00362517+0.0103698j -0.0101382-0.0142759j -0.0100723+0.00551387j 0.0253271+0.0132076j -0.00206489-0.0116421j 0.0129772+0.00644782j -0.00176857-0.0106062j 0.000750279+0.0237378j 0.0107528+0.00660968j -0.00869932-0.00183707j -0.0118258+0.00394664j -0.000569607+0.00151593j -0.0114297+0.0028733j -0.0072031-0.00411305j 0.0024966+0.00134794j 0.0289467+0.00157769j 0.0076087+0.0161726j -0.00178298+0.00219894j -0.00371847+0.00120946j -0.0102533+0.000240372j -0.0273283+0.00307332j 0.00782662+0.0163905j 0.0206884+0.000218793j -0.00675586+0.00154961j -0.0202161+0.00794627j 0.0198444-0.0061307j 0.011813+0.0263033j 0.00526671-0.00814711j 0.0121133+0.00972444j -0.00144408-0.0115255j 0.0224538+0.004479j 0.00700381-0.0169296j 0.00472746+0.00891825j -0.00296523-0.0143914j 0.0232291+0.0257j 0.00215241+0.0122398j 0.00596254-0.00548051j 0.000870701+0.0100697j 0.00894661+0.0083726j -0.0206902+0.00280017j -0.0126328+0.0260581j 0.0143009+0.0307601j 0.000701318+0.0151952j 0.0169344+0.0226154j -0.0219311+0.0155242j -0.021264-0.00383456j 0.00648066+0.0021979j 0.0238197+0.0173221j 0.00343689-0.0408411j 0.0161019+0.0111661j -0.0165659+0.034714j 0.0394865+0.0147288j -0.0269894-0.0119754j -0.0313865+0.0302986j -0.0120931-0.0207774j 0.0105316+0.000276735j 0.0254751-0.0203833j 0.0117974+0.0549604j 
0.0248125-0.00482461j 0.00358413-0.0102894j -0.0131375+0.0166556j 0.00875651+0.010806j 0.00160489+0.0193599j -0.0123558-0.00452728j -0.0398538+0.0527689j 0.0362538-0.0061374j 0.00273642-0.0199911j -0.0449734+0.00402317j 0.012724-0.0131281j -0.0156084+0.00693759j 0.0239322-0.00956938j 0.0225323-0.000144227j -0.019067-0.0339672j -0.0129559-0.0158891j -0.0298023+0.00789373j -0.000347714+0.0458217j 0.0560628-0.0173778j 0.00348138-0.0138701j -0.0197151-0.0220089j -0.054387+0.0492243j -0.040876+0.0221457j -0.0326888+0.0231279j -0.0123764-0.000707761j 0.0443167-0.0095515j -0.0153424-0.031237j 0.0260152-0.0237538j -0.0234053+0.00683334j -0.0172535+0.0422676j 0.00728906+0.0231427j -0.00574269-0.00953588j 0.02866+0.0545962j -0.0404705+0.00168175j 0.0203735+0.0570635j -0.061858+0.000721229j 0.00682577+0.0693413j -0.0469834+0.030526j -0.0547512+0.0446331j 0.0108359+0.0223175j 0.0146826+0.0172406j -0.0150546-0.0324533j 0.0292762-0.0562229j 0.0522392-0.00602723j -0.0339253+0.0130496j 0.0148614+0.0107169j -0.0507537+0.0387014j -0.00481909-0.00955184j -0.0194277+0.0275489j -0.000252691-0.0242166j -0.00895393+0.00765014j 0.00112852+0.00767392j 0.0181869-0.0121652j -0.0296875-0.00153118j 0.0192263-0.012739j -0.00498489+0.0338483j -0.0202753-0.0132998j -0.023879+0.00751349j -0.00492158+0.00631325j -0.00141902-0.0032779j -0.00673063+0.00271741j -0.00485308-0.0119469j 0.00228279+0.0202333j -0.0218085+0.0159459j 0.00524633-0.0105059j 0.00303832-0.0163316j -0.0153395+0.0026945j -0.0163014-0.00353485j -0.0147955-0.0120492j 0.00264244-0.0107029j 0.00283365+0.0249731j 0.0141279+0.0184506j -0.0112118+0.0131823j 0.0234963+0.00630978j 0.0103903+0.0183112j -0.0122747+0.00784658j -0.00537327+0.0129762j -0.0222788+0.0125823j -0.0144847+0.00480699j 0.0194182+0.00996837j -0.00406828+0.0107121j -0.00764035-0.0109559j 0.000454156+0.00324439j 0.0192342-0.0307166j 0.00626542-0.0095029j -0.011536-0.000394552j -0.0173416-0.00132872j 0.00943487+0.0181396j -0.0145314+0.0125741j 0.00594413-0.023604j 0.00243363-0.000437085j 0.0196256+0.00359387j 0.0067464-0.00123063j 0.0059238-0.00961457j -0.013779-0.0102593j -0.00159288+0.00443643j 0.00876766-0.00949613j 0.00596445+0.00757677j -0.0201326+0.0275362j -0.00658936-0.0121521j -0.00256002-0.00713955j 0.00906968-0.0137218j 0.00503986+0.00543633j 0.0214018-0.0306297j 0.00307909-0.00943169j 0.00977263-0.00646001j -0.000394801-0.0223563j -0.00526256+0.0077102j -0.00722432-0.0123893j 0.011026-0.00612516j -0.0153662+0.00452553j 0.0142992+0.0125294j -0.0187977-0.0195922j 0.00803022-0.00601257j -0.000504189+0.0123028j -0.00991152-0.000973124j 0.0131037-0.023744j 0.0157523+0.00922135j -0.0191933+0.0199599j -0.0087379-0.0194148j -0.0045524+0.0122799j -0.0285369+0.0159051j 0.00179725-0.00458324j 0.00470993+0.0195219j -0.00892501-0.00751739j -0.00299639+0.00553958j 0.0230564+0.0113916j 0.0178445-0.0150252j -0.0298566+0.00224181j 0.016947-0.037773j 0.0264116-0.00351971j -0.017726+0.0157505j -0.0132485+0.0169398j -0.0165022+0.0151263j -0.00543884-0.01112j -0.0103632-0.0260757j 
0.00954208+0.0174835j 0.00356958-0.00711827j -0.0166716-0.0149338j -0.0225985+0.0161769j -0.0159708+0.00429161j 0.00557373+0.000811559j -0.0604215-0.0300622j 0.000106002+0.0363375j 0.0217158+0.00163305j 0.0073221-0.0412029j 0.0110181+0.0209701j -0.00960027-0.0142692j 0.00611451+0.017699j 0.00865117+0.0412445j 0.0248706+0.0158076j 0.0167753-0.00432137j -0.0112415-0.016803j -0.056371+0.00109167j 0.00771486+0.039956j 0.0245932-0.00616269j 0.0148198-0.0199626j -0.048343-0.0503821j -0.0152034-0.0493924j -0.0187938-0.0227298j 0.00814748-0.0294516j 0.0187078+0.0297266j 0.0145552+0.0031937j 0.0224986+0.0150711j -0.00450284-0.0189535j -0.064335-0.00107386j -0.033249+0.0126551j -0.00310111+0.015482j -0.0237734+0.0454585j -0.0201584-0.0672389j -0.0605116+0.0286701j -0.000415293-0.0503677j -0.0706557-0.0301296j -0.022574-0.0493094j -0.0378483-0.0570153j -0.0361054+0.015263j -0.0242814-0.0122071j 0.0361605+0.0211154j 0.0507038+0.027889j -0.00518281+0.038248j -0.0325777-0.0430795j -0.00803033-0.000452475j -0.0208416-0.0406598j 0.00769322-0.0129193j -0.0283121-0.013435j 0.0328209-0.00535896j -0.00534477-0.00413386j -0.00184083-0.00568985j 0.0117456+0.014085j 0.00736148-0.0181746j 0.0132473+0.0261228j -0.0398231-0.000890167j 0.0163141-0.00804738j -0.0062077-0.0163429j 0.00561808-0.0127537j 0.00306234-0.00857211j -0.00201795+0.00222761j 0.0159253-0.00478025j -0.0260585-0.00714726j -0.0167012-0.0159635j 0.0192438+0.0124906j 0.0128884+0.00774875j -0.00404119-0.0116346j 0.00462931-0.00920138j 0.00473663-0.0253269j 0.0124151+0.0191936j -0.0200804-0.00314173j -0.0172359+0.0132696j -0.0143232-0.00882207j -0.00414974+0.0180823j -0.0159722+0.00398713j -0.0104035+0.00130277j -0.00890591-0.00340606j -0.0122024-0.027009j -0.00478897-0.0137511j -0.0103456+0.00979293j -0.0123116-0.01166j 0.00411172-0.00554833j 0.00155649-0.00759708j 0.0264321+0.0116187j 0.00795869+0.0156437j 0.00482751-0.00580185j 0.00296912-0.00711037j -0.0116094-0.00153824j -0.00906257-0.0116573j 0.0228002+0.00421096j -0.00415523+8.06671e-05j -0.00375814+0.0110617j 0.000527885+0.0109378j 0.0127659+0.0164589j 0.00930969-0.0125516j 0.012602+0.00192886j 0.0150781+0.00999325j -0.00415527+0.0216686j -0.0289515-0.0274846j 0.00718611-0.00373752j 0.00967058+0.00634971j 0.00299187+0.0139224j -0.00574642-0.00383919j 0.0303519+0.0140727j 0.00786118+0.0149068j 0.00128323+0.0156661j 0.0125775+0.00759871j -0.0125134-0.00138977j 0.0159216+0.00851396j -0.00323574+0.0156178j -0.00606734-0.0101483j -0.00392326+0.0138143j 0.0197611+0.0024122j 0.000696322+0.000424157j -0.00405082+0.00672631j 0.00181942-0.0139905j 0.018726+0.0229246j -0.0103101+0.0171001j -0.0189503-0.0178885j 0.0111067-0.00327968j -0.00637265-0.00666069j -0.0235254-0.008233j -0.0120935+0.0104307j -0.016187+0.00802537j 0.00272028-0.00366418j 0.00407862-0.00841752j -0.00568858+0.0313727j 0.0177037+0.0193641j 0.00698478-0.0160456j 0.0420855+0.0233778j 0.00112589+0.0172857j -0.0163344-0.00954281j -0.00196779-0.0257073j -0.0164626-0.011146j 0.00506958-4.42601e-05j 0.0131733-0.00847733j 
4.06138e-05-0.00960597j -0.0225709+0.0175599j -0.000427005+0.00750226j 0.0125203+0.0267981j 0.012602-0.0110087j 0.0305603-0.0156511j 0.0114029+0.0241936j 0.0147534+0.0054048j 0.0103746-0.0058931j -0.0158856-0.0243183j 0.0144771-0.00657147j -0.00768329+0.00408263j -0.0067926+0.000561551j 0.0387051-0.00162678j 0.0650649-0.00110979j 0.0117804-0.00234164j 0.0151477+0.0146177j 0.0118962+0.0243139j -0.022607+0.0263478j -0.0174115-0.0321695j 0.00299986+0.0115179j -0.0103999+0.00368466j -0.0319716+0.00516906j 0.0190864+0.00288294j -0.0314152+0.000448913j -0.0238861-0.0345302j 0.0374621+0.0120564j -0.024008-0.0127035j 0.00385373+0.0149731j 0.0380798+0.0656389j -9.26116e-06+0.0373398j 0.0511103+0.00699775j 0.0369736-0.0439127j -0.0708531+0.0530542j 0.0240096+0.00718706j 0.0185343-0.00253819j -0.0784181+0.0223232j -0.0245019+0.0168471j -0.0217467-0.0127366j 0.00329395+0.0430526j -0.0429095+0.0380939j 0.0811051-0.0131948j 0.00215307-0.0122651j -0.0114586+0.0178775j -0.0391641+0.0454384j -0.0212175-0.00809816j 0.00601502-0.0325028j -0.0180214-0.00154687j -0.00507588+0.0199384j -0.0126472-0.0296203j 0.00994129+0.00941628j -0.0202093-0.00431086j -0.00105907+0.00439708j 0.0123948-0.00827206j 0.0222954-0.0091472j 0.00707134+0.0293597j 0.0235544-0.000593634j 0.0128226-0.0044661j -0.0204506-0.0164022j -0.0111751-8.75554e-05j 0.0133429-0.00237619j 0.00239871-0.00910663j -0.0236677+0.0195884j 0.00100291+0.012409j 0.0227673-0.0146633j 0.00959854+0.00379305j -0.00208849+0.00857315j 0.0126329-0.00341763j -0.0332309+0.0122426j 0.0279977-0.00123595j -0.0108707-0.00111768j -0.000129568-0.00431996j 0.00934381+0.00474472j 0.00194495+0.00281643j -0.00914616-0.00470803j 0.021064+0.00960593j 0.00257564+0.00266972j -0.0120615+0.00048671j -0.0085648+0.00163842j -0.0108043-0.00113141j -0.0223615-0.00649j 0.0100668+0.019565j -0.0135565-0.00724888j -0.0102072+0.000451673j 0.00824199-0.00640191j 0.0149067-0.0174877j 0.0062998+0.00329644j -0.0180353-0.0152505j 0.00490277+0.00119085j -0.00357582-0.00261885j 0.00612875+0.00460347j -0.0151557+0.00478242j 0.0115029+0.00244046j 0.0156356-0.00104305j -0.00308436-0.00261831j 0.00160486-0.0175022j -0.00649923-0.0207258j 0.0357121-0.00613502j -0.0204492+0.00706698j 0.00786341-0.00596585j 0.0167476+0.00317761j 0.00675052+0.0129455j -0.0179086-0.00971637j -0.0124928-0.00322356j 0.0170912+0.00241969j 0.021471+0.00903264j 0.0202087-0.00118931j -0.00312446+0.00574961j 0.0323022-0.0104009j 0.00576041+0.00631527j 0.00208152+0.00281703j 0.00485783-0.021308j 0.0176912-0.00236602j -0.0121682+0.0159752j -0.00103692+0.000990467j -0.00371567-0.00631936j 0.0151484-0.00804926j -0.00300594-0.00465591j -0.00602389+0.00102062j 0.0111136+0.00920369j 0.00281915-0.0136326j 0.0239567+0.0173196j 0.0272372+0.0227541j -0.000856048-0.00196809j 0.00758654-0.00386053j -0.000116228-0.00423414j 0.0272502+0.00124069j -0.00147314-0.00945633j 0.0145829-0.0121686j 0.0287801-0.0170378j -0.00930404-0.0109659j 0.00995647-0.00935148j -0.0232511-0.0238189j -0.00338863+0.00592933j 0.00352105+0.01688j -0.00669448+0.018592j 
