0.0117875-1.60982e-15j 0.152328-0.06591j -0.0383706+0.146908j 0.117481-0.0489547j 0.0379886-0.127361j 0.0141767-0.131911j -0.323961+0.105494j 0.069674-0.0435367j -0.00353911+0.109684j -0.0621685+0.0193048j 0.12981-0.0540986j -0.0903819-0.00811184j -0.0263777+0.0293529j 0.0181975+0.037551j -0.0815964+0.0700852j 0.0574976-0.0518607j -0.0610646+0.000983314j 0.018257-0.0406331j 0.00421439-0.00199665j 0.010658+0.00145288j -0.0192783+0.0299745j 0.049956-0.0122955j -0.00415831-0.0149501j 0.00826007-0.0152508j -0.0135292-0.0022137j 0.0257468-0.0127369j -0.00234972+0.0265499j 0.00181719+0.00213118j 0.00232282-0.0593778j 0.0407766-0.0446722j 0.00734411+0.0318652j -0.0666318+0.000801162j -0.00105584-0.0253418j -0.0244652-0.0204188j -0.056858-0.0281857j -0.0471121+0.0283163j 0.0171756+0.00648703j 0.044735+0.00796196j 0.0227103+0.0224655j 0.00602131-0.0361676j -0.0584612+0.0683581j 0.0515687-0.0507899j -0.00028331+0.0415326j -0.00297901-0.00160411j -0.0293102+0.0188347j -0.00282016-0.0148926j 0.00323183+0.0407691j -0.00222798-0.0118706j 0.0241895-0.00981775j 3.93295e-05-0.00651415j 0.0217646-0.0159237j -0.00298707+0.00896939j -0.0299633-0.00254942j 0.0111631-0.00534795j -0.00629677-0.00161025j -0.0140487+0.00614555j 0.00617459+0.000694244j 0.0123851-0.00136363j -0.0148618-0.00865462j 0.0220246+0.00651198j 0.00109467-0.00903864j 0.00473233+0.0135479j 0.0037558-0.0143579j -0.0067742-0.035492j 0.0119845+4.81018e-05j -0.023763+0.0134068j -0.0300438+0.00806896j -0.00692012-0.0161805j 0.0316556-0.0317109j -0.0137299-0.000396221j -0.00960751+0.00790862j 0.0294502-0.0340562j 0.00720768-0.0118779j -0.00394368+0.0724645j -0.0161661-0.0181376j -0.00872927+0.00388534j -0.0225037-0.0192039j 0.0308759+0.013896j 0.0283202-0.0204572j -0.0245046+0.00901063j -0.0369017+0.0191146j 0.0115345-0.0157579j -0.0293292+0.0092052j -0.0434396+0.0132614j 0.0159675-0.00149618j 0.00509497+0.00735597j 0.00140164-0.0101181j 0.0423863-0.00490844j 0.0159388+0.00583553j -0.0134601+0.00280841j 0.0154768-0.0159981j 0.00380083-0.00562274j 0.0074842-0.0279479j -0.0194208+0.0278148j -0.0102041+0.00833722j -0.00622796+0.0130714j 0.0197446-0.023511j -0.000213376+0.0361651j -0.0228076-0.0154066j -0.0153755+0.0106677j 0.00417893-0.00777901j -0.0309584+0.0232129j -0.00537808-0.0186027j -0.0279093-0.0263396j -0.00460543-0.0198084j -0.0166318-8.83777e-05j -0.00739869-0.0108762j 0.0123269-0.0216971j 0.0208245+0.0217353j -0.0176686+0.002147j 0.013354+0.000417655j -0.0139654+0.00902436j 0.0032777+0.00617654j -0.000523809-0.0119027j 0.0226813-0.018801j 0.00990662-0.0221023j -0.00571477-0.0146383j -0.00529804+0.0259005j 0.000433988+0.013733j 0.00192276-0.0128514j -0.00870756+0.00546702j -0.00193484+0.0208404j 0.0112661-0.0234628j -0.00475228-0.00589098j 0.0123536-0.00327099j -0.0201954+0.027527j -0.00123878-0.00528084j 0.00336443-0.00429651j 0.00597981-0.00685918j 0.00142879+0.00374329j 0.0112074+0.0211967j -0.00482241-0.0176801j 0.00263933+0.00942512j 0.00990319+0.0153789j 0.00313485-0.00845028j 0.0144941-0.0292418j -0.0132791+0.0206111j -0.00170807-0.0161711j -0.00874565+0.0194695j -0.00406016+0.00161804j 0.00505137+0.00223004j -0.0040851+0.0139215j 0.005403+0.0169546j 0.013968+0.00870026j 0.00247654-0.0109431j 0.00835471+0.00611181j -0.0119619-0.0090585j -0.0108337-0.0161511j 0.00272502+0.0215432j 0.00179412-0.00691817j -0.00574775-0.00366147j 0.0186554+0.0148398j -0.00687614+0.0176167j 0.00539353-0.0140777j -0.00339665-0.0239636j 0.0249228+0.00619102j -0.00283863-0.00951315j 0.00534853+0.0164029j 0.0163074-0.00780489j 0.017156-0.000878474j 0.00455146+0.0041592j 0.00256189+0.028933j 0.0324265-0.0124719j -0.00240754+0.0262537j 0.00616126+0.00698766j 0.0148429-0.00156557j 0.0393634+0.0456363j 0.0403095-0.0019787j 0.0182259-0.0057473j 0.0241985-0.0123349j -0.00446225-0.00371472j -0.000801993-0.0275143j 0.0887592+0.0133332j -0.0363684+0.0615723j 0.0207488+0.000694944j -0.0286819+0.0196966j -0.03461+0.0635905j -0.0738492-0.0485288j 0.0363757-0.0930482j -0.181577-0.0386272j 0.0598488-0.130149j -0.0684514+0.155136j 0.0662264-0.0229086j 0.0119877+0.0976405j 0.0308475+0.0396963j -0.0580992-0.0319363j 0.00785732-0.0304505j -0.0451412+0.0201194j -0.142415+0.120547j 
0.152328+0.06591j 0.123336+9.29812e-16j 0.067197-0.0182026j 0.0949595+0.0965955j 0.134601+0.335274j -0.168639+0.0131509j -0.139328-0.125153j 0.00861628-0.0784947j 0.0224247-0.0837583j -0.0835234-0.0367634j 0.0661429+0.109576j -0.0047221+0.015664j 0.0322319+0.0988899j 0.124807-0.0293846j 0.0540882-0.0670471j 0.00684999-0.0206697j -0.0230535+0.0198153j -0.0424342-0.0578413j 0.00580607-0.0104202j 0.00122942+0.0290251j -0.00305797-0.073371j 0.0177355+0.0345358j 0.0165277+0.0319965j 0.00509297+0.0459724j -0.00586462+0.00859001j 0.013111+0.0112244j -0.0306064+0.0192205j 0.00328452-0.0228153j 0.0122826+0.020824j 0.0164306+0.033148j -0.0564189+0.0251841j 0.0272336-0.0329228j 0.000357657+0.0333162j -0.0505103-0.0347862j 0.00805148+0.00747665j -0.00944469+0.0337382j 0.0377049-0.053488j -0.0131849-0.00653676j 0.0713853-0.0257046j -0.0265207+0.0445576j -0.00446435-0.0083983j -0.0235795+0.00957962j 0.0319197+0.0106815j 0.0134485-0.00569288j -0.00253683-0.00917264j 0.0374979+0.0104539j -0.0100446-6.60998e-05j 0.00481668+0.0503358j 0.018604+0.0451875j 0.0108332-0.01929j 0.0264009-0.0320557j 0.017098+0.00465496j -0.0163626-0.0291448j -0.00400427+0.00704683j 0.00388553-0.0347066j 0.0230975+0.00824254j 0.0104818-0.00763642j 0.00926748+0.016715j 0.0133703-0.0325048j -0.00566303-0.00296541j 0.0171339+0.00761908j -0.000677457-0.00232708j 0.0198631+0.00508215j 0.0337047-0.00360549j -0.0201704-0.00368327j -0.0261453-0.0261395j -0.00430421-0.0357097j -0.00289821-0.0219949j 0.013854+0.02022j -0.00905632-0.0197906j 0.0105787-0.0196987j 0.0557426+0.0188629j 0.012094+0.0261485j -0.0573361-0.00515718j 0.00589488-8.30639e-05j 0.0324028-0.00147165j 0.0274131-0.0459332j -0.00120093+0.0265442j 0.0197591-0.0052202j 0.0312262+0.0186039j 0.000611903-0.0230414j -0.00933903-0.0013037j 0.0184442+0.00537152j -0.0118151+0.0189002j 0.00407893+0.0031011j 0.0238701-0.00791844j -0.0213655-0.0148989j 0.0152666-0.009707j 0.0229388-0.00693637j 0.013548-0.00300281j 0.00858457-0.065941j 0.00836807+0.00212195j 0.038186-0.00481088j 0.0128028-0.03034j 0.0122018-0.0282516j -0.0129384-0.00258615j -0.0067213+0.0146049j -0.00280213-0.0181884j 0.00481141+0.00252432j -0.0106201-0.0299254j 0.0107352-0.0219398j -0.00148559-0.0217642j -0.0077901-0.000766797j -0.0139689-0.00424474j 0.00344824+0.00973996j 0.00854627+0.021361j 0.0137658+0.0196865j 0.0123763-0.00414848j -0.0158259-0.0117933j -0.01735-0.0202612j 0.016277+0.0018432j -0.000472023-0.00509244j -0.00780615-0.0185706j 0.0299393+0.00259723j -0.00600323+0.0151718j 0.000835184+0.033369j -0.00529598-0.0275129j 0.00676722-0.00611454j 0.0188508-0.0137589j 0.00143937+0.0163854j -0.0127067-0.0104237j -0.00721019-0.0282365j 0.00223617+0.0168462j -0.00207112+0.0153655j 0.0141955+0.00290448j -0.0193131-0.0102993j -0.00599479+0.00781502j -0.00661249+0.000572485j 0.0025963-0.0166027j 0.0061997+0.0149271j -0.00323275+0.000177895j 0.014445-0.00859839j 0.0118283-0.0227832j 0.00464824+0.0115116j 0.015854-0.00436058j -0.0047441+0.00547982j 0.00310643-0.00669821j -0.00164142+0.000191088j 0.00720705-0.000593168j -0.0108096-0.00277522j -0.00595975+0.0028147j -0.0162846-0.00900279j -0.0174233+0.0259456j -0.0135269-0.0122149j 0.00272874-0.015116j 0.00724043-0.00443034j 0.00824379+0.010138j -0.0211355-0.003141j -0.0206786-0.0224863j 0.0125662+0.0233912j -0.00419822-0.00938528j -0.0193578-0.00950201j -0.0259207-0.0131557j 0.0121452+0.00576897j 0.00449389-0.0140425j 0.00765989-0.000638926j 0.00603436+0.0245475j -0.00127208-0.0164189j 0.0405849+0.0191944j 0.0323462+0.00334768j -0.0127357-0.0197942j 0.00389293+0.00577207j -0.0212138-0.0180681j 0.0107186-0.00512153j -0.0332793-0.0382067j 0.0102498-0.0214523j 0.0046238-4.68504e-05j 0.0335047-0.00344546j 0.0122702+0.0496145j -0.00567157+0.0213732j 0.0300531-0.0566893j -0.000421578-0.0202462j -0.0136617+0.0512682j -0.0997615-0.0692343j -0.0162865+0.0278098j -0.027255-0.0245976j -0.0966486-0.0090187j -0.0212028-0.0346268j 0.0544732+0.0190969j 0.0811631-0.181574j 0.0933226-0.0310472j -0.037148-0.0368565j 0.0732604+0.071478j -0.0468078-0.112866j 0.0176757+0.047475j -0.00487287+0.0191251j -0.061434-0.0511693j -0.142316+0.101085j 0.0212186-0.0321731j 
-0.0383706-0.146908j 0.067197+0.0182026j 0.536762+6.66134e-16j -0.0157085-0.0587612j 0.418558+0.280475j 0.211005+0.264131j 0.0352466+0.14131j 0.0469845-0.0205244j 0.0277477+0.0413361j 0.0973988+0.0311301j 0.0684362+0.0396228j 0.0337315-0.000816928j -0.0302911+0.0153082j -0.00458501+0.0427536j -0.0120272+0.00935228j -0.0124694-0.00852388j -0.00099778-0.0022807j 0.0170278+0.0338506j 0.0166303+0.00738777j 0.0285087-3.25706e-05j 0.0277438+0.0127488j -0.00691846-0.00615741j -0.0219623+0.0369158j 0.0216699+0.0220488j 0.0168551-0.00571814j -0.0304468-0.00496075j 0.0288775+0.0375641j -0.0355048+0.0221121j -0.0395007-0.027341j 0.0139212+0.00341943j -0.00101392+0.0185617j 0.0102176+0.00425352j -0.00119304+0.0327335j 0.00765291-0.000904901j -0.00266857-0.00614332j -0.0031841+0.00878395j -0.000655948+0.0140791j -0.00624102+0.00041467j -0.0147264-0.00270257j 0.0012782-0.00468792j 0.00570607+0.00258804j 0.00204307-0.00214181j 0.00435326-0.0089655j -0.00143309+0.0134595j 0.0067731-0.00283302j -0.0117595-0.00959468j 0.00386288+0.000597882j -0.0142047-0.0146397j 0.0208541+0.00444116j 0.00749895+0.0108707j -0.0217004-0.003856j 0.000333226-0.00636721j 0.00462086+0.00756791j 0.00753335+0.0054237j 0.0227946-0.0003672j 0.016089+0.0144893j 0.0171564-0.0289565j 0.0146126+0.0220383j 0.000821088+0.000888809j 0.0099122+0.00864565j -0.0188163+0.0289583j 0.0202303+0.0124895j -0.0122027-0.00745344j 0.019085+0.015767j 0.00361133-0.01149j 0.00979306-0.014185j -4.70545e-05+0.013017j -0.0126341+0.0158531j -0.00764162-0.00464917j -0.0119237-0.0102507j 0.0113963+0.00270455j -0.00209821+0.000973389j 0.0057749+0.0206087j 0.0163488-0.00622463j 0.000256487+0.0115342j -0.00830988+0.00147811j -0.00198758+0.00559453j 0.00544486+0.00728584j -0.0142394-0.000772635j -0.00479754-0.00109438j 0.0034197+0.00231342j -0.00435119+0.000752432j -0.0015486+0.000214582j 0.00486277-0.00327898j 0.00216141+5.46491e-05j -0.00556589+0.00158779j 0.00541529+0.00824148j -0.00590753-0.00410908j -0.000948755+0.00159507j 0.00219079-0.00309704j -0.00282702+0.0114568j -0.00451153-0.00292487j -0.0109355+0.00354018j -0.00931408+0.00245754j 0.00277028+0.00110048j 0.00640007-0.000446956j -0.0115895-0.011235j 0.00858946+0.00540492j -0.0098905-0.000731644j -0.00996613-0.00104789j -0.00411684+0.00749506j -0.00206914-0.00804034j -0.0100815-0.0047344j 0.00948381+0.00644624j -0.0152065-0.00621749j -0.00759126-0.000766905j -0.00122095-0.00506168j -0.00019295+0.00160735j -0.00480899+0.00313982j 0.00105549+0.00108369j 3.47389e-05+0.00145063j -0.00162289-0.000544336j -0.011446-0.0112279j -0.00102457+0.000301255j -0.00665393-0.00921796j -0.0148407-0.00945366j -0.0106726-0.0072503j 0.00139481-0.00692378j 0.0264936+3.42207e-05j 0.0124318+0.00694678j -0.00235125-0.00791229j -0.00220772+0.004076j 0.0175648+0.00414647j -0.00873669-0.00779329j -0.00440828+0.0080433j 0.0126992+0.00595653j 0.0276693-0.00558974j 0.00556957+0.00864864j 0.00988975-0.00168662j 0.0047942+0.00905755j 0.0145002-0.0122306j -0.0108555+0.00520011j -0.00176109-0.00397437j 0.00968102-0.00405555j 0.0177166-0.0169976j 0.0129691-0.0118471j -0.00524637-0.00158098j -0.00106024-0.00158172j 0.00850144-0.00146172j 0.0095629-0.00940821j 0.00864827+0.00287969j 1.88401e-05+0.0134489j -0.00208118-0.00415012j -0.0121495+0.00754505j 0.00010059-0.0116125j 0.0091644+0.00521127j -0.00935218-0.00660735j -0.00425987-0.0200427j -0.0123814+0.00794895j 0.00429678+0.01178j -0.000317298+0.00571763j 0.000701474+0.0163074j 0.00914914+0.00595247j -0.00526826-0.00122918j -0.0115602-0.000654748j -0.000889054+0.00438127j -0.00425533-0.0036541j -8.4377e-06-0.00485826j -0.0135888-0.00111724j -0.00734299+0.00342609j -0.00902764-0.00886365j 0.0131877+0.00646072j 0.00157244+0.00768929j -0.0141509-0.00701867j 0.000578949+0.00640267j -0.00264111-0.00405593j 0.00116573-0.0116047j -0.0108291-0.0123901j 0.00437074-0.00175432j 0.00101799-0.0061874j -0.00130586+0.0135396j -0.00957656-0.00221732j -0.0040272-0.0174662j 0.0071146-0.00232559j 0.00674101+0.0026415j -0.00124541-0.000977314j 0.0142857-0.0124727j 0.00932837+0.00931941j -0.019633-0.0029948j 0.000669883+0.0324865j -0.0235022+0.00671978j 0.0131707-0.00799082j -0.0200092-0.0146865j -0.00324207-0.00199724j -0.000291059+0.00152883j 0.00660095+0.000431951j 0.0125745+0.0153813j 0.0328537-0.00541062j 0.00374244-0.0053325j 
0.117481+0.0489547j 0.0949595-0.0965955j -0.0157085+0.0587612j 0.100342+1.93037e-13j -0.00917523-0.049578j -0.00537841-0.170048j -0.21605+0.0356934j -0.00911935+0.00854107j 0.00634234+0.0209655j -0.00363695-0.0125882j 0.0265484-0.0191112j 0.0117532-0.0124539j -0.0200835-0.00642793j -0.0300721+0.00327951j -0.00771874+0.0178476j -0.00297001+0.00719344j -0.020516-0.0131537j 0.00794158-0.0119027j 0.00882223-0.00395382j -0.0113031-0.00420112j 0.00184458+0.0113277j -0.000512621-0.00560815j -0.00101562-0.0421752j 0.0245611+0.0343736j -0.00912818-0.0387574j -0.032105-0.0135904j 0.0107327+0.0490167j 0.0587647-0.0152401j 0.00465172-0.0106462j -0.0284171+0.0229537j 0.0170509-0.00386692j -0.00722937+0.0251559j 0.00181148+0.00365195j 0.0113173+0.0100135j -0.000819452-0.00665143j 0.00086308-0.00215326j -0.0078126+0.00707122j 0.00185767-0.00230976j -0.00425275+0.00443848j -0.00329719-0.00370346j -0.0058936-0.00290985j 0.0155353-0.00814161j -0.000396723+0.0100917j 0.00417062-0.00429157j -0.00216144+0.00764453j 0.0030127-0.00111458j -0.00415224-0.00793224j 0.000481716-0.0159225j 0.00904552-0.0231507j -0.012857+0.00385875j 0.000206939-0.00774506j 0.0077449-0.0038323j -0.0130442-0.00579007j -0.00923869-0.0350186j 0.0141774-0.0262328j -0.010424+0.00753243j -0.00617439-0.00534787j -0.0221323-0.0177152j 0.00475071+0.0107934j -0.00263903+0.0147712j -0.0342162+0.00803818j 0.00620509+0.00682679j -0.00670837+0.037884j 0.00639219-0.0229173j -0.00999893+0.0249127j 0.00912275+0.012013j -0.00873839-0.00636487j -0.00877723-0.00543805j -0.0106404-0.0254659j -0.000225397+0.0219658j 0.0122009+0.00257841j -0.000245022-0.0179564j -0.00818569-0.00468532j 0.00132028-0.0129246j -0.00757297+0.00311782j -0.00677538+0.00256781j -0.0065283+0.00430806j 8.58437e-05-0.00411967j -0.00847922+0.00139986j -0.00544455-0.00259466j 0.00295407+0.00217422j 0.00265755-0.00219546j -0.00632285+0.000172333j 0.00756131-0.00595912j 0.00175138+0.000957435j -0.00280753+0.00300706j -0.00443997-0.00177805j 0.00849019-0.00360295j 0.00191707+0.00387219j -0.00524804+0.00246098j -0.000782266+0.0098587j -0.00497418+0.00188263j 0.000754299-0.00161368j -0.00583395-0.00379093j -0.0055773+0.00903753j -0.00355662+0.000671631j 0.00740109-0.00680543j -0.00109983+0.000424098j 0.000479742-0.00669237j -0.00904869+0.0020044j 0.00907793+0.000239713j -0.00596629+0.00796291j -0.00799463+0.00308043j -0.0128775-0.00454499j -0.00526288+0.0109371j -0.00251069-0.0185304j -7.40156e-05-0.00255787j 0.000335165-0.010783j -0.0029481-0.000377869j -0.00878427+0.000806816j 0.00622496-0.00782517j -0.00699908-0.00216505j 0.0125747+0.00485584j -0.0171342-0.00972349j -0.000168883-0.0146629j -0.00561933+0.0095338j 0.00493752-0.00192664j -0.00892749-0.00990425j 0.000396719+0.0127568j -0.00768838-0.00938838j 0.0116431-0.00363286j -0.0056887+0.00577608j 0.000368351-0.0133681j 0.00273519-0.00741364j -0.0097196+0.00453076j 0.00205279+0.00344127j 0.0108072+0.00320151j 0.0125978+0.000503227j -0.0148549+0.00464679j 0.00899158+0.00610147j -0.000485934+0.000174012j 0.00331109+0.00033071j -0.0102443+0.00455882j 0.00163894-0.00840584j -0.0075034+0.010072j -0.0115193+0.00664528j -0.00171378-0.000909342j -0.00426717+0.00488301j 0.00772781+0.00658697j 0.00194836-0.0283978j 0.00884444+0.00302516j 0.011818+0.0164263j -0.0115638+0.0187324j -0.0170526-0.00871715j 0.00710503+0.00421859j -0.00739483+0.00237269j -0.00254738-0.00210329j 0.0057386+0.00569081j 0.001985+0.00370497j -0.00438355-0.0116203j -0.00253467+0.00193222j 0.00604918+0.00496518j 0.00463767-0.00654763j -0.00285682+0.00384725j 0.00469583-0.0156791j 0.0118144+0.00249788j 0.0116152-0.00447052j 0.00218148+0.00869967j -0.00623681-0.0114405j 0.0161785+0.00896054j 0.00326036+0.00316574j -0.00430026-0.00213602j 0.00361266-0.00396066j -0.0038215+0.00590482j -0.00102968+0.00669169j 0.00765741+0.00314033j 0.000452561-0.00565346j -0.00537804-0.0095242j 0.00104808-0.00743704j 0.00696255-0.00684872j -0.0159328+0.00383907j -0.0011673+0.00135481j 0.00664561-0.0128321j 0.0123187+0.00788471j 0.00464831-0.00805181j 0.00799669+0.00295954j 0.0169602-0.00111603j 0.00286293+0.00462005j -0.00856138+0.0016733j -0.0127784+0.0247913j -0.0037769-0.00119291j 0.00605568+0.0123051j 0.000796721-0.00714025j 0.00512799+0.0183011j -0.00916433-0.00686266j -0.00986028+0.00381249j 0.000119987+0.00200257j 0.00685214-0.0151058j -0.0107078+0.010664j 
0.0379886+0.127361j 0.134601-0.335274j 0.418558-0.280475j -0.00917523+0.049578j -0.0608726+1.66533e-15j 0.0516622-0.51726j -0.0447506+0.0727814j 0.0479289+0.0200322j -0.0585028+0.0294055j 0.0388735-0.0826902j 0.00312664-0.0358361j 0.0451403-0.0566289j 0.00322336-0.0407087j 0.024125-0.0431423j 0.00656212-0.0247085j 0.0025297+0.0115833j 0.0147156+0.0265169j -0.00128278-0.0228824j -0.0104596+0.00856075j 0.0181948+0.00349877j 0.0132891+0.0158175j -0.000591474+0.000869535j -0.0452134+0.0191795j 0.0141833+0.0168926j -0.0238467+0.0290121j -0.0190321-0.000392922j -0.0226107-0.0567516j 0.0233346+0.0132612j 0.0184102-0.0211081j -0.0140683+0.00514413j 0.00310497-0.00128149j 0.00929982-0.00665142j -0.0155755-0.0182489j -0.00384643-0.00610747j 0.00888803+0.00709166j 0.00310873-0.00422875j -0.00236777-0.0200467j -0.00424604-0.0124924j 0.019975+0.00464655j -0.00829154+0.0209142j 0.00768925-0.0160809j 0.00813777+0.00249317j 0.00414344+0.00503038j -0.00154938-0.0249279j 0.00859695+0.0135331j 0.0219094+0.00340624j 0.00893288+0.00931735j 0.0119223-0.00195892j 0.00695971+0.00407603j 0.0147697+0.0104885j 0.0217668+0.00253247j 0.00565182-0.0179804j -0.000631383+0.0102676j -0.00256115-0.0112246j 0.0241258-0.00632455j -0.00175745+0.0107934j 0.034199+0.0150819j 0.00692839+0.0229338j 0.00124829-0.00442929j -0.00586117+0.0102897j 0.0189388+0.00734434j -0.0083866+0.00605598j 7.77862e-05+0.00912491j 0.00498843+0.00489301j 0.00160354+0.0201179j -0.00971521+0.00190059j -0.00599891-0.00715384j 0.00229947-0.0195342j 0.0214027+0.00481166j 0.0164628+0.00309752j -0.00490459-0.00198855j 0.00128175+0.00269999j -0.00729092-0.0112307j -0.0142625-0.0030004j -0.00113709-0.00259935j 0.00551507-0.000791626j 0.0155809-0.00273665j -0.00459634-0.00060466j 0.0142564+0.00516989j 0.0109647-0.000509215j 0.00035199-0.00659312j -0.00499421-0.00307541j 0.00383949-0.00326835j -0.000926265-0.00417305j -0.00715026-0.00232334j 0.00503396-0.00435613j -0.000303526-0.0139204j 0.0037329-0.0101809j 0.0022133+0.00659982j 0.00299009+0.0126239j -0.00312488-0.00944664j -0.00523358+0.000655305j 0.0080404+7.77385e-05j 0.00481888-0.0182776j 0.0133471+0.000290812j -0.00201944+0.00410233j 0.00196197+0.0176878j -0.00177613-0.00602444j 0.000434644+0.000207775j 0.00177696-0.0178968j -0.00313545-0.00363222j 0.0110851+0.000615747j 0.00460339-0.003407j -0.00195995-0.0125462j 0.00797638+0.0126669j -0.00396471-0.00628123j 0.00576352+0.00357509j -0.00422175-0.00134551j 0.00245205+0.0143072j 0.00930542-0.000513921j -0.00106938+0.000856441j -0.00246137+0.00144113j -0.0138703+0.00621551j -0.00168253-0.00352367j -0.0179956-0.0059289j -0.014451-0.00910672j -0.00397121-0.00336829j -0.00890279-0.00450036j 0.00272516+0.00258088j -0.00396474+0.00363252j -0.0119202+0.0124946j -0.0080607-0.0136587j 0.0107776-0.00374956j -0.00591034+0.0181261j 0.0047334-0.0156986j -0.000185451-0.0158199j 0.0110942-0.00176968j 0.000262388+1.56432e-05j 0.0129319+0.0251332j -0.0172362-0.0116834j -0.00116164-0.0231478j 0.0092882+0.00804804j -0.00490941-0.00480595j -0.0080085-0.00460803j -0.0133693-0.000104588j -0.00156415+0.00935965j 0.000190913-0.00581907j -0.00827143+0.00708032j -0.000575411+0.012871j -0.00565564-0.00670705j -0.00954515-0.00727171j -0.0107538-0.00375868j 0.00217129+0.00118885j 0.00491902-0.00318247j -0.0130104-0.00948733j -0.00167378-0.00143954j 0.0162869+0.0145653j 0.00766658+0.00461749j -0.0139251-0.0156652j -0.00833451-0.00182951j -0.00516221-0.00689664j -0.00816204-0.0108655j 0.0053377-0.00923901j -0.00402904+0.0044878j -0.00588412-0.00683778j 0.000751265-0.000632767j 0.00237146+0.00484512j 0.00462568+0.00480004j 0.0113011+0.0118716j 0.00932223+0.00894225j 0.00716794-0.000642937j -0.00233386-0.00617704j -0.00844527-0.00865683j 0.0169727+0.00946188j -0.00424896-0.00787186j 0.000452099+0.00659149j 0.00331167+0.00931292j 0.00708295+0.00527983j -0.00543158+0.0057152j -0.00311566+0.00423221j 0.0087986-0.0154383j 0.0076302-0.00321839j -0.0109878+0.0179549j -0.00589594-0.0104314j -0.0105768-0.00463824j 0.000379854-0.00831265j -0.0207129-0.00157525j -0.00233421-0.00830165j 0.0123189+0.023016j 0.03164-0.0385423j 0.0192393+0.00510601j -0.00626746-0.00744365j 0.0154254+0.0199904j -0.00490712-0.0146113j 0.00183154+0.000261041j 0.00117234+0.0165939j -0.0155842-0.0159304j -0.0306606+0.00965398j 0.0182132-0.00517739j 
