0.0615563-8.46545e-16j -0.121431+0.00210013j 0.920922+0.00634804j -0.0317621-0.0141321j -0.126201-0.00541539j -0.126395+0.00365255j 0.0869256+0.0134276j -0.166892+0.0196414j -0.0287313+0.00347536j -0.0431887+0.00953443j 0.00459214-0.00418689j -0.0148659+8.91832e-05j -0.000221602+0.000451951j 0.0131038-0.0246304j 0.0194341+0.0392298j -0.0231367-0.0100999j -0.0346928-0.00160959j -0.0626186-5.53991e-05j 0.007213-0.0644049j -0.0356207+0.0197015j -0.0484595+0.00677008j -0.00752634+0.0833437j -0.00268523-0.0105j -0.00479449+0.0189005j 0.00796185+0.000536227j 0.0033544+0.00312585j -0.00027149-0.0106172j 0.00953427+0.00543497j 0.00174311+0.00436566j -0.014509-0.007754j -0.00142241-0.0147168j 0.0240736+0.0306328j 0.00213051-0.0107819j 0.00020393+0.00677304j -0.0271239+0.00906393j -0.0128603-0.0102044j -0.0118877-0.00798342j -0.0115079+0.0154057j -0.0237751+0.00742659j -0.0304995-0.0213445j 0.00905395+0.0110288j -0.0030515-0.0135018j -0.0273074+0.0222134j -0.000822358-0.0346972j 0.0156368+0.0149955j 0.0295732-0.0175435j -0.00778397+0.00625623j -0.00953584+0.0226085j -0.0176235-0.00118402j -0.0101993-0.0138659j -0.0031285-0.0126104j 0.00902586+0.0107482j -0.00373011-0.0326101j 0.0109868-0.035032j 0.0319389+0.0224235j -0.00304517-0.00223137j -0.00105671-0.00378207j 0.00352856+0.00777674j 0.000759036+0.00220436j -0.00924143+0.00627957j -0.00534505+0.000559459j 0.00104812+0.0024446j 0.000392713-0.0023685j 0.00603986+0.000300511j 0.00449207-0.00182517j 0.00754536+0.00980787j -0.00731774+0.00781681j 0.00767749+0.00204812j -0.0023937+0.00132792j 0.0117996+0.00592096j -0.0128635+0.000813342j -0.00557559+0.00591601j 0.00486826+0.00750013j -0.00227228+0.00225472j 0.00605314-0.000436343j 0.0243521+0.0118504j 0.00393844+0.00283283j -0.0141414-0.00867973j -0.0139555-0.0124669j -0.00985613-0.00446728j 0.00340545+0.00289642j -0.000287383+0.0167305j 0.0125536-0.0136116j -0.00326904+0.0175663j 0.0130544+0.00480387j -0.014259-0.0152293j 0.00109855-0.00287782j 0.010771-0.0154947j 0.00746653-0.00777581j 0.0166033+0.00100882j -0.00198176+0.000708107j 0.00618989-0.0011737j 0.0194174-0.00151212j -0.0108073-0.0051922j 0.00883442-0.0039928j -0.00396907+0.00769572j 0.00381809+0.00613904j -0.00202457-0.000652212j 0.010927-0.00499102j -0.00465678+0.0277257j -0.00635844-0.00386864j 0.0100936-0.005077j 0.00987761+0.000927986j -0.014931-0.00493246j 0.000938234+0.0146971j -0.00303313+0.00494568j -0.0020151-0.00788771j 0.00268659+0.00515088j -0.00319254-0.00784625j 0.00513938+0.0110006j -0.00833487+0.00633367j -0.00667945-0.00831218j -0.00399676+0.00972865j 0.00701824+0.00727326j 0.00619457-0.00147767j -0.00363333-0.0115361j -0.00652713-0.00154298j 0.0137856+0.00834724j 0.015791-0.00743829j 0.016044+0.0247529j 0.00484222-0.0031222j 0.0100152+0.0250754j -0.0185508+0.0119074j 0.00839686+0.0253073j -0.0140375-0.0244001j -0.00818521+0.0157053j 0.0128448+0.00682756j -0.0115023-0.003889j 0.0132199+0.0232548j 0.0306395-0.0309325j 
-0.121431-0.00210013j 0.89289-1.24033e-15j 0.0279804+0.00167846j -0.238014-0.0286832j -0.203145+0.0109969j -0.0807886+0.0125708j -0.0377985-0.00237976j 0.00235414+0.0139373j 0.019397-0.00959841j -0.101058+0.0167337j 0.00903178+0.0124186j -0.0424118-0.0176754j -0.0533213-0.00274498j -0.0200865+0.0212182j 0.0037612+0.0286326j 0.0118212+0.0103739j -0.0367634+0.00950881j 0.0202365+0.0405058j 0.0277982-0.00483621j 0.0165729-0.0592638j -0.00895673+0.00159126j 0.00568864+0.0145476j -0.00646816+0.0101495j -0.000228916+0.0489468j 0.0114129+0.00149873j 0.00671295-0.0239239j 0.0126297-0.00159502j 0.000396171-0.0057038j -0.00566651+0.0113984j -0.0391923-0.011585j -0.0292554-0.00200946j -0.00952468+0.0133346j 0.00705598-0.0231552j -0.00428904+0.0274601j -0.014125-0.0135263j -0.00628433+0.0122686j 0.0422689+0.0178171j 0.010948-0.00145753j -0.00332832-0.0038898j 0.0406754+0.00550668j 0.0121567-0.037767j -8.7183e-05+0.00438962j 0.00844794-0.00865913j -0.0146188+0.0295315j -0.0110249-0.00526842j -0.0205533+0.0166175j -0.0127591-0.00754157j -0.0210516-0.0105501j 0.00662251-0.00159933j 0.00814825+0.00781586j -0.0101618+0.027943j -0.0195543+0.00226532j 0.0116202+0.0144909j -0.00810997-0.0364173j 0.0155521+0.0093005j -0.00424319-0.00197372j -0.0202598-0.00660384j 0.00537968+0.00804173j 0.0133061+0.0213273j 0.00318426+0.0103536j -0.00366004-0.000104222j 0.00559752+0.010119j -0.0135312-0.0142726j 0.00116728-0.016517j -0.00641464-0.00220563j 0.012335+0.00437812j -0.00730014+0.00517183j 0.0143213-0.00475143j -0.0167944+0.00521318j -0.0107463+0.00134229j -0.00911996+0.00746189j 0.017637-0.00927846j 0.00383057-0.00801609j -0.0112494+0.00740079j 0.00165954-0.00235099j 0.0188628+0.0037797j -0.0157937-0.012541j 0.0123559-0.00270618j -0.000680537+0.00159005j -0.00789216-0.00276136j 0.00398926-0.00380325j -0.0189428-0.013076j -0.00636062-0.0104097j 0.0017232+0.00262063j 0.00729834+0.00597759j 0.0103635+0.00117283j 0.00141162-0.0133754j 0.00197298-0.00398907j 0.000238689+0.0102695j -0.0198512+0.0120088j 0.00476278+0.00203373j 0.0125606-0.020424j 0.00454769+0.00269822j -0.00156941+0.0113739j -0.0154805-0.0027191j -0.00321677-0.00129514j 0.0102378-0.000161835j -0.00286165+0.00171477j 0.00582904-0.000385538j 0.00537335-0.00422599j 0.00578546+0.00884342j -0.00503682-0.00487244j 0.00403315+0.00476231j 0.000147595+0.01534j -0.00437684-0.00872585j -0.00696366+0.00771199j -0.00440421-0.00444426j 0.00609716-0.00183958j 9.19914e-05-0.00232877j 0.000217657+0.00141947j 0.00219469-0.00159202j -0.0124622+0.00867717j -0.0131214+0.00208179j -0.00840325-0.017566j -0.00394045+0.0166474j 0.00336869-0.00961034j -0.0266023-0.0199396j -0.0173586-0.0148284j 0.00362443-0.00790543j 0.0158119-0.00119231j -0.00460424-0.00655958j -0.00597255+0.0361799j -0.0156636+0.000254497j 0.00786372+0.0131186j -0.0103064+0.00412217j 0.0174375+0.0204733j 0.00750948+0.0124j -0.00017804-0.00324984j 0.0393917-0.00412995j 0.0167535-0.0480079j 
0.920922-0.00634804j 0.0279804-0.00167846j -0.0530021-5.4904e-16j -0.277031-0.0158358j 0.121852+0.0323636j -0.0301241-0.00727806j 0.0362724-0.0191154j -0.0233019-0.00360811j 0.104629-0.0164548j -0.041449-0.00730806j 0.0305062-0.0409627j 0.0389308+0.00322165j -0.0655945-0.015729j 0.0317635+0.0325936j -0.0229825-0.048627j -0.0350587-0.0337068j 0.0640663-0.039539j 0.0186085+0.00711734j 0.0139322+0.000710161j 0.00677073-0.0245596j -2.78931e-05-0.00858508j 0.00286973+0.00206929j -0.00864179+0.0466906j -0.00715737+0.0111067j 0.00927255+0.0198959j 0.018371-0.0178989j -0.00164946+0.0067766j -0.0120733+0.00790384j 0.0190437-0.0180112j 0.017984+0.014863j -0.0395058-0.00585811j -0.0132338-0.00663926j -0.00608638-0.0103425j 0.0105298-0.0220518j -0.0226159+0.00503326j 0.00912008-0.00304263j -0.0463954-0.0260968j 0.00738419+0.0130144j -0.00682139-0.0054849j -0.0167987+0.0168116j -0.016247+0.0332466j 0.0110261-0.00478835j -0.0226621+0.0122361j -0.0235967-0.01767j -0.00252831-0.0015084j -0.00559903-0.000447062j 0.00774095+0.000469095j 0.00481336+0.0234728j 0.000252727-0.0134123j 0.00410178+0.0204336j -0.0060873+0.0162393j -0.011345+0.00255898j 0.00826277+0.0154599j -0.00605953-0.0113205j 0.00353691-0.000616181j 0.0155193+0.00628561j -0.0114051-0.00545986j -0.00928634-0.0138787j 0.0074962+0.0149319j 0.0121414+0.01106j -0.00663449-0.0121573j -0.00650143-0.00448442j -0.00284305-0.00928078j -0.00716119-0.00878198j -0.00840232-0.00211034j 0.00916536-0.0159592j 0.000701767-0.00670372j -0.0119033+0.00131201j 0.0121917-0.00591719j 0.00926355+0.0101279j -0.00581569+0.00052588j 0.029587-0.00592321j 0.00626213+0.00203014j 0.00253218+0.00636946j 0.000747039-0.00259888j 0.00416892-0.00185727j -0.000478976-0.00401933j 0.00549425-0.00160437j 0.010125+0.0173726j 0.0107146+0.00192698j -0.0108603-0.00419942j -1.35399e-05+0.0108906j 0.0200988+0.00753531j 0.0016907+0.00594006j 0.0146592-0.0112723j 0.0109438+0.00267858j -0.00385784+0.00266438j -0.00944577-0.00273808j 0.00569819+0.00838793j 0.010431-0.00611525j 0.00528054-0.0074225j -0.000113655+0.00841049j -0.00629755-0.000348812j 0.00907739-0.0167975j 0.00183549+0.00523878j 0.00699062-0.00502056j 0.0106282-0.0144607j 0.0140429-0.0152368j -0.00351522-0.00271365j -0.00552987+0.0069308j -0.0155376-0.0126334j 0.0103621+0.00900715j 0.000451886-0.0161863j -0.0107892-0.00297813j 0.00405027+0.00453737j -0.00528037+0.0172322j -0.00692755-0.00580671j 0.00354567+0.0140467j 0.00328037+0.0116705j 0.00404991-0.00451303j 0.0181856+0.0105112j -0.00741064+0.00544115j 0.00841123+0.00705553j -0.00530773-0.000153444j 0.00922498+0.0097918j 0.00950177+0.0123093j -0.00318651-0.00951127j -0.0167971-0.0114725j 0.00100686-0.00424315j 0.00249783-0.00947752j -0.00446867-0.0052841j -0.00380689+0.00835858j -0.0100028-0.0161301j -0.00469525+0.0066835j 0.00775174+0.015826j 0.016548+0.00152897j 0.00422095+0.00732104j 0.00728239-0.00670242j 0.0209519-0.0191669j -0.00743492-0.0182316j 
-0.0317621+0.0141321j -0.238014+0.0286832j -0.277031+0.0158358j 0.0323305-9.71445e-17j -0.0122896-0.00318348j -0.0276284+0.00071574j 0.00940713-0.00244115j -0.0158919+0.00176044j 0.0339597+0.0108078j 0.0626728+0.0131265j -0.115441-0.0401801j 0.0535895-0.0255074j 0.0359802+0.0609628j 0.026017+0.0910059j -0.03502+0.0145248j 0.138515+0.0441972j 0.052925+0.0131569j -0.0777348+0.0885642j 0.015107-0.163202j 0.0770606-0.120313j 0.0469225+0.0462098j -0.026533+0.106407j -0.115351-0.012262j -0.00376385-0.00339354j 0.103773+0.0267262j 0.0219348-0.0412484j -0.0550722+0.00190642j -0.0139679-0.0232415j -0.00419082-0.00899407j 0.00920703+0.00138026j 0.0102187+0.0114606j 0.016053-0.00147854j 0.0259286-0.0227196j -0.02424+0.00172557j 0.00531711-0.0152217j -0.00795618+0.0147225j -0.0131913-0.00822822j -0.015904+0.00390831j 0.014107-0.0106834j 0.0215991+0.00398436j -0.0164246+0.0105922j -0.0187704-0.000211867j -0.0230604+0.0249076j 0.00940254-0.00596486j 0.00475625+0.0416026j -0.054893+0.00548148j -0.0806867-0.0141271j 0.00536782-0.0137695j -0.00753179+0.044541j -0.0220449-0.0444695j 0.012408-0.0102776j 0.000417305+0.0207499j 0.00372578+0.0856595j 0.027215-0.0800992j 0.0545307+0.0785037j -0.0153013+0.021628j -0.00158861-0.0161995j 0.0205054+0.00113763j 0.00550102-0.0157322j -0.0146881+0.0544614j -0.0151054-0.0274263j -0.029272+0.00881157j 0.0122306-0.0196369j 0.0167646-0.0144924j 0.0269221-0.0384091j 0.0292017-0.00999037j -0.0333354+0.0211184j -0.0123103-0.00574265j 0.000320562+0.00517659j -0.00423155-0.0307287j -0.0308667+0.0101522j -0.0141464-0.0181819j 0.0195776+0.00432963j -0.0242004-0.0126568j 0.0304119+0.00872025j -0.00117839+0.005842j -0.0328125-0.00887236j 0.00783561+0.00712509j -0.00426016+0.0133544j 0.0189966+0.0226483j 0.00293945+0.00624094j -0.00816179+0.00850455j -0.000281692+0.00168137j -0.023926-0.00403022j 0.00374386-0.0023092j -0.0106532-0.0128864j -0.00497667-0.0355897j 0.00972382+0.00397976j -0.00417282-0.0140233j 0.00503656+0.000124883j 0.000843126-0.0112296j 0.00342502-0.0097673j -0.00235803-0.0117891j -0.000369998-0.0118223j -0.0010525+0.00145223j -0.00740779-0.00269156j 0.00773857+0.03051j 0.0200912-0.0177535j 0.00243145+0.00628914j -0.0101745+0.0164472j -0.0132006+0.00870017j -0.0168+0.00415575j 0.0250243+0.0139112j -0.0128987-0.00249009j 0.00622277-0.00311823j 0.0209612+0.00632968j -0.00340136-0.0296449j 0.0491148+0.0156827j -0.0101452-0.0602206j 0.00737626-0.00282616j 0.00669536-0.0284986j -0.0340836+0.030177j -0.0296068+0.0120145j -0.00907658-0.0256062j -0.0376393+0.0179361j 0.00820477+0.0218775j -0.0578377-0.00182094j 0.00383209-0.0345848j 0.0927863+0.00285019j 0.0327858+0.0188362j 0.0234604-0.0348388j -0.029446+0.093165j -0.0499152+0.00249269j 0.0225906+0.0651311j 0.00340372+0.0199806j 0.0616113+0.118441j 0.0190786+0.00922806j -0.0904448-0.11714j 0.0427966+0.0266383j 0.213816-0.140424j 
-0.126201+0.00541539j -0.203145-0.0109969j 0.121852-0.0323636j -0.0122896+0.00318348j -0.0211153+6.93889e-18j -0.0148897+0.000809013j 0.00581847+0.00120157j 0.0259807-0.00164807j -0.0341122-0.00209079j 0.0648075+0.013253j -0.037855-0.0340296j 0.0222526-0.0704241j 0.0433326-0.0183507j -0.0519357+0.0737169j 0.00992025+0.0499728j -0.0109808-0.0521304j 0.00962699-0.0288074j 0.0234901+0.102129j 0.0282648-0.00138116j -0.0770613-0.0100147j -0.0721622-0.17011j 0.148666-0.0829325j -0.0398947-0.00101233j 0.119606-0.00608096j 0.047599+0.0260771j 0.038676-0.00849002j -0.0169008+0.0271175j 0.0124881+0.0099847j 0.0112172+0.00556148j -0.0161514-0.0163984j -0.00310138+0.00819546j 0.0290767-0.0172609j -0.0263027+0.00145767j -0.00949671-0.0057689j -0.00219201-0.0253605j 0.0177428-0.00874495j -0.0301063+0.0186442j -0.00828581-0.0285026j -0.00816564+0.00330189j 0.00603934-0.00967137j 0.0068857-0.00196745j -0.00973577+0.0160314j 0.0119012-0.0332508j 0.00214101-0.00636161j -0.00766381+0.0311894j 0.00329051-0.0231669j 0.0114693-0.0245149j -0.0468897+0.0526489j -0.0199227-0.0562192j 0.0294784+0.0379405j -0.0510846-0.0425017j -0.0460364-0.0197255j 0.033733+0.0659811j -0.0214404-0.009949j 0.0278247-0.0988765j -0.00722926+0.0207788j -0.0219479+0.0381768j 0.0103286+0.00719322j 0.0300581-0.0183803j 0.0233372+0.0307702j 0.0157188-0.00964239j -0.00337725-0.0380711j 0.0124291+0.0197544j 0.022407-0.0206727j -0.0152055-0.0163583j 0.0133719-0.00483736j -0.00399371+0.0165845j -0.0114899-0.0131036j -0.0182599-0.0151384j 0.0143503-0.0175322j -0.020815+0.0231888j 0.00267873-0.019217j -0.0059396-0.00696014j 0.00492702+0.0213213j -0.0130086-0.0173962j 0.015772-0.0129935j -0.00955552+0.0225073j 0.00983157+0.0155789j -0.0153389+0.00565847j -0.000285054+0.00990578j 0.00868694-0.0132265j -0.000409684-0.00341167j 0.00839435+0.0163982j -0.000165307-0.0108397j 0.0136698+0.0054079j 0.00341351+0.0273758j -0.0231449+0.00360393j 0.00135753+0.0180822j -0.0167056-0.0167763j -0.00506773+0.00472864j -0.00365626-0.0318758j -0.0121402+0.0215317j -0.00365917-0.0191696j 0.000300496+0.0111538j 0.00115865+0.00249993j 0.0137539-0.0217363j 0.00283653-0.00128403j 0.00509047-0.0193494j -0.00149061-0.00476507j -0.0216671+0.010074j 0.00116206+0.0232821j -0.00195134-0.0107708j 0.0173754+0.0205229j -0.00649682-0.025359j -0.0268255-0.0377129j 0.00273474+0.0124497j -0.0127992+0.0289076j -0.0137854+0.0174403j 0.0411059+0.0136016j 0.00843716+0.0337869j 0.0184842+0.0242818j -0.02787+0.0157002j 0.00181153-0.00298752j -0.0349653-0.0177078j -0.0188211-0.0103095j 0.0245891-0.0302058j 0.0267644+0.012222j -0.0546083-0.0454313j -0.0180996-0.0228019j 0.0475367-0.0654447j -0.0658812+0.000839092j -0.0361393+0.00667986j -0.0228826-0.075351j 0.0178602-0.00828073j -0.000904087+0.0885466j 0.0574741-0.0070028j -0.103997-0.109872j 0.0234287+0.00399515j 0.182772-0.100925j -0.0262444-0.0287234j 
-0.126395-0.00365255j -0.0807886-0.0125708j -0.0301241+0.00727806j -0.0276284-0.00071574j -0.0148897-0.000809013j -3.96267e-05-2.42861e-17j -0.00869617-0.000962606j -0.00584734+0.000832098j -0.0305738-0.00369639j 0.0423544+0.0117525j -0.0302033-0.0338398j 0.0129284-0.0820177j 0.0424194-0.0313295j -0.0113944+0.0820655j -0.025397+0.0294006j -0.0194945-0.0776036j -0.0272569+0.00119812j 0.0103759+0.020088j -0.0243523+0.022768j -0.0123317+0.00463462j 0.0343907+0.0594069j -0.069601+0.0285823j -0.00837567-0.00848701j 0.0951829-0.00410238j 0.0442806+0.0244964j 0.0151324+0.00183437j -0.00809533+0.0244626j -0.0200506+0.0147042j -0.00960023+0.00283062j 0.00052485-0.0258782j -0.00187295-0.00930471j 0.0060398+0.000112494j -0.0171892-0.0116679j -0.0190377-0.0119385j 0.00260116-0.00881485j 0.013345-0.024042j -0.00617448+0.00880262j -0.0240425-0.0327576j -0.00452886-0.00984407j -0.00027875-0.0175872j 0.00536069-0.0352047j 0.00115455-0.0466834j -0.0145189-0.0118515j -0.0107669-0.0128789j -0.0084335-0.0331697j -0.0129052-0.0194826j -0.00665921+0.0207242j 0.000361248+0.0225678j 0.0122682+0.0469294j 0.00530395+0.0627267j -0.0120929-0.00492911j -0.0263376+0.0563881j 0.0175989-0.004489j -0.0144478+0.0116497j 0.00547249+0.0359525j -0.00679521+0.0102508j -0.0109146+0.0432853j 0.00324406+0.00303049j 0.025883-0.0126486j 0.00581741+0.00312617j 0.00672305-0.0123768j 0.00268608-0.022268j 0.0100794+0.0249905j 0.00606678-0.0108818j -0.0073878-0.00810998j 0.00736058-0.0111889j -0.00988944-0.008855j -0.00394573+0.0039677j -0.00708367-0.0124361j 0.00543889-0.00550139j -0.00787053+0.012096j 0.00410244-0.00256972j 0.00738481-0.0137414j -0.00124056+0.0129177j 0.000735525-0.0116146j 0.00357854+0.00813725j -0.0123558+0.013186j 0.00363157+0.00162452j -0.00227783-0.00698276j 0.00219223+0.00737679j 0.016432-0.0177552j 0.00412725-0.0184529j 0.00602086-0.00326094j -0.00977922-0.0203154j -0.00848861+0.00199232j -0.00851755+0.00370703j -0.017713+0.00380072j -0.000348496+0.00192112j -0.0133101-0.0258797j -0.00273446-0.0186194j 0.014412-0.00732185j 0.0100074-0.00418957j -0.000786763+0.0112775j 0.00255354-0.00718067j -0.00469925-0.020793j 0.0167559+0.00962901j -0.00275195-0.0130266j 0.0107685-0.000311071j -0.00962469-0.00897226j 0.00324827+0.00650057j -0.00997435-0.00988316j 0.0206977+0.0073577j -0.00352555+0.00276624j -9.34736e-05-0.010572j -0.00930073+0.0155067j -0.0257161+0.0112886j -0.00361587-0.0109782j 0.0136088+0.00617667j 0.0040045-0.00782863j 0.00323416+0.00441911j 0.0140881+0.0173982j -0.00126264+0.0132331j 0.0187361+0.0255536j -0.0348739+0.00751897j -0.00986641-0.00451373j -0.035178-0.0188349j 0.00944938+0.0251044j -0.00852593+0.00559115j 0.0114099-0.00420836j 0.0121625-0.00476066j -0.019993-0.0150342j 0.014313+0.0197151j -0.0202023-0.0467299j -0.0493443-0.00246016j 0.0227562+0.0118661j 0.0213286-0.0186161j -0.00701712-0.0218635j 0.0141106-0.0332299j 0.0480947-0.0305288j 0.00140503-0.0225142j 
0.0869256-0.0134276j -0.0377985+0.00237976j 0.0362724+0.0191154j 0.00940713+0.00244115j 0.00581847-0.00120157j -0.00869617+0.000962606j -0.0205944-1.35308e-16j 0.000995974+0.0018638j 0.0143269+0.00360088j -0.0135631-0.0027002j -0.0122054+0.0072729j 0.00711743+0.0244646j -0.0038081+0.0225373j 0.0315006-0.00798631j -0.0853138-0.0460181j -0.00372324+0.00108015j -0.0251448+0.0793172j 0.0173353+0.0858344j 0.072118+0.0072207j -0.0572111+0.0647952j -0.00362636-0.00018497j 0.00837489-0.00353302j -0.00157769+0.00204404j -0.0358264+4.53195e-05j -0.00241638-0.00830521j -0.00928158-0.00764015j -0.00390234-0.00202343j -0.00828124-0.0171104j -0.01516-0.0100242j 0.0171573+0.0117665j 0.00206584+0.00287121j -0.0163855+0.0241875j -0.0225682+0.0324903j -0.00548186+0.069187j 0.000703541-0.00352668j -0.00600451+0.0384668j -4.34452e-05-0.00780837j 0.0229275-0.0092292j -0.0121666+0.0322913j -0.000302046-0.0294389j -0.00052551+0.0444033j -0.00944026-0.0852186j 0.00276008-0.0147212j 0.00108155-0.0237727j -0.00840879-0.0136215j 0.00276063-0.00778046j -0.00461781-0.011472j -0.00627696-0.0522573j 0.00275635+0.0746678j -0.0081558+0.0768301j 0.00244607+0.00479858j 0.00532826+0.0345437j -0.00737583-0.0137864j 0.00423143+0.0072837j -0.00310162-0.00394223j 0.00441252-0.000791759j 0.00531427-0.0157132j -0.000143629+0.00248828j -0.00697738+0.00354363j 0.00642049+0.0106066j 0.00109186+0.00786754j -0.00370469+0.00757607j -0.00420807-0.00808841j -0.00248829+0.00477774j 0.00323604-0.000914665j 0.0036027+0.00140963j -0.0138734-0.0129826j 0.0109932+0.0109527j 0.0149571+0.0173437j 0.00303326+0.000141125j 0.0190153+0.0061021j -0.00297295-0.00283431j 0.00237721-0.00969878j -0.00544143-0.00119898j -0.00878337+0.0253335j -0.0109597+0.000259675j 0.00648335+0.000199902j 0.00176258-0.0101659j -0.0104581-0.0138335j 0.0104236+0.0123461j 0.00188197+0.00118695j -0.00406946+0.00297512j 0.00414018-0.00343094j -0.00099389-0.000790782j -0.00467594+0.0134211j 0.0116736-0.00877855j 0.00689884+0.0026202j -0.00487447-0.0152423j 0.00449488-0.0200422j 0.00877596+0.0286165j -0.009363-0.0221663j 0.0136028+0.0278116j 0.00184562-0.00590765j 0.00435936-0.00596341j -0.00354366-0.0134014j -0.00163321+0.0127597j -0.0100084-0.00710331j 0.00393701+0.00947731j 0.0339978+0.00205417j -0.00233715-0.0101647j 0.00383102+0.0203188j -0.0126068-0.00820261j 0.000663018-0.00711744j -0.00437392+0.00326973j 0.0048917-0.00660755j 0.00463955-0.00672156j -0.0248624-0.00369979j -0.0153794-4.93289e-06j -0.0110135-0.0110152j 0.0074232-0.0253833j 0.0327383+0.0269301j 0.0163179-0.00127164j -0.0134567-0.0294567j -0.0100595+0.000765697j -0.0273508+0.00394092j 0.0206904-0.0166907j -0.0158612-0.00313098j 0.0261206+0.0175906j -0.0165689-0.00100638j 0.00838058-0.00107579j -0.0152145-0.0211548j -0.00321834+0.0035538j -0.00926032+0.0140003j -0.00687935+0.0028524j 0.00371688-0.0107025j -0.00562196-0.00205337j 0.00825622+0.00939675j 0.000523952+0.00242326j -0.0167167+0.0101853j 0.000675821+0.00505205j 
-0.166892-0.0196414j 0.00235414-0.0139373j -0.0233019+0.00360811j -0.0158919-0.00176044j 0.0259807+0.00164807j -0.00584734-0.000832098j 0.000995974-0.0018638j 0.000368464-3.81639e-17j -0.0597362-0.0126121j -0.00554485+0.000323575j -0.0497034-0.0249311j -0.0157784+0.00623264j 0.0189379-0.133125j 0.00404829+0.0494423j 0.0365068-0.00667129j 0.0500966-0.00691778j 0.00993174-0.0506971j -0.00321044+0.0160385j 0.0107699-0.0191084j 0.00897341-0.00585899j 0.00779627+0.0188013j -0.0156866+0.012819j 0.0802237-0.0170695j 0.0742366+0.0138901j 0.0325716-0.00957871j 0.0174294+0.0118212j -0.00538095+0.0577978j -0.0356425-0.00835718j -0.00607172+0.0157982j -0.00284127-0.0113688j 0.00809586-0.023479j -0.00322941+0.0112183j 0.00243869+0.060315j -0.0120029+0.0178147j 0.0102058-0.0255662j 0.0178071+0.0131693j -0.00212637-0.0262114j -0.0210759+0.00322338j 0.00320565+0.0676159j 0.00141044+0.000318402j -0.000286748-0.0170734j 0.00575045-0.0189526j -0.0234111-0.00158378j -0.0170702+0.00348326j -0.00568449-0.0177553j 0.000783025+0.00365154j 0.012589+0.0102732j 0.0131396+0.0228105j 0.0025218+0.00677345j 0.00806628+0.00985337j -0.00636843-0.0141103j -0.0023094+0.0151735j 0.0073228+0.00163129j -0.00653392-0.0048037j -0.00320231+0.00838482j -0.00174958-0.036472j -0.0246469+0.0307936j -0.0129636+0.0109026j 0.0167427-0.00767032j 0.0142249-0.00494197j 0.00214609+0.00647763j 0.0160403-0.005083j 0.00851362+0.0320276j -0.000615982+0.00375509j -0.00575745+0.00544359j -0.00656852-0.0183477j 0.0061953-0.0340564j -0.0204539+0.0157986j -0.0152958+0.0143918j -0.011166-0.0164897j 0.00303633+0.0116586j 0.000116783+0.0131549j -0.000794314-0.000948732j 0.00609329-0.0041333j -0.00879419-0.0178534j 0.0218632+0.0177486j 0.0139184+0.0164282j 0.00190014+0.02062j 0.0104653-0.0165524j -0.00623473-0.000574941j -0.00491539+0.003428j 0.00477636+0.00863239j -0.00444177+0.0228989j 0.00216471+0.00871106j -0.00441462+0.0218195j -0.00949953-0.00522687j 0.0272233+0.00444162j 0.0146476+0.00917888j -0.00215382+0.00384388j 0.00242169+0.00179393j 0.0135535-0.00290482j -0.0104548-0.0274153j 0.00533582+0.0033201j -0.0233107+0.0171078j -0.0205848-0.0297669j -0.0202419-0.0294163j 0.00876421-0.00567622j 0.0253995-0.00672435j -0.00963162-0.00436228j -0.00524187-0.0126928j -0.00924282-0.011956j 0.00419226+0.00310902j 0.00184306-0.00513049j 0.0171777+0.0209802j 0.00754208+0.00555379j -0.0034134+0.016194j -0.0193799-0.0144192j 0.00718116+0.00167008j 0.00581975-0.00459674j -0.00940433-0.0104312j 0.00375144-0.00326031j 0.00147926+0.00406805j 0.0123718+0.0221226j 0.000100002+0.0160287j -4.85396e-06-0.0185878j -0.0156488-0.0125654j 0.0158439+0.0100025j -0.00618568+0.00359242j -0.000115432-0.0112137j 0.00498427+0.00360924j -0.00399233-0.00346555j 0.0102662-0.00913864j -0.0116617-0.0281047j -0.0317715-0.00106674j 0.0197959-0.00518287j 0.00417998-0.0229418j 0.00126942-0.0135342j 0.0135978-0.0136984j 0.018691-0.0192541j -0.0198564+0.00175295j 
