0.995389+1.73472e-18j -0.189894+0.00471972j -0.026991-0.010188j -0.0057352-0.0422915j -0.0494531+0.0636149j -0.075877-0.0418483j -0.0224832-0.01899j 0.0027236+0.00462021j 0.0192142-0.0140784j 0.00399269-0.0254219j -0.0270359-0.0150696j -0.0447928+0.0249991j 0.0126151-0.0348897j 0.0475558+0.0307688j -0.0118141+0.0388815j -0.00897193-0.00118545j 0.000819134+0.000518189j -0.00782912-0.00279281j -0.00264811+0.00315454j -0.00467016-0.00834233j -0.0158752+0.00724762j 0.0151385-0.00924982j 0.00687527-0.0273295j -0.0203782+0.0081059j -0.000331376+0.00433427j 0.0351202-0.0125005j -0.00606018-0.00468702j -0.0111701-0.00182305j 0.0249007+0.0104959j 0.0155993-0.0299133j 0.00907185+0.0160273j 8.75556e-05-0.00332114j 0.0136632+0.0207891j 0.0171456-0.0139521j 0.00611508+0.00710401j 0.000967474+0.00433202j -0.00326442+0.0147254j -0.0136482+0.0256624j -0.00735051+0.0106308j -0.0140451+0.000581663j 0.00182815+0.00357962j -0.00230779+0.00380775j -0.00231034+0.00357566j -0.00186568+0.00312574j -0.00186463-0.00227694j 0.00657771+0.00220314j -0.00106595+0.0107551j 0.00176776-0.00420073j 0.0050985+0.00557798j -0.00235556-0.00117399j -0.00635139-0.00130042j 0.00142595-0.00480573j -0.000909086+0.00337333j 0.0157525-0.00692724j 0.0046381+0.00566545j 0.0195112-0.0181217j 0.0237369-0.0056721j 0.0106036-0.00667974j 3.92297e-05-0.0152197j 0.00230005+0.00772816j 0.00132199+0.00134915j -0.0218405-0.00242203j -0.00140496-0.0091854j -0.00424928+0.0106606j 0.0124903+0.0171949j -0.00862467+0.0261936j 0.0154991-0.00158453j -0.00536465+0.0012739j -0.00456677-0.0178734j -0.00324582+0.00183456j 0.00844038-0.0140764j -0.00295897-0.00185818j -0.00178475-0.0082201j -0.0136798-0.00195894j -0.0051273-0.0112538j -0.00403955+0.00249678j 0.00523521+0.00836661j 0.0069145+0.00122378j 0.00721737-0.00310103j -0.0143272+0.0115096j 0.00464467-0.0073763j 0.00247176+0.00350063j -0.00133379+0.00635084j -0.00782331+0.0132026j -0.00540876-0.00126857j 0.00549728+0.00314728j 0.00825044+0.000279412j 0.00230446-0.00193837j 0.00106143-0.00137346j 0.00174899-0.00328165j -0.00162709-0.00137099j 0.00285792-0.00273264j -4.51947e-05+0.00286834j -0.001903-0.00107587j -0.00102394-0.0032468j -0.00212021+0.0083374j 0.00488472-0.000710473j 0.000483014+0.00192812j -0.00280871+0.000373574j -0.00288151+0.00210983j 0.00556283+0.00384869j 0.00714127-0.00450474j 0.000649893+0.00395089j -0.00414509+0.00787197j 0.000665952-0.00228037j -0.0125324+0.0149567j 0.00244204-0.000139739j 0.00210778-6.0321e-05j -0.00297061-0.000711057j 0.00198075+0.00184583j -0.00353158+0.00295944j -0.00105045+0.00235321j -0.000916217+9.83203e-05j -0.0148219+0.00356655j -0.0159244+0.00219565j 0.0134627+0.00606058j -0.00298169-0.00461195j 0.00672622+0.00226085j 0.0034409-0.00299736j 0.0112383+0.000757223j -0.00836003+0.000467242j -0.00481769-0.00113291j 0.0109165-0.000136586j -0.00702778+0.00230027j 0.00381233+0.00149363j 0.00459533+0.00665584j -0.0180307-0.00459834j 0.0013536-0.000498553j 0.00386865+0.00428913j 0.00253113+0.00452533j -0.005095-0.00635954j -0.000925144+0.000299604j -0.000300353-0.000308896j 0.00705546+0.0202905j 0.00525938-0.0156961j -0.00419223+0.00199915j 0.000615081+0.000510668j 0.00534738+0.00228765j 0.00223474+0.000231556j 0.000597618+0.000749955j 0.000538973-0.000567035j 0.00221315+0.00329073j -0.0120528-0.0158447j -0.00148077+0.00722151j 0.00352494+0.0071309j 0.00114923+0.00138804j 0.00137847+0.00244662j 0.00171742+0.00505038j -0.00313111+0.00320233j 0.00203691-0.00620019j -0.00234483+0.00401876j -0.000450345-0.000437579j -0.00286713-0.000567301j 0.0010213-0.00279965j -0.00253624-0.00266432j 0.00234383-0.00168876j -0.00814556+0.00874132j -0.00055469-0.00271804j 0.0095783-0.0102866j 0.00393076+0.000633027j 0.00919064-0.00659334j 0.00184898-0.00128638j -0.000802961+0.00199063j 0.00155549-0.00283743j 0.00429141-0.000787297j -0.00235559+0.00281203j -0.0068386+0.0109285j 0.00558546-0.00285317j -0.00205083-0.00209226j -0.00226802+0.0045197j 0.00345715-0.0050434j -0.00125676+0.00172445j 0.000660343+0.000757024j 0.002083+0.00409178j 0.00134205+0.00293831j 0.0066878-0.00720888j -0.00438642+0.000119759j -0.00217511-0.00247197j -0.00545968+0.00219991j -0.010819+0.00073924j -0.000925908-0.00090356j 0.00304069+0.00339409j 0.00851886-0.0115668j 0.000477476-0.00419488j -0.00440332-0.00234388j 0.0033706+0.00293911j 0.00206202-0.00272728j 0.00464054-0.00881068j 0.00407822-0.000251916j -0.00950988-0.00254942j 0.00636951-0.00944066j -0.00136251-0.00342935j 0.00147655+0.00676762j -0.00571399+0.00592687j -0.00399466-0.00376501j -0.00542203-0.00217262j 0.00267658+0.000952138j -0.00174805+0.00229503j 0.00290014+0.00257686j 0.00463322-0.000904109j -0.00476351-0.00450124j -0.000440969-0.0056571j -0.00210865+0.00690378j 0.00415314-0.0014343j 0.00604312+0.00161389j 0.00201384-0.00742711j 0.00292538-0.00258626j -0.00253393-0.00303048j -0.00490521+0.00118054j -0.00150402-0.0066702j 
-0.189894-0.00471972j -0.0490465-4.85723e-17j 0.130482-0.0229664j -0.0127873+0.100541j 0.0481216+0.131003j 0.010121-0.101159j 0.0676818+0.0634836j -0.155244-0.0047815j 0.0368042+0.0415025j -0.00938386-0.017942j 0.00845068+0.0341486j 0.0107133+0.00406161j -0.018073+0.0400388j 0.00300095-0.0138243j -0.0193261+0.0763136j 0.0322815-0.037064j -0.0110315+0.0337838j -0.011545-0.0474233j -0.0355899+0.00685397j 0.0131287+0.0132945j 0.00416193-0.0175325j 0.00862157+0.00837715j -0.0138109-0.00892675j -0.0178388-0.025224j -0.0175458-0.0155235j 0.00601079-0.00870699j -0.00667685+0.0167618j 0.024-0.00216539j -0.000811224-0.00201052j -0.0273092+0.0214803j 0.0196259+0.00730702j -0.0049287+0.00591093j -0.021933+0.0106286j -0.0186404+0.00578704j -0.00661732-0.00668052j 0.0347872-0.0073929j 0.00494102+0.026449j -0.000194525+0.0156719j -0.00956723-0.0037578j -0.0299883+0.0333258j -0.0168674+0.00568561j -0.0309122+0.00340851j -0.0272129+0.0136502j -0.000214911-0.00620026j 0.0105466-0.0155754j 0.00258492+0.00540096j -0.0147922+0.0164715j -0.00505785-0.0156438j 0.011695+0.00741884j 0.000330604+0.0118959j -0.00392053+0.00489844j -0.0225461-0.0101287j 0.000861678+0.0027002j -0.00484952+0.00764676j -0.00626692-0.0149297j -0.00425299+0.00344255j -0.00403254+0.0132127j -0.00429786-0.0158099j 0.012816-0.00834712j -0.00288531-0.00648522j -0.000928937+0.00225721j 0.000961889-0.00505995j -0.0215182+0.0135307j -0.00738707-0.00814909j 0.00578953-0.000293718j 0.0139922-0.0190304j 0.0137434+0.00721538j -0.00325393+0.00988646j 0.0199061-0.00735872j 0.0158081+0.0104988j 0.00127949-0.016243j -0.0010123+0.00326874j 0.0070913+0.00534714j 0.00174697+0.00982043j 0.00614152+0.000194839j -5.41359e-05-0.00984939j 0.0346825+0.0190731j 0.0068064+0.0124754j -0.0296426+0.014537j -0.00461812+0.00926813j -0.0109858-0.0169j 0.00778491+0.0050885j 0.00174499+0.010946j -0.00468685+0.00235507j -0.0039684+0.00556865j 0.000111895-0.00132114j 0.014235-0.0281784j -0.00614724-0.00508103j 0.0118667-0.00539862j -0.0144682-0.00419362j -0.00836235-0.0139297j 0.0103839+0.00574303j -0.00468163-0.00423151j 0.00797352-0.002505j 0.00152095-0.00340793j -0.00851183+0.00956699j 0.0247028+5.42595e-05j -0.00711082+0.0063711j -0.00431985+0.000718262j -0.00691806+0.00812927j -0.0109854+0.00135734j 0.0018801+0.0102634j 0.0137719-0.00170446j -0.0167943-0.0107005j -0.0121818+0.00034629j 0.00773618+0.00902513j 0.0100659-0.00553159j -0.00229531-0.00991408j -0.00309659-0.00125849j 0.00168383-0.00212981j 0.00235248+0.00513822j -0.00461124+0.00438067j -0.000454272-0.000259232j -0.00688487-0.00207846j 0.00821212-0.00965943j -0.00740587-0.0040258j 0.000623953+0.000877093j 0.00141826+0.00276547j 0.000452505-0.00793525j -0.00232294+0.00581216j 0.0025868+0.00337961j 0.0010279+0.00388319j -0.00484808-0.00885879j 0.00013697-0.00288091j 0.0142143-0.0182008j -0.00822844+0.00851792j -0.00865183-0.0058246j 0.0101942-0.00338688j -0.00376277-0.00752294j 0.00971797+0.00311053j 0.00186507-0.00723573j -0.00444054+0.0101369j 0.00340292-0.00450851j 0.0029035-0.0229293j -0.00127101+0.00191628j 0.00238833-0.00709991j 0.000274873-0.00298289j -0.00158994+0.00896449j 0.00387807-0.00226674j 0.00851154+0.00245078j 0.000880281+0.00184524j 0.000430666-0.00417701j 0.00324408-0.0194463j -0.00015801-0.00509882j 0.0040331-0.00709503j 0.0123077-0.00209639j 0.000381359+3.73994e-06j 0.00442735+0.00648855j -0.0192326-0.00408924j 0.00504394-0.0036267j -0.0120866+0.00098984j -0.00118708-0.005205j -0.00843996-0.00125953j 0.00112993-0.00204469j -0.00251289-0.00462835j 0.00282944+0.00180823j -0.00846171-0.00296831j -0.00169347-0.000509674j 0.0089608-0.00463321j -0.00336844-0.0149998j -0.0151038-0.00818773j -0.00037457-0.00036885j -0.000890388-0.00359636j -0.0114178+0.00321832j -0.00957408-0.0101734j -0.00262466+0.000909135j 0.000467268+0.010227j -0.0166567-0.00357772j 0.0108537+0.00750852j 0.000553743+0.00893119j -0.00149583+0.0157178j -0.00527401+0.00497822j -0.00164739-0.00139544j -0.00205685-0.016324j -0.0069127-0.00558434j 0.000252971-0.00323949j 0.0105847-0.00945427j -0.00103955-0.0114464j 0.00773312-0.00351312j -0.00890532+0.000222061j 0.0121494-0.00213398j 0.0070643+0.00890066j 0.00878461-0.0225994j 0.00352656-0.000203195j -0.0117621-0.0135204j 0.0235547+0.0102295j 0.0022208-0.00169867j 0.00932508-0.0115999j 0.00280563+0.00378359j -0.0145533+0.0199331j 0.00615132-0.0108638j -0.00851062-0.00768977j -0.0050162-0.00934876j 0.0025199+0.00710643j -0.00283614-0.0100741j 0.0284149-0.00635935j 0.00277627-0.0165278j -0.00873469-0.0106475j 0.0402295+0.016971j 0.0184688-0.0220099j -0.00552646+0.00440996j -0.0137495-0.0420581j 0.00202816+0.0306453j 0.0264574-0.0271687j 0.00297175+0.0193775j -0.000979569-0.0209038j -0.00426618-0.00133429j -0.0314647-0.000724447j -0.0198888-0.000999928j -0.0432613-0.0536823j 
-0.026991+0.010188j 0.130482+0.0229664j -0.227187+9.71445e-17j 0.00116606-0.153679j -0.073141-0.145312j 0.00269126+0.135575j 0.0216966-0.0861077j 0.125337+0.0273654j -0.127075-0.0819792j 0.0276884-0.013009j -0.0352654+0.0412735j 0.0162444+0.0263906j 0.0500585-0.0295796j 0.00449538+0.0804073j 0.021238-0.0877906j 0.0922093-0.0663118j 0.163441-0.0307987j 0.0874659+0.0583221j 0.0457121-0.000731761j -0.0306502-0.0335972j -0.00276721+0.00171375j 0.016519+0.0370355j 0.0240151+0.0272564j 0.0591337+0.0432708j 0.0012427-0.0280458j -0.0223257-0.0374348j -0.0278839-0.00430388j -0.0316142-0.018188j 0.00926569+0.000496353j -0.00185639+0.0185903j -0.029136+0.0105813j 0.0538547-0.000671388j 0.000528715-0.0121877j 0.0275837-0.03963j 0.0164764+0.00256793j 0.00940559+0.0271976j 0.0057677+0.0215993j -0.0107232+0.00405791j 0.00715645-0.007595j 0.0219638-0.0569208j -0.0302128+0.0382063j 0.0387366+0.031306j 0.0787056-0.0349775j -0.0369432+0.00247587j -0.0305444-0.0138748j 0.0148571+0.0410604j 0.00604842-0.0227244j 0.0276258+0.0518981j 0.000433636+0.016181j -0.0144715+0.00207441j 0.0241417-0.00685677j 0.0436331+0.012516j -0.0164154-0.0408056j -0.0299586-0.00397716j 0.0165386-0.00596401j -0.00166486-0.00937168j -0.00235553+0.00886869j 0.0148688-0.00319152j 0.026223-0.0135859j 0.0114414+0.010748j 0.0133034-0.0083803j -0.00296393+0.00244602j 0.0106316-0.00943891j 0.0119333+0.0112036j 0.00391495-0.00214738j 0.00116204-0.0141322j -0.000910422-0.0213279j -0.0185673-0.0151028j 0.0116426+0.000264008j -0.00896041+0.0202563j -0.0181473-0.000765578j 0.00697407+0.0117451j 0.00953032-0.00219261j -0.0295877-0.00362191j 0.0159776+0.0122527j -0.00872485+0.0223044j -0.0713895-0.0476504j -0.00725822-0.02966j -0.00274988+0.00165282j 0.0191871-0.00815181j 0.0344751-0.0095108j -0.0283738-0.0154845j -0.0309185+0.0167421j 0.0206648-0.000388001j 0.00105083-0.0169987j 0.0261271-0.023671j 0.0222189+0.0241011j 0.00963457-0.000874551j 0.0156964+0.00987641j 0.0272195-0.0123706j 0.00293572+0.0175332j 0.00435884-0.0143331j -0.0100253+0.0112317j -0.0175209-0.0118558j 0.00223276-0.0126781j -0.0185757-0.0123362j -0.0531363-0.00478201j 0.00547625-0.00790223j 0.02996-0.013964j 0.00530417-0.0212632j 0.0350815-0.013056j -0.014498-0.00915912j -0.0137055-0.00528257j 0.0382258+0.0230627j 0.0286676-0.00504725j -0.0224773-0.00572604j -0.00417413+0.00842458j 0.0103901-0.0107221j 0.000314184-0.00372547j -0.0226467+0.0162309j -0.010444+0.0159458j 0.0300134+0.011676j 0.00361796-0.00470993j 0.0294448-0.00826392j -0.00659081-0.00156967j -0.00724707-0.00954838j 0.0157267+0.00526799j 0.000679474-0.00441017j -0.0172946+0.0128715j 0.00328169-0.0148455j -0.00108057-0.000809788j 0.0109392+0.003486j 0.0171752+0.00377835j -0.00108706+0.00648472j -0.0178827+0.0123813j 0.0132349-0.0028347j 0.0170362-0.0106525j -0.0161468+0.0107817j 0.023548+0.0355856j -0.00861231+0.00248963j 0.00491641+0.00285957j -0.00288997-0.0149351j -0.0198021-0.00536927j -0.00804132-0.00449239j 0.00456209-0.0147458j 0.00902856-0.000612699j -0.0027011+0.00767517j 0.00568705-0.00582044j 0.0099043-0.000234711j 0.0106117+0.00615747j 0.0111867-0.00625853j -0.00891687+0.0130926j 0.00346587+0.039048j 0.00473112-0.00309052j -0.00139535-0.00024312j 0.00116717+0.00554599j -0.00408546-0.000655696j 0.00924176-0.00736092j -0.00360366+0.0121973j 0.00329582-0.00357607j 1.47974e-05+0.00620216j 0.0117032-0.000932844j 0.00881392-0.00775075j -0.00163849+0.000516482j 0.000625583+0.00137295j 0.00742445+0.0107911j -0.00814923+0.0193268j 0.00464977+0.00243222j -0.0131402-0.00761538j -0.00763848+0.0163329j 0.046222-0.022717j 0.00342161+0.00132414j -0.011133+0.00686627j 0.0206336-0.0204343j 0.0250479+0.00490588j -0.00257402+0.000625791j -0.00541632-0.0271416j 0.0140615+0.00919483j -0.00741487-0.00282454j -0.00447397-0.0132861j -0.0172752+0.0113292j 0.0151058-0.0141134j -0.00797489-0.00575713j 0.00673286+0.0116303j -0.00422012-0.0026392j -0.00935817-0.000314423j 0.0195246-0.00223102j 0.00124067+0.00780355j -0.0231651+0.00320114j -0.000695595+0.0107836j -0.0228898-0.00969101j 0.010078-0.0239795j -0.0221935+0.0319883j 0.0242675-0.0266683j 0.0169228+0.0190696j -0.0433988-0.0385028j -0.00319119-0.00830821j -0.0189103+0.0195069j 0.015703-0.0164714j 0.0148691-0.0398797j -0.0175589+0.0192689j 0.00882571-0.0136332j 0.0267292-0.0108423j -0.017519-0.0208179j 0.0119571+0.028822j -0.113263+0.029301j 0.0568141+0.0947752j 0.00496988+0.0491683j -0.12274-0.0284534j -0.0399772+0.0583829j -0.000670979-0.00713031j 0.0857654+0.139487j 0.00394858-0.0514889j -0.0465121+0.0908167j 0.0368672-0.0558293j -0.0241116+0.0287157j 0.0466873-0.0462269j 0.0875196-0.0304508j 0.00886834+0.0254835j 0.172167+0.16127j 
-0.011066+0.041219j 0.000100124-0.101351j -0.0183835+0.15258j 0.0772647+0.0099045j -0.32923+0.177088j 0.201941+0.245193j -0.0299394+0.0473371j -0.0416003-0.203285j 0.0373636-0.0351579j -0.0135388-0.105273j -0.0263862-0.0765191j 0.0224103-0.0625597j 0.0436942+0.0783789j 0.0705863-0.0634547j -0.0208209-0.0116037j 0.0968603+0.0795044j -0.00874639-0.0198629j -0.0145586-0.0209482j -0.0218651+0.0100042j 0.0149123+0.0353595j -0.00464221-0.0231492j 0.00726653-0.0150112j -0.0139059-0.000975554j 0.027658-0.016072j 0.0285651+0.0233607j 0.0543667-0.026177j 0.0243593+0.0572163j 0.00754583-0.021751j -0.00601763+0.0162235j 0.0111478+0.0114053j -0.0044425+0.00923116j -0.00619092-0.0613472j 0.00432364-0.0449647j 0.0166123-0.000407157j 0.0121442+0.0023403j 0.0259674+0.00684721j 0.00982722+0.00436596j 0.0277812-0.0126642j -0.0719365-0.0551601j -0.0224475+0.00286839j -0.00767176-0.0521583j -0.0144842-0.00716738j -0.00672725-0.0130883j -0.0285572-0.0222211j -0.00720824+0.0104564j -0.0392279+0.0351839j 0.00826811-0.00743672j -0.0128143-0.0262293j 0.018011-0.016398j 0.0337471+0.0118146j 0.0270049+0.00201641j 0.0092136-0.0451722j -0.0152409+0.000669497j 0.0158532+0.010338j 0.0148606+0.00658761j -0.00629291+9.03778e-05j 0.00871837+0.0225402j 0.041866-0.0111137j -0.0164726+0.0240669j -0.000136808-0.010144j -0.00168289-0.0127106j 0.00100417-0.00388452j -0.0333241+0.0114819j -0.00654951+0.0129914j 0.000268776-0.00589956j -0.0119805-0.0104681j 0.0169384-0.0182303j -0.00668301+0.00613778j -0.0105959+0.0269059j 0.019112-0.009002j 0.0134092-0.00372716j 0.00161472+0.000287946j -0.0207216-0.00656635j -0.00122919-0.0301713j 0.00209804-0.000399805j 0.00855775+0.00361273j 0.0122276+0.0251004j -0.0125511+0.0101409j -0.0125741+0.00407952j 0.00347468+0.00189298j -0.0163242-0.0129645j -0.0294699+0.0252957j -0.0137138+0.0539709j 0.0249909-0.0256637j -0.00760393-0.003084j -0.0191801+0.0333643j 0.0260409-0.0186341j 0.00973245-0.0122216j 0.00442927+0.0372662j 0.00932028+0.00428081j -0.00261551-0.00105905j 0.00305885-0.00478995j -0.00477124-0.00838597j -0.000156152+0.00994089j 0.0344762+0.0228874j 0.00590027-0.000619871j 0.00675583+0.0026419j -0.0121265-0.000764831j -0.0127715+0.00336634j -0.0253089-0.0149147j -0.00589892+0.0107146j 0.000328131+0.0053158j -0.00817869+0.0333787j 0.0196206-0.0259265j -0.0129176+0.00150468j -0.0326344-0.000502231j 0.00941892-0.0122405j -0.0144864-0.00829807j 0.00314913-0.00920325j 0.00241291+0.0117923j -0.00968306+0.0220262j 0.00189849+0.00603569j 0.00953736+0.00113616j 0.000956432-0.0238908j 0.0167655+0.00429591j -0.00575653-0.0246901j 0.0150951-0.0227153j -0.011638-0.00432285j -0.0166637-0.01045j -0.00667727-0.00410659j -0.00810117+0.00226491j -0.002877+0.00223715j 0.0275477-0.00891843j 0.00206733-0.00479689j 0.0019455-0.00755329j -0.0111418+0.0257376j 0.0117577+0.0129535j -0.00404787-0.0140721j 0.00868346-0.00430192j 0.00734744+0.00675421j -0.00792986-0.0133015j 0.0136048-0.00407111j 0.00237749+0.00495608j 0.00389909-0.0164089j 0.0207304+0.00254086j -0.0161552+0.0113245j -0.00597757+0.0117841j 0.0175636-0.00906668j -0.00683128-0.00460175j 0.00741751-0.00769352j -0.00675488-0.00128908j 0.0104009-0.00231158j -0.0383965+0.00585032j -0.0194124-0.00414753j -0.0200778-0.00244615j 0.0138075-0.000736299j -0.00590395+0.00892259j -0.00673403+0.00490148j -0.00521266-0.0165163j 0.00492408+0.00506239j -0.00451178-0.00196054j 0.00417451+0.00757822j -0.0162014+0.00265529j 0.00753089+0.00632823j 0.011077-0.0136997j -0.00636505+0.00689274j 0.00453979-0.00138848j 0.00535926+0.0047512j 0.00569144-0.00283654j 0.00749977-0.00253845j 0.00688247+0.0286889j -0.0130291+2.27172e-05j 0.005684+0.013815j -0.00325282+0.0152816j -0.00776337+0.0050431j -0.00304522-0.00598981j 0.0117684+0.00681782j 0.000564399+0.00692782j 0.0118956+0.00114737j -0.0102177-0.0035316j -0.00531196+0.00875817j -0.00351401+0.00774149j 0.000190389+0.0082596j -0.0012111-0.013447j 0.00135709-0.00618467j -0.0113218+0.0035068j 0.0018723-0.0103584j -0.00188941+0.0176475j -0.0164272-0.0213901j 0.00632548-0.00580649j 0.00512981+0.011163j -0.0114147+0.0083851j -0.0149809-0.00853173j 0.00701729-0.0148094j -0.00675172-0.0186976j 0.0339246+0.0107798j 0.0202894+0.0279937j -0.0246942+0.0172121j 0.00165384+0.00387708j -0.0546205+0.0132067j 0.011184+0.0277281j 0.0376337-0.00423035j 0.00819038-0.0552305j 0.0316294+0.00472852j 0.0564549-0.0107158j 0.0341775+0.0189496j 0.0494154+0.0170854j 0.0607562-0.0037328j 0.0102473+0.0682513j 0.0828873+0.0600297j 0.0244642-0.0660643j 0.0409113-0.0302471j 0.0137045-0.0525551j 0.0579785+0.0113128j -0.0333122+0.0667767j -0.00580694+0.0171569j 0.0513372-0.00649212j -0.0220858+0.0151217j -0.0986474-0.0999468j 0.0265281-0.038164j 
-0.0494531-0.0636149j 0.0481216-0.131003j -0.073141+0.145312j -0.304042-0.217512j 0.154006-3.33067e-16j 0.206052-0.325442j -0.236956+0.104178j 0.0417474-0.212219j 0.0357493-0.0870348j 0.076905-0.00365377j -0.00741693-0.0218224j -0.00747172+0.0332189j -0.0348644+0.0367407j -0.0713607+0.00876762j 0.0272115+0.091341j 0.0379478+0.0126528j 0.0557118+0.0123796j -0.0292065-0.00965075j 0.0240235-0.048429j 0.0111775-0.0121457j 0.0473317+0.00134683j -0.00153446-0.00725097j 0.00389591-0.012119j -0.0149551-0.0038021j -0.0285266-0.0123473j 0.0110227-0.00224162j -0.0389889+0.00846432j -0.0324231+0.0478698j -0.0253703+0.023668j -0.0221556-6.06161e-05j 0.0271987-0.00682416j 0.0160298-0.00368714j -0.0517185+0.016189j -0.00569847+0.0136314j 0.0362432-0.03993j -0.0650239+0.00321575j -0.0318456-0.0435163j -0.00727396+0.0526413j 0.014273+0.0117988j -0.00913834+0.056106j 0.00669365+0.0235396j 0.0140003+0.0224937j 0.0137736+0.00897954j 0.00778748+0.00403814j -0.00373433+0.0133822j 0.0202584+0.0025124j 0.010955+0.010048j 0.00363739-0.0203489j -0.0162369+0.0287822j 0.00227811+0.00582195j 0.024258+0.00869023j 0.00728552-0.00993965j 0.0153124+0.00870664j -0.00722738+0.0122976j 0.00870442-0.00427094j 0.000157144+0.000434677j 0.0062593-0.0228759j -0.00324327-0.0193724j 0.0152948+0.00551086j -0.000123285+7.03402e-06j -0.0120356+0.0120449j -0.00568025-0.0366169j -0.018845-0.0102444j 0.0205509-0.0182756j -0.0157967+0.00243947j 0.0143517-0.00814352j 0.0145332+0.00271387j -0.00442317+0.0255938j 0.0229005+0.000312403j 0.00930688-0.00101649j -0.00101044+0.0103419j 0.0114258-0.0162305j 0.00976277-0.0074476j 0.0149888-0.00493321j -0.00688991-0.000191469j 0.00524207+0.0192357j -0.02118+0.0122942j 0.0151576-0.00876241j 0.0189721-0.0159059j 0.00691142+0.0163809j 0.0208124-0.000444826j 0.0126459-0.0121601j 0.01932-0.0126142j -0.00385403+0.0177379j -0.0207066+0.0324449j -0.00729145+0.0151926j 0.0142006-0.021719j -0.00923886-0.00123621j 0.00273181-0.00792998j -0.00709617+0.011893j -0.0205914+0.01061j 0.00164346-0.00439711j 0.00629119-0.00245735j 0.000136946+0.00712558j -0.00367671-0.00104835j 0.00465726-0.0102912j 0.000828157+0.00144702j 0.00502941+0.00181091j 0.0128759-0.000631678j 0.0171139-0.0037901j 0.0118428-0.0217616j 0.000257292-0.0123063j -0.00467113-0.0035633j 0.00113242-0.00103962j 0.0106368-0.00800569j -0.00958107+0.0288077j 0.0104724-0.00153028j -0.000994517-0.00761093j -0.00595119+0.0127278j 0.00489791+0.000899758j -0.0103828+0.00442821j 0.00299885-0.00457436j -0.00108935+0.00250885j -0.00901854+0.00895621j 0.00267581-0.0110129j -0.00537361+0.00620757j -0.00343061+0.00456968j -0.000704527+0.0028193j -0.0104633+0.00216014j -0.00602209+0.019129j -0.00311397+0.0177419j -4.05953e-06+0.00258999j -0.00752468-0.00347976j 0.0104589-0.0179567j 0.00289468+0.00186072j -0.000645674+0.0156798j 0.00322105-0.00831913j -0.00934676+0.00890279j -0.00386341-0.00549762j -0.0126872+0.00223125j -0.00422756-0.00766127j -0.0102967+0.0136082j -0.00643395-0.0125693j 0.0145598-0.0136464j 0.00153911-0.00668231j 0.000722242-0.0111287j 0.000472618+0.000578204j -0.00236557-0.00305407j -0.00251096+0.00364496j -2.81507e-05-0.00629817j -0.000990028+0.0014581j 0.00557219-0.0109399j 0.0144366+0.00212919j -0.00405286-0.00306019j -0.00914497-0.00856009j -0.00242734-0.00880506j 0.00264102-0.00142982j 0.00877014-0.000405005j -0.00368647-0.000857127j 0.0119624-0.00305144j 0.00311777+0.000889459j -0.00613706-0.0131525j -0.00321487-0.00556985j -0.00514499-0.00425084j 0.019674+0.00495006j -0.0167991+0.0115578j -0.012079+0.00207845j -0.000750527-0.000463229j 0.000812132+0.00318748j 0.00393077+0.00470023j -0.010223+0.00578407j 0.00729205-0.00180997j -0.00280634-0.00620286j 0.00660868+0.0111082j 0.0147871+0.00321205j -0.00982893-0.0102223j -0.00716903+0.0212336j 0.00106101-0.00340826j -0.00119728-7.02228e-05j 0.000185672+0.00466548j -0.00211149-0.0144983j -0.00321271-0.00251769j 0.00569748+0.00392841j 0.00699404+0.00534092j -0.00302605+0.000580947j 0.00607592-0.00350547j 0.0115018-0.00431654j -0.013162+0.00237783j 0.000901886+0.00342485j -0.0112337-0.0103011j -0.0224866-0.00501425j 0.000328377+0.00445503j 0.00399349-0.0108399j -0.00922848-0.0097726j -7.51033e-05+0.0237816j -0.0234227+0.00643005j -0.0048397-0.00169787j -0.00699244-0.00393395j 0.0027348-0.00744238j 0.000176243+0.0133446j 0.0119936-0.0302881j -0.00989467+0.0195657j 0.0218554-0.0114341j -0.00996824+0.00433517j -0.00366813-0.0121569j 0.00704465+0.0239912j -0.0132059+0.00444948j -0.0152213+0.00422659j 0.00807228-0.010172j -0.0064148-0.00200715j -0.0127874+0.00526105j 0.0142869-0.0176606j 0.00799443+0.016745j -0.0181709-0.012488j -0.00284565-0.00546464j 0.00850329-0.0401766j -0.0199979-0.00737411j 0.0244574+0.0031646j 0.0186524+0.00416063j 0.0224009-0.0206706j 
