-0.0491467+0.0908635j 0.11541-0.091571j 0.0355644-0.0620352j -0.103163-0.00561701j -0.0776634+0.0344789j 0.0256762-0.0588184j -0.0573914+0.0316998j -0.0517523-0.0131584j -0.0153584+0.0391118j 0.0501541+0.0425735j 0.021313-0.0101528j -0.0251614-0.0248265j 0.0247194+0.0118578j 0.019966-0.0145438j -0.0172269-0.0349088j 0.0343879-0.0175002j -0.020701+0.0214068j 0.094887-0.0535858j -0.00116886+0.0450821j -0.0111301+0.0171727j 0.00131274+0.0155527j -0.0341827+0.0450089j -0.0281745-0.00759285j 0.00385873+0.0128658j 0.0315801-0.0103936j 0.00920724-0.00763481j 0.00454912-0.0178974j 0.0243836+0.000984113j -0.0572271-0.0185108j -0.00774552+0.00662033j -0.0263654+0.0100528j 0.00373218+0.0100651j -0.0159722-0.0188481j -0.00328247+0.00257432j 0.0246283-0.00232419j 0.0203085+0.0174384j -0.0229134-0.00507688j 0.0136416+0.0223278j 0.0173453+0.0107055j 0.0339881+0.0204755j 0.00638642-0.0253235j 0.0177069-0.00988066j -0.00229784+0.0354638j 0.0138864-0.0191984j -0.0268095+0.0282851j 0.0228834+0.000959984j 0.0338616-0.00391994j 0.0192499+0.010597j 0.0160886-0.0277413j 0.0152491+0.00333204j 0.00401515+0.00132075j 0.0101682-0.00559986j -0.0188664-0.00112339j -0.0107186+0.00746815j 0.0105237+0.00602071j 0.0249361+0.0167181j -0.0738381-0.00443964j 0.00495942-0.00697917j -0.0224163-0.0202244j 0.00839126-0.0277731j -0.0291329-0.0149837j -0.00981651+0.0186449j 0.00392297+0.00115998j 0.0111248+0.0142307j -0.00504236+0.00579167j 0.00154062-0.00221035j 0.00228283-0.0250123j -0.00350068+0.0167002j 0.00646653+0.0178769j 0.0136874+0.00257082j -0.0206655+0.00846055j -0.00341058-0.00239295j 0.0105678-0.0117895j -0.000829864-0.0209543j -0.00373308-0.00163206j -0.0027553+0.00409513j 0.0102431-0.00254444j 0.00829785+0.000836746j -0.0121488+0.00407793j 0.00179431+0.00390757j 0.00102035-0.00215719j 0.00864497+0.00268458j -0.00180829+0.00591599j 0.0199386-0.00676218j -0.0235947-0.0134283j 0.00590293-0.00198638j 0.0113592+5.40932e-05j -0.0237636+0.0145337j 0.0149234-5.22434e-05j 0.0198223-0.0249298j -0.00832229+0.00614273j 0.00485109+0.0153874j -0.000585124-0.00697519j -0.00325237+0.00069831j 0.00348554+0.00689673j -0.0238059+0.0135699j -0.00265687+0.0013368j -0.025468-0.0156605j -0.003414-0.00145513j -0.0252498-0.010993j -0.023775-0.0201184j 0.0256723-0.015052j -0.00488931-0.00211087j -0.0216809+0.0198876j 0.0152523-0.0034645j -0.0145301+0.0220456j 0.0295278-0.0232838j 0.00584711+0.00312226j 0.0111105-0.0198942j 0.0178982+0.0252139j 0.00165875+0.00986339j -0.0165449+0.00757831j -0.0307241-0.000746927j 0.0167472+0.0183053j 0.00434397-0.0110461j -0.0369554+0.0129138j 0.0024878-0.0128282j -0.00583466+0.0162868j 0.00956847-0.0147759j 0.0146423-0.00731212j 0.00273159-0.0134629j -0.020056-0.00651655j 0.0364806-0.00242672j -0.0154049+0.0042857j 0.00163505+0.0136706j 0.0135848+0.00328051j -0.00205275+0.00476131j 0.0310301+0.00996083j -0.0199005+0.000883167j 0.00972623-0.00215643j 0.0194974+0.0070746j 0.0123045-0.0158183j 0.00540584+0.0119073j -0.0149244+0.0032961j 0.00320454+0.00110068j -0.00776802-0.018749j 0.00613533-0.00266555j -0.00483085+0.031852j -0.0167519+0.0144576j 0.0155594+0.00773615j 0.00688239+0.000787346j 0.00223626-0.00852964j -0.0297061-0.00229318j -0.0478552+0.0222548j -0.02493+0.0160105j -0.0344817+0.00604403j -0.00928041-0.0260964j 0.00144307+0.0107345j 0.00579949+0.0273776j -0.00965814+0.0292312j 0.0178656-0.0411101j -0.00524168+0.0265164j -0.0241108+0.0193028j 0.0287859+0.0121111j 0.0181177+0.014864j 0.0115844+0.00558334j 0.0141404-0.0297141j 0.0159965+0.00876629j 0.0201592-1.01957e-05j 0.0113018-0.0181954j -0.042946+0.00685796j 0.0119013+0.00112403j -0.0218853+0.0737086j -0.02758+0.0132491j -0.0256508+0.019451j 0.0266671-0.0392193j 0.0205828+0.00612043j -0.0308942-0.0346611j -0.0513294-0.018411j -0.079688-0.0200075j -0.0877487-0.0120817j 0.00220689+0.0149987j -0.0752015-0.096764j 0.0197393+0.0566715j 0.0252506-0.0586167j 0.105508+0.0789132j 0.0221485-0.040273j 0.0443728-0.0299375j -0.0214008-0.119048j 0.0751779-0.0819342j -0.0800749+0.0131995j 0.0904466+0.14837j -0.000177686+0.00394976j -0.12951+0.0208328j 0.057159+0.0413363j 0.0954113-0.0692586j 0.0968015-0.205096j 0.0590258-0.112076j -0.10124+0.0256221j -0.0960769-0.0543555j -0.0134026+0.00624256j 0.00618605-0.182333j 0.065194-0.0834611j 0.178353-0.148712j -0.0242384-0.109718j -0.216099+0.107883j 
0.0626687-0.109447j 0.0468062-0.054723j -0.127411+0.0323648j -0.0646959+0.0709303j -0.0498981-0.042644j 0.0196203+0.0304952j 0.101931+0.00180708j 0.0167252+0.0585154j -0.0104272+0.00175524j 0.0369605+0.0344517j -0.0233313+0.00594292j -0.0150561-0.0141308j -0.018575+0.0185981j 0.0260396-0.0314633j -0.0748512+0.024725j -0.0101124-0.0226163j -0.00323681-4.80045e-05j 0.0265994+0.0132239j -0.0177418-0.032077j -0.0108165-0.0211484j -0.0213061-0.0275978j -0.0309191+0.0209171j -0.0275096+0.00955347j 0.000554601+0.0186281j 0.0482235+0.0180573j -0.048509-0.0203862j 0.00945106+0.0295454j -0.0170849-0.0267208j -0.000998152+0.0296733j 0.0452983-0.00719893j -0.00752039-0.0131684j -0.0380444+0.00655985j -0.0109415+0.00664035j -0.00603845-0.0172016j -0.00668499+0.0083396j -0.0104074+0.000885541j -0.0335619+0.00373451j -0.00495986-0.0188226j 0.00476656-0.00591757j 0.0143736-0.00390417j -0.00660292+0.0220872j -0.00156885-0.0139915j 0.00181604+0.0105272j 0.0161617+0.0144093j -0.0500212+0.0166519j -0.0124053-0.0237156j 0.00744539-0.0144599j 0.0142863+0.00163148j 0.00741091+0.00134601j 0.0399844+0.000973193j -0.000469672-0.0117782j 0.0353024+0.0020493j -0.0261454+0.000283483j 0.000621209-0.00166176j 0.00323928+0.00829265j -0.0107383-0.0222731j 0.00984173-0.00874259j -0.0135013+0.0149656j 0.0247916+0.0163682j 0.015179-0.00323344j 0.0252153+0.00624774j -0.0269035-0.0205438j -0.0456669-0.0233339j -0.0156893+0.000230565j 0.0115122+0.0246967j 0.0214617+0.0139689j -0.00264313+0.00341857j 0.00230776+0.000325506j -0.0117147+0.0103108j -0.00292451+0.0126133j -0.0216172-0.0124984j 0.0112968+0.00562446j 0.00275294-0.000342676j -0.00128718+0.0285713j 0.00629658+0.0139166j -0.0157301+0.014394j 0.00300846-0.00228405j 0.0103084+0.00394698j -0.00814467+0.0124607j 0.000598022-0.0159208j 0.0160746-0.00485754j 0.00825638-0.0107102j 0.0190498+0.00160999j -0.00965042+0.00948666j 0.0135593-5.39133e-05j 0.0326613+0.0216832j 0.000545004-0.00241463j 0.00374698-0.00193172j 0.0192865-0.00475749j -0.00152013-0.0117895j -0.0110792+0.00298362j -0.0190915+0.0120341j -0.00648793+0.0116116j 0.0104131+0.017373j 0.0223021+0.0169176j -0.00221917-0.0109364j -0.00438746-0.00869493j -0.00736182-0.014384j 0.00811126+0.0174758j -0.00538979-0.0138747j 0.00776294-0.0110565j -0.00296645-0.019386j 0.01863-0.00671809j 0.0175894+0.0119048j -0.0111453-0.0171559j -0.0323459+1.22459e-05j 0.0153044+0.0124926j 0.00896828+0.00436787j -0.00430743-0.00932768j -0.00995501-0.0237779j 0.000809068+0.0211425j -0.0164245-0.0110921j -0.0255811+0.00919185j -0.014285-0.0111763j -0.00382136+0.009932j 0.0127905-0.0163092j 0.00531012+0.00774475j 0.0233325-0.00985139j -0.00204015-0.00772683j -0.042769+0.0108257j 0.0111171+0.00132386j -0.0164468-0.018041j -0.0148493+0.011847j -0.00326069+0.0103491j -0.024719+0.00506133j 0.00140295+0.00995124j -0.0383591+0.0339429j -0.00926546+0.0304421j -0.0336493-0.00336876j -0.00192832-0.0147351j 0.0226237+0.00220946j 0.0304254-0.00935661j 0.0165472+0.00169339j 0.0145073+0.00351544j -0.00359596-0.00929445j 0.0319201-0.0276493j -0.0456951+0.00982946j -0.0136943+0.0072987j -0.0175469-3.14074e-05j -0.0177031-0.00952106j 0.0143636-0.00717822j -0.0150984-0.00974742j 0.000596484-0.0448651j -0.0218044-0.00950848j 0.0222709-0.0175858j 0.0129529-0.0160297j 0.00754424-0.0100893j 0.00900449+0.00874767j -0.00354194-0.00600569j -0.00875076-0.00415805j -0.0223551-0.0134248j 0.00350193-0.034221j -0.00857868+0.00931039j -0.0133879-0.019218j -0.0264895+0.012924j 0.0223211+0.0287577j 0.0387277-0.0201107j -0.0264066-0.00982513j -0.0285957-0.0426153j -0.0411589-0.0363779j -0.0633563-0.046231j -0.0378502+0.0244591j -0.0473218-0.045574j -0.0202928-0.0338929j 0.0178887+0.0144596j 0.0364658-0.032484j 0.0220537+0.0403956j 0.0998037+0.00615409j -0.0375381-0.0662874j -0.0028931-0.0551403j -0.0586184-0.0754856j -0.0176243-0.0190669j 0.0576996+0.0394208j 0.00726956+0.0828074j 0.0568694-0.0249095j -0.0646281+0.0176569j 0.0797993-0.00104654j -0.0162044+0.0366447j 0.0438033-0.0402468j -0.0416799+0.162453j -0.0697998-0.0922086j -0.125221+0.138399j -0.0235612+0.0703787j 0.0759187-0.162113j -0.0682692+0.0261037j 0.0339502-0.0449163j 0.239313+0.0950495j 0.0261051+0.0604909j 0.00743264-0.0534034j -0.0801446+0.0269922j 0.0759074-0.133278j 0.0684103-0.0823678j 0.107508-0.077713j -0.0117938+0.102134j 0.180468+0.020385j -0.140948-0.166807j 
0.0257802-0.061427j -0.00974641+0.0818106j -0.0237325-0.0150896j -0.0314559-0.00750861j -0.00988948+0.00506195j 0.0644869+0.0105641j 0.0189362+0.053242j 0.0463384-0.0324629j -0.0556671-0.0463203j 0.0714765-0.031951j 0.0386353+0.0340794j -0.00498617+0.0171692j -0.0486778-0.0080095j -0.00555699+0.0521386j 0.0404348-0.0280512j 0.0197724+0.0557885j -0.0156385+0.0215705j 0.0246728+0.0299665j -0.0124286-0.035503j 0.0381926+0.0466957j -0.0699738+0.0034833j 0.00632166-0.0480124j -0.0164725+0.0154103j 0.0221222+0.0122844j -0.0122172+0.012431j 0.00213181-0.0376543j 0.00654019-0.0365533j 0.0237056-0.0233447j -0.0262855+0.0168422j 0.0299264-0.0253091j 0.0112627-0.0158794j -0.00630338-0.0100398j -0.00181274+0.00947953j -0.0432695+0.00891957j 0.0491647-0.0713171j 0.00592096+0.00763269j 0.0170978-0.00684636j 0.0304764-0.00104138j 0.00955184-0.042084j 0.0210914+0.0213264j 0.00644279-0.0301038j 0.0144611+0.0231733j 0.00399831-0.063063j 0.0153716+0.0232601j 0.00636267-0.0108692j -0.0298504+0.0411907j 0.00185744+0.00907463j -0.0239833-0.00585393j 0.0358717+0.0398129j -0.00224047+0.0195216j -0.0211342+0.0378936j 0.0132341+0.000139025j 0.0165657-0.00811847j 0.00491623+0.0090957j 0.00431435-0.0239581j -0.0239207-0.0227849j -0.00704374+0.0268967j 0.00867958-0.00846615j 0.0118749+0.0278551j 0.0419539+0.0264887j 0.0120618+0.00436081j -0.0195626-0.00355223j 0.0285034+0.00356568j -0.012852-0.0266389j -0.0157892+0.0194591j -0.00167948+0.000620328j 0.020087+0.0346425j -0.013905-0.0171116j -0.0200787-0.0194581j 0.00422417-0.0112946j 0.0043263-0.0175949j -0.00460332+0.0187075j 0.0148105+0.0210965j -0.00114451+0.018613j 0.0205484+0.0210578j 0.0179602-0.00563805j 0.0223034-0.015397j -0.0194325-0.0111649j -0.0330807+0.0279772j -0.0253867-0.0116401j 0.00330338+0.00266897j -0.0168515-0.00316187j 0.00685105-0.0104231j 0.00664735+0.0146336j -0.0311679+0.048143j 0.00510575+0.0275463j -0.0256284+0.00698049j -0.0163119+0.000246552j -0.0257764+0.00473653j 0.0233871+0.0305875j 0.0113153+0.0091156j -9.32441e-05+0.00253016j -0.0275966-0.00319858j -0.00904243+0.00754404j 0.00774767-0.00630474j -0.00457679+0.0115748j 0.00999941+0.00635294j -0.0306237-0.0138841j -0.0138509+0.0221304j -0.00730332-0.00735672j 0.0271767-0.00133779j 0.0262209+0.01761j -0.0219341-0.00371615j 0.00559584-0.0139499j -0.0185606+0.0075516j -0.00500802-0.0333077j -0.0111417-0.0220936j -0.00926094+0.0125273j 0.00794078-0.0354541j -0.0259464-0.0252643j -0.0145519+0.0104118j 0.0223486-0.0294779j -0.00258733+0.00898071j -0.00296506-0.00947622j -0.00256891-0.0164178j -0.0265981+0.0272696j 0.0075476+0.010085j 0.00458639+0.0370338j 0.0578802-0.0179293j 0.0616254-0.0429373j -0.0186648+0.0166807j 0.00228798-0.0253067j 0.0421339-0.00449318j -0.0248817-0.00558776j 0.0291942-0.0345365j 0.0103589+0.0159755j 0.0291748-0.0359037j 0.0101316-0.000583639j -0.030441-0.0331258j -0.0417884-0.00852489j 0.0276824-0.00879948j 0.0376534-0.023969j -0.00954589+0.0462577j -0.0206604+0.0324829j -0.00391879-0.0144957j 0.0367023+0.0144757j 0.00537188-0.0315733j -0.0520922-0.0157032j -0.0249978-0.00129894j -0.0345662+0.00430576j -0.0224526+0.0155076j 0.0395884-0.0166758j -0.028598+0.0406591j -0.0338531-0.000945102j -0.039486+0.0277047j 0.00847364+0.0031706j 0.00573571+0.0115973j -0.00138797-0.0131244j -0.0303146+0.0227198j -0.0123621-0.0524617j 0.0508262-0.0127407j -0.0299897-0.00410998j -0.0209635-0.0208462j -0.062308-0.00925351j -0.0386768+0.0367679j 0.00625851+0.0339532j -0.0305659+0.0157389j -0.0219215+0.0567601j -0.0209193+0.0079847j 0.0298595-0.0495279j -0.0647057-0.0203481j -0.0656913-0.0126971j -0.00523271-0.0289515j -0.0450473-0.0230651j -0.0764431+0.0704829j -0.0297635-0.0299172j -0.0109182+0.0484605j -0.00359382+0.0457266j -0.038794-0.119298j -0.0710721-0.0857608j 0.0808493+0.0799901j -0.0933234-0.140386j -0.0747422-0.0350622j -0.0558448-0.0955573j -0.0343059-0.0585723j -0.00328941+0.114186j -0.0747161+0.0135732j 0.0214048+0.00114246j -0.0182806-0.048544j -0.238449+0.0883908j 0.0329212+0.0119738j -0.0335713-0.132002j -0.0260503-0.0412079j -0.0569299+0.0853956j -0.0394365+0.0150836j -0.033876+0.0298778j 0.0311325-0.0141164j -0.0237351-0.0128324j -0.0987264-0.0353164j -0.178077+0.135431j -0.0447871+0.00164254j -0.121539+0.126346j 0.0252205+0.052478j 0.185601-0.163974j 0.175067+0.248123j -0.147182+0.0862236j 
0.0056375+0.0171772j 0.0750251-0.060032j -0.0435716-0.0223561j 0.002299-0.0245999j -0.09184+0.0637923j 0.0595754-0.0174887j 0.00686106-0.000243761j 0.0585917+0.00114962j 0.0902173-0.0819365j 0.0617957-0.0355547j 0.0501121+0.135139j 0.114895-0.000253917j -0.0706122+0.0284226j -0.0329053+0.0386397j 0.0660725-0.0546362j -0.000281283+0.0412066j 0.00292098+0.104591j -0.0129847-0.000717459j -0.0739214-0.0593242j 0.0368642+0.061547j -0.0721344+0.0111609j -0.00468543-0.0268643j 0.00905154-0.0273851j 0.0441471+0.0375167j -0.0637981+0.0382629j -0.00995063-0.00595105j 0.00541594+0.0256221j -0.0257326+0.0316169j -0.0004765+0.00732827j 0.066491-0.0160831j -0.0439106-0.0236049j 0.00679918+0.0504603j -0.0213679+0.0630887j -0.0190852+0.0272777j 0.0350257-0.0332279j 0.0357151-0.0129969j 0.0190698+0.00135094j -0.0110756+0.031573j 0.0172568-0.0205825j 0.0175552+0.00485065j -0.00505225+0.0108315j -0.0276036-0.00217894j 0.0169025+0.0195211j -0.0452255-0.00763812j 0.0439117+0.0135512j 0.014525+0.00854937j -0.0132862+0.0111871j -0.0318151+0.022j -0.0680504+0.0319618j 0.0165234+0.0164645j 0.0024329+0.0214413j 0.00505058-0.0315393j -0.0122091-0.0219286j -0.0117885+0.013789j -0.0400356+0.00489406j -0.0213942+0.00961684j -0.0397225-0.016431j 0.00222092+0.00700456j 0.0223939+0.00304053j 0.0264331+0.0222689j -0.0185083-0.00634478j -0.0121447+0.0349243j -0.0118383-0.00995466j -0.00210271+0.0346203j -0.0133312+0.0194424j 0.0047357-0.0248357j -0.0220652-0.00157146j -0.00888522-0.0129753j -0.0220873+0.0220277j -0.0165335+0.00494024j -0.00196961+0.00260029j 0.00599273+0.00321016j -0.00634124-0.00258193j -0.0454559+0.00714051j 0.016527-0.00360827j -0.0345304-0.00288434j 0.0142973-0.0206199j 0.00547778+0.0265233j -0.00149167+0.0166909j 0.0250488-0.00972986j -0.00542342+0.00222641j 0.0142361+0.0323912j 0.0110981-0.0247375j -0.00222926+0.0103213j -0.00193739+0.00475284j 0.0096565+0.00258756j -0.0043785-0.00540872j 0.0171598-0.012583j 0.0299088+0.00605274j 0.0113672-0.000549304j -0.00239222-0.00198751j -0.0252914+0.0248645j 0.00449085+0.00666624j -0.0117576-0.00277746j 0.0102362-0.00519086j -0.012886-0.0115326j -0.00725544-0.000378963j 0.00395799+0.000114678j 0.000554681-0.000602518j -0.0107351+0.0256233j 0.0109347-0.0168145j 0.00633994-0.016801j 0.00832014+0.00113244j 0.0277468-0.0228622j 0.0310082+0.0280208j -0.0128518-0.00965699j 0.0431692+0.00149907j -0.00084258+0.0280723j -0.0217907-0.0109469j 0.0257616-0.0366561j -0.0016456-0.00385201j 0.021291+0.00389854j 0.00970845-0.00188608j 0.00187915-0.0168671j -0.0411523+0.00802737j -0.0339131+0.016833j 0.0304371+0.0339096j -0.0242742+0.00641517j 0.0375467-0.0412475j -0.0365027-0.0379621j -0.00450007+0.0188993j 0.0302462+0.0135258j 0.0289292-0.0207425j -0.00859922-0.040518j -0.0358883-0.00443994j -0.0216098+0.00156647j -6.70112e-06+0.0270994j -0.0479375+0.00327529j 0.00334204+0.0041432j 0.0231109+0.0100434j -0.0688738-0.0234715j -0.0111111-0.0213504j 0.00282471-0.00113801j -0.00966234-0.0365225j -0.0338203+0.00199559j 0.0136638-0.0428645j 0.0195692+0.00911766j -0.00983441-0.000426546j -0.00784079+0.0197737j 0.0447726-0.00478806j 0.0237071+0.0063071j -0.00629437-0.0224471j 0.0293926-0.0142041j 0.0442237+0.030932j -0.0122497-0.038075j 0.0087935-0.0051422j -0.00816668-0.0251661j -0.02091-0.0146076j -0.0444509+0.0372739j -8.3138e-05+0.0131981j 0.038979-0.0121705j 0.0126539+0.0319397j -0.0113501+0.0281414j -0.00729678+0.0322047j -0.0381447+0.0218791j -0.0146728+0.0212272j -0.0464308-0.0777406j 0.0438442+0.0161378j -0.0179914-0.0230287j -0.00508571-0.0174525j 0.0894062+0.120663j -0.0536812+0.00927064j 0.0360776-0.048661j -0.0330188+0.0144278j 0.0891602+0.0498813j 0.049691+0.0661558j -0.00377667-0.0133009j 0.0782049-0.016571j 0.00977313+0.028205j 0.0409127-0.088592j 0.0645535-0.0837883j -0.0596374-0.0192418j 0.0632277-0.0429648j -0.116465-0.0142573j 0.030062-0.0619915j 0.103578-0.0973383j -0.00426883+0.0376834j 0.0371645-0.0328939j -0.220823+0.0942592j 0.128264+0.030331j 0.0500493+0.0007313j -0.0242718+0.047423j -0.020616-0.133367j 0.0458014+0.0444215j -0.05181+0.0632596j -0.0026947-0.0146018j -0.016169+0.0504069j 0.0812383+0.0148434j 0.123348-0.0450611j -0.0636075+0.0315311j 0.00618671-0.0574255j 0.187903+0.00245441j -0.0820408-0.0623651j -0.155881-0.150831j 0.0734664-0.00774215j 0.00902091+0.0814492j 
0.030557+0.0952202j -0.0118694+0.0498658j -0.00107411-0.0212753j 0.0445404-0.0481528j 0.00585792+0.0312958j 0.0470084-0.0108382j 0.0435978+0.00877035j 0.015412-0.0269493j -0.00494763-0.0105145j 0.0158726-0.0584399j 0.0372095+0.0101385j -0.0251156-0.0250975j -0.045692-0.0616933j -0.0571691-0.0142846j 0.0548034-0.0166822j 0.00539284+0.00232144j 0.0345602+0.0349488j 0.021258-0.0143298j -0.0116074+0.00421686j 0.0468587-0.0365771j 0.0401807+0.0305924j 0.0274716+0.0112355j 0.132413+0.0357529j -0.0227314-0.00298603j -0.0613909+0.0365429j 0.0386469-0.016771j -0.0177136-0.0386899j -0.0259057-0.0318394j -0.0242098-0.0454011j -0.00100697-0.00979617j 0.00656888+0.00387811j 0.0351465-0.0361897j -0.0174625-0.0106915j -0.0225517-0.0001425j -0.0122949-0.036701j 0.0202974-0.0216505j -0.0277502+0.00520477j -0.0324322+0.0151954j -0.00798313-0.0203877j -0.000313889+0.00787471j -0.0162163-0.000785557j 0.0447249+0.0076911j -0.0295162+0.0345132j -0.0273409-0.00456879j -0.0311363-0.0558398j 0.0440036-0.0517892j -0.0103101-0.0062654j -0.0157379+0.00653495j -0.0515519-0.0299911j 0.000963552+0.0225048j 0.000463253-0.0172315j -0.0121205+0.0288228j 0.017891+0.0284948j 0.0272761+0.0372751j 0.0343962+0.0290012j -0.0117945-0.0179092j 0.0207206+0.0213514j 0.0120734-0.0119883j 0.0132624+0.000933839j 0.0121855+0.0408418j -0.00504569+0.0109218j -0.0187888+0.0288717j 0.047201+0.0273761j -0.00847287-0.000138608j -0.00437441-0.0336986j 0.0281586+0.0315305j 0.00230128+0.0262004j 0.00554707+0.00855878j 0.0174809-0.00235616j -0.0208507-0.00520813j 0.0293038+0.0147165j -0.00171474+0.00500484j -0.000557427+0.0297128j -0.0234307-0.000339751j 0.0337414+0.0392844j -0.0114717+0.00654008j -0.00590355-0.00529098j -0.0140874+0.0159573j 0.0162382-0.0229892j 0.0434783+0.0159187j 0.0283516+0.00534105j -0.0121674-0.0170572j -0.0137826+0.0211067j -0.0203705-0.00373015j 0.00398606-0.00784474j 0.0223464+0.00828115j 0.00223568-0.0246355j -0.00121255-0.00953659j 0.00515746-0.0103466j 0.00205971-0.0373244j -0.0227797-0.00432679j 0.00713128+0.0122625j -0.00594295-0.0282586j 0.00428706+0.0131946j 0.0114884+0.0227004j -0.0151201+0.00745983j -0.0264849-0.0163106j -0.0299154+0.00159969j -0.0201901-0.0243933j 0.00429903+0.0290455j 0.00308381+0.0367642j 0.0327182-0.00108264j -0.0418219-0.0112137j -0.00648051+0.0235433j -0.0347811-0.0459478j -0.00842524+0.00640846j -0.00176149-0.0231374j 0.0241346-0.00079734j -0.0274086+0.0214975j 0.0232442-0.0188611j 0.011418-0.00785803j -0.0101656+0.0230082j -0.00583289-0.0683212j 0.00433335+0.0279065j -0.0293376+0.000881948j 0.00361259+0.0571164j -0.00245857-0.00988641j 0.0117876+0.0434596j 0.049786-0.00735231j 0.021857-0.00696391j -0.0146868-0.0187336j -0.00634812-0.0246374j 0.00810388-0.00896852j -0.00680143+0.0055481j 0.0210835+0.00164147j 0.00516823+0.0128282j 0.0205007+0.028125j -0.0383951+0.0204272j -0.0260309-0.0193655j 0.0158149-0.0258625j 0.014043+0.0109798j 0.00524463+0.0398087j 0.0418346+0.0205035j -0.0545256-0.0750671j 0.0008914-0.0270006j 0.0511516+0.00408903j -0.0381844-0.0153321j 0.0246449+0.0243028j -0.013671-0.0116432j 0.0677787+0.01321j 0.013351-0.0268591j 0.0201157+0.0102332j 0.0189641-0.0370669j -0.0177286+0.0172408j -0.0205249+0.0246608j -0.0471641+0.0304664j 0.00814832-0.0119646j -0.0344709-0.0194285j -0.0199118-0.020129j -0.0305062+0.0118635j 0.0129477-0.0298317j 0.0407575-0.0328423j -0.00823104-0.0219566j -0.0425481-0.0568546j 0.0730846-0.0825008j -0.0279231-0.00249003j 0.01314-0.0123173j 0.0684613-0.0542149j 0.00930888-0.0563176j 0.0340357-0.037184j 0.0110308+0.00241912j -0.0600938-0.0252518j 0.0646606-0.0323466j -0.0804944-0.057115j 0.040907-0.0158872j 0.109672+0.0911889j -0.0217814+0.00864658j 0.0200296+0.00263423j 0.0606996+0.00257339j -0.0277609-0.0951703j -0.10682-0.109286j 0.103652+0.0273525j -0.0110784+0.0146409j 0.109854-0.119926j 0.0299679+0.0345259j -0.0732763+0.0533613j -0.137432-0.0487521j 0.0494676+0.0706424j -0.106577-0.0488816j -0.151135-0.171185j 0.00700186-0.0192932j -0.0587146-0.0149772j -0.0632304-0.0475651j 0.0546823-0.0211776j -0.0658458-0.0172529j -0.0514013+0.0132354j 0.0581267-0.159928j 0.0863402+0.0260919j 0.167837-0.056904j -0.0347129-0.147729j -0.00530673-0.0799606j 0.122089-0.0350702j -0.00684191-0.0445259j 0.0790596+0.211903j 0.274348-0.0329291j 0.191322+0.319501j 
