0.00418524+0.0175505j -0.0488014-0.0333785j 0.0503231+0.00164296j 0.0328213-0.0177203j 0.00906013+0.0608503j 0.00678116+0.0109024j 0.0497602-0.0050746j -0.0155158-0.0581182j 0.00562182+0.0251794j 0.0201797+0.0572165j -0.0223413-0.00816252j -0.0252342+0.0104107j -0.00767751+0.0048073j -0.0164293-0.00482459j 0.0515743+0.0246779j 0.00525516+0.00139683j -0.00388323-0.00465933j -0.0149462+0.0269684j 0.0412346+0.000286795j 0.00477446+0.0131055j 0.00426958-0.00992876j 0.0103148+0.0165674j -0.00110285+0.00981766j 0.0274467-0.00941154j 0.0017978-0.0152813j 0.0135522-0.0117514j 0.018876-0.0263827j 0.0462751-0.0189782j -0.0138937+0.00486732j -0.00307263+0.00161613j -0.011892+0.00815468j 0.029259+0.00873695j 0.0364106-0.0123393j -0.0302398-0.0110838j 0.0235052-0.00266752j 0.014457-0.0105541j 0.0219952-0.0100818j -0.0239543+0.0074865j -0.00336868+0.0198767j -0.0170185-0.000469787j -0.00337912-0.000230539j 0.00259398+0.00338907j 0.00223447+0.000478458j 0.00448632-0.00961961j 0.0123798+0.0166163j -0.00675958-0.000540693j -0.00880835-0.00288075j -0.00188702+0.00261033j -0.0102808+0.00537546j 0.00202145+0.00403077j -0.0219512+0.000631381j -0.011638+0.00677294j -0.0251466+0.00766511j 0.0205067+0.000943954j 0.0176863-0.00300337j 0.00278716+0.004951j 0.0167478-0.0166273j 0.00303476-0.0152461j 0.00108402-0.00770803j -0.0187697-0.000363177j 0.00780728+0.00438465j -0.0171419-0.0040177j -0.00769285-0.00688094j 0.0271934+0.010849j 0.00397834+0.00273036j 0.00492394+0.00280813j -0.0037088+0.00448958j -0.0080093-0.0230832j 0.0122325+0.0171893j 0.0280498-2.65839e-05j -0.0107559-0.00312353j 0.00161211-0.00354486j -0.000410933+0.00136859j 0.00382974-0.026752j 0.00394003-0.00626217j 0.00306897-0.00314585j 0.0110012-0.00085309j 0.00839551-0.0150512j 0.0116791+0.0112216j 0.00266802-0.014536j 0.0298338-0.0250834j -0.0104345-0.0225839j 0.00908026-0.0145167j -0.000831887+0.0109691j 0.00703986-0.00465887j 0.00755998+0.0179149j 0.00339329-0.0192447j 0.00260865-0.00645414j 0.00181187-0.00044253j -0.0146938+0.0217382j 0.00764526+0.0039292j -0.00160034-0.0258905j -0.0354695+0.0246587j -0.00890689-0.0198241j -0.00483835-0.0109729j 0.0189749+0.0174845j -0.00265927+0.00120592j 0.0128011-0.0342747j -0.0192337+0.00266504j -0.0146644-0.00230124j 0.0295275-0.0023685j 0.00376025+0.00985569j -0.00683559+0.0113897j -0.00892044-0.0174199j -0.0151999+0.027576j -0.00273303-0.0193935j -0.00775501-0.00797595j -0.00607432+0.0130669j 0.00928572+0.0109889j -0.00510144+0.000968524j -0.00373989+0.0055622j 0.00499592+0.0140094j 0.00153385+0.000718526j -0.0236348+0.0411076j 0.0154033-0.0436851j -0.00866645-0.0560362j 0.00549876-0.0318321j -0.0471863-0.0285474j 0.0524178+0.0331474j -0.0378083-0.0172379j -0.0124538-0.0305139j -0.0489706+0.0283393j 0.00613731+0.0247231j -0.107451-0.0887681j -0.0667014-0.0285468j 0.0965842-0.0567662j 0.101587+0.00176375j 0.0674981+0.0753998j 0.0431646+0.0382334j 0.025209+0.067069j 0.0138154-0.0282651j -0.0953951-0.0127522j 0.159171+0.0562113j 0.0397605+0.115958j 0.0990664-0.0883101j 0.158871+0.136363j 
-0.0432185-0.0274621j 0.0131114-0.00972037j -0.00799957+0.0485931j -0.0170672+0.00596053j -0.0376999-0.0170724j 0.00293187-0.00221886j 0.0183795+0.00885522j -0.0224645-0.00863355j 0.00761028+0.0151211j -0.0336273-0.0104821j -0.00316571+0.0339354j 0.0352005+0.014946j -0.00288709+0.0209746j -0.0219866-0.032818j -0.00986928-0.00265793j 0.00329348-0.0234496j 0.0395376-0.00276211j -0.0205754+0.0211917j -0.0126505+0.0160519j 0.00988192-0.0149137j -0.0261057+0.0157245j 0.0145011+0.0156384j 0.00847165-8.47483e-05j 0.00235561+0.00176723j -0.0370131-0.00343164j -0.0114243-0.00983024j -0.00606426-0.0207396j -0.0232391-0.0156638j 0.0141997+0.00685387j 0.00967582-0.00860497j -0.00462818+0.0207832j 0.0165126+0.0149866j -1.22701e-05-0.00163407j -0.000851381+0.0139481j -0.000671198+0.0220181j -0.0076658-0.0125372j 0.0289981+0.00690178j -0.00368679+0.00361274j -0.000634259-0.00208655j 0.00958455+0.00159237j -0.0158865-0.030557j 0.00624395+0.0330231j -0.0144924-0.0120453j -0.0171462+0.00103449j -0.0189264-0.0133042j -0.00195818+0.0106364j -0.038594-0.00422668j 0.000367863-0.00288093j 0.0170476+0.00566181j 0.00523113+0.00188632j -0.0147774+0.0166997j -0.0150984-0.00131133j 0.00663248+0.0034626j 0.00983653-0.0311786j 0.00497087-0.00502795j -0.00197873+0.00950956j 0.00635037-0.00635013j 0.0115934+0.0102028j 0.00472231-0.00683391j 0.0121591+0.0247223j -0.00664056-0.0179784j -0.00875961+0.0110709j -0.00985241+0.00580238j 0.0160357-0.00993168j -0.013845+0.00101806j -0.0166212+0.00856896j 0.0170382+0.0119551j 0.0118018+0.0174306j 0.025992-0.0160267j -0.00683667-0.0124912j -0.0147359+2.74278e-05j 0.00227803+0.00133506j -0.0121129-0.00734643j -0.00305564+0.0315083j -0.00291292+0.0028138j 0.00644555-0.0070219j -0.0145219-0.00901162j 0.000495187-0.00691125j 0.00791964+0.00753723j -0.0271441-0.01543j 0.00477222-0.0093719j 0.0114053+0.00506756j 0.00251224+0.00825827j -0.00546719-0.00371775j 0.00509833-0.0175505j -0.000515843+0.000459517j 0.00828216-0.00436558j -0.00300113+0.0183184j -0.0016823+0.00828064j 0.00584407+0.000211017j -0.0144892-0.018863j 0.0237782-0.00772017j 0.00549323+0.00778719j 0.0101358-0.00315639j 0.0226813-0.0112577j 0.00411547+0.00446746j 0.0171997-0.0142771j 0.0240072-0.029397j -0.00922486+0.0196954j -0.00103166-0.012955j 0.0120554+0.00477138j -0.00984004-0.00736316j -0.0146358+0.000503194j 0.0162763-0.00639608j -0.00089394+0.0193887j 0.0194192-0.00993084j -0.0361801-0.0025974j 0.00558919-0.0361745j 0.0263345-0.0454404j 0.00107988-0.0500034j 0.00913172-0.0528854j -0.0119395+0.0332704j -0.00946458+0.0455618j -0.00348134-0.00812054j -0.00792983+0.00563544j -0.0140935+0.0130608j 0.000183984-0.0293452j 0.0155571+0.00485739j -0.0384681-0.0313781j -0.00275525+0.0208747j -0.053363+0.0127552j 0.0209016+0.0245549j 0.00920999+0.038453j -0.133391+0.0369641j -0.0425837+0.0157312j -0.158162-0.0765808j -0.0059002-0.0831925j 0.0478941-0.0542839j 0.049254+0.0530156j -0.00831353-0.0282111j -0.125303-0.0231173j 0.00893113+0.0404023j -0.0333551-0.103975j 0.119559+0.0559289j -0.153371-0.108292j 0.125024-0.0857683j 
0.0452706+0.0604433j 0.0148877+0.00295642j -0.00209839-0.0551899j -0.00813162+0.0194352j 0.0415365+0.0465474j -0.0107475+0.00245825j -0.0256883+0.033227j -0.00642765+0.0297585j 0.0036865-0.0191037j -0.0156305+0.0101985j 0.00202539-0.0225531j -0.00220677-0.0481491j -0.00141543-0.00112151j -0.017136+0.00900723j -0.00246543+0.00362837j -0.0368523-0.00231775j -0.0235992-0.0127069j 0.0247839-0.0172396j -0.0130043+0.0442503j -0.0288116+0.00542428j 0.0327817-0.00164794j -0.0130656-0.001288j -0.00111374-0.00821446j 0.0193264-0.00899741j 0.0287427-0.0239321j 0.0290498+0.00515654j 0.0190324+0.0259126j -0.0115891+0.0200285j 0.00630909-0.0189492j -0.00736367+0.00877221j -0.00800558-0.00530929j 0.00412153-0.012745j -0.00341747-0.0165072j 0.00763347-0.0015727j -0.00396927+0.00709693j 0.00303796+0.00824774j 0.000654526-0.00569115j -0.00859693-0.019241j -0.0127344-0.00121183j -0.0191986-0.0242115j 0.0105358+0.00317311j -0.0124035-0.0261101j 0.0027142+0.0255039j 0.00268589+0.0481767j -0.00813535+0.00103291j -0.00294339-0.0167982j 0.00397694-0.00173695j 0.0113947-0.00420795j 0.00776865-0.00811636j -0.0074364+0.00198317j 0.00224907-0.0281396j 0.000806947-0.0184285j 0.00216232-0.0120822j 0.00162502+0.0185209j 0.0136511-0.0147457j -0.00328555-0.00626948j 0.00738039-0.000930626j 0.00238492+0.00252222j 0.0020399+0.0158673j -0.0203633-0.0410811j 0.00552955+0.0167296j 0.00741218+0.000976553j 0.0147612-0.0217469j -0.0178909-0.0430924j -0.0129136+0.010671j -0.00778553-0.0135437j 0.00670655+0.0098256j -0.0152858-0.0262168j 0.0051547+0.00238246j -0.0211097+0.012209j -1.39274e-05+0.00110194j 0.00297086-0.00575894j -0.0171041+0.0214771j -0.00936131-0.00395769j 0.000739956-0.0226937j -0.0024546+0.0270589j -0.0124263+0.00727586j -0.0238824+0.0339515j 0.0179278-0.0151425j -4.59782e-05-0.00123754j 0.0110789-0.0205753j 0.0182774-0.00811566j 0.00605142-0.0312227j -0.00458925+0.0356849j -0.0133115+0.0235131j -0.00333062-0.0166443j 0.00130275+0.00419694j 0.0141761-0.0379482j 0.0105463-0.0159648j -0.00747083+0.0184188j -0.00901046-0.0160812j 0.015263+0.0224954j -0.0144231+0.0137891j 0.00341989-0.0112577j 0.00408321+0.0286722j -0.000517698-0.00227825j -0.0220583-0.0246577j 0.0097014-0.0247887j 0.00790369-0.00200459j 0.0150105+0.0138071j -0.0171239-0.00810159j 0.00268628+0.0198656j 0.0259936+0.0333479j -0.00462422-0.0454412j 0.000770524+0.000681401j -0.0294218-0.0502675j 0.0562228+0.0387115j 0.000572776-0.00553138j 0.027008+0.0242304j 0.0581991-0.0307891j 0.0407572-0.0309152j -0.0352797+0.0101745j -0.0343066+0.0421557j 0.0252403-0.060526j 0.0100877+0.0256059j -0.0198771-0.0399467j -0.00619206-0.0495505j -0.0272173-0.058179j 0.0543657+0.121787j -0.0210953-0.0360006j 0.0494918+0.0054786j 0.0695793-0.0422278j 0.0309845-0.0394694j -0.0240398-0.0249759j 0.050618+0.000559491j -0.123025+0.0169477j -0.0263265+0.0591384j -0.0564564+0.0250724j -0.0246225-0.00474479j 0.0993236+0.0957036j 0.036279+0.0593376j -0.0308908-0.0288868j -0.00967334-0.0531257j 0.0713763+0.115628j -0.170714+0.100157j -0.0428074+0.233119j 
-0.0184047+0.017839j 0.0220147+0.0559501j -0.0484078-0.0263181j -0.0569676+0.0543454j -0.0205494-0.0204103j -0.00246554-0.0107203j -0.00114057+0.0124222j -0.0503059+0.0847059j -0.00405622-0.0275552j -0.076431-0.0391049j -0.0129078+0.0384833j 0.0366256-0.00935369j 0.0184057+0.0027729j 0.00359627+0.00156038j -0.0255737-0.0212782j -0.000818437-0.0106354j 0.0209509-0.0137824j -0.0121835+0.0288596j -0.0387767+0.0311024j 0.0200692-0.0172298j -0.0134736-0.0157445j -0.0168052+0.0281931j -0.00500204+0.00173645j -0.0189337+0.0165325j -0.00303495+0.00987766j -0.024503+0.0271861j -0.00444119+0.0180614j -0.0151441+0.0108798j 0.0207685-0.0229637j 0.0289252-0.0202677j 0.00823145-0.0248968j 0.00869257+0.00983818j -0.01509-0.0193066j -0.000669063+0.010008j 0.0113019+0.0171058j 0.00380795+0.00127499j -0.00262159-0.000314298j 0.002122-0.00085776j 0.0217474-0.000563511j -0.00480048-0.000229199j 0.000121283-0.0215901j -0.00570408-0.0055087j 0.00123728+0.0234063j -0.0149303+0.0112677j -0.00053076+0.00990909j -0.00378833-0.00162168j -0.021581+0.00436446j 0.00631187+0.00632922j 0.00495357+0.00825171j -0.00866144-0.00733949j -0.0078914-0.0154645j -0.00406174-0.00712525j 0.0217223+0.00388151j 0.0116908-0.0396605j -0.00985876+0.0104166j 0.00908293+0.00578066j -0.00821168+0.00811664j 0.00412065+0.0145131j -0.00622095+0.0235611j 0.0167709-0.00298116j 0.0121585-0.0136753j -0.00582251+0.0190579j -0.00271142+0.0304161j 0.0147674-0.0456089j -0.000550073+0.00719028j -0.00860842+0.0121555j 0.0310995+0.0112099j 0.0354188+0.00618468j -0.00988218-0.0197462j -0.0229189-0.00660789j -0.00620248+0.000475031j 0.000807911+0.0042306j -0.0214274-0.00612781j -0.0233552+0.0433974j 0.0128483-0.0187247j -0.011313+0.0127812j -0.0155629+0.0309377j -0.0165434-0.00736528j 0.00291782+0.0155665j -0.000929029-0.00823698j -0.00363912+0.0130533j 0.0205746+0.0272212j 0.00872988+0.00458846j -0.0206494+0.0167454j -0.0113706-0.00626429j -0.00520905-0.0257107j 0.00728815+0.00864707j 0.0312159-0.014508j 0.0167645+0.011313j 0.0235415-0.00567982j 0.0111403+0.0123672j -0.0139279+0.0177616j 0.0119006-0.00486439j 0.00845421+0.00537442j -0.00349674+0.0253506j -0.0282747+0.00548352j 0.0246892-0.0141547j 0.0435787+0.0127875j 0.00522618-0.00317703j -0.00667749-0.00462848j 0.0237416+0.0275199j -0.0247719-0.00526994j 0.0067208+0.0307324j 0.000624602-0.020321j 0.00160028+0.0111484j 0.00599351-0.0431058j -0.00400799+0.0423259j -0.0108413-0.0115281j 0.0262796+0.0537656j 0.0241024+0.0182881j 0.0174622+0.0232317j -0.0417278+0.00555099j 0.00495832-0.0309275j -0.0201604+0.0859517j 0.0336032-0.0605569j 0.0121474-0.0425574j -0.00523597+0.0204971j 0.0628139+0.0361055j -0.0584835+0.0433675j 0.0659927-0.0236111j -0.000546023+0.046441j 0.0266932-0.0173785j -0.0798289-0.0334957j -0.0591845+0.0453442j -0.0409318+0.0170424j -0.0071898+0.0469425j 0.0441095+0.0187232j 0.0353002-0.0219251j -0.0348109-0.0973294j -0.0224678-0.0299984j -0.037182-0.0271959j 0.0359525-0.0549253j 0.028484+0.0236863j -0.136359+0.0697488j -0.0801377+0.287942j 0.168168-0.0799489j 
0.0606174+0.0213968j -0.0403548+0.0145082j 0.032939-0.0214598j 0.0206414-0.00515995j 0.0246165+0.0032516j -0.00601161-0.00960525j 0.0202804+0.0076928j 0.0204855-0.013241j -0.0125906-0.00417531j -0.0479444+0.00602664j -0.0167435-0.0350448j -0.0507844-0.0117184j -0.0148652+0.00214862j 0.00259632-0.0274845j 0.031065-2.20881e-05j -0.0138467-0.010068j -0.0167458+0.00434462j -0.00906649-0.0116447j 0.00135671+0.00176749j -0.00590698-0.0218655j 0.038473-0.00680723j -0.0477252+0.0782539j -0.0307917+0.00130245j 0.0239603+0.0280227j 0.0165158-0.00320065j 0.0112766+0.0316785j 0.0447412+0.0217573j 0.0262824-0.0264715j -0.00337748-0.0149503j 0.0122844-0.00998453j -0.0154791+0.00902022j 0.0254713+0.0234419j 0.0306179-0.000486804j -0.0280438+0.00752786j -0.0262051-0.0240389j 0.0159052+0.0118557j 0.00670343+0.0169593j 0.000221766+0.0190766j 0.0024232+0.0136302j -0.033267+0.0300944j 0.0146289-0.00684102j -0.0143168+0.0258366j 0.0211481+0.00656252j 0.0169331-0.0279182j 0.0119515-0.0333661j -0.0188671+0.0186495j 0.000131845+0.00816775j 0.0057268-0.00145566j -0.0122457-0.00237302j -0.0110081-0.00881355j -0.0129478+0.0181829j 0.00114597-0.0149007j -0.0133388+0.0322064j 0.00575613-0.0464066j 0.0272305-0.00345479j 0.0262202+0.0426938j 0.0245667-0.0238991j 0.0124918+0.0378232j -0.0123668+0.0158394j -0.0194673-0.00313383j 0.00647664-0.0186495j -0.00252136+0.0253763j -0.0118908+0.0419806j -0.0058205-0.0202988j -0.00346634-0.019652j -0.0134076+0.0257175j -0.00495449+0.01514j 0.00837506+0.0267378j 0.00822721-0.0531631j -0.01986-0.000703146j -0.0131645+0.0161152j -0.0186105+0.018569j -0.017675-0.0331617j -0.0133882+0.0325395j 0.0275107+0.0118919j -0.0264229-0.00100078j -0.0110961+0.0225805j -0.0268328+0.00948737j 0.0150632+0.00316193j 0.0391936-0.013134j 0.0632119+0.00931915j 0.0130381-0.00589368j 0.020936+0.0085205j -0.0215427-0.00501511j 0.0191562-0.023164j 0.0096214-0.0266394j 0.0088121+0.0149806j 0.0168568+0.0253648j -0.0155957+0.0312382j -0.0274358-0.00270159j -0.00200939-0.00383967j 0.0237224+0.00652745j -0.051519-0.0180408j -0.0179335+0.018763j -0.0112182+0.0224747j 0.025413+0.0162066j -0.00691615+0.00726547j 0.0370778+0.0252753j -0.0487362-0.0159594j 0.0201152-0.0162341j -0.0243782+0.0144255j 0.0134154-0.0107573j 0.00892482+0.018273j -0.0235414+0.00965705j -0.021321-0.0024985j -0.0178426+0.0137023j -0.0104564-0.0117953j -0.0335661+0.0456273j 0.0538816+0.0704459j 0.0215187-0.00507407j 0.0146917+0.0121638j -0.0364632-0.0396744j 0.00708365-0.00395569j -0.0417729-0.00463213j 0.0123291+0.0266991j -0.051456+0.0148654j -0.024846+0.0506487j -0.041934+0.0590079j 0.0909494+0.0157338j -0.0691781-0.0163521j 0.0228338+0.00145211j -0.0305526-0.0216869j 0.016926-0.0390568j 0.0120821+0.122504j 0.0305024+0.0530174j -0.0689144+0.0443318j 0.0265249+0.0621703j -0.0614083-0.126738j -0.0475527-0.0170951j 0.0383388+0.00360278j 0.134865-0.0662411j -0.0476053-0.0349919j -0.0332152-0.0392626j 0.115351-0.0618975j 0.0568097+0.0982897j 0.1516-0.188669j 
0.032069+0.000664002j 0.038179+0.0546062j -0.0068939+0.00277806j 0.00194489+0.059058j -0.021851+0.014385j -0.0113375-0.00473653j 0.0364518+0.0145541j -0.0127461-0.00784219j -0.0532393+0.0127412j -0.0261791-0.0263925j 0.00391355+0.0591678j 0.0164681+0.0225861j -0.0251855+0.0160979j -0.017935-0.0601493j 0.0321981+0.00560146j -0.00203286+0.0298023j 0.0171314-0.0465765j 0.0156746+0.0239329j 0.0495349+0.0199052j 0.00302603-0.0230425j 0.00239786-0.0040838j -0.026771-0.0172933j 0.00996863-0.0373807j -0.0240909+0.0221079j -0.00394996-0.0152562j 0.0376577-0.00626323j 0.0343084+0.00141011j -0.00168168-0.0012425j -0.0131715-0.0122379j -0.0105319-0.00509089j -0.00252482+0.00855456j 0.0218993+0.0191725j -0.0518587+0.0237722j -0.0213812+0.027048j 0.0244931+0.0189208j 0.0224447-0.0163482j -0.00223507-0.0221144j -0.0166492+0.00488807j 0.0149441+0.00906735j -0.0130618-0.00474314j -0.00309022+0.00034962j 0.00664301+0.0133905j -0.0114611+0.00207602j 0.0200176+0.0146631j -0.0126325+0.00942704j -0.0211669-0.00563033j -0.0346284-0.0233487j 0.0056374+0.00197494j 0.00875385+0.0015177j -0.00977345-0.0219408j -0.0108992+0.00367775j -0.021476+0.0107121j -0.0165093-0.00414405j 0.0189302+0.00403559j -0.00143354-0.0166309j -0.000224419-0.0250951j 0.0305267+0.0250217j 0.0163885-0.00243125j 0.0111845+0.0223503j -0.0169398-0.00471537j -0.0118901-0.00108404j -0.0117368+0.00784162j -0.023042-0.00416632j 0.0148032-0.00781414j -0.0171005-0.000849107j -0.0198147-0.00724614j -0.0130507-0.0276967j 0.0150781-0.00625676j 0.0267682+0.0351677j 0.0167316-0.0104014j -0.00612295-0.0160573j 0.0357532-0.0206143j -0.0241577-0.0400071j -0.0381438-0.0303487j 0.00609974-0.030368j -0.00375698-0.0588684j -0.00490219+0.000779868j -0.00221521-0.011273j -0.010424+0.0171074j -0.0337681+0.0359535j 0.00915814-0.022807j 0.00565977+0.0427008j 0.00258315+0.0333624j -0.0185299-0.00482481j -0.000687009-0.0456957j 0.00335551+0.0362101j -0.0102429-0.00592903j 0.00169377+0.00892615j -0.0335407+0.0083376j 0.021844-0.00858085j -0.041398+0.0263176j 0.028032-0.0121843j 0.0131541-0.00300313j -0.0259718-0.0149731j -0.00279117-0.0210007j 0.00325907+0.0265835j -0.00440478+0.00878768j -0.0289991+0.0286827j 0.0215963-0.0103557j -0.00494422-0.0249312j -0.0185482+0.0554035j -0.0173983-0.00687659j 0.00583513+0.0456562j -0.0368739-0.0481513j 0.0160014+0.000883449j -0.0412677-0.0391097j 0.0257452+0.0248033j -0.0802505-0.0628173j -0.0398802+0.0234211j 0.0259019+0.0208821j -0.0205252-0.00513583j -0.00589162+0.0016426j 0.0253287-0.00901651j -0.0309952-0.0209823j 0.0202035+0.0691184j 0.0328144+0.0911791j 0.0401018+0.0137527j 0.0289922-0.0509504j -0.0436021+0.0349079j -0.00882983-0.0678452j 0.0906383+0.0555104j -0.0205311-0.0129102j -0.031186+0.00293623j -0.0758177+0.00987311j -0.042998-0.0208204j -0.0563278-0.156572j -0.0140624-0.0720282j -0.036759-0.0969548j 0.00259254+0.0653127j -0.0357933-0.0208484j -0.0184805+0.103793j 0.0693368-0.136467j -0.0268247-0.0420173j -0.0300328+0.185955j 0.129509-0.117609j -0.00619731-0.129761j 
-0.0328138-0.0301216j -0.0171369+0.0296805j -0.0475522-0.00978877j -0.0358514+0.00389192j -0.0311096-0.0143898j 0.00478403-0.00273554j 0.0130344-0.0220051j -0.0211164+0.0588258j 0.00556401-0.0019965j -0.0706651-0.0320091j 0.0186767+0.038871j -0.0345717+0.0127046j 0.0538871+0.0174681j 0.0332459+0.0530415j -0.0222996-0.0471254j 0.0281914-0.0299902j 0.0050357+0.0134218j -0.0528945+0.03791j -0.00140855+0.0178883j 0.0276387+0.00537006j -0.00883857-0.0468228j 1.94899e-05+0.057892j -0.0191464-0.0161309j -0.0354232+0.0309995j -0.0208284-0.0172421j -0.0861513-0.0128727j -0.0101336-0.020029j 0.0139422+0.00549523j 0.0160065-0.0187495j 0.0488967-0.0184354j 0.0439073-0.0124399j 0.00365179+0.0205879j 0.0135853+0.00167431j 0.00498537-0.0246925j 0.0375421-0.0212355j -0.0083373-0.00824919j 0.0124317+0.00930407j -0.00175092+0.0132104j -0.01538+0.0237706j 0.00337345+0.0238224j -0.014014-0.00647555j 0.00482996+0.0230566j -0.00550975+0.00820473j -0.00243874-0.0359439j -0.0314038-0.0107672j 0.0130296+0.00345561j -0.00350941-0.016035j -0.0195739+0.0168227j -0.0125126+0.0159038j 0.00998917-0.0113443j -0.0152685+0.0162687j -0.0115215+0.00607724j 0.00795649+0.0142359j 0.00190893-0.0286335j 0.0126541+0.00532474j 0.00917423+0.0386213j -0.000394926+0.00457679j 0.0178464+0.0131185j -0.0094523-0.0085788j 0.0310575+0.0426536j -0.00458302-0.012658j -0.00966902+0.00854107j -0.0216237+0.0147022j 0.010923+0.0093497j 0.00359231-0.0181897j -0.041047+0.0115263j 0.0389192+0.00797655j 0.0331672+0.019235j -0.00616089-0.030273j -0.0164283-0.0187415j -0.00844642-0.0146771j -0.00512641-0.00579731j -0.00373184-0.0183111j 0.0159819-0.018934j 0.0258082+0.00716642j -0.0119927-0.00436399j -0.0142705+0.000607295j 0.016316-0.0136963j -0.00913265-0.000227856j 0.0207097-0.00712479j -0.00383679-0.00516642j 0.00329757+0.0104326j -0.00476593+0.00261404j -0.00595058+0.00254211j 0.0168596-0.00359361j -0.0195448-0.00494548j 0.0173836-0.00161461j 0.0131263+0.0221666j 0.0200968+0.0148457j 0.0237346+0.0203216j 0.0071066+0.0038326j -0.0155051-0.0135436j 0.00271304+0.00300453j 0.0235514-0.0244458j 0.0178732-0.0161993j -0.0422354+0.00391917j 0.0186092-0.00304113j 0.0584777+0.00126406j -0.0109151-0.01356j 0.0241901-0.000124658j -0.00106943-0.0258267j -0.0110554+0.000425957j -0.0181146+0.0118467j 0.031832-0.00836888j -0.0281439+0.00157827j 0.0396218-0.00582843j -0.0181327+0.00112163j 0.0472517+0.0520343j -0.00585095+0.0699185j -0.068064-0.00291371j -0.0325776+0.0272149j 0.0256906-0.0182533j 0.0139543+0.0146685j -0.00243938+0.00192922j 0.00186348+0.00674359j 0.0121596+0.0564979j -0.00760844+0.0483652j -0.0483751+0.0198042j 0.0478781-0.00732889j -0.0208288+0.0108795j -0.0490738-0.0308407j -0.0217072-0.0292365j -0.0150115+0.0291952j 0.0912734-0.0120303j 0.0516878+0.0144826j -0.0225597-0.0670249j 0.00112912+0.0404325j -0.0417046+0.0133495j 0.0199112-0.0419759j -0.0109613-0.0184824j -0.0188393+0.00496559j -0.0499035-0.0191583j -0.220725+0.0485107j -0.0708649+0.211042j -0.0238868-0.00464695j 0.0332645-0.0415707j 
