0.0187126+0.0161508j 0.0139185-0.00643446j 0.0180008-0.0197944j 0.0212524+0.0302227j -0.00291282+0.00245297j -0.047414-0.0214582j 0.0159901+0.00398368j -0.0227997-0.00445188j -0.00561035+0.000602425j 0.0457819+0.000448458j 0.00665137-0.00208471j 0.00790399+0.0043302j -0.0148311-0.0279264j 0.0108193-0.0306184j 0.00181559-0.00489607j 0.000864921+0.0111967j -0.0109786-0.00707276j 0.0266653-0.00110076j -0.0194843+0.0211247j 0.0149399+0.013537j -0.0179352+0.0268084j -0.0141733-0.0162926j 0.0209362-0.00410143j -0.00161601-0.00755982j 0.00380611-0.0188519j -0.0030293-0.00623318j 0.00599488-0.0411388j 0.0159635-0.0133481j -0.0131187+0.00898273j -0.00807511+0.00605873j 0.00171272+0.0195162j -0.0306082+0.00697231j -0.00147229+0.0073431j -0.010742-0.0191736j 0.0211962+0.0193996j 0.0169479-0.00743567j 0.00299071-0.023986j 0.00103523+0.00785505j -0.00178055-0.020192j 0.00942864-0.00882551j 0.003383-0.00149256j -0.00370251-0.0172988j 0.015737+0.011031j 0.0053408+0.00731469j -0.00856704-0.00154137j 0.0112419+0.00360658j 0.00577319+0.00458226j -0.000597914+0.00975982j 0.0111412-0.00325364j 0.00429959-0.00280642j -0.00456468-0.00377209j 0.000347041+0.00627468j -0.00701831-0.00211084j 0.00626328+0.000192831j 0.00574885-0.0156454j 0.00918165+0.00599663j 0.00625737+0.0144172j -0.00705505+0.0108881j 0.00561582-0.00866894j 0.00742743+0.0167547j -0.0018828-0.00413308j -0.0112974-0.00813459j 0.00555606+0.0135878j -0.00647388+0.00419469j 0.0104188-0.0147435j -0.00210464-0.00618482j 0.0164169-0.0057757j 0.0289528-0.0265364j -0.00841521-0.00348749j 0.00402589+0.0262395j -0.0113986+0.000449955j -0.0125856+0.0204776j -0.00563659+0.00628338j 0.0064945-0.0221416j 0.00313934+0.0248784j 0.000481963-0.00245798j -0.0046104+0.00213538j 0.00205943-0.00580325j -0.00292753-0.0294632j -0.00144547+0.013914j -0.00753611-0.0064557j -0.0179497-0.0139929j -0.0117918-0.0107693j 0.0122587-0.0173065j 0.00721701+0.0232204j -0.0183617+0.0159647j -0.0122926+0.00749724j 0.00495262-0.0149224j -6.97163e-05+0.00585228j 0.0185896+0.00304664j -0.00888605-0.0110624j 0.0130961-0.0045259j -0.00146092+0.0168852j 0.00662317-0.00734939j 0.0116742-0.0225286j -0.00376618+0.00288586j -0.00334944+0.00602742j -0.0271925-0.0182043j 0.0327922+0.00913134j -0.00750266-0.0135261j 0.00244379+0.0015558j 0.0290995+0.0143437j 0.00689924-0.00485899j 0.0364972-0.0110567j -0.0108018-0.0124967j -0.0179097+0.00573066j -0.00412723+0.0139758j 0.00787343-0.0716282j -0.0134728+0.00588899j 0.0195744+0.020559j 0.00327104-0.016623j -0.0771676-0.0341268j -0.000878965-0.0265683j -0.0157064-0.02135j -0.0053047+0.00120056j 0.0243802+0.00702652j 0.00589837-0.0856j 0.111925-0.00689491j 0.137071-0.00329407j 0.0285737+0.0801004j -0.0984723-0.017552j 0.0800288+0.0545413j -0.0670996-0.0209798j -0.0440497-0.0316404j -0.0202557-0.0202189j -0.0356613-0.00792051j -0.163405-0.0475247j 0.0292852+0.0319773j -0.0706218+0.128842j 0.116118+0.0866465j 
0.0148169-0.00423751j -0.0138504-0.0190165j -0.0310536-0.0184673j 0.0355566-0.00470714j 0.00548187-0.0137976j -0.0278509+0.00613897j 0.0153343-0.0111948j 0.00872144+0.0118263j -0.00235397+0.00162522j -0.0162041-0.0154646j 0.0217329-0.00467561j 0.0182252-0.0151141j 0.0304465-0.0122634j 0.0156948+0.0212958j -0.00919939+0.00665995j -0.0213155-0.0253039j -0.00383373-0.00665987j 0.00459941-0.0131209j 0.00495045+0.0292762j 0.0058253+0.0147376j 0.0130041+0.00589026j -0.00467068-0.0304629j -0.0295017+0.00373508j -0.000257466+0.0184749j 0.02318+0.0101935j 8.00847e-05+0.0118687j 0.0159629-0.00280943j -0.00445351+4.82771e-05j -0.0203051-0.0147668j -0.0069292-0.000276849j 0.000482945+0.0160447j -0.0073038-0.0103569j 0.0331306+0.0038998j -0.021194-0.00452845j -0.0156868+0.0221982j 0.00726843+0.00549612j 0.00850327+0.00958263j 0.00428717-0.0026695j -0.0211164-0.00904674j 0.00544047+0.00311699j -0.0266991-0.00540881j 0.00889743-0.00576974j 0.00257647+0.0172779j 0.0104559+0.00325632j -0.0136088-0.0043323j -0.0107828-0.00770498j 0.00375054-0.00820008j 0.00446073-0.00659836j -0.00127939+0.00479891j 0.00983706-0.00407644j -0.0137994+0.0183027j -0.00923799+0.00352241j -0.015571-0.00603417j 0.00747462+0.000322807j 0.00491414+0.0154112j 0.00162532+0.010863j -0.00171706-0.0049167j -0.00604822-0.00521987j 0.0133751-0.00353313j 0.00747079-0.00814694j -0.0113656-0.00371374j -0.00112565-0.000714463j 0.000591902+0.0178677j -0.0137997-0.00515526j 0.00447014+3.75162e-05j -0.00167825+0.0142539j -0.00512773+0.00500153j 0.020891-0.00668991j -0.0072016-0.00333933j 0.000219278-0.0042975j 0.003166-0.0283737j 0.00741781-0.00360935j 0.00758657-0.0124542j 0.0118949+0.0185764j -0.000523779-0.0103134j 0.00643098+0.017656j 0.00459106-0.00041419j -0.00227679+0.0064265j 0.0148241-0.00316874j 0.0148348-0.00106987j 0.00596349+0.0116583j -0.00681266-0.00769865j -0.0063464-0.0118779j -0.014874+0.0309626j 0.00874335-0.00845505j -0.00261966-0.000444041j -0.0112582+0.00633232j 0.00529294+0.00527333j -0.005039-0.00162049j 0.0142045+0.00733966j -0.000588757-0.00944718j -0.00235277+0.0235928j -0.0161999+0.0217059j -0.00511424-0.0138425j -0.00140629+0.0260693j -0.000182212-0.0109211j 0.00235994-0.0144515j -0.00465594+0.00549875j -0.00385029+0.0274167j -0.00250864+0.0220435j 0.00376856+0.0137635j -0.00200079-0.00856086j 0.00127224-0.0187778j 0.0315864-0.0253652j 0.00798887-0.0513993j -0.0292236-0.0292165j -0.00043656-0.0153192j -0.0212842-0.0191063j 0.0139816+0.0198839j -0.00565313-0.0180212j -0.00601469+0.0422743j 0.027681-0.0189148j 0.0142538+0.021828j -0.00779489-0.00233647j -0.0283306-0.0246048j -0.0274193-0.0107196j 0.1471-0.030834j -0.0427087+0.0549212j 0.0241136+0.0890542j -0.160511-0.0493972j -0.0429574-0.0184548j 0.0375896+0.0578533j 0.0665617+0.0165661j -0.0577868-0.016275j 0.0976121+0.0149243j -0.0851896-0.0133636j -0.0247181-0.0240882j -0.0973753-0.0598396j -0.113968-0.0755026j -0.0847668+0.117442j 
-0.0121463+0.0129449j 0.0282051+0.0380937j 0.0544937+0.0357331j -0.0507629+0.0145496j 0.00687052+0.0116444j 0.0157119+0.0191204j -0.0297159+0.0165868j -0.0211443-0.00588559j 0.00600199+0.0053702j 0.000157672+0.0194736j -0.0425626+0.00117014j -0.014706-0.00969578j -0.0560281+0.0089944j -3.69111e-05-0.0258584j -0.00825274-0.0130427j 0.00212437+0.0238532j -0.00451529+0.0177597j 0.0111282+0.0207763j 0.000871048-0.028363j -0.00468746-0.057945j 0.00535345-0.00745217j -0.0288989+0.0371076j 0.010611+0.0163154j -0.00747041+0.00715549j -0.0132486+0.0119505j 0.00144034+0.00884856j -0.0102399+0.0212793j -0.0137447+0.00460187j 0.0253137+0.0129254j -0.0107442+0.0366357j 0.00690515+0.00829699j -0.00333844-0.0108199j 0.0159638-0.0186023j 0.00628971+0.0272377j -0.00132351-0.0387063j 0.00875105-0.00288202j 0.0304004+0.0165404j -0.00671127-0.00991975j 0.0119857+0.0208855j -0.0175866-0.0243749j 0.0251174+0.000479779j -0.0153974+0.0121123j 0.00123518+0.00924658j 0.0165356+0.0097741j 0.00598084+0.00568768j 0.00903206-0.00204582j -0.0175492+0.00180451j 0.00540374+0.0124414j -0.00239592+0.004755j -0.00252182+0.00320227j 0.00643771-0.00185406j 0.0187114-0.00234367j 0.0108264-0.00340727j -0.000925993+0.00400663j -0.0243577+0.00707105j 0.00381911+0.0283779j 0.00694881-0.0269391j -0.0060803-0.0149114j -0.0141639+0.0156523j -0.00528787+0.000864088j -0.00173285+0.00576076j 0.0163036-0.000285694j -0.0311411-0.0512373j 0.0157381+0.000341608j 0.0217056+0.0105588j -0.00876335-9.73866e-06j -0.0072625+0.00689892j -0.00102773+0.0171197j 0.0273975-0.00543805j 0.0113779-0.0347227j -0.0208288-0.021166j -0.0160504-0.00740071j 0.00364761-0.0118401j 0.000737599-0.00662573j -0.0227631+0.0047358j -0.00202008-0.00113467j 0.0183576-0.0265706j 0.00237648-0.00738248j 0.00632243-0.013715j 0.00477446-0.048682j -0.0275343-0.00185529j 0.0301969+0.00585584j 0.0441409+0.0351029j 0.0312678+0.0239213j -0.0255569-0.0173103j 0.0142519+0.0115145j 0.0247675+0.00550406j -0.00994798+0.00315026j 0.0156792-0.0116962j -0.0450408-0.0149518j -0.0134113+0.0104111j -0.000660143-0.0131803j -0.0025415-0.00478013j 0.0183819+0.00627777j -0.0201602+0.000603092j 0.0180711+0.0113733j 0.00616956-0.0134965j 0.0476556+0.0357839j 0.00170301-0.0328503j 0.00285949+0.0101721j -0.000508285-0.0129236j -0.0518622-0.0262444j -0.00469578+0.0135857j -0.0801283-0.027505j 0.0589355-0.0123508j 0.105466+0.0237647j -0.0056443+0.0056432j 0.0344674-0.0376508j -0.0023883+0.033102j -0.0148664-0.00815602j -0.0232595-0.0133744j 0.0721725+0.103402j 0.0096696-0.0533908j 0.0513182+0.0319637j -0.00863154+0.0168744j 0.0516997+0.0420972j 0.00916509-0.00591714j 0.00395464-0.0634823j 0.104399-0.0423092j -0.0297402+0.0431109j -0.0949285-0.0177283j 0.018633-0.0250232j -0.102438-0.0149913j 0.0842701+0.0465322j -0.0536869+0.0864865j 0.0470183+0.0384565j 0.0183897-0.0473141j -0.0459408-0.106778j -0.0810708+0.0420426j -0.00445714-0.159357j 
-0.0278514-0.0392564j -0.0307329-0.00381031j -0.034902+0.0186318j -0.0309863-0.0331067j -0.0220377+0.0293703j 0.0436364+0.0270325j -0.0243878-0.00208344j 0.00600188-0.00443491j 0.0074957+0.00187504j -0.0119573-0.0109517j -0.0110334+0.0172373j -0.0181476+0.0224189j -0.0186379+0.0639932j -0.0302783+0.0628493j 0.0263428+0.0105923j 0.0386516-0.0204598j 0.0129525-0.0109604j -0.039039-0.0276426j -0.0066786-0.0137276j -0.00968515+0.00115568j -0.0438744-0.024503j 0.0210963+0.016215j 0.00360464-0.00231196j 0.000744379+0.0194013j 0.0135773+0.0100251j 0.0201269-0.00322342j 0.0102729+0.0532566j 0.00436255+0.00366232j 0.00492604+0.000100713j 0.0108599-0.0174096j 0.0168697-0.0345436j 0.0223526+0.000656948j -0.0240077-0.00149175j 0.00925936-0.000200736j 0.0113927+0.016402j -0.0107309-0.00656235j -0.0289857+0.00270233j 0.00901455-0.000733831j -0.0100122+0.0133075j -0.00496949-0.00425674j -0.00353945+0.0141977j 0.00134459+0.0074142j 0.0208822+0.00957122j 0.00176399-0.000543215j -0.000785101-0.00134498j -0.00508996-0.00546933j -0.00814319-0.00501573j 0.00394244-0.0282002j 0.0057608+0.0190358j -0.0179858-0.00488498j 0.0094522+0.0150039j -0.00184024-0.00458263j -0.00728364+0.00639504j -0.0151179+0.00904504j 0.0184523+0.0152223j -0.00197271-0.0060301j -0.00763925-6.84835e-05j 0.00766344-0.00267782j -0.00251606+0.0161099j 0.0055876-0.00751961j -0.00687168+0.00903631j 0.00479291-0.00548156j -0.000608131+0.0401747j 0.0248253+0.00304874j -0.0297664-0.00821334j 0.0339374-0.00118057j -0.00196515+0.015993j 0.00631001-0.0050351j -0.00180953-0.0209112j -0.0209827-0.0141276j 0.00568364-0.0128395j 0.017663-0.0423167j -0.0141028-0.00216877j 0.023799+0.0161272j 0.000254037+0.00414039j 0.0157701-0.00443171j -0.00360525-0.0268501j 0.00797969+0.00270682j -0.00937034+0.0171023j -0.00632994+0.00824289j 0.0233664+0.00847801j -0.0171297+0.00496186j -0.0264024-0.0353851j 0.0230231-0.00278443j -0.0104029+0.0193666j -0.00554814+0.00102892j -0.00156544-0.0159246j 0.00378483+0.0114337j -0.0103985-0.00626453j 0.000366973+0.0113188j -0.0311053+0.00475241j 0.0137128+0.00326822j 0.0179756+0.00281712j -0.0239192-0.0283102j 0.0116727+0.0296945j -0.00637935+0.000597j -0.0169683-0.00487593j 0.0296775-0.00352854j 0.017553+0.0239452j 0.0103927+0.019393j 0.0241589+0.0245758j -0.00762005-0.00420508j 0.00661927-0.0180448j -0.0138982+0.0405612j -0.0381793-0.0315707j -0.0285061-0.0487299j 0.00510031-0.0148349j 0.0325776-0.0128339j 0.027593+0.0045325j -0.0449637+0.0277086j 0.0321295-0.00316925j 0.0912506+0.033919j 0.018906+0.0406137j -0.0111131-0.0230883j -0.0228883+0.0124905j -0.0666858-0.019711j -0.0777847+0.175008j 0.0205577+0.0163074j -0.00293321-0.0135746j 0.0652387-0.0967581j 0.0187409+0.0248375j -0.00604741-0.0726128j 0.0296643+0.00201828j 0.039373+0.0412056j 0.0073545+0.00932624j 0.0267724+0.00974512j 0.069745-0.045144j -0.0523491+0.083149j 0.0185608-0.289411j 0.164427-0.0956306j 
-0.0197928-0.0125221j -0.00534643+0.0150429j 0.010833+0.00861156j -0.0158774+0.0119996j -0.0194552+0.00738318j -0.006319+0.00081927j 0.0303015+0.0153017j -0.0155667-0.0224473j -0.00568495+0.00752708j 0.0492163+0.00361645j 0.00606523+0.00157234j -0.00493171+0.0138705j 0.00282772+0.0183892j 0.0285753-0.0179439j 0.0398444-0.00989743j 0.0262912+0.0297683j -0.0298656+0.0177893j 0.00879935-0.0133645j -0.0328253-0.0334069j -0.0279398+0.00108368j -0.00433001-0.0336168j 0.013217+0.017223j -0.0125975+0.0149036j -0.0100284-0.0455075j 0.0288327-0.0421275j -0.00250134-0.0123284j 0.0119335-0.00102743j 0.0279519-0.0136086j -0.0158249+0.0311394j 0.00679181+0.00177829j 0.00780614-0.0356991j -0.00512414+0.049027j -0.0307822-0.0104952j -0.0267062-0.0331522j 0.00970442+0.00318587j 0.0374789-0.0134427j -0.0138476-0.00035731j -0.0068774+0.0130223j -0.0102022-0.00431797j 0.0244319-0.00533676j -0.00550778-0.00570894j -0.00536911+0.0219706j 0.0209988-0.00794595j -0.0123322-0.0131823j -0.010704+0.00485222j -0.00663408-0.00134619j 0.0170553-0.00494206j -0.00390023-0.00498679j 0.0188775+0.00663548j 0.012246-0.00250612j -0.00980447-0.0135127j -0.00861601-0.00648516j -0.00115904-0.000701512j -0.00303797+0.00591487j 0.0366081-0.0143724j -0.011948-0.00317217j 0.00680877+0.00229519j -0.0110553+0.00670502j -0.00323682+0.0210974j -0.0146137+0.00886774j -0.000616114-0.0162486j -0.000879502+0.0133154j -0.00202762+0.0131877j 0.013027-0.00705441j -0.00458781+0.0101914j 0.0145597-0.0247671j -0.00504176-0.00877329j 0.0225138+0.0170172j -0.0127103+0.00506721j -0.0202173+0.00171405j 0.00442423+0.000909962j -0.0294987-0.00703822j -0.0220419+0.0448259j 0.00713271+0.0112114j -0.0210739+0.01189j 0.0031823-0.0142589j -0.011844+0.0119334j -0.00626105+0.00122273j 0.00312018+0.0481751j 0.00536065+0.0156863j -0.0227423+0.0125556j -0.0123953-0.00745078j -0.0379448+0.011831j -0.00168788-0.00295654j -0.0144831+0.00290426j -0.0187525-0.0120352j -0.0277608-0.01918j 0.00916739+0.00127562j -0.00862445+0.00769724j 0.00434174-0.00827119j -0.0105165-0.0206333j -0.00466407-0.0120766j -0.0285405+0.012297j -0.00767091-0.0118742j -0.00765476+0.00043236j 0.000633508-0.0159864j 0.0163166-0.026694j 0.00853943+0.00948315j -0.0163483+0.00841485j -0.0132449-0.00166403j 0.000788266+0.0133067j 0.0161232+0.00199617j 0.0164526+0.0185117j 0.0885737+0.0085221j 0.0356192+0.0274389j -0.0501526-0.00375111j 0.00246196+0.0171497j 0.0824782+0.0703965j -0.0241269-0.0163937j -0.013125-0.00872862j -0.00988876-0.00411696j -0.00685144+0.00291502j 0.0148726-0.0146131j 0.00931395-0.0192416j 0.00621834+0.0437673j -0.0569106-0.0790997j -0.0366314+0.0158496j 0.0640883-0.129648j 0.0194236-0.177345j 0.0495101+0.0869199j 0.0402185-0.00226945j -0.0294904-0.0764664j 0.0381468-0.0217121j 0.00353893-0.0163366j 0.000553855-0.0513577j 0.0438496-0.0534987j -0.0231611-0.0397342j 0.0623046+0.112016j -0.18668+0.128662j 0.0326342-0.251711j 
0.0218874+0.0177691j -0.00871013-0.00273364j -0.00417316+0.00200254j 0.00411079+0.00889417j 0.0108403-0.0189687j -0.0194116+0.00947361j -0.0385492-0.0117289j 0.00724894+0.0129909j 0.00459751-0.00311087j -0.0176717+0.0141031j -0.00460318+0.013657j -0.00950607-0.0139072j -0.0212618-0.0072851j -0.00187601+0.00472731j -0.0257423-0.00128225j -0.0219068-0.0173159j 0.0243317-0.0014661j 0.026313+0.0109498j -0.0282184+0.00674566j 0.0222157-0.00310407j -0.0492096+0.00143049j -0.0153983+0.014493j 0.0129054+0.0194638j -0.0166668+0.0416237j 0.00599843+0.0160047j 0.0111747+0.0140868j 0.0221797+0.0225492j 0.0104625+0.00299591j -0.0278514-0.0104537j 0.0107414-0.0219292j -0.0212795-0.0162174j -0.016939-0.0185882j -0.00169582+0.00222524j 0.021227+0.0511134j 0.00793984-0.018596j -0.0187773-0.0126183j 0.0239981+0.0172043j 0.00737768-0.00911802j 0.0141254+0.0163285j -0.0120925-0.0196875j 0.0145097+0.00222781j 0.00677161+0.00712791j -0.0171418-0.0178717j -0.00984156+0.0052166j -0.000865417+0.0186143j 0.0259641+0.0191452j -0.00649306-0.00581449j -0.00585481-0.000733187j -0.00516092-0.0101194j -0.0106999-0.00735739j 0.00395145+0.0120063j 0.00492897+0.000933561j -0.00169282+0.0136387j 0.0118108+0.00235703j -0.00461472-0.000447644j 0.00179764+0.0215203j -0.00706368-0.00770962j 0.00751136-0.00182035j -0.00831226-0.0181252j -0.00901351-0.0140434j 0.00317509+0.0239142j 0.0139021+0.0073963j -0.0345928+0.000933673j -0.00699043-0.00634471j 0.011412+0.00521188j 0.0267976+0.00343189j -0.000215736+0.0159442j 0.0255709-0.0140651j 0.00392406-0.00444949j -0.0223091+0.0235045j 0.0106185-0.0380985j 0.0114579+0.00403801j -0.0365512+0.0221619j 0.0222958-0.0132325j -0.0126319-0.0280264j 0.00947039+0.0129861j 0.0342711-0.000426139j 0.0220918-0.0059702j 0.0101716-0.0112505j 0.00607677+0.0185923j 0.0415446-0.0258061j 0.00906456+0.017604j 0.0256526+0.0114423j 0.0436665-0.00260974j -0.00332556-0.0249095j -0.0090021-0.00321343j 0.00569159+0.00794829j 0.00329371-0.00275741j -0.0125515-0.00393206j 2.04072e-05-0.0221171j 0.0256458-0.0132626j 0.0290697-0.00351772j -0.00281634-0.0127671j 0.0151665+0.010847j 0.0415962-0.0172707j -0.0233808-0.00423799j -0.0168701-0.0220399j -0.0368098+0.0178493j 0.0340309+0.00204869j 0.00334084-0.000327154j 0.00166767+0.00323133j 0.00784584+0.00466537j -0.00741431+0.0193441j -0.0311088-0.0759864j -0.0424483-0.033524j -0.00378834+0.0452174j -0.029641+0.0297308j 0.0196802+0.0369164j -0.0156931+0.0539893j 0.007566-0.0561556j 0.0360013+0.0666961j -0.15496+0.0279934j 0.0243012-0.0328094j -0.00660786-0.0576069j 0.0261261+0.00185826j 0.0518365+0.0341748j 0.00700791+0.120247j -0.0628217+0.0203471j -0.0522322-0.0190983j -0.0851885-0.0856212j 0.0379516+0.0292885j 0.024419-0.0663798j 0.0237699+0.00351014j -0.0775907-0.0446841j 0.0268216-0.039002j -0.0410755+0.118215j 0.0242829+0.0918436j 0.106249-0.0808716j 0.0193589-0.102882j 0.135808-0.12185j 
0.0483797+0.0260719j -0.000833583-0.0180221j -0.0110331-0.00631595j 0.0735333-0.0114943j -0.0182364-0.0712524j -0.00310056-0.0478982j 0.0557711+0.00908226j 0.0518885+0.000645897j -0.0169919-0.0106045j -9.0873e-08+0.027464j 0.0696305+0.00110605j -0.0110885-0.057001j 0.10436-0.045613j 0.0286725+0.00322661j 0.0149515+0.0242039j -0.037599-0.0285023j 0.0441471-0.00581282j 0.0139045-0.0125905j 0.0270108+0.0288118j -0.00169985+0.0415449j 0.00738709+0.0130726j 0.00148231-0.0161034j 0.0216444-0.0103884j 0.0417552-0.0179183j -0.0254224-0.0158245j -0.00102392+0.00886595j -0.00390303-0.0463872j 0.0143677+0.0127225j -0.0279491-0.0304423j 0.046574-0.0104898j -0.012419-0.0291208j 0.00151718+0.00968393j -0.0291708-0.040684j -0.0198574+0.0388697j -0.014626-0.00579623j -0.00555148+0.00882918j -0.0136549+0.00824258j -0.0154449-0.0261762j 0.00743902-0.0047609j -0.00163979+0.00633368j -0.0235821-0.00714792j 0.0180444-0.0198549j -0.00094561-0.0464437j 0.00673901-0.0166637j -0.020457+0.00379735j -0.00617897+0.00496809j 0.0132089-0.0146538j 0.0145168+0.00647107j -0.0193166-0.023104j 0.0136459-0.00143126j 0.00342096+0.0237499j -0.00787704+0.00363348j -0.0118447+0.00699542j -0.00144008-0.00144681j 0.00836001-0.00215841j 0.0156632-0.0096262j -0.0122341+0.000259084j -0.0263568+0.00172731j 0.0201134-0.0237217j 0.00828432-0.0219844j 0.00284723+0.00938084j -0.0292275+0.0266893j 0.00725944-0.00196996j -0.0174005+0.0142498j 0.00702482+0.010818j -0.0143736+0.0164707j 0.0166304-0.014066j 0.00811882-0.0296512j -0.0108827+0.0270772j -0.0163506-0.0101442j 0.00135012-0.0354485j 0.0229222+0.00271678j -0.0150693-0.0161855j -0.00446575-0.0187825j 0.0114529-0.016872j 0.00125488-0.00554914j -0.0115037+0.0151254j 0.00402158+0.0177311j -0.0135016-0.0114728j -0.0333709+0.00507315j 0.00559202+0.0109262j -0.0209967+0.00488189j 0.00134613+0.0340346j -0.00328678+0.00934939j 0.00559851-0.0391063j 0.00548807+0.0166113j 0.0064095+0.0229167j -0.00200713-0.0164877j -0.014235+0.00200457j 0.00951947-0.0445349j 0.0322468+0.00367317j -0.00199264-0.0182386j 0.000642473+0.00525855j 0.00654529-0.00054994j 0.00174391-0.00257021j 0.0177075-0.0605246j 0.0115127-0.0298395j -0.0397614+0.00663046j -0.0117199-0.022263j -0.0308906+0.00296584j -0.00563816+0.0175113j 0.0264284-0.0255251j 0.0248673-0.00743268j 0.0654496-0.0546186j -0.041167+0.059072j -0.104291+0.0473711j -0.00843031+0.0123917j -0.0465811-0.0228783j 0.0158841-0.0146163j -0.0329307-0.0189839j 0.0211387+0.0470248j 0.068925-0.0126758j 0.0254895-0.0271545j -0.00592879-0.054281j 0.00595898-0.0255521j -0.0291687-0.0631598j 0.0254475+0.00619743j 0.0137179+0.0368556j -0.000127335+0.0219329j 0.024213-0.080368j 0.00366826-0.0475832j 0.0338562-0.0468485j 0.0438478-0.0574551j -0.0889465+0.0126368j 0.144125-0.102082j 0.0381734+0.060189j -0.111853+0.114343j -0.00852456-0.196836j -0.024087-0.0124439j 0.00731902-0.0230641j 
0.00931134+0.0124624j 0.049812+0.0318311j 0.0651189+0.0147061j 0.0065609+0.0448176j 0.00178813+0.0250954j -0.0478975-0.0127733j 0.0469937+0.0303057j -0.0123556-0.0306313j -0.00237151+0.00661223j 0.05234+0.0319386j 0.0124421-0.0381829j 0.0372193+0.00297923j -0.0704971-0.011272j 0.051255-0.0423088j -0.0186743+0.00852979j -0.0390682+0.0517661j 0.00531209+0.0162542j -0.0142928-0.0170758j 0.0431454+0.0415812j -0.0239979-0.0413123j -0.0105618+0.0045491j 0.00384792+0.00556665j 0.0140299-0.0200571j 0.0496973-0.0575768j -0.0332808-0.0272662j -0.0137777+0.0194668j -0.0460075-0.0492659j -0.00420613-0.0171047j 0.00118054-0.0280258j -0.0337618+0.0151202j 0.0475466+0.0329576j -0.00374171-0.0541889j 0.0138186-0.0260602j -0.0404644-0.0232138j 0.0217382-0.0122691j 0.0226141-0.010352j 0.0233671-0.00932411j -0.00461022+0.00830965j 0.0266669+0.00593369j -0.0301574+0.0395275j -0.0476139+0.00522534j 0.0184633-0.00150562j -0.0418223+0.0156391j -0.0140499-0.0338122j 0.0396292+0.0156898j 0.000831151-0.0470172j 0.0154654-0.0061408j 0.00390224-0.00416473j 0.0228643+0.033276j -0.01258+0.013645j 0.0155912-0.0210353j 0.05955-0.0304989j -0.00352903+0.0165785j 0.0231636+0.0198766j 0.00506782-0.00196476j 0.0371708-0.0174841j 0.0196704-0.00209725j 0.00443925+0.0324862j -0.0165438+0.0483545j -0.00406825-0.0165696j -0.00631763+0.01038j -0.0421763-0.0165925j 0.00686841-0.0148117j 0.021807-0.00776625j -0.00132025-0.00841523j -0.0296598-0.00328054j 0.0223223+0.00123719j -0.0245725-0.0171028j 0.0393505+0.0201936j -0.0386448+0.0148762j 0.000929917+0.0155212j -0.00894394-0.00267227j 0.0497192-0.0206669j -0.0744471-0.0297915j 0.0243995+0.0308212j -0.014873-0.0124553j -0.0156253+0.00864245j 0.000502876+0.0214153j -0.00283333-0.00336339j -0.0393664-0.00965165j -0.00339819+0.0419231j 0.00538149+0.00692653j 0.0225526-0.0173401j 0.0240925+0.0039054j 0.00411476-0.0150006j -0.0175425+0.0265303j -0.0367183-0.0064208j -0.0085618-0.0363342j 0.0134141+0.0434434j -0.000524269+0.00224049j 0.0245264-0.0233341j -0.0274276+0.0156099j 0.0515414+0.0393136j -0.0301247-0.02586j -0.0362349-0.028293j 0.00166083+0.0171789j 0.0105184-0.012109j 0.116091+0.0651899j -0.0522441-0.0580484j 0.0462852-0.0037107j -0.0368988+0.0222022j 0.0132006-0.0507319j -0.0162725+0.0354554j 0.0409218-0.00815504j -0.0133477-0.0273963j -0.0745656-0.081365j 0.0118622+0.0677776j -0.035781-0.0559209j -0.0245105-0.0195507j 0.00715549-0.000928543j -0.0386038-0.0302157j -0.101109+0.0325827j -0.0555275-0.0530687j 0.0366501+0.0144213j 0.0527804+0.00309292j -0.0381232+0.0394908j 0.0591872-0.00775242j -0.0213612+0.0998639j 0.132296-0.00247857j 0.031926-0.058878j -0.0568642-0.0889547j 0.00384506+0.00172778j -0.0315495+0.0397755j -0.0511402+0.00882497j 0.0186942+0.0999435j -0.0551706-0.0175143j -0.0637437-0.0685097j 0.0869547-0.101793j 0.0250717-0.0164134j 0.0148018+0.0051217j 
