0.0111275+0.00649343j -0.0120144-0.00485462j 0.0224999+0.00538908j -0.0204932-0.00796256j -0.0045629+0.002775j 0.00376733-0.00187676j 0.0137203+0.000679548j -0.0246307-0.00707919j 0.0107265-0.00468857j -0.000661712-0.00816284j -0.0121576+0.000808771j 0.0154682+0.0103437j -0.00219156+0.0041307j -0.00741804+0.010051j 0.0161867-0.0035901j -0.00378991+0.00301868j 0.0147319+0.00219544j 0.00423813+0.0111765j 0.00574963+0.00391808j 0.00809912-0.0121799j 0.0110376-0.00335697j -0.00396471+0.0122639j 0.00147384+0.00381179j -0.0135879-0.00122348j 0.0149137+0.00425758j -0.00383085+0.00295934j -0.0043118+0.00941512j -0.0175665-0.0119104j 0.00747621+0.0105673j 0.000960643-0.00775055j -0.012764+0.010393j 0.00789784-0.0199021j 0.0158806+0.00431673j -0.00589223+0.00326341j 0.00540372+0.0043552j 0.00311611-0.00135148j 0.0355413-0.00646166j 0.00538477+0.0154015j 0.0161694-0.00096077j -0.00374479-0.00487259j 0.0139748+0.00420471j -0.0121764+0.00374864j 0.0123654-0.000179405j 0.0114529+0.0197849j 0.00748947-0.0139811j -0.0191357+0.00575431j 0.00122193+0.0065021j -0.0230439+0.00570635j 0.00435978+0.00546064j 0.00568926+0.00917472j 0.00259152+0.0061025j 0.00692389+0.00451545j 0.00602969-0.00370028j 0.00479556-0.0197018j -0.0104033+0.0100512j -0.00557881-0.00614528j 0.00805305-0.00609212j 0.00257604+0.0118535j 0.00545612-0.0151198j -0.0157734+0.00131228j 0.0014872+0.00649592j -0.0118473-0.00548366j 0.0081742-5.02828e-05j -0.00469643+0.0173485j -0.00339052-0.00356544j -0.0083999+0.00335501j -0.00617222+0.00824234j -0.00389586-0.00616408j 0.00304875+0.0107978j -0.00723111+0.00132449j 0.00967561-0.00122502j 0.0040787+0.0011008j -0.0105439-0.00514383j 0.00918532-0.00896864j 0.00651943+0.0025031j 0.00470912+0.00103314j -0.00660316+0.00307172j -0.000386888-0.00941939j 0.000913222+0.00138949j -0.00453786+0.000368667j -0.00471896+0.0103588j 0.0105688-0.00868804j -0.00849372+0.0065339j -0.00373192-0.0058755j -0.0114025+0.00246217j 0.00837592-0.00794539j 0.000341909-0.0126773j -0.00306099-0.019268j -0.00251005-0.0119033j -0.0180355-0.00254692j 0.00175075+0.00780759j 0.00776146-0.0179292j -0.00267822-0.014181j 0.0118292+0.00580018j 0.00341992+0.00373688j 0.00517438-0.00624433j 0.000513866-0.000284208j -0.0078199-0.0271637j 0.00141582+0.00451299j 0.00157964-0.001566j -0.00537767-0.00810122j 0.00753424-0.00257162j 0.0175182+0.0077412j -0.00345432-0.0191531j -0.00241957+0.00577743j 0.00722414-0.0012224j -0.00474251+0.00847188j 0.000244857-0.0191265j -0.0133071-0.00025015j 0.0213028-0.0262261j -0.0107342+0.0240918j 0.0394663-0.0107662j -0.0101063+0.0251947j 4.10731e-05+0.0210183j 0.016141+0.00245881j 0.00118571+0.000870916j 0.0110733+0.00738658j -0.0011656+0.0223071j -0.0111015+0.0662168j 0.039451-0.0279787j 0.000978436-0.0366988j 0.00390905+0.00780416j -0.00610365-0.0533534j -0.00678145-0.0186573j 0.00894247+0.0125049j 0.0168089+0.0367253j -0.0105697-0.0280314j -0.030043-0.0189673j -0.0441367+0.00380355j -0.00756571+0.00526898j 0.00831607+0.0225163j 0.0215988+0.00201065j -0.0444273+0.0289629j 0.0301178+0.0226264j 0.0196434+0.0221221j -0.0199854-0.0132588j -0.00601911+0.00375537j 0.031373+0.0181011j 0.0398947+0.00500275j -0.0486946+0.0109505j -0.0339999-0.0153533j 0.0198217+0.0209969j -0.0134784+0.0140383j -0.0275362-0.0535637j 0.0159842-0.000451247j 0.00685179-0.0189267j 0.143811-0.0253893j 0.30314-0.0314808j 0.0435519-0.0387034j -0.00628553-0.00290087j 0.0597154-0.0110374j -0.0192733+0.0400743j 0.0627162-0.0209863j -0.0301662-0.0268293j 0.0417297+0.317023j 0.137769-0.0477824j 0.00367117-0.102223j -0.104101-0.0381004j 0.0934675+0.227022j 0.203919-0.0806315j 
0.0123837+0.00497158j 0.013325+0.00694649j -0.0175131-0.00633223j -0.0201423-0.00228162j 0.00151906+0.00303987j -0.000604028+0.00340394j -0.0166104+0.00431632j -0.00718672-0.000819607j 0.0243824+0.00456121j -0.00700432+0.00367848j 0.023309-0.00258281j -0.00229787+0.0143628j -0.000737507-0.0130888j 0.00659771-0.00362879j -0.00684447+0.00312044j 0.0028036-0.00981439j 0.00471509+0.00870684j -0.00537661+0.000206146j 0.00993237-0.00385523j 0.0105088-0.000428014j -0.00777641+0.00357259j 0.00340172+0.00118835j -0.009955+0.000410915j -0.0152859-0.0160562j -0.0197785+0.00758405j 0.0114036-0.000748399j 0.00130296+0.00635267j 0.0112471+0.000300701j 0.00651213+0.0004489j -0.013865-0.0137172j -0.0148336-0.00349637j -4.42485e-06+0.00739218j -0.0045266-0.00892349j -0.0175888-0.0119902j 0.00932931+0.0196187j 0.00613485+0.00812496j 0.00971061+0.0163657j -0.0268424-0.0176714j -0.00954423+0.0127298j 0.0115011-0.00750734j -0.00420445-0.0015595j -0.00691332-0.0023508j -0.00125464+0.00521047j -0.0120766+0.0143439j 0.0255319+0.00117816j 0.0066908-0.00995212j -0.0130159-0.00885091j 0.000953578+0.000417759j -0.0140864-0.00191608j -0.0140346-0.0056071j -0.00281348+0.00192303j 0.0101901-0.0121098j 0.00633915+0.0032839j 0.00699274+0.00229079j -0.0112619-0.00080956j 0.0112049-0.00465083j 0.0144457-0.00279841j -0.00876459+0.00370897j 0.00202755+0.00485609j -0.00881112-0.0167106j -0.00168148-3.87801e-05j 0.00867465-0.0142323j 0.00141124+0.00866382j -0.00327075+0.00169987j -0.00258825-0.00943032j 0.00106796-0.00740459j -0.00719747-0.00169352j 0.00392251-0.00189621j 0.00421221+0.0205327j 0.000859486-0.00735385j 0.00174136+0.00427943j -0.00144749-0.00219463j -0.00200371+0.00041264j 0.00749346-0.0067115j -0.00174924+0.00171474j -0.00596353+0.00885318j -0.00178716-0.0200812j 0.0102324+0.0153418j -0.00476273-0.00307569j -0.00568966-0.00301872j -0.00907137+0.0122961j 0.0119022+0.0098011j 0.0121528-0.00598381j 0.00107488-0.00265095j -0.0031773+0.000322265j 0.00171352-0.00474399j 0.00565608+0.00809732j 0.0120425-0.00778471j 0.00696288-0.0145593j -0.00746806+0.00121491j -0.00662141+0.00803314j -0.00151189+0.0221831j 0.00296241+0.000793895j 0.00314693+0.00152183j -0.00621823+0.00687579j 0.00721433+0.0243037j -0.00994751+0.00225562j 0.013249+0.000807103j 0.00747822+0.01276j -0.0160124+0.0200271j 0.0242201-0.00362345j 0.00169126-0.00994612j -0.0125246+0.0139125j 0.0129014-0.00724519j -0.00611342-0.00385768j -0.00661741-0.0110523j 0.00792228-0.000125631j 0.0154497-0.0133133j -0.00882676-0.0049793j 0.00221947+0.0160396j -0.0181307+0.00327139j -0.00491487+0.0364478j -0.0254811+0.0191661j 0.00210978-0.0238667j -0.0181174+0.0178316j -0.00559452+0.00337049j -0.00985052+0.0430621j -0.0376137-0.0200966j -0.0385363+0.0149232j -0.00245444+0.0456397j 0.00740256+0.0371802j 0.00766722+0.00463151j 0.0282515-0.0207841j 0.0191117-0.0089473j -0.021961+0.0187159j -0.0404307+0.00679379j 0.0148016-0.0110326j 0.0216508-0.0361009j -0.0181385-0.0488417j -0.00120893-0.00189337j -0.000654968+0.0220406j 0.00332687+0.0185921j -0.0326416-0.0469377j -0.0134557+0.0144311j -0.0182614+0.0315463j 0.018613+0.0231831j -0.0165932-0.0010075j -0.0346188+0.000477858j 0.0362801+0.0172767j -0.0120098-0.0216429j -0.00592664-0.0431331j -0.0144077+0.000488414j -0.00132972-0.00437605j 0.0448978+0.00632602j 0.004136+0.0454053j -0.025986+0.00920876j 0.29504-0.0289521j -0.138516+0.023552j -0.0464648+0.0168114j 0.0800722-0.0085689j 0.0654501-0.0465371j -0.0667518-0.00996836j -0.0375398+0.0333276j -6.56467e-06-0.0426173j 0.120143-0.0546873j -0.0368279-0.32034j -0.126268-0.0538828j -0.000865747+0.0807796j 0.208126-0.0806314j -0.0955266-0.224687j 
0.0217421+0.00421455j 0.0159315+0.00459412j -0.0203523-0.00709361j -0.0170897+0.0106102j -0.00292827+0.00352276j -0.00971136-0.00444901j 0.00448867+0.0195519j 0.00542017+0.0103474j 0.0314264-0.00632134j -0.0199025+0.00354856j 0.02161-0.0207119j -0.027444+0.0114592j 0.0085858-0.00929199j -0.0102208-0.00467306j -0.0208793+0.00627636j 0.00201849-0.0128149j -0.00216275+0.0103094j 0.0174398-0.00357631j 0.0291014-0.00189019j 0.0444119+0.000791854j -0.00652156+0.0110703j -0.0148302-0.0100442j -0.0145899+0.00068064j -0.0131747-0.0171135j 0.00106414+0.0196849j -0.000787298-0.0194081j 0.0177289+0.000364549j -0.0146246-0.0099199j -0.0219534-0.00679975j -0.017166-0.00135456j -0.0095664-0.00720123j -0.0249138+0.00588795j -0.00374049+0.00032615j -0.00573449-0.0162195j -0.0291083+0.00711643j 0.020231+0.0236547j -0.0203899+0.0153093j -0.0492046-0.0122331j -0.0532133+0.00862327j 0.0187707-0.0010775j -0.00285466+0.0136687j -0.0262284+0.0027713j -0.0201989+0.0278234j -0.0174484-0.00120287j -0.0170654+0.00372964j 0.0350463-0.00516293j -0.00154826+0.000628671j -0.0236041-0.0139761j -0.00556915+0.00331319j -0.0215419-0.0202968j 0.0344774-0.00111547j -0.0129165-0.00131831j 0.0135959+0.0165081j -0.0163859+0.00686469j 0.0173369+0.000519502j -0.00227855-6.05305e-05j 0.00532954-0.00880743j 0.0152192-0.00633598j -0.0262704+0.0228418j -0.00948195+0.00331637j -0.00712974+0.00286014j -0.00100308+0.00606642j 0.0230246-0.000190614j -0.0101015-0.00221585j -0.0190074-0.00157946j -0.0194471-0.0136999j 0.00852475-0.00908414j 0.0171644+0.00142857j 0.0208381+0.00198151j 0.00353885+0.00618216j 0.0148287-0.00457958j 0.00609215-0.0195138j -0.00910485+0.00608937j -0.00619665+0.00338963j -0.0303249-0.00703022j -0.00811329+0.0429175j 0.00550721-0.0236419j -0.0222223+0.01491j -0.0127426+0.00650379j 0.0165821-0.0230346j -0.00587122+0.00793378j 0.0064363+0.00154369j 0.0146191-0.0294698j -0.00443895+0.00402528j 0.0202124-0.023041j -0.020783-0.0122938j -0.00115505-0.00567766j -0.0214705+0.0197833j -0.022243-0.0291914j 0.00116529+0.00964759j 0.0221283-0.0314995j -0.0188784+0.0322635j -0.0213355+0.00012241j -0.00011763+0.010419j -0.00764105-0.000476036j -0.0146519+0.0330169j 0.00333143-0.0714504j -0.0355492+0.0177207j 0.0378175+0.00649989j -0.0128525+0.0451737j -0.00617746-0.0297698j 0.0111898-0.03564j -0.00881372+0.00219663j -0.0205232+0.0241106j 0.0194806-0.0502132j -0.0767761-0.026999j 0.018132+0.0025302j -0.0177181+0.000827033j -0.0154153+0.0440889j -0.0258073-0.0283512j 0.0171285+0.0214049j 0.0815821+0.00215367j 0.0330149-0.0480539j -0.0110193+0.00570731j 0.0297526+0.0296886j -0.0330208-0.0221906j 0.00436357-0.000795467j -0.0288567+0.0112079j 0.0530189+0.0588994j -0.0249965-0.0587055j 0.0320291-0.0153215j 0.0226644+0.0152447j -0.0131916-0.00209662j 0.0114266-0.0340777j -0.0273566+0.0223784j 0.0142088+0.0178953j 0.0454829-0.0153671j -0.0434398-0.0187274j -0.0188044+0.0344553j -0.00249952+0.0246888j 0.0664168+0.00247367j -0.0130049+0.00135252j 0.0773833+0.0282404j -0.0547159-0.00656026j 0.0291405-0.0206299j 0.149387-0.0210915j -0.0608821-0.0126104j -0.203615+0.0742815j 0.0574188-0.0307367j 0.0886401+0.011806j 0.022609-0.0133773j -0.062244+0.00994611j 0.0191474-0.00582289j 0.0118046-0.0160034j 0.0154967-0.0190211j -0.0798421+0.0574684j -0.0674983-0.0163604j 0.0638012+0.0514868j -0.0222435-0.0760951j 0.0415988+0.208585j 0.0715187-0.204005j -0.0352329-0.0451556j -0.10463-0.130554j -0.123223-0.0395671j -0.0427154-0.0101595j 0.0155871+0.097628j -0.0542282-0.215157j -0.220641+0.046394j 0.0259669+0.0141239j 0.0353493-0.0267544j 
0.0188405+0.00522838j -0.0175852-0.0025755j 0.0117366-0.00583443j -0.00394255+0.000206504j -0.0212044-0.00217126j -0.00503617-0.00864285j 0.0362231-0.000629381j -0.0321284-2.20024e-05j 0.0042269-0.00623298j -0.0219382-0.0031453j 0.00526596-0.00863421j -0.0246513+0.0172444j -0.0131712+0.00614467j -0.00756973+0.0153341j -0.00527908+0.00374111j -0.00222258+0.00300181j 0.00709647+0.0150704j 0.0307474-0.010208j 0.00643903-0.0116916j 0.0295399-0.0259618j 0.0104224-0.000197339j 0.00110256+0.0147195j 0.00720178+0.00299596j -0.0176204+0.0011464j 0.0297092+0.00385543j 0.00703605+0.0111815j 0.0058302-0.00357405j -0.0243316-0.00580734j -0.0237166+0.0181245j -0.0136451-0.0119369j 0.0111951+0.0100314j -0.000601214+0.00278991j -0.0161078+0.000420489j -0.00704346+0.00319484j -0.0035913+0.00790757j 0.0390786+0.0141046j 0.0205819+0.00886912j -0.00119801+0.0151056j -0.0388216-0.00156621j 0.00620402-0.0106443j 0.00136869+0.000274947j -0.0143509+0.0102j 0.00260749+0.0114255j 0.00835034+0.0183218j -0.0229875-0.00289267j -0.0221536-0.00618855j 0.0166873+0.000698413j 0.0152169+0.0165217j 0.058815+0.00140083j 0.00699616+0.00104072j 0.0131348-0.000225021j 0.00860543+0.00553996j 0.011515-0.00480468j -0.0149996-0.0182335j 0.0265354+0.0135103j 0.0385344-0.00608206j -0.0115223-0.0118542j -0.00939903+0.00937756j 0.0200578-0.00842109j 0.00101267+0.0121458j 0.00806982+0.00569351j 0.011394+0.000388988j 0.0115636-0.00963072j 0.00605705+0.0276799j -0.000846137+0.000451067j 0.0014794+0.0151653j 0.00241274+0.0106651j -0.00298227-0.00611452j 0.00212234+0.0145303j 0.0071821+0.0217581j -0.0165938-0.0209172j 0.00849143-0.020218j -0.00966657+0.00531046j 0.0270094+0.00274989j 0.00738567+0.00294029j 0.012434+0.0170336j 0.0124454-0.021592j -0.0133243+0.0261464j 0.0133753-0.000932j -0.0114834-0.0306023j -0.00484496+0.0300134j 0.0191567-0.0217534j -9.22468e-05+0.014514j -0.0176302-0.00371414j -0.0351055-0.0169864j 0.0135868-0.0456829j -0.0207654-0.0188253j -0.0150887+0.00324612j -0.0306218-0.0276887j 0.0228131+0.0180789j -0.01377+0.00779656j 0.0110632+0.0220579j -0.0057763+0.00668661j 0.000642506-0.00848065j -0.0232776-0.00692332j 0.0214331+0.0339073j -0.0250891+0.0419675j 0.027259-0.00973372j 2.02883e-05-0.00141478j -0.0133514+0.00359181j 0.00403931+0.0275328j 0.0181386-0.0537207j -0.00501241+0.0324567j 0.059123-0.0436454j -0.0023577-0.00346928j -0.00556283+0.0560374j -0.00141658+0.0366522j 0.0429698-0.00186547j 0.00582701+0.0191698j -0.0205763+0.021513j 0.0197621+0.00587303j -0.0045681-0.0927652j -0.0550143-0.0546679j 0.0388081+0.0443227j 0.0528521-0.0496467j -0.0316628+0.0175275j -0.0268825-0.0332792j 0.0195773+0.0221328j 0.0407243-0.0401846j -0.0802564+0.00220201j -0.0601219-0.0655872j 0.0227692-0.00771451j -0.00181202+0.0160307j -0.0217353+0.0235195j 0.000295485-0.0104768j 0.0166641-0.028825j 0.0276432-0.0137576j -0.0860475+0.0249202j 0.0213086-0.00559308j -0.0307735-0.0105695j 0.0291995-0.0097648j -0.055331-0.000990899j 0.0313651-0.0277635j -0.0228667+0.0374475j -0.0452848-0.0386972j -0.092633-0.00327164j -0.0795222+0.0149003j 0.0431406+0.00592274j 0.203005-0.0287139j -0.141772+0.090897j 0.0307215-0.0124101j 0.0278907-0.0700269j 0.0544626-0.0245269j 0.007064+0.0314273j 0.0114749-0.0522826j -0.0584195+0.031403j -0.0411166-0.0920607j -0.0802002+0.0299942j 0.128294-0.0918379j 0.0551134+0.113897j 0.122217+0.260539j 0.0180901-0.0181837j 0.0366703-0.0511255j -0.0279253-0.15611j 0.00884631-0.0762405j -0.0712427+0.0196788j 0.261256-0.0439134j -0.0734505-0.185691j -0.0422917+0.0259171j 0.0149946+0.0125268j 
-0.0264177+0.00115386j -0.00301718+0.00355089j -0.0173127-0.000932099j 0.0496117-0.00382617j 0.00399296-0.00597305j -0.00834971+0.00431444j 0.0107029+0.00138917j 0.0295332-0.00490129j -0.0384541+0.0147976j -0.0213091+0.011474j 0.0208451-0.0060862j -0.0255531-0.00160189j 0.0158852+0.00519964j 0.00463649-0.0146736j -0.0184274+0.0122731j 0.0136795+0.000438585j -0.0374898+0.00805911j 0.0313354-0.0197287j 0.0183659-0.00923882j 0.00786168+0.0067666j -0.022669+0.00612662j 0.00372469-0.00855951j 0.00316133-0.00452518j 0.0202409+0.00653453j -0.0202515-0.00590531j -0.0076929+0.00622082j 0.00417634-0.0105914j 0.0140967+0.00448833j -0.0288328-0.000580406j 0.00139723+0.0169267j 0.0286183+0.00148742j -0.0163025+0.0226752j -0.0454178+0.000193146j -0.00101971-0.00838903j -0.0240187-0.00682812j 0.0343161+0.0128395j -0.0534744+0.0115651j -0.00385502-0.0134972j -0.0448009+0.00400329j -0.0124727+0.0118004j -0.0571722+0.00239014j 0.0331714-0.0117557j -0.0629646+0.010407j -0.0572128-0.023778j 0.00763163+0.024128j 0.0593752+0.015352j 0.0118479-0.00624223j 0.0919094-0.0107853j -0.0359336-0.0308223j -0.0207187-0.0247305j -0.0482707-0.00306048j 0.00303114+0.0188931j -0.0213111+0.0056461j 0.00608916+0.00795562j 0.0163454-0.026737j 0.0637602+0.0117038j -0.0281955+0.0122956j -0.0464003-0.0208598j 0.089269+0.031026j 0.0929747+0.00943301j -0.0356544-0.0110263j 0.0435793+0.0252568j -0.0934429-0.0227176j -0.00524362-0.00499483j 0.0264309+0.00663147j 0.0540548+0.0152029j 0.0553794-0.00905219j 0.00163992+0.00343637j -0.053529-0.0108162j 0.0261578+0.00904677j -0.0286664+0.0150017j 0.0183235+0.000710227j -0.0128032+0.0169629j 0.034329+0.0183045j -0.0132367-0.0127348j 0.0153691+0.00804272j 0.0373017+0.0096003j -0.0024809+0.00240786j 0.00622031+0.0205708j -0.0418026+0.00580789j 0.00706201-0.00683955j 0.0369988-0.0215021j -0.00815019+0.0205553j 0.014209+0.00750542j -0.0229758-0.0106778j 0.000311426+0.0103351j 0.0151606-0.0139265j 0.0298323+0.0279167j 0.0265778+0.0359737j 0.0347529-0.0233875j -0.0384067-0.00972045j -0.0153276+0.0566894j 0.0335956+0.0089222j -0.0288406+0.0130405j -5.00199e-05+0.00225302j -0.0189775-0.017304j 0.0493987+0.0265212j -0.00141558-0.00439743j -0.0800872-0.00982984j -0.0394063-0.0181664j -0.0129609+0.0012749j -0.0263138+0.0164433j -0.00340425+0.0304742j -0.0295124+5.39738e-05j 0.0314385+0.0118346j 0.03414+0.0271772j -0.0128725-0.0198071j 0.0220005+0.0493541j 0.0212922-0.00161025j 0.0182733+0.0577718j 0.0380049-0.0411696j -0.0789905+0.0459002j -0.0288341-0.0716308j -0.0129111-0.0256843j 0.0422524+0.00227553j 0.000335476-0.0199219j -0.0416661-0.0164207j 0.0840175-0.0145821j 0.000877465-0.0981135j 0.0140914+0.057041j 0.0305187+0.0405296j -0.0313031+0.0304643j 0.00616668+0.0609542j -0.0439593+0.029914j 0.0148383-0.0505387j -0.00585911+0.00330063j 0.0217772+0.0352897j -0.0405667+0.0225896j 0.0623-0.0442171j -0.0138453-0.0293883j -0.00287238-0.0279502j -0.0793057+0.0164726j 0.027556+0.00040574j -0.0310443-0.00453765j -0.00499125-0.0100146j 0.00156659+0.0180296j 0.0406506-0.026833j -0.0524441-0.0131279j -0.0228149-0.02034j 0.0171295-0.00749855j -0.0393713+0.0338391j 0.0895316-0.0543721j -0.016477+0.0450203j 0.0912518+0.0910915j -0.0270801+0.00801812j -0.00339831+0.00433227j 0.00687601-0.288668j 0.138136+0.000516281j 0.0533498+0.101411j 0.0217322+0.00723787j 0.0039398-0.0796193j 0.0775748+0.0915292j -0.015216-0.0138385j 0.0701506-0.01863j 0.0917638+0.0752697j -0.327797+0.0633519j -0.054179+0.0324655j 0.0341071-0.0625051j -0.0247932-0.182588j -0.129894-0.00688413j 
0.000992994+0.00525565j 0.0256483-0.000770475j -0.0340243+0.0008556j -0.0053797+0.000714487j -0.000361975+0.00277958j -0.0135354+0.00244472j -0.0282832+0.0122194j -0.0102506+0.000172824j 0.0246593-0.00527986j -0.0299064+0.00430979j 0.0270454-0.00996597j -0.0209732+0.0167679j -0.00759582-0.0168483j 0.0076427-0.0171943j 0.00918687+0.00503298j 0.0204733-0.00944184j 0.0343759+0.00629966j -0.021729+0.0047964j 0.00635821-0.00798815j 0.0129853-0.00229618j -0.0263378+0.00306169j -0.000801301+0.000504413j -0.0135634+0.00333971j -0.0224732-0.00267552j -0.0183293+0.00595053j -0.000242222+0.0035843j -0.0177635+0.0058735j 0.0177584+0.00321014j 0.00951733+0.000799618j -0.0414806-0.0014497j -0.0250475-0.00693626j 0.0204951+0.00621373j -0.0290106-0.00657611j -0.0311866-0.0174857j 0.056426+0.0138579j 0.0166105+0.00826818j 0.0285169+0.0159005j -0.0514664-0.00894464j 0.0123809+0.00168209j 0.0181257-0.00222041j -0.0125541+0.00369308j -0.0141613-0.0116486j 0.0307172+0.00929794j -0.046006+0.00943108j 0.122751+0.00892201j -0.00535604-0.019478j -0.0425997-0.00861254j -0.0159413-0.00947155j -0.0281244+0.0105563j -0.0819367-0.000485114j -0.0500342-0.00133618j 0.0528941+0.000536541j 0.0107083+0.0091924j 0.0755142+0.00209449j -0.106127-0.0119491j -0.0120554-0.0278116j 0.0246178+0.000808008j -0.0593688-0.000129114j 0.0328936-0.0183549j -0.0599163-0.030288j 0.0113737+0.0148577j 0.0205975-0.014569j -0.00158821+0.0206242j 0.00381976+0.00102082j -0.0232844+0.00197284j 0.0778987+0.00737124j -0.0425522-0.00321946j 0.0264781+0.00155685j 0.0234963+0.0235522j 0.0111436-0.00959856j 0.00728223+0.00908936j -0.0130147-0.00684102j 0.0920229+0.0293089j 0.0274073-0.0222441j 0.0117291+0.0170396j -0.0230148-0.0344161j 0.0234047-0.0394142j 0.0579946+0.00734141j 0.00492564-0.00103804j 0.0476179+0.0243491j -0.0197076+0.0147902j -0.0106105-0.0289378j 0.028926-0.00252812j 0.0383863-0.0070273j 0.0465801+0.00122689j -0.00805677-0.0131623j 0.0126956+0.00199893j 0.0058894-0.0208957j 0.0589542-0.019177j 0.0151173+0.0228807j -0.0278847+0.0524391j 0.0548119+0.0697064j 0.0121617+0.00499335j -0.0335495+0.000507818j 0.00368294-0.00633085j 0.0188864+0.0267217j 0.0623889+0.0202262j -0.00236504+0.00195662j -0.0289482+0.00579254j -0.0129203+0.0498804j -0.00895724-0.0306213j -0.0224933-0.00982287j -0.0255549+0.0369218j -0.00791486-0.0136997j 0.0141388-0.00567274j 0.00468905-0.00932193j -0.00564819-0.0144942j 0.0268609-0.00680744j 0.00108794+0.00600751j 0.00689408+0.028645j -0.0154353+0.0112585j -0.0226931+0.0523785j -0.00364964+0.0608346j -0.0413293-0.0504763j -0.0375466+0.0230588j -0.00376466+0.00781056j 0.00565558+0.0585246j -0.0444443-0.00983357j -0.00191307+0.0102371j 0.00811225+0.0937239j 0.0309935+0.0505875j 0.0109703-0.00947714j -0.0482309-0.0220522j 0.0313362-0.00376419j -0.0084334+0.0383276j -0.0777092+0.0278681j -0.0168081-0.00213518j 0.0349451-0.0523664j -0.00893785-0.024971j 0.0379236-0.0221252j 0.0219917-0.01793j -0.046518+0.0091087j -0.0211464-0.0418417j -0.0519855+0.0188392j 0.00970708+0.0114281j -0.023521-0.0240677j -0.017794+0.000626852j 0.00123073+0.00403139j 0.0377589+0.0245969j 0.0225667-0.0061261j 0.0303961-0.0564365j 0.0374812+0.00329544j -0.0850121+0.0151674j 0.0233751+0.050389j 0.0824417+0.033616j 0.026298-0.00602727j -0.138135-0.00692608j -0.0191562-0.322064j 0.0522363-0.0497386j -0.0157904+0.0210016j -0.0282477+0.0344194j -0.0187727+0.000598838j -0.0625881-0.073275j 0.0515893-0.00185955j 0.336512-0.0666511j 0.0975178+0.0739284j -0.0455514+0.0721698j -0.0440747+0.0245086j 0.132112+0.0142753j -0.0260899-0.196841j 
