0.0841929+0.0385959j 0.0537879+0.0577222j 0.100551+0.00194838j 0.0389934-0.023632j -0.0445192-0.0230882j -0.0459859-6.62572e-05j 0.0163356+0.000915252j -0.0160316-0.00383461j -0.0367797+0.00782824j -0.00890631-0.0537931j 0.0152387+0.00668061j -0.0176191-0.000952806j 0.0127747+0.00871813j 0.00453494+0.0318881j 0.0102219-0.0124513j -0.00917767+0.00668379j 0.013763+0.00645192j -0.0396038-0.0104113j -0.00747758+0.0104427j -0.0130859-0.0209849j 0.0438263+0.0129304j -0.00174331+0.00106625j 0.0150549+0.028154j 0.0264545-0.0297229j 0.00791544+0.000653915j 0.0353207-0.0139521j -0.00269075-0.00285547j -0.00230167-0.00853079j 0.0138381-0.0358103j 0.0211092-0.0184619j 0.0152226+0.00155675j -0.00336712+0.00719923j -0.0115287+0.00213581j -0.000283335+0.0049143j -0.0194462-0.00566544j 0.0101147-0.00688721j -0.00609634-0.0134118j -0.0081659-0.0104274j -0.021012+0.0225141j 0.0175622-0.000973442j 0.00545268-0.0142738j -0.00254588-0.00409395j 0.00815731-0.00556708j 0.0156057+0.0162491j -0.00103491-0.0166509j 0.0051415+0.00342815j -0.00836475-0.0175828j -0.000629565-0.0128604j -0.00937281-0.0064238j -0.00447595+0.0158101j -0.018015+0.00667411j -0.00967221+0.000980753j 0.00498882-0.0101409j 0.0191125+0.0109126j 0.00704193+0.000174411j 0.00589658+0.000605169j 0.0270874+0.000630037j 0.0272407-0.00398956j 0.00875442+0.00560063j -0.00899863-0.00692147j -0.00238381+0.011773j -0.00160135-0.00338412j -0.0126973-0.00621036j -0.0128917-0.00115149j 0.03176+0.00476247j -0.00290942-0.0101116j 0.00836844-0.0028672j -0.00821375+0.00146417j 0.0100654+0.00165881j -0.00026451+0.00439395j 0.00216886+0.0073875j 0.0148062+0.0117617j -0.0115844-0.00478844j -0.0207472+0.000199269j 0.003559+0.0213885j -0.0213623-0.0132906j -0.00322594+0.00016634j 0.0184906+0.000817652j 0.0092021-0.0104842j -0.00110528-0.00202542j -0.00409867+0.00295166j -0.0249375+0.0323886j 0.0178591+0.00405383j 0.0228865+0.00940948j 0.0298228-0.0108812j -0.0159503-0.00740814j -0.00231062-0.00999652j 0.0188427-0.0325507j -0.021686-0.00719546j 0.0157434-0.00192116j 0.00942568+0.0310403j -0.00500355-0.0529166j -0.0130169+0.0132413j -0.0731666+0.0436367j -0.0103635+0.020359j 0.0350966-0.0253014j -0.0284866-0.0575064j -0.0368582+0.0395063j -0.0637595-0.00160494j 0.0241303-0.107342j 0.00265902-0.0270103j -0.0200166-0.00239832j 0.014448+0.020058j -0.0410844-0.0306525j -0.0514753-0.0537389j 0.0592404-0.0864206j 0.0748404+0.0431091j -0.04227-0.0452066j -0.00558661+0.0575344j -0.000118676-0.0199618j -0.0209157-0.0199913j -0.0937216-0.155881j 0.0331924-0.0350654j 0.153025+0.144203j 
-0.0324194-0.0545978j 0.0904754+0.0668473j 0.0187498+0.0113967j -0.0510586+0.0394387j -0.0129045-0.0315681j 0.0554972+0.00288824j -0.00294762+0.0094657j 0.00929112-0.0502277j -0.0311813+0.00294581j 0.0181629-0.00498424j 0.00581404+0.00678132j 0.0270801-0.0240186j -0.0188278+0.0230193j -0.0295327+0.0141263j 0.012228-0.00164798j -0.0125626+0.00801424j -0.0171451+0.0179166j 0.00152977-0.0468269j -0.0415865-0.0124784j -0.00937867+0.00693132j -0.00832347+0.0128534j 0.00416784-0.00452401j -0.0172291-0.00493913j 0.00538235+0.0301588j -0.029458+0.0045515j -0.00105403+0.0213302j 0.016259-0.00503667j 0.0066572+0.00557808j 0.0330499+0.0164155j 0.0080104+0.0118708j -0.00321137+0.0070172j -0.0213053-0.000164965j 0.0132385-0.00520218j -0.00471743+0.00966325j 0.0383921-0.0143086j 0.00687279+0.00183642j 0.00914338-0.00586682j 0.00815706-0.00310201j -0.0158017+0.00138669j -0.00135302+0.013361j -0.0124546-0.00127668j -0.0170201+0.00131057j 0.0114588+0.0139474j -0.0103744+0.0195244j -0.00297363-0.0131119j 0.0168229-0.000519689j 0.000766063-0.0106004j -0.00927412+0.000707326j 0.0047161-0.00219704j 0.00324952+0.000835329j 0.00900572-0.00196183j -0.000171489+0.00118619j -0.00785159-0.0103921j -0.0111674-0.00289742j -0.00293234+0.00387705j -0.00847686-0.00373581j 0.00330157+0.0228337j 0.00326255+0.0191862j -0.00370723+0.0109248j 0.013826-0.00312986j -0.00439628+0.00187718j -0.0113153-0.0224481j 0.0137068+0.00022991j 0.00166442-0.00651948j -0.0083575+0.00237972j 0.0133987+0.0168293j 0.00191329-0.00433017j 0.00359785-0.0138848j -0.00550955+0.00986455j 0.00261697+0.00547995j -0.0020248-0.00771977j -0.0148068+0.0159581j -0.000810564-0.0160475j -0.00745307-0.00237514j -0.0398828+0.0110437j 0.0381455-0.0287103j -0.0145934-0.00959022j 0.011351+0.00706538j -0.00733843+0.00817263j 0.0258441+0.0149864j 0.0100986+0.0130456j -0.000462361-0.0183068j 0.0150377+0.0151453j -0.00273736-0.0346556j -0.00431275+0.023385j 0.0187454-0.0154092j 0.00552286+0.00982496j 0.00617677+0.0156052j 0.0109721-0.0435475j -6.85776e-05+0.0151701j -0.0419994+0.0018027j 0.0488463-0.0151344j -0.0289847-0.00832814j -0.045177-0.04212j 0.00441902+0.0407186j -0.0042451+0.0206188j 0.0805125-0.075627j -0.0223174-0.0305597j 0.0192522-0.0516796j 0.0591455+0.0383532j 0.0383129-0.00844191j 0.00522859+0.0278457j -0.026627+0.0751782j 0.0297529-0.0345762j 0.00465091-0.0760004j 0.0865042+0.108536j -0.0179367+0.0678325j -0.0323431-0.0113188j -0.038817-0.0474674j 0.00489752-0.0573123j -0.0604302-0.0924124j 0.095583-0.033054j 0.120668+0.0973867j -0.0859826+0.0735805j 
0.00133166-0.117172j 0.0170408+0.0642804j -0.0278201+0.0517937j 0.00523805+0.0243947j -0.0261827-0.0387213j -0.0288513+0.0419942j -0.0750392+0.0400913j 0.00323607-0.028457j -0.00641587-0.0307064j 0.0427817-0.0164354j -0.000177266-0.00266196j 0.0113073+0.0162732j 0.0037857-0.000800635j -0.0132379+0.00128876j 0.0213285+0.0223367j -0.00833389-0.0124835j -0.016186+0.0213192j -0.0520542-0.00846118j -0.0140313-0.0571872j 0.0355966-0.0144812j 0.0247679+0.017783j -0.0255814+0.0123716j -0.0246601+0.00601689j 0.0256382+0.0235072j 0.0370066-0.0319158j 0.0100676-0.0114216j 0.0259857+0.0116041j -0.0103998-0.00879799j 0.013587-0.00639888j -0.0112194+0.00118824j 0.0309539+0.00773884j 0.00712143+0.00407484j 0.00432479-0.0260813j 0.00184851+0.00102172j 0.00648535-0.0207122j 0.0127157-0.000173137j 9.44147e-05-0.00359681j -0.0123089-0.0240454j -0.0138082-0.00387335j 0.0152383+0.0112853j 0.00542412-0.000776092j -0.0251681+0.0199699j 0.0189038+0.030243j 0.0123349-0.00754394j 0.00340147-0.0405568j 0.00992769+0.0182561j 0.0107669+0.012802j -0.012551+0.00355107j -0.0197964-0.0162114j -0.00468102-0.0044476j -0.0401807-0.00822387j -0.0125366-0.00123973j 0.0182218+0.0122548j 0.00524413+0.00245954j -0.00955502+0.0024286j 0.0166115+0.00895157j -0.00372918-0.00097333j -0.0104034+0.027719j -0.00434637-0.0184681j -0.0107956+0.00944441j -0.00752179+0.00770408j -0.0157594+0.0112766j -0.00413396-0.0139449j -0.0292548+0.0029845j 0.00748962+0.0143765j 0.0068958-0.0194885j -0.00106606+0.0413538j -0.00620755+0.0221054j -0.00918346+0.0204976j 0.00565911-0.010915j -0.0035993+0.00942284j 0.0248101-0.00438831j -0.031389+0.0169251j 0.00902984-0.0195945j -0.0545648+0.0373907j 0.00934511-0.0201346j -0.0171899+0.00923496j 0.0512777+0.0148806j 0.0112422-0.000605301j -0.0226503-0.00164067j -0.042833-0.0225776j 0.0161589-0.0543091j 0.00772254+0.0030938j 0.0752245-0.00555891j -0.0378793+0.0162005j 0.0177937+0.010089j -0.00250961-0.0138755j -0.0372785+0.0103192j 0.0238869+0.0201957j -0.0430964+0.0184271j -0.0277702+0.0745459j -0.0279506+0.0314194j 0.00338316-0.0219036j -0.00678524+0.0109726j -0.00681186+0.0541822j 0.0161751-0.0269034j -0.00300235+0.0336422j -0.0563077+0.0338272j -0.00622431+0.0653852j 0.0753396+0.0458407j 0.0270608-0.00512339j 0.0389427+0.0328983j -0.0171912+0.0241865j 0.0525943+0.0058385j 0.0404534-0.0349026j -0.0790708+0.00991149j -0.00558682+0.00115231j 0.129543+0.0696889j 0.011742-0.00140534j 0.0338039+0.0291144j 0.0553554+0.0170442j -0.148032-0.0506415j -0.281295+0.21659j 0.101793+0.18182j 
0.0196853-0.0187102j -0.0280937-0.0678842j -0.0573137-0.0176246j 0.0461884+0.0248526j -0.0644678+0.00334798j -0.00356866+0.060167j -0.0428924-0.0119899j -0.00891788+0.0465355j 0.00105063-0.0263685j 0.0172947+0.0658037j -0.0152229-0.0178385j 0.0563026+0.0517735j 0.0113821-0.00139532j 0.0285298-0.00222951j -0.00483399-0.0150184j 0.0228727+0.0210169j 0.00937388-0.00289819j -0.0309143+0.0235772j 0.0207629-0.0255864j 0.0100105+0.0165885j -0.0304116-0.0391028j 0.00411042-0.0233785j -0.0233504-0.0175517j -0.0349463+0.0142219j 0.0416031-0.0149828j -0.0148346+0.00628853j 0.0158494+0.0137393j 0.0113026-0.0155249j -0.00749904-0.00675659j 0.00148187+0.0165571j -0.028488-0.00792608j 0.011926+0.000212585j 0.0166098-0.0087351j -0.000475794+0.000992582j -0.00880152+0.015656j -0.018535+0.0376928j -0.00697118+0.0297159j -0.00238+0.00664752j 0.0204702-0.00547897j 0.00733017+0.0216358j -0.00715078-0.0166936j -0.0209577-0.0213803j 0.0164719-0.00172793j 0.0107956+0.0126219j 0.00621909-0.00999823j 0.00619908+0.0296131j 0.0187567+0.015935j 0.0137844-0.0253778j -0.0199923-0.00851194j 0.0224654-0.00262551j 0.00823008-0.0238254j -0.0110241+0.00378944j -0.0112563+0.0211107j -0.0225004-0.0191816j -0.0185087-0.0196641j 0.0115782+0.0161662j -0.0234689-0.00854039j -0.0352204-0.0110403j -0.0373302-0.00227655j -0.0235774+0.0369023j 0.00571237-0.00811174j -0.0129437-0.0077918j 0.0315601-0.0101908j 0.00349877-0.0324498j -0.00146761-0.00366824j -0.00750536+0.00344731j 0.0036598+0.0087232j 0.014784-0.0164271j -0.0245654-0.000811206j 0.00241337-0.0163768j -0.0177815+0.00542901j -0.0127933+0.00615292j 0.00221573+0.00145638j 0.0466475-0.00614616j -0.047901-0.0184175j -0.00745104+0.0118281j -0.0108521+0.00143323j -0.00552526+0.0202736j -0.000704951+0.0345458j 0.00601157-0.0126568j -0.00100458-0.0391969j 0.0120529+0.0126422j -0.0323621-0.00139869j 0.0262802+0.0109006j 0.000938099-0.050653j -0.0297747-0.00256069j 0.0269832+0.0137043j -0.0129754-0.0134528j -0.00991691+0.0330951j 0.00161881-0.0351232j -0.0400372-0.018709j 0.0194938-0.00865003j 0.0232298+0.0199542j 0.0547703+0.0177258j -0.0420161-0.0365056j -0.019364+0.0462115j 0.0434877+0.0368251j -0.0563084+0.0028508j -0.0814132-0.0925473j -0.0622031+0.130402j -0.00409532+0.0607309j -0.0197707-0.0307463j 0.00644917-0.0324838j -0.000164424+0.00316021j -0.0321918-0.0431135j -0.0354608+0.0119186j -0.0254332-0.0661388j -0.0244833+0.0680993j 0.0661857+0.0392584j 0.0135917+0.0646609j -0.0769425-0.00100036j 0.111897-0.133629j 0.0124563+0.0993259j 0.112453-0.0718523j 
-0.0323285+0.0174824j -0.0121402-0.0346207j -0.0371026-0.0447j -0.109724-0.0500952j -0.000106244-0.0227807j -0.000730513-0.0339385j 0.012567+0.0216577j 0.0253688-0.0111596j -0.0277259+0.0405988j -0.00340069-0.00038463j 0.0159194-0.0219637j 0.062393+0.00236703j -0.0534804-0.00662755j -0.0197301-0.00385874j -0.0491223+0.0474175j 0.0135231-0.00497748j -0.0277935-0.0260977j -0.0227802+0.0129775j -0.0306362-0.011026j 0.0369572+0.0145184j -0.0093255-0.00831086j 0.00598726-0.00223562j 0.0239643+0.015483j -0.0168189+0.03745j -0.0801068-0.0111342j 0.0171309-0.0182454j 0.0445191-0.0157691j 0.0185047+0.000920266j 0.00329889+0.0149149j 0.00700765+0.0023274j -0.0328817+0.0240626j -0.000337789-0.000500268j 0.0146044+0.033318j 0.0062207+0.0261369j 0.0185952+0.00953209j -0.00528964-0.0128721j 0.00803225-0.0261713j -0.0102064+0.0184694j -0.00802936-0.0228999j -0.0200815-0.0125562j -0.0183551+0.0072159j -0.0168028+0.0372512j 0.0104031+0.0129643j 0.003717-0.0212203j -0.00425237-0.00383075j 0.0210125-0.00664561j 0.0222211+0.00413331j -0.0231354-0.00789371j -0.0103146-0.00612895j 0.00182529+0.0100068j 0.0208465+0.0285872j -0.00172189-0.00496868j 0.00996539+0.00664529j -0.014098-0.0164904j -0.04194+0.0138651j 0.00243297+0.00291079j 0.000714367+0.011033j 0.0207783+0.022831j 0.0174134-0.00120691j 0.0252836+0.0289931j 0.0358543+0.00253707j 0.0249015+0.00277039j -0.0252498-0.00867487j -0.0129429+0.025055j 0.0194918-0.0233885j -0.0271135+0.0246487j 0.0439993-0.0215919j -0.00523993+0.00235887j 0.0139578+0.000912514j -0.0094181-0.00500774j 0.023935-0.0080214j 0.0253277+0.00928818j -0.00397666-0.0205726j -0.0219885-0.000388962j 0.0313095-0.0121694j 0.011096+0.00602858j 0.0395253-0.0318185j -0.0207716+0.0189238j -0.00760602-0.000309238j 0.0149408-0.0184017j 0.00145102+0.0098267j -0.0129527+0.023057j 0.0137057-0.00899968j -0.00331989-0.0685168j -0.0198424-0.0293039j -0.0123347+0.0437469j 0.0200179-0.0487871j -0.0042268+0.0174963j -0.00508684-0.0180307j 0.0145669+0.0349472j -0.0700586+0.050258j 0.0388185-0.0262497j -0.0285028-0.0486382j -0.0232882-0.039756j -0.000269335-0.0447999j 0.0271623+0.0323638j 0.0556579-0.00941885j 0.115263+0.101618j -0.0622675+0.0234702j 0.030396+0.0147629j 0.0682727+0.0389632j 0.0326801+0.0157281j 0.00489492-0.040394j 0.0568626-0.00951119j -0.0678152+0.00180862j 0.0841655+0.0656382j -0.0683408+0.092484j -0.0244765+0.0361287j -0.00364574-0.0987045j 0.0964741-0.00599005j -0.11073+0.0426805j -0.0267951+0.0057807j 0.135725-0.150003j -0.114113-0.0198133j 
0.0299285-0.0531042j 0.00249767-0.0416634j 0.00978168+0.0249969j -0.00131287-0.0138964j 0.0264349+0.0202959j -0.0583272+0.0189904j 0.0353009-0.00461753j 0.0804082-0.0112389j 0.00729235-0.0420368j -0.0384915-0.00729653j -0.0291435+0.0206869j -0.00739881+0.000605921j 0.00924986+0.00402743j 0.0101226-0.00850054j 0.042087+0.0134101j -0.0184798-0.0216066j -0.0207193-0.0213677j 0.048947-0.0392107j 0.0160569+0.00704257j 0.0541725-0.0297801j 0.0290133+0.00146135j -0.0118232-0.006863j -0.0320173-0.0370071j 0.00276529+0.00177571j 0.0302653+0.033629j -0.017824-0.00242188j 0.0102088-0.00386423j -0.0325623-0.00643342j -0.00536957-0.00298267j -0.010838+0.000685196j 0.0449028+0.0347854j 0.0427211-0.0261156j -0.00938799+0.00525452j 0.0061189+0.00409008j 0.0010761+0.0112104j 0.0224998-0.0226342j 0.0177547-0.00133024j 0.0182868+0.00968468j -0.00411204+0.0123412j -0.0357245-0.00441219j 0.0141608+0.0131878j 0.0304536+0.00190392j -0.0111592+0.0189814j -0.0164615+0.0308482j 0.0278133-0.019883j -0.00151846-0.0108139j -0.0156057-0.00699808j -0.00640011-0.00772853j 0.0193365+0.00541941j -0.0462019-0.013118j 0.00258801-0.0308087j -0.0112262-0.00678801j 0.0318206-0.00861498j 0.0273442-0.0129132j 0.035714+0.0257079j 0.0151353+0.00102765j -0.0142694+0.000417306j 0.0143567-0.0329861j 0.0128465+0.0191439j 0.0209553-0.0125778j -0.0140881-0.0359184j 0.00776971-0.0316822j 0.0297876+0.00400665j -0.00957936-0.0211107j -0.0209317+0.0105218j 0.0131558+0.0234325j 0.0345327-0.0292652j 0.0165-0.0392931j -0.014415+0.0112519j 0.00679612+0.00730222j 0.0266153-0.0339791j 0.00542315-0.015482j -0.0282302-0.0128028j 0.0250721+0.0102781j -0.0139299-0.040049j -0.00964056+0.0231467j -0.00348632-0.0193122j -0.00785127+0.017219j -0.0317343-0.0077081j -0.00249404-0.00549158j 0.00814908-0.0120399j 0.0226194-0.027126j -0.00436253+0.0170989j -0.00618284+0.0579255j -0.0302046+0.0384948j 0.0296092-0.0185018j -0.0272184+0.00992182j -0.0173265-0.014662j 0.0162277-0.0176052j 0.0229656-0.0158499j 0.0186057+0.0462901j -0.0580599-0.0527659j -0.0114349+0.0437425j -0.0608759-0.0267138j -0.108303-0.0121271j 0.0315345-0.0205042j 0.0376056-0.0403973j 0.0276964-0.0455302j -0.0329146+0.0915174j -0.0611932+0.0160881j -0.0432038+0.0143616j -0.0699309-0.0182159j -0.0274837-0.0744435j -0.0804815+0.0102354j 0.0541606+0.0467037j 0.0666475-0.00372225j 0.149549+0.0871004j -0.066946+0.0349089j -0.102846+0.00159034j 0.00817033-0.0156168j 0.0711814+0.0670776j 0.0339399-0.157945j 0.105092+0.0975069j 0.249573-0.215942j 
-0.0142719+0.0783579j 0.0316607-0.0500147j 0.0390134-0.0616805j -0.0158129-0.0232624j -0.0241277+0.0324663j 0.00054615+0.0629846j 0.101168-0.032872j 0.0129163+0.0506112j 0.0112589-0.071674j -0.0235093+0.0510111j 0.0272708-0.0186264j -0.00832864+0.0739874j -0.0232596+0.0290188j 0.0403226-0.00840278j 0.0133078-0.0680501j 0.0281831+0.0104706j 0.0120657-0.0198856j 0.0194332+0.0156593j -0.00491098+0.0267375j 0.0122139+0.00802201j -0.0117285-0.0398297j 0.0343893-0.0336565j -0.0021886-0.0231389j -0.0157351-0.0345161j -0.0207199+0.0520708j -0.0133135+0.0129382j 2.04434e-05+0.042973j 0.0220616-0.0322749j -0.0134564+0.00337667j 0.0620094-0.00248829j -0.0360952-0.00872841j 0.0239765-0.0318146j 0.0206548+0.00899181j -0.0374007+0.0494096j -0.00313454+0.0376862j 0.0134635+0.0198698j 0.0142838+0.0296386j 0.0197851+0.00144306j -0.00741902-0.00998522j -0.0147745+0.0166524j -0.0179751-0.0225184j 0.015368+0.0247272j -0.0140756+0.0224984j -0.00954863-0.0135118j 0.0213152+0.0343257j 8.12876e-05+0.0199889j 0.00401207+0.0130517j 0.0162162+0.00279432j 0.00933901-0.00120346j -0.0263268+0.00104065j 0.050901+0.00447673j -0.018645+0.0126811j -0.0177498+0.00330517j 0.00058025-0.0340318j 0.0282317+0.0282065j -0.00679778+0.0100522j 0.00829225-0.00774426j 0.0333681-0.0329906j 0.0165547-0.046152j 0.00132938+0.00480462j -0.00655473-0.000705064j 0.0274674+0.00397618j 0.0120848+0.01255j -0.00199747-0.0358075j 0.0215709+0.027095j 0.00122193-0.0185494j 0.0346908+0.0114583j 0.000991123+0.0219385j -0.01433-0.0151259j 0.0263668-0.0136632j 0.0409718+0.0261654j -0.00273754+0.0236285j -0.0054135-0.0296362j 0.0242253-0.00164503j -0.00972811-0.025667j -0.0214745+0.0321347j -0.0280368-0.00308879j -0.00433503-0.011127j -0.0168706-0.0288515j 0.0171053-0.0132959j -0.00293931-0.0143227j -0.0446629+0.0544597j 0.0151383+0.0672613j -0.0353667+0.0526845j 0.0223222-0.0108875j 0.0448145-0.0106935j 0.0131007-0.0707828j -0.0163915+0.0234581j -0.0219487+0.0257169j 0.0409445-0.0199072j -0.0424514-0.0400394j 0.0100409+0.0255946j -0.0174526+0.0234277j -0.0115004+0.0115178j 0.00707692-0.0722035j 0.0272744-0.00953966j -0.0384019+0.047979j -0.00242658-0.0235406j 0.0206344-0.0279191j 0.0253417-0.00704974j -0.00134088-0.013795j 0.00402555-0.0638142j 0.00220622-0.0563089j 0.0287642-0.00635134j 0.0362592+0.0123698j -0.00607356+0.0175791j 0.0233328+0.108161j 0.0238787+0.0321613j -0.0856058-0.0535377j -0.00564729+0.12111j 0.189474-0.250936j -0.167073-0.0254507j 0.0684173-0.0749104j -0.0408412+0.000442648j 
0.0329948+0.0317438j 0.0243125+0.0560959j 0.0453102+0.0625245j -0.00829634+0.0152685j -0.0366809-0.0384667j -0.0568902-0.0337097j -0.011795-0.0457732j 0.0467653-0.00710268j -0.0262602-0.0143462j -0.00581349-0.0674731j 0.0360322-0.0400702j -0.0440676-0.0533657j -0.0207473+0.0245664j 0.0475583+0.0513173j 0.00701994+0.0372225j -0.00404122-0.0385037j -0.0295893-0.0102074j -0.0232033-0.0675276j 0.0782292+0.128844j 0.0158135+0.0193922j 0.0178254+0.0360342j 0.0355321+0.0435581j -0.0314666+0.0219829j -0.0212699+0.0364825j -0.00489762+0.00454496j -0.0296317-0.00271856j -0.0198791-0.00164492j -0.0322034-0.038467j -0.0836422-0.0329165j 0.0122172-0.0298532j -0.01008+0.018743j 0.0229225-0.00466496j 0.01022+0.00980858j -0.0119202+0.0170338j -0.00893074-0.0388876j 0.0110575+0.010356j 0.0111779-0.0615878j 0.0114909+0.0263188j 0.0404415+0.0226537j -0.0290967-0.0346723j 0.001757+0.00189808j 0.00978266+0.00707844j -0.0442274-0.0251753j 0.0651858+0.0219286j 0.0184323-0.0170925j -0.0678023-0.031667j -0.0277643-0.0382157j -0.00794981-0.000152918j 0.039261+0.00953489j -0.00382817-0.032426j 0.00368497-0.0444285j -0.0298782+0.017212j -0.0247401-0.04571j -0.00592195-0.0216587j -0.00736689+0.0232428j -0.0200419-0.0150125j 0.0419327+0.0718655j 0.0359015+0.0812096j -0.00269096-0.021443j -0.0379698+0.0156665j 0.00415226+0.012091j -0.0138048-0.0026074j 0.0213506+0.00999992j 0.000910262+0.00174544j 0.0148522+0.0203874j -0.0161268+0.00474708j 0.0209694-0.0239225j -0.00591185-0.0227615j -0.0259482-0.00369912j -0.00652581+0.039169j 0.0525229+0.0116975j 0.0294301+0.0254772j 0.00652002-0.0164175j -0.0200947-0.00401262j 0.0365877+0.0100473j -0.0220522-0.00182044j -0.0171542+0.0110302j 0.0246138-0.0290861j 0.00259508-0.0499373j -0.0135725-0.00290738j 0.00372921+0.0283002j 0.00368642+0.0109043j -0.0188224-0.055275j 0.00677535+0.00633865j -0.0232348-0.0236671j 0.0241341+0.0837513j -0.0238566+0.0135394j -0.0164933-0.0207153j -0.02387+0.016506j 0.0193212-0.0306353j 0.0360581+0.0148649j -0.151707-0.106148j 0.0207217+0.00384083j -0.02348-0.0684192j 0.0388066-0.00496953j -0.053101+0.0144789j 0.0542065+0.00163941j 0.0720362-0.040089j -0.0297525-0.0512439j -0.0713058-0.0127088j 0.0172856-0.0127925j 0.00215236+0.0409613j -0.00478313+0.0620192j -0.0123029-0.0355711j -0.0493349-0.0958981j 0.00321699+0.0831124j -0.077555+0.0326495j -0.0186623-0.0257263j 0.0902826+0.0279947j 0.0818102-0.110625j 0.0457179-0.153282j -0.210915-0.139349j 0.0133259-0.0261199j 0.0881367+0.0775538j 
0.000858085-0.0403301j 0.0338189-0.00270665j -0.00387192+0.0315431j -0.00393669+0.0493842j 0.00742607+0.0899938j 0.00590659+0.0274308j 0.0433668-0.0531734j -0.00224438-0.0321534j -0.000397015-0.031394j 0.0148239+0.00998042j 0.0891828-0.0071504j -0.0787933-0.0178772j -0.0567824+0.0598393j 0.0302998-0.0623176j 0.0268502-0.0700576j 0.00919314-0.0196649j 0.0211004-0.0145734j 0.0400194+0.0101726j -0.0321381-0.00889523j -0.0597008+0.0013236j -0.0203905-0.0362307j 0.000530105-0.029806j -0.0265778+0.00681522j 0.0125613-0.0469635j -0.071012+0.0632499j 0.039542-0.0129585j -0.0198324+0.0324308j 0.00323913+0.00301088j 0.0021027+0.0286096j 0.0757308-0.0402634j -0.051448-0.00654049j -0.0188545-0.0311878j -0.0161613-0.013801j -0.0273878+0.0119672j 0.0171356+0.0568119j -0.0138066+0.0246571j 0.0146116+0.0587102j 0.000767803+0.015331j -0.0243377-0.0279223j -0.00324832+0.0429876j -0.0333148-0.00252867j 0.018994-0.0451342j -0.0150461+0.00271426j -0.0375392-0.0196297j 0.0161307-0.00803032j -0.0383233+0.0202941j 0.0114303+0.00160324j 0.0464461+0.0100035j 0.00869828+0.0119035j 0.0380826+0.0278848j 0.00480682-0.00660929j -0.00948611+0.0381835j 0.0158105-0.0755463j 0.00206877+4.96114e-05j 0.0364525+0.000445051j 0.0233919-0.0283779j 0.00804824-0.0122473j -0.0109318-0.054431j -0.00475211-0.00393911j 0.0347714+0.0145429j -0.0367849-0.002565j -0.0683735+0.0662418j 0.0224664+0.00729757j -0.0263927+0.0281374j 0.0290399-0.0179426j -0.0273565+0.00423615j 0.0367418-0.0514633j 0.0426643+0.0189138j 0.0107019-0.0272152j -0.00224591+0.0108195j -0.0176984+0.00504984j -0.0112626-0.0535448j 0.0554561+0.0234487j -0.0150098+0.0112093j 0.036805+0.00445995j 0.0233046-0.0481984j 0.0177096-0.0269621j -0.0419649+0.0396071j 0.025435+0.0306802j -0.010193-0.0401978j 0.0228289-0.0403616j -0.0445668-0.0103679j -0.021219+0.0570002j 0.0064806+0.00601481j 0.0785175+0.014431j -0.0505326+0.0309449j 0.000468654-0.0041727j 0.00841349+0.0246335j -0.0395003+0.0210752j 0.092704-0.0393661j -0.0348074-0.0721984j 0.0814619+0.0201569j -0.0543905-0.00413372j -0.0592932-0.034018j 0.0567081-0.0236199j -0.0107947+0.0112698j 0.0349757+0.0131119j 0.140639-0.117216j -0.0484455-0.00694595j -0.00487071-0.0302347j -0.00457444+0.0249026j -0.00503908+0.0164685j -0.0125532-0.0432712j -0.0104365+0.041458j -0.0869185+0.0829148j -0.00750253-0.0703316j -0.10787-0.00880247j -0.0465835+0.012962j 0.0347545+0.212304j 0.273185-0.165655j 0.00530787-0.0384191j 0.125115-0.0191446j 0.0559234+0.00444171j 0.00931166-0.0994352j 
