-0.0116266-0.0151632j -0.0246925+0.032236j 0.053429-0.0401241j 0.0335523+0.0230499j 0.00634089-0.0234867j 0.0434276+0.00564768j -0.0161761+0.0549026j 0.0134882-0.0362564j 0.0303651-0.0107422j 0.0405284-0.0468711j -0.00988781-0.0213052j 0.00483784+0.000544816j 0.0427239-0.000342119j 0.039513-0.0240524j -0.0298582+0.0220153j -0.0060838-0.0224829j 0.0208616+0.00755571j 0.011618-0.00667743j -0.0108682+0.0108121j 0.00101416+0.0165256j -0.0127571-0.00600122j -0.00124961+0.014443j -0.00676745-0.00590865j -0.00211721-0.0143072j 0.00949115+0.00116946j -0.0211266+0.0189875j 0.00547919-0.0153844j 0.0273827-0.0115795j 0.0260629+0.000443741j -0.0268978-0.00829386j -0.0264025-0.00987349j -0.0220615+0.015132j -0.000454247-0.0201781j -0.00363044-0.00141337j -0.0350897+0.00459993j -0.0147361-0.007311j 0.0119445+0.0015932j -0.00713039+0.00372545j 0.0141421+0.0346253j -0.00283434-0.00246588j 0.0221959-0.0067005j -0.0171233+0.0219025j 0.0063939-0.00713896j -0.0102231-0.00350097j -0.010429+0.00174757j -0.000219072-0.0179589j 0.00832986-0.0038948j -0.030859-0.014817j 0.0107343-0.00374688j 0.0181479-0.00288574j -0.0211146-0.0278727j 0.000331508-0.0122216j 0.0283386+0.0113172j 0.000772493+0.00498588j -0.0263967+0.00847292j -0.00340782+0.0192038j 0.00765808+0.0109621j -0.0098468-0.00742975j -0.00400946-0.0204641j -0.0150265-0.0343123j -0.00819564-0.00962342j -0.00511697+0.0177223j -0.00651695+0.00527334j -0.0179761-0.0213152j -0.00855365-0.0142892j 0.0103134-0.01668j 0.0144671-0.0042081j -0.00873526+0.00605684j -0.00127742+0.00526802j 0.000584945-0.0243848j 0.00383304+0.000227767j 0.00229543+0.0204752j 0.0148774-0.00936831j -0.00621912+0.0129344j 0.00265774-0.00613089j 0.00239183-0.00282311j -0.00120779+0.0154162j 0.000104288+0.000296184j 0.00912783-0.0115939j 0.000563592+0.0227009j 0.0069165+0.00405568j -0.0208567-0.00780648j -0.00564152+0.00883624j -0.00250083+0.0113048j -0.0126915+0.00949876j -0.00632658+0.00374606j 0.0100724+0.0105808j -0.00677547+0.0101455j -0.0109047+0.00879259j -0.0108928-0.017042j 0.00563278-0.0149754j -0.00120296+0.00224544j 0.00127417-0.00317291j 0.00444281+0.000827576j -0.0123394+0.0105633j -0.0165608-0.00318528j 0.00785104+0.000682017j -0.00452185-0.00667284j 0.0150878+0.0202754j -0.0231771+0.00835797j -0.00276515-0.0175686j -0.000260023-0.00738031j -0.00648383-0.0150488j -0.00134787+0.000769712j -0.00739553+0.0192077j -0.0140076+0.00228476j 0.00444159+0.00928703j 0.00414453-0.00257764j -0.0268133-0.00660427j 0.0300938-0.00588333j 0.0328594-0.0140076j 0.00674329+0.0101941j 0.0171002-0.0251074j -0.0111327-0.00621476j 0.00627349+0.00607961j 0.00738236+0.0081834j -0.000128333+0.00558077j -0.0274256+0.00683887j 0.0212334+0.00590114j -0.00283766+0.00113317j -0.0159421-0.0203146j 0.0133161+0.0198088j -0.00183654-0.0419071j 0.0150927+0.00716526j 0.029911+0.00968663j 0.0161596-0.00382665j -0.0110264-0.00175664j 0.00591976-0.00403465j -0.0101075+0.00691455j 0.00815375-0.00525119j -0.00456533+0.0174726j 0.0363067+0.0275422j -0.00274222+0.00185598j -0.017807-0.0207678j -0.0306796-0.0122429j -0.00264488-0.0328028j 0.0144313-0.00267146j 0.00899495+0.000983885j -0.0117543+0.00569463j 0.0263502-0.0242191j 0.0336389+0.00450272j 0.00330646+0.0416625j 0.00494385-9.07917e-05j 0.00122499+0.00649554j 0.00149681-0.0312673j 0.00782168-0.0231753j 0.0048095-0.00526889j 0.0136612-0.026338j 0.0490885-0.0382543j 0.0203232-0.015204j 0.00890446+0.0149044j 0.0251065+0.0372986j 0.0655918-0.00556129j -0.024521-0.0330441j 0.0133321-0.0148398j -0.0286712-0.0610064j 0.00253369-0.0033266j -0.000520819+0.00176238j 0.0224512-0.0267995j -0.00417664-0.0271784j 0.0352051-0.0112469j 0.0111513-0.00819725j -0.0171553-0.00520874j 0.00565163-0.00202015j 0.013738-0.00719965j 0.00863981-0.00952663j -0.00761577+0.0192163j 0.0226444-0.0709543j 0.0289619+0.0422918j -0.00895652+0.00930521j 0.0350377-0.02479j 0.0218955+0.101735j 0.0453155+0.0456165j 0.00143324+0.0376195j 0.0319227+0.100106j -0.00472321-0.00749969j 0.0335623+0.0607271j 0.0570179-0.112054j 0.0303723-0.00506393j -0.010176-0.0357015j 0.00427478+0.0693765j -0.131413+0.0806573j 0.197057+0.0587695j -0.273666+0.0464722j 0.0145779+0.202279j -0.00759181-0.0460328j 0.0635299-0.0583265j 0.152809-0.140782j -0.10801+0.0873949j 0.0326742-0.0801724j -0.0803133-0.0113007j 0.0643825-0.000522445j 0.233713-0.0756858j 0.0841324-0.111496j 0.0740261+0.195992j -0.156581+0.0935573j 
0.0209542-0.0301694j -0.0218582-0.0053159j 0.030421+0.0231012j -0.0222511+0.0410367j 0.0301147-0.0144009j -0.0126421+0.0232615j -0.0101013+0.0113706j 0.0414966+0.0020832j 0.0212093-0.00978589j 0.00799958+0.0166006j 0.00243782-0.00572078j -0.00716864+0.0187321j -0.0267279+0.0339154j 0.0267894-0.0129525j 0.00452894-0.0160136j 0.0312944-0.00639704j -0.0151846-0.00167624j 0.00663268-0.0147828j 0.00376885-0.00297561j -0.00190409-0.00143753j 0.00205519+0.0114019j -0.00524843-0.0120377j 0.0138321-0.000740007j 0.022089-0.00141821j 0.00298106-0.00165544j -0.00506878-0.00105156j 0.00237386+0.0271073j 0.00185668+0.0155046j 0.00552909-0.019486j -0.0117417-0.0239887j 0.0200668-0.0361287j 0.0093614+0.010586j 0.00347559+0.0153845j 0.00271744+0.00582971j -0.00708958-0.00484485j 0.0227136-0.00714788j -0.0381985-0.0227159j -0.00502486-0.0132367j 0.0309022-0.0186954j 0.0109631-0.00790558j 0.0121614-0.0141912j 0.00885251-0.00548816j -0.0147257-0.0124957j 0.00633401-0.000712314j 0.0148634-0.00897773j -0.0323571-0.0236904j 0.00404912+0.0154358j 0.00305059-0.00613477j -0.0146839+0.0101201j -0.011358-0.00384538j -0.00987207-0.0047791j -0.00877991+0.0341836j 0.00375125+0.00441228j 0.00498642-0.0102267j -0.00895112+0.00121565j 0.00747673+0.0177869j 0.0110214+0.00607117j 0.0181243-0.0267386j 0.0168749+0.00290586j 0.0100435+0.0160103j 0.0176187+0.0127281j 0.0117566-0.00740033j 0.0174361+0.00398567j 0.00845647-0.0072833j 0.00259998-0.010672j -0.00925631-0.00797536j -0.0120168+0.0116062j 0.00597617+0.0108176j 0.0228787-0.00377079j -0.0103605-0.00214742j 0.0130909+0.00241878j -0.00479987+0.0201811j 0.00108334+0.00816405j 0.0103386+0.0074534j -0.00290533-0.000404821j -0.00404392-0.00247215j -0.00560761+0.0148355j 0.0178818-0.0151525j 0.00901349-0.00573871j -0.00656256+0.0126252j 0.00468396-0.0127894j -0.0141759-0.00108173j 0.000845579-0.0144922j -0.0355896+0.00781376j 0.0038916+0.00331361j -0.0216647+0.000957903j 0.0169884-0.00781258j -0.0118683-0.000417169j 0.00398991+0.00408384j -0.0113503+0.00532276j -0.00549995+0.0104825j -0.00115554-0.0110546j -0.00140143-0.0065735j 0.001417-0.00181958j 0.0015438+0.0117264j 0.00652431+0.0019003j 0.00529016+0.00520036j 0.00998992-0.0160459j -0.00985241+0.0204622j -0.0132133+0.000131283j -0.00279896+0.000407643j 0.0250986-0.00428747j -0.0131853-0.0164211j -0.0109696-0.000900346j -0.0077536-0.00930501j 0.000949311-0.00500974j -0.00533828+0.00150189j -0.0184373-0.00854643j 0.0128794+0.0290452j -0.00155477+0.0061205j 0.0239714-0.00744897j -0.00817529+0.00442924j 0.00991948+0.0182751j -0.0148674+0.00229161j 0.0325186+0.00672814j -0.0173855-0.00203791j -0.0244582-0.00139601j 0.0148971-0.0181369j -0.00529746-0.00170965j 0.0244376+0.0090854j 0.0282968-0.0048625j 0.0125995+0.0118802j 0.00262595-0.0195142j 0.0028826-0.02363j 0.0157748-0.00376545j 0.0134356-0.0211034j 0.00303988-0.022398j 0.029463-0.0143067j 0.0324588-0.0113663j 0.00188698+0.0251625j 0.00366495+0.0190786j -0.0132309+0.0028327j -0.0396824+0.00475342j 0.0110228-0.0127795j 0.00658684-0.0300611j -0.00491986-0.0186673j -0.00904595+0.017587j 0.0197181+0.00569971j -0.00477628-0.000665346j 0.010206-0.0113041j -0.00942254+0.00934586j 0.0162283-0.00220045j 0.0145662+0.0101723j 0.00461309+0.0213516j 0.0105802-0.00568282j 0.0226497+0.0116346j 0.0323542+0.0112093j 0.0218589-0.00300493j 0.055722+0.00644872j -0.00296345-0.00807859j 0.031797-0.0146925j -0.00645162-0.0348514j -0.00714353+0.0673766j 0.0281241+0.009966j 0.0133482-0.0154568j 0.0371271+0.018793j 0.029612-0.0193811j -0.0120749-0.00123912j 0.0104547+0.0207633j 0.0155125+0.0173955j -0.00670066-0.0290326j 0.0304299-0.0106363j -0.0201005+0.0261221j 0.031456-0.0282005j -0.0334263+0.0211534j -0.0176926-0.0705709j -0.0139185+0.010395j 0.0212808+0.0769326j -0.00113934+0.0885076j 0.0115853-0.0525059j 0.0116828+0.0851573j -0.0269356+0.0400036j 0.0118838+0.0394958j 0.0176921+0.0323379j -0.0247754-0.0502571j 0.04012+0.115021j 0.0192507+0.0318563j 0.0374141-0.000113549j -0.0125076+0.0389187j -0.0912073+0.0366907j 0.0481717+0.0303053j 0.147046+0.101683j 0.0437608-0.140095j -0.0172178+0.103894j 0.381263-0.0805992j 0.00680675+0.0828814j -0.0430046+0.0117114j 0.0316074-0.167764j 0.0860759-0.0866706j 0.058717-0.0228084j 0.146783-0.0100982j 0.111958+0.00452321j 0.102395-0.113757j -0.156013+0.113341j 0.168709-0.0614613j 0.0992989+0.172255j 
0.029324-0.0345978j -0.0248345+0.00750537j 0.0473454+0.00152477j -0.025008+0.0604503j 0.0401666-0.0393875j -0.0110641-0.0011326j -0.012543+0.0522252j 0.0379418-0.018421j 0.0107068-0.0517419j 0.0345751-0.00090082j -0.00223277+0.0155252j -0.0150214+0.00156015j 0.0190224-0.00263558j 0.057092-0.0478521j 0.0130269+0.00217709j 0.033889-0.000205101j 0.0158933+0.00294516j -0.0399418-0.0220551j 0.0212903+0.00471123j 0.0372562+0.0119183j 0.00651615-0.00659561j -0.000199941+0.00886137j -0.0368148-0.0167655j -0.00817557+0.0556041j 0.0354718-0.00624075j -0.00735871-0.0159324j 0.000929541+0.00398181j 0.0136797+0.0231028j 0.00190768-0.00348564j -0.00938784-0.00563405j -0.016593-0.0233286j -0.0288979+0.0364251j 5.86346e-05+0.0154138j 0.0345267+0.0106917j -0.0159937+0.0172515j -0.0250322-2.91972e-05j -0.0479139-0.0316435j -0.00825303+0.00232293j 0.0470225+0.0142432j -0.00885246-0.0204812j -0.0178808-0.0051974j 0.00728442+0.0192006j -0.00462271-0.0240607j -0.014073+0.0117017j -0.00777904+0.0225001j -0.0402936-0.0378839j -0.0148373+0.0282131j -0.011434+0.00469647j -0.00985165-0.0125175j 0.0446322-0.00328208j -0.0272206-0.0345253j -0.00999394+0.0109421j -0.0218148-0.00686028j 0.00779052+0.0287485j -0.0281318-0.0200226j 0.00160249-0.0225057j 0.00377484+0.00925826j -0.0132239-0.0171386j -0.0144382+0.0231007j 0.00379347-0.0164414j -0.0137337+0.00457396j -0.00764756+0.0197536j 0.0229475-0.030468j 8.08211e-05-0.0216175j -0.00159062-0.0306374j 0.00405603+0.00925026j 0.00680759+0.0104463j -0.00844332+0.0147837j 0.017217-0.0135336j -0.0102156-0.0213206j 0.00284674-0.00222251j -0.0133361+0.0260069j -0.0114247-0.00334083j 0.00287126+0.00855504j 0.00495302-0.0242911j 0.00219353+0.0322809j -0.0209035-0.0132117j 0.0169212-0.00387558j 0.0187804-0.000730262j -0.0294426+0.0335049j 0.00840615+0.022263j -0.0077421-0.019527j -0.000462182+0.00221147j 0.000156029+0.0119462j -0.011936+0.00926119j 0.00548535+0.0011995j 0.0222968+0.0226633j -0.0108104+0.00686966j 0.0021002+0.00225429j -0.00897236-0.0156667j 0.0128258-0.0110063j 0.0157421-0.0205965j 0.0138282-0.0192693j 0.00777599+0.0223868j -0.015545+0.03925j 0.00870868+0.00879531j 0.00463313+0.00724021j -0.00121233+0.00959854j -0.0173153+0.035376j -0.0234208-0.0119236j -0.0117311+0.0185242j 0.0140875-0.0201162j 0.00714616-0.00392509j -0.0265663+0.0153745j -0.0279524+0.0116431j -0.00420381+0.00549066j 0.00345913+0.0100568j -0.0176334-0.0142948j -0.00607354+0.0327383j -0.00275242-0.0262462j 0.0336144+0.012491j -0.0037571+0.00740469j 0.00932268+0.0291931j 0.0255965-0.0387637j -0.0237795+0.00828832j -0.0151387+0.0344877j -0.0053169+0.0364821j -0.0188491-0.0175016j -0.0024368+0.0032263j 0.0391918+0.013057j 0.0335949-0.00758747j -0.00841554+0.0148009j 0.0289269-0.00857234j -0.0125031-0.0486798j -0.0102559-0.0107632j -0.0159187+0.0132674j -0.0316508-0.032033j 0.00624681-0.0317638j 0.00923466-0.00825118j -0.0123481+0.0329638j 0.0110184+0.00566586j -0.0249265+0.00620945j 0.0180282-0.0142669j 0.0249411-0.0122948j -0.00178877-0.030564j -0.0387522-0.0602324j 0.0321916+0.0254672j 0.0261753-0.0106291j -0.00589538+0.00990146j -0.0153086-0.0258953j 0.0034941+0.0367323j 0.0335309+0.0278081j -0.000160231-0.0370407j 0.0335294+0.0279794j -0.0260317-0.0442842j -0.0134116-0.0152742j -0.0179462-0.00336135j -0.00852154+0.01216j -0.0281046+0.0436746j -0.00707133-0.0414498j 0.0320052+0.0874306j 0.0211813-0.0312411j -0.0190008+0.0147643j -0.00105872+0.0187687j 0.00146919+0.0157617j 0.0186584-0.0231677j 0.0308113-0.0280926j -0.0346351-0.00444856j -0.010856-0.0221672j 0.0192847-0.0234209j -0.0349884+0.00309709j 0.0135453-0.0663531j -0.00764904-0.0120243j 0.0180491+0.0509349j -0.0067216+0.0290545j 0.0232868+0.0212073j 0.0421229-0.0219809j 0.0135598+0.00251579j 0.0534548-0.106275j 0.126728-0.00639222j -0.103376-0.0490266j -0.120321-0.0736818j 0.00292091-0.110779j -0.024682+0.0205086j 0.0803787+0.0609833j 0.0227822+0.00529574j 0.0111098-0.0437907j 0.17536-0.238564j -0.0589497+0.10805j 0.0478409+0.0117165j -0.0387728-0.0602896j 0.109477+0.0889355j -0.0174068-0.0713118j 0.14762+0.0236267j -0.125614+0.0259767j 0.0397409+0.0965247j 0.00776875-0.00769257j -0.0848628-0.0465863j 0.0906178+0.00395733j 0.110735-0.181218j 0.102985+0.000138785j 0.0503539-0.0106032j -0.0232714+0.105662j 0.0769481-0.0654974j -0.137397-0.0322227j 0.0752568+0.237301j 
-0.0197586+0.0232986j 0.00560421+0.00858236j 0.0147404-0.0365427j 0.0562194-0.0194068j 0.00619313+0.0433116j 0.023342+0.0105704j 0.0427516+0.0334029j 0.0446162-0.0157236j 0.0416768+0.032649j 0.0326189-0.0478787j 0.0260922-0.029698j 0.0134717+0.015052j -0.0185553+0.00497185j 0.0614071-0.00876095j -0.0515147+0.0289366j 0.00542515+0.00451828j -0.012737-0.00781563j 0.0855559+0.0262427j -0.0466991-0.0140287j 0.0750397+0.0389177j -0.0658178+0.000533714j -0.0750715-0.0140511j 0.0163344-0.00659897j 0.00833543-0.0326138j 0.00113087-0.00880156j 0.0233456+0.0441585j -0.00731621+0.0111514j 0.0209713-0.0210437j 0.0226558-0.0179694j -0.00288442-0.0497964j 0.0130648-0.05679j 0.0397202-0.0300255j -0.0198099-0.0137969j -0.0110617-0.0312535j 0.00066243+0.00833987j -0.00505111-0.0307526j 0.0134077+0.00207802j -0.0210817+0.0455285j 0.0261546+0.092328j 0.0121597+0.0137495j 0.0314416+0.00635895j -0.0501919+0.0268611j -0.00124163-0.0103944j 0.0226177-0.0214767j -0.0130528-0.00188745j 0.00572963-0.011876j -0.00177459+0.00453497j -0.00183751-0.0403935j -0.000896153+0.00353959j -0.0346392+0.00953494j -0.0273452-0.0186328j -0.00563192-0.00226897j 0.0206505-0.00733894j -0.021421+0.0102439j 0.0225108+0.0191149j 0.0312225-0.0166298j 0.0169672+0.0147169j -0.0247272-0.0109561j 0.0128595-0.0260947j -0.00115211+0.000980584j -0.00227343+0.00475614j 0.00645152-0.0229358j -0.0170742+0.0173658j -0.00658481-0.0149175j -0.0281149+0.0200077j -0.00581937-0.00906953j 0.00552253-0.0138702j 0.00958418-0.00335857j 0.00402209+0.00261037j 0.00684875+0.0149268j 0.00753988-0.0113794j 0.0225857+0.00911013j 0.0154281-0.00706879j 0.0185071-0.000884612j 0.0198149+0.0017507j 0.00641426-0.00594919j 0.00408847+0.0122273j -0.0242315+0.00570427j 0.000510932-0.0111385j 0.00630855+0.00276199j 0.000910729-0.0182267j -0.0139626+0.00207424j -0.0226899+0.0032056j -0.0202485+0.0257744j 0.00434488+0.00968658j 0.0113327-0.00424904j -0.0151252-0.00458435j -0.0203853+0.00116403j -0.0234168+0.0283015j -0.0120822+0.0110206j 0.039281+0.00263498j -0.0118079+0.00532823j -0.0130835+0.0186844j 0.0106234+0.021185j 0.00344938+0.00134014j -0.0175044+0.0166787j 0.00114118-0.0100918j 0.0170018+0.0238346j 0.0289321+0.00488918j -0.000718691-0.00635314j -0.0302444-0.00220793j -0.0121895-0.0231783j 0.000864557-0.0441507j 0.015555-0.0118012j -0.00637554+0.0188556j -0.0380668-0.0379535j 0.00787936+0.00341911j 2.00443e-05-0.0397871j -0.0190187+0.0106026j 0.0227497-0.0188998j 0.00193096-0.041117j -0.0123126+0.0321339j 0.00221954-0.0390413j -0.0144993+0.0224101j 0.020873+0.0219068j 0.00607626-0.0366862j -0.0453265-0.0222917j -0.0459224-0.0118765j -0.00224071-0.00266918j 0.00747341+0.028282j -0.0206383-0.00151743j 0.0335378+0.0216435j -0.0349218-0.0299866j 0.0203531+0.0533819j 0.0141889+0.0119909j 0.00405996-0.0348373j 0.00157604+0.0295707j 0.0242111-0.0382847j 0.0194677+0.0457204j 0.0101339-0.00335913j 0.00930201+0.0338911j 0.037567-0.0106233j 0.0177295+0.046577j -0.0247017+0.0238461j -0.00467384-0.0567762j 0.017813-0.0562216j -0.00235719-0.013494j 0.00212913+0.00331546j -0.0153647+0.0241852j 0.0131847-0.0260216j -0.00806002-0.0374989j -0.0103384+0.0347557j 0.00326332+0.0364399j -0.0181693+0.00940005j 0.027163+0.0308927j 0.0416329+0.0267713j 0.020928+0.00694373j -0.00324575-0.00838733j -0.0115416-0.0138631j 0.0136688+0.0260076j -0.0104468-0.045971j 0.00355824+0.0512497j 0.0058693+0.0353338j 0.00929178-0.038962j 0.00925695-0.0462199j 0.0205077-0.0889613j 0.0104779+0.0101119j 0.0076629-0.0150842j 0.0330926-0.00617422j 0.0273846+0.0030901j -0.007436-0.022907j 0.0290288+0.0519413j -0.00933021-0.0114882j 0.0387176-0.0473717j -0.0442398-0.0668542j -0.0156331-0.00490696j -0.090206-0.0119853j 0.0737308+0.0683774j -0.0628625-0.0624881j -0.0779282+0.0100274j 0.0913645-0.0118064j -0.0624128-0.193463j -0.0549343-0.0680637j -0.0419377-0.117951j -0.0290238+0.0126404j 0.0542941-0.0664829j 0.088872+0.108124j 0.0859487+0.0121591j 0.011348-0.113677j -0.0135155-0.0523956j 0.0232745+0.0813823j 0.0999671+0.0416149j -0.0775135+0.119862j 0.0427428-0.0597661j 0.152116+0.164248j 0.0722595-0.0620211j -0.0654943-0.0181254j -0.0727023-0.00772377j -0.0211188+0.0872972j 0.0318247-0.00637709j -0.0226094-0.118869j 0.0508141+0.00281665j 0.000189632+0.0187803j 0.060184+0.0824301j 0.100069+0.356076j 0.238189+0.0405674j 
-0.0274675+0.0130143j 0.0201925+0.0156637j -0.0172127-0.00486745j 0.00834418+0.00246794j -0.0088933+0.00837693j -0.0347872+0.00360202j -0.0171127-0.00741626j 0.0481924-0.0126486j -0.0153387+0.00288599j -0.0136648+0.0360782j 0.0347562+0.0218329j -0.00334424+0.0177497j -0.0472308+0.015357j -0.0371391+0.0065268j -0.0346866-0.0272873j 0.0101302+0.0081208j -0.0192489-0.00565408j -0.032487-0.0268346j 0.0734723-0.0204621j 0.0771856+0.0175171j 0.0192022+0.036363j -0.0505321-0.0147027j 0.0646003-0.0583303j -0.0154038-0.0545969j -0.0150466+0.0147313j 0.0240104+0.00557203j -0.00537688+0.0711709j -0.011956+0.0324164j -0.029885-0.0191714j 0.00915853-0.0494777j 0.0102138+0.000683145j 0.0570107+0.0172115j -0.034962+0.0388337j -0.00322245+0.0238907j 0.00560738+0.0303476j 0.0126107+0.0101199j -0.0412167-0.00357384j 0.00786881+0.00792415j -0.0115811+0.001764j 0.00794417+0.00625572j 0.00346305+0.00528143j 0.00284973-0.00685251j -0.00180304-0.00249975j 0.0169832-0.0159255j 0.00555306-0.0219234j -0.0110075-0.00956982j 0.0218686-0.0142314j -0.00407316+0.0184902j 0.00227767+0.0143044j -0.0402816+0.00699156j -0.0080591+0.0105897j 0.00618539-0.00633483j 0.0173128+0.0434305j -0.0183108+0.0107638j 0.0114198-0.00209151j 0.0225335+0.0349811j -0.0243895+0.0165502j 0.0443669+0.0357503j 0.013227-0.00376522j -0.0030782+0.00153952j -0.00766716+0.0316193j -0.00335773-0.0178789j -0.018806-0.00935483j 0.0106509-0.0126743j 0.0105456+0.0171293j 0.028128+0.00543449j 0.000726883+0.00730852j -0.0183519+0.00975839j -0.00912722-0.00726004j 0.0109124+0.00494784j 0.0195057-0.0119817j -0.00522463+0.0179336j -0.00296127-0.00712604j 0.00688867+0.0203816j -0.00165216+0.00494142j -0.000626889+0.0144018j -0.0191182+0.0174403j -0.00260847-0.00178476j 0.00881747-0.006435j 0.00222816+0.00669519j 0.0125548+0.0093571j 0.0211697+0.00962413j 0.015117+0.0113277j -0.0347859+0.0133116j 0.00634777-0.00106982j -0.0123089-0.00742396j -0.0126037-0.0169858j -0.00772313+0.00721539j -0.00913779+0.00637082j -0.00387636+0.0128008j 0.0223186-0.00796479j -0.0206098-0.0115315j -0.0108764+0.0168827j -0.00401884+0.0135975j 0.018824+0.00455766j 0.0159247+0.0129182j 0.00240559-0.0257702j 0.0162151+0.00308568j -0.00649344+0.0058048j -0.000344198-0.0167078j 0.0328187+0.0214715j 0.00633499-0.0144769j 0.0191964-6.87609e-05j 0.030807+0.00800762j 0.0081366+0.0244816j -0.00710423-0.0258203j 0.0209542+0.0062213j -0.0274093+0.0158483j 0.0436378+0.0106212j 0.013994+0.00503217j -0.0215806-0.0135984j 0.027674-0.00924852j 0.0289738-0.00805887j -0.0033359-0.00181734j 0.00365815-0.0156807j -0.00258072+0.0268675j -0.0219065-0.00356195j -0.00475675+0.00984483j -0.0355645+0.0143078j 0.0177336+0.00257804j -0.000377307+0.00121591j 0.0274589-0.019616j -0.0254161+0.051083j -0.003319-0.00681468j -0.00873171-0.0185489j -0.00753418-0.0538251j 0.0343185-0.0422589j 0.00075523-0.0295335j -0.0117751+0.0128674j 0.0398814+0.0395489j 0.0122497-0.0179716j 0.0149667-0.116598j -0.0253932-0.00354967j 0.00772823+0.0168529j -0.00711627-0.0233689j 0.0212271-0.00945309j -0.00885416+0.0648252j 0.00691481-0.059077j 0.0100058+0.00244114j -0.0171826-0.00299082j -0.0359768-0.0250437j -0.0312286-0.0233957j 0.0101426+0.00753256j 0.0197971+0.0393051j 0.0375558+0.0129524j 0.0183449+0.0389816j 0.0496616+0.0261822j -0.001112+0.0220204j 0.0235348+0.0273834j 0.0129838+0.00661272j -0.0403032+0.0408664j -0.0557541-0.0483632j -0.0154249+0.0905064j 0.0238797+0.0575505j -0.0156963-0.0274657j -0.0247648-0.0542411j -0.013285-0.022473j 0.0276043-0.00428634j -0.0531658-0.0157216j -0.0254255+0.0388594j -0.0518569-0.0572376j -0.0148823-0.00759459j -0.00427267+0.0535034j 0.043846-0.0818009j -0.00950218+0.0285621j 0.0951956+0.088068j -0.0378518+0.0191712j -0.0551246-0.0577075j -0.207589-0.0334528j -0.0609305+0.0486277j -0.0471033-0.0702627j -0.0194719+0.0337387j -0.0364712+0.0334549j 0.0375253+0.0682453j -0.0601813+0.179291j 0.010283+0.042446j -0.0457891+0.123826j -0.0703585+0.0382436j 0.0410648-0.0480033j -0.0129045+0.0616574j -0.101799+0.070498j -0.00654987+0.128494j -0.125463-0.105855j 0.0651753+0.103686j -0.0606023+0.0501259j 0.0452216-0.0408788j -0.0122455+0.0244609j 0.0387129-0.153865j -0.0729556-0.0475581j -0.0221399+0.0741592j -0.0296754-0.0299468j 0.0409295+0.163974j -0.0190669-0.0314948j -0.0412553+0.0860538j -0.224681-0.050431j 0.073053+0.278204j 
