0.0144619+0.00501665j 0.0187499-0.0131264j -0.0282235+0.016825j -0.0194663-0.0224126j -0.00053391-0.00403486j 0.0217864+0.00892011j 0.0397933+0.0131498j -0.0230306+0.000477549j -0.00258698+0.00390299j -0.00871853+0.0228596j 0.0129723+0.00756822j -0.00117737+0.0110063j 0.0319012+0.000525289j 0.0027499+0.00237772j 0.00491196+0.0123689j -0.000891895+0.0153408j 0.0199032-0.00198945j -0.00196819+0.00918436j 0.0291703-0.00159927j 0.00822896+0.00648733j 0.0119704-0.00526417j -0.0158529-0.0040538j -0.00271406-0.00626095j -0.00420606+0.0258661j -0.00352818-0.00422919j -0.00437032+0.0197359j -0.0101191+0.00748672j 0.00904956-0.00291306j 0.00673689-0.0239879j -0.00996902-0.0043447j 0.0130711+0.00699432j -0.00227831+0.00789178j -0.00962158+0.00703419j 0.00871353+0.024693j -0.00111582-0.00376712j -0.00346562-0.0120695j 0.00404581-0.00172633j -0.00429738+0.00436101j -0.00451119-0.00551838j -0.00466573-0.00443764j 0.0117708-0.00756983j 0.0108747-0.021953j 0.0053459-0.0153338j -0.00699124+0.00903736j -0.00502129+0.0109894j -0.00706321-0.00255708j -0.0104046+0.00651517j 0.00499698-0.0195622j -0.00234798+0.00732117j 0.0100547+0.00369114j 0.00456842+0.00179023j -0.000441648-0.0279621j -0.0110713+0.00822331j -0.00810241-0.0272559j 0.0193271+0.0231859j 0.0126457-0.00663282j -0.0261108+0.000576364j -0.00740401+0.00844363j 0.012243+0.00335901j 0.00426645+0.00177224j 0.00393064+0.00788495j 0.022289-0.00448346j -0.00528414-0.0202443j 0.00869326+0.0011982j 0.0135568+0.00839924j 0.00591849-0.00487215j 0.0124344+0.00791626j -0.00875735-0.00398895j -0.00203092-0.00221907j 0.00133352+0.0126152j -0.00257742+0.00715586j -0.0152538+0.00917154j 0.00256242+0.00143363j 0.00594103+0.0201878j 0.00646585+0.00111228j -0.00273203-0.00134087j -0.00217092+0.00121579j -0.012296+0.0116653j -0.00171299-0.00481529j 0.000292355-0.00312636j 0.0119663-0.000250342j -0.00697593-0.000239011j 0.00259675+0.0114143j -0.00347464-0.00534669j 0.00267042-0.0040256j 0.00300378-0.00889207j 0.0104252+0.00147914j 0.00938264-0.0187658j 0.00953752-0.0098511j 0.0123398+0.0080043j -0.00631182-0.00816398j -0.00747094-0.0119133j -0.00478334-0.0110536j 0.00106521+0.00178612j -0.0167746+0.0172661j 0.00826636-0.00567208j -0.00129333+0.00555711j 0.0106146-0.00791435j 0.00584187+0.00222416j 0.00762988-0.00434625j -0.00533306+0.00711853j 0.0140037-0.0171477j 0.0213858+0.00861191j 0.00522254-0.000339052j -0.0124509+0.000463041j 0.0101211+0.00301986j -0.00988333+0.0137416j -0.00894977+0.00992913j 0.0110576+0.00557497j -0.0181295+0.010705j -0.00936514+0.00443216j -0.00281692+0.00869056j 0.00203195-0.00578853j -0.00379251-0.017501j -0.000663372-0.0162297j -0.0105745+0.0222968j 0.0098086-0.00255293j 0.0121518+0.00633282j 0.00921158-0.00048044j -0.00153021+0.00169628j 0.0119551+0.0069711j 0.00103453-0.00491179j 0.00974527-0.018346j -0.0301057+0.00289345j -0.00240509+0.0111952j -0.0122355-0.00686283j -0.00902588+0.0258093j -0.00652151+0.00165078j 0.00871967-0.0095856j -0.00202074-0.00862546j 0.0191903-0.0036804j 0.010777+0.00738148j -0.00820106+0.0182947j -0.00822212+0.0176228j 0.00978973-0.0005412j 0.00492108-0.0212998j 0.000895698+0.00715166j 0.000303555-0.00538656j -0.00198343+0.0231268j -0.0066806+0.0137406j 0.0129832+0.00790509j 0.00417515+0.00798728j 0.0173635-0.0257892j 0.0172633+0.0200001j 0.00869565+0.0107439j -0.000988144+0.0270521j -0.00568036+0.0267366j 0.00564156-0.00628183j -0.010284-0.0150855j -0.00856722+0.00166464j -3.52637e-05+0.00342344j 0.000199287+0.00353077j -0.00553458+0.0144769j 0.0121466+0.00781845j -0.00411508-0.00358006j 0.018218-0.00846443j -0.00264915+0.00490033j -0.00602409-0.0233077j -0.00968006+0.0108031j 0.0168751+0.0012869j 0.0225004-0.0473446j -0.0239803-0.0643962j 0.0600404-0.0454621j -0.0108009-0.118559j 0.0193286-0.042808j 0.0535616-0.0209064j -0.0172173+0.0071829j 0.0396892+0.0445j 0.0130061+0.0225132j -0.0275667-0.0341103j 0.0037308-0.0652281j 0.0267818+0.0288523j 0.000632643+0.0230661j 0.0397079-0.0869075j -0.180114-0.103769j 0.222726-0.159605j 0.0614661+0.0622226j -0.233278-0.0961422j 0.214107+0.114497j -0.0283293+0.0514548j 0.0019758+0.00827338j -0.137423-0.0552716j 0.00419348+0.0437556j -0.103881-0.0194388j -0.0763467+0.0922815j 0.186029+0.101272j -0.0991507-0.0113117j 0.0606669-0.235314j -0.0416412+0.0141938j 
0.0198683-0.013009j -0.00990469-0.00735523j 0.0208648+0.0133401j -0.0323757+0.00549449j -0.0032272+0.0102401j 0.0264908-0.00349192j 0.0167913-0.010001j 0.0266717+0.00502823j 0.0200637-0.0127462j 0.00412518-0.00256813j 0.000833096+0.00363636j 0.0133658+0.00467892j 0.0107859-0.0114414j -0.00442028+0.0215301j -0.0168775-0.00953823j -0.00397399+0.00177543j 0.00280853-0.00949201j 0.00862568-0.00426815j -0.00517785-0.0200396j -0.00708342-0.0131144j -0.00906266-0.0118377j -0.00560246+0.00429432j 0.000334238+0.0047558j -0.0218771-0.00493641j -0.00659013+0.000889338j -0.0076641-0.00791139j -0.00676209+0.0141104j -0.0342306-0.00320095j 0.0108314-0.000483765j -0.0140209-0.0226138j -0.00674415+0.0174932j -0.00614562+0.00895564j 0.00636435+0.024719j 0.00804018+0.00929397j 0.00349692+0.00144188j 0.000517134-0.0119895j -0.00689528+0.0109876j -0.00707533-0.00915985j 0.0121828-0.0114939j 0.0108039+0.0131809j -0.0039719+0.0124562j -0.00375393-0.00452449j 0.0124166+0.00203844j 0.00904989-0.00805559j 0.00275046-0.00289739j -0.0105139-0.000151714j -0.00499857-0.00529544j -0.0124707-0.00413678j 0.007176-0.0073229j -0.00518859+0.00121372j -0.0130534-0.0118696j 0.00682142-0.0087651j -0.0126405-0.017774j -0.00786735+0.00608166j -0.00179621+0.00154055j 0.0101283+0.00662732j 0.0197151-0.0257147j 0.0201783+0.0198107j -0.0052268-0.0186733j -0.00769371+0.00617052j 0.0104599-0.00514098j -0.0029967+0.0145007j 0.00943617+0.00142238j -0.00303121-0.000506823j 0.00084292-0.00604294j -0.0021298+0.0158004j -0.00335614+0.000483372j 0.000156955-0.00159547j 0.00798496+0.000160829j -0.000428701+0.00762594j -0.000594839+0.0114333j -0.0159043-0.000404462j 0.00204543+0.00528886j 0.00898962-0.00284312j 0.00882744+0.0033719j 0.0126684-0.00751803j 0.0121201-0.0184611j -0.00858101-0.0032067j -0.0258561-0.00919929j 0.00533989-0.00206928j 0.0030452+0.000812403j -0.0058847+0.000330185j 0.0136946-0.00988778j -0.00199498+0.00880687j 0.0150203+0.00565641j -0.00643176+0.00461251j 0.00741225-0.011028j 0.00728526-0.00466627j 0.00685461-0.00210658j -0.00192223-0.00593764j -0.00800725-0.000976386j 0.0015393+0.00347391j 0.00858856-0.00471527j 0.0113965+0.00660715j 0.00732178-0.00205696j -0.00782307+0.00855015j 0.00142048+0.000193084j -0.00280401-0.000131565j -0.00583134-0.00532354j -0.0108543-0.0102046j -0.00697661+0.0199326j -0.00662441+0.0085633j 0.0113782-0.0056034j -0.000941403+0.00811994j -0.0130528+0.00757267j -0.00456402+0.0163592j -0.00214418+0.0207378j -7.66513e-05+0.0141488j -0.000298787+0.00061929j -0.000861815-0.00502579j -0.00145675-0.000914433j -0.00141302+0.00767659j 0.000130979-0.00737752j -0.00864504-0.000947087j -0.0233225+0.0129858j -0.00648833+0.0110892j -0.0294909+0.0210714j -0.00436183-0.00419417j 0.0150739-0.0212019j -0.00106653+0.00338359j 0.0144544-0.00641266j -0.00806788+0.00255782j -0.0195092-0.014313j -0.00348491+0.0205536j 0.00994472-0.010173j 0.00114379-0.00101016j 0.00704004+0.00584983j 0.00727632+0.00397285j -0.00552659-0.00410127j 0.00242593+0.000257606j -0.00508819-0.0142711j 0.00367671-0.00896277j 0.011561+0.000180061j -0.0153467-0.00721042j 0.00965733-0.000384704j -0.0152224+0.00280471j 0.00634618-0.0126001j 0.0204882+0.015539j -0.0080001-0.00749023j 0.0116328-2.22786e-05j 0.0123193-0.00960688j 0.0124288+0.00177231j -0.00296683-0.0196283j 0.0147223+0.000959364j 0.0151674-0.0121352j 0.00665055-0.0161468j -0.00304694+0.00142565j 0.0116767+0.0123427j -0.0209966+0.040521j -0.00470814+0.00461602j -0.00323108-0.00191199j -0.00319558-0.0110917j 0.00887811+0.00944691j 0.00881707-0.0189666j -0.00782511+0.014922j 0.0120364-0.00862799j -0.00404212+0.0209342j -0.0222135+0.00304287j 0.00602587+0.0229163j -0.000767636-0.00411004j -0.0108313-0.0941037j -0.0187982+0.0893683j 0.0145048-0.049741j -0.0666373+0.0174416j -0.0274868-0.0517311j -0.00687569-0.0461745j 0.0228-0.0170481j 0.00299289-0.0251042j 0.00207716-0.0709812j 0.00687356-0.0377206j -0.00500743+0.00828753j -0.0176748+0.0039925j -0.0560088-0.0499875j 0.0401378-0.00356763j 0.186956-0.188663j 0.193123+0.12577j -0.264172-0.0465237j 0.00535997-0.0553798j 0.00567875+0.0115021j -0.158558-0.0283776j 0.186147+0.14389j 0.00411891+0.00332216j 0.0972802+0.0198737j 0.0255738+0.0747441j 0.169061+0.0472976j 0.151047-0.04568j 0.0989736+0.113898j 0.0385238-0.0240847j 0.0712175-0.223767j 
-0.0302046+0.0104766j 0.0161267+0.00856323j -0.0237828-0.0284353j 0.0432863+0.00446973j -0.00841619-0.00866055j -0.0244303-0.0236698j -0.0508994-0.000623038j -0.04795-0.00752738j -0.0193687-0.00527083j 0.0211066-0.0165274j 0.0142372-0.00934709j 0.0203162-0.0117332j -0.0212102-0.00615014j 0.0188122-0.0233117j -0.00368658+0.0223758j 0.0035148+0.00546513j -0.0096592-0.00215633j 0.0133234-0.0209254j -0.00752839+0.0154014j 0.0105359+0.0295056j -0.00295158+0.0104918j 0.0179369-0.012392j -0.00825254+0.00586917j 0.019965-0.0153788j -0.000103112+0.0354569j 0.0444602-0.0198561j 0.00908939-0.00433572j 0.0108139+0.0122382j 0.0378668+0.0149318j 0.000828285+0.00577176j 0.0326567-0.0321508j 0.0249272-0.00176273j 0.0222752+0.00330637j -0.00898234-0.0219161j 0.00639393-0.0365626j -0.0107375+0.00405977j 0.0305442+0.0149122j -0.016001-0.00858544j -0.0123231+0.0341511j 0.00788596+0.0437489j -0.00792423+0.0147769j -0.0014476+0.00544786j -0.0193751+0.00235409j 0.00265347-0.0464321j -0.0038282+0.00113148j 0.00484184-0.0104643j 0.00577169-0.0193045j -0.00506803-0.00900385j -0.0213663+0.0424198j 0.0106562+0.0161223j 0.00891101+0.0085832j 0.0126482-0.0205885j -0.0164411-0.0137324j 0.0161313+0.0480218j -0.0162351-0.0265985j -0.0281351-0.0277513j 0.00915728+0.0200604j 0.00423607+0.0098078j 0.036877+0.0566651j -0.0278948+0.00874267j 0.0401576+0.00103598j 0.0304256+0.0121545j -0.00667351-0.00894857j 0.00312558-0.0326674j -0.0138819+0.00870495j 0.0121372+0.0172388j -0.0166401+0.01531j -0.00837017+0.029542j -0.0109265-0.0171451j -0.00285171+0.0159289j -0.00960249-0.0310379j -0.00832803+0.0196267j 0.0122806-0.00214658j -0.0259338-0.0197662j -0.00270977-0.0179032j -0.0103734+0.0150216j -0.0160964+0.0153126j 0.0035249-0.00646578j 0.00957442-0.0148391j -0.00997374+0.0050661j -0.007013-0.00777889j 0.00615311+0.00229088j -0.00519838-0.00270073j 0.00175115-0.0176678j -0.0124129+0.00330539j -0.00499479+0.0248247j -0.0126432+0.0177883j -0.00741102+0.013163j -0.0161573-0.00886097j -0.0373916+0.00314988j 0.0137432+0.0115094j -0.021601-0.0222712j 0.0164018+0.0199986j -0.0238829-0.0121913j -0.00717228-0.00802293j -0.00700234-0.0227438j 0.0255517-0.00214148j 0.00663937+0.0262082j -0.0135525+0.0215785j 0.0203734+0.0126784j 0.00702749-0.0100407j 0.0164264+0.0139483j -0.0210379+0.00357505j -0.00658713+0.00712478j 0.00102518+0.000626856j 0.00771213+0.0171782j -0.00262701-0.0206255j 0.0148594-0.0320403j -0.000284538+0.013848j 0.0260454-0.0318599j -0.0182931-0.00124321j -0.0125729-0.00395521j 0.00742366+0.0216856j 0.0149504+0.0171872j 0.000220506+0.00259301j -0.0212471-0.0322618j 0.0439288-0.034932j 0.0105155+0.0461838j -0.0160488+0.00681313j -0.00336985-0.0051684j -0.0150692-0.0152345j 0.0141586+0.010456j 0.0103096+0.000351521j 0.008352-0.0323352j -0.040753+0.0171406j 0.00570013-0.00212951j -0.01449-0.0100633j 0.00119314+0.0171916j 0.0241248+0.006446j -0.00106803+0.0262867j -0.00324737+0.0133541j 0.0288243-0.0258796j -0.022968-0.0262619j -0.000886592-0.0390745j 0.00012043+0.0220332j 0.0381223-0.000404057j -0.00669899-0.0172196j 0.00861585-0.0201607j 0.0308327-0.0534667j -0.0196455-0.0325392j -0.000699548-0.0624894j -0.0459474-0.0235674j -0.0107021+0.0532164j -0.0102848-0.0268784j -0.00833851-0.00507877j -0.0420692-0.0333569j -0.0251788-0.0352354j -0.0451849-0.000950924j 0.0303018-0.0303076j 0.0122663-0.00908081j -0.00376128-0.0161244j -0.00139192+0.0157295j 0.0110238-0.0476871j -0.046421-0.0148141j 0.00911358-0.0172748j -0.0458738-0.00283983j 0.0242204-0.0095303j -0.00875748-0.0100107j -0.0188018-0.00950465j -0.0163612-0.00431128j 0.0727933-0.0290191j -0.0542825+0.0178122j -0.262062-0.0780523j 0.0840587+0.0168364j 0.0730121+0.0148723j 0.0430147-0.0949203j -0.00407915+0.149261j -0.110861-0.0691498j 0.0576996+0.0164783j 0.157795+0.157752j 0.0400184-0.068267j 0.0373471+0.0711622j 0.0322841+0.0494988j -0.0514944+0.0760463j -0.0507823+0.0363372j 0.0742614-0.119506j -0.104082-0.0699474j -0.044116+0.0222905j 0.081107+0.028629j -0.0708693-0.00145492j -0.0405219-0.0874955j -0.0805141-0.0424515j -0.15644-0.0208861j -0.0618075+0.186998j -0.0345358+0.000766364j -0.024772+0.120187j -0.0165665+0.0467891j 0.0612514-0.0154893j 0.00575223+0.119904j 
-0.0138276-0.0106968j -0.03819+0.00162584j 0.0378715+0.00710269j 0.025698+0.0274532j 0.0201385-0.0108175j -0.0181819-0.000551722j -0.0137184-0.0193405j 0.0314777+0.00799949j -0.000315061+0.0218152j 0.016124-0.0122542j -0.00980592-0.000550295j -0.060551-0.0229598j -0.0164656-0.0147666j 0.000962851-0.0114874j 0.0265026-0.022634j -0.00322916-0.0140868j 0.00469005+0.00327963j -0.00852698+0.00782838j 0.00420522-0.0133972j -0.012792-0.00954937j 0.00584222+0.00320098j 0.0234641+0.0211881j 0.0357136+0.0090731j 0.0217989-0.0132267j -0.004109-0.0229589j -0.0164921-0.00027801j 0.0375002-0.00537068j 0.0724093+0.00487987j -0.0665827+0.000543116j -0.00424187+0.0155764j -0.00966167-0.0134522j 0.0308986-0.00923398j -0.00104394-0.0286066j 0.0064241-0.00815055j -0.0147772+0.00785849j 0.00502852+0.00281295j -0.0313117-0.0119297j -0.00885491+0.0176187j 0.0605226-0.0030707j 0.0529451-0.0441748j -0.00836246-0.018534j -0.026689+0.0143183j 0.00751942+0.0151962j 0.00590699+0.0151122j -0.00556349-0.0228211j 0.00891115+0.0258748j 0.0114583+0.00813405j -0.0160475+0.0209205j -0.00460334+0.0436266j 0.0113903-0.0190972j 0.0268824+0.00193796j -0.0457797+0.00289859j 0.0138859+0.0111838j 0.0164228+0.00161976j 0.0100623-0.00506476j 0.00064118+0.00639977j 0.0309975+0.000563933j 0.000855775-0.0470644j -0.0113724-0.00808506j -0.0206364+0.00184975j -0.0178362-0.00477596j -0.0237604-0.0243854j -0.00662535-0.0029331j 0.00755821+0.0233053j -0.025522+0.00122916j -0.0018579-0.000756984j -0.0104636-0.024131j -0.0254141+0.0199349j -0.00011055+0.00529531j 0.00887991-0.0481633j 0.0209085-0.0042901j 0.0502188+0.0269243j -0.014955-0.0259693j 0.0107817-0.0233177j -0.0230285-0.00879002j 0.00650484-0.00177416j 0.00740177+0.00830652j 0.0256992-0.00220259j -0.0130772+0.022315j 0.0024087+0.00019826j -0.0150339-0.0191654j 0.013946+0.00624044j -0.00599807-0.00949493j 0.00228941+0.0167929j 0.016171+0.0102849j 0.00878219+0.0217378j -0.00761609+0.00142479j -0.0317941+0.0158891j -0.0127582+0.0121342j 0.00754338-0.0262514j -0.0140176-0.0187265j -0.00600661-0.00613728j -0.00600136-0.010294j -0.00382345+0.0136842j 0.0273493-0.0218774j -0.0349708+0.00195862j 0.00423966-0.0303798j -0.0145525+0.00579926j -0.00973793+0.00174645j -0.00372298-0.0031877j 0.00735797+0.0154195j -0.0191201+0.0224287j -0.01436-0.0477j -0.01781-0.00639975j 0.0308399-0.00162553j -0.00960047+0.0104579j 0.0635349-0.0180107j -0.00442487+0.00325631j -0.0225021-0.0323124j -0.012435-0.0140695j -0.000547779+0.00213899j -0.000588359-0.0342285j -0.00201441-0.0233539j -0.0102393+0.0111175j 0.0272163+0.0423744j -0.00422246+0.00500933j -0.0104326+0.0354294j -0.0266666-0.0393394j -0.0178031-0.0219859j 0.0370817+0.0281994j -0.0106955+0.0446714j 0.0107129-0.0172979j -0.045307+0.00855009j 0.0131325+0.0262585j -0.00245045-0.00954939j 0.00417255+0.00114086j -0.000265005+0.00419443j 0.0144322-0.031708j -0.0284533+0.0339702j -0.00288556+0.00469198j -0.0216589+0.0304504j -0.0336543+0.018172j -0.00486446-0.000639043j -0.00237294-0.0268555j -0.0173137-0.0112914j -0.0025226+0.00166526j -0.0227372-0.0190628j 0.00341322+0.00734377j -0.017386-0.0408288j 0.0237153+0.00179813j -0.00356622-0.032362j 0.0376186+0.0197297j -0.0586361+0.00673905j -0.0319078+0.0135813j -0.00462491-0.0458111j 0.0274714-0.00688023j 0.0356848-0.00905761j 0.0272153+0.0498118j 0.0243105+0.0791078j -0.00740758-0.00571798j 0.0142603-0.00692887j 0.0410706-0.034795j -0.0510666+0.0140795j -0.0334745+0.0203213j 0.0510985+0.00858605j 0.0145917-0.0410595j 0.00204117+0.052425j 0.00043275+0.035057j -0.00742399-0.00181548j -0.00171436+0.0220143j 0.0443031-0.0931459j 0.028362-0.00747217j 0.102703+0.123658j 0.0887906-0.0665828j 0.00734546+0.00246567j -0.155772-0.0753748j 0.199527+0.0173406j -0.130704+0.0273963j -0.0479088+0.0362148j 0.0623397+0.0437005j 0.0878985+0.161661j -0.0292302-0.0398595j 0.0122197-0.0135366j -0.101975+0.026881j -0.0624246+0.236481j 0.0487748+0.0775337j 0.155179-0.0376647j -0.146587+0.00140223j -0.0209113-0.0623758j 0.00838184-0.103284j 0.0576056-0.0701003j 0.0806435-0.0504437j -0.0225112-0.093375j 0.00783654-0.0686521j -0.0900163+0.047243j -0.0726481+0.00651142j 0.0710546-0.151008j 0.0493939+0.174561j -0.110261+0.089108j 
0.015737+0.00596447j -0.00660048-0.00623844j 0.0322983+0.00783403j -0.0168654-5.89067e-07j 0.0058705+0.00481825j 0.0105763+0.00142779j -0.0536285-0.0188048j 0.0235961+0.0212428j -0.0237339-0.000518198j 0.0503657+0.0046838j -0.0173624+0.00501907j 0.0718118+0.00903862j -0.00910821+0.0016172j -0.000823415+0.010087j -0.0208911-0.0094156j -0.0216933-0.0097533j -0.0273984+0.00213379j 0.00718204-0.0190544j -0.0140661-0.00587769j 0.00301264-0.00682341j -0.0250149-0.00465647j 0.0253431+0.00603157j -0.0286497+0.00938165j 0.0448313-0.0349522j 0.0252726+0.000874586j 0.0339289-0.0376381j 0.00831832-0.00350514j -0.00584646-0.0221327j -0.0195894+0.0192399j 0.0521898-0.024021j -0.100614+0.00988093j -0.105794-0.0172895j -0.00893428+0.02683j -0.0811458+0.0016995j 0.00851694-0.0168713j 0.0130441+0.0149988j -0.0361865+0.0251505j -0.031562-0.0263929j 0.0280346+0.00336731j -0.00352147+0.0368805j 0.00617213+0.0271569j -0.0358188+0.0222407j 0.0410984+0.00876303j 0.0141417-0.0204891j -0.0192266+0.0020023j -0.0177053-0.00820493j -0.0419299-0.012112j 0.00232429+0.0324963j 0.00533973-0.0308248j -0.0128954+0.00348651j -0.0346325-0.00832318j 0.0219361+0.021814j -0.0204225-0.0229343j 0.0103203+0.0295309j -0.0350807-0.0457607j -0.0262842+0.010602j 0.0125077+0.00556007j 0.00519892+0.00490961j -0.0170375-0.00984299j 0.0296982+0.0045561j 0.0165407-0.00815728j -0.0349814+0.0066804j -0.00578309+0.0191216j -0.0178569-0.0216961j -0.00303197-0.0215374j -0.0277683-0.010006j 0.00225188+0.00834728j 0.0194338-0.000765182j 0.0100423+0.00808556j -0.0102527-0.00571079j -0.00577565-0.000450865j -0.00197265-0.00310969j -0.00410363+0.0217202j 0.0132671-0.0214783j -0.0159642-0.0174655j 0.00659324-0.012028j 0.000212876-0.0160274j -0.00122197-0.0287778j -0.0169215-0.0188203j -0.0149391+0.00866194j -0.0240433-0.0104045j -0.0378777-0.0107116j 0.0176446-0.0310362j -0.00197879+0.0101442j 0.00373817+0.0361722j -0.00955758+0.00246425j 0.0098133-0.0245164j 0.0260375+0.0232596j -0.000607498+0.000371561j -0.00968812-0.0144795j 0.00993129+0.0198907j -0.00272605+0.0279956j 0.0108177+0.00589602j 0.0184321+0.0310096j 0.0200945-0.000840314j -0.000712629+0.00267273j 0.0030393-0.032176j -0.00244372-0.0197421j -0.00062098+0.0207959j -0.00149043-0.0135839j -0.0292713-0.00166604j -0.022406+0.0183015j -0.0199113+0.00755455j 0.00735543+0.00830058j 0.0164919+0.0364476j -0.00175545-0.00407765j -0.0181317+0.00150047j 0.00322141-0.0130802j -0.0248081+0.00297748j 0.0186687-0.0246871j -0.00453576+0.00946683j 0.00187262+0.0322712j -0.00761015-0.0234961j 0.00388227-0.0185917j -0.02802+0.0320998j -0.0248381+0.0283744j -0.0580468+0.0378452j 0.0138883+0.0441956j 0.0249079-0.0322149j -0.00203809+0.00538108j -0.00844566+0.00948182j -0.0046195-0.0089982j -0.0430675-0.0368987j 0.0274938+0.0076029j 0.00666329+0.00632055j 0.0271539-0.0269354j 0.0223338-0.0139881j -0.0145445+0.0700157j 0.00271796+0.00804157j 0.0207538+0.0243332j -0.0283269-0.0376603j 0.0184926-0.00494746j 0.0291499-0.00566674j -0.0437422+0.00912141j 0.0331389-0.0215921j 0.0268208-0.0413197j -0.00659491+0.00122175j 0.0170693-0.00984947j -0.0221984-0.0161117j -0.0177533+0.0385249j -0.0157031+0.0104606j 0.00144911+0.0108306j -0.00717047-0.00295014j 0.0317953+0.000162725j -0.000607003+0.00404032j -0.103255-0.00556322j 0.0057534+0.00840345j 0.0122388+0.00379255j 0.024535-0.0336122j 0.00463292+0.0107875j -0.0395781+0.0308587j -0.0524547+0.0124929j 0.0263256+0.0305217j -0.0225579+0.0655169j -0.0488056-0.00265483j -0.0183896+0.0241266j 0.0413027-0.00376j 0.0505041-0.0175498j 0.0405992+0.0177499j -0.00889463-0.00973303j -0.124382-0.033999j 0.141352+0.0162538j -0.0977123-0.0727064j 0.0395237-0.0132294j -0.0187682-0.0241217j -0.00027789+0.0131991j -0.111129+0.0168769j 0.0199964-0.000463322j -0.114725-0.0792561j -0.0337855+0.0345745j -0.0151192-0.00555352j 0.00224687-0.0197322j 0.0195496-0.136311j -0.0290754+0.23589j -0.0491631-0.0126278j -0.14331+0.354496j 0.0441644-0.0409044j 0.00835177+0.0574299j 0.0894318-0.0800862j 0.011788+0.0097071j -0.00547171-0.0406392j -0.0457856+0.00627955j 0.0379939+0.0131544j 0.114738+0.0461218j 0.0753969-0.0932096j -0.101993-0.0479792j -0.00212819+0.116279j -0.154703+0.262452j -0.135276-0.106785j 
