0.00839423-0.0664387j 0.114748-0.070938j -0.0415591-0.00979275j -0.0473813-0.0029894j 0.0687191-0.0465102j -0.0329994-0.00528896j -0.00993555+0.0219492j -0.0128519-0.0211843j -0.00283583-0.00124795j -0.0153684+0.00618633j 0.0174427+0.0393416j -0.0404792+0.0508301j -0.00770414+0.0391652j -0.0418281+0.0117944j -0.0197232-0.0215417j 0.0098929-0.00907046j -0.00629169+0.0114587j -0.0016245+0.0327502j 0.0134565+0.0138245j -0.0215541-0.0245904j -0.0202028+0.0159119j 0.00148175+0.0117688j -0.0115857+0.0387383j -0.031248+0.0309283j -0.00544314+0.0389474j -0.031746-0.00932932j -0.0252346-0.0033312j 0.0025504+0.00296225j -0.0171276+0.00934938j -0.00275837-0.0238364j -0.0108478+0.0169833j 0.00253691-0.00223652j -0.0199896-0.00571095j -0.00848672-0.00396844j -0.0366964-0.0126089j 0.0336288-0.00651358j 0.022015+0.0160141j -0.0124511-0.00784968j 0.00702917+0.0160277j -0.00516145-0.00806567j -0.00656855+0.00173411j -0.0029208+0.00598143j 0.00636239-0.0108719j -0.0048474+0.00876583j 0.00441531+0.00500231j -0.0102541+0.00996783j 0.00881736-0.00128464j -0.0056197+0.00128737j 0.00773957-0.0142849j 0.0137274-0.00285795j 0.0252686-0.00526589j 0.000872969-0.000172419j 0.0289987-0.00364648j 0.0104541-0.00544386j 0.0161895-0.0030236j 0.0132929-0.00671586j -0.00336989-0.00525299j 0.014241-0.00566826j -0.0124231+0.00446208j -0.012567+0.000161594j -0.00738722+0.01305j -0.0131613-0.0086771j -0.0153702+0.0114067j -0.0109989+0.0204546j 0.0451865-0.00735123j 0.0151558-0.00894588j -0.0233027+0.0239768j -0.0144674-0.016885j 0.00304811-0.0110261j -0.000129719-0.00667683j -0.000951873-0.0116346j -0.0105464-0.00285376j -0.00108419+0.00651377j -0.0154993-0.0139435j -0.00678566-0.00966695j 0.00719016-0.000610357j -0.013599-0.0223316j -0.0176386+0.00214986j 0.00864287-0.0140513j -0.0179835-0.000577797j 0.0178164-0.0158122j -0.0090331-0.00355873j -0.00420205+0.000330346j 0.0291329-0.00457369j 0.00275959-0.018462j -0.00245898+0.00355821j 0.0104323-0.00844957j -0.0174256+0.00237167j 0.00109574+0.00878056j 0.0024991+0.0221314j 0.0131865-0.00402098j -8.04242e-05-0.00365164j 0.0199039+0.00592564j 0.0064985-0.00406493j 0.00827995-0.0047873j 0.0114804+0.0297223j 0.0207983+0.0395369j 0.0244508+0.0193002j -0.0275811-0.0542616j 0.0173679+0.0302795j 0.0193896+1.12405e-05j 0.0296787+0.00102423j 0.000682875+0.00652531j 0.00300779-0.0186323j 0.0358653-0.000476604j 0.0112471-0.0222604j -0.0364602-0.0138608j 0.00589508+0.0116582j 0.0308888+0.0143439j 0.026654+0.0135338j 0.0682524+0.0509663j 0.0216019-0.0185931j -0.052115-0.0386734j 0.0194721+0.0376925j 0.0374695-0.07607j 0.052733-0.0253542j 0.0301613+0.0457336j 0.0375223+0.00150726j 0.0391046+0.0218816j -0.0606871+0.00249098j 0.01176-0.090118j -0.0500817+0.0998794j 0.0601837-0.0206005j -0.0302399-0.0477055j 0.0151249+0.036153j -0.0138669+0.123268j -0.0133697+0.0195287j 0.122077-0.117863j -0.00866177-0.0658382j 0.167059-0.154566j 
-0.0650266+0.0829619j -0.000989977-0.0172393j -0.0998175+0.00486675j 0.0112492+0.0436603j 0.00737197+0.0495364j 0.0320598-0.00622147j 0.0395315+0.0107708j 0.00556211+0.0145176j -0.00145887+0.00428359j -0.042265-0.0235422j -0.0191174-0.0217245j -0.0498004-0.0381358j -0.0256007+0.0135015j 0.00245128-0.0146554j -0.0203475-0.0080716j -0.0149348-0.00335932j -0.0173974-0.00151417j 0.00310283+0.0041746j -0.0212744+0.0379459j 0.00507304+0.00653162j -0.0108148-0.020004j -0.0057826+0.000458113j -0.0227103-0.0306384j -0.0293397-0.000631066j -0.029946+0.0161274j -0.0165485-0.00631524j 0.00547779-0.0174964j 0.00106984+0.00373705j -0.00528051-0.0198696j 0.0375289-0.0101657j -0.0391996+0.0034565j 0.0184031+0.00109644j -0.0273564+0.00831691j 0.0195551-0.00465199j 0.0119979-0.0123367j -0.00393127-0.00120734j -0.022397-0.0147067j 0.00929735-0.00459575j -0.0174107+0.00404777j -0.00164224+0.00112364j 0.00550014-0.00100765j 0.00312105-0.0173441j 0.00246369+0.00381391j -0.00242834-0.00603863j 0.00466808-0.00960892j 0.00247682-0.00176875j 0.00144879-0.0129022j -0.0130871-0.00652116j 0.00244058-0.000848922j 0.00240887-0.0177649j 0.000325307+0.017462j 0.00447549-0.00750747j 0.00710035+0.016783j 0.00825049+0.00861032j -0.00236433+0.00927752j 0.000109786+0.00310922j 0.00710535-0.0131885j 0.00409565+0.0015823j 0.012585-0.0133926j 0.00224931-0.0282654j 0.00790264-0.0191351j 0.00599395-0.00744702j 0.00128112-0.00846177j -0.014254+0.00594526j -0.0115939+0.0308018j -0.00171918+0.00541299j -0.00943404+0.00534229j 0.0122604-0.0323038j 0.00545489-0.014246j 0.00243203+0.00236519j 0.00371255-0.0223042j 0.00969831+0.0128952j -0.00960568-0.00817655j 0.0207538-0.0056837j 0.00470084-0.00735972j -0.00547337-0.000624867j -0.00133889-0.0231337j 0.00294544-0.0185802j 0.00110644+0.000736226j -0.0271079-0.0138982j 0.0327387-0.00920879j 0.0149781-0.0151201j -0.0133833+0.00336013j 0.0132944+0.0142778j -0.00277591-0.0221952j -0.00162656+0.0197279j -0.000712377+0.00760488j 0.00916851-0.00852621j 0.00697177+0.00645288j -0.00809567+0.0106692j 0.0109414-5.67465e-05j -0.00445944+0.00699776j -9.73157e-05+0.0037398j -0.0137825+0.0215859j -0.0162215+0.00426374j -0.0328893-0.00382648j -0.0296434-0.00387118j -0.0204638+0.00559248j 0.0763135+0.0183652j -0.00241515+0.0195321j 0.026246+0.0150566j 0.00359263+0.0083125j 0.00402202+0.017851j 0.043815-9.87163e-05j 0.0212759+0.0167304j 0.0368663+0.0102207j -0.0394537-0.0765396j -0.0031257+0.00319746j -2.68089e-05+0.0279292j 0.00830597+0.0117843j -0.023609+0.0409242j 0.0112299+0.0213944j -0.00270035-0.0841989j -0.0417074-0.0373618j 0.023611+0.0628065j 5.84179e-05+0.0170311j -0.0454237+0.0294604j -0.0234875+0.0661289j -0.0413572+0.0965353j 0.0376117-0.0634069j 0.0905965-0.0168706j -0.0517826-0.0553118j 0.00302485+0.0237549j -0.0279389+0.0046979j -0.0796835+0.111269j -0.0729284+0.0146753j 0.0475152-0.0476343j 0.0687972+0.0412505j 0.129197-0.0634565j 0.108898+0.118027j 
-0.0251225-0.0216467j -0.0161255+0.0808359j 0.0236798-0.0402966j -0.0233355-0.0229801j 0.0238363-0.0315947j 0.0608273+0.0614109j 0.0212491+0.00563171j 0.00431452-0.00658878j 0.0239952-0.00899231j -0.011788-0.00734538j 0.0602819+0.0156025j -0.0116452-0.0420793j 0.062839-0.0528367j -0.00951793+0.00732155j 0.0319219+0.0149235j 0.00281855-0.0133836j 0.0135341-0.0117801j -0.0453347-0.00292648j -0.0155262-0.0370785j -0.00354858+0.023871j 0.0295341-0.000232188j -0.0173161-0.014911j 0.0266766+0.0443709j 0.00884233-0.0178597j -0.0112601-0.00528863j -0.0060957-0.0115236j 0.00128918+0.0241905j 0.0130383-0.0266383j -0.0222679+0.0378627j -0.00911008+0.0251508j 0.00188629-0.0122057j -0.0199427-0.00144338j 0.00438279-0.00332926j -0.0129722-0.0133097j -0.013739+0.0440191j 0.0114711+0.0137456j 0.00606873-0.022693j -0.00665645+0.0172757j 0.00491965+0.00418326j 0.0164531+0.0146656j -0.0060355+0.00519113j -0.01961-0.0222789j 0.0145502+0.0103173j 0.00755455+0.0156478j -0.00127958+0.0233444j -0.0210888+0.0182268j 0.0207326+0.00480879j 0.0216021+0.00674138j 0.00963079+0.00816614j 0.0189025-0.00804436j 0.00019214-0.0151887j -0.000270778+0.0485821j 0.00123925-0.0123271j 0.00271217+0.0231569j -0.0135118-0.0047718j 0.00443716-0.00912539j 0.00318901-0.00109492j -0.0108784-0.00245939j 0.00727515+0.0130912j 0.0375633+0.0117492j -0.00413256+0.00234728j 0.00272331+0.00303974j -0.00645461+0.00738546j -0.0186924-0.0132339j 0.0214732-0.030488j -0.00327909-0.0339108j -0.000926481+0.0113661j -0.0181376+0.00236355j 0.0184459+0.0045478j 0.0256122-0.00959272j -0.00366398-0.0178981j -0.00339445+0.0195727j 0.0233137+0.00339867j 0.00991193+0.0194319j -0.00537374-0.00637131j -0.0100528-0.0248802j 0.0139394-0.0134313j 0.0189559+0.0248523j 0.0248451+0.00402608j 0.0296252-0.0219933j 0.0186782-0.00941254j 0.023667+0.00215745j 0.0190187+0.0105817j 0.03013-0.0214958j 0.00112108+0.00635653j -0.0249658+0.000478951j 0.00472734+0.00584532j -0.00948128+0.00473106j -0.0108347+0.0157225j -0.0276455-0.0169258j -0.00738756-0.0245362j 0.0206799-0.0441476j -0.0145898+0.00934014j 0.0459812+0.0173261j 0.0210668-0.00599766j -0.0405652-0.0568948j -0.00118336+0.000852578j 0.0216894-0.0137281j 0.0174458+0.043485j -0.0143005+0.0329778j -0.0194489-0.00272022j 0.000585287-0.0166365j 0.0164996+0.00320699j -0.0268342-0.0106309j -0.00203479+0.0279775j -0.0370502+0.0152645j 0.0047134+0.015117j -0.000336159-0.0113624j 0.0227165-0.00470133j 0.024836+0.0473561j 0.0476222+0.0766282j -0.016639-0.00353947j -0.0221993+0.00790411j 0.100318+0.0308473j -0.10931+0.0675021j -0.0731315+0.0445189j -0.0129295-0.0284501j -0.0425125-0.0224526j -0.015102-0.0379633j 0.0647698+0.0243736j 0.0348346-0.0237382j -0.011185+0.0195731j -0.00719599+0.0173997j -0.109568+0.105555j -0.0227819+0.021531j 0.0445323-0.0594788j -0.00153142+0.0205897j 0.160869-0.0960147j 0.216793+0.193921j 0.108365-0.117116j 
0.0101101-0.0949806j -0.0192153-0.00333744j 0.0559313+0.0163214j -0.0256833+0.00660194j -0.0606562-0.0157714j -0.032457-0.0139713j -0.00638201+0.0186407j -0.0375496-0.038123j -0.0355378+0.0259093j -0.0147404+0.0259533j 0.0329517+0.0151115j 0.0155803+0.0514278j -0.00346658+0.0674093j -0.0114075+0.0551538j -0.00530485-0.0211249j 0.0253433+0.00523149j -0.0156917-0.021065j 0.0472903-0.017679j 0.0234786-6.72633e-05j -0.0283179+0.0070725j 0.0136786+0.0417657j 0.0254699+0.00629639j -0.0114544-0.00494995j -0.0208354+0.0193158j 0.00170419+0.0190318j -0.00286146-0.00137132j 0.0248911+0.0300856j -0.0395822+0.0166814j -0.00239421-0.00678848j 0.0121869+0.0299309j 0.0221285+0.00571144j -0.0221491-0.0150035j 0.0228355-0.000909881j -0.0253437-0.00608074j -0.0214343-0.00426199j 0.0106039+0.0106663j 0.0384471-0.00618622j -0.00118951+0.0022074j 0.00500434-0.0223377j -0.0049941+0.0253088j 0.00333281+0.012639j -0.00873637+0.00174259j 0.0102082+0.00313106j -0.0167056-0.00939699j 0.000589163-0.0315083j 0.0113287-0.0152509j -0.0127486+0.000177351j 0.00403943+0.00547911j -0.0147628-0.00695862j 0.0177397+0.0154606j 0.0201868-0.0119542j 0.00101056-0.0394385j -0.012974-0.00263612j 8.37014e-05-0.0126626j 0.0108859-0.0194461j 0.0181474+0.00846248j -0.0172952+0.0273133j 0.0197365+0.00339828j -0.028662+0.0349121j -0.0158171+0.0299577j 0.000696178+0.0279268j -0.0177746+0.00662542j -0.021155+0.0193296j -0.0114294-0.00457377j 0.0269159+0.00401582j 0.0058022+0.0122652j 0.00617432+0.0294686j -0.0261834-0.0145194j -0.00187864-4.16055e-05j -0.00584524+0.00618014j -0.019524-0.00799999j -0.0380902-0.0249539j 0.0336966+0.0106825j 0.00510749+0.0159465j 0.00618046-0.00944163j 0.00559704+0.00672417j 0.0144288+0.00275487j -0.0236284+0.0223148j -0.0254919-0.0159502j -0.00251725+0.0230487j 0.0189458+0.017374j -0.0180851+0.0104964j 0.00503455-0.000483266j 0.0130532+0.0168576j 0.0111542-0.00304792j -0.00215326-0.0175479j 0.0128485-0.0036625j -0.0108908+0.0207733j 0.0109603-0.00528278j -2.3824e-05-0.0209014j -0.012371-0.00788018j -0.00945065+0.0240492j 0.0176283-0.0127833j -0.0247298-0.00661126j -0.0139274-0.00489834j 0.0339138-0.0338413j -0.00313697+0.00411209j 0.016638+0.00172798j 0.00798345+0.00166429j -0.0338455-0.0253493j 0.0539943+0.01977j 0.0391039+0.0101113j 0.0154824-0.0174181j 0.00483354+0.0242121j -0.00911475+0.0300813j -0.0224925+0.00237541j -0.0595646+0.0161239j 0.00468775-0.0125589j 0.0625767-0.00255357j -0.0205903-0.0163244j -0.0270159+0.0175966j 0.0173879-0.00609851j 0.0130665-0.0262234j -0.0434369+0.154865j -0.0890882-0.0894163j -0.0272469+0.0110348j -0.0186269+0.0264578j -0.0293018+0.0558675j 0.00100811+0.0158212j -0.00478135+0.0218586j 0.0408749-0.013356j 0.00153267+0.0224156j 0.0169577-0.0489557j -0.0345316-0.075705j 0.0120041-0.00367913j 0.0421114+0.0275598j 0.0543184-0.0699339j 0.127718+0.196808j 0.0982279-0.0111875j -0.0741068-0.0869259j 
-0.0339477-0.0899906j 0.0253648-0.0273622j 0.00346184+0.0461859j 0.0817326-0.0730655j 0.0546439-0.0399599j 0.0606966+0.0271579j 0.0354711-0.0173317j -0.0140025+0.0207236j 0.0222043-0.0124063j 0.0423602-0.00144577j 0.0352705+0.0302488j -0.0179049-0.00506379j 0.022505-0.0167189j 0.0481474+0.0189344j 0.0262548+0.0223859j -0.0170644-0.00598669j 0.00952684+0.0534366j 0.000487737+0.0187467j 0.0437326+0.0170008j 0.070136-0.0342258j 0.0248729+0.0056008j 0.00606776+0.00391815j -0.00411322+0.00317432j -0.0276164+0.0168209j 0.0262678+0.00751913j -0.0480134-0.00571479j -0.0233495-0.0135253j 0.0230134-0.0296134j 0.011428-0.00720962j -0.00559411+0.0149911j 0.0056366-0.0167579j -0.00231073-0.0178778j 0.039594+0.00745404j 0.000559729-0.00863444j 0.0163261-0.0292924j -0.0237075-0.0432139j -0.0262574+0.00529646j -0.0103007+0.0294952j -0.00136756-0.00401297j 0.00722185-0.00939922j 0.0126421-0.0155718j 0.0126908-0.00534263j -0.0120315+0.0131142j -0.00948834+0.0183542j -0.0171629+0.0299532j 0.0111627+0.0234856j 0.0237387-0.0183577j -0.0165543-0.00695693j 0.0151215-0.00846097j -0.0145069+0.0236602j -0.0126588+0.00858292j -0.00477168+0.0153681j 0.0194069+0.00324145j 0.0196886-0.0265276j 0.00454347-0.0150624j -0.000636069+0.017844j -0.00213634-0.00303887j 0.0170582-0.0260286j 0.0401307+0.0187659j 0.0142426-0.00103536j 0.00160351+0.0163376j -0.0206601+0.0198014j -0.00898735-0.00507416j -0.0226947-0.00879396j -0.00671589-0.016983j -0.0255368-0.0430787j 0.0341548-0.0210131j -0.0172587-0.0467366j -0.00871769+0.0146282j -0.00251857+0.00815076j -0.00610868-0.0332973j 0.014564-0.0113959j -0.00904209+0.0188811j -0.0242544+0.00223248j -0.0337006-0.0173489j -0.0182374-0.0164556j 0.013751+0.000710899j 0.0193911-0.016514j -0.0433593+0.0163807j 0.0139087+0.00225808j 0.0318069-0.00833j -0.0116603-0.00557747j -0.00657423-0.00298604j 0.0167429-0.00146831j 0.0287013-0.0123047j 0.000210104+0.000295625j 0.0318173-0.013249j -0.0164639-0.0239317j 0.00908589-0.0013346j -0.0113548+0.00413893j -0.0235619+0.0099658j 0.000888685+0.0322831j -0.0118759+0.0078904j 0.0328006+0.0486741j 0.00162678+0.0143603j 0.0122644-0.0122848j 0.0136664+0.0768598j 0.0111913-0.0217125j -0.0248995+0.0184114j 0.0240948-0.0235568j -0.0661307+0.0221476j -0.00182485+0.0603419j 0.0789826+0.00374361j 0.0584937+0.00486501j 0.00461251+0.0107289j 0.036973+0.0336683j -0.016079+0.0352565j 0.000827601+0.00165675j 0.014617+0.0738312j 0.00195255+0.0262336j -0.0592855-0.0418615j -0.0110896+0.023532j -0.0650853+0.0477847j 0.0403345-0.0712705j 0.0154356-0.0613969j -0.0396623+0.0222344j -0.00367359+0.00175442j -0.0333464-0.0794179j -0.0571558-0.00699188j 0.0779575-0.00674792j 0.0352983+0.00938203j -0.0371266-0.0390825j -0.154063+0.0701414j 0.00282961-0.0767648j -0.0813952+0.0966461j -0.100574+0.08155j -0.0672702+0.02174j -0.083409+0.112993j 0.235209+0.0669118j -0.117685-0.221959j 
0.00288231+0.0143311j -0.0536361-0.0109994j 0.065712-0.0140901j 0.0112931+0.0344595j 0.00928032-0.010029j 0.014532-0.0340309j -0.0731808-0.0174864j -0.0261994-0.0577699j -0.0112944-0.0124357j 0.0500032+0.0308715j 0.0316918-0.00609028j -0.0181306-0.0159858j 0.0652139+0.0226804j 0.000490486+0.014363j 0.0621745-0.0232636j -0.0126316+0.0345773j -0.0652896-0.0534884j -0.0059454+0.00873194j 0.0347867-0.0209049j 0.035418+0.0326037j -0.00688558+0.0272229j 0.027534+0.0353843j 0.0171104+0.00434971j 0.0226449+0.00494437j -0.00979562+0.0107124j 0.0402042-0.034459j -0.00405178-0.0229445j 0.0267317+0.032969j 0.0543067+0.0189436j -0.00339024+0.0133712j 0.0300332-0.0168212j -0.0268158+0.00638766j 0.0287713+0.00243215j 0.00198108-0.0226701j 0.0214497-0.0141643j 0.0229512+0.041507j -0.000562013+0.00319435j 0.0259117+0.0254193j -0.00737174-0.0152576j 0.0426058+0.0112252j 0.0157088-0.0150886j 0.0297388+0.0134633j -0.00764332+0.0119044j -0.0267233-0.0176065j -0.000212431-0.00276734j 0.00947697-0.00650985j 0.00493879+0.0274119j -0.0120056+0.00242053j 0.000893202+0.0171323j -0.000459525+0.00574764j 0.00341868+0.0166089j -0.0470905-0.0139153j -0.00320425+0.00671055j 0.0285779+0.00455764j 0.00373032+0.000797394j 0.00737938+0.0303682j -0.0171332+0.00499951j 0.00797758-0.0193709j -0.00621904+0.0251526j -0.0135089+0.0176491j -0.0143999-0.0110757j -0.0144524+0.0141324j -0.0103799+0.012411j -0.0296732-0.00909885j 0.0505278+0.00234967j 0.0487653-7.55023e-05j 0.0219509+0.0195254j 0.0259594-0.014875j 0.0260088-0.0103662j 0.012467-0.0175146j 0.055829+0.0329076j -0.0221098-0.00934291j -0.0477808-0.0444991j -0.0343684-0.0248779j -8.76962e-05-0.00461839j 0.0520488+0.0320195j -0.0460631-0.0249065j 0.00330873+0.0205063j 0.0134108+0.0015409j -0.0371159+0.0114531j -0.0111201+0.0104248j 0.0042771-0.011149j 0.023023-0.0150252j -0.0295304+0.00719783j 0.0245085+0.0229188j 0.00266399-0.0268417j -0.0075353+0.00512044j -0.0171042-0.00536271j -0.0193447-0.00178358j 0.00572911-0.00492102j -0.028089-0.00923099j -0.018638+0.0136807j -0.0143643-0.0229365j 0.00646475+0.04697j -0.00133076+0.0161299j 0.0144792+0.0165159j -0.0144816-0.0143599j -0.00679793-0.00658025j -0.0521049-0.00994836j 0.011364-0.0029037j -0.0211368-0.085414j -0.0464936-0.000252064j -0.00221493+0.075393j -0.0261721+0.0572696j 0.00521843+0.0229263j -0.013417+0.0461156j 0.00264571+0.0159808j -0.01947-0.0163994j -0.0178378-0.0154862j -0.131157+0.0258099j -0.064005+0.025543j 0.0153513+0.00446283j -0.0150136-0.0386545j 0.108867+0.0283215j 0.0544487-0.0140289j -0.100683+0.039919j 0.0575604+0.0157786j 0.0737306-0.0396909j 0.071738-0.0427662j -0.0243417+0.0139765j -0.07979-0.0226818j 0.0234854+0.000617017j -0.102204-0.0140673j 0.0661017+0.0130668j -0.0608262-0.0866759j -0.0774989-0.0605012j -0.198955-0.106666j 0.0276491+0.0579838j -0.0988169-0.207522j -0.204743-0.0625964j 
0.0525288+0.0113081j -0.0166239-0.0591266j -0.00869556+0.0132083j 0.0447169-0.0133657j -0.0206527+0.0459411j -0.0371761-0.0349311j -0.0250324-0.00272222j 0.0381448+0.0392017j 0.0210001-0.0315231j 0.0430599-0.0390375j -0.0460249+0.0252755j 0.0118191-0.0319588j -0.0286768-0.0236945j -0.0240239-0.0251344j -0.00279672+0.0063474j -0.0352888+0.00551381j -0.024429+0.0257995j 0.00321747+0.0329784j 0.051546+0.0285615j 0.0340985-0.0338534j -0.0551508-0.00409939j -0.0312456+0.00966224j 0.0196523-0.0289386j 0.025045-0.0244774j 0.055215-0.0252775j 0.0484239+0.00688942j -0.0137528-0.00984743j 0.00169305-0.0140283j 0.0687222-0.0207007j -0.0124335+0.0389809j 0.0257526-0.0136772j 0.0123153-0.0252895j 0.0119584+0.0134456j -0.0156583-0.0347715j 0.030144-0.0280863j 0.0108004-0.0249692j -0.00926255+0.0170027j -0.00295989+0.0125182j -0.0207855+0.0279148j 0.0277291+0.00730421j 0.00355209-0.00922969j 0.0202227+0.00483851j -0.0319569+0.0190247j 0.00652464+0.0202731j -0.0138827-0.00274402j -0.00705236-0.0193353j -0.0118728+0.0303157j -0.0117174+0.00771905j 0.0192587+0.00261243j -0.0428624+0.0345787j 0.00611857+0.0153063j -0.00329488-0.0224447j 0.0165492-0.0138289j 0.0206262+0.00282754j -0.00568594-0.00333887j -0.0293946+0.00944112j -0.0421267-0.0121339j 0.0147599+0.0153401j 0.00382469-0.0229944j -0.0494617+0.000489378j 8.21308e-05-0.0407122j -0.0123612+0.00978102j 0.0154777-0.0501146j 0.0179707-0.0110631j 0.0202699+0.0202528j 0.0218254-0.000440094j -0.0164805-0.00360475j 0.00768585-0.0431584j 0.00383601-0.0194606j -0.00184507-0.0063465j 0.0224208-0.00176543j 0.0179764-0.00822087j -0.0400299+0.0124745j -0.0434539-0.0292888j 0.00181067-0.00856292j 0.0133585+0.00490355j -0.0305494-0.00436506j -0.0243554-0.0210363j 0.0263608-0.00460074j 0.0153258-0.00730305j -0.0679761+0.0336507j 0.00631637+0.0013246j -0.00503732+0.00357683j -0.0470947+0.0579422j 0.00164013-0.039923j 0.0342849-0.0318396j -0.0167406-0.0203425j -0.00110404+0.000123076j -0.00593471+0.0169905j 0.0506699+0.00577088j -0.00767899-0.0308191j 0.0249871+0.0132222j -0.0183472+0.0254341j 0.0206211-0.0551988j -0.0252291-0.0340333j 0.0463162+0.0515685j -0.00618992+0.0312689j -0.0404006+0.0626446j -0.00516644+0.0604005j 0.0800583+0.0087423j -0.0213473+0.0277024j -0.0496428+0.00942868j 0.0130693-0.00338786j -0.025397-0.0228284j -0.00981477+0.00137557j -0.0169971-0.0241288j -0.00982959-0.0402571j 0.00671566+0.0109853j 0.0117792+0.0449773j -0.0104816-0.0212678j 0.023418+0.00286718j -0.0195122+0.0356281j -0.0140932-0.00597097j 0.0292009-0.0146851j -0.000236793+0.02631j -0.0299113-0.0231658j -0.0053022-0.021028j -0.00281948-0.0226936j -0.00960291-0.0228251j 0.0426672-0.0116617j -0.0177326+0.0372672j -0.0325845-0.00554224j -0.0174699-0.071852j 0.0094863+0.0382696j -0.00205531-0.0733423j 0.0119272-0.110289j 0.0849898+0.216289j 0.170554+0.0849119j -0.0217241-0.0733659j -0.112806-0.0820111j 
0.0575163-0.0301741j 0.0176003-0.0335389j 0.00436375-0.0309575j -0.112725+0.0462506j 0.00533266-0.0542567j -0.0293398-0.00805124j -0.0319784+0.0342873j -0.0626631-0.0400599j -0.0231576+0.0778671j -0.0559818+0.0388626j -0.0494934-0.0183144j -0.0593293+0.0687549j -0.0639343+0.0888754j -0.00292926-0.0102265j -0.0858344-0.014872j 0.0116981-0.0528238j 0.0565691-0.0524777j -0.0344237-0.00612011j -0.0207024-0.000526261j -0.0667752+0.000969841j -0.00867916-0.0589588j 0.000814332-0.0514778j -0.0134917+0.0285642j 0.0319595+0.0271484j 0.0235191+0.000313286j 0.0228464-0.0119956j 0.0127141-0.0106493j -0.0177+0.00697826j 0.00798069+0.00300856j 0.0791751-0.0289421j -0.044373+0.0493401j -0.0260878-0.00785675j -0.0312956+0.0197691j -0.0282915-0.00757842j -0.0150896+0.0196077j 0.0250109-0.0381034j 0.0104291-0.0196469j 0.00121407-0.0278264j 0.0147684+0.0201678j -0.00909702+0.0268344j 0.0058982+0.00556761j -0.0239774+0.0475995j 0.0276926-0.0284151j 0.0419984-0.0378658j 0.0318413-0.0282163j -0.0327567-0.0341678j 0.00358964+0.0120995j 0.00281267+0.0124354j -0.00199648+0.0392821j 0.0137489-0.0146426j -0.0107283-0.0240632j 0.0225088-0.0532726j 0.0194981-0.0178618j 0.0137849+0.0103688j -0.0135693-0.015706j 0.0079035+0.0241515j 0.0195002-0.0248191j 0.0142141-0.0148937j 0.0503791-0.0183709j -0.041813+0.00746108j -0.0244089-0.0113218j 0.0290178+0.0191731j -0.00636285+0.0286793j 0.0498071+0.00356296j -0.0168305-0.0211828j -0.0358449+0.0135632j -0.0311596-0.00907121j 0.0149495-0.00363685j 0.0124672-0.0134074j -0.010776+0.024934j 0.000226632+0.00649846j -0.0120381+0.0329009j 0.00378108-0.00481746j 0.0166489-0.0342902j 0.053334-0.00281443j 0.00319255+0.0239931j 0.0105704-0.0317047j 0.000454434+0.0173765j 0.0165097-0.00683501j 0.0042665+0.0196116j 0.0382039-0.0336967j 0.0103637+0.0281624j -0.024171+0.00960314j 0.0498182-0.0315704j 0.0194695-0.0406969j -0.0179311-0.00407632j -0.0133839-0.00710592j -0.000961325-0.0102855j -0.0070746-0.00452728j 0.0198626-0.0107374j 0.049138-0.0463812j 0.00279749-0.00513769j 0.0337666-0.0269032j -0.00644247+0.0186541j -0.00992899-0.0175471j -0.0122135+0.0138704j 0.0195791-0.0350222j 0.0103896-0.0250139j 0.0649701-0.0707548j -0.0531413+0.0521439j 0.0375876+0.00328912j -0.0294944-0.0624583j -0.0459363+0.0027542j -0.0324687+0.0498088j 0.00921477+0.00898096j -0.0155274+0.00250567j -0.0264922-0.0466885j -0.00145184+0.00994226j 0.000807545+0.0217183j -0.0660714-0.0323903j -0.00777991-0.115724j 0.0503457-0.0292734j 0.0195898+0.075626j -0.0198176-0.015582j 0.0686409-0.0422675j 0.0119299-0.000872326j 0.00610239-0.00527108j -0.0139711-0.0185185j -0.0327419-0.0185094j -0.0121212+0.054794j 0.020132+0.0269837j 0.0241537+0.0661297j -0.0717649+0.0233298j 0.0617329-0.00982034j -0.164194-0.109996j -0.0720957+0.0953681j 0.0613974+0.14296j 0.169927-0.0832021j -0.00697253-0.0380812j 0.0488965-0.053411j 
