0.12119+0.121392j 0.044948+0.0296842j 0.0598767+0.0230102j -0.166+0.029427j 0.0194449+2.21453e-06j -0.0985941-0.0218945j 0.0218076-0.0208054j -0.0280177+0.0510027j -0.00692867-0.014303j -0.0462234+0.0134693j 0.00590767+0.00759457j 0.0897704-0.0162746j -0.00940897-0.012274j 0.00323137+0.0251692j -0.0128988-0.00993389j 0.0268011+0.0204517j -0.00711831-0.00926581j -0.00934097+0.0230239j 0.00658242+0.0010275j -0.0311149+0.00431459j 0.0219416-0.00944075j 0.0114251+0.00749408j 0.0276493-0.00446339j 0.0091205-0.00212921j 0.0307681-0.00641348j 0.0161323+0.000326921j -0.00165638-0.00551169j 0.0121502+0.00647679j -0.0157701-0.00624571j 0.0245587+0.00506474j 0.0306014+0.00150589j -0.0103449+0.0251543j -0.0200004+0.013646j -0.0124784-0.00898244j -0.00650904+0.00969226j -0.0193642-0.0100239j -0.00710089+0.0137286j 0.0311609+0.0176094j 0.0124676-0.00418414j -0.0192333+0.0201081j -0.00947307+0.00925607j -0.00498137+0.0247697j -0.00234723+0.0267758j -0.00982426+0.00415406j -0.0336275-0.00748584j 0.0161022+0.0110796j 0.00301467-0.00913572j 0.00654549-0.0204292j 0.0123881+0.00671464j -0.00322464+0.001495j 0.031085-0.0029339j 0.0185433-0.0102506j 0.00229383+0.0168845j 0.00257319-0.0143372j 0.0135417+0.000338277j -0.00861409+0.00427683j 0.00657452-0.0143302j -0.0105656-0.0327132j 0.00791879-0.00633682j 0.0254044-0.0118751j -0.00488784-0.0165426j -8.19677e-05-0.0165238j -0.00604951-0.0245155j 0.00286734+0.0174481j -0.0139211-0.0290018j 0.0154654-0.0197839j -0.00481359+0.00142056j -0.00118039-0.00292339j -0.0125919-0.00799574j -0.00752278-0.000533845j -0.00959931-0.00475281j 0.0048972-0.0133538j 0.00146146-0.00857399j -0.000695249-0.0267651j -0.00239304+0.0353878j -0.0150657-0.0105017j -0.00520565-0.0238117j -0.00611767-0.0163882j -0.00458733+0.0147335j -0.014119+0.0183599j 0.011948+0.00784286j -0.00509621+0.00726239j -0.00124741+0.0414725j -0.0192247+0.0137486j 0.0115856-0.0134923j 0.0112563-0.0193724j 0.00945593-0.014811j 4.27561e-05-0.0280737j 0.0136138+0.00279404j -0.0334768+0.0163374j 0.0244117-0.01098j -0.00684934+0.00744834j -0.0200389-0.0157201j -0.00853595-0.000105971j 0.0129957-0.00175793j 0.00809984-0.00321244j -0.0177264+0.00678759j 0.0175099-0.0226218j 0.016175-0.027556j 0.000268826-0.0246378j -0.0199183+0.0168411j -0.0141835+0.0135537j 0.0070183+0.00185302j -0.0213267+0.0058399j -0.00830417-0.0189083j 0.00630355+0.0170228j 0.0153291-0.00665333j 0.0131436-0.00473834j -0.00441542+0.0139352j 0.0234433+0.0179758j 0.00153917-0.00501521j 1.66664e-05+0.0179707j 0.011903+0.032656j -0.0179141+0.0181863j -0.00166694+0.00695575j -0.00588857-0.0178763j 0.00784752+0.0129579j 0.00178813+0.0169658j -0.000566482+0.00869078j -0.0185466-0.00571365j -0.00670341+0.0384809j -0.00655857+0.00135548j -0.0247708-0.0312156j 0.0228352+0.00482446j -0.00153303-0.0276071j -0.0175363-2.37115e-05j -0.00460813+0.0118806j -0.0489754-0.0338456j -0.0391389-0.0444465j 0.0354895+0.018988j -0.0150212+0.00191838j 0.0410848+0.0104434j -0.00514486-0.0518786j -0.0302493-0.0604357j 0.0156483+0.0482639j -0.0422307-0.0906658j 0.0399301-0.0101097j 0.0212964+0.0543127j 0.00911768+0.049383j 0.0270844-0.0141009j -0.110371-0.0518236j 0.153445-0.0967189j -0.0696739-0.0834059j -0.0397444+0.0164984j -0.0877186+0.0986614j -0.0149395-0.226245j -0.0266487+0.0485036j 0.000238059-0.0301619j 0.142594+0.0237935j -0.0365826+0.0564474j -0.0420004-0.048014j 0.0896991-0.141061j 0.12193+0.159024j 0.0912135+0.059023j -0.0159754+0.0445278j 0.00176585+0.0251565j 0.0588321+0.028599j 0.136528+0.213807j -0.0182463+0.093669j 0.209424+0.0692142j 
-0.0502553-0.0398305j 0.12084+0.133146j -0.140938-0.00257396j -0.0273346-0.00821096j -0.0455899-0.0426001j -0.00696163+0.00902919j 0.0670936-0.0415652j -0.0342783+0.0214314j -0.0423208+0.0222913j -0.0458496+0.000571411j 0.0109667-0.056499j -0.00524205+0.00327209j 0.0475375-0.00805601j 0.0334956-0.0214213j 0.0140488-0.013766j -3.10496e-05+0.0172825j -0.00583803-0.00408973j 0.00888268-0.0233426j 0.0276066-0.0461193j -0.014365+0.0381317j -0.00823+0.00698252j 0.0241833-0.0163441j -0.00614266-0.000382506j -0.0432744+0.007108j 0.0138606+0.00868515j -0.00974238+0.0415702j -0.0143649+0.0350152j 0.0282727-0.0304989j 0.003499+0.00638221j 0.0272669+0.00300859j 0.00685443-0.00527074j 0.00636591-0.0383997j -0.0172637+0.00577381j 0.018288-0.0199949j -0.0204751+0.008293j 0.0277902-0.0154084j -0.0140734+0.0113118j -0.00465607-0.00757255j 0.00358548+0.00824783j -0.0233539+0.0403206j 0.000549675+0.0158164j 0.00326952+0.0234331j -0.00853607+0.00646603j 0.0286693-0.0284657j 0.0158047-0.0101234j 0.0311165-0.0193468j 0.0118528-0.0102408j 0.00507193+0.00384223j 0.0054193+0.00543906j 0.000562293+0.00630172j 0.028756-0.0185836j 0.0118-0.0159337j 0.0157835+0.0133887j 0.00333307-0.0156276j -0.0259227+0.0211699j -0.0194911+0.0103524j -0.0139429+0.0072959j -0.00137875-0.00155525j -0.0221368+0.00421496j -0.0278826+0.0222872j 0.00327025-0.00770364j -0.0415784+0.0119198j -0.00021848+0.00765543j 0.00114887-0.0239535j 0.0296883-0.0187586j -0.0137697+0.0208677j -0.00717062+0.012963j -0.00241544-0.0100128j -0.0193526+0.0245886j 0.0172172-0.0155488j -0.00835904-0.000551858j -0.000867977+0.00646308j 0.00558244-0.000574502j 0.00687332-0.0100669j 0.00957479-0.00966222j 0.00681432-0.0179923j 0.0140606-0.000360484j -0.0336924-0.0218131j -0.00450491-0.00931956j -0.0121828-0.00595652j 0.00231522+0.0113653j -0.0291611+0.00138911j 0.00758248+0.0185674j 0.00676918-0.00512031j -0.0223998+0.0101354j -0.0228327+0.0091326j 0.0137728+0.000131065j 0.0123249-0.00930641j -0.00125401+0.018391j -0.00832909+0.0175448j 0.0125195-0.00589107j 0.0169291-0.00424473j -0.00473474+0.00347146j -0.00241349+0.00538897j 0.00761425-0.00166923j -0.000380031+0.0204969j -0.00122081+0.0181148j 0.00384681-0.0190252j 0.0368733-0.0213062j 0.0199929+0.00704194j -0.00423667+0.0256407j -0.00263369-0.000179473j 0.0028827+0.000465938j -0.0177412-0.013837j -0.0184004-0.00880572j 0.0248871-0.0285321j 0.0105103-0.031594j 0.0174268-0.00099304j -0.00191983-0.00874939j 0.00952115-0.0154283j -0.00142437+0.00999646j -0.0193601-0.0073185j -0.0047134-0.0364325j -0.0100661+0.00790244j 0.0115163+0.00994339j -0.00511188+0.0182074j -0.0228451+0.0107711j 0.00212446-0.037176j -0.00234611-0.013547j -0.00417654-0.0151992j 0.0034116-0.0103271j -0.000784191-0.0199369j 0.00714896-0.0150985j -0.0438879-0.0300332j -0.0235602-0.0196944j 0.0121345-0.0162116j 0.0187886+0.0466678j 0.0264035-0.0092123j 0.012648+0.020017j 0.0398648+0.0443344j -0.0212452-0.0135324j 0.0414502+0.00957471j 0.0166335-0.0220179j 0.0254525+0.0948387j -0.0417278-0.0340362j -0.06604-0.0153244j -0.0325464-0.0663247j 0.0555623-0.0207061j 0.0398225+0.0420713j -0.0369349-0.0594008j -0.12175+0.0997279j -0.125714-0.0815067j -0.0922321+0.158532j -0.0196441+0.0317868j 0.00721237+0.0159418j -0.113266-0.0139483j 0.0448669+0.0427973j -0.000630849+0.0226567j 0.0733575-0.0657527j 0.0577391-0.0893336j -0.0274266+0.042325j -0.159964-0.227964j 0.124573-0.116691j -0.125498-0.0639162j 0.0144573-0.000415056j -0.0318331+0.0520906j 0.100043+0.170839j 0.0296151-0.0733382j 0.184895+0.0252008j 0.0606482-0.124865j 
-0.00648556+0.0269507j 0.0223846+0.150263j -0.0264501-0.0416177j 0.0218192+0.00730537j -0.0226655-0.084389j 0.0476464+0.0290432j -0.0981846+0.00593041j 0.038941-0.0178574j -0.0537921+0.010409j 0.000262519-0.00193981j -0.0578275+0.0228906j -0.0463912-0.0240941j -0.00533936+0.0664665j 0.0130492+0.0534596j -0.0319029+0.00690479j 0.0186293-0.0329699j -0.0643939+0.0321864j -0.00773455-0.0249226j -0.0421754+0.00103155j 0.021832-0.00792852j -0.0299492-0.00912816j -0.0172538+0.0172805j 0.0150287-0.0430874j -0.0298641-0.00338558j -0.00147034+0.0125825j 0.0320517-0.00357083j 0.05099-0.0448672j -0.00844427-0.0152j 0.0557344-0.000172343j -0.0158177+0.0230842j -0.0221255-0.0112305j -0.0727473+0.0158694j 0.000519171+0.0135569j -0.0248879+0.0249548j 0.012782-0.0127129j 0.0415294-0.00234983j 0.00703085-0.0712192j 0.0113113-0.0480576j -0.0111445+0.0142898j 0.0370987-0.00335418j 0.0106842-0.0328804j -0.0027092-0.00596256j 0.0367156-0.00790996j -0.0128986+0.0235344j -0.0292979+0.0241112j -0.059988+0.0183968j -0.0473541-0.00543906j -0.0153688+0.0047768j 0.0461415-0.0413328j 0.0497976+0.00522694j -0.01284-0.0238759j -0.00228314-0.00775235j -0.0189782+0.0237456j -0.00860509-0.000784576j -0.0139965+0.0270333j -0.0289389-0.00156017j 0.0119234-0.0134235j 0.00921843+0.0410746j -0.0184331-0.00212855j 0.0278989-0.00987194j -0.00671956-0.00920428j 0.00768542+0.0101175j 0.0216021+0.027056j 0.00040758-0.0317073j 0.000259363+0.0181954j 0.0168722-0.00814525j -0.00589384-0.0156713j 0.0142409-0.000390108j -0.0319066+0.0495436j -0.0171931-0.00248362j -0.0126776+0.0144616j -0.0204185-0.00951411j 0.0378509+0.0178611j 0.0113137-0.0207092j -0.0102981-0.0116892j 0.00627912-0.00430345j -0.0222853+0.029991j 0.0849071+0.00852103j -0.00801952+0.00214033j 0.0121046-0.0175565j 0.0114459-0.00479072j 0.0358929-0.00707014j -0.00797978+0.0102941j 0.00951523-0.0110379j 0.0177077-0.0203386j 0.00412795-0.000740267j 0.00962775+0.0134002j -0.00549888-0.015331j -0.020854+0.0324524j 0.0527007+0.017366j -0.00711036+0.0101443j 0.0194264-0.0346874j -0.0210313-0.0268094j 0.00369282+0.00109782j -0.00438946+0.0143228j -0.0472616-0.0115478j 0.0328378+0.013622j -0.0140047-0.0344889j 0.0270624+0.0114453j -0.0135813-0.00782617j -0.00397447+0.00649225j -0.0271791+0.00593725j 0.0245774+0.000694298j -0.0153139+0.0125902j -0.0159727-0.00725065j -0.00245577-0.0403792j -0.0258819-0.0201725j -0.00883239+0.00155693j 0.0553835+0.0333048j 0.00527447+0.00660277j 0.00771773+0.0483029j -0.023534-0.0284508j 0.0252812-0.0515615j -0.00792377+0.00463906j 0.0448432-0.0226847j -0.0222123+0.0125646j -0.00966373+0.047937j 0.039391-0.0264218j -0.0453666-0.0173043j -0.0672422+0.0551074j -0.0578832-0.0292303j 0.0463321-0.0404023j -0.00911388+0.00179286j -0.0160789-0.00620093j -0.014228-0.00497518j 0.0863878-0.0941462j -0.0312906+0.0499924j 0.0549888-0.0143458j -0.0439255+0.00807711j -0.0926593-0.0222843j -0.0604298-0.0123121j 0.000815331-0.0512975j 0.1346-0.00262604j -0.0697763+0.02164j 0.0649966+0.0719245j 0.116843+0.0286435j 0.0923052-0.182318j 0.0110946-0.0999326j -0.0643623+0.0970787j 0.0718857+0.0199601j 0.012597+0.0141459j 0.0129298+0.0428778j -0.0358471-0.0586524j -0.118+0.124617j 0.0394353-0.135039j -0.106505-0.0521014j -0.0124796+0.0214986j 0.0241915-0.0013842j 0.0758159+0.0152888j -0.0391907-0.00443339j -0.075866+0.0576899j 0.0600462-0.0634267j -0.0768706-0.0421664j 0.165449+0.108407j -0.0109604+0.0731287j 0.0581855+0.00136662j -0.0498314-0.0241326j -0.217763-0.0462592j -0.350434+0.190646j -0.0497049-0.320334j 
-0.0187251+0.107875j -0.012461+0.0164013j 0.0170949+0.00935647j 0.0389833+0.0344877j -0.0593673-0.084454j -0.0124141-0.0587725j -0.0515613-0.0108304j 0.022583-0.0284894j -0.000573177-0.0200858j -0.067326-0.00195169j 0.0708541-0.00488916j -0.0212968+0.0335424j -0.0499465-0.0629615j 0.0773426+0.069967j -0.0381453+0.0201516j -0.0136691+0.0031139j -0.053848+0.0135511j 0.0260621+0.02115j -0.0373757+0.0237602j -0.0466869-0.022742j -0.00353421-0.0128319j -0.0265279-0.0123731j 0.0684136-0.0145355j 0.0144847-0.0261924j -0.0202613+0.0752304j -0.0228938+0.0260799j -0.0298088+0.0247533j -0.00304438-0.00472173j -0.0127889+0.0190963j 0.0261283-0.0252983j -0.0180344-0.00888207j -0.00336974-0.0260887j -0.0359747+0.0302071j -0.0376525+0.00650481j -0.00993587+0.0459082j -0.0158299+0.0175017j -0.0398813+0.00389576j 0.0321416+0.0170365j 0.00966056+0.00235589j -0.0176077-0.0160645j -0.0486171-0.0318622j -0.0151481-0.00986099j -0.00428336+0.0310894j -0.0288318-0.0147909j -0.0359391+0.0299301j 0.00575532-0.000145521j 0.00531447-0.0234128j 0.00380006+0.0062503j -0.0071183-0.00228947j 0.0228899-0.00410639j 0.0162536+0.014262j 0.00920062-0.0264709j -0.0713373-0.0384197j -0.0155692+0.00975298j 0.00723288-0.0081672j -0.0268081-0.0232916j 0.0119502-0.0082226j 0.0154191-0.00681531j 0.00900358-0.00783881j 0.0182831-0.00748823j 0.00697022+0.0394779j 0.013054-0.0205973j 0.0214339+0.0278987j -0.013897-0.000580836j -0.0027293-0.00752377j 0.00111633+0.0333963j -0.0135903-0.0140956j 0.0073168+0.0117538j -0.00411466-0.0105611j -0.00242581+0.0323373j -0.0271394+0.0376716j 0.00329357-0.00641189j 0.0029273+0.0422284j 0.0096165+0.00236515j -0.0183061-0.0218948j -0.0129838-0.00282108j 0.0229486+0.0293272j -0.0304151+0.0242448j -0.00355301-0.0238082j -0.00748897+0.025053j -0.000715482+0.0412164j -0.0246904+0.0202585j -0.00536329-0.0124433j 0.00236271+0.0167727j 0.0417664+0.0234554j 0.0102501-0.00257679j 0.0202274+0.0486599j -0.0179867+0.0342239j 0.0193935+0.00166741j -0.00339921-0.019853j 0.0161904+0.0303054j -0.0245213+0.041357j 0.052187-0.0450142j 0.0036514-0.018324j -0.0118064-0.00938628j 0.0400232-0.0641651j -0.0225296+0.0143211j -0.0361705+0.0310854j 0.0185568+0.00148991j -0.0142386-0.0430533j -0.0127683+0.0194052j -0.0476835-0.0146593j 0.0156333+0.0130377j 0.0290735-0.071279j 0.0405808-0.0452561j 0.0425809-0.0318931j 0.0396102-0.0383413j 0.0049481-0.0213276j -0.000399826+0.0194286j -0.0176518+0.00183986j -0.00280229-0.0149776j -0.0640083+0.110262j 0.0447243+0.00849477j -0.00362816-0.0122873j -0.00269145+0.00502748j 0.00533896-0.0205942j -0.0201444+0.0211656j 0.0664926-0.0852562j 0.0296676-0.0259749j -0.0659648+0.0168954j -0.00224632+0.0128969j -0.0254768-0.00026688j 0.0327615-0.026426j -0.0523732-0.0129268j 0.00479154-0.00317293j 0.0522734-0.033055j -0.0832533+0.0343274j -0.0383642+0.00751496j 0.0729055+0.0251272j 0.0334131-0.0234878j -0.0796168-0.0521042j 0.0814443+0.0441325j -0.0705136+0.0623096j 0.0341948-0.0179667j -0.0879009+0.0407256j 0.046337+0.0334476j 0.0513618+0.106238j -0.0449001+0.100894j -0.101778+0.00817993j 0.0206129+0.173843j -0.00501617-0.0212713j 0.0714036+0.0104619j -0.0658437+0.148488j -0.0662201+0.0132907j 0.245901+0.0906785j 0.0895375-0.11159j -0.013319+0.0576357j 0.00162742-0.00782934j -0.10111-0.0322254j 0.016858+0.0246919j 0.0664079+0.06063j 0.0106708-0.0525658j -0.0721203+0.0296301j -0.0790556+0.0811133j -0.0438278-0.00144387j 0.00612626-0.0956469j 0.0935585-0.113136j 0.151108-0.167548j -0.0329166+0.261114j -0.264184+0.084293j 
0.0150066-0.022054j -0.032771-0.0496175j 0.0662688+0.0173142j -0.0582815-0.0454573j -0.0570384-0.035089j 0.0625887+0.0612602j 0.00518304+0.0230014j -0.039511+0.0200375j -0.00615907+0.0129803j -0.0812543-0.00521841j -0.0981881+0.0494653j -0.00961595+0.0446384j -0.00938519+0.0197226j 0.0606153+0.0406848j -0.0987139-0.0398203j -0.00681953+0.0489532j 0.0348517-0.00281107j 0.0360159-0.0298588j 0.0390524-0.00483776j -0.0507048+0.0180584j -0.00351541-0.0501885j 0.00163472+0.0387838j -0.0451656-0.0510294j -0.118814-0.00466864j 0.04407+0.0187239j 0.056277+0.00899657j -0.0259771-0.0642357j 0.0720561+0.0141067j -0.00118921-0.00539551j -0.0181086+0.0553698j -0.0267069+0.0112537j -0.0382238+0.0177537j -0.0136417+0.025659j 0.0784532+0.0347008j 0.026085+0.0241465j 0.0388464-0.0307563j 0.0416992-0.0104862j -0.0067823+0.0318912j 0.00991337+0.00900456j -0.0153035+0.0103211j 0.0172195+0.000487541j -0.03176+0.0327318j 0.00494727-0.0431177j 0.00817144+0.0307939j 0.0605744-0.00715687j 0.00237559+0.0305288j 0.0229932-0.00707079j 0.0189124-0.00279172j 0.0183997+0.0116697j -0.0250486+0.0231962j -0.00962219-0.030979j 0.0163501-0.00406683j 0.0377692-0.0149839j -0.0367177-0.0289373j -0.0359654+0.00624012j 0.0529641-0.00927064j -0.0196614-0.021554j 0.0286108-0.031631j 0.00355488-0.0261737j -0.0139508-0.039878j -0.00104777-0.0236686j -0.00441055-0.0340072j -0.0390603+0.0102746j 0.0197423+0.0247312j 0.0336722-0.0139018j 0.0209244-0.0494183j 0.0271105+0.00503514j 0.0281728-0.00494427j -0.00943602+0.0126865j -0.0100408+0.0240036j -0.0219623+0.0317689j -0.0013031-0.0189923j 0.0386047+0.00369918j -0.0183775+0.00496035j 0.00366687+0.00638987j -0.00574135+0.0130398j 0.00978691-0.0118695j 0.0365036+0.0225249j 0.0126537+0.00942742j -0.0711922+0.0157452j 0.0260113+0.004655j -0.0540507-0.000599693j -0.021048-0.00586583j 0.0176341+0.00420463j -0.0467266-0.0179649j 0.0203273-0.0179775j 0.00677521+7.21081e-05j 0.0139041+0.0411284j -0.008621+0.00814007j 0.0167809-0.0109977j 0.00561958-0.0429403j -0.0610384-0.00382073j -0.0190015-0.0340813j -0.0116446+0.0063284j -0.0249071-0.00791418j 0.0118169+0.00562799j 0.0241394-0.0162282j -0.0166458+0.0176352j 0.0315145+0.0156778j 0.0375724+0.0049432j 0.0352331-0.00406145j 0.0404406+0.0453749j 0.0221945-0.0361649j 0.0595826+0.00562166j 0.0230547+0.0354821j -0.0311097+0.00129176j 0.00341274+0.0267095j 0.0272345+0.0238776j 0.0125052+0.024635j 0.0442502+0.00478909j 0.0196981-0.00981238j 0.0446433-0.00488347j 0.00466202+0.00692929j 0.0248152+0.0134591j 0.00851119+0.00754637j 0.00697832-0.0224035j 0.022699+0.0599626j -0.0527509-0.016265j -0.0572549-0.00415287j 0.0550559-0.0165991j -0.00595277+0.0462839j 0.0448384-0.0153317j -0.00520898-0.0728315j 0.0218049+0.0203449j 0.00347905-0.000236089j 0.0397601+0.0389841j 0.00123676+0.0641004j -0.0743231-0.00562653j 0.051693-0.00958389j -0.0932914+0.00747673j -0.0643206-0.0546942j 0.04263-0.0182947j -0.0297728+0.16242j 0.017155-0.0120803j 0.0714764+0.0346848j -0.0911754+0.00912216j 0.00357879+0.0418103j 0.140116-0.00180948j 0.058432-0.0547193j 0.0759158-0.182981j -0.0877432-0.142007j 0.00400544+0.0298302j 0.0745743+0.071831j 0.108033+0.127859j 0.0970429+0.0248851j 0.0705745+0.042641j 0.012815+0.0187611j -0.0324272+0.0385029j 0.151265+0.0512035j 0.00131494+0.057622j 0.0886008+0.0912026j -0.0295601+0.00708617j 0.0454516-0.0201079j 0.0144678+0.0517818j -0.0624261+0.0622727j -0.233229+0.0615828j 0.0696437-0.0179063j -9.27522e-05+0.0111228j 0.0377996-0.109334j 0.10626-0.0142226j 
-0.0221587-0.114094j -0.00819573-0.00869114j 0.0132538+0.0289008j 0.063138-0.0135536j -0.0816431-0.0357897j -0.0455261-0.0489786j -0.0249718+0.0209062j 0.0607537-0.00400853j 0.0164631-0.0159132j -0.0772118+0.000408098j -0.0354154+0.0270998j 0.026562+0.0236494j -0.0442869-0.0582867j -0.0248526+0.00663161j -0.00435959-0.00686043j -0.000207664+0.0380462j 0.00992335+0.0190965j -0.0229062+0.0426651j -0.0521387+0.0536427j 0.055784-0.0194218j -0.0316622-0.0133498j -0.0444237-0.017135j 0.0403839-0.00638147j 0.00255433-0.0521119j 0.00972911+0.0519403j -0.0117749+0.0113739j -0.0400185-0.0307313j -0.0458899+0.0299133j -0.0336618+0.0490075j 0.00920902+0.0438744j -0.000219444-0.0087652j 0.0188206-0.0195694j -0.0343159+0.052902j 0.0323284+0.0174479j 0.00315289-0.0300761j -0.0546706+0.0237004j -0.0528007+0.00231169j -0.00962317+0.0198381j -0.0133174+0.0133447j -0.00270568-0.00415367j -0.00646088-0.0502483j -0.0386886-0.00744995j 0.0501909-0.0161755j -0.0486279+0.0331348j 0.0270239-0.0048845j -0.00640328+0.0131653j -0.0131743-0.0248722j 0.00218311-0.0292782j -0.00816667+0.0133508j -0.0115482+0.00658142j 0.026815-0.0393547j -0.0411232+0.0450282j -0.0206695-0.0280227j 0.0272604-0.0263812j -0.021243+0.0443149j 0.0206121-0.00202731j 0.00529417-0.00767013j 0.00916014+0.0100349j 0.012234+0.0197749j -0.0266898-0.00217035j 0.0189179-0.0298788j 0.0118681+0.0241802j 0.00228804+0.019952j 0.00962424+0.00733514j -0.0094058+0.00200812j -0.0100268-0.00535151j -0.0108205+0.0115613j -0.00178399+0.0313261j -0.00439953+0.0266708j 0.010912+0.0058775j 0.00481031+0.0243619j 0.0209815-0.0156864j 0.016816-0.000350221j -0.00761723-0.00420482j -0.0151871+0.0398j -0.0137266-0.0186025j 0.0357077+0.00802684j 0.017921-0.0125869j 0.0114757+0.0208941j -0.0261492+0.011697j -0.0319217+0.0226364j -0.0183058+0.00138986j -0.0197956-0.029608j 0.0160353+0.0353027j -0.0118069-0.00971042j -0.00148778-0.0111299j -0.00364003-0.00918158j -0.0310389+0.000212332j -0.0303873-0.000395521j 0.0175474+0.0370035j 0.0532668+0.00983613j 0.00900738-0.0597818j 0.000999182+0.0269569j -0.00239361-0.0102916j 0.0118154-0.0365689j 0.0398732-0.0117759j 0.00932158+0.0366372j 0.0228897-0.0567446j 0.0405048-0.0274721j 0.0379448-0.0647587j 0.00580002-0.0247405j -0.0381607+0.0284262j 0.0365125-0.0102964j -0.0323496+0.0480351j -0.0108755+0.0533915j 0.0106323-0.0136083j -0.0410058+0.0538865j -0.0134509+0.0504609j -0.0218083+0.0253669j -0.0467286-0.0239214j -0.0405003+0.0049572j 0.0549259-0.0787119j 0.0200977-0.0153492j -0.00448742+0.0111257j -0.00479519+0.00633547j 0.0168599+0.0336522j -0.00848217+0.0395812j -0.0412745+0.00636382j -0.0426839-0.0306421j -0.00952432+0.035286j -0.00454089+0.00341109j 0.0870837-0.0365005j 0.0224463+0.0662383j -0.0711679+0.0553081j 0.0487588+0.0193888j 0.0369196-0.00138446j -0.0521028-0.038169j 0.0204462-0.0424828j -0.0306537+0.120523j 0.035624-0.0573125j 0.0542499-0.0288795j -0.0342426-0.0451754j -0.0106337-0.0256829j 0.026111+0.0272551j 0.0751704-0.0470998j -0.0651-0.0935561j -0.0660962+0.015796j 0.0307236+0.110337j 0.11443+0.0441068j 0.105923+0.0814428j 0.105272-0.121725j 0.116281+0.0443828j -0.0206101+0.0490358j -0.176362-0.0401146j -0.0592723+0.063267j -0.14491+0.0836711j 0.00705033+0.00793272j 0.0294596-0.0387766j 0.0847373-0.0230764j -0.0398226-0.123742j 0.041499+0.150718j 0.0330121+0.0549042j 0.0446092+0.0588513j 0.0337257-0.0437367j -0.196216+0.0534173j 0.0627157-0.0801579j -0.0286531+0.101208j -0.0576981+0.0874892j -0.0660588-0.12463j 0.172275-0.139217j 
