-7.76112e-18-0.115118j 3.14298e-17-0.298425j 2.30444e-17+0.115616j -2.12915e-17-0.0591322j -1.93773e-17-0.0376672j -3.27352e-17+0.0016477j 2.81179e-16-0.0561781j -1.44927e-16+0.256361j -6.97153e-17-0.0802628j -1.38608e-17-0.0594939j 1.48773e-15+0.0652269j -4.85262e-17-0.108006j 6.17773e-17-0.0627382j 1.23799e-16-0.0106743j 3.84827e-17+0.0359747j -3.74047e-15+0.0164858j -1.07759e-16+0.0641987j -1.66922e-15+0.0953305j -7.08993e-16-0.02546j 1.48359e-15+0.136896j -9.60025e-17-0.200865j -2.06629e-16-0.0926094j 6.55224e-16+0.0780266j 3.5512e-17+0.062903j -4.75605e-16+0.0631732j -7.62767e-17+0.0433414j 6.68759e-16+0.0136139j -1.66808e-16+0.0107506j -4.50853e-16+0.0620531j -1.91266e-16+0.0139608j -1.34106e-16-0.00630976j -7.42871e-17-0.031491j -8.62298e-16-0.000369766j 7.11297e-16-0.0177656j 1.00338e-16-0.0162501j -4.82622e-17+0.00178594j 5.21145e-16-0.0239446j -4.5726e-16+0.0287367j 9.02523e-16+0.0266987j -2.06715e-15+0.0648989j -2.10927e-15+0.0125956j 4.91338e-16-0.0329563j -3.1453e-17-0.000949106j -3.28431e-15+0.0289409j 2.49763e-15-0.00122912j 6.47161e-16-0.00512923j -6.65197e-16+0.0182838j 8.72166e-16+0.0463832j 9.43171e-15+0.0219447j 5.42044e-16+0.032757j 1.72298e-16+0.0121546j -1.9466e-16-0.023436j 5.39851e-16-0.000342284j 2.67999e-16+0.00280151j 6.25674e-17-0.0263685j -6.79462e-17-0.0020041j 2.60655e-18-0.00706192j 2.91078e-16+0.02077j 6.03236e-15-0.0131861j -9.63737e-16+0.00918297j -5.20217e-16+0.00980308j -1.54055e-16-0.0145714j -4.43183e-17+0.0105391j 7.86399e-17-0.00633642j -3.05309e-15-0.00722271j -1.84793e-16-0.00563391j -1.36721e-16+0.00752349j -1.91828e-17+0.0190161j -1.20734e-16-0.00480797j -3.39041e-16+0.0109293j -1.49903e-16-0.00710534j 5.66777e-15-0.0275926j -1.3563e-16+0.00242327j -2.49755e-16-0.000799424j 9.19401e-16+0.0117575j -4.50836e-16-0.0135063j -7.54717e-16+0.0215894j -9.43427e-15+0.021447j -1.27323e-15+0.000239463j -3.71536e-16-0.00660985j -1.39309e-15+0.00487476j -2.15916e-17-0.0167726j 6.73835e-15+0.0254882j 3.42757e-18+0.00578323j 7.47943e-17+0.0101117j 3.71521e-16-0.00250727j 5.51259e-16-0.0207403j 7.03534e-17-0.00523244j -8.66543e-17-0.00608199j 1.42678e-15+0.00471607j 5.44585e-15+0.0120089j 7.06828e-15-0.00814962j 6.39321e-16-0.00879339j -2.52653e-16+0.00601622j 2.48482e-16-0.0165274j 1.19192e-15+0.0276986j 1.11709e-15-0.00969655j 1.8023e-15-0.00660369j -2.48888e-16+0.0103674j -9.92366e-17-0.017215j 1.01542e-16+0.00389599j 2.03222e-14-0.0462368j -3.90675e-16+0.00995528j 4.51431e-16+0.0125905j -3.59648e-16+0.00714942j 2.43002e-16+0.0162141j -1.61107e-16-0.00117997j -2.38509e-16-0.0171908j 6.00189e-16+0.0302238j -3.09117e-16-0.0130572j -2.15253e-15+0.00696627j -1.07162e-16-0.00944457j 1.00865e-16+0.0194094j -6.8831e-16-0.00284164j -7.91427e-16+0.0186975j -2.5073e-16-0.0133663j 1.97678e-16-0.0059172j -1.47061e-16-0.0125714j 2.758e-17+0.0071465j 1.19672e-16+0.0320777j 1.34837e-17+0.000248711j 9.81361e-17+0.000139427j -5.19545e-16-0.0146247j -2.64288e-16-0.00607345j -2.87922e-16+0.0245415j -1.47581e-16+0.00301921j -4.78249e-17+0.00591892j 3.82559e-15+0.0164192j 1.68635e-16+0.0158638j -1.17674e-16+0.00159062j -6.76037e-17-0.0132382j 2.37355e-17-0.0112955j 1.90461e-16-0.0130787j 1.06459e-15-0.00465826j -1.85566e-18+0.0128607j 7.16456e-17-0.023555j -1.13441e-17-0.0154734j -2.78358e-16+0.00721974j 2.57951e-15+0.0231345j 7.63609e-17+0.00917874j -4.81107e-17+0.0274451j 8.85191e-16-0.00390402j -7.95016e-17-0.0139862j 1.48306e-17-0.035183j 4.20677e-16+0.00893217j 9.5572e-15+0.0442101j 1.61634e-17+0.00108958j -2.55177e-16-0.033891j -7.9082e-17-0.0153333j 3.33695e-17-0.00756433j -6.30547e-17+0.0211148j 5.32331e-17+0.00360556j -1.69367e-16+0.0137193j 1.05137e-14-0.0232767j 2.60936e-16+0.00638231j -1.83739e-15+0.0213483j -1.09772e-16-0.0191841j -1.06551e-16-0.00972851j 3.15984e-17+0.0166545j 3.73522e-17-0.0100632j 4.68753e-17-0.00994104j -8.0578e-17-0.0130255j -1.277e-18-0.00297397j 6.76163e-16+0.0653742j 7.23057e-15+0.0626941j 2.01639e-16+0.0510932j 7.99373e-17-0.000514078j 2.50025e-16+0.0716912j 5.94564e-17+0.0481806j 2.52068e-19+0.019012j 2.93757e-17-0.00446098j -4.34571e-17+0.0205123j -2.61159e-17-0.00469957j -3.26701e-16-0.0387604j 1.50684e-16-0.0421837j -2.00362e-17-0.00937023j 4.61571e-18-0.0050124j -3.62258e-17-0.0263081j 4.20841e-16+0.0176078j 1.9456e-17-0.0122143j 6.39486e-17-0.00612294j 8.02893e-17-0.0923412j -1.31957e-16+0.0746311j 4.98958e-17+0.0618348j 4.66852e-17+0.0732921j 2.44611e-17-0.04503j -2.89589e-17+0.0817468j 1.30598e-16+0.1879j 3.87258e-17+0.0284968j 
-2.11342e-17-0.224858j -4.14937e-18+0.103215j 3.83405e-17+0.152515j -9.05919e-17-0.0355995j 1.00809e-16-0.0663111j -2.71423e-16-0.143611j 2.59849e-17-0.133219j -7.84445e-18-0.207328j 1.19092e-16+0.0518979j -2.10778e-16-0.0177233j 3.02019e-15+0.134799j 1.24191e-16+0.078713j 1.1426e-16-0.116048j -1.3551e-15+0.0768489j 6.13545e-18+0.0187032j -1.42806e-14+0.0630209j -2.90835e-16+0.238984j -2.49132e-15+0.145663j 2.36176e-16+0.0789093j -2.89009e-16-0.0241322j 1.76912e-16-0.094831j 2.02503e-16+0.154552j -4.81672e-16-0.0124902j 3.95567e-16-0.0935925j 3.69743e-16-0.0423492j 3.92311e-16-0.0517257j -4.15344e-16-0.00903904j -3.20879e-16-0.000491694j -5.90817e-16+0.0110791j 4.61805e-16+0.037148j -1.56076e-16+0.00191878j 9.68598e-17+0.0848999j 3.69716e-15-0.0665475j -3.60852e-15+0.026881j 1.22189e-16+0.0253955j 1.53768e-16-0.01385j 1.93978e-16-0.00197975j 2.47779e-16+0.018199j 4.01829e-16+0.0391453j 1.89817e-16+0.0246787j 1.1016e-15-0.0360992j -1.75669e-16-0.0127993j -1.10435e-16+0.0324048j 5.10456e-15-0.0285522j -4.61405e-15+0.0268177j 8.93958e-16+0.0189304j -1.38146e-16+0.0437444j -1.5282e-16-0.0125057j 6.96804e-16+0.00221756j 1.14052e-16-0.0192825j 3.91495e-16+0.00864146j 1.44526e-16-0.0456886j -3.55983e-16-0.0180398j 6.38415e-16-0.0131544j -1.31118e-16-0.0100489j -4.77915e-16-0.0178478j 2.34462e-16-0.0168488j 9.44521e-17+0.00679433j -5.66271e-15+0.0119665j 2.64322e-16-0.00396463j 2.53799e-15-0.0495584j -5.9609e-16-0.0389803j -2.87582e-17-0.0275j 2.32422e-16-0.009539j -1.22441e-14-0.0314872j 3.09999e-16+0.00982448j -1.20235e-17-0.00621435j 1.25661e-17+0.0192382j -4.31313e-16+0.0219919j 5.03777e-16-0.0117657j -2.21678e-16-0.00643368j -3.21826e-15+0.0143395j 3.89735e-16-0.000276897j -7.96421e-16+0.00315253j 3.25213e-18+0.00625835j 1.30707e-16-0.00185173j -5.09371e-16+0.0104095j 1.05181e-15-0.00306238j 3.19114e-16-0.0135599j 1.24355e-16-0.0256332j -3.37636e-15+0.0247617j -1.92184e-16+0.0217557j -7.20465e-15-0.027947j 7.83472e-17-0.00950744j 3.88087e-16+0.00849921j 2.39042e-16-0.017088j 8.15256e-16-0.0133692j -5.8979e-16+0.0268535j -6.73033e-16+0.0288576j -3.30463e-15+0.0145894j -8.9687e-15-0.0256149j 1.47399e-14-0.0181738j 1.11536e-15+0.0152892j 6.97362e-16-0.0173917j 2.62133e-16-0.030016j 7.38824e-16+0.00258941j -7.56566e-16-0.00390995j -3.47949e-15+0.0379075j 1.56251e-16+0.0104676j 1.28049e-16-0.0114679j 7.64727e-16+0.0124166j -7.8997e-15+0.0178601j 3.4544e-16+0.0132691j 1.67326e-16+0.0089591j 3.25153e-16+0.0200951j -2.58407e-17+0.00396389j 1.27098e-17+0.00514569j -1.22582e-16+0.00388944j -1.91081e-16-0.0087968j 3.36534e-16-0.0112058j 1.28267e-15-0.0026536j -4.64301e-16-0.00743159j -2.16661e-16+0.00342615j 5.32612e-16+0.00147591j 3.77855e-16-0.0114639j -5.78198e-17+0.0101936j 2.11231e-16-8.76639e-05j -2.03085e-17-0.00123963j 2.19094e-16-0.000744969j 1.8726e-16+0.0336307j 4.66705e-16-0.0131432j 2.93576e-16-0.0132533j 1.10718e-15+0.0267012j 6.68143e-16-0.0114367j 1.27463e-16-0.00495551j -5.04516e-17+0.0137572j 1.84512e-16-0.0204346j 9.49224e-16+0.00491977j 1.76425e-16+0.00554139j -3.17217e-16-0.00678488j 5.65428e-17-0.0229971j -1.36364e-16-0.0261126j 4.0254e-16+0.0136176j 3.40742e-15-0.0164705j -2.49379e-16+0.0149964j 9.83563e-17-0.019101j -2.73414e-16-0.00973565j -9.07794e-16+0.0279368j 1.54389e-15+0.0136714j -2.72258e-16-0.0237308j -1.86104e-16-0.0177669j 4.38743e-15-0.0318674j 4.72764e-18+0.0138138j 1.41991e-18-0.0233428j 5.37732e-16+0.0274916j 4.01468e-16+0.000856303j 1.26844e-16+0.00792182j 3.12577e-16+0.0207307j -9.27135e-17-0.0374035j 1.87265e-16+0.00998079j 2.74876e-16+0.00790201j -1.15332e-16+0.00024814j 1.68705e-16-0.032261j -1.09149e-14+0.0238385j -3.48013e-17+0.00498566j -5.97364e-16+0.00667182j -4.89857e-17-0.0321919j -8.9843e-17+0.00331711j 8.68399e-17+0.0183289j 2.27042e-16+0.0404458j 1.13142e-16-0.00129974j -1.26784e-16-0.0149098j -1.93334e-16+0.022305j -6.76196e-17+0.0387733j 3.64565e-16-0.00084409j -9.23873e-17-0.0327371j -1.44869e-16-0.0318097j -6.48872e-17-0.03114j -2.24491e-17-0.00843722j -3.07075e-17-0.00654213j 1.54038e-16+0.0318082j -4.93947e-17+0.0255868j 8.73856e-17-0.0760828j 1.51916e-17+0.0090766j -6.95193e-17+0.0215616j -1.46431e-17-0.0167479j -1.10646e-17-0.0277881j 7.85105e-18+0.0385554j -7.20258e-16-0.024631j 2.00404e-17+0.0626463j 5.61109e-17+0.0339101j -2.25523e-17-0.0209717j 2.90195e-18+0.014953j -3.20239e-17+0.042417j 2.72729e-18-0.0342599j 1.16781e-17+0.0635005j -4.25113e-17+0.0802169j -3.56848e-17-0.0629892j -6.44251e-19+0.14413j 
-1.89526e-17+0.0358205j 1.84841e-17+0.0241285j 1.5638e-16+0.0966504j -1.32179e-16-0.29836j 1.11706e-16-0.0898163j -2.01427e-16-0.0647053j 1.72843e-16-0.111416j -7.68122e-17-0.0084235j 7.01082e-17+0.0711815j 7.12448e-17-0.0712464j -2.22651e-15-0.104102j 4.38002e-17-0.00821274j -1.67692e-17+0.0418498j -8.80248e-16+0.0483613j -2.74608e-17-0.00508642j 9.16842e-15-0.0404639j 2.07933e-16-0.152108j -2.43379e-15+0.148297j 3.71915e-16+0.0952005j -7.949e-16-0.0497492j 7.07205e-17+0.00692186j 3.33535e-16+0.142085j -8.98787e-16-0.0676519j 4.19921e-16-0.0739355j 1.40694e-16-0.0181052j 4.01115e-16+0.0292153j -1.63418e-16+0.0276685j -2.09342e-16-0.0238736j -6.49987e-16+0.0773937j -3.35916e-17-0.0258523j 1.34936e-15+0.0674318j -1.96983e-16-0.0224569j 4.55958e-16+0.00152057j -1.13405e-16+0.009234j -3.50436e-16-0.0649162j 1.10967e-15-0.00300314j -1.1372e-15+0.0862869j -6.01554e-16-0.144401j -3.02046e-15-0.0640649j 2.0054e-15+0.0195604j -1.04452e-15-0.0153428j -2.35532e-16-0.00365736j -2.8681e-16+0.00497225j 1.55493e-15-0.00186525j -8.56716e-16+0.0156519j -2.91359e-15+0.0378521j 1.96687e-15-0.0583048j -1.06978e-15+0.00371997j -6.96472e-15-0.0153144j -2.71508e-16-0.0649858j 2.17392e-16+0.0336276j 4.29375e-16+0.00234398j -2.41216e-15-0.0381891j 2.65076e-18+0.00360778j 1.95492e-16+0.00408018j -3.6186e-16+0.0404343j -3.19116e-16+0.0417765j 3.57817e-17+0.046106j 1.18474e-14-0.0266737j -1.16477e-15+0.0115584j -1.44992e-16+0.00927557j -1.45518e-16+0.00416331j 2.08117e-16-0.0519089j -1.12709e-17+0.0210659j -2.08491e-14-0.0525436j -1.1192e-15-0.0124615j 3.09182e-16+0.0187561j -3.19397e-16-0.0154867j 2.32912e-16-0.0176235j 9.34991e-16-0.0203758j -3.53531e-16+0.0146479j -1.3741e-14+0.066054j 7.85814e-16+0.0257267j 5.90017e-16-0.0166989j 6.06155e-16+0.00479282j -1.08089e-16-0.0191018j 6.63446e-16-0.00789402j 4.36666e-15-0.0121071j 1.29406e-16+0.00198306j -1.04778e-16+0.0329094j -2.9002e-15+0.0208065j -2.7648e-16-3.12935e-05j 7.97243e-15+0.0344679j -1.83901e-16-0.00559533j -5.69973e-16+0.00236828j 1.91033e-15-0.0369099j -6.26192e-16+0.0232j -3.21245e-16+0.0151658j 9.59048e-16-0.0449133j 5.94262e-15-0.00714714j 1.87022e-14+0.0453802j 1.4797e-15-0.004027j 7.73594e-17+0.0135445j -5.53291e-16+0.000649506j 4.70418e-16-0.0041285j 8.82503e-16+0.0145941j -2.32593e-15+0.0148932j -3.66875e-15+0.037088j -1.95656e-17+0.0167156j 1.00177e-15-0.0305353j 1.19048e-15+0.00691317j -2.04762e-14+0.0442058j 7.6058e-16-0.0086339j -3.39129e-16-0.00582343j 4.12154e-16+0.00107163j 1.55246e-16+0.0164633j 9.96123e-17+0.000189924j -6.28973e-17-0.00931497j 4.02832e-16-0.0142154j 4.27396e-16-0.0444756j -4.31358e-16+0.00733882j 1.60205e-15+0.0389609j 1.69035e-16+0.0251573j -3.07285e-16+0.0127973j -2.0681e-16-0.0115589j 6.64242e-16+0.025133j -1.26331e-17+0.0118849j -9.17224e-17-0.00600516j 6.76678e-17+0.0239449j 3.06207e-16+0.0109232j 6.98904e-16-0.0125239j 5.20447e-16-0.0452424j 1.82966e-15+0.0495375j 7.91904e-16-0.00894097j -6.4361e-17-0.0013583j -1.26471e-16+0.00545917j -3.9694e-18+0.0126308j -2.25625e-15-0.00875308j -3.92067e-16+0.0233779j 8.31105e-16+0.0226055j -3.25895e-16+0.00760956j -7.15264e-16+0.0266527j -6.39741e-17+0.0363407j -5.37821e-16+0.00183501j 1.9864e-16-0.0421789j -3.36982e-16+0.00903082j 8.44699e-17-0.00212064j 1.56266e-15-0.050678j -2.06462e-15-0.0197826j 2.44978e-17+0.0124925j -1.51637e-16-0.00231824j 1.94574e-15-0.0136074j -1.27226e-16-0.038102j 1.44899e-16+0.00741842j 7.28069e-16+0.0222002j 8.43981e-15+0.0366666j 4.63566e-16+0.071343j 2.95435e-16-0.0161957j -1.28946e-16-0.00145835j 3.62041e-16+0.0223117j 1.29248e-16+0.0203254j 2.10096e-16-0.0213458j -2.98671e-16+0.00746658j 1.05121e-14-0.0229153j 1.50593e-17-0.0259809j 3.55766e-15-0.0441933j -1.97046e-16+0.00447164j -1.24045e-16-0.0434837j 1.08695e-16+0.0034066j -4.25612e-17-0.0149561j 1.92706e-16-0.00248659j -4.19403e-16-0.094169j 9.86424e-18-0.00536083j -3.46558e-17+0.0442894j 1.82453e-15+0.0122168j 4.4468e-17+0.0351887j -9.7414e-17-0.0122436j -1.78657e-16-0.0891141j -9.90056e-18-0.00697457j 1.79277e-16+0.0577609j 2.88963e-16+0.0535856j -4.45039e-19-0.0317529j -1.07463e-17+0.0545881j -7.29884e-16-0.0955583j 2.65813e-16-0.0494412j -5.7976e-17-0.0516325j 3.23865e-17+0.0254641j 3.23156e-17+0.0472932j -2.42635e-15-0.091301j 9.18647e-17+0.0110048j -3.05638e-16-0.0852676j 5.03236e-17+0.0447853j 3.58544e-17+0.0205564j 1.87213e-17+0.10353j 9.73154e-17+0.0383604j -7.02674e-18-0.0382403j 5.81738e-18-0.00142658j -7.71339e-17-0.0706783j 8.97057e-18-0.0384027j 
-3.70105e-17-0.0180276j 4.39126e-17+0.0339602j 1.91476e-16+0.108985j -9.32253e-17-0.0394659j -1.03122e-16+0.170243j 1.34148e-18+0.0250444j -1.91376e-16+0.203367j 1.60977e-16-0.041064j 5.89751e-17-0.0491611j 2.7951e-17+0.0153458j 8.49179e-17-0.000818855j 4.13384e-17+0.0902818j -7.51118e-17+0.0749305j 1.30923e-15-0.0827922j 2.19654e-16+0.0485532j 1.49568e-16-0.000777322j 1.56761e-16-0.174522j 1.19502e-15-0.0620173j -1.92165e-16+0.0056138j 8.52092e-16+0.0965046j -2.45176e-16+0.0223485j 3.4935e-16+0.066325j -4.50808e-16-0.0336525j -1.76881e-18-0.00019656j 4.2674e-16-0.0501326j 4.82151e-16-0.0411964j -3.71575e-16+0.0125267j -1.84835e-16-0.051798j -3.22644e-16+0.0374135j 7.10475e-16+0.101199j -2.23685e-15-0.0840011j 4.91189e-16+0.128218j 1.88232e-15-0.00267454j -1.98641e-15+0.0426495j 4.30371e-17+0.0570727j -2.42302e-15+0.117025j 9.5481e-17+0.0250485j 1.16492e-15+0.106418j 2.79819e-15+0.0781683j -2.28222e-15-0.0176807j -1.76006e-15+0.0740982j 7.02408e-16-0.00927201j -7.26931e-17+0.057473j 1.62396e-15-0.0330788j -9.78367e-17-0.0322295j -1.24251e-15-0.0201575j 6.30044e-16-0.0566967j -1.03501e-16+0.0175744j -9.10573e-15-0.0232919j 1.5392e-16+0.0290694j 4.13083e-16+0.0298702j -6.25712e-16-0.0197254j 1.26902e-15+0.0140616j 2.46168e-16+0.00836911j -1.11597e-16+0.0242222j 2.23933e-16+0.0226721j 7.67836e-16+0.0109106j -1.257e-16-0.00922722j -1.14501e-14+0.0226957j -5.78528e-15+0.0645651j -2.356e-18-0.0278081j 1.35756e-15+0.000444498j 9.45616e-16+0.0577011j 1.26697e-16+0.0152655j -1.26157e-14-0.0310113j 9.48507e-16+0.00358418j -2.31349e-16-0.012614j 7.6232e-16+0.0372609j -7.37097e-16+0.0419718j -1.78753e-15+0.0348655j -9.57027e-16-0.0854647j 7.81357e-15-0.0376182j 3.11577e-16-0.00280946j 1.24018e-15-0.00265522j -1.50036e-15-0.0172766j 5.98784e-16+0.0158747j -8.45448e-16+0.0219087j -2.42871e-15+0.00690972j 2.45426e-17-0.0294503j -5.97216e-16+0.0490604j -4.62952e-16+0.00090891j 4.33987e-17-0.032241j -4.71069e-15-0.0207116j 3.10675e-16+0.026031j -3.40559e-16+0.00606291j 1.36438e-15-0.042727j -3.08897e-16+0.0102772j 7.82944e-18+0.0168049j -6.82485e-16+0.00572079j 5.04823e-15+0.0388214j 1.9703e-14+0.0366273j 4.5552e-15-0.0074852j 1.14739e-16+0.0160769j 1.67167e-16+0.00303493j -3.62417e-16+0.0227662j 1.31474e-15+0.0212129j -1.93288e-15+0.00324985j -3.68687e-15+0.0369217j 7.54716e-16-0.0131614j -1.32564e-15+0.0266407j -1.69066e-16+0.018543j -8.6181e-15+0.0215953j 4.71456e-16+0.0129683j 3.7764e-16-0.00132737j 4.12593e-17+0.0108741j -7.59418e-17-0.00414265j 1.44017e-16+0.0114091j -3.7223e-16-0.0290353j 1.42199e-16+0.0160057j -9.98883e-16-0.00969187j -1.43383e-15+0.00309569j -2.29875e-15-0.048535j -5.40538e-16+0.0128105j 1.92073e-15-0.0187644j 8.1531e-16-0.00909104j -7.10724e-16+0.0425061j 2.8917e-15-0.0371943j 1.191e-15-0.0428292j 9.57206e-16-0.0214744j -1.00108e-16+0.016261j -5.53002e-16+0.0153659j -7.49745e-18+0.012546j 1.36466e-15+0.0217234j 3.01732e-16+0.0126576j -2.54569e-16+0.0150153j -2.84377e-17-0.00127587j 1.5941e-16+0.0210315j 2.41771e-15+0.0101398j 6.41382e-17+0.0240939j 3.19659e-16+0.00496962j -3.41124e-16-0.0509064j -4.80099e-16-0.0319265j 6.44478e-16+0.0224117j -1.15393e-15+0.0066643j -1.55477e-16+0.00657375j 7.86509e-17+0.0260843j -4.12917e-16-0.0340866j -3.02018e-16+0.0159776j 5.1722e-15+0.0451805j 5.68517e-16+0.0387172j 1.60676e-16-0.000844239j -5.3198e-15+0.0365608j -2.03469e-16-0.0102455j -2.36594e-16-0.00928965j 2.07542e-16+0.0162525j -4.2997e-15-0.020198j -2.75171e-16+0.0089718j -1.44889e-16-0.0105484j 2.004e-17+0.0267575j 3.256e-16+0.0279027j 2.11126e-16-0.0187012j -1.28918e-16+0.00981479j 2.76333e-16-0.0396491j -1.80615e-14+0.0397497j 7.99408e-17+0.00787629j -3.81618e-15+0.0467827j -1.78388e-16-0.0759333j -2.21754e-16-0.0284572j 2.34857e-16+0.0112014j -5.46821e-17+0.00890885j -1.2844e-16-0.0726628j -2.03905e-16-0.0299391j 9.89423e-17-0.0237274j 7.49179e-17-0.00100915j 7.81134e-16+0.0093307j -2.73225e-17-0.00983455j -1.60411e-16-0.0243214j 9.96592e-17-0.0252232j -8.97835e-17-0.0263458j -1.55581e-16-0.00906049j -4.43091e-17-0.0154628j -4.07827e-17+0.03761j 8.85842e-18-0.0853697j 1.81086e-16+0.0257998j 2.19872e-16-0.0455486j -1.98431e-17-0.0194712j 1.26248e-17+0.00561783j 3.7741e-17-0.0398847j -1.49482e-16-0.00627301j -8.54787e-18+0.00262203j -1.73377e-16-0.0460062j 9.70078e-17+0.0263779j 7.04011e-17-0.0364159j 2.70099e-17+0.041612j 6.09885e-17+0.118404j -2.47583e-17+0.0269564j 5.42696e-17+0.0362752j -1.1714e-16-0.0314402j 4.42862e-17+0.0701129j 
