0.0186732+4.54098e-17j -0.187705-1.13455e-17j -0.110797-2.03469e-18j 0.0602836+5.32516e-17j 0.00959037+9.17673e-17j 0.00387328-7.81175e-18j 0.0515137+6.04804e-17j 0.0223727-3.56452e-17j 0.112152-8.24199e-17j -0.0289567+3.81473e-17j 0.0304248+3.53704e-17j -0.0177506+5.47742e-17j -0.0748742-2.40598e-16j 0.0506541+9.51664e-17j -0.022256+4.37869e-16j 0.0365385-1.08704e-16j -0.00867283+1.48263e-16j -0.105807-6.95935e-16j -0.0127267-1.9036e-16j -0.000282-1.99334e-16j 0.0513709-2.83293e-16j 0.0128775-1.1101e-16j 0.0491268-9.27842e-16j 0.0446816+1.78295e-16j 0.0150949+1.37135e-15j 0.0280335+3.19526e-16j -0.0108195+6.69873e-16j 0.0684+2.79785e-16j -0.0158523-1.2516e-16j 0.0492653+3.11171e-16j -0.0481722-1.11269e-16j -0.0120246-6.92056e-17j -0.0236992-3.94066e-15j -0.0118671-6.26559e-16j 0.0158852+8.67428e-17j 0.011181-2.3514e-16j 0.0416144+3.43612e-15j -0.007161-3.24081e-17j -0.0107787+1.26851e-16j 0.0162959-8.41037e-16j 0.0087164+5.33517e-17j 0.0115601+2.72577e-16j 0.0308686+8.45642e-16j 0.0257026+9.13363e-17j -0.00910148-1.6444e-15j -0.011547+1.79908e-16j -0.038266-1.08788e-14j 0.0248838+1.95549e-15j 0.0337817-3.77548e-16j 0.00627-8.50646e-16j 0.00920252+3.02898e-16j 0.00157523+5.0969e-16j -0.0128672-2.03314e-16j -0.000735206-1.31361e-17j -0.000213133-1.6823e-16j -0.0128995+2.36354e-16j 0.00308753-5.2107e-16j -0.00558438-1.14908e-15j 0.0325899+2.65237e-15j 0.000701234-4.53056e-16j -0.0270459+1.19171e-15j 0.0439398-2.72347e-16j -0.00519563-3.9708e-16j 0.00585424-1.85356e-16j -0.0234268-2.63369e-15j 0.00342159-3.22294e-18j -0.0106997+2.37815e-16j -0.00302913+1.54669e-17j 0.00100344+1.7852e-16j 0.00318298-2.22794e-16j -0.00613425-5.72147e-16j -0.0157264-1.41047e-15j -0.0204604-6.14942e-16j -0.00587857+6.74441e-16j -0.0183131+7.09939e-16j -0.00587245+6.51918e-17j 0.0238988+6.10229e-16j -0.0138379+8.74034e-16j -0.0246402+2.81576e-16j 0.00678689+1.02293e-16j 0.0131046-6.00868e-16j 0.029275-1.08571e-15j 0.00510954-1.10324e-16j -0.0203641+3.29455e-17j -0.0138073+3.54952e-16j 0.00355852-6.37963e-17j -0.0113189-8.29996e-17j 0.00165671+1.02962e-16j 0.0112874-2.48962e-17j 0.0143527-3.99035e-16j 0.00234429-4.48009e-16j -0.0210939+3.18425e-16j 0.00992939-1.33361e-16j -0.00567372+1.55296e-17j -0.0011796-1.44385e-16j 0.0264684-5.63679e-17j 0.0274407+1.5757e-15j -0.0273381-2.18782e-16j 0.0138814-3.23017e-17j -0.0263854+7.80649e-17j -0.044601-4.49738e-17j -0.00308138+8.67962e-17j 0.0166611-7.89907e-17j -0.0271163+6.96644e-15j -0.0196455+1.66562e-16j 0.0247957-8.61989e-17j -0.0175655-2.56706e-18j 0.00506794-3.34834e-17j 0.000304342+2.21726e-17j 0.0306371+2.87431e-15j 0.0128157-2.83534e-16j 0.0394579+2.44321e-17j 0.0289115+1.76424e-15j -0.00179288-1.25941e-16j 0.0241675+4.22964e-17j -0.00554776+2.63363e-17j -0.00566981-2.52527e-17j 0.0216746-4.72244e-17j -0.0155386+1.34348e-15j 0.0335926+1.59823e-16j -0.0448216-1.1756e-18j 0.015243-5.34162e-17j -0.0238637-1.24465e-16j -0.00341198-1.28239e-16j -0.0300178+1.13123e-16j -0.0303982-5.59582e-18j -0.0671586-2.69941e-16j 0.00983638+1.15405e-16j 0.0272382-1.84769e-18j 0.0242785+1.82421e-15j -0.0794399-1.40286e-17j -0.0260283+4.28576e-17j -0.00923127+6.30802e-17j 0.0983104-3.15454e-17j -0.0989142-2.47372e-17j 0.0683247-4.02534e-17j 
0.123663-1.18327e-16j 0.01606-5.5294e-17j -0.048366+2.521e-17j -0.0213408+3.13681e-17j 0.0867649-5.76405e-17j -0.0432213+1.20674e-16j -0.0223043+7.13776e-18j -0.114811+7.22141e-17j -0.0536383+6.94837e-17j -0.00700921+7.79441e-18j -0.0942544-1.32094e-16j 0.0733176+4.71462e-16j -0.0488362-2.33601e-16j -0.0781352+1.67107e-16j -0.0478049+9.32738e-16j 0.0132203-2.04914e-16j -0.0117269+1.54375e-16j -0.0709092-3.5791e-16j -0.00699199-7.66812e-17j 0.0151806+5.31385e-17j -0.0380334+1.79326e-16j -0.0670465+1.47736e-16j -0.00150901+2.14668e-16j -0.018779-2.06722e-16j -0.045325-3.29297e-15j -0.00268824-3.52232e-16j -0.051164+1.00132e-15j -0.0502646-4.34855e-16j -0.0240868+2.3881e-16j 0.00310414-6.1969e-17j -0.0171875-3.95129e-17j -0.0502982-3.64764e-16j 0.00196413+4.14292e-16j -0.0261003-1.11119e-15j -0.00818162-6.96111e-16j 0.0201692+3.17436e-16j 0.0363304+3.22941e-15j -0.00760363+3.61664e-17j -0.00147417-8.50725e-17j -0.00591799+3.33537e-16j -0.0105633-1.12358e-17j -0.0407683+3.13355e-16j 0.00218007-2.4982e-16j 0.00237473+7.29357e-17j -0.0368173-5.80054e-15j -0.0130165-2.09764e-16j -0.00473718-1.30362e-15j -0.000535691+1.89248e-16j -0.0261785+2.6269e-16j -0.00360854+3.35428e-16j 0.00272595-4.21513e-16j 0.011762+3.11107e-16j 0.0153977-1.32812e-16j -0.0119233-5.44021e-16j 0.00310005-2.19818e-16j -0.0209162+9.71345e-17j 0.00745211-4.27669e-17j 0.014942+1.10115e-15j 0.0166934+7.34069e-16j 0.00623114-3.29074e-16j -0.0144074+3.52072e-16j 0.00804599-2.51955e-17j -0.0189558-3.15596e-16j 0.009327-1.78027e-16j 0.00520311+8.22949e-16j -0.01512+2.73269e-16j -0.0139653-1.40802e-16j -0.00260138+1.98418e-17j 0.00708794+3.39675e-16j 0.0134745-1.15556e-15j -0.0161966+1.75616e-16j 0.036404+1.2129e-15j 0.00604005+5.47266e-16j 0.0173917-6.08061e-16j 0.0181041-2.86473e-16j 0.00886685-1.76084e-16j -0.00734896-4.3772e-16j 0.00613059-9.32004e-17j -0.0160531-6.33392e-17j 0.00239992-9.81606e-17j 0.00360461-1.46646e-16j 0.0270224-5.74196e-16j 0.0348965-8.94079e-17j -0.0128653+4.14614e-16j -0.00538952+3.19454e-16j -0.00234479-1.48185e-16j 0.0115712+1.28176e-17j -0.022017+3.40812e-17j 0.00281744-5.14254e-17j -0.00280561+3.04959e-16j 0.0139657-3.4605e-15j 0.00995698+2.72042e-16j 0.0233954+5.45394e-17j -0.031958+6.97619e-16j -0.00298225+2.77911e-16j 0.0145291-1.04341e-16j -0.000513366+1.11432e-16j 0.0121651-1.27965e-18j 0.0134365-2.23092e-17j -0.0102379-3.88068e-17j -0.00651747-2.70469e-17j 0.0112746-1.15839e-16j 0.00916836-1.33513e-16j -0.011047+2.68837e-15j 0.00141918+9.94365e-17j 0.00359522-5.25235e-17j -0.0002946-2.66574e-17j -0.0348391-8.57665e-17j 0.0380031-8.81743e-18j 0.0382108+3.39692e-15j 0.0700305-1.50823e-15j 0.0223942+6.71485e-17j 0.0210717+1.25076e-15j -0.00235657-1.19835e-16j 0.0223822-3.34423e-17j 0.0304364-1.1657e-16j -0.0166722+3.70135e-17j -0.0220438+7.9606e-17j 1.60223e-05-5.95312e-17j -0.0262588-8.61709e-17j -0.000247446-5.41706e-17j -0.0129998-7.64308e-17j -0.00631139-7.20748e-17j -0.0664687+7.65501e-17j 0.028869-2.12007e-16j 0.0293545+4.28074e-17j -0.0119794-1.78624e-16j 0.101222-1.07843e-16j -0.0392979+3.6621e-17j -0.0218557-1.63537e-15j 0.0167451-3.50167e-17j 0.0257552-4.72853e-17j 0.0243993-7.89766e-17j 0.00331666+4.66004e-17j -0.0844226+4.29957e-17j -0.0490112+7.71901e-17j 
0.0182292+2.98884e-17j 0.00365026-4.56382e-17j -0.0709543-1.77366e-16j 0.137721+3.78081e-16j 0.0505024+1.81769e-16j -0.0287565+7.08454e-19j 0.0305164+6.34416e-17j 0.00704946+4.71057e-17j -0.113276-2.34212e-16j 0.0290032+5.22187e-17j 0.00860037+1.29224e-16j -0.0355505-3.07538e-16j 0.0362586+2.26831e-16j 0.000306125-2.74963e-17j 0.0170108-3.36803e-16j -0.0238194+2.87074e-17j -0.00788038-9.9218e-17j 0.0447744+3.97388e-16j -0.0228525-3.18177e-16j -0.0194741+2.56648e-16j -0.0553397+2.0553e-16j -0.0232556-1.7562e-16j 0.0499868-6.59366e-16j -0.0155352-3.26945e-16j -0.0523358-3.90679e-15j -0.00878271-4.67135e-16j -0.0172364-1.48837e-16j -0.0692891-5.76881e-16j -0.0122918+1.88022e-16j 0.0310482+4.37684e-16j -0.0349162-6.04023e-17j 0.0221359+3.40443e-16j -0.0416172-7.1951e-15j 0.0150478+3.13433e-16j -0.0109441-8.35866e-17j -0.0314492-1.16101e-16j 0.0265207+2.11036e-15j 0.00802672+2.621e-16j 0.01641-1.65504e-16j 0.0264896-1.57701e-15j -0.032915-1.82863e-16j -0.0189679-1.26776e-16j -0.00815616+3.29453e-16j -0.0404005-7.86483e-16j 0.0481804+8.12568e-15j -0.00172631+3.6831e-16j 0.0395916+9.56867e-15j 0.00871846-1.58781e-15j 0.0277878-2.14095e-16j -0.0108568-6.83911e-16j -0.00428618+5.22627e-16j -0.00598791-4.51012e-16j -0.00441119+1.09349e-16j 0.0234535+6.93984e-16j -0.00837964-8.27417e-16j -0.0290683+6.34395e-17j -0.00294257-1.77475e-16j 0.0149068+5.01197e-16j 0.0271976+2.55739e-15j 0.0157667+2.55872e-16j 0.0326023+4.97419e-16j -0.00158018+3.19285e-16j 0.00816702+2.36896e-16j 0.0136015-6.05468e-16j -0.0135135-1.86531e-15j 0.0155342+1.27402e-16j 0.0303696-4.81506e-17j 0.00692856+1.71254e-16j 0.027662-5.1605e-16j -0.0205994+2.47536e-15j 0.00710137-2.04234e-17j -0.0019052-4.0191e-16j -0.00947619+4.11091e-16j -0.0143233+7.93478e-16j -0.0148737+2.34409e-16j -0.0115176+9.86136e-17j 0.0045336+5.00726e-16j 0.00132272-2.02529e-16j 0.0263788-1.83092e-16j -0.00152632-1.18757e-16j -0.00598915+1.58286e-16j -0.0398753+1.0029e-15j 9.67211e-05+1.0628e-16j 0.0262999-4.57818e-17j -0.00907789-1.65716e-16j -0.00291275+9.63536e-17j 0.0328021+5.98499e-17j 0.00523859+6.46373e-17j -0.0115072-1.39356e-16j -0.0174023+7.93177e-16j 0.034045-9.39187e-15j -0.0417756+3.76914e-16j -0.00342475-2.62353e-16j 0.019938-1.01379e-16j -0.0360967-1.25846e-16j 0.0165343+2.15853e-16j 0.0404594+1.91653e-15j -0.00629841-3.25956e-17j 0.00403357-8.5825e-17j -0.0118501-7.7787e-17j 0.0208165-4.41304e-17j 0.00685759+1.65127e-16j 0.00677031-1.64841e-16j 0.000566824+8.47773e-17j -0.0290265-1.37921e-16j 0.0109302+7.91938e-18j -0.00525967-8.15365e-17j 0.0167803-1.59681e-18j 0.000407149+1.66029e-16j -0.0240529-2.03859e-15j -0.0245159+2.31749e-16j 0.00719733-3.26627e-16j 0.0524973+3.53627e-15j 0.0341839+3.36346e-17j 0.0269574+1.29836e-16j -0.0199653+2.08721e-17j 0.0351766+7.19229e-17j -0.0675061-2.32701e-16j 0.0165981-1.43619e-15j 0.00532545+6.66454e-17j -0.0541744-1.28869e-16j -0.0349761-1.71645e-16j -0.000830603-4.97068e-17j -0.0290087-1.09482e-16j 0.0846598-9.16758e-17j -0.0222734-1.95007e-16j -0.0276034-1.85074e-16j 0.0650351+1.68146e-16j -0.0166066-5.07172e-17j 0.0245848+1.85266e-15j -0.0404109-9.07541e-17j 0.0717143+1.57055e-16j 0.0391385+4.7744e-17j -0.00877539+3.79713e-17j -0.0391548-1.31499e-16j -0.0551154-1.10116e-16j 
-0.0275523+3.29629e-18j 0.0674536+3.42243e-17j 0.0741251+6.50081e-17j 0.0131192+2.18296e-17j 0.00170834+2.64819e-17j -0.0343542+1.64085e-16j 0.0959476+1.93054e-16j -0.0431033-4.13799e-17j -0.0301608-5.85771e-18j 0.0357586+5.04241e-17j 0.00916765+5.19523e-17j -0.0509636-2.95078e-16j 0.0442791+2.74584e-16j -0.0165988-1.1504e-16j 0.0139548-2.31221e-16j -0.00561508+7.27278e-17j 0.0252498+9.19689e-17j 0.0359472+4.50155e-17j 0.0156547+2.38931e-16j -0.0279169-5.18951e-17j 0.0087925+2.14479e-17j 0.00196607+8.97254e-17j -0.0686671+9.91307e-16j 0.0306276+3.12015e-16j 0.0505544+3.31115e-15j 0.0143146+1.18006e-16j -0.0296996+8.31806e-16j -0.0360155-8.27415e-17j 0.0120386+2.96395e-17j -0.00947269-1.23716e-16j 0.0284873-1.16418e-16j -0.0191541-8.59978e-17j 0.0179676+3.21981e-15j 0.011039+5.04221e-16j 0.0296887+7.78092e-16j 0.0116904-5.45668e-18j 0.0272206+2.11977e-15j -0.0284565+3.74438e-16j 0.0365048-2.89112e-16j -0.0166042+7.74169e-16j -0.00275909-3.97615e-17j -0.0720055-4.98919e-17j -0.0253567-1.45826e-15j -0.0124941+2.46531e-16j 0.0174726+3.4413e-15j 0.0333512+4.00275e-16j 0.0493624+1.28367e-14j -0.00015813-2.09073e-15j 0.00230073-4.3434e-16j 0.0328079+3.51538e-16j 0.0187533-1.08851e-17j -0.0257131-1.41483e-15j 0.00598867+8.62534e-16j -0.00403296-1.22591e-16j 0.00488972+1.49686e-16j 0.011269+7.79662e-17j -0.000895913-9.52132e-17j -0.0187311-1.44242e-15j -0.0123006+4.62969e-16j -0.0220672+4.44572e-16j 0.0398156-5.71865e-16j 0.0184903+6.19863e-16j -0.0313519+1.38995e-16j -0.0108855+2.36172e-16j -0.0534141-6.0397e-15j 0.00662313-1.39901e-16j 0.0256093+1.17751e-16j -0.0216669+2.92119e-17j 0.0335553-6.66157e-16j -0.0176519+2.34946e-15j -0.00877032+1.79475e-17j 0.0139548+8.39837e-16j 0.022365+1.6885e-16j 0.00062346-4.41756e-16j 0.0160632-1.93749e-16j 0.00326872+1.36359e-16j -0.0152367-5.44915e-16j -0.00908008+2.62636e-16j -0.0096873+3.71279e-16j -0.0236565-1.64647e-16j -0.0133906-6.16896e-17j 0.0128678-7.51493e-17j -0.0137932-1.71874e-16j 0.0126007+3.16424e-16j -0.0401905+6.36288e-17j 0.010633+7.50708e-16j 0.0155156-3.43839e-18j -0.0134732-1.18768e-16j 0.0163759-4.11339e-16j 0.0253889-3.69664e-16j 0.00323614-2.37916e-16j 0.00808739-5.7062e-17j -0.0198045-1.67896e-16j -0.0129091+1.41221e-16j -0.00811369+1.13503e-16j -0.0274074+1.07107e-16j -0.00358938-3.5631e-16j 0.00754731-8.68375e-17j -0.0087327+1.25706e-17j 0.0160014-3.31786e-17j -0.00236026-8.29159e-17j -0.00699046-9.26365e-17j 0.00382192-2.61684e-17j 0.004807-1.37199e-15j 0.02015-2.31498e-17j -0.00521949+2.02562e-17j 0.00181752+9.3916e-17j 0.0205178+2.28906e-16j 0.0145741+1.12848e-16j -0.0520612-4.78799e-15j -0.0481193+1.07503e-15j -0.0327628+1.61069e-17j -0.0402563-2.61461e-15j 0.00739189+2.12803e-16j -0.0271637+3.40661e-18j -0.00359334+5.32995e-17j 0.0274417+1.18152e-17j 0.00296378+2.8546e-17j 0.0464331-3.72786e-15j 0.0116535+1.32615e-16j -0.0375651+3.28212e-17j -0.03178-4.44749e-17j -0.0239846+7.62347e-17j 0.0347581-1.58161e-17j 0.0163965-9.88328e-17j -0.0271503-1.74574e-16j 0.0164942+1.69614e-16j -0.0641009-3.7138e-17j 0.0235683-2.33649e-17j -0.0336925-2.41057e-15j -0.0522452+4.45823e-18j 0.00535722-2.15861e-17j 0.0196739+1.09739e-16j -0.0715486-8.86601e-17j 0.0957067+1.27288e-16j -0.0210475-1.33723e-17j 
-0.0140806+2.90764e-17j 0.0232707-2.29107e-17j -0.00592786-6.59616e-17j -0.0143322+1.26943e-18j -0.0280805-5.04959e-17j -0.201987+1.2005e-16j -0.0195961+3.88002e-18j -0.0319522+3.16387e-18j 0.00944305+5.55178e-17j -0.00106455+3.09621e-17j 0.0657489+1.87688e-16j -0.0533042-3.48773e-16j 0.0259401+1.80481e-16j -0.0307897-1.36827e-16j -0.00243069-3.13886e-17j -0.0298114+1.61445e-17j -0.0223542-1.94969e-16j 0.146592+1.06368e-15j 0.000563614-2.83122e-16j 0.0222071+3.0246e-16j -0.0295771+1.39868e-16j 0.0571728-1.24204e-16j 0.0117743-2.03658e-16j -0.00746653+1.04933e-17j 0.0361765+2.10072e-15j -0.0441991-3.88446e-16j -0.0526792+1.38436e-15j -0.0390615-5.70694e-16j -0.00105849+4.4041e-17j -0.0518494-1.48512e-16j 0.0645874+1.73241e-16j 0.0397293+3.11601e-16j -0.00819075-1.54132e-15j -0.00389537-5.09052e-19j 0.0420313+7.8457e-16j 0.039165-2.21745e-17j 0.00636097+7.74413e-16j -0.00830263-2.38664e-17j 0.00493488-1.6517e-16j 0.0199585-1.24133e-15j 0.0408125+3.59845e-17j 0.015033+5.70738e-16j 0.0555032+1.87733e-15j 0.0117453-4.57688e-16j -0.0571109-9.22332e-15j -0.0175629-6.11313e-16j 0.0124354+3.2039e-15j -0.00486816-5.30513e-16j -0.0565351+8.53283e-16j -0.0476418+6.88467e-16j -0.0123985-9.0409e-16j 0.0194367+9.13175e-16j -0.00242866-5.40571e-16j -0.0210582-8.82127e-16j -0.0109985+2.85088e-16j -0.0272822-3.51692e-16j 0.00502082+4.87025e-16j 0.0236199+2.85365e-15j -0.016185-1.94124e-15j -0.0200979-9.05607e-17j -0.00783834+2.4432e-16j 0.0327498-5.49248e-17j 0.0171523+3.52147e-17j 0.00791218-2.51243e-16j 0.00549524+8.88598e-16j -0.0136514+1.31867e-16j -0.0153955-1.21165e-16j 0.000711136-4.49735e-17j 0.0172046-6.38263e-16j -0.0144412+2.06282e-15j 0.00294629+1.51182e-16j 0.00747104-4.7194e-16j -0.0111627+9.46294e-16j -0.0257281+1.19915e-15j 0.012473+3.1023e-16j -0.00639708-6.81777e-17j -0.0205286-1.08369e-15j -0.0159426+4.34607e-16j -0.0299719+4.60433e-16j -0.00827334-2.73321e-16j -0.0107531+8.70504e-16j -0.00325633+5.56865e-16j 0.0500304+1.55244e-16j 0.00943156+4.98373e-16j -0.000300041+2.72389e-16j -0.000690518-2.31877e-16j -0.0181551+1.3987e-16j -0.0158653+8.52501e-17j -0.00745647+1.33669e-16j -0.0165715+2.67639e-17j -0.0140996+3.46024e-15j 0.00228027-2.06998e-16j 0.0269206+5.23491e-17j -0.015299+5.44165e-16j -0.00915509+3.08808e-16j 0.0129779+3.7558e-17j -0.0130327-4.59807e-16j 0.032777+3.49266e-16j 0.00217474+1.36015e-16j 0.0106243-1.2363e-16j -0.00182325+8.37121e-17j 0.00319009-6.17341e-17j -0.0162811+1.04472e-16j -0.0172876+4.30391e-15j 0.0066093+3.34608e-17j 0.0101763+1.17955e-17j -0.0174009+3.69256e-17j -0.0120241-2.74231e-17j 0.0251925+3.26981e-17j 0.0119662+1.03646e-15j -0.0239219+4.31404e-16j -0.0202004-1.54326e-16j 0.0393218+2.909e-15j -0.0108996-1.12509e-17j 0.00673384+3.37248e-17j -0.00596835+5.47485e-17j 0.0243749+3.56992e-17j -0.00525641+3.31925e-17j 0.0129497-1.06931e-15j -0.024612-1.69329e-16j -0.0209034+3.57734e-18j 0.0476551+2.16088e-16j 0.00206401-3.83726e-17j -0.0116732+8.61235e-17j 0.085214-1.79763e-16j -0.0171246-3.88557e-17j -0.0160033-4.84459e-18j 0.0333815+1.28325e-16j 0.0302597-7.30642e-18j -0.0722867-5.3203e-15j -0.0677633-5.27601e-17j 0.0218577+3.3319e-17j -0.0879923-4.00329e-17j 0.052347+6.09873e-17j -0.0581035-1.19001e-16j 0.00376073+6.81427e-18j 
-0.0559406-1.68174e-17j -0.0415808-3.97819e-17j 0.00132034+7.46332e-18j 0.0765527-2.15744e-17j -0.107054-4.6325e-17j 0.0508483-3.53366e-17j -0.0124038-2.49412e-17j 0.0183077+4.74882e-17j -0.000965427+4.69453e-17j -0.0847942-2.6929e-17j 0.0819967+2.83876e-16j -0.119919-6.7865e-16j 0.0495972+3.78263e-16j 0.0599701-4.98107e-17j 0.0126147-4.76025e-16j -0.0686444+2.25202e-17j 0.00631268+3.01028e-17j 0.00283929-1.99304e-16j 0.0648525+1.06291e-15j -0.039227-7.93465e-17j -0.00654849+4.83092e-17j 0.0550206-1.43085e-16j -0.0244304+3.87922e-16j 0.0145987+7.60836e-17j 0.0342464+2.85936e-15j -0.0726391+2.22457e-16j 0.108041-2.56637e-15j 0.070447+7.09806e-16j 0.022146-5.79149e-17j -0.0304107-2.05268e-16j -0.000832137-1.64857e-16j 0.0383749+1.15953e-16j 0.00349293+5.15386e-16j 0.0371352+1.19908e-15j -0.0827879-1.50521e-15j -0.0302757+5.56772e-16j -0.00336548-2.97178e-16j 0.00195198+2.86036e-16j 0.0200578-2.4583e-16j 0.00163235-2.06359e-16j -0.00354697+8.74584e-17j 0.0333655-1.6771e-16j 0.0139742+9.81227e-16j -0.0118434-4.17435e-16j 0.0421565+6.93459e-15j 0.00721631+2.31336e-16j 0.035292+8.14774e-15j 0.0214485-1.37938e-15j 0.0261026-1.75284e-16j -0.0219416-4.63621e-16j 0.00902711+1.28332e-16j -0.0283669-2.26905e-15j 0.0261687+8.59573e-16j -0.0459712-8.02205e-16j 0.00024982+9.69934e-16j 0.0151395-2.87754e-16j -0.000805139-4.84717e-16j -0.0177089-1.94741e-15j 0.0151373+2.06692e-15j 0.00567672-1.02386e-16j 0.0116021-1.29929e-16j 0.0163184-1.0897e-16j -0.0369602+1.64534e-16j -0.00848754+1.25241e-17j 0.0199921+1.29081e-15j -0.0313561+1.97168e-16j 0.0324279-2.52804e-16j 0.00755404-1.13503e-16j -0.0259677-1.78236e-17j -0.00745387+1.21491e-16j 0.000507611-4.82768e-16j -0.0321865-1.36298e-15j -0.0104166-7.55487e-16j -0.0128706+2.70497e-16j -0.0167709+4.58048e-16j -0.00636054+2.52944e-16j 0.0193787+7.19984e-16j -0.0275008+9.95391e-16j -0.0118887+6.93036e-16j 0.00522429+1.19371e-16j -0.0145771+3.9016e-16j -0.020643+2.44396e-16j -0.0179679-3.31478e-16j -0.00692247-4.50703e-16j -0.0247162-4.06945e-17j 0.0345731+2.44853e-15j 0.00755051+8.69688e-17j 0.015732+1.60443e-18j 0.0224825-1.93541e-16j 0.0194746-7.05154e-16j -0.00669928+2.11656e-15j 0.00257008+6.18974e-17j 0.00177913+2.15727e-17j -0.00769832+3.12759e-16j 0.00131138+9.83784e-17j 0.021618-5.57704e-17j -0.00859513-2.59864e-16j 0.0471562+8.54362e-16j 0.0111229+1.45924e-16j 0.0256623-4.33971e-17j -0.0302117-1.5447e-16j -0.0250642+6.26762e-17j 0.000580654+3.71196e-17j -0.0180745+4.30338e-15j 0.0131163+9.89364e-17j -0.0117824+1.16229e-16j 0.0208732-1.2201e-16j -0.0132022+2.39805e-17j -0.00438984-8.23715e-17j -9.11185e-05+6.06347e-17j -0.0384102+8.32611e-16j 0.0123686-1.2137e-17j 0.0119048+9.32047e-16j -0.0434128-1.65344e-18j 0.00331918-6.73804e-17j 0.0071643-9.89034e-17j -0.0305337-6.00464e-17j -0.0419323+4.77982e-17j 0.0235828-1.93628e-15j 0.0370865+2.89467e-16j -0.00968608+2.9935e-17j -0.0505001-1.50502e-16j 0.0485648-1.18547e-17j 0.00161331+8.31214e-18j 0.0137703-5.08595e-17j -0.0184142-1.28615e-16j 0.0113776+1.48084e-16j -0.00482966-1.1801e-17j -0.0227707+9.77672e-18j 0.00220114+1.60935e-16j -0.0677176-1.81123e-18j -0.00733772-2.05039e-17j -0.0320121-6.02704e-18j 0.0305959+5.43623e-18j 0.00752237+8.96525e-18j -0.00390273+1.13357e-17j 
