1.14383e-16+0.0316219j -1.05117e-16-0.214126j 2.31154e-17+0.0526845j -3.09546e-17+0.04876j 1.04399e-17+0.0132833j 3.54513e-17-0.00391176j 6.90819e-17-0.0843773j -1.03633e-16+0.136548j 1.03841e-15+0.0227882j -1.96914e-17+0.0081586j 3.84694e-17+0.00934898j -2.08288e-17+0.003666j -2.53261e-17+0.0692535j -2.27091e-17+0.0269277j -1.38177e-16+0.0264539j -9.24181e-17-0.0894842j -2.55851e-17+0.0217607j 1.41066e-15+0.0117224j 1.52364e-17+0.0138702j 4.49045e-16+0.0532887j -4.06462e-16-0.0497952j -1.28983e-16-0.0247038j -7.59531e-16+0.050997j 1.82308e-15-0.0468758j 1.69246e-15-0.0135969j 2.48672e-15+0.0510805j 8.01628e-16+0.00716682j -1.08601e-15+0.0554011j 3.55723e-16+0.00923059j 4.9402e-16+0.0271757j -2.17095e-17-0.00246985j -5.44396e-15+0.0417213j -1.28634e-15+0.0324212j -1.73416e-15+0.00953808j -1.344e-16+0.000205972j 1.78246e-16-0.0250861j 2.58297e-16+0.00196176j -1.27915e-16+0.0114077j -8.03059e-17+0.0172913j -1.04729e-16+0.0246514j 1.63649e-15-0.025246j 7.15349e-17+0.00962206j -6.57083e-16-0.0246197j 1.04805e-15+0.0226932j 6.04543e-16-0.0226537j -1.45498e-16-0.00823562j -1.17015e-16-0.00907746j 3.13309e-16-0.00897118j -1.34573e-16-0.00702074j -2.10563e-16-0.000723915j 3.20839e-16+0.0112939j -3.00462e-16+0.00414713j -1.63658e-16+0.00122969j -2.43667e-16-0.0231694j -3.42923e-16-0.0168368j 1.87415e-16-0.0229533j 2.23743e-17+0.00265723j 6.25409e-15+0.00784379j -6.73947e-16-0.00185258j -4.49393e-16-0.04609j 9.27815e-16-0.00594042j 1.66576e-15+0.0422694j 4.39381e-17+0.00961176j -9.77079e-17+0.010919j 2.7767e-16-0.0143236j -8.30401e-17-0.0149871j -1.02277e-16-0.00917752j 4.78323e-16+0.0167053j 3.30863e-16-0.0306937j 2.6318e-16-0.035164j 9.51323e-18+0.0174257j 9.67591e-17-0.0305194j -2.32791e-16+0.033612j -5.19707e-16-0.0081554j 2.6986e-16-0.0239826j -8.98474e-17-0.0173263j 3.53441e-16-0.0159348j -6.29398e-16+0.0073574j 1.46116e-16+0.000840903j 5.68514e-16-0.0155466j 4.61054e-17+0.0127627j -6.71024e-16+0.0213031j 5.03199e-17+0.0229551j -1.58345e-16-0.0108938j 8.04672e-17-0.000985995j -1.27339e-16-0.00780252j 1.52878e-16+0.0115981j 2.73274e-18-0.0185566j -6.22685e-17+0.0076378j 8.07234e-17-0.00584601j 2.04354e-16-0.0159675j -8.56874e-15-0.0506244j -1.02531e-17+0.0016372j -5.81906e-16-0.0335786j -3.52732e-17+0.0071277j 1.38544e-17+0.015013j -5.74409e-17-0.00565706j 1.68877e-17+0.0180501j -3.19286e-17+0.00596757j 1.54728e-16+0.0773291j 3.96427e-17-0.0354102j 1.40106e-17+0.0215785j 2.50462e-15+0.0465343j 2.91877e-16-0.00682293j 8.70833e-17-0.000948798j 1.34503e-16+0.0195268j -5.26894e-17+0.0883697j -5.39082e-18-0.0153801j 1.96598e-17+0.028347j 1.37016e-17-0.0746062j -1.45325e-17-0.0437711j -2.22738e-17+0.0776584j 1.35639e-17-0.125508j -3.9329e-17+0.0834264j 
7.6965e-18+0.152901j -6.25539e-17+0.033055j 8.15327e-18+0.125787j 8.5327e-18+0.046745j 2.42336e-17-0.0163203j -3.72084e-17+0.0506878j -1.2394e-17+0.14415j 2.21206e-17-0.0404439j 2.76585e-15+0.0634577j -8.41214e-17+0.0311518j -9.81593e-18-0.0731766j -1.03115e-17-0.0389571j -2.0813e-16+0.0322757j 2.78473e-16-0.0567869j 3.78426e-16+0.143953j 2.7792e-16+0.0350953j -4.53188e-16-0.00966652j 9.85626e-15+0.0818807j -1.16967e-17+0.00869535j 9.5236e-17-0.0185576j 4.49537e-17-0.0532661j -1.1165e-16+0.0390053j -1.92806e-16+0.0453517j -4.23867e-16+0.0284795j -7.89716e-16-0.00552094j -3.82392e-16-0.00865165j -3.94397e-16-0.00180328j 3.75607e-16-0.0183179j -8.49437e-16-0.0211183j -5.1329e-16-0.0144289j -5.48675e-17+0.0302561j 2.51821e-16-0.0108907j 2.09607e-17+0.0366749j 1.18667e-15-0.00833933j 1.0254e-15+0.0138167j -3.24727e-16-0.0195257j 1.89942e-16-0.00725695j -1.00397e-15-0.0457655j -1.17138e-16-0.0117491j 7.01958e-18+0.00845211j -4.28437e-16+0.00353463j -1.41696e-16-0.0265854j -6.81716e-16+0.000110377j 1.17625e-15+0.0424981j 9.86677e-16-0.0255117j -1.14096e-15+0.00816435j -3.69505e-16-0.0248796j 4.33503e-16-0.00913456j -2.57006e-17+0.00448613j -1.84874e-16-0.0146077j 4.52042e-16+0.032483j -6.61317e-16+0.0219584j 2.79007e-16+0.0140682j -3.15828e-17-0.00932968j 1.09371e-16+0.00730523j 1.69888e-16-0.00311468j -1.12469e-16+0.00694484j 1.02249e-14+0.0139674j 2.48083e-16-0.0159226j 2.27546e-16+0.0279649j -4.52458e-16-0.00459646j -8.88701e-16-0.0395907j -3.48746e-16+0.0190433j -3.0512e-16+0.00863318j 2.16511e-16+0.00949344j -4.86662e-16-0.033345j -6.25082e-16+0.000633234j -1.07633e-15-0.0283426j -6.17059e-17+0.00607878j 1.78908e-18+0.0117749j 1.59522e-16-0.0035314j -5.77183e-17+0.0213644j -2.21802e-16+0.0195314j 5.1665e-16+0.018115j -1.89189e-16+0.0231769j 5.49768e-17+0.00130395j -1.92333e-16+0.00512788j -5.60381e-17+0.00216794j 2.05474e-16+0.0069063j 1.19528e-15-0.0267443j -1.45142e-16-0.0249241j 2.13934e-16-0.00504891j 3.32171e-17+0.0127316j -6.72008e-16-0.0476183j 3.23067e-16+0.0128018j 3.99277e-17+0.0055842j 2.18982e-16+0.00863545j 5.25645e-17-0.00687664j 9.57512e-17+0.026904j -1.3538e-16+0.0035085j -7.739e-17+0.0150148j -3.02907e-15-0.0178874j 1.15866e-16-0.0256864j 5.42611e-16+0.0366023j -2.06275e-16-0.0428554j -1.17078e-16-0.0336459j 2.51632e-16+0.0674008j 4.68289e-17+0.024279j -4.59957e-17+0.00416557j 3.90056e-17+0.0122818j 4.4132e-17+0.0130149j 2.33677e-17-0.010759j 1.92938e-15+0.0378055j 2.28401e-16-0.0246664j 4.48012e-17+0.0215483j -1.59855e-17+0.00420845j 1.85701e-17-0.0323421j -5.62319e-18-0.0397386j 3.34422e-17+0.0287192j -1.93597e-17+0.0188333j -1.78368e-17-0.0410443j 4.51123e-18+0.0326172j 6.79679e-17+0.10603j 4.94352e-17+0.0776613j 
-2.12849e-17-0.0462595j 2.14545e-17+0.0115535j -2.47102e-17+0.0228811j -1.68348e-16+0.17802j 1.34242e-18-0.0445387j 7.37559e-17+0.0349805j -7.59106e-18+0.0338284j 9.27953e-17+0.0343686j -7.07687e-16-0.0140068j -7.26738e-18+0.00347102j -6.95156e-17+0.0755178j 6.46065e-17+0.02701j -4.99404e-17-0.0198823j 1.41381e-16-0.0485992j -6.86195e-17-0.0217222j 5.20652e-17-0.00888085j -2.00607e-16+0.0264037j 3.84761e-15+0.0326692j -8.73397e-17-0.00899555j -5.22814e-16-0.0069208j 3.82097e-16+0.0939161j -2.54197e-16+0.0446521j 4.93759e-16-0.0125335j -2.56815e-15+0.0567928j -2.97227e-15+0.0346559j -2.84851e-15-0.0553944j -4.21187e-16+0.0231391j 1.03838e-16+0.00348003j -1.39052e-15-0.0485849j 4.53463e-16+0.0137225j 6.87714e-17+0.00466694j 2.12716e-16-0.00318596j 9.64004e-17+0.00276369j -1.88987e-16-0.000345919j -2.07465e-15-0.0235712j 1.80488e-16+0.00223719j -2.86773e-16-0.0406243j 3.67446e-16+0.0132869j -7.30096e-17-0.0507179j -9.10389e-17+0.00222432j -3.11962e-15+0.0494948j 4.20769e-16+0.0122097j -2.25559e-16+0.00716888j 1.39194e-15+0.0268363j 3.12282e-16+0.0475376j -1.33361e-15+0.0275153j 6.83017e-16+0.0179729j -2.18613e-15+0.0495815j 1.08498e-15-0.0317788j 7.20864e-16+0.022194j -1.981e-16-0.00983918j 4.53656e-16-0.00488739j 7.99104e-17+0.0139709j -3.88974e-17+0.0045016j 5.06956e-16+0.00636363j -3.69247e-16-0.017174j 7.97452e-17-0.00465599j -1.78171e-14-0.0234229j 2.0947e-16+0.0129785j -2.99104e-17+0.000642565j -5.49515e-16-0.00255896j -3.5002e-16-0.000927936j 1.08956e-16-0.00951632j -1.16278e-16-0.0343017j 1.14725e-15-0.0281493j -1.39301e-16-0.0231357j -1.94154e-16+0.00687447j -9.63322e-16-0.0252929j -5.35578e-17-0.0156579j -3.19677e-16+0.00933536j -7.86751e-16-0.0200814j -2.30404e-16+0.0737688j -1.56121e-17+0.00735778j -4.342e-16-0.00997189j -2.66553e-17+0.00991412j 2.74222e-17+0.0050429j -1.19597e-17+0.00255834j -2.58688e-16+0.00626274j 8.34899e-17-0.00665094j 4.37225e-17-0.000783037j -5.04123e-17+0.00510606j 2.3848e-16-0.0140451j -4.87266e-17+0.00272779j 7.08568e-16+0.0649868j 3.86974e-16+0.0305963j 2.97262e-16+0.0656119j 7.76804e-16+0.0372212j 1.23901e-17+0.0421594j 4.46444e-18+0.00492831j -5.37414e-17+0.0183778j -1.59633e-16+0.00680642j 9.40819e-16+0.00504948j -6.92853e-17-0.00789j -1.81387e-16-0.0144051j 2.20579e-16+0.0423863j 7.94291e-17+0.0324926j 1.37763e-17+0.0281563j -6.84871e-17-0.03861j 7.3021e-17-0.0162395j -1.88402e-16-0.0918408j 1.27042e-16-0.0812231j -1.93048e-17-0.009532j 1.9868e-15+0.0458324j 3.42383e-16-0.0697543j -9.86405e-17-0.00636227j -8.09918e-17-0.0286732j 3.76937e-17-0.0110103j 2.62587e-17+0.023166j 1.3322e-17+0.0576074j 1.85145e-17-0.073773j -6.31178e-18-0.00609627j 2.60381e-17-0.0485368j -5.28493e-17-0.0196583j -1.53421e-17-0.0794317j 
5.0107e-17-0.0242471j -6.9602e-17-0.0836354j 7.59773e-17-0.0566579j 1.17278e-16-0.019357j 2.66024e-17-0.00935449j -1.15262e-17+0.0865292j 2.1874e-17+0.0173994j -8.46483e-17+0.115031j -2.60482e-15-0.0613725j 1.98472e-16+0.015947j 4.51248e-17-0.0419703j -3.30563e-17-0.00269813j 2.77113e-17+0.0149695j -1.24295e-16+0.0127897j 2.20667e-16+0.0485265j 9.61157e-17+0.00326882j 1.34427e-16+0.0139468j -2.87438e-15-0.0234589j -1.45398e-17+0.00853693j -2.20056e-17+0.00375335j -4.25696e-17+0.00455259j 1.33205e-16-0.0300203j 1.02583e-16+0.00932853j 2.82867e-15-0.0330719j 4.01139e-15-0.0663849j 1.30784e-15+0.0207434j 3.18144e-16+0.0304091j -8.34255e-18+0.0275497j -2.1409e-16-0.0162278j -1.3211e-15-0.0421646j 1.48364e-16+0.031519j -5.01026e-15+0.0403427j -1.25385e-15+0.0224111j -3.66022e-15+0.0223496j -4.35805e-15-0.0539792j -2.9191e-16+0.0137632j -1.15523e-16-0.0257689j -1.94552e-16-0.016341j 2.01267e-17-0.0188658j 8.6273e-17+0.00825706j 1.18173e-15-0.0152392j 2.40401e-16+0.0200964j -2.8389e-16-0.0207253j 4.01262e-16-0.00148689j -1.82813e-16+0.0322774j 3.66384e-16+0.0108215j -4.91731e-16-0.0192983j 1.19176e-15-0.0153749j -3.20327e-16+0.0192386j -4.1296e-16+0.0384418j 1.29876e-16+0.032988j -1.06208e-15+0.0266884j 4.26174e-17-0.0304559j -6.43952e-17+0.0113681j 2.27427e-16+0.0111045j -3.34596e-16-0.00999284j 2.01235e-16-0.000618286j -1.28243e-14-0.0169228j -7.00702e-16-0.0201899j -4.50855e-16-0.0122377j 7.05068e-17-0.00667437j 5.86844e-16+0.0262807j -6.45855e-17+0.00215482j -6.91189e-17+0.00758575j -2.0052e-16-0.00624363j 3.97769e-16+0.0290853j 3.79696e-16-0.00645552j 7.49566e-16+0.0117682j 1.79874e-16-0.0180759j 3.23549e-16-0.0212096j 1.8203e-16+0.0170859j 2.36515e-16+0.000596369j 6.58921e-16-0.0372315j -1.02153e-15-0.0358755j -2.31026e-17-0.013317j 7.6278e-18-0.0254257j -4.17318e-16+0.0243276j -1.28537e-15+0.0210735j -5.12148e-16+0.0101385j -1.42739e-15+0.0299123j 1.5411e-17+0.0222822j 3.81899e-17-0.00484328j 1.43853e-16-0.0154176j 3.81234e-16+0.0422678j -2.44985e-18+0.0307587j 2.26902e-16-0.00337962j 3.00048e-16+0.016949j 5.04633e-17-0.0258154j -2.87073e-17-0.0127812j 1.8256e-16-0.0353266j 9.4861e-17-0.00938335j 3.11225e-15+0.0186623j -1.20941e-16+0.0103944j -4.11993e-16-0.0233095j 8.72163e-17-0.00111475j 3.7794e-17+0.0591726j -1.14786e-16-0.0635159j -1.35575e-17-0.0152062j 5.66759e-17-0.0327901j 5.48043e-17+0.0270366j -8.73914e-17+0.0323005j -5.32218e-18-0.0112253j -4.89374e-17-0.000754349j -5.74044e-17-0.00887664j 5.53667e-18-0.0438644j -2.70483e-17+0.0119391j -8.71421e-17+0.0903043j 6.15631e-17-0.00976056j 1.00736e-17+0.0201157j -5.39584e-17+0.062237j -8.39743e-17-0.00294787j -2.05517e-17-0.00693462j -7.20526e-17-0.112885j -5.36342e-17-0.00476773j 
-1.62777e-17-0.0183348j -1.67595e-17+0.0261747j -7.13925e-18-0.0585246j -1.05016e-16+0.0913805j -1.03068e-16+0.174794j 3.89916e-17-0.0459761j -5.58299e-17+0.0872837j 7.49572e-17-0.0502827j -7.6381e-16-0.0212558j 2.55689e-18-0.0496691j -1.03571e-16+0.0436233j -1.71632e-17-0.0466985j 6.69805e-17-0.0180113j -1.9298e-17-0.00190296j -5.48984e-17-0.0790893j -5.19756e-17+0.078789j -7.27622e-17-0.0298835j 3.88479e-15+0.0308236j -9.97904e-17+0.0167076j -3.14374e-16-0.0295757j 2.93909e-16+0.0614735j -1.55473e-17+0.0279422j 3.84625e-16-0.00946686j -1.9131e-15+0.0241142j -2.78643e-15+0.0446945j -1.89464e-15-0.0321653j -1.73509e-15-0.0209384j 7.79423e-16-0.0457921j -3.24889e-15-0.0928548j -5.38796e-17-0.0153663j -1.22395e-17-0.0399679j -8.13043e-16+0.00105379j -1.62493e-16+0.0128483j -1.0045e-15+0.00500986j -3.69479e-15-0.0432235j -5.95142e-16-0.0409864j -1.45006e-17+0.0294171j -6.88953e-16-0.00448878j 2.75638e-16-0.0109143j 1.173e-17+0.0114611j -8.32352e-17-0.000227662j -2.76379e-16-0.0178066j 4.42298e-16+0.0400348j -6.7964e-16-0.00432897j -6.25988e-16-0.00966095j 1.50793e-15-0.028958j 3.32122e-16-0.0171522j -1.03562e-16+0.0238717j 4.20497e-16+0.0023901j -1.36372e-16+0.0385862j 2.87828e-16-0.0027014j -2.29554e-17+0.000286394j -1.49552e-16+0.0278703j 9.51821e-17+0.000834006j -6.53218e-16-0.0377195j 3.00111e-16+0.0130563j -1.80757e-17+0.0238587j 4.42865e-16+0.000127677j 9.57201e-16+0.036545j 6.13795e-16+0.0217156j -8.528e-17+0.00106932j 1.39392e-16+0.0101035j 1.95789e-16-0.00449409j -9.68185e-17-0.00533291j 1.28868e-16-0.00374919j -1.02627e-16-0.0169418j -3.01179e-16+0.00923394j -1.18051e-15-0.0278419j 1.81982e-16+0.000665098j 4.78305e-17-0.036267j -1.47412e-16+0.0079359j -1.91067e-16-0.0125364j -1.89888e-16+0.0143009j 5.07549e-16+0.017024j 5.1741e-16-0.0366023j 5.4861e-17+0.0154699j -5.76327e-17-0.0160845j 2.68527e-15-0.0451711j 3.94943e-17+0.0344319j -1.23617e-15+0.0194062j -1.93708e-16+0.0119303j -1.34236e-16+0.0105236j 8.97072e-18-0.0136606j -1.39848e-16-0.010208j -9.17151e-17+0.00907231j 1.77993e-16-0.0191394j -9.89031e-18-0.000992657j 4.81073e-17-0.0196278j 1.77243e-16+0.0455899j -1.24668e-16-0.0021192j -2.25462e-16+0.0588356j -5.96016e-15-0.0350495j 7.99535e-17+0.0105168j -6.06313e-17+0.00192j 9.67849e-17-0.00285339j 5.07173e-17+0.0723824j -6.21087e-17-0.0157251j -5.76553e-17-0.00712779j -5.91878e-17-0.00752104j 7.87356e-18+0.00831411j -2.23869e-17+0.0206867j -1.8928e-17+0.0765441j 1.50375e-15+0.0214643j 1.38216e-16+0.0380787j 4.03246e-17-0.00427022j -7.53869e-17-0.00785955j -2.2285e-17+0.0411909j 5.17737e-17-0.0808212j 4.21621e-17-0.0270257j 3.00784e-17-0.071622j 9.59807e-17-0.0894508j 1.66143e-18-0.080824j -6.19753e-17-0.0593732j -3.50232e-17-0.0186826j 
-9.0554e-18-0.0803846j 1.8165e-17-0.000741279j 6.67049e-18-0.128195j 1.94117e-17-0.0692297j 4.70204e-18-0.0462089j 3.87657e-17-0.127078j -8.39001e-17-0.0069646j 2.26841e-17+0.0260576j 2.39783e-15+0.0507037j -1.56256e-16-0.128565j -2.06309e-16+0.0960965j 5.74381e-18+0.04035j 1.92673e-16-0.0260918j -2.33648e-16+0.0412209j -1.93362e-16-0.103715j -9.88343e-17-0.0421458j 8.40785e-16-0.0649801j -1.63969e-14-0.139455j -1.55636e-16-0.0179941j -4.68345e-17+0.0357077j -1.81647e-16+0.0162298j -4.55394e-17+0.0378328j 9.22107e-16-0.0704261j 2.19609e-15-0.0196522j 4.64298e-15-0.0724912j -1.59266e-15-0.0437748j 5.38736e-16-0.0443721j -9.99071e-16+0.0130872j 9.63862e-16+0.0353403j 3.22415e-16+0.0191237j -2.44905e-16-0.015396j 4.2416e-15-0.0413392j 1.23011e-15+0.0119831j 1.10039e-15-0.00779275j 2.95528e-15+0.0340387j 4.84484e-16+0.00703556j 5.9823e-17-0.00288585j 1.13522e-15+0.0464106j -5.3533e-18+0.014621j -2.03965e-16-0.018581j 9.25437e-16-0.0119514j 4.54001e-16+0.0337525j -6.18635e-16-0.0510457j 1.37031e-15+0.0176193j 9.31387e-16+0.0126845j -1.56245e-15+0.0413281j -2.07372e-16-0.0671068j -1.16064e-15+0.00499559j 1.02129e-15+0.000949795j -7.71958e-17+0.0135736j -1.54609e-17-0.0111493j 3.85318e-16-0.00333636j 2.08508e-16+0.00168848j 1.70234e-16+0.0193001j 6.44751e-17-0.000245078j -4.79743e-16-0.00367773j 5.47196e-17-0.0119751j -3.3817e-14-0.0445383j 1.01645e-15+0.0131457j 6.26087e-16+0.0358577j -1.10665e-15-0.0161955j -8.02532e-16+0.0146063j 3.70291e-17-0.0263019j -9.40138e-18+0.000276822j -3.82713e-16+0.0233299j -5.49964e-16-0.00585104j -4.19203e-16-0.0474779j 1.16074e-15+0.0310484j 4.80455e-17+0.00966892j -4.38812e-16-0.0277992j -1.04095e-15-0.0178436j 7.05909e-17+0.011055j 9.28584e-17+0.0136951j -1.1409e-15-0.0315334j 4.48798e-17-0.00691271j -2.0294e-16+0.0315906j 2.60668e-16+0.00793576j -2.04929e-15+0.0314726j -2.52589e-16+0.0100938j -5.56673e-16+0.0127384j 1.72547e-16-0.0430226j -5.5858e-16+0.0209558j -3.69883e-17-0.0146616j 5.01321e-17+0.0218911j -3.43583e-16-0.0103475j 4.7839e-17-0.0236566j 3.73607e-16+0.0257766j -2.26576e-17-0.0170432j -2.21898e-16-0.0350597j 7.46865e-17+0.00164691j 1.82747e-16-0.00663638j -6.46383e-15-0.0381538j 9.29774e-17-0.0163912j -2.03189e-17+0.00788035j 1.30235e-16+0.016759j 5.20586e-17+0.0300843j -1.66298e-16-0.0561859j 6.5072e-17+0.00297879j 9.87466e-18-0.0285086j -2.13602e-17-0.0173194j -1.24823e-17+0.0119149j 2.1683e-17+0.0121778j 9.08858e-16+0.0108919j -1.01285e-17+0.0466518j 3.24042e-17+0.0566203j 1.92894e-16+0.00930847j 2.92865e-17+0.035278j -4.26957e-17-0.0228809j -5.81048e-17+0.00239143j -3.01655e-17+0.0289635j -8.30888e-18+0.113939j -2.76348e-17-0.00409468j -3.0041e-17-0.0245212j -2.84116e-17-0.00847024j 
-6.74851e-18+0.00330966j -8.16969e-17+0.0172228j 2.32161e-16-0.0244109j 6.67288e-16-0.0748717j -3.53491e-16+0.0388163j 6.09299e-16-0.0601191j -1.4426e-16+0.0239798j 2.75376e-16-0.0360362j 6.9848e-16+0.0236172j -1.98318e-16+0.0290685j -5.02443e-16+0.0495375j -2.73114e-16+0.0262488j 7.18033e-17-0.00264192j -5.43069e-16+0.0388966j 3.73881e-16-0.0388856j -6.08541e-17+0.00790365j 6.97235e-16-0.0409465j -5.03225e-15-0.0470962j -4.5023e-16+0.0267006j 4.09767e-16-0.0297867j 2.31007e-16-0.0359247j 1.37449e-16-0.00756656j 6.10513e-17-0.00299526j 7.45052e-16-0.0128692j 7.33226e-16-0.00784501j 8.19496e-16+0.0205602j 4.47394e-16-0.0273698j -4.17547e-16+0.00558468j 4.05993e-16+0.0244976j -3.14003e-16-0.00683325j 1.68235e-17-0.0247571j -6.55e-16+0.00374515j -9.04763e-17+0.0029352j -6.10506e-16+0.00406878j -1.83788e-15-0.0238915j -3.38824e-16+0.00698304j -2.25404e-16+0.0204573j -2.73082e-16-0.015579j -4.07284e-17+0.00981693j 7.64343e-17-0.000816826j 1.08747e-15-0.0145773j -6.21793e-17+0.0137235j -2.65984e-16+0.00679172j 2.33868e-16+0.00882348j -1.1029e-16+0.00708226j 2.99258e-16-0.0063167j -3.12539e-16+0.0104934j 4.08076e-16-0.00482233j -4.16755e-16+0.00421376j 6.18421e-17-0.00666663j -5.9024e-17+0.000248781j 4.25454e-16-0.0125636j 6.23437e-17-5.49153e-05j 2.25759e-16-0.0298265j 2.48586e-16+0.03311j -1.39369e-16+0.0158069j -2.98839e-16+0.0263917j 8.37637e-15+0.0112113j 3.04038e-16+0.00534201j 9.02569e-17+0.0154134j -2.44353e-16-0.00118386j -6.23638e-17-0.0177626j -4.67585e-16+0.0324856j 6.93069e-17-0.00445442j 1.00005e-15-0.0242636j 1.95748e-16+0.008747j 1.23488e-16+0.0028446j 3.75876e-16+0.0093555j -4.33029e-16+0.0268093j 8.24918e-18+0.0265782j 5.49438e-16+0.0100947j 1.52304e-16-0.0101736j 6.85611e-16-0.0342099j -7.80472e-16-0.0358218j -5.5489e-17-0.00831527j 2.99362e-18-0.0169952j 4.28566e-16-0.0124894j -1.17041e-16+0.000961205j -1.38626e-16+0.00119327j -1.14763e-15+0.0197382j -4.96939e-17-0.00783373j 5.08051e-16-0.00574216j -3.13439e-16+0.0248752j -1.67377e-16-0.0552386j 5.07986e-16-0.0236364j -4.10636e-16+0.0157344j 1.09124e-16+0.00853015j 5.00673e-16-0.0542727j -5.47689e-17-0.0186053j -1.17003e-16+0.000814001j 8.59755e-17+0.00567032j -5.10442e-15-0.0315178j 1.41524e-17-0.00149581j -2.59806e-16-0.0345794j -6.83267e-17-0.00695645j 4.53621e-16-0.0575722j 1.98431e-16-0.039453j -1.24858e-16+0.0179758j -4.35366e-16+0.0372345j -5.70833e-16+0.0892269j -7.07232e-18-0.00643102j -2.34042e-16+0.0355388j -4.24138e-16-0.0219092j -8.9945e-16+0.0890224j -1.68089e-16+0.0199704j 5.33479e-19-0.00650546j 1.36892e-16-0.0167934j 4.16589e-16-0.0444109j 6.42392e-16-0.0790366j -1.10466e-16+0.0214943j -2.30167e-16+0.0285256j -3.07049e-16+0.0349939j -1.25967e-16+0.0213167j -4.77685e-16+0.0580541j 
2.76928e-17+0.0388725j -3.53568e-17-0.0625977j -1.98619e-17+0.0512334j -1.31928e-16-0.0525847j -2.38103e-17-0.0379588j -5.1988e-17+0.0107064j -1.28058e-16-0.0974849j -6.30472e-17+0.0500545j -2.71582e-15-0.0636166j 9.42012e-17-0.0691807j 2.80094e-17+0.0348229j 7.71422e-17-0.0132557j 4.417e-17-0.0191506j 7.87197e-17-0.00722028j -3.64055e-17+0.0250628j -5.25707e-17-0.0255781j -1.18142e-16-0.0294021j 1.01846e-15+0.00843894j 1.93134e-16-0.00980322j 5.07806e-16+0.0243013j -4.3986e-16-0.0796085j 2.46094e-16-0.0489965j -3.80144e-16+0.0149961j 3.21265e-16-0.0340291j 3.40081e-16+0.0148477j -5.15687e-16-0.00782969j 5.44233e-16-0.0377397j -1.78747e-16-0.0145137j 2.1218e-15+0.0670614j 1.88194e-16+0.0158351j -2.4591e-16-0.00114128j 7.48804e-16-0.0144788j -2.27986e-16+0.0348721j -9.17675e-15+0.0587601j -2.10706e-15-0.0247479j -2.57326e-16-0.011723j 5.60932e-17-0.00236027j -8.33165e-16-0.0249773j 2.10175e-16+0.0410155j 3.27477e-16-0.0144052j 3.25368e-15-0.0544702j -3.58507e-16+0.00441492j 7.06027e-16+0.0025369j -1.77076e-15-0.0384758j -4.44947e-16-0.0501819j 4.51648e-16-0.00965279j 6.44098e-17-0.0413671j -4.50142e-16+0.00907726j 7.4895e-16+0.0181581j 1.03179e-16-0.0429874j 4.58279e-16+0.0242668j 3.04491e-16+0.000974013j 3.20413e-17+0.0263348j -1.8887e-16-0.0339631j -4.43534e-16-0.01562j 1.9572e-16-0.00841928j -3.73624e-16+0.0314025j -2.70365e-15-0.00467426j 8.59237e-16+0.0242385j 2.39443e-16+0.0118389j 1.8661e-15+0.0657711j 8.6974e-16-0.000403734j -1.9866e-16+0.028352j 2.16511e-16+0.0397221j -1.40648e-15+0.0471044j 2.45314e-16+0.0208231j 1.54797e-16+0.0162942j 3.69046e-17-0.00427906j 2.27026e-16-0.0224313j 5.3381e-17-0.00528919j 1.56054e-16-0.001204j 2.79841e-17-0.0244867j -1.67496e-16+0.0203651j 1.21983e-15+0.0369437j -3.67965e-16+0.0498422j 3.2546e-16+0.0315931j -4.02302e-16+0.0438263j -2.67219e-15+0.0422588j -3.05367e-16-0.021048j 4.63459e-16-0.00737515j 1.47649e-16+0.0318191j -2.80733e-16+0.00403266j -4.77025e-18-0.00210947j 1.39932e-16+0.00200484j -3.09166e-16+0.00470773j -1.52498e-16-0.0339058j -1.83268e-16-0.00273358j -1.26096e-16+0.0212748j -1.47449e-16-0.0251878j 1.23782e-16+0.0103641j 1.30605e-17-0.0362367j 1.51681e-15+0.00827921j -3.73894e-17-0.00563704j -6.98063e-17-0.00360667j -2.25174e-18+0.0255826j 5.76419e-19-0.0339033j -2.13933e-16-0.0509346j 4.32447e-17+0.0564966j 6.78541e-19+0.012276j 1.59933e-16+0.039094j -1.13992e-18-0.047714j -4.05129e-17+0.0235832j -1.79339e-15-0.0250287j -1.31784e-16-0.0408105j 3.47829e-17-0.0610637j 3.05671e-16+0.0822176j 4.30845e-17+0.0336537j -1.14492e-16+0.0282862j -8.6917e-17+0.0166582j 8.26868e-17+0.00588084j 1.03528e-16+0.0148699j 6.54349e-17+0.0990615j 6.56939e-17+0.00388107j 5.24439e-17+0.0583756j 
