0.00607394-1.25557e-15j -0.0456656-4.15928e-15j 0.0409897+3.65403e-15j 0.00267296+2.11339e-15j -0.0358697+2.85328e-16j 0.106454+1.07365e-14j 0.0231154+2.96038e-15j 0.0366742+1.67752e-15j 0.0045426-1.65319e-15j 0.0898383+8.1343e-15j 0.0168627+2.9082e-15j 0.0240553+6.41605e-15j -0.255808-1.29798e-14j 0.156061+2.18629e-14j -0.176656-1.64871e-14j 0.051745+1.11676e-15j -0.0149644-4.64379e-15j 0.0866501+7.31478e-15j 0.0181831+5.4412e-15j -0.0336246-3.84733e-15j 0.0537614+5.01822e-15j -0.0137292+1.08392e-15j 0.0488589+3.9579e-15j -0.0020147+8.3448e-16j 0.0595747+3.43023e-15j -0.0140953-3.24461e-15j 0.10136+3.83889e-15j -0.0139762-3.40236e-15j -0.120008-1.3608e-14j -0.0428327+4.25549e-16j 0.0104637+1.36576e-15j -0.00632578+2.68282e-16j -0.00301963-4.96306e-16j -0.0290942+7.88256e-17j -0.0276939-3.69029e-15j 0.0595958+4.55408e-15j -0.0274514-4.14364e-15j -0.0614753-6.0123e-15j -0.0355889-9.05929e-16j -0.0188337-1.07735e-15j -0.0207739-9.49323e-16j -0.00933623-8.1805e-15j -0.0317051-1.87669e-15j -0.00319739-6.02304e-16j -0.0270014-4.03743e-15j 0.0161926+1.42608e-15j -0.00908391-8.07383e-16j 0.00649117+9.38342e-16j -0.00134078-3.5946e-16j 0.0263686+3.26754e-15j -0.00439463-5.55113e-15j -0.0145028-7.16061e-16j 0.0217376+3.06244e-15j 0.00619821+1.02861e-15j -0.0200353-8.29569e-14j 0.00760868+5.84358e-15j -0.00689151-3.61222e-16j 0.00162408+6.45891e-17j 0.00530451+1.85549e-16j 0.0253937+2.78351e-15j -0.0059858-1.73566e-15j 0.00532407+2.80565e-15j 0.0196622+1.27837e-15j 0.00281991-1.35074e-17j 0.0180018+8.82517e-16j -0.00299293-1.07742e-15j 0.00151456+6.50289e-16j 0.0133443+6.62853e-16j 0.00347705-3.99267e-16j 0.00566032-1.86812e-16j 0.00495266-1.5851e-17j 0.0237813+3.56604e-15j 0.0259067+2.52914e-15j -0.0128985-1.08045e-15j 0.000220001-1.14833e-15j 0.0192534+2.7383e-15j 0.000313589-8.10702e-16j -0.0109132-1.17883e-15j 0.00779378+4.1817e-16j 0.0215678+1.19458e-14j 0.0111578+1.11821e-15j -0.00234866+1.47917e-16j -0.00240396-5.43258e-16j -0.00544197-8.33261e-16j 0.0115864+1.21649e-15j 0.00948122+2.21161e-15j 0.000304325+3.24386e-16j -0.0116767-7.83619e-16j -0.00533412-3.8487e-16j -0.00845922-9.864e-16j -0.00278134-6.25288e-16j 0.00278744+1.10095e-16j 0.00746006-1.97726e-16j -0.00288852+2.02704e-16j -0.00972996+2.50582e-16j -0.0181859-1.2299e-15j 0.0123678+1.32741e-15j -0.0122402-1.09609e-15j -5.44298e-05+3.5199e-16j -0.00315555-2.55204e-16j 0.00148086+2.92185e-16j -0.012322-1.11723e-15j 0.000870022+5.68171e-16j -0.00797417-8.85122e-16j 0.0019778+3.21134e-16j 0.00170891-2.16752e-16j 0.00792462-6.45295e-16j 0.0240226+1.79294e-15j 0.00587593+2.8674e-16j -0.00473692-9.66365e-15j 0.0242554+2.58054e-15j 0.00668969-5.34684e-16j 0.000796989-2.28265e-17j -0.00562833-2.81727e-16j 0.00350319+8.74018e-16j 0.00598637-3.35121e-16j 0.00219839+5.47968e-16j -0.00108882+1.2541e-17j 0.00552237+1.18621e-15j 0.0175797+1.50403e-15j -0.0171749+1.20446e-15j 0.00238399+4.02533e-16j -0.00415537+1.65912e-15j -0.0138957+2.16655e-16j 0.0225227+2.18782e-15j -0.0254712-2.26636e-15j 0.0167+1.42787e-15j -0.0073582-2.91801e-16j 0.00422513-4.95923e-17j -0.00558837-7.0332e-16j 0.00166172+4.08151e-16j 0.0100303+1.58453e-16j 0.00312243+1.35664e-16j -0.0162476-1.39762e-15j 0.00201095-1.08384e-17j -0.000922872+8.42625e-16j 0.0119102+1.79474e-15j 0.0200942+1.4605e-15j -0.00562422-1.26074e-15j -0.0157027-1.03645e-15j -0.0169823-1.14598e-15j -0.00621688-4.85772e-16j 0.00557745+4.94067e-16j -0.000908071-5.65832e-16j 0.000407579-8.88329e-17j 0.00142093+6.11132e-16j -0.02739-2.73326e-15j 0.0157206+1.83988e-16j -0.00937281-8.34942e-16j 0.00619691+9.79361e-16j -0.0137309-7.01764e-16j 0.00481206+9.64516e-16j -0.0147728-1.71526e-15j -0.0033866+1.39921e-16j 0.0118852+8.47405e-16j 0.00628803+9.32543e-16j 0.00519478+1.03537e-15j -0.0144319-1.18156e-15j 0.0103668+8.31386e-16j 0.000669621+4.26379e-16j 
-0.0459609-5.54556e-16j -0.00759041-1.89206e-15j 0.00453755+1.65211e-15j 0.0483542+1.10298e-15j 0.10213+7.54558e-16j 0.0308134+4.3089e-15j 0.0281392+1.37984e-15j -0.0270777+1.2521e-15j -0.0546795-9.83659e-16j 0.0170815+3.76903e-15j 0.0377903+9.03708e-16j 0.118001+2.81672e-15j 0.189124-6.73983e-15j 0.247791+1.03267e-14j -0.0377608-7.5447e-15j -0.0797548+8.57495e-16j -0.0871693-1.84117e-15j 0.00343646+3.36129e-15j 0.106879+1.97133e-15j -0.0274378-1.41876e-15j 0.0168392+2.39e-15j 0.0604676+4.75886e-16j 0.00848059+1.97189e-15j 0.0159287+3.84754e-16j -0.0582966+1.23297e-15j -0.0401103-2.31494e-15j -0.0213155+3.76061e-15j -0.0579935-1.62132e-15j -0.0808501-5.70824e-15j 0.116387+4.8372e-16j 0.0189432+7.47767e-16j 0.0234909+6.23754e-16j -0.0040968-4.36601e-16j 0.0417894-2.18506e-15j -0.0220328-1.19096e-15j -0.0517274+6.7928e-16j -0.0490869-2.99481e-15j 0.00884756-1.18664e-15j 0.0299086-1.48398e-15j 0.0126841-2.69957e-16j 0.0145024-1.01568e-15j 0.0517722+5.70063e-14j 0.00799005-2.79959e-15j -0.00947808-2.60818e-16j -0.0468352-1.67322e-15j 0.00198425+6.83478e-16j 0.000634078-1.67433e-16j 0.00616826+2.77959e-16j -0.00954419-4.08819e-16j 0.0246374+1.445e-15j -0.0122134-1.27701e-14j 0.0216558-1.14435e-15j 0.0293461+8.64669e-16j -0.0117803-7.14378e-17j -0.00102212-3.87068e-15j 0.00984364+7.13913e-15j 0.00126255-2.22473e-16j 0.000891205+2.27915e-16j -0.00142591+1.11786e-16j 0.000380333+1.421e-15j 0.0233798+6.98997e-15j 0.00431181-1.18673e-15j -0.00866048+5.98059e-16j -0.00149687+4.16405e-16j -0.0166212+2.44697e-16j -0.023506-2.27146e-16j 0.0101247-8.76914e-17j -0.0121061-1.276e-17j -0.0144454-6.86754e-17j -0.0154057-9.81882e-17j -0.0164716-4.85308e-17j 0.00120251+1.22299e-15j -0.000792621+8.4526e-16j 0.0064811-4.28039e-16j -5.33586e-06+4.90315e-16j 0.0318+9.9743e-16j -0.0103331-5.80348e-16j -0.016342-3.21306e-16j -0.00674178-4.71672e-17j 0.00148869+1.58599e-15j 0.00201864+5.55483e-16j 0.0104896-2.08361e-16j -0.00850658+1.38082e-15j -0.0150574-3.01309e-16j 0.006217+4.53583e-16j 0.0138471+1.26603e-15j 0.0198389+1.61493e-16j 0.00948811-2.02055e-16j -0.0085967+4.9207e-16j -0.0154311-1.5111e-16j -0.00535558-7.06211e-16j -0.00304525+9.01221e-17j -0.0165433+2.76757e-16j 0.0105642+1.03883e-15j 0.0237001-1.55345e-16j 0.00713641-5.83241e-16j 0.00679526+6.3345e-16j -0.00243826-6.21691e-16j 0.01098+1.55966e-16j -0.00451644-1.50565e-16j -0.00423338+3.21048e-16j -0.0146818-2.44424e-16j 0.0137713+3.40617e-16j -0.00550512-3.63658e-16j 0.00286864+2.29892e-16j -0.00841705-1.30369e-16j -0.00177598-1.01099e-16j 0.0104387+9.38836e-16j -0.0167847-4.41652e-16j 0.0111193+2.24961e-14j 0.0156989+1.19827e-15j -0.00763143+2.32074e-16j 0.00171055+4.59876e-17j 0.00400405-2.72561e-16j 0.0132983+4.64812e-16j -0.0234781-2.34505e-16j 0.00819771+2.14419e-16j 0.00282678+7.87527e-17j 0.0153229+9.5891e-16j -0.00311148+4.92338e-16j 0.0130618-2.09435e-15j 0.00172465+1.30271e-16j -0.00178956+7.09905e-16j 0.00716115-1.05983e-15j 0.00847444+1.05726e-15j -0.00794165-1.00143e-15j 0.00728489+6.30228e-16j 0.00921181-1.45327e-16j -0.00968577+3.77929e-17j -0.00581737-2.03841e-16j 0.0100001+3.42982e-16j -0.0167789+1.7529e-16j 0.000394706+1.34598e-16j -0.00209407-7.3388e-16j -0.00348217+8.85441e-17j 0.0237235+4.76418e-16j -0.00703911-2.38043e-16j -0.00906629+5.64713e-16j -0.0210309-4.6165e-16j 0.00435483-5.13658e-16j 0.00668612-5.47348e-16j -2.49937e-05-2.55377e-16j 0.000808771+2.29324e-16j -0.0139735-2.71184e-16j -0.00296993-3.50153e-17j 0.0131375+3.04316e-16j -0.0111602-1.1875e-15j -0.0293377+7.32192e-17j -0.00221289-3.57946e-16j 0.0125871+4.94732e-16j 0.014829-2.47794e-16j 0.0146664+5.70362e-16j -0.00955077-7.11226e-16j 0.0111215+5.45619e-17j -0.00475086+3.66934e-16j 0.00906424+3.88702e-16j 0.0154482+5.67732e-16j 0.00152785-5.16873e-16j -0.00113392+3.88741e-16j 0.00989274+2.04653e-16j 
0.00874838-1.20195e-17j -0.00332694+2.56335e-17j -0.00361587+4.80753e-17j 0.0413356+1.42774e-16j -0.0374784-8.77226e-17j -0.0147086+8.07673e-17j 0.0369882+4.61743e-17j -0.0756149+8.01077e-16j -0.0387903-6.43416e-17j -0.0317163+2.68396e-16j 0.101109-8.17471e-16j 0.086784-3.88866e-16j -0.0959046+3.61124e-16j -0.0407616-2.01676e-16j -0.0863583+2.09848e-16j -0.00528706-7.52601e-17j 0.0411532-1.66749e-17j -0.0481276-1.50333e-17j 0.0102761-1.80555e-17j -0.00898951-9.71176e-18j -0.0488037+3.03952e-16j 0.104243-9.06495e-17j 0.0468387-8.25568e-16j -0.0276256+6.52745e-16j 0.000141186-3.8578e-16j 0.108406+2.25849e-15j -0.0600012+2.62836e-15j 0.0492735+6.63337e-16j 0.0144805-3.3425e-16j -0.110304+2.75644e-16j -0.00628553-2.4602e-16j -0.0710229-1.48629e-15j -0.00575116+1.33574e-15j -0.150822+4.55849e-15j 0.0275399-1.34748e-16j -0.100154-2.43388e-15j -0.0587843-1.83068e-15j -0.00333918+1.91143e-15j 0.128741-2.67678e-15j 0.0355006+1.01457e-15j -0.0496152-1.15582e-15j 0.130671+1.40101e-13j 0.0854286-4.95009e-15j -0.0434052+7.92582e-16j -0.061921+6.14669e-16j -0.0471459+1.67231e-15j -0.019624+1.11903e-15j -0.00554193-1.46783e-16j 0.0453301+2.36965e-16j 0.0349296-1.03425e-16j -0.0456701-4.91782e-14j -0.000436423-1.92633e-15j 0.0406454-9.00684e-16j 0.0134856-2.08303e-16j 0.00337313+1.28782e-14j 0.0060622+4.92847e-15j 0.052292+1.6055e-16j 0.0277281+3.99405e-16j -0.0141187+1.58623e-16j -0.00656826+4.16717e-17j 0.0160204+4.62882e-15j 0.00307518-8.11465e-16j 0.0161135+2.35087e-16j 3.62312e-06-2.23183e-16j 0.00968885+2.96592e-16j -0.00963156-2.39787e-17j -0.040411+2.00413e-16j -0.00348723+1.15171e-16j -0.0417592+1.06495e-16j -0.0197532-3.03204e-16j -0.0140638+8.95736e-17j 0.00422851+3.58268e-16j -0.00267303-3.40267e-17j 0.0087162-7.33646e-16j -0.0117161+2.70764e-15j 0.0181692+1.13607e-16j -0.0234076+7.81416e-17j -0.00165805-3.99607e-16j -0.0171043-2.10832e-16j -0.0104876-4.69889e-15j 0.00680147-4.07947e-16j 0.0294348-7.81171e-16j -0.0131892+2.97183e-15j -0.0481584+4.86624e-16j 0.00487085-1.27781e-16j 0.012553+6.97967e-16j 0.0419437-2.2309e-16j -0.0121369+5.65001e-16j 0.00696938-5.4029e-16j 0.00794415-2.41073e-16j -0.00621253-5.83108e-16j -0.0443177+1.3555e-16j -0.00996639-7.22762e-17j -0.00155615+3.09365e-16j 0.0160265-1.07639e-16j -0.00902417-5.01507e-17j 0.0105554+2.26727e-16j 0.000757925+7.2464e-17j 0.00781989-4.94636e-17j -0.0391399-3.33071e-16j -0.0195897+4.7781e-16j -0.0195005+7.18723e-16j -0.00417423+1.83518e-16j 0.000505229-4.90874e-16j 0.0465435-7.01963e-16j -0.0308288+6.32422e-16j 0.028098-1.45666e-15j 0.0051967-1.29159e-15j -0.00562301-3.22189e-16j 0.0115966+2.30946e-14j 0.0303434-3.98795e-16j 0.0143333-1.56664e-15j 0.0206052+6.78695e-17j -0.0238932+1.63407e-16j 0.0217762+2.09195e-16j -0.0365946-1.10956e-17j 0.0437938-7.37354e-17j 0.0260466+4.61764e-17j -0.0242614-2.18575e-16j -0.00190878-5.95793e-17j 0.0127847-1.73719e-15j -0.00986893+8.67552e-17j -0.000302984+2.63661e-16j -0.00785311+6.34441e-16j -0.0151661-3.30634e-17j 0.0134563-2.17549e-16j -0.0160175+2.77361e-16j 0.00921613+1.56561e-16j 0.011679+4.37058e-17j 0.0119001-2.28274e-16j 0.0270712-1.78603e-17j -0.00906364-1.24729e-16j 0.0090393-4.12939e-16j -0.0271062-1.39265e-16j -0.00307107+7.31183e-17j 0.00320662-1.04119e-16j -0.0443269-3.91719e-15j -0.0214462-1.54013e-16j -0.0356812+2.41758e-16j 0.0201442-1.86086e-16j 0.0299912+1.233e-17j 0.0300484-1.98708e-17j -0.0173395+7.38863e-17j 0.000926285-3.05991e-17j -0.0215155+1.21412e-17j 0.00955712+3.06648e-17j -0.0242814+3.83273e-17j -0.0248565+5.24446e-17j 0.00323928-4.38454e-17j 0.0274003+1.44943e-16j 0.0312116+1.0847e-16j 0.00388741+8.33938e-17j 0.00576754-9.554e-18j 0.00650658+1.69685e-17j -0.00917035+5.84651e-17j 0.00965339+1.5473e-17j 0.000359455+6.67092e-18j 0.0118779+2.41843e-17j -0.0026169+2.21047e-17j 0.00608304+1.40481e-17j 
0.00178002+6.23e-18j 0.00658733-2.09943e-17j 0.0381662-7.44547e-17j -0.0184226+3.33479e-17j 0.00831912+7.50355e-17j -0.0263273-3.46465e-17j 0.0291291-5.68795e-17j 0.00334745-9.14629e-17j 0.00203751-3.49529e-18j 0.110646-2.42348e-16j 0.0350714-6.83655e-17j 0.0187539-4.86949e-17j -0.0135109-2.45312e-16j -0.117732+3.23258e-16j 0.0689892-1.05629e-16j -0.0370703+2.72267e-16j 0.092528-2.18662e-16j 0.0187998-6.54041e-17j 0.0133712+1.9734e-17j 0.0393258-2.10781e-16j 0.0370364-2.4072e-16j 0.0959241+1.50258e-17j 0.072567+1.68571e-16j 0.109755-2.51472e-17j 0.0332676+8.42231e-18j -0.0975454-1.5306e-15j 0.0436888-1.21793e-15j 0.0896869+2.40808e-17j 0.0539081-6.69996e-17j -0.0304999-4.13251e-16j 0.0443117-4.64403e-16j 0.085137+1.6999e-15j 0.00379436-6.40746e-16j 0.0201876-6.50137e-16j -0.0733194-6.82019e-16j -0.0220552-4.12635e-16j 0.00224354-6.56682e-16j 0.036166+7.50649e-16j 0.0412622-1.70146e-15j 0.00224524-1.95018e-16j 0.106942-5.48406e-16j -0.0841998-9.01966e-14j -0.0570224+3.19945e-15j 0.017293-2.59432e-17j -0.127165+5.28478e-16j 0.0184279-5.70336e-16j 0.0746229-8.93645e-16j 0.0509026+8.10105e-17j 0.0703299+1.30872e-15j 0.0598398+5.65626e-16j 0.0180261+1.84949e-14j -0.0278113+1.47373e-15j -0.0561815+4.66376e-16j 0.00666702+3.36713e-16j -0.00116506-2.91888e-15j 0.06148+4.29972e-14j 0.0457017+9.77446e-16j 0.00138794-3.65711e-16j -0.0372786-6.11789e-16j 0.0562936+1.34018e-15j 0.0456368+1.585e-14j -0.00823469-2.65443e-15j 0.0434085+5.46263e-17j -0.0325412-3.15781e-15j 0.0487909+1.37108e-15j 0.0338974-5.89471e-16j 0.0194919+1.84703e-16j -0.00453046-5.90372e-19j -0.0193371+1.35188e-18j -0.0107595-3.72631e-16j -0.00733117+3.78721e-16j 0.0307761+2.37978e-15j 0.0477919+1.61553e-16j -0.00894886-3.11453e-17j 0.00512493-2.42349e-15j 0.0479032-1.40232e-16j -0.0508407+8.27469e-16j -0.00877056-1.09728e-15j -0.0018519+1.00878e-16j 0.0424161+1.90367e-14j 0.0143908+3.85138e-16j -0.00433017-1.41137e-16j -0.00925363+8.85947e-16j -0.0115906-2.54947e-16j -0.0124571+8.9502e-17j 0.0315233+1.34274e-15j 0.00641513+7.56505e-17j 0.0603197-7.66202e-16j -0.0304028+1.7504e-15j -0.0113302+6.06984e-16j 0.0156024+1.07236e-15j -0.00676783-1.9972e-16j -0.00121947+5.9038e-17j 0.00528834+2.53686e-16j -0.00109386-1.47371e-16j -0.0244607+2.33796e-16j 0.0367764+4.62295e-16j -0.0121421+2.56611e-16j 0.0188085-7.28994e-17j -0.0124029+2.65648e-17j -0.0201012+1.13209e-15j -0.0320895+1.60307e-15j 0.00772854+4.71897e-17j -0.020497+1.81955e-16j -0.00238124+2.02977e-16j -0.00426004-1.12619e-16j 0.01024-1.18385e-15j 0.0225669-8.01627e-16j -0.0115763+3.03126e-16j -0.00978316-1.92427e-14j 0.0306511-3.17706e-16j 0.0152617-1.28824e-15j -0.000704867-1.24516e-16j 0.00372649+1.20376e-17j 0.0164005+3.65092e-16j 0.00640474+3.24932e-17j -0.0186757-3.98563e-17j 0.012504+8.09391e-17j -0.0204831-3.92586e-16j 0.0422853+4.87905e-17j -0.00941649+8.79292e-16j 0.00534174-1.21205e-17j 0.00981649-5.28197e-15j -0.0237771+1.98814e-15j 0.02091-1.31687e-16j -0.00536816+4.12054e-17j 0.0103911-6.14715e-17j -0.0118737+6.90121e-17j 0.0197634-7.35064e-17j -0.0014016-1.54203e-16j -0.00327946-1.05143e-16j 0.0175267-9.54214e-17j -0.0056002+4.88171e-16j -0.0215163+4.02128e-17j 0.0117482-2.91682e-17j -0.000404483+4.10417e-17j -0.0183752-1.59241e-15j 0.000149702+5.05222e-18j -0.0307137+2.23051e-16j -0.00311322+2.56505e-17j 0.00583039+2.39308e-17j 0.000127135+3.42991e-17j -0.00383915+1.02009e-17j 0.00340875+1.44764e-17j -0.0246865+2.96209e-17j 0.0194413+3.54839e-17j -0.0157704+6.51795e-17j 0.0288953-7.43392e-17j -0.000402394+4.70764e-17j 0.0474407+7.15433e-18j 0.00687505-7.16754e-17j 0.0137027+7.66965e-17j -0.0251738-1.20338e-16j 0.0174337-3.68468e-17j 0.0124988+2.95175e-17j 0.00909342+7.37176e-17j 0.0132521+1.8543e-17j -0.00340372+1.28764e-17j 0.00605239-2.59608e-19j 0.00213138+3.7895e-18j 
-0.00452648-7.00641e-18j -1.40385e-05-8.69281e-19j -0.0131118-1.52496e-17j -0.00253592-1.94058e-17j 0.0201407+1.26812e-16j -0.00119085-9.28722e-17j -0.0155057+4.92515e-17j -0.0337141+3.45561e-16j 0.0157829+7.72391e-17j -0.0290303+6.33316e-17j 0.0968679-6.91112e-16j 0.0143207-1.19678e-16j 0.0677648-1.71346e-16j 0.0289769+1.62667e-16j 0.0373836+3.24099e-17j -0.0871572+2.19064e-16j 0.0990931-5.56911e-17j 0.0383656+1.04268e-16j 0.0453514-1.9439e-16j -0.00384675+1.97439e-16j -0.0165107+2.52696e-17j -0.0819664-4.67631e-17j -0.0275565+6.32701e-16j 0.0367877-3.38817e-16j -0.0421326-1.03177e-16j -0.00591189-3.68268e-16j -0.0361831+8.18584e-16j -0.0506636-3.12179e-16j 0.0344672+3.00612e-16j 0.059437+4.45614e-16j -0.0277271+4.36764e-16j -0.0330886-9.34324e-16j 0.00486975+2.24542e-16j 0.0312535-8.15742e-16j 0.022556+4.031e-16j 0.0408281+1.06081e-15j 0.0305494+1.17038e-15j -0.0367668-1.11564e-15j 0.0168221+2.0818e-16j 0.0443934-5.98916e-17j -0.0539241-4.36754e-16j -0.00720801-9.75239e-15j 0.0705071-4.11137e-16j -0.00786176+3.4233e-16j 0.0541-2.10802e-16j -0.0672014+1.01301e-15j -0.0688104+1.23415e-15j 0.0173239-3.89305e-16j -0.0913081-2.33585e-15j -0.0783091-1.15964e-15j -0.133393-1.49357e-13j -0.0452779-2.28233e-15j -0.0682777-1.40316e-15j -0.0335213-1.49776e-15j 0.0522867+2.13052e-13j 0.0484875+3.54369e-14j 0.0187329+3.61918e-17j -0.102996-1.76512e-15j -0.123213-2.72225e-15j 0.0952387+3.23479e-15j 0.00187774+3.94147e-16j 0.0218611+7.07671e-15j 0.135807+7.84544e-16j -0.0349378-4.89003e-15j 0.0913009+1.80822e-15j 0.0367484-1.08732e-16j -0.0155051+6.20683e-16j 0.0177697+1.35956e-15j -0.0772842-1.82098e-16j -0.0462323-1.61249e-15j 0.00331032+6.07419e-16j -0.00305696-4.23309e-16j -0.0442908-1.42763e-15j -0.0227325+2.18831e-15j 0.0493703-9.6058e-15j 0.0242844+1.42463e-15j -0.0295312+4.79532e-17j -0.0422592+1.26621e-15j -0.0477045+4.78166e-16j 0.040384+1.75009e-14j 0.00507369+4.77038e-16j -0.011658-3.17767e-16j -0.0233153+3.46822e-15j 0.0268015-6.04846e-16j -0.0326522+3.9042e-16j 0.0204466+9.59312e-16j -0.0126615+4.77286e-16j 0.0616502-9.84808e-16j -0.0342743+1.44675e-15j 0.0126523+1.85109e-16j 0.0244776+1.85229e-15j -0.0233985-1.27905e-16j -0.0116663+2.62366e-16j -0.00249749-3.72767e-16j 0.00175695-2.90843e-16j -0.00924859+1.17703e-16j 0.0150591+4.04859e-17j -0.0223659-1.00574e-16j 0.0107023+7.73701e-18j -0.0134593-3.75688e-17j -0.013748+4.33263e-16j -0.00595081+3.25949e-16j 0.0187076+1.31676e-16j 0.00531936-1.299e-16j 0.0378283-8.47825e-16j -0.0236429+4.02209e-16j 0.0194715-6.02121e-16j -0.000247483-8.44802e-16j -0.0177898+1.83915e-16j -0.00740706-1.40905e-14j 0.057881+3.3768e-16j -0.00863199-5.72783e-16j -0.00463399-4.28496e-16j 0.00104719+3.08565e-17j 0.00539756+3.13196e-16j 0.033241+2.47289e-16j -0.0192283-1.84622e-16j 0.0176406-9.69258e-17j -0.0482783-9.58127e-16j 0.0244687+1.41759e-16j -0.01064+8.75331e-16j -0.00526798-5.59512e-17j 0.0144292-7.59503e-15j -0.0214542+1.69503e-15j -0.0277116-3.82636e-17j 0.0316047-1.39729e-16j 0.00416453+5.29469e-17j -0.0132102-3.38026e-17j -0.00440348-2.08011e-16j 0.0251182-1.54817e-16j -0.0411881-2.67415e-16j 0.0320315-1.03466e-16j -0.0102664+7.51341e-16j -0.0242125-1.22459e-16j 0.0251784+1.77805e-17j -0.00666425-4.09559e-17j -0.0126396-1.08174e-15j 0.0012117+6.14897e-18j -0.0113408+8.3858e-17j -0.00711183+6.33625e-17j 0.0193924-6.14331e-18j 0.0278986-7.22972e-19j -0.00995828+1.53779e-17j 0.0470995-1.88554e-18j -0.0274855+3.51312e-17j -0.0142459+2.40867e-17j 0.0311113-5.47453e-17j 0.0172509+1.99636e-17j 0.0104534+1.23188e-17j 0.0335344+3.15463e-17j -0.00227838-2.8826e-17j -0.0120115-1.3417e-16j -0.00990078-1.20416e-16j 0.00718936-1.41884e-17j 0.0101052+3.65808e-17j -0.00196735+3.51498e-17j 0.000861227+5.78893e-18j -0.00137176+2.46478e-18j 0.00154119+1.03707e-17j -0.00314629+4.48814e-18j 
