-8.61594e-16+0.164639j 4.00237e-15-0.251223j -3.27262e-17-0.130593j -3.71967e-17-0.00314118j -3.53239e-17+0.0190025j 5.00039e-17+0.0196778j -1.74046e-16+0.125631j 4.29397e-16+0.248588j -1.40884e-16-0.0582388j 2.73283e-17-0.0210832j -4.09962e-17+0.00240481j -5.58598e-18-0.0327284j -8.50529e-16+0.134889j -4.91846e-16-0.29232j 1.56587e-16+0.0920515j -1.4484e-16+0.100341j 3.79164e-16+0.0353533j -9.15822e-16+0.0699207j 1.70489e-16+0.00266062j 1.935e-17-0.00141842j 2.08985e-16+0.0093188j -2.87491e-17+0.00940913j 1.77322e-17-0.00386227j 1.23867e-16-0.0118383j -2.53462e-16+0.0482469j 3.33893e-16-0.0168947j -1.45195e-15-0.0406055j -2.49773e-16-7.75796e-05j 1.63623e-16-0.0254262j 2.5632e-16+0.0358647j -1.90925e-16-0.0442997j -3.6447e-16-0.0560998j 8.5114e-17+0.037122j 1.64314e-16-0.00841381j -3.39627e-16+0.0269356j 1.21992e-15-0.0172718j -1.94319e-16+0.0253099j 7.26707e-17-0.0050862j -5.23959e-16+0.00112473j 1.41901e-16-0.016422j 9.07654e-16+0.0125838j 4.30999e-16-0.00937577j -5.33036e-16+0.0244042j -8.77545e-16+0.00540298j -1.89745e-16+0.0127112j -6.03605e-16+0.00137783j 4.26482e-16-0.0018101j -1.27784e-15-0.0213923j -5.82204e-16+0.0309551j 3.1409e-17-0.00214262j -4.39249e-16+0.0137873j 7.12206e-15+0.0293079j 4.57934e-16+0.0187214j -5.45443e-16-0.00539855j -7.58979e-16-0.0333077j 1.08577e-14+0.0187896j -1.95348e-15-0.0144777j -1.79911e-16+0.0215541j -5.89617e-16+0.0198757j 1.24588e-15-0.0394137j 4.56583e-16-0.014969j 7.8452e-16-0.0139422j -6.00916e-16-0.0235577j 1.04749e-17-0.00418987j 2.51606e-16+0.0195774j 5.56447e-17+0.00774788j 1.13944e-15+0.0194753j 2.75933e-16-0.0252022j 2.17359e-16+0.0116386j -2.05155e-16+0.0132956j 7.65905e-17+0.00368589j 9.62721e-16-0.00653844j -5.42635e-16+0.0138978j 1.86524e-16-0.00720014j 7.48609e-16-0.0123516j 1.43505e-16-0.024023j -2.35295e-16+0.00582075j 9.62497e-17-0.0239871j 4.60239e-16+0.00251121j -5.73589e-16-0.00657413j -6.15434e-16-0.0319174j 2.48111e-15-0.000741222j -2.11365e-16-0.0328699j -3.95245e-16+0.00809178j 2.67899e-16+0.0305048j 1.26601e-15-0.00459648j -5.10438e-16+0.0291044j -7.42916e-17+0.0259343j -1.39846e-16+0.0229627j 9.48463e-17+0.00908227j 4.56339e-16-0.00648732j -2.73611e-16+0.000618293j 1.46071e-16+0.0160649j 1.13486e-16+0.00683635j 3.67682e-16-0.0103489j -9.03071e-16+0.0134338j -3.7744e-16+0.076037j 3.29812e-16+0.0123789j 1.53242e-16+0.0234961j 5.60919e-17-0.0207101j -4.14569e-16-0.0266799j -9.42078e-17+0.0158682j 2.96134e-16+0.00929526j -1.1835e-16-0.00525043j 3.16606e-15-0.0301444j 6.33598e-17+0.0133621j 3.50199e-17-0.0254501j 4.72217e-17+0.0053662j -7.72514e-18+0.0141854j 7.31678e-17-0.00280553j -2.67442e-17+0.00795433j 8.35367e-17+0.00257398j 5.24345e-16-0.0340644j 1.15979e-15+0.0256001j 5.31315e-17-0.0089947j 4.23911e-17-0.0030888j 4.5448e-17+0.0305512j -3.99676e-18+0.0168083j -2.18484e-17-0.00384916j -2.69522e-17-0.0097j -8.3602e-17-0.0352063j 5.15044e-16+0.0202181j 1.50249e-16-0.0768822j -2.69816e-17-0.0160204j 3.04852e-17+0.0217705j 2.95741e-17-0.014021j -9.63629e-18-0.0269873j 3.3305e-17-0.088649j 3.17662e-17+0.0170737j 4.7139e-18+0.0462828j 8.1565e-17+0.0254975j 5.44932e-18+0.0241779j 1.00526e-16-0.127336j 5.66679e-17-0.0225589j -8.59275e-16-0.050254j -1.43192e-16-0.129568j 
2.29337e-16+0.226288j -1.78638e-15+0.168132j 6.9484e-17-0.132864j 6.55065e-17-0.14165j 6.13735e-17-0.113998j 2.14474e-16-0.0156307j 1.90652e-16-0.27891j 1.45411e-16+0.108857j -1.09018e-16+0.147027j -1.71963e-16+0.0192436j -1.55747e-16+0.100476j -2.53044e-16-0.02062j -2.10201e-15+0.243564j -1.35741e-16+0.152307j -2.71327e-16+0.162344j 6.3019e-17-0.0335503j -1.74048e-16+0.0512966j 3.67285e-16-0.00372019j 9.2157e-17+0.0296236j -4.48729e-16+0.0401926j 7.1872e-16+0.0372337j 1.85763e-17-0.0458137j 1.40428e-16+0.021264j 8.0547e-18+0.0302149j -1.76318e-16-0.0224143j 2.8485e-16-0.057779j -3.02331e-16-0.00755587j -3.78318e-16-0.055856j -1.99486e-16+0.0315312j 6.93992e-16+0.0398135j -9.79065e-17-0.00337552j -8.82641e-17+0.00203563j 1.77171e-16+0.0142301j 4.84707e-17-0.00929662j 4.022e-16+0.0104075j -2.36431e-15+0.0539331j 5.6393e-17-0.0164139j -6.77408e-16-0.00470495j 6.56167e-15-0.0135009j 1.26193e-16+0.0160398j 1.12991e-16-0.00269189j 5.79945e-16-0.0122326j -9.07733e-16+0.0454078j -1.50701e-15+0.00228253j -9.62143e-16+0.00772778j -6.77904e-16+0.0351067j 1.37388e-16+0.0132474j -7.47119e-16-0.0168659j -3.01568e-16+0.00507065j 2.18609e-16-0.0157622j -9.41358e-17-0.0108448j -6.30795e-15-0.024812j 7.10192e-16+0.0220271j -1.35553e-15-0.0339656j -9.12553e-16-0.00572787j 1.32459e-16+0.000551262j -1.31396e-15-0.012665j 9.21698e-17-0.00158021j -1.15809e-15+0.0376884j -3.84035e-16+0.0161069j 2.40153e-16-0.017598j -2.57451e-16+0.016669j -1.85795e-16+0.037901j -3.2246e-16+0.00667403j -6.25963e-16-0.00961518j 3.48763e-16+0.0257602j -1.42822e-16-0.00225991j -2.69856e-16-0.0155146j 1.23715e-16+0.0245546j -2.95395e-17-0.0179079j -2.71949e-16-0.0011238j 2.18795e-15-0.0340356j -1.24876e-16-0.01412j -1.2374e-16-0.016216j 1.84095e-15-0.0200487j -2.60707e-16-0.00883853j 3.47497e-17-0.00692831j 1.90001e-16-0.0196012j 5.95403e-16+0.0211407j -5.08145e-16+0.0137162j -4.02538e-16-0.0268183j 2.60143e-15-0.00452472j 2.06101e-16-0.0166494j -3.63571e-16+0.00789879j 4.52848e-17+0.00217441j -8.98756e-16+0.00446192j -1.29837e-17+6.80381e-05j 1.65685e-16+0.0256954j 4.52506e-17-0.0112383j 9.92868e-17+0.0107757j -5.57571e-16+0.00356472j 1.81523e-16-0.0137697j -4.31988e-16-0.0403539j 1.93708e-17+0.00986462j -6.65308e-16+0.016997j 6.80158e-16-0.0100646j 3.65934e-16-0.0652981j -6.56684e-16-0.0304588j 2.87287e-17-0.00073642j 8.27756e-17+0.00407933j 4.33083e-16+0.0277184j 4.51217e-16+0.00168962j 1.54836e-16+0.0284092j -3.31405e-16-0.0559767j -1.16409e-16+0.00203786j 5.03775e-17-0.0225539j -1.24041e-16+0.0137436j 7.212e-17-0.00344743j -1.24721e-16+0.0280235j -4.2422e-16+0.0221801j -4.84089e-17-0.0170702j 1.57548e-17-0.0554673j -3.54866e-16+0.0398186j 1.38593e-15+0.0229682j -2.61363e-17+0.02088j -2.99105e-16+0.0306933j -5.85177e-17+0.00963015j -2.44448e-18-0.0373307j -2.30918e-17+0.0404827j 2.87272e-17+0.00916777j -2.56746e-17-0.0247967j -3.91861e-16-0.0242142j 3.64125e-16-0.0834413j -1.63677e-16+0.0880473j -7.39655e-17-0.0405307j -6.94734e-17+0.0158747j 1.58829e-17-0.024932j -5.28328e-17-0.01317j -6.41162e-17+0.0450448j -1.0844e-18+0.0327396j 5.83078e-18+0.0037931j 2.79759e-17-0.0165763j -7.82136e-17+0.0155768j -9.21856e-17+0.0915207j -1.12907e-15-0.132408j -3.88289e-16+0.0659946j 
1.62671e-16+0.053766j -7.16218e-16+0.0648319j -3.45558e-17-0.112816j 1.08199e-16+0.30161j 1.48293e-17+0.0738925j 1.65676e-16+0.0522133j -1.14404e-17+0.122082j -3.86949e-17+0.0628031j 9.95827e-17+0.196016j -2.7624e-17+0.108451j -1.40672e-17-0.0180595j -2.86599e-17-0.0227069j -1.33147e-15+0.177951j -2.23008e-16-0.161501j 2.26526e-16-0.145638j 9.69327e-17+0.0869023j 5.2311e-16-0.0640753j -1.10006e-15+0.0504353j -1.45067e-16+0.0274024j 1.11355e-15-0.112547j 8.01755e-16+0.0275673j 4.02271e-16-0.0832661j 1.89269e-16-0.0160737j -3.01153e-17-0.0350514j -7.98908e-17-0.100195j 3.2541e-16-0.10183j -7.65605e-17-0.00393709j 3.49786e-16+0.0152932j 1.97913e-16+0.0117994j 2.61795e-16-0.0066919j 6.7677e-16+0.113994j -3.13315e-16-0.0343639j -3.25011e-16+0.00200729j 7.13726e-17-0.0325246j -4.87684e-16+0.0107595j 1.75627e-15-0.0314643j 2.18554e-16-0.00350398j 1.00817e-15-0.00849312j -1.11147e-14+0.0216847j 2.54276e-16+0.0482669j -8.68144e-16-0.0206495j 9.00995e-17-0.00318573j -6.28657e-16+0.0319313j -8.25949e-16+0.0135335j -3.6176e-16-0.00224603j -1.01292e-15+0.0223375j 7.31081e-16+0.0286642j -1.54431e-15-0.0369667j 2.46627e-16-0.00174637j 1.14943e-16-0.0164087j 6.69599e-17-0.0114103j -6.51531e-15-0.027504j 5.70152e-16+0.0180268j 3.09744e-16-0.000876829j 4.35615e-16+0.0505202j 4.30544e-15+0.00581368j -9.98229e-16-0.0188975j -3.54923e-16-0.0251959j 4.57746e-16-0.0457579j -5.57809e-16+0.0327155j -1.38398e-16+0.0199219j 9.91575e-16-0.0583906j -5.45828e-17+0.00511025j 5.28926e-17+0.0174756j 2.21657e-16-0.00166155j 4.63067e-16-0.034534j 3.03661e-15+0.0750117j 1.04004e-16-0.00412723j 2.01406e-16+0.0139736j 4.63436e-16-0.0133201j -1.73825e-16-0.0222913j 9.7933e-16-0.0186084j -1.37076e-16-0.0121498j -4.07661e-16-0.00101953j -4.15862e-16+0.00686261j -2.65417e-17+0.000381495j 7.10419e-17-0.00931827j -2.80072e-16+0.027108j -3.31408e-16-0.0209791j -2.9173e-16+0.00265556j 6.94903e-17-0.00814846j -3.23508e-16+0.00628659j -6.52349e-16-0.0315531j 1.37356e-16+0.00467274j -1.99566e-16+0.00964107j -8.13715e-15+0.0356752j 5.38469e-16-0.00671296j -1.81932e-17-0.0510799j 1.96985e-16+0.0280904j 1.88527e-16-0.00878134j -1.73858e-15+0.0193545j 2.67614e-17-0.0408995j 3.54833e-16-0.00579107j -3.26359e-16-0.0245001j -4.32095e-16+0.0064891j 2.793e-16-0.00961772j 1.11833e-16-0.0206162j 5.39001e-17+0.00854415j 1.34998e-16-0.0101854j -5.52558e-17+0.0406716j -2.59086e-16-0.0119436j 2.74779e-17-0.0114801j 2.83281e-16+0.0364879j 3.28504e-16+0.0483232j 1.85893e-15-0.0170488j 6.54933e-17+0.0199611j -7.17653e-17+0.0450742j 1.06844e-16-0.0428385j -2.05473e-16+0.0276924j -6.89977e-17-0.00219018j 3.50002e-17-0.0121323j 1.03319e-16-0.0078022j 3.87365e-16-0.0339384j -1.22166e-15-0.0255749j -1.6112e-16+0.0958378j -5.50682e-16+0.0584348j -4.15716e-18-0.020685j -1.97497e-17+0.0303993j -8.99677e-18-0.0244619j 4.27622e-17+0.065133j -5.40662e-17-0.0810498j -4.1021e-17-0.0109422j 2.17764e-16-0.0816514j -5.73795e-17-0.0112717j 1.19982e-17-0.0258547j -1.1209e-17+0.0650211j 1.42388e-17+0.135668j -1.69381e-17-0.0197723j -3.44666e-17+0.0374391j 1.40203e-17-0.107579j -1.61339e-16-0.0426671j -3.57118e-17-0.0646478j -2.20668e-17+0.0682297j -7.02808e-18-0.0164886j -1.21929e-15-0.126108j -2.77909e-16+0.0433915j 
2.14896e-16-0.027286j -9.85924e-16+0.0718727j -6.52119e-17-0.0806344j -2.03939e-16-0.170661j -8.61694e-17+0.0213858j 6.07292e-16+0.100393j 4.31739e-17+0.115464j -1.99508e-16-0.0312226j 2.49287e-16+0.150278j 7.00807e-17+0.17675j -3.44501e-17-0.0281598j 5.52419e-17-0.0324242j -1.11187e-16-0.0039362j 4.24236e-16+0.113771j -1.78236e-16+0.102737j 3.74071e-16+0.131191j -3.09227e-16+0.136551j 1.01766e-15-0.0102258j 6.78739e-17-0.144674j -1.06942e-16-0.018396j 3.55654e-15+0.171211j 2.24072e-16-0.0111127j 2.32266e-16-0.119905j -3.66177e-16-0.0541376j 7.62044e-16-0.182639j -1.20861e-15+0.0418824j -3.53035e-15-0.107344j 5.89487e-16+0.066834j 4.34234e-16-0.0533723j -5.25533e-16-0.0142553j 1.09657e-16+0.0241424j -6.6861e-17+0.0276531j -1.9536e-16-0.00974331j -8.19728e-16-0.0761586j -1.01331e-15-0.005931j 9.52802e-17+0.00517655j 9.80077e-16+0.0205123j 1.62659e-15-0.0695373j -2.32616e-14+0.0419437j -7.54524e-16-0.00140576j -4.39715e-15-0.0632752j 4.19867e-16+0.0165203j -1.18801e-16+0.0264635j -2.98453e-16-0.026099j 4.45857e-16+0.0167673j -4.28827e-16+0.00468408j 6.80131e-16+0.0156564j -1.01873e-15-0.023712j -1.52238e-17+0.0240928j 1.65902e-16+0.0454661j 2.12228e-16-0.0147748j 1.22786e-14+0.0518152j -2.05361e-16-0.0407673j 1.82646e-16-0.0117857j 3.07608e-16+0.0209932j 1.10934e-16+0.00078592j 1.10402e-15+0.00529458j 4.00287e-16+0.029197j -3.82744e-16+0.0318927j -7.49814e-17-0.0135397j 4.52304e-16-0.00673957j -1.36734e-16+0.0144458j -1.05071e-15-0.041596j 1.60694e-16-0.0143545j 9.60748e-16+0.10935j -4.09368e-16-0.0124814j 1.34496e-15+0.0194817j 4.69475e-16-0.0352129j 7.43059e-17+0.0138274j 1.3589e-16-0.0247258j 1.78524e-16+0.0202554j 3.66336e-16+0.00110416j -4.02883e-17+0.0220412j 4.22222e-17+0.0321002j -4.4738e-16+0.00284199j 1.95705e-16+0.0144198j -2.00637e-17+0.0133593j 1.34573e-16-0.00433179j -5.46521e-16-0.0328435j 6.92447e-16-0.00659215j 7.95357e-16+0.0450309j -1.56651e-16-0.00994252j 1.0314e-15+0.0579113j 5.07443e-16-0.0330533j -4.21645e-17-0.0120881j 5.62736e-15-0.0279797j 1.15602e-16-0.00307325j -1.61708e-16-0.0384592j -9.55558e-17+0.0157646j -2.8712e-16-0.0471978j 1.82505e-17-0.000162883j 1.43366e-16+0.0208906j -2.08987e-16+0.00816157j 1.64318e-16+0.0105817j 2.0597e-16+0.000892295j 6.13292e-16-0.0231481j 2.64745e-16-0.00716086j 1.00016e-16+0.00568285j -1.89059e-16+0.000707805j -9.33751e-18+0.0171793j -1.63614e-16+0.00650492j -4.65651e-16-0.0501695j -3.96954e-16-0.0110554j 5.16416e-16+0.0449571j 1.23417e-15-0.0106083j -9.43877e-17-0.0426368j -1.04255e-16+0.0503265j -1.42477e-16-0.0323326j 4.36761e-17-0.0408972j -2.12753e-16+0.00588267j 5.02699e-17-0.0186963j -3.40047e-17+0.0330506j -4.93707e-19-0.012138j -8.78836e-16-0.0173209j -5.99153e-17-0.00827239j -2.62876e-16+0.0357524j 1.45795e-17+9.56599e-05j -6.24052e-17+0.0130954j -4.49846e-17-0.000792338j -4.87607e-17-0.0271317j 3.796e-17+0.00761004j -5.78937e-16-0.0275113j 1.28826e-17+0.0371839j -1.82925e-17+0.079286j 3.21392e-18+0.0342486j 9.91547e-19+0.0182684j -4.52166e-17-0.0268741j 4.928e-18+0.0284975j 2.36784e-17-0.00420844j 2.06902e-17+0.0343555j -6.01758e-17-0.0292647j 9.2044e-17+0.0817085j -3.54535e-17-0.0570609j 6.41565e-17+0.059926j 8.29595e-16+0.054996j 2.25147e-16+0.0858794j 
-1.17345e-16+0.0589282j 5.34889e-16-0.0254128j 4.98904e-18-0.0910946j -1.20685e-18-0.107601j 1.5639e-16+0.210429j -7.32127e-16-0.108662j 1.81589e-17-0.0378965j 4.92882e-17+0.0510521j -2.71695e-17+0.0275564j -1.00435e-18+0.0660441j 5.81632e-17+0.20513j 1.11735e-17+0.0250742j -3.1977e-16+0.0201978j 8.78799e-17+0.0520044j -3.47473e-16+0.167184j 5.05268e-17+0.0945788j 1.24625e-15-0.0978795j -2.77425e-15+0.160823j -7.17398e-17+0.0215263j -3.58104e-16+0.0294671j 2.06286e-15+0.100304j -4.72546e-16+0.078959j -1.10228e-16-0.0146673j -1.60036e-16-0.0502675j -6.94121e-16+0.0052118j 1.04317e-15-0.124489j 1.8454e-15+0.0684029j 5.95968e-16+0.0753932j -5.31964e-17-0.0299708j -5.52947e-16-0.106774j -3.13182e-16-0.0374047j 4.41655e-16-0.0375912j 1.02352e-16+0.0289802j 5.72257e-16+0.139672j 1.654e-15-0.0457753j -2.35541e-15+0.0269594j -4.54943e-16-0.0262283j 1.61838e-15+0.0157984j -2.00656e-14+0.0412507j -1.62263e-16+0.00219135j -2.97148e-15-0.0517228j 9.14718e-16-0.0424236j 2.53807e-16-0.0093811j 1.81849e-15-0.0229418j 1.12619e-15-0.000960579j 1.65907e-15-0.0734735j 7.419e-16+0.0216075j 2.48902e-16+0.0289041j 4.66723e-16+0.00684988j 8.03325e-16+0.0248491j 3.53364e-16-0.033229j -1.62091e-14-0.0689236j 7.68905e-16+0.0198388j -5.49209e-16+0.0202381j -4.47367e-16-0.0580165j -5.43866e-15-0.00923612j -8.95024e-16-0.000161125j -2.46535e-16-0.048924j 3.16727e-17+0.02185j 2.35167e-16-0.015064j -1.46185e-17+0.0365054j 2.99908e-16-0.0086049j -5.67191e-17-0.0245502j 3.98389e-16-0.0315115j -1.48373e-16+0.0128542j 2.71587e-16+0.0174453j -3.55866e-16-0.0112595j -3.42287e-16-0.0121284j -2.11428e-16-0.0172798j -3.48646e-16-0.00875527j 6.19459e-17-0.0210772j 2.77354e-15-0.0346209j -7.61827e-16+0.0154726j -1.37683e-16+0.0379079j 1.91918e-15-0.028583j -5.00255e-16-0.0122762j 7.99582e-17-0.0173087j 5.00723e-16-0.0244674j 2.25045e-16+0.0238628j -4.5717e-16-0.0041631j -3.45947e-16+0.0064439j -1.05086e-14+0.0266804j -1.4188e-15+0.0274307j -9.99008e-16+0.0183805j -2.37806e-16-0.012105j 6.08594e-15-0.0272236j -1.00759e-15+0.0397745j -1.96081e-16+0.0334331j -3.31371e-16-0.0291103j -1.01725e-16+0.0139317j -6.39683e-16+0.0108395j 3.50972e-16+0.0390334j -4.99356e-16+0.0135869j -1.51096e-16+0.0676066j 8.85607e-16-0.0202119j 1.64371e-15-0.0832281j 8.86924e-16+0.0424618j 4.24874e-16+0.0187597j -1.62708e-16+0.00766172j -1.47895e-16-0.021126j -1.04599e-15-0.0545814j -5.28435e-16-0.0264504j 1.25703e-16+0.00996316j 6.78415e-17+0.0120072j -5.45741e-15+0.0502275j 2.56491e-17+0.0197235j -3.76275e-17+0.0621703j -1.32466e-16+0.0217937j 3.39158e-17-0.0309047j 6.12606e-17-0.00108949j -5.7514e-19+0.0282672j -1.57388e-17+0.000617919j 7.79837e-17-0.0212894j -1.69272e-15-0.0317184j -3.14199e-17-0.0155861j -1.55256e-16+0.0302955j -7.49563e-17-0.0606327j 5.42486e-17+0.0741598j 3.10488e-17-0.0387311j -6.59466e-17-0.0237923j 3.37605e-17-0.0210386j -2.54135e-16-0.0132218j -1.12503e-16+0.0459145j 1.40425e-16-0.00254581j -4.26128e-17-0.0652539j 3.06802e-17-0.00977591j -1.72469e-17+0.00811345j -2.41291e-17-0.0049486j 6.15854e-17-0.0228923j 2.24098e-17+0.0718007j -1.93339e-16-0.0495826j -4.48982e-17-0.0565354j 6.4195e-17-0.0820845j 4.30251e-17+0.0129317j 1.37055e-16+0.0141982j 1.80924e-17-0.0046766j 
-1.0138e-16-0.0318766j 2.72018e-16-0.0294798j 7.53431e-18-0.0665272j 8.95861e-17+0.0373067j 1.5419e-16-0.040896j -1.25866e-15-0.205276j 1.99416e-16+0.182087j 5.82838e-17+0.0622034j -8.27595e-17+0.0298002j -1.72181e-18+0.043281j -6.57382e-17-0.0392862j 1.50918e-16-0.134244j -9.18287e-17+0.0340106j -5.06391e-16-0.170545j 1.02508e-16+0.0809913j -2.25797e-16+0.0118432j -1.51294e-16-0.0762372j 7.73058e-16-0.0922971j -6.40738e-17+0.0343325j 6.14751e-16-0.0725158j -8.09304e-16-0.0272175j -7.75215e-17+0.0811554j -2.07736e-16-0.00454911j -2.42004e-17-0.105599j 6.13285e-16-0.204651j -1.22562e-15-0.00426965j -6.72719e-16-0.026813j -7.12661e-16-0.113423j -2.82961e-16+0.079186j 3.73557e-16-0.00217133j -4.0003e-16-0.0811015j 2.37984e-16+0.0466j -2.30376e-17-0.0249758j 8.27446e-17+0.003973j 2.34372e-16-0.0105699j -1.32694e-15+0.0297446j 6.07917e-16-0.00295344j 1.08565e-16-0.0161112j -2.58745e-16-0.000410642j -1.5966e-16+0.0382113j -3.40722e-15-0.0548248j 1.07365e-16-0.0174078j 4.53505e-16-0.0736028j -1.81171e-16-0.0233714j -3.32708e-16+0.0567769j -1.32194e-16+0.0340448j -1.4438e-15-0.0308004j 3.0564e-15+0.0753753j -2.89689e-16-0.0256477j 3.38524e-16-0.0242405j 2.195e-16-0.0138821j 1.12956e-14+0.0457091j 1.08398e-16+0.00761783j 1.78419e-15+0.0293273j 1.15732e-15+0.000846887j 1.88946e-14+0.030427j 4.19987e-15+0.0403103j 1.31084e-16-0.00798716j -4.68467e-17-0.00624582j -1.01103e-15+0.0799634j -5.10362e-16-0.0357779j -3.25547e-17-0.027324j 7.40246e-16+0.0121064j -6.18943e-16+0.0276365j -4.99119e-16-0.0843472j 3.72859e-16+0.015328j 5.36482e-16+0.0243027j -9.44785e-16+0.0177597j -4.788e-16-0.0288848j 3.91115e-17-0.010791j -1.09207e-16-0.00497216j -4.62213e-15+0.0614545j 9.77443e-16+0.00209114j 1.64973e-16-0.00134323j 1.03244e-15-0.00281673j 2.40286e-16+0.0265817j -2.03221e-16+0.0127082j -4.98198e-16+0.0417866j -3.34505e-16-0.0127321j 9.55899e-16+0.00845942j 7.8598e-16+0.024357j 1.30993e-14-0.0402744j 2.35096e-15+0.00514182j 5.15188e-16-0.0127895j 4.54578e-17-0.0104598j 3.51497e-15-0.0167328j 4.23824e-16-0.0327992j 2.66965e-16+0.0298107j 1.13098e-16-0.00611052j -1.59501e-16-0.000147277j -7.78081e-16+0.0029563j 3.97595e-16-0.0293691j -4.78171e-16-0.0277142j -3.80261e-16+0.0351791j 3.182e-16-0.00861369j -6.6414e-16+0.0260277j -2.81264e-16-0.0170135j -4.97147e-16-0.0373597j -2.63591e-16-0.0132981j -1.41383e-16-0.0371263j -1.59587e-16-0.0113876j -2.97114e-16-0.0151556j -4.03042e-16-0.0252631j -4.44912e-16-0.040287j -4.6618e-16+0.00388604j 6.81684e-17-0.00481949j -1.09938e-16+0.0122574j -7.95376e-17+0.00323632j -2.40461e-16+0.045664j 9.82325e-16-0.0441919j -7.28793e-17-0.0030884j -4.4263e-17+0.00588172j -1.20587e-16+0.0129871j 9.65756e-16+0.0175658j 7.31615e-17+0.0111997j -6.74185e-17+0.0106956j 4.39103e-17+0.0130333j 7.36721e-17+0.0994184j -3.70326e-17-0.0137982j -4.71676e-17-0.0544869j 5.51683e-17-0.0107275j -6.50456e-16-0.0295752j -4.30424e-17+0.0364522j 6.7913e-17+0.0380825j -6.30075e-17-0.00271462j -5.7942e-17-0.0747714j 3.32039e-17+0.0722721j 4.21198e-18+0.0372836j -1.67571e-17+0.00836382j -2.61382e-17-0.00868172j 3.25742e-16+0.0878885j 2.3276e-17-0.0443415j 3.14997e-17-0.0185886j -1.12921e-17-0.0180315j 4.55302e-16+0.0353343j 1.07617e-16+0.0372822j 
