5.14227e-16-0.138389j 4.76514e-17-0.281144j -6.00211e-17+0.114372j -1.20928e-17+0.0328969j -6.3197e-18+0.0307094j 2.56386e-17+0.00945737j 2.89936e-16-0.173471j 3.51254e-17-0.210203j 2.58354e-18-0.0737795j -3.63637e-17-0.00599872j -1.89378e-17+0.00617817j -7.56776e-17-0.0206236j 5.76623e-17-0.154514j 2.74932e-16+0.0217593j 3.91336e-16-0.0688956j -8.33517e-16+0.175994j -4.6362e-16-0.113177j -4.54016e-16-0.0252294j 1.84154e-16-0.217685j -4.1698e-15-0.0252632j -1.56496e-16-0.00280571j -3.95102e-17+0.0311871j -4.66848e-15-0.0737416j 1.00018e-15+0.0234882j -1.69509e-16+0.0235299j 5.07191e-16+0.00899561j 6.06202e-16+0.017167j -9.98034e-16-0.0401086j -3.54246e-16-0.0147449j 2.79865e-17+0.00848203j 4.55015e-16+0.0399698j -9.55215e-17-0.00189406j 1.38447e-16+4.863e-05j 3.07153e-16-0.012527j -3.68021e-17-0.00952694j 6.34412e-17+0.0157864j 1.35951e-15+0.00762089j -1.545e-15+0.0284471j -4.09856e-15-0.0303485j 1.97989e-15+0.0376657j 1.47694e-16+0.0222745j -1.22236e-15-0.0238126j 1.69709e-15+0.00641138j 1.04804e-15+0.026295j -6.5411e-16+0.0185026j -3.01088e-16+0.0210921j -1.10147e-16-0.012896j 4.41767e-16-0.0532681j 4.34884e-16-0.00351729j 8.37865e-16-0.00563929j -5.60899e-15+0.0334788j 1.07353e-15+0.00554313j 1.61768e-15-0.037909j 1.40269e-16-0.00700992j 1.41861e-15+0.019953j 2.39975e-16+0.019258j -9.62393e-16-0.0262897j 8.80299e-16+0.00759722j -5.40547e-17+0.015077j 6.38372e-17+0.0323641j -3.31567e-15+0.00774487j 4.11899e-15-0.0333564j 2.36379e-15-0.0149509j -2.10779e-16+0.00594739j 3.94666e-16-0.0190637j -8.05862e-16-0.0249921j -1.764e-15+0.0151309j 2.6306e-16+0.00257922j -8.55747e-16+0.0115578j -1.98573e-16+0.028144j 6.25048e-16+0.0106709j -6.10776e-16+0.027863j -4.7303e-16+0.031233j 4.17978e-16-0.0182199j -2.77302e-16+0.00643912j -2.48764e-14-0.0093347j -5.02123e-16+0.0168104j -1.52773e-15+0.0127654j -3.12854e-16+0.0237527j 6.57461e-17+0.0257055j -1.01958e-16+0.00386197j 5.82505e-15+0.0322628j 1.3101e-15+0.0122732j 2.33725e-16-0.00501475j -4.68435e-16-0.0376829j 7.49481e-16-0.00957208j 5.66302e-16-0.0160213j 1.61006e-16-0.00976946j -9.50408e-17+0.00463476j -2.86713e-16+0.00366499j -3.49539e-18-0.0058632j 1.38805e-16+0.00690288j -1.45561e-16+0.00971989j 5.48512e-16+0.000777168j 8.51091e-16-0.0300057j -3.6077e-16-0.0171358j -7.65451e-16-0.0248282j 6.1206e-16+0.0173512j -1.05655e-17+0.0209046j 1.13068e-16-0.0251318j 1.41082e-15+0.0158274j -9.62805e-17-0.0317879j -5.08944e-17+0.00751774j -1.02543e-15-0.0154459j -8.83939e-16-0.00805185j -2.71212e-16+0.0274987j -1.37714e-16+0.00669574j 2.81392e-16+0.00619473j 3.58561e-16-0.014263j 7.4293e-16-0.0171778j 4.40009e-17-0.0110551j 5.80641e-17-0.00185253j 1.82041e-17-0.00339554j 1.6479e-16+0.00591732j -1.26224e-16+0.0309657j 2.7628e-16+0.00920262j -7.6533e-17-0.0181879j 1.38798e-16+0.0133133j 1.41225e-16-0.0235418j -2.6787e-16+0.0205885j -4.07153e-17-0.00260403j 1.11354e-15-0.00642674j 2.00247e-17-0.0147581j -6.60137e-17-0.0325192j -1.08094e-16-0.0032144j -4.83826e-17+0.00603838j -2.21999e-17-0.0123552j -1.42081e-16+0.00527072j -1.13752e-16-0.0374874j -4.58021e-18-0.0245245j 1.72821e-16-0.0214584j -1.4684e-16-0.0123059j -6.52967e-17+0.00640146j -2.15904e-16+0.0543156j 4.02031e-16-0.0308481j 1.55091e-16+0.00820595j 4.86783e-16+0.0384946j -1.67845e-17-0.0186138j 2.13627e-17+0.026276j 5.69379e-17+0.013601j 3.19401e-16-0.00844285j -3.31571e-17-0.012328j 2.81517e-17-0.00376367j -1.78747e-17-0.0001755j 8.93745e-18+0.00727167j 2.9629e-17-0.0849885j 1.80179e-17+0.0203773j 2.30363e-17-0.00759111j 9.5271e-17-0.0484221j 4.7499e-16-0.079991j 1.27158e-17+0.00610859j -1.23266e-17+0.0112337j -3.57573e-18+0.00538358j -3.58061e-17+0.0236818j 3.56038e-17-0.0405002j 6.31562e-17-0.0620685j 1.39686e-17-0.100148j -4.41846e-17+0.109276j -1.70716e-17-0.0880189j 4.28175e-16-0.136979j 
-7.52726e-16+0.23059j -4.42423e-17-0.138578j 9.70994e-17-0.16929j 5.03427e-18-0.141839j -6.26484e-18-0.0205131j 6.08333e-17-0.0818677j 4.4265e-16-0.267134j 4.19683e-18-0.032698j 6.01328e-17+0.185613j 1.54007e-17-0.0130129j 1.42607e-16-0.0859513j -8.93853e-17+0.0263845j -2.53867e-16+0.074836j 1.84148e-16+0.178372j -2.06219e-16+0.248796j 3.88996e-16+0.0332866j 1.08811e-16-0.0189675j 2.48127e-15+0.11707j -7.19589e-16-0.0434139j -1.39968e-14-0.112902j -3.85247e-17-0.0260421j 1.85547e-16+0.0551259j 3.96508e-15+0.0703402j -5.53076e-16+0.0406549j -6.37746e-17+0.0233428j 1.29709e-15+0.0184025j -5.22322e-16-0.0102397j 7.08397e-16+0.0452053j 4.25016e-16-0.0030069j -7.49989e-17+0.0047702j -5.91282e-16-0.0603825j 9.28734e-16-0.0444206j -2.09984e-16+0.0172347j 6.4254e-16-0.0244972j 4.48642e-17-0.0752745j 4.52851e-16-0.0322835j -2.98096e-16+0.000233535j -1.2266e-16+0.00118178j -1.01894e-15-0.0225985j 5.93094e-16-0.0225749j 3.30546e-16+0.012007j -4.46036e-16-0.035163j 1.28276e-15-0.000780552j 7.76531e-16+0.0265033j 7.19958e-17+0.0244069j -1.87501e-16-0.00404483j 2.44792e-16+0.00710452j -1.23961e-16-0.00890181j -1.49614e-15+0.0320711j 3.91223e-16+0.00140016j 5.79086e-15-0.034582j -1.16043e-15-0.0101169j -2.00204e-16+0.000992993j -3.43459e-16+0.00567202j 1.62414e-15+0.0208711j -3.65171e-16-0.00239335j -4.00314e-16-0.0112708j 4.47157e-16+0.0139495j -5.67028e-17+0.0103063j -3.82298e-16-0.00931215j 3.43317e-15-0.0193997j -3.50261e-15+0.0182071j -2.18818e-15+0.0200914j 1.50314e-16-0.0194243j -6.56498e-16-0.00966764j -3.45623e-16-0.000818996j -4.43907e-16+0.00203968j -5.37038e-17+0.00159696j 1.60567e-15-0.0135849j 1.32354e-17+0.00300505j -2.18514e-15-0.0341168j 1.64826e-16+0.00197851j 2.96788e-16-0.00529993j 6.53956e-17+0.01728j 2.45707e-16-0.0215224j -7.6727e-14-0.0290217j -1.06045e-15+0.0248102j -2.69782e-15+0.0245923j -2.94823e-16-0.00145332j 1.94228e-16-0.0130026j 1.42354e-15+0.0197618j 5.77876e-16+0.00252635j -3.23236e-17-0.00124501j -6.53473e-16+0.0268299j -1.86428e-16-0.018822j 8.16992e-16-0.0154428j 4.05692e-16-0.0113857j -5.08116e-16+0.0306453j -2.28197e-16+0.0151754j -1.07763e-16+0.00354661j 1.07889e-16-0.0137742j 2.81855e-16+0.0150477j 2.11305e-17+0.0120749j 1.15367e-16+0.00412092j 6.47842e-16-0.00497855j -6.1471e-16-0.0262946j -1.36665e-15-0.0318635j -2.17673e-17+0.00666477j 8.07167e-16-0.027268j 2.71132e-16-0.000126011j -5.03184e-16+0.00072488j -6.36398e-17+0.00931562j 6.26693e-17-0.0260119j 1.01219e-15+0.0118858j 1.0233e-15+0.0125217j 3.18495e-17-0.00373497j -1.3732e-16+0.0042157j 1.28924e-15+0.0173464j -2.53303e-16+0.00403636j -4.66311e-17-0.00245572j -4.82134e-16+0.0275286j -3.63201e-16+0.0504166j -3.66322e-17+0.00901859j -4.05224e-16-0.00459905j -5.69535e-17+0.0169076j 2.98467e-16+0.0337977j -9.65592e-17-0.0300961j 4.50003e-18-0.0322084j 8.31868e-17+0.0221866j -1.61071e-16+0.0198696j -2.24911e-17-0.00382263j 5.6045e-15-0.0519389j 9.26278e-16-0.0117647j 4.66394e-17-0.0129654j -5.11134e-17+0.0340497j -1.14683e-16+0.00352648j -4.70815e-17+0.0211996j -1.24755e-15+0.0244056j -1.16402e-16+0.00519533j 6.1521e-17+0.00800888j -1.10521e-16+0.00689578j -1.16983e-16+0.00153851j -1.42617e-16-0.0495502j -5.28547e-17+0.0430159j 5.86796e-16-0.0254823j 4.7978e-17+0.0125119j -3.9673e-16-0.0237947j 4.53323e-17-0.0240363j 4.70108e-16-0.0615947j -9.04449e-18-0.0445237j -1.99796e-15+0.0491479j 4.09151e-19-0.0324142j -3.71395e-17+0.047995j -2.21522e-16-0.0493137j -1.53188e-17-0.0366778j -3.8203e-18-0.0497793j 1.321e-16+0.0335368j 1.53977e-16+0.00441234j -5.03282e-19+0.0108256j -9.10798e-17+0.0234123j -1.86551e-17+0.00343698j 2.23581e-17+0.0669835j 1.52589e-17+0.051844j -2.58868e-17-0.041839j -5.45152e-19+0.0350877j -1.28134e-17-0.0310728j -1.82735e-18+0.0628196j -7.2774e-18+0.0342357j 5.54614e-18-0.157757j -1.97559e-16+0.053109j 
-2.19136e-16+0.0580478j 1.00991e-17-0.0424047j 4.734e-17-0.0575922j -1.79876e-16+0.284738j -4.49783e-17+0.0957616j -1.08119e-16+0.0647895j -2.67849e-16+0.150105j 8.42713e-17-0.152451j -5.63949e-17+0.12845j -3.46091e-17+0.0829156j 3.90398e-17-0.072456j -1.929e-18+0.045024j -5.0253e-17+0.0384277j -2.9039e-17-0.000840545j -3.4076e-17+0.0681568j 3.36196e-17+0.0264605j 1.57453e-16+0.0234314j -2.34168e-15-0.109781j 1.00031e-16+0.220629j 1.24921e-14+0.0944886j 2.70452e-16-0.0227222j 1.50419e-16+0.00960698j 4.58944e-15+0.074797j -6.33273e-16-0.0158076j -1.22657e-16-0.0673181j -2.19343e-15-0.0337242j 1.26293e-15+0.118159j -2.17241e-15-0.0497712j -3.46598e-16-0.0468122j 3.14712e-17+0.0528023j 8.48695e-16+0.0725637j 4.79528e-16-0.0537979j -1.15492e-15+0.0205733j 1.69242e-15-0.0641989j 4.72392e-16-0.0667649j 6.06336e-16-0.0527936j -5.40216e-15+0.00692675j 2.61614e-15-0.0244896j 3.21328e-16+0.0203951j -4.3234e-16+0.0176914j -8.92759e-16+0.0432579j 8.11468e-18+0.00865725j -7.30112e-16-0.00875892j -1.48197e-15-0.00702406j 1.06602e-15+0.0339592j 7.14015e-17-0.00974884j 1.65654e-16-0.0362231j 3.15925e-16+0.0720736j 1.36771e-15-0.0453431j -1.06886e-15-0.0499364j 7.1521e-15-0.0403136j -1.58356e-15+0.00714144j 1.51775e-15-0.0269496j -3.6392e-17-0.0306908j 1.89697e-15+0.0348025j -1.35341e-16+0.0119274j 1.35417e-16+0.0629101j 1.24896e-15+0.0358554j 2.35155e-16+0.00502676j -7.14601e-16+0.028568j 3.26678e-15-0.00849169j -3.80148e-15+0.0294222j -1.46123e-15+0.0120752j 3.21181e-16-0.00472975j -5.13309e-16-0.0298968j -6.50516e-16-0.0044849j -1.78166e-15+0.0132213j 1.2086e-16+0.0180607j 7.8552e-16-0.00361335j -2.0095e-16+0.00447804j 2.98654e-15+0.0395589j -5.59263e-16-0.0165053j -1.74804e-16-0.0112521j -4.13807e-16-0.023831j 6.81459e-17-0.0401073j -3.95853e-14-0.0151866j 1.36259e-16+0.0019299j 4.98019e-16+0.000743122j 1.04951e-15-0.0141145j -4.42951e-16+0.0179993j 8.47904e-16+0.0230458j 5.20011e-15+0.0498259j 2.70946e-15-0.0463765j 1.63773e-15-0.0217693j -1.69127e-16+0.0138029j -2.03159e-16-0.0075267j 3.02624e-17+0.0341198j 4.90602e-17-0.0270407j 1.71402e-16+0.00651071j 1.17147e-16+0.00160592j 1.6068e-16-0.020034j 1.47091e-16-0.01598j 9.01851e-16-0.0137113j -5.4521e-16+0.0348337j -3.61052e-17-0.00534036j 9.32392e-17+0.00652984j 7.75803e-16+0.0211181j -2.6007e-16+0.0199124j 1.56728e-15-0.0439072j 4.33548e-16-0.014595j 2.69709e-16+0.00676011j 3.73691e-17-0.00717543j -3.9866e-17-0.0256413j 4.94543e-16-0.0134869j 4.45283e-16+0.0182262j -4.02183e-17+0.0168164j -2.11831e-16+0.0499974j 2.20915e-15+0.03771j -4.59907e-16+0.0236774j -5.52554e-16+0.00417564j -3.54176e-17+0.00020091j -1.76632e-16-0.00134676j 1.9013e-16-0.00429855j 3.92523e-16+0.0115601j -2.04634e-16+0.0514347j -3.95252e-17-0.0328305j -7.6511e-17-0.0385916j 2.60542e-16+0.024267j -2.76389e-16+0.0299143j -5.24957e-16+0.0132607j -1.67716e-16+0.0607572j 2.93326e-15-0.0306479j 6.00019e-16+0.00271571j -3.67979e-17+0.000318249j -3.10228e-17+0.0152805j -1.4146e-16+0.0100449j -2.3959e-17+0.00588789j 5.69699e-16-0.0121779j 1.48275e-16+0.00617088j -4.77691e-17+0.0359513j 5.95241e-17-0.00889245j 3.37668e-16-0.00673004j 3.14435e-17+0.0190492j 1.70498e-16-0.0332793j -5.73213e-16+0.0400846j -2.51349e-16+0.0109631j 1.23692e-16+0.0146948j 1.82759e-16-0.0221918j 2.65081e-16-0.0369617j -8.41786e-17+0.0627865j 2.70073e-15-0.0693109j -1.99092e-16-0.0849115j -3.35095e-17+0.0448043j -7.85069e-18+0.0658331j 3.21597e-16-0.0927151j 3.11277e-17+0.0659883j 2.03359e-16+0.0423467j 1.85328e-16+0.0245105j 8.36608e-17-0.0972118j 2.81779e-16-0.0457869j -2.59591e-17-0.0101599j -4.18427e-17+0.0196748j -6.13565e-17+0.0518561j -1.71536e-18+0.0628755j 1.07712e-16-0.0610038j 1.00624e-16-0.0814042j 3.49012e-18-0.0420582j 8.86955e-18-0.0316547j 8.39936e-17-0.103693j -2.73483e-16+0.0667867j 
9.95582e-17-0.0234839j 6.99556e-18-0.0624613j 3.34186e-17-0.0408772j -1.66387e-17-0.116472j 8.24646e-17-0.0210858j -9.31673e-17+0.217422j -1.40229e-16+0.0497599j 4.27665e-17-0.129373j -6.06419e-17+0.0435221j -8.92955e-17+0.106344j -1.72192e-16+0.0890993j 2.4461e-17+0.00780241j 1.23857e-16-0.11317j 3.10381e-16-0.0392059j 3.44712e-16-0.0779594j -4.53571e-16+0.107867j 7.01124e-16+0.177993j 4.29837e-16+0.0205115j -5.85591e-16-0.0425415j -1.42918e-14-0.114942j 2.69219e-17+0.087426j 3.19942e-16+0.0798619j -1.59613e-15-0.0176379j 9.06461e-16+0.0680474j -4.84041e-16-0.0193204j -1.32349e-14-0.195458j 4.67917e-16+0.00801643j -1.9813e-15-0.0681411j -3.09678e-16-0.11467j 3.12429e-16+0.0221158j -4.75986e-16-0.0115428j 6.41743e-16+0.0376541j -4.19246e-16+0.082272j 1.799e-15-0.048945j 1.87971e-16-0.00195695j 2.95853e-16-0.0954343j 9.22508e-15-0.00198006j -5.21568e-15+0.0734055j 2.88258e-15+0.0381135j -1.68167e-15+0.00643413j -7.12281e-17-0.0162525j 8.56141e-16-0.0173633j -1.4712e-15-0.0163856j -1.9834e-15+0.0192486j 1.79364e-15+0.0845628j -2.61869e-16-0.00249375j 5.9959e-16+0.0180401j 2.80061e-16+0.0293395j 2.55642e-15-0.0693358j -5.39131e-16-0.0382378j 3.82501e-15-0.0123171j -4.92117e-16+0.0572968j -2.03924e-15+0.0578225j -1.9851e-16-0.0387585j 8.91388e-16+0.00409987j -4.87449e-16-0.020902j 1.28264e-17-0.0333205j 7.50177e-16+0.0232879j 7.02155e-16+0.0272658j 3.4126e-16-0.0209343j -4.39318e-15+0.0180882j 5.2605e-15-0.0361726j 9.40495e-16+0.0135051j -6.08354e-16+0.00461125j -2.04374e-16-0.0724147j 2.01532e-16-0.00683126j 4.89759e-15-0.0338037j 2.35162e-16-0.0274571j -1.02413e-15+0.0108194j 4.51186e-16-0.0231475j 1.59708e-15+0.0182678j -3.86247e-17-0.0216862j -7.45373e-18+0.0160406j -3.34703e-16-0.00369434j -2.42527e-16-0.027316j -6.86266e-14-0.0259955j -4.39752e-16+0.00168247j -7.68269e-16+0.0136142j -1.14735e-16-0.0173687j -1.26172e-16-0.0430924j 2.5309e-15+0.025868j -1.43816e-15-0.0144776j -4.00716e-16+0.0141594j -6.00046e-16+0.00672774j -4.98228e-17-0.00197616j -6.97757e-16+0.000761125j -8.58708e-17+0.0249406j -5.55706e-16+0.0462539j -6.36774e-16+0.0373751j -4.14574e-16+0.0190105j 6.35337e-16+0.000615128j -1.2561e-16-0.0136087j -5.55944e-16+0.0241113j 3.90654e-16-0.0198221j 6.72137e-16-0.0493562j 2.03421e-15+0.0151745j 1.4178e-15+0.0375261j -7.81246e-16-0.0144896j 4.13688e-16-0.0343109j 6.84773e-18+0.0389031j -1.83713e-15-0.00335319j -6.41503e-16+0.0385315j 6.88514e-17-0.0370692j 1.36754e-15+0.00610205j 1.43233e-15+0.0295919j 1.44998e-16+0.0318423j 1.02593e-16-0.0441211j 1.05123e-15+0.00716476j -7.01709e-16+0.00520523j -1.16785e-15+0.0491988j -1.57198e-16-0.025883j 4.82519e-16-0.0302509j 3.80605e-17+0.0127181j -3.18981e-16-0.00978709j 2.99939e-16+0.00628136j 2.74488e-16+0.0235372j -2.27439e-16-0.0238998j 1.01455e-16+0.00418806j -2.76537e-16+0.0237556j 2.23529e-16-0.0167297j 1.5331e-16+0.00794372j -1.55446e-15+0.014359j -2.25019e-16-0.000449285j 2.45184e-17+0.0185928j 8.89604e-17+0.0279616j -4.68598e-17-0.0284454j 8.08003e-17-0.0025911j 9.02835e-16-0.0204949j 5.01702e-17+0.0027818j -5.47154e-17-0.0215659j -9.61039e-17+0.0145614j 4.75501e-17-0.0121404j 3.85202e-17+0.0204215j -6.38596e-17-0.00885991j 2.27879e-16-0.0367599j 1.09945e-17+0.0251384j 1.97631e-16+0.00689531j -6.79456e-17+0.0236183j -1.54727e-16+0.0293044j 7.80259e-17-0.037657j -8.13262e-16+0.0194007j 5.38912e-17-0.0145826j -1.69162e-17+0.0457193j -9.06989e-17-0.0143859j 3.34193e-17-0.0326162j 6.31413e-18-0.0835691j -3.16947e-16-0.0507486j -2.85524e-16-0.0377112j 3.16749e-17+0.0334116j -1.38584e-16+0.0240741j -4.5109e-17-0.0710757j 2.68907e-18+0.0427475j 1.50794e-17+0.0267046j -5.99349e-17-0.00317742j -1.02388e-16-0.0336837j -6.53757e-17+0.129378j 3.84694e-19+0.0350213j -2.1052e-17+0.042525j 1.36072e-17-0.044673j 1.34013e-16-0.0394794j 
-7.51226e-17+0.0135573j -2.80482e-17+0.0185429j -1.01553e-16+0.0705544j 2.60957e-18-0.135346j -1.43922e-16+0.24067j -3.41222e-17+0.0798864j 2.66763e-16-0.114312j -4.0377e-17-0.0121356j 3.19368e-17-0.0716631j 9.83515e-18-0.0454622j 8.12734e-17-0.0483145j -6.3327e-18-0.0497006j -4.15036e-17-0.0422147j 2.03033e-16+0.0726632j 2.12995e-16-0.0912571j -7.32123e-16+0.131272j -6.50409e-16-0.153215j 1.55375e-15+0.0772266j -6.42097e-16-0.0215671j -1.83364e-14-0.149627j 1.07617e-17+0.0358998j 3.6937e-16-0.0297416j 3.74444e-15+0.0886178j -8.34084e-17+0.144574j -3.46108e-16-0.0192704j 5.01041e-15+0.071357j -1.02358e-15+0.0155843j 2.32225e-15+0.131487j -3.98574e-18+0.0324852j -1.6348e-16+0.0183282j -4.83506e-16-0.00195918j -1.2071e-15+0.140646j 1.18729e-15+0.0100018j -8.0108e-16+0.00400432j 2.85729e-17+0.0276302j -2.90691e-16+0.0817548j -1.26017e-14+0.0405203j 6.51215e-15-0.0174957j 2.50526e-15+0.0352827j -1.2933e-15+0.0148109j -4.98696e-16-0.032884j 1.08302e-15+0.0210678j -2.26488e-15-0.01578j -2.76302e-15-0.0412541j 1.34832e-15+0.00300937j -2.66914e-16+0.0161177j -6.01258e-16-0.0294017j -1.9994e-16+0.104646j 1.24122e-15-0.0266428j -1.20816e-15-0.0128208j 1.19123e-14-0.0607541j -1.97536e-15+0.0396117j 2.35825e-15-0.0454008j -1.77868e-16+0.0213661j 1.97209e-15+0.0457492j 6.12895e-17+0.0207873j 6.90696e-16+0.0671161j -2.47144e-15-0.0792103j -1.84932e-16+0.00783148j -4.55339e-16-0.0295915j -2.89539e-15+0.0295034j 2.71473e-15-0.003429j -2.97019e-15+0.0305282j -2.13549e-16+0.0248029j -5.55043e-16-0.00353294j -5.51397e-16-0.00271739j 6.44386e-16-0.00511062j 1.86366e-17+0.0395942j 2.12296e-15-0.0254453j -2.7017e-16+0.00308655j 8.77262e-17-0.00328273j -2.22293e-16-0.00168987j 4.3889e-16-0.0360243j -1.90401e-16-0.0186347j 5.25847e-16-0.0270409j 4.18841e-14+0.0159028j 5.94343e-16+0.0123796j 8.54064e-16-0.0199824j 1.87983e-15-0.0267024j -5.85681e-16+0.0260312j 4.78132e-16+0.00723357j -5.32711e-16+0.00442578j 4.0793e-16-0.00901485j 6.30971e-16-0.0158583j 4.11387e-16+0.0103502j -3.2979e-15+0.049596j -1.20524e-15+0.0111348j -6.75035e-16+0.0412122j -1.52743e-16+0.00292858j 4.88653e-16-0.0106864j 4.63159e-16-0.0167514j 2.7929e-17-0.0105569j 2.07929e-17-0.0315159j -3.52389e-16-0.0202093j -3.91316e-16-0.0165771j 1.57202e-15+0.032194j 1.80387e-15+0.0394934j -1.10436e-15-0.0312735j 4.60266e-16-0.0276134j 3.2983e-17+0.00436927j -5.75336e-16-0.0242241j 1.22532e-15+0.0103791j 7.91897e-17+0.00309303j 5.12315e-16+0.0194212j 3.67124e-16-0.0152797j -4.64617e-17+0.0206893j -1.45348e-16+0.0153482j 2.05255e-15+0.0289112j 3.3174e-17+0.0169933j 2.39612e-16-0.00979766j 9.05843e-17-0.0433088j 2.4621e-16-0.018643j 1.39892e-17+0.00717511j 1.44804e-15+0.0286714j 2.75994e-18+0.0148393j 2.41801e-16-0.0016842j -1.43782e-16-0.0402317j 1.16903e-16+0.0156397j -7.9578e-16+0.0699764j 4.5897e-16-0.0428816j 7.14381e-17+0.0470298j -5.21905e-15+0.0465134j -9.84008e-16+0.00873114j -4.74326e-17-0.0458624j -6.58455e-17-0.0315538j 6.48945e-17-0.00727516j 2.54583e-18-0.00844212j 4.57621e-16-0.00808446j 8.98727e-17+0.00642767j -6.40712e-17+0.0217893j 1.4565e-18-0.0088878j 1.26297e-16+0.0249278j 2.0661e-16+0.0128195j 1.25156e-16-0.101714j -3.1785e-16-0.00873653j -1.55019e-16+0.0628837j -2.83857e-16-0.0212642j 7.96239e-17-0.0279374j 2.4803e-16-0.0198864j -8.16199e-17+0.0698603j -4.99223e-16+0.0129652j 5.53667e-18+0.0257497j -3.00966e-17-0.0301195j 8.31193e-17+0.000549166j -9.14444e-17+0.0424064j -1.25941e-16+0.0624725j -2.06174e-17+0.0466015j -2.98789e-17-0.0540462j 2.56854e-17+0.0413267j 3.64104e-16-0.0602164j -1.01546e-17-0.0473516j 4.99096e-17-0.0405177j 4.4047e-18-0.0121443j 1.82273e-17-0.11242j 5.188e-17-0.0835138j 3.65967e-17+0.0366986j -2.34728e-17+0.101329j -8.53385e-18+0.0312245j -4.86965e-17+0.0827136j -1.20023e-16+0.0265411j 
