0.0019003-0.000921354j -0.000785532-0.00247035j 0.00204008+0.00265081j -0.00244692+0.00465579j 0.000394009+0.00138586j -0.00140451-0.000982111j -0.00207273+0.00188635j -0.000828771-0.00144959j 0.00186469-0.00654586j 0.00413787+0.00243341j -0.00261253+0.00205157j 0.0010633+0.00321614j 0.00249105+0.000830883j 0.00202344+0.00172532j 2.59211e-05-0.00154194j -0.000423693-0.00213226j 0.00372487-0.00163987j 0.000739413-0.000406653j -0.00239431-0.000316098j 0.00116141-1.2111e-05j 0.00233823+0.000126854j 0.00242617+0.00270778j -0.000842069+0.00216015j 0.000717994-0.000729812j -0.00472428+0.00135847j 0.000214427+0.000531355j 0.000841286+0.00195718j 0.000843565-0.000793198j -0.000275672-0.000396388j -0.000369924+0.0019944j 0.00176437-0.000382913j -0.00336432-0.00276487j 0.000857958+0.00156514j -0.00222919-0.000998381j 0.000590243-0.000649927j -0.0015916-0.00144644j -0.00205171-0.00014413j -0.00215797-0.00244023j -0.00185968+0.00152768j -0.000887186+0.00144254j -0.00228244+0.0014893j 0.00216869+0.00179752j -0.00183092-0.00103684j -0.00136585+0.000562671j -0.000589003+0.00234669j 0.00038672-0.00353307j 0.00141-0.000207375j 0.00196803-0.000619602j 0.000831092-0.00231434j 0.000471592-0.000138004j 0.000428075+0.00303651j 2.10111e-05-0.00102391j 0.00119608+0.00305307j -0.000424377-0.0015258j -0.00147572-0.000798627j 0.00121598-0.00494901j 0.000252554-0.00263922j 0.000942354-0.00146181j -0.000754202+0.0015949j 0.00257259-0.00420078j 0.000198237+0.00313066j -0.00142187+0.000143685j 0.000292188-0.00133983j 8.34854e-05-0.00191427j 0.00252236+0.00252958j 5.42865e-06-0.000723558j 0.00310451-0.00173037j -0.0030772+0.00184125j -0.000664529-0.000790864j -0.000308515-0.00393253j 0.000259328+0.000202905j 0.00186467+0.00473275j 0.00355976+0.00134751j 0.000175633-0.00140441j 4.44688e-05+0.00378805j -1.40798e-05+0.00325699j -0.000481946+0.00115102j -0.00137937+0.000681068j -0.00149509+0.00131784j 5.09674e-05+0.00199426j -0.00181953+0.00158331j -0.0036758-0.000488771j -0.000248141+0.00112892j 0.00591144+0.00292353j 0.00191308+0.000869199j 0.00436842+0.000309269j -0.00877944-0.00122144j -0.00402314+0.000418358j -0.0020232-0.00244779j -0.00107895+0.00316197j -0.00141643+0.000973959j -0.000518402+0.000809873j 0.000944364-0.000606914j -0.00192965+0.00252501j 0.00154651+0.000335325j 0.000376078+0.00112196j -5.92486e-05-0.00175149j 0.00288843-0.00196951j 0.00135535+0.00159117j 0.00245295+0.000467538j 0.00200473+0.00275532j 0.000909758+0.00407813j 0.000171148+0.0012755j 0.000609106+0.00102933j 5.75411e-05-0.000727143j -0.00229179-0.00229115j 0.000598115-0.000824964j 0.000531038+0.00133977j -0.00017337+0.00141979j 0.00629269+0.00249384j -0.00122343+0.00207678j -0.000163448+0.00265304j -0.00298744-0.00257897j -0.000432023-0.000329839j 0.00287754-0.00106773j -0.00479018-0.000832412j 0.00197945+0.00219244j -0.000876415+0.000283381j -0.00328989-2.42837e-05j 0.00552987-0.00211393j 0.00234236+0.00493282j 0.00323981-2.98365e-05j -0.00652046+0.00107383j 0.00545433-0.00110377j -0.00148152+0.00431692j 0.00165097-0.000113175j -0.00420846+0.00846677j 0.00196712+0.00186591j 0.00752631-0.000733915j -0.000912018+0.0082647j -0.00173741-0.00262511j -0.00311836+0.0029318j 0.000914706+0.00636376j 0.00757823+0.000951761j -0.011771+0.0257445j -0.0251333-0.0119634j 
0.00383981-0.000732533j -0.000114437-0.00377407j 0.00705099-0.00307711j 0.00203127+0.00714273j -0.000544063-0.0024562j 0.00120573-0.00163435j -0.00434463+0.00135187j -0.00336681+0.00421121j -0.00102406-0.00405961j -0.00126197-0.00287717j -0.00259494+0.00136929j 0.00136946+0.0014945j 0.00275213+0.000373226j 0.000934373-0.00347575j -0.00384664-0.00413561j 0.00096273+0.000529669j 0.000570766-0.00131656j 0.00033387+0.00154483j -0.00215284-0.000457311j -0.00088497-0.000731239j -0.00353948+0.000571562j 0.00384604-0.00136011j -0.00083535+0.00377925j -0.000461199-0.00175291j 0.00131911+0.00191466j 0.000114902+0.00191271j 0.000515963-0.0020428j 0.000484359-0.000186528j -0.000854147+0.000803339j 0.000236971-0.00190285j 6.64214e-05+0.00162939j -0.00355718+0.000734105j 0.00296662+0.00170581j -0.00131917-0.000122716j -0.000945397+0.00126386j -7.14808e-05-0.00295267j -0.00322413+0.00036916j -0.000861108+0.000441684j 0.00243691+0.00226287j 0.00279218+0.0031923j 0.000884148+0.000657408j 0.00216481-0.00431653j 0.00708774-0.000426219j -0.00165479-0.0034307j -0.0067324+0.00176805j -0.000466328-0.00200948j -0.00171377-0.00115074j 0.00267901-0.001734j 0.00152785-0.000247954j -0.00131442-1.37615e-05j 0.00165024-0.000552895j -0.000144629-0.00282972j -0.00104629+0.000776247j 0.00085828-3.94699e-05j -0.000790764+0.000147801j 0.00065991-0.00285119j -0.0016442+0.00087527j 0.00139785-0.00303715j -0.00202175+0.00240431j -0.000162187+0.0020639j 0.0041253-0.00208556j -0.000301244-0.00617321j 0.00119933-0.000117196j 0.00183606+0.0035225j -0.000683903-0.00271705j -0.000894769-0.0019178j 0.00168674+0.00282256j 2.39651e-05-0.00209499j -8.99618e-05-0.00322046j -0.000248813+0.00271412j -0.000344287+0.00189733j 0.00243736+0.000757518j -0.00103523+0.00521378j 0.00152377+0.00144122j -0.00229283-0.00158611j 0.00235238+0.00665638j 0.0033862-0.00148276j 0.000534098+0.00220984j 0.00023422+0.000611966j -0.00275317-0.000680104j -0.0010963-0.00305734j 0.000662263-0.00113869j 0.00182083-0.000417009j -0.0027493+0.00265636j -0.000468208+0.003663j 0.00180897-3.67812e-05j 0.000482343-0.00444964j 0.00136609-0.000639228j -0.000238537-0.00093117j -0.00135727-0.00180352j -1.62005e-05-0.000100789j 0.00113993-0.000122225j -0.00151344+0.00177074j 0.00210536-0.000452308j -0.000616861-0.00177725j 0.000904747-0.00144164j 0.00095526-0.00191359j -0.00109024+0.000577679j 0.000886138-0.001834j 0.000102742-0.000145104j -0.0027397+0.000896125j 0.000113942-0.001748j -0.000550742-0.00245587j -0.00232377-0.000276479j 0.00116135+0.00347077j -0.00203778-0.00347501j 0.00224332-0.000823867j -0.000890489-0.00137452j -0.000646827-0.00299646j -0.00456308+0.00157513j -0.0020667-0.0026087j -0.00326272+0.000854824j -0.00185678-0.00236485j 0.000127411-0.000544259j -0.0024574+0.00268863j -0.000634197-0.00146808j -0.00212427+0.00370234j -0.00195016-0.000113734j -0.00115101-0.0050701j 0.000696133+0.00392834j -0.00421522-0.000986827j 0.00394273+0.00361371j 0.00325952-0.00126118j 0.00489391-0.000480203j -0.00340973-0.00174229j -0.000492387+0.000422608j -0.00442968-0.00225545j -0.00968818-0.0015246j 0.00504897-0.00359071j -0.000683333+0.00565902j 0.00293603+0.00146197j 0.00159101-0.00193295j 0.0110903+0.00283808j 0.0026252-0.0092355j 0.0216622+0.0103409j -0.0105421+0.0225832j 
-0.00698771+0.00816893j 0.00832596+0.00666221j -0.00376099+0.00453612j -0.00427158-0.00233909j 0.0008163+0.00271087j -0.00265379+0.00310173j 0.00569724+0.000467823j 0.000304583-0.00408474j 0.00280694-0.000765912j -0.000827494+0.000573253j 0.0018884+0.00703284j 0.00561408-0.00365852j -0.000199222-0.00422526j 0.00212264+0.00457507j 0.00246046-8.93931e-05j -0.00394743-0.00187146j 0.000665163-0.000601636j 0.00244288+0.00296473j -0.00124857-0.00118489j 0.00449455-0.000164885j 0.000863772-0.00532423j 0.00163183+0.0029411j 0.00219398-0.0021014j 0.0033697+0.000776768j -0.00679538+0.00363707j 0.00151102-8.44592e-05j -0.00176003+0.0017613j 0.000643561+0.000904594j 0.0012705-0.00173504j 0.000328361+0.00270424j 0.00200019-0.00198678j -0.00175389-0.00138461j -0.00222006+0.00290961j -0.00563827-0.000575967j 0.00213663-0.00139436j 0.0019593-0.00327921j -0.00446921+0.0005432j -0.00232115-0.00118294j -0.000482676+0.00219738j -0.00243588-0.00567184j -0.0015617+0.00176801j 0.00136865+0.00338555j -0.00257175-0.00368188j -0.000720205+0.00021426j -0.000252788+0.00136616j -0.00184539-0.00331735j -0.000571982-0.00118231j -0.000954516-0.00247633j 0.00139431-0.00168505j -0.00268456-0.000664377j -0.00175218-0.000956385j -0.00226674-0.000598619j -0.00351221+0.00272527j 0.0012483+0.000352743j -0.000947552-0.00081271j 0.000491687-8.37765e-05j -0.00127259-0.000348362j -0.00136151-0.00254746j -0.000410673-0.00113099j 0.00224865+3.20024e-05j -0.00224094+0.00102826j -0.00259374+0.00224454j -0.000787022+0.00102103j 0.000143194+0.000977021j -0.0008147+0.000330961j -0.00203698-0.000373066j -0.000285948-0.00648577j -0.00185131+0.00243172j 0.0028532-0.00142291j 0.00340697-0.00313073j -0.00148989+6.30198e-05j 0.000581986+0.000583999j 0.0038296-0.000865538j -0.000380206+0.00103258j -0.00061795+0.00154636j 0.00270286-0.00294474j -0.000732063-0.00250945j 0.00144611-0.000861977j 0.000641975-0.00109431j -0.000957191+0.00312455j 0.00032541+0.000982682j -0.00210251-0.00147651j -0.000878166-0.000562758j 0.00199273+0.00077418j 0.00188926+0.00199219j 8.67022e-05-0.00179823j -0.00502449+0.00209008j 0.00181119+0.00175897j -0.000566433+0.00101662j -0.000511818+0.00179746j -0.00128885-0.00167082j -0.000280961+0.00225748j 0.000316301+0.00105131j 0.00318876-0.0021189j 0.0021385-0.0025907j -0.0019809+0.000665845j -0.000884684-0.00322699j 0.000117714-0.00117458j -0.00280642+0.00151897j 0.000154809+0.000938472j -0.00100795+0.00564247j 0.00207071+0.00267566j -0.000155589+0.00117064j -0.00222644+0.000674229j -0.00251233-0.00130952j -0.00492122-0.00539734j -0.00206107-0.000296611j 0.00517107+0.00110112j 0.00206708+0.0017845j 0.00490569+0.0010357j -0.00544497+0.00139953j 8.28982e-05+0.00250207j -0.00153427+0.00341154j -0.00186548-0.00160276j 0.00286811-0.00294238j 6.09033e-06-0.00140142j 0.00401918+0.00321565j -0.00299203+0.00350163j -0.00516088+0.0015098j 0.00410714-0.00568005j 0.00259714+0.00523281j 0.00182872-0.00159392j -0.00321292-0.00396938j -0.00304935-0.00345879j 0.00456846+0.00724728j 0.0057377-0.00189835j 0.00416813+0.0047546j 0.0053444-0.0012842j 0.000659458+0.00383482j -0.00380515-0.00262258j -0.00497388+0.00984413j 0.00914021+0.00430919j 0.0045962+0.00749041j 0.00951649-0.00605589j -0.0100771+0.00457432j -0.00437475-0.00979115j 
-0.0174673+0.00370536j 0.00347538+0.0173883j -0.012644+0.0107686j -0.00984919-0.0129831j 0.00161404-0.00500082j 0.00722937+0.00530299j 0.0115453-0.0059402j -0.000274412-0.00753964j -0.000216222+0.00377005j 0.00142858-0.00503476j 7.55461e-05-0.00698334j -0.00590323-0.00588324j -0.0101449-3.17205e-05j -0.00167828+0.00612922j 0.00189098+0.00313371j -0.000359551-0.00102791j 1.55066e-05-4.55169e-05j 0.000103226-0.00179843j 0.00398242-0.00330322j 0.00484913-0.000707844j 0.00511332-0.00397811j -0.00331825-0.00124087j 0.00538275-0.00507187j 0.00101914-0.000272532j -0.000408274-0.00243654j -0.000371866+0.00150734j 0.00373644+0.00293336j -0.0025883+0.000858862j 0.00145241-0.00547775j 0.000847635+0.00189182j -0.000613616+0.00248072j 0.000117766+0.00127066j -0.00255021+0.00105126j 0.00222773+0.00363615j 0.000756299-3.08463e-05j 0.00256557+0.00156424j 0.00339735+0.00073876j -0.00285715+0.00424508j 0.000911598-0.000984792j -0.0074437-0.00046446j 0.00137538-0.00335254j -0.0031101-0.00115026j -0.000572809+0.00264227j -0.00223396-0.000706258j 0.00670805-0.003261j 0.00114545+0.00957641j 0.000216515-0.00280211j -0.00810617+0.00205354j -0.00240959-0.00023146j -0.00111098+0.00365653j -0.00166993-0.00344155j -0.00289044+0.00150957j -0.000951769-0.00104875j 7.57484e-05+0.00216131j 0.00518664+0.00283581j -0.00358835+0.0064426j -0.00290752+0.00199567j -0.00562965+0.00146852j 0.00286375-0.00615691j -0.00183026+0.00138259j -0.00502874+0.00466167j 0.00417817+0.00472531j 0.00256524+0.00128949j -0.00343305+0.000725691j -0.00243101+0.00292762j -0.0010175+0.00224124j -0.00737151+0.00152263j -0.00128932+0.00263535j -0.000726714+0.00238049j 0.000977522+0.000544389j -0.00152579-0.00223451j -0.00568402-0.00547058j -0.00119784-0.0115163j -0.00100617+0.000564928j 0.00247187-0.00216088j -0.00389583-0.00966677j -0.00491865-0.000499167j 0.000302504-0.00436846j -0.000549065-0.00306469j 0.00438039+0.00181702j 0.00268749+0.00413085j 0.00338596+0.00603725j -0.000575109+0.00225418j -0.0059184-0.0084157j -0.000379205-0.005482j -0.00240361+0.000713558j 0.007597-0.0021573j 0.00194769-0.00164159j 0.00614263-0.0032815j 0.000290896+0.00115418j -0.0011718-0.00396642j 0.00528759-0.00341088j 0.00577217-0.000772754j -0.000939212-0.00465937j 0.0013068+0.000681093j -0.00128368+0.00490015j -0.000215949+0.00318015j -0.000421731-0.00205718j 0.00277002+0.00296376j -0.00378988-0.000548272j -0.0031146-0.00417986j 0.0032151-0.000293886j 0.00104611+0.0040679j 0.000681776+0.00210898j -0.000469851-0.00684741j 0.00353087+0.00359444j -0.0022351+0.00170539j -0.00125299+0.0009328j 0.00335502+0.00111369j 0.00179148-0.00589616j 0.000638391+0.0066872j -0.00712614-0.00455075j 0.0027729+0.00607878j 0.00207309-0.00314838j -0.00730209-0.00789568j 0.00441076-0.00190413j 0.00154848-0.00632915j 0.00521699-0.000110147j 0.00919328+0.00377916j -0.00769772+0.0040101j 0.000942188-2.47825e-05j -0.00156347-0.00689353j -0.00183198-0.00376347j -0.00752662-0.00709752j 0.00302951-0.008528j -0.00916292+0.00146423j 0.00531056-0.000299068j 0.00854598-0.000548031j -0.00563229+0.00573893j -0.00779324-0.00772231j -0.00201947+0.00754628j 0.00520954+0.000479133j -0.0235463+0.0302137j 0.0313615+0.0220749j 0.0184605-0.0268445j 0.0264364+0.0176244j 
-0.00613855+0.00454595j 0.00481684+0.0060969j -0.00172046+0.00295365j -0.00223157-0.00339898j -0.00117941+0.00180681j -0.00216723+0.00218472j 0.00750559-0.000998618j -0.00254845-0.00163877j -0.000155058+0.00243499j -0.0038875-0.00491494j 0.00249139+0.0036543j 0.00309017-0.00561606j -0.00450011-0.00317153j -0.00125693+0.0020883j -0.00129109+0.000174936j -0.00317531+0.000360686j -0.00154206-0.000952247j -0.00044348-0.000861762j 0.00251663-5.53013e-05j 0.00357473-0.000693348j -0.00104626-0.0043145j -0.00129379-0.00113804j 0.00295785-0.00400855j 0.00314546+0.00204j -0.00158412-0.0013462j -0.000485217-0.000212379j -0.000375698+0.00145885j -0.00358197+0.00102642j 0.000373047-0.00280743j -0.00147581+0.0022746j -0.000295354-0.00142039j -0.00190691+0.00155231j -0.00183845+0.00280502j -0.00163982+0.00248395j 0.00251524-0.000510558j 0.00246258-3.22912e-05j -0.00106091+0.000239502j 0.000335965+0.00224992j 0.00109865+0.00068688j -0.00545553-0.00416225j 0.00266486-0.000444287j 0.00103552+0.00179299j -0.00044831+0.00333387j 0.00140592-3.4783e-05j 0.00319028-0.00320318j -0.00474541+0.00315672j -0.00262456-0.00278237j -0.00448762-0.00335759j 0.00249147+0.00158363j -0.00278758+0.00149513j -0.00187914-0.00375417j -0.00109219+0.000278263j -0.00287717-0.00300227j 0.00148413+0.00337739j -0.00380427+0.003675j -0.0041557+0.00460663j -0.00185777+0.00150286j -0.00118921-0.00242723j 0.00189596-0.000860697j 0.00191585+0.00182333j -0.00241045+0.000393338j 0.000125875+0.00350542j -0.0001962+0.0028279j -0.00183245+0.0053264j -0.00123187-0.00173186j -0.00134856-0.00211396j -0.00109845-0.00191085j -0.00160686-0.00195092j 0.00146394-0.00228274j 0.000262896+0.00199238j 0.000154189+0.00257357j 0.00132744-0.00732625j 0.00224734-0.00650097j -0.00114251-0.00249621j -0.000899828+0.000817484j 0.00143114-0.00528197j 0.00095134-0.005057j -0.000116928-0.000204748j 0.00255937-0.00088352j 0.000383792+0.00191681j 0.00117304-5.1859e-05j 0.000203419+0.000406083j 0.00118715+0.000593526j 0.000231398-0.00212842j -0.00137798+0.000284387j -0.00280777-0.000699109j 0.010883+0.00329572j 0.00320857+0.000482734j 0.00521665+0.00288985j 0.00246031-0.00110002j 0.00332758+0.00129886j 0.00427302+0.000986772j -0.00205832+0.00118942j 0.0055742-0.002723j 0.00129816+0.000485865j -0.00329804+0.000868314j 0.000832052-0.00401938j -0.000292837-0.00225269j -0.00330371+0.00323576j 0.0019872-0.00188392j 0.000804478+0.000943182j -0.000157623+0.00311637j -0.00091902+0.00359868j 0.00205481+8.54558e-05j -3.47153e-05+0.00343835j -0.000865605+0.0034001j -0.000489629-0.000775929j 0.0023907-0.00258949j 0.000747714+0.00419734j 0.00140903-0.00231304j 0.000663263-0.000138989j 0.00520293-0.000233859j 0.000691407+0.000279339j 0.00195285+0.00650552j 0.00154832-0.00568575j -0.0011637+0.00117974j -0.00188427-0.00151192j 0.000765746+0.00181943j 0.00174077+0.0051531j -0.00739809-0.00604769j 0.00417511+0.00282055j -0.00245853+0.00176235j -0.00256843-0.000991966j -0.00313168-0.00286941j 0.0174681-6.2754e-05j 0.000878906-0.0138789j 0.00731466+0.0013557j 0.00405411-0.00285161j -0.00554377+0.00227086j 0.00566452-0.0104263j -0.00663337-0.0204191j -0.0193826+0.00488699j 0.0120145+0.00437433j 0.0044345-0.0152973j -0.0114697-0.0093814j 0.00914247-0.0109202j 
-0.00278054+0.00661338j 0.00632354+0.00282935j 0.00148386+0.00264538j -0.00285861+0.00204942j 0.000744579+0.00440871j -0.00272517+0.000182141j -0.00141361-0.00261343j -0.000109831+0.00133027j 0.000484522+0.00261581j -0.0031309+0.00230333j 0.00186293+0.00618746j 0.00406435-7.03629e-05j 0.00220751-0.00240754j 0.00113093+1.32877e-05j 0.00260239+0.00189716j -0.00162809+0.000689219j -0.0024979-0.00133518j -0.00125374+0.00126572j 0.00324859+0.00083097j 0.000790319+0.00058584j 0.000426632-0.0011731j -6.82256e-05+0.00220282j 0.00104071+0.0016837j 0.000802496+0.00286758j -0.00294256-0.00203836j 0.00135509-0.00454952j -0.00128755+0.00119808j -0.00197712+0.000847766j -5.24947e-05-0.000776766j -0.000775568+0.00239805j 0.00238989-0.00541178j 0.00107991-0.00594136j -0.00291895+0.000831746j -0.000953749-0.000152564j 0.00268363-0.00290034j 0.00201504+0.000105139j -7.78581e-05+0.000122552j -1.189e-06+0.00183618j -0.000122325-0.00029991j -0.00268868-0.00734511j -0.00122839+0.00136309j 0.00170497+0.00485729j -0.0133706-0.000115117j 0.00466269+0.00525256j 0.00597013+0.00402796j -0.0049433-0.00292562j -0.00334895+0.000939172j 0.00423698-0.00151233j 0.00126395-0.000800055j -0.00165155-0.0011292j -0.000384423+0.00151621j 0.000897862-0.00306881j -0.00198335+0.000665831j 0.000443379-0.000865973j -0.00470384+0.0030812j -0.00462167+0.000809763j -4.70751e-05-0.00232552j 0.00210117-0.00365221j 0.00217241-0.00192614j -0.000340687-0.00512568j -0.00126065-0.00145397j -0.0021975+0.00543139j -0.00153554+0.000465101j -0.00303634+0.000117899j 0.00232597+9.11913e-05j -0.000600061+0.00152538j -0.000902247-0.00527515j 2.09176e-05+0.00376643j 0.00052209-0.000152226j -0.000590367-0.00424418j -0.000850989+0.0066489j 0.000846589-0.000352744j 0.00131033-0.00084411j -0.0029507-0.00823289j 0.00485695+0.00375715j 0.0015228-0.000356026j 0.00101853-0.00199547j 0.00230636+0.00246365j 0.00262499+0.00233714j 0.000705156+0.0053173j -0.00039269+0.0034354j -0.00221935-0.00129455j -0.000841321+7.2859e-05j 0.00740155-3.89218e-05j 0.00326732-0.000144791j 0.00104165-0.00262966j -0.00268956+0.00598411j 0.000942948+0.00241115j 0.00302725+0.00498356j 0.00588298+0.00594535j 0.00397831+0.000469149j 0.00159559+0.00308504j -0.000905383+0.00200957j 0.00346522+0.00193292j 0.00317157+0.00144476j -0.001202-0.00102356j -0.00216588-0.000244586j 0.00204849+0.000442697j -0.00150459+0.000264624j 0.00130576-0.00178014j 0.0069039+0.00380592j 0.00283531+0.00484849j -0.00106074+0.00212506j 0.00296391+0.000334034j 0.000811001-0.000778258j -0.001672+0.00169109j -0.00422534-0.00358198j 0.0048407+0.000735185j -0.00201877+0.00277751j 0.0116115-7.12988e-05j 0.00355192-0.00255891j 0.0133533-0.000883748j -0.00296262-0.00181026j -0.00329834+0.00594931j 0.0088175-0.00719865j 0.000381434+0.0043252j 0.00227319-0.0032663j 0.00291662+0.00235215j -0.00658132+0.00537511j 0.00249919-0.0139464j 0.00748644+0.00121928j -0.00271045+0.00207723j -0.00148104+0.00457102j 0.00219279+0.00240839j 0.00549503+0.00943729j 0.0082762-0.0050347j 0.00312216+0.0011126j -8.90414e-05-0.00295556j 0.00266523-0.00307638j 0.00313898-0.000574125j -0.0216946-0.0108243j -0.0107933+0.0225759j 0.00659445-0.00468303j -0.00516855-0.00605269j -0.0205546-0.00420751j 0.00446092-0.0209641j 
0.0324994-0.0375042j -0.0381393-0.0325756j 0.0254212-0.0307433j 0.0346518+0.026974j -0.014694-0.0171367j 0.0110639-0.0274275j -0.0319961+0.012968j 0.00559577+0.0147959j -0.0101354-0.00980506j 0.0191564+0.00419438j -0.0158762-0.00819498j -0.00855006+0.0296562j 0.0221747+0.00837611j -0.00380388-0.0114941j -0.000839645+0.00218386j 0.0075036+0.00264441j 0.0033253-0.00617427j -0.00921403-0.00486858j -0.0052303+0.00153923j -0.0183284+0.00460828j -0.00182221+0.0182404j -0.00540017-0.00611678j -0.00896334+0.00925009j -0.00522277-0.00370713j 0.00644046-0.00309045j 0.000676048-0.00467581j 0.00473009-0.00283073j 0.00498162+0.00123954j -0.00406494-7.65135e-05j -0.00456713-0.00855493j 0.00285875+0.00245808j -0.00299843-0.00549834j 0.0142671-0.00773844j 0.00995949-0.00455978j -0.000439951-0.000897465j -0.00820286+0.00728872j 0.000323864-0.000290014j 0.00808548-0.00233997j 0.0031055-0.00602511j 0.00191979+0.0225733j 0.00256726+0.000652181j 0.000442398-0.00163345j 0.00618942+0.0040555j -0.0030851-0.00200615j -0.00627163+0.000994563j 0.00697199-0.00839488j -0.00545293+0.0115119j 0.0161927+0.00514179j -0.00415519-0.00185648j 0.00267863-0.00630362j 0.00486318+0.00793859j 0.00238541-0.00541371j 0.0089316-0.00282289j -0.00357441-0.00581399j -0.000384475-0.00887146j 0.00793706-0.00705231j 0.00983182-0.00092923j 0.00783792+0.00289195j -0.000285242+0.00379822j -0.0055296-0.00816959j 0.00638341-0.00435733j 0.00620741-0.0133048j 0.000618841-0.0103285j 0.00710304-0.00126885j 0.000793634-0.00280998j 0.00717666+0.000935834j 0.00872572+0.00451414j 0.00192956+0.0009149j -0.0108682+0.00484495j -0.00949774+0.00474508j 0.00693286-0.000328584j 0.00389552+0.0135611j -0.00256467+0.0115491j -0.000342112+0.00163954j 0.00374995+0.00284805j -0.00821949+0.00948163j 0.0048823+0.00922599j -0.00253627+0.00488014j -0.0072413+0.00716967j 0.000292718-0.0146905j -0.00363763-0.00965645j 0.00521666-0.00341359j -0.00214134-0.00409645j 0.00254872+0.012999j 0.00364123+4.81035e-05j 0.00715852+0.00316491j -0.0144714-0.00206161j -0.00557584+0.00118548j -0.00715481-0.0033733j -0.00384678+0.000628451j 0.000535171+0.00858052j -0.00879563+0.00169041j -0.000460401-0.0126884j -0.0108031+0.0053356j -0.00275353+0.00880864j 0.00266747+0.00549661j 0.00319492+0.0105115j 0.00447142+0.00344272j -0.00318466+0.000909643j 0.00796983-0.00189922j 0.00231395-0.00399717j -0.00802628-0.00439498j -0.000771036+0.00182054j 0.00667321-0.000462896j 0.00026871+0.00693204j 0.00406777+0.00751896j 0.000819563-0.00301512j -0.00852414+0.00151351j -0.00982128-0.0031279j 0.0014926+0.0101112j 0.0109571-0.00269427j 0.00141201-0.00279767j -0.00160177-0.0164433j 0.00121423+0.000386341j 0.00238483+0.0123438j -0.0131366-0.0072781j -0.0138175-0.0116653j 0.00668517-0.00923729j -0.00164661-0.00756051j 0.0104503+0.00612672j -0.0110773-0.0112467j 0.00802128+0.00388288j -0.00823004+0.0121427j 0.0182816+0.00868591j -0.0305032+0.00831369j 0.00431777+0.0214332j -0.0176086+0.0229214j -0.000257983+0.0151561j 0.004499-0.0189272j 0.0354896+0.0198708j 0.0149922-0.0207777j -0.0133297-0.0107557j 0.0180109-0.0325377j -0.0291812-0.0150808j -0.0220948+0.0356922j -0.0356139-0.0225357j 
