0.000776171+0.00101382j 0.00325162+0.00423101j -0.000502964+0.0116812j -0.0084156-0.00620769j 0.000680415+0.00637386j 0.00176181+0.00235499j 0.00365435-0.023406j 0.011197-0.00263329j 0.00299336-0.0131783j 0.0080863-0.0247463j -0.0113762-0.0217255j -0.0141624+0.000718345j -0.00928027+0.00781649j 0.00455184+0.0192522j -0.00965308+0.00913041j 0.0138135-0.0349684j -0.00113193+0.0113669j 0.018817-0.0216663j 0.00922308-0.015802j 0.0122409-0.0307043j -0.0101043-0.0162422j -0.0034956-0.0202679j 0.00214291+0.0213797j -0.00168765-0.0012822j -0.0017933-0.00479363j 0.00965276-0.0165617j 0.00312447+0.0136972j -0.0118532+0.00194145j -0.00207886-0.0102564j -0.000280822-0.0018862j -0.0186224+0.0155257j -0.0219122-0.0053526j 0.00556575+0.00186274j -0.00185202+0.00199818j -0.00359775+0.00223836j 0.00357231+0.00319224j 0.00701641-0.0118272j -0.00221508+0.00406177j -0.000839609+0.0131896j 0.00148173+0.00723501j 0.000926269-0.00204358j -0.00705165-0.000976341j -0.00517805+0.00796175j -0.0054533+0.00372348j -0.00215617+0.00374512j -0.00498648+0.000805312j -0.00615044+0.00580107j -0.000765535+0.00807347j 0.000100541-0.00412182j 0.00174711+0.00297507j 0.00318612-0.000234374j -0.00335029-0.00542947j 0.00481175+0.00294685j -0.000628612+0.00350192j 0.00167151-0.00651389j -0.00457779+0.00611727j 0.00640866-0.00389269j 0.00626664-0.00108635j 0.00097207-0.0084799j -0.000835377+0.000949755j 0.00433501+0.00226641j 0.00198415-0.00371727j 1.82423e-05+0.00478485j -0.00710422+0.0063188j -0.00637795-0.0108456j -0.00145972+0.00224404j -0.00398476-0.000577916j 0.00340614+0.000420844j 0.00125852-0.00510165j 0.00358783+0.00544241j 0.00421597+0.00160203j 0.00210218+0.00666308j -0.00258483+0.00449704j -0.00525778+0.00325861j 0.00474428+0.00330941j 0.00254587+0.000166159j -0.00235862+0.000811895j -0.00190928+0.000490139j -0.00120342+0.00687714j -0.000975416+0.00159925j -0.000434971+0.00817442j 0.0089239-0.00505324j -0.00169001+0.000414603j 0.00145235-0.00249049j -0.000696661+0.00103402j 0.000288766-0.000255995j 0.00025987+0.000327789j -0.00272442-0.000813083j 0.00261048-0.000894106j -0.00239319-0.00396777j 0.000579042+0.000612182j 0.000655862-0.00361812j 0.000951974+0.002754j 0.00106145+7.25272e-05j -0.00223866+0.00291807j 0.00305654-4.10527e-06j 0.00100542-0.000714499j -0.00305122-0.00164581j -0.000118352-0.00224074j -0.00158739-0.00262565j -0.00117946+0.00333791j -0.00180548-0.000407315j -0.00241301-0.000172523j 0.000954594-2.80775e-05j -0.00266756+0.00424348j -0.000421226+0.00168812j 0.0026995+0.00329456j 0.00161117+0.00463683j -0.00208703+0.00310887j -0.000566091+0.00178491j -0.00071744+0.000707556j -0.00137856-0.000365641j -0.00334719+0.00919881j -0.000735456-0.00165468j -0.000761679-0.0021255j -6.8635e-05-0.00183026j -0.00431977+0.00196873j -0.00454295-0.000947006j 0.00424671+9.79449e-05j -0.00301066-0.000587359j -0.000959869-5.22414e-05j 0.000577974+0.00106279j 0.00316925-0.00671793j 0.00182667+0.00140145j 0.000676981-0.00201479j -0.000363146-0.00301956j 5.62276e-05+0.00217107j -4.02559e-05+0.00191081j -0.000547677-0.00465222j 0.00131162-0.00183219j 0.00182791-0.00661448j -0.00414024+0.00214032j -0.00231489+7.97118e-05j 0.00182019-0.000967802j -0.0050046-1.96987e-06j 0.00117594-0.00259289j 0.00160852+0.00386866j -0.000862723-0.00427992j -0.000718049-0.00068745j 0.000336655-0.00355153j 0.00128471+0.00113692j -0.000757136+0.00237208j 0.0022705+0.00457249j 0.00753235-0.000580323j 0.0038758-0.00263073j -0.0042261+0.00531751j 0.00159403+0.00099582j 0.00140571+0.00234758j -0.000161875+0.00273112j 0.00242109+0.000926216j 0.000932397+0.00123846j 0.000917462-0.000770595j 0.00261757+0.00225036j 0.00172217-0.00173647j 0.000680056-0.00666958j 0.000105272+0.00490487j -0.00479285+0.000754738j 0.000516393-0.000736095j 0.00148397+0.00357863j -0.00275063+0.000293348j 0.000997837+0.00177813j -0.00460097+0.000271148j 0.00161968-0.00339517j 0.00316454-0.00466942j -0.00284597+0.00249746j -0.00432427-0.00615138j -0.00309338+0.00135532j -0.00143945-0.00359839j 0.00229473-0.00243886j -0.00363596-0.00348647j 0.00311378+0.00457948j 0.0021643-0.00933574j -0.00220949-0.00205263j -0.00306236+0.000619867j -0.000205359-0.00534067j 0.000686899+0.000468611j 0.00206519+0.00551765j -0.00583783+0.00886643j -0.00649844+0.00487104j 0.0019905-0.000231956j 0.00477927+0.00726077j 0.00159079+0.00929477j 0.00469673+0.00337635j -0.00707398+0.00666923j -0.00677636-0.000886828j -0.00253581-0.0101753j 0.00315611-0.00411474j 0.0185903-0.00599787j -0.00527772-0.0223129j 
-0.00099072-0.00157757j 0.00301823-0.00265133j 0.0132996+0.00106166j -0.00662019+0.00853638j 0.00736339+0.00066036j 0.00445837-0.00138512j -0.0252171-0.00464116j -0.00280263-0.0108648j -0.011685-0.00365865j -0.0244949-0.00911218j -0.0220859+0.010134j 0.000374903+0.0142796j 0.0080635+0.00814615j 0.0189806-0.00497318j 0.00949944+0.00992077j -0.0353522-0.0135709j 0.0119052+0.000927712j -0.0212116-0.0180522j -0.0175719-0.00985595j -0.0307005-0.0124413j -0.0161141+0.0111794j -0.0209687+0.00444027j 0.02286-0.0022203j -0.000324446+0.00287676j -0.00476075+0.00127242j -0.0177493-0.00862385j 0.0139903-0.00277369j 0.00275439+0.0114925j -0.0111146+0.00269978j -0.00141684-0.000194767j 0.0160483+0.019828j -0.00528663+0.021345j 0.00125033-0.00564883j 0.00189494+0.00105043j 0.00324892+0.00324867j 0.00284249-0.00348588j -0.0127179-0.00650769j 0.00268539+0.00192622j 0.0132714+0.000777121j 0.00810227-0.00220658j -0.00096452-0.000806113j -0.000915949+0.00661386j 0.00844477+0.00534576j 0.00403035+0.00565585j 0.00334201+0.00204584j 0.00032537+0.00492349j 0.00506901+0.00635823j 0.00913852+0.0020306j -0.0042368-0.00013561j 0.00358308-0.00173965j 0.000826988-0.00232308j -0.00575682+0.00279162j 0.00247042-0.00381741j 0.00353037+0.000976213j -0.00761052-0.00129674j 0.006464+0.00453671j -0.00337309-0.00641727j -0.00119478-0.00636085j -0.00812968-0.0012133j 0.00126492-0.000103406j 0.00373882-0.00360405j -0.00367527-0.00197889j 0.00463393+0.000238541j 0.00607996+0.00731003j -0.011432+0.00574887j 0.00295077+0.000510186j -5.05939e-05+0.00409271j 0.000549159-0.00280315j -0.00522375-0.00128181j 0.00543372-0.00283533j 0.00155808-0.00402593j 0.00734141-0.00267841j 0.00518412+0.00215982j 0.00303716+0.00519583j 0.00394842-0.00531941j 0.000702771-0.00331746j 0.000592177+0.00230903j -0.000274303+0.00143934j 0.00654479+0.00127987j 0.000362424+0.000753524j 0.00884979-9.82171e-05j -0.00398408-0.00816522j 0.000365634+0.00159717j -0.00215218-0.00100128j 0.000437681+5.82877e-07j 0.000551777-7.16595e-05j 0.0011093-0.000537325j -0.00100955+0.001916j -0.000411744-0.003883j -0.00343232+0.00241j 0.00217608+3.5271e-05j -0.00340481-0.000343909j 0.00261028-0.00121139j 2.32151e-05-0.00154047j 0.0025917+0.00180174j 0.000630292-0.0036363j 0.000355256-0.00127969j -0.00213164+0.00238776j -0.00225981+0.00105099j -0.00309366+0.00250585j 0.0027614+0.00126304j -0.000778263+0.00255152j -0.000609159+0.00238958j -0.00013528-0.000353729j 0.00387825+0.00198718j 0.000825532-0.00127885j 0.00241365-0.00325191j 0.00399405-0.00179314j 0.00301541+0.0029829j 0.0022024+0.00146273j 0.000142928+0.00104821j -0.000178722+0.00110165j 0.00790314+0.0031505j -0.00223452+0.000615531j -0.00168576+0.000704395j -0.00170866+0.000603562j 0.00170511+0.00441301j -0.00127697+0.00424292j 0.00167282-0.00397473j -0.0013397+0.00364033j -0.00119993+0.00131716j 0.000611252-0.000558384j -0.00702328-0.00303438j 0.00164367-0.00188153j -0.00162608-0.000483376j -0.00208511+6.95899e-05j 0.0024809-0.00100577j 0.0023304+0.00146197j -0.00483669+0.00187828j -0.00186433-0.00171107j -0.006392-0.00177445j 0.00271254+0.00385673j 0.000291275+0.00240793j -0.000889829-0.00270685j -0.000601454+0.00517341j -0.00255956-0.000622664j 0.00413982-0.000905578j -0.00293388+0.00178281j -0.00082623+0.000509236j -0.00332596-0.00137371j 0.000916019-0.000884102j 0.00224818+0.000641694j 0.00511144-0.00273681j -0.000519031-0.00715376j -0.00194028-0.00414085j 0.00557104+0.00450595j 0.00129091-0.00298032j 0.00231578-0.00210797j 0.00384934-4.15658e-05j 0.00247219-0.00241671j 0.000226757+0.00111131j -4.22027e-05-0.00135055j 0.00171219-0.0026934j -0.00205773+9.20889e-05j -0.00620019-0.000236928j 0.00455726-0.00113434j 0.00220302+0.00524772j 0.000287652-0.000370206j 0.00306388-0.00181515j -0.00184164+0.00259024j 0.00171867-0.000163382j 0.00114684+0.0055717j -0.00353532-0.00100357j -0.00454976-0.00178837j 0.00325677+0.00222695j -0.00564876+0.00543825j 0.00206503+0.00420368j -0.00325346+0.00178092j -0.0037102-0.00253571j -0.00617696+0.00292841j 0.00404223-0.00162473j -0.00799616-0.00255734j -0.000837869+0.00100542j -0.000109697+0.000966743j -0.0040539+0.000701451j -0.000393822-0.000385254j 0.0070174-0.000929498j 0.00672117+0.00652627j 0.00448849+0.00662119j 0.000148554-0.000364455j 0.00529493-0.00347219j 0.00765408-0.00338918j 0.00407637-0.0054847j 0.0089451+0.00759726j -0.000127795+0.0100776j -0.0139546+0.00322689j -0.00245357-0.00454851j -0.00499929-0.0183015j -0.0191686+0.00637928j 
0.00402309-0.000260083j 0.00413067+0.00718441j -0.00278248+0.0059378j -0.000816266-0.0104553j -0.00332539+0.000220663j -0.00165111+0.00428604j 0.00687041-0.0120601j 0.00175287+0.00427452j 0.00508121-0.00843411j 0.00393452-0.010446j -0.00836573-0.0173201j -0.0015481-0.00400504j -0.00174199+0.00704635j 0.00986958+0.0118434j 1.23634e-05+0.00474676j 0.00829412-0.0218493j -0.00156609+0.0113287j 0.0191915-0.011005j 0.0131927-0.00906319j 0.0147007-0.025961j -0.0147884-0.0172217j -0.00876388-0.0231809j -0.00714703+0.0188256j -0.00317137+0.00344605j 0.00343732-0.00109681j 0.001213-0.0127553j 0.00380142+0.0108397j -0.00877651+0.00337203j 0.0057836-0.00342047j 0.000850439+1.34224e-05j -0.00521168+0.00277183j 0.00871188+0.00576832j -0.00159461+0.00341389j 0.0046682-0.00349396j 0.00120431+0.0069536j 0.00136883-0.00263265j 0.00158599-0.00546578j 0.00402223+0.00537372j 0.000167748+0.000298169j -0.00051654+0.0057094j -0.00235847+0.00241095j -0.00102522-0.00185596j -0.00372238+0.000118322j 0.00510796+0.0022179j -0.000741838+0.00465618j 0.00289202-1.68786e-05j -0.00443841+0.00176192j -0.00603209+0.00578562j -0.000821053-0.00870311j 0.00330559-0.000522621j -0.0044532-0.00575355j 0.00471207+0.000546527j 8.96911e-05-0.00194327j -0.00120924+0.00439406j -0.00233303-0.00628353j -0.00161777+0.00751305j -0.00216941+0.000742725j 0.00183375-0.00550562j -0.00129954-0.00804485j -0.00434477-0.00803135j -0.00179211-0.00359203j -0.00145623+0.00416006j -0.00542333-0.00162384j -0.00170915+0.00410828j 0.000196342-0.00228243j -0.00346609-0.0001696j -0.00473576+0.00383398j -0.00207546+0.000357365j -0.000391281-0.00632139j -0.00308033-0.000849883j 0.00371652-0.000608768j -0.00436659-0.000486821j -0.00327408+0.00739958j -0.00286632-0.00106051j -0.00239108-0.000488581j 0.00234039+0.00502037j -0.000538323-0.00215022j 0.00305379+0.00229832j -0.00388513-0.000312679j -0.000598244-0.00318876j 0.00303334-0.000180972j -0.00375481-0.000809523j 0.00243321-0.000824362j -3.6156e-05+0.00211004j 0.00143364-0.00414161j 0.000330053+0.00584025j -0.00119143-0.0019892j 0.00177532-0.00306315j 0.00315666+0.00114482j 0.00186325+0.000171055j -0.00127748+0.00159135j 0.00154429+0.00310645j -0.000252569+0.0011773j -0.00183164-0.00449339j -0.000395364+0.000330326j 0.00149967+0.00155109j -0.00014143+0.00155824j 7.69462e-05+0.00125938j 0.00118345+0.00380543j 0.00130565+0.0013733j 0.00324213-0.000548771j 0.000659004-0.000586694j -0.000514705+0.00189869j -0.00134772-0.00236594j 0.004044-0.000205604j -0.000805311-0.00485186j -0.00083134-0.00373355j 0.000594366+0.000329318j -0.0018843+0.00532765j 0.000336694+0.00236288j -0.000364731+0.00282312j -0.00188804+0.00455941j -0.00193158+0.00209213j 0.00106414-0.00066629j 0.000500238-0.00336505j 0.00368733+0.00238627j -0.00108877-0.00223646j -0.00347313+0.00293901j 0.000546196+0.00380152j -0.00157342-0.00125621j -0.00125113+0.00500189j 0.000883104+0.000856815j 0.00405474-0.00360572j -0.00230949+0.00217397j -0.00357424-0.000617248j 0.00111647+0.00306131j -0.00401655+0.00073818j -0.00406283+0.00693935j -0.0016383-0.000325636j 0.00211326-0.000353709j 0.000461988-0.00134595j 0.00374938-0.00303762j -0.00159132+0.000897522j 0.00320552+0.000712237j -0.00267126+0.00022061j -0.00514582-0.00677343j -0.000577362+0.00250996j -0.00329923+0.00285295j 0.000963828+0.00233131j 0.0037757+0.00382619j -0.00144046+0.00058032j 0.00155962-0.00187364j -0.00521508+0.00257407j 0.00114318+0.00411847j -0.00295004-0.00103973j 0.000872319+0.00731119j 0.00091411-0.00507956j 0.000368925-0.00348767j -0.0016235-0.000922826j -0.00269408-0.000196886j -0.00245801-0.002265j -0.00125077-0.00333407j 0.00200818-0.00480343j -0.00170465-0.00338154j 0.00129441-0.00168774j -0.000467963+0.00075958j 0.00385148+0.00115393j -0.0024298+0.00616304j -0.00481749-0.00412113j 0.00037179-0.00580785j -0.00135603-0.00176368j -0.00438211-0.000641341j -0.000884005+0.000829155j -0.00159585-0.00222008j 0.00358351+0.00559849j 0.00168537+0.00285522j 0.00468411+0.00394954j -0.00067987+0.00279755j -0.00238374-0.0046908j 0.00373365-0.00324696j 0.00175928+0.000333248j -0.000879938+0.00468855j 0.00845675-0.00126449j 0.00238385+0.00102624j 0.0052987-0.0057705j 0.0056484+0.00661787j 0.000840738+0.0054784j -0.000841988+0.00355133j -0.000188463+0.00109357j -0.00748252+0.00538859j -0.00211517-0.0036449j -0.000593514-0.00692467j 0.00482029-0.000456695j 0.00124114+0.00803215j -0.0124365+0.00165208j 0.000137282-0.019733j 0.0102357-0.000390715j -0.0140891+0.00442737j 0.00527163+0.0102256j 
-0.000677377+0.00560033j -0.00620604-0.000983168j -0.003598-0.00368566j 0.00627477-0.000391756j -0.00137658+0.00183557j -0.00218904+0.00121055j 0.0101731+0.00678365j -0.00491363+0.00227411j 0.0106207+0.00827588j 0.0124218+0.00614179j 0.0220919-0.0150539j 0.00660469+0.000467544j -0.00787298-0.00219928j -0.0141903+0.0130718j -0.0052976+0.001584j 0.0222302+0.00945524j -0.0128063-0.00197447j 0.00501887+0.0281775j 0.00453498+0.0116058j 0.0259982+0.019323j 0.0206364-0.0192423j 0.0239873-0.0111586j -0.0177396-0.00622899j -0.00415085-0.00339306j 0.00162255+0.00277789j 0.00698347-0.000145978j -0.013394+0.00697973j -0.00269688-0.00784494j 0.00407891+0.0070292j -0.000918583+0.00286701j -0.00450218+6.63439e-05j -0.00543933+0.0128163j -0.00269135-0.00380003j 0.00643819+0.00602609j -0.0051487+0.0019781j 0.00331068+0.00296163j 0.00240828-0.00120577j -0.00776635+0.00431792j -0.000700649+0.00139297j -0.00552154-0.00234794j 6.1508e-05-0.00285197j 0.00516966-0.000441624j 0.00184113-0.00192571j -0.00332527+0.00643146j -0.00426059-0.00257073j -0.00173869+0.00393467j -0.00173312-0.00646477j -0.00433234-0.00537614j 0.00778087-0.000535042j 0.00107978+0.00382296j 0.00433931-0.00893619j -0.000871698+0.00394833j -0.00138478-0.001859j -0.00169032-0.0020383j 0.00487824-0.00290862j -0.00708922+0.000286413j -0.00288948-0.00270326j 0.00536453+0.00258926j 0.0125673-0.00186736j 0.0101706-0.00691639j 0.00373649+0.000412607j -0.00209339-0.00110106j 0.00243812-0.00738053j -0.00491592-0.000423173j 0.00415301-0.000428809j 0.00287061-0.00273215j -0.00380314-0.00574517j -0.000450187-0.00188777j 0.00685149-0.00202921j -0.000974332-0.00428292j 0.00176581+0.00373518j 0.000828397-0.00552614j -0.00538352-0.00260259j 0.00310979+0.000190676j -0.000684534-0.00343875j -0.00573059+0.00138548j 0.0022634+0.000318936j -0.00247033+0.00149266j -0.000733687-0.00396279j 0.00259989-0.00453803j 0.000431779+0.00391791j 0.00269275-0.00329673j -0.000191816+0.00225963j -0.00155811-0.00159757j 0.00361669+0.000791477j -0.00560974+0.000382557j 0.00141741-0.00147008j 0.0014855+0.000267258j 0.000765555-0.00106833j 0.00021828+0.00137362j -0.00015251-0.000266437j -0.00328612-0.00105321j -0.00136316-0.00104557j 0.00471755-0.000913883j 0.000777321-0.00149352j -0.000729038+0.000547466j -0.000532307+0.000333873j -0.00141803+0.000246802j -0.00259218+0.00328499j -0.000849787+0.00260127j -5.13882e-05+0.00474424j 0.000956224+0.00254102j -0.0012751-0.000573975j 0.00352492-0.000406581j -0.00318125+0.00238783j 0.00349629-0.00236736j 0.00162809-0.00275439j -0.00180233-0.00125066j -0.00369259+0.000592655j -0.0015317-0.00032844j -0.000403006+0.000855072j -0.00366068-0.00231419j -0.00311308+0.00112196j 0.0021467+0.00134699j 0.00539474-0.00315124j -0.00237227+0.00498229j 0.00127871+0.000577552j -0.0021847-0.00242404j -0.00375541-0.00123817j 0.000589289-0.00231699j -0.00627282-0.00169374j -0.00147388+0.000306325j 0.00328875+0.00178639j -0.00124789-0.00352932j 0.00155552-0.00468133j -0.0023168+0.00138537j 0.000954413-0.00543518j -0.00623894-0.00225269j 0.00184425+0.000731949j -0.00121612+0.00142087j 0.00142848+0.00110177j 0.0037112+0.00531772j 7.70712e-06-0.00219677j 0.000334754+0.000667196j 0.00121831-0.00161693j 0.00762375-0.00524653j -0.0045519+0.000443921j -0.00103756+0.00122707j -0.00149565+0.000310145j -0.00186168-0.00137257j 0.00032078-0.00285626j 6.3731e-05+0.00127395j -2.30489e-05-0.00222771j -0.00584265-0.000786013j 0.00301699-0.000382238j -0.00219209+0.00457577j 0.00169544+0.00158879j 0.00259205+0.00100246j 0.00433867-0.000262276j -0.000177106-0.00117989j -0.000123973+0.00295671j 0.00230401-0.000122172j 0.00110714+0.000983241j 0.00464326-0.000416459j -0.00138914+0.0016201j -0.000331819-0.00205777j 0.0016809+0.0034105j -0.00481711-0.00414572j 0.00358289-0.00306269j -9.96548e-05+0.00128563j -0.00066403-0.00136859j -0.000897466-0.00247853j 0.000116969+0.000622906j 0.000511783+0.00164305j -0.00383677+0.00413293j 0.000797703-4.59669e-05j -0.00232072+0.00184614j 0.0020887+0.0019615j -0.00220533-0.00196536j -0.000120522+0.00118596j -0.00121335+0.00485021j -0.00368721+0.000456631j 0.00577126+0.000434816j -0.00141041+0.00340287j 0.00724667+0.00964694j -0.008798+0.00750694j -0.00313171+0.00320421j -0.00303842-0.000751183j -0.00852498+0.00345007j -0.00710048-0.00139591j 0.00192919+0.00436129j 0.00460028-0.00288792j -0.0022031+0.000649318j -0.000417711-0.00337922j 0.000580383-0.00387518j 0.0112765-0.00296759j -0.000939699+0.00323615j -0.00718827-0.00803417j -0.0118723+0.0053337j 
-0.00165676+0.00108691j 0.00168297+0.00159609j 0.00053159+0.00419167j 0.00661145-0.00433204j -0.00096907+0.00119304j 0.0013107+0.00518049j -0.00186492-0.00982315j -0.00063051+0.00579315j -0.0110701-0.0101102j -0.00626538-0.0169094j 0.0253351-0.0034207j 0.00833088+0.0146353j 0.00181609-0.00300153j -0.0202017+0.00621694j 0.00546015+0.0112215j -0.00117909-0.0171753j -4.65032e-05+0.000301031j -0.0222342-0.0305258j -0.00323968-0.0156441j -0.0120663-0.0115585j 0.0252251+0.0181483j 0.0208964-0.00764891j -0.00614984+0.015682j 0.00597392+0.00646312j 0.00562643+0.00134076j 0.00145782-0.0248939j -0.01995-0.0145344j 0.00497391+0.0125599j -0.00261067+0.0112485j -0.00251559-0.00657897j 0.000517457-0.0047632j 0.00225613+0.0106333j -0.000361292+0.0136038j 0.000833937+0.00734805j 0.00494958+0.0146939j -0.0068181-0.00115762j 0.00548345-0.00381634j -0.00291401+0.0054657j -0.00411405-0.00508138j 0.00196854-0.00648604j 0.00323697+0.00997624j 0.00204642+0.00816278j 0.00106699+0.0109873j -0.00183176-0.00412565j 0.00361191+0.003109j -0.00485839-0.0027514j 0.00395097+0.00449953j 0.00175264+0.00676508j 0.00215189-0.000778733j -0.00339201-0.00228005j 0.0121231+0.00352294j 0.00398349+0.000358948j -0.00584871-0.0057191j -0.00162343+0.00619113j 0.00147395-0.00439923j -0.00111718+0.00770577j -0.00121502-0.00121093j 0.00102856-0.00259029j 0.00125124+0.00554948j 0.00928942+0.000965971j -0.00391118-0.00646887j -0.00324762+0.00610227j 0.000990136+0.00702259j 0.000821989+0.000820993j 0.00535079-0.00366925j 0.000201389+0.00394039j 0.00692158-0.00588405j -0.00337304+0.00357252j 0.00165006-0.00424352j -0.00269074+0.000948862j -0.000905264-0.00219367j 0.0013242-0.00330261j -0.000330958+0.00164943j -2.31626e-05+0.00427078j 0.00306757-0.0018233j 0.000876953+0.00252207j -0.00241263-0.000671769j 0.00148575+0.00123355j -0.00125185+0.00406688j 0.00593547+0.00202022j 0.00204599-0.00304428j -0.00676163+0.00187214j 0.00138792-0.00502071j -0.00306192-9.9296e-05j 0.00359967+0.00161824j 0.00206784+0.0010759j 0.00101518-0.00243889j 0.00361888-0.00439664j 0.00169919-0.00419276j 0.0011554+0.000192433j -0.000594325+0.00286327j 0.00220923-0.00149687j 0.00138747-0.00350751j 0.00456534-0.0028398j 0.00182103+0.00183335j -0.00174763-0.00211694j -0.000102955-0.00210415j 0.00124441-0.000996854j -0.00314101+0.000316351j -0.00218925-0.00159553j -0.00119055+0.00107109j -0.00143071-0.00171759j -0.0014942+0.00011781j -0.0017206-0.002169j 0.000841536-0.00110673j 0.00360161+0.00400053j 5.5092e-05-0.00207079j 0.00307304+0.00358428j -0.00115257+0.0032344j 0.00161648+0.00336543j -0.00430295+0.00541282j 0.00128703+0.00157346j -0.000544748+9.34779e-05j 0.000246909+0.00138722j 0.00515007-0.000158193j 0.000109549+0.00173575j 0.00233987-0.000591288j 0.00567271+0.00395677j 0.00334589+0.00804864j 0.00306588+0.000423927j 0.00283522+9.76859e-05j 0.00272379-0.000486423j 0.00103393-0.00168843j 0.000656685+0.00329429j -0.0014734-0.000223959j -0.000804349-0.0011887j 0.000649642+0.00382578j -0.00131338+0.00517006j -0.00277275+0.00846079j -0.00029716-0.00668819j -0.00305079-2.70173e-05j 0.00220709+0.00356728j 0.00250901+0.00190654j 0.000358056+0.00263572j 0.000494929+0.00219346j 0.00267622+0.00147218j -7.58637e-05+0.000708673j 0.000128874-0.00245913j -0.000754463-0.00110832j -0.00255683+0.000647589j -0.00341892+0.00154503j 0.00249932-0.00125249j -0.000894224+0.00216588j -0.00201351+0.000528942j -0.00217244+0.000611104j 0.000192211+0.000301907j 0.00316095-0.00287995j 7.09292e-05-0.00207612j 0.00147002+0.00442109j -0.00205473+0.00163225j -0.00312652-0.00292197j 0.00240948+0.001154j -0.00101404-0.000676659j 0.00120754-0.00241353j -0.00237901-7.24465e-06j 0.00166645-0.00296884j -0.00177464+0.00356223j 0.00387051+0.00353132j -0.00104999+0.00131156j 0.000830168-0.0039712j -0.00102448-0.00424401j 0.00221292+0.000648483j -0.00199504-0.000224745j -0.0052828-0.00303978j -0.00271305+0.0030529j -0.000448788-0.000995329j -0.000111172+0.00881948j 0.000296185+0.000703134j -0.00327411-0.00386474j 0.00411294-0.006691j -0.00298204-0.00212653j 0.00313794-0.0070942j 0.0009119-0.00166296j -0.00496237-0.00373921j -0.00563628-0.00794401j -0.00314828-0.00408635j -0.00732081-0.00383963j 0.00253976-0.000730905j -0.00210417+0.00230518j -0.00151867-0.0124082j -0.00178894+0.00359199j 0.00736113-0.00185674j 0.00133795+0.00744124j 0.0124824+0.00137485j 0.000122473+0.012031j 0.00314867-0.00605437j 0.00344467+0.0107734j -0.000262253+0.00182592j 0.000107063-0.00306475j 
