-0.376154+0.151845j -0.147125-0.37688j -0.0259846+0.130329j -0.149296+0.274172j 0.222606+0.143444j 0.00253675-0.0617373j 0.282762+0.143808j 0.027765-0.00245324j 0.237237-0.244053j 0.303252-0.0525626j -0.134723-0.350946j -0.198532-0.00374683j 0.00397255-0.196635j 0.0211028-0.00403126j 0.0218677+0.00429212j -0.0206948-0.0298213j 0.00764642+0.0305923j -0.0523279-0.00230053j 0.00220487-0.0380046j 0.0208416-0.0200172j -0.0126056-0.00372107j 0.00162994+0.00256219j -0.0277781+0.038663j -0.0329815-0.0261784j 0.00195896+0.0283959j 0.0301752-0.0120561j -0.00496898-0.0249728j 0.0253973-0.00496182j -0.00497986+0.00880738j -0.0127404-0.00962687j -0.0271674+0.0503878j 0.0506953+0.026058j 0.0050507+0.00317116j 0.00863567+0.00014933j -0.000852288+0.00901244j -0.00192663-0.00327308j 0.0120779-0.00780414j -0.000652046-0.00269313j 0.0226185+0.00224281j 0.00949777+0.0107819j -0.00749483+0.00824918j -0.00496943+0.0120137j -0.00134631-0.0168474j -0.00362203-0.00613539j 0.0159052+0.00564306j 0.012786+0.0168353j 0.00752378-0.0104436j -0.00270549-0.0106082j -0.00426624+0.00928197j 0.0112864-0.00625148j 0.00987794+0.00352159j -0.000334366-0.0183482j -0.000704344+0.013227j 0.0070032+0.00924604j 0.0148325-0.0130998j 0.0142319-0.00317478j -0.00241294-0.00182483j -0.00356679-0.0115658j 0.00762818-0.0159877j 0.00934232+0.00566461j 0.0136351-0.00389756j -0.0210908+0.00443747j 0.00800579+0.0124378j -0.00156148-0.0033136j 0.000136245+0.00714506j -0.0148034+0.00744843j 0.018597+0.0203936j 0.0154566-0.0188383j -0.0021341+0.000428808j -0.00256753-0.00163302j 0.00368719+0.000726874j 0.001178-0.00371701j -0.00684172+0.0029704j -0.00109876-0.00722461j -7.60675e-05+0.000154176j -0.000434135-0.000430404j 0.0116364+0.0072596j -0.00902821-0.0317018j 0.0366311-0.00893749j -0.0106784-0.014969j 0.0100125-0.0125722j 0.00143183-0.00184704j 0.00175265+0.00149353j 0.00656346+0.00626537j -0.000626378+0.00366125j -0.00295709-0.00117853j 0.00613405-0.0041765j 0.000892208+0.0082744j -0.0021523-0.0024192j -0.00313798-0.00396619j -0.00316127+0.00057514j -0.00420939+0.0100449j -0.00556345-0.00470755j 0.00523813+0.00485797j 0.00800508-0.00210277j 0.000611818+0.00647624j 0.00726773-0.0060334j -0.00838691-0.00494442j 0.0052823-0.0112649j 0.00240745-0.00642924j -0.00579343+0.00782909j -0.00446118+9.33184e-05j -0.00749711+0.012611j 0.00418934+0.000462213j 0.00647758-0.0051425j -0.0103939+0.00510919j 0.00182479-0.000696526j 0.00244598-0.00186128j -0.0075754-0.00207617j -0.00541351-0.000227377j -0.00204538+0.00266816j 0.017226-0.00283215j 0.000558667+0.00255192j 0.0034486-0.000937724j -0.00757542-0.0097558j -0.0110146+0.000447176j -0.00150777-3.07364e-06j -0.00992438+0.0046356j 0.00509404-0.00116856j -0.000164204+0.000356859j 0.00597155+0.00214752j 0.00686533-0.00142745j -0.00249552-0.00395154j -0.00906508-0.00270451j -0.00644678-0.00687875j 0.00641124+0.000336138j -0.00848094-0.0135349j -0.00507644-0.00133735j -0.000101727-0.00355456j -0.00649437+0.002534j -0.00244839-0.00351443j -0.00752313+3.50434e-05j -0.00340777-0.00262248j -0.000942214+0.00424943j 0.00491771+0.0100728j -0.00533191-0.00409795j 0.00342965+0.00120046j 0.00221878-0.00358374j 0.00517827+0.00632879j 0.00151129+0.00423196j -0.00436221+0.000821232j 0.000186985+0.00272647j 0.0002066-0.000421785j -0.00777379+0.00383261j 0.0180091+0.00386037j -7.9304e-05+0.0147559j -0.012091+0.0130064j 0.00782352+0.00412114j -0.00416544+0.00152584j 0.00102047+0.00904458j -0.00174612-0.0016045j -1.86637e-06+0.00183747j -0.00285501+0.000807973j -0.0015687-0.00403383j 0.000391016-0.00261545j -0.00294898+0.00687609j 0.00642661+0.00368438j 
-0.0718324+0.0619381j -0.0497858-0.0642767j 0.0390511-0.073039j 0.0622414+0.0229106j -0.0164613-0.0478517j -0.00350921-0.00379381j -0.00220678-0.000917529j -0.0352489-0.0189374j 0.00492815+0.0483587j 0.00629341+0.0187877j 0.0547631-0.00753885j 0.179836-0.0408293j 0.0288346+0.179757j 0.151634-0.142681j 0.272686+0.255592j 0.203461-0.21526j -0.0911032+0.0963153j -0.131747-0.0375369j 0.188898-0.0624236j 0.0679358-0.00374996j -0.170938-0.243055j -0.161193+0.148824j 0.0740694+0.0499264j -0.220378+0.0155537j 0.253159+0.0510428j 0.0542301-0.376869j 0.0844097+0.230538j -0.225039+0.0755373j -0.105674+0.079726j -0.0727715-0.130438j -0.00281228+0.0297404j 0.0364033-0.0199996j -0.0543909+0.0163198j 0.0574559+8.31579e-05j 0.000795054+0.0372128j -0.0142526+0.0374528j -0.00734977-0.0286197j -0.0615279-0.0136491j 0.0121007-0.000234061j 0.0137027+0.00582001j -0.0284958-0.0341553j 0.0141498-0.0121461j 0.0101295-0.0318535j -0.0132746-0.000228468j -0.0253715+0.00593844j -0.00758643-0.0325796j 0.00138911-0.00441272j -0.0175595+0.0147809j -0.0155062-0.000315513j 0.000209688+0.00035324j -0.00266446+0.0259708j 0.0131213-0.0273483j -0.00110484+0.013884j 0.0209316-0.00857592j -0.0120308+0.011499j 0.0208478-0.0102199j -0.0222358+0.0263472j 0.0344437-0.00865029j 0.000345116-0.0023361j 0.00643234+0.0207262j -0.0404949+0.00190253j -0.0117841-0.00396947j 0.0143091-0.0192321j 0.019485+0.0300813j -0.000388896+0.0239494j -0.0280135-0.0204418j 0.00469005-0.0152543j -0.0276532-0.0157413j 0.0112362+0.0116528j -0.0326505+0.0125205j -0.0140359+0.0240025j 0.0247603+0.0155133j -0.017802-0.0435147j 0.0480421-0.0209323j -0.00118714-0.00633484j -0.000676069+0.00124636j 0.00995738+0.0160346j -0.002896-0.00888755j 0.0085482-0.012278j -0.00308161+0.0161033j -0.0212919+0.0010495j -0.0116765-0.0264697j -0.022603-0.000585412j 0.00622836+0.0303424j -0.00608584+0.0178098j -0.0110737+0.00996678j 0.00605985-0.00180118j 0.0128994-0.00474018j 0.00967445+0.00126577j -0.00285869+0.000403299j -0.0241738-0.00560266j 0.00193951+0.00400315j -0.00731897-0.00233227j 0.00874921+0.0132324j -0.00860315-0.00572226j 0.00182561-0.0103358j -0.00386591-0.00323861j 0.00258122-0.00456069j -0.00177276+0.000857446j 0.00145585+0.00843226j 0.00388854-0.000971904j 0.00362789+4.24803e-05j -0.00709976+0.00521829j 0.00377602+0.0136609j 0.00855463+0.00381537j 0.00953384+0.00327534j -0.00414118-0.00158452j -0.00356838-0.00479122j -0.000682799+0.00937305j 0.00134739-0.00799946j -0.00936804+0.00246786j 0.00263788+0.00795808j 0.00801956+0.00118481j 0.0128916+0.0102244j -0.00624345-0.0137991j 0.00600705+0.017992j 0.000742997-0.000145955j -0.00679291+0.0105854j -0.00285174+0.0135106j -0.0052791+0.00830573j 0.000484281-0.00257485j -0.000962153+0.00194408j 0.00299943-0.00185834j -0.00785483+0.00656807j 0.00165461+0.0023686j -0.00102802-0.00163765j -0.00108895-0.00163559j 0.0053338+0.00197243j 0.00693028+0.00516944j 0.000503154-0.00335545j 0.0062826-0.0084954j 0.00343558-0.00259167j -0.00304141+0.00135501j -0.0281907+0.0141639j 0.00147737-0.00687315j 0.00273941-0.00615119j 0.00590363+0.0100872j -0.00260872-0.000772482j -0.00226552-0.00772455j 0.000393336-0.00278723j 0.00197239+0.00722237j 0.00366964-0.000368045j -0.00365859+0.00222586j -0.0228498+0.00682372j 0.00568147+0.00894663j 0.00082792-0.00859681j 0.0112761+0.013257j -0.00324197-0.0226871j 0.010125-9.29302e-07j 0.0220425+0.00255192j -0.00401657-0.0158851j -0.0173228+0.00349628j -0.00535932-0.0157004j -0.00208941-0.00230599j -0.00707115-0.010075j -0.0175171+0.0130823j 0.0136828+0.0225217j 
-0.000657636-0.0666527j 0.0673765-0.0125777j -0.0550332-0.0307675j 0.0432747-0.0187217j 0.0108095-0.0393575j 0.0459657-0.00387195j 0.0552211-0.0189397j -0.0105946-0.0123661j -0.0222031-0.0691856j -0.00776253+0.0372915j 0.00850809-0.00820318j -0.062888+0.120589j -0.120477-0.0573289j -0.141307-0.206806j 0.247534-0.178649j 0.0526255-0.160816j -0.241964-0.0496179j -0.0799788-0.254844j -0.0446697+0.196245j 0.0223259-0.211179j -0.0197445-0.0664576j -0.169504+0.0797622j -0.0481977-0.374557j 0.461989-0.0343582j 0.152179+0.119722j 0.0138901-0.0641781j -0.190134-0.1061j 0.0956527-0.195608j -0.00013929+0.0893786j -0.115634+0.00811651j -0.0242035-0.0452048j -0.0545921+0.0173733j -0.0416553+0.0376529j 0.0283856-0.0407146j 0.0314147+0.0579154j 0.0134147+0.0453874j 0.00777079-0.0205326j 0.0233213-0.00986114j -0.0220802+0.00989851j -0.0106821+0.0030374j 0.0159274+0.00919344j 0.0215087-0.0107949j -0.0121467+0.0234635j 0.0104538+0.00300435j 0.00218245+0.0312219j 0.0289009+0.00254816j 0.0230731-0.019787j -0.0119378+0.0048133j 0.0106919+0.0149498j 0.0208102-0.00103123j -0.0225051-0.00405417j -0.00578476+0.00686628j -0.0248683-0.0237244j 0.00571737-0.0018924j -0.00322672-0.0114385j 0.00895256+0.00360213j -0.0012234-0.00405638j 0.0257867+0.00996173j 0.00727668+0.00702616j 0.0283235+0.00435185j -0.0104102-0.0207042j -0.0007365-0.0283155j -0.0305425+0.0109184j -0.0167965+0.0233834j 0.0414299+0.0181447j -0.00477357+0.0512951j 0.000347045+0.00362136j 0.00358133+0.0190258j -0.00470853+0.0139487j -0.00171541+0.00204252j -0.0120711-0.0293064j -0.0267949+0.0121121j 0.0337408+0.0106196j -0.0126219+0.0310901j -0.0104332-0.00692013j 0.0103943-0.00824857j 0.0215673-0.00749567j 0.00233737-0.0171577j 0.000612995+0.000598114j 0.0111384+0.00651852j 0.00465637+0.0239992j -0.0193517-0.00694862j -0.0146667+0.00989047j 0.00596585+0.000242305j 0.0221054+0.0154762j -0.0197402+0.00418044j 0.0104958-0.0120449j 0.00454118-0.0126021j 0.0115405-0.00596737j -0.0106719-0.000691215j -0.000688727-0.016723j -0.00755388+0.0143803j -0.0115953+0.014426j -0.00511626-0.000199522j 0.00437651-0.0114148j 0.00125958-0.0208477j -0.0109084+0.00868171j 0.00562759-0.0029332j 0.00415035-0.00702111j 0.000186765+0.00358234j -0.0065155+0.000910566j -0.002164+0.00523196j 0.00820162-0.00136404j -0.0132814-0.00135834j 0.00118239-0.00342524j 0.00288425-0.0049567j 0.000927635+0.00379739j 0.00985421+0.00734729j 6.71903e-05-0.000708852j 0.00920298+0.00559979j -0.00418151+0.00609254j -0.00588998-0.00234914j 0.00031508-0.00186461j 0.0119595-0.000390329j -0.00268634+0.00972824j -0.00806162-0.00961661j -0.00556406-0.00376597j -0.00271635-0.00383436j -0.0128173-0.0078801j -0.00123657-0.00150251j 0.00705348-0.000410276j -0.00700645+0.00621736j 0.00765465+0.00638179j -0.00571953-0.00215798j 0.00128624-0.00236353j -0.00454192+0.0013561j 0.00512984-0.00311509j -0.00127525+0.00606528j 0.00132867+0.00405353j -0.00774561-0.0115335j -0.00352892+0.0012982j 0.000619574+0.000299233j -0.00122037-0.00459399j 7.26381e-06-0.010826j -0.00201576-0.000831188j 0.00170319-0.00455721j -0.0069971+0.0177062j 0.00801586-0.00532104j -0.000575132+0.00367795j 0.00301455-0.00613582j 0.0262474+0.00639355j 0.00253189-0.0147527j 0.00143662+0.013747j 0.0115837+0.0105426j 0.0188293-0.00647932j -0.00332572+0.017185j 0.006699-0.0075744j -0.0126948-0.00284412j -0.00803686+0.00198352j 0.0052535-0.00727806j -0.00290801-0.00208987j 0.00907268-0.000180933j 0.00550912+0.00742804j 0.00477881+0.00804544j -0.00565325+0.0129069j 0.00226381-0.0111255j -0.00982367-0.00236745j 
-0.00860866+0.0251604j -0.0129981-0.00723726j -0.00945268-0.00932035j 0.0154972+0.0021355j 0.00786349+0.020965j -0.00383346-0.00769601j -0.00480276-0.00736074j 0.00850473-0.00577136j 0.0046473+0.00199319j 0.00593532-0.00204651j 0.00563004+0.00203966j 0.0691123-0.0486292j 0.0289624+0.0644844j 0.0192437-0.119274j 0.0486458+0.0249131j -0.102507-0.00274678j -0.0168161-0.0140864j 0.0748081+0.0492412j -0.0177919+0.0180981j -0.0077716-0.0128164j -0.00216383+0.0689173j -0.000333562-0.0538398j -0.0149034+0.00600821j 0.018522-0.039445j 0.00564125-0.00496266j 0.0393738+0.0470297j -0.0572987-0.0593996j 0.0629216-0.0626048j 0.162144-0.149588j 0.184366+0.110123j -0.040603+0.0528001j 0.0485081+0.0335277j 0.0159017+0.0813903j 0.0986369+0.231292j 0.0422979+0.106285j -0.028228+0.181738j -0.0963384-0.189807j -0.03216+0.00865299j 0.0373673+0.0752036j 0.0143064-0.0132173j -0.0423827-0.208249j 0.02819-0.0833684j 0.205614-0.0275968j -0.0497437-0.0488318j -0.0889286+0.021635j 0.0586885-0.00145j 0.0358194-0.0228221j -0.183547+0.0414442j -0.0409821-0.0591598j -0.00459918-0.0200865j -0.138809+0.0463881j 0.0560305+0.0192349j 0.0594615+0.0631075j 0.0503459+0.0176974j 0.02351-0.0341678j 0.0758472-0.0717618j -0.0495265+0.0590101j 0.0522721-0.088772j 0.00811569+0.0642368j 0.0175761+0.0567927j -0.00905654-0.0202048j -0.043782-0.00942946j 0.0254733-0.0891529j 0.17938-0.0357989j 0.0738979+0.0852753j -0.240489-0.0233305j -0.0346043-0.0452835j -0.166587-0.00704122j 0.205821-0.147854j 0.0225831+0.218784j 0.00171343-0.117837j -0.108741-0.00344959j -0.0302673-0.0304597j 0.0288804-0.02777j 0.163856+0.0830155j -0.100665+0.152108j 0.0375263+0.0462839j 0.00371813+0.0120987j -0.00587739-0.0223736j -0.0178679+0.008546j 0.032302-0.0193243j -0.0605527-0.024579j -0.0199397+0.130787j -0.0210862+0.0577392j -0.0224617-0.0203366j 0.0555186-0.00283668j -0.0217392+0.0175134j -0.00754492+0.0167615j 0.000269651-0.00276365j 0.0232111+0.00324039j -0.0372423+0.00730024j -0.00480511-0.00644634j -0.0505174-0.0115496j -0.00261852+0.0225897j 0.0253561+0.00661659j 0.00388719-0.0245133j -0.00900553-0.0132767j 0.00123711+0.0202836j -0.0239554-0.0374452j 0.0212884+0.0119252j 0.0336478-0.00163713j 0.0292689+0.00384012j -0.00542408+0.00421908j 0.00997744-0.00512047j 0.0181857+0.0546128j 0.000414204-0.009288j -0.00383753+0.0109466j 0.00782054-0.00342941j -0.00955974-0.0239252j 0.0108956-0.00484139j -0.00527875+0.014299j 0.00551402-0.0204062j 0.0150484-0.0351447j 0.00968203+0.0324589j -0.00679059-0.00492497j -0.00253471+0.0213033j 0.0124817-0.0266739j -0.0149356+0.0175954j -0.021287-0.00928157j -0.00666862-0.0053428j 0.00487563-0.0436249j 0.0284917+0.000127058j 0.003055-0.0019559j 0.00190879-0.0163545j 0.0231185-0.000859928j -0.00775811-0.0140826j -0.00755493-0.0197985j 0.0240243+0.00452316j 0.00991272+0.00571678j 0.00893961-0.0162305j 0.0335802-0.00747382j -0.0169049-0.00951863j 0.000877616+0.0033014j -0.00377956+0.0204439j 0.0310314-0.0204186j -0.026709-0.0125013j -0.0105997+0.00842898j 0.00111032-0.0165988j -0.0240528-0.00205732j -0.00936873+0.00616198j -0.0190343-0.00452978j 0.0144391+0.0155864j 0.0107079-0.0114917j -0.0453842+0.0212497j 0.0139627+0.000890275j 0.0179653-0.0121697j -0.0144895+0.0158688j -0.0465744+0.000446958j 0.00933558-0.0232421j 0.0279453-0.00305545j -0.0594773-0.0832129j -0.0245476-0.000179798j -0.0252379-0.00578996j -0.0478312-0.00927608j -0.0197741-0.0654799j -0.0400025+0.000256308j 0.00988213+0.0578744j 
0.0180605+0.0231391j -0.0199766+0.0150457j -0.024954+0.00478206j 0.00672202-0.00940355j 0.028511+0.000470701j -0.00435438-0.00426439j -0.00948269+0.00792165j -0.00641708-0.0146505j -0.000275928-0.00475743j 0.0072895-0.0109858j 0.00656329+0.00873729j 0.0164922-0.0734063j 0.0637573+0.00178743j 0.0237172-0.0295872j 0.0139221-0.0399816j 0.0643443-0.00285889j 0.0647885-0.0612563j -0.0563727-0.0270375j -0.0491762-0.0134925j -0.0124105-0.0380634j 0.0670278-0.0488342j -0.00912258-0.0354908j -0.0277452+0.0201835j 0.0409828-0.0113393j 0.0153495-0.019141j -0.0332965+0.019585j -0.064909-0.000368091j 0.0023274-0.0703154j 0.0232848-0.00345373j 0.0455537-0.00509244j -0.0497565+0.0686692j 0.0858197+0.0393849j -0.286256-0.0399091j -0.192453-0.140217j 0.146581-0.149017j -0.0741053+0.00376802j -0.0258545-0.0103604j -0.0709442-0.101739j 0.0166706+0.0245234j -0.0889677+0.111559j 0.0307108-0.166433j -0.0897041+0.0967052j -0.103215+0.0945106j 0.0818045+0.0999149j 0.0895428+0.0993406j -0.186477-0.0444392j -0.111676+0.151588j 0.0581206+0.0886507j -0.0208024+0.052635j -0.0334568-0.0314715j 0.106863-0.0192037j 0.0137833-0.00362925j 0.0902095+0.0752582j -0.0313772+0.0700374j 0.0149074+0.0200575j -0.0460162-0.0280437j 4.54536e-05+0.0373713j -0.0148933-0.0952034j 0.124079-0.059339j -0.0553836+0.100607j -0.117153+0.274936j -0.0395709+0.160675j 0.153567-0.0958268j 0.0156902+0.113503j 0.0765473+0.19099j -0.175991-0.0977725j -0.0032636-0.0847362j -0.122681-0.0723866j -0.147447-0.097685j 0.0389348-0.191605j -0.0283663-0.102526j -0.10341+0.0343748j -0.0415196+0.0348299j -0.0395603-0.048046j 0.049751+0.0351781j 0.00165074+0.0370611j -0.0623212-0.0181936j -0.0728515+0.000404397j 0.0353804-0.0264498j 0.0919153-0.0328608j 0.00152441+0.0412713j 0.0696548+0.0934607j -0.0510436-0.0378653j 0.0362229-0.00885698j 8.25019e-05+0.0371045j 0.00736966+0.00923949j 0.00915036-0.0419958j 0.00564902-0.0124513j -0.0265587+0.011092j 0.052639-0.0569589j -0.00776331-0.00654541j -0.0109293-0.0263549j 0.0279606-0.00461484j -0.0432997+0.00784528j 0.0174978-0.00754996j 0.00380525+0.0567912j 0.00723117+0.0138815j 0.0198052-0.0195405j -0.0191288+0.030549j -0.0158264-0.0207776j 0.0255793+0.0136378j -0.00976376+0.00693285j 0.0116421-0.0296552j 0.00842717+0.00425095j -0.00863629-0.0241037j -0.0106551+0.0177956j -0.0272748+0.00747461j -0.0224965-0.00595778j -0.0311491-0.0105189j -0.0061741-0.00637213j -0.000911673-0.0146468j 0.0154009+0.00454322j -0.000289645-0.00701839j 0.0130036-0.0136838j -0.00144744-0.00127617j -0.00432819+0.00371839j 0.0138392-0.00265456j -0.00251147+0.0113959j -0.00866952-0.00799495j 0.00257949-0.00324509j -0.00924408-0.0112912j 0.0111276-0.0257199j 0.0194523+0.00403032j 0.00166746-0.0107106j 0.00720036-0.00901147j 0.0136019+0.00167928j -0.00864967-0.000913817j -0.0074689-0.025086j 0.00646133-0.00561805j 0.00112133-0.00423465j -0.0317358-0.0250208j 0.00132091+0.0239688j -0.0249413+0.000110858j 0.00131404+0.00877218j -0.0430914-0.00537483j 0.0198038+0.0245587j 0.0158236+0.0174254j -0.0178069+0.0111464j 0.0208802-0.000630165j -0.0278541+0.0218098j -0.0280654+0.0112785j 0.0342136-0.0109351j -0.035642-0.0102661j -0.0147838-0.0341282j -0.00187201+0.00741772j 0.0224516+0.00835547j -0.0169983+0.00420802j -0.0122281-0.0204859j 0.0242605-0.0147672j -0.0120315-0.00316387j 0.0492933-0.0393995j 0.028876-0.0148738j 0.0100074+0.0215411j -0.016778-0.0116949j 0.0141859-0.027693j -0.00784663+0.0393875j 0.0316527+0.0122547j 
-0.020084+0.0126035j 0.00232933-0.00849523j 0.00888774-0.022306j -0.0294972+0.0281354j -0.0445221-0.0228912j 0.0312699-0.00516755j 0.0218961+0.0330274j -0.0321247+0.0081938j -0.00832182+0.0145904j -0.0127506-0.000572662j -0.0356244+0.00253221j 0.0283242-0.0229165j 0.0212221+0.0286506j 0.0211169-0.0473237j 0.0221606+0.0111749j -0.0152084-0.00984828j 0.00169307-0.0219529j 0.00839062+0.0122384j -0.0129465-0.00151685j 0.00487603-0.0104363j 0.0157815+0.00674395j -0.0083369-0.0301638j -0.0099423+0.0123903j 0.00420539-0.0227368j 0.0222614-0.00156461j 0.0140855-0.0111737j -0.0289446-0.0190861j 0.0161162-0.0286406j 0.0856148-0.0441691j 0.0403563+0.090916j 0.0618141+0.0293304j 0.0533376-0.0694658j -0.0173162+0.115843j -0.00391892+0.103731j -0.0767286+0.0939056j 0.140586+0.00796512j 0.0214715+0.0798879j -0.19262-0.117098j -0.166422-0.101705j 0.0643385+0.222879j 0.139818+0.324076j -0.17609+0.00682772j -0.0259379-0.0638899j -0.0101703+0.0344435j -0.0827772-0.158887j 0.282627-0.194926j 0.0261869+0.0162568j 0.167709+0.121494j 0.0599406+0.0136751j -0.109911-0.0383509j 0.228842-0.0527901j -0.0975075+0.0272771j -0.0270285+0.0557696j 0.0854338-0.0772743j 0.00861418-0.0779132j -0.0955197+0.138223j 0.0302372+0.00107219j -0.0265705-0.0204458j -0.093248+0.0752234j 0.0381318+0.0322832j -0.0859335+0.124327j -0.145827+0.0439179j -0.117587+0.108176j 0.0283809-0.0134954j -0.0802323+0.10036j -0.0981453-0.162222j -0.20322+0.0904695j 0.0339595+0.187678j -0.0251996+0.000883189j -0.0313679-0.016806j -0.00385626-0.0692803j -0.0688766+0.00121592j 0.0293486-0.0301925j 0.0211773+0.0300661j 0.0621463+0.0427992j -0.0396648+0.0561701j -0.0132912+0.080762j 0.0301357+0.0174825j 0.0177991-0.00369192j -0.0252624+0.0274898j -0.03883-0.0240587j 0.0293025-0.0111604j -0.0215015+0.0103375j -0.050083-0.0298788j 0.00806516+0.0166853j -0.0270889-0.00844489j 0.00146897-0.0638284j -0.00724991-0.0108151j 0.00375782+0.0280765j 0.0124708+0.0242134j -0.0494765-0.0092237j 0.0115559-0.0314906j 0.0246844-0.028456j 0.0108921-0.00588151j -0.00370559-0.00377747j -0.0218097-0.0392999j -0.0316228+0.010932j 0.013535-0.0256503j -0.000643487-0.00465543j 0.0105051-0.00209767j 0.0160484+0.00483994j 0.00701764+0.00661763j -0.00270371+0.00533786j 0.0156781-0.00313557j -0.00429646-0.00673065j 0.0105521-0.00695275j -0.0109066+0.014018j -0.0121547+0.00682145j -0.0170303+0.0165027j 0.00569804-0.00704661j -0.00388668+0.00110372j 0.00873822+0.0184262j 0.0153859-0.003843j 0.00116147-0.00851424j -0.0115594+0.0276368j 0.00316777+0.00692388j 0.0177656+0.00259255j 0.0100931+0.00929606j 0.0129325+0.0107734j -0.015093+0.0125532j 0.0131215-0.00272963j 0.0160571+0.000798618j -0.0070758-0.00366593j 0.00483175+0.0158694j 0.00202786-0.000577083j -0.0301519-0.00312619j 0.00967891-0.00427432j -0.00937342-0.00392861j -0.0105649-0.002185j 0.000561776-0.00130895j -0.0177378-0.0145084j 0.00808486-0.0132627j -0.00671806+0.00241091j -0.00482284+0.00565654j -0.00045959-0.00665621j -0.0129525+0.0050524j 0.00723244+0.00131399j 0.0035144-0.00919856j 0.00226722-0.000219661j -0.00615592+0.0164444j 0.00376902+0.00109532j 0.0238951+0.00644431j -0.0129223+0.00250495j 0.0148481+0.0255348j -0.0070669+0.00807018j -0.00906525-0.00761671j -0.0178686+0.00555513j 0.0110749+0.00193341j -0.00939107-0.00781379j 0.00982609+0.0143892j -0.000476859-0.0130045j -0.00681271-0.0198788j 0.0081582-0.00572452j -0.00951787-0.00135153j 0.0100597-0.0108509j -0.00881355+0.00212891j 0.00327167+0.0118124j 
