0.0602098-0.0186911j -0.0988049+0.0822687j 0.194241-0.0541262j -0.0138212-0.127113j 0.132026-0.0261997j -0.0800267+0.0558319j 0.160447+0.0105458j 0.0450428+0.0907448j -0.252547+0.261469j 0.049699+0.246055j 0.233064+0.00355999j 0.0535772-0.0860483j -0.0884812+0.309106j 0.0708108-0.0129355j 0.118711+0.0288048j -0.00608551-0.0149949j -0.0017991-0.0256219j 0.0351113-0.013074j 0.0354014-0.0134671j 0.015613-0.0499751j -0.053103+0.066535j 0.00859781+0.0411198j 0.0314599-0.00223178j -0.0150948+0.0808118j 0.00276673-0.0679588j -0.127766-0.0362343j 0.00218938+0.0413674j 0.0422261-0.0149926j -0.00639944-0.0200278j 0.0231-0.0526651j 0.0203085+0.0181084j 0.055327-0.0425696j -0.0395988-0.0324609j -0.000855864-0.00295279j 0.012188+0.021291j 0.0139756-0.0370709j 0.012372-0.00207538j -0.0165676-0.0266651j 0.00212111+0.0316912j -0.0196926+0.0151647j 0.00920452-0.00427845j -0.00695524+0.0266039j 0.028385-0.0059942j -0.0176107+0.032587j 0.0209515+0.00312079j -0.00558756+0.00365565j 0.0142084-0.00734816j 0.00890842+0.00431758j -0.00754593-0.0144333j 0.00584172+0.0342806j 0.0103507+0.0322023j 0.0126753+0.037929j -0.00182534+0.00349522j 0.0289431+0.00405495j 0.00999855+0.0404353j 0.0185303-0.00578316j -0.0326049+0.0271957j 0.00215077+0.00892374j 0.000157378-0.00426508j -0.0118583+0.0447238j 0.00092287+0.0274947j 0.0195359-0.0467799j 0.00493443-0.0108941j 0.0235697+0.0300389j -0.020038-0.0141422j 0.0128204-0.0249278j 0.00610346-0.0238882j 0.0746884-0.0223838j 0.00313585-0.0159803j -0.00569094-0.00552309j 0.0339524-0.00717004j -0.00749767+0.00449881j 0.0152854-0.00884187j -0.00438636-0.00793884j 0.0143857-0.00118189j 0.026924+0.0112474j -0.0295291+0.0433596j -0.0042586+0.00140386j 0.00723948+0.0113103j 0.0259884-0.00835295j 0.0107505+0.00633215j -0.0150642+0.00423213j 0.00039512-0.00310316j -0.0257966-0.0067289j 0.0180462+0.0105674j 0.00900506-0.00872504j -0.0118872+0.0138303j -0.0144289-0.013344j 0.000614537+0.0111318j 0.0055769-0.00462558j -0.00785361+0.00334478j 0.00705245+0.0210002j 0.00542216-0.0455331j 0.00565841+0.0207971j 0.027949-0.0147288j -0.0172587-0.00115134j -0.0215006+0.00531861j 0.00350299+0.00391357j -0.00355857+0.0171266j 0.0129016-0.00766753j -0.00052587+0.00272643j 0.00860144-0.000307247j 0.00397798-0.00708295j 0.00716277+0.00548617j 0.00818763-0.0213353j 0.0126128+0.0149108j -0.016181+0.0232667j -0.0101288-0.00334717j -0.0191844+0.0217616j -0.0173624-0.0309799j 0.0235537-0.000313686j 0.0169276-0.0243748j -0.0169095+0.010303j 0.0226323+0.00123303j 0.0115971+0.00862747j 0.00500635-0.0103237j -0.0188149+0.0183229j -0.00667599+0.016755j -0.00861084+0.0359141j 0.00548218-0.0198397j 0.00229369+0.00108847j 0.00183353+0.00357807j -0.012949+0.0179215j 0.00562566-0.0199065j -0.0284059-0.00961648j -0.00138531-0.00577128j 0.00118055-0.0289302j 0.0036746-0.015636j -0.0106399-0.00463705j -0.00624499-0.00848112j 0.0127658-0.00345652j -0.011341+0.0150584j -0.0156873+0.0298318j -0.0293283+0.000854791j 0.0224512-0.0258499j -0.0368918+0.0455418j -0.016589-0.0100198j -0.0135882+0.0286502j -0.0178153+0.00494474j -0.0436345-0.0282601j -0.0714672+0.00594847j 0.0128635+0.00530254j -0.00061545+0.00132575j 0.0138865+0.0512596j 0.00341364-0.0525538j 0.00175163-0.0962294j -0.0063075-0.0336263j 0.0166393+0.00667636j 0.0776337-0.00577914j 0.00604476-0.0437834j -0.00159277+0.0301641j -0.0313435-0.0535086j -0.0430524+0.0502693j 0.0330984-0.034519j 0.0453826+0.0311632j -0.00940819+0.00633077j -0.0344123-0.0148988j -0.0667604+0.0810915j -0.024634-0.0342579j 0.0960971-0.0464086j 
0.0510056-0.0705087j 0.052567-0.0670589j 0.0846175-0.0781563j -0.24591-0.10531j -0.0497432+0.139839j -0.107424+0.103186j 0.0914265-0.0570495j 0.0327001-0.187733j -0.0990998-0.240577j -0.183638+0.135309j -0.0316539+0.0673553j 0.321535+0.178939j -0.199156-0.128601j 0.163705+0.0531065j -0.0176459-0.0665359j -0.043227-0.0629699j 0.00149068-0.0257146j 0.00363176-0.00565686j 0.0358441+0.0328j 0.0680856+0.0124912j -0.0421738-0.0199609j 0.0310325-0.0294491j -0.0375685-0.00678436j 0.0171935-0.051544j -0.0147824-0.0721535j 0.0622729-0.0935139j -0.028769+0.0493277j 0.0677446-0.0439953j 0.0173885+0.0280932j -0.0335615-0.0218268j 0.0471543-0.0348495j 0.0222146+0.0251305j -0.0266542+0.0312277j 0.00731172-0.00917782j -0.0104713-0.028101j 0.00443147+0.0114635j -0.0488288-0.0342903j 0.0180607+0.0354178j 0.0168788+0.00332079j -0.00383905+0.00894005j 0.00517578+0.0362494j 0.00476084+0.00278784j 0.0121541+0.0268373j -0.00110902+0.00724308j 0.0331838-0.0099868j 0.00204221+0.00798359j 0.0105923-0.0386524j 0.00120459-0.00862328j -0.0045628-0.0165584j -0.0258967-0.00335128j -0.0229666-0.0203018j -0.044352+0.00433677j 0.00339316-0.0160892j -0.0127261+0.0287966j -0.0181134+0.0361852j 0.030826+0.0122808j -0.00802861-0.0404301j -0.002204-0.00127799j 0.00951797-0.00932043j -0.0369293-0.0174766j -0.0354046-0.0134518j 0.0333567+0.0113025j -0.00661698+0.000747786j -0.019111+0.0144397j 0.0052469-0.034595j -0.000126304+0.0284868j -0.0120273-0.0108194j 0.0149414+0.00771783j 0.0156585-0.030466j -0.0375378-0.0242211j 0.0290965+0.00181503j 0.00376628+0.0074205j -0.0277727+0.000887278j -0.029865+0.0147567j -0.0056598-0.00132435j 0.0269603-0.0329972j 0.0218791+0.00531998j 0.0185764+0.00385238j 0.0373577+0.00132917j 0.00693747-0.0122144j 0.0148228+0.00444079j -0.0140302+0.0117476j 0.0171083+0.0152891j 0.0119573+0.0144861j 0.00404095+0.00837854j -0.00978003+3.96119e-05j -0.00782104+0.00401656j -0.00731658-0.0246616j -0.0231895-0.0299885j 0.0066943+0.00468924j 0.0156138+0.0143293j -0.0112444-0.000348025j -0.00150048+0.0119064j -0.0027152-0.0195663j 0.00521164+0.00872298j 0.00413137-0.00973202j -0.0106063-0.0270383j -0.00313997-0.0114877j -0.0115667+0.0156161j 0.00716226-0.00612804j -0.00686879-0.00829304j -0.00129515-0.00455781j -0.00441596+0.00427959j -0.00232011+0.000747679j 0.00350602-0.0314936j -0.00378249-0.0044689j -0.0219093-0.00842203j 0.0147553-0.0175812j -0.0204523-0.00815569j 0.0128741+0.00238389j 0.00936871+0.00769582j 0.00654802+0.00683277j 0.0155034-0.0213817j 0.00223735+0.0242736j -0.00233148+0.00884687j -0.0255439+0.00628466j -0.0157743-0.0146111j 0.0141806+0.001269j 0.022749-0.00384458j -0.00955079+0.00175878j -0.00100864+0.00832705j -0.00076732-0.0302143j -0.000571414-0.0162573j -0.00174698-0.0108574j 0.00965876-0.021144j 0.00321384-0.00341881j 0.0162608-0.0271274j -0.0013638+0.00506375j 0.0307406-0.0293707j 0.0100739+0.0104672j 0.0258614-0.0141186j -0.00983391-0.00901994j 0.000573149-0.0275749j -0.00919391-0.0170032j 0.00641072+0.0326964j -0.0570225+0.00427175j 0.00204132-0.0251374j -0.0148063-0.0462697j -0.0119175+0.00380894j 0.0190103-0.0649376j 0.0164686-0.0188647j -0.0688831-0.00535942j -0.0119403-0.0230891j -0.0302584+0.0190852j 0.00231121+0.0253945j 0.0399565-0.00274824j 0.0249571-0.0124602j -0.0140338-0.0334888j 0.0617344+0.00934789j 0.022893+0.0528501j -0.0145316-0.00540615j 0.0478254-0.0817881j -0.0380228-0.0433682j -0.044375+0.00746997j 0.00711331+0.00780909j -0.0563635-0.0573795j -0.0413387+0.0517654j -0.00608817-0.00724467j 0.0677469-0.0144013j 0.0548513+0.0554585j 
-0.00290072-0.0625004j 0.0229086-0.0529622j 0.0170408-0.240902j -0.0640213-0.0242347j -0.021529+0.406372j 0.0981693+0.366282j 0.0847707+0.00325811j 0.1933+0.108003j 0.167703-0.0127013j 0.0181607+0.0904623j 0.134486+0.4047j -0.0698876+0.220828j 0.281515+0.245581j 0.0520613+0.0293377j 0.0157588-0.0256103j 0.00124889-0.0128654j 0.00711935-0.042596j 0.00672422+0.0154293j -0.00569038+0.0719799j 0.0498636+0.00706754j -0.0119925-0.0204598j -0.0304538-0.00744816j -0.0754802-0.0195258j 0.0203397+0.0435155j 0.00080524+0.0324988j -0.0329971+0.00164113j 0.0382684-0.0313738j -0.00595889+0.00350373j 0.010041+0.0212945j -0.00647898-0.00369142j -0.00409985-0.0194163j -0.00279357+0.0308021j -0.00757763+0.0166645j -0.0070949-0.00731179j 0.00869185-0.0370731j 0.00423779+0.0174871j -0.0214247+0.000523198j -0.00802754+0.0182347j 0.0151966-0.00814652j 0.00757774-0.0114727j -0.0135717+0.0141829j 0.0292928-0.00941969j -0.00476842+0.0382017j 0.0122433+0.0114065j -0.0030528-0.0018176j 0.0303722+0.0197225j 0.00395263+0.011306j 0.0253162+0.0317851j 0.0102643-0.0383551j -0.0365783-0.0193464j -0.0023302-0.0130549j -0.0180751+0.011025j 0.00139318+0.0140336j 0.0183231-0.0106101j -0.02398+0.000181644j -0.0255221+0.0115529j -0.00355124-0.033973j 0.027962+0.00367114j 0.000545398+0.0134225j 0.0200082+0.0139504j 0.0251659-0.0243312j 0.01607-0.00885377j -0.0148182-0.016941j 0.0120535+0.0168998j 0.0162085+0.0180799j -0.00121913+0.0165896j -0.00274182+0.00342553j -0.0241723+0.0167624j -0.00652479-0.0117821j 0.0222105+0.00626603j -0.0212436-0.00240769j 0.00413993-0.00525244j -0.00559879+0.00830411j 0.00235352-0.00543035j 0.00990858-0.000324967j -0.00415486-0.0121801j 0.000804352-0.00741899j 0.00455344+9.14443e-05j 0.013523+0.00697156j -4.32186e-05+0.00467789j -2.71287e-05+0.00248751j -0.00222445+0.00334274j 0.000823828+0.00478772j -0.000371595+0.0163278j -0.00627355+0.00513912j 0.000201536+0.0167644j -0.00431073-0.0011924j 0.000175763-0.00413517j -0.00932121-0.0212108j -0.00747034+0.00352734j 0.00148689-0.000160006j -0.00304287+0.00234856j -0.0113421+0.0338718j 0.004132-0.00428921j -0.0102462+0.00663286j 0.00887933-0.00265709j -0.00352835-0.0154751j 0.00241774-0.00417753j -0.013434-0.00892624j -0.00443686-0.00515613j -0.00460041-0.00305557j 0.00913536-0.0166463j -0.0232963-0.00452114j 0.0166779+0.026032j -0.0055528+0.00396183j -0.019043-0.0202625j 0.00207032+0.0167692j -0.00462291-0.0189972j 0.00498779-0.00433912j -0.0148941-0.0149458j -0.00759259+0.0114613j -0.0107137-0.000842999j 0.0082021-0.00596846j -0.00263547-0.013348j 0.00249729-0.0121247j 0.00603715-0.00799942j 0.0284681+0.00560573j -0.00666456-0.0030313j -0.0195707-0.0249025j -0.0114134+0.0123185j -0.000490953-0.0272553j 0.00384186-0.0102726j 0.00424225-0.0184035j 0.00429297-0.0250784j 0.00668276+0.0170742j 0.00609486-0.00592586j -0.0147239-0.00376061j -0.0173469-0.00305642j 0.0132639+0.00951952j -0.0162078-0.0159009j -0.00366088+0.0100953j 0.0110032+0.00803185j 0.0191917-0.00974156j 0.00259852-0.00430302j -0.00271582+0.019266j 0.00528791-0.0212453j -0.00338191-0.0152606j -0.00279528-0.0344794j -0.000517518+0.0103552j 0.0266775+0.0107199j 0.0154941+0.00424489j -0.000681439+0.00607226j -0.01628-0.0177258j -0.00280681-0.0100681j 0.00736908+0.0267631j -0.00294115+0.0265232j -0.00381522-0.00352448j 0.0159047+0.00699755j -0.0129215+0.00602747j 0.00414072+0.0295909j -0.0112608-0.0161753j 0.0161276+0.00505672j 0.0227698-0.00911208j -0.00895257+0.00352629j 0.00171187+0.014107j 0.0209203-0.00584261j -0.00777941-0.00680004j 0.0286736-0.0234167j -0.0143882-0.0131152j -0.0299755+0.0446546j 
0.0450389+0.00194388j 0.0129855+0.0247365j 0.0555501-0.161003j -0.177321+0.0906433j -0.0268648+0.00511122j -0.0216498+0.120884j 0.33049-0.123468j -0.331452+0.0739895j 0.0653482+0.18545j -0.14314-0.337982j -0.158664-0.0436442j 0.109621+0.0597787j -0.158352+0.03845j 0.0565497-0.079275j -0.0691655-0.00249076j -0.0305094-0.00533459j -0.0326063-0.0374556j 0.073989-0.00297496j -0.0491127-0.0246799j 0.0869173-0.0320616j 0.0281161+0.0329541j 0.00309932+0.00185904j 0.00197725+0.0410247j -0.0353899+0.0226326j 0.0148602-0.00542448j 0.0458109+0.00708354j -0.00139726-0.0330343j 0.0150234+0.0102771j 0.00220562-0.00499467j -0.00237377-0.00129295j 0.0213196-0.00771405j -0.0130003-0.0108005j 0.00464659+0.0197543j 0.00519683-0.0122413j -0.0109198+0.00197621j -0.0209219-0.0137571j -0.0201316+0.0159865j 0.0144152+0.0106439j -0.0077455-0.00948592j -0.0290044+0.0199956j 0.0140167+0.00411752j 0.000251106+0.00347575j 0.00474618+0.003343j -0.00645972+0.00924664j -0.0175301-0.00770142j 0.00829845-0.0196567j 0.0256668+0.0168573j -0.0147995+0.0186264j -0.0268775-0.0281512j -0.0393004-0.0299863j 0.0223064+0.0100665j 0.0036066-0.00774798j 0.0108805+0.0083089j -0.017444+0.00369563j -0.00591663-0.00637533j 0.0100887+0.0252763j 0.0112444+0.014799j -0.0286465-0.0203624j -0.0105127+0.00192784j 0.00283196-0.0316834j 0.00808354+0.0124278j 0.00177133+0.0296966j -0.00052753+0.00793913j 0.00762989-0.0200931j 0.015404+0.00879829j 0.00673284+0.00329924j -0.00248946+0.00658881j 0.005574-0.000229626j 0.00570586+0.00699052j -0.00975881-0.00350429j -0.00151056+0.00442697j -0.00220749-0.00121584j -0.00727232+0.00257209j 0.00583922+0.000966177j -0.00462639-0.00698513j 0.00672833-0.0108729j 0.0163477+0.00144119j 0.00624004-0.00274013j 0.00765822-0.00782847j -0.00430871-0.00324198j 0.00195617-0.00287694j 0.00141916+0.00606575j 0.00092418+0.0027824j 0.0153366+0.00592988j -0.00483553-0.000412837j 0.00106428+0.00710181j 0.00233309+0.000607954j -0.00112804+0.00269113j 0.00072496+0.0113845j 0.00576347-0.00349449j 0.00597897+0.0061924j 0.00616239-0.0123691j 0.0126861+0.00442551j -0.00227485-0.0102053j 0.0224762+0.00608949j 0.02178+0.0130955j -0.0117453+0.00684327j -0.00667111-0.00856036j 0.0110262-0.00818737j 0.0139629-0.00985206j 0.0026213+0.0103707j -0.00109926+0.0161127j -0.0151333-0.00232236j 0.00320503+0.00232545j 0.00635819+0.0124029j 0.0168727-0.0186815j -0.0113587+0.0136209j -0.00701203+0.000749643j -0.00835697+0.0103692j 0.00653359-0.00371424j 0.0240001+0.000999423j -0.00647126-0.002276j -0.01988+0.0234391j -0.0142778-0.00688097j 0.0165213-0.0042517j -0.0188177-0.016936j -0.00156103-0.00144184j 0.000906424-0.00166527j 0.00358116+0.00229892j 0.0195421+0.0128824j -0.0201486+0.00824681j 0.00553355-0.00562801j 0.00269582-0.000839355j -0.0065842+0.0266917j -0.00686499+0.00882383j 0.0103364-0.00286457j -0.00330318-0.00316579j -0.00883966+0.010446j 0.0130886-0.007754j 0.00713711+0.00785344j 0.00734037+0.00160944j 0.00881909+0.000824826j -0.0243676+0.00735507j 0.0158854-0.00782187j -0.00153278+0.00817153j -0.00325073-0.0092484j 0.00903815-0.00340603j 0.00381119+0.00523099j 0.0068175-0.0121742j 0.00467639-0.00140039j 0.0231085+0.00956446j -0.00604745-0.00458024j 0.00468577-0.00510826j 0.00653886-0.0123658j -0.0126843+0.000617287j 0.0105135+0.0126016j 0.000218911+0.00796168j -0.0134244-0.00389704j 0.000394854-0.00255534j 0.00151877-0.00528284j 0.00847108-0.00707684j 0.00413582+0.00503906j 0.00597414-0.0111584j -0.0110183-0.00135346j -0.00366304-0.0126478j -0.023419-0.00260355j 0.00166296+0.0125607j 0.00158005+0.00161202j 0.0198646+0.0170785j 0.00915988-0.00443553j 
-0.0676587-0.0577594j 0.00414211-0.0245865j 0.124815+0.210712j 0.110594-0.28115j 0.0230606-0.199954j 0.144599+0.215263j 0.187235+0.0939817j -0.122848-0.0753189j -0.148697-0.205251j 0.162359-0.117874j 0.224357+0.160978j -0.312353-0.112287j 0.117348+0.131192j 0.0676041+0.144105j 0.066742-0.00731786j 0.0300813-0.0421172j 0.0256433+0.0862693j -0.0451916+0.0373435j -0.0138174+0.018906j -0.00643744-0.0297743j -0.0601881+0.0649797j 0.0287389+0.0110912j 0.00984687+0.048828j 0.0124878-0.00905367j 0.0265874+0.0272963j 0.0264141-0.0441563j 0.00378232+0.0232056j 0.00268221+0.00373139j 0.0148312+0.0295034j -0.0143394-0.0151725j -0.0189966-0.00446923j 0.0139642+0.0302622j -0.015582-0.010529j 0.00207842-0.00388267j 0.0391884-0.0313804j 0.0311992+0.0364806j -0.0158653-0.0520587j -0.0123392-0.0162913j 0.0263494+0.00851427j 0.0202822+0.0228118j -0.00179498+0.0177338j -0.0277478-0.00701198j -0.000739208+0.0302729j 0.011922-0.00366703j -0.0117721-0.0260964j -0.0136023-0.0363105j -0.0102241-0.0249917j 0.0158504+0.0441531j -0.012529-0.0101025j -0.0178586+0.0164863j -0.00299171-0.0196927j 0.00804766+0.00201272j 0.00253862+0.0370097j -0.00989011-0.0100668j 0.0125767-0.0290527j -0.0130998+0.0164403j -0.0193268+0.00185175j -0.000558689-0.0135566j 0.00987567+0.0096804j -0.0142038+0.00633156j 0.0220047-0.00275799j 0.0325383+0.00376195j 0.00999015-0.00122749j -0.0034495+0.0282853j 0.010655+0.0136981j -0.00443087+0.0092607j -0.00330616+0.00317238j -0.0143305+0.0123071j 0.00599048-0.0136672j 0.0123707-0.00232869j -0.00760143-0.00941459j 0.00947126-0.0035376j -0.00214028-0.00684395j -0.0110999+0.0109958j 0.00684205+0.00186589j -0.00564663+0.00125937j -0.0170767-0.00397711j 0.00458187+0.00882876j 0.0144719+0.0206919j 0.014994+0.00538195j 0.00539231+0.00111985j -0.00392229+0.00510877j 0.0127916+0.0100721j -0.0239222+0.0034217j -0.01286+0.00476857j -0.00698869+0.000765899j -0.0107074-0.00877244j -0.00169972-0.0185612j -0.0165859-0.0309154j -0.010989-0.00323382j -0.00774049-0.0190252j -0.0017015-0.0025172j -0.0118495-0.0248738j -0.00534157-0.010934j -0.00479605+0.00212188j -0.00168913+0.0029002j -0.010274-0.0394001j 0.00624634-0.018505j 0.00623323+0.00408993j -0.0121356-0.00130349j 0.0160873-0.00100642j -0.0135122+0.0101894j 0.00568746-0.0127443j -0.0198321+0.011465j 0.015477+0.00068721j -0.00826878-0.0128977j 0.00607329-0.00651695j -0.0238753-0.00421272j 0.000642802-0.00834154j 0.011688+0.00656515j 0.00826351+0.0113207j -1.26763e-05-0.0176551j -0.00797996-0.0153041j -0.0270506+0.0128605j 0.00823409+0.00346295j -0.00528404+0.0128793j 0.0225718+0.0192884j 0.00206438-0.00922323j 0.00898386-0.00919905j -0.0106908+0.00864063j 0.00804975+0.000417819j 0.0296776-0.00206239j 0.00385035-0.00495922j -0.00261998+0.00415573j 0.0182097+0.0077113j 0.000915055-0.000768379j -0.00114871-0.0343967j -0.0122098+0.00129941j 0.00626931-0.00174546j 0.00412596-0.00646819j -0.0060139-0.0071626j 0.0157821+0.0129625j -0.00514731-0.00273866j -0.0153086-0.0188889j 0.00555942+0.0019306j -0.0128969-0.0255449j -0.00108376-0.0240067j -0.00560977-0.0287786j 0.0060375+0.0186578j 0.0117779-0.00993122j 9.14476e-05-0.00766407j -0.0126174+0.00253285j -0.011984-0.0227459j -0.00471305-0.00142272j 0.0224668+0.01861j 0.0112684+0.00711804j 0.0114228-0.0082549j 0.0178378+0.00445864j 0.000827623+0.00324895j 0.0114829+0.0341918j -0.00131038-6.89536e-05j 0.0167117-0.021232j -0.00204986-0.00778909j -0.00215761+0.00909418j 0.00250774+0.0226247j 0.0194108-0.00465268j -0.0121283-0.000889023j -0.00566821-0.0235441j -0.00750173-0.0374297j -0.0148458+0.0370743j 
-0.00337203+0.0209749j -0.0476961+0.0237386j 0.00117445+0.112657j 0.181191-0.172334j 0.0970951-0.29607j 0.067277-0.137087j 0.160911-0.314237j 0.132283+0.318256j 0.0946048-0.0494251j -0.420089+0.0484829j 0.153096-0.0865831j 0.0203658-0.00890399j 0.00281254+0.072502j 0.0261015+0.0222553j 0.0844246-0.00418344j 0.00805233-0.0190063j -0.009218+0.0462057j -0.0224174+0.014466j -0.004484+0.0127507j 0.0359608+0.0182287j -0.070339+0.0665748j 0.0128267-0.0125306j -0.0379147-0.0118655j 0.001484-0.0123149j -0.0116013+0.0495828j -0.0335536+0.01707j 0.0117844-0.00869664j 0.00131183+0.00398709j 0.00495099-0.000413566j 0.00872749-0.0273338j 0.00606433+0.00525903j 0.0161631-0.000128121j -0.0232068-0.0148078j 0.0165279-0.00291722j 0.0181431+0.000841361j 0.0227365+0.00968285j 0.00465666-0.0313824j -0.00528911+0.00327757j 0.00575348+0.0137726j -0.0274771-0.00803276j 0.0113466-0.0252207j -0.0208245+0.0136294j 0.0021508-0.00380487j 0.0470668-0.0365376j -0.0249516+0.00828631j -0.0409685+0.0209534j 0.0125689-0.00556221j -0.0193058-0.0140057j -0.00294693-0.0208256j -0.0427174+0.0118355j 0.0111564-0.00644206j -0.00943644+0.017128j 0.0141145+0.00521132j 0.02508+0.000964517j -0.00976839+0.0225208j -0.00592879-0.0161874j -0.00664551-0.00869891j -0.0137756+0.007364j -0.0127426-0.0144486j 0.0269106-0.0115617j -0.00239215+0.0163289j 0.013499+0.0132177j 0.0116781-0.00846669j 0.0109132+0.00521069j -0.00491048+0.00518185j 0.00481932+0.00575987j -0.00636616+6.00219e-05j -0.00298844-0.000315363j 0.00072524-0.0120604j 0.00233789-0.000929547j -0.00510207-0.00197324j 0.0114144-0.000555472j -0.00438719-0.0022329j -0.00383935+0.0101787j 0.0123869-0.00505819j 0.0107796+0.0028887j -0.0164824+0.0134188j 0.00437895+0.00660256j 0.00742256+0.00841233j 0.00957599-0.0101963j 0.00928476-0.00334662j -0.0126805+0.00714427j -0.00250746+0.000150433j -0.00832881-0.00371599j -0.000960324+0.00258598j 0.00247856-0.00465278j -0.00302761-0.00636365j 0.00632004-0.0153923j -0.0175807-0.0137385j 0.00999637-0.00407072j -0.000635705-0.00231249j 0.00255196-0.000865462j 0.00957697-0.00734415j 0.0163797+0.0126471j 0.00996558-0.00858085j -0.00996409-0.015038j -0.00575266+0.00179704j 0.00745132-0.00263894j 0.022931-0.0122793j 0.0219553-0.000605897j 0.0119583-0.0152983j -0.00615174-0.008283j -0.00270889+0.010791j -0.0145977+0.00310454j 0.0122783+0.00393732j 0.000518573-0.00403873j -0.0269032-0.000268622j -0.000312998+0.0137027j 0.0171348+0.010322j 0.0315822+0.00416177j 0.00455089-0.000628114j 0.00992954+0.00322102j 0.0063036+0.00236879j 0.0115242+0.0121953j 0.0108201-0.00800935j -0.0118247-0.00678027j -0.00302971+0.0089595j -0.00829024+0.00731129j 0.00431623+0.00251126j -0.01062-0.0127469j -0.0240546-0.0102898j -0.0193795+1.63813e-05j 0.0116505-0.00715481j 0.00951414-0.0238723j -0.0117693+0.0131628j 0.00812727-0.00495177j -0.000157019-0.0138012j -0.00819138-0.00138614j -0.00420513-0.00691321j 0.000852389-0.0155773j 0.0147903+0.0129225j -0.0017338-0.00098595j -0.0141285+0.00577818j 0.0162939+0.00115515j 0.00471925+0.0152413j -0.00647392+0.00225512j -0.00529229-0.0160577j -0.00319367-0.0090571j 0.00123315-0.00053353j 0.0072739-0.00587325j -0.00178138+0.000589987j -0.011551+0.00605436j -0.00409444-0.0149984j 0.00844468-0.001015j -0.00779958-0.00361214j 0.0167165-0.0022475j 0.00606598-0.00277159j 0.00690341+0.00137033j 0.0115213+0.00637074j 0.00855678+0.00595539j 0.00283561-0.0101262j 0.0102344-0.00897212j 0.00371851+0.00255631j -0.00159569-0.00458422j 0.00798036+0.00510982j -0.00102166-0.00260433j -0.0155901-0.000312768j -0.00778327+0.00990128j -0.00189007-0.00914213j 0.0132869+0.0120414j 
