0.0574275+0.0305829j -0.0295765+0.0587092j -0.0249347-0.0242928j 0.0410617-0.0259932j -0.0232648-0.0508733j -0.0344636+0.0133298j -0.0149454+0.000523281j 0.00725371-0.0209594j -0.0130083-0.000478387j -0.00880769-0.00896217j 0.0111245+0.0288596j -0.0242571+0.000241917j 0.00914782-0.00298257j 0.0187385-0.0193942j 0.000349235+0.0251129j -0.0129379-0.00415363j -0.00132478+0.000632853j -0.00720523+0.00660728j 0.006984+0.000779952j 0.0124209+0.0048859j 0.0129259-0.00780299j -0.0147726-0.0243739j -0.0211881+0.0111599j -0.0115827+0.0152938j -0.0137455+0.00924002j 0.00608157-0.00640735j 0.0072269+0.00458501j 0.00275879+0.00792377j -0.00359561+5.45489e-05j -0.0244602+0.000395689j -0.0221549+0.00889952j -0.00678455-0.00935248j -0.00650334-0.00999022j 0.00273359+0.00363511j 0.00821141-0.0191881j -0.0133032+0.00297452j -6.56184e-05+0.00379634j -0.000264515-0.0154723j 0.00169426+0.0235592j 0.00389699-0.00149041j 0.0138176-0.00450738j 0.00561022+0.0035795j 0.002389+0.0148941j 0.00155628+0.0266548j 0.00102138+0.00541979j 0.00340697+0.00772854j 0.00456367+0.00253671j 0.00249191+0.0120619j -0.00328655-0.000379567j -0.0103958+0.00169815j -4.21442e-05+0.0129897j -0.00785877-0.0122046j 0.0205012+0.0103212j 0.0169364+0.0108657j -0.0150958+0.00417208j 0.0136749-0.0157677j 0.00649111-0.00384321j 0.00263974-0.0110734j -0.018368-0.00297137j 0.000684827-0.00296168j -0.00019801-0.00149283j -0.0124582+0.00324944j -0.00435727-0.00037442j 0.00215198-0.00263254j 0.0103842+0.000139991j -0.0118367+0.00141544j 0.0181006-0.00417518j 0.0131789-0.0121368j 0.00870165-0.0069532j 0.00474504-0.00516699j -0.0084181+0.00560673j -0.00383208-0.00539182j -0.0105019+0.00698973j -0.00121418+0.0044864j 0.00793382+0.00120802j -0.00584423+0.00607388j -0.0023388-0.00258847j -0.000652748-0.00482171j -0.00712309+0.00153393j 0.011469-0.000523226j -0.004216+0.00195901j 0.00481556+0.0187524j 0.00362353-0.00396882j 0.000592483+0.00845145j 0.000928694+0.0112633j -0.00121657+0.000228634j 0.002478-0.000486518j 0.0055463-0.011465j 0.00276867-0.00149416j -0.00320854+0.0119393j 0.000724283+0.00149064j 0.00360586-0.00374922j 0.00408458-0.00786766j -0.00020095+0.00296775j 0.00833666-0.00357858j -0.00227719+0.00950468j -0.00518852+0.00349963j -0.000986696-0.00888216j -0.00397624-0.0037887j -0.0113711+0.00264126j 0.00354408+0.014295j -0.00906807-0.00554354j -0.00662035+0.00458052j 0.00062033+0.000559385j -0.0010895-0.00714603j -0.000769665+0.00475444j 0.00762622-0.0136814j 0.00153348-0.00180755j -0.00184098-0.000532016j 0.00359301-0.00401038j 0.0011725+0.0137442j -0.00221822+0.00327768j -0.01158-0.0112624j -0.0116754+0.00846116j 0.0199476+0.000271288j 0.00870777+0.0132143j -0.00653853-0.000716875j -0.00145823+0.00518006j 0.00733556+0.00454354j -0.00270516-0.00295884j 0.00222467+0.00381103j 0.00600902+0.00253552j 0.00031774+0.00219171j 0.000806828+0.0015574j 0.00328575-0.00137035j -0.00904897-0.00218173j 0.00376809+0.00231834j -0.00431785+0.00467692j -0.00344274+0.014402j -0.00967638-0.0130794j -0.0113232-0.00139785j 0.00672898+0.00831784j 0.00504371-0.000479842j 0.0160455+0.00241011j 0.00100804+0.00523999j 0.00221304-0.000804931j -0.000599725-0.00405668j -0.00958776+0.00107189j -0.00179845-0.000984091j 0.00132688+0.00541077j 0.00376654+0.00666939j 0.00587718-0.00679319j -0.00468583-0.000266083j 0.00353941-0.00487173j -0.0134974+0.0041481j 0.00553594+0.0149308j -0.0180547-0.00983819j 0.0015348-0.00733476j 0.000846618-0.00114611j -0.00781738+0.000996849j -0.00764376-0.00791179j -0.0167309-0.0108315j 0.0149881-0.00793092j 0.00751677-0.000871337j -0.00565849+0.00891353j -0.000669748-0.0104287j 0.0119795+0.00384753j -0.0109986-0.001309j 0.00128656-0.0177677j -0.0101101+0.00215821j 0.00670147-0.00598516j -0.00274655+0.00863855j -0.00391571+0.000706444j 0.00130476+0.00489305j 0.00608909+0.00781152j 0.007588+0.00667897j 0.0136749+0.000657631j -0.00250509+0.0136867j -0.0357441+0.00388922j -0.0112641-0.0056845j 0.00154105-0.0197645j -0.00815785+0.00349135j 0.010554-0.0172812j 0.0148409+0.0296893j 0.0121735+0.0049252j 0.00330456+0.0339974j 0.00592363+0.00827892j -0.00595252+0.00447543j -0.00932413+0.021038j -0.035866+0.0360311j 0.0222876+0.02052j -0.0199456-0.0287776j -0.0279146+0.00624233j 0.00103848+0.0190763j 0.00829292+0.0239501j -0.0474792+0.03448j -0.0225222-0.0247297j -0.00851113+0.0948574j 0.103491+0.0154208j 
0.0556597-0.0150265j 0.0197328+0.0583484j 0.00644964-0.00200708j 0.00929229+0.0136318j 0.0137772-0.0123868j -0.0057246-0.00485807j -0.0120276-0.00344348j 0.0130904+0.000312955j 0.0154905+0.00506537j 0.00984379-0.0245967j -0.0193569-0.0229053j -0.00129781-0.0242872j -0.0258049+0.00798827j 0.00127289+0.000940655j 0.003809+0.00138656j -0.000335546-0.00334446j -0.000272077+0.00656569j -0.008251+0.000817113j -0.000640201-0.00464627j -0.0101085+0.0262688j 0.024145+0.00450881j 0.0142286+0.00318498j 0.00348588-0.00266718j -0.00486489+0.00609179j -0.00605996+0.00292411j 0.00599381+0.00880089j 0.00569671-0.024186j 0.0172886+0.00836195j -0.00454073-0.000148996j -0.00453641-0.00442291j 0.013484-0.0100606j -0.00192654+0.0104044j -0.00272076-0.00398864j 0.0120813-0.00588642j 0.00629555+0.00263126j -0.000155875-0.0147072j 0.00309994-0.00265058j 0.00916544-0.00280482j 0.00526915-0.0021023j 0.00330561-0.00364944j 0.000479511+0.00463247j -0.00202189-0.000141996j 0.00447386+0.00753006j -0.000967388-0.00152255j -0.0109295+0.00892487j 0.00926447-0.000385085j -0.0030213+0.00593243j -0.000578265-0.00781849j 0.00918902-0.00475609j 0.00350943-0.0202083j 0.00322533+0.00180193j 0.00286981-0.0029707j -0.0046199-0.00114399j -0.00641478-0.00853257j -0.00213754+0.0172046j 0.00731527+0.00438411j 0.0127386+0.00227905j -0.00387913-0.00219889j -0.0172123-0.00888771j -0.00650061+0.00126337j 0.00525973-0.01332j -0.0107062-0.00313412j -0.00523907+0.00726874j 0.00673421+0.00945123j -0.00620701-0.000633875j -0.0150094+0.00864235j -0.0167999+0.0128545j -0.017637+0.00291736j -0.000551675-0.0115106j 0.0114588+0.0040544j 0.00785194-0.0135446j 0.00632643+0.00348792j 0.00395124+0.00804348j -0.000390308+0.006053j 0.00545753-0.00215818j 0.000932328+0.00800345j -0.00489003+0.0147327j 0.00317506+0.00260027j 0.0095526+0.00500042j -0.0054382+0.00374262j -0.00541448+0.00756775j -0.00115577-0.00685197j -0.00109113-0.000639469j 0.000156228+0.00165019j 0.00666406-0.014072j 0.000426619+0.00556622j 0.00425385+3.99963e-06j -0.00286632+0.0035466j -0.00325544+0.00943561j 0.000492786+0.00174327j 0.000150833-0.00148495j -0.0189616-0.000249851j 0.00171566+0.000174645j -0.00458483+0.00447194j 0.0120448+0.00248113j -0.00900251+0.000414755j -0.00580286+0.00638854j 0.0129652+0.00470543j 0.00181852+0.0111604j -0.00788749-0.00704025j 0.00932037+0.00739845j -0.00803437-0.0156904j 0.00720942+0.00908254j -0.00787393-0.00379555j 0.00880531+0.000756334j 0.00165991-0.00611417j 0.00328871-0.0027117j -0.00453706-0.0168857j -0.0117319-0.0102827j 0.00291531-0.00234873j 0.0021282-0.00786225j 0.00418468-0.00707594j -0.00156521-0.0124022j -0.00695519-0.00859356j -0.0111913+6.73927e-05j -0.00417606+0.0103318j 0.010266-0.00680424j 0.00349986-0.00268258j 0.00416036-5.16966e-05j 0.00932121-0.00375873j -0.00607988-0.00635597j -0.00788215-0.00326916j 0.00646637+0.00378675j -0.0054451-0.00747547j 0.00986347+0.00354629j 0.00214236+0.0094221j 0.00216612-0.0093497j -0.0105545+0.0012179j -0.00858443-0.000498675j 0.000538783+0.00525735j 0.00223749+0.00443405j 0.011521-0.0124853j 0.0118409-0.00276381j 0.01328+0.0030353j -0.000645857-0.00271189j -0.014229-0.00864749j -0.00221501-0.00239956j 0.00726253+0.00440158j 0.0051141-0.00203914j 0.00501927+0.0192673j -0.0125701+0.00765101j 0.00059098-0.00589459j -0.014622-0.00621644j -0.00881518+0.0180377j -0.01255+0.00228943j -0.00733894+0.000738009j -0.0002404-0.005421j -0.0101246-0.00410962j 0.0019708-0.0101016j 0.0112815-0.00100908j -0.00282793-0.0151771j 0.00915543-0.0116126j 0.00518882-0.0102286j -0.0184975-0.0013468j 0.0056645+0.011906j -0.00412014-0.00746642j 0.0227972-0.0106361j 0.0084728+0.00177161j 0.00017763-0.0161446j 0.0109302-0.0026174j 0.0208738+0.0060075j 0.0101418-0.00635933j -0.00319425+0.00767161j 0.0120729-0.0051327j 0.00976714-0.0119768j 0.00359736+0.0135149j 0.00849722-0.00304796j -0.0222491+0.00405724j 0.00115618-0.0197455j 0.0140539+0.00700056j -0.00670106+0.0096401j -0.00339079+0.0318467j 0.0326406+0.00737519j 0.0020574+0.00209052j -0.00253175+0.0143241j -0.00900802+0.00112389j 0.00201593-0.020449j 0.0139267-0.00459497j -0.0268366-0.0265639j -0.00944207+0.0158096j -0.0250543+0.0315405j 0.00660884-0.0284209j -0.0366692-0.00502086j 0.00631191+0.0202532j -0.0585585+0.0111985j -0.000108808-0.0650377j 0.0359132+0.0168448j 0.0476622+0.0151063j 0.00797276-0.0469324j 
0.067322-0.0379202j 0.0369848+0.0656413j 0.0197189-0.0120358j 0.0320472+0.0434565j 0.0389632-0.0252486j -0.00843801-0.0192134j -0.00639467+0.000231971j 0.0146037-0.00361358j 0.0184794-0.000803553j 0.00883981-0.0224338j -0.0147358-0.0201533j 0.000861167-0.0230399j -0.0192063+0.00691938j -0.00228196-0.00750918j 0.00389322-0.00386473j 0.00369144-0.000564813j -0.00357262+0.00146454j -0.00297978+0.00505086j 0.00438504-0.0169201j -0.00176305+0.0169141j 0.00971137+0.00593193j 0.00405009-0.000482522j 0.014086-0.0124546j -0.00380916+0.00378742j 0.00192422-0.00556763j 0.00327465+0.0189263j 0.00934096-0.012756j 0.0133184+0.00377648j 0.00539499-0.00667j 0.00384653-0.000879545j 0.0138005-0.00940907j -0.001916+0.00998385j 0.00866816+0.00360541j 0.0102921+0.00340528j 0.026101+0.00745411j -0.0022054-0.0114574j -0.00044488-0.00599857j 0.0178336-0.000716933j 0.00021262-0.000561488j 0.00106496-0.00196905j -0.00539494+0.00941467j -0.00277631-0.00247927j -4.89906e-05+0.00475254j 0.00238477-0.00994924j -0.0141608-0.00629161j 0.00420446+0.00131458j -0.00650572+0.00831906j -0.00391849-0.00420325j 0.00656438-0.00711491j 0.00603843+0.00370558j 0.00459776-0.00246312j -0.00124788-0.00687504j -0.0158835-0.0073646j -0.0150111-0.0152903j 0.00175497-0.00328602j 0.00151633+0.00784847j -0.00225449+0.0112833j -0.00332379+0.018185j 0.0122127+0.00234945j 0.00498793+0.00116j -0.00939413-0.00268513j -0.0180539-0.00038131j -0.00296924+0.000315893j 0.00114737-0.00331426j 0.00810982-0.00487317j -0.00589742+7.61728e-05j -0.00989171-0.0104454j -0.0310588+0.00812543j 0.00251021-0.00526113j 0.00808163-0.0110745j -0.00280664-0.0062352j -0.00396116+0.00286928j 0.00216573+0.0175635j 0.00293924-0.00732185j -0.00100198-0.0175113j -0.00180961+0.00687549j -0.00557988+0.0224362j 0.00125944+0.0137385j -0.00772216-0.00554726j 0.00139966+0.00617909j -0.00327862+0.0111971j -0.00194072+0.00543893j 0.00173952+0.00158695j -0.005228+0.000495085j -0.0057919-0.0115694j 0.00632039+0.0154346j 0.0106987-0.00465953j 0.0048299-0.000161089j -0.0109099+0.0122943j -0.00225534-0.00970803j -0.00638609-0.00588644j -0.0148744+0.00826776j 0.00157064+0.00146708j 0.0123675+0.000821089j -0.0163199+0.00734666j -0.00241352-0.00106407j 0.000228057+0.00209783j -0.000324527-0.00324729j 0.0108816+0.0135829j -0.00612318-0.0243118j 0.00553326+0.00102875j -0.000716214-0.00772521j -0.00229543-0.00590948j -0.0183942-0.0101128j 0.0145746+0.00477263j 0.00551997+0.00348324j 0.00542921+0.0102888j -0.00176256+0.00473342j -0.0193807-0.00253666j -0.00629273+0.00223699j -0.00183949-0.00129696j -0.00462074+0.00152323j 0.00869676-0.00337925j 0.0233692-0.00889856j -0.0282652+0.00992662j -0.00770264+0.005233j 0.00608599-0.00641438j 0.00449309-0.00832507j 0.00332658-0.00410803j 0.0190479+0.00454186j -0.00122001+0.00521526j -0.00107138+0.00450882j 0.0178472+0.00215529j -0.00227643-0.000883863j -0.00399319+0.00293125j -0.00383703+0.003873j -0.0114577-0.0106128j -0.0148088+0.0034583j -0.00914742-0.0167367j 0.0150938+0.00965585j 0.0148649-0.0103837j 0.013057-0.0195824j -0.00137308-0.0104832j 0.0067691-0.000482656j -0.0130962-0.0101256j -0.00885363-0.0187183j -0.018704+0.00480956j -0.000489815+0.004191j 0.0040559+0.00333465j -0.00179006+0.0180416j -0.00816134-6.85916e-06j -0.00399549+0.00112549j -0.00813191-0.00183771j -0.00478257+0.0429623j -0.00631572-0.0133336j -0.00607943-0.0134444j 0.0216733-0.00552155j -0.00182957-3.70604e-06j 0.00601122-0.00946715j 0.00666005+0.00495772j -0.00213685-0.0183824j 0.00239305-0.00598082j 0.00950407+0.00119212j -0.0126347-0.0116286j 0.0142464+0.0109469j -0.0110703+0.000324234j -0.00289494-0.00235429j -0.0136156+0.0191206j -0.0176311-0.0117435j 0.0143942-0.0101164j -0.0011235+0.00746287j 0.00360063-0.0061072j -0.0143352+0.00832568j 0.00215792-0.0147193j 0.009835-0.0110564j -0.0101446+0.0243957j 0.020614+0.0230211j -0.033766-6.7222e-05j 0.0343708-0.0130565j 0.0116566-0.00969564j -0.0101263+0.0203617j -0.0169654+0.0234392j 0.0198447+0.0194219j -0.00343849+0.0172006j -0.0220253+0.000416142j 0.00057497-0.0135907j -0.0147143-0.013493j 0.0375123-0.00763382j 0.00871573-0.0207502j -0.000311445-0.00378663j -0.00809823-0.0393042j 0.0111737+0.00616839j 0.0120258+0.00805597j -0.00770855+0.0371408j -0.034645+0.00818251j -0.0511668-0.0064828j -0.0180455-0.0658429j 0.0333976+0.0363706j 0.0356496-0.0253575j 
0.0889117+0.022588j -0.0169768+0.0897017j -0.052308-0.0209846j 0.0303808-0.0624403j -0.0344601-0.0225882j -0.0154239-0.00587239j -0.00401062+0.0171671j 0.0170763-0.0292531j -0.0140424-0.00631086j -0.046503-0.00882335j 0.00658622+0.0276491j -0.0192739-0.0209879j -0.00944262-0.0236095j 0.0127302+0.000112317j -0.000679778+0.0162631j -0.0101436-0.00548524j -0.00292244-0.00558906j 0.012176-0.000329777j -0.0208932+0.0110769j 0.00450327+0.00286881j 0.0208408+0.00170692j -0.0104803-0.0140568j -0.0332966+0.00600779j -0.0182051+0.00439388j -0.008859+0.0110027j 0.000928087-0.0210696j 0.0229559-0.0250208j 0.00938394+0.00813533j -0.0214077-0.0134644j -0.050072-0.0125083j -0.0199118+0.0155964j 0.016535-0.0104766j -0.00818282-0.00618847j -0.00568853+0.0173121j -0.00500751-0.0422037j -0.00579795+0.0130398j 0.0195853+0.00474638j 0.0151453-0.0343981j -0.00489783+0.0254723j 0.0108292-0.0162251j 0.0200922-0.0291636j -0.0144163+0.00612255j -0.0129112+0.0100406j -0.00104842+0.0241465j -0.000875647+0.0143502j 0.00836402-0.00535055j 0.0166525-0.0106552j 0.0123241+0.00428446j -0.020251-0.00983901j -0.0212837-0.0184231j -0.0161948+0.0122367j -0.0315904-0.0114758j 0.0415155+0.00857845j 0.0362504+0.020259j -0.028903-0.00927481j 0.0129232-0.00091634j 0.0122986-0.00801103j 0.00976009-0.0309165j -0.0361289-0.0140184j 0.00249828+0.011674j 0.00070302-0.000328234j -0.0387482-0.00959038j -0.00890004-0.00617279j 0.00503549+0.0175738j 0.0129598+0.0089239j -0.0241477+0.0286031j 0.0152398-0.0193088j 0.0161149-0.0416866j 0.0219377-0.03743j 0.0085596-0.0103924j 0.0155619-0.0177743j -0.00735896-0.000707367j -0.029216+0.0295317j 0.000317877+0.0114185j 0.0110211+0.00541411j 0.00241895+0.0077922j -0.00222204-0.0144328j -0.00262618-0.0228386j 0.00819385-0.00345454j 0.0187982-0.0098571j 0.0164239-0.0113478j -0.0314621+0.0399377j 0.0212689-0.0153157j 0.0126846+0.0224394j 0.00750268+0.00839227j 0.000672215-0.00107978j 0.0168827+0.00230908j 0.0119939-0.0244755j 0.0166676+0.0126693j -0.00150692+0.0124752j 0.00571881+0.00843045j -0.00425745-0.000254582j 0.00994974-0.0275806j -0.0066009+0.00882415j 0.0126617-0.0129866j -0.00829533+0.0160347j -0.00866697+0.018755j 0.0222057-0.00141738j -0.00507916+0.0110061j -0.000880191+0.0180015j 0.0205162-0.00138946j -0.0299452-0.0166598j 0.00130837-0.00210287j -0.0153314-0.0129938j 0.00404157-0.0259839j 0.00480306+0.000751975j -0.0102307-0.0342864j -0.0128193-0.0339919j 0.00194316+0.00681952j 0.00313219-0.00822791j 0.00465917+0.0340229j 0.00778448+0.022483j -0.0275374-0.0481508j -0.023532+0.0148915j 0.0287363+0.000431807j 0.0235494+0.0159587j -0.0155038-0.029043j 0.0082004+0.00306267j 0.0135842+0.0219035j 0.0159962-0.0017918j 0.0245284+0.00195094j 0.00626746-0.00779379j 0.00244418+0.00308618j 0.00375181+0.0150193j -0.00657075+0.00255356j -0.00532718+0.0100919j 0.0102369+0.00803823j -0.0158636+0.0160174j -0.0149681+0.0410906j -0.00651637-0.0203608j -0.0217991+0.0052433j 0.0148116+0.000862509j 0.00974956+0.0021882j 0.0235123+0.013002j 0.0168277+0.00669512j -0.0128731+0.0265126j -0.00895155-0.0113143j -0.0154633-0.00735876j 0.0128869-0.00195291j 0.0157347+0.0280723j -0.0250562+0.0202477j 0.00668931-0.0185202j -0.0245223-0.00217559j -0.0151272-0.000877327j -0.0185373+0.0332866j -0.00568022+0.0065885j -0.000614609-0.0280175j -0.00346947-0.0159753j -0.00287849+0.00595407j -0.00875168+0.026949j -0.02358-0.0150591j -0.0122462-0.00306108j -0.000483173-0.031421j -0.00110513+0.0109496j -0.00820166+0.0114408j 0.015378-0.0155249j 0.0358196+0.00355249j 0.01538+0.0096852j -0.00920963-0.0329615j -0.0203387-0.0177862j 0.0272584+0.00585104j 0.0104075+0.0067823j 0.00249883+0.00861512j -0.00100258+0.0121707j -0.0068833-0.0066163j 0.0431538+0.0226945j 0.0437214+0.00304548j -0.00730869+0.026611j -0.0395643-0.0188834j -0.0156168-0.0151602j -0.0237296-0.0233961j 0.000594934+0.00376325j 0.0445798-0.0164456j 0.00205655+0.0115394j 0.0162682+0.00150681j 0.0108578+0.0235248j 0.00854745+0.00726345j 0.00414351-0.00925316j -0.0223095-0.00873368j -0.0368302+0.0300939j -0.0226553+0.0333061j -0.0345213-0.0248225j -0.0102044+0.0110472j -0.00810371-0.0490118j 0.0401409+0.00813524j -0.028213-0.0152555j 0.0548506-0.0330162j -0.026601+0.108094j 0.0926273+0.0259249j 
0.000910422-0.0272188j 0.0257888-0.00186534j -0.0232173+0.022768j -0.040109-0.0129247j 0.0228293+0.0373668j 0.00902073-0.0332407j 0.0100229-0.00540907j 0.00875687-0.000756216j -0.00653216-0.0208243j 0.00246929-0.0106429j -0.0358749-0.0155032j 0.000318299-0.0151234j -0.0168095+0.00303978j -0.0129004+0.0230225j 0.0034542-0.019298j 0.013016+0.0015698j 0.00440754-0.00674271j 0.00401723-0.0157802j -0.0122285+0.0269444j 0.00145323+0.0188627j 0.031211-0.00694362j 0.013889+0.0124137j 0.00516488-0.00962281j 0.0011809-0.00235029j 0.00387837-0.0129205j 0.0102614+0.00944723j -0.00273269-0.025769j -0.000617913+0.0138817j -0.00565307-0.00073901j 0.00416211-0.00139092j 0.0282032-0.00573482j 0.0250771-0.0012528j -0.0202171+0.00511007j 0.000452024-0.00859566j 0.0104376-0.00688094j -0.01072-0.0114176j 0.0083918+0.0111114j 0.0115761+0.00273789j -0.00731798-0.0206339j -0.0117802-0.0184351j -0.00565687+0.00704644j -0.011015+0.00326709j 0.0035931+0.0135603j 0.00064502-0.0114682j 0.00109915+0.0130352j 0.0028135+0.000315365j -0.00328404+0.00942968j 0.0110797-0.00168802j -0.0114604-0.000480036j 0.00276714-0.0144258j 0.00438913+0.0011007j 0.0164834+0.00503159j -0.0147941+0.00124469j -0.00806294-0.00852306j 0.0167608+0.0116308j 0.0340013+0.00508894j 0.0152651-0.00551657j -0.0158645-0.010007j -0.0275306+0.00104784j 0.0100492-0.0115286j 0.0138181-0.043438j -0.0234034-0.00559819j 0.00898158+0.0240878j 0.00899642+0.0366689j -0.0207832+0.0109785j -0.0220071+0.0029863j -0.0242218+0.0155017j -0.0337725-0.0106528j 0.0099646-0.00808991j 0.0369571-0.00107927j 0.0426663-0.0134747j -0.00236111+0.0232471j -0.000130279+0.0124987j -0.00427917+0.0249673j 0.00884509-0.0237106j 0.00911573+0.0118322j -0.0162528+0.0172862j -0.00336032+0.019273j 0.00789802+0.00530329j 0.000736205+0.0096378j -0.0130572+0.0353691j -0.0180578-0.00997912j 0.00132296+0.00469869j 0.00653668+0.0119418j -0.00697529-0.0089607j -0.000353147+0.00990674j -0.0047106-0.00102863j -0.00327386+0.00317979j -0.012887+0.0426908j -0.00103121-0.0164288j -0.00887119+0.00945119j -0.0187765-0.00101348j 0.00851856+0.00929502j -0.00178927-0.00400696j 0.0229511-0.0188352j -0.0223913+0.015397j -0.0117962+0.0178068j 0.0368854-0.0110151j 0.0222569+0.0337033j -0.0240518-0.000850547j 0.00391665+0.00301817j -0.0149632-0.023293j 0.0144556+0.0111497j -0.00670415-0.0140033j -0.0147008+0.00542104j 0.00265135-0.00218197j -0.0210342-0.00198289j 0.00653216-0.0290169j -0.022927-0.0261468j 0.0159562-0.015267j -0.018867-0.0125201j -0.0152155-0.0180743j -0.012574-0.0324253j -0.0148037-0.0158776j -0.010205-0.0093818j 0.00910093+0.0205086j 0.0142223-0.0293237j -0.0175335-0.0255298j 0.0153617+0.0100724j 0.001239-0.0282601j 0.00491013-0.0124334j 0.000653131-0.00400162j 0.0123219-0.011372j 0.00320426+0.00811473j 0.000949686-0.0142439j -0.0076812+0.0149328j 0.0147397+0.00809282j -0.0075417-0.00629265j 0.00238919-0.00760589j -0.00870964+0.00278241j 0.0042945-0.000261006j 0.0277565-0.00449557j -0.00763537-0.0103166j 0.00720576+0.00489355j 0.00432066-0.000832789j -0.0213093-0.00496908j 0.00837683-0.0053454j -0.000625269-0.0103262j 0.00246449+0.00297269j -0.0162172+0.0319324j -0.0230419+0.00401427j 0.00782739-0.0069936j -0.0125285+0.00927981j -0.00184163-0.00820819j -0.0145267+0.0211395j -0.0265209+0.000525708j 0.0378171+0.00595359j 0.00578517+0.00571787j -0.00698207-0.0100906j -0.00850801+0.00309487j -0.0235441-0.0372158j 0.0179564-0.0292677j 0.0099019-0.00464354j -0.0245162-0.0018721j 0.00846919+0.00920994j 0.00452411-0.00191936j 0.0284054-0.0161066j 0.0204294-0.00637629j 0.012615-0.010056j 0.0143172-0.00724302j 0.0109817+0.0158028j -0.00418679-0.00899302j 0.00447742+0.000822886j -0.00464957+0.00666011j -0.00318806-0.0177616j 0.000694266+0.010722j -0.00543344+0.00861338j -0.0268994-0.000223203j 0.0148997-0.0208439j 0.0340866+0.000498685j -0.00866865-0.0143508j 0.0236828+0.0326143j 0.0185301+0.0183481j 0.00355457-0.0468679j 0.0410215+0.00408248j -0.00970978+0.0181467j 0.00950486+0.0252008j -0.0280485-0.00739286j -0.0375787-0.00115738j -0.0120605-0.0112917j -0.0326952+0.0366509j -0.00409226-0.040101j -0.00405746-0.00528593j -0.0470849+0.0258852j -0.0528813-0.0686487j 0.052196-0.0587795j 0.0307371+0.0102729j 0.0474403-0.0149038j -0.0150098-0.0419497j 
