-0.000364318+0.050913j 0.0487187-0.0050114j -0.00618307+0.0021946j 0.00941779-0.0170492j -0.0312477-0.0105567j 0.00557643-0.0256952j 0.0114255+0.00311629j -0.00586388-0.00967303j -0.00015788+0.01553j 0.0164656-0.0090559j -0.00708176+0.00537999j -0.0103488+0.00358065j 0.00982572+0.00551346j 0.00168171+0.00737825j -0.00677736-0.00723745j 0.00877722+0.00691494j -0.00151271-0.00160627j -0.0122766+0.00360916j -0.00279487-0.00778163j 0.0133672+0.00205459j -0.000429273-0.00123311j -0.00339684-0.00290267j -0.0155719+0.00232213j 0.00972675+0.000627961j 0.00968735+0.000439036j 0.0030451+0.000826714j 0.00253619-0.00382379j 0.000241889+0.00246988j 0.00604163+0.0079991j -0.00275908+0.00784839j 0.00574563-0.00342885j -0.00320417-0.00230517j -0.00331961-0.00522652j -0.000147117+0.00673172j -0.00637593+0.0139908j 0.00923707+0.00699794j 0.00745726+0.014308j 0.00775951+0.00245404j 0.00829267+0.00460423j 0.00516801+0.0017735j 0.00389747+0.00462552j 0.00332478-0.00118167j 0.00282744+0.00694289j 0.009134+0.00743859j 0.000198372+0.00145631j -0.00901433-0.0020318j 0.00827115+0.000836263j 0.000297052-0.0053975j 0.00171515+0.00608589j -0.0121754-0.00393381j -0.011097-0.00524223j -0.00350604-0.000232043j 0.00116321+0.0055391j -0.00421681+0.00561181j 0.00164328+0.00154144j -0.00153789-0.001065j 0.00310189+0.00604115j -0.00413135+0.00559946j 0.0051988+0.00431032j 0.00865683-0.00258361j -0.00635988-0.00289773j -0.00101411-0.00436355j 0.00185042+0.00198281j -0.00768885+0.0011691j 0.00484793-0.0064484j 0.00157903+0.013342j 0.000637194-0.00528858j -0.00703572+0.00373329j 0.000336854-0.00203796j -0.000107679+0.00195646j -0.00280553-0.0036131j -0.00229667+0.00408542j 0.00193524-0.00270062j 0.000599239+0.00268518j -0.0046781-0.00715601j -0.00652771-0.000855392j -0.000550988+0.000345138j 0.00645299-0.00173472j 0.00191015+0.00454385j -0.00160772-0.00304303j -0.00556574+0.00502207j -0.0118117-0.000516034j 0.0028482-0.00572156j 0.00641947-0.00599694j 0.00467365-0.00159671j 0.00334217+0.0054231j -0.00262317-0.00590181j 0.00861138+0.00410826j 0.00501435-0.00913464j -0.00599136+0.00413154j -0.00515043-0.00860815j 0.0103337+0.0074418j -0.00428095-0.00559342j 0.0020276-0.00823924j 0.00158092+0.00962383j 0.00531481+0.0064193j 0.00837106-0.00370215j -0.00429789-0.017609j -0.00537522-0.0120811j 0.0119757+0.00733595j -0.0184114+0.0042819j 0.000426334+0.0117781j 0.0198822+0.00674122j -0.0133836-0.00131168j 0.00865986-0.0128598j -0.0186708-0.0215543j 0.022944-0.00246006j 0.0009272-0.00694942j 0.00152482+0.00396989j -0.0204961+0.00697931j -0.0216311-0.0360785j 0.00636878-0.0151749j 0.0532414+0.0121637j -0.0179058+0.0649617j 
-0.017749-0.0263631j -0.0277907+0.0234273j 0.00323846+0.0183936j -0.0163282+0.00277102j -0.00164119+0.0103743j -0.00603384-0.00648285j 0.00660123+0.00137664j 0.00346747-0.00542041j 0.00322609-0.000342771j 0.000339444-0.00399696j -0.00823978-0.00203062j 0.0105431+0.00512745j 0.00237935-0.00536955j 0.00140793-0.00509776j 0.00227877+0.00107825j -0.00250701-0.011484j -0.00373205+0.00262918j 0.0100435-0.00568558j 0.00118637-0.00296746j 0.00111733-0.000910479j 5.37595e-06-0.000744243j -0.00599734+0.00482877j 0.004739+0.00482569j 0.00586128-0.00329007j 0.000481672-0.00379116j -0.00708843-0.00644679j 0.00117329+0.00129194j -0.00417486+0.00447387j 0.00204524+0.00457344j 0.0114005+0.00285482j 0.00743521+0.0114432j -0.00813663+0.00810582j 0.000862305-0.00071137j 0.00164357+0.00788454j -0.00450534+0.00171432j 0.00595381-0.00176286j 0.00143488-0.00717209j 0.0100449+0.00353414j 0.00382547+0.00274389j 0.00302583-0.00102955j 4.70173e-05+0.00848824j 0.00472765+0.00157209j 0.00132525-0.00153704j -0.0100527-0.00715986j 0.0100807+0.00124453j -0.00107116+0.000353968j 0.0016733-0.00157048j -0.00058241-0.00482272j 0.00346018+0.00259505j -0.00945284+0.00159273j -0.00119142-0.00229804j -0.0023114+0.00544292j 0.00303329+0.000546402j 0.00781584+0.00506381j -0.00136156-0.00288661j -0.00228889+0.00427515j -0.00674475+0.00370691j -0.000996719+0.00352867j -0.00261378-0.00391301j 0.00432451+0.00916922j -0.0050794-0.000741221j 0.00589469+0.00565366j 0.00249711-0.00432812j -0.00110846+0.00532639j 0.000196259+0.00228187j -0.00582845-0.00841816j -0.000198193+0.00473324j 0.00218298+0.00751036j -0.00461456-0.00010454j -0.000393977-0.00177943j 0.00143373+0.0020786j 0.00127785-0.00577918j -0.00185906+0.00634347j 0.00335933-0.00479855j -0.00297687-0.00498044j -0.000611438+0.000936497j 0.00303825+3.92732e-06j -0.000455306+0.0109628j -0.00189524+0.00640219j 0.00292289+0.00340459j 0.00767664+0.00261748j 0.0107939-0.0052891j -0.00119969-0.00598848j 0.00639656-0.00430901j -0.00149329-0.00408616j -0.00266725+0.00896224j 0.00300997-0.000155545j -0.0137778-0.0124948j -0.000336927+0.00784991j 0.00538979-8.67637e-05j 0.00347705-0.000756315j -0.00270768+0.00645943j 0.00757707+0.00114103j -0.00167332+0.0015147j -0.00779381-0.00835648j 0.0135796-0.00270877j 0.000770916+0.00617213j 0.000461977-0.00316829j 0.0165732+0.0134552j 0.00352657-0.00879544j 0.000964146-0.000144244j -0.0127417-0.000407224j -0.00476587-0.000545083j -0.0140012-0.000204516j -0.0132926-0.0159217j 0.00900591+0.0220936j -0.0116942+0.00943694j -0.00331101+0.0181042j 0.00625923-0.0188723j 0.011835+0.0213993j -0.0359589+0.00579176j 0.010206-0.0134928j -0.00727613+0.020456j -0.0119783+0.00160791j 
0.0206862-0.00411814j -0.00355129-0.0150127j -0.000540807-0.016115j 0.0189218+0.00318359j 0.0163339-0.0152764j 0.00788442+0.013857j -0.0144745+0.000117959j 0.000836762+0.0132556j -0.00792269-0.0080108j -0.0116438+0.0150724j 0.0113641-0.00288951j -0.000144534-0.0117021j -0.0044278-0.00235089j 0.000115025-0.00645367j 0.00624504+0.00906772j -0.00424415+0.00323091j 0.00283602-0.00169411j -0.0039233-0.00807072j -0.00114831+0.00342826j -0.0102733-0.00207388j 0.00565904+0.0115372j 0.00491491+0.00302743j 0.00949869-0.0054229j -0.00801325+0.00380104j 0.000536167+0.00162201j 0.000633815+0.00524251j 0.00358204-0.0029742j -0.00315553-0.000345881j -0.00698406-0.00487663j -0.00303878+0.000521715j -0.0087943+0.00137658j 0.00322074+0.00253942j 0.00213599+0.00812366j 0.0023588-0.0157727j 0.00103376-0.014086j -0.00407239-0.00576783j -0.00155077-0.00750968j -0.00453029-0.00591798j -0.00326157-0.00519668j -0.00743177+0.00214105j -0.00400078-0.00680065j 0.000720101-0.0039798j -0.00615921-0.00122644j -0.00491579+0.00270781j -0.00786221+0.00109431j 0.00733066+0.000852506j -0.0052271+0.00136254j 0.00817074+0.00417929j -0.00934634-0.00219835j 0.0126583-0.000737597j 0.0112593+0.00120903j 0.0129342-0.00555718j -0.00595049-0.00025837j -0.000763466-0.00141024j 0.000966544-0.000131325j 0.00250802-0.00990879j -0.00125767-0.00447609j -0.00113525-0.00241923j -0.00411181-0.00370783j 0.00202911-0.00789686j 0.00843317+0.00690021j -0.00671159-0.00606317j 0.00236406+0.000877696j 0.00250718-0.00514147j -0.00258172+0.00913515j 0.00279262-0.0075624j -0.0004899+0.00604674j -0.000729606-0.00460157j 0.00540436+0.00245926j 0.00378094-0.00103317j -0.002884+0.00427331j 0.00234594+0.000147308j -0.00378928-0.00465116j -0.00199643-0.00048482j 0.00609017+0.00166411j 0.0071187-0.00310181j -0.00667243-0.00737339j -0.00375726-0.00849826j 0.00220686-0.00508106j 0.000911496+0.0010235j -0.00785058-0.00703278j 0.000799046-0.000179426j -0.00105847+0.00599554j -0.00629203+0.0164197j -0.00549428+0.00263507j 0.00125437-0.0023951j 0.00154304+0.00613438j 0.0041716+0.00571808j 0.00490092+0.00254571j -0.00418791+0.00329114j -0.00350772+0.00306551j -0.000490433-0.00437164j -0.00223385-0.00160123j -0.00931058+0.00455204j -0.00282937+0.00593924j -0.0118564-0.010693j 0.00471205+0.00880831j 0.00403793+0.0218347j -0.00753485-0.0124511j -0.0139199+0.00946933j 0.00128282-0.00941087j 0.000829235-0.0126016j -0.0134485+0.00332279j 0.00679962+0.00378529j -0.0147734+0.00465157j 0.0141361-0.00453693j 0.00118842+0.00537741j -0.00473216+0.00555439j -0.0165329+0.00280176j 0.0028236-0.0119911j 0.00386281+4.54719e-05j 0.0283801-0.0182391j -0.0101739-0.0219673j 0.0186133-0.0106528j 
-0.0299145-0.0772752j -0.0780102+0.0333638j 0.0188791+2.18202e-05j -0.0047914+0.0282181j 0.01726+0.0149306j -0.0154914+0.00755352j -0.0124216-0.00962055j 0.0130195+0.000418567j -0.00461181-0.00992475j -0.0203147+0.0185328j -0.00181874+0.00137411j 0.0121157-0.0100687j -0.0041986-0.00697653j 0.0107577-0.0192533j 0.00393151+0.00986601j -0.00999838-0.0130909j 0.00917505+0.00106552j 0.00511041-0.0139814j -8.88772e-05+0.019312j -0.0112273-0.000728439j -0.00075788+0.00772077j 0.00223094+0.00440858j 0.0264661+0.000303549j -0.0109075+0.000973999j -0.00764454+0.00501761j -0.00760673-0.00404711j 0.00533876+0.00472511j -0.0119737+0.00269217j -0.0110567-0.00717231j 0.0115317-0.00267547j 0.00271272+0.010298j -0.00313907+0.0116397j -0.00175222+0.00896577j 0.00352348+0.000844269j -0.000815953-0.0232725j 0.00837443-0.00611161j -0.00553221-0.0322224j -0.00737955-0.000914941j -0.00394083-0.00539455j 0.00035824+0.00707629j -0.0155205-0.00409748j 0.00538742+0.00158862j -0.00257806-0.00697112j -0.0309131-0.00599475j -0.000895239-0.00260948j 0.0238774+0.00291206j -0.00840579-0.00248811j -0.00980555+0.000607188j -0.00246154-0.00704143j 0.0114466+0.00687005j 0.0157899-0.00744528j 0.00347244-0.00193772j -0.00267598+0.0019264j 0.00896169+0.00273018j -0.00326188+0.00187937j 0.00267113+0.00923005j -0.00636034+0.00117879j -0.00849473-0.00173446j 0.000549533-0.00626892j 0.0156605+0.0139683j 0.00114646-0.00166242j -0.00940198+0.014896j 0.00973024-0.00903265j 0.00768415+0.0071046j -0.0168635+0.0140474j 0.00663169-0.0174719j -0.00428162+0.00288042j -0.00159025-0.00211906j -0.00193562+0.00820516j 0.00252944-0.00279757j -0.00655506-0.00320623j -0.00598225-0.0188695j 0.00189942+0.0141401j 0.00268072-0.0146413j -0.00742113-0.000357778j 0.0153605+0.00977897j -0.00418225-0.00126377j -0.00202438+0.00867546j 0.00347388+0.00789801j 0.0184781+0.00767509j 0.0176929-0.00409063j 0.0140443-0.00437792j 0.000928226+0.00110511j -0.0167103+0.00107144j 0.000378642-0.00315862j -0.00802899+0.00372984j 0.0208439+0.010346j -0.0180687-0.00721819j -0.00771235+0.0214584j 0.00302861-0.00421219j -0.00175419+0.00319737j -0.0118632+0.00469829j 0.0152031-0.00284j -0.009483+0.000849893j -0.00804008-0.0197171j 0.0108189-0.00974624j -0.0131941+0.0248065j -0.00244318+0.00956395j 0.00811857+0.00276403j 0.0084923-0.028992j 0.0197406-0.0108425j -0.00264667-0.00510946j -0.0220107+0.00357639j -0.00349602-0.00496087j -0.0116346-0.0197997j 0.00445205+0.0283909j 0.000488688+0.0173681j 0.00172562+0.00431633j 0.00309178-0.00952278j 0.0219581+0.0116317j -0.0109666+0.0352719j -0.031907-0.0229786j -0.0803695-0.0236909j 0.0258215-0.0651345j 
-0.00163463-0.0185579j -0.0188363+0.00180446j -0.00899583-0.0271734j 0.0326878-0.000696635j 0.0255318-0.0139331j 0.00424108+0.0335326j -0.0104508-0.00107743j -0.00149395+0.00917935j -0.00291115-0.00710852j -0.0135527+0.0113023j 0.0143458-0.00266878j -0.0130414-0.00655639j -0.00328867+0.00107521j -0.0016761-0.00572804j -0.00409359+0.00323469j 0.00104055+0.00590729j 0.00950793+0.00162689j -0.00815223+0.00263342j -0.00179056+0.0133085j -0.0109434-0.00768835j 0.0057634+0.00424178j 0.00542535-0.0029209j 0.0124993-0.000941789j -0.011028-0.000696478j -0.00429806+0.00594845j 0.00423266+0.0024139j 0.00431628+0.00145492j -0.0015499+0.000547857j -0.0040376-0.0096532j -0.00528012-0.00591756j -0.0121802-0.0042814j 0.00396947-0.0003626j 0.000696648+0.00619636j -0.00038416-0.0114975j 0.0002963-0.0178945j -0.000612947-0.00668756j 0.0032974-0.0133035j -0.0188297-0.0113494j -0.00442909-0.00541976j -0.0042217+0.00797419j -0.00549453-0.016149j -0.00025697+0.000594895j -0.0026726-0.000357959j -0.00650857-0.00600575j -0.00360952+0.000568753j 0.0110634+0.00411656j -0.0102773+0.00792807j 0.00290234+0.00433096j -0.0063318-0.0106844j 0.0169261+0.00503157j 0.00624044+0.00145551j 0.00460474-0.00108703j 0.00275244+0.00508159j 0.00583798-0.00541159j -0.000129202+0.00279479j 0.00690745-0.00274721j -0.00169712-0.00593473j -0.00634162-0.0062403j 0.00207564-0.000136801j 0.000198274-0.000609447j 0.00298032+0.00813425j -0.0147274+0.000654879j 0.0104888-0.00511162j 0.00515246-0.000426479j -0.0117112+0.00706272j 0.00742823-0.009059j 0.00445229-0.00105624j 0.00412538-0.0139452j 0.00339138+0.00963836j 0.00272718-0.000677889j -0.0111182-0.00469408j -0.00325657-0.0108351j 0.00481482+0.00289767j 0.00197076-0.00465364j 0.00132541+0.00157403j 0.0105323+0.0126563j -0.0151349-0.00567565j 0.000716324-0.0111759j 0.0117622-0.00364901j 0.00944463+0.00792774j -0.00557551-0.00409086j -0.00280476+0.00739835j 0.00212566+0.0134909j -0.00991013+0.0119889j 0.00148117+0.00303487j -0.00883821-0.00616285j 0.0132682+0.00497599j -0.00291707+0.0106264j -0.00255536+0.00832662j -0.00539043+0.00172742j -0.00767906-0.00463977j -0.00440609+0.00858255j 0.00158095-0.00501611j -0.00584567+0.00931521j 0.00381673+0.00735887j -0.0110991-0.0147305j -0.0165346+0.0114509j 0.0013889+0.0119306j -0.00588892-0.0129603j -0.00878434-0.00767701j 0.00736755-0.004027j 0.0045206-0.0136173j -0.0105112+0.00525885j 0.0185132+0.00353258j -0.0178213-0.00471175j 0.000604569+0.0248427j -0.0318509+0.00535031j 0.00949518-0.00962138j -0.0201258+0.0325019j -0.0193426-0.0155768j 1.77861e-05+0.0108427j -0.0214467-0.0130514j -0.0168848-0.0153723j 0.0188136-0.0171767j 
-0.0354985-0.00526475j -0.00551269+0.0324631j -0.00261709-0.00291859j -0.00699856-0.0136322j -0.0408071+0.025887j -0.0210151-0.0400206j 0.00381686-0.00132774j -0.000473866-0.00336269j 0.000108279+0.016376j 0.00394694-0.00744489j -0.000236772+0.00919809j 0.0270748+0.00270869j 0.0104293-0.014632j 0.013948-0.00793247j 0.000165935-0.000714187j 0.00510464-0.00974117j -0.00628187-0.00334831j 0.00566294-0.011746j -0.00341339-0.00925921j 0.0103804+0.0114193j -0.0154895+0.000908258j -0.00082165+0.0189677j 0.0047513+0.0165797j 0.00869317-0.0106939j 0.00620147-0.00681401j -0.018616-0.0100522j 0.0157644+0.00954304j 0.00154416+0.0175491j 0.00127924+0.00910926j 0.0336983-0.00231246j 0.00784746+0.00681639j -0.0103324+0.0303236j -0.00283492-0.00666959j 0.000499359+0.0307486j -0.0223395+0.00758699j 0.0169029-0.00651906j 0.0066571-0.00595753j 0.013427+0.0176146j 0.0162206+0.0194584j 0.019815+0.0140818j -0.00567889+0.0116824j -0.00300094-0.00660443j -0.000342481-0.00488204j -0.0218288+0.000538665j 0.0180496-0.0135971j 0.00255461+0.0097426j -0.00561903-0.00888528j -0.0107102+0.00161056j 0.0168159+0.00891979j -0.0175156+0.0154288j -0.0173161-0.0110189j -0.0134003+0.00790609j 0.0028584+0.00765518j 0.0234825+0.00267852j -0.0101148-0.0130139j -0.0200388+0.014522j -0.00983625+0.01165j -0.00306153+0.00551414j 0.0155213+0.00668886j 0.00720147+0.010183j 0.000942134-0.0122174j 0.0121645+0.00398546j 0.00817541-0.0165008j -0.00569282+0.0168235j 0.00291226+0.00275401j 0.0100238-0.00379685j 0.00634906+0.0130173j 0.000767861+0.00399564j -0.00631314-0.00141586j 0.00346748-0.00555718j 0.0186624+0.0110069j -0.00351651-0.0167524j -0.000480238+0.0133081j -0.000664375-0.00645645j -0.0173968-0.0182796j 0.00776927+0.00227183j 0.00751514-0.00627532j -0.0057825+0.00579731j -0.00474042+0.0210469j 0.0279607+0.0153078j 0.0175024+0.0117467j 0.00339053+0.00150897j 0.00844755-0.0153712j 0.0126264-0.0314563j 0.00285564-0.0142218j -0.00341006+0.0171031j 0.00162699-0.00243196j -0.0293834-0.0113138j 0.00211075+0.0111618j 0.022212+0.0104664j 0.0111344-0.00104493j -0.000510028+0.0128677j 0.0226795-0.0042288j 0.00228028+0.0018j 0.00969927-0.0224719j 0.0180414+0.00185604j 0.00124123-0.00237786j 0.00997493-0.0298452j 0.0157821+0.0105245j 0.0273061-0.0132103j -0.011266+0.00455216j 0.00282683-0.00629974j -0.00638158-0.00548177j -0.0188127+0.0141838j -0.0246543-0.0290263j -0.0185822+0.00174085j -0.0185539+0.00364138j 0.00466917+0.0175629j 0.0556445-0.037551j 0.0280784+0.0739751j -0.054254-0.0110003j 0.0138538-0.0155221j -0.00166913+0.0367988j -0.0345066-0.00322646j 
-0.0455076-0.0682536j -0.0709965+0.0397891j 0.0110456-0.00924042j -0.00651486+0.0188163j 0.0200277+0.0234533j -0.0244452+0.018626j -0.000890222-0.018179j 0.00755087-0.00280048j 0.00285347-0.00239043j -0.0159605+0.0117921j -0.00172458+0.00319653j -0.00387656-0.000112516j -0.00590007+0.00149009j 0.0066941+0.00150557j -0.00231365-7.66503e-05j -0.00208416+0.00282255j 0.00768042-0.00216298j 0.00445334+0.00448816j -0.000205716+0.0248727j -0.00785298-0.00751269j 0.00855559+0.0021766j 0.00279365-0.000152707j 0.0197853+0.00238276j -0.010469-0.00475872j -0.0149644+0.00903474j 0.00519717-0.00677322j -0.00314125+0.0063871j -0.00740886-0.0111969j -0.00422401-0.0239237j -0.0100451-0.00773627j 0.00130304-0.00471419j -0.00212294-0.000904146j -0.00878746+0.0106811j -0.00367973-0.00572246j 0.00580007-0.0231546j 0.00174441+0.000149223j -0.00795973-0.0297931j -0.0228514-0.00614754j -0.0126586-0.0125967j 0.00306661+0.00797682j -0.0127016-0.0140173j 0.00212792+0.00935233j 0.00704002-0.00548926j -0.0276683-0.0089131j -0.00725862-0.00134183j 0.0285998+0.00642162j -0.00375954+0.00936519j -0.0135165+0.000513591j -0.00153919-0.0169783j 0.0141651+0.00253979j 0.0252082+0.000418764j -0.00498649-0.00426739j 0.00488524-0.00150872j -0.00373606+0.0001375j 0.00069223+0.00164445j 0.00260118+0.0175104j -0.00390023-0.00213914j -0.00126673-0.00308895j -0.00817974-0.00263517j 0.000971018+0.0181718j 0.00193606-0.00431479j -0.0160504+0.028049j 0.0125061-0.00287465j 0.0106778+0.0059628j -0.0325218+0.0160288j 0.00882538-0.00894356j 0.00315784-0.00254427j 0.0118231-0.000774077j -0.00220164+0.0024979j -0.00583852-0.005492j -0.00489995-0.00190188j -0.0162846-0.01614j 0.0121647+0.0144707j -0.000656529-0.0194055j -0.00976482-0.00228928j 0.00315729+0.0298006j -0.00320568+0.00241672j 0.0107776+0.0189149j 0.00284423-0.00463168j 0.0136517+0.00599238j 0.0172713-0.00786839j 0.00622835-0.0033831j 0.00221765+0.0195704j -0.0133047+0.00703475j 0.00421928+0.00456434j -0.0090743-0.00425773j 0.0177881-0.00770736j -0.0157375+0.00912812j -0.0155758+0.0152399j -0.00121756-0.0164009j 0.00693703-0.00706408j -0.0191941+0.0169138j 0.00245465-0.0016006j 0.0148743+7.29142e-05j 0.00380586-0.0062863j -0.00921278-0.00173253j -0.0149079+0.0202659j 0.00094351-0.00154623j 0.0144692+0.0115568j -0.00245954-0.0336469j 0.0285+0.00692228j -0.00696338-0.00131593j -0.00456388-0.0102495j 0.0122236-0.015352j 0.00257242-0.00775988j 0.0167082+0.0195142j -0.0367562+0.0129408j -0.0310941-0.0121116j -0.0201544+0.0135716j 0.0113744-0.0116937j -0.00586489+0.0475394j -0.0249081-0.00158847j -0.0562651-0.0357741j 0.0267891-0.0667224j 
0.0113898-0.0556525j -0.055347-0.00806963j -0.0170419-0.0420801j 0.0592251-0.00538966j 0.0484581-0.0373472j 0.0148996+0.064062j -0.0257299-0.0122587j -0.00416477+0.0186972j 0.00600239-0.00536308j -0.0280533+0.0247681j 0.0241376-0.0120265j -0.0197793-0.0260527j -0.00361716-0.00394774j 7.51981e-05-0.023082j 0.00453545+0.0132718j -0.010618+0.000691903j 0.0191217+0.00113753j -0.0181663-0.00771992j -0.00743189+0.0475334j -0.014658-0.0294621j 0.0398543+0.0220774j 0.014571-0.00591927j 0.0407173+0.00780634j -0.02016+0.000470499j -0.00256564+0.011552j -0.00835394+0.00867197j 0.0247677-0.0215738j -0.0132523+0.0158344j -0.0103254-0.0172139j 0.0194193+0.00382526j -0.02275+0.0141538j 0.0114426+0.0242347j 0.00193628+0.0286951j 0.00741401-0.0468685j 0.0100461-0.0527113j 0.024521-0.0081168j 0.00163536-0.038199j -0.0406267-0.0341939j -0.0296741-0.0223816j -0.0167475+0.0158044j -0.0270322-0.0418607j 0.0270898+0.00604579j 0.00929169-0.00547852j -0.0131377-0.0015208j -0.0196352+0.000980776j 0.0385808+0.0144582j -0.00614672+0.0202067j 0.0204165-0.00248402j -0.0227706-0.0149351j 0.0298395+0.0177999j 0.0487698-0.00034571j 0.0330362-0.0278344j -0.00732367+0.0107979j 0.0151838+0.00857335j -0.00412011+0.00504706j 0.0141675-0.0219805j -0.0136756-0.0122173j 0.00259858-0.00392711j -0.0390639-0.00589464j 0.0058177+0.00822639j 0.0139935+0.0329156j -0.0253475+0.0133702j 0.035871-0.0135423j 0.0169594+0.00606327j -0.0446657+0.0443349j 0.00268126-0.0447217j 0.0223167-0.0173192j 0.0110156-0.0310889j 0.0120803+0.0139332j 0.0016681+0.00244993j -0.0282108-0.0053546j -0.0148487-0.0246936j 0.0116061-0.0041442j 0.0130915-0.0166845j 0.00540844-0.00194291j 0.0269836+0.00743801j -0.0491989-0.0141845j -0.00204106-0.0176588j 0.0153453-0.00478131j 0.0190769+0.010447j -0.0136476-0.00677213j 0.022563+0.022085j -0.000749585+0.0307497j -0.0314192+0.0382895j -0.0157377-0.0041731j -0.00986676+0.00714963j 0.00970502-0.00309304j -0.00259284+0.00715069j 0.0129665+0.0255148j -0.0169107+0.012089j -0.0129894-0.0180685j -0.00852171+0.0240942j 0.0151481-0.0278991j -0.0123773+0.00978858j -0.00293946+0.00388655j -0.0244857-0.0344137j -0.0208885+0.0278291j -0.00100469+0.0340426j 0.014595+0.003367j -0.014071-0.0117707j -0.00958264-0.00891224j 0.0210004-0.0301294j -0.0356074+0.00287001j 0.025412+0.0385527j -0.0327228-0.00700113j 0.0312748+0.0194817j -0.0132008+0.0351593j -0.0026838-0.0408315j -0.074404+0.023952j -0.0284275-0.0589448j -0.00128158+0.00694158j 0.00101504+0.00652909j -0.0439768-0.052304j 0.0627881-0.0529296j 
-0.0534905-0.0612886j -0.0669908+0.056911j -0.0210136-0.0137996j -0.0144723-0.00358799j 0.00273726+0.045656j -0.0460131-0.000389123j -0.00159572-0.0149447j 0.00411895+0.0241716j -0.00924875+0.00848447j -0.0277117+0.00877019j 0.0196707+0.00799605j 0.0260996-0.026248j 0.00201072-0.0143423j 0.0169576-0.00268726j -0.00542756+0.0107896j -0.00537155-0.00298431j -0.00239174-0.000759229j 0.00155816-0.0186411j -0.0163118+0.00893257j -0.00221556+0.017637j -0.0129203+0.0305763j 0.00422637+0.0316848j 0.0216697+0.0207186j 0.00637383-0.0142887j 0.0100305-0.0113547j -0.0224234-0.0085345j 0.0278278+0.0323887j 0.00951175+0.0104014j -0.00558893-0.0140024j 0.0154145-0.0176485j 0.00516405+0.0101415j -0.0236962+0.0266558j -0.00469247-0.00623995j 0.00304291+0.0222391j -0.0335792-0.025782j -0.0230832-0.0181694j 0.0126427-0.0491571j -0.0130827+0.0290645j -0.00216947+0.0138254j 0.0203995+0.0461081j -0.0209642-0.00365867j -0.0168274-0.00243717j 0.00617294-0.0238484j -0.0808263-0.00533769j 0.00919201+0.00432942j 0.030072+0.013724j -0.0211918-0.0101441j -0.0192927+0.00606802j 0.0161952-0.0226431j 0.014419+0.0212892j 0.00611868-0.0145493j -0.030281+0.0134456j -0.00386391-0.0023972j 0.0198431+0.00667563j -0.00250697-0.0088547j -0.0275233+0.0231408j -0.0185829+0.0155686j 0.00910185-0.00176049j -0.00108999+0.00183171j 0.0225753+0.0197241j 0.0284593-0.0540258j 0.00978246+0.0160125j 0.0261165-0.0221106j 0.0159418+0.0159301j -0.0463763+0.0128013j 0.0448653-0.00804997j 0.0112149+0.0184168j 0.016398-0.002362j -0.00183852-0.0117832j -0.00402534-0.0222916j 0.0290383+0.0381101j -0.00551267-0.0345144j -0.00576096+0.0481177j -0.0127053-0.0382591j -0.0338259+0.0045021j 0.0108365+0.0285357j 0.0166063-0.0241058j -0.00792769-0.00377407j 0.015641+0.0234915j 0.0304715+0.01918j 0.0315265-0.00279419j 0.0161249+0.00595341j -0.00128149+0.0134667j -0.00280184-0.0214638j -0.00808731-0.0136039j -0.0015668+0.0232323j 0.00401097-0.00800784j -0.0444896+0.00205267j -0.00449797+0.027715j 0.0104944-0.0112488j -0.00543517-0.00448655j -0.0302388+0.00914813j 0.020072-0.0140637j -0.0167967-0.0025555j 0.00977974-0.0254203j 0.00739121-0.0034686j -0.0225417+0.0159891j 0.00610041-0.024087j 0.0369263+0.0305931j 0.0253304-0.0235847j -0.0145564-0.0122707j 0.00928561-0.0404066j -0.045666-0.0110906j -0.00850884+0.0206562j -0.00553057-0.0185845j 0.0214393+0.017969j -0.00390165+0.0122691j -0.0229183+0.00197536j 0.0285079-0.00469655j 0.0143193+0.0364736j -0.016863+0.034788j -0.0213868-0.0174229j -0.0730674-0.0171346j 0.0107652-0.0694864j 
