0.00503214+0.00837394j 0.00823851-0.00355278j -0.0079897+0.00390679j -0.0048471-0.0100039j -0.00281211+0.000862257j 0.00240201+0.00224108j 0.00893057+0.00319545j -0.00538721+0.0062367j 0.000794872+0.00175437j -0.00210102+0.00227177j 0.00734424-0.00343278j -0.00136937+0.00308591j 0.00341995+0.000296648j -0.00726062+0.00127424j 0.00090917-0.00333386j -0.000490184-0.00166307j 0.00238133-0.000921457j 0.00281743-0.00240047j 0.00084261-0.00389609j 0.00205242-0.00212516j -0.00611277-0.00162631j -0.0088115-0.00215631j 0.000296803+0.00194277j 0.00223475-0.00361985j 0.000217588-0.00283437j 0.00147391-0.00157437j 0.00142564-0.000589347j 0.00167392-0.0154835j -0.000505867-0.00127066j -0.000181274-0.00427821j 0.00124302+0.0010118j -0.00261973-0.00370323j -0.000466393+0.0013442j -0.00256604+0.0102145j 0.000170412-0.000568719j -0.000486049-0.00450477j -0.00235067+0.00258178j -0.00120806+0.00315347j 0.00175344-0.00896783j 0.0022047-0.00197131j 0.00267836+0.000686281j 0.000196624-0.00221386j 0.000533092-0.00481551j 0.000530976-0.000676852j -0.00153255+0.00297173j -0.00179215+0.000268688j -0.00350858+0.00238276j 0.00239266+0.00116099j 0.000181482+0.00145972j 0.0030959+0.002587j 0.00117217-0.000681897j -3.86875e-05-0.00308429j -0.00594443-0.000190948j -0.00220804-0.0107301j 0.00153819+0.00519022j -0.000483578-0.000816875j -0.00452653-0.00592866j -0.00427083+0.0010961j -0.00421158-0.00133332j -0.00102347+0.000553857j -0.000726008-0.000661115j 0.00129195+0.00471255j 0.00080868-0.000948453j 0.00125958+0.00309492j -0.000523752+0.00319673j -0.00143111-0.00145072j 0.00221166+0.00460405j -0.00422538-0.00230685j 0.000602357-0.00142843j -0.000716531+0.00339807j 0.000269026-0.00309244j -0.00119849+0.000605289j 0.000807988-0.00140298j -0.00041719+0.00225229j 0.000225288+0.0012432j -0.000780393-0.000486466j -0.00465056+0.0012208j 4.41576e-05+0.0043434j -0.000770992+0.000494233j 0.00224334+0.000546889j 0.000785751+0.00578214j -0.000411722+0.00127926j -0.00208115+5.46645e-05j -0.00140565+0.0023013j 0.000507674-0.00351406j -0.00188977+0.00163404j -0.00232522-0.000208242j 0.00135895-0.00335998j -0.00143724+0.00052663j -0.00279433+0.0031669j 0.00225699+0.000595814j -0.000187844+0.00102443j -0.0016643+0.000268417j -0.00131817-0.000629182j -0.00101504+0.000629024j -0.00156052+0.000144142j 0.000502548+0.00308354j -0.000404681-0.00209406j 0.000100156+0.000380995j 0.00373113+0.00198477j 0.00591652+0.00168019j 0.000402461-0.0052109j -0.000825144-0.000155678j -0.000379512-0.000191284j -0.000390094+4.86537e-05j -0.00201936+0.000991531j 0.000684553+0.00323277j -0.000796451-0.000724499j 0.000263844+0.00104211j 0.000772795-0.000364133j -0.000857366+0.00153332j 0.00436552+0.00246095j 0.000725155+0.00298224j -0.00137685-0.000343246j 0.00355754+0.0001705j 0.00530938+0.00314345j 0.00206331-0.00623438j 0.0014861-0.000490686j -0.000916309+0.00401748j -0.00155064-0.00514432j -0.00154531-0.00207409j -0.00116892-0.00111092j 0.000979683+0.00216814j 0.0011302-0.00176615j 0.0021247+0.00417839j 0.00046617+0.00364415j 0.00145776-0.000737079j 0.00311581-0.00434126j 0.00315607+0.0024324j 0.000950384-0.00106606j 0.000684727+0.00443073j -0.00225333-0.00407187j 0.00101461+0.00254395j 0.0054231-0.0010746j -0.00166369+0.00233389j -0.00490577-0.000767486j -0.000199284+0.00114258j -0.00353615-0.00149856j 0.00129937-0.00306481j 0.00233359-0.00122896j 0.00126213-0.00139067j 0.000244109+0.000330497j 0.000610692+0.0035516j -0.00333183+0.000916267j -0.00123153-0.00178514j 0.00508881+0.00182402j 0.000834572-0.00140211j -0.00136722+0.00239655j -0.00239244+0.0082234j 0.00201037-0.000249908j 0.00283731+0.00156104j -5.46331e-05-0.00321573j -0.0008952-0.00163171j 0.0022172-0.00134601j -0.000549329+0.00254825j -0.000267839-0.000367912j -0.00338994+8.88815e-05j 0.00143057-0.000829608j -0.000807801-0.00047983j -0.00100817-0.00256414j 0.00138634-0.00798531j -0.0052689+0.00867648j -0.00138246-0.00487685j -0.00385356+0.00578159j -0.00424116-0.00807227j -0.00134518-0.00906754j 0.00214802-0.000202437j -0.00240175-0.00592592j 0.00140211-0.00421724j -0.000220375-0.00763953j -0.00124985+0.000145014j -0.00290436-0.00417411j -0.00473997-0.000766871j -0.00613267-0.00680995j 0.00166951+0.00287738j -0.00917658-0.00608994j -0.0106202-0.00620659j -0.00754873-0.000933397j 0.00580477-0.00618619j -0.0069099-0.00452882j 0.016763+0.00887645j 0.00142091+0.00310891j 0.0129005+0.00166282j -0.00829302+0.00687954j 0.0132438+0.0105133j 0.0163819-0.0189123j 0.0129192+0.00974841j -0.0261632-0.0137092j 0.0151403-0.0242817j 
-0.0086797+0.00541933j 0.00323681+0.0082531j -0.00358839-0.00829137j 0.0106201-0.00491432j -0.00196111-0.00352971j -0.00287013+0.002665j -0.00686093+0.0102509j -0.00596284-0.0030475j -0.00319566+0.00170502j 0.00205213-0.00429531j 0.00457436-0.000119536j -0.00467066+0.00082748j 0.00392343+0.00302196j -0.00277383+0.000225473j -0.0017831+0.00369874j -0.0088338+0.00506842j 0.00562357+0.00051933j -0.00750813+0.00241778j 0.00604123+0.00385899j 0.0126524+0.000432449j 0.000154189+0.00120626j -0.00614567-0.000707449j 0.00639749-0.00169274j -0.00117459-0.002038j 0.00170511+0.000211299j 0.00480786+0.00150131j 0.00208531-0.00538485j -0.000838429-8.62201e-05j -0.00076981+0.00316785j 0.00202462-0.000268238j -0.00226304+0.00688089j -0.000979918+0.00834374j -0.00269439+0.000515155j 0.000557876+0.00659106j 0.00228145+0.00168879j -0.00275349-0.0015503j -0.000728329+0.00211328j 0.00310358+0.00028238j -0.00481282-0.0033243j -0.00269099+0.00104071j 0.00237061-0.00311459j -0.000253313+0.00316478j -0.00102842-0.00520117j -6.11407e-05-0.00287264j -0.00203928+0.0015395j 0.00346091+0.00123204j 0.000368559+0.00242584j -0.000996507-0.00456856j -0.0021413+0.000296376j -0.000508969+0.00208432j -0.00264544+0.00330745j -0.00267488+0.000838562j 0.00157616+0.00572617j 0.0024188+0.00022342j -0.00177946+0.00414578j -0.000110194-0.00375189j -0.00178059+0.00718976j 0.00111017-0.00314343j -0.00415377+0.00430396j 0.00123853-0.00296601j -0.00491912-0.000519649j 0.00206979-0.00122123j -0.00193108-0.00171647j -0.00246897+0.00350355j -0.00192484-0.00175875j -5.00768e-05-0.0012654j 0.00301422-0.00291404j -0.00223732-0.00115203j -0.000470221-0.0026528j 0.00571458+0.00225098j -0.000538979+0.000855148j 0.00187535+7.68646e-05j 0.00266143-0.00169017j 0.00363067+0.00106884j 0.000802623-0.00550804j 0.000795248+0.00362089j 0.000199738+0.00344559j 0.00365357+0.00167104j 0.00210634+0.0023321j -0.00116211-0.0025715j 0.00176477+0.000670596j 0.00459158+0.00421703j -0.000804905+0.00474401j 0.000255255-0.00348795j -0.00382535-0.00219167j 0.000568185-0.000476932j 0.000335724+0.00439745j -0.00305702-0.000143914j 0.000340629+0.00088573j 0.00116133+0.000131701j 0.00156138-0.00345869j -0.00199935+0.000457325j 0.00253665+0.00193155j -0.00422079-0.00162348j 0.00321807+0.0015067j -0.000777162+0.000294133j 0.00519005-0.00351051j -0.000189771+0.000834363j -0.000312948+0.000294625j 0.000218635-0.00426917j 0.000178839-0.00528885j 0.000119009-0.000187706j -0.00278849-0.00125336j -0.000903743-0.00199091j 0.000465036-0.00513041j -0.00236925+0.00130636j 0.00232176-0.0041747j 0.0011552+0.000865694j -0.000795763-0.00176798j 0.00296557+0.000168092j 0.000757251+0.000548385j -0.00103045-0.00454155j 0.00244425-0.000994604j 0.0031139+0.00152446j -0.000361469-0.00349079j -0.000920029-0.000611571j -0.00539898+0.00133239j -0.004059-0.00145174j 0.000380953+0.00190176j -0.00117134-0.00192282j -0.00379022+0.00388475j 0.000978987-0.000408904j 0.000300888+0.00221243j 0.00174457-0.00117158j 0.00131823-0.00130956j 0.00445534-0.000392347j -0.000419928-0.00550032j -2.42961e-05-0.00285547j -0.000124385-0.000955052j -1.99269e-05-0.00306436j -0.000573591-0.000208696j -0.00280691+0.000404439j -0.000381129-0.0011687j -0.00184863+0.0015114j 0.000889153-0.00343647j -0.001437+0.00181434j 0.00037213+0.000850766j 0.00482511+0.00554239j -0.0016332+0.000954833j 0.000407107-0.00176074j -0.00131952+0.00108761j 0.00155637+0.00348303j 0.00127417-0.00211331j -0.00222376-0.00156937j 0.00234845+0.00155713j 0.000519786+0.00623998j -0.00422197+0.0014494j 0.00357727+0.00260275j -0.00121847+0.00273063j 0.000521876-0.00220144j 7.89312e-05-0.00433446j -0.00235168-0.00237624j 0.0032514+0.00069597j -0.00182964-0.000477654j -0.00273048-0.000206447j 0.0035502+0.00313006j -0.00368156-0.000561378j -0.00253483+0.000187993j 0.00166796+0.000629411j 0.000633307+0.00328669j 0.00533873-0.00995996j -0.000768475-0.0066766j 0.00559553-0.0024429j 0.000544677-0.0112641j 0.00100947-0.00518383j 0.00669845-0.00305128j 0.00270284+0.00533456j -0.000150917+0.00655397j -0.00151857-0.00185346j 0.000450527-0.00184899j -0.00377224-0.0105912j 0.00339861-0.00133269j 0.00101198-0.00363363j 0.00287259+0.00334647j 0.0095458+0.00774766j 0.00166587+0.00250071j 0.00486523-0.00201755j -0.0081079-0.00687573j 0.0162309+0.00727844j -0.00439254-0.00532718j -0.0118514+0.00399559j -0.0119889-0.00405301j 0.00485201+0.00518878j -0.00355569-0.00581714j -0.0163287+0.0156409j 0.0170145+0.0120658j -0.0119663+0.0151962j 0.0136319-0.0257494j 0.0248711+0.015567j 
-0.00740406+0.00707022j 0.00486109+0.0036505j 0.00114461-0.0023316j 0.00554569-0.00315072j -0.00970358+4.30435e-05j -0.000489324-0.00158241j -0.00823953-0.00279185j -0.00619357+0.00396311j 0.00358928-0.00747641j 0.00349271-0.0014691j 0.00748021-0.00158872j 0.00628032+0.00771171j -0.00305338+0.00193384j -0.00639566-8.07755e-05j -0.00384486+0.00209324j 0.00119809-0.000368135j -0.00262199-0.00166431j 0.010639-0.00435923j -0.00245417+0.00178756j -0.000380665+0.00629356j -0.0102529-0.00412657j -0.00544614+6.56313e-05j -4.32814e-05-0.00188614j 0.00241893-0.0025816j 0.000728003+0.00777489j 0.00462015+0.0011146j 0.00535286-0.00854499j 0.00169535-0.000373892j 0.00250791+0.0063394j 0.00191656+0.00507045j 0.000147505-0.00423578j -0.00133431-0.00556996j -0.00299056+0.00546089j -0.00107375-0.0132015j 0.00126884+0.00134953j -0.00215057+0.001226j 0.00340631-0.00181889j -0.00336627-0.00517441j -0.00196986+0.0020935j 0.00208494+0.00603014j -0.00200739+0.00683955j 0.000795429+0.000930646j -0.00259735+0.00548183j 0.000754053-0.00678987j -0.00403246-0.000390495j 0.00196579-0.00265672j -0.000776972-0.0046096j -2.5607e-06-0.00180749j -0.000963236-0.000774803j -0.000500883+0.0028014j -0.00181657-0.00372873j 0.00403563+0.000229881j -0.00461732-0.000347258j 0.00438788+0.00428777j -0.0102576-0.00700837j -0.00112949-0.00638008j -0.000545542+0.00617645j 0.00100127+0.00164765j -0.0031384+0.00540435j -0.0028901-0.00120507j -0.000761309-0.00343056j 0.00472403+0.00524394j 0.00239045-0.00318531j -0.00335099-0.00264507j -0.00108585-0.00390084j 0.00254965+0.000181278j -0.00146829+0.00227254j -0.00239158+0.00196217j -0.000535348-0.00293617j 0.00194427+0.00545048j -0.00249092-0.00244578j -0.000567819+0.000544657j 0.00451308+0.00225415j 0.000949785+0.00147175j -0.00105477-0.00390427j 0.00138815+0.00256605j 0.000967774+0.00440701j 0.000928833-0.00324454j -0.000748155+0.00230199j -0.00158126-0.00176383j -0.00112356-0.000587333j 0.00457189+0.00327704j -0.00185137+0.000217921j 0.00199005-0.00108584j 0.00277378-0.000662567j 0.00231566+0.0026254j 0.00210395-0.000415207j -8.84947e-05+0.000710913j -0.0009278+0.00247348j 0.00230217+0.00810974j 0.00379015-0.00180358j -0.0037867+0.00276422j 0.00569247+0.00141725j -0.00305809-8.71558e-05j -0.00027038+0.00153021j 0.000487072+0.00342003j 0.00111-0.00230671j 0.00176238-0.000241747j 0.00217133+0.0050303j -0.000276682-0.00211491j -0.00365988-0.00173207j 0.00196254+0.000370222j -0.00205271-0.00207056j -2.98681e-05-0.000337547j 0.00310572+0.00228968j 0.00131281+0.000867147j 5.62002e-05-0.00276527j -0.00212788+0.00216467j -0.00166988+0.00166838j -0.00235362+0.00371788j -0.000145182+0.00100415j -0.00168695-0.00232901j -0.000170317-0.00196891j 0.00189013+0.00323707j 0.00448857-0.000888938j -0.00445131+0.00214371j -0.00120698-0.00202061j 0.00251456+0.00212067j -0.0038683-0.000603549j 0.000795423-0.000701017j -0.00168038-0.000916116j -0.000421352+1.11975e-05j -0.00187104+0.000632589j 0.00214552+0.0016405j -0.00137277+0.0024099j -1.97662e-06+0.00220464j -0.00167077-0.000592162j 0.00350138+0.000777127j 0.00418242+0.0013667j 0.00161379+0.00337009j 1.09077e-05-0.00186512j -0.00128689-0.00055193j -0.00041855+0.000710343j -0.00166055+0.00414127j 0.00141391-0.000172786j -0.000581212-0.00142448j -0.00156739+0.00314479j 0.00255876+0.00303211j -0.00189014-0.00129341j -0.000925358+0.000709245j -0.00227223+0.00188696j -0.000579959+0.00060213j 0.00375193+0.00125002j -0.00177571+0.000563063j 0.000217839-0.00026095j -0.000967365+0.00371705j -0.00250253+0.00252363j -0.000288865-0.00173937j -0.000921964-0.000740134j -0.000840582-0.00304226j 0.000981473-0.00140064j 0.000959491+0.00182596j 0.000527406-0.00054744j 0.00120167+0.00300692j -0.00108513-0.00171293j -0.00147377+0.000301431j -0.00388903-0.00324716j -0.00202016+0.00071901j -0.00147286+0.00291215j -0.000291522-0.00187058j 0.000422927-0.00346285j 0.00519448+0.0152553j 0.0023473+0.00530169j -0.00294229+0.00848034j 0.00321239-0.000187575j 0.00762521+0.000614051j 0.00254039+0.00237697j -0.0012373-0.000504451j -0.00297542-0.00743047j 0.00480167-0.00428682j -0.0125817-0.00741894j 0.00303954-0.00233478j 0.00405737-0.00130392j 0.00100633+0.00513966j -0.0069488+0.00219082j -0.00883301-0.00280474j -0.0199454+0.00841385j 0.0120457-0.000871528j 0.00479068-0.00360817j -0.00090562+0.00254556j 0.0018592+0.00506721j -0.00153728+0.00466782j 0.00589528+0.0142341j 0.0213905+0.0139441j 0.00823179-0.0129974j 0.0105102-0.00826014j -0.0091583+0.0153491j -0.00914602+0.001816j -0.00660066-0.00861895j 
0.00645696+0.00748293j 0.00350478-0.00547144j -0.000794076-0.00101397j -0.00430731-0.00472082j -0.00171704+0.00821514j -0.00197515-0.00066709j -0.00215249+0.00416377j 0.00121774+0.00634429j -0.00189354+0.000376415j -0.00182769-0.00207737j 0.00391139-0.00349915j 0.00773849-0.00716041j -0.000936209+0.00163787j -0.00435239-0.00107984j 0.000591606-0.00013457j -0.00357013-0.00216714j -9.25431e-05+0.000952486j -0.00922346+0.00103529j 0.00828133-0.00308009j -0.00159742-0.00424509j -0.0028238-0.00250556j -0.00646827-0.00131865j 0.00174964+0.00208832j -0.00299073-0.00136858j 0.00295492-0.00142553j -0.00109549-0.00917316j -0.00173533+0.00253549j 0.00392034-0.003102j 0.00247788-0.00543696j -0.000787069-0.000369731j 0.000141892-0.0057814j 0.00147964-0.00702367j -0.000510025-0.00344352j 0.00188218+0.00388037j 4.28897e-05-5.91338e-05j 0.000351657+0.00187349j -0.000870164-0.000215434j -0.000948452-0.00189229j 0.00131606-0.00281844j 0.000934246+0.0017546j -0.00139022-0.0034905j 0.00284694+5.69603e-05j 0.000770518-0.00176648j -0.00153922+0.00230481j -0.00242378-0.00198258j -0.000251259+0.0013912j -0.00381883+0.000898481j 0.000539927+0.00375897j 0.000102227-0.00630776j -0.00503996+0.000812414j -0.000955553-0.000187885j 0.000525606+0.00250884j -0.0014163-0.00388806j 0.00266883-0.00760457j -0.0058663-0.00331474j -0.000100395-0.000474301j 0.00112549-0.00447729j -0.0055102+0.0018315j -0.00262225-0.00324511j -0.000485687+0.000220954j -0.000876434+0.000170631j -0.00306505+0.00301416j -8.12689e-05+0.00294674j 0.000200545-0.00260488j 0.00325187+0.00322918j 0.000910244-0.00354926j -0.00182751+0.00197934j -0.000841765-0.000623775j -0.0006598+0.00144372j -0.00328267+0.00146495j 0.00112022-0.00314937j -0.0040044+0.00126108j 0.00151711+0.00241084j -0.00122307+0.00467277j 0.00233243+8.19741e-05j 0.00144089+5.37526e-05j 0.00193846+0.0013983j -0.000161121+2.60181e-05j -0.00106113+0.000986621j 0.000700702-0.00240111j -0.000197695-0.00137034j -0.0037442+0.00248175j -0.000511035-0.00279646j -8.83521e-05+0.000596384j -0.000781214+0.000941294j -0.00176216+0.00131548j 0.00150571-0.00134845j -0.00168921+0.00149741j -0.00727463+0.00121287j -0.00281254+0.00109226j 0.00811876-0.00159906j -0.00249919+0.000571026j 0.00614508+0.000985382j -0.00274414+0.00198917j 0.00130852+0.00139256j -0.00428671+0.00149935j 0.00397905-0.0036123j 0.00368658-0.0061771j -0.00231688+0.00141346j 0.00315987+0.00107008j -0.00153367-0.00425743j -0.000271695+0.00172483j -0.00405366+0.00185181j 0.00135238-0.0045349j 0.00047526+0.00242907j -0.00407666+0.000276944j -0.00274775+0.00361091j -0.00242956-0.00350956j -0.00489662-0.00598209j 0.000183373-0.00458711j -0.000985039+0.00378559j 0.00131401+0.00117045j 0.000508231-0.00429828j -0.00124395-0.00511605j -0.00117885+0.00381624j -0.00477675+0.00326521j -0.000375401+0.00287892j 0.00167994+0.00702759j 0.00153885-0.00354632j 0.00253515-0.00767317j -0.00471934+0.00384591j 0.00257491-0.00352928j -0.00431626-0.00164674j -0.00171133-0.00253565j -0.00316716+0.000676643j 0.000778907-0.00266302j -0.000911962-0.00567591j 0.00419075+0.00102596j 0.000200849+0.00281568j 0.000953204-0.0030863j -0.000471353-0.00134099j 0.00112631-0.00150676j -0.00448897+0.00383155j -0.000572456-0.00340603j -0.000217555+0.00132258j -0.00240711-0.00166827j 0.00123187-0.00189321j 0.00439648+0.0011406j -0.0017457+0.00239275j 0.00257503+0.00252419j 0.00104423+0.00074266j 0.00135997+0.00562615j -0.000176996-0.00534147j 0.000621867+0.00266667j 0.000373328+0.00317614j 0.00487317+0.00843851j -0.0047516+0.00971774j 0.00188738+0.00207626j -0.00347069+0.00544943j 0.00177341-0.00170221j 0.000772363+0.00270684j -0.00265726-9.17156e-05j -0.000686551-0.00477779j 0.000665416+0.00131507j -0.00111908+0.00213956j 0.00193228+0.00552001j 0.00389566+0.00488167j -0.00229428+0.00457432j -0.000814809-0.00235727j 0.00204621+0.00524422j 0.00440409+0.0107408j -0.00272438-0.00699227j 0.00467791+0.0118505j 0.00366837+0.0139506j -0.00314505-0.00112821j -0.000890858-0.00604602j -0.000260376+0.00307674j 0.00171224+0.00500637j -0.00707755+0.00285629j -0.0119642-0.00691381j -0.0111123+0.000661272j 0.000173818+0.000242575j -0.00788376-0.00539459j 0.0105444-0.00156829j -0.00931808+0.00132563j -0.000599497+0.00234873j 0.0118014+0.00786647j 0.00362075-0.00948012j -0.0217707-0.00342023j -0.00145893-0.00322598j -0.00255022+0.00776021j 0.00301983+0.005371j 0.0190078-0.0113814j 0.015272-0.0254528j -0.0158978-0.0133434j -0.00337804-0.00961296j 0.0180037+0.0118504j 0.00288476+0.00791904j -0.00851162+0.00799783j 
-0.00239697+0.00198307j 0.00701207+0.000556162j -0.00399421+0.00523819j -0.00281113-0.00401107j -0.00530322-0.00688993j 0.00346032+0.00105177j 0.00857776-0.00379498j -0.00520574-0.00393872j 0.0011772-0.00283723j -0.000579514+0.00226017j 0.00342455+0.00089258j 3.67123e-05+0.00654254j -0.00339333+0.000278219j 0.000617966+0.000657133j 0.00319793+0.000598149j 0.00104034+0.00467864j -0.0103518+0.00259802j 2.92255e-05+0.00380029j 0.000714039-0.00139196j -0.00411936+0.00271636j 0.00156081-0.00101521j -0.000228982-0.00322923j -6.14932e-05+0.00230138j 0.00279396+0.00156531j -0.00530372-0.0015299j 0.00265323+0.000862631j 0.000859077-0.010244j 0.003598+0.00165687j -0.00241122-0.00574444j -0.000441153-0.00105064j 0.00270474+0.010016j 0.000717047+0.0031867j -0.000478621-1.29696e-05j -0.000609782+0.0037257j -0.000613501+0.00212357j -0.000182567-0.00313822j -0.000684063+0.00305096j -0.000512706+9.90798e-05j -0.00170152-0.000261551j -0.00046918-0.00188974j 0.000794434+0.00309193j -0.00110964+0.000737857j -0.00202369-0.000110071j 0.000547336-0.00157695j 0.000691999+0.00383465j -0.00256571-0.00203818j 0.000431053+0.00340755j 0.000915995-0.00389241j 0.00246407+0.000884675j 0.00440737+0.00225352j 0.0050547-0.00116718j 0.00330757+0.00273886j -0.00110375+0.00542458j -0.0067848-0.00211425j 0.00410128+0.00146266j -0.00118756-0.00227804j -0.00478861+0.000613525j -0.0012054+0.000372036j -0.0013029+0.00116374j 0.00127599-0.00107967j -0.000575289+0.00205872j 0.0010456+0.00519576j 0.00350743+0.00100698j 0.00026706+0.00325282j 0.00141057-0.00254271j 0.00103872+0.00144977j 0.00149227+0.00240806j -0.0024736+0.00134125j 0.000545665-8.36861e-05j 0.00199125+0.0019485j -0.00240006-0.00200004j 0.00191471-0.00173569j 0.00103337+0.000935401j 0.000737459-0.000908819j -0.00130583-0.00116249j 0.00270598-0.00135368j -0.00320042+0.00053332j -0.00273504+0.0012697j 0.000156934-0.000648148j -0.000666265+0.000279499j -0.00192547+0.00433226j 0.00445926-0.0010745j -0.000553059+0.00318138j -0.00286947+0.00471926j 0.00437042-0.00255372j 0.00298285+0.00060204j -7.51005e-05-0.000519208j 0.00396735-0.00324714j 0.00764881+0.00212437j 0.00318842+0.00399085j -0.00424963-0.00272695j -0.000998761-0.00123807j -0.0048249-0.000611498j 0.00301106-0.000222178j -0.00440547+0.00131907j 0.0014661-0.000362634j -0.00447398+0.00110653j 0.00114478-0.000463748j 0.00186622+0.00570521j 0.0035074+0.00251897j -0.000708091+0.00562346j -0.001185-0.00486295j 0.00234077-0.0043445j 0.000519314+0.00612668j -0.00305081+0.00203666j 0.00294496-0.00291161j 0.000932923-0.00107745j -0.00105276+0.00344331j -0.000907011+0.0029655j -0.00544337+0.00343607j -0.00761956-0.00353237j 0.00121098-0.00141985j 0.00273478-0.00886251j -0.00152953+0.00455046j 0.00102494+0.00191062j -0.00203888+0.0037353j 0.000493517+0.00472539j -0.00168522+9.16724e-05j 0.00073314+0.00309956j 0.000792232+0.00512906j 0.00180663-0.0020801j -0.00261369+0.00222611j -0.00185907-0.00523231j 0.00309106+0.00161555j 0.00174076-0.000563721j -0.00193607+0.000846678j 0.00224572+0.0041106j -0.00286933+0.00686255j 0.0056761-0.000439002j -0.000114649+0.00189785j 0.00306208-0.00220018j -0.002414+0.00184316j 0.00430374-0.00164389j -0.00660232+0.0143995j 0.00561726-0.00565183j 0.00409733-0.00322173j -0.00128903+0.00427283j -0.00437936-0.00230467j 0.00393167+0.000960154j -0.00300655+0.0031335j -0.000258891+0.00745119j -0.000962679+0.00202916j -0.00366055-0.00194871j 0.00584743+0.00153986j 0.000709613+0.00216993j -0.00647201+0.00784385j 0.0104951+0.00492601j -0.000701457-0.00620337j 0.00480044-0.00763622j -0.00194849-0.00182033j 0.000118607-0.00219352j 0.00117517+0.00113845j 0.00199331+0.00061588j -0.0012611+0.00083972j -0.000379386-0.00856595j 0.00331884+0.00214681j -0.00621927-0.0111375j 0.00412267+0.0101998j -0.00150905+0.00171805j 0.00391501-0.00232195j -0.0108577+0.014255j 0.0015393-0.00549874j -0.00167549+0.0104768j -0.0109201-0.00602635j -0.00649937+0.0096459j -0.0010054+0.0161054j -0.00436012+0.00158103j 0.00810942-0.00185164j -0.0001938+0.004597j -0.00144155+0.0113216j -0.0204156-0.00699899j 0.0132918-0.000604191j -0.0181492+0.0016961j 0.0148668+0.00403039j -0.0109703-0.0164794j 0.00793909-0.0020063j 0.0134886+0.00224268j 0.0252765+0.0065193j -0.000363259-0.00401227j 0.00538795+0.0131036j -0.0167933+0.00118402j -0.00326516+0.0345379j -0.0148243-0.00176609j 0.0167405-0.0105324j 0.0105674-0.0112283j 0.00032977+0.0130877j 0.00765674+0.00315336j 0.00728604+0.0125243j -0.00471054+0.00115623j 
