-0.00831254-0.0036575j -0.00204941-0.00799884j -0.00131295+0.00508627j -0.00223968-0.00678023j 0.00619213-0.00160309j 0.00417059-0.00321961j -0.00422047+0.0019417j -8.38804e-05+0.00230753j 0.000643671+0.000124541j -0.000545613+0.00555025j -0.01043-0.00214998j 0.00427937+0.010404j 0.00141007+0.000390518j -0.00188089+0.00522903j -0.00180213+0.00681451j 0.00157556-0.000548447j -0.000450335+0.00137295j -0.00121249-0.0005092j 0.000160932-0.000483853j 0.000963202-0.00107214j -0.00556034+0.00260027j -0.00539649+0.00132186j 0.00228565-0.00157324j 0.00394501-0.000390312j -0.00336573+0.00195229j -0.000907708+0.00244707j 0.00552034-0.000148887j -0.00608057-0.00120014j -0.00373002-0.00511372j 0.00319491+0.000529719j -0.000299544+0.00557296j 0.001937+0.00362036j -0.000295831+0.00316276j 0.00191613+0.00109568j 1.36352e-05+0.00414214j -0.000942698-0.000378349j 0.00232886+0.00240507j -0.00135586+0.000645224j 0.00099668+0.000190937j -0.00124894+0.00208695j -0.000445159-0.00422123j -0.00030129-0.00172871j -0.000955119+0.00267032j 0.0006928-0.000683868j 0.000446885+8.52029e-05j -0.000382142+0.00176873j 0.000504265+0.000210467j 0.00280186-0.00309037j 0.0041146-0.0028932j -0.00064893+0.000841872j 0.00195743+0.00153673j 0.00242728-0.00190908j 0.000760441-0.00122125j -0.00386759-4.45751e-05j -0.00441165+0.00173451j -8.48369e-05+0.00110331j -0.000394544+0.000213347j -0.00438259-0.00190922j 0.00180575+0.00273507j 0.00135707+0.000646666j -0.00444201-0.00010548j -0.000648052+4.7634e-05j 0.000579819+0.00034873j -0.000400483+0.00193315j 0.00292474+0.00561673j 0.00234223+0.00130941j 0.000272701+0.00396869j -0.000891817-0.001255j 0.000694148+0.0020249j 0.00210172-0.000536147j 0.00032589+0.00053173j -0.00142071-0.00103458j 0.000875556-0.000747895j 6.49805e-05+0.00292949j 0.00277731-0.00207262j -0.00158976+0.000358017j 0.00103919-1.64602e-05j -0.000606503-0.000590718j -0.00108215-0.000896015j -0.000840808+9.40679e-05j -0.000336968-0.000660744j 0.00193113-0.00146743j -0.00159653-0.00194288j 0.00193399+0.000754273j -0.000244077-0.003804j 0.0010141-0.000852783j 0.000722272+0.00179076j 0.000838289-0.000898214j 0.00028599+0.00210654j -0.00166343-0.00402996j -0.00172594-0.000734337j 0.000494534+0.00170468j 0.00012047-0.00172034j 0.0012971-0.00158074j 0.000180783+0.000600542j 0.000551295-0.00101531j -0.00048561+0.00129449j 0.000166449-0.00228632j 0.000418631+0.000855242j 0.000389228-0.000643937j -0.00164524+0.00214052j 0.00111861-0.000631229j 0.000476162+0.000777115j 0.00097586-0.00109937j 0.000814311-0.00105367j 0.000818437-0.0010909j -0.00278297+0.00261178j 0.00145908-0.00228832j -0.000773855-0.00058373j -0.00164599+0.00214025j -0.00380296+0.00253653j 0.000197506+0.00149436j 0.000800646-0.00144629j 0.00220676-0.00189146j -0.00172668+0.00344103j 0.00227721-0.000325769j 0.000398386-0.00118931j -0.00193166+0.00111662j 0.00167162-2.32829e-05j -0.000863613+5.04704e-07j -0.00356107+0.00406998j -0.0031828+0.00134991j -0.00255366+0.00197712j 0.000935704+0.00117603j -0.00200213-0.000522602j 0.0029442-0.000110095j 0.00180528+0.0015205j 0.000903792+0.00267835j -0.00174711+0.000104598j 0.00993156+0.00203549j 0.00294514+0.00218413j -0.00458499+0.00199602j 0.00301881+0.00957961j 0.00622454-0.00405616j 0.00913627+0.00345532j 0.00165403-0.00939703j 
-0.0028286+0.00340921j -0.00744703+0.00991628j 0.00292567-0.00121257j -0.00841448-0.00507192j -0.00217626-0.00838332j 0.0018132-0.00302193j -0.00314127+0.00728789j -0.000941268-0.00214888j 0.00435672-0.00386949j 0.00355071-0.00141499j -0.00282662+0.00318831j 0.00221772-0.00187969j 0.00306845+0.00365835j -0.000502453+0.000366342j 0.00314247+0.00405665j 0.000317453-0.000164381j 0.00289684+0.000667397j 0.00323715-0.00190944j 0.00178584-0.00182652j -0.000431678+0.00321303j 0.00174483+0.000809009j 0.00139343+0.000452731j 0.00324947-0.00219152j 0.00184623+0.000942878j 0.00365673+0.00234689j 0.00342998-0.00276758j -0.0068222-0.00395699j -0.000335573+0.0028787j 0.00093721+0.00887288j 0.00131799-0.00162035j 0.000343216-0.00130652j -0.000857586+0.00258048j 0.00205535-0.00204168j 0.000252368-0.00188119j 0.00319507-0.0056006j 0.000866896-0.00087319j 0.000892894+0.000945663j -0.000387195-0.000319253j -0.00100512+0.00133854j -0.00132409-0.000838829j -0.000715118-0.000677466j 0.00163058-0.00264754j 0.00191811+0.00219387j 0.000211214+0.000585104j -0.000108232+0.00302297j -0.00166763+0.00266339j -0.000582543+0.0019741j -0.00109092+1.81381e-05j -0.00108087+0.000810077j 0.00286361-0.00328608j 0.00113327-0.000448737j -0.000560163+0.00170474j -0.00379171+0.00233123j -0.00160346+0.000202148j -0.00210129-0.000401883j 0.00354045-0.00134611j -0.00597375-0.00227162j 0.0035628-0.000256354j -0.00282999+0.000144043j 0.00137392+0.000310324j -0.00630642-0.000467523j 0.00224115-0.000452775j -0.00182699+0.000754938j 0.00525148+0.00142872j 0.000514042-0.000781894j -0.00157485+0.000372226j 0.00430588+0.00672072j -0.00267971-0.000744784j 0.00100449+0.000867855j -0.00143453-0.00344654j -0.000423011-0.00313069j 0.00187952-0.00112938j -0.00104465+0.00249271j -0.00171161+0.0002639j 0.000724883-0.0020524j 0.00100515+0.00613257j 0.00116492+0.00183655j 0.000413335+0.00175653j 0.000503338-0.00308474j -0.00107578+0.00352287j 0.000796071+0.000215396j -0.00154414-0.00166592j 1.31988e-05+0.00283989j 0.00112132-0.000194944j 0.00126404+0.000838177j -0.000432154-3.6874e-05j -0.000245959-0.000551161j -0.00212234-0.00038719j 0.000948239+0.000304418j 0.000312221-0.00062738j -0.000833436+0.000272601j 0.000382613+0.000872497j -0.00163748+0.00234962j 0.00104402+0.000161687j -0.000436612-0.00228169j -0.00160648+0.00176475j -0.000223201-0.00379332j -0.00166658-0.000152349j 0.000993508-0.000648685j -0.00274386+0.00512027j -0.00102179+0.0032653j -0.00087214-0.000117591j 0.000112359-0.00028151j 0.000249291-0.00121123j -0.000293588+0.000281977j 0.000881186-0.0014854j 0.00114653-0.00208067j -0.000657407+0.000989122j 9.00395e-05+7.01998e-05j -6.99736e-05+0.001616j -0.000123067+0.000152504j -0.00137307+0.00196828j -0.00017045-0.000551901j 0.00220005-0.00203794j -0.000708682+0.00116906j 0.00137591+0.000771628j 0.00358114-0.00123107j -0.00281876+0.00402719j 0.0022602-1.882e-05j 0.000473199-0.000342709j 0.00266799+0.000137058j -0.00203216+0.000914197j 0.00650195-0.00206782j -0.00163618+0.00161284j 0.00197093-0.000117549j 0.000987637+0.00276877j 0.00260048-0.00128533j -0.000896856+0.00132149j -0.00825665-0.00104347j -0.00111538-0.00551788j -0.000218308-0.00288808j -0.00138545-0.00201425j 0.00918397+3.92672e-05j -0.00101588-0.00932399j 0.00391613-0.00975817j -0.0110663-0.00281496j 
0.0145452+0.00545416j 0.000582337+0.00372496j 0.00518836-0.00943269j 0.00707753+0.00212733j -0.00573632+0.00122972j -0.000860157+0.00608743j 0.000141203-0.000518155j -0.00109081-0.00837857j 0.00678928-0.00222546j -0.000772327+0.0023648j -0.000706136-0.00309795j 0.000809402+0.00137903j -0.00104187-0.0045455j -0.00271518+0.00105474j 0.00124347+0.001425j -0.00258721+0.0011586j -0.000993855-5.9519e-05j -0.00346244+0.00256545j -0.00229954-0.000106277j 0.00250127+0.00426064j 4.86031e-05+0.000789064j 0.00250979+0.00115096j 0.00380067-0.00372058j 0.00249345+0.00140272j -0.00392668-0.00098892j -0.00281491+0.00409567j 0.00579086-0.000900227j 0.0034084-0.000679683j -0.00507824-0.00515681j -0.00294438-0.00223816j 0.00060865-0.00390167j 0.000195059-0.00671263j 0.000431133-5.59443e-05j -0.00169955-0.000329556j 0.000919544+0.00358254j 0.000385208+0.00151187j -0.000895086-0.00364949j 0.00156242-0.000322221j 0.00106995-0.00221271j 0.00219541+0.000835577j -0.00071682+0.00240357j -0.00127735+0.0040459j 0.001178-0.00193166j -0.000523329+0.000504746j 0.000568517+0.0018429j 0.00233391-0.00231412j 0.000581526+0.000283395j -0.00156583+0.000918037j -0.00232225+0.000168728j -0.00106563+0.00263153j -0.00545676+0.00056291j -0.000695757-0.00138033j -0.00196299+0.00102773j 0.00389737+0.000637135j 0.0021589+0.000957871j -0.00250975-0.0015985j 0.00117322-0.00172384j -0.00119804+0.00073691j -0.000637642-0.000205522j 0.00142744+8.74926e-05j -0.000380152-0.00107008j -0.000394573+0.000400968j 0.00134146-0.00236236j 0.00121262-0.000396246j 0.000949714+0.00299348j -0.00323605-0.00279855j 0.000270773+0.000594247j -0.000546562-0.000525184j -0.00211962+0.000529069j -0.00281409-0.00266957j -0.000256897-0.00138589j 0.000719939-0.00199178j 0.000517377-0.0005354j -0.000803857-0.00195076j -0.00109368-6.0581e-05j -5.43626e-05+0.000869424j -0.000868729+0.0021893j 0.000714542+0.00172699j 0.00167485-0.00175051j -0.00102836-0.000531185j 0.000184948+0.00146356j -0.00175588-0.00141719j 0.00056857+0.00410388j -0.00216305+0.000885781j 0.00145301+0.000785782j 0.000360516-0.0013279j -0.000317543-0.00170432j 0.00217986-0.00145602j -0.00181068+0.00109538j 0.00192698+0.00327549j -0.00023433+0.00442088j -0.000512743+0.000807407j -0.000392536+0.00132807j 0.00075829+0.000136251j 0.00172801-0.00111242j -0.000366238+0.00133591j 0.00086768-0.00370841j -0.00144138+0.00107464j 0.00077406-0.000727753j 0.000717997+8.04162e-05j -0.00159993+0.00218056j 0.00166004-0.00217748j 0.000824748-0.000639669j 8.16089e-05+0.000585109j -0.000933439+0.000335205j -0.000876169+0.000313005j 0.00165257-0.00146241j -0.00361973+0.00344574j 0.0044321-0.00038933j 0.00189355-0.00138938j 0.00488993-0.00256012j -0.00214891-0.00205774j 0.000733819-0.000342101j -0.000310502-6.66117e-05j 0.00115171-0.00209856j -0.0022826+0.000638623j 0.000635994+0.00167667j -0.00448628+0.00245432j 0.00054228-0.00128761j 0.000815033-0.000239194j -0.00266006-0.00057274j -1.59559e-05+0.00391404j -0.00230319-0.00371611j -0.00417961-0.0010258j 0.00418104+0.00167179j -0.00140325-0.000777827j -0.000245986-0.00241071j -0.0021787-0.0029465j -0.00885064-0.00140508j -0.000903007+0.00195597j -0.00426251-0.00349581j 0.0022138-0.00811951j 0.000963446+0.00110607j 0.00275671-0.00293754j 0.000813329-0.00547649j -0.00609654-0.00194644j 
-0.00440481+0.00288958j -0.003895+0.011942j 0.00216206+0.00317543j -0.00139826+0.000210679j -0.00555742-0.00581461j -0.00106606+0.00436247j -0.00452341+0.00306247j 0.00174377-0.00290204j 0.00403008-0.00032344j 0.00204883-0.00389493j 0.00332505-0.000316533j -0.00287722-0.00126735j 0.00584197+0.0049062j -0.0039962-0.00133243j 0.00135051+0.00631989j -0.000206632+0.000359594j 0.00378083+0.000329731j 0.00393621-0.00470673j 0.00253365-0.00370271j -0.000780229+0.00565065j -0.000188576-0.000962313j -0.000351538-0.00092866j 0.00639112-0.00252212j 0.00475096+0.00254801j -0.00140077-0.000797474j -0.000433948-0.00201046j 0.00123898+0.00104994j 0.000925512-0.00193448j -1.50928e-05-0.00410063j 0.00321295-0.000981978j -0.000656582-0.00360231j 0.00182926+0.000994154j 0.00011565+0.00163399j -0.000889915-0.000751635j -0.000899175+0.00398782j 0.000519316+0.00177637j 0.00288095+0.00143307j -0.000322589-0.00276626j 0.00145692+0.00247119j -0.00364913-5.05869e-05j 0.000126502-0.00426727j 0.00107444+0.000491173j 0.00442122+0.0026544j 0.00173775-0.000157719j -0.000143608+0.00474934j -0.00213135+0.00299155j -0.00233424+0.00248534j 0.00232888-0.00245315j 0.000367274-0.00296431j -0.00226255-8.65913e-06j -0.00463588+0.00257584j 0.00163161-0.00168973j -0.00410574+0.000201964j -0.00110545+0.00109525j -0.00433866+0.00257776j -0.00166064-0.000469774j -0.00109288-0.00335069j -0.00631159-0.000949448j 0.0019097+0.00324642j -0.00313581+4.53215e-05j 0.00760605-0.00169677j 0.000146344-0.000601712j -0.00151827+0.000375356j -0.000780598-0.00116104j -0.00543502-0.0068824j -0.000558403-0.000586113j -0.00329008-0.00367957j 0.00272661+0.000765816j 0.000529372-0.00235006j 0.00212036+0.00250381j 0.000272602+0.000450559j 0.00151779+0.00283243j -0.00197187+0.00173824j 0.00017637-0.0011615j -0.000973977+0.00301046j -0.000396425-0.000688396j -0.00100825-0.000793123j -0.000481046-0.000474507j 0.00209644+0.00300235j 0.00117745+0.000839597j -1.13569e-05+0.000122586j 0.000738558+0.00316019j -0.000780617-0.00118437j -0.000896375+0.000483821j -0.000332786+0.00293892j -0.000417864+0.00209341j 0.000592926+0.000540798j -0.00116348+0.0018299j 0.00197232-0.00308454j -0.000752345-0.000923303j -0.00139906-0.00384956j -0.00069851-0.00128352j -0.00173193-0.00057856j -0.000365763+0.00283521j -0.00281236-0.000820874j -0.000928237-0.00075403j 0.000325685-0.00345018j -0.000927624-0.00500018j -0.000304634+0.00120893j 0.00010516+0.000797379j 0.00178515-0.0040059j -0.00131424+0.00269402j -0.00137739+0.000717173j -0.000299854-0.000119527j 0.00115543+0.000263003j -4.18586e-05+0.00119923j 0.000589337-0.000614463j 0.00137657-0.00251943j -0.000881218+0.00185633j -0.00061153-8.73838e-05j 0.000144303+0.0020069j -0.00345982+0.0028013j 0.00020874+0.000903174j 0.00554433-0.00129853j 0.00170065-0.000854241j 0.000372318-0.000889865j 0.00406865-0.000563106j 0.00238878-0.00379968j 0.0010902-0.000187992j -0.000762581+0.00140096j 0.00173753-0.00418879j -0.000619407+0.000554327j 0.00480262-0.000944391j 0.00401846-0.00169341j -0.00290086+0.00151205j 0.0029512+0.00464337j 0.00224631+0.00124351j 0.00402883+0.00347331j 0.00347178-0.0073018j -0.00627728-0.000162263j 0.00779312-0.00296176j 0.00582625+0.00756512j -0.00238727-0.00335855j -0.0013139+0.00391508j 0.00295639+0.0029403j 0.0042975-0.0031889j 
-0.0156145-0.00640644j 0.00563097-0.00819731j -0.00292942+0.00963166j -0.000610758+0.00258035j -0.000874132-0.00120092j -0.00199761+0.00312527j -0.00180964-0.00109465j -0.000457313+0.00179546j -0.00280067-0.000680594j 0.00416943-0.00239792j 0.000266297+0.00294778j 0.00150575+0.00299687j 0.00725762+0.0033318j -0.000192625+0.00250684j 0.00113455+0.00388609j 0.00273318-0.00212301j 0.000279578-0.00478999j 0.00385075-0.00461202j -0.00236192+0.0022657j 1.46e-05-0.00378959j -0.00557909-0.00126657j -0.00266741+0.000183503j -0.00448617-3.06391e-05j -0.000354729-0.00349503j -0.00147078+0.00140707j -0.001586-0.000197239j 0.000802389+0.000735438j -0.000518774+0.000623692j -0.00161175-0.00301278j 0.00157877-0.00343884j 0.00118738-0.00109596j 0.0028503+0.000800903j 0.00205132+0.00175184j -0.00451751-0.000890123j 0.000137508+0.00210992j -0.000548779+0.00103655j 0.000225448-0.00462264j -0.00203693-0.00322908j 0.00111597+0.00355069j 0.00253463+0.00313189j 0.00235014+0.000709581j 0.00077814-0.000596693j 0.00235538-0.00206425j 0.00144455-0.00463319j -0.00155176-0.0059378j 0.00316311-0.00438154j -0.00412107+0.00157056j 0.000154179+0.00117601j 0.00163224-0.0020234j -0.00419129+0.00290447j 0.00582092+0.00106534j 0.00109622+0.000537824j 0.00203337-0.00466698j 0.00360767-0.00133455j 0.00445643-0.00173081j -0.00342998-0.000190188j 0.00546446+0.00423275j 0.00137729+0.00093087j 0.00113627-0.00244168j -0.00147109+7.81732e-05j 0.00170129-0.000793398j 0.00146406-0.00136111j -0.00159395+0.000908595j 0.00306894-0.000461805j -0.00422085-0.0040506j -0.000529504+0.000512983j 0.00296361+0.000869985j 0.000496799+0.00120114j 0.00122112-0.000900363j -0.00130712-0.000839533j -0.000825-0.00106747j 0.00274488-1.64909e-05j -0.00124837+0.00369129j -0.000315802-0.000524162j -0.000273225-0.00132539j 0.00166038+0.00376217j 0.00131867-0.00116907j 0.00107224+0.00134165j 0.00205765-0.00165621j 0.00123916+0.00309808j 0.000157303-0.000981583j -0.00144615+0.000477871j 0.000181963+0.00116977j 0.000449958-0.00163817j 0.000989331+0.00116142j -0.000902446+0.00187585j -0.000128918+0.000906465j -0.000448096+0.000933459j -0.0010894-0.00359895j 0.00325339-0.000365256j 0.000579406+0.000686171j -0.00079079-0.000243131j -0.000912663+0.00356616j 0.000519562+0.000827703j 0.000482802-0.00137233j -0.000498513+0.000252437j -0.000274427+0.00278534j 0.00184881+0.00367218j -0.000357109-0.000425122j -0.00327364+0.00286858j -0.000612648+0.000906767j -0.00187775+2.54064e-05j -0.00180614+0.000266817j 0.000883222-0.000859996j 0.00177512+0.00101208j 0.00380241-0.000912734j -3.70816e-05-0.00343767j -0.000772853+0.00225162j -0.00122857+0.00127729j 0.00242239-0.00201113j -0.00397736-0.00162106j 0.00360616+0.000449423j -0.00260781-0.000246142j -0.0019182+0.00377501j -0.000966011+0.00280914j 0.000324106+0.00192882j -0.00160768+0.000791924j -0.000873092-0.000186312j -0.000209316+0.00280726j 0.00192293+0.00274305j 0.00208726-0.0020621j -0.00104879-0.00460533j 0.0036831-0.000657802j -0.00513943+0.00242948j -0.00159203+0.000482962j -0.00413887-0.00279973j -0.000100622+0.00095983j -0.00380154-0.000461071j -0.00216187-0.000172356j -0.00259196-0.00160897j -0.00482628+0.00140251j -0.000184548-0.00698345j -0.000357409-0.00147685j 0.00084705-0.000110893j -0.00517231-0.00194269j -0.00210767+0.00364758j 
0.00856611+0.00239859j 0.0017035-0.00524003j 0.000243946+0.00185378j 0.00189503+0.00176732j 0.00682868+0.00296969j -0.00390737-0.00487885j 0.00676843-0.00708018j 0.00107213-0.00324914j 0.00202851+0.00307443j 0.0029312-0.000119871j 0.00269187+0.00328972j -0.000521194-0.000878929j 0.000651085+0.0055256j 0.00211346-0.00147561j -0.00225153-0.00274737j 0.00370847-0.0022935j 0.00304255+0.00200862j 0.000676597+0.00112138j 0.000997186-0.0035832j 0.00194442+0.00345286j 0.00447867-0.000640981j 0.00231995-0.000190928j 0.00332015-0.00309921j 0.00177261+0.00180815j 0.00178055+0.00266552j 0.00247485-0.00298885j -0.000860473-0.00229318j -0.00709582+0.00135115j 0.000163423-0.000298295j 0.00428984+0.00239267j 0.00146767+0.00836017j 0.00137108+0.00457882j -0.00037933+0.00397158j -0.000281737-0.00066462j -0.000421009+0.00137935j -0.000496929-0.00124479j 0.00202017-0.0017333j -0.00105317+0.000487091j -0.0010244+0.00118424j 0.000510918+0.00191708j -0.00135381+0.00202146j -0.000389847+1.52327e-05j -0.00507054+0.000788523j 0.00267202-0.000558006j 0.00302866+0.000274788j 0.00338845-0.00063169j -0.000831286+0.000847725j -0.00104499-0.000117052j 0.00219605-0.00105346j -0.000409531+0.000246986j 0.00166428+0.00161152j 0.0011353-0.000520909j -0.00189661+0.000174083j 0.000774976+0.00143865j -0.000229666+0.00179647j -0.000831429-0.00206218j -0.000550978-0.000954441j -0.00241071+0.000943872j 0.000544953+0.000315762j -0.00119178+0.000859195j 0.00191698-0.000746293j -0.000468721+0.0011655j 0.000730336+0.00198678j -0.00332809+0.00138243j -0.00121502-0.00158432j 0.00374658+0.001013j -0.00238452-0.00196191j -0.00025416-0.000258029j 0.00347787-0.00188497j 0.00428736+0.00206113j -0.00207485+0.00341363j 0.00538509+0.00488222j -0.00200149-0.00178729j 0.00256161+0.00423249j 0.000452998-0.00212311j 0.00063404+0.000168773j 0.0016868-0.00048001j -0.000717731-0.00076626j 0.00241779+0.0019646j 0.00301619+0.000700678j 6.01815e-05-0.000287416j 0.00146053-0.00577465j 0.00154228-0.00457041j 0.000804918-0.00152321j -0.000117369+0.000501341j -0.000637219+0.000919864j -0.00125278-0.00127328j -9.38251e-05+0.00355331j 0.000819224-0.00704992j 0.00038697+0.00439193j 0.00336557-0.00315296j 0.000711998-0.00190573j 0.00148389+0.000414336j -0.00193152+0.000681996j 0.00382102+0.00283875j 0.00120115+0.000138185j -0.00229643+0.000118063j 0.000665931+0.000137475j -0.00026881-0.00135411j -0.000769948-0.000728494j -0.00275127-0.000917414j 0.00178754+0.000428512j 0.000996144-0.00199531j 0.000347939-0.00230429j -0.00207711+0.00158154j 0.000106217+9.02282e-05j 0.00155622-0.00134581j -0.00114532+0.000503665j -0.00585925+0.00203811j 0.000431322-0.00141521j 0.00413027-0.00512868j 0.00141945-0.00189274j 0.00141061-0.00145898j 1.63792e-05+0.0006422j -0.00140338-0.00311962j -0.003167+0.00209422j -0.000457161+0.00029859j 0.00191954-0.000718625j 0.000793827+0.000715241j -0.00697609+0.000298726j 0.00367446-0.00255698j 0.00268391-0.000486911j 0.002119+7.11657e-05j -0.00546595-0.00444176j -0.0034119-0.00565634j 0.00133781-0.0032858j -0.00141923+0.00354031j -0.00377824-0.000735682j 0.00320399-0.00480178j -0.00481655-0.00299854j 0.000339552-0.00148758j 0.00555004+4.95707e-05j -4.2067e-05-0.00399964j -0.00118245+0.00229491j -0.00136553-0.00316882j -0.00137114+0.000849126j 
-0.00196363+0.00225981j -0.00122155-0.0115225j 0.00842473-0.0140624j -0.00409158-0.00225276j -0.00176544-0.00579282j 0.00189233-0.00103872j -0.00115519+0.00403516j -0.00419912-0.0086284j 0.00994293-0.00609145j 0.00314608+0.00199606j -0.0064447+0.000407413j 0.00259548+0.00486j 0.0019469+0.000185719j -0.000251976+0.00414416j -0.000563616+0.00335865j 0.00191156-0.00223369j -0.00502861-0.00442182j 0.000652236+0.00129306j -0.00540387+0.0065527j 0.000808551+0.00441609j -0.00643174+0.000214622j 0.00345248+0.00227997j 0.00411267-0.00328671j 0.0037843+0.00198016j 3.82778e-05-0.00127581j -0.00212109-0.000646117j 0.000297959+0.00388617j -0.00154481+0.00088007j 0.0022718-0.00218202j 0.00169847-0.00025796j 0.00104986+0.00209508j 0.00165278+0.00271767j 1.81233e-05+0.000431927j -0.00112137+0.00241626j -0.00192722+4.95523e-05j -0.00148581-0.000177258j -0.000716522-0.000360593j -0.00244475+0.000444648j 0.00141453+0.00106238j 0.00112724+0.0020953j 0.00275363+0.00103809j -0.000157154-0.000376349j -0.00212377+0.0019478j -0.000416502+0.000395919j 0.000522457+0.00248042j 0.0025635-0.00394378j 0.00156301+0.00193571j 0.00013634+0.0011788j 0.00318725+0.000578036j 0.0012039+0.00237645j -0.00179037-0.000581686j 0.00216385-0.000604295j -0.00344476+0.00126412j 0.00237608+2.17187e-05j -0.000651219+0.000597432j -0.000541439-0.00308684j -0.000677966-0.00115733j -0.0020729-0.0009743j -1.6822e-05+0.00118038j -0.000684341-0.000437791j 0.00141429+0.0010774j 0.000326398-0.00111341j -0.00110787+0.000974261j 0.00156507-0.000422395j -0.00171735-0.0025244j 0.00172497+0.000999634j 0.00184537+0.000736898j 0.00165968+0.00157444j -0.000760232+0.000850857j -0.000584794+5.79671e-05j 0.00351252-0.000755018j -0.0043583-0.00140473j 0.000923216+0.00264076j -0.000189223-0.00231446j 0.0013628+4.33921e-05j -0.00170241-0.00175335j 0.000528209-0.0044911j 0.000203812-0.000611684j -0.00248123-0.000531497j -0.00152312-0.00205317j -0.000902991-0.00345827j 0.000920664+0.00359558j -0.00161087-0.000356169j 0.00254167-0.00375011j -0.000749584-0.00043288j -0.00045572+0.00015577j 0.00100287+0.00171876j -0.000294673-0.00166076j -0.00221188+0.00508609j -0.000155559+0.000871154j -0.000189963+0.0032881j -0.000800567+8.20624e-06j 0.000413774-0.00117782j -0.000743432-0.00192384j 0.00139614+0.00133996j 0.000922675-0.0015209j -0.00296915+0.00182293j 0.00143973-0.00283028j -0.0012253+0.00213661j -0.00217814+5.75626e-05j 0.00184884-0.00170607j -0.000881873+0.00145397j -0.000141972+0.00296904j -0.00132931+0.002026j -0.00235262-0.00141714j -0.00105527+0.000606574j 0.00160762+0.000742138j -0.00212222+4.3915e-05j 0.00336385-0.00339173j 0.00147849-0.000176395j -0.00390339-0.000802989j -0.00265624+0.00160292j -0.00434521+0.000918184j 0.000919857+0.00108131j 0.0036386-0.0006487j -0.000402765-0.00139337j 0.000649822+0.00188977j 0.000562106-0.000792573j -0.000990128-6.5184e-06j 0.0055726+0.00271055j -0.00166016+0.000788404j 2.8984e-05+0.00266768j -0.00406387+0.00127428j 0.00463378+0.00229124j 0.00121732+0.00649785j -0.00196935+0.00103648j 0.00123817-0.00296081j 0.00464483-4.43523e-05j -0.000241171+0.000758456j -0.000304383+0.00231941j 0.00167991-0.00158903j 0.00216029+0.00267176j -0.0022883-0.00151603j -0.00190879+0.00248118j -0.000873058+0.00208291j 0.00146453+0.000344693j 
