-0.0031961+0.0112158j 0.0190893+0.00817925j -0.00950165-0.00509505j -0.00111717+0.007475j -0.00762835+0.00740193j -0.00287081+0.00401063j -0.00945973-0.0085895j -0.00858349+0.00128013j -0.00433461-0.0110843j 0.00164299+0.00735551j -0.00940314+0.000425564j 0.00732894+0.00266975j -0.00492325+0.00494463j -0.00284767+0.00387547j -0.00436829+0.00231894j 0.000619698-0.00143354j 0.00433953-0.00731858j -0.00327702-0.00655952j 0.00762025+0.00490186j 0.00931582-0.0013673j -0.00255752-0.00179678j 0.00437538+0.0041374j -0.00422649-0.0127013j -0.0069897+0.00715159j -0.00495677-0.00891502j -0.00984254+0.00515794j -0.000671789+0.0167421j -0.00698888+0.0066518j 0.021944-0.00806968j 0.00606485-0.00450582j 0.00445391-0.00247699j 0.00170881-0.00193339j -0.00057324+0.00295696j -0.00320887+0.00264723j -0.0126872-0.0035021j -0.0115874-0.00468536j -0.000538457-0.000493424j -0.00337377-0.00120947j 1.47518e-05+0.000686032j 0.00633644+0.0025392j -0.00189466-0.00769834j -0.00263739+0.00768901j -0.000128847-0.000180646j 0.00456248+0.00391778j 0.000566038+0.00320679j -0.000141141-0.00162948j -0.00889632+0.00692239j -0.015085+0.00378444j -0.00661617+0.00119672j 0.0100609+0.00314498j 0.00330753+0.000512703j 0.000566586-0.000684175j -0.0100528-0.00836815j 0.00942638+0.00560964j -0.00649747-0.0177656j -0.00851312-0.00581829j 0.00601126-0.0224663j -0.00754738+0.00141288j -0.00980602-0.00444816j -0.000430846-0.00110252j 0.00307944-0.00196486j 0.0012155+0.00263215j 0.0132703+0.0112678j 0.000314162+0.00701123j -0.0164843-0.00810208j -0.00166734+0.0444295j 0.0125101+0.00590657j 0.0122182+0.0114154j 0.00819232-0.0036169j -0.0171795-0.0118269j 0.00497022-0.022401j -0.00218481-0.0131833j 0.0231337-0.0427536j 0.0272672-0.000551632j -0.0149256+0.00403088j -0.0093993+0.0229305j -0.0150943-0.00516314j 0.0195388-0.0126573j -0.00439528-0.0108209j -0.00443057+0.00281226j 0.00230858+0.0059729j -0.00842642-0.0166235j 0.00833315-0.0332018j -0.00961556+0.00794596j -0.00159045+0.00417367j 0.000942992+0.0140046j -0.00527868+0.00286153j -0.00387202-0.00154542j 0.023341-0.00196823j -0.01425-0.00735804j 0.00844557+0.00564063j 0.00203688-0.00300291j -0.0201658+0.00694324j -0.00170646+0.000502079j 0.032281-0.00940279j -0.0391929+0.0183654j -0.0296495+0.00837178j 0.010253+0.00215563j 0.000830145-0.0117007j -0.00788873-0.00236637j -0.00950621-0.00164963j 0.00489442+0.000473044j -0.00590322-0.000322632j -0.0321072+0.0476941j 0.000373311+0.00740992j 0.00668439-0.00379622j -0.00943046+0.00623371j -0.010179+0.00110407j -0.0175067+0.012467j -0.000479311+0.00996845j -0.00244824-0.00186292j -0.00426587-0.0158891j 0.00357672-0.00289283j 0.0428397+0.0188604j 0.0121342-0.00414543j 0.00622488+0.0165328j 0.023219+0.0220136j -0.0290559+0.0183911j 0.0555785+0.0363138j -0.00111182-0.00692274j 0.00414134-0.0114756j -0.017085-0.00107562j 0.0643644+0.0172002j 0.000790405+0.0100107j -0.0224959+0.026028j 0.00752039+0.0129666j 0.0281798+0.0169664j 0.0291899+0.00183729j 0.0120881+0.0825555j -0.00465525-0.0461347j 0.0152633-0.0133959j -0.0278331+0.0191383j -0.0241053-0.0425231j 0.0538195-0.0234163j 0.0718411-0.00589423j -0.00633618-0.0775769j 
0.00631381-0.0143984j 0.00121931+0.00214693j 0.00656662+0.00201716j -0.0104737+0.0110419j -0.011028-0.00232065j 0.00683709+0.00857144j -0.0116927-0.00864144j 0.00120793-0.000148522j -0.00207149+7.20999e-06j -0.00942269-0.00617048j 0.00127978-0.0147909j -0.0186487+0.00807721j -0.00365818+0.00733087j 0.00364979+0.00510114j -0.0179015-0.00596903j -3.49797e-05+0.000132637j 0.00647939-0.0024886j -0.00148385+0.00544322j 0.0102286+0.00230352j -0.000317256+0.00145478j 0.00327788+0.00638003j -0.00156271-0.0174733j -0.00165123-0.0118566j -0.00029164+0.0051555j 0.00901622-0.00522715j -0.00345139-0.00720613j -0.0127372-0.000481297j -0.00565028-0.00944095j -0.000498486+0.0148398j 0.00307833+0.00693925j -0.0114296+0.00564541j 0.00692845-0.00840265j -0.00334331-0.00225445j 0.000474848-0.0111778j 0.0138199-0.00737305j 0.00853208-0.00455555j 0.00164934-0.00559355j 0.00450281+0.00371733j 0.00762437-0.000485575j -0.0105841+0.00286801j 0.0035268-0.00616574j -0.0149107+0.00956648j -0.000932189+0.00324254j 0.000622827-0.00366261j 0.000254618-0.00427071j 0.00357392-7.90107e-05j 0.00337081-0.000733305j -0.0152278-0.00314011j -0.0134055-0.00649998j -0.00181074-0.00389716j -0.00492542-0.0065292j 0.00951311+0.00487321j 0.0160652+0.0060815j -0.00359805-0.0064899j -0.0124436-0.0219356j 0.00816856+0.00219927j -0.000502259+0.0144724j -0.0144035+0.0203044j -0.00254674+0.000310437j -0.00645677-0.000373438j 0.00688975+0.00347237j 0.0160625+0.0043522j 0.0103203+0.024051j -0.0036097+0.0191331j -0.0109379+0.0109799j -0.00501872+0.0234015j 0.0129648-0.0115729j -0.00391614-0.00923785j -0.000470176+0.00454022j -0.00593787+0.001493j -0.00385491+0.0071938j 0.0106608+0.000813461j 0.00205179-0.000361616j 0.0100586-0.0160606j -0.00972804+0.00337419j 0.00680621-0.00109811j -0.00186348+0.0129291j -0.00389466-0.00831367j -0.00654901+0.00860029j 0.00779845-0.000377267j 0.0161607-0.00375146j 0.00388668+0.0301098j -0.0191759+0.0268494j 0.0113126-0.00287646j -0.00769265-0.0038928j 0.00815178-0.0231557j -0.00926868+0.00968872j 0.00296027+0.00487329j -0.00093672-0.00470185j 0.00215699+0.00260781j 0.00402501-0.00524877j -0.00930291+0.00242395j 0.0112206-0.00513987j 0.00286131+0.00239685j -0.0146278-0.00656024j -0.00102563+0.0570429j 0.028308-0.0341422j 0.0101041-0.0141516j -0.0171312+0.00203466j -0.00586536+0.0109954j -0.00365681+0.00616422j 0.00721943-0.0051755j -0.00213729+0.00760753j 0.0128894+0.0131071j 0.00254989+0.00170366j 0.00197076-0.00587478j 0.00504726+0.00635021j 0.00598137+0.00258352j 0.0138561+0.00253272j 0.0390275+0.00563432j -0.0143483+0.00421102j -0.0619447-0.00263411j -0.0582214-0.00850358j 0.0158296-0.0165502j -0.0123186+0.0023807j 0.0303413+0.0143849j 0.0266662-0.00362617j 0.0399979+0.0154727j 0.0262424-0.0179355j -0.00926287+0.00090333j -0.0336411-0.00805459j -0.0250761-0.00367764j -0.0159015-0.0301539j -0.00160459-0.0271525j 0.00815911+0.0446563j -0.0108661-0.0259126j 0.0129275+0.0140258j 0.0196887-0.0619135j 0.0235288+0.00994023j -0.00133421+0.0539507j 0.014449+0.0459583j 0.0645293+0.0173811j 0.0258303-0.0388296j 0.0335928+0.000702801j -0.000695579+0.0686659j 0.0611898-0.00298579j 
0.00531816-0.0150999j -0.00349632-0.00198802j 0.0101997+0.00680103j -0.00706677+0.00819966j 1.35183e-05-0.00899551j 0.0106007+0.00492536j 0.000615218-5.64855e-06j 0.0156501-0.00167782j 0.00336812+0.0156516j -0.00714176-0.00649659j 0.00188424-0.00912758j -0.00883363+0.00375228j 0.00128011+0.000987092j 0.00454655-0.00475487j 0.00326015-0.00362714j -0.00344322-0.00156486j -0.00578534+0.00452003j 0.000732197+0.00559889j -0.00508867-0.00170859j -0.0192261+0.00687044j 0.00324494-7.26999e-05j -0.0039432-0.0144871j 0.0171672+0.0175692j 0.00884384-0.0154309j 0.00545327-0.00930475j -0.0059126-0.00453753j -0.0113512+0.00833448j -0.010304-0.000789117j 0.0160864+0.00546168j 0.00361784-0.00702885j -0.00184712+0.00550986j -0.00485849+0.00217261j -0.000770685+0.000323586j -0.0105287+0.00275229j -0.00561327-0.0061634j -0.0105738-0.00182251j 0.00200626-0.000709543j 0.0101891-0.0141586j -0.000603036-0.00305874j 0.00793155+0.0112576j -0.00667706+0.0136323j 0.0143578-0.00455289j 0.00498786+0.00229249j -0.000755986-0.00592281j -0.000802472-0.0103841j -0.00235255-0.00200282j 0.0203592-0.0207482j 0.0170918+0.00435128j 0.00880639+0.00796953j -0.00603958+0.00097545j -0.0112224-0.00993677j -0.0132961-0.0186005j 0.0108591+0.00231716j -0.0219553-0.0224655j 0.00845368+0.0201463j 0.0205145-0.0128812j -0.0145831+0.0187316j 0.0048085-0.0199117j 0.0161057+0.00644163j -0.00806012-0.00392996j 0.00765913+0.00455781j 0.0181749+0.00575801j 0.0153779+0.0295253j 0.00191251+0.0244766j -0.020653+0.00792975j -0.00208848+0.0498243j 0.0228026-0.0106321j 0.00302488+0.00703661j 0.00516654-0.000426276j -0.0178017-0.00323076j 0.0052719-0.0206042j 0.00349926-0.0161499j 0.0151524-0.0441787j 0.0369283-0.0068663j -0.0210877+0.0117722j -0.00351529+0.0162617j -0.00798794-0.0073846j 0.023176-0.0197931j -0.0113893+0.000509911j -0.00525592+0.0104996j 0.0103105+0.0140654j 0.00737175+0.00374709j 0.00171726-0.0193192j -0.000877217+0.0025983j -0.0134666+0.00562655j 0.00456885+0.018329j -0.0265091+0.0116361j 0.00139548-0.00304601j 0.0314026-0.00717244j 0.00309926-0.0161832j 0.00440186+0.00799992j -0.00347087+0.00296534j -0.0175202+0.00694691j 0.000577524-0.000334836j 0.0294378-0.00590323j -0.0194556+0.00641076j -0.04975+0.0090225j 0.0123609+0.00280633j -0.00155342-0.00473615j -0.00186437+0.00543492j -0.00549496-0.00444975j 0.00257268+0.00142687j -0.00418384+6.86673e-05j 0.0205124-0.028053j 0.0140583+0.00146306j 0.000693147+9.93177e-05j 9.65437e-05+0.00603347j -0.0242713-0.00416559j -0.0186929+0.011244j 0.0092554+0.0125253j -0.00483629+0.00496184j 0.0125101+0.00258446j -0.0131554+0.00960507j -0.0257205-0.0294009j -0.0356752-0.0259398j 0.00148197+0.0155096j 0.0206998+0.012656j -0.0264667-0.012127j -0.00277805-0.0238001j 0.0173542+0.0168079j -0.0199736+0.00781898j 0.020571-0.0283388j 0.0163738+0.0397777j 0.0319903+0.00513388j -0.000457077-0.0229997j 0.00707599+0.0085409j 0.012522+0.00410467j -0.00135391+0.0343901j 0.0465745+0.0348993j 0.0326304+0.0135493j -0.03688-0.0451332j -0.0472405+0.0636146j 0.0142856-0.0505631j 0.0538197+0.00834274j 0.0342035-0.017774j -0.0186658-0.0440467j 
-0.0055852+0.00988881j -0.0150269-0.00119162j -0.0229496-0.00719724j -0.00497141+0.000550832j -0.000425752-0.00356034j 0.00610411+0.00250817j -0.000813083+0.00433448j -0.0148308+0.00706814j -0.00836066-0.015862j -0.0088189-0.0197078j 0.0165999-0.0111345j -0.0182547+0.00446448j 0.0105185-0.00608496j 0.00641104+0.00228967j -0.00279962-0.00298935j 0.00537433+0.00257247j -0.00166546+0.0123799j 0.00409716+0.0122998j -0.0142523-0.00762316j 0.00737243-0.00829773j 0.000472646+0.014528j 0.0061175+0.00603429j -0.00928144-0.00483429j -0.00550248+0.00825214j 0.0107029+0.0038598j 0.00859441-0.0105985j -0.0156526-0.0114086j -0.00317184+0.000886354j -0.00344528+0.0185611j -0.000486874-0.00839658j 0.00377708+0.00675104j -0.0131464+0.00739141j 0.00107214-0.00054063j -0.00700726+0.00722362j 0.00567574-0.00285806j 0.00675303+0.001414j -0.00025044+0.00216478j 0.00912955-0.00722947j -0.00462496-0.00406559j -0.00220126+0.00688426j 0.00512956+0.023212j 0.00655776-0.0166659j 0.00263111+0.00100751j -0.0111922-0.00610979j -0.0193944-0.00098814j -0.00131692-6.66993e-05j -0.0196438+0.00775365j 0.0284395+0.00605896j 0.0140135-0.0110795j -0.0212291+0.0056507j 0.00676496+0.0168775j 0.00519055+0.00838203j -0.00395101-0.00413656j 0.00433878+0.0228165j 0.00742632+0.0224572j -0.014942+0.0116904j -0.00263323+0.00124442j 0.00208512-0.00333797j 0.000676272-0.00214068j -0.0113927-0.00263844j 0.00931546+0.00486475j 0.0235009+0.00160542j 0.0110524+0.0324077j 0.00817146+0.0251283j -0.0114252+0.0225841j -0.00506607+0.0263874j 0.0198277-0.0223357j -0.00400507+0.00422624j -0.00709195-0.00131796j 0.00691977+0.0137778j 0.00305578-0.016431j 0.00453747+0.00487152j -0.00130286-0.00548956j 0.0208573-0.00896157j -0.0123244+0.0108425j 0.00418848-0.00925009j -0.00587704-0.00403581j 0.0107007-0.0119897j -0.00423963+0.0138508j -0.00880647+0.0243386j 0.0189563+0.0148074j 0.0246208+0.0262378j -0.00694498+0.0224123j 0.012584-0.0078774j -0.0153372+0.00416204j 0.0199265-0.0126633j -0.037972+0.0249152j 0.0162597-0.00223548j 0.0127505-0.00810178j 0.0182488-0.0147573j -0.00563748+0.00221016j -0.00250944+0.00691241j 0.00818277-0.00175061j 0.00285362-0.00109594j -0.0119337+0.00317712j 0.0114748-7.32562e-05j 0.00674015-0.00103784j 0.00963963-0.00601804j -0.00217955+0.00583673j 0.00160517+0.00839167j 0.0026531-0.00872443j -0.00126426+0.00571896j -0.00243204-0.00169273j -0.00807701-0.00456777j 0.0161385+0.00600878j -0.0129887-0.0113984j 0.0206234+0.00579958j -0.0298993-0.00769818j 0.000922539-0.00687533j 0.014497-0.0106305j 0.00817678+0.0135068j -0.0175533-0.00775915j -0.00666189+0.00844868j -0.00274814+0.0114512j -0.00265814-0.00329698j 0.00765467-0.00915962j 0.0131313+0.00766448j -0.0146729-0.00116067j -0.00666072-0.00721353j 0.00945578+0.0189515j -0.0344416-0.0057975j -0.0319426-0.00920197j -0.0251233-0.0226185j 0.0085492-0.0237795j -0.0148376-0.00615777j -0.0102918+0.0262985j 0.0194464-0.0133361j -0.00550869-0.010295j 0.0392712+0.0262783j 0.0013993+0.0476106j -0.00774638-0.0038364j 0.00168383+0.0360072j 0.0254291-0.0288033j 0.0324965+0.00861559j 0.0106418+0.0199068j 0.0164504-0.0171591j 
0.00591991-0.0169348j -0.0227329-0.00882036j -0.00445081-0.00225527j 0.00832224-0.00790713j -0.00100864+0.00865461j -0.011972-0.00634351j -0.00052264-0.00200403j -0.00124553-0.000209744j -0.00112159-0.000277715j -0.00224524+0.00347048j -0.0037384-0.0036939j 0.000697961+0.0032953j -0.00184751+0.00316586j 0.000391081+0.00704737j -0.0127499+0.00285465j 0.009908-0.013215j -0.00516093+0.0152366j -0.0176472-0.00993057j -0.024585-0.00317613j -0.00442547+0.0160961j 0.000509404+0.0207474j -0.007255-0.000785371j 0.0148554+0.00774098j 0.00286959-0.0127305j 0.000174245-0.00233792j -0.00163939+0.00068755j -0.00436054+0.00696398j -0.00321297+0.00431142j 0.0107884+0.00630292j 0.00994736-0.00236117j 0.00199995+0.00261687j -0.00644234-0.0188552j -0.00141246+0.0152926j 0.00122664+0.0155632j -0.00498111-0.00634122j -0.00175333-0.0128755j -0.0334814+0.0153389j -0.00678338+0.023378j 0.00293921+0.00253485j -0.0135216+0.00869301j -0.0125847+0.00226621j -0.0097359+0.00604569j -0.0145409-0.00581385j 0.000273828+0.00400297j 0.0165412+0.0203804j -0.015435-0.0130241j -0.033759+0.0224549j 0.00565539+0.0168614j -0.0120129-0.0120899j -0.0126441-0.0134444j 0.0231979-0.0122188j 0.0223398+0.0187637j -0.00925882-0.0151004j 0.0232511+0.0385911j -0.0169887+0.000118434j -0.0337949+0.0189158j 0.0114686-0.031348j 0.00343134+0.0166475j -0.0181251-0.00900838j -0.00394688+0.000711815j 0.00419735+0.00265935j 0.00706932+0.00309689j 0.00383518+0.0133083j -0.0032499+0.00742317j -0.0053332+0.00239895j -0.0042852+0.0129858j 0.00405854-0.00127248j 0.000496522-0.00132573j 0.00148344+0.00515278j -0.00991604-0.0102375j -0.00447447+0.00179112j 0.00972266-0.00750114j 0.00494146-0.0111201j 0.00814574-0.00733711j -0.00773946+0.00436582j -0.00283494+0.0137999j -0.00403307+0.00338565j 0.0109767-0.000861397j -0.00602129-0.00105647j 0.00745765-0.00167735j 0.0091301-0.0073022j -0.00341136-0.00283037j 0.00508067-0.01528j -0.00301771-0.00974674j -0.0028082+0.0065411j -0.00625538-0.0107478j 0.0131615+0.0146493j 0.000101305-0.000522711j 0.0164438+0.0245511j -0.0144202+0.023941j 0.00331209-0.0104913j -0.00122428-0.00755215j -0.0453389+0.0268916j 0.00768529-0.00512209j 0.000889232+0.00180806j 0.00256662-0.0074178j 0.0178069+0.00447029j 0.0106345+0.00158613j -0.0134305-0.0123602j -0.00789754+0.00284943j -0.00212419-0.00371886j 0.0133752-0.00753726j -0.00436396+0.00694259j 0.00935525-0.0182569j 0.0251218+0.0142061j 0.0293018+0.0138935j -0.00409239-0.0124287j 0.00490391+0.0112278j 0.0145973+0.0145168j -0.0156688+0.0107435j 0.00631795+0.0160365j 0.0237696+0.0225133j -0.0172239-0.0341556j -0.00200449+0.000491442j -0.0170412-0.0065981j -0.0145782+0.00850734j 0.0282733-0.0270979j -0.00831482+4.05087e-05j -0.0227636+0.00998996j -0.00716042+0.0175011j 0.0123398+0.0163254j -0.00564842-0.0186243j 0.00571289-0.00279048j 0.0201556+0.0245479j 0.0223272-0.00777216j 0.0131981-0.0165806j -0.00967091+0.0163736j 0.00734297+0.0195118j 0.00354449+0.000377603j 0.00820067+0.00559508j -0.01401-0.00889491j -0.00899611+0.0168641j 0.00527741-0.0108185j 0.0114495+0.00103388j 0.00881473-0.00701927j -0.0074249-0.0109284j 
0.000423658-0.00965791j -0.0110608-0.00499012j 0.0125276+0.00259369j 0.00152955-0.0042229j 0.0108308-0.0208182j 0.0130313-0.0066071j 0.0205975+0.0184234j -0.0130436+0.00547901j -0.00230335-0.00806321j -0.00121368+0.00463937j -0.000955721+0.000330188j 0.00478147-0.0045822j -0.00761017-0.00426412j -0.01049-0.0114348j 0.0154851-0.0129381j -0.011358+0.00357843j 0.00108426+0.00184115j 0.0129498+0.00219712j -0.00599723+0.00730628j 0.0227129-0.0159699j -0.00662913-0.00676731j 0.0148593+0.0323792j -0.0117898-0.0109657j -0.0159187+0.00754212j 0.00690148-0.0174277j -0.018041-0.00704903j -0.0127732+0.0146075j -0.0108646-0.0132507j 0.0155608+0.00730739j 0.000781402+0.00831755j -0.0161701+0.00995377j 0.0104971-0.00777535j -0.0070629-0.00179552j -0.0115988-0.00967264j 0.00676369-0.0165682j -0.00424585-0.0135958j 0.000926128-0.0149474j 0.000297128+0.00131134j 0.00502714-0.004562j -0.00759776+0.00560363j -0.0107482-0.0106641j -0.0140299+0.00911043j 0.00329009+0.00192411j -0.00159226-0.00567156j -0.00125181-0.00118739j 0.00687466-0.00316764j 0.00953005-0.0043343j -0.0179502+0.00838818j -0.014918-0.00615412j 0.0051853+0.000563719j -0.00317518-0.00868421j 0.00921221-0.0049659j 0.0113645-0.000631417j -0.0028208-0.0116138j -0.0138233-0.0244825j 0.00967102-0.00353427j 0.0116541-0.000779432j -0.0072169+0.0174298j -0.00950473-0.0032594j -0.00420818-0.00603142j -0.000792162+0.00832539j 0.0121672+0.00796402j -0.0027743+0.0111466j -0.00554649+0.015247j -0.00821149+0.00440963j -0.00269712+0.00880619j 0.00524498-0.0012111j -0.00990498-0.00397735j 0.0149722+0.0136496j -0.0358474-0.0195756j -0.000497336+0.0201896j 0.0146282-0.0352814j -0.0003998-0.0212558j 0.0146712-0.0143706j -0.00691639-0.00215885j -0.00767933+0.0237671j 0.0165709+0.000467128j 0.00575496-0.00859729j -0.0179482+0.00244782j 0.0153716-0.0397171j 0.00229496-0.0152084j -0.0109528-0.0100875j -0.00242323-0.0105869j -0.00820471-6.99699e-05j -0.00422329-0.0173124j -0.0213537-0.00848977j 0.0309578-0.0295936j -0.0251779+0.00670419j -0.00166405-0.00411479j -0.0196762+0.0173161j 0.020762-0.00103987j -0.000469516-0.00172438j 0.00994961+0.00589313j 0.000657065+0.00183422j 0.00240613-0.0117235j 0.00218145+0.000457535j -0.0107043+0.0102891j 0.0396511+0.00562774j -0.0285291-0.00758286j 0.000759113+0.000838882j -0.0150809+0.0103793j 0.00908004-0.00453815j -0.0150502+0.00287779j 0.00876061-0.00645192j 0.0055313-0.00383617j 0.00705581-0.000700633j -0.0110127+0.0114505j 0.0351972+0.0206056j -0.000778679-0.00639324j 0.00440357-0.00785979j -0.027608-0.00476636j 0.024852+0.00114833j -0.00422265-0.00957981j 0.000391076-0.0178145j -0.0260987-0.00508865j 0.0128059+0.0259366j -0.00706775-0.021939j -0.00603507-0.0024208j 0.00869321+0.00170787j -0.0176574-0.0411202j 0.0134637+0.0158044j -0.00528042-0.00722939j 0.0227254-0.00687961j 0.00923578+0.0508226j 0.0410112+0.00748487j 0.0293203-0.0375127j -0.020857+0.0238087j 0.0169424+0.0246412j -0.0034225-0.00115266j 0.0105385-0.00291097j -0.0143801-0.00148285j -0.00135715+0.0143114j -0.000974376-0.0216334j 0.0172711-0.0027785j 0.0176513-0.00200818j -0.00365612-0.0168127j 
0.000376658+0.0199673j -0.00678742+0.00166218j 0.0331334+0.000804597j 0.00791672-0.0129847j 0.00457701+0.0148545j -0.0137544-0.00219459j -0.00603027+0.00165755j -0.00958872+0.00708635j -0.00932794-0.00793493j -0.00231741-0.0134448j 0.0147621-0.00471448j -0.00949197-0.00439253j 0.00368449-0.00648048j -0.00275227-0.00359353j 0.011766-0.0126084j -0.000324715+0.0170226j -0.00157976-0.00860529j 0.0169304+0.00651735j 0.0181608-0.00548534j -0.00150572-0.00204199j -0.00818693-0.0166689j 0.000398333-0.00294128j 0.00421877-0.00294652j -0.00233939-0.00165062j 0.00967455+0.0054737j 0.00808357-0.00949756j -0.0186964-0.00475464j 0.00129855+0.0087858j 0.00311155+0.0264507j 0.0103175-0.0106181j 0.0111647+0.00184713j -0.0201146-0.00932616j 0.00339803+0.0144338j 0.00624428+0.0202121j 0.000725564+0.00443945j 0.011715-0.00121268j -0.0303618+0.0266721j -0.00521946-0.00464883j -0.00609848-0.00563715j 0.00732952+0.00118842j 0.0299179-0.0201307j 0.0200715+0.0142794j -0.0113567-0.00315433j -0.000365614+0.00172328j 0.0320607+0.0142809j -0.0100946-0.00488685j 0.0023452-0.00447571j -0.0161525-0.0295205j -0.0118447+0.0288627j 0.00521686-0.011306j -0.00337307-0.011847j -0.000426235-0.00216092j 0.00586418-0.00777556j -0.00245779+0.000650356j 0.000636969-0.00569503j 0.00984982+0.00136759j 0.0032083+0.00683429j -0.00381042+0.00182835j 0.00133505+2.54877e-05j -0.01427-0.0043755j 0.00582478+0.00981782j 0.0221433+0.00251067j 0.00254899+0.0291967j 0.0102455+0.0192178j -0.00560315+0.0255108j -0.00617557+0.0153237j 0.0143773-0.0201083j -0.00451601+0.00891646j -0.00289391+0.00647725j -0.00474895-0.00217873j -0.00199804-0.00853473j 0.0152806-0.00875259j -0.00116333-0.00272774j 0.0194702-0.0110943j -0.00714275+0.00746876j -0.00382404+0.000854893j -0.00186442-0.00331782j 0.0190059-0.012774j -0.0060641+0.0141927j -0.00105068+0.0125499j 0.0195829+0.00371809j 0.011035+0.0201415j -0.00350123+0.0149236j 0.00202675-0.0131764j -0.0146753-0.00259174j 0.00885448-0.0251619j -0.0167168+0.0104227j 0.00578291-0.00250827j 0.0115822+0.00547794j 0.0115667+0.0104391j -0.000105559-0.00307472j -0.00259932-0.00763315j -0.000585722+0.0151544j 0.00586117-0.00344107j -0.0219614+0.0041331j 0.0320182-0.0286696j 0.0230871+0.0139504j 0.0266606-0.000245061j -0.018779-0.00291079j 0.000499898+0.00153086j -0.000356934-0.010474j 0.00372889+0.00296521j -0.0100912-5.68005e-05j -0.00825151+0.0021791j 0.0292046+0.0153238j -2.74262e-05-0.0125488j 0.0191984+0.00296087j -0.0104448+0.00317775j 0.0132513-0.0173943j -0.00382255-0.0171334j 0.00905409+0.0201549j 0.0203415+0.0038089j 0.0114938-0.0081209j 0.00819988+0.0198335j 0.00414223-0.00514964j -0.00491662-0.00860529j 0.00722857-0.0170404j -0.0308516-0.00250711j -0.0128126+0.00763146j -0.0060456+0.00694704j -0.01277+0.00551131j -0.0421719-0.0071567j -0.0194711-0.0432685j 0.0108509+0.0143808j 0.0133965-0.0152816j 0.00521603+0.0145101j 0.00296783-0.00780819j -0.00665452+0.0154094j 0.0246015+0.0142476j -0.00239263+0.0346933j -0.0158187-0.0114111j -0.00814742+0.0266812j 0.017176-0.0185751j 0.0196092+0.00680056j 0.00920923+0.00480578j 0.00327455-0.0126668j 
