-0.302801-0.135736j 0.15245-0.329317j -0.162021-0.281098j 0.312742-0.236626j 0.0176105+0.0789187j -0.133263-0.00918976j -0.286871-0.0235046j -0.105246-0.00323309j 0.126261-0.0423573j -0.213916-0.43747j -0.299495+0.201671j -0.122563-0.0750349j 0.0740157-0.122336j 0.0444874+0.0522778j -0.0688037+0.0468503j -0.00962927-0.0188091j -0.0389611-0.0211555j 0.00885427+0.0361247j 0.0184688+0.0211584j 0.015773-0.00773941j 0.000325387+0.019538j 0.000414468-0.014363j 0.00556177-0.034548j 0.000291534-0.026486j 0.0533805-0.0230348j -0.0212309-0.037554j 0.0044242-0.0102317j 0.012248+0.0057481j -0.000165239+0.00192577j -0.00386273-0.00233107j -0.043356+0.0154732j 0.01349+0.0428258j 0.000735491+0.00841072j 0.00433171+0.00753279j -0.0218362+0.00188998j 0.0140625+0.0234165j -0.0230568+0.0237934j -0.0101022+0.00192062j -0.0237028-0.00783294j -0.00626439+0.00340527j 0.0119934+0.0113706j -0.00931874-0.00283294j 0.00132559-0.00643673j 0.00465934+0.00678141j 0.00297072-0.0109661j -0.00754578-0.0179028j 0.00443754+0.00641744j 0.00233301-0.00470499j -0.00558754-0.00405436j 0.00905041+0.00089187j 0.00484899-0.00248084j 0.000560158+0.0153594j 0.000234903-0.00254825j 0.00232413-0.011808j -0.000378444+0.0184277j 0.000712246+0.000445244j -0.00734151-0.00736921j -0.010183-0.000716087j -0.00918362+0.0127645j -0.00890105+0.00522089j -0.009011+0.0114989j 0.0100382-0.0134932j -0.0191937-0.00754951j 0.00939121-0.00515632j 0.00500752-0.001376j 0.000518307+0.0215885j 0.0354713-0.00657829j -0.00883931-0.0298982j -0.00251526-0.000217492j -0.00176686-0.00232172j 0.00133996+0.00291393j 0.00204922-0.00135878j -0.00704365-0.00533412j 0.0049361-0.00657077j 0.00014477+0.00111892j 0.000771152+0.000473691j 0.00135928+0.0042917j 0.00800971-0.0250235j 0.0235503+0.0104937j 0.00310777-0.0232358j 0.020733-0.00563651j 0.00211867+0.00638932j 0.00316629+0.00683312j 0.00355961-0.000207597j -0.000575822+0.00496893j 0.00137091-0.00282075j 0.00444889+0.00862207j 0.0106741-0.0221168j 0.0174657+0.00693124j -0.00223097+0.00744717j 0.00765163-0.0091608j 0.00838693-0.0102177j -0.000981092+0.00136162j -0.00145406+0.00295991j -0.00934205+0.00804623j -0.00171913+0.00100085j 0.000950257+0.00253909j 0.00386957-0.00529657j -0.00326483-0.000150029j 5.96101e-05-0.000950652j 0.0171018-0.00652954j -0.000372963-0.00211751j 0.00165585+0.00376658j 0.00452424-0.00260975j -0.00563837+0.000873101j 0.000999656-0.000109523j -0.0024995+0.0012597j 0.0011828-2.02005e-06j -0.000620117+0.00137968j 0.00940849-0.00166353j -0.00360264+0.00294696j -0.0077701-0.000580392j -0.00425076+0.00101885j -0.00600645-0.000857653j -0.007717+0.000833843j 0.00893998-0.00391378j 0.00239036-0.00138302j 0.0126693+0.00173982j 0.00129035+0.000680173j 0.00368609-0.000864787j -2.12364e-06+0.000477868j -0.000538268-0.00287282j 0.00434888+0.000308069j -0.00189561+0.000917571j 0.00224415+8.96546e-05j 0.00186033-0.00218256j 0.00904459-0.000402424j 0.0113224+0.00145931j -0.00517261-0.000977767j 0.00483656+0.00537766j 0.00222042+0.00159389j 0.0106211+0.00354226j -0.000546644+0.000963441j -0.00362351-0.00113592j -0.00878426-0.00844531j 0.0058716-0.00378917j -0.00632056+0.00197145j -0.00346345+0.00962209j -0.0141131-0.00939859j -0.00285555-0.00365071j 2.00393e-05+0.00453975j 0.000599973+0.000549618j -0.00238674-0.0011492j 0.00189796+0.00236665j 0.0159523-0.00888869j 0.0144753+0.0151835j -0.000851816+0.0141853j 0.0127505+0.00244022j -0.00480361+0.00453792j 0.00420324+0.00629042j -0.00428989+0.00146409j 0.00297114+0.00209308j -0.00416333+0.00208878j -0.00263776-0.00552905j 0.0047053-0.0018304j -0.00128684+0.00631513j 0.00693494+0.000963849j 
0.130069-0.0236137j 0.0236906+0.128317j -0.00458043-0.0187885j 0.028159-0.0465798j -0.0270537-0.030657j -0.00439784+0.0140858j -0.0335926-0.0240226j -0.00418011+0.00361499j -0.0376564+0.0206026j -0.046528-0.00226944j 0.0125569+0.0464449j -0.228386-0.0593808j 0.0534515-0.238088j 0.0681559-0.0254918j 0.136847+0.0233625j -0.0558718-0.165174j 0.0784705+0.174887j -0.312737-0.0684041j 0.0402338-0.239375j 0.134619-0.0758443j -0.081292-0.0322763j 0.0433997+0.0293757j -0.211459+0.257909j -0.173534-0.214004j -0.0235017+0.269888j 0.300054-0.0253265j -0.0180586-0.32246j 0.32143-0.0184245j -0.0286294-0.0519217j 0.0304533-0.0339394j 0.0314709-0.0500323j -0.0502883-0.0388417j -0.00835384+0.0424258j -0.00352673-0.0579609j 0.0597089+0.000454159j 0.0428831+0.0081881j -0.0293904-0.0124043j -0.0218337+0.0379648j -0.0101977+0.0100025j 0.0327641-0.00588291j -0.0255437-0.00287844j 0.00204299-0.0331684j -0.00255232-0.00473859j 0.00488129-0.0249385j -0.0140334-0.0197258j -0.00835135-0.00959633j 0.0255078-0.0143285j -0.00905819+0.0115992j 0.0112526-0.0253437j -0.00366776+5.70239e-05j -0.0138454+0.014242j -0.0316023+0.00199418j 0.0149763+0.0164057j 0.00595269+0.00430784j 0.0380018-0.0131022j 0.0181726-0.00711327j 0.0319928+0.0212932j 0.0262209+0.000390172j -0.00400567+0.0033691j 0.0107725+0.0401974j -0.00844517+0.00714813j 0.00204208+0.0275447j 0.0218264+0.0158323j 0.0210126+0.0127926j -0.015939-0.0485333j 0.0313336-0.013088j 0.0213203+0.0109939j 0.0179295-0.0248544j -0.0129408+0.028056j -0.0296149-0.0114705j 0.0238359-0.0163351j -0.0154515-0.0207548j -0.0039135+0.059241j -0.0556709-0.00483227j 0.00508938-0.00920322j 0.0081207-0.0020103j -0.00970491+0.0118211j 0.015888+0.0110012j -0.00669305+0.016619j 0.00342947+0.00897698j -0.00531188+0.000747052j -0.00636149-0.00504802j -0.00765261+0.0102226j -0.000686957-0.00420664j 0.0189548+0.000716705j 0.00781822+0.00984634j -0.000245455-0.00909374j -0.00583554-0.00620211j -0.00914756-0.00458915j -0.00600917-0.000478799j -0.00716525+0.0107704j 0.00974413+0.00565937j 0.0114518+0.0187007j 0.021272+0.00169867j -0.00736948-0.00148657j 0.00670509+0.000596419j -0.00412584-0.00242831j 0.00608147+0.00368271j -0.00282759-0.00377583j 0.00493763+0.0076802j -0.00253757-0.00673869j -0.0009238-1.45352e-05j 0.00351884-0.00458533j 0.000433657+0.0104571j -0.00347192+0.00322818j -0.00276821+0.00757448j 0.00471333-0.00442668j 0.00672216-0.00639934j 0.00314119-0.00732096j 0.00450068-0.00573067j 0.00573614-0.0058296j 0.000436346+0.0067918j 0.00127278+0.0149238j 0.00856754+0.00653349j 0.00486433-0.00453983j 0.000542666+0.0159802j -0.00331251+0.00398448j 0.00288679-0.00137474j -0.0025496-0.00226472j 0.000359097-0.000448563j 0.000155485-0.00279816j 0.00777509+0.0115049j 0.00231988-0.00620305j 0.00140186+0.00970233j 4.39198e-05-0.0067339j -0.000896221-0.00271731j -0.00621149+0.00270854j 0.00568579-0.0020724j -0.00348693-0.00237301j -0.00280801-0.00616946j 0.00872829-0.00588555j -0.00126185+0.0022039j 0.00374197-0.00620343j -0.0061328+0.019377j -0.0075231+0.00487707j -0.00990662+0.00376847j 0.00520899-0.00354701j -0.0118116-0.00696402j -0.00198469-0.0160912j -0.000305553-0.00189802j -0.00906677-0.00844913j -0.0068333-0.00194937j 0.00863298-0.0124366j 0.0135199-0.0112702j 0.00687948+0.00198882j 0.00329834+0.00666078j -0.00657865+0.00707853j -0.00379188+0.00710957j 0.00199788-0.00752075j -0.0094387-0.000673075j 0.00881502-0.00710701j 0.00521326-0.0221413j 0.0279938+0.00725818j 0.0067647+0.0155535j -0.0108136+0.0103644j 0.0156583-0.0306682j -0.0331854-0.0140254j 
-0.040552+0.0319367j -0.0290731-0.0347801j 0.0115371-0.0215347j 0.00814871+0.00207853j -0.0138596+0.000480268j 0.00172691-0.00510917j -0.00436373-0.000109704j -0.00481468-0.000138039j 0.0063338+0.0114733j 0.00535712+0.000906169j -0.00192919-0.00929363j 0.151104-0.0146847j 0.0218297+0.147474j 0.0941355-0.0337906j 0.045394+0.103254j 0.031233-0.0361251j -0.0191131+0.0306261j -0.0347517+0.00541258j 0.0364311-0.0188734j 0.0150666-0.000167826j -0.0206148-0.0508256j -0.0268734+0.0137732j 0.000999339+0.0419183j -0.0694934-0.0125153j 0.01348+0.0176411j 0.0155398-0.0474554j -0.0623345-0.129339j 0.125917-0.0444869j 0.126716-0.0127367j -0.0152673+0.185056j -0.0865945+0.031917j 0.00916109+0.118985j 0.152665-0.0883667j -0.102512-0.0632519j 0.0170712-0.118327j -0.0938966-0.0608481j -0.00764056-0.0438599j 0.167915+0.0069979j -0.000486164-0.0485142j -0.0256286-0.0356388j 0.101336+0.12746j 0.0137018+0.0524059j -0.0752712+0.125495j 0.0513944+0.0181746j 0.0840593+0.0444014j 0.0477239+0.128033j 0.00831485+0.00123229j 0.0611854-0.0909805j 0.0736708+0.050036j 0.00871879-0.00562118j -0.0178149-0.158732j -0.0265241+0.122112j -0.0587307-0.075591j -0.0444742+0.0216041j -0.0122965-0.0180237j -0.0435231+0.0541756j 0.0940408-0.0590064j -0.140237+0.00528591j 0.0085311-0.023025j 0.00865718-0.0779898j 0.187658-0.00817826j 0.0801393-0.0212146j -0.123118+0.0249212j -0.0222008-0.0744475j 0.160045-0.0794918j 0.0327957+0.211216j -0.0565775+0.020663j 0.0169975+0.143225j -0.0700815-0.215205j 0.266107-0.0310462j 0.117652-0.188681j -0.188727-0.143739j -0.0636872-0.0451627j 0.0459228-0.0583566j 0.0320762+0.106965j -0.129006+0.0857596j 0.0652937+0.0188159j 0.00452349+0.000693727j -0.0081566-0.0339805j 0.0187837-0.0399567j -0.00403871+0.0445813j 0.00117846+0.00460612j 0.0154597-0.0548343j 0.0580533+0.0175852j -0.0342252-0.0187148j -0.0432766+0.0395805j -0.00204235-0.0125547j -0.00603239-0.0195688j 0.0100362-0.00676427j -0.00520413+0.0188451j -0.0186373-0.0253891j 0.0254899+0.0196988j 0.0341796-0.0253233j -0.0303629-0.00675155j -0.0195792+0.0216663j -0.00288894-0.0054326j 0.00157059-0.00725775j -0.0313641-0.0160121j 0.0283191+0.00896613j -0.00176047+0.00440606j -0.0152085+0.0317897j -0.0145822+0.0144735j 0.0112976+0.00326535j 0.0171243+0.0161168j -0.0203627+0.00638243j 0.0166963+0.01055j -0.00766932+0.00251963j -0.00852253+0.0105914j 0.00990215+0.0128952j 0.00804653-0.000248927j -0.0175582-0.00855369j 0.0158782+0.003687j 0.00487497+0.00853581j -0.00990676-0.0106099j -0.020849-0.0189845j 0.000523552-0.00453382j 0.00977174+0.00519515j 0.00344445-0.0172551j 0.0124528-0.000709598j 0.00320975+0.00473449j 0.0106205+0.0219546j -0.0173436-0.00997638j 0.0190373-0.00621879j 0.0122601+0.00242544j 0.00633935-0.000736341j 0.0250488+0.0197892j 0.00835887+0.0211843j -0.0554443+0.00182534j -0.00131059-0.0101202j 0.0132317+0.0193428j -0.0374343+8.97063e-05j 0.0209033-0.00667303j -0.00796625-0.00270638j -0.0255139-0.00386731j 0.0137427+0.0202568j 0.0225491-0.00970908j -0.0129919-0.0405257j 0.0438925+0.0155638j -0.0022887+0.00582468j 0.0262007-0.00492542j -0.0183617+0.0140649j -0.00302789-0.0275619j 0.0360093+0.0219015j 0.00148091+0.0417009j -0.00612176-0.0138326j 0.0111239-0.00813313j -0.0120496-0.00556845j -0.0122202+0.0297468j -0.0170652+0.0276813j 0.0076091-0.000826549j -0.0302267+0.0210803j -0.000232026+0.0251334j -0.0103651+0.0183434j -0.0476271+0.0444533j -0.0453336-0.0525273j -0.0657585+0.0593065j 0.0651887+0.0583442j 
-0.0330888-0.0475739j 0.0470083-0.0299037j 0.0175194+0.0188717j -0.00985818+0.0220401j 0.0199517-0.010892j 0.00698562-0.0088885j 0.00417648-0.00846563j 0.00894545-0.0141527j -0.0329112-0.00294492j -0.00233917+0.00577189j -0.00350569+0.023063j -0.00551445+0.0681575j -0.074232-0.00644502j 0.0166613-0.0726215j 0.0689613+0.0346885j 0.0417492-0.0378615j -0.0486031-0.0223778j -0.00214946-0.0395081j -0.00339758+0.0233099j 0.0232743-0.0219441j -0.00256926-0.0257591j -0.0297779+0.00133954j 0.0199401-0.0322696j 0.0296431+0.0170877j 0.027526+0.0172651j -0.00239371-0.0287109j 0.0642277+0.00539102j -0.00317215+0.0645052j 0.125831-0.0741798j 0.0849235+0.16964j 0.169471+0.0503668j 0.0301187-0.149748j 0.048291-0.0222457j -0.159428+0.00515663j -0.0813787-0.205064j 0.0638498+0.0670817j -0.247403+0.166308j -0.0349122+0.0825413j -0.0429824-0.0537965j -0.0175252-0.0706559j -0.0382719-0.0467888j -0.0753652+0.0261215j 0.0553553+0.100324j 0.0581644-0.00195072j 0.0753446-0.0129421j -0.158711+0.0653508j -0.0145913+0.0978434j -0.0404969+0.0134737j -0.00347607-0.110627j -0.0388138+0.031803j 0.0244859+0.180953j 0.0611626-0.0219774j 0.108155+0.0857367j -0.130821+0.00948332j 0.0512454+0.0935802j -0.143521-0.0239988j 0.0905775+0.00851149j 0.0126894-0.0606159j 0.0263309-3.34059e-06j -0.0524669-0.04508j 0.13804+0.118106j -0.179056+0.0869789j 0.076873+0.221831j 0.0813419-0.180306j -0.143765-0.121219j 0.0500573-0.119144j 0.0946885+0.151666j 0.203259-0.133674j 0.109619-0.079521j 0.0908566+0.0789719j 0.00532571+0.100298j 0.095376-0.0113858j 0.144801-0.0460583j 0.0494774+0.158132j 0.0552766+0.0768137j -0.0836229+0.0844324j 0.0423667+0.00951472j 0.0417391+0.00613534j -0.0206482-0.00107771j -0.0303612-0.0472633j 0.0233286+0.00676364j 0.0462234-0.0261007j 0.0466001-0.0359022j 0.0410904+0.000303477j -0.0198879-0.0244564j -0.0325783-0.01146j -0.025952-0.00041388j 0.00149366+0.0191898j -0.00706383-0.0112155j 0.0177339+0.00227064j -0.014147-0.00653937j -0.0168354-0.0169705j 0.00771337+0.0342205j -0.0201153+0.00849484j 0.00857402-0.0263896j 0.0230512-0.00612846j 0.00748548-0.00449343j 0.00170914-0.00557647j -9.71404e-05+0.013306j -0.0200928-0.0230349j 0.00978244-0.00296864j -0.00738058-0.0106845j -0.00538437-0.0128871j -0.012705-1.79887e-05j -0.0182989-0.0137567j 0.0145598+0.0167033j -0.00111296+0.0144932j 0.00384203-0.00493196j -0.0136674+0.00266535j 0.00871352-0.00737702j -0.00616158-0.00615322j -0.00498619-0.00120015j -0.0113806-0.00161162j -0.00899839+0.00166947j 0.000751507-0.000938159j -0.0156878-0.00204549j -0.00104682-0.0197925j -0.0094734-0.00619704j -0.0163605+0.00981976j -0.01119-0.00348822j -0.00179192-0.0101987j -0.0110513-0.0265789j 0.00406491+0.0135388j -0.00652438-0.00932684j 0.0112365-0.0254506j -0.000176087+0.00375212j -0.00130376+0.0123191j -0.00315525-0.00113288j 0.0102443-0.00670086j 0.00589543-0.00513296j 0.00937549+0.0027543j -0.00774123+0.00526788j -0.0266308+0.0303062j -0.012386-0.0176501j -0.00736577+0.0172026j -0.0134517+0.00255657j 0.008505+0.000926187j -0.0194554-0.0122265j 0.0111389-0.00244267j -0.00741116-0.00757438j -0.0196411+0.00142767j 0.00747484-0.01898j -0.0106179-0.029021j 0.0184096+0.00935981j -0.0194178+0.003603j 0.0063896-0.00287043j -0.0179044+0.000269231j 0.0148254+0.000394294j -0.0350516+0.0357993j 0.025277+0.0331777j -0.00289788+0.00533314j -0.0157118+0.0211506j -0.0145938-0.0247871j 0.0413927+0.00578874j -0.00900544+0.0232165j -0.0264644-0.0318892j -0.0317593+0.0201661j 
-0.0192736-0.00632487j 0.00562942-0.0121931j 0.0474717+0.0103315j -0.00931297+0.0366898j 0.0321603+0.00154808j -0.00270373+0.00741021j -0.00157917+0.0133705j 0.011166-0.0197596j -0.0041188-0.0013234j -0.0205591-0.00139181j 0.00433054+0.0313013j 0.0425062-0.0441097j 0.0494217+0.0415315j 0.0397583+0.0548747j -0.056151+0.0350012j -0.0161311+0.027985j 0.0322092+0.0115823j 0.00164331+0.0408551j 0.00742776-0.0245951j -0.00887461+0.0198795j -0.00320029+0.00739806j 0.0202992-0.00160804j -0.00511506+0.0375288j -0.0485812-0.00401366j -0.00989694-0.0189891j -0.0144488-0.00105571j -0.0575082-0.0325119j 0.026149-0.0553879j 0.0251345+0.116101j -0.183316+0.0688131j 0.144589+0.0801303j 0.0504971-0.145516j 0.00544809+0.0898402j 0.0451862-0.0754866j -0.0246734+0.166672j 0.170085+0.0881295j 0.0257409+0.206231j 0.00677689-0.016629j -0.214741+0.0541764j -0.186808-0.0322124j -0.0662928-0.0839845j 0.0910288-0.186125j 0.0252662+0.113564j 0.0508822+0.0669793j 0.0150127+0.0782052j 0.0181884+0.113942j 0.0323227+0.109075j -0.0529725+0.086326j -0.0471745-0.00442829j 0.153624+0.0119994j -0.164064+0.0903638j 0.00238084-0.0251547j 0.00839329-0.0801651j -0.121775+0.00496164j 0.0502119+0.0146353j -0.153867-0.0550293j -0.0483839-0.11259j 0.106327+0.0645698j -0.015051+0.133687j 0.128126-0.0103745j -0.0650832-0.0827386j -0.0378372+0.0801872j 0.0652363+0.0764719j -0.141026+0.141914j 0.188523+0.196566j -0.186347+0.183453j 0.0247969+0.19505j 0.168601+0.0244808j -0.030399+0.0722146j -0.0553556-0.0057901j -0.0102553-0.166213j -0.160006+0.00808821j 0.0478219-0.0152716j 0.0140342+0.0548521j -0.0673659-0.0121611j -0.00177001-0.0702645j -0.0500657+0.0770092j 0.00880254+0.0105239j 0.0382144+0.00323065j 0.0019119+0.0398789j -0.0591815-0.0385603j 0.0213148+0.0295702j 0.0195406-0.0438984j -0.0703899+0.0178179j -0.0481474+0.00417336j 0.00271013-0.0185304j 0.0220284+0.0196921j -0.0011009+0.00710467j 0.00912382+0.00995617j -0.013721-0.0123634j 0.008296-0.0413128j -0.00606308+0.0170946j -0.0163103-0.0252601j -0.0228096+0.00293122j 0.0111929+0.00811743j 0.00620299+0.00442567j -0.000537138-0.0149023j -0.0050141+0.00359555j -0.0104757+0.00898408j -0.00025848+0.0159757j -0.0173728+0.00496345j 0.00119069+0.00817926j 0.0145773-0.00236804j -0.0135083-0.00385608j 0.014459+0.0190196j -0.00312688-0.00543919j -0.00907664-0.0176814j -0.00511119-0.00392246j -0.00685819+0.00197726j 0.0202477+0.00670407j -0.000437636-0.0013543j -0.0215335-0.0165869j -0.0164092+0.00330435j -0.00103741+0.0117604j -0.0102452-0.0113574j -0.00201636-0.00291288j -0.00222673+0.00919556j -0.00637096-0.0118706j -0.00637787-0.00234851j -0.0132763-0.00392305j -0.00962556+0.00618189j -0.00661554+0.00153402j 0.0064356-0.00558571j -0.00501299-0.0146759j 0.002392+0.0116112j 0.00964548-0.00528686j -0.00397333-0.000664749j -0.0196278+0.0129573j 0.00495533+0.0224565j 0.00521667-0.00911503j -0.000548168-0.00857727j 0.00443853+0.00600758j 0.0179937-0.0280369j -0.00977145-0.0265186j 0.0136335-0.010721j -0.00352856+0.0176956j -0.0186052+0.00179671j 0.0166865-0.00542697j 0.00501615+0.0125045j 0.027124-0.00395618j 0.0090792+0.0134837j 0.0161052+0.00603847j 0.00892376+0.0199276j -0.00449654-0.00186949j 0.0143889+0.00482672j -0.00632101+0.00758863j 0.00993164+0.0171355j 0.0170905-0.012261j 0.0147429-0.0135679j -0.00983202-0.00090634j 0.00507983+0.0184416j -0.0355259-0.0232181j 0.0199769-0.0224896j -0.0206476-0.000252433j 0.0109949-0.0265019j -0.000402048+0.0148883j 0.0147625+0.00176481j 
0.0304651-0.0159814j 0.0231878+0.0295566j 0.012032-0.0415295j 0.0155777+0.0254185j 0.0202511+0.004912j 0.00618335+0.0282034j 0.0144074+0.0355808j 0.0074259-0.00668932j 0.0475693-0.0123843j -0.0197961-0.00318459j 0.00668389+0.000566454j -0.0233056+0.0369143j -0.0396954-0.0224063j -0.00759844-0.0484613j 0.0508436-0.00377581j 0.0170759-0.0285724j -0.032018-0.00678155j -0.0088926-0.0283798j 0.000523909+0.0194324j 0.00659184-0.0178319j -0.00433359-0.0111659j -0.0162437+0.00802848j -0.00381138-0.0247679j 0.028642-0.0131392j 0.0209824+0.00655414j 0.0027842-0.010444j 0.0318078+0.0188558j -0.0151884+0.0340711j 0.0404971-0.0682603j 0.103076+0.0345619j -0.143871+0.151481j 0.169352+0.156292j 0.112235+0.0291485j -0.0811556+0.0232037j 0.0034571-0.00652638j 0.175366-0.212411j 0.159474+0.16709j -0.0539442+0.00614239j -0.0266826-0.0144121j -0.0413818-0.035394j -0.0502531-0.101754j 0.115162-0.189414j 0.00856001-0.0363306j -0.130207+0.0256669j -0.00587995-0.10056j -0.0345507-0.00124825j -0.223895+0.00765313j 0.0897351-0.00169201j -0.0511367+0.0559363j -0.0246393-0.0825615j -0.114599-0.140835j -0.0905502-0.0553581j 0.0640314+0.0325914j -0.0537592-0.0531436j 0.0664492+0.0120619j -0.0916482-0.143246j -0.11015-0.072084j -0.141813+0.0903724j -0.157054+0.124032j -0.0183814-0.157419j -0.098323-0.0368372j 0.229659+0.208089j 0.182868-0.245122j 0.0762903+0.0880678j -0.0265709-0.134544j 0.0373528-0.146627j -0.140169+0.0938458j 0.0896062+0.080755j 0.0299841-0.0523587j 0.050064+0.0212625j 0.0317066+0.0875422j 0.0822297-0.0322228j -0.0137901+0.115617j -0.10514-0.0130093j 0.0738874+0.0431211j -0.0420202+0.0820802j 0.0648844+0.0221961j 0.0476879-0.00491459j -0.0146706-0.00262425j -0.0198257-0.000756663j -0.0315507+0.0237618j 0.0297198-0.0542519j -0.0161712-0.0404699j 0.0185058+0.0188674j -0.00980733+0.0424919j -0.0217514-0.0257667j 0.0184254+0.0107822j 0.020446+0.00581731j 0.00826891+0.00378163j 0.024+0.00402019j 0.0183059+0.00942271j -0.0132372-0.01598j -0.0122124+0.00488516j 0.000138768-0.0154062j 0.00722961-0.00259714j 0.0246221-0.00276153j -0.0111415-0.00379593j 0.00845743-0.00280655j 0.0224859+0.00451222j -0.0169825-0.00599056j 0.0110571-0.00365699j -0.0100017-0.00759013j -0.00102043-0.00425453j 0.00122588-0.0182721j -0.00175199-0.00763083j 0.00573186+0.00535489j -0.000839923+0.00564662j 0.00205213+0.0153992j 0.00998973-0.00700426j -0.00761389+0.00933265j -0.00183095-0.00492905j 0.00837645-0.00578039j 0.0101664+0.0092971j 0.0144986+0.0192711j -0.00273185+0.00797047j 0.00272686+0.0020472j -0.0060891-0.00631067j -0.00367425-0.00644131j 0.0111633-0.017874j 0.00309109-0.00236516j 0.00443172+0.00926324j -0.00357909+0.00156048j -0.00673278+0.0193302j 0.00277174+0.00599211j 0.00123284-0.0193987j -0.00802713-0.00276662j -0.00292958+0.008513j 0.00490034-0.0065118j -0.00756075-0.00829981j 0.0214486-0.0121074j 0.00293931+0.00408084j -0.0085303-0.00241347j 0.00109559+0.0120356j 0.0128737+0.00698769j -0.00527359+0.00146417j 0.0131395+0.00417447j -0.0131274-0.00859285j -0.00221179+0.0191963j -0.010138-0.0018235j -0.00517843-0.0044792j -0.0172024+0.0196243j 0.0117421+0.00209919j -0.0174429-0.0105421j -0.00147892+0.00644079j 0.00673028+0.012136j -0.00941293+0.00965107j -0.00317399-0.0112557j -0.0170588-0.00488962j -0.0158001+0.002844j 0.00807912+0.00396688j 0.00915483-0.0149006j 0.0117757+0.00922958j 0.00124927+0.0094603j 0.00961951+0.0195246j -0.0227299+0.0103149j -0.00154003-0.0100589j -0.0111939+0.000444323j 
