-0.0206695-0.00526589j 0.00353507-0.0263695j -0.00354527-0.0150295j -0.00191171-0.000297466j 0.00536862-0.033407j 0.00250944-0.0172725j -0.00131691-0.00378858j -0.0435493-0.0175695j 0.0593362-0.0196605j 0.0144625-0.00912921j -0.0345204-0.00950116j -0.00961419+0.00308095j -0.00127011+0.00290759j 0.00988571-0.00143622j 0.0590052+0.00849372j -0.0297484-0.00331703j 0.0629961+0.00336857j -0.0199372+0.00776308j 0.0189707+0.00816126j 0.00180414-0.000250859j -0.0448798-0.00953761j -0.00041249-0.0270846j -0.00763939-0.0227044j 0.00100387+0.0220037j 0.0353947+0.0100223j -0.00489594+0.00833844j -0.0561788-0.00794578j 0.00135899+0.0244943j -0.0548951-0.0270719j 0.022279+0.00198612j 0.0147494-0.0220306j -0.0102226-0.0254614j -0.011922+0.0119609j -0.0306898+0.0131071j -0.0115957-0.00550789j 0.0363599+0.0217989j 0.0175957-0.0176687j -0.0234456-0.0197085j 0.0341758+0.00900767j -0.0272462-0.0167701j 0.0243216+0.0577688j -0.111713-0.0769276j 0.0424966+0.046526j -0.147998-0.0826666j 0.00519316+0.209714j -0.00736913-0.115565j 0.170676-0.130504j -0.0965559-0.030229j -0.0346245-0.0226969j -0.0557533+0.0326341j 0.0190191+0.0504636j -0.0522817-0.0624942j 0.0852006-0.0410919j -0.0207872-0.0117694j -0.0505651+0.0214362j 0.0441719+0.0258245j 0.0488232+0.0161672j 0.00302881-0.0329964j 0.05231-0.0328188j -0.0382055-0.0476569j 0.035524-0.00844386j -0.0401965-0.0197906j 0.0134896-0.0200583j 0.0200929+0.0417821j -0.0759206+0.0135825j 0.00849166-0.0213129j -0.00928286+0.0115809j -0.028509-0.0203902j 0.00574835+5.18968e-05j -0.0157263-0.00263212j -0.0568561+0.0122936j -0.0373009+0.023164j 0.023296-0.00570734j 0.0139191-0.0103843j -0.00362417-0.0202128j 0.0372164+0.0203715j 0.0240776-0.0172305j 0.0423318-0.00920759j 0.0101821-0.0178207j 0.0157464+0.00562384j -0.00118568+0.0154042j -0.0254177+0.0085229j 0.0021744+0.0139595j -0.0338341+0.00990459j -0.0148838+0.000590423j -0.0112709-0.0293723j -0.0149204+0.00373987j -0.0015144+0.000283673j -0.0102924+0.00581339j 0.00484792-0.0238381j -0.0308394+0.0121365j -0.00552035-0.0108316j 0.0030464+0.000863093j -0.0487361+0.0220974j -0.0103019+0.00489388j -0.0152557+0.0286139j -0.0536455+0.0320832j 0.0626766-0.0155087j 0.0110474+0.0126822j 0.00237605-0.00954096j -0.00214354-0.0106586j -0.0327121+0.0122772j -0.173301+0.045877j -0.223766+0.033874j -0.0746956-0.00357813j -0.0182355-0.0136811j -0.10522-0.0203334j -0.0507117-0.0031162j 0.0993611-0.038339j 0.0770783+0.0957918j 0.097719-0.0164791j -0.0217742+0.0670291j -0.0164975+0.0931896j -0.497034-0.0313885j 
0.00166811-0.0255374j 0.0209077-0.00159846j 0.00365653-0.0129435j 0.00113633-0.00584876j 0.00279971+0.00658179j -0.00113694+0.0109521j -0.00500249+0.0288351j -0.0595321+0.0138868j -0.0501821-0.018817j -0.0441915-0.00367627j -0.0530438+0.00306946j 0.020793+0.00094734j 0.0206141-0.000339926j -0.0160493-0.00110216j 0.0341794-0.00640382j -0.00546006+0.00436096j -0.00868634-0.0120206j 0.0530905+0.00776589j 0.00584278-0.000315431j -0.022885-0.0082682j 0.00266351-0.00464232j 0.0491899+0.0309645j -0.00201591-0.0355286j 0.0384187-0.00682922j 0.00164746+0.0217526j -0.0059054+0.00199657j 0.00641899-0.00382917j -0.0309231-0.0256385j -0.0589618-0.0214326j 0.0218987+0.0112383j 0.000102065-0.0247773j 0.0227891-0.0148273j -0.0425661+0.03865j -0.00840076-0.0162957j -0.0352267-0.0389285j 0.03323+0.0307421j -0.0311977+0.0121979j -0.0459637+0.0131247j -0.0172666+0.0534782j -0.0131447-0.0305721j -0.0511467+0.0481313j -0.0428073-0.0363974j -0.0401243+0.0335419j 0.0128729+0.123892j -0.142188-0.089135j -0.0673893-0.229971j -0.137395+0.0559831j -0.154817+0.0715609j -0.0524505+0.0298935j 0.0489924+0.027264j 0.0148204-0.0594226j 0.0228619-0.0636728j 0.0870765+0.0261479j -0.017492-0.0374574j 0.00715943-0.0203744j -0.119568+0.00411468j -0.0129017+0.0695351j 0.0362132+0.00763589j 0.00801277+0.0398192j 0.0203764-0.00914701j -0.0046495-0.00190685j 0.0565451+0.00586085j 0.04602+0.000236165j -0.034659+0.0423331j -0.0198396-0.0234534j 0.0118725-0.00940606j -0.0436665-0.00565826j -0.00630368-0.00474029j -0.00332487-0.00154839j 0.0246321-0.013911j -0.0531302+0.0102083j -0.0369149-0.00704599j 0.00665709+0.0152339j 0.018199+0.00635707j 0.0348589-0.000254626j -0.0147764+0.0300763j 0.0147046+0.0039956j 0.0215967-0.0024617j 0.00781791+0.00704798j -0.0185923+0.0064704j -0.00134301+0.00210761j 0.00528169-0.014345j -0.0120548+0.0117313j -0.0276235-0.00110776j 0.002567-0.00155795j 0.0358591-0.00683214j -0.0135173-0.00973506j 0.000282543+0.0122034j 0.00388017-0.00496758j 0.0182215+0.0212042j -0.0260433+0.00267117j -0.0321512+0.00404373j 0.0119365-0.0306526j 0.00434371+0.00635122j 0.00475883-0.00438391j -0.0391293+0.0178015j 0.0185297-0.00941213j 0.00714605+0.0119729j -0.0362853+0.00524273j -0.0019387-0.00248649j 0.0394005-0.021347j 0.0020538-0.0261842j 0.22235-0.0415593j -0.178875+0.0413728j 0.10841-0.00397384j -0.0361618-0.0087992j -4.40385e-05+0.0117574j -0.0894318-0.029943j 0.0886583+0.0716881j -0.137984+0.0359224j -0.000358473+0.0908626j -0.0495751+0.0188885j 0.495239+0.028216j -0.0151271+0.0917359j 
-0.00855594+0.00125102j -0.0196232-0.0108569j -0.0131974-0.0170469j 0.00197645-0.0141064j -0.0233664+0.013514j -0.0140913+0.0134285j 0.024758-0.00407208j 0.00505684-0.00507484j 0.0382899-0.00350216j 0.0543836-0.00353908j 0.0303586+0.00797481j -0.0201032+0.00214711j -0.00440166+0.00563646j -0.0175431-0.0132791j -0.033376-0.00809552j -0.0012825+0.00364887j 0.00746491-0.0223228j -0.0636994-0.0272315j -0.0405716+0.00983839j 0.00217199-0.00597758j 0.0469389+0.00458368j -0.0820984+0.0158184j -0.0117822-0.00635075j -0.107875-0.0479052j 0.100044-0.198269j -0.0740773-0.106665j -0.122634-0.0319793j 0.0392462+0.19598j -0.0465994-0.136357j 0.0600079-0.0748488j 0.107642-0.078025j -0.0717737-0.154406j -0.0829415+0.133362j -0.0852291+0.147395j 0.0937926-0.00984482j 0.0416298+0.120984j 0.0366951-0.124094j -0.134623-0.193169j 0.150122+0.253492j 0.101875+0.085044j -0.271864+0.268467j -0.219091-0.0706995j 0.106923-0.0124229j -0.0161433+0.160605j -0.193946-0.139064j 0.0346408-0.00557526j -0.308419+0.0619387j 0.151417-0.014343j -0.0790786+0.00280889j -0.0386353+0.00953919j 0.00209171+0.0182994j -0.0467403-0.0412483j 0.0367524-0.0303507j 0.00264433+0.00560278j 0.00084115+0.00939449j 0.0024448+0.00610549j -0.000692976-0.0255823j -0.0494703-0.0112049j 0.0437108-0.00158211j 0.00780311+0.0283121j -0.000434304+0.00191547j 0.00639258-0.0177776j -0.00877611+0.0129202j 0.0291877-0.0399908j 0.0284915+0.00436454j 0.014603+0.00915668j -0.0043835+0.00243546j 0.0286443+0.00297735j 0.0173411+0.00499768j -0.043864+0.00800862j 0.0304907-0.0189579j -0.0205316+0.00677469j -0.0249326-0.0136173j -0.0420624-0.00699522j -0.0074458-0.0015528j 0.0212575-0.00989524j 0.00175435-0.00720418j 0.00794175+0.0104569j -0.000162044-0.01222j 0.00181697+0.00097828j 0.0325024-0.00391413j -0.0186628+0.0195431j 0.00576813-0.022049j 0.00869064-0.00330394j -0.017902+0.00233066j 0.00164716+0.00479954j -0.0233767+0.0100206j 0.0295579-0.0268409j -0.0348244-0.007134j 0.0247591-0.0351662j -0.0298145+0.00493114j -0.0101221-0.00551319j -0.0552006+0.0292295j 0.037049+0.00595958j -0.022451+0.0171123j -0.0395856-0.0190185j -0.0615812+0.0236745j 0.00224178-0.0105735j 0.0475209+0.0316539j -0.0305499-0.0064572j -0.0119868-0.00951358j 0.0657491+0.00731284j 0.00900653+0.00779046j 0.0191783-0.00136121j -0.0457203-0.0134396j -0.005001+0.0242754j -0.0347545-0.0138396j -0.0363554+0.0338697j 0.098741+0.00532789j 0.0242122-0.0158773j -0.120847-0.0142901j -0.0138315+0.00481674j -0.0678149-0.00582864j 0.00450124-0.0107236j 
0.0163202+0.0171211j -0.0249993-0.00146911j -0.00563282+0.00747205j 0.0070875-0.00568755j -0.033655-0.00430811j -0.018341-0.0127437j -0.052419+0.0682124j 0.0405862-0.00391439j 0.0154391+0.0089293j 0.0245096+0.00118161j 0.0907052+0.0155874j -0.0235752-0.000490644j -0.0313431+0.0037673j 0.0168951-0.0134548j -0.0974955-0.0130763j 0.0244142+0.00346181j 0.00431894-0.0112573j 0.119526+0.0473202j -0.0295279+0.00768741j -0.019839+0.00753808j 0.0473863+0.00794701j -0.0327326+0.0123617j -0.0146692+0.00165838j -0.0439864-0.0318694j 0.0412322-0.0937877j -0.0397962-0.0742536j 0.00843363-0.0166723j 0.0223711+0.0454562j 0.073631-0.0172992j 0.0182298-0.083825j 0.063188+0.0897988j -0.0862819-0.00735955j 0.00197003+0.000137466j -0.0290102+0.0975727j 0.118064+0.0746287j -0.0699833-0.0474769j 0.0462351-0.0653578j 0.0196351-0.13917j 0.113518-0.0306215j 0.115818+0.11868j -0.129272-0.103829j 0.0175659+0.0988937j 0.0873606-0.116015j 0.0891794-0.27848j 0.0312652+0.116033j -0.114063-0.346385j 0.149447+0.0116005j -0.423839+0.0975647j -9.05058e-05-0.00956882j -0.104095+0.00539413j -0.0141617+0.0445787j -0.0354367+0.0327412j -0.0693752-0.033102j 0.0319132+0.0214925j -0.0111847+0.0178259j 0.0691371-0.00733361j -0.006602-0.0494626j -0.0412748+0.0100573j -0.0115019-0.0193049j 0.0253648+0.0180838j 0.0309951-0.00624188j -0.0503932-0.00377075j -0.0250494-0.0100408j 0.0164807-0.0448683j 0.0225254+0.00561737j 0.00855451+4.18673e-05j 0.0529142+0.014563j 0.0206522-0.0150592j 0.0129187+0.0143676j -0.0421659+0.0226452j -0.0034487-0.00995093j 0.0276186-0.0539663j -0.00114216+0.0176606j -0.00423979+0.0138051j -0.0278498+0.00518175j -0.0110344-0.0161964j 0.0173554-0.00679159j 0.000550336+0.0399406j -0.00850621+0.0191008j 0.00493379-0.0129478j -0.00627851-0.0683284j -0.0198039-0.0383582j 0.0299412-0.0256636j 0.000719783-0.0127077j -0.0333099+0.00198937j -0.00924349+0.0232861j -0.00773375+0.00124499j 0.0372428-0.0200803j 0.0121207-0.0300259j -0.0273318+0.0137178j 0.0368431+0.00658339j -0.0109862-0.0224253j -0.110635+0.0270871j -0.0112954-0.0309756j -0.0973789-0.00168717j 0.0438092+0.00173593j 0.127077-0.047919j -0.120393+0.0216566j -0.0632951+8.3068e-05j -0.0553051-0.0295994j -0.0587725-0.0126352j 0.0948319-0.0112564j -0.0262189-0.00353706j -0.0811165-0.00542348j 0.0127077+0.00556606j 0.025978-0.0147719j 0.0427837+0.0754057j -0.0298561+0.0450586j -0.00311234+0.0500678j 0.0954652+0.00970214j -0.0102213-0.0256835j -0.240981-0.0373301j 0.00984088-0.00994983j 0.0737365+0.0117644j 
-0.0309997-0.013769j -0.0245188-0.0123965j -0.0118029+0.00751843j -0.0045791+0.00606364j -0.0172335-0.00906123j 0.0164408-0.0393921j 0.00599289+0.0688401j -0.00532754+0.00255336j 0.0647918-0.0196558j 0.0581155+0.00689545j -0.0620229+0.00608006j -0.0170014+0.000161618j 0.0302772+0.00365315j -0.102392-0.00560205j -0.0936035-0.0135849j 0.0219151+0.00617322j 0.0280246+0.015239j -0.0290662+0.0081182j 0.00290924-0.00130204j 0.0405081-0.0142952j -0.0766465-0.015834j 0.0370356-0.0618937j 0.0242731+0.0815617j 0.0156572+0.0744763j -0.0724219+0.0629754j 0.12296+0.101496j -0.139878-0.00782097j -0.0087853+0.0696393j -0.0971877+0.0194865j -0.0463885+0.225099j -0.0770854-0.262864j 0.223022-0.0383288j -0.0690346+0.0187078j 0.0449912-0.219677j -0.08499-0.0594547j 0.159605+0.160203j -0.0372283+0.0228173j -0.181115+0.146441j -0.0473818+0.206586j 0.0118314-0.00545694j -0.20376-0.112812j 0.113696+0.249516j -0.139564-0.129436j 0.335543-0.0825252j 0.218569-0.151212j -0.0166718-0.0535569j -0.0307944+0.0328571j 0.00420021+0.0196105j 0.00823864-0.00592201j -0.0016502-0.000300533j 0.00238036+0.0303512j -0.0080674-0.00601829j 0.0257474-0.0196331j -0.0191053-0.00922537j 0.0124791+0.0100668j 0.00586654-0.00310934j -0.0335845-0.0179114j -0.0608586-0.0338411j 0.0458088-0.0064393j 0.0156288+0.0269451j -0.0125626+0.0145891j -0.00347314-0.036423j -0.0332598+0.0307858j 0.00204256-0.0226787j 0.000930245+0.038456j 0.0298579-0.000148171j -0.00241386+0.00345631j 0.0377856-0.0222522j -0.00255381-0.010214j -0.034207+0.0103235j 0.0471344-0.0385686j -0.013333+0.00228484j -0.0212405+0.00967952j -0.0102879-0.00331758j -0.00642911-0.0500945j 0.0167093+0.0424224j -0.00174018-0.0150085j 0.0782496+0.0230719j 0.0126954-0.0411024j 0.0483187+0.00265123j 0.00367228-0.00273691j -0.00992184+0.0171716j -0.0258753-0.000200333j -0.0632501+0.00435383j 0.00171535+0.0281829j 0.0145142-0.0225622j -0.0969955-0.00387151j 0.0512987+0.00884706j -0.0255705+0.0214712j 0.0169222-0.00560584j -0.023625+0.0386523j -0.0160258+0.00184471j -0.0651969+0.0386513j 0.06015+0.0155836j -0.00420159+0.00163135j 0.0212956-0.0257281j 0.0533557-0.0226218j -0.0229098+0.0263801j 0.0168268+0.0302223j -0.00159381+0.0154948j -0.0202075-0.0170784j 0.00865773+0.0135365j -0.00707564-0.025278j -0.0312429-0.00365686j 0.0241877+0.0351353j 0.0686027+0.0128034j -0.0194696+0.0165212j 0.0239558+0.0344209j 0.0747964+0.0212631j 0.0398431-0.000234165j -0.033061-0.0233452j -0.0685146-0.0143937j -0.0307757-0.000218126j -0.0472424-0.00505151j 
-0.0251925-0.017671j -0.0212718-0.00837824j -0.0133034-0.044679j -0.0100436-0.039365j -0.0068446+0.0441511j -0.00330435+0.0733301j -0.00315022+0.000829021j -0.0148757+0.0244239j 0.0538106-0.0140287j 0.0374838+0.010879j 0.0413503+0.00713805j -0.0390509+0.00747295j 0.0295437-0.00481553j -0.0688468+0.0108363j -0.0462648-0.00647189j -0.0492812-0.00720258j 0.0592556-0.00888999j 0.0499119-0.000315489j -0.00116183-0.0034469j 0.0276795-0.0129434j -0.06551-0.0152292j 0.0854974-0.0629653j 0.0281477+0.0347407j 0.0894831+0.0924879j -0.158279+0.17125j 0.114228+0.143482j 0.122862+0.0542343j 0.02934-0.119116j 0.219972+0.142962j -0.127461-0.0656056j -0.0185694+0.0187085j 0.0924478+0.0342962j 0.138003-0.299067j -0.0426711-0.0161421j -0.195099-0.0887291j 0.0640482-0.0117225j -0.0810738+0.134693j -0.00964043-0.0585163j -0.0529311-0.00381653j 0.136944+0.340343j 0.0164979+0.212792j 0.0908806-0.114649j 0.379641-0.100868j -0.110567+0.0631073j -0.0942032-0.0219368j -0.00745543-0.00794624j -0.0258999+0.0136032j 0.0222697+0.0213774j -0.0111187-0.00690036j -0.0640543+0.011417j 0.0234992+0.0407831j -0.03144-0.0274336j 0.0460816-0.0468358j -0.0160197-0.0152545j 0.00400043+0.0122489j 0.00677376-0.0102443j -0.0502673-0.0128512j -0.0938708-0.0517424j 0.0642289+0.00160287j -0.000302746+0.0555662j -0.0526287+0.0120016j 0.0549426-0.0223634j -0.00699614+0.0399054j 0.00525273-0.00971745j 0.0243714+0.0210084j -0.00834704+0.00308225j -0.0153067+0.00767266j 0.0606779+0.0124678j -0.0136256+0.000932782j -0.0134289+0.00200211j 0.0463815-0.032727j 0.0335968-0.0488405j 0.00509896+0.0383151j -0.0315486+0.0250378j -0.0430109-0.017181j 0.0203636+0.0402303j 0.00682038+0.00639376j 0.0226343+0.00584207j 0.0137786+0.00501208j 0.0297454-0.00105216j -0.0126375+0.000520987j 0.0268136+0.0217391j 0.0377161+0.00277877j -0.0384242-0.00141733j -0.0474904+0.0182672j 0.0601256-0.0206105j -0.00526733+0.00610138j 0.0653931-0.0416719j 0.0218079-0.00698873j -0.00486572+0.0190035j -0.0482575-0.00972216j 0.0519917-0.0251691j -0.0592734+0.035688j 0.0553886-0.0400095j 0.00913212+0.0193155j 0.00539037+0.0194353j -0.0513046+0.00820431j 0.000320605+0.00363675j -0.0134673-0.00318006j -0.0613225-0.0131727j -0.0248441-0.0557804j 0.0409109+0.0120678j 0.0181149+0.00966612j -0.010054-0.011926j 0.00888391-0.0126993j -0.024403-0.00993187j -0.0554598+0.0048999j 0.0300866+0.0538753j 0.0851798+0.0110897j 0.0130471-0.011267j -0.0881975-0.0154425j -0.0612958+0.00399528j -0.000572706-0.000612529j -0.00150751-0.00354776j 
-0.019588-0.00412483j -0.0497248-0.00338121j -0.0322116+0.0342554j -0.00811964+0.0340069j -0.0341841-0.010222j -0.0109822+0.00744323j -0.0158083-0.0205039j 0.0240083-0.00251207j 0.0496487+0.00490118j 0.0856245+0.0151797j 0.0342452+0.00285989j -0.104001-0.014948j -0.01671-0.00545895j -0.0525728+0.00461361j 0.0385793+0.000966557j -0.033269+0.00941546j -0.0660082-0.0107334j 0.105885+0.00443652j -0.0112722+0.00517797j 0.0441655-0.00637079j -0.0257476-0.0102923j 0.0210214-0.0428843j 0.0153304+0.0902142j -0.011951+0.0305495j -0.110445+0.0160673j 0.158279+0.0819375j -0.0769669-0.0129494j -0.0261183+0.00366449j 0.0695353+0.162747j -0.121906+0.209592j -0.0844547-0.0499723j 0.12202+0.103364j 0.0701144-0.118626j 0.0988226+0.0210338j 0.164659+0.272988j 0.0700906+0.136009j 0.285567-0.289629j -0.0251393+0.0572017j -0.0298784-0.0833265j -0.213776-0.166667j 0.122399+0.0752606j -0.0838569-0.184894j -0.20401+0.136359j -0.141511+0.077417j -0.177522-0.000128954j -0.0399606-0.139001j -0.107348+0.05136j -0.124515+0.0497745j -0.0354284-0.000705407j -0.0465532+0.00731506j 0.0242542+0.041513j -0.0377318-0.0114441j 0.061805-0.040223j -0.0060181-0.0042517j -0.00126299+0.0159664j 0.0523371+0.00295864j 0.00353382-0.0265228j -0.0655456-0.038639j 0.0459926-0.00625446j -0.0428423+0.026575j 0.0119051+0.0128257j -0.00690408-0.024974j -0.0279695+0.0368194j -0.00710942-0.0254608j 0.0230762+0.0611495j 0.0164721+0.00852131j -0.038461+0.00170972j 0.0304889+0.0227085j -0.00882183-0.0168782j 0.00519451+0.0024099j 0.055211-0.0391223j -0.00216114-0.0550311j -0.0124492+0.0322508j -0.00596738+0.0372649j 0.0198054-0.0290088j 0.0289335-0.0383258j -0.0271034+0.00339223j -0.0260441-0.00542744j 0.0224422+0.00444528j 0.0348343+0.019207j 0.0046654-0.0227585j 0.0940775-0.00380205j 0.0961767-0.0194017j 0.0328554-0.00495388j -0.0875584+0.0264117j -0.00820925-0.0128023j -0.0137396-0.024917j 0.0253585+0.014335j -0.0235127+0.0244979j 0.000449886+0.0431884j 0.0154483-0.0109327j -0.0160022+0.0192756j 0.00882818+0.00609899j -0.0399465-0.000589007j -0.0396297-0.0341793j -0.00921974+0.0190698j 0.00232681+0.0190281j -0.00426155-0.0225769j 0.00191825+0.0253132j -0.0207943-0.0648275j -3.29192e-05+0.0134846j -0.048881-0.0431328j 0.038299+0.0151478j -0.0203836+0.006978j -0.0683664-0.0300919j -0.0218395+0.000878164j 0.0285438+0.0182942j -0.0114611-0.00251076j 0.0322781+0.00197877j 0.0406072-0.00443743j -0.0656034-0.000204169j -0.0521604-0.00671878j -0.0480429-0.00761052j 0.0435389-0.000489873j 
-0.00657179-0.00557021j 0.00871936-0.00533317j 0.00383592-0.00973778j 0.00952419-0.0584132j -0.00854122-0.00573443j 0.0160333-0.0257848j 0.0255359+0.047579j -0.0308564+0.00464739j 0.00743821-0.0134567j -0.0346045+0.00212871j 0.0112364+0.00880589j 0.0285844+0.0135258j -0.0371353+0.00951643j -0.0435064-0.0140994j -0.0223354+0.0106099j 0.078068+0.00155544j 0.0794098+0.00494823j -0.0210218-0.0025836j 0.0184126-0.000414844j -0.0183062+0.00127314j -0.052546-0.0105476j 0.0982838-0.0236556j 0.0121277-0.0325051j 0.122908+0.0770102j -0.129957+0.164916j 0.0459016+0.101537j 0.218638+0.059886j -0.0495037-0.154928j 0.0899215+0.0546644j -0.0351935-0.022166j -0.119838+0.180549j 0.0363912+0.170765j 0.0920031+0.0983271j 0.118567-0.0677642j 0.0800464+0.129821j -0.193982-0.17639j 0.0299927-0.186355j 0.164082-0.273383j 0.276298+0.248792j 0.0344706-0.149273j -0.172348+0.085459j -0.26367+0.176016j -0.135504-0.0199661j 0.0272103-0.0296551j 0.116666-0.013842j 0.0406683+0.117766j 0.0667756-0.0458141j 0.152724-0.0257393j 0.0299846-0.0102876j -0.0662732+0.00796978j 0.0407711+0.032792j -0.0406814-0.0161767j 0.0443157-0.0248869j -0.0273491-0.0158646j 0.00293026+0.00112852j -0.048427-0.00494364j -0.0252642+0.0372685j -0.0210518-0.013707j 0.016297+0.00410981j 0.0325063+0.01892j -0.0311715+0.00401432j 0.0276111+0.00430319j -1.57433e-05+0.0170931j -0.0071617+0.0100856j 0.0259006-0.0144188j -0.0283981-0.0102828j -0.0378222-0.00682403j 0.0184883-0.00546165j -0.0325757-0.00667984j 0.00624592-0.0254458j 0.0163062+0.00430093j 0.0280284-0.00525747j -0.0123449+0.0138249j 0.00221937+0.00623265j 0.00324653+0.00681821j -0.0106027+0.0335558j 0.0110665+0.0208969j -0.0306858+0.039648j -0.0363266+0.00663161j -0.0107992-0.0123198j 0.0152687-0.0497517j -0.0318231-0.0257685j -0.00818607+0.0122462j -0.0671587-0.0138383j 0.0276231-0.0150432j 0.0119385+0.0165932j -0.00776591+0.0305226j -0.00698301-0.00160854j -0.0275327-0.00947834j 0.0457107-0.0337289j 0.0256796+0.04765j -0.0441891+0.0299445j -0.0462292+0.00387619j 0.00383973-0.0277567j -0.0397336+0.00175298j -0.00475497+0.00904051j -0.0122862+0.000631635j -0.00927309+0.0088629j 0.0494556+0.040051j 0.00152394+0.0103123j 0.00352409+0.0326572j 0.0539865+0.0210252j -0.00154545+0.00637296j -0.00521097-0.00352352j 0.0181903+0.0140808j 0.0315594+0.0238789j -0.0290329-0.0201294j -0.0132239+0.02094j 0.020175+0.00860247j -0.0196827-0.00346839j -0.0165125-0.0111303j -0.021054+0.00353531j 0.0394584+0.000942625j -0.0171463-0.00202427j 
0.0159605-0.0344343j 0.0340931+0.00446827j 0.0176548+0.0349678j -0.00391213+0.0609628j 0.00310428-0.00167927j 0.00876803+0.0394289j 0.00776927+0.000710595j -0.0268985+0.0171923j -0.0163772-0.00528754j -0.0496714-0.0048325j 0.00365109-0.0105905j 0.0251492-0.022967j 0.0663032-0.00632407j -0.0180715+0.00158193j -0.0929198-0.00184236j -0.117268-0.00501891j 0.0636855+0.00503507j -0.0462069-0.00255614j 0.00100473-0.00528027j -0.0230807+0.00468263j 0.0288796+0.00623196j -0.00313442+0.0137808j -0.00239149-0.0685095j 0.0315382-8.37018e-05j -0.0988617+0.00165498j 0.0802596+0.0242888j 0.0994495-0.00946247j -0.186916-0.105726j -0.142826+0.00139617j 0.0589405+0.230369j -0.083332+0.184286j -0.164909+0.0881705j -0.0602734+0.321248j 0.0476094+0.137046j 0.319033+0.148541j 0.0565934+0.215j 0.28077-0.0601582j -0.122978+0.10085j -0.00324315-0.108659j 0.016791+0.279465j 0.0138926-0.00178187j 0.163891+0.00523316j 0.220376-0.118803j 0.0396881-0.0299353j 0.070966-0.0064864j 0.0269311+0.126478j 0.0543416-0.0293476j 0.116094-0.0327693j 0.0138345-0.00417993j -0.0167903+0.000825177j -0.00924318-0.00928516j -0.00120554-0.00400936j -0.0390296-0.00170852j 0.00304191+0.00177582j 0.00354193-0.003184j -0.0328269-0.0112872j -0.0311253-0.00287627j -0.0360465-0.0047224j 0.047475+0.0274981j -0.0220901+0.00936285j -0.0362097+0.0118489j 0.0811769-0.0079962j 0.0237326+0.0287003j -0.0081112+0.0684358j 0.0146094-0.0583774j 0.00400137-0.0059674j 0.0184918+0.00426619j 0.0012961-0.0254477j -0.00577613-0.0181168j 0.00422919+0.0167642j -0.0978161-0.00142755j 0.0401188-0.00128738j 0.00121935-0.00162796j 0.0389788-0.010819j -0.0133622-0.0544296j -0.0284085-0.00486392j -0.0167247-0.0455137j 0.046537-0.0386055j 0.0432012-0.0114996j 0.0341394+0.0225885j -0.0024714-0.0372946j -0.0491477+0.0198023j 0.00610716-0.0120263j 0.0398945-0.0173132j -0.0147944+0.0255137j -0.0344704-0.00735392j -0.0175912+0.00333244j 0.0313491-0.0342252j -0.036208-0.0510133j -0.0245772+0.0111378j -0.0110387+0.000829786j 0.0546753-0.00202437j -0.00740961+0.0247155j 0.0357494+0.0240726j 0.0208963+0.0246406j -0.0160296-0.0510463j -0.036512+0.00618481j -0.0275647-0.013637j -0.0114604-0.0227416j -0.00724884+0.0186258j -0.0243622-0.0303506j 0.030745+0.0160686j -0.00839044+0.00164999j 0.00377358-0.01848j 0.0420064-0.00961698j -0.0151321-0.00185947j -0.0358591-0.00224517j 0.0275593+0.0217441j 0.00603173+0.00240998j -0.0391576-0.00095868j 0.00940901-0.00541185j 0.00785845+0.00696588j 0.0515293+0.00477076j -0.024897-4.74296e-05j 
