-0.0746009+0.0322837j 0.0340381+0.089347j 0.0535731-0.0295846j -0.0476963+0.00136351j 0.00692423-0.0112828j 0.0378778+0.0546477j -0.0280576+0.032809j -0.225217+0.227447j 0.238738+0.235723j -0.284921+0.104849j -0.211509-0.296152j 0.0762003-0.0200239j -0.0206645+0.137708j -0.0204748+0.29349j 0.00422296-0.0688486j 0.0391846+0.139807j 0.423164-0.22168j -0.214778-0.286641j -0.172865-0.00583585j -0.00567698+0.173362j 0.0923176-0.00659201j -0.0169647-0.0976516j -0.00653422+0.0116563j -0.0197032-0.049161j 0.00993344-0.0376606j 0.0161338-0.0153591j -0.0488776+0.037118j -0.00808518-0.00823928j -0.0238042-0.00196588j 0.028383-0.00994738j -0.0243303+0.0138666j 0.0124129-0.0172636j -0.00193695+0.00790248j 0.0339753-0.00554251j -0.0145683-0.00723479j -0.00754059+0.0161945j -0.0117969+0.00529644j -0.0108082-0.0156242j 0.0059151-0.0166192j -0.0102812+0.00557803j 0.0203196+0.0106734j -0.0331204-0.007017j 0.038135+0.00354712j 0.0314282+0.0148194j 0.00348828+0.0223993j -0.0147042-0.0077407j -0.0245288-0.0668815j -0.0531074+0.0271655j -0.00737497+0.00862259j 0.00823131+0.00772434j 0.0136335-0.0233999j 0.0331718+0.0224794j -0.0247106+0.0267942j 0.0140085+0.0204883j -0.0142203-0.0119616j 0.0288535-0.0152262j -0.0145219-0.0213191j -9.80227e-05-0.000254241j 0.0127136+0.00269586j -0.00185638-0.00879794j 0.00365143+0.0246583j -0.00303511+0.0141928j -0.00808297+0.0183055j 0.00217499+0.000173281j 0.00558618+0.00144261j -0.000415376+0.00273382j -0.0139914+0.0135272j -0.00146881-0.0116084j 0.00438477-0.00104661j -0.00110239-0.000408444j -0.00953762+0.00222143j 0.0144555-0.000164363j -0.00246583-0.00750953j -0.00732135-0.00310111j -0.000654232-0.00137943j -0.00502103+0.00259911j 0.00326209+0.000884602j -0.00625724+0.00227881j 0.0017275-0.0050504j 0.00816468-0.00171912j -0.0054308+0.000350154j 0.0133858-0.00629982j -0.0124175-0.00409604j 0.0039687-0.000742096j -0.00478379+0.00277866j -0.000240837+0.00233913j 0.00517376-0.00233088j 0.000172823-0.00098025j 0.00221325-0.00203582j -0.00484144-0.00352935j 0.00800407-0.00854995j 0.0105364-0.00383013j 0.00044263-0.00177744j -0.00711501+0.00234507j 0.00188324+0.00138089j -0.0137555-0.00932974j 0.00652128+0.000948584j 0.0119356+0.00531805j -0.00210717+0.0122606j 0.00653371+0.00543395j 0.0145033+0.000541011j -0.00830306-0.0199297j 0.00673246-0.0101838j -0.0041818+0.00210549j -0.0119049+0.00448907j 0.00708636-0.00937606j -0.0153372-0.0011744j -0.0074098-0.0176817j -0.0114451+0.0172447j 0.0164951+0.0193566j 0.0261902-0.0080375j -0.00429663-0.0200244j 0.0208498+0.00624711j 0.00563516-0.0204673j 
-0.0115481-0.0231469j -0.0188164+0.0112531j -0.0133136-0.00943384j -0.00622815+0.0106693j 0.00486969+0.00980976j 0.00330014-0.0107567j 0.0124391-0.00695476j 0.0136218-0.14353j -0.144679-0.0126366j -0.0271326+0.0141681j -0.0558989-0.0454901j -0.0411201+0.0282529j 0.0228067+0.00808425j -0.033165+0.0442482j -0.00955053-0.0040882j -0.0212947-0.0436872j 0.0129645-0.0542681j -0.055669+0.00731143j -0.205063+0.115813j 0.108973+0.195486j -0.0179853-0.0767152j -0.0930843+0.0824649j 0.0750809-0.158684j 0.143101+0.119875j -0.175943+0.0883005j 0.0197743+0.0220614j -0.0209092-0.11868j -0.0222745-0.139893j -0.0534648-0.0767479j -0.150949+0.0771466j 0.0161045-0.0177355j -0.102392-0.0717282j -0.00848228+0.128331j -0.188837+0.0390684j 0.117343-0.04465j 0.151382+0.0311233j -0.00275949-0.0628171j -0.0140097-0.156976j 0.0449702-0.125998j 0.00797886+0.0221033j -0.0814998-0.093069j 0.159307-0.0197548j -0.108742-0.22643j 0.0677537-0.0725025j 0.0303069-0.149166j -0.186615+0.0101228j 0.299459-0.0353349j -0.0621365-0.312021j 0.220353+0.0765736j 0.0857053-0.219777j 0.0817699+0.00929787j -0.00299024+0.0752775j -0.027267-0.00066194j -0.0074187+0.0202917j -0.0315959-0.000472436j 0.00495095+0.0134003j 0.0337438+0.0188307j -0.0107842-0.0159001j -0.0256789-0.0379264j -0.0163578+0.0133961j 0.0146437+0.0441205j 0.0442521-0.0155207j 0.01873-0.014274j 0.0034485+0.0271181j -0.0119857-0.00304329j 0.0238149-0.0386488j -0.0089275+0.0217022j 0.0265662+0.0258579j 0.0337436+0.00645465j -0.00375645-0.0210675j 0.00933793+0.0137384j -0.0153994-0.00706154j -0.0063395-0.00696443j -0.00362873+0.0126965j 0.00906816-0.0135296j -0.00917263-0.0177898j -0.00377564-0.00516476j -0.00945865+0.0130918j 0.00736956-0.00579451j 0.0165722-0.0098055j -0.00386416+0.00078204j -0.0288355-0.00345715j -0.000489924+0.0259999j 0.000205932+0.00723622j -0.00721231+0.00457697j 0.01502-0.0109675j -0.0144488-0.00383729j -0.0166817-0.00825131j 0.0121355+0.0066936j 0.00963748-0.0198622j 0.0152784+0.0114911j 0.0128562+0.0057099j 0.0173262-0.00579322j 0.0235855-0.0237881j -0.00785867-0.028458j 0.012025+0.0356885j 0.00528591+0.0130202j 0.00797506-0.0241108j 0.0112084-0.0189787j 0.00606721-0.0294891j -0.0237832+0.0450573j -0.0452409+0.00538173j 0.00396019+0.00453956j 0.00846948+0.000669638j 0.0320248+0.0188651j -0.00164164+0.0190912j 0.0134683-0.00581441j 0.0428112-0.00742034j -0.017235+0.00161382j -0.00759176+0.0241768j 0.0286262+0.0358645j 0.0335621-0.0198328j -0.0627991-0.0375166j -0.0331651+0.0621432j 
-0.0550942+0.00779101j 0.00817695+0.0551046j -0.0212112+0.0105475j -0.00862438+0.0261807j 0.0339638+0.0248436j -0.0126832-0.024583j 0.0318571-0.0256689j -0.0224802+0.0701568j 0.0692788+0.0214763j 0.00960239-0.00587613j 0.0268011+0.0184363j 0.017828-0.0137568j -0.0104991-0.00319046j 0.00816944-0.0211848j 0.00537025+0.00193063j 0.014026+0.0136511j 0.00549219+0.0236342j 0.0191056-0.0172771j 0.137129-0.0115818j -0.0070519-0.135966j 0.0171795-0.0307242j -0.13738-0.163113j 0.2178-0.251209j 0.204417+0.138435j 0.124722-0.0172324j 0.0343707+0.0967442j 0.0809464-0.000502999j -0.0353015-0.110324j -0.173305+0.219547j -0.0193573-0.0798135j -0.140589-0.110229j 0.187803-0.0691771j -0.0442329+0.0985716j -0.108333-0.115433j 0.128444+0.0331732j 0.0576463-0.150697j 0.0243467-0.0615638j -0.121721-0.0628239j 0.117228-0.040273j -0.145109-0.245539j 0.134542-0.105492j -0.00298491-0.0447108j -0.0766882+0.0835794j -0.248453-0.122557j 0.20506-0.233196j -0.146113-0.204731j -0.0795172-0.0386254j -0.0169811+0.0962139j -0.101671-0.064821j -0.0691296+0.0998484j 0.0693445-0.0374221j 0.0434474+0.102272j -0.0864203+0.0266662j 0.0118901+0.0321531j 0.0199173-0.00501557j 0.0192309-0.00883057j -0.0188704-0.0271676j 0.00978108+0.0151806j 0.0169032+0.0138187j 0.0237734+0.0019062j 0.0226792-0.0344998j -0.0194613+0.0117071j 0.027168-0.00657159j 0.0099431+0.0213669j 0.00662832+0.00792079j -0.00565559+0.0199329j 0.0185512+0.0211639j -0.0111229-0.0162031j -0.0150286-0.00401186j -0.0070346-0.00866021j 0.00219468-0.00201823j -0.0106097+0.0127572j 0.017428-0.00366734j -0.00425598-0.0182638j 0.0073303+0.000361284j 0.00517959+0.0107544j -0.0078193-0.00108202j 0.0065603+0.0128639j 0.00964311-0.0047625j -0.00559842-0.0157088j 0.0119186+0.0107497j 0.000760257-0.0289775j 0.0127541+0.000252262j -0.00506-0.000443945j 0.00750201+0.00808557j -0.00964519-0.00458341j 0.00808569+0.00142971j 0.0131169-0.000405525j -0.00703159-0.00540127j 0.0104862+0.0033709j 0.0146559-0.0202325j 0.0110237-0.0136368j 0.00834787+0.00560247j 0.00143677+0.0318085j 0.00030174+0.011912j -0.0201796+0.00337076j 0.0154523-0.015545j 0.00219236+0.00395336j -0.0125434-0.00878233j 0.0196288+0.000932291j 0.0253263-0.0129482j -0.00374791-0.00155141j 0.010095-0.00503103j 0.00446322-0.0183625j -0.00897578+0.00272148j -0.0149279-0.00999111j -0.00671987+0.0150488j -0.0265788-0.00283626j -0.00604213-0.0201347j -0.0184486+0.00781272j 0.00829653+0.00619079j 0.0010607-0.00586206j 0.014046+0.0270023j 0.0254691-0.0122539j 
-0.00723298-0.0042328j -0.00714358+0.00141461j -0.00158724+0.000386689j 0.00300614-0.00159058j -0.00397789-0.0006139j 0.00100629-0.000770665j 0.00102751-0.00151449j -0.0306076-0.0411761j -0.0343031+0.0300053j 0.0352233+0.0166731j 0.00226214+0.0125404j 0.00526834-0.0257076j 0.00276598+0.00918409j -0.000725096-0.00432572j 0.00339223+0.00505204j 0.0132865-0.00430426j 0.00542838+0.000433452j -0.0124+0.0015949j -0.0816505+0.100959j 0.0920708+0.0737835j -0.00901435+0.109955j 0.0667213-0.0151851j -0.00999374-0.0668834j 0.0895978-0.0173287j 0.064068+0.0349164j -0.00264683-0.0530563j -0.0181807-0.0024328j -0.0261957+0.0348523j 0.0448089+0.0452786j 0.0100775+0.00126465j -0.00308414-0.0149461j 0.0056441+0.0135322j -0.0162798-0.0378919j 0.0241939-0.0114643j 0.00333485+0.0127048j 0.000483198-0.00740604j -0.0519756+0.00191548j -0.0156163+0.0378272j 0.00519347+0.0321591j 0.00605302-0.0118392j 0.0382501+0.00216245j -0.0218255-0.0117304j 0.0372521+0.0210483j -0.0210139+0.0333199j 0.0160838+0.0132924j 0.0208283-0.0416686j -0.0447758+0.0174949j 0.0439845+0.0369083j -0.181292+0.0277429j 0.00931647+0.185627j 0.0385809+0.0313107j -0.0590671-0.0440064j 0.172828-0.136793j -0.175944-0.126598j -0.124199-0.135831j 0.0419911-0.0522333j -0.0173942+0.0563431j 0.000512649+0.0738723j 0.147533-0.107444j -0.0241189+0.0483754j 0.0754865+0.146424j 0.0463181+0.0333818j 0.0952124-0.00519959j -0.0830236+0.0974985j 0.0274338-0.0576958j 0.0496325-0.038049j 0.015066+0.104109j 0.00129231+0.0677639j -0.00275459+0.0185009j -0.00747632-0.0605445j -0.0222241+0.019357j -0.0172754+0.0332484j 0.0112501-0.0203076j -0.0275122-0.0117491j 0.0600807-0.0549813j 0.0275921-0.0487287j 0.0576908+0.0878007j -0.0666526+0.0384865j 0.0541726+0.0253158j 0.0447743-0.0446872j -0.089415-0.0120773j -0.144985-0.0255356j 0.00650225+0.0386326j -0.0214872-0.0598264j -0.0822756-0.053592j 0.0462548-0.0355493j -0.041893-0.00437687j -0.0714147-0.00115164j -0.026282-0.064134j 0.0694558+0.0635206j 0.121942+0.0229839j 0.065747+0.00110806j 0.0434914-0.105099j 0.0872249+0.00772289j -0.0331868-0.0315545j 0.0316825+0.089993j -0.0413722+0.0413018j 0.0552576+0.0218759j 0.0666836-0.0464076j -0.0676278-0.128506j -0.0132207+0.0455054j 0.0200927-0.0506835j -0.0374226+0.093022j -0.0219049+0.0431714j 0.0935374-0.0602212j -0.0235529+0.11767j 0.0430638-0.0430399j 0.0705756-0.0113607j 0.0403839-0.0802919j -0.0581285+0.0376677j 0.233359-0.117462j -0.114933-0.231343j -0.243993-0.0548577j -0.0348772+0.250511j 
-0.0064144-0.0205017j -0.0096336-0.00383032j -0.0308917+0.00117926j 0.00543157+0.0144204j -0.00531752-0.0135893j 0.00563336-0.00579301j -0.0158982+0.00425906j 0.0406352-0.0536938j -0.0490117-0.036404j -0.0112435+0.0358581j -0.0269084-0.00681207j 0.0145052+0.0141002j 0.00952812+0.00561877j 0.00776137+0.00151413j -0.0145234-0.00542289j 0.00311021+0.0295993j 0.000443447+0.00248983j 0.020057+0.00763394j -0.0777355+0.00795706j 0.00364541+0.0783948j 0.0289774+0.0702771j 0.0769395-0.0309387j 0.00678501+0.0118113j 0.0184041+0.000179719j 0.0288022+0.0404968j -0.046164+0.0336239j 0.0152512+0.0354237j 0.00161689+0.0222798j -0.0183765+0.00573329j -0.00574086+0.003238j -0.00144663-0.0204722j 0.00448271+0.00212259j 0.0160548+0.0212219j 0.022398-0.0112039j 0.029127+0.00361912j 0.0166133-0.0257808j -0.0157613-0.00423415j -0.0176052+0.00109726j 0.0192046+0.00388351j -0.0185136-0.00253931j -0.0056199-0.0368408j 7.34997e-05-0.0202439j -0.00852924-0.0126132j 2.4385e-05-0.00245434j 0.00481341-0.0203938j -0.0400969-0.00148394j -0.0016357+0.00296284j 0.0116554-0.0179517j -0.0684576-0.0747988j -0.0810713+0.0711667j 0.12713-0.14292j 0.128344+0.0792217j 0.0449737+0.00223408j -0.0919316-0.0774985j -0.0624604-0.0541253j -0.0525196-0.13143j -0.135725+0.0667644j 0.0893117-0.149809j -0.0913776-0.0833269j 0.0543091-0.0231876j -0.144757-0.0538431j -0.0465885-0.0097234j 0.00755577-0.101977j 0.0940455+0.015985j -0.226685+0.0156825j 0.0541185-0.0200064j -0.036017-0.217052j -0.0464937-0.0534696j 0.0503412+0.0617993j -0.0177623-0.0445247j -0.0137436-0.0743733j 0.0776795-0.0829401j 0.000885477+0.075279j -0.021048+0.0395627j -0.0247834+0.113281j -0.024358+0.0343422j 0.0650237-0.0155827j 0.00103024-0.0886764j -0.019299+0.118148j -0.0179301-0.0573331j -0.170874-0.04432j -0.0819329+0.0284278j -0.0828735-0.032885j -0.00200374-0.0158186j -0.0206224+0.0105256j 0.0111289-0.040306j 0.0447809-0.000671831j 0.020071+0.00463949j 0.0753956+0.0813256j -0.0418104-0.125148j -0.156078+0.0685739j -0.0532266-0.00532072j -0.0723478-0.00970905j -0.0985478-0.110363j -0.00703275+0.0161706j 0.0417121-0.0558849j -0.0633459+0.0649925j -0.0331333+0.0858879j 0.0599267+0.086098j 0.0564182-0.0220134j 0.0187776-0.0634821j 0.0982725-0.195917j 0.0394754-0.0420993j -0.0888908+0.0599654j -0.0731336-0.115085j 0.128488-0.118972j -0.202338-0.129761j 0.0953301-0.122763j 0.136877+0.00603532j 0.0088606-0.154868j -0.119241-0.0982157j -0.0869674+0.0760572j -0.020229-0.170207j -0.165446+0.0113134j 
0.000472992-0.00207861j -0.00126989-0.00913506j -0.0191142+0.0094283j -0.00475332+0.0164572j 0.00517509+0.0063394j 0.00478225+0.00829762j -0.0102009+0.00831651j -0.00832017+0.00198285j 0.00893809+0.0113285j -0.00291766+0.0449677j -0.0234241-0.0137108j -0.0172829+0.0154064j -0.0122033-0.00531931j -0.0170103-0.00652961j -0.0116832-0.0114061j 0.000289003-0.0165195j -0.00807299+0.018229j 0.0140161+0.00118804j 0.00736708+0.0667908j 0.0655248-0.0137667j -0.0736914+0.0268758j 0.0205986+0.078418j -0.032758-0.00355392j 0.00620282-0.00751459j -0.02154-0.0245705j 0.0444249+0.00754855j 0.0134884-0.00619532j 0.0449868-0.0465455j -0.00263462+0.00724544j 0.0053678-0.0448644j -0.0397224-0.0182903j -0.00566881+0.00764788j -0.0436976-0.0215211j 0.00937173-0.0132459j 0.00307648-0.000687207j -0.00598999-0.000278755j 0.0278534+0.0166789j 0.00450734-0.0110504j -0.00493892+0.00760332j 0.00298635+4.35577e-06j 0.0138988+0.0189839j -0.0255835+0.0272794j 0.0268689+0.0477851j -0.0350818+0.0279676j -0.0019846-0.00198416j 0.0071584-0.0250932j 0.0218495-0.00341927j 0.00267787-0.0184111j -0.0705886+0.083644j 0.0810447+0.0692366j 0.101822+0.127348j -0.0986825+0.099794j 0.00265031-0.00359251j 0.0107198-0.0613404j 0.132062-0.0812674j 0.132612+0.0745535j 0.0286634-0.152749j 0.0429004-0.0495181j -0.0576918+0.0165511j 0.0630144-0.0523809j -0.0639291+0.0344213j -0.0306758-0.0569402j -0.187133-0.0657365j 0.0715095-0.121015j -0.036078+0.139839j -0.0947138-0.100138j -0.0334496-0.0599695j -0.170432-0.0469733j 0.108997+0.0449346j -0.0111887-0.0356268j 0.13061-0.0969078j 0.0258257-0.0699368j 0.0249693-0.0279668j -0.0176895+0.0935682j -0.0626745-0.124053j 0.0756926+0.103039j 0.0113472+0.0211373j 0.00389669+0.0986561j -0.0274331-0.0937199j 0.00738908-0.013924j -0.112088-0.0409487j -0.0380524+0.058135j -0.0780578-0.0823431j 0.0177622-0.0107042j 0.00129283+0.0758568j 0.0356079-0.0681686j 0.0249852-0.0102163j -0.0178275-0.0093114j -0.0658137+0.188221j -0.0937225+0.0383038j 0.0107302-0.0529227j 0.0703674+0.0155755j 0.0180604+0.0388836j 0.0424583-0.0395239j 0.0570967-0.0169321j 0.0902692-0.0702354j 0.0617306+0.053281j -0.0838213+0.0876993j -0.145081-0.0571236j 0.0250147-0.0743365j -0.102252-0.0319115j -0.245644+0.0732585j 0.00112404-0.145895j -0.0311973+0.0194385j 0.00336089+0.222465j 0.0715201+0.0724409j 0.0670773+0.0495945j -0.0703378-0.111314j 0.237938+0.14388j 0.145299-0.17171j 0.123879-0.0403515j 0.0430902-0.136286j -0.0347513+0.0742279j 0.0734452+0.0389524j 
0.0288911+0.0103771j 0.00113786-0.0234418j 0.00190426+0.0105698j -0.0161691+0.016225j 0.0151114+0.026729j 0.00182084+0.0174836j 0.00574448+0.00580488j 0.0355046+0.00796415j 0.00823413-0.0433731j 0.034582+0.0102514j -0.0279007+0.0112256j 0.00174011+0.0159348j -0.0100991+0.00464362j -0.0194952+0.00692233j -0.00945489-0.00430327j 0.00490885-0.0220795j -0.00552412+0.00397062j 0.00197204-0.00221801j -0.0325557-0.0811571j -0.0824226+0.0373273j 0.0770335+0.0306829j 0.0308279-0.0647455j -0.0216831-0.0210814j 0.0423634-0.0450415j 0.0145517+0.063442j -0.0267483+0.0296548j 0.02829+0.00909289j -0.0281929+0.0170969j -0.0281975-0.0171802j 0.0164657+0.0019257j 0.0376064+0.00586237j -0.0177076-0.0033068j 0.0149372-0.00142769j 0.0180727+0.00468507j 0.0254399+0.00573969j -0.00733343-0.00814578j -0.022747+0.00199744j 0.0048712+0.00231839j 0.00134291+0.0204129j 0.0174604+0.0265216j -0.0258039+0.00861524j 0.00807919-0.0188087j -0.0134508-0.0287586j 0.00384434-0.0198128j 0.00304813-0.00685986j -0.000126122+0.0171608j -0.00467999+0.0211891j 0.0125106-0.000536867j 0.0800119-0.0980032j -0.100099-0.0811305j 0.0265437-0.0927538j 0.0166124+0.0136915j -0.00440879-0.141393j -0.182028+0.0185867j -0.000696211-0.0652598j -0.0543039+0.148167j 0.0963239+0.0261163j 0.170468+0.0485295j 0.0915139-0.164585j -0.104312-0.0478091j -0.0827307-0.07074j 0.0427133+0.109901j 0.0390704+0.0991006j 0.0548945-0.0223221j 0.0629651+0.125976j 0.0102176+0.088827j -0.103676-0.0300174j -0.0625323+0.0133416j 0.102043+0.0205j -0.0416556+0.0388166j 0.124644-0.00407493j 0.0330467+0.0213645j 0.0453893+0.06968j -0.0166937+0.00782636j -0.0378619-0.118233j 0.0688111+0.0976864j 0.0298855+0.033243j 0.00500185+0.0785094j 0.0430908-0.0966553j -0.0575917-0.0549218j 0.0934342-0.164502j 0.0555642-0.001929j -0.011013+0.112921j -0.0299329+0.0687428j -0.00165218-0.0235381j -0.0743111+0.00840015j 0.0201052-0.0546154j -0.0464702-0.0584686j -0.131733+0.0177791j 0.00957113-0.0537642j 0.0317201-0.0622111j 0.120868+0.0439441j 0.027333+0.0179162j -0.0110811+0.107267j 0.10031-0.125724j -0.00276294-0.0801364j 0.193873+0.0563293j -0.153473+0.107105j -0.0158518-0.165763j 0.107097-0.0682254j -0.0297483-0.0585109j -0.00432651+0.0140702j 0.0080193-0.134706j -0.141035-0.0960608j 0.0881462-0.033897j -0.123673-0.12558j -0.0900104+0.082349j -0.172108+0.0692269j -0.14259-0.0609493j -0.00755601+0.151621j 0.0411109-0.16851j -0.184596-0.0378344j 0.0733153-0.0809451j -0.0779191-0.0723478j 
0.00980756+0.00778345j 0.0185228+0.00130996j 0.0303034-0.0437877j -0.0081152-0.033873j -0.00867307-0.0109324j -0.0119287-0.00617785j 0.0214611-0.0180632j 0.026982-0.0068291j -0.001573-0.0271567j -0.0026656+0.047109j -0.0388588-0.010474j 0.00468089+0.0208527j -0.00907049+0.00557979j -0.0102648+0.00535309j -0.0191132-0.00843137j 0.00275765+0.00597987j 0.0094836+0.0136015j 0.017459-0.0132j -0.0287702+0.0011497j 0.000877199+0.027309j -0.0138282+0.0505068j 0.0563962+0.0315449j -0.0345939+0.0123456j 0.010289-0.0233863j -0.00711938+0.0189547j -0.0091713+0.0424379j 0.0370807+0.0208573j 0.0318112-0.0101272j -0.0214293-0.00455274j 0.00317285-0.0293156j -0.0105469-0.0121772j -0.0116764+0.00970732j -0.00783014-0.002506j 0.0227373-0.0128717j 0.0215123+0.00319751j -0.00654013-0.0141143j 0.0122228+0.00908985j -0.00372188-0.00653068j -0.000409074+0.0129711j 0.00298959+0.0108845j -0.00423208-0.00193816j -0.00793877+0.00590481j 0.00245063+0.0133174j -0.0131199+0.016841j -0.0213035-0.00716669j -0.00839997+0.0187353j -0.0014846+0.015209j 0.015305-0.00731702j -0.0334797-0.0216174j -0.0242322+0.0306164j 0.163593+0.00929532j -0.0240412+0.165287j -0.0289786-0.0487647j -0.0814043-0.0685512j 0.149263+0.0324189j -0.171065+0.114946j 0.0211692+0.142427j -0.0508656-0.0804291j -0.0607779+0.0498394j 0.109396-0.120213j -0.142305-0.13706j 0.134446-0.00155165j -0.00270324-0.124323j 0.0526663-0.153228j 0.218171-0.0967077j 0.00497265-0.0207095j 0.169169+0.155913j 0.0397362+0.0779252j 0.0470795-0.0635966j -0.0603102+0.00931689j -0.186146+0.0770478j 0.137035+0.0975644j 0.0148521+0.0738091j 0.142338+0.0892126j 0.0577628-0.0149319j 0.018746-0.0912901j -0.0133783+0.0120656j -0.0209266-0.0367376j 0.00792175-0.0186737j 0.0159197+0.00903026j 0.0504987+0.119961j 0.0163102-0.0371094j 0.0227087-0.0344568j 0.0243762+0.176173j -0.0095419-0.153024j -0.0180676-0.00908383j -0.117693+0.215355j -0.0239483-0.116887j 0.0542055+0.0203801j -0.0248078+0.00495657j 0.0628823+0.00955596j -0.163413-0.0294125j -0.0434436-0.00571617j 0.155623-0.0037114j -0.139181-0.0462472j -0.0716155+0.0399747j 0.0707672-0.165601j -0.0493737+0.0647608j -0.00196989-0.0637828j 0.0632092+0.0627109j -0.027267+0.0458417j 0.0205442-0.0210646j 0.0348685+0.168785j 0.19802-0.015274j 0.0259221+0.0634713j -0.0304703-0.155672j -0.111875+0.0591261j -0.0345752-0.079152j 0.0640495+0.074093j 0.0801785-0.0307084j 0.063457-0.0712636j -0.0384998-0.0690409j 0.00210767-0.016719j -0.0163006-0.00284275j 
-0.0348671+0.00477499j 0.00549821+0.0155414j -0.0257882-0.00170142j 0.0112862-0.0117574j -0.0274459-0.0233674j 0.00223544-0.0163639j -0.0156684+0.00109967j -0.0048621+0.0523716j 0.0490651-3.11579e-05j 0.0349687-0.0118696j -0.00857618+0.0137543j -0.007383+0.0119715j -0.0200845+0.00440318j -0.0254838+0.0146122j -0.00153675-0.00275104j -0.0135841-0.0368243j 3.02815e-05+0.0097715j -0.00786495-0.00232952j 0.0275493-0.0497907j -0.0512629-0.0266736j 0.0444421-0.019063j -0.0346004-0.0415902j -0.0168487-0.0628681j 0.0545668-0.03538j -0.00441468+0.0369574j 0.0140978+0.000401838j 0.0180374-0.0171511j -0.0325997-0.0141068j -0.0261936-0.0094933j 0.0201296-0.0140615j 0.0223076+0.00947517j -0.0209056-0.00096097j -0.0150727-0.0114903j -0.00300203+0.0018072j 0.00958448+0.00533863j -0.00785068+0.00303285j -0.00793995+0.0067744j 0.0118375-0.00877833j -0.00207766+0.015832j 0.0371773+0.00780166j 0.00320285+0.0371364j 0.00919875-7.32017e-05j -0.00919063-0.0225714j -0.0118585-0.0178407j 0.0135404-0.0177555j 0.00508551-0.00140942j -0.00344132+0.00845264j 0.00181664+0.00980652j 0.0891951-0.0202259j -0.0223217-0.0888177j -0.120328+0.0596966j -0.130953-0.14495j 0.0602735-0.196039j -0.15076+0.0314583j 0.00308062-0.149648j 0.101309-0.00608803j -0.13925-0.0261017j -0.0665875-0.141751j -0.0236065+0.131694j -0.0680537-0.106631j -0.12382-0.0246254j 0.0821651-0.0340162j -0.0927963+0.00411246j 0.0965656+0.0845202j -0.0422787-0.0509153j -0.0169146-0.0184006j 0.0981612+0.057312j 0.0260334-0.133661j -0.0676925+0.0960505j 0.0540608+0.0210915j 0.0066458-0.0149732j -0.170701+0.00899912j 0.100498-0.112786j 0.00126998+0.172619j -0.0138092+0.0227654j -0.0961974-0.0368461j -0.0152849+0.0259171j 0.0565463-0.133851j 0.0321477-0.0114794j 0.0906309-0.113033j -0.124666+0.0036063j 0.016659-0.060902j 0.0297898-1.96974e-05j -0.0660882-0.00580871j 0.0378889+0.0202779j -0.00255073+0.0645517j -0.0397655+0.0551644j 0.092344+0.0835921j 0.0239495+0.0791533j 0.0153775+0.0424312j 0.0461763+0.138098j -0.0805493-0.0755273j -0.0626652-0.00760809j 0.0828437-0.114172j -0.121497+0.192455j 0.0417952+0.167932j -0.222309-0.0764709j 0.0040356-0.012477j -0.0760475-0.0967065j 0.196991-0.0631305j 0.0742864-0.0797339j -0.142095+0.0463182j -0.173775-0.137839j -0.0550888+0.125244j 0.0163917+0.0521537j 0.0573784-0.0931663j -0.0825863-0.045533j -0.0855816+0.00997252j -0.10998-0.0556489j -0.0376992+0.115342j 0.0434208-0.0299744j -0.0519929-0.0219719j 0.0461087+0.00367438j 0.0039974-0.0426126j 
