0.018276+0.156294j -0.0785271+0.0822918j -0.0161066+0.0580335j 0.0887247+0.0440206j 0.0424411+0.0701448j 0.0583665-0.127597j 0.0586355+0.0655167j -0.0594976-0.0269096j 0.033775+0.0660895j -0.103368+0.189601j 0.134007-0.0596465j 0.0626685+0.1043j 0.100848-0.186285j 0.0122611-0.00179559j -0.0830838+0.0284531j -0.00537466-0.0305408j 0.0876608-0.000344285j 0.0738951+0.100963j 0.0272014+0.0284123j 0.0395588-0.0539093j -0.0601291-0.0203302j 0.0390705+0.047776j 0.0076849+0.0467285j -0.0281915-0.00473175j 0.00526349-0.0345952j 0.0644551-0.101747j 0.0936419-0.042256j -0.120883+0.00831381j 0.0106151-0.0180096j 0.0545447-0.00787495j 0.00354211+0.0539491j -0.0214969-0.0295273j 0.00720835-0.0095774j 0.00718962+0.0479131j -0.0187408+0.00558161j 0.0541947+0.00443949j 0.0104445+0.0160781j 0.036566+0.0124892j 0.00371843-0.00927721j -0.0035988+0.000864243j -0.0139326-0.0102729j -0.0228707+0.0257606j 0.00671242+0.0233669j -0.0324321-0.0213439j 0.0145435+0.0264764j -0.0157692-0.018666j 0.0552173+0.0180062j 0.00312336-0.00355961j -0.00707277-0.0277428j -0.0685993-0.0543921j -0.0242361-0.00143898j 0.0129584+0.0656301j 0.00474436-0.0183405j -0.00856567+0.00783305j -0.00469971-0.0031636j 0.00860227+0.0115185j 0.0121308+0.0380015j 0.0173656+0.0213603j 0.0178634-0.0392824j -0.0180581+0.0409277j -0.035947+0.0110604j 0.0654244+0.00514571j -0.0252359+0.0351863j 0.0171596-0.00330763j 0.0298989-0.0576964j -0.0111144+0.00217781j 0.0283687-0.0180446j 0.00688491-0.0133228j -0.0683462+0.0256089j -0.00995277+0.0102008j -0.0780439+0.00718654j 0.0380959+0.00178321j 0.0368832+0.0315591j 0.0371618+0.00926925j 0.0220386+0.00257657j 0.00209785+0.0258967j -0.0236045+0.0270011j 0.0140688+0.00870854j -0.00379627+0.00540307j -0.000182125-0.0212119j -0.0184214-0.00390171j -0.0162282-0.0049924j -0.0103065+0.00944592j 0.0304207+0.00233808j -0.0179763-0.0199092j 0.0045981+0.0157788j -0.042058-0.020384j 0.0143461+0.0299984j 0.000618809+0.0199465j 0.0168634+0.0288502j -0.0247283-0.00958442j 0.0162243+0.0125057j 0.0281539+0.0069744j -0.0199819+0.00865612j 0.00506162-0.00502239j -0.0138233+0.0213591j -0.021723+0.014422j -0.0105529+0.0122344j -0.0140208+0.0143565j 0.0195263-0.010912j 0.00800617-0.0145302j -0.0185361+0.0199738j -0.0182554+0.0156355j 0.0120482+0.0283647j -0.000681227+0.0127384j -0.00755703+0.0242135j -0.00583271+0.0134109j -0.0133186+0.0307546j 0.00202875+0.00615764j 0.0152515-0.0081508j 0.0101689+0.00241811j 0.00541199+0.0200046j 0.00608712-0.0148288j 0.00562657+0.0068541j -0.00145012+0.0240427j 0.0141752-0.00634502j -0.00842673-0.0383691j -0.00012809-0.0231737j -0.0528184-0.00831404j 0.0238063+0.0336624j -0.00528974+0.00711362j -0.0050677-0.00780464j -0.0274781-0.0250107j 0.00756556-0.00231367j -0.00891174-0.01336j -0.00367826-0.0158392j 0.0277051+0.0278663j -0.0070488+0.0258033j 0.00502549-0.0122332j 0.0210022-0.0118997j 0.0126033+0.0355151j 0.00345218+0.030971j -0.0409004-0.0073511j -0.0276607-0.0211514j 0.00599969-0.0241414j -0.0475912-0.0349634j 0.0431174-0.0368837j 0.00553842-0.0322811j -0.0301421-0.0365276j 0.0151634-0.0593389j -0.00936845-0.0700008j -0.0574321+0.0156243j -0.0745746-0.0291321j 0.0109456+0.00495668j 0.0860794-0.0525015j 0.0918903+0.0241683j 0.00404043+0.00347541j 0.0347241+0.00238594j 0.0440565+0.00939189j -0.0390453-0.0381026j 0.0493731+0.00565043j -0.0325946+0.000699995j 0.085712+0.0994551j -0.0127212-0.0263523j 0.0601551-0.00643915j 0.00776278-0.0288669j -0.0204124+0.0163733j 0.0851838+0.149758j -0.230009+0.239915j 0.105281+0.0330393j 
-0.0584935+0.0941349j -0.0277217-0.154218j -0.111552+0.0331012j -0.0222685+0.0669066j 0.0483343+0.0722585j -0.103323-0.0743659j 0.0432788-0.10822j -0.111748+0.0230478j -0.0671959-0.112537j 0.209648+0.0639089j -0.0257845+0.221322j -0.149631+0.219338j 0.178326+0.00512217j 0.0783416-0.00207502j -0.0262184-0.0201317j -0.0514837-0.0221353j 0.00508605+0.00349599j -0.0082607-0.0560466j -0.0140692-0.0646234j -0.00972359-0.0104087j -0.0271572+0.0673349j -0.0200179-0.0624631j 0.0598269+0.0041999j 0.0196871+0.0452456j -0.103505+0.093146j -0.0592356-0.080866j 0.0872339-0.0688389j 0.0331117-0.033522j 0.0291983-0.0063269j -0.00508642+0.0426209j -0.0146975+0.0262341j 0.0151346+0.0331796j -0.00563535-0.00759517j -0.0336977-0.000543618j 0.0157048-0.00423233j 0.0137546+0.0199449j -0.0136805+0.0044389j 0.0528877+0.0558887j 0.00354757+0.00365708j 0.0183871+0.0112727j 0.0191712-0.013017j 0.0162468+0.0255683j -0.0124026+0.012645j 0.0387611+0.00752435j -0.0047602-0.0493465j -0.0015408+0.00932707j -0.0330602-0.0206995j -0.0347969-0.00178876j -0.0196484+0.0327536j -0.0185319+0.0343301j 0.00452047+0.013798j 0.0672108+0.0112322j -0.00647744+0.000575076j 0.0384727+0.00245216j -0.00768355-0.0427438j 0.00403732-0.0373068j -0.00247946-0.021768j -0.00654333-0.0333872j -0.013046+0.0096135j 0.0137207+0.0209724j 0.0279637+0.021826j 0.0306505-0.104067j 0.0183863-0.0248353j 0.0680164-0.0407715j -0.0195703-0.0238833j 0.00654977+0.00434415j -0.0154494-0.000802566j -0.0426275+0.0380542j 0.00077611+0.0120727j -0.0025916-0.0122565j -0.0502663+0.0196845j 0.00168364-0.0281494j -0.037589+0.00192064j -0.0561598+0.00811337j -0.0307934+0.00681839j -0.018512+0.0326884j -0.0181038-0.0208229j 0.0161453+0.00430199j 0.00624777+0.0119086j -0.00801492+0.00456072j -0.00533447-0.0147927j -0.024674-0.0103048j -0.00124779+0.02802j 0.00381162+0.0134719j 0.0119163+0.017279j -0.026604-0.00377981j 0.0141414+0.0171115j -0.0240211-0.000596321j -0.0119145-0.0238026j -0.00731956+0.0016951j 0.0237469-0.0160039j 0.0106643+0.00591354j -0.0143502+0.0365899j -0.0210188+0.00340161j -0.00528033-0.00281607j -0.0217222-0.0269805j -0.0060776+0.0135722j -0.00367946-0.0387046j 0.0354542-0.0200499j -0.00330928-0.00917109j 0.00125122-0.0169964j 0.000386859+0.0168997j -0.0126329+0.00148595j -0.00920252-0.00883158j -0.0169286-0.00508846j -0.00780671-0.0229877j 0.00749196-0.00128264j -0.0211286-0.0154774j 0.0350063-0.0151595j 0.00382814+0.00576157j 0.00115437+0.00985058j 0.00376165+0.0409763j -0.0109626-0.0434889j -0.00164375+0.00725995j 0.0211145+0.0022191j 0.0150119-0.00876943j 0.00318034-0.0027724j -0.024321-0.0327022j -0.0120095-0.0192141j 0.0119191+0.00295772j 0.0198178+0.0037012j 0.00721896-0.0256297j -0.0315735-0.00993369j -0.0138726-0.0159318j 0.0125463+0.0473489j -0.00629609-0.00419616j -0.033618-0.0198034j 0.00168497+0.0110034j -0.0501655-0.0312562j 0.0118606-0.0235434j 0.0184448-0.0156789j 0.00904306-0.0311296j -0.0244592+0.0129357j -0.0373923+0.0274743j -0.0162526+0.0224617j 0.0151241+0.0142219j -0.0281471-0.0256785j -0.0170003+0.0238718j -0.036823+0.0157882j -0.100181-0.0227744j -0.050761+0.00758097j 0.022354+0.0912728j -0.076512+0.0518197j -0.0169321-0.0181709j -0.0420702-0.0549574j 0.011633-0.0682796j -0.0179099-0.0191513j -0.00290605-0.0332873j -0.0418127-0.00260474j -0.029914+0.00952803j 0.035232-0.00529138j 0.0185062+0.0746566j 0.0293072-0.0669733j -0.0152848+0.0169812j -0.0200964+0.0188809j 0.0646998+0.00428873j -0.0498156-0.140856j -0.0388283+0.0114999j -0.121579-0.0393192j -0.230698+0.26071j 
0.0367571+0.00369343j 0.0285266+0.0573781j 0.110509+0.086873j 0.056085+0.0540291j -0.331311+0.135753j 0.156114+0.319353j -0.0795448+0.217588j -0.315219-0.0760561j 0.221835+0.0889321j -0.0786226+0.375724j 0.12677+0.142076j -0.132337-0.0820636j 0.219591-0.105311j -0.0289641+0.0196097j -0.00530166+0.0122718j -0.0216873+0.0196325j 0.0468248+0.00781134j -0.020109+0.0260412j -0.0473197-0.0210885j 0.0462599-0.0277234j 0.0156761-0.0126411j -0.0525603-0.0531296j 0.0283908-0.0688485j 0.00704044+0.0241496j -0.0102036-0.011105j -0.0336256+0.0257181j -0.0377828-0.0229576j 0.0118063-0.0149599j -0.0282864+0.00618805j 0.0026337-0.0129046j 0.0109202+0.00280335j -0.00323627-0.0092406j 0.00111082+0.00757926j 0.00726295+0.0025344j -0.00412322+0.00416116j -0.00311928+0.0136625j -0.00993017-0.00473242j 0.00434768-0.036993j 0.00724649-0.0104527j 0.0182714+0.00248401j -0.00979498+0.00790708j -0.0214691+0.00613257j -0.00230345+0.0110223j -0.010137+0.0149452j -0.0224004+0.00246956j 0.0252087-0.0289308j -0.0154133+0.0112576j -0.0281092+0.0055218j 0.0218522+0.00909217j -0.0373831-0.00327698j 0.0471643+0.00456388j -0.021224+0.0100302j 0.00376091+0.00671317j 0.0278456+0.0255775j 0.00616792+0.0282866j 0.00137751+0.0286252j -0.0188692-0.0358238j 0.0123707+0.0105902j 0.0209066+0.0213632j 0.01765+0.00825889j -0.00605752-0.0212982j -0.00247881+0.000541059j -0.00825675+0.00653564j 0.00332963-0.00239479j 0.0053608-0.00552068j -0.00287601-0.00208716j -0.00791136+0.0090662j 0.0142145-0.0064223j 0.0136633-0.00506748j 0.000130688-0.0020333j 0.00353026+0.0111361j -0.00414341+0.012248j -0.00774651-0.00537319j 0.012701-0.00351431j 0.000840941-0.00534759j 0.0140797-0.00297873j 0.00259581+0.00780105j 0.00242814-0.00599139j -0.00372896-0.00616956j 0.00108284-0.00914991j -0.000232923+0.00213031j 0.0112568+0.00111175j 0.0100008-0.00588987j 0.00606923-0.0125695j -0.00385707-0.015067j -0.00720966+0.0042431j -0.0078967-0.00130291j 0.00218398+0.00209329j 0.000780911-0.00754019j -0.00758246+0.00345276j -0.00478079-0.00629354j -0.000353998-6.38782e-05j -0.00281297-0.0180398j -0.00995186-0.00230589j -0.00814281+0.0051484j 0.00865626+0.0160715j -0.0106669-0.0120345j -0.00135801-0.000123777j -0.000923272-0.000222712j -0.000631815-0.000291816j 0.0110509-0.00235419j -0.0156272+0.0260811j 0.0038593-0.0148208j -0.0105552+0.00630281j 0.011254+0.00789749j 0.000865155+0.0113349j 0.0228596+0.0128112j -0.0071525-0.0258393j 0.00918035+0.011774j 0.0283473-0.00180839j -0.011449+0.0048242j -0.0112318+0.0103254j -0.00730247+0.00854912j 0.00592689-0.0107502j 0.00896275+2.97934e-05j -0.00979411-0.0260832j 0.00153618-0.0106162j 0.00623293+0.0139678j -0.010003+0.0148564j -0.0185409-0.0223317j 0.00971434-0.00661835j -1.82683e-05+0.00512935j 0.00422499+0.00279058j 0.0142572-0.0212247j -0.000130376-0.010462j 0.00701087+0.00169919j -0.00890761+0.0187966j -0.0107952+0.00390022j 0.00834203-0.010123j -0.00941383+0.00694615j -0.00354566-0.0110874j 0.0115589-0.003206j 0.0164244-0.0139032j 0.00935648-0.00188679j -0.00608949+0.000123544j -0.00734491+0.00867533j 0.0110098-0.00034101j 0.00427112-0.00319906j 0.0193029-0.00605457j 0.00250195-0.0016667j 0.0177829+0.00327418j 0.00957143-0.0223824j -0.000897709+0.00256132j 0.00653509+0.00974869j 0.00219694+0.0194272j -0.00594954-0.00130814j 0.00533344+0.00712072j 0.00389282-0.0130388j -0.00257205+0.00271629j 0.00907985-0.00252095j 0.000204932-0.0012062j -0.0015913-0.0168056j -0.00318362-0.00375267j 0.00646087-0.00639826j 0.00564929-0.00863569j -0.000295372-0.0168437j 0.000691794+0.0268385j -0.00595771-0.0100985j 0.0212253+0.00554398j 0.0302747-0.0368476j 
0.0241996+0.00413861j -0.00705845+0.0219058j -0.0122171+0.000707421j 0.0209957+0.0245692j 0.144355-0.0845168j 0.0434777+0.200621j 0.432805+0.166413j -0.443956-0.137372j 0.154405+0.20895j 0.258709-0.50738j 0.00551704-0.0130946j -0.140234-0.0219974j 0.0927482+0.00692889j -0.0166942-0.00395425j -0.0143638+0.0120625j 0.0269216-0.027266j -0.0391358-0.0487125j -0.0445945+0.0747231j -0.0432974-0.0732177j 0.000147447+0.0200144j 0.0154796+0.0250179j -0.0353757+0.00197415j -0.0468121+0.0494304j 0.0303072-0.000341313j 0.0255602-0.0373363j -0.0152468-0.0770092j -0.0265689+0.0259973j 0.00274487-0.00674586j -0.011682-0.000898688j 0.00707199-0.00836871j -0.00449206+0.00343486j -0.00562692-0.00938647j -0.00953175+0.0099355j 0.00681555-0.0046485j -0.00323752+0.0138648j 0.00175015+0.00374634j -0.00399111+0.00177954j 0.0100899+0.00269368j 0.0150735+0.0100435j -0.0192778-0.0423804j 0.00366748+0.00970005j 0.0249593-0.0269626j -0.0383369+0.0183696j -0.0135132+0.00140126j -0.0218996-0.0199243j -0.0256032-0.030336j 0.0163982+0.0151976j -0.00738424-0.0128669j 0.00135562-0.0204744j -0.0108308+0.00412762j 0.000752174+0.0105868j 0.00697203-0.0122124j 0.0174021-0.010587j 0.0105455+0.000244507j 0.0269188+0.0155728j -0.00791879+0.00625445j 0.00136827-0.0148237j -0.00586338-0.026418j -0.022676-0.0219837j -0.0322936+0.0130003j 0.0169163-0.028312j 0.00833216-0.00292491j -0.000349394-0.0135625j -0.0258244+0.00739058j 0.0179527-0.00641049j -0.00150732+0.000137008j 0.0103026-0.00770869j -0.00128373-0.0013207j 0.00180382-0.00613117j 0.00123514+0.00349181j 0.00872121+0.00119681j 0.00554047+0.00126694j -0.000159021+0.00516851j 0.00391073-0.00327771j 0.00478184-0.00263588j 0.00207607-0.000617518j -0.00251439+0.00608066j 0.00082192-0.00170892j -0.00461115+0.00166988j -0.00344791-0.0095234j 0.00187261+0.00135273j 0.00350945+0.00493686j -0.00587424-0.000168593j 0.00459074-0.00732559j 0.00752498-0.0132841j 0.00273171+0.00339202j -0.0087698-0.00760064j 0.00826297-0.00213924j -0.0147119-0.0055276j 0.00489609-0.0143244j 0.0057504+0.0171266j 0.00413006+0.0197403j 0.00799367+0.0183239j -0.00290015+0.00841318j 0.0137867+0.00550798j 0.000727997+0.0193555j 0.0297059-0.0170998j 0.0116126-0.00549133j 0.00586536+0.00378099j 0.00778203-5.12802e-06j 0.0153666+0.0202131j 0.0148492+0.0116065j -0.0123136-0.011034j -0.0038247-0.0075558j -0.00193058+0.00480686j 0.00968592+0.00308876j -0.00102713+0.00188691j -0.00300278+0.0172326j 0.00122214+0.00029881j 0.00358907+0.00436963j -0.00855124+0.00274145j -0.016736+0.00490271j -0.0158501+0.00634574j -0.016332-0.00344928j 0.00636008-0.00276834j -0.00371608+0.00260974j -0.00160816+0.00673515j -0.00659104+0.00481071j -0.00508998+0.001473j 0.00167608-0.000363351j -0.00381459-0.00912492j 0.00293526+0.0051879j 0.0157515+0.00583541j -0.00815983-0.0092747j -0.00099814-0.0115847j -0.00970083-0.00699307j 0.000249499+0.00237042j -0.0071836-0.0259357j 0.0129795-0.0143876j 0.0165708-0.0152995j 0.00167025-0.00840965j -0.000160685+0.00543188j 0.0159351+0.000331374j -0.0185575-0.0170459j 0.02125-0.0015954j -0.00996483-0.00282571j -0.00906201+0.0179579j 0.00493032-0.00650795j 0.000671906-0.00425203j 0.0146095+0.00682828j 0.00619388-0.00514406j -0.00889246-0.00332784j 0.00463797-0.0034666j -0.0116034-0.00215557j -0.00229338+0.0215498j 0.00219647-0.00143023j 0.00334118+0.00213339j 0.00225282+0.00123329j 0.00224309+0.00834643j -0.0039522-0.000205032j -0.00363865-0.00448222j 0.0035047-0.0108218j -0.00169448+0.00453157j -0.00284223+0.00167718j 0.00181736-0.000566096j -0.000880341-0.00346462j 0.00846448+0.0109587j 0.00541761+0.00143154j 0.0123021+0.0031079j 0.019453-0.0253466j 
-0.0381911-0.0566064j 0.0455521-0.0195812j 0.0562576-0.12981j 0.0380353-0.079592j -0.00510875+0.260469j 0.415136+0.129242j -0.198779+0.323226j 0.35691+0.0240284j -0.0748466-0.0411892j -0.0699498-0.306887j 0.22539-0.0914747j 0.0213807-0.0677674j -0.0998911-0.040038j 0.0642552-0.00238902j 0.0417942+0.0215944j -0.0302958+0.0138672j 0.0392391-0.112849j 0.104933-0.00252156j 0.000610667-0.0340655j -0.0398526-0.029499j -0.0108046+0.0356973j -0.030748-0.0152384j 0.0305974-0.00384318j 0.00688361+0.00875012j -0.0325066+0.0391495j 0.00698628-0.0214242j 0.0176265+0.0195746j -0.013748-0.00111653j 0.0290645+0.0332989j -0.0168414+0.00565145j 0.00392165-0.0148101j -0.00561598+0.0100304j 0.00268673+0.00318056j 0.00436565-0.0155795j 0.010936+0.01259j 0.0102159-0.00904404j -0.0170284+0.00847589j -0.0368895-0.00338877j -0.00692987+0.0111702j -0.00149028-0.0224536j -0.0132965+0.0166226j 0.00249013+0.0181857j 0.012074+0.0244713j -0.0201372+0.0386921j -0.00441188+0.0117504j 0.0459511+0.0123135j -0.0288586+0.0129727j -0.0178691-0.00924343j -0.0016638+0.00435897j -0.013261-0.0128798j 0.00845968-0.00902303j 0.0133394-0.0367244j 0.00285933-0.041726j -0.0182853+0.00056512j -0.0104742-0.016459j 0.0198636-0.0307034j 0.0107141+0.00334129j -0.0165348-0.00964804j -0.00561681-0.0152656j -0.00177429-0.00625831j 0.00042642+0.00599368j -0.00024058-0.0189927j 0.0218922-0.0154102j -0.00303472-0.00767522j -0.010687-0.00986674j -0.00277249+0.00452491j 0.00526504+0.00462104j -0.011593+0.00366448j -0.00304566+0.00462546j 0.00680561+0.00285513j -0.00334146-0.00728751j -0.0124027-0.0047586j -0.00565962-0.00439597j -0.00453114+0.00226047j -0.0164662+0.0103407j -0.0041428-0.0143165j 0.00667105-0.0166201j 0.002799-0.00832985j -0.00156195+0.00537314j -0.0103328+0.00204523j -0.00261635+0.000544071j -0.00450801-0.00997412j -0.0089872+4.79995e-05j -0.0216513-0.00377228j -0.00296189+0.00610098j 0.00293487+0.00162002j 0.00124855+0.00619374j -0.00719569-0.00185725j -0.0126591-0.00396098j -0.00277504-0.005723j 0.000274145+0.0205935j 0.00423751+0.00183382j -0.0207051+0.0165719j 0.00977053+0.011929j 0.00798031+0.00394356j 0.00584677+0.00592753j -0.0140369-0.00754058j -0.00146636+1.07697e-05j -0.0228378-0.00665351j -0.0123942-0.000286879j 0.00711656-0.0100077j -0.022104-0.0057663j 0.00503793-0.0187596j 0.0227722-0.00325778j -0.009076+0.00906929j -0.00732165-0.0201038j 0.0231193+0.0174057j -0.00152175-0.00808464j -0.00588193-0.00892567j 0.000465943+0.00571903j 0.0062778-0.00265182j 0.0196279-0.00391121j -0.0207666-0.00997402j -0.00248875+0.00194231j -0.023654-0.00235265j -0.0138629-0.0149978j -0.00605614-0.0162719j 0.00146747+0.0107259j 0.0141788-0.0242945j 0.019908-0.011836j -0.0102952-0.0164932j 0.00104262-0.00209282j -0.00295934-0.00919588j 0.00455953+0.00567415j -0.0111286+0.00037946j -0.0155149+0.00251855j -0.00141905-0.00609542j 0.0183602+0.00427985j -0.0159942-0.00909227j 0.0156359-0.00144428j 0.00371024-0.00735076j -0.010009-0.00866931j -0.00422194+0.00835284j -0.0116879+0.0164037j 0.00221952+0.0194016j 0.00230665+0.00569906j -0.00864326-0.0019032j -0.00631236+0.00559715j -0.00971723+0.0079356j -0.00747409+0.00188483j -0.0127915-0.00020814j 0.0063267+0.0260657j -0.00396785+0.0126486j -0.00280443-0.0119206j -0.00774254-0.014174j -0.0115413-0.00432456j -0.0101412+0.00362381j -0.00430339+0.0067682j -0.00184165-0.0119207j -0.00712117+0.00638684j -0.00474635-0.00612382j 0.00309733+0.0177744j -0.00430015-0.0210015j -0.00540249+0.0127107j -0.0054187-0.00564202j -0.000600259+0.0217848j -0.00826779-0.0295781j -0.0077747-0.0116627j -0.00060353-0.0341123j -0.0512431+0.0403331j 
-0.043343-0.0867144j 0.0335861-0.00965355j -0.0607041-0.106182j -0.139404+0.0567437j 0.0600006+0.0741294j -0.0677638-0.0373445j -0.100946-0.124827j 0.118901+0.0675799j -0.202195-0.17226j 0.299705-0.168627j -0.0992691+0.27363j -0.219675+0.124444j 0.110716+0.22411j -0.0533598+0.111674j 0.0283494-0.00330213j 0.0215401-0.00205804j -0.0237344+0.00538136j -0.0251446+0.0169105j 0.0298847+0.0093627j 0.0170896-0.0174281j -0.0138173-0.120439j -0.06417+0.0606512j 0.0243341+0.0149452j -0.0293575+0.0667937j 0.0592836-0.0219159j 0.0280251-0.0111239j 0.00891728+0.0160996j 0.000655653+0.0125495j 0.0395016+0.00330863j 0.0232666+0.0268906j -0.0200684-0.0211211j -0.0222837-0.020652j 0.0266788-0.0319481j -0.0035215+0.00458761j -0.01915-0.0200922j 0.0181102-0.00135553j 0.00180612+0.0152445j -0.0503526+0.0180804j 0.0180423+0.0100372j -0.00336593+0.00254329j -0.0113091-0.00932156j -0.0190665-0.0166307j -0.0111035+0.00509665j 0.000724093-0.0334273j 0.0420383+0.0646007j -0.0246398-0.0250587j 0.00897008-0.00626665j -0.0418588-0.0133613j 0.0273303+0.0123471j 0.000649097-0.0142697j 0.0085746-0.0192314j 0.00690707+0.000699759j 0.0268052+0.00648864j -0.0256813+0.00578468j 0.0291525+0.00219989j -0.0135063+0.0421804j -0.0122516+0.03788j 0.0227135+0.0332282j -0.00324568-0.0239404j 0.0165134+0.00251141j -0.00852114-0.0244398j 0.0216508+0.0444261j -0.0044877+0.0107073j -0.0118371+0.0446187j 0.0383485-0.0137756j -0.00172209-0.0269861j 0.0135036-0.000405871j 0.0244479-0.0054832j 0.00413657-0.00789555j -0.0331456-0.0137158j -0.014368-0.00383165j 0.0197287+0.0121982j 0.0462193-0.00125454j 0.0391821-0.023057j 0.0133334+0.0152323j -0.0238285+0.00866148j -0.00391643-0.0040727j -0.013047-0.00133237j -0.00789281-0.00118595j 0.0122833+0.00706648j -0.00397397+0.0109859j -0.00886418-0.000756699j -0.0195924-0.0146954j -0.00277227+0.0173353j -0.0033777+0.00690501j 0.00460608-0.00127539j -0.0278355-0.0122026j 0.0142839+0.000955171j 0.00468122+0.0195494j 0.00594604+0.00526796j -0.0107457-0.00173168j -0.00392027+0.0186494j 0.00716178+0.00978779j -0.00497828-0.00606721j -0.015204-0.0134517j 0.00978855-0.00901941j 0.00721985+0.00460133j -0.00623505+0.0139013j 9.90317e-05-0.0011444j -0.01227-0.0150016j -0.0158856+0.0104885j 0.0142185-0.0191005j 0.00715937+0.00473241j -0.0219836+0.0100099j 0.00683542+0.00324992j 0.0260931+0.0230642j -0.00202403-0.00302178j -0.0197227+0.00412129j 0.00411824-0.0228888j 0.0114711-0.00782039j -0.0148676-0.00460086j 0.00971036-0.00310829j -0.00524167+0.0245607j -0.00312365-0.000962883j -0.0153184+0.0289907j -0.0164983+0.00376713j 0.0130691-0.0158543j 0.00444861+0.0159527j 0.00584778+0.0314571j -0.00412597+0.00518817j 0.0118124-0.0168277j 0.0173742+0.0238805j 0.0194223-0.0214095j 0.022544-0.00207807j -0.00865438-0.0207992j -0.00341518+0.0242827j 0.00887105+0.00675755j -0.00125363-0.00339048j 0.0253233+0.0126987j -0.0243436-0.0111692j 0.00161089+0.0258974j -0.0198272+0.0124576j -0.00474785-0.00267009j 0.012732-0.0333188j -0.00947245-0.0137769j -0.0301051-0.0282007j 0.0229398+0.023846j 0.007799-0.00340298j 0.00443004-0.0194223j 0.0423482-0.0282997j 0.0214707-0.017833j -0.0446441-0.0446477j 0.0134206-0.0402119j 0.0138703-0.0080075j 0.0489734+0.0303208j 0.0310623+0.0513871j 0.0409027-0.0112462j 0.0214839+0.0277337j 0.0242097+0.0475155j -0.0148987-0.00621828j 0.00601519+0.0336216j -0.0341578-0.0368315j 0.0133737+0.0855369j 0.00394177-0.00761787j -0.00450285+0.0440508j 0.00346832-0.02275j 0.0547927+0.0613315j 0.0504269+0.0417568j -0.00974262+0.0886735j 0.151774-0.126373j 
