-0.105909-0.0370861j 0.0376735-0.108778j -0.0477874-0.0757436j -0.0643599+0.0104693j 0.161408+0.0378142j -0.153993-0.193603j 0.249843-0.134087j 0.00930689-0.044181j -0.0299584+0.0813504j 0.0136588-0.0295271j -0.123396+0.195082j -0.0179215-0.125588j 0.0966116+0.117367j -0.0261251+0.0147653j 0.0394354+0.0820852j 0.0373839-0.138577j -0.134674-0.152147j -0.091954-0.0994529j 0.110898+0.127198j 0.13071-0.00225889j 0.0554924-0.0496848j 0.00643343+0.0893123j 0.0868346-0.0891314j 0.0718093-0.203516j 0.119625-0.0142659j 0.172044-0.187149j 0.0640909+0.0233692j 0.130841+0.226379j -0.219434+0.0671121j 0.0403576+0.129123j -0.0430489+0.0118671j -0.0212167+0.0914377j 0.0180878+0.0923603j 0.00448274+0.0503514j -0.0623921+0.12944j -0.0300903+0.059925j 0.052646+0.0619903j -0.00684413-0.0417969j -0.0645373-0.116127j -0.00691935-0.0435084j -0.0892423+0.0383551j 0.00594815+0.0285116j -0.191939+0.123042j -0.0179015+0.0151897j 0.114932-0.014004j -0.0103713+0.0365079j -0.262376-0.0992878j -0.000146923-0.0382391j 0.0359895+0.079826j -0.0145105+0.0235989j -0.0351346-0.024682j -0.0481993+0.00272156j 0.0110076+0.042707j -0.0252567-0.0231613j 0.0203607-0.00551401j 0.044733+0.0160909j -0.0283-0.00989248j -0.0239889+0.0358812j 0.0421171+0.0171342j -0.0298482-0.0158978j -0.00833299+0.0467029j 0.0186515-0.0252359j -0.0176397+0.00489817j -0.0227887-0.0109597j 0.00458277-0.0114406j -0.0440404-0.0267488j -0.0134207-0.00884864j -0.00770887+0.00571529j -0.00600012+0.012395j 0.00254858+0.00031081j 0.0210909-0.00358633j 0.0134141-0.0156546j 0.0179894+0.0180054j 0.00787557-0.0130672j -0.0249326+0.0143483j 0.010214-0.00550562j -0.00260219+0.00352827j -0.0160539-0.00959749j 0.00508822+0.00590261j 0.011855+0.0052901j 0.0113845-0.0107463j -0.00147292+0.0151411j -0.00513746+0.00287236j -0.00308952+0.00934031j 0.0134334+0.0154173j 0.019294-0.0161286j -0.0180244-0.00592771j 0.00865759+0.000706684j -0.0141213-0.0102127j -0.00147021+0.00807919j -0.0356913-0.018003j -0.0233328+0.00630354j -0.0014182-0.00583446j 0.019502-0.0142628j -0.00861749+0.019461j 0.00100496-0.00659332j -0.0127604+0.00697721j 0.00581344-0.00532583j -0.00461149-0.00318555j -0.00708555+0.00732725j -0.00514121+0.00239298j -0.00496269-0.00745307j -0.00895657+0.00441967j -0.00850646-0.00203474j -0.0155012+0.0223953j -0.0063302+0.00686232j 0.000173325+0.00735131j 0.0119188+0.000499106j 0.014633+0.00352019j -0.00452273+0.00066816j 0.0242438+0.0223721j -0.0200718+0.0163213j -0.000472637+0.000300856j 0.00176792+0.00506394j -0.0246415-0.00515068j 0.00570902-0.0072877j 0.00725201+0.0118597j 0.00284264+0.00713488j -0.0149424+0.0055095j -0.0013366-0.000903567j 0.00948311+0.00632477j -0.00294111+0.000111567j -0.0171002+0.00520114j 0.00291247-0.0321446j 0.00471185-0.0116902j 0.0311765+0.012245j 0.00932241-0.0339507j -0.00880982-0.0289471j -0.0126091+0.00125949j 0.00340314-0.0468441j -0.0411862-0.00231382j 
-0.169195-0.0396012j 0.0366968-0.194139j 0.0994117+0.092669j 0.148418-0.0771377j 0.00257025-0.0481031j -0.0547727-0.00998684j 0.0200583-0.00375041j 0.0234657-0.0593732j -0.0207485-0.0247661j -0.074944-0.0285764j 0.0713703+0.00555632j 0.0523361-0.0147694j 0.0261606-0.0484495j -0.0445093-0.11993j 0.0298531+0.0414861j 0.0157139+0.084572j 0.0840371+0.0785632j 0.0535151-0.115411j 0.00794615-0.0294098j 0.0462336-0.0485347j 0.0441944-0.0199586j 0.0242288-0.00712012j 0.0132902-0.108411j -0.0200698+0.0580424j 0.0132077+0.0973144j -0.114805+0.05464j 0.0117192+0.0219904j -0.0240526-0.0366881j -0.0348124-0.0203043j -0.0390126+0.0694894j -0.0826562+0.105045j 0.05747-0.0633199j -0.110411-0.0613907j 0.162672-0.0275917j 0.030985-0.0286411j 0.0279881-0.0318063j 0.111123+0.0475251j -0.0713952+0.126602j 0.208576+0.0745895j 0.205886+0.0120211j 0.0559976+0.138965j 0.0877023+0.0385073j 0.0493747-0.0885414j 0.0562439-0.0880099j 0.0456938-0.00944702j 0.105812-0.0120196j 0.0205339+0.0666974j 0.195535-0.0606483j -0.116465+0.0304953j -0.0525288-0.108356j -0.0611986+0.0381055j -0.0322257-0.181814j 0.0383307-0.0666532j 0.0889023-0.101435j 0.0140202-0.0439854j -0.00347976+0.0210451j -0.051059-0.048722j -0.0745983+0.135142j 0.0694426+0.0413708j -0.0675507+0.0128092j 0.0333462+0.151145j -0.124301-0.0304205j -0.0641068+0.00841691j -0.0496677-0.0708531j 0.00316081-0.0534204j -0.12236-0.0868167j -0.0776357-0.0489927j -0.0473751+0.0761335j -0.00526134+0.0449475j -0.0231678+0.0391639j 0.00489064-0.0174978j 0.00546189+0.0290236j -0.00103903+0.0314271j 0.0168369-0.076233j -0.00537332+0.0199262j 0.0151956+0.000282833j -0.023424+0.0100125j -0.0673054-0.00171803j 0.0121047-0.0281562j 0.0107437+0.00905253j 3.70624e-05-0.0322455j -0.017579+0.0249267j -0.0683133+0.0261191j 0.00137147+0.0440651j 0.0187359+0.04582j 0.0273968-0.0301793j -0.00781708-0.0363646j -0.00393963-0.025458j -0.0491103-0.0196775j -0.0175555-0.0409316j -0.0172084-0.0116445j -0.047423+0.0307404j -0.00113381+0.00253142j -0.00460121+0.00159736j 0.0228405+0.0646554j -0.0194409-0.00311269j 0.0356208-0.0255743j 0.0141294-0.0114633j -0.0132895-0.00769282j -0.00938608-0.0106271j -0.00640517-0.0086028j 0.00105321+0.0101393j -0.00744597+0.0241593j 0.0120151+0.00168057j -0.00317792+0.004599j 0.0162848+0.00274795j 0.0189808+0.0485394j 0.0185533+0.00984262j 0.0177138+0.0273092j -0.00578386-0.0117415j 0.00483432-0.0120358j -0.0193596+0.0397049j 0.00701957-0.0113037j -0.00414436+0.0181472j -0.0268795-0.017829j 0.0379324+0.00867454j 0.0226418+0.0253814j -0.0463501-0.00533777j -0.00046749+0.00673144j 0.00234362-0.00637911j 0.015719+0.0166276j -0.00151567-0.0372646j -0.0270892+0.0159753j -0.00665904-0.0492635j -0.0340141-0.00532988j 0.0375563-0.0214244j -0.00932221-0.0294646j 0.00106538-0.00805718j 0.0329905-0.0301824j 0.0430362-0.134164j -0.107193-0.047377j 
0.0661582-0.0929017j 0.094844+0.0737784j 0.145929-0.0617771j -0.0800587-0.176508j 0.0345797-0.117433j -0.0759189+0.0212012j -0.00442101-0.0759174j -0.0880117-0.0524023j 0.00702517+0.00558173j -0.000921739-0.0207225j 0.149796-0.0470593j 0.119358-0.109626j 0.0417981-0.0981608j -0.0291422-0.0994488j 0.0284748+0.0513626j -0.0030306-0.0446154j 0.0117016-0.0509025j 0.0732061+0.0287681j 0.00313092+0.00763767j 0.0227969+0.0594302j -0.0742715-0.00739112j 0.0252275+0.00685854j 0.0916344+0.139535j 0.0733824-0.0271758j 0.0235627-0.0389768j -0.0151415+0.0103015j 0.0655449+0.0751635j -0.0229134-0.0876418j -0.0492744+0.0301766j 0.160205+0.0156057j 0.0778785+0.0943997j -0.0432739+0.186399j 0.142377+0.0583593j -0.0421043-0.0530863j -0.0301526+0.0259337j -0.00797355+0.00332518j -0.026299+0.0545678j -0.157216-0.0119921j 0.109417+0.0772858j -0.0114388+0.0443536j -0.0483209-0.109362j 0.0742268+0.0400773j -0.0338929+0.0713129j 0.0582909-0.135412j -0.0887492-0.0678254j 0.0519748+0.0280325j -0.00583509+0.00576335j 0.0816694-0.137625j -0.0507217+0.0176219j 0.129599-0.325217j -0.0688555-0.094898j 0.137768+0.016701j -0.205098-0.0450294j -0.189527-0.0854837j -0.108719+0.0151957j -0.018951+0.0810068j 0.0632055-0.0064225j 0.0248305-0.195504j 0.0545586+0.0599118j 0.0278235-0.0459176j -0.119006-0.0463905j 0.0163227+0.0502607j -0.0252266-0.0765748j 0.0353633+0.0404115j 0.0743866-0.0398759j 0.0642354-0.0225475j 0.0156553-0.0335593j 0.0588211+0.0291023j 0.011984+0.0114927j 0.0065665+0.0265798j -0.00345639-0.0303399j 0.00701586+0.0136802j -0.0146264+0.0135098j -0.0662991+0.0475235j -0.00400897-0.0101907j 0.00780416+0.029919j -0.0222139-0.0232582j -0.0134879-0.037538j -0.0322151-0.0154078j 0.0116555-0.000580381j -0.0409945-0.0132106j -0.0362813+0.0106067j -0.0375333-0.0576634j -0.018202-0.0322541j -0.00943284-0.00477922j -0.00867588+0.0282936j -0.0298309-0.0178209j -0.00260877+0.0228418j -0.0104329+0.0141251j 0.0184496-0.00763689j 0.00120459-0.00811621j -0.00829105+0.0247712j 0.0478617-0.000954388j -0.00021558-0.00522845j 0.00851746-0.0122198j 0.00953648+0.0179613j 0.00513976-0.00216605j -0.0135976+0.0202175j -0.0216079-0.00356667j 0.00703517-0.00592229j -0.0256025+0.00335102j -0.0207821+0.0152146j -0.05268+0.0267943j 0.0150827+0.00543699j 0.0174305-0.0076252j 0.0241716-0.0137389j -0.0120873-0.00524342j -0.000720868+0.0100639j 0.00959112+0.00406511j 0.0211365-0.0182332j -0.0341574+0.00971384j 0.0115482+0.0224944j 0.00448906-0.0166297j 0.0089034+0.027425j -0.0111372+0.0414545j -0.00240206+0.0251801j 0.00586963-0.00240739j 0.00862102+0.0488437j 0.011534-0.0015235j -0.00477721-0.0147234j 0.025569-0.0112846j -0.0233161-0.0206581j -0.0147734+0.00393114j -0.0192433-0.0124073j 0.00184896+0.0480367j 0.0119956+0.0125449j 0.0114096-0.0121523j 0.0729925+0.0147198j 0.00322549-0.0628168j 0.0364545+0.0432255j 0.0366982-0.0398419j 
0.00138951+0.117084j -0.118227+0.00607329j -0.0527174+0.0216513j 0.00291267+0.0594781j 0.0133572+0.0663278j 0.0333496-0.050494j 0.0153683+0.027968j 0.0780315+0.0355043j -0.0429996+0.0193151j 0.0123659+0.0771673j -0.0409237+0.0146249j 0.0483115-0.0496667j 0.0543442-0.0293148j 0.00618033-0.0657911j 0.0302367+0.0141925j 0.0187509+0.0178913j 0.00716955+0.016531j 0.0340306+0.00183232j -0.00626777+0.0165014j 0.0254046+0.00494728j 0.00156708-0.0054237j -0.00924253+0.0111553j 0.029971+0.0196498j 0.00460591+0.0317936j -0.0352776+0.0195902j -0.00298955-0.0437096j -0.0155924+0.0402234j -0.00710504-0.00715198j 0.0389076+0.0101827j -0.00384407-0.0983796j 0.027258+0.100743j 0.0513281+0.0585115j 0.11841-0.0199485j 0.0570901+0.00391272j -0.0235269+0.0212572j 0.0328989-0.0295448j 0.0368474+0.0661768j -0.0961353+0.00571705j 0.0652988+0.0126946j 0.0321262-0.00707847j 0.00133844-0.0238466j 0.0938517-0.00968561j -0.0170664+0.0179072j 0.0344182-0.0496363j 0.00553487-0.0157182j 0.0126995+0.0139065j -0.0236355+0.019715j 0.0619399-0.0668616j -0.080828+0.0240822j 0.0155582-0.0938561j -0.00144356-0.0409067j -0.0209525-0.0342107j -0.0238348-0.042598j -0.0436289-0.0616842j -0.0199068-0.0908737j -0.0247906+0.0332273j -0.0342803-0.0695217j -0.0639826-0.00481657j 0.069569+0.00922328j -0.0204958+0.00311396j 0.0642701+0.0264524j 0.064111+0.013876j -0.0211534-0.00568194j -0.0710665-0.120889j 0.145306-0.0768044j 0.069101-0.0258054j -0.00152724+0.0751483j 0.0105918-0.088606j -0.0828392-0.00796854j -0.0057397-0.0556934j -0.0115411+0.00168283j -0.00662048-0.033233j -0.00780456+0.00592253j 0.0108815-0.0280317j 0.0294283-0.00528577j 0.0123411-0.0133568j -0.0227274-0.00177548j 0.0638972+0.00667002j 0.0441164-0.00555964j -0.0119753-0.0238986j 0.0411153+0.0471635j -0.0439638+0.0303761j 0.0470417+0.0320411j 0.0247733-0.0147757j -0.0691802-0.107264j 0.0153314-0.0241746j 0.00582711-0.174376j 0.128103-0.0478663j 0.0474398-0.0240545j 0.048621+0.0815529j 0.0214119-0.0136312j 0.0201998+0.0468459j -0.105398-0.0206882j 0.00568833+0.0400661j 0.0575985-0.00418775j -0.0286069+0.0158712j -0.0469926-0.0568503j 0.0210847-0.0166946j 0.0473094-0.00164949j -0.0217846-0.0394048j 0.0713537+0.0317576j 0.0316009+0.0316114j 0.135699-0.0122547j -0.0682322+0.00658252j 0.003056+0.0293835j -0.0364162+0.0217433j 0.0271151+0.00331057j -0.0113495+0.0255281j 0.0331247-0.0152217j 0.0286597-0.0349792j 0.0403902-0.047119j 0.0176786+0.025949j -0.0355983+0.0495505j 0.0152898-0.149836j 0.0532607-0.0675157j 0.0816854-0.00534726j -0.209058+0.0565279j -0.0170279-0.0483431j -0.00876544+0.0060969j 0.0562591+0.0245526j -0.0880321+0.0417002j 0.127761+0.11197j 0.00261992-0.105495j 0.0681993+0.0581602j 0.0199691+0.0257741j -0.0507884+0.0231178j 0.0153112+0.0487912j -0.149585-0.0287752j -0.0325468+0.192794j -0.14157-0.0355145j -0.0390322+0.153061j 
0.0441546-0.0589841j 0.0602102+0.052876j 0.0149253+0.0247843j 0.0320133-0.0201489j -0.000395143-0.0261696j 0.00205045-0.000203198j -0.0155405+0.0211768j 0.000277427-0.00268514j -0.00597241-0.01464j 0.0299758-0.0574741j 0.0297082-0.0118998j 0.0330903-0.000928174j -0.0216193+0.0183032j -0.037268-0.0588029j 0.0172458-0.0144973j -0.0300717+0.0196476j 0.0362838+0.0126011j -0.00461935-0.0240612j 0.0139912+0.00493766j 0.0262895-0.0399381j 0.0200659-0.0196379j -0.0209161+0.00954003j 0.00204182+0.00526136j -0.0285917+0.002656j -0.0335171+0.00444208j 0.0153461+0.00775858j 0.0215543-0.0210228j 0.0084907+0.0179444j -0.021038+0.019068j 0.00701079+0.00885706j -0.0144643-0.00344291j -0.00828489-0.0543915j -0.0805031+0.028919j 0.0266476-0.025282j -0.0217459+0.0576166j 0.0216862+0.0829607j 0.0308119+0.061955j -0.0264271+0.0173531j -0.0829698-0.0571158j 0.0966987+0.0109972j 0.0421603+0.0521296j 0.108976+0.012203j -0.0631007-0.0194594j -0.0320462+0.0254018j -0.0168188+0.0130913j -0.0369568+0.0109136j -0.0439934+0.00992391j -0.00169776-0.049462j -0.0232987+0.0266702j -0.0136392+0.00191036j 0.00138485-0.0174008j -0.0163294-0.001018j 0.0650168+0.00422512j 0.00325793-0.0128995j -0.01748+0.0199627j 0.0191265-0.100409j 0.072823-0.127858j -0.0378732+0.022216j 0.0876822-0.0482344j 0.0655041+0.104255j 0.00608244+0.0499526j -0.0157929-0.00368599j -0.0312614-0.130262j 0.0158428-0.0325642j -0.0389749-0.0498729j -0.119927+0.0365552j 0.0383909-0.0667822j 0.0401834+0.0437945j -0.145052-0.013168j 0.00444801-0.0841762j -0.0583611-0.0250709j -0.00274163-0.148587j 0.069574+0.0295135j 0.022709+0.00775242j 0.0346757+0.0263826j 0.146377+0.00243042j -0.0432162-0.0190875j 0.0266753+0.0978819j 0.0207486+0.0191385j -0.0519213+0.0305396j -0.0451057-0.0227142j -0.100823+0.136433j 0.0166143-0.062198j -0.0155198+0.0405895j 0.0375202+0.0399708j -0.0390985-0.0304184j 0.0263934+0.0736156j 0.00467422+0.025649j -0.0961026-0.141138j 0.1218+0.126416j -0.0240822-0.0281541j 0.00280813+0.016383j 0.0254742+0.0384886j -0.121841+0.0866524j -0.070535-0.0137292j -0.0496596-0.0050414j 0.000906747-0.078011j -0.163711-0.0387755j 0.0495218-0.0180301j 0.100866-0.00591696j -0.0323042-0.00844717j 0.0330749-0.00943309j 0.0400829+0.0429522j -0.0455622-0.0081193j -0.106438+0.0806134j -0.141442+0.150497j 0.106864-0.0781618j -0.225478+0.00457094j -0.0780118-0.0231929j -0.0326281+0.0639407j -0.0440768+0.0594368j 0.101437+0.0580914j -0.029801-0.178237j -0.00111509-0.0545836j 0.0572007+0.032516j -0.144134-0.0298864j -0.00222597-0.0897447j -0.0470176-0.150902j 0.0890531-0.0474646j -0.0592136-0.0932808j 0.0222964-0.0166119j 0.0381755-0.0534675j -0.0315267-0.0171673j -0.0190055+0.0536395j -0.069211+0.0466443j -0.0663231-0.0760813j -0.0828862+0.0827044j 0.0295758+0.064227j 0.00624403-0.0220981j 0.000995293+0.090595j 0.0773006-0.0075092j 
0.0375789-0.0485502j 0.0530958+0.0545181j -0.0919606-0.0302403j -0.0489458+0.0694088j -0.00803212-0.0207767j -0.0196919-0.00382041j 0.011643-0.0330332j -0.0128754+0.0235603j -0.0111532-0.0115464j -0.0280236-0.0373987j 0.0301384+0.0613018j -0.0250946-0.0653298j 0.101927+0.0174195j -0.0229649+0.0404384j -0.0185484+0.0304838j 0.00501781+0.051059j 0.00360315+0.0373904j -0.0253123-0.0373633j 0.0152031-0.00688682j 0.0127536+0.00875387j 0.0398862-0.0246831j 0.00691311-0.00932878j 0.00170811-0.0546643j 0.0403547-0.0017786j -0.0121927+0.0178168j -0.0147023+0.0265093j -0.00479545+0.0107866j -0.012388+0.0122175j -0.0287871-0.0188897j -0.00744664+0.0293883j -0.0331672+0.00248455j -0.0252541+0.0331097j -0.0867855+0.0427719j 0.0386918-0.0533737j 0.0391617-0.0548697j 0.0266061-0.0405809j -0.00670254+0.0174634j 0.0171482+0.0387634j 0.126254+0.0347364j 0.0373552+0.0295169j 0.0420526+0.0345834j 0.00632605-0.0425107j 0.0425142-0.0377485j 0.00375844-0.0119067j 0.0509381+0.00184758j 0.0644791-0.0754862j 0.0102517+0.0127718j 0.0541197-0.0230142j -0.0143929-0.011941j -0.0365829-0.0123378j 0.0161559+0.0791403j -0.0037492-0.0737599j 0.0681684-0.0583904j 0.0461282-0.0448866j -0.0615067-0.00558387j -0.0805038-0.018737j -0.0473899+0.0179331j 0.0244746+0.072436j 0.0235423+0.0232342j -0.040753+0.00727219j 0.0229564+0.0838107j 0.0018432-0.0156835j -0.00479194+0.0893191j -0.0470069-0.0516502j 0.0191685+0.0350198j -0.00772226-0.0339554j -0.0333601-0.0489781j -0.0338406-0.00984281j -0.00494359+0.0102093j -0.077358+0.0374402j -0.0158582+0.0321826j 0.061474+0.0466806j 0.116097-0.00650905j 0.0130644+0.005751j -0.0467687+0.0648144j -0.00745017-0.0199799j 0.039366+0.018705j -0.0557416+0.0246412j -0.00315009+0.0159481j -0.00980042+0.0189568j -0.0314762+0.000460255j 0.0683587-0.0478677j 0.0430145+0.0279627j -0.0466276-0.0457576j -0.033307+0.010192j -0.0234637+0.00355916j -0.0805687+0.0126849j 0.0497361-0.0299571j -0.00554187+0.0568383j -0.0537914-0.0863389j -0.00801037-0.0642703j 0.0216203+0.0399498j 0.0385697+0.0663713j 0.0283566-0.0588106j -0.0277937-0.00580744j 0.00858648+0.0399643j 0.0516077+0.012312j 0.0557471-0.0191117j -0.0278953-0.013889j -0.0281442+0.0084719j -0.00572358-0.0447574j -0.0233675+0.00322361j -0.0725419-0.0484977j 0.0300403+0.0141177j 0.0627181-0.0133766j 0.0416312-0.0762449j -0.0873858-0.0172895j 0.0588827-0.0232713j 0.0316923-0.00590235j -0.00791866-0.0296697j -0.0079883-0.00876005j -0.0776498-0.000160194j 0.0415899+0.0246146j -0.0110884+0.0284929j -0.0580687+0.0551531j -0.00707663+0.0677085j 0.0309228-0.0856911j 0.0175135+0.0522128j -0.0453787+0.0108445j -0.00976048+0.0316802j 0.0116153-0.0517569j -0.0795549+0.00352797j -0.0189863+0.00613941j -0.0170502-0.0870936j 0.0315033-0.0111269j 0.0718851+0.039487j 0.0239837-0.0931551j 0.00157353-0.137721j -0.163731+0.0014393j 0.0107096+0.150236j 0.125678-0.00778507j 
0.0092145-0.0255448j 0.0274183+0.0169727j 0.023289-0.0579415j -0.0474943-0.0357565j -0.00396286-0.0588925j -0.000275+0.0323061j -0.0203095-0.0147038j -0.0549939-0.00423667j 0.0210209-0.0446454j 0.0187034-0.0291353j 0.0579586+0.0049107j 0.0108833+0.0493896j 0.0055679-0.0254433j 0.0279698-0.0137754j 0.00669999+0.00646227j -0.0122106-0.00435349j 0.0184954-0.00917897j -0.00677074-0.00926602j 0.0112873-0.00320943j 0.0100467-0.011821j -0.0188358-0.0204027j 0.00406773+0.000875191j -0.0104531+0.000270466j 0.00229843-0.0274259j 0.0140238+0.00775308j 0.00346442+0.0221034j -0.00620618-0.00933599j 0.0133486+0.0101551j -0.0271892+0.000470728j 0.023928+0.0460585j 0.0112569+0.00825494j -0.000276068-0.0330948j -0.0870174-0.00870956j 0.00161686-0.0201013j -0.0533205-0.0554761j 0.00884138+0.000685077j 0.0148363-0.0218849j 0.0220252-0.00447574j -0.0301916-0.0487389j 0.0387079+0.0194844j -0.00463672+0.0276272j -0.0391706+0.0725862j -0.00854812-0.000950681j -0.0236308+0.0240516j -0.0274125+0.0466301j -0.0354128+0.0530585j -0.0165301+0.0158876j 0.0295238-0.0347717j 0.0108753+0.0190682j -0.0166923+0.0175755j 0.0171143-0.0399603j 0.011814+0.0180544j 0.026297-0.0173115j 0.00466841+0.0226853j -0.0111594-0.00250286j 0.0215504+0.0218859j -0.0664412+0.00881666j -0.00218891+0.0343809j -0.0225372-0.0121096j -0.0492116-0.0689434j -0.0663285+0.00589327j -0.0883758-0.0208463j 0.0296147-0.00760506j -0.0248672+0.0161841j -0.0543075+0.0338575j 0.0776363-0.0244148j -0.00179174-0.081122j 0.00061916-0.0205643j 0.0204896+0.00135959j -0.052945+0.0153233j -0.0680551+0.0275379j 0.0240081+0.0230086j -0.118979-0.0220018j 0.00932425+0.0231494j 0.0775444-0.0735181j 0.00854487-0.0284879j 0.0162579+0.0297308j -0.0190835-0.0468174j -0.0537268-0.0193231j 0.0433295-0.0567553j 0.0791566+0.0251114j -0.0382779-0.0134294j -0.0478634-0.079627j -0.0256459+0.0502053j 0.0436551+0.0829809j 0.0791782+0.0540071j -0.0496347+0.049664j -0.0395577+0.00775386j -0.0173254+0.0204979j -0.0149145+0.0129655j -0.00868427-0.00717298j -0.00446718+0.025604j 0.0405569+0.0481509j 0.0156235+0.0120301j -0.0686747-0.0058352j 0.0118573-0.0166177j 0.014514+0.00978357j -0.0176483-0.00812595j -0.00726021-0.0147826j 0.0520072+0.0760867j -0.0289592-0.0205648j -0.0321785+0.0109943j -0.0680224+0.0457108j 0.022043-0.022277j -0.00704802+0.0077369j -0.0071706+0.00871041j -0.0335323+0.0293917j 0.00198524+0.031141j -0.037058+0.0631935j 0.03593+0.0307772j -0.0555776+0.0780268j -6.52362e-05-0.0728296j -0.0704669+0.00162684j 0.0114281+0.0412482j -0.0052583+0.023075j -0.0235004+0.0410954j 0.0960297-0.00319626j -0.0375155+0.0018888j 0.00754537-0.0280078j -0.0233261-0.0106425j 0.043698+0.000234017j -0.0574806-0.0407256j -0.0505999-0.00241306j 0.00466547-0.0562328j -0.00607122-0.0153054j 0.0787254-0.186574j -0.150271-0.0911913j 0.0557061+0.017399j 5.78524e-05-0.0646811j 0.0167575-0.0173023j -0.0209778-0.0182695j 
-0.0817596-0.00968053j 0.000836534-0.106852j 0.0656502+0.0434339j 0.0723836-0.0499189j 0.0101062+8.10563e-05j -0.0231584-0.00538525j 0.0137782+0.00210293j 0.0116691-0.0370437j 0.00341327+0.0271342j -0.00197957-0.00201991j -0.0142749-0.0213884j -0.00426834+0.00710453j -0.0782221-0.00752371j -0.0219428-0.018134j 0.00967753-0.0395895j 0.000424278-0.0269502j -0.0279207-0.0385991j 0.0373159-0.00528949j -0.013706+0.00773587j -0.00347691+0.00148128j -0.00907537+0.0350745j 0.011892-0.0052053j 0.0196001+0.0133863j -0.0241462-0.00539109j 0.0329396-0.00146896j -0.00555088-0.00423276j 0.0105908-0.00881825j 0.00840061-0.0156105j 0.00728561+0.00440651j -0.0127928+0.0165538j 0.0115619-0.0131398j 0.00679308-0.0538026j 0.0427382-0.0432256j -0.0243541+0.0206049j 0.0165894+0.0501249j -0.0242124+0.00906253j -0.0133879-0.057553j 0.0168917-0.0017722j -0.0115895+0.0260669j -0.00768901-0.0411545j -0.00981221-0.00662186j -0.0201775+0.0186481j 0.00407192+0.0203368j 0.0342909-0.0158568j 0.0326351+0.00680602j 0.0108206+0.0201091j 0.0230227-0.00768117j -0.0339942+0.0776806j 0.0129458-0.00548018j 0.0272956-0.00673594j -0.00410604-0.00200748j 0.0121029+0.00612857j -0.0559329+0.0496768j 0.0220019-0.00874732j 0.0812814-0.0169907j 0.0590178+0.036381j 0.0294272+0.0109526j 0.0349022-0.0364183j -0.0464228+0.0010755j 0.0263416+0.0483623j -0.0396184-0.0614246j 0.0537012+0.0424109j -0.0689328-0.0137771j -0.02984+0.0585078j -0.00410369-3.64838e-05j -0.0485738-0.0196602j 0.00736904+0.0416952j -0.00185197+0.0348715j 0.0328186+0.0423162j 0.104638-0.0145594j 0.0329406-0.00158971j -0.0742134+0.00344094j 0.000345561+0.0041283j 0.00560206-0.00588016j -0.00488944+0.056127j -0.00385006+0.0392959j -0.025701-0.0168185j 0.0133464-0.0324872j 0.0491296+0.011546j -0.00300462+0.0782614j -0.0568336-0.0102963j 0.0279236-0.00356074j -0.0776456+0.0287132j 0.0452804-0.0219455j -0.0127163-0.0279454j -0.0874938-0.0168719j 0.0571206+0.0129533j -0.057025+0.000435448j 0.0326551+0.0113213j -0.0308792-0.0625644j -0.0215475+0.00570652j -0.0297515-0.0520047j -0.0145815-0.0711307j 0.00775294-0.0269161j 0.00531489-0.0144517j -0.00956448+0.00580743j 0.00845863+0.0303501j 0.0122347+0.0349027j -0.0201452+0.0150845j -0.0646556-0.0174455j -0.00772601+0.0131905j 0.0215205+0.02652j -0.00654297+0.0459952j 0.0100246-0.00759955j 0.0209148-0.0449505j 0.00383651-0.0026585j 0.0182157+0.0258898j 0.0412393-0.0364317j 0.01178+0.0112335j -0.0159676+0.0749423j 0.0338748-0.0357526j 0.0127922+0.023436j 0.0392227+0.022383j 0.0539932+0.00698805j 0.0130718+0.0252902j 0.00851709-0.0537757j 0.0455423+0.0656555j 0.0235825-0.0247502j 0.00160778+0.0172937j 0.0169484+0.00324631j 0.025247+0.028811j 0.0290367-0.0308433j 0.00935863+0.014759j -0.0384137+0.0345053j -0.0282245+0.0202457j -0.0565377+0.0906342j 0.0806928+0.0735143j -0.00354668+0.0347729j 0.0866523-0.0182824j 0.0325764-0.128836j -0.103833-0.0464417j 
