-0.00146077+0.00895404j 4.4279e-05+0.000774156j -0.00279241-0.00967679j 0.00455011-0.014965j 0.000718624-0.00112641j 0.00222085-0.000924995j 0.000847445+0.00218078j -0.002314+0.00545355j -0.00043307-0.00417588j 0.00285678+0.014185j -0.0018669+0.00330621j 0.00209577-0.00548156j 0.000323499-0.00535362j 0.00319714-0.0064869j -0.00525838+0.00911085j -0.00483014+0.00434723j -0.00323409-0.00575069j 0.00429258+0.0135029j -0.00244082-0.00327804j 0.00233012+0.00308588j -0.00610277-0.00863259j 0.0083915-0.00474372j -0.0058451+0.00429643j 0.00137921+0.00270758j -0.000330809-0.00338619j -0.00238905-9.56198e-05j 0.000522024+0.00355497j -0.00155158+0.00866545j 0.00357598-0.00137753j -0.0055724+0.000886204j -0.00387959-0.00149081j 0.00818784-0.00166427j -0.00548009+0.00545479j 0.00246512+0.00138598j -0.000659516-0.00474295j 0.00227497+0.00152274j -0.00634936+0.000559443j -0.00564845-0.00991859j 0.0013845+0.00459809j 0.000232388+0.00236495j 0.00256765-0.0139199j -0.00421775+0.00724348j 0.00365282-0.00781332j 0.000963398-0.00428367j 0.000619956+0.00165343j -0.00213369-0.00204855j -0.00761948+0.00878045j -0.000564883+0.000270739j 0.00274527+0.0019779j 0.00362116-0.00137616j 0.00179554-0.00518253j -0.00277761+0.00270098j 0.00485463-2.48421e-05j 0.00282221+0.00315505j 0.00291441-0.00858191j 0.00300113+0.000153213j 0.0012421-0.00133113j -0.00735236+0.00363636j -0.00711116-0.000665993j 0.00173353+0.00319047j -0.00367899-0.0003152j 0.00432294+0.0075476j -0.00511015-0.000188564j 0.00251631+0.000122426j 0.00489076-0.00778416j -0.0088887-0.00062894j 0.0032424-0.00920285j 0.000962209+0.00654837j 0.00513978-0.00037146j 0.00462111+0.019291j -0.000285495-0.00483661j 0.00924839-0.0041713j 0.000252692+0.0026163j 0.00119397+0.00800797j 0.0012726+0.00749111j -0.00175418-0.000514823j -0.00998114+6.69221e-05j 0.00527569-0.00292014j 0.0101424-0.00361439j 0.00701749-0.00428187j -0.00888887-0.0125361j -0.00131821+0.00268641j 0.00741736+0.0067163j 0.00279255-0.00777339j 0.00701802+0.00364361j -0.00329849-0.0024731j -0.00501431+0.000253013j -0.00476369-0.00365436j 0.0110617+0.00780895j -0.00180932+0.0012254j -0.000902251-0.000327671j -0.0124858+0.00306333j 0.000253959+0.0039881j -0.00152929+0.00130449j 0.00161148+0.00274026j 6.05534e-05+0.00947842j 0.0085809-0.0152977j 0.00273029-0.00489449j 0.00171082+0.00367173j 0.00997634-0.00568735j 0.00707631-0.0024497j 0.000874612+0.0124213j 0.0135557+0.000150829j -0.00934289-0.0124788j 0.00298255-0.00334415j -0.00114853+0.0082079j 0.0103374+0.00469155j 0.00299006+0.00135702j -0.00492261-0.00745115j 0.00252897-0.00597031j 0.00756493+0.000636296j 0.0102646+0.0027999j -0.00694358-0.00881384j -0.00615603+0.0024789j -0.0056925+0.00566822j -0.000839543-0.0105289j 0.00669573+0.00885599j -0.000197667-0.00126979j 7.96402e-05-6.91858e-05j 0.0150497-0.0111903j 0.00447726-0.0044471j 0.00119373-0.00733313j 0.00820159+0.0021213j 0.00499487+0.000550246j -0.00403558+0.00136981j -0.0133946+0.00997292j -0.00390204-0.00457539j -0.00402813-0.00363696j 0.00376652+0.0106182j -0.00336052-0.00615901j 0.00323725+0.000186127j 0.00576337-0.000950084j 0.00286455-0.0180155j 0.0185254+0.00182928j -0.0127431+0.00235721j -0.00142023-0.000291872j 0.00451577-0.0177163j -0.00142203-0.000740735j -0.00437367-0.00161866j 0.00881413+0.0015844j 0.00102784-0.00569376j -0.00676315+0.00408727j 0.00398495-0.00364669j -0.00207173+0.00596391j -0.00587214+0.00948303j -0.00588006-0.00282062j 0.00423548+0.00467887j -0.00563675-0.00746688j 0.00446509-0.00375199j 0.00722072+0.000733716j -0.000168281-0.00347626j 0.00380514+0.00394829j -0.00019305-0.00481728j -0.000812875-0.00437741j 0.00104629-0.00743575j -0.00674035-0.0042592j 0.004282+0.00455497j -0.00119926-0.0045204j 0.00700011+0.00314355j -0.00410229-0.00652824j 0.00370831+0.00207934j -0.00073568-0.00263295j -0.00490016-0.000994685j -5.89838e-05+0.00519175j 0.0079925+0.0034565j 0.00872451+0.0173322j 0.00270968-0.0102407j 0.00298977-0.00487654j -0.00323502+0.00336048j 0.00695975-0.00611681j 0.0139465+0.0135484j -0.00275465+0.00474755j -0.00713254-0.00696012j -0.00285831+0.013983j -0.0109369-0.00368665j 4.57791e-05+0.0073575j -0.00623625+0.0055815j -0.00612697+0.000284209j -0.00823219-0.0198748j -0.0016859-0.000549231j 0.0133756+0.000526051j -0.00651139-0.00272174j -0.00474514-0.00440043j -0.0115042+0.0196178j -0.0144824-0.00319857j 0.00590727-0.0101011j 0.00464113+0.00106611j -0.00766151+0.0231746j 0.0129934+0.00160364j 0.0135832+0.000596132j 0.00446632-0.0019078j 0.00179302+0.00409431j 0.00808627-0.011101j 0.000460728+0.00468608j 0.0034672-0.00451981j -0.00151513-0.00091527j -0.000101903+0.00147623j -0.00165936-0.00154362j -0.0010387+0.00506527j 0.00580549-0.00105731j -0.00374434+0.000961044j -0.00366159+0.000526909j -0.0158294+0.00217372j -0.00964916+0.010193j 0.00274495+0.00334071j -0.0100738-0.0143864j -0.0183597+0.00088709j -0.000699102-0.0158987j -0.0514392+0.00464182j -0.00902495-0.0463011j 
-0.00796728+0.00257509j 0.00106298-0.000127988j 0.00801308-0.00404014j 0.0096048+0.000192216j 0.00148058-0.000857989j -0.00796168-0.00409609j -0.000565063-0.0018298j -0.00214034+0.00701075j -0.00420118+0.00134911j -0.0115956-0.00182828j 0.00407514-0.00168865j -0.00566012-0.00011888j 0.00391844-0.000828095j 0.00174229+0.00173561j -0.00397353+0.00154407j -0.00232918+0.00226753j 0.000715441+0.00308767j -0.00174148+0.00380652j -0.000889996+0.00112146j -0.000213492-0.000938835j 0.00556664+0.00761308j 0.00434171+0.00435849j -0.0132806-0.0088343j 0.00445543+0.000838895j -0.00484171-0.00114496j 0.00171351+0.00254452j 0.002384+0.000902589j -0.00204058+0.00101448j -0.00100634-0.00557288j -0.00405421+0.00327027j -0.00148828+0.0013969j -0.00244652-0.00329533j 0.00180138+0.00588741j -0.00294736-0.000806586j 0.00505329+0.00309979j -0.0023872+0.00293652j -0.0030225+0.000412964j 0.00886573-0.00265874j 0.000536447+0.00182375j 0.00237927-0.00333574j 0.00548385-0.00393329j -0.00803166-0.00155437j 0.00211057-0.00253507j -0.00285225-0.00387674j -0.00794158-0.00124322j -0.00272774-0.00152499j -0.00196949-0.00289262j 5.84774e-05+0.0010548j 0.00170118-0.00179518j -0.000863926-0.00536332j -0.00192507-0.00399656j -0.00666481-0.00150521j 0.00203781-0.00382595j 0.000474565-9.80364e-05j -0.00300662-0.00560043j 0.000325822+9.7065e-05j -0.000190839-0.000731896j 0.00238732+0.00347627j 0.00467406-0.00117286j 0.000807866-1.25022e-05j 0.000969599-0.000777656j 0.00421419+0.00289587j 0.00187255-0.00105592j -0.00281221+0.00285832j -0.00926079-0.000142162j -0.00692966-0.00534356j -0.00660881-0.00109314j 0.0039284+0.00248983j 0.00143084-0.00698481j 0.002697-0.0083455j -0.00408125-0.0054666j 0.0019459-0.00497218j 0.00709869-0.000546385j 0.00220061+0.00465478j 0.0027608+0.00185687j 0.00739854-0.00480281j -0.00343903-0.00536119j 0.00173876-0.00216894j 0.0112619+0.00125117j 0.000627615+0.00562857j -0.00501008+0.00130071j 0.00871819-0.00590931j 0.000742609-0.00499491j 0.00400781-0.000338952j -0.00499391-0.0109898j -0.00399596+0.0036177j 0.00219222-0.00187816j -0.00282995+0.00202013j 0.00887253-0.00861471j -0.00501821-0.00130694j -0.0009468-5.39676e-05j -0.000630661+0.0177514j 0.00165237-0.00294067j -0.0021081+0.00375775j 0.0033985+0.00443386j -0.00193836-0.000904836j 0.000169842+0.00132397j -0.00688304-0.00360253j -0.00562477-0.0141284j 0.00174648-0.00942144j 0.00191723-0.0032781j -0.00421202+0.00533555j -0.00322623-0.00435788j -0.00390934-0.00434018j 0.00215616-0.00297853j 0.00145367-0.00301527j -0.000400386-0.00038696j 0.00332827+0.00109237j -0.0128312+0.00562643j -0.00709346-0.00325934j -0.0105625-0.00843395j -0.00110094+0.00445525j 0.0168575-0.00117644j -0.0016619+0.00625106j 0.0147102-0.000900534j -0.00635478-0.000741773j 0.00478824+0.00269229j -0.00554413-0.00189895j -0.00734616-0.00226084j -0.00450843-0.00502653j 0.00392533-0.00751746j -0.00698302-0.00330028j 0.00510741-0.00205683j -0.00187767-0.000581577j 0.00128064+0.0018919j 0.0076254+0.000804695j 0.0120842+0.000836659j 0.00243123+0.00285397j 0.00314555-0.00670256j 0.00123676+0.00435283j 0.00700889-0.00333595j 0.00533115-0.00452797j -0.0206552-0.00671923j 0.00742358-0.00901642j 0.00228041+0.0168876j -0.00140272-0.00267001j -0.0157627-0.00567726j 0.00339825+0.00323825j -0.00211703+0.00146394j 0.0129765+0.00291918j -0.00851061-0.0169383j -0.00709818+0.000514952j 0.00575067-0.00341264j 0.0101141+0.00902j 0.00495917+0.00370883j -0.00398867+0.00249949j 0.00675426+0.00229017j -2.84404e-05+0.00720318j -0.00634973+0.00263778j -0.00648036-0.00386223j -0.000316165-0.00208922j 0.00632247-0.00223418j -0.000239179+0.00326181j -0.00484007+8.8192e-05j -0.004942+0.00182522j 0.00516931+0.0132256j -0.00150532-0.00850181j -0.000928347+0.00129896j -0.00555849-0.0165515j 0.000764148+0.0112782j 0.00137503-0.00552765j -0.000433927+0.00353876j -0.0028673+0.00103645j 0.00119174-0.000751832j -0.00155252-0.00655471j 0.0131379-0.00198171j -0.00808145+0.00219992j -0.0051882-0.00600469j 0.00570622+0.00359564j -0.00231972-0.000626313j 0.001111-0.00984289j 0.00148308+0.00677234j -0.00323012+0.0050572j 0.00506308+0.0029642j 0.00628697+0.00676956j -0.000811034+0.00708045j 0.0138448+0.000453833j -0.00235867+0.0127744j -0.0114081-0.000756715j -0.0054416+0.00513629j -0.0100579-0.0101551j -0.00880251+0.0160151j 0.000665865+0.00993712j 0.000849728+0.0207267j -0.0100885+0.00126965j -0.0108108+0.00112683j 0.00951496-0.0121959j 0.019473+0.00768666j -0.00553796-0.00490996j -0.00601018-0.00720094j -0.00232908-0.00445977j 0.00526216+0.00283633j -0.00188029+0.00172582j 0.00345778-0.00377243j -0.00306126-8.41647e-05j 0.00106807-0.000534313j -0.000247856+0.00260424j -0.00760537-0.00455621j 0.00490112-0.00410466j -0.000428073-0.00328374j 0.00296604+0.0053696j 0.00660739+0.00112469j -0.00168337-0.0191434j -0.00246443-0.0291871j -0.0314805+0.0148413j 0.0202441-0.00274681j -0.0103304-0.00718314j 0.0137022-0.0125355j -0.00267157-0.0467648j 0.0483829-0.00285579j 
0.00735849-0.0027903j -0.000470118+0.0016106j -0.00766149-0.00239906j -0.0119013-0.00578382j -0.0259363-0.0027565j 0.0172196+0.00639628j 0.00779498+0.00263369j 0.00130904-0.00266001j 0.00485728+0.00441815j -0.00292562+0.00591852j -0.00219258+0.0172641j 0.0107118-0.0235555j 0.000644819-0.0105287j 0.0118744-0.0125685j -0.00158188-0.00465699j -0.00730539+0.0186495j -0.00864629-0.0071702j -0.00251489+0.000672515j 0.00346011+0.00241162j -0.00526545-0.00508398j -0.00596012-0.00550023j -0.00121999+0.00675016j 0.000788267-0.00198841j 0.00398239-0.00169164j -0.00642128-0.00711136j -0.00343605+0.00918722j -0.00756103+0.00391424j 0.00837906+0.0048996j 0.00444711-0.00579509j -0.0035767+0.00809666j 0.00810552+0.00274231j 0.00833031-0.00836801j -0.00417351+0.00813921j -0.0097996-0.00255449j -0.00402901+0.00639549j 0.00448132-0.00669262j 0.00415776-0.0151457j 0.00305601+0.00308047j -0.000518853+0.00136697j -0.00123945+0.000651741j 0.00939924-0.00884159j 0.00316929-0.00917575j 0.00791235-0.0245539j 0.0141388-0.00852548j -0.00233211+0.00506269j -0.00635905-0.0113508j -0.0190211+0.021846j 0.0248977-0.00609134j -0.0158344+0.0148096j 0.00803658+0.00649422j -0.00930322+0.00016015j -0.00646343-0.00437365j -0.00396991-0.00184507j 0.00736074+0.0167957j 0.00793338-0.00695779j 0.0053314+0.00394296j -0.000714321-0.00217425j -0.0177925-0.00644551j 0.00510261+0.00249907j 0.00257265+0.00761435j -0.00685109-0.00801611j 0.0122921+0.0115916j -0.0176176-0.00592337j 0.00891649+0.00957166j 0.0101721+0.00460323j -0.00410956+0.0112072j 0.0194546+0.0146937j 0.00737367+0.0132438j 0.0131303+0.0052308j 0.00560404+0.0201807j -0.00832862-0.00470153j 0.013759+0.00429228j 0.0124056-0.0115014j -0.00671526+0.00045906j -0.00691191+0.000508573j 0.00274901-0.00416701j -0.018619+0.00349809j 0.00129888+0.00884591j 0.00768832-0.00244999j 0.00218608+0.0048777j -0.0138471-0.0127984j -0.00401268+0.00209058j -0.000749511+0.00746454j 0.00393243-0.0183707j -0.00791697-0.0170707j -0.00586816-0.0282746j -0.00650396-0.00196997j -0.00362173+0.00288012j 0.0108955+0.0240686j -0.0248321-0.0084083j -0.0121108+0.00345865j -0.0278102+0.0159751j -0.000173753+0.000284235j -0.00235196-0.00474224j 0.0125313+0.0170175j 0.0116345+0.0129562j 0.00752926-0.0122003j -0.00935091-0.00490288j 0.0186732-0.00747186j -0.00885735+0.000552909j 0.00652237-0.00114812j 0.00392545+0.0112576j -0.00105911+0.00588243j -0.0053046-0.0199734j -0.0027047-0.0152365j -0.00463049-0.00470919j 0.00517842-0.00568426j 0.00947669+0.01408j 0.0188648-0.00553907j -0.011907-0.0170687j -0.00782086+0.00714994j -0.00501375+0.00244506j 0.0121013+0.00604185j -0.000273645+0.0199289j -0.0216051+0.0119402j -0.00602823-0.018655j 0.0121156+0.0206354j -0.000354529-0.00198839j -0.00549878-0.00495776j -0.0169662+0.00788627j -0.00947613-0.00268729j 0.010316-0.0144484j -0.0147196-0.00625782j 0.0239149+0.00475028j -0.00148544-0.00161989j -0.00483451+0.00332677j 0.00683021+0.000573575j 0.00604489+0.00440392j 0.012753+0.0151579j -0.0103678+0.00118822j -0.0188786-0.0208445j 0.00328397-0.0138401j 0.00441232-0.0178806j 0.0226125+0.0137668j -0.0339807-0.00526702j -0.00678041-0.00177677j 0.000273918-0.0212115j 0.0195187-0.0183525j -0.00152608+0.00396589j 0.00212126-0.0131878j -0.0262404-0.00689969j -0.00997228-0.00421974j -0.00700726-0.00356558j -0.00225056-0.00420438j -0.00424938-0.00336462j -0.00456113-0.00370431j 0.0063856-0.00198937j 0.00513108+0.0133141j -0.000421158+0.0099506j 0.00027787-0.00603751j -0.00100701-0.00368414j 0.00619866-0.0114858j 0.00368561+0.00491302j 0.000238686+0.00285575j 0.00350355+0.00482039j -0.00024127+0.0104508j 0.00883512+0.0191574j -0.00753013-0.0182778j -0.00217117-0.00645523j -0.000858801+0.00610285j 0.00322023-0.0111j -0.00272955-0.013927j -0.0041912-0.0104309j -0.00774945+0.00951599j 0.00517731-0.00041076j -0.00363643+0.00510008j 0.0144012-0.00893776j -0.00563957+0.00374077j 0.0149198+0.0106086j 0.0224159-0.0200991j 0.0013245-0.00149878j 0.00453491+0.00785311j -0.00764136+0.00270685j -0.0102452+0.0025312j 0.00462398-0.00141868j 0.0116269+0.00355089j -0.00587009+0.00468961j -0.0100516+0.00037371j -0.00993712-0.00687975j -0.000398605+0.000753931j -0.00330189-0.012894j -0.00825612+0.0125293j -0.00316196-0.00477766j 0.00358459-0.0121803j -0.00603167+0.00526271j 0.00212014-0.000754762j -0.00141789-0.01321j 0.0145674-0.00510276j 0.00455942+0.00382659j 0.00614275+0.00571467j -0.000464019-0.00265288j 0.00488453+0.00375318j -0.00634794-0.00485697j 0.00134463+0.003774j 0.00221155+0.0017948j -0.00363879+0.00458233j 0.000878076+0.00437461j -0.00739414-0.00501585j -0.00368049+0.0027313j 0.0097375-0.000739991j 0.0114306-0.000841408j 0.00464127-0.000582051j -0.0223135-0.012863j -0.00470257+0.000631614j 0.000699386+0.0111439j 0.00872247-0.0155579j 0.00109417+0.0151874j -0.0136312+0.0014349j 0.00952434-0.00610053j 0.0093455+0.0106705j 
-0.00704666+0.00972899j 0.000756193-0.00103436j 0.00126803-0.0144778j 0.011258-0.0152351j 0.027168-0.0109803j -0.0146101+4.77421e-05j -0.00484388+0.000987511j 0.00160929-0.00188864j -0.00844168-0.000959185j -0.00583966-0.0088316j -0.0123055-0.0178715j 2.15008e-05+0.0127138j -0.0113834+0.010702j 2.3078e-05-0.0291226j -0.000545521+0.0152242j 0.00138171+0.0306786j -0.014125+0.00162112j 0.0020784+0.00660153j 0.000433107+0.000334735j -0.00287191+0.000647341j -0.00762844-0.0102778j 0.00316159-0.00133679j 0.00407289+0.00125657j 0.0130859-0.00394862j -0.00617308+0.00270059j -0.0149492+0.0165076j -0.00623872+0.00176879j 0.0100925+0.00898119j -0.000363134-0.0202827j 0.00209568+0.00117649j 0.00895121+0.00551599j 0.00342866-0.0120544j -0.0075556+0.00749427j -0.0111265+0.00157647j 0.00713012-0.00387348j 0.00579452-0.00194356j 0.00396169-0.0332894j 0.00419505-0.0106178j -0.00387403+0.00788345j 0.00726006+0.00738146j 0.027081-0.0298893j -0.0196412-0.0137505j -0.0210222-0.0133127j -0.00264643-0.0189032j -0.0114341-0.00927124j 0.0114041-0.00602352j -0.0233371-0.00520531j -0.00883265-0.0115048j 0.00641778+0.0162775j -0.00143482-0.0118562j 0.00169898-0.00832157j -0.0022953-0.00264418j 0.0227942-0.00782225j 0.00613629+0.0111466j -0.00335963-0.020115j -0.00484404+0.00281989j 0.00739535-0.00351134j -0.0103712+0.00406269j 0.00384788+0.000351385j 0.00168633+0.00674397j 0.00035856+0.00501846j -0.00405373-0.00472206j -0.00535302-0.00765489j -0.0035999+0.0145051j -0.0132731-0.0180652j -0.0073454-0.00783j 0.00114411-0.00647498j 0.00206059+0.015643j -0.00262816-0.00950947j -0.00105367+0.00694971j -0.00673147-0.0113061j 0.0248361-0.013613j 0.0262045-0.0141049j -0.00159972-0.00183472j 0.00860214-0.00135597j 0.00650908-0.0158102j -0.0349135-0.00773858j 0.00708379-0.00507021j 0.0121592+0.00669651j 0.0129385+0.0182035j -0.0249577-0.0194654j 0.0148786-0.0123932j 0.0110601+0.0016375j 0.0220898-0.0135395j 0.0109791+0.0181118j -0.0104002+0.0207146j -0.00182957-0.00476062j -0.00648067-0.00806365j 0.0312344-0.0133123j 0.00968041-0.00432363j -0.0190738-0.000333922j -0.0296873+0.0110942j 0.00589908-0.0114072j 0.000159374+0.0126593j 0.0105782+0.00149988j 0.0191483+0.0103292j 0.0183331-0.0135221j -0.0138966-0.00656666j 0.0314989+0.00473509j -0.00278844-0.0142329j 0.0119493-0.00301887j 0.0100714+0.00875548j -0.00536991+0.011899j -0.0144885-0.029439j 0.00443371-0.0121416j -0.00560673-0.0153984j -0.013066+0.00334336j -0.0111122+0.0101893j -0.0124755-0.00448768j 0.00131557+0.00217136j -0.00647585-0.0207952j 0.00939405-0.00568719j -0.00479148+0.0063477j 0.00150826-0.0199531j 0.0128769+0.00207352j -0.0132208-0.0204133j 0.00494207+0.0336661j -0.0136048-0.0117342j 0.00967419-0.00459516j 0.00671617-0.00123574j -0.00828295-0.0232241j -0.0128543-0.015215j -0.000204912+0.00268245j -0.0188598-0.00148847j -0.000164954+0.00324665j 0.00725219+0.000101699j -0.00635945+0.0127529j 0.00066022+0.0073774j -0.0253286+0.0081662j 0.011304+0.00661273j 0.0110885+0.0196265j 0.0119562-0.0103178j 0.0169663-0.0271099j 0.00570815-0.027536j -0.0140564+0.0131068j -0.00663909+0.000459238j -0.00376126-0.0050173j 0.00752094-0.00678684j 0.0034414-0.00591326j 0.00620401-0.00993921j -0.0245523-0.0114072j -0.000277728-0.00519613j -0.00319855-0.00791121j -0.00309892-0.00048705j -0.00412276+0.00722134j 0.00298854+0.00320575j -0.0050849-0.00162209j -0.00142075+0.0027235j -0.000316264+0.0110687j 0.00404431+0.00602557j 0.000110999-0.000582959j -0.00188205-0.000269404j -0.00423812+0.00987398j 0.000880471-0.0012436j 0.000755949-0.00210304j -0.00364462+0.00084354j -0.00980557-0.0142838j 0.00247431+0.0143297j -0.00118671+0.00147172j -0.00217069-0.00477376j -0.00333167+0.00677157j 0.0033575+0.009338j 0.00492379-0.00592929j -0.00274535+0.00611008j 0.001807-0.00525392j 0.0131447+0.000481317j -0.0171061+0.00516589j 0.00142724-0.00131786j -0.0055106-0.00855365j -0.0109279+0.0150438j 0.00284123-0.00341807j 0.00164775-0.00525958j 0.00281432-0.00742201j 0.00146752+0.00267015j 0.00296647-0.00302293j -0.00574461+0.00649629j -0.00393206-0.00396323j 0.000497959+0.00536774j 0.00215797+0.000752224j -0.00550219-0.00826437j 0.00227043-0.00496801j -0.00494429-0.00416702j 0.00538859-0.00668313j -0.00100039+0.000554018j -0.000459882-0.000198787j 0.00332231+0.00431309j -0.00372086-0.00395262j -0.00175576-0.00737109j -0.00404252+0.00862377j -0.00508955+0.00344144j -0.00207134+9.52834e-05j -0.000567888-0.00576493j 0.00452313-0.00332816j 0.00401531-0.00328045j -0.00178311+0.00222126j 0.00263527-0.00693462j -0.00181905+5.5434e-05j -0.00365139+0.00282098j -0.000469183-0.000892368j -0.00417197+0.00522284j 0.00223191+0.00319055j -0.000572704-0.00290492j -0.00554178-0.0108381j -0.00688615+0.00668454j 0.00178424+0.00731479j 0.00785551-0.00651849j -0.00160044+0.00254395j -0.00669802-0.000912618j 0.00375772+0.00392115j -0.00455187+0.0061816j 
0.00215573-0.00601285j -0.00129771+0.000245478j -0.00729815+0.00861563j -0.0179932+0.0115021j 0.00986923-0.000151377j -0.00038844-0.00130858j -0.00271396+0.00454223j 0.00219765-0.00731563j -0.00588923+0.00267194j 0.00971196-0.00513931j -0.0101339-0.00644589j 0.00834679+0.0089833j -0.0104246+0.00403702j -0.0151751-0.00522229j 0.000772728-0.0042105j 0.00555017-0.0055143j -0.00857743+0.00141087j 0.0016568-0.00999086j 0.00702934-0.00349311j -0.0056727+0.00146511j -0.00910517+0.00203973j -0.00144382+0.00873098j 0.000710504+5.35562e-05j -8.48504e-05-0.00760235j 0.00379107+0.00227678j 0.00165615-0.0131811j -0.00225132-0.00595768j 0.000419932+0.00807559j -0.0011139-0.00101309j 0.00496477-0.00742791j -0.000900721-0.00205968j -0.00153012-0.00288484j -0.00965128-0.0021004j -0.00322409-0.00794829j -0.00818538+0.0058588j 0.0107041-0.00283281j 0.0102832+0.00371009j 0.00620078+0.00196663j -0.000174553-0.00341658j -0.000216511+0.00251236j -0.00220275+0.00627839j 0.00865491-0.00624115j -0.0033726+0.0132581j -0.00479088+0.00145265j -0.00131871-0.0124401j -0.0022481+0.00649681j 0.00919728-0.0186214j -0.0115296-0.000449268j 0.00965799-0.00525629j -0.00343077-0.00757368j 0.0114818-0.000211679j 0.00701791-0.00607004j -0.00479467-0.00104187j -0.00644814+4.59094e-05j 0.00321557+0.00356763j -0.00395577-0.00101345j -0.00151396+0.000249371j 0.00450566-0.00279858j -0.000323255-0.00341957j -0.00535267+0.00514679j 0.0101312-0.00272021j -0.0072369-0.00323336j 0.00800489+0.0012627j -0.00507231+0.00523279j -0.00932707+0.002129j 0.0107392+0.00929517j -0.000382065-0.00930692j -0.0141107-0.0188025j 0.00145093+0.0106288j 0.00531289-0.00951644j 0.000994148+0.00859839j -0.00144982-0.00419248j -0.00974292-0.00524406j 0.010355-0.00811514j 0.00500654-0.00629241j 0.00116347-0.00374555j 0.0068056-0.00391164j 0.00263605+0.00553077j -0.00303603+0.00771223j -0.0131415+0.00834728j 0.00483668+0.00584443j 0.0120735-0.011899j -0.00345205-0.0103709j 0.00144071+0.0132706j 0.00961424+0.00520093j 0.00338982-0.0116201j 0.00239182-0.00607254j 0.000800424+0.000834756j -0.00891119-0.00461493j 0.00794611+0.00366035j 0.00599577-0.000360194j -0.00702907+0.0132644j -0.00352074-0.000494574j 0.00436227-0.007914j 0.00330984-7.92688e-05j -0.00176501-0.0293209j 0.00962872+0.00401848j -0.000667656+0.00622192j 0.0103914-0.00611669j -0.0159461+0.000961763j 0.000226236+0.00483604j 0.00722674+0.00363747j -0.0121493+0.00752201j -0.00641018-0.00105562j -0.0064932-0.00791027j -0.00497361+0.00226958j -0.0126077-0.00517145j 0.0060984-0.00270799j -0.00113964+0.00594798j 0.000954367+0.00441643j -0.0141019-0.00990799j -0.0120064+0.00340472j 0.00820253+0.00124817j 0.0124773-0.00813041j 0.0190662-0.00623356j 0.00534277+0.000918934j -0.017122+0.0051219j 0.00546449-0.00327822j 0.00994764+0.000710242j -0.0222046+0.0161981j -0.00984774+0.00734906j 0.00450782+0.000902575j -0.00896924-0.00133217j -0.0105227-0.00196363j 0.00316419-0.00458811j 0.0150928+0.00285724j 0.00621852+0.00541937j 0.0113432-0.00256409j -0.011239-0.00546123j 0.00095572+0.00153236j 0.00027196+0.0130171j 0.00685004+0.000743582j 0.0102163+0.0133134j -0.00372568-0.00703754j -0.000680001-0.0156615j -0.0205948+0.00958693j 0.000929111-0.0125872j 0.00635654+0.0195701j 0.00739892+0.0153668j 0.00488736-0.00559061j -0.0159503+0.0148193j -0.00468975+0.0117529j -0.00551255-0.00717074j 0.0106135+0.000965406j -0.00402077-0.00737929j -0.00335565+0.00525942j 0.00146073-0.00539548j 0.00470444+0.0160818j -0.00855234+0.000652114j -0.0127113-0.00954579j -0.00389356-0.00604125j -0.00362451-0.00623768j 0.00533887+0.00656205j 0.00238794+0.00663642j 0.00302631+0.00756664j 0.00472117+0.00737367j -0.00653423-0.0101594j 0.00242067+0.00453759j -0.00733954-0.00533866j 0.00532891+0.00809626j -0.003389+0.00251123j 0.00129689+0.00198611j 0.00811305-0.00624268j -0.00520368-0.00262185j 0.0153191-0.00182936j 0.00459164-0.00749112j -0.00638624+0.00311008j 0.000622147-0.00124843j -0.0014848-0.00937236j -0.000898101+0.0070254j 0.0149181-0.00182791j -0.00781566+0.0065021j 0.00261767+0.00943888j 0.00249568-0.00259878j 0.00709994+0.000902782j 0.0162623+0.0239772j 0.00185523+0.0213103j 0.00209264-0.00759133j -0.00681988-0.0128395j 0.00682214-0.000261006j -0.00692578-0.0167409j 0.0123264+0.0076294j 0.000239398+0.00466717j 0.000288663-0.0206282j -0.0132214-0.00238529j -0.00908918-0.00333925j 0.0071084-0.0212487j 0.0288354-0.00857788j 0.0107253-0.0168512j 0.00933999-0.0170501j 0.0043513-0.00872098j 0.00686379+0.00206914j -0.0177584+0.00567845j -0.00105883+0.000502289j -0.00414946+0.00823085j -0.00416819+0.0173956j 0.000967795-0.000383524j -0.00721088-0.00262359j -0.00519669+0.0037302j 0.0103027-0.00666392j 0.00631893+0.00424074j 0.0103254-0.00925712j -0.0148073-0.0172479j 0.00188665-0.0148736j -0.0215353+0.00429226j 0.0132865-0.0205529j 0.0169646+0.0228391j -0.0178553+0.00742117j 0.00417405-0.0205241j 0.023498+0.00175712j 
