0.0068111+1.4896e-17j -0.00367856-1.97375e-17j -0.00858664-1.40625e-17j -0.00307919-1.43431e-17j -0.00816563-9.38645e-18j -0.00516158-8.15006e-18j 0.00334011+3.71027e-18j -0.00715994-2.1395e-17j 0.00118696+2.28566e-18j 0.00934722+2.07355e-17j 0.00897445+1.71536e-16j -0.00397822-3.19271e-17j -0.00191003-2.74468e-17j -0.0108477-1.44648e-17j 0.00237493+1.74747e-17j -0.00991003-1.79517e-16j -0.0023529-8.05493e-18j -0.00447726-7.8249e-18j -0.000690806-2.75513e-17j -0.00659715-1.22803e-17j 0.0047532+5.2565e-16j -0.00395378-1.49158e-18j 0.0064033-6.46195e-18j -0.00392286-2.03303e-17j 0.00406576-4.26474e-17j 0.00513649-1.54221e-16j 0.00170957-4.88799e-17j -0.00447268+4.956e-18j 0.00047508+1.60744e-17j 0.00648337+9.24543e-17j 0.00395955+2.59582e-16j -0.0068455+2.1434e-15j 0.00696495-5.05279e-17j 0.00354395+1.09195e-17j -0.00163992+7.38731e-17j 0.00231701+2.33841e-17j 0.00423243-8.74697e-18j 0.00470009+6.61326e-17j 0.00279303-1.56426e-16j 0.00635927-9.76167e-17j 0.000353192+3.59483e-17j -0.00429836-1.31611e-17j 0.00123477+1.5238e-17j -0.00278957+2.35382e-16j 0.00138675-3.19706e-16j -0.0104945-1.31833e-15j 0.000917822+2.43833e-16j -0.00179676+1.09438e-18j 0.00123218-8.78825e-20j -0.00194749-2.78565e-17j 0.00142613+2.63357e-17j -0.00476367-1.86105e-18j -0.00537615+1.29619e-16j -0.000500409+8.62591e-17j -0.00433712-1.28878e-16j -0.00381234+1.15213e-16j 0.00161406-3.9404e-17j 0.000908644-4.82564e-17j 0.000106924-9.49844e-18j -0.000751931-2.22274e-17j 0.00276768-5.73796e-17j 0.0034776+6.92286e-18j 0.00130917+1.91786e-16j -0.00240072-7.43384e-17j -0.00491459-1.24924e-16j -0.00366978+7.60254e-16j -0.00253192+7.99141e-18j 0.00148645+2.4307e-17j 0.00386531+1.97218e-17j 0.00191852-4.76958e-17j -0.00150027-5.11978e-17j 0.00335463-8.72314e-18j 0.00293598-7.12711e-18j 0.0027865-3.89542e-18j -0.000993948+9.60674e-17j 0.00439615-1.32989e-16j 0.00233411-1.41539e-17j 0.00261045-1.51989e-16j -0.00416249+3.21386e-16j 0.0035721+5.89896e-17j 0.00697291-7.9671e-16j -0.00110824-1.16289e-17j -0.00239392+7.44709e-17j 0.000402194+1.39814e-17j 0.000432559-1.3969e-17j -0.00192911-5.39423e-17j -0.00548971+1.03638e-15j -0.000821181-7.10434e-17j -0.000362725-1.14141e-17j -0.00345891-7.24445e-17j 0.000452495+5.52584e-17j 0.00438856+3.26633e-17j -0.00390623-2.24094e-16j -0.000337146-7.27537e-18j 0.00851838-2.91567e-16j 0.00218534-3.5952e-17j 0.00600941+1.5987e-15j -0.0022193-3.03655e-17j 0.00254026+1.66998e-16j -0.00154334+9.65525e-17j 0.00138506+6.07955e-18j 0.000276357+1.91544e-17j -0.000803043+6.74646e-17j -0.00263569+1.40848e-16j 0.00273426+9.02176e-17j -0.00110589-1.08581e-16j -0.00298785+1.35306e-17j 0.00350337-3.47831e-17j 0.000878596-1.65681e-17j -0.00107611-4.41283e-16j 0.00477551-4.83917e-16j 0.00491868-1.1062e-16j -0.000968712-1.99622e-17j -0.000464457+1.16867e-16j -0.00106998-5.01923e-17j 0.00559968-1.16009e-16j -0.00265768+1.24021e-17j -0.00364738+1.18927e-16j -0.000624355+7.84913e-17j 0.00253151+1.62589e-17j -0.00682531+2.24048e-16j -0.000479796-1.77079e-17j 0.00233497-6.00289e-17j -0.00467176-2.98207e-16j 0.0015185+1.59854e-17j 0.0028885-8.57784e-17j 0.00161886-2.35389e-18j 0.000559983+3.04187e-18j 0.0031349-2.26638e-15j -0.00231408-9.78609e-17j -0.00423866+5.50539e-16j -0.00129903+3.60272e-18j 0.00420047+2.33447e-17j -0.00519496-1.99044e-17j -0.00432348-5.37452e-17j -0.00336893+2.83726e-17j -0.00382081+4.52012e-18j -0.000222415-3.49872e-17j -0.00039752+6.31934e-18j -0.000649653+4.86715e-17j 0.00312926-9.05933e-17j 0.00317769-3.07144e-19j -0.000736691-1.66363e-17j 0.000703206+1.13758e-16j -0.00865935-7.8207e-17j -0.00245016+3.25039e-17j -0.00431522+1.14865e-17j -0.000643936-4.35158e-17j -0.0012607+1.00657e-17j -0.00526546+7.5693e-18j 9.01595e-05-5.21196e-17j -0.000965489+2.43935e-17j 0.00537637-9.98276e-17j 0.00296855-1.09935e-16j 0.00612274+1.79309e-16j 0.00292297-2.29413e-17j 0.000856418-6.42616e-18j 0.0017104+1.36661e-17j -0.00140767+9.01265e-18j -0.00293246-8.74664e-18j -0.0016746+5.0047e-16j -0.00697855-1.56496e-18j -0.00824785+6.81496e-17j -0.00671139+2.80125e-17j -0.00346744+3.46093e-17j -0.0024961-5.29708e-17j 0.00549643+8.38422e-17j 0.00556234+1.08764e-17j -0.00678036+1.81319e-17j 0.00720106+2.78236e-17j -0.0149759-6.54754e-17j -0.00666081-3.14021e-18j -0.00296105-5.10566e-17j 0.000750413-2.28336e-17j -0.00329216+1.13046e-17j 0.00299631+1.49154e-17j -0.00598054-2.75814e-17j -0.00819788-5.05403e-17j 0.0139549+5.56107e-17j -0.00462457+4.89258e-17j 0.010504+1.68887e-17j -0.00174078-3.38123e-19j 0.000614252-6.32047e-19j -0.0058533-1.83528e-17j 0.00157069+1.64842e-17j -0.0117938-2.24886e-17j -0.00385379-1.86758e-17j 0.00673212+2.42604e-18j 0.00234504+5.52138e-18j 
0.00109315+3.34491e-18j -0.00524409-7.339e-18j -0.00237675+4.49099e-19j -0.00870646-1.10222e-18j 0.000948176+5.99708e-18j -0.00536681-3.21466e-19j -0.000985852-7.2764e-18j 0.00110336+6.76029e-19j -0.00397156+7.49341e-18j 0.00645173-3.29979e-18j 0.00877922+1.46851e-16j -0.0051588-2.28469e-17j -0.00600886-1.87205e-17j -0.000114808-8.92278e-18j 0.00417431-3.9731e-18j 0.00160915+2.67203e-17j 0.00226288-3.53101e-18j 0.00182359-9.61455e-18j 0.00872807-1.49953e-16j -0.00794228+7.43709e-17j 0.00300382+3.37975e-16j 0.000966686+1.07192e-17j -0.00172894-1.52776e-17j 0.00259345+3.19324e-18j 0.000342359-1.2486e-17j -0.00242565+7.2986e-17j -0.00219125+4.15572e-17j 0.000903913-7.5247e-18j 0.00374903+1.62305e-17j 0.00471547+4.97763e-17j 0.00232413+1.66352e-16j -0.00326769+1.01881e-15j 0.00241429-1.05349e-16j 0.00467549+1.93852e-16j 0.00186583-8.85224e-17j -0.00224274-1.33554e-17j -0.00202501+1.73599e-18j 4.51777e-06-1.4779e-17j 8.88679e-05-7.21378e-18j -0.00343982+4.24395e-17j -0.0036324+1.66591e-17j -0.00139397+2.36266e-17j -0.00172692+3.35035e-17j 0.000349923+6.39531e-17j 0.00154121-1.62393e-16j 0.000145186+5.59863e-17j -0.00240371+1.57556e-17j -0.00345146+5.47047e-18j -0.00474071+2.27535e-17j -0.00531994+9.46249e-17j 0.00501139+2.44154e-18j -0.00643006-2.9991e-17j -0.000474045+6.16688e-17j -0.000561626-5.75767e-17j 0.0020584+1.42015e-16j -0.000563645-5.5961e-17j 0.00400198-1.56917e-16j 0.00247675-8.74176e-17j 5.88229e-05-1.756e-17j 0.00309999+1.9493e-17j 0.0033997+4.23518e-17j -0.000690065-8.78693e-17j -0.00527712-7.13204e-16j -0.000269953+3.77126e-17j -0.0034956-8.56608e-17j -0.00268517+5.20189e-16j 0.00167818+1.4789e-17j -1.04275e-05+8.84143e-18j 0.00548901+1.07528e-16j -0.00439353-3.28635e-17j 0.00363288+7.94557e-17j -0.00135891+1.03426e-16j 0.00529861-1.85653e-16j -0.0021912-5.34547e-17j 0.00260289-6.39501e-17j 0.00274254-3.78407e-17j -0.000351699-5.6078e-17j -0.00170343+1.94427e-16j -0.00174123+1.98291e-16j 0.0023858-3.09652e-16j -0.00121542+3.3117e-16j -0.00343867-2.04823e-17j 0.00359469+2.19297e-17j 0.0021271+3.07806e-17j 0.000513743+6.60366e-17j 0.000393273-3.54211e-17j -0.00108602+2.36951e-16j 0.00184169-7.748e-17j -0.00251766-2.8506e-17j -0.00336122-7.72317e-17j 0.00163726-4.73024e-17j -0.000965365+2.60123e-17j -0.000923691+1.11809e-16j -0.00511193-2.90929e-16j 0.00196353-6.87911e-18j 0.000807575+3.44966e-17j -0.00387507-1.02163e-15j -0.00714293+1.29672e-16j -0.00358297-6.24333e-17j 0.00346697-2.87142e-16j -0.000638469+4.30515e-17j -0.00167992-8.04669e-17j 0.00236698-1.13938e-16j -7.181e-05-9.95217e-19j 0.000841714+4.7611e-17j -0.00160798+7.99188e-17j 0.00271591-6.19268e-17j 0.00405866-8.09008e-17j 0.000226881-3.24882e-18j -0.00311768+7.27047e-16j -0.00323193+7.24267e-16j 0.00058866+6.96411e-17j -0.00164523+4.81285e-17j 0.000465824-4.2084e-18j -0.000418776+5.26724e-18j 0.00300702-1.27571e-16j 0.00213691-1.51597e-16j -0.00183863-1.79701e-19j 0.00569247-1.14415e-16j 0.00378189+2.01661e-17j 0.00448399-1.48343e-16j 0.00103195+2.66539e-17j -0.00200147+6.62022e-17j 0.000365919+4.60743e-17j -0.000101992+3.36142e-17j 0.00273387-2.68343e-17j -0.000858506-2.12318e-17j 0.00258118-1.94367e-17j 0.000148731-1.06308e-16j 0.000261271+1.26445e-18j 0.000499953-4.10524e-17j 0.00248024-9.2185e-17j 0.00367975-4.6772e-17j 0.00235943-6.38154e-17j -0.00338778-2.62384e-17j 0.00130144+2.69427e-17j -0.000182098-1.38476e-17j 0.000812603+9.23555e-17j -0.00200518+8.01214e-17j 0.00234092+2.71162e-17j 0.00292683-5.27766e-17j 0.000215678-1.71038e-17j -0.00331365+2.26868e-17j 0.00265264+1.28224e-16j -0.00289831-2.66095e-17j 0.00245618-8.71706e-17j 0.00444479-2.74283e-17j -0.00151362+8.44715e-18j 0.00600986+2.26673e-17j 0.00103703+1.37818e-17j 0.00228446-1.33602e-16j -0.00028644-2.61594e-17j 0.00667845-2.00997e-17j -0.00649669+1.14147e-17j 0.000639632-3.1338e-17j 0.00557752+2.36656e-17j -0.0104249+2.60822e-17j 0.000261376-1.46864e-17j 0.00229163+9.03152e-18j -0.00548331-1.60434e-17j 0.000445797-1.44619e-16j -0.00622176+6.83283e-18j -0.00167737+1.43606e-17j -0.00247882-8.06549e-18j -0.00112132+2.37976e-17j -0.000499409-1.84356e-17j 0.00375803+1.39059e-19j -0.00723033-1.17633e-17j 0.00225566-5.30889e-17j 0.0110986-1.86618e-17j 0.00234521+9.65328e-18j 0.0048164-5.84849e-19j 0.00298349+5.99251e-17j -0.00759917+1.03706e-16j 0.000555435+6.0916e-17j 0.00539947+8.00397e-18j -0.00232134-1.64553e-17j -0.00684058-1.06828e-17j 0.00731873+2.51534e-17j -0.0056266+9.44828e-17j 0.00120768+1.46973e-17j 0.00653283+3.17772e-17j -0.00413421-4.41689e-18j -0.00327128-8.25257e-18j 0.00590435-4.2444e-18j -0.00181444-6.1036e-18j -0.00680521+1.88343e-18j 0.0025831-6.84905e-18j 0.00518914-1.97626e-18j 
0.000627147+2.63561e-17j -0.00715746-3.17491e-17j -0.00151697-2.53039e-17j -0.0134613-3.45515e-17j 0.000400264-2.47318e-17j -0.00600487-2.0424e-17j -0.00407938-1.51683e-17j 0.00335128-1.00619e-17j -0.00926074-6.19918e-18j 0.00914498+3.9567e-17j 0.0115101+2.3062e-16j -0.00478153-4.63475e-17j -0.00697514-3.13297e-17j -0.00284996-5.72114e-17j 0.00456198+6.2912e-18j 0.00293137+1.37321e-17j 0.00492099-3.02533e-18j 0.00370505-2.26648e-17j 0.0184604-2.15062e-16j -0.00894659+1.21253e-16j 0.000922986+1.31275e-16j 0.00422567+1.71641e-17j -0.00314946-1.79843e-18j 0.00300579+4.60817e-18j -0.00164288-1.11141e-18j -0.00358631+7.80499e-17j 0.00230351+6.05719e-17j 0.0036568-2.90105e-17j 0.00709536+4.75975e-17j 0.00539615+1.01337e-16j 0.00331924+2.29669e-16j -0.00638938+1.95819e-15j 0.000167185-1.86826e-16j 0.00716534+4.25777e-16j 0.00278232-1.32621e-16j -0.00225722-1.18155e-17j -0.00215934+2.04001e-17j -0.000116244+1.28551e-17j 0.000169821-2.74906e-17j -0.00346064+5.46831e-17j -0.00572694+2.92936e-17j -0.000745262+2.18033e-17j 2.46508e-05+4.61204e-17j -0.00245255+3.03977e-16j 0.00371673-5.22619e-16j 0.000154376+5.19065e-17j -0.0036639+4.15461e-17j -0.00831923-1.2707e-17j -0.00567177+5.20318e-17j -0.00727673+9.05024e-17j 0.00542954+2.13589e-17j -0.00812034-5.42473e-17j 0.00141571+2.15429e-17j 0.000424818-1.46129e-16j 0.00627814+4.54756e-16j -0.00144679-2.65234e-16j 0.00299567-1.68801e-16j 0.00327159-8.60985e-17j 0.000706847-1.15111e-17j 0.00443758+3.44962e-17j 0.00383354+4.04338e-17j -0.00155743-9.17812e-17j -0.00583439-8.46537e-16j 0.00174219+1.10194e-16j -0.00198242-5.72646e-17j -0.00121818+2.23285e-16j -1.83605e-05+2.60531e-17j 0.00126738+6.72295e-17j 0.00541297+1.07466e-16j -0.0021426+1.79603e-17j 0.00855217+1.86986e-16j -0.00304721+1.6884e-16j 0.00560288-1.89837e-16j -0.00135359-5.47432e-17j 0.0024816-7.54609e-17j 0.00198507-2.96381e-18j 0.00100108+9.25688e-18j -0.000885792+1.27636e-16j 0.00254008-8.8673e-17j -0.000525965-1.50399e-16j -0.00400436+5.50291e-16j -0.000262473-2.14149e-17j 0.00338929-1.69627e-17j 0.00218469+1.01785e-17j -0.000824734+5.06335e-17j -8.74389e-05-4.67703e-17j -0.00147991+3.1007e-16j -0.000195759-1.10102e-16j -0.00335196+3.90714e-18j -0.00581736-2.04928e-16j -0.000449221-4.90837e-17j -0.00176512+6.84565e-18j -0.00440158-5.26503e-17j -0.00491034-2.00238e-16j -0.00249148+1.71346e-16j 0.00155063-2.5317e-17j -8.808e-05+1.07327e-17j -0.00889382+1.55848e-16j -0.00335034+4.58134e-17j 0.00588972-5.21764e-16j -0.0034476+4.98276e-17j -0.000776759-1.42217e-16j 0.00540783-4.42236e-16j 0.00633224-8.64212e-17j 0.00221939+2.45192e-16j -0.00322967+2.49232e-17j 0.00303216-1.53617e-16j 0.00091612+1.48746e-17j 0.00129128-6.29883e-18j -0.0067123+1.52514e-15j -0.00730399+1.56944e-15j -0.000607426+2.052e-16j -0.00465647+7.86288e-17j -8.27053e-05-7.83231e-17j -0.000111691+5.13792e-18j 0.00195322-2.25557e-16j 0.00850827-4.0712e-16j -4.0174e-05-7.68484e-18j 0.00278714-1.07943e-16j 0.00420827+7.72792e-17j 0.00569958-1.66927e-16j 0.00419517+4.37207e-17j -0.000298395+1.12841e-16j 0.00120006+7.53516e-17j 0.00172155+4.67735e-17j 0.00328785-4.21542e-17j -0.00308829-2.28397e-17j 0.00391923-2.27843e-17j 0.00125974-8.34789e-16j -0.00202831-6.82632e-17j -0.000934628+1.38344e-16j 0.00239762-7.28079e-17j 0.00338324-2.02955e-17j 0.003533-5.1156e-17j -0.00231967-5.05859e-17j 0.00530106+1.44723e-17j 0.00128209-3.28636e-17j 0.00150746+1.9981e-16j -0.00597356+1.97678e-16j 0.00495859+2.05336e-17j 0.0018802+2.63189e-17j -0.00568081-8.2708e-17j -0.00237224+3.52777e-18j 0.0101636+3.25188e-16j -0.000951506-1.06387e-16j 0.00511524-1.43288e-16j 0.00947912-4.34163e-17j 0.00118299+3.60605e-17j 0.00253705+1.46578e-17j 0.0014048+2.40061e-17j 0.00397114-1.77962e-16j 0.005265-1.98103e-17j 0.0112215+1.73963e-17j -0.0118367+2.97806e-17j -0.00443494-2.01502e-16j 0.00542987+4.76133e-17j -0.00875122+3.32487e-17j -0.0022977-3.02834e-17j 0.00222798+1.42945e-17j -0.00761551-4.75075e-17j 0.0010888-3.30977e-16j -0.00542978-1.45645e-17j -0.000763607+1.38142e-17j -0.0088693-9.49216e-17j 0.00360796+2.81774e-17j 0.00179567-4.70153e-17j 0.00488745+1.502e-17j -0.0139366-3.9349e-17j 0.00275269-9.23526e-17j 0.0123612+1.08284e-17j 0.0018953-4.48393e-17j 0.0088795-1.04056e-17j 0.00445359+8.55435e-17j -0.0147709+1.61188e-16j 0.00385038+1.17059e-16j 0.0115576+6.6197e-17j -0.000952558-3.3881e-17j -0.00697514-3.88098e-17j 0.00908313+8.48236e-17j -0.00782683+1.01777e-16j 0.00282688+6.64357e-17j 0.0105547+5.99133e-17j -0.0051403-7.53276e-18j -0.00250893-3.00348e-17j 0.0113159+1.99403e-17j -0.000909784-4.57016e-17j -0.0096135-2.29661e-17j 0.00247915+1.41411e-17j 0.00803759+1.95777e-17j 
-0.012345+2.46986e-17j 0.00903665-1.9986e-17j 0.0165107-4.31367e-17j 0.00911047-5.72568e-17j 0.0123424-4.92665e-17j 0.0123277-4.60027e-17j -0.00657744-1.10886e-18j 0.0121739+1.3153e-18j -0.00197626-4.25671e-17j -0.0187744+7.43748e-17j -0.0201491-2.63002e-16j 0.0107468+1.85608e-17j 0.00748793+1.83839e-17j 0.016352-6.50739e-17j -0.0068288+8.0342e-18j 0.0157451+2.23145e-16j 0.00363605+2.00329e-17j 0.0070364+9.37461e-19j 9.21251e-05+1.83143e-16j 0.0165972-7.82497e-17j -0.0109998-1.18087e-15j 0.00749477-8.26928e-18j -0.0102536+5.37083e-17j 0.00464755+2.16795e-17j -0.00868666+1.06423e-16j -0.0073398+2.14776e-16j 0.00177762+7.50583e-17j 0.0081957-2.83704e-17j -0.00219068+4.48568e-18j -0.0136294-1.05921e-16j -0.00771196-4.82456e-16j 0.0117646-3.75848e-15j -0.0148602+1.53959e-16j -0.0081089+1.15391e-17j 0.00200236-8.6818e-17j -0.00217898-2.05163e-17j -0.00518027+3.92412e-17j -0.00806091-6.16719e-17j -0.00500585+2.79011e-16j -0.00734394+1.48965e-16j 0.000872764-7.75107e-17j 0.00912814-2.64574e-17j 0.000320617-3.78606e-17j 0.00238669-3.02582e-16j -0.0021643+4.47994e-16j 0.0174277+2.08992e-15j 2.33628e-05-4.12409e-16j 0.0032401-5.77036e-17j 0.00137392-1.28961e-17j 0.00613526-6.40626e-17j -0.00573434-9.00573e-18j 0.0120808-4.31573e-17j 0.0106968-3.12618e-16j 0.00176161-1.57316e-16j 0.00811358+3.00036e-16j 0.0059493-3.04676e-16j -0.00632469+1.95063e-16j -0.0027318+1.59515e-16j 0.00024372+3.87467e-17j -0.000171039+4.12605e-17j -0.00692934+8.66923e-17j -0.005476+6.66932e-17j 0.00152547+1.33385e-16j 0.00542361+1.28559e-16j 0.0115211+2.54187e-16j 0.00876152-1.80875e-15j 0.00225952-3.38276e-17j -0.00159182-5.32708e-18j -0.0102961-6.44212e-17j 0.00128027+1.30189e-16j 0.00182473+9.93536e-17j -0.00503487-2.16317e-17j -0.0085648+1.84067e-16j -0.0024811+5.77259e-17j -0.000385159-1.11502e-16j -0.00945543+3.0076e-16j -0.00247511+1.10852e-16j -0.00283037+9.5306e-17j 0.0105952-8.71542e-16j -0.0100315+2.65873e-16j -0.0122555+1.19014e-15j 0.00563709+3.04711e-17j 0.000860421-1.63842e-16j -0.00248535-4.84759e-17j -0.00214951-2.51802e-17j 0.00225473+9.61933e-17j 0.00926615-1.8076e-15j -0.000728477+1.54143e-16j 0.00194327+3.53946e-17j 0.00717714+8.3622e-17j -0.00283771-5.8139e-17j -0.0067615-6.97713e-17j 0.00574093+1.80538e-16j 0.00486519+2.65456e-16j -0.0170955+5.83874e-16j -0.00416212+3.36566e-17j -0.00549287-1.41041e-15j 0.00821949-7.75315e-17j -0.00109127-1.82097e-16j 0.00138812-8.6071e-17j -0.00390484-2.97306e-17j 0.00192438-8.34533e-18j 0.00096294-1.57283e-16j 0.00832329-2.76091e-16j -0.00418894-4.64695e-17j 0.00345815+1.21059e-16j 0.00284967-2.62548e-17j -0.0106726+2.03923e-16j -0.000837541+3.66585e-17j 0.0025061+5.53845e-16j -0.00788068+6.82485e-16j -0.00819588+2.11963e-16j 0.0012093-8.92279e-18j -0.000172343-2.16492e-16j 0.00272865+6.67929e-17j -0.0118242+2.51845e-16j 0.00661755-5.75672e-17j 0.00782976-2.17837e-16j -0.00482814-3.19736e-17j -0.00751744+4.85338e-18j 0.00847916-2.85847e-16j 0.00148521+3.58223e-17j -0.000883539+7.62953e-17j 0.00774301+4.49199e-16j -0.00221479-3.16777e-17j -0.00667857+1.87046e-16j -0.00284701+1.15497e-17j -0.00187727+2.78295e-17j -0.00486938+3.58554e-15j 0.0020436+1.11666e-16j 0.00650207-9.00112e-16j 0.000271467+7.37916e-17j -0.00968485+3.88854e-17j 0.00765539+6.37653e-17j 0.00951515+6.18128e-17j 0.0053241-6.83031e-17j 0.0074617-1.67566e-17j 0.000160846+5.34461e-17j -0.000765579+1.8872e-18j 0.000123743-7.54387e-17j -0.0073075+2.32458e-16j -0.00904648-2.58872e-17j 0.00505802-1.30834e-17j -0.000201359-1.73922e-16j 0.017507+6.68812e-17j 0.00383926-1.42602e-17j 0.0060516+4.89877e-18j 0.00453555+8.98384e-17j -0.00361435-3.56456e-17j 0.00864572-4.29116e-17j -0.000812009+1.76045e-16j 0.00555572-4.13766e-18j -0.0114427+2.73242e-16j -0.00326903+1.6406e-16j -0.0137977-3.60434e-16j -0.0092951+6.68635e-17j 0.00833698-3.14125e-17j -0.00430261-1.50843e-17j 1.84549e-05-1.90844e-17j 0.00786354-3.07902e-17j 0.00377131-1.11162e-15j 0.0162975-7.27318e-17j 0.0150748-1.68405e-16j 0.00957897-1.5187e-16j 0.00954843-8.21665e-17j 0.00590926+8.11683e-17j -0.0110045-8.01562e-17j -0.00757662-4.07711e-17j 0.0092158-3.4217e-17j -0.0201734+6.87391e-17j 0.0225818-6.08648e-18j 0.00952619-4.83134e-18j 0.00327923+4.90661e-17j 0.000353949-5.4932e-17j 0.0072132-3.61056e-17j -0.00536537+5.91336e-17j 0.0124489+1.26683e-17j 0.0190763+6.70846e-18j -0.0275969+2.82359e-17j 0.0108311-2.03417e-16j -0.0171854+5.60326e-17j 1.55771e-05+1.83649e-17j 0.00172507-1.12934e-17j 0.0127859-1.58457e-17j -0.00390776+3.66852e-17j 0.0213735-4.73269e-17j 0.0100765-3.8351e-17j -0.0132209+5.79713e-17j -0.00624702+4.48255e-17j 
