-0.0161394-0.0162539j 0.000313486-0.0304325j 0.00842444-0.0117099j 0.0103799+0.0170006j -0.005501-0.00194831j 0.00618266-0.0202246j 0.000693923-0.00808692j 0.00755959+0.00103685j -0.00425928+0.00554945j 0.00886219+0.000962297j 0.00979198-0.0140519j 0.00994271-0.0158058j -0.00451774+0.00104535j -0.00554325+0.00721232j -0.000700434-0.000302975j 0.00915695+0.00432581j 0.00323434-0.0048624j 0.000296015+0.0027785j 0.00468542+0.00107157j 0.000616365-0.0143574j -0.00219542+0.00307431j -0.00861634-0.010521j -0.00241494+0.00860537j 0.000813074-0.00594701j -0.00605459+0.00934366j -0.00286096-8.34594e-05j 7.34873e-06-0.00270178j -0.00203908-0.000452959j 0.00298654+0.00453341j 0.000328869+0.00138877j -6.4005e-05+0.00393503j 0.00429159+0.00402802j 0.00269419+0.00556315j 0.0075077-0.0042435j 0.00901171-0.00675549j 0.00266967-0.0105799j -0.00828973-0.00650412j -0.00823322-0.000974507j -0.00800038-0.0107854j 0.00864009+0.00411572j -0.00846753-0.00360362j 0.00291127-0.00590471j 0.00261248-0.000655161j -0.00186537+0.00887499j -0.00300462-0.00122099j 0.00109724-0.00664674j 0.0014003+0.00019905j -0.000780603-0.000135126j 0.00324812-0.00183872j -0.00733135+0.00152823j 0.0165853-0.00683045j -0.00186987-0.00113692j 0.00148371+0.00272718j 0.000847205+0.00235021j -0.00722917-0.00999825j -0.0045741-0.00766032j -0.00191021-0.00208917j 0.00639429+0.00325537j 0.00697587+0.000221273j 0.00267949-0.00212998j -0.00425623-0.0106717j -0.00180567+0.000513836j 0.00872809+0.0059415j 0.0111657-0.00257959j 0.00132197-0.0075563j 0.0054254-0.00243593j -0.00140945+0.00160519j -0.00762902+0.00532117j 0.00430766-0.00440901j -0.00233555-0.0154795j 0.00120923+0.00127222j 0.00947199+0.00858089j -0.00796282-0.00434673j 0.00676799-0.00392058j -0.00224846+0.00420139j -0.00473661+0.00984612j 0.00182249-0.00510054j -0.00224229-0.00303438j 0.00147717-0.00280982j -0.00221586+0.00888498j -0.00237588+0.00399952j 0.00511948-0.00102396j 0.000547631+0.00189014j 0.00499318+0.00251321j 0.000742473-0.00476549j -0.00195318+0.0027396j 0.00562251-0.00404572j -0.00690952+0.0086695j 0.00424762+0.00557384j 0.00943622+0.00621247j -0.00514315-0.006372j -0.0086356+0.00973301j 0.0109897+0.00765726j -0.00443224-0.00263723j 0.00112507-0.00236561j -0.00380382+0.000144991j -0.00576618+0.0027501j -0.00175311-0.00686277j -0.003313+0.00491567j -0.000250908+0.00782286j -0.00552171+0.000294101j -0.00481398+0.00694239j -0.00434688+0.00318962j -0.000925105+0.00122073j 0.00867452+0.000192978j -0.00796252-0.00638652j 0.000184022+0.000195442j -0.00769194-0.00602532j 0.00744734-0.0144528j -0.00121797-0.00864741j 0.00252963-0.00845064j -0.003511+0.0014286j -0.000586899-0.00255653j 0.00313289+0.00681582j -0.00608576+0.0049875j -0.00257257+0.00557221j 0.00191992-0.00196423j -0.000377726+0.00476755j -0.00797461+0.00167761j 0.00709479+0.00866236j 0.00219245-0.00151507j 0.00401759+0.00769116j 0.00036629-0.0126038j 0.00929484+0.00602409j 0.0066989-0.00452304j -0.00630828-0.00543066j 0.00775721+0.00151997j -0.00212096-0.00537661j 0.0021642+0.00450496j -0.00405697+0.00277781j -0.00541255+0.000976042j -0.00429384-0.00118583j 0.00646057+0.00607059j 0.0065538-0.00730069j 0.00176738+0.00734933j -0.00210349-0.00414298j -0.00316932-0.00271945j 0.0046345-0.00115547j 0.0064171+0.00918357j 0.00022245+0.010091j 0.00128547-0.00292454j 0.00930296+0.00512617j 0.0101723+0.00635241j 0.0153727-0.00552391j 0.00205507-0.00335057j 0.00147628-0.0116482j 0.000949605-0.0129672j -0.00509546+0.00975807j -0.0187157-0.00110808j 0.000344656+0.00563058j 0.000939577-0.0169756j 0.00118543-0.00346794j -0.00406363-0.00445914j 0.0113152-0.0102239j 0.00580081-0.00724348j 0.01854-0.00618798j -0.00631818-0.00247255j 0.00947579-0.012339j -0.0119016-0.00464702j -0.00340268+0.00468799j 0.0158776+0.00265942j -0.0187341-0.00655196j 0.00215577+0.00286411j 0.00300643-0.0036686j -0.000208686+0.00708052j -0.00332405+0.00356223j -0.00271178-0.0062969j -0.0139563+0.0079986j 0.0172049-0.00659791j 0.016785-0.016943j -0.00920773-0.00557918j -0.0235904-0.00195421j -0.0185583+0.00126338j 0.000277742-0.00227617j -0.00224789+0.00359281j -0.00591674-0.015668j -0.000949348+0.0133355j -0.0309809+0.0107485j 0.00868636-0.0141083j 0.00263107-0.0111697j -0.0171323-0.0186035j -0.00345718-0.0117972j -0.00338955+0.00252956j -0.00397101+0.0255919j 0.00644797-0.0228517j -0.0398455-0.0170565j -0.0173877-0.0108563j 0.0225033-0.0502442j 0.0105143-0.0254032j 
-0.00308344+0.0286876j -0.0200801-0.0106433j -0.00335027-0.0190577j 0.00542771-0.0114847j -0.0119372+0.00615839j -0.0123302-0.00123745j -0.00252532-0.0108189j 0.00420714-0.0178339j 0.00620542-0.00758102j 0.00213906-0.00540059j 0.00172892-0.0043357j -0.00428645-0.00386562j -0.0024771+0.00651012j 0.000961141-0.000669791j -0.00337795-0.0036911j 0.00154579-0.0109966j -0.00703281+0.00373797j 0.00551673+0.00123815j -0.000267509+0.00286651j -0.0111197+0.00344361j -0.00463107+0.00902126j -0.0133956+0.0175527j -0.0070538-0.00522213j -0.00228913+0.00751967j 0.000939343+0.00246555j 0.00681375+0.00327808j -0.00384256+0.0076916j 0.00519204+0.00832122j 0.00283884+0.0050501j -0.00621519-0.00134338j 0.00450039-0.00570482j -0.000758348-0.0129875j 0.00737265-0.00345032j -0.0142107+0.000517975j -0.00737301-0.0114542j -0.00941925+0.00349636j -0.00781605+0.0109347j -0.00371973+0.00961299j 0.00183447+0.000451676j 0.00102748-0.00700721j 0.00539175+0.00829665j 0.0023525-0.000628536j -0.00471189-0.0133168j 0.00817752+0.00952662j -0.00162502+0.000929528j -0.00124624-0.00394341j -0.000900301+0.00300858j -0.00253915+0.0046368j -0.00047478-0.00490621j 0.00594681+0.00511091j 0.00409934-0.00449729j 0.00216435+0.000424322j 0.000285573-0.000431323j 0.00596706+0.000419906j -0.0085274+0.00185382j -0.00372362+0.000181873j 0.000973259-0.00982216j 0.00206264+0.000864084j -0.00176131-0.00723503j -0.00344817-0.00125727j -0.00207096-0.00345495j -0.000105878+0.00542466j 0.00123608-0.00693359j -0.00954208-0.00776315j -0.00396143-0.00448752j 0.0061944+0.00098982j -0.0113271-0.00416076j -0.00622798+0.00697196j -0.00154742-0.00425811j -0.00682191-0.00384853j -0.00466493-0.00713046j 0.00298429-0.013509j -0.00786696+0.0134922j -0.000274464-0.00419343j -0.00239001-0.000983625j 0.00117978+0.00647049j -0.00497186-0.00124911j -0.00870047+0.00215376j -0.00410271-0.00731264j 0.0028655+0.00530976j 0.00647167+0.00619012j 0.00483645-0.00741118j 0.00312351+0.00231332j 0.00491639-0.0106925j -0.00878069+0.00410592j -0.00347372+0.000267721j 6.54581e-05-0.00233685j 0.00473357-0.00317339j 0.00710808+0.00062412j -0.0091495-0.0119398j -0.00444356+0.00968021j 0.00645317+0.00774391j 0.00200592-0.00612856j -0.00414607-0.00306014j 0.001674+0.00305839j -0.00682652+0.00459016j 3.34405e-05-0.00781161j -0.00864128+0.00417182j 0.00102091+0.00399151j -0.00322599+0.00173781j 0.00021736+0.0154456j 0.00376944-0.00422795j -0.00294134+0.000168252j 0.00994252+0.000906948j -0.000955709-0.00968541j -0.00725538+0.00838764j 0.00389201-0.00198474j -0.00505833+0.0126535j -0.00292534+0.00504891j -0.00390181+0.00378137j -0.00536249-0.0023374j 0.00651062+0.00371622j 0.00265549+0.00707855j 0.0130499-0.00291318j 0.00540928-0.000819851j -0.00335523+0.00706124j -0.00120459-0.00360817j 0.00290769-0.0129783j -0.00699804+0.0102338j 0.0010014-6.08548e-06j -0.00159127+0.00910345j 0.00210507+0.00465305j -0.00198166-0.00415042j -0.0015041-0.00698329j 0.00313955-0.0110521j 0.00128168+0.00247673j -0.00106552-0.0162131j -0.0023773+0.0108438j -0.00120737+0.00546261j -0.0101674+0.0110087j 0.00563918-0.00154509j -0.0049752+0.00578781j 0.00892343+0.00352253j 0.00282147-0.00231797j -0.00192756+0.00389579j -0.00437558+0.00110371j 0.00352045-0.00571352j 0.00164127+0.0018994j 0.000245294-0.00493609j 0.00846158-0.00677854j -0.00306561-0.00409007j -0.0123589-0.00989245j 0.00985709-0.00782455j 0.00407658-0.00577398j 0.00688018-0.0109398j 0.00562028+0.0139123j -0.00547182+0.012234j 0.00250466+0.00139744j 0.00618858-0.0037831j 0.00304756-0.00479139j 0.0131943+0.00323861j -0.00130766+0.00628326j 0.00607202-0.00933811j 0.0111915-0.0147668j -0.00514215+0.00249139j 0.00213256-0.0113973j -0.016687+0.0095229j 0.00503381+0.0188696j 0.00212085-0.00997129j 0.00213332-0.00693781j -0.00776764-0.00475445j -0.00552882-0.00753874j -0.00917903+0.0141445j 0.0053719+0.00359501j 0.00056546+0.00551846j 0.00369758-0.00575169j -0.00682894+0.00123599j -0.0257427+0.0222535j -0.0216946+0.00208889j 0.0201598+0.0015254j 0.00582289-0.00716316j 0.0076046+0.0108592j -0.0102881+0.0109785j 0.000911789-0.0110934j -0.00925415-0.00747115j 0.00691661-0.00472223j -0.0160545-0.00224584j -0.00334787-0.0120182j -0.0143541-0.0158858j 0.00693052-0.0120695j 0.011466-0.00892332j -0.00802552+0.0122703j -0.0236121+0.00789516j 0.00381191+0.024139j 0.0231837+0.0378175j 0.0163955-0.00873209j -0.0301759+0.00678512j 0.00743153-0.0336212j -0.0189078+0.0450326j 
0.00704712-0.0670621j -0.0248952-0.0224841j -0.0682768-0.0128248j -0.00534534+0.0444034j 0.0152396+0.011461j 0.0195372-0.00459912j -0.0558681-0.0164686j -0.0360888+0.0302047j 0.00509248+0.0126509j 0.0261425+0.00769886j 0.0319068-0.0305293j 0.0228064-0.0152756j 0.0157362+0.0077391j -0.00287223+0.0216271j -0.0101967+0.00338908j 0.00379551+0.0167757j 0.0326672-0.00132142j 0.001449-0.0136979j 0.0100475+0.0158514j 0.0101126-0.00430535j 0.015709+0.021445j 0.0179843+0.00175668j 0.027305+0.0368519j -0.0183608-0.015692j 0.00222806+0.0174107j -0.00189539-0.0234277j 0.0114027+0.00982302j -0.00829727-0.0160779j 0.00801291+0.000235203j 0.01287+0.00399043j -0.0012528+0.00868543j 0.00744176+0.028827j -0.00854526-0.00615204j 0.016137+0.0138861j -0.00108909-0.00573341j 0.00542033-0.0041711j -0.00521324-0.00743364j -0.017929-0.00714023j -0.0393482-0.00901441j 0.0051073-0.0081414j -0.01704-0.0321544j -0.00626481-0.00768245j 0.00295207+0.011604j 0.0166471-0.0133978j 0.0157021+0.00113716j -0.0191991-0.0160328j 0.00761236+0.011222j 0.00969932-0.00250977j 0.00906827+0.00850802j 0.0143136-0.0105194j -0.0318605-0.0245096j -0.0318538+0.0227411j -0.00811168+0.00848298j 0.00831904+0.00986793j -0.0287553-0.00164775j -0.0136961-0.00654943j -0.0137059-0.00247407j -0.00878873-0.0130891j -0.0133305+0.0188286j -0.0118643+0.00572758j 0.00696403-0.00375986j 0.0174818-0.0167605j 0.00821933+0.0098214j 0.0158634+0.0268818j 0.0098948+0.0120914j 0.00140768-0.0156026j 0.0151613-0.000734625j 0.0185504+0.0100812j 0.0264766-0.00371766j -0.0227687-0.0180669j 0.00892328+0.00785047j -0.00769978+0.0359993j 0.0161976+0.0200926j 0.000970421+0.00265843j -0.0129524+0.00321968j -0.00754146+0.0139946j 0.0145239+0.000698235j 0.0187195+0.00266666j -0.014063+0.00396319j 0.011693+0.00128064j 0.0334468+0.026521j -0.0150132+0.00135913j -0.00943142-0.016787j -0.00994474-0.0192227j 0.0163524-0.0225751j 0.00450437-0.000981214j -0.0104815-0.0150132j 0.0109914+0.00121512j -0.0179283+0.00150737j 0.034336+0.00842368j -0.0121602-0.00674054j -0.0315612+0.00387708j 0.04497+0.00110351j -0.00934217-0.00147865j -0.0258139+0.00657345j -0.00916475+0.00820229j -0.00337057+0.0146402j 0.000176327-0.0152667j 0.0249677+0.00762654j 0.00563947-0.0239275j 0.0258539+0.00975182j 0.00083411+0.0167818j 0.0302597+0.0152767j 0.00345473-0.0342997j 0.00534328+0.00552026j 0.00476577+0.0378217j 0.0148297-0.0059212j 0.00313915+0.00650799j -0.0150972-3.76064e-06j -0.00793628-0.0114466j 0.0166472-0.00963666j 0.00696729+0.0134427j -0.0086266-0.00417262j 0.0458133+0.0180751j 0.00161431-0.016241j -0.0106331+2.2521e-05j 0.0317037-0.0190426j -0.0383547-0.0109094j -0.000115778-8.27491e-06j 0.0266771+0.0432868j -0.0164636+0.00674165j -0.0207727+0.00659306j 0.0303013+0.026545j 0.018177-0.0106341j 0.0354025+0.00364718j -0.0238004+0.0230104j 0.00417436-0.00988463j 0.0157462-0.00411038j 0.00850483+0.0127794j -0.0236815+0.0424562j -0.0467091+0.0088398j -0.00858574+0.00388358j -0.0491703+0.000683041j 0.00514797-0.0314035j 0.0150722+0.0265394j -0.00324365-0.0232179j 0.011762-0.00834917j 0.0236567-0.00654676j 0.0149337+0.00880282j -0.0191623+0.00355556j -0.0077599+0.0229226j 0.0320718+0.0165487j 0.00225693-0.0021916j 0.0114156-0.024406j -0.0141578-0.0127826j -0.0204331-0.0389171j 0.0305082-0.0100818j -0.0083867+0.0132929j -0.074945+0.00985659j 0.00829104-0.00343898j -0.0388371-0.0388193j 0.0265946-0.0120557j -0.0122518+0.00569161j -0.0222698-0.0419187j 0.0224513-0.0286079j 0.0297882-0.0400274j 0.0230503+0.0364703j 0.0595716-0.0254591j -0.0359754+0.00251789j -0.0150699-0.00983717j 0.0381337+0.025457j -0.0420432+0.0365077j 0.0220299+0.0112115j 0.0287511-0.0180875j -0.0182673+0.018114j -0.0421443-0.0248902j -0.0147232+0.0170873j 0.0408901+0.0568641j 0.0789069+0.00655968j -0.0424076-0.0518272j -0.00297217+0.0147361j -0.075052+0.0163904j -0.0199901+0.0401753j -0.0168077-0.00372407j -0.011843+0.01044j -0.00801945-0.0217028j 0.0313252+0.00559896j -0.0511146+0.0410064j 0.0323484+0.0111565j -0.00960921-0.033255j -0.0317079-0.0218257j 0.0575767+0.0187151j 0.0134448-0.0173602j -0.0306912+0.0284978j 0.0121812+0.0363593j 0.0519299+0.00526045j 0.0050648-0.0267597j 0.0136523-0.122021j 0.13698+0.005338j 
0.0228804+0.0170931j 0.0224061-0.0587793j 0.0114314-0.0347953j -0.0426669-0.00517107j -0.00102333-0.0222946j 0.0285859-0.00161431j 0.0206057-0.0225449j -0.00852927-0.0368201j -0.0139258-0.0102778j 0.00937576+0.0367448j 0.0608261+0.00991617j 0.0276417+0.0016437j 0.000238472-0.00101769j -0.0118793-0.0135365j -0.0128259-0.0161465j -0.0127468-0.00624283j -0.00230288+0.0167563j 0.00750627+0.00824157j -0.0206792+0.00151847j 0.015943-0.00326034j -0.037249+0.00565117j -0.0300003-0.0120463j -0.035187-0.00268153j 0.0126595+0.00374161j -0.0185746-0.00110004j 0.0202111-0.00138437j -0.00644476+0.000794144j 0.00998341+0.00333457j -4.11835e-05+0.0222844j -0.00668507+0.00074472j -0.00794894+0.0130758j -0.0141202-0.00589118j 0.00280317+0.00926922j -0.0113066-0.000371531j 0.0188215+7.20962e-05j -0.0104603-0.00369083j 0.000990641-0.0107917j 0.0031831-1.99381e-05j -0.00508768-0.0291063j 0.0140293+0.0231704j 0.0177177+0.00391611j -0.00888763-0.00049971j 0.00796042-0.0201669j -0.00287831+0.0229271j 0.00344173+0.000428771j 0.00511749-0.0201476j -0.0159095+0.00864347j -0.00634256-0.00122217j -0.00383968+0.00430311j 0.00233449+0.0082336j 0.0126541+0.0106547j -0.0188636-0.0162959j -0.00687849-0.00900477j -0.001676+0.0161437j 0.00581617-0.0212623j 0.00315154-0.0123407j -0.00350671-0.0192093j 0.0261053+0.0186116j -0.0161208+0.00325011j 0.00181565-0.0157612j 0.00698472-0.0320702j 0.0149784+0.0069961j -0.00510726+0.0130581j -0.021981+0.00697051j -0.000779124+0.00485852j 0.0240032+0.0295261j 0.0121969-0.00245426j -0.00782272+0.0126341j 0.0151116-0.00540751j 0.0246166-0.0270191j -0.00898809-0.00396892j -0.0260008+0.00103409j -0.0272476-0.00130443j 0.0129916+0.0058352j -0.017414-0.0179134j -0.0130121-0.00943836j -0.00327326-0.00252339j 0.000944295+0.00298873j 0.0145622-0.0183633j -0.0068908+0.0132731j -0.0404303+0.00641484j -0.0081679-0.00257942j -0.00809281+0.0199615j 0.0171488+0.0134549j 0.0190699+0.00512136j -0.0133821-0.00587587j 0.0161392-0.00464008j -0.0047219+0.01818j -0.0075234+0.0182346j 0.00093747+0.00959667j -0.0208313-0.0185135j -0.00138796-0.006619j 0.00343371+0.00523379j 0.0145521-0.0130222j -0.00980966-0.0155255j -0.00240377-0.00169754j 3.73284e-05+0.00596718j 0.000344204-0.00372533j -0.0115822+0.0240644j 0.00550377+0.031554j -0.0249815+0.00809102j 0.00768121-0.0152114j -0.0210595+0.0068801j 0.0196304+0.020683j 0.00270575-0.0212077j -0.0391307-0.0221301j -0.0052168+0.0127689j -0.0172177-0.0258702j 0.0045452-0.0258732j -0.000751314-0.0235501j -0.000998916+0.0145461j -0.0152499-0.0109234j -0.0158733+0.00104234j -0.046533+0.0162406j 0.001737+0.00879059j -0.00951102-0.0137817j 0.0107003+0.0405966j 0.0142662-0.0287454j 0.0146637-0.0345362j -0.0458208+0.00642463j 0.0056051-0.00265488j -0.0205694+0.0157409j -0.039185+0.021087j 0.0104051+0.00868138j -0.00339566-0.00125514j -0.0147455-0.0391944j 0.00384333+0.00193539j 0.0252003+0.0127781j -0.00811217+0.0186755j -0.0310375-0.0243323j -0.0119119-0.0235553j -0.0130706-0.00327118j -0.00316724+0.0162061j 0.0264586+0.00482465j -0.0489103+0.0192806j 0.0287337-0.021303j -0.000282814+0.0103858j -0.00831321+0.0335984j 0.0125183-0.0224524j -0.0126388-0.00771694j -0.00841727-0.0110127j 0.00091613+0.00073335j 0.0121471+0.0150077j 0.0244273+0.00218594j 0.0150022-0.0100323j 0.0518024-0.00216652j 0.0223338+0.0251954j -0.00315375-0.014771j -0.0187045-0.0497403j -0.0104847+0.00319806j 0.0308822-0.00365851j 0.00735003+0.0188794j 0.00236023-0.0271496j 0.0505091-0.000171564j 0.0513973+0.0130438j 0.0217632+0.0488662j -0.0403718+0.0264332j 0.029311+0.0533789j 0.00500243-0.0194579j 0.0114336-0.0164565j -0.0306104+0.0359765j -0.0306529-0.0402367j -0.0139696-0.00189635j 0.00515649+0.0150047j -0.0240289+0.00233851j 0.0168961-0.0152489j -0.0209295-0.00488347j -0.0625814+0.0249132j 0.000750532+0.0266834j 0.0661086-0.00823494j 0.0148272-0.0435929j -0.0121159-0.0512909j -0.0534899-0.0306855j -0.00443505+0.00106627j -0.0167519-0.0129116j 0.0206256-0.0127169j -0.00630003+0.0157634j -0.0450981-0.034437j -0.0113155+0.0101477j 0.0106662-0.0112813j 0.0266848+0.00243612j -0.0223149+0.0283486j 0.0223517+0.0155067j -0.0484374-0.032937j -0.0449944+0.0132917j -0.0287559+0.0275509j 0.0134207+0.0273032j 0.122936+0.0105613j -0.0249085+0.11319j 
0.00872251-0.00120901j 0.0144157-0.00635133j 0.00331595-0.00300116j -0.00828167-0.010711j -0.0080934-0.0147862j 0.00235205-0.0119842j -0.00213003+0.000312338j 0.000392516-0.0142932j 0.00149379+0.0105753j -0.00918718+0.00406313j 0.00767285+0.00135542j 0.00215772+0.00432377j 0.00206605+0.0108262j -0.0205497+0.00376016j 0.00940157+0.0155838j -0.0180229-0.0102015j -0.000496521+0.0137344j -0.00673402+0.0133846j 0.00940062+0.000559375j 0.0128409-0.00121379j -0.000338698+0.00990653j 0.00605778-0.0115104j -0.00968718-0.00137632j 0.00300768+0.010177j -0.00291433+0.00248057j 0.000660017-0.00565j -0.00162769-0.00966181j 0.0019023-0.0032297j -0.00143809+0.00479705j -0.00110474-0.00850121j 0.000221499+0.00361967j -0.00545689+0.0109173j -0.005243+0.00289347j 0.010836+0.00241597j 0.00680275-0.00545712j 0.000422396+0.00546199j 0.00674939-0.00491746j -0.00225769+0.0057725j 0.0017524-0.00982906j 0.00357162+0.0101832j 0.00694222-0.00394139j 0.00644443+0.00218229j 0.00427743-0.00474302j -0.000124055+0.00565473j 0.0104493-0.0106252j 0.00512878+0.00171682j 0.00162747+0.0149433j 0.00063351+0.000861941j -0.0113337-0.0049152j -0.00140955+0.00517212j 0.0158952+0.0128052j -0.00939837-0.00402621j 0.00522603-0.00333328j -0.0128509+0.00724841j 0.00265781+0.00292319j 0.0048652-0.000915082j -0.00291383-0.00247887j 0.00369349+0.00387009j -0.00350824-0.00573255j 0.0027701-0.00235129j -0.00990952-0.0163861j -0.00765587+0.00528255j -0.00589325-0.00107581j -0.00321783+0.0076231j 0.00893146+0.00157405j 0.00914795+0.013133j 0.00342789+0.0127001j 0.00152399+0.0061905j -0.00790209+0.00097746j 0.0030718+0.00033886j -0.0130049+0.000782757j 0.0122082-0.00496952j -0.00396955-0.00307413j -0.0145305+0.000830293j -1.52068e-05-0.00109331j 0.00316108+0.0132723j -0.00780794-0.0168464j 0.000740973-0.00203479j -0.0104141-0.00718426j -0.00193705+0.013628j -0.000956543-0.00987707j 0.00203422-0.0104881j 0.00936578+0.00557686j -0.00720812+0.00273094j -0.00716356-0.00094265j -0.000691111+0.00331536j 0.0168785-0.00718896j -0.00495834+0.00119559j -0.00371507-0.00369929j -0.0115644+0.00680429j 0.00229075-0.0117583j -0.00447458-0.00918958j -0.000670832+0.0160242j -0.00179051-0.00437565j -0.000891781-0.0116176j 0.00620049+0.00665906j -0.01044-0.00268559j -0.00727984-0.00687606j -0.00671744-0.00315558j -0.00410258+0.00966348j -0.000143345+0.00901538j -0.00351247-0.0024459j -0.0127763-0.00545481j 0.0104802+0.0224316j 0.0114159-0.000497878j -0.00646966-0.0116174j 0.00613745-0.003154j 0.00142435-0.00774102j 0.0161714-0.0244323j 0.00216149-0.00360714j -0.0141604-0.000345533j -0.00567579-0.00174171j 0.00677296-0.00409503j 0.00895375+0.00174548j 0.0174626+0.00810338j 0.00622174-0.0022427j 0.00790383+0.0155264j -0.000201595-0.0169042j -0.00256993-0.0134828j -0.0153586-0.00167535j -0.0071683+0.000773423j -0.000676587+0.00943761j -0.0179054+0.00534504j 0.00810938+0.000605948j 0.00559809-0.00249132j -0.00623734-0.018612j -0.00668846-0.00401359j 0.0125808+0.015321j -0.00216655+0.00868904j -0.020163-0.00230322j -0.00245183-0.00727743j -0.00593586-0.00235493j 0.00792192+0.0104275j 0.00881397+0.00697511j -0.00589564+0.0146526j 0.00035782+0.00687043j -0.00219506-0.00889699j 0.012543+0.0126623j -0.0250999-0.0128807j 0.00269134+0.00201293j 0.0036824-0.0100643j -0.00742174-0.00837264j 0.00945062-5.21374e-05j 0.00408128-0.00839767j -0.00433936+0.00258305j 0.0304983-0.0046393j -0.00514335+0.00315718j 0.00803852-0.0128538j 0.00735556+0.00689801j -0.000496957+0.000485169j -0.00399457-0.00427352j 0.0130615+0.0110462j 0.00633809-0.0112424j -0.00275768-0.000897555j -0.000120095+0.0104601j -0.00161899+0.00486138j -0.0156028+0.00530345j -0.0166116-0.00879934j -0.0236186-0.00355253j -0.0194981+0.000640059j -0.000239351-0.000490589j -0.0202112-0.01828j 0.00791742+0.00225772j 0.000255257+0.00295993j 0.000230871+0.00362809j -0.00308346-0.00437501j 0.0116636+0.00685857j -0.00740391+0.000484121j -0.00626744+0.0185567j 0.0098332+0.00591725j -0.0282561-0.0191351j -0.00200773+0.0023529j 0.00379229-0.000880233j 0.0261384+0.0318736j 0.00435912-0.0229308j 0.0415111+0.0324161j -0.00238078+0.00706893j -0.0118869-0.0170445j 0.00122555-0.00310997j -0.00210191+0.0018268j -0.00367261+0.00749547j 0.000319548+0.00244919j 0.00169799+0.00687416j -0.0132294-0.0195111j -0.00348009+0.0158471j -0.0234731+0.030662j 0.0238356+0.013956j 0.0219077+0.00507478j 0.000756735+0.00790102j 
