0.0297565-0.430531j -0.045474+0.0294331j 0.0589774-0.0157033j -0.0039348+0.0106411j -0.0093998+0.0114467j -0.0186736-0.00261513j -0.0373565+0.019293j -0.00254481-0.0278796j 0.0170386-0.0229521j 0.00449223-0.00643727j -0.00261362-3.13606e-05j 0.011722-0.0077822j 0.00235533-0.0120568j -0.00283706+0.00168977j 0.0139827-0.00367844j 0.00194661-0.0109793j 0.00458433-0.00550489j -0.00235547-0.00526109j 0.0021428+0.00682254j 0.0157944-0.0246405j -0.013563-0.00268421j 0.0297502-0.00803761j 0.00150234+0.00955832j 0.00566195-0.00347596j -0.00294058-0.00185731j -0.00210804+0.0012144j 0.00098332+0.00557448j -0.00115465+0.00240734j 0.00393213-0.000520053j -0.00207345-0.00152307j -0.00314378+0.00708217j -0.00322046+0.0140631j -0.00472711+0.00156704j -0.000639085-0.007944j 0.00716965-0.00647359j 0.0128898-0.00674939j -0.00714231-0.00265983j -0.0133958+0.00524957j -0.00344967+0.0124504j -0.0112228+0.00383213j -0.000515185+0.00182971j -0.0162686+0.00694975j 0.0080789+0.000799405j 0.00451216+0.00423211j 0.00615782+0.000594227j -0.00520227-0.00140923j -0.0156582-0.00518748j -0.00633557-0.00189202j -0.0132742+0.00431829j -0.00777053-0.000403082j -0.00874293+0.00302211j 0.0134995+0.000588689j 0.00473308-0.00852972j -0.00879251-0.00559914j -0.0156791+0.00381387j -0.0029589-0.0037358j 0.00952321-0.00174766j 0.0167827+0.00248695j -0.00400401+0.000179302j -0.000673013-5.77576e-05j 0.000675651+0.000568875j -0.00127907-4.8267e-05j 0.00403025+0.00115192j 0.0021736+0.00244365j 0.00106483-0.00315866j 0.00497262+0.0101542j 0.00145671+4.65466e-05j 0.000901356+0.00427666j 0.000551317-0.000611629j -0.00311972-0.000797517j -0.00248056+0.00582883j -0.00149556-0.00602002j -0.00309769-0.0127754j 0.00186779+0.00415976j -0.00140263-0.00338838j -0.0031567-0.0057269j -0.0032349-0.00284296j -0.0022951+0.000496687j -0.00112847-0.000446292j 0.00685382+0.00466221j 0.00444874+0.00945306j 0.00328268-0.00656694j 0.000159312+0.00655317j -0.00418813+0.00175452j 0.00410229+0.000608302j -0.00086613+0.000543373j -0.0033609+0.0102636j -0.00266879+0.000803945j -0.00318694+0.0020016j -0.00352671-0.0126688j -0.000899479-0.00499794j -0.00566594-0.00469675j -0.00971213-0.00268456j -0.00275311-0.00111825j -0.00186425+0.0029935j -0.00536887+0.00269551j 0.000114082-0.00528722j 0.00305169+0.00722777j -0.00408208+0.00838466j -0.00277606+0.00187421j -0.0007344-0.00402899j 0.00350575+0.00313433j -0.00135474-0.00326181j 0.00734811+0.0029594j -0.00974504-0.00152487j 0.000234721+0.00828387j -0.00155086-0.00187234j -0.00082341+0.00565343j 0.000108235+0.000168952j -4.88478e-05-0.00457167j 0.00571811-0.00563866j 0.00651052+0.00998736j -0.000640501-0.00854801j -0.00204738+0.000962319j -0.00711132-0.00336093j 0.000823735-0.00454504j 0.000423987-0.00567937j 8.71821e-05-0.00816531j 0.00269722-0.00497282j 0.00255569-0.00535612j -0.00297174-0.00340917j -0.00113969-0.00400887j -0.000729091+0.0082295j -0.000433709+0.00946562j -0.000819799-0.000871775j -0.000219607+0.00339114j -0.00195235+0.00432217j 0.00244009+0.00493522j 0.00029501-0.0133957j 4.2902e-05+0.00221706j -0.00300554+0.000293809j 0.000642068-1.1205e-05j 1.51826e-06-0.0125873j -0.00111187-0.00115567j 0.00213676-0.00083959j -0.00237149+0.00868078j 
0.463971+0.0670464j -0.0280781-0.00324236j -0.00493615+0.0429139j 0.00236231+0.00816871j 0.00582534+0.0133923j -0.0218875+0.0132315j 0.00796484+0.0267059j -0.0163174+0.0173889j -0.0224828-0.00346602j 0.00560477-0.000356331j 0.00236113+0.00938921j 0.00347384-0.0147171j 0.00340869+0.00485117j -0.00584217+0.0129459j -0.0004718-0.00145166j 0.00276029+0.000432373j 0.00750402-0.00768333j -0.0226114+0.0138481j 0.0196332-0.0162176j -0.0153879-0.0110492j -0.00525114+0.00842433j -0.00270363-0.00843767j 0.00437646+0.0138635j 0.00321337-0.00267193j -0.001003-0.000509124j -0.00586658-0.00363586j -0.00269891-0.00303131j -0.0047809-0.00634144j -0.000658479-0.0133546j -0.00274502-0.00632841j 0.00220812+0.0106703j -0.00299867+0.00471392j -0.00192043+0.00431194j 0.00308111-0.00215855j 0.000358276-0.0106756j 0.00187424-0.0083426j -0.00269122+0.00986653j 0.00225847-0.00231521j -0.00568693+0.00356508j 0.00248588+0.0070927j 0.00275055+0.0100455j 0.0025123-0.00487922j 0.0015442+0.00034966j -0.00157749+0.0177333j 0.0137214+0.00221665j -0.00429992+0.00308049j 0.0246208+0.0154538j 0.00827202-0.00948831j 0.00610225+0.00721063j -0.00417264+0.0098647j -0.00460283-0.0046429j -0.000131479-0.0130993j 0.00200036-0.0018914j 0.00851916+0.0136713j 0.0091417+0.00275071j -0.00937735+0.0097387j 0.00642465-0.00572724j 0.0036964-0.00924247j 0.000928237+0.00085654j -0.000339987+0.00117241j 0.00156242-0.000448508j -0.00146463+0.00136071j 0.00771456-0.000621755j 0.00405342+0.000794333j -0.00271197-1.54374e-05j 0.00375784+0.000732473j -0.00493799+1.78265e-05j -0.00157791-0.00176719j 0.00385949+0.00143239j 0.000115408+0.000412862j -0.0040001-0.00307091j -0.00395634+0.000463806j -0.000533969+0.00579664j 0.00606014+0.00210465j -0.00514839-0.000952951j -0.00253101+0.0040401j 0.00497788-0.00157214j 0.00203098-0.002126j -0.00504274-0.00150422j 0.0033072+0.00195698j 0.00320075+0.00362407j -0.0044841+0.00610222j 0.00354168-0.00935599j -0.00281813+0.00042388j 0.00159026+0.00090766j 0.00724492+0.00579415j 0.00728099+0.00267591j -0.00102621-0.000497068j 0.00466087+0.00240553j -0.00182522+0.00910607j -0.000329504+0.00134964j 0.00536096-0.00851378j -0.00203109+0.0118407j -0.00144926+0.000541265j 0.000131911-0.000879542j -0.0135196+0.00817109j -0.0133821+0.00178153j 0.0086677+0.005347j 0.00244945-0.00847817j -0.00544253-0.00622388j -0.00132663+0.0017789j 0.00114741-0.00182133j -0.00326791+0.000122446j -0.00359713+0.0095305j -0.00443745+0.00664165j 0.000273216-0.00408527j 0.00278897+0.00184022j 0.0034634+6.13701e-05j -0.0032895-0.00319178j -0.0100795+0.000851922j -0.00206773-0.0078053j 0.0121416-0.00435598j 0.00113542+0.00168351j -0.00620489+0.0065528j -0.00100685-0.00196482j -0.00169595-0.00205537j -0.006154+0.00122213j -0.0112095+0.00315171j -0.00323729+0.00409284j -0.00387772-0.00432916j -0.00334893+0.00409433j -0.000163127-0.000106241j 0.00123041-0.00333199j 0.012099+0.00508048j 0.00286222+0.00274157j -0.00208442+0.000403633j 0.000357527-0.000653585j 0.00899078+0.000304655j -0.0101208+0.00158483j 0.00224965+0.00631215j -0.00415234+0.00353711j 0.00297186+0.00395724j -0.00643816+0.0005731j -4.4393e-05+0.00425475j 0.00164355-0.00231517j 0.00260832-0.00148197j 
0.0611989-0.21487j -0.0948771-0.0476985j 0.00462857-0.0522895j 0.00109744-0.00115259j -0.000964362+0.00786636j 0.00690121-0.00638459j -0.0133768+0.00444932j -0.021035-0.0052855j -0.0108942-0.015846j 0.0065401+0.000556166j 0.00586924+0.00224649j -0.00451419-0.00500969j 0.0101907+0.011461j 0.00189337+0.00214267j 0.000683375+0.0061322j 0.00228089+0.0206091j -0.00374401+0.00688245j -0.000396065+0.0092478j -0.00157281-0.0179627j -0.0137872+0.0213278j -0.00349547+0.00325464j -0.00606373+0.0134372j 0.01514-0.00347571j -0.00663734+0.00275735j 0.00242315+0.000846362j -0.00584371-0.0020916j -0.00737002-0.00389459j -0.0043091-0.00246659j -0.00565722-0.0115887j 0.00123971-0.00114083j -0.00111418+0.00295188j -0.00837731-0.00249117j 8.73386e-05+0.00464726j 0.00961062+0.00498302j 0.00176176-0.00818372j 0.00129354-0.00877039j 0.00381373+0.0142106j -0.00485392+0.00270095j -0.00762699-0.0124837j -0.00332893+0.00463922j -0.00307536-0.00219792j -0.0100088-0.0034855j 0.00209494-0.00631509j 0.00200928-0.00192563j -0.0027406-0.0186853j -0.00046727+0.00836985j -0.0172298-0.0199322j -0.00699823-0.00448402j -0.00722827-0.00910417j -0.00114725+0.014515j -0.00458515+0.00621209j 0.00507202-0.00488072j -0.00216322-0.00929317j -0.00529918-0.00820736j -0.0109027-0.0128301j 0.00307836+0.0127596j 0.00265437-0.0156237j 0.011463+0.000199102j -0.00372906-0.000369972j 0.000145522+0.00211516j 0.00180436-0.00117898j -0.000650565+0.00257836j 0.00605246-0.00433549j 0.00290912-0.00189374j -0.00397748+0.00185178j 0.00157099-4.27078e-06j -0.00480534+0.00267265j 0.00129426+0.000196813j 0.00356292-0.00211944j 0.000612285+0.00196944j -0.00108645+0.00355055j -0.00621992+0.00210673j 0.00139176-0.00252778j 0.0014834-0.00106718j -0.00168431-0.00177045j -0.002103-7.86584e-05j 0.00814617-0.000394841j -0.000273193-0.000364078j -0.00383786+0.00204162j 0.00116817-0.00230215j 0.00327303-0.00136256j -0.00850038-0.00010228j 0.00288871+0.00269018j -0.00175878-0.00350526j 0.00175642-0.000711088j 0.00766923-0.00413301j 0.00691561+0.0035151j 0.000141838+0.00128182j 0.0057149+0.000191065j 0.00677389-0.0078555j 0.00345847+0.00174965j 0.00803435+0.00684695j 0.00867524-0.000435305j 0.00182543+0.000608692j 0.00648063-0.00117122j 0.0209852-0.0192494j -0.00587115-0.0111901j 0.000160127+0.00258117j -0.00285965-0.00105473j -0.0113035+0.00111644j 0.00159823-0.000554543j 0.000271076-0.00372348j 0.0016383-0.00766776j -0.00756355-0.00245891j 0.0123829+0.00203211j 0.00389427+0.00191741j -0.00212985+0.00432717j 0.000157053+8.57331e-05j 0.000838832-0.00117678j 0.0129478-0.0102915j -0.0143444+0.00168439j -0.00945049+0.00610055j 0.0041456+0.00663397j -0.0011929-0.00228663j -0.00390807+0.00583021j -0.00485605+0.00539082j 0.00683893-0.00379989j 0.00178541-0.00874892j -0.00662108-0.00136366j -0.00967792-0.00142897j 0.00534655-0.00305728j -0.00504249+0.0020999j 0.00237437+0.00340402j 0.00439873+0.0049184j -0.00484503+0.00199607j 0.00234835-0.00286597j 0.00249739+4.58262e-06j -0.000732313+0.00289476j -0.00837124-0.00498843j 0.00830553-0.0051992j 0.00255228-0.0038961j 0.00426362-0.00166489j -0.00746935+0.000227148j 0.00280324-0.00235651j -0.00256938+0.00345765j 0.0012905+0.00205379j 
0.285873-0.0756025j 0.0250531-0.0515459j -0.0285844-0.061247j -0.00746736-0.0110056j 0.00890112-0.0110177j -0.00310416-0.04146j 0.00597152+0.00579361j -0.014276+0.0321378j -0.0193138+0.0213317j -0.00409565-0.000606033j 0.00112594-0.0101624j -0.00984264+0.00943537j -0.00389353-0.0137787j -0.00389407-0.0139252j -0.0223165-0.0173744j 0.016132-0.0065984j 0.01206+0.00677642j -0.00145129-0.0328327j 0.0021329+0.0205243j -0.00691832+0.0177394j 0.0151202+0.00355955j -0.0211738-0.00748374j -0.00543232-0.0257801j 0.00133808+0.0120784j 0.00116777-0.00132894j -0.000846646-0.000859558j -0.00372968+0.000906895j 2.53158e-05-0.00273628j -0.00394915-0.00319812j 0.0012337-0.00202473j -0.008264+0.00494509j -0.00571219+0.00831162j -3.48823e-05-7.28464e-05j 0.00478558-0.00577058j 0.00502191-0.00686802j 0.00174011-0.00487345j 0.00314468+0.0047434j -0.00710915-0.00159257j -0.00561273+0.0113219j -0.0054702+0.00283371j -0.0051611+0.0048591j -0.0137136-0.00473423j 0.00108444+0.00163572j -0.00391991+0.00927977j 0.00196139+0.00300068j -0.0011022+0.000170167j 0.00048534+0.0091864j 0.00261682-0.000260422j -0.0116452+0.000348142j -0.0014613+0.0062482j -0.00669569-0.00413093j 0.00638265-0.00552399j 0.0050081+0.000176419j -0.000153974+0.00512896j -0.0101464-0.00102185j -0.000895226+0.00594891j 0.00429472-0.00274424j 0.0075334-0.00236744j -0.00107103+0.000936066j 0.000289525+0.000503828j -0.000242583-0.000464907j 0.000768867+0.000540099j 0.00145066-0.00236934j 0.000700727-0.00123413j 0.00114698+0.00045746j 0.00527241+0.00064973j 0.000581873+0.00144003j 0.000589901+0.000464026j -0.00119578-0.00142204j -0.000226858+0.000635976j 0.00236221+0.00138741j 0.000849486+5.08053e-05j -0.00386315-0.00522315j 0.00158313-0.00177765j -0.00209052-0.00406487j -0.00441719-0.00457687j -0.00410012-0.0013898j -0.00273139-0.00114737j 0.000801336-0.00186601j -0.00305842+0.000155224j 0.00326244-1.88141e-05j 0.00406301+0.00398845j 0.00151278+0.0116665j -0.00237651-0.00824457j -0.000236574+0.00894963j -0.00761173-0.00538801j 0.00634721-0.00256133j 0.00325196-0.000849572j 0.00721076-0.00193764j -0.00521757-0.0104537j 0.00394577+0.00813677j -0.00641783-0.00315818j 0.0127161-0.00769254j 0.0024979+0.00170931j -0.00210966-0.000609359j -0.00656802+0.00420488j -0.00691534+0.00383766j 0.00435568-0.00268853j 0.00630755+0.00655275j 0.00375252-0.000845568j -0.00357553-0.00122817j -0.0039706+0.000787245j -0.0099899-0.0160604j 0.00863134+0.00017687j 0.00413433-0.00163412j -0.00463917+0.0117449j 0.00670005+0.00534919j -0.000406744+0.00183127j -0.00359977-0.00303844j -0.0101596+0.00189181j -0.00446634+0.0096244j -0.000477407+0.00547182j 0.0016758-0.008463j 0.00810145-0.000552792j 0.00261077-0.00089712j -0.000568219+0.00033435j 0.000935578+0.000519696j -0.00466208+0.000746156j 0.00512847-0.0024405j -0.000158537+0.00266719j 0.00160776-0.00143187j 0.00014763-0.00204225j -0.00183258+0.0027168j 0.00130994-0.000110652j 0.00256779+0.000859579j -0.00326268+0.00250815j -0.00229257+0.00349017j 0.00310122+0.000541079j 0.000466451-0.00368074j 0.00163898-0.000911779j -0.00243646-0.000365802j 0.0021197-0.000569114j 0.00113053-0.00205902j 0.00109503-0.000749159j 0.000358218+0.000413326j -0.000406623+0.00185505j 
0.227334+0.365402j -0.0163992+0.0251267j 0.0562767-0.0640965j -0.0092006+0.0111241j -0.0134346+0.00415529j -0.0487085+0.0159335j 0.0102167+0.00700134j 0.0289185+0.0198931j 0.0197374+0.0159568j 0.00159454+0.00200105j 0.00177092-0.00516034j -0.00118567+0.00789761j -0.00589882-0.00353872j 0.0113178-0.00391185j 0.000723027-0.00173539j -0.0142708-0.0196019j -0.0169671-0.0073101j 0.0211669-0.000809075j -0.0160142-0.00131569j 0.0159481-0.0204217j -0.00498756-0.00481605j 0.0143725+0.00242983j 0.0010089+0.0166399j 0.00100362-0.00360966j 0.0051996-0.001971j -0.00408739-0.00397555j -0.0091079-0.00258366j 7.88024e-05-0.00783605j -0.0109839-0.0064685j 0.00716048-0.00273064j -0.0151356+0.00572644j -0.00152261-0.0113673j 0.00254904+0.0015793j 0.00926062+0.00764051j 0.00256692-0.00578525j -0.0110662-0.00267793j 0.0135633+0.0100325j 0.00306619-0.00150852j 0.00630508-0.0122486j 0.000101526+0.00154253j -0.0119029+0.00142898j -0.00725069-0.00869233j -0.0049824-0.00281552j -0.013135+0.00295774j -0.00630379-0.00549783j 0.00459224+0.00420048j 0.00872466+0.00663552j 0.0108437+0.00119824j -0.00883543-0.00850021j 0.0082149+0.0107042j -0.00322207-0.00491222j -0.0045796-0.00592821j 0.00130511+0.00137452j 0.00787162+0.00814486j -0.000313981-0.00932885j 0.00329441+0.0118708j 0.000247612-0.00599663j 0.00154752-0.0015197j -0.000748093-0.000256912j 0.00119438+0.00239243j 0.000998816-0.00163732j 0.00124761+0.00274133j 0.00326097-0.00448725j 6.71736e-05-0.00179025j -0.000824521+0.00635276j 0.000525624-0.000792238j -0.00173332+0.00368579j 0.000544837-0.00486993j 0.0028582-0.00208871j -0.00019368+0.000982454j -0.0026527-0.002634j -0.00513442+0.0050478j 0.00213572-0.000173302j 0.00089896-0.000838422j -0.0015619-0.00166514j -0.00617332+0.00559068j 0.00437433-0.000138023j 0.00308422-0.00304754j -0.00503591+0.00384751j 0.000780837+0.00423821j 0.000688894-0.00185935j 0.00338917-0.00475336j 0.00558923+0.00125405j -0.00491055-0.00345993j 0.00859532+0.000490772j -0.00205262+0.00976405j -0.00279623-0.0035243j -0.00444467-0.000519679j 0.000637306-0.0100185j 0.000499605-0.00311694j 0.00625155-0.00419074j 0.0001867+0.00359586j -0.000548243-0.0176771j 0.00171246-0.00310891j 0.000286164+0.00266143j 0.00723155+0.000860026j 0.000628037+0.00324187j -0.00118722-0.00206877j 0.00728874-0.0132101j -0.00773831+0.00118964j 0.00177196+0.00225869j 0.000413478+0.00299232j -0.00986084+0.00684174j -0.00105726-0.00310071j 0.000466662-0.00486796j 0.002996+0.00816263j 0.00780478-0.0101124j 0.00186663+7.21351e-05j -0.00448851+0.00524813j 0.0087712+0.000462651j 0.00204473+0.00601516j -0.000674931+0.00605144j 0.000780795-0.0049662j -0.00327792-0.0040767j -0.0059691-0.00126512j -0.00152355+0.000663313j 0.00407448-0.00215338j 0.00047269+0.00367045j 0.00116791-0.00277185j -0.00412633+0.00345929j 0.00194819-0.00436658j -0.00389443+0.00221027j -0.00370007+0.00558888j 0.00528236+0.000563173j -6.0146e-05+0.000610018j 0.000873372+0.00225744j 0.00112676+0.00273957j 0.00163127-0.000799784j -0.00340508+0.000989393j 0.0081477-0.00455824j 0.000997875-9.16968e-05j 0.00488667-0.00142337j -0.00373241+0.00112359j 0.00315937-0.00199163j -0.00191449+0.00206089j -0.000353431-1.19984e-06j 
-0.249938-0.154905j 0.0239368+0.00650916j 0.00960709-0.0503729j -0.00324512-0.00845974j -0.00376188-0.0118382j 0.00346812-0.0305854j -0.0239397-0.0152944j 0.0162905-0.00112452j 0.0147444+0.00808124j -0.00812842-0.000786758j -0.00181597-0.00588596j -0.0115429+0.00706552j -0.0208894-0.0101247j 0.00481876-0.00272596j -0.0266885-0.0110121j -0.0187184-0.0331334j -0.00997776-0.01853j 0.00418684+0.000724046j -0.0030385-2.023e-05j -0.012749-0.00728396j 0.0154319-0.00189904j -0.0187247-0.00351612j -0.00738414+0.0024765j 0.00429359-0.00160317j -0.0024237-0.000551362j 0.000463761+0.000906481j 0.00301909+0.000711201j -0.00328113-0.00115426j 0.00569509-0.00140331j -0.00396534-0.000815968j 0.00837407+0.00786986j 0.00352904-0.00330095j -0.00282234-0.000359125j -0.00592383+0.00533945j -0.000211551-0.00544523j 0.00495654-0.00145461j -0.0100654-0.00228099j 0.000344996+0.00714449j 0.0105903-0.0152735j -0.000495771+0.00661334j 0.0067084-3.24852e-05j 0.00483715+0.014873j 0.00444986-0.00328158j 0.00729889-0.00496522j 0.00645711-0.0074826j -0.00421275+0.00141608j -0.00308382-0.0158498j -0.00468162-0.00478595j 0.00661122+0.00695737j -0.00698785+0.00127293j -0.00124718+0.0101439j 0.00289552-0.000411811j 0.000828513-0.00711979j -0.00327021-0.00978311j 0.00488645+0.00453191j -0.00513643-0.000764931j 0.00466213-0.00278467j -0.000887492-0.00274496j 0.000585874-7.64471e-06j -0.00127149-0.00115786j 0.000142603+0.000708599j -0.00216327-0.000598445j 0.0025845+0.00271902j 0.00260667+0.00302415j -0.000362968-0.00438291j -0.0010832+0.00190613j -0.00347464-0.00278307j -0.00467214+0.00446778j 0.000939049+0.00466481j 0.00181076-0.00428639j -0.00632373-0.00265641j 0.00293487-0.00677721j 0.00448879+0.00335827j 0.000199408+0.00343906j -0.00789705-0.00100055j 0.00320272-0.00107775j 0.00581466+0.00228545j -0.00635106+0.0043414j -0.00433513-0.00561324j -0.000561715+0.00598118j -0.00212558+0.00438191j 0.00228995+0.00873184j 0.00377234-0.0068205j -0.0148716+0.000552108j 0.00755421+0.00537055j 0.00815999-0.000350001j 0.000468412-0.00349721j 0.00031595-0.0071941j 0.00370767-0.000229523j 0.00392483+0.00761934j 0.0141353-0.000594024j 0.00701568-0.00548259j -4.2059e-05-0.00129336j 0.00172812-0.00167806j -0.00150994-0.00351174j 0.00202215-0.00244342j -0.00496783+0.000252497j -0.00154598+0.00797536j -0.0149116-0.00486094j -0.0130908-0.0127028j 0.0027793+0.00301966j -0.00232641+0.00230992j -0.0121005-0.00204705j -0.00786583+0.00821412j 0.00743524-0.00523177j 0.00741887-0.00323333j 0.00312663+0.00516175j -0.0030015+0.000248996j -0.000754748-0.00386603j 0.00224988+0.00899949j 0.0040679+0.00106541j -0.00199786+0.0015054j 0.000658772+0.0033353j -0.00399608-0.00258701j 0.00532318-0.00911344j 0.00337487-0.00211592j 0.00250564+0.00183262j -0.000544365+0.000957409j -0.00534885+0.00603294j 0.00343101-0.00267114j 0.000890873+0.00129125j 0.00162227-0.00230431j 0.0039697-0.00697904j -0.00434332+0.0039997j -0.00115936+0.000493241j -0.00159818+0.000388049j 6.8049e-05-0.00117851j -0.000660715+0.00200546j -0.00246787-0.000487843j -0.00498051+0.00787278j -0.0015312+0.000876168j -0.00225307+0.00321109j 0.000706969-0.0021601j -0.00188316+0.00317102j 0.000910263-0.00283197j 0.0010176+0.000571009j 
-0.306834+0.342778j -0.0623354-0.0273946j 6.20632e-05-0.0214733j 0.00811184-0.00254542j 0.0103723-0.00677694j 0.0296877+0.018338j 0.0199292-0.0246776j 0.0102509-0.00428627j 0.000879912+0.00665154j 0.00165386+0.000527815j 0.000971955+0.0052352j 0.00367697-0.00784817j 0.00412617+0.00452429j -0.0103427+0.00672518j 0.00375071-0.00064177j 0.0149975+0.0134533j 0.0154383+0.00388867j -0.0211917-0.00144144j 0.0193201-7.67544e-05j -0.00504557-0.00266659j -0.00428628+0.00851133j -0.00269146-0.0109505j -0.00423849-0.000501462j 0.00163205-0.000392752j 0.00105892-0.000143325j 0.0012692-0.00225132j 0.00156391-0.00186625j 0.00665148-0.00681511j -0.000121627+0.0054788j 0.00580741-0.000791775j -0.0160469+0.00998501j 0.0102649-0.0162227j 0.000695201-0.00122037j -0.005779+0.0105546j 0.00611459-0.00127589j -0.0081936+0.00674905j 0.0062552-0.00618792j 0.00229236+0.00978697j 0.0334237-0.0228063j -0.00651678+0.00331408j -0.0121331-0.000436379j -0.00886621+0.0149185j -0.00195446-0.00345348j -0.00981089-0.0103415j -0.00520182-0.00208086j 0.00219756+3.41507e-05j -0.00183891-0.00289987j 0.0102295+0.00428927j -0.011603+0.00458614j 0.00247046-0.003637j -0.00312498+0.00348265j -0.00106344+0.00101249j 0.00281609-0.00172061j 0.00496601-0.00293475j -0.00137877+0.0027595j 0.00104875-0.00116345j 0.00184364+0.00104019j 0.000921382+0.000960953j -1.45392e-05-0.00037025j 0.00230884+0.00022558j -0.000818163-0.00167172j 0.00225196-8.81445e-05j 0.00120073-0.00191812j 0.000604104+0.00152496j 0.00846836+0.00322649j 0.00844137+0.00373146j 0.00326996+0.00273515j -0.00803338-0.00230113j -0.000543008-0.00296028j 0.000262149+0.00109663j -0.00611665-0.000438183j 0.00619341+0.00686161j -0.00161269-0.00483141j 0.00327544-0.000909494j -0.00540212-0.0055549j 0.00550052+0.00253371j -0.00539452-0.00551856j -0.0107397-0.00940694j -0.00108249+0.00165014j 0.00641547+0.00160644j 0.0034743+0.00371347j -0.000362263+0.0010477j -0.00512313+0.00301181j -0.00901013-0.0118998j 0.00223848+0.0024476j 0.013984+0.00595895j 0.00263862+0.00497984j 0.00103211+0.00397368j -0.00229333+0.000888443j 0.0015985-0.00855653j 0.000996317+0.00642765j -0.00314867-0.00568444j -0.00320608-0.00172667j -0.00168348+0.000852937j 0.00166346+0.00196456j 0.00283175+0.0105728j -0.00195196+0.00155542j 0.00229619+0.00252542j -0.0170686-0.0163522j -0.00489934-0.00270529j 0.00138657-0.00160705j 0.00023991-0.000726767j 0.00348705-0.00963929j 0.00313521+0.00756184j 0.00176277+0.00673612j 0.0019131+0.0135556j -0.0064047-0.00438722j -0.000727872+0.000138413j 0.00257016+0.00409349j -0.00286345-0.00104441j -0.00243979-0.00076512j 2.95952e-05+0.00105121j -0.000418031-0.0126512j 0.00128027+0.00881202j 0.000359691+0.00237915j 6.10991e-05-0.00306157j 0.000103598+0.000973902j 0.000752815+0.00335641j -0.000715987-0.00214675j 0.000384831+0.00479213j -0.00145441-0.00040215j 0.00134474-0.000343634j 0.00335102+0.00780103j -0.000454947-0.00388936j 0.000683554-4.1056e-05j 0.00118197+0.00360852j 0.00114263+0.00321058j -0.000274192-0.00142144j 0.00137911+0.000501848j -0.000956565-0.00337873j 0.00129154+0.000760685j -0.000723555-0.000824925j -0.00054099-0.000441152j -0.000357927-0.00146104j -0.000294382+0.000997518j 0.000278922-0.000126712j 
