0.0122263+0.0194441j 0.0328275-0.00722466j 0.023804+0.0210465j 0.0320814-0.0182485j -0.0153498-0.0150973j -0.00380271+0.0134784j 0.00749803+0.0023015j 0.00406859+0.0222181j -0.0205423-0.0129746j -0.0188731-0.010329j -0.0139379-0.00402536j 0.0014926+0.0204238j -0.0210556-0.00574693j -0.0150484+0.0115136j 0.0188455+0.00107534j -0.00659305-9.6555e-06j 0.00568928+0.0051376j 0.0283687+0.00371268j -0.00073502+0.000975537j 0.0155086-0.00702052j 0.0115592-0.00062521j -0.016717+0.0437292j -0.00847351+0.0013181j -0.00739655-0.000744205j 0.00344621+0.00978168j 0.014062-0.007535j -0.0135885+0.00987565j -0.0271531-0.0211755j -0.0107151-0.000365709j -0.0173563-0.00587518j 0.00859376+0.0255327j 0.0198807+0.0191398j 0.0190161-0.00876322j 0.0157685+0.0169809j -0.0160856-0.0168955j 0.0215072+0.00977012j -0.000931281-0.00757149j -0.00115972+0.00177406j -0.018745+0.0025231j 0.000562321+0.00462494j -0.0339711-0.000715946j -0.028784+0.0143474j 0.0222712-0.00215924j 0.00638806-0.000164667j 0.0267227-0.00591393j 0.00303462+0.00556074j -0.015364+0.00264015j 0.00360645+0.0148503j -0.0114172+0.00530352j 0.000191232+0.00361586j -0.00330873-0.0130725j -0.00437546+0.00269474j -0.00541838+0.00295266j -0.00759376-0.00431146j 0.00687419+0.00595978j -0.00101919-0.00257886j -0.00358153+0.0028368j -0.000982381-0.00473653j 0.00846495-0.00136814j 0.00918336+0.00112176j 0.00969891-0.00266815j -0.000536868+0.0009058j -0.00213502-0.000757272j 0.00644682+0.00351449j -0.00197266+0.00196442j -0.00185802+0.00226069j -0.00151128+0.00032049j -0.0162642-0.000149441j -0.00394726+0.00240982j 0.00292108+0.000134778j -0.00328106+0.00190971j 0.00294191+0.00922135j 0.00645112+0.00407145j -0.00158475+0.00168649j 0.00648599-0.00577482j -0.00104227-0.00787314j 0.00137325-0.00187611j -0.0014852+0.00252549j -0.00721698-0.00438016j -0.000865712-0.00842118j -0.0108966-0.00381566j -0.000380726+0.0048563j -0.00258455-0.0128375j 0.0055758+0.00560427j -0.0085702-0.0126431j -0.00279441-0.0100674j -0.0115113-0.010455j -0.00967548-0.0121606j -0.000747316-0.000944406j -0.00313199-0.0101497j -0.00406702+0.00747322j -0.00396933-0.00677006j 0.0110005+0.00695177j 0.00133679+0.00722281j -0.00163146-0.000300255j -0.00947152-0.0156283j 0.00817234+0.00294078j -0.00380732-0.00222929j -0.00343034-0.000703256j 0.00451326+0.00930559j -0.0100953-0.00540911j -0.0016779+0.000832887j -0.0114163-0.00593447j -0.00809077-0.0122457j -0.00763193+0.00180595j 0.00776217-0.00222199j -0.00465554-0.00367197j 0.0103828-0.00146887j 0.00265408+0.00493049j -0.00794313-0.00872226j 0.00363165+0.00783391j -0.00560635-0.00576542j -0.0105835-0.0117159j 0.0226966+0.0113065j -0.0143399-0.0107244j 0.0056308+0.000704767j 0.00837394+0.00313741j -1.40107e-05-0.00977876j 0.0106934+0.00985941j 0.00804001+0.000311529j 0.00130792+0.00988496j 0.00321049+0.00405681j 0.00748452-0.00171449j 0.00129115-0.0103204j 0.00653036+0.0124278j -0.00527022-0.00978916j 0.00284749+0.00665511j -0.00157575-0.00468061j -0.00433611-0.002891j -6.85953e-05-0.00360377j -0.000376759+0.00336166j 0.0132505-0.00500944j 0.000709653+0.00371507j 0.00932898+0.00471229j -0.000282134-0.00285888j -0.00634198-0.00608098j 0.00291584-0.00253393j 0.0124706+0.00433624j 0.000509247+0.00425856j -0.00448446-0.00956037j 0.000384403-0.000317909j 0.000558487+0.000119043j 0.0119496+0.00592253j -0.00329109-0.0214536j 0.00192831+0.00868241j -0.0105513+0.00943181j -0.0201246+0.0222525j 0.0123246+0.00098905j 0.0112835+0.00619026j -0.00937373+0.00766144j 0.00805461-0.00145378j -0.0411608+0.0240045j 0.00224739-0.0131052j -0.00332818+0.0350113j 0.0175599-0.00397858j -0.0363459-0.0251909j -0.035886-0.00251403j 
-0.0309996+0.00648088j 0.0137589+0.0256067j -0.0299513+0.0208173j 0.0264388+0.0188148j 0.0156049-0.0136926j -0.0119259-0.0136253j -0.00772649+0.00707952j -0.0269417-0.0118387j 0.00133931-0.0128409j 0.00473726-0.00870651j 0.0214473-0.00151666j -0.0283202-0.00411178j 0.000587741-0.0136568j -0.0297234-0.01191j 0.0194401+0.00679686j -0.00746813-0.00603022j -0.0217848+0.00574894j 0.015818+0.0112878j -0.0114582-0.00694111j 0.0216663+0.0239156j 0.00261863+0.0319828j -0.0389808-0.0113593j 0.0053938-0.00852728j -0.000218043-0.00376317j -0.0118747+0.000514701j 0.0179492+0.0119001j -0.0160194-0.0167777j 0.0325663-0.0133673j -0.0094012-0.0149111j -0.0111558-0.00988264j -0.0358041-0.00351752j -0.0217769+0.00686226j 0.0214573+0.010225j -0.0238848+0.0123857j 0.0125605-0.00694783j -0.0117593+0.0245922j 0.0111832-0.00564937j -0.00184634+0.00276188j -0.00500344-0.0221866j -0.00137539+0.00451885j -0.00134876-0.0257281j -0.0249803-0.0299439j 0.012484+0.0388538j 0.0164973+0.0211416j 0.00457009+0.0335741j 0.0131626+0.00265447j 0.0128031-0.0123593j 0.00442125+0.00215188j -0.0113332+0.00265251j -0.00376921-0.00412057j -0.00170329-0.00311907j -0.00763667-0.00476972j -0.00494524+0.000265573j 0.0020234-0.00454879j -0.00536152+0.00181417j -0.00527888-0.00127926j 0.00278847-0.00649027j 0.00038922+0.0010951j 0.00850702+0.00820108j 0.00331324+0.010472j 0.00216397+0.00351655j -0.00594577-0.00464361j -0.000136219-0.0115579j -0.00427602+0.00149627j 0.00449892+0.00770485j -0.00572489+0.00326128j -0.00338833+0.0019167j -0.0154863-0.0128705j -0.00545041-0.0058031j -0.00476004+0.00101701j 0.00203726-0.00455386j -0.00354068+0.00412607j 0.00330084-0.00268055j 0.00837753-0.00670038j -0.00894061+0.00097828j -0.00827066-0.00598911j 0.00492642-0.00545988j 0.00614063+0.00158085j -0.00971042-0.00829112j -0.00388915-0.0127732j 0.00343961+0.00757251j 0.00472264-0.00438519j 0.00560041+0.0019517j -0.00737397-0.0056248j 0.0133173+0.00810773j 0.000331401-0.000133132j 0.0234278+0.0147874j 0.013638+0.0185305j -0.00426011+0.00200797j -0.00337544-0.000243535j 0.0118219+0.00498313j -0.00235759+0.00416412j -0.00378986-0.00920938j -0.00758264-0.0118524j -0.0226597-0.0226626j -0.00340372-0.00248032j 0.00607738-0.00202622j 0.00796132+0.00909386j -0.00379924+0.00851054j -0.00107469+0.00225924j -0.000429204+0.000921096j -0.00097946+0.00544442j 0.00561594+0.00639013j -0.00184423-0.00762492j 0.00507487+0.00260128j 0.0103231+0.00763339j -0.00458717+0.00703653j 0.00235537+0.00563408j -0.00204573-0.00185817j -0.00202832-0.0146433j 0.000594208+0.0102826j 0.00347265-0.00150604j -0.00789867-0.00417477j 0.000547669+0.000571343j -0.00433991-2.37117e-05j -0.00220525-0.00642464j -0.0139319-0.0128245j 0.00950655+0.0134794j -0.00689718+0.00246204j -0.00949537-0.00420539j -0.00387533-0.00798261j 0.00450026+0.00932247j -0.00793412+0.0018674j -0.00034971+0.00359738j -0.00658218-0.00381598j -0.00364217+0.00137521j 0.00196093+0.00098205j -0.00332609+0.00553279j -0.00500192-0.00428058j 0.000948847+0.00311819j 0.00137418-0.00622865j -0.00603047-0.00340582j 0.00836405+0.00717134j -0.00342762+0.00317442j 0.0115792+0.00184317j -0.0109334-0.00668482j -0.000382431-0.00541715j 0.01277-0.00970864j -0.00821241-9.05425e-05j 0.00981866+0.00045149j -0.00408758+0.0100397j -0.00263377+0.0108892j -0.00474284+0.00997362j -0.00107439+0.0145616j 0.00818052+0.00572626j 0.0155359+0.0020548j -0.00465692-0.00163296j 0.000321755-0.0174766j -0.0026395+0.0106646j -0.0183174+0.0120179j 0.00148155+0.0259694j 0.000108285+0.013724j -0.0455133+0.0262681j -0.0201403+0.0139291j 0.0074047+0.0279891j 0.0401153+0.00185257j -0.0357629-0.0214679j 
-0.0123384+0.0205524j -0.0693634-0.026048j -0.0462857-0.012455j -0.0128349-0.0643832j 0.0172409-0.0282064j 0.0468299-0.00373024j -0.0275942-0.0149697j -0.0287315+0.0319889j 0.0357941+0.0661976j -0.0097856+0.0516207j 0.0214138+0.0294884j -0.00385941+0.000947168j 0.00455253+2.36934e-05j -0.000869776+0.036281j -0.041737-0.00749411j -0.0520827-0.014622j 0.00802551+0.0401072j 0.000257964-0.042562j 0.0513771-0.0295939j -0.0134213-0.0161202j -0.0207467-0.0239866j -0.0135971-0.006363j -0.00253159+0.0496532j -0.0129326-0.0596796j -0.0217758-0.0118299j 0.00513085+0.0259111j -0.0267998-0.0144357j 0.0860411+0.0473644j 0.0353697+0.0224743j 0.000775731+0.0429505j 0.00461092-0.0366089j 0.0361205-0.0608979j 0.0601569-0.111163j -0.0762805-0.0306006j 0.0661937+0.0292326j -0.0289597-0.0960239j 0.0211372+0.0122431j -0.0145407-0.00902473j 0.000685212+0.0181454j 0.0169751-0.00413145j -0.0282616+0.0623937j -0.10457+0.0131272j 0.0520709-0.0141721j 0.0222241-0.012678j 0.0100899-0.0568484j 0.000668141+0.0054119j 0.00731946+0.0475045j -0.0504506+0.0348123j -0.0324665+0.017979j -0.00249073+0.00170586j 0.0218764+0.0180512j -0.00342747+0.0239423j -0.00101871+0.00453085j 0.0264957+0.0134728j -0.0259299+0.00673834j 0.00294018+0.00349301j 0.0256143-0.00469628j -0.00102759+0.00454442j 0.00318866-0.0159799j -0.00609014-0.014146j 0.00789933-0.0197892j 0.00056916-0.00477948j 0.0185257+0.00770051j -0.00437647-0.0126633j -0.000909082-0.00159124j -0.0215378+0.00727311j -0.00829301+0.00673983j -0.00735493+0.026151j -0.0132599+0.0140916j 0.00404436-0.0141555j -0.00982533+0.0118151j -0.00449686-0.00565473j -0.00142018-0.0154756j -0.00744074-0.0163584j -0.0124701-0.0266712j 0.00161214+0.0106894j 0.00667774+0.000827394j 0.013726-0.0139688j -0.00431096+0.0191852j 0.0003505+0.0136675j 0.00725736+0.0136463j 0.0106673+0.000175664j 0.0292865+0.00806248j -0.022972-0.0103198j 0.0317678+0.0105652j 2.20273e-05+0.0120894j 0.0298002+0.0152325j 0.0298175+0.0155615j 0.00627429+0.0137744j 0.0148489+0.00171941j 0.00790316+0.00243029j 0.00752777+0.00507664j -0.00513354-0.00881755j -0.0145348-0.00507901j -0.0488792+0.0158668j -0.00694615+0.0200842j 0.000169966-0.0176274j 0.0154868-0.00656711j 0.00399586+0.00603511j 0.00334575-0.00331358j 0.00648253+0.0223384j 0.00927216+0.0111003j 0.012746+0.0106639j -0.00430249+0.0174736j 0.006324-0.00320261j 0.0154795-0.00107323j 0.00252359+0.0163058j 0.00954903-0.00860031j -0.027623-0.00572237j -0.0309864+0.0172767j 0.0300173-0.0175218j 0.00449186+0.010191j -0.00205688+0.029807j -0.0019685-0.0344237j 0.00668881+0.0277067j -0.00403647-0.000831154j -0.0094376-0.00811929j 0.0284299-0.000192226j -0.00443563-0.0170449j -0.0107149-0.0089964j -0.00224516+0.000974668j 0.00410784-0.0113591j -0.010882-0.013422j 0.00423363+0.00531285j -0.0124588-0.017336j -0.00418354+0.0125426j 0.000702024-0.0135863j 0.00494302+0.00687917j -0.0103205+0.0186758j 0.00852713+0.000155874j 0.00169637+0.00838335j 0.00853987-0.00585274j -0.00109505-0.0135308j -0.00556411-0.0109281j 0.0160104+0.00988921j -0.00122437+0.00977847j -0.00914625+0.0120446j -0.00717194-0.00515226j -0.00181193+0.00313048j 0.00988692+0.0195606j 0.00250671-0.0041397j 0.00275611-0.00442285j 0.0026807-0.0129324j 0.00995708-0.0156278j 0.00785472+0.00809474j 0.00508391-0.0111467j -0.00157356+0.0157042j -0.000446955-0.00117688j -0.00599129-0.0197058j -0.0210808-0.0173709j 0.00824195-0.0324116j -0.0368267+0.022593j -0.0390539-0.03331j -0.0295406-0.0116579j 0.00242189-0.0373757j 0.0753515+0.0623916j -0.0411294+0.0537281j 
-0.0651073-0.0265274j 0.0243467-0.0165325j 0.0064507-0.0697929j 0.0476795+0.00189871j 0.0694357+0.0238969j -0.00773616+0.00791009j -0.012567-0.0336876j -0.04383-0.0512116j -0.029606+0.0252459j -0.0657123+0.0236147j 0.0309264+0.0186846j 0.00644526-0.0273505j -0.00959007+0.00981134j -0.0250369-0.0228342j -0.00376951+0.00397203j 0.0151187-0.0966664j -0.0413358-0.00110689j 0.0535372+0.0567467j -0.0297235+0.0140051j 0.0164794-0.00295685j -0.0386673+0.000716595j 0.000841687-0.0539432j -0.0684241+0.0306122j 0.0380772+0.00804287j -0.00169293-0.0364093j -0.0600654+0.0173726j 0.0223807-0.0101928j -0.047059+0.113948j 0.00244696+0.0297245j -0.0226744+0.00846253j 0.0698405-0.0178376j 0.0443999+0.0443839j 0.0859443+0.101765j 0.0402419-0.0626409j -0.000498134+0.0535372j 0.0868311-0.023672j -0.0216505+0.00978234j 0.0142863-0.007946j 0.0071866+0.000591218j 0.00368986+0.00417967j -0.0158465-0.015083j 0.0618714-0.0675899j -0.0403365+0.00109117j -0.010859+0.0060415j 0.00011126-0.000970944j -0.00166356+0.0132958j -0.033656+0.00452726j -0.0126272-0.0338978j -0.023748-0.0463958j 0.000730731-0.00575125j -0.0247486+0.0158594j -0.0280445-0.00824917j 0.00253266-0.0111035j -0.0145865+0.0163484j -0.00473005-0.027318j -0.00680309+0.00657575j 0.0112633+0.0163782j 0.00145331+0.00270222j 0.00642524+0.0110431j 0.00378947+0.00644402j 0.0114291+0.010372j 0.00947818-0.0033774j -0.0085708+0.0101118j 0.00744748-0.00999359j 0.00432851-0.00729167j -0.00182219-0.029805j -0.00296431-0.0156544j -0.0258222-0.0233234j -0.00926132-0.0216676j 0.00801977-0.00579709j -0.0142951-0.0065237j 0.00417928-0.00727479j 0.0130632+0.00325882j 0.00341065+0.00674471j 0.003736-0.0102401j -0.0101307-0.0110912j -0.00770831+0.00345643j 0.0145736+0.0126487j -0.00816981-0.0118528j -0.0157788-0.00159645j -0.014098+0.00927064j 0.00438366+0.0203007j -0.0128513+0.0229642j 0.00702485-0.0232921j -0.00904971+0.0317942j -0.0189822+0.00124355j -0.0216696+0.0360788j -0.0199933+0.0355078j -0.00810073-4.08451e-05j -0.00150964+0.0146421j -0.00215164+0.00560366j -0.01056+0.00106484j 0.0114209-0.00767035j 0.0126375-0.0232421j -0.0161178-0.051768j -0.0240851+0.00177959j 0.0160141+0.00599805j -0.00468804+0.0285989j -0.0046475-0.0112643j 0.00871724-0.00674503j -0.0196181-0.00409434j -0.00594732-0.00144004j -0.0135246+0.0122193j -0.0232561+0.00241911j 0.00756067+0.0155651j 0.00300474+0.0166257j -0.00828155-0.0151838j 0.0126555+0.00507039j 0.00947197-0.0179644j -0.00916849-0.00692759j 0.0113219+0.0229761j -0.00247923+0.00901119j -0.0281079-0.00558632j 0.0315259+0.00433812j -0.0252331+0.00760396j 0.00724-0.00338611j 0.00658129-0.0128626j 0.000444501+0.0238951j 0.0117783-0.0102831j 0.000647996-0.0249871j 0.00432418-0.00326357j 0.00156869+0.0123702j 0.00122637-0.00864205j -0.0113857+0.00717325j 0.0195038-0.00526174j -0.0113145-0.00418374j 0.00843937+0.0066492j -0.00620778+0.0078888j -0.0054646+0.0029918j -0.00694988+0.0047176j 0.00304699-0.00594064j 0.00649016+0.000939169j 0.0089854+0.0105913j 0.00879398-0.000114796j -0.00474751+0.0196583j 0.00320541-0.00296088j -0.0056811+0.00209252j -0.0203742-0.00911873j 0.00551182-0.00830136j -0.0123635+0.0116768j 0.00870101-0.0107047j 0.00204513-0.0140643j 0.00754548-0.00296722j -0.00154773+0.0211603j 0.0043652-0.01221j 0.00553432+0.00199248j -0.0114787-0.0147879j -0.0126091-0.00902965j 0.025266+0.0134543j 0.00575767-0.0219492j 0.0140813+0.00613549j -0.0341796-0.0352613j 0.0419709-0.0212146j 0.00965771-0.056818j 0.0181378+0.00841734j -0.0482457+0.0539661j -0.0674632-0.0642098j 
-0.0354352+0.0159664j -0.0139254-0.016753j -0.0619082-0.0048773j 0.0306605-0.0149495j 0.0289646-0.0221669j 0.0232852+0.0259474j -0.0129152-0.0054008j 0.00465305+0.0170707j 0.0656873+0.031445j 0.0303089+0.0382015j -0.0293198+0.031126j -0.0153798+0.0296457j 0.0208694+0.0325157j -0.000353691+0.0157846j -0.0438145+0.0144206j -0.0474103+0.0298764j 0.00507131+0.0299018j 0.0499715-0.0358801j 0.00255677+0.0628777j 0.0251222+0.0139209j 0.0286678-0.00910219j -0.0849621-0.0557641j -0.00601558-0.0105266j 0.0142059+0.0397119j -0.00858131+0.0279752j 0.00407166+0.0538006j -0.0148209-0.0789402j 0.151856-0.0521121j -0.00438191+0.00673177j 0.088044-0.0196531j -0.0103113-0.0640832j -0.0411076-0.0317417j 0.00242693-0.0617413j -0.0402379-0.0361096j 0.0381331+0.00612267j -0.0300929-0.0272441j 0.0223844-0.0126203j -0.00283459+0.00780532j -0.0112229+0.0247213j -0.000276661+0.00914503j 0.00497299+0.0353139j -0.0448827+0.0366506j -0.0118313-0.0382354j -0.0375788-0.0181307j -0.00491632-0.048168j 0.0049892-0.00611695j -0.00759006+0.0372586j -0.0331798+0.018235j -0.0476397-0.0121811j -0.00113224+0.00553159j 0.0161065-0.000644772j -0.0195153+0.0323895j -0.00890525-0.00311473j 0.0123078+0.00690489j -0.0319775+0.00849074j 0.0186895-0.00824627j 0.0164388+0.0013633j -0.00422446+0.00287725j 0.00440347-0.00703333j -0.00288977-0.0204318j 0.00913661-0.00310112j 5.22451e-05+0.0109899j 0.00725553+0.0174582j -0.00855205+0.00286835j -0.0214611+0.0170392j -0.0310358+0.00927612j -0.0129342+0.00901106j -0.0176621+0.00763329j -0.014546+0.00865022j 0.0019408+0.00672385j -0.00117559+0.00587886j 0.000591958+0.00167443j 0.000786164-0.000722338j 0.0128681-0.0114676j 0.00703471-0.00583476j 0.00609933+0.00759389j 0.0064787+0.00512877j 0.00262319+0.0143702j -0.00426011+0.0133874j 0.0101467-0.00472196j 0.00700057-0.01371j 0.00754424+0.00426653j 0.01382+0.00223965j -0.00870929-0.00119305j 0.0214257-0.000751394j 0.00161253-0.00476995j 0.0184534+0.00387374j 0.021455-0.00193859j -0.00110977-0.00863835j 0.0190712-0.000385161j -0.00575408-0.0032254j -0.000728291-0.00712549j -0.00172034+0.00688427j -0.011001+0.014918j -0.0268553+0.00396816j 0.00895015-0.00542874j 0.00105884+0.00327928j 0.0131431-0.0153213j -0.0112869-0.00499092j -0.0231538+0.00124568j -0.00535005+0.00374961j -0.00480581-0.000681809j 0.00396623-0.00231123j 0.0118366+0.00301452j 0.0075904-0.00287418j 0.00605594+0.00332701j -0.0108274-0.00595427j -0.00191467-0.00295513j -0.00129867-0.00383503j 0.00280094+0.0197393j -0.000129815-0.00611906j 0.013309+0.0018146j 0.00384163+0.00238771j 8.09397e-05-0.00632649j 0.00556961+0.000207054j 0.00593121+0.000682807j 3.2649e-05+0.00428263j 0.00781835+0.0024188j -0.0174866-0.00681669j -0.0116929-0.00158889j -0.00599651+0.00101011j -0.00482401-0.00581278j -0.0105984-0.00117423j -0.000419528+0.00533693j -0.00514663-0.00878852j 0.00650482+0.0011034j 0.00104588-0.00643398j -0.00813789-0.00137854j 0.0120564-0.0111753j -0.0038069+0.000151545j -0.00383876-0.00825002j 0.00948965+0.00368901j 0.0146368+0.00121178j -0.00203032-0.0101574j 0.0142512-0.000437948j -0.000938495+0.00391019j 0.0098147-0.00525478j -0.00297122-0.00586387j -0.00311261+0.000409631j 0.0112919+0.0127489j -0.00230311+0.00557008j -0.00867684-0.00510409j -0.0109986-0.00573028j 0.00358122-0.0110994j -0.00862599-0.000456786j 0.0125527-0.0119816j 0.000110683+0.0267545j -0.0074265+0.00244094j -0.00509731-0.0164673j -0.0218898-0.0039292j -0.01239-0.0153999j -0.0208622+0.0168903j -0.0151706-0.00984485j -0.0399237+0.0256308j -0.0151689-0.019537j 0.0260529+0.00102697j -0.0214139+0.01616j 
-0.0206464-0.00140878j 0.0390533-0.023276j 0.00915707+0.0185115j 0.017118-0.01131j 0.0432366+0.00493004j -0.0467917+0.0468799j -0.0532261+0.0575695j -0.0641389-0.0363455j -0.028972+0.0412384j -0.0143495+0.0265695j 0.0848115-0.0495558j -0.00325989+0.0406411j -0.0309686+0.0305181j -0.0323791+0.0124877j -0.00438717-0.058572j -0.0299047+0.0514845j -0.0940747+0.0609371j 0.0584329+0.0522989j 0.0234343+0.0359842j 0.118326+0.0315096j 0.0393246+0.0200362j -0.00559575-0.0340209j -0.00617275+0.00797407j 0.0503367-0.00650615j -0.00120185+0.0100607j 0.0390586+0.0496924j -0.0401807-0.0330295j -0.009269+0.119823j 0.130638+0.0160533j -0.0163533+0.120591j 0.0531944-0.0123488j 0.0231735-0.0560066j 0.0676936-0.0586325j 0.0396028-0.00387877j 0.0412713+0.0693687j 0.0509294-0.00407756j -0.00392907+0.000534501j -0.000609091-0.00978685j -0.0238988-0.0175879j 0.0111172+0.0129906j -0.0722939-0.0255623j -0.0477636-0.057797j 0.0887147+0.0304723j 0.0587047-0.0264338j 0.0791724+0.0119477j -0.00946206-0.00921678j -0.0146775-0.0315984j -0.0108338-0.0402993j 0.0174247-0.0209368j -0.0352784+2.94909e-05j 0.00169139+0.0228436j -0.0161141-0.00419693j -0.000138374-0.0141569j 0.00209463+0.0210917j -0.00392084-0.0231961j -0.00802773+0.0222263j -0.00452368+0.0234645j -0.00894258+0.00164458j 0.0254597-0.00962029j 0.0191465-0.0012253j 0.0187104-0.00133169j -0.0106959+0.00724643j -0.0238532+0.0119761j 0.00515905-0.00866881j 0.00162157-0.0223099j -0.00324764-0.0268004j -0.00628796-0.00695856j -0.0443214-0.0122167j 1.71683e-05-0.0185123j -0.00429129-0.00930295j -0.00999632+0.0103101j -0.00868723+0.0035353j 0.00765811+0.0112009j 0.0244843+0.00402791j 0.0124856+0.00233042j -0.0187669+0.0168569j 0.0217553+0.00117306j -0.0130843+0.000409073j -0.0295392+0.000322222j 0.00474409-0.000149067j 0.0340034+0.00238713j -0.0138234+0.00960399j 0.00715087+0.00549216j 0.00727281-0.00766254j 0.00140389+0.0143622j 0.0271413-0.00947341j 0.00627557+0.0068192j 0.00120834+0.0204356j -0.00352631+0.00232646j -0.0105364+0.0271431j 0.0129726-0.019329j 0.00930643+0.00817436j -0.0143781+0.00103183j -0.017114-0.00977524j -0.0169044-0.0101679j -0.000406582+0.00662473j -0.000500236-0.00505856j 0.00743409+0.0128391j 0.0176714-0.0144605j 0.000810856-0.0187278j -0.00443158-6.4236e-05j 0.00533077-0.00963459j 0.00981844-0.00687927j -0.00620478+0.0110187j 0.00661687+0.00390607j 0.00325296-0.00615455j 0.00285599-0.0228664j 0.00827383-0.000274327j 0.00478283+0.00149206j -0.019542-0.00705548j 0.00819809-6.71988e-05j -0.00638326+0.00893175j -0.0167631+0.00547489j 0.00796784+0.00627721j -0.000219279-0.0113707j -0.00221811+0.00658215j -0.00237741-0.0060229j 0.0039706+0.00615489j 0.00497424-0.0152337j 0.0103884-0.0102439j -0.00817679-0.00161835j 0.0109564-0.00399093j 0.0105493-0.00878609j 0.00480522-0.0201717j -0.00150633+0.0138178j 0.00716493+0.000931898j 0.00179086-0.00598207j -0.00198994+0.00450473j -0.0041921+0.0183756j -0.00476555-0.00631652j 0.0135408+0.00196393j 0.00377583-0.00392641j 0.00792495+0.0142557j 0.0163033-0.00271582j -0.00470864+0.015161j -0.0085359+0.00178243j -0.0103807+0.0246237j 0.00892491-0.00956275j 0.00553753-0.0151427j -0.00344598-0.000311334j -0.00511763-0.0115122j -0.0030403-0.0148143j 0.00682542-0.00721621j 0.0297038-0.00484444j -0.0104169-0.00479907j 0.00417184+0.0065734j -0.0390673+0.0244889j -0.000152889-0.00223198j 0.010821+0.0132026j 0.0107184-0.0255449j 0.0286137-0.0300246j -0.00226975-0.00117835j -0.00573844-0.0125197j -0.0296487-0.0331363j 0.0487629-0.042564j -0.00715307+0.0151925j -0.0210854-0.00112441j 
