0.00843214+0.0143684j 0.0106867+0.0221449j -0.000665565+0.00562477j 0.00137687-0.00909588j -0.00942584-0.0315716j -0.001953-0.00808605j 0.00146056-0.0241375j 0.000908962-0.0265103j 0.000340302+0.0122472j -0.00935643-0.000957739j 0.02116-0.0392271j 0.0114614-0.0170623j -0.000350155+0.00109455j -0.00998802+0.0081109j -0.0078901+0.00219059j 0.0249492-0.0128347j -0.00724592+0.00147887j 0.00409053-0.00268468j -0.0147226+0.00470192j -0.000977723+0.000589863j 0.0237655-0.00560924j 0.0220342+0.000911062j 0.0203469+0.00428264j 0.0137351-0.0054666j -0.00148894-0.00752338j 0.0335429+0.0110156j -0.00308725-0.00157014j 0.00568224+0.00318972j 0.00591598+0.0046876j -0.00569882+0.00169351j 0.00598925-0.00535661j 0.00956869-0.00370362j -0.00106129-0.00122345j 0.0037589+0.0108756j 0.00921512+0.00783672j 0.000811334-0.0070246j -0.00293282+0.00499091j 3.99126e-05-0.00734665j 0.00172811+0.00341536j 0.00536934-0.00805205j -0.013699-0.00155298j 0.00294739-0.00247171j 0.00494718-0.00930651j -0.00181208-0.00524986j 0.00727384-0.00861338j 0.00424067+0.00775741j 0.00622544-2.41266e-05j 0.0138034+0.0019322j -0.000861926-0.00839002j -0.00726073-0.000382973j -0.00491605+0.00192919j 0.00238293-0.00626631j 0.0131608+0.000452899j 0.000269661-0.00530069j -0.000536091-0.00907635j 0.00987085-0.00115777j -0.00974165-0.00856257j -0.000644132+0.0029144j -0.00365773+0.00353729j 0.00355415+0.00585591j -0.00485248-0.00840167j 0.00462218-0.00180637j -0.000930611+0.00742363j 0.000597157-0.00139586j 0.00170436-0.00452405j 0.00892844-0.00308979j 0.00177415+0.0110109j -0.0211321-0.00426743j -0.00247016+0.00433433j -0.0032037+0.0185506j -0.0045188+0.000241462j 0.00083549-0.00401957j 0.000331237+0.00833144j -0.00465396-0.00498173j 0.00130397-0.000529711j 0.00274927-0.00106621j 0.00474154+0.00102511j 0.000820632+0.000642366j -0.0106437+0.000461336j -0.000644417-0.00502504j -0.00165079+0.00517528j 0.00146331+0.00126724j -0.00647275+0.000476216j -0.00437594+0.00576404j 0.000296411-0.00495414j 0.00108237-0.00386034j -0.00248231-0.00606263j 0.00320225-0.00124854j -0.00399885-0.00160562j -0.00137468-0.00665834j 0.00622508+0.000494692j -0.00485877+0.0027044j -0.000200155+0.00275164j 0.0027054+0.00935941j 0.00199322+0.00140331j 0.00444284+0.00173242j 0.000606424+0.00205741j -0.00707172+0.0056135j -0.00238893-0.00200009j 0.00585482+0.000873508j -0.00295473-0.00160669j 4.69271e-05+0.00078049j -0.00344636+0.00349692j -8.4062e-05-8.91353e-05j 0.00838419-0.00815432j -0.000245511-0.00560382j 0.00313118+0.00200978j 0.000344491+0.00264762j 0.00429858+0.00419528j 0.00192029-0.00253916j 0.00240876-0.0030462j 0.00568641+0.00464652j 0.0048174-0.00269011j 0.00183192-0.00514826j 0.0124317+0.00310051j 0.00346541-0.00165647j -0.00201484+0.00402459j 0.00158565+0.00376923j 0.00809737-0.0021777j -0.00211607+0.00549702j -0.000344752+0.0045077j -0.00445631-0.00356333j -0.00268632-0.00236457j -0.00134949+0.00641617j 0.00478734+0.00408887j 0.00667442+0.00674412j -0.00139714-0.00365526j 0.000844681+0.0054173j 0.00220515-0.000822417j -0.00824001+0.00185137j 0.00319293-0.00438318j 0.00460196+0.000883092j -6.62864e-05-0.000541588j -0.0017587+2.70752e-05j 0.00486692-0.00185884j 0.000438182+0.00831658j -0.00173357+0.00317623j -0.00261532-0.00537952j -0.000607411+0.000404727j 0.00721184-0.00157873j 0.00441294+0.00936287j -0.000924357-0.00684466j -0.00436502+0.000286575j 0.00118865+0.0025155j -0.00573005-0.00624057j 0.00835512-0.00225736j -0.00635854+0.00107209j 0.0026311+0.000878824j -0.0055825+0.00685059j 0.00862619-0.00274716j -0.00455598-0.00211726j -0.00209589+0.00346983j -1.52428e-05+0.0128635j 0.00243978-0.00120878j -0.00413891-0.00458826j -0.0060374+0.00502504j 0.0071474+0.0040839j 
0.008284+0.0145224j 0.00315905+0.00580345j -0.00950559-0.0199666j 0.00352927+0.0245838j 0.00231947+0.0152413j -0.00306699-0.0262391j 0.00734684-0.00237298j -0.00270975+0.0172276j -0.00802484+0.0426466j -0.0112861+0.0274044j -0.00197354-0.000523741j 0.00526387-0.00974226j 0.00384345-0.00517517j -0.00334319+0.00514971j 0.0219618-0.0128349j 0.00609305-0.00264925j 0.00542475-0.00146207j -0.0297211+0.00380274j 0.00572288+0.002276j -0.0246456+0.00381059j -0.00883609-0.00146975j -0.0172814-0.00387921j 0.00381023+0.00898548j 0.0331983+0.00374567j -0.0211435-0.00558897j 0.00159898-0.00240926j -0.00429014-0.00237465j 0.00159823+0.000366086j -0.000849156-0.00326525j -0.00881593-0.00706562j 0.000630971+0.00039644j 0.00511236-0.0067495j 0.00781899+0.00857461j 0.00125869+0.00821234j -0.00358577-0.00755374j 0.00120955+0.00323716j 0.00888947-0.0121342j -0.00418007+0.00220237j -0.00802467-0.00389313j 0.00278354-0.000487131j 0.00164618-0.00338399j -0.015046-0.00481415j 0.000862846-0.00669762j 0.00731879-0.00578832j 0.00539667+0.00294855j 0.00523313-0.00846616j -0.00724854+0.0108039j 0.00883529-0.00411024j 0.00702761-0.0048748j 0.00524473+0.00827909j 0.0146678+0.00798369j -0.00545604-0.00187175j 0.001898+0.00789659j -0.0063582+0.00162036j -0.00375839+0.00126147j -0.0110374+0.00448595j 0.00234154+0.000317154j -0.00769882-0.00970703j -0.00563756-0.00455838j 0.0067485-0.00199182j 0.00474866+0.00731267j -0.00999618+0.00867898j -0.0133078-0.00238839j -0.00453071-0.00667474j 0.00166788+0.00900694j 0.0049877-0.0153488j 0.00870395+0.00416017j -0.00460784-0.00357908j -0.00161741+0.00879014j 0.00146823+0.000584889j -0.00241354+0.00225742j -0.000814988-0.00283638j 0.00231063+0.00593622j -0.00276281-0.000197382j -4.52184e-05-0.0032502j -0.00308949+0.00293205j 0.00211806+0.00384119j 0.00498309+0.00177029j -0.00764943+0.00318681j 0.00022933+0.00246882j 0.0036873-0.000504049j -0.00373568-0.0033456j 0.00149851+0.00210715j 0.0017106-0.00547132j 0.00472835+0.00341199j -0.00332176-0.00290667j 0.004243-0.00886362j -0.00696779-0.00144729j 0.00108191+0.00511921j 0.00551929+0.00257461j 0.000719335-0.00202139j -0.000468744-0.00699279j 0.00249317-0.00807616j -0.00216399-0.00255578j 0.00591924-0.00264777j -0.00400767-0.00451704j 0.00733253+0.0033851j -0.00381859-0.000609949j 0.00284535-0.0065088j -0.00891687+0.00149276j 0.00161159-0.000800899j 0.00387352-0.00410646j -0.00266287+0.0050132j -0.00367091-0.00814216j -0.0061704+0.00323736j 0.00539184-0.00363452j -0.0020965-0.00171309j 0.00341471+0.00420748j 0.00574988+0.00228657j -0.00686966+0.00608914j -0.00161775-0.00111162j 0.00153447-0.00645707j 0.0109958-0.00105565j 0.00389157+0.0099482j -0.00146578+0.00160319j 0.00635408-0.00516699j -0.000135548-0.00260037j -0.00316639-0.00259665j -0.00360889-0.00481301j 0.00372494-0.00188317j -0.00101877+0.00522082j 0.00382999-0.00132743j -0.00855832-0.00847765j 0.00457184-0.00222039j 0.00103587-0.000806708j -0.00463239-0.00295898j 0.0111859+0.00111607j 0.00626093-0.00124371j 0.000309363+0.0023158j 0.0010526-0.0055071j -0.00506593-0.000613826j -0.00177314-0.000825566j -0.00432024+0.00422805j 0.00298744+0.0142071j 0.00228811+0.00559498j -0.00660382+0.00335572j 0.00433896-0.0076242j 0.00288977+0.00198485j 0.00731629-0.00352246j -0.00117347-0.000199001j -0.000952378-6.84149e-05j -0.00381461-0.000826723j -0.00212376-0.00676608j -0.00505495-0.0052198j -0.00893841-0.00142979j 0.00323004-0.00776003j 0.00112111-0.00223966j 0.00136121-0.0070873j 0.00151457+0.00148206j 0.0042439+0.000233046j 0.0034284-0.00108374j -0.00344836+0.00273421j 0.00188218+0.00336322j 0.00385509+0.00384562j 0.00218873-0.00379485j -0.00423496+0.00126j 0.00141285+0.00297638j 
0.00514736-0.00899505j -0.0378676+0.0111002j -0.0240034+0.000815136j -0.0316406+0.0153089j 0.0108517-0.0103643j 0.0153876-0.00121785j -0.0156344-0.00615033j 0.00843672-0.000125201j -0.00146338-0.0163093j 0.032112+0.0375283j -0.0516953-0.0191599j -0.00380882+0.0189732j -0.0157562+0.0103668j 0.00189754-0.00800515j -0.00818783-0.00608836j 0.00382698+0.00712063j 0.00195188+0.0021544j -0.0142531-0.000151163j -8.33198e-05-0.000740755j 0.00834391-0.000693767j 0.000164318+0.00565394j -0.0083169+0.00626228j -0.00691107+0.000322631j -0.00142065+0.0181134j 0.0226519+0.0172839j -0.0112056+0.013609j 0.0108867-0.0117173j 0.0155087-0.00704806j 0.00342951+0.00470153j 0.0136348-0.00731462j 0.0103968+0.0166439j -0.00232338-0.00451499j 0.00472362-0.00617194j 0.0110552-0.00667565j -0.00186246+0.0033645j -0.000612937-0.0112418j -0.00480818-0.000153674j -0.00563255+0.0053421j -0.00424098-0.0112052j 0.0059229+0.00504528j -0.00626894+0.00174208j -0.00785094-0.00548849j -0.00332786+0.004151j -0.00493118+0.000861847j -0.0027034+0.0102181j 0.0107097-0.0101347j -0.00204512+0.00693117j 0.00763731+0.00612459j -0.00631727+0.00764604j -0.00390347-0.0079743j -0.0115649-0.00865996j -0.00494701-0.00596261j 0.00901313+0.00149983j -0.00900861-0.00391753j 0.000526065+0.0041305j -0.00647922+0.000261043j -0.00201365+0.00174263j -0.00562182+0.00141642j 0.00520176-0.00510942j -0.00229711+0.000721379j -0.00494965-0.00180483j 0.0105932-0.0152459j 0.00327574-0.000313847j -0.00563115-0.0031375j 0.0219881+0.00538299j 0.00897094-0.016879j 0.00518481-0.015953j -0.00095744+0.00134891j -0.0172899-0.0138185j -0.00933269+0.0071332j -0.00123528+0.00229044j -0.0084227-0.00656141j 0.00211557+0.00425473j -0.00331358+0.00128955j 0.000994511+0.00544498j -0.00117803-0.00311358j -0.00298625+0.00180726j -0.00746103-0.0120388j 0.00061754-0.00601583j -0.00219052-0.00305689j -0.00511417-0.00754748j 0.00422581-0.00159588j 0.00538723+0.0012965j 0.00243633-0.000398567j -0.00357204-0.00862414j 8.41249e-05+0.0012048j 0.00140849-0.000809613j -0.000764469+0.00717412j 0.00296517+0.00679675j -0.00131194-0.00264205j -0.00263026-0.00339101j 0.00084448+0.00305609j -0.000810534+0.00226656j -0.00616559-0.00632957j 0.000560624+0.00483184j -0.00487274-0.0114805j -0.00225003-0.00524881j -0.00225504-0.00468938j -0.00428904-0.00072557j -0.000342522-0.00298666j -0.00251512-0.00448909j 0.00219759-0.00117123j -0.00103613+0.00516758j 0.00195135-0.0026049j 0.000806387-0.01012j 0.00272688+0.00246052j -0.00225992+0.00131167j -0.00136636+0.00391801j 0.00351174-0.000197883j 0.000926565+0.0115757j 0.00170571-0.00090246j 0.00122447+0.00397021j 8.33345e-05+0.00143543j -0.00166161-0.00386349j 0.00116343-0.000354588j -0.00101241-0.00232342j 0.0010516+0.00486889j -0.00169867+0.00406311j 0.00391189+0.00973275j -0.000487744-0.00552973j 0.000981729+0.00706032j 0.000921731+7.5526e-05j -0.00192848-0.00754574j 0.000199333+0.002567j 0.00297973+0.0048901j 0.00147614-0.00406521j 0.00352913-0.00508526j 0.000670525+0.000734009j 0.000706045+0.00867176j -0.000671415+0.00202496j -0.000764078+0.00120518j 0.00174503-0.00461968j 0.000497512-0.00612387j -0.000419833+0.000823473j -0.00382417-0.00640011j 0.00376634-0.0098054j -0.000565812-0.0015743j -0.00465485+0.00219429j -0.00388998+0.00899848j -0.00124738-0.00196289j -0.000546503+0.00177465j 0.00436287-0.000235074j 0.00177871-0.00715438j -0.00236918+0.000969173j -0.00626909+0.015326j -0.00320174+0.0033258j -0.000894357+0.00541024j -0.00260856-0.0054456j -0.00113724-0.010194j -0.00502741-0.00496433j 0.00616268-0.00583892j 0.000452366-0.00156008j -0.00507261+0.0117274j -0.00359738-0.00635644j 0.00197807-0.00840834j 0.00367252-0.00804374j -0.00349716-0.00293732j 
-0.0150087+0.00048998j -0.0213957+0.011347j 0.00858395-0.00521712j 0.019774+0.00103692j 0.00233115+0.0080454j 0.0279373+0.00151807j -0.0351203-0.0216596j -0.0583273+0.00343716j 0.0236659-0.00124179j 0.0425134+0.0048735j 0.0323163+0.0224083j 0.006158+0.00450706j -0.00912072+0.0137991j -0.0057944-0.00129419j -0.00445852+0.00584332j 0.00458863+0.00517018j 0.00714312+0.000205222j -0.000434155+0.00373804j 0.00225884-0.000357652j 0.00148682-0.00832029j 0.00114518+0.0036067j -0.00247977+0.000113389j -0.00851304-0.00587948j 0.00670852+0.00719653j 0.00983399-0.00990042j 0.0118749+0.0082638j -0.00193028-0.00134536j 0.0104303-0.00937394j 0.00768817-0.00246227j -0.00853395+0.00346824j 0.00775191+0.00900608j 0.00173823+0.00715689j -0.00670725+0.00613237j 0.00922433-0.00758696j -0.0024844+0.0070507j 0.00581764+0.00379278j 0.0059208+0.00545607j 0.00750401+0.00612932j 0.00265339+0.0107118j -0.000373418+0.00132339j -0.00799296-0.000825012j -0.00271434-0.0105899j 0.000577719+0.00596428j 0.0114236+1.3824e-05j 0.0171972-0.0144417j 0.00490106+0.00390241j -0.000182607-2.27194e-05j -0.00695327-0.00913214j 0.00639166+0.0180775j 0.0038296+0.00619181j -0.000686501-0.00585123j -0.00783225+0.00271926j -0.0026837-0.000171754j -0.00209275+0.00600661j -0.000211669-0.00863077j 0.00204829-0.0152863j -0.00767919-0.00401178j -0.000109875+0.00102557j -0.00785992+0.00489026j 0.00225615-0.0133388j 0.0133312+0.00342895j 0.00560744-0.00287978j -0.00879493+0.0103599j 0.00691424+0.00276914j 0.00462788+0.0112682j 0.00865352+0.00530776j 0.000578376-0.00971524j 0.0083771-0.00861924j -0.00764977+0.00604302j 0.0154827+0.00754591j 0.00365766+0.0052567j -0.00391166-0.00142936j 0.00173479+0.00176274j -0.00107518+0.00182191j -0.00621852-0.00301186j 0.00292669+0.00722641j -0.000151585+0.0045585j -0.00214687-0.000240113j -0.00366258-0.0062843j 0.00187369-0.000171686j -0.00299051-0.00496412j 0.00542565+0.0107038j 0.0027087+0.0037885j 0.000436036-0.000166074j 0.000494395+0.00459113j -0.00251475-0.0105756j -0.000286367-0.0026023j -0.000515957-0.00687443j -0.0023252-0.00357777j 1.79652e-05+0.00719025j -0.0041616+0.000489807j 0.00193164+0.00184025j -0.00146472+0.00093251j 0.00116363-0.000570478j -0.00182347-0.00463755j 0.0039941+0.00817541j 0.000194348+0.00545368j -0.000864837-0.00592834j 0.00106499+0.00641341j -0.000232059+0.00337016j -0.00556415-0.0178349j 0.00277241+0.000460579j -0.00113198+0.00273186j 0.000719632+0.00209732j -0.000499275-0.00566855j -0.00057618-0.00866792j -0.00164975+0.00238776j -5.32599e-05-0.00217807j 0.0009718-0.0152258j 0.000812345-3.04347e-05j 0.000340152-0.00222531j -0.00200266+0.000448212j 0.00216979+0.00134973j 0.000610817+0.00827051j -0.00150929-0.00384967j 0.00292387-0.00402628j 0.00133359+0.00038878j -0.00102766+0.000201548j 7.64388e-05+0.00299438j 0.00030425+0.0152279j -0.00124517-0.00584944j -0.00125522+0.00126042j -0.00120531-0.00699923j 0.0019444-0.00414769j 0.000481858+0.00167386j 0.000531843+0.00207086j 0.00245068-0.00233869j -0.00340817+0.00913136j 0.0017301-0.00397892j -9.07883e-05+0.00805872j -0.000871889+0.0140418j 0.00157956-0.0076187j 0.000541754-0.00467563j -0.000602184-0.00182339j 0.00119148+0.0047743j 0.00509049-0.00418374j -0.000508009-0.00447234j 0.000746784-0.0091591j 0.00211312-0.0144434j -0.00236963+0.00407504j -0.00103896-0.00232026j 0.00149062-0.000653557j 0.000846411-0.00043831j 0.00144395-0.00102818j 0.00211994-0.00287315j -0.00284428+0.00653531j -0.00162014+0.00350905j 0.00098933-0.00809182j 0.00428876-0.0019402j -0.0044987+0.00844199j -0.00128417+0.00243929j -0.00346733+0.00560272j -0.00091736+0.00967831j -0.000222788-0.00268446j -0.00248867+0.00739254j 0.00187894-0.00131348j 0.00110347-0.00439513j 
0.0141406-0.00376688j 0.00828308-0.0068329j -0.0314532+0.0116665j 0.0171897+0.00148834j -0.000595982-0.00767048j 0.0705484-0.00787486j 0.0480076+0.0091301j -0.0463242-0.00816504j 0.0224682+0.00365979j 0.00562035+0.00290472j -0.000855026+0.000452631j -0.00629255+0.000732306j 0.00366306-0.00977331j 0.00560416-0.00303916j -0.0020733-0.00514804j -0.0025612-0.00228205j -0.000582003+0.00221821j -0.000711496+0.00192788j -0.000132515+0.00481088j -0.00339086+0.00465399j -0.00172838+3.28511e-05j -0.00216928-0.00088882j 0.00655867+0.000296822j -0.00519219-0.00265115j 0.00092084+0.00368201j -0.00291343-0.000171263j 0.00249803-0.00184084j -0.00520571+0.00508048j -0.000147-0.000928433j 0.0115316-0.00717503j -0.00475672-0.00253617j -0.000608635-0.00782359j -0.00823644+0.00148552j 0.00576311+0.00152248j 0.00568871-0.000408523j -0.0050818-0.00362422j -0.00409687-0.0159847j 0.016703-0.00253342j -0.0079274+0.00844446j -0.00638824+0.00682567j -0.00400096-0.0047576j 0.00132554-0.00392766j -0.00403429-0.00275115j 0.0070939+0.015964j -0.00303402-0.00909717j -0.000956334-0.00261859j 0.00407705+0.00507608j -0.0053745+0.00501419j -0.00391759+0.00892059j 0.0112049-0.00220549j -0.00236597+0.00922518j 0.00132807-0.0120367j 0.0124694+0.0123381j -0.00684492+0.00488673j 0.00591337-0.00760024j 0.00049847-0.00524608j -0.0081015+0.0125293j 0.00274196+0.00752149j -0.000546645-0.0147446j -0.0198497-0.00180203j 0.0070586-0.00814779j -0.00541504+0.0126208j 0.0037574+0.0035152j -0.0130356-0.00301573j -0.0122922-0.0053758j 0.00357102+0.00222251j 0.00143507+0.00111034j 0.00180927+0.00580797j -0.00220053-0.0020226j -0.00241212+0.00247733j -0.00519168-0.00403227j 0.0030193+0.000479466j -0.000961455-0.00186709j 0.000753574-0.000941504j 0.00866783+0.00180353j -0.0065096-0.00962138j -0.00288917-0.00469111j 0.00115636-0.00175632j 0.00198003+0.00423103j 0.000566296-0.00190037j 0.00297676+0.00204228j 0.00287413+0.000675785j 0.0015143+0.00414822j 0.00153174+0.00549965j 0.00313703+0.00786386j -0.00209526+0.000348367j -0.00223262-0.00620653j 0.00472182+0.0131123j 0.00286803-0.0022685j 0.000992435+0.000960772j 0.00291459+0.00947294j -4.9772e-06+0.0126753j 0.00119049-0.00627184j -0.00122492-0.00202065j -0.00227995-0.0044979j 0.000498802+0.00765795j 0.00156827-0.00286174j -0.000965746-0.00787227j 0.000359105-0.00351925j -0.000415025-0.00569855j -0.0012605-0.00854782j -0.000917423-0.00776555j -0.000662756+0.00208432j 0.00275767+0.00484429j -0.0002707-0.000931591j -0.00041877-0.000683155j 7.59258e-05-0.0129244j 0.0013865+0.0127586j -0.00104908-0.00545462j -0.000545092-0.00337039j 0.000131326-0.000793117j 0.000526202+0.00384774j -0.00177472+0.00550157j 0.000925113-0.00208101j 0.00125605-0.00403545j -0.00244878+0.00253216j -0.00230025+0.00251254j 0.000454648-0.0139624j -0.00036928+0.00740815j -0.000283131+0.00311522j 0.000228709+0.000636017j 0.00229295-0.00905137j 0.000648189-0.0036739j 0.000410614-0.00634534j 0.00299559-0.00222616j 0.000957517-0.00407645j 0.000788053-0.0088625j 0.000239373+0.00721121j -0.00427523+0.00893053j -0.00125651+0.00827608j -0.00124644+0.00872643j -0.00273937+0.00683044j -0.00163285+0.0151167j 0.000180618+0.000765679j -0.000899011+0.00320682j -0.00209721-0.00236609j -0.0012516+0.0052361j -0.000757704+0.00855272j 0.00170075-0.00611443j -0.00166176-0.00693368j -0.00168065+0.00714988j 0.00200598-0.0104689j -0.00208934+0.00999134j -0.000177339-0.00692197j -0.000192373-0.000811851j 0.000199526+0.000338468j -7.01169e-05+0.00556989j 0.00105082+0.00118011j -0.000245674-0.00588277j 0.00273982-0.00403499j -0.00102631+0.000698182j 0.00121968-0.00542945j 4.98806e-05-0.00367459j 0.000231521+0.0037151j 0.000314306-0.0019313j -0.000957001+0.000409577j -0.000525302+0.00251333j 
0.011999+0.039368j 0.0293635-0.00932118j 0.0267037-0.00577456j 0.0150444-0.0423364j 0.0346612+0.00445935j 0.0347857-0.00684971j -0.0163568+0.00236965j 0.0218115-0.0190432j -0.043918+0.0411031j 0.0199065-0.0829782j 0.0337513+0.020942j -0.0215607-0.0199573j 0.0106142-0.00209063j 0.0142623+0.0156606j 0.0347354-0.00209843j 0.000945285-0.0236415j 0.00810621-0.00977154j 0.0333555-0.0122124j -0.0026668-0.00311431j -0.010784+0.0091547j -0.00142135-0.0144248j 0.0275407-0.0261326j 0.0295669+0.00413496j 0.0191873-0.0628261j -0.0644319-0.0699369j 0.0561068-0.0313246j -5.32859e-05+0.0336279j -0.0475707-0.00210651j -0.0168245-0.0171749j -0.0258027+0.011756j -0.00565029+0.000871288j 0.0114182-0.00943523j -0.00191664+0.00524508j 0.000722902+0.000238436j 0.00594247-0.0107131j 0.0085967+0.000645038j -0.00379177+0.001271j -0.00182413-0.00561915j 0.00764263+0.00173494j -0.000892445+0.00422846j -0.00528088-0.00260911j 0.00457556-0.00276975j -0.00293499+0.00584437j 0.00635441-0.000966404j 0.00251598-0.00371881j 0.0114873+0.00906257j -0.00707465-0.00418519j 0.00204961+0.00062514j -0.0015771-0.00401078j 0.00912011-0.0028036j 0.00442342-0.0120535j 0.00601529-0.0073959j -0.00161571+0.00266549j 0.00711866+0.000623445j 0.00735423+0.0044015j 0.00902679+0.00080562j 0.00667698+0.0126512j 0.0041344+0.00121409j -0.0104038-0.0044671j -0.000536356+0.00136161j -0.00264428+0.0079984j -0.00996201-0.000723615j -0.00349042-0.00221999j 0.000378845-0.00404689j -0.0133436-0.00642894j -0.000794314+0.00691123j -0.00471151-0.0111752j -0.0116496+0.00695359j 0.00608107+0.00385603j -0.00655005-0.0166634j -0.00967426+0.00564858j -0.010224-0.0054684j -0.0134921-0.0115758j 0.00915819-0.0122818j 0.0127468-0.00022335j 3.85797e-05-0.0105863j 0.0142253-0.00787822j 0.0115717-0.00159105j 0.00108089+0.00791949j 0.00506329+0.00424378j -0.00343395-0.00422726j -0.00140085+0.00763518j -0.00413725+0.000719828j -0.0117329-0.00435367j -0.000821384+0.00418693j -0.00356309+0.00614873j 0.000300765+0.0035562j 0.00115333-0.00639646j -0.00666203+0.00688916j 0.00253504+0.000227955j 0.00344904+0.00251316j -0.00467538-5.74493e-05j 0.0100312+0.00294398j 0.00400963-0.00593281j 0.00610566+0.00499809j 0.00504749+0.00294992j 0.00321288+0.002138j -0.000542705+0.000655918j 0.00136215+0.00323575j -0.00158256+9.43074e-05j -0.0022244+0.003652j -0.00661326-0.00116452j -0.00236573-0.00258977j -0.00633782+0.00236648j -0.00542315+0.00311283j -0.00360176-0.00169351j -0.00338459+0.00378036j -0.00011503+0.000148369j 0.00368928-0.00470938j -0.00186818-0.000542896j 0.00117549-0.000291104j 0.00222427+0.00186405j -0.00383042-0.000427922j -1.42615e-05+0.00204018j 0.000914273+0.00309595j -0.000228441+0.00151199j 0.000410631-0.000690781j -0.00228951+0.00126869j 0.0015346+0.00604773j 0.000372281-0.000399213j 0.00170568+0.00444116j -0.00196487+0.00117438j 0.00106894-0.00264673j 0.00203002+0.00437867j -0.00238586-0.00415286j -0.00131656-0.00197671j -0.00228985-0.00197098j -0.00474707-0.00065095j 0.00152251+0.00128571j -0.0015792+0.00650823j -0.00226798-0.00157466j 0.00312469+0.00177134j 0.00011654-0.00338298j 0.000600742+0.00647667j 0.00326054+0.000111421j -0.0100819+0.000420914j -0.000440692-2.45431e-05j 0.00423911+0.000207654j 0.0013402+0.000961818j 0.00170633-0.00115902j 0.00253852-0.00400173j -0.00327781-0.00522159j 0.00127585+0.00386363j 0.00659067+0.00722957j 0.00610865+0.00490362j 0.00114704-0.000602271j -0.00576369-0.00213435j 0.00260843-0.00331254j 0.000508912+0.00377005j 0.0126988+1.46727e-05j -0.00480257+0.00222893j -0.00271124-0.00139434j 0.0108329-0.00542077j 0.00502624+0.00528379j 0.015313+0.00558392j 0.00362227-0.0296303j 0.0183239-0.00172604j 
