-0.00166346-0.00302174j 0.00127286+0.00234395j 0.00297564+0.000402348j 0.00353889-0.00015692j -0.00158034-0.00225149j -0.000706974-0.00050962j 0.00490773-0.00558489j -0.000828+0.00161253j 0.00279353+0.00295131j -0.00173062+0.00280272j -0.00393005+0.00296192j 0.00139437-0.00401242j 0.00544872+0.00103935j -0.000680446+0.00390333j -0.00152163+0.00178733j 0.00246102-0.00146122j 0.00659589+0.000705762j 0.0076746-0.00451522j 0.00096581+0.000592457j 0.000976396+0.00303534j -0.00545081+0.00133971j 0.00283273+0.00532739j 0.0144482+0.000552006j 0.00448017-0.000668191j 0.0107643+0.0166514j -0.0249461+0.00814674j -0.00124973-0.00619268j -0.000660879+0.00611691j 0.0150567-0.00393202j 0.00716465+0.0116764j 0.0010019-0.00853519j 0.000955412-6.00348e-06j -0.00525099-0.00110186j 0.000261773-0.00703594j -0.00373073+0.0030763j -0.00237876-0.00157897j 0.000675987+0.000520811j 0.00526705+0.00986246j -0.00550386-0.00395115j -0.00786458-0.00411784j -0.0128157+0.000275818j 0.00659718-0.0123489j -0.00211282-0.0058224j -0.000293914-0.00447774j 0.00349624+0.0059031j 0.00145324+0.000741555j -0.000260312+0.00643298j -0.00274596-0.0108001j -0.00115081-0.00114634j 0.00313613+0.00320937j -0.00220962+0.0067389j -0.00267897+0.00487426j 0.00216816+0.00595969j -0.00766666-0.00666532j -0.0182484+0.0101825j -0.0160148+0.00116638j -0.0130695-0.00915644j 0.00581354-0.0268124j -0.00958512+0.00348434j -0.00235461-0.010929j 0.00962093-0.000313j 0.00246247-0.00596925j 0.0236767+0.00528518j 0.00329918+0.00583365j -0.00834656-0.0135949j 0.00158212-0.00970149j -0.00156525-0.00370455j 0.00246448-0.00116454j -0.0042402+6.85641e-05j 0.00299342+0.00308956j 0.000192648+0.0105005j 0.00831828+0.00364589j 0.00981004-0.000373764j 0.00411807-0.0034253j -0.00035775-0.00466655j 0.00047176+0.00143197j -0.00472756-0.00725524j 0.000555344-0.00215915j -0.00190321+0.00317772j -0.00521233-0.00153803j -0.000427935+0.00353135j -0.00217297+0.00591694j -8.93494e-06+0.00171796j -0.00144126-0.00553114j 0.00408834+0.00135214j -0.0015285-0.00371425j 0.00459682+0.0017872j -0.00140249-0.000129837j 0.00104377+0.00432403j -0.000279369-0.00375013j -0.000320751-0.00570117j -0.00104501-0.0054604j -0.000429946+0.00530996j -0.000993313+0.00119643j 0.00203783+0.0034027j -0.00355628-0.00214751j -0.000129727+0.00639959j 0.000379659+0.0029002j -0.00167531+0.0039237j -0.00153436-0.00551759j 0.00338822+0.00489055j 0.00104856-0.00447936j -0.000912063-0.00283101j -0.00138077+0.00170455j -0.00259716+0.000560885j 0.00113175+0.00224357j -0.00255683-0.0019651j -0.000544527-0.00205689j 0.000604824+0.00568348j 0.000910025+0.00161492j 0.0017398+0.00733742j 0.000494574+0.00114604j -0.00173583-0.00295765j -0.00295663-0.00239066j 0.00101087+0.00124138j -0.00439273-0.00279605j 0.00188568+0.00134114j -5.04696e-06-0.00571398j 0.000508229-0.0082927j 0.000552991-0.00730984j 0.00223807-0.00688421j 0.000517661+0.00662886j -0.00526186-0.000905347j -0.000749776-0.000750693j -0.003046-0.0152299j 0.00176165+0.00835165j -0.00654195-0.0119165j 0.00110591+0.000870758j 0.00917556-0.0150427j -0.00823691-0.0193373j -0.0591809+0.163616j -0.0704488-0.172087j -0.0123025-0.0313637j -0.00427073-0.00648441j -0.105843-0.0486227j 0.201992-0.0476344j 
-0.00121716-0.00224554j -0.00178727-0.00300988j -0.00295663+0.000533087j 0.00241239-0.000219036j 0.00045117-0.00028352j 0.00160119-0.00491323j 0.000509362+0.00120117j 0.00165174-0.000236524j -0.00440003+0.00544202j 0.00197316-0.00451681j -0.00643061-0.000993747j 0.00421862-0.000376923j -0.00253878+0.00504667j -0.00286613+0.000358275j 0.000529493-0.000533084j 0.000871907+0.00146378j -0.00204937+0.00398016j 0.00486749+0.00307224j -0.000467148+0.000654276j -0.00620437+0.00214134j -0.00544757-0.00415848j -0.0134108-0.000454949j 0.000426929+0.00437368j 0.00609019+0.00270973j -0.0249159+0.00833097j -0.00969199-0.0178276j 0.00842088-0.000564413j -0.00889081+3.55999e-06j 0.00590062+0.0119822j -0.0121061+0.00407052j 0.00946847+0.0037839j -0.000316138+0.000695724j -0.00130121-0.0042494j 0.00837156+0.00430909j -0.00558092-0.00497802j 0.00129727-0.000747883j -0.000212799-0.00141895j -0.00441149+0.00727984j 0.00562824-0.00586866j 0.00424792-0.00328126j 0.00314908-0.0139312j 0.0139404+0.00422044j 0.0034124-0.00149196j 0.0018914-0.000762865j -0.00284057+0.00197229j -0.000606707+0.00513954j -0.00145947-0.00435047j 0.00414663-0.00568533j 0.00304252-0.00482144j -0.00419914+0.00729452j 0.000142528+0.000810188j -0.00449978+0.00504662j -0.00621971+0.00355707j 0.00616665-0.0154668j 0.000803889-0.0193407j -0.00242067-0.0101799j 0.00706904-0.0170731j 0.0289102+0.00635899j -0.00336247-0.00861084j 0.00976391+0.00150891j 0.00334539+0.010791j 0.00940194+0.00416183j 0.000779432+0.0181292j -0.00763784+0.00456319j 0.014452-0.00282854j 0.0110659+0.00687692j 0.00280602-0.0042526j 0.00329045+0.00655245j 0.00114489-0.000442011j 0.000176715+0.002802j -0.0100551-0.00188195j 0.0015087+0.00605008j 0.00483853+0.0114653j 0.00499783+0.00494605j 0.00419006+0.002334j -0.0070585-0.00387486j 0.00309652-0.00706464j -0.000268006-0.00154073j -0.00218319-0.00629613j -0.00249386-0.00225251j -0.00517964-0.00176943j -0.00300105-0.000204085j -0.000596353+1.97672e-05j 0.00509646+0.00151795j 0.000216288+0.00536276j 0.00268886-2.3971e-05j 0.000650915+0.0077413j 0.00207474-0.000720797j -0.00278916-0.00437896j -0.00108301-0.000605931j -0.00195462+0.00134598j 0.0036668-0.000705974j -0.00187094-0.00262204j -0.0012253-0.00209085j -0.00155738+0.000480568j 0.00188809+0.000774366j -0.00647718-0.0053683j -0.00268632+0.000730232j -0.00298207+0.000965181j 3.5991e-05-0.00216464j -0.000497279+0.00444146j 0.00116439+3.74093e-05j 0.000919335-0.000664757j -0.000617344-0.00411077j 0.000815038-0.0100204j -0.00197133+3.31714e-05j -0.000916934+0.00139274j 0.000335621-0.00255832j -0.00116156+0.00319556j 0.00245329+0.00158659j -0.00380033-0.00331114j -0.00407221-0.00230914j -0.00103538-0.00146775j 0.00217193-0.00417497j -0.00321683-0.00280272j -0.000147165-0.00578805j 0.000657596-0.00396644j 0.000559697+0.0051628j -0.000427812-0.00957247j -0.00141116-0.00405085j -0.00210383+0.00579756j -0.002001-0.00582864j -8.78503e-07-0.00231978j -0.00575158-0.000224118j 0.00515685+0.0111573j 0.0013483+0.0171033j -0.00104691-0.00784523j 0.00455767-0.0135044j 0.00347583+0.00944323j 0.0119039-0.0112583j -0.0705719-0.172761j 0.0584236-0.16392j -0.0011671-0.00376476j 0.0146373+0.0287304j -0.201808+0.0472166j -0.105526-0.0484154j 
-0.00176453-0.00484649j 0.000419508-0.00148944j -0.0029802-0.00227414j -0.00268386-0.000281813j 0.00180282-0.00230524j 0.00652019-0.00271634j 0.00400316-0.00215425j -0.0114033+0.00206874j -0.000882743+0.00386322j -0.00136179-0.00133071j 0.00723041-0.00132224j 0.00188688-0.00112027j -0.00191262+0.00370727j -0.00593361+0.00184765j -0.00832034+0.000837492j 0.00364723+0.000498302j 0.000995241+0.00288076j 0.0118294+0.00134974j -0.00156301+0.000225511j 0.00197282+0.00476252j -0.00367804-0.00305912j 0.00036447-0.000780823j 0.0182365-0.00272906j -0.0169111-0.0105997j 0.0139504-0.00119587j 0.00600792-0.000482868j -0.0124447+0.00590833j -0.00178789+0.00595493j 0.00531968+0.00676072j 0.00082963+0.00109106j -0.00118389+0.00023744j -0.00380783-0.00118457j -0.00780575-0.011263j 0.00143177-0.00572367j 0.00173632+0.00955448j -0.00236601-0.00847557j -0.00150741+0.000595062j -0.00273373-0.000973085j 0.00493682+0.0155889j 0.000369912-0.000652375j -0.00655927-0.00898823j 0.0092034-0.00921173j 0.00102564-0.00398926j -0.00228219-0.0162729j -0.00277734-0.0080827j 0.00112548-0.00166415j -0.0025734+0.00762302j -0.00269147-0.0195408j -0.00194907-0.00270271j 0.00831773-0.00493832j 0.00317917-0.00689509j -0.0064642-0.00760652j -0.0119292+0.0071591j -0.00839676-0.00300685j 0.0138417+0.0377314j 0.000654533-0.0248804j -0.0259363+0.0212288j -0.00544997-0.0196976j 0.00405457+0.0122357j 0.00125712-0.0120749j -0.00590212-0.0170728j 0.00655087-0.0162521j 0.00725028+0.000520277j -0.00162671-0.0121897j 0.00368437-0.00446474j -0.000117363-0.015414j 0.00175855+0.00364736j 0.000934656-0.0045922j -0.00171592-0.0044886j 0.00135883-0.00239388j -0.000577693+0.00754764j 0.00384933+0.0112489j 0.00349499-0.00947473j 0.000981625-0.00679612j 0.00122173-0.00982533j -0.00204907+0.00287203j 0.000142655+0.00478046j 0.00403616-0.00172175j -0.00240853+0.00936083j -0.003715+0.000671972j -0.00212647+0.00733027j -0.00315424+0.00477745j 0.00139994-0.010406j 0.000504486+0.0010313j 0.00376066-0.0133159j 0.000627865-0.00091102j 0.00266956-0.0049876j 0.00125128+0.00432663j -0.00256308-0.00513576j -0.00382336-0.00515928j -0.00357952-0.00651126j -0.00219894-0.000943299j 0.0046706+0.00661993j -0.000858696-0.0010055j 0.000141924+0.00313516j -0.000759479+0.000778993j -0.000163293+0.00101538j -0.0015627-0.00200246j -0.00121199+0.00261839j 0.00153432+0.00864515j -0.0034857+0.00382323j 0.002316+0.000664621j 0.00150348-0.00204758j -0.00338253-0.00085566j -0.00562026+0.00894549j -0.00036135-0.00820851j 0.00192372-0.00443942j -0.00107024+0.00684432j 0.00151527+0.00453819j 0.000602015+0.00207234j 0.00561304+0.00403214j -0.00187504-0.00186461j 0.00544327+0.0042965j 0.00236982+0.0111691j 0.00565735+0.00651784j 0.00358464+0.00880386j 0.00049285+0.00683835j 0.00462577+0.00361347j -0.0105454-0.00662261j 0.000522-0.0031355j -0.00669999-0.0167821j 0.014835+0.0252485j -0.00347188+0.0124169j 0.00471461-0.044846j 0.0355936-0.122656j 0.0477016+0.0995028j -0.0219161-0.0550958j 0.013718+0.03605j -0.00228137+0.0158231j -0.0325409-0.0132767j -0.0198004-0.0935191j 0.0221372+0.0301311j 0.00732305-0.0456187j -0.169877+0.0318656j -0.0190754+0.0209174j -0.113546+0.00810256j 
0.00100749-0.00145071j 0.00200566+0.00558561j -0.000668083+0.00230993j 0.00079936+0.00442516j 0.00117648-0.00423725j -0.00229408+0.00247596j 0.00376784-0.00182072j 0.00413578+0.00227789j 0.000958403+0.000169116j -0.00444319+0.00442234j -0.00125551-0.000398814j -0.00104973-0.00216937j 0.00618507+0.000564196j -0.000175466+0.00323255j -0.00116609+0.00155927j 0.00212449-0.00103577j 0.00472684+0.000158633j -0.00575037-0.00405677j 0.00247581+0.000740119j 0.0242114+0.00508467j -0.0143672-0.003722j 0.00629463-0.000457806j -0.0172741-0.0067238j -0.0211461+0.00219363j -0.0060119-0.00393166j 0.00803009-0.00295259j 0.00548682+0.00736239j 0.0134116+0.00265641j 0.0023609-0.00454386j -0.0076332+0.0014078j 0.0059307-0.00341982j 0.00401562+0.0047498j -0.00283917+0.00463457j -0.00335753-0.00898042j 0.00238705+0.000954744j -0.00395574+0.000218038j 0.0028678+0.00662123j -0.0028422-0.00559725j 0.00395801+0.0041451j -0.00506415-0.00535589j -0.00979071+0.00818611j -0.00818235-0.0107377j -0.0025847-0.00296606j -0.00464862-0.00128225j -0.0012159+0.00364266j -0.00142371-0.00632795j 0.00300183+0.0129624j -0.00377208+0.0081456j 0.000154544+0.0133216j 0.00102663-0.0287615j -0.00479423+0.00542712j -0.00764387+0.00553201j 0.00386341+0.0213702j -0.000860824+0.0180625j 0.0196305-0.027458j -0.0202681-0.000914256j 0.0082394+0.0430913j -0.0116649+0.0194j 0.00441904-0.0001797j -0.00177198+0.00119303j -0.00770596-0.00533319j -0.0167813-0.0128638j 0.00532823-0.0169048j -0.00224149-0.00640535j 0.00262752+0.0155414j 0.00148448-0.00534823j 0.00405244+0.0116986j 0.00107829-0.00429812j -0.0092825-0.00478841j 0.00242652+0.00469438j -0.00275855-0.0130104j 0.00283342-0.00417298j 0.00234598-0.0140886j -0.00145835+0.000120002j -0.0013665+0.001817j -0.00127396+0.00191089j 0.00251431+0.0133414j -0.00393885+0.00930785j 0.00146643+0.00679873j -0.00412778-0.00516091j 0.000564291+0.00233986j -0.0043889-0.00986452j 0.00213205-0.00208307j -0.00180186+0.000913713j -0.000426213-0.0122814j 0.00342048+0.00191279j -0.000765288-0.00773415j -0.00166013+0.00186442j -0.00104747+0.00118842j -0.00247248+0.00449797j -0.00139492+0.00286828j 0.00097665+0.00767681j 0.00124618-0.00636291j -0.00345797-0.00726435j 0.000745861-0.00192797j -0.00384744+0.00240277j 0.00153023-0.000439948j 0.00169245-0.000324989j -0.000430874-0.00923903j 0.003431+0.0181541j -0.00112691-0.0005861j 0.000210753+0.00822155j -0.0020309-0.00171995j 0.000502269+0.0054046j -0.00830609-0.00121674j 0.00169723-0.0143624j 0.00549798-0.0120926j -0.00575063+0.0128575j 0.00518801-0.010146j 0.00190155-0.00272797j 0.00634604-0.00185879j 0.00431156-0.0106636j 0.00635909+0.0119682j 0.00673975+0.00162198j 0.00127211-0.00993476j 0.0103281+9.78194e-05j 0.00764883+0.03255j -0.00232359-0.00757305j -0.00483929+0.0114538j 0.00711726+0.0183726j -0.00378898+0.0288623j 0.0174937-0.0293495j 0.0104695+0.00612594j -0.000968899+0.0100557j -0.0545538-0.11468j 0.0400456-0.117382j 0.0115643+0.0546032j 0.00834685+0.00499011j -0.00382348+0.00335176j -0.0070887-0.0474853j -0.0151483-0.0289387j -0.0186762-0.0934848j 0.176825-0.0229224j 0.0157414-0.0440768j -0.112943+0.00697499j 0.0198673-0.0226763j 
-0.000811209+0.00355106j -0.00262596-0.00453012j 0.00206087-0.00352106j 0.00759533-0.00237863j -0.0110798+0.000989579j 0.00391296-0.00228915j 0.00470289+0.00173342j -0.00931658-0.000447654j 0.00214862-0.000662221j -0.000721426-0.00557814j 0.00598615+0.00135702j 0.000673501+0.00109631j -0.00733308-0.00101117j -0.00648975-0.00257029j -0.0106933-0.00106241j -0.000506212+0.000140491j 0.000952822-0.00166856j 0.00214865-0.00252023j 0.000975228+0.000366695j 0.0031386+0.00219632j -0.000354751-0.000472218j -0.00189029-0.00112153j -0.0130956-0.0132834j -0.0217635-0.00308626j -0.000691215-0.00433562j 0.00376686+0.00624926j 0.00166791-0.00635745j -0.00159571-0.011228j -0.00728325+0.00395647j 1.44144e-05+0.00836451j -0.00260525-0.00302871j -0.00048357-0.00863956j 0.00398958-0.00197139j 0.000586083+0.00648525j 0.00159933+0.00390244j 0.000215891-0.000643209j -0.000599049-0.0072862j 0.00308996+0.00536362j -0.00149977-0.00261216j 0.00437844+0.0112219j 0.00588891-0.00596997j 0.00150379+0.0109941j 0.000455978+0.00243809j 0.00222164-0.00174998j 0.000220494-0.013058j 0.000401354-0.00603792j -0.00114407-0.00404491j 0.00382165+0.0078076j -0.00199+0.00368108j 0.00138807+0.0104313j 0.00133675+0.00766198j 0.00343816+0.00164932j -0.00386011-0.00517763j -0.00153806-0.0219509j 0.00638385-0.0332507j -3.16818e-05-0.0148986j 0.00851717-0.00443714j -0.00318867+0.0254557j 0.00170812-0.00775853j -0.00634174+2.78734e-05j -4.35455e-05+0.012796j -0.00123626+0.0194791j -0.0078128+0.0189702j -0.000301117-0.00156751j 0.00667373-0.00529849j -0.003093-0.00384133j 0.00109391+6.86436e-05j 0.00219394-0.00192843j -4.23323e-05-5.11306e-05j 0.00297682-0.00131605j -0.000764579-0.0141065j -0.00832477+0.00760057j -0.0029661-0.000685863j -0.00526278+0.0109977j 0.00181786+0.00283951j -0.00270459-0.00035052j -0.00302382-0.00318683j 0.00739897+0.0139366j -0.00728793-0.00532284j -0.0058975-0.0139482j -0.00578016-0.0036953j -0.00703884-0.00616067j 0.00762046-0.0105076j -0.00429812+0.0063143j 0.00209553+0.00210707j 0.00168567-0.00701037j 0.000262299-0.00516294j -0.00235336-0.000198188j -0.000931458+0.00655207j -4.22653e-05+0.00909394j 0.0052096+0.00950515j 0.00143535+0.00890416j 0.00281829-0.00293602j -0.00275484-0.00696064j 0.00627128+0.0116632j -0.000685055-0.0150612j 0.00285775+0.000414207j 0.00378745+0.0073622j 0.00315028+0.00130843j 0.00307407+0.00870776j -0.00218459+0.00397448j 0.00139145+0.00698827j -0.00273608-0.00228984j -0.00780308-0.00437325j -0.0124458-0.000820434j 0.00184909-0.00650985j 0.00633566-0.0113973j -0.00361764+0.00912226j 0.00464686-0.0122629j -0.000295429-0.00391976j 0.014761+0.00190158j 0.0106281-0.00481763j 0.000487428+0.00632048j -0.00538806-0.00589219j 0.0134798-0.0113028j 0.00456869-0.00457609j -0.0105335-0.0108083j -0.00316195-0.0174332j -0.017715-0.0224229j 0.00499924-0.014888j 0.0045084-0.0178184j -0.00734877+0.0561184j 0.00654132-0.0196394j 0.00778257+0.00758152j -0.00347733+0.0838542j -0.0327123-0.113108j 0.0086847+0.0227328j -0.0116861-0.0227046j 0.0342141+0.00176694j -0.0691689+0.0270828j 0.013657-0.000800383j 0.0220402-0.0189066j 0.010513+0.0401354j 0.148744-0.0215452j 0.00189577+0.00974882j 0.0216142-0.00887992j 
0.00240645+0.0074633j -0.00146834+0.00341458j -0.000970532+0.00261042j 0.00436399-0.00166076j -0.00913396+0.000765143j -0.00104867+0.000371167j -0.0016027+0.00708212j 0.00527415-0.00171314j -0.00356497-0.00526517j 0.0150529-0.00204681j -0.00830379+0.00174978j 0.00128112+0.00183827j -0.000522107-0.0018067j -0.00198226-0.00443163j -0.00775235-0.00566667j 0.00232303+0.00146764j -0.0117402-0.00304765j -0.00849667-0.00389426j -0.000533384-0.000212274j -0.00325326+0.00380267j -0.00936183+0.000413613j 0.0167443+0.0153857j 0.0377026+0.00921926j -0.00306184-0.012295j 0.00794835+0.00632352j -0.0150399-0.00283264j 0.0109369+0.00350256j 0.0088311-0.00345067j 0.00612855-0.00693394j -0.00408884-0.00224889j -0.000436849-0.00311738j 0.000100966+0.000528516j -0.00228214+0.0053426j -0.000512407-0.00287533j 0.0054961+0.00601345j -0.00350857-0.00041041j 0.000792106+0.00425598j 0.00169657-0.00852495j 0.00180292-0.000273217j -0.000668652-0.00373514j 0.00428364+0.00425961j -0.00304188+0.00737121j 0.000380754+0.00335474j -0.00140814-0.000759623j -0.000164398-0.00646761j 0.00322581-0.00133163j -0.00258892-0.00804072j -0.00361231+0.0363864j -0.000874529+0.00979311j -0.00436121-0.0394864j -0.0107816+0.0141418j 0.00880734+0.00111079j 0.00467959+0.0011123j -0.00296525+0.0281752j -0.0121006-0.0085825j 0.00715848+0.00485042j -0.0073316+0.0422349j 0.0192149+0.0339056j -0.00989907-0.00483069j 0.0092773+0.0213887j 0.00938817+0.0020389j -0.00628687-0.00211517j 0.00791317-0.02805j -0.00124714+0.0038226j 0.0011019+0.0357767j 0.00664931+0.0200151j -0.00164635+0.00481926j 0.000682294+0.0138959j 0.00113511+0.00888544j -0.00730009+0.0071391j 0.00819131-0.0126974j 0.0032232-0.0093452j 0.000878249-0.00345678j -0.000349045-0.00414628j -0.00386859+0.0146955j -0.0025815-0.0186675j 0.00838452-0.000180988j -0.0110275-0.00876064j 0.00513687-0.00109035j 0.00292659+0.000196922j 0.00626478-0.008492j 0.00178235-0.01143j -0.00465411+0.0145254j 0.00564026-0.00986871j -0.000169617+0.00412318j 0.00393158+0.00283162j -0.00292891-0.00502094j 0.00366578+0.00556447j -0.00155179-0.00784374j -0.000129285-0.0135505j -0.00949408-0.00702561j 0.000834972+0.00270753j -0.00784614-0.0180657j 0.00232342+0.00440792j -0.00784407-0.00299714j -0.00582258+0.0259096j -0.00893564+0.00029443j -0.0065185-0.00394683j -0.00514042+0.000925456j -0.000898492-0.0108882j -0.000170986-0.0199313j -0.000910926-0.0144947j -0.00145776-0.00650617j 0.0015859-0.00471529j 0.00161576-0.0150066j 0.00175072+0.0147555j -0.00782267+0.000827309j -0.00277709+0.00131843j 0.00112775+0.0177133j 0.00930699+0.00228146j -0.0219013+0.00767018j 0.0100961-0.00795653j -0.0127038-0.0429413j 0.00632071-0.00901107j 0.00126157+0.0264047j -0.0174978-0.0164821j 0.00617076-0.031813j 0.0297517+0.0206002j 0.0326178-0.0971152j -0.00572512-0.0133072j 0.00490514-0.00429221j -0.0408901-0.101789j -0.0140311-0.0156386j -0.0149963-0.00146703j -0.014826-0.0431398j -0.00524655-0.0164228j -0.0202827+0.026191j 0.0971986+0.00982596j 0.087386-0.0338983j 0.0811789-0.015492j 0.0382261-6.21539e-05j -0.0185711+0.0318607j 0.0434662+0.00487356j -0.0211442-0.0259518j 0.0124304+0.00274771j 0.000304331+0.0223757j 
0.000607268+0.000206172j 0.000273457+0.00405903j 0.00172659+0.0027126j -0.00320515+0.000118596j 0.000586254-0.00101201j -3.30684e-05+0.00469098j -0.00656049+0.00229983j -0.00584615-0.000283299j 0.00436032-0.00319032j 0.00858181+0.00522533j -0.0037006+0.000201205j -0.00098452-0.000497417j 0.00318558-0.00122717j 0.0139438+0.00176734j 0.00305218+0.00125739j 0.00166393+7.54509e-06j -0.0090144-0.000599028j 0.00193814+0.000875024j -0.00787522-0.00147246j 0.0121776+0.00417576j -0.00432599+0.00137357j -0.0337454-0.00132383j 0.00254094+0.0115835j 0.0195281+0.0125679j -0.0148332-0.00544939j -0.000590125-0.00183297j 2.23595e-05+0.0059124j -0.00341942-0.0026732j 0.00134025+0.0045935j -0.0104871+0.00902054j 0.00723413-0.0108823j -0.00539582-0.0159132j 0.001335-0.0185976j 0.00120037-0.0139204j 0.000607734+0.024558j 0.00246865-0.0142192j -0.00529207-0.00916809j -0.00542085-0.00362914j -0.00230455+0.0138967j 0.00269506-0.00414076j 0.00747413+0.00759969j -0.00441187+0.000747774j 0.00336407+0.00040024j 0.00230062-0.0273075j -0.00393869-0.00959864j -0.00499999-0.0144023j -0.00200657+0.012085j 0.000938611-0.0293785j -0.0015114+0.00351165j 0.0120591-0.0387002j -0.0114573-0.0224984j -0.00592531+0.00853541j -0.00621438+0.0143565j 0.0158448-0.0153946j -0.000127692+0.0327315j 0.00779485-0.0107773j 0.0303717+0.0248279j 0.0107498-0.0233728j 0.00138405+0.0118974j 0.00700001+0.00786561j -0.00649067-0.0293015j 0.00531235-0.0228028j -0.0130183-0.0184193j -0.00658986+0.00248705j -0.000997052-0.0012781j 0.00144433-0.0027345j 0.000768889+0.00558576j -0.00354098-0.00190991j 0.00662377-0.00178683j -0.00367195-0.00649495j -0.00489393+0.0103428j -0.000146585-0.00053818j -0.00417184-0.00698065j 0.00495342-0.00731328j 0.00480844-0.000820503j -0.00480483+0.0169995j 0.0029306+0.0111914j -0.000758805-0.00112689j 0.00170747+0.00443976j 0.00477619+0.0230673j 0.000502188+0.00715631j 0.00418474-0.000178213j -0.00179626-0.00716813j 0.00222172-0.00521326j -0.000474778-0.00592342j -0.00106312+0.00553908j -0.00175925+0.00436129j 0.000799032-0.00108133j 0.00363324-0.00907529j 0.00284859+0.00151789j -0.00363254+0.00354657j 0.00318667-0.00521925j -0.00454835-0.0015915j -0.0026739+0.0058225j 0.000485911-0.0117691j -0.00413626+0.00794364j -0.00100252-0.00149448j 0.000419874-0.0144934j 0.00658819-0.00332743j -0.00184319+0.0144674j 0.00364846+0.0082718j -0.00719705-0.00357319j 0.00650718+0.00914936j 0.00511809+0.00435028j 0.000274159-0.0044568j 0.000341396-0.0079505j 0.00377614+0.0131367j -0.00982517-0.00352965j -0.00694077+0.00566999j 0.00464418-0.0108346j -0.00247471-0.024631j -0.0087234+0.0163782j 0.00506823+0.0173394j 0.00841034-0.0182399j -0.00596722-0.00251816j 0.0145188-0.0125732j -0.00492401-0.0158351j -0.0118685+0.118722j 0.0385044+0.0689369j -0.0103461+0.00796697j -0.00102694+0.0362701j 0.0238791-0.0207949j 0.0329739+0.0500483j -0.0192623-0.00190158j 0.0121241+0.0487525j -0.016607-0.0233107j 0.0185418-0.00518891j 0.0631139-0.0416224j -0.132099+0.00159846j 0.0295551-0.00716129j -0.00651634+0.0418784j -0.0340933-0.00793884j -0.0190775-0.000721485j 0.0715559-0.0133536j 0.00661143-0.0213716j 0.0334698-0.00163861j 
