0.00750404-0.0149936j -0.0160435+0.00277041j -0.0304458-0.0643035j -0.07569-0.00175852j 0.0220616-0.0130947j -0.0584468+0.00629702j 0.0542527-0.0352559j -0.0494032+0.0773657j -0.0776492+0.0108464j -0.0670227-0.0553614j -0.0531901-0.12501j 0.0203456-0.0218235j 0.00108373+0.0388892j -0.038807+0.00298003j 0.0425668+0.0749379j 0.0345053+0.00436996j -0.0579777+0.0125082j 0.0417595-0.0513164j 0.0585247-0.049877j 0.0723727+0.148064j 0.000797573+0.139908j 0.0329268+0.00834449j 0.0546561-0.0238309j -0.159911+0.0383283j -0.0355981-0.0251062j -0.145542-0.204082j 0.00232736+0.0453207j -0.188665-0.0408455j -0.105274-0.0731392j -0.0852155+0.0150051j -0.0687713+0.00836479j 0.147093+0.059915j -0.149524+0.176133j -0.0877951+0.201888j 0.0283769-0.122329j 0.0830736+0.0536953j -0.122216+0.0918099j 0.0808363+0.0411523j -0.0159156+0.118319j 0.0186401+0.147962j 0.0354102-0.00378039j -0.167908-0.154323j -0.0751854+0.000489486j -0.201551+0.0775708j 0.103708-0.0317592j 0.0380781-0.0299376j -0.00100015+0.0383728j -0.0577999+0.0167616j 0.0206516-0.0608581j 0.0103566-0.0264265j 0.0602832-0.0221146j 0.00507203-0.0308912j 0.0244038-0.11136j 0.0334552-0.00841048j -0.00711131+0.067227j -0.0370213+0.0460413j 0.00432445+0.0042988j 0.000632307+0.00910322j 0.0450412-0.0343211j -0.0492236+0.0582465j 0.0110245-0.0260615j 0.00277343+0.0120292j 0.0138359-0.0111715j -0.00396413+0.0136114j -0.0124402+0.0201755j -0.00676903-0.0103825j 0.00415341+0.0168994j 0.00436384+0.0299955j 0.0256623-0.00668445j -0.0223435-0.00814295j 0.000711828+0.0256991j 0.001249+0.0261147j -0.0116926+0.00680961j -0.0424397+0.0798003j 0.00312468+0.00653412j -0.00559925+0.024136j -0.0337311+0.0468876j 0.0727828-0.0358952j -0.00146005+0.0357498j -0.0390345+0.0658684j -0.01553-0.00988819j -0.00242077-0.00382302j -0.0122076-0.00265304j -0.0209897-0.0574906j 0.0414721+0.0378251j -0.0237584-0.0297684j -0.0147669+0.0417231j -0.0231452-0.0511966j -0.019706-0.00913528j 0.0692061+0.0980196j 0.105109+0.0741332j -0.00288616+0.0212368j -0.000251352-0.0118644j 0.038999+0.0076247j -0.0200515+0.000697926j -0.0370915+0.00083053j -0.0325949+0.00240003j -0.012193-0.0166291j 0.00356955+0.00395891j 0.0180655+0.0282249j 0.0147743-0.00292668j -0.0380095-0.00313012j -0.00948744+0.0334318j -0.0197573-0.0172839j 0.0101824-0.0440588j 0.00922028-0.000192295j -0.0178163-0.00348974j -0.0301167-0.024321j -0.0104731-0.00111885j 0.0363428+0.0370628j 0.00507118-0.00742296j 0.00212066+0.0330874j -0.0195697+0.00589287j 0.0135145-0.00910038j 0.0226921+0.0100395j 0.00201855+0.0152766j -0.0492364+0.007087j 0.0639245-0.00292802j -0.00907802-0.00494108j 0.039017-0.0107237j 0.00487178+0.0248288j -0.00659206-0.00287196j -0.0103682+0.0169962j 0.0130929+0.00716157j -0.0181453-0.00567254j 0.00214312-0.0279201j 0.00980678+0.0115141j 0.000808727+0.000880581j -0.012349-0.0163823j -0.00834786-0.00784898j 0.0027887+0.00162038j 0.00318957-0.00918679j -0.0055529+0.0119702j 0.0526338-0.00137467j -0.0236732-0.000353603j -0.00354189+0.0208449j 0.0286218+0.0239249j -0.00680314-0.0144631j 0.0160521+0.0339475j -0.00828349-0.01773j 0.0130873-0.00204947j 0.0238096-0.00861758j -0.0184198+0.02575j -0.00250475-0.0122633j 0.0077476-0.0170335j 0.00720546-0.00794517j -0.0113859-0.0112756j -0.0232216+0.0191404j -0.0280991+0.0194253j 0.0104805-0.0154558j 0.0167958+0.00835209j -0.00308164-0.0206888j 0.0578429+0.0251842j -0.0264529+0.00813924j -0.00999029-0.00824107j -0.00840311+0.034207j -0.00528248+0.0160255j -0.0163189-0.0196097j 0.0242686+0.0160739j -0.00518397+0.0100284j -0.00173542-0.0185278j 0.0261613-0.0215969j 0.00130131+0.0385901j -0.0076284+0.00510229j 0.00803784-0.0097312j 0.0159594-0.00229708j 0.0324179+0.0236333j 0.0024384+0.00454724j 0.0284986+0.037018j -0.0282239+0.0345491j -0.00352367-0.0270864j -0.0228626+0.0392278j 0.0363302+0.00478889j 0.0284712-0.0123496j 0.00266195-0.0424505j 0.00359402-0.0670622j 0.0331857+0.02795j 0.0381506+0.0204026j -0.012832+0.0452197j 0.0112093-0.0123497j 0.00414074-0.0467941j -0.00793553+0.00867979j 0.00666995+0.002578j -0.062075-0.018665j -0.0384195+0.0631474j 0.000453939+0.0766683j -0.0390668-0.00773056j 0.00132021-0.0388051j -0.0937425+0.0197165j 0.0305933-0.0430537j -0.0544364-0.0709627j 0.00768089-0.0389688j 0.149411-0.0148696j -0.0305127-0.0485696j 0.0203422+0.00280916j -0.230533+0.000828934j 
-0.0518097+0.0258583j -0.0287664+0.0201167j -0.0636828+0.0149902j -0.00218778+0.0728659j -0.0114351-0.0356959j 0.025506+0.00991272j 0.074611+0.00881736j 0.0384271+0.0695253j -0.0332856-0.0706433j 0.00608355-0.0473724j 0.000682516-0.0251768j -0.0148381+0.00903027j 0.0163113-0.0471603j 0.0379086-0.0813353j -0.0908112-0.0526488j -0.0280369+0.0118632j -0.0148568-0.0127507j -0.0199146-0.0805564j 0.0651106+0.0236645j 0.0557162+0.0310991j 0.0516631-0.077114j -0.0119919+0.0535092j -0.00267946-0.0563547j 0.0572306-0.04856j -0.0310883+0.0251429j 0.0549743+0.187338j -0.0691612-0.0283625j 0.0869617-0.0858412j 0.0994563+0.142509j -0.00745574-0.129298j 0.227753-0.00613898j 0.217752+0.182112j 0.00305017+0.118136j -0.0119654+0.0159392j 0.327295-0.201523j 0.0124264+0.110076j -0.056957-0.223185j -0.0423181+0.0567651j 0.0854897+0.107935j 0.0442241+0.016519j 0.0935691+0.0955358j -0.151475+0.0911552j -0.0260357+0.0403624j 0.0036573+0.131192j -0.0708203-0.00837763j -0.0249652-0.0779848j 0.0613558-0.00681675j 0.0225872+0.0560266j -0.0284605+0.0595724j -0.018075-0.00920009j -0.0881635+0.031192j -0.012786+0.0175972j 0.00859841+0.0295578j -0.0500292+0.0220945j -0.0402876+0.0326834j 0.0460142+0.0135007j -0.00161044+0.00156788j -0.0410166-0.0350156j -0.0660686+0.0530189j 0.0185038-0.0339874j 0.046615-0.0179417j -0.047927+0.029732j -0.0398721+0.0538549j 0.00297499-0.0131595j 0.0162902+0.0125298j 0.0463898-0.0122441j -0.0615657+0.0372306j 0.0433442-0.0541162j 0.033788-0.044649j -0.0303468+0.0347458j -0.00395685-0.031754j -0.00531689+0.0389007j -0.0323342+0.0201922j -0.0455377+0.0492004j -0.00488329+0.0171697j 0.0145547+0.0271827j -0.0115964-0.00156856j -0.0104603+0.0319127j 0.00077107-0.0187422j 0.0407204+0.0115532j 0.012939+0.0520733j -0.00554808+0.0275677j 0.0287483+0.0159339j 0.00104797+0.0380657j -0.0165286+0.0542303j -0.0278389+0.0442977j -0.0654864-0.103604j -0.0727356-0.045854j 0.00420123+0.00294629j 0.0479743+0.0463228j -0.0543932-0.0490997j -0.0699225-0.0253439j 0.0319227-0.00674809j 0.0194527+0.000810704j -0.0370215+0.00752203j 0.0197659+0.0144159j 0.0131852-0.0296085j 0.0221765+0.0086918j 0.0058906+0.0318162j -0.0117313+0.00500354j 0.0312985+0.00191886j 0.00138581+0.00453288j 0.0121648-0.00350418j 0.01301+0.00864584j -0.00551289-0.0136337j 0.0107896-0.0124505j 0.00913873-0.0219837j 0.000520919-0.0323765j 0.0121087+0.0138001j -0.0092791-0.0173457j 0.0168751-0.00285665j 0.0328857-0.0199248j -0.00775713+0.00843711j -0.0180523-0.0147312j 0.0112533-0.00601376j 0.014612+0.0091082j -0.020854-0.00741315j -0.0121462-0.00368667j 0.0160622+0.0380173j 0.0188341+0.015508j -0.025247-0.00239365j -0.00634654-0.00036735j 0.00311273-0.00777668j 0.00609987+0.00560362j -0.00821225+0.0114998j -0.0408902-0.00478616j 0.0145061+0.00564979j -0.0369814-0.00380585j -0.0140912-0.0280078j 0.0189177+0.0145719j 0.00468435+0.0155155j 0.0208761-0.0270052j -0.0333748-0.0146056j 0.00275457-0.0252213j 0.00705637-0.0204178j 0.0302181-0.00122237j 0.00436408+0.00255798j -0.0121539+0.00904323j -0.0110284-0.0219009j -0.00485728-0.0161107j 0.00651874-0.0128113j 0.0265261+0.0153139j -0.0097917-0.0122374j 0.0145298+0.0130439j -0.00144521+0.0038357j 0.0240978+0.0270794j -0.0045763-0.00595833j -0.025214-0.0321478j -0.0180253+0.0249059j 0.0161981+0.0206148j 0.00765666-0.00214271j 0.00699044-0.0110732j -0.0292418+0.0406706j 0.0313699+0.00211204j 0.0085939-0.00267947j -0.0379805-0.0122626j 0.00605511-0.00904961j 0.0187357-0.0198851j 0.00770737-0.00683261j 0.0329418+0.0192967j -0.0254867+0.0104945j -0.00892392-0.0088054j 0.0258721+0.0153519j -0.00512993+0.0159735j 0.0222848+0.00321077j 0.00114315+0.0139139j 0.0148085-0.0439088j -0.0263232+0.0279568j -0.0144229-0.0298813j 0.0351338+0.0168445j -0.00389504+0.0134792j 0.0358571+0.0550197j 0.0324576-0.0285845j -0.00359906-0.00598261j -0.0225133+0.0427947j -0.0210563-0.00590627j 0.0251263-0.0678678j -0.0271455+0.0131222j 0.0013952+0.0260671j -0.0407076+0.00179277j 0.0120508-0.0182678j 0.00232535+0.0117344j -0.0536989-0.084433j -0.0117156+0.0351493j 0.00256536-0.0496834j 0.0381378+0.0210442j -0.00563452+0.0114566j 0.0603123-0.0597079j 0.0177284-0.0479111j 0.0914243-0.00362203j 0.0461637-0.0261196j 0.0885499+0.0412726j 0.0154996+0.0634574j 0.113091-0.0202795j -0.205355+0.00145394j -0.0119265-0.0018701j 
-0.0198198-0.00776891j 0.0188861-0.0114464j -0.0520695-0.0172271j -0.0545102+0.0207982j 0.0248716+0.0250016j -0.00415109+0.0222905j 0.0455305-0.0228149j -0.0217593+0.0871728j -0.0572461-0.029252j -0.0278188-0.0536696j -0.0212651-0.0690856j 0.00725131-0.00953353j -0.00147405+0.024225j -0.0118176+0.0162021j 0.0386128+0.0327388j 0.027001-8.19333e-05j -0.0422039-0.00565114j 0.0054279-0.0455827j 0.0663332-0.0198146j 0.0705752+0.0850275j 0.0467859+0.0912612j -0.105586+0.144111j -0.117997-0.0898676j -0.0964464-0.102782j -0.131779+0.0379456j 0.047103+0.20109j -0.207209-0.084382j 0.200211-0.171206j 0.226554+0.0871333j 0.13809-0.153812j 0.186264-0.148429j -0.172685-0.277133j -0.0459121-0.100877j -0.0843827-0.255946j -0.337044+0.218468j -0.0824518-0.0859468j 0.104684+0.168002j -0.020091+0.0100606j 0.0361527+0.123156j 0.0288068+0.0480209j 0.0630263+0.0203004j -0.114873-0.0347585j -0.0732705+0.0223881j -0.0850795+0.0761919j 0.0390357-0.00295766j -0.00934915-0.0406762j 0.00953463+0.013214j -0.0247133+0.0131445j 0.011589-0.000604019j 0.00682185-0.0368947j 0.00301865+0.023553j -0.00764436-0.0149829j 0.0458153-0.0545739j 0.010897+0.00604174j -0.0268234+0.0566966j 0.00833719+0.00997712j -0.0055573-0.0122557j -0.0240653-0.00279151j -0.0241166+0.0304364j 0.000848422+0.0256819j 0.0148697-0.0168572j 0.00692307+0.019498j -0.000541566+0.0150565j -0.0214425+0.00872716j 0.0203277+0.0291186j 0.00952451+0.0423564j 0.0231359+0.0248811j 0.00242953+0.000952982j 0.0226245-0.0356926j 0.00663402+0.00076225j 0.0180645-0.0380186j 0.0362131-0.00852584j 0.0120131-0.0264252j 0.0258153-0.0114677j 0.0131951+0.00637075j -0.0207263-0.0148359j -0.0259283-0.0162273j 0.0248354-0.0346731j -0.0169901+0.0216388j -0.0121273+0.0269689j 0.0618811+0.0271857j -0.0114552-0.0460553j 0.0214283-0.0304575j 0.0171362-0.00486573j -0.0303179-0.0218729j -0.00806256+0.0120536j 0.0110225+0.0372261j -0.040118-0.047895j -0.0101211-0.0125128j -0.00992717+0.0345839j 0.0415692+0.0359088j 0.0322461+0.0073837j 0.0290818-0.00102609j 0.0213183+0.00522473j -0.0258102-0.00316045j -0.0103486+0.00265096j 0.00139745-0.0167513j 0.00578454+9.83924e-05j 0.00502858+0.0135303j 0.00569938+0.0143873j 0.0197623-0.00590713j -0.00726079+0.00770033j 0.00528967+0.0127814j -0.00718212-0.00504556j -0.000301867-0.0289606j 0.0157393-0.0121894j -0.002058-0.00932548j -0.013633-0.0204464j 0.00564013+0.00425851j 0.00100871+0.0107003j 0.000377692-0.00330182j 0.00847673-0.00758841j -0.0139277+0.00567651j 0.00209494-0.00677391j 0.000499058-0.00592329j 0.016107+0.00330138j -0.0207229+9.28098e-05j 0.0196725+0.00832892j -0.000620263+0.0110322j 0.00655571+0.0124565j -0.0178059+0.0140591j -0.0111683-0.00048101j -0.00983685-0.00160132j -0.00489661+0.0113392j -0.00355918+0.00695224j -0.00990776-0.00714233j 0.0101184+0.0127346j -0.00357558+0.0134601j -0.0119883-0.00230168j -0.00129215+0.0092249j 0.00199721-0.00488431j 0.0203148-0.0273172j -0.00170382+0.0143734j 0.00784915+0.00323977j -0.0167077-0.0153342j 0.0163342-0.0108809j -0.0294411+0.0109945j -0.0142852-0.0200217j 0.00377326+0.0114182j -0.00471236+0.00764959j 0.00969351+0.00983605j 0.0013516-0.00465514j 0.00360665-0.0134855j 0.0200689+0.0119131j 0.0239034+0.00362507j 0.00952596+0.017436j 0.00261928+0.00123252j 0.000362763-0.0213627j 0.0170806-0.014994j -0.00119297+0.00467096j 0.0148629+0.000926164j -0.0157295-0.00878789j 0.012818-0.0297473j -0.00192334-0.0136144j 0.00232166+0.0219606j 0.0123809+0.0353611j 0.0111202+0.00340706j -0.000419551+0.00540981j 0.0186568+0.000155334j 0.00496323+0.0202364j 0.00892808-0.00701937j -0.0205445+0.00663201j -0.015841+0.0170462j 0.00150025-0.0120616j 0.00866184-0.013567j -8.11217e-05+0.0116127j -0.0130034+0.00340759j -0.00534509-0.00836711j 0.024515+0.0163191j -0.00629133+0.00508636j 0.00670573+0.0311748j -0.0212862+0.0177871j -0.0143185-0.00914786j -0.0233048-0.00968273j 0.00837812-0.00182455j -0.0175007-0.0203665j 0.00853719+0.00257178j 0.0249633-0.0174081j 0.00395143-0.00541095j -0.000414305+0.00986884j 0.0280008-0.00735472j 0.0182604+0.00205278j 0.00680879+0.00364679j -0.0164402-0.00686212j -0.00363473+0.0027395j -0.00840862+0.0408354j -0.0260847+0.0175309j -0.0011462-0.0185211j -0.0319541-0.0041465j 0.0217175-0.00674505j 0.00598475-0.0214073j 0.0269504-0.00603027j 0.0340348+0.00334968j -0.0215373-0.0187909j -0.0190177+0.00141094j -0.0803987+0.00148406j 
0.046121-0.0174585j -0.0587807+0.0096381j -0.00791481-0.0240422j -0.00601029+0.033864j 0.00648829-0.111592j -0.0192617-0.0540764j -0.000791233+0.00846268j 0.0261671-0.00231803j 0.0056508+0.00850611j 0.00327713-0.0199897j 0.0150701+0.0287166j 0.0594784-0.036474j 0.0183721+0.0615685j -0.0407566-0.00154244j 0.0151791+0.0184702j 0.00812541+0.00325485j -0.00782956+0.00842526j -0.00443355-0.00761999j 0.0143627-0.0525196j 0.0551935+0.0278503j 0.0919156+0.0226036j -0.171169+0.142876j -0.0598843-0.0747687j 0.0696035-0.0484365j -0.0804606+0.0434566j 0.123841+0.286706j -0.142775-0.17514j 0.326437+0.00685196j -0.0711109-0.329855j -0.0406143+0.0959521j -0.453184+0.09264j 0.164056+0.0237676j 0.0252561-0.317757j -0.0387358+0.257951j 0.0119055-0.0525749j 0.0201542+0.01991j 0.0272133+0.00404872j 0.0438642+0.0161225j -0.0190197-0.0393718j -0.00930221+0.0346589j 0.0131743-0.0174413j -0.0564166-0.0197996j 0.0884294-0.0456169j -0.0259249+0.0543389j -0.00614971-0.0370163j -0.000717353-0.0736984j 0.0629944+0.0194908j 0.00664238+0.0132528j -0.0145587-0.0297687j 0.0690135+0.0257765j -0.00256958+0.0128445j -0.02147-0.00342647j -0.0244815+0.0442885j -0.0110031-0.0156071j -0.0106735-0.00515855j -0.0190714+0.0328623j 0.0141931-0.0238749j 0.0902218+0.00985465j -0.0289806+0.024535j 0.0206186-0.0232151j -0.0232093+0.0529901j 0.0190522-0.0406619j 0.0291297-0.0164274j -0.0181249+0.0462138j 0.0249601-0.0327781j 0.0234107+0.0227217j 0.0127641+0.000826392j -0.00822968-0.00765962j -0.00188974-0.0246075j -0.00100983+0.0161779j -0.0191966+0.0216347j -0.0372226-0.043661j -0.00878528+0.0127702j -0.000820827+0.0266413j -0.00295296+0.00444321j -0.0112808-0.0640118j -0.00261352+0.0477278j -0.00555072-0.0164866j -0.0422634-0.0252873j 0.00789291-0.0160169j 0.0197725-0.0150467j -0.0215319-0.0184193j 0.0155606+0.0203705j 0.0103946-0.00884871j 0.0362312+0.0140525j -0.0413081-0.0181016j -0.00181367+0.00678268j 0.0381951-0.00444627j 0.00571787+0.0042482j 0.0032299+0.00728222j 0.00588657-0.00264767j -0.000716188-0.00410962j -0.00968247+0.00135176j -0.00124441-0.00654616j 0.0120651+0.00572952j -0.00554809-0.00187316j 0.00973472+0.00949943j -0.000277323-0.00678444j 0.00460124-0.00275206j 0.00665715+0.0106168j 0.00969163-0.00256317j -0.00824402+0.0104701j 0.00321351+0.00357291j -0.00373777-0.0110756j 0.00372862-0.0244482j 0.00749433-0.000646143j -0.00446777+0.00587607j -0.010078-0.00349292j 0.0045794+0.00442505j 0.0121363-0.0165043j -0.000837405-0.0135922j 0.00159733-0.0213542j -0.0180135+0.000918186j -0.0258048-0.017084j 0.000576087-0.00183386j 0.0432004+0.00883119j 0.0272113+0.00198347j -0.0256595+0.0138465j -0.0163626-0.0246298j 0.00805405+0.0456166j -0.0239497-0.0186191j -0.016474+0.0177164j -0.020117+0.00319713j -0.0135999+0.0292851j -0.043162+0.0188498j 0.0230363-0.0246857j 0.00176318+0.0140295j 0.00873069-0.00268055j -0.0251045+0.0146093j 0.00574805+0.0144321j -0.0157828+0.0134417j 0.000156646+0.00151441j -0.0104909+0.00402675j 0.0182174-0.0206328j 0.00137613-0.0394825j -0.0288454+0.00422805j 0.0391566-0.00608368j -0.00830212+0.00690069j -0.0139029-0.0235185j -0.000396775+0.0189558j 0.0131846+0.0397886j 0.0167802+0.0302477j 0.00132752+0.00483489j 0.0138962-0.0108577j -0.000462533-0.0145519j 0.0110625-0.0264827j -0.0183443-0.0095626j 0.00167693+0.0097499j 0.00730234+0.0378591j 0.00974468+0.0186669j -0.00507824-0.0109551j 0.0154356-0.00685968j 0.0104256+0.0246298j 0.00409483+0.00671672j -0.00610135-0.0230657j 0.00453156-0.00957532j -0.0293964-0.00220496j 0.00682662+0.00870963j 0.0130593-0.00358614j -0.00100643-0.0182465j 0.0212512+0.0251887j 0.0218725-0.0111014j 0.0193669+0.00995299j 0.0264513-0.0128971j 0.0102299-0.00794046j 0.00235832-0.0085572j 0.0020248-0.00216997j -0.026287-0.00870719j -0.0210915-0.00166073j 0.0200428-0.00654941j -0.00977406-0.0163399j 0.0113823+0.00896631j 0.0223057+0.00741772j 0.00654873+0.0243786j -0.000392231-0.011049j 0.0126614-0.00756452j 0.00023974-0.00465328j -0.00688384+0.0152094j -0.0142543+0.0233655j 0.00355982-0.0100699j -0.0111432-0.00901601j -0.00843729+0.000743614j -0.00545793-0.00712884j 0.00283759+0.00138512j 0.0012166+0.00980976j 0.0077147-0.00429954j 0.0210998-0.010039j 0.0110832-0.000384914j -0.0138694-0.00392829j 0.011174-0.00565077j -0.0159104-0.0130265j -0.00436056-0.000485994j 0.0177474-0.00250877j 0.0137161-0.00486254j -0.00409858-0.00238345j -0.0161471+0.0015727j 
-0.0372354+0.00543632j -0.0193278-0.00166398j -0.115038+0.0358502j -0.00199465+0.0209717j -0.00545829-0.00671155j 0.0484427+0.0719717j 0.0636528-0.0325283j 0.0345712+0.0898112j -0.0265287-0.139768j 0.0224831-0.101676j 0.0414746+0.0189275j -0.0456754+0.0377053j -0.0607047-0.0290754j -0.0233328+0.0339408j 0.0486195+0.0278007j -0.0110078-0.0187732j -0.0368123-0.0190704j -0.0363633-0.0815681j 0.0673486+0.127822j -0.0437844+0.0519285j -0.0850719-0.189678j 0.308352-0.229703j 0.217125+0.0904007j 0.0358383-0.118893j -0.0479065-0.0420203j 0.0080288-0.00952386j 0.248962+0.174968j 0.222698+0.0523506j -0.0183553-0.164854j -0.0993636+0.297258j -0.168306+0.0164668j -0.105728-0.0149976j -0.0713776-0.0914962j 0.063406-0.00861011j -0.101182+0.103106j -0.0384076-0.0365132j -0.0126735+0.0995243j -0.0899518+0.0467201j 0.111469+0.188718j 0.0230728+0.00613233j 0.0915076+0.122461j -0.0738481+0.107777j -0.171338+0.102135j -0.00393839+0.0216717j -0.063567+0.0643804j -0.00348609+0.000977467j -0.0466136-0.0315168j 0.0279844+0.0282096j 0.0249394+0.110536j -0.108113-0.0057005j -0.068099+0.0493234j 0.0264575+0.0165105j 0.0294739-0.0667055j -0.0655362+0.0348058j -0.0435817+0.056047j -0.02106+0.0281492j 0.0393341+0.0344723j 0.0130452+0.036285j -0.0243393-0.0171592j -0.0390174-0.0401078j 0.00326043-0.0111238j 0.0159331-0.0762108j 0.0323689+0.0103532j -0.0286848-0.0134508j 0.016065+0.00945691j -0.0257212+0.0109698j 0.0201492+0.0196668j -0.0268516-0.0120413j 0.00577856+0.0014185j -0.0193873+0.0065604j -0.00427279+0.0213593j -0.034995-0.00320067j 0.0135384-0.000321545j 0.0276018-0.00960833j 0.00141982-0.019456j -0.0149491-0.0237252j -0.0205948-0.0318083j -0.0140668-0.0461436j -0.0435925-0.00429838j 0.0123682+0.0169656j 0.0124747+0.035192j 0.0115475-0.0172813j 0.0192693-0.00543298j 0.00121749-0.0121474j -0.0307781-0.0109983j -0.00842665+0.0341612j 0.00276438+0.0104488j -0.0246581-0.0535612j -0.0248102-0.0139387j 0.00170736+0.0215338j 0.0255265+0.00751095j 0.00689766-0.0021416j 0.0243785-0.0104423j 0.0318256+0.0293481j -0.054184+0.00606293j 0.0165382-0.00232386j -0.0145997-0.0377375j 0.0266715+0.0176857j 0.00558065+0.0421826j -0.0187709-0.00491227j 0.0177665+0.0237062j -0.000580351-0.01904j 0.00581621-0.00397186j -0.00531531+0.0413167j -0.00962192+0.00917912j -0.00986262-0.00962405j 0.00915979-0.0333122j 0.00958852-0.0233587j -0.0120076+0.0113051j -0.0263346+0.00824071j 0.0151509+0.0108127j 0.0132264+0.00283219j 0.00895057-0.00528802j -0.00442959+0.00460261j 0.00825029-0.0173863j -0.0247337-0.000383003j -0.0162286+0.00660612j 0.00777596+0.0176434j 0.0318576+0.0141527j -0.0021348-0.0118735j -0.0266124-0.00803489j 0.00314737-0.017487j 0.0189187+0.00509132j -0.00654556-0.00490954j -0.0286557-0.00855075j 0.00123906+0.010811j 0.000126082+0.0154919j 0.00724777+0.0101623j 0.0189554-0.0166413j 0.0171229-0.0272191j 0.00266281+0.0147842j -0.0101373+0.0232161j 0.00252652-0.0134076j -0.00678929-0.0269936j 0.00433297-0.0227458j 0.0132563-0.00947848j -0.0098182+0.00287348j 0.000485189+0.00598009j 0.00966801+0.00508805j -0.00156658+0.00561137j -0.00701015-0.00334591j 0.0238788+0.00781362j 0.0109688-0.00842204j 0.0064766-0.00954683j -0.0104722-0.022111j 0.00487138+0.0102985j 0.00884384-0.00863621j -0.0118176+0.0148073j 0.000853184-0.033333j -0.0044544-0.0135217j -0.00852637-0.00388265j 0.0089798-0.000751271j 0.0103089-0.0132501j 0.00597059+0.00561206j -0.00235713-0.00708881j -0.00799578+0.00218911j -0.00131509-0.0125857j 0.0149334+0.0190705j -4.21339e-05-0.0104689j 0.0221571+0.00699168j -0.0105686-0.013143j 0.00558773+0.00270392j 0.0139612+0.00239518j 0.0189797+0.00488445j -0.0235547-0.00121844j -0.00856121-0.0126119j 0.00774095-0.0143094j -0.00457846-0.00705882j 0.00784017+0.0225121j 0.00139157+0.00742284j 0.00780853+0.0209181j -0.0132393+0.0186496j -0.0196031-0.0177006j -0.0218058-0.00417054j 0.00934792+0.0196399j -0.0180216-0.00975755j 0.00634701-0.0212352j 0.0119528-0.0204772j 0.0148357-0.00899335j -0.0049158+0.0105316j 0.023203+0.00432064j 0.0297755+0.00630147j 0.0024086-0.00733013j -0.000219793+0.00510587j 0.00756702-0.0257216j -0.00970704+0.03436j -0.0334219+0.014616j 0.017508-0.0189834j -0.00107749-0.0135186j 0.0149136+0.000733517j 0.0358792-0.00564488j 0.0435027+0.0110199j 0.00680659+0.0223375j 0.0023363-0.0138036j -0.0701246+0.00315134j -0.0290482+0.000751731j 
