0.055765+0.0152946j -0.0396147+0.0799292j 0.0747147+0.0124106j -0.064583-0.0862939j 0.0746988-0.00418205j -0.0536513+0.104464j 0.040868-0.0194105j -0.0214304-0.0182349j 0.115415-0.137623j -0.012185-0.217542j 0.183853+0.158166j 0.0942453-0.225852j -0.415067+0.183078j -0.395466-0.0608105j -0.161612-0.40982j 0.0635683-0.189766j -0.0720944-0.0615297j -0.167439+0.154607j -0.0235449+0.114503j 0.0965025+0.136818j 0.117402+0.0143363j 0.024395+0.0173204j 0.0269687-0.0454308j -0.028281-0.0922578j 0.031289-0.0184425j 0.0381285+0.0827408j -0.0406225-0.0100488j 0.0387148+0.0219618j -0.0294466-0.0347216j -0.00318113-0.0210938j -0.00707541-0.037325j 0.00234618-0.0278224j 0.00557709+0.00102801j 0.00298355-0.0429334j 0.000282809+0.0267562j -0.00302056-0.0228811j 0.016137+0.00673206j 0.00939589-0.0437565j 0.0542398+0.0598872j 0.0860691-0.0290594j -0.0317305+0.0336777j 0.0250547-0.0171306j 0.0271051+0.00540493j -0.0147821-0.0206713j 0.00250392+0.01449j 0.00733369+0.00107292j 0.0182515-0.00753314j -0.021029-0.0104329j 0.00330116-0.023129j 0.00450094-0.016398j -0.0150323+0.00653853j -0.0203261-0.0182861j 0.0385447-0.0199546j -0.0390477+0.0316152j -0.0449647+0.00820793j 0.0142557-0.0264841j 0.0204211+0.0265439j -0.0205603+0.0119182j -0.0175929+0.0021292j -0.0012654-0.00299683j 0.00815845-0.00680399j -0.0196847-0.0297904j 0.00393091+0.00393458j -0.0120361+0.00834525j -0.0355367-0.0223731j 0.0155795+0.0199522j -0.00331093+0.0252867j -0.00873805-0.0303975j 0.00605049-0.00829617j -0.00169815+0.0143943j -0.00256209+0.0335963j -0.0165915+0.0193214j -0.0244794+0.034042j -0.0132542-0.000647478j 0.0124492-0.00386049j -0.0239866+0.0261597j -0.00860833+0.0138534j -0.0251744+0.0169499j -0.00752215-0.0116935j -0.00195973+0.00700163j -0.000714388+0.00614983j 0.0396869+0.0153935j -0.00766883+0.0221591j 0.0245289-0.0188529j 0.00896935+0.00138368j 0.00496657-0.0379476j -0.0299195-0.00744685j -0.0188149-0.0139273j 0.0167524-0.010395j 0.0135619+0.00992013j 0.000744228+0.00795218j -0.00483297-0.00418901j -0.00525043+0.00171347j 0.00199442+0.00308169j 0.00796556-0.00450026j 0.0108094+0.00289567j 0.00593341-0.00676568j 0.00778892+0.000446952j 0.00116571-0.012354j -0.00542848-0.0144418j -0.00737084+0.00417295j 0.0140584-0.00265513j -0.0113849-0.0126119j -0.00692683+0.00241275j 0.00694413-0.00692898j 0.0103118-0.00725728j -0.00895366+0.0108983j -0.000301956+0.00062074j -0.00233604-0.0117055j 0.0022783+0.00950533j 0.00249138+0.000339156j -0.0103886+0.00339481j 0.00491387+0.00235896j -0.0117764-0.00752567j -0.015389+0.0112505j -0.0172228+0.00794663j 0.00755718-0.00246381j -0.000304156-0.00227702j 0.0117201-0.00194824j -0.00140453+0.00201588j 0.0208746-0.00422534j 0.00360108+0.0215322j 6.3739e-05+0.000794457j -0.000867452-0.00539035j -0.0284092-0.010283j 0.0118662+0.0307716j 0.00318396+0.00468374j -0.00300591-0.00766788j -0.012835+0.020913j -0.00650315+0.0079593j 0.00578967+0.0195333j -0.0118758+0.0147389j 0.00920555+0.00453358j 0.0180203+0.00645196j 0.0145584+0.0151484j -0.000334125-0.00786154j 2.02593e-05-0.0132694j -0.0035726+0.0191287j 0.0112566-0.01061j -0.00399776+0.00118876j -0.00180017+0.000687714j -0.00354882+0.00740695j 0.00494822-0.000742336j -0.00667918-0.00150832j 0.00924298-0.00969242j -0.0111717+0.00663344j 0.000382501+0.0057644j 0.00198931-0.00334323j 0.00112004+0.00565644j -0.00271158+0.0111246j 0.00230914-0.00382829j -0.0175055+0.0037359j -0.00536717+0.00954679j -0.00602646+0.0127328j 0.0020376-0.00106458j -0.00049443-0.00538531j 0.0018057-0.00959591j -0.017973-0.00249955j -0.00408649+0.0207202j 0.0123389+0.00658253j 0.00444601-0.0104873j -0.00533618+0.000344965j 0.0156156-0.00315498j -0.00926679+0.00523953j 0.0118394+0.00416351j 0.00580591-0.00142967j 0.000859539-0.0130028j -0.0102826-0.0107868j -0.00205515-0.0140787j 0.00677506+0.00118545j -0.000421795-0.00842612j 0.0105225-0.00630885j -0.000642858+0.00919717j 0.00319201+0.000160496j 0.00218657-0.0111799j 0.0097181-0.015663j 0.00310505+0.00988738j 0.00657541+0.00974315j 0.0149483+0.00418938j 0.0224001-0.00952492j -0.00217921+0.00330464j -0.000458826-4.12584e-05j -0.0120186+0.00540183j 0.0160311-0.0125972j 0.00801284-0.015231j -0.00129537+0.00463286j 0.0224632-0.00413031j 0.00892589-0.00591065j 0.0050716+0.0105935j 0.0091731+0.00606383j -0.0170453+0.00771461j -0.0144756+0.0029503j -0.00580711-0.0116916j 0.00262456-0.00405471j -0.0218308-0.000203468j -0.0153906+0.017655j 0.0157389+0.00438571j 0.00926638+0.0149221j 0.0174175+0.00909623j 0.0115497+0.00057451j -0.00228395-0.00507147j -0.0121851+0.00758315j -0.00762342-0.0149814j -0.0155936+0.00969106j 0.0194622+0.000236609j 0.0062438+0.0103967j -0.0222402-0.0195315j 0.0164054-0.01027j 0.0161079-0.0116789j -0.0364449+0.00265443j 
-0.0717695-0.000838251j -0.0464359+0.00682309j 0.18175+0.022408j -0.00331403-0.162913j 0.0568425-0.0901134j -0.0157524+0.0843238j 0.0728939+0.0291231j -0.00111582+0.0126533j 0.238324-0.195689j 0.0946931-0.15401j 0.0290789-0.126979j -0.228861+0.175425j -0.00330764-0.298738j 0.393776+0.287974j -0.166973+0.0915241j 0.187575-0.186896j -0.168958-0.111241j -0.294707+0.130686j -0.0911191-0.0121753j -0.00760007+0.146416j 0.0140233+0.143907j -0.0483364-0.094993j -0.0881801-0.0717302j -0.0325586-0.010086j -0.022155+0.00675563j 0.00139594+0.0527311j 0.0120485+0.0215742j -0.0643065-0.0435968j 0.0291787-0.00836441j -0.0145308+0.0204073j -0.0306325+0.0052244j -0.00994405+0.0359082j 0.00236868+0.0152332j -0.0109821+0.0334375j 0.0170347+0.00612312j 0.0468083-0.00784869j -0.0286286+0.0346834j -0.0462918+0.0329956j 0.0468917+0.051985j 0.0256527-0.0378497j -0.0613137+0.0465982j 0.0304182-0.0244926j 0.0178395+0.0194466j -0.037609-0.0387781j 0.0235895+0.0210373j 0.0261732+0.0218144j 0.0418463-0.0135407j -0.0179034-0.0247423j 0.0229749-0.0112454j 0.00804206-0.00674798j -0.0115177+0.00927528j -0.0316541-0.011991j 0.00376101-0.0246272j -0.0420927-0.0186176j -0.0183265-0.0187624j -0.00835306-0.00713095j -0.024194-0.0253916j 0.000784395+0.00232342j -0.0236257+0.0139327j 0.0336676-0.014301j 0.00886695+0.00155132j -0.0362274+0.0160663j 0.00552946-0.0270897j -0.00105019+0.00981835j 0.0163877+0.0251752j 0.0149757-0.0167841j -0.0039504+0.00382344j -0.00337904-0.00976665j 0.00657746-0.0131055j -0.00851862-0.00904202j 0.00644669-0.00937927j 0.0230084-0.0162891j -0.0126652-0.0168574j 0.0108583-0.00287586j 0.0251088-0.00904363j -0.00875709+0.0147421j 0.00834967+0.0161837j -0.00467269+0.00204927j 0.00331935+0.00731048j -0.0326035-0.0253326j 0.008152-0.012537j 0.000294993+0.000568895j 0.00520984+0.0133765j -0.0225427+0.0139662j -0.00516535-0.0145081j 0.0115216-0.0203386j -0.0103453+0.0145795j -0.0237527-0.011348j 0.0193525-0.0128986j 0.0162516+0.00936631j -0.00220722+0.0179137j -0.0126272-0.00389418j -0.00824872+0.0024293j 0.0102585+0.0097378j 0.00309945-0.0116459j 0.0234613-0.00774388j 0.0182332-0.0164969j 0.00313214+0.0173766j 0.00931872-0.00750133j 0.00524957-0.0252937j 0.0133203-0.00197561j 0.00716607-0.0101992j -0.00364501-0.000197938j -0.012294-0.00294664j -0.0012491-0.0101982j 0.030815-0.00470456j -0.00849956-0.0122515j 0.00260489-0.00106257j 0.00323449+0.000969973j -0.00105089-0.000673221j 0.0200171+0.015649j -0.0135024+0.00513475j 0.00636971-0.00355288j -0.0178577+0.0120484j 0.0200295+0.00493245j 0.00504324-0.0115417j -0.00447269+0.0112501j -0.00355336-0.0176563j -0.00331119-0.00241561j -0.0030642-0.0106907j -0.0373256-0.00720174j 0.00587803-0.0113176j -0.000222519+0.0046987j -0.0060836+0.0055883j 0.0129901-0.00402255j -0.0010514-0.0211225j 0.0168151+0.0110919j -0.000858994-0.00698725j 0.00805775+0.019491j 0.00725831-0.030334j -0.0134055-0.0198665j 0.00496458+0.00660423j 0.00976928-0.0170657j 0.0124791+0.0028924j -0.0121572-0.00664284j -0.00437777+1.97809e-05j 0.00111049+0.00946011j 0.000790256-0.010445j -0.0094291+0.0106915j -0.00418879-0.00394504j -0.000742696+0.00200711j -0.00521779+0.0101002j -0.00678326-0.0128522j 0.0101191-0.0181795j -0.00883304-0.0102118j 0.00427165+0.00265694j 0.00460828-0.0172463j -0.00297793-0.000255178j -0.000595469+0.00716403j 0.0107244-0.013263j 0.00609039-0.0117744j 0.0129969-0.00689009j -0.00554856+0.00691456j 0.00794919-0.00458194j -0.0107238+0.00413934j 0.000112113-0.00845954j -0.00849623+0.0087443j 0.0168802-0.00222325j 0.0117136-0.0115994j -0.00634412+0.00689865j -0.014259-0.00147427j 0.00177321+0.00824544j -0.00906668-0.00854119j 0.00191268+0.00523206j -0.0180197-0.0121419j -0.012528-0.00484484j 0.00337088+0.00457024j -0.00376654+0.0174747j -0.00632018+0.0048098j -3.12117e-05-0.00179646j 0.00112044-0.0149008j 0.00429574+0.00908074j 0.00306154+0.00260317j -0.00756271+0.0135516j -0.0130608+0.00933317j 0.0114947+0.0101461j 0.00593776-0.012622j -0.00651571+0.00428394j -0.00556625+0.0107042j -0.000194738-0.00612373j 0.00353079-0.00907302j 0.000230083-0.0031519j 0.0120917-0.00125219j 0.00935962-0.00656786j 0.000571342-0.0125311j -0.00195831+0.0237078j 0.0132378-0.00486186j 0.0142744+0.00643905j -0.0145745-0.00145248j 0.00499104-0.0119053j 0.0016078+0.0106186j 0.00742715-0.00611878j -0.0172687+0.00775421j -0.00595443+0.00462842j -0.00393884+0.00947021j -0.0153884+0.0159252j 0.0278241+0.0200992j -0.00102986+0.0210249j 0.0142327-0.000670359j 0.00426153-0.0224454j -0.0036246+0.00276778j -0.00552037+0.0062256j -0.0103262-0.00835295j 0.00923745+0.0254028j 0.0188601-0.0183882j 0.0171204+0.00129177j -0.0288746-0.0120162j -0.0098725-0.0179692j -0.0109487-0.00636298j -0.0494434+0.0100472j 
0.0460843-0.0195815j -0.0498703-0.104649j 0.13455+0.0294129j 0.11891-0.0967799j -0.0448738-0.130539j 0.0483988-0.0358942j -0.0225229+0.0782735j 0.00156539+0.0415003j -0.0895693-0.166865j -0.182974+0.46559j 0.365564+0.125205j 0.35306+0.0734354j 0.0685036+0.195189j 0.0748125-0.0736676j 0.0312474-0.00449428j 0.306164-0.00416898j -0.209398-0.098337j -0.0408688+0.0125831j 0.0050473-0.281208j 0.01594+0.0929498j -0.163252-0.0332513j -0.104493-0.0621419j 0.0138858-0.0180635j 0.0156548+0.0208726j -0.0142325-0.0108511j 0.0151367+0.0113333j -0.0339523-0.0226565j -0.0107962-0.00582832j -0.026752+0.0171231j 0.0287446+0.00937611j 0.0276469-0.0546177j 0.0102995-0.00159874j 0.0354907-0.0338771j -0.0442582+0.0580864j 0.0133593+0.000958432j 0.0158082-0.0186935j 0.00134402+0.0355161j -0.025093+0.0307057j 0.0186805+0.0168292j 0.00444404-0.00473236j -0.0761554+0.0424667j -0.00406224-0.0313465j -0.00513751+0.0179131j -0.0299767-0.0362844j 0.0583803-0.00262153j 0.00282148+0.0477364j -0.00639422-0.0338103j 0.000283723-0.00958596j -0.0111474+0.0555216j -0.00520041+0.0125455j 0.0131891+0.0168191j -0.0158331+0.0365385j -0.072321+0.000888321j 0.0200516+0.0119181j -0.030392+0.0277723j -0.00307296+0.0253264j -0.000160225-0.0378995j -0.016985+0.0196738j 0.0206432-0.0190269j 0.0055092+0.0232416j -0.0329707-0.0192243j -0.00377364+0.0241944j 0.000802895+0.0156946j 0.013343+0.0421231j -0.016394-0.00397708j -0.0162074-0.00405726j -0.00255248+0.0038859j -0.00585378+0.0286277j -0.0209972-0.000927832j -0.00532295+0.00471279j 0.00148096+0.0140488j 0.00466737+0.0090524j -0.0223984-0.00590457j 0.0210006-0.00232956j -0.0311937+0.00929588j 0.0288949-0.0144944j 0.00692342+0.00844678j -0.0129329-0.0162859j -0.0266117-0.00099961j -0.00468833-0.00319843j -0.00769914-0.0128625j -0.0191839-0.0117592j 0.0131783-0.000678885j -0.0284697+0.0231025j -0.00957897-0.0115664j 0.0134499-0.00463474j 0.00353042+0.00726703j -0.0113706-0.00608697j 0.0106851+0.00352651j 0.00286628+0.00396786j 0.00987505+0.00694342j -0.00699158+0.0121343j -0.011132+0.000126434j 0.0164027-0.000407908j 0.0103127+0.00278274j -0.00697606-0.0205584j 0.00226172+0.0105402j -0.016019+0.020096j 0.0119416+0.00443169j 0.000680496-0.00876309j 0.00812428+0.00877392j -0.00595295+0.0107221j -0.00144921+0.00307568j -0.0187932+0.00954708j -0.00975765+0.00214572j -0.00989459+0.0046715j 0.00295612-0.0013594j 0.0306638+0.00163181j -0.0127756+0.0154584j -0.0020853-0.00555721j 0.0137805-0.0139699j -0.00472471+0.00770294j -0.00811515+0.0189454j 0.00596795+0.00379444j -0.00379653-0.00999806j -0.007792+0.0159425j 0.00303263-0.00175252j -0.0186659-0.0225932j -0.00835442-0.0114919j -0.00271406-0.00100574j 0.0177652-0.00222286j 0.00105904-0.000187474j 0.00633962+0.0190871j 0.0204017+0.00955124j -0.0254772-0.00768034j 0.000815824+0.00452265j -0.0110255-0.0152817j -0.00162218+0.00120658j 0.00248263-0.00841833j 0.000604271+0.0143549j -0.00627271+0.00609565j -0.00333777-0.0063409j -0.0011014+0.0136426j -0.00839719-0.00225623j 0.000516061-0.000760585j -0.00242612-0.00945983j -0.00499642-0.00722844j 0.00248488+0.0060801j 0.0103914-0.0066809j 0.00509416+0.000474679j 0.00389543-0.00877201j 0.00162831+0.00132942j -0.0114057+0.0216102j -0.0118431-0.0127394j -0.00592462-0.00875468j -0.00875476-0.00484001j -0.000189077+0.0229144j 0.0102906-0.0111123j 0.0109565-0.0040331j -0.009472-8.29948e-05j 0.00427135+0.00244932j -0.00616716-0.00279613j -0.00608813-0.00286536j -0.00142166+0.000579103j -0.00210081+0.00838998j -0.00372463-0.0067773j 0.00160551+0.0134327j -0.00203493+0.000234266j -0.00583243-0.00319125j 0.00652784-0.0106217j -0.0108316+0.0121684j -0.00735392-0.00275959j 0.016237+0.00318066j -0.00629417-0.00271876j -0.0082312+0.014577j 0.0206833-0.00265186j 0.00403554+0.00347488j -0.00562982-0.00937842j 0.00847691-0.00106976j 0.01541+0.0037012j -0.0120369+0.00791448j -0.00940684+0.0063786j -0.00260022+0.00871337j -0.00283849-0.0126126j -0.00704716-0.00337206j -0.000148729-0.0147934j 0.00624316+0.0108938j -0.00222652+0.00121502j -0.00685239+0.0083509j -0.0126973-0.00161509j 0.00475623-0.00461625j 0.00665916+0.00301603j 0.0087547-0.00421807j -0.000173158+0.00640806j 0.00934702+0.00925228j -0.00534502+0.00459894j 0.000659228-0.000343784j 0.00573667+0.00302864j -0.0111484-0.00322868j -0.0040261-0.00979222j 0.00832713-0.00203437j 0.0087999-0.00893825j -0.00884937+0.0129472j -0.00583732+0.00785809j 0.00853429+0.000225118j -0.00175794+0.00648591j 0.0120732+0.0139125j -0.00441751+0.010809j -0.00146666-0.00247331j -0.0135165-0.0170424j 0.00024248-0.000867981j 0.000790119-0.00391351j -0.0068541+0.00627148j 0.0194321+0.0118141j 0.00217104-0.0120502j 0.0127612-0.00832213j -0.00229295+0.000245154j -0.0144534-0.00975996j -0.0191565+0.00231993j -0.0171934+0.00610128j 
0.00815926-0.014111j 0.00701003+0.00225478j 0.0401218-0.045329j -0.0273609+0.0235933j 0.0281125+0.020111j -0.00986084-0.0288333j 0.0901466-0.0651293j 0.0909396+0.0292249j 0.0361892-0.00751302j -0.0995928-0.00476071j -0.0505474-0.0198514j -0.0298276-0.00762732j 0.125727+0.0539726j -0.0865933-0.0346957j 0.150934+0.0413808j -0.0408689+0.106723j 0.00892227+0.0484718j 0.0670665-0.127672j -0.135199-0.0910837j -0.0196177-0.0191245j 0.0975201+0.058666j -0.169883+0.0415011j -0.0899881+0.0512758j -0.0890527-0.024299j -0.0073274+0.0184068j 0.140856+0.0770338j 0.058394+3.85452e-05j 0.00383172+0.0110719j -0.030352-0.00800411j -0.0412903+0.0258006j 0.0210838+0.00195289j -0.120973+0.025026j 0.000398492+0.0302977j 0.0066919-0.065955j -0.0377312+0.0175444j 0.00253987-0.0882541j -0.072105+0.0943718j -0.0284647+0.0864957j 0.171009+0.162997j 0.103648-0.202359j -0.109976-0.122837j -0.0420095+0.128817j -0.200533+0.0550796j 0.110819+0.0620194j -0.0296336-0.118425j 0.0808241-0.0773839j -0.0809471-0.0442792j -0.171783+0.0448729j -0.0981876+0.010836j 0.0409222-0.0136298j -0.0251609-0.0178581j -0.0475056-0.036584j 0.0319625-0.00125782j 0.0455738+0.00708954j -0.043312-0.0247518j -0.0396982+0.0136698j 0.0144416-0.0158228j -0.0176541+0.00387612j -0.0537829-0.0339475j 0.0848254-0.0611253j -0.0667162-0.0409556j -0.0424514+0.000462256j 0.0157724+0.00446922j -0.0347913-0.00406946j -0.0296789+0.00827762j 0.0173596-0.00247333j -0.0187002+0.00708281j -0.0199249-0.0071529j 0.024293+0.0112195j -0.0598548+0.0184758j -0.0146064-0.0314562j -0.000895374-0.0433171j -0.053552-0.0164895j -0.00229691-0.00560575j 0.0540988+0.0782914j 0.0198058+0.0610383j 0.0242447+0.0938663j -0.0286414-0.0206364j 0.000468125+0.00191009j -0.00255598+0.0357378j 0.0322135-0.00351504j 0.00847567+0.0582134j 0.027433+0.0118131j -0.0220522-0.0249716j -0.041095-0.00283341j -0.00194244-0.0165436j 0.0244685+0.0101653j -0.114918-0.0741947j 0.0350419-0.0111993j 0.105383+0.0142686j -0.0396691+0.0244435j 0.0117823-0.0174795j 0.0191196-0.0327439j 0.0098389+0.00837709j -0.0281629-0.024231j 0.0192239+0.0274836j 0.0406488-0.00107454j 0.0112584+0.0108864j 0.0266799-0.0243778j 0.00157135-0.0287676j 0.00476157+0.00319569j 0.0455853+0.0178393j -0.0167057-0.0216335j -0.0464079+0.008273j -0.027097-0.00711665j -0.00594353-0.0139875j -0.00711726+0.00411589j -0.017148+0.000708092j -0.0219869-0.00631857j 0.0301095+0.0154856j -0.0230426-0.00179302j -0.0449236+0.0132747j -0.000456443+0.00698606j 0.011088+0.00695487j 0.0107266+0.00311686j 0.00202068+0.0111021j -0.04033+0.00607054j 0.0306681-0.0129628j -0.00357749+0.00838092j -0.0170521-0.0034639j 0.0019919-0.0059017j 0.000960938+0.000517741j -0.0249863+0.00850666j 0.0141335-0.0144769j 0.012253-0.0266234j -0.00441422-0.0169242j -0.0092837+0.00548361j 0.0294588-0.0152989j -0.028843+0.00810049j 0.0126374-0.0251679j -0.00653835+0.00590017j -0.0111886+0.0119534j 0.0281425+0.0068587j 0.0113043+0.00579554j -0.00367154+0.00403743j -0.00294374-0.0167093j -0.00950711-0.00831715j -0.0147635+0.00885761j 0.0269362-0.0179547j -0.0166856-0.00237111j 0.00180783-0.00636392j -0.0298612-0.00122379j -0.00459466+0.00675953j -0.0101944+0.00652351j 0.00391302+0.00668873j -0.03594-0.00232861j 0.00418401-0.0141187j 0.0078028+0.000241023j 0.0156163+0.0151416j 0.0082032-0.0108091j 0.032684+0.00886875j -0.00225709-0.0133101j -0.0166803+0.0264118j 0.00436918+0.00919644j -0.0199452+0.00541716j 0.00226329+0.000853312j -0.0235527+0.0210828j 0.0102965-0.0104504j 0.0239375+0.00613631j 0.0232174+0.0070801j -0.0435004+0.0162647j -0.0297967+0.0127424j 0.0308475+0.0037075j -0.00431853+0.00469921j 0.00146987-0.00141576j -0.0181381+0.0107167j 0.0299163-0.013926j 0.012455+0.0186585j -0.00892043-0.0289173j 0.0167947+0.008662j -0.000764261+0.00530555j 0.0474319+0.00587298j 0.0312803+0.0133762j -0.000834562+0.0136227j -0.0134475+0.00760766j 0.0272692-0.00643071j -0.0097615-0.0143667j 0.0302442+0.00113786j 0.0252928+0.0369983j -0.0173122-0.015409j -0.00161104+0.0041225j 0.0303246-0.0308634j -0.0288391-0.00194083j -0.00931156-0.048353j -0.00860145-0.0182689j 0.00396623+0.0512589j 0.0436581+0.00905216j 0.0238486+0.00606203j -0.0439409+0.0385766j 0.0142379+0.0186998j -0.0156807+0.0386226j -0.052405+0.00540888j -0.00262307+0.00138881j 0.0281059-0.0408167j 0.0102152+0.00137722j -0.0726106+0.0377031j 0.0795738+0.0409477j -0.000188893-0.011165j -0.0138586+0.0175288j 0.0189287-0.00240491j 0.0129713+0.000733281j 0.0401389+0.032186j -0.0798474-0.0390644j -0.0233424+0.073857j 0.105417-0.0108849j 0.0735879+0.00709702j -0.146196-0.066008j 0.0960399-0.0236512j 0.0100892-0.0707656j -0.191263-0.00679655j 
0.0133795-0.0167708j -0.00990285+0.00532651j 0.0700874+0.0246967j -0.0161378-0.034635j -0.00153015+0.0310433j 0.0353021+0.00838903j -0.00484056+0.0319435j 0.101716-0.0194793j -0.0372899-0.0153023j -0.0241188-0.0205807j -0.148329+0.012669j 0.0110169-0.0194987j 0.00365082-0.000313108j -0.0900223-0.0184731j -0.0531386-0.0489491j -0.0108769+0.0386786j 0.0470274+0.0402812j 0.0192259-0.0111114j -0.0450863+0.0899671j 0.143066+0.0759738j -0.0613975-0.12794j 0.0187752+0.0326471j -0.00163655-0.114211j -0.0322671-0.0611387j -0.0304146-0.0688829j -0.0592748-0.0297476j 0.0313027+0.0128503j 0.0629432-0.0437806j 0.0815657+0.165595j -0.0928723+0.193487j 0.0237131-0.0576798j 0.000261449+0.0334036j -0.107454-0.0779092j -0.0885116+0.096462j -0.081411-0.0344895j 0.254505+0.0466021j 0.137306+0.156668j -0.0171873+0.21824j -0.0182586+0.109481j -0.211735+0.204884j -0.0468046-0.0568867j 0.0263765+0.0969302j -0.207767-0.0331658j -0.165394+0.0752809j -0.0379213+0.04829j 0.0522072+0.122384j -0.0164738+0.0664558j -0.0133533-0.0774793j 0.0668296+0.0121025j 0.00945117+0.0384793j 0.0364983-0.0154805j -0.0167551+0.0398848j -0.109371-0.0304782j -0.01292+0.0637287j 0.0102036-0.0760733j 0.0307095+0.00615563j -0.0266265+0.0328459j 0.0150852-0.0345216j 0.0290366+0.0608786j 0.0181106-0.025749j -0.012245-0.035829j -0.0586124-0.00699279j -0.0152779+0.00838465j -0.0222618-0.0556721j -0.0568583+0.00346445j 0.0464876+0.00654262j 0.0242937-0.0306182j -0.0258094-0.0227222j -0.00285489+0.0383479j -0.0227847-0.0287404j 0.00933724-0.0519281j 0.00561033+0.0391854j -0.0318798+0.00625719j 0.024709-0.0236584j -0.0079568+0.0297823j -0.0357177-0.0213958j 0.0127712-0.0144636j 0.00549128+0.0272358j -0.0138262-0.0745348j -0.0283987-0.0629394j 0.0105711-0.058177j -0.0424786-0.0466554j -0.0202191-0.0419786j 0.0220753+0.0427972j 0.00458365+0.00259383j -0.0414744-0.0358672j 0.092807-0.00473159j -0.0547226-0.0453346j 0.00588492+0.00770962j -0.0767288-0.00636963j -0.0223381+0.0216107j -0.0246782-0.0069564j 0.00189355-0.00559728j -0.00468949+0.0120443j -0.012031-0.0254315j 0.0322359+0.00129295j 0.0145205-0.0103434j -0.00806319+0.00284059j 0.000133369+0.0214207j 0.00715158+0.0190929j 0.027083-0.00194773j 0.0268682-0.00213732j 0.0102109+0.024131j -0.00946675+0.00767451j -0.0639985+0.00661688j -0.00236816+0.0026074j 0.014945-0.0101047j -0.0234582+0.0366486j -0.00951495+0.00324427j 0.0249481-0.0118313j -0.00800718+0.0156472j -0.0265805+0.0125729j -0.00865058-0.018044j -0.0139834+0.0128555j 0.00397038-0.0194704j -0.0234519+0.0221376j 0.00801498+0.0142285j 0.00236434+0.0197915j 0.0184101+0.0187517j -0.00921889+0.00211962j -0.0179892-0.0101224j -0.00316524-0.0119328j 0.0181923+0.0199972j 0.0119321+0.0107422j -0.00596264-0.00920869j -0.00325128+0.0103749j 0.0189645+0.00937834j -0.0257668+0.00415683j -0.00339585-0.013955j 0.01926-0.0123786j 0.000181146-0.0176484j -0.00228342-0.0460774j 0.0105628+0.00628796j 0.0304437-0.03001j 0.0285407+0.00439403j -0.0183701-0.0096435j -0.000851266+0.0103737j 0.00757246-0.0202107j 0.0147627+0.00131238j -0.011758-0.0504779j -0.00576746-0.0164834j 0.0173403+0.0118424j -0.022155-0.00593127j -0.0272387+0.00615626j -0.053919+0.0114134j 0.024047+0.000311698j 0.00293379+0.00325206j 0.000669116-0.0397391j 0.0100208+0.00561861j -0.00615868+0.00294986j -0.0164597-0.0080034j 0.00195785+0.00361846j -0.000601546-0.00793397j 0.00269888+0.00451169j -0.00695641-0.00604211j 0.0240523-0.0275595j -0.00977565+0.00906145j 0.0283277+0.0205552j 0.0155388-0.000113236j -0.0373797+0.00495599j -0.00131559-0.0185394j -0.00437385-0.00600981j -0.00369893-0.00242335j 0.00690952+0.0133193j -0.0153283+0.0129363j 0.014058-0.0127778j 0.0133765+0.0110725j -0.0253021-0.0243104j 0.0132499-0.0178078j 0.00955961-0.00196525j -0.0120918+0.00345085j -0.0116051+0.0207597j -0.0348497+0.0176947j 0.0257881-0.000359947j 0.00804174+0.0277533j -0.0425753+0.0129793j -0.00116367+0.00712736j -0.0356966-0.00968515j -0.0142122+0.036537j 0.0106778+0.0207802j 0.00202989+0.0256711j 0.0158833+0.00483255j 0.0407234-0.0235579j 0.00672323-0.00572868j 0.00630142-0.000731659j -0.0155985+0.0192793j 0.0158719+0.0385048j 0.00366392+0.0397978j -0.0232361-0.0541371j -0.019059-0.0174164j -0.00480914-0.00254827j 0.030504-0.0179284j -0.0121916+0.0247748j -0.010783+0.040723j 0.0255258+0.0421192j -0.0229822+0.00250391j 0.00961279+0.000617604j -0.0830793+0.0243671j -0.00757075-0.0202172j -0.0386793-0.0538957j -0.0107765+0.082773j 0.0241395+0.0206136j -0.0015479+0.0499411j 0.0900403+0.0458102j -0.0541391-0.0596717j 0.0858437-0.0166121j -0.0718594+0.0386234j -0.123909-0.0271079j -0.136809+0.00612827j -0.0246261+0.0524242j 
