0.00381875+0.00939726j -0.0207728+0.00511512j 0.0418912-0.00997698j -0.00387179-0.0112045j -0.0348465+0.0138464j 0.0184209+0.00545882j 0.00684401-0.0315025j -0.0298591-0.0173309j -0.0111124+0.0232058j -0.00743424+0.0364262j -0.106327+0.0646781j 0.0151975-0.0028269j 0.0057413-0.0178074j -0.00807286+0.000746887j 0.00281784+0.00877423j -0.0163766-0.000831495j 8.57681e-05+0.00342427j -0.0210151+0.0155022j 0.0249097-0.0139496j -0.0155956+0.00276353j -0.0172474+0.00182412j -0.0102758-0.0203031j -0.00170174+0.0170763j 0.0396553-0.0178603j 0.0062752-0.00707974j 0.00952675-0.00417008j 0.0256486-0.020504j -0.00437124-0.0105137j 0.0187988-0.00989851j 0.0192515-0.00302505j -0.00477208+0.00308228j -0.00692006+0.0109626j -0.00169914+0.000526592j -0.00732678+0.0037243j -0.00319749-0.00525399j 0.00118303-0.00589726j 0.000195294-0.00925613j -0.00601648-0.000454505j -0.00151519-0.00353908j 1.29233e-05+0.00280572j -0.00270147-0.000595224j 0.000275489+0.00208653j -0.00172815+0.006028j -0.00332477+0.00221427j 0.0011286-0.000934927j 0.00125199-0.00307713j 0.00211727-0.0013195j 0.00593592-0.00151641j 0.00173408+0.000928594j -0.00324777+0.00527242j 0.00114036+0.00197442j 0.000195631-0.00235826j -0.000652888+0.002591j -0.00212598-0.00250903j 0.000812561-0.0031724j -0.00142418-0.000372983j -0.00566378+0.00238958j -0.00175209+0.000725504j 0.00384404+0.00197452j -0.00252578+0.0022289j -0.000736073-0.000160454j 0.000901951-0.000831537j 0.00170544+0.0023497j -0.00132379+0.000343471j -0.00376301+0.00257077j 0.00170287-0.00171415j -0.00021269-7.91173e-05j -0.00079217-0.00152574j 0.000236027-0.00397439j 0.00387407-0.00255473j 0.00119727+0.000118411j 0.00243581-0.00165458j -0.00145211+0.00261111j 0.000699807-0.00415207j 0.00439848-0.00397836j 0.00395586-0.00385905j -0.00097686+0.00371145j -0.00190855+0.00127853j 0.000459462+0.000457669j 0.00112141-0.00114275j 0.00016513-0.00111535j 0.00110189-0.00186343j -0.00125917-0.000718629j 0.00176029-0.0035356j -0.000131853+0.00301858j 0.00247349-0.00137155j -0.00336319+0.00415082j 0.000134536-0.000103261j 0.00344127-0.00436912j -0.00189355-0.00361869j 0.00104796-0.000349537j -0.0011249-0.00329025j -0.000887981+0.00177479j 0.00153889-0.000610441j -0.000636926-0.00122277j -0.00178233-0.00105309j -0.00299569+0.00086184j -0.000682084+0.000968268j 0.00194165+0.00306369j -0.00159234-0.00354853j -0.00121922+0.00111837j 0.00254032+7.98779e-05j -0.00169554-0.00141019j -0.00359994-0.00236193j -0.00171375+0.00318341j -0.0014275-0.000473401j -0.00135121+0.00547515j 0.00147488-0.00136381j -0.00145465+0.000817556j 0.00136092-0.00566772j 0.000967036-0.00368122j -0.00213749-0.000374424j 0.00139911+0.00320259j 0.00125556+0.000220422j -0.000531201-0.00049902j 0.00378767-0.005352j -0.0017954+0.00628247j 0.00184669-0.00210728j 0.0011645-0.0034825j 0.00108957+0.00180504j 0.00134566-0.0034485j 0.000352403-0.000278091j -0.00145153-0.00281756j -0.00144483+0.000225987j 0.00281892-0.000218037j 0.000523561-0.000191306j 0.00286159-0.00270683j -0.000400137+0.00202001j -0.000572695-0.00184182j 0.00040386-0.00242205j -0.000768276+0.00171238j 0.000492955-0.00135498j -0.0015634+0.00147496j 0.00169482-0.00128614j 0.00272026-0.00263961j 0.000255247+0.00191908j 0.00081879+0.00560234j -0.00186824-0.000460354j 0.00198493+0.00373962j -0.00152382+0.00177987j 0.000375539-0.00310023j -0.00879132+0.00396998j -0.00448093-0.00304953j 0.00251511+0.00708452j 0.0122053-0.0176893j 0.000607258+0.0017008j -0.00168617+0.00319777j 0.000447176-0.00276403j -0.000797123+0.0012074j 0.000189691-0.00558531j 0.0035934-0.0035555j 0.00144072+0.00528854j 0.00682593-0.0007239j 0.00339255+0.00194845j -0.000965319+0.000914437j 0.000684038-0.00157112j -0.00346805+0.000177052j 
-0.0141405+0.0135548j 0.00400305-0.00615992j -0.00921993+0.0782187j 0.00446051-0.03167j -0.0108215-0.0333868j -0.0345002+0.0243933j 0.0251572-0.0145509j 0.0435439-0.0300855j -0.027682+0.0307583j -0.0519948+0.0424413j -0.0467407-0.0741994j -0.0252309-0.00123915j 0.031746-0.0103813j 0.0237648+0.000704916j -0.0104426+0.0171406j 0.0222543-0.0127751j 0.00130486-0.0159332j 0.0106012-0.0111794j 0.00951553+0.0188597j -0.0187111-0.037554j 0.0185161-0.00245083j 0.00878558-0.0253848j -0.0101471+0.0143971j -0.0411796+0.00934902j -0.00274555+0.00967797j -0.0144177+0.00633858j -0.0294287+0.00290769j 0.00107991-0.0228731j -0.00538337+0.00450246j -0.00974098+0.00870655j 0.00352416-0.00388879j 0.00200279-0.000120936j 0.00422295+0.000409736j -0.00169149-0.00228961j 0.0124879-0.00343587j 0.00237299-0.00211097j 0.00619251+0.00208017j 0.00584234-0.00360834j -0.002555-0.00517826j 0.00287508+0.00199593j 0.004513+0.000214739j -0.00244823+0.00514986j -0.00135747+0.00168971j 0.00366932-0.00153246j -0.00703716+0.00148606j -9.84607e-06+0.000980265j 0.0035772+0.00361775j -0.00384191+0.00259435j 0.000690275+0.00438342j 0.000278143-0.000512351j 0.00143542+0.00607579j -6.45063e-05+0.000277614j 0.000305317+0.00204627j -0.000249927-0.0025322j -0.0005256-0.00386122j 5.89984e-05-0.00351779j 0.000436078-0.00505173j 0.00276741-0.00234362j -0.0021479+0.00570656j -0.00191729-0.0035357j -0.00118607-0.00250085j -0.00146949+0.00185709j 0.000732396+0.00141152j 0.000912834-0.000330982j -0.000769207-0.00466201j 0.00104766+0.0029075j -0.00159345-0.0044108j 0.00252276+0.000882345j 0.00256225+0.000956026j -0.00187911+0.000405874j 0.00300765-0.000974059j 0.000439113+0.00192418j 0.00175655+0.00501013j -0.00209358+0.00582856j -0.000644117+0.00742163j 0.00244133-0.00106442j -0.00210699-0.00194314j -0.00108034-0.000433155j 0.000418929-0.00158809j 0.000543441+0.0011362j -0.000359421+0.00166571j 0.000245319+0.00155678j 0.000828958+0.000272865j 0.00136349-5.76718e-05j -0.00178186+0.00285943j -0.000355644+0.00171953j -0.00144496+0.00228049j 0.00197289+0.0011053j 0.00133094-0.000149316j 0.0043511-0.0010492j 0.00109612-0.000438889j 0.00322846-0.00223993j -0.00141769-0.000369338j -0.00116332+0.00193501j 0.000422146-0.00224234j 0.00229812-0.00369071j 0.0024283+0.00126992j -0.000399556+0.0028153j -0.00236687-8.7477e-06j 0.00308487-0.00225j -0.000598658+0.00497296j -0.00162153-0.00182601j 0.00416374-0.00144816j 0.00134595-0.00400722j 0.00100199+0.00525112j 0.000897934-0.00195403j -4.05999e-05+0.00290623j -0.000455963+0.000464407j 0.00121004-0.0035682j -0.00279858+0.00395275j -9.13041e-05-8.43577e-05j 0.00429572-0.00186581j 0.00221032-0.00504764j -0.00346849-0.000665551j -0.000611303-0.00113924j -0.00428832+0.00166412j 0.00155807-0.000405147j -0.00332798+0.00214339j -0.000772917-0.00130898j 0.000744578+0.0045306j 0.000901529-0.000558537j -0.00103947+0.000345635j 0.000837548-0.0067381j 0.00110446-0.00138565j 5.79056e-05+0.00124797j -0.00221836+0.00162724j 0.00180824+0.00114267j -0.000271645+0.00074652j 0.000103366-0.000490623j 0.000674267-0.000254377j -0.000584729+0.00075155j 0.000898084+0.000182017j 0.001079-0.000805807j -0.000149397-0.000586417j 0.0023876+0.000441075j -0.0029851-0.00612901j 0.0017464-0.00517674j 0.00528421+0.00400907j -0.00248902-0.0033982j -0.00338598-0.00300436j 0.00362688-0.000477374j -0.00172247+2.89541e-05j -0.00637505+0.00953381j 0.0118744-0.0093748j -0.000752849-0.00619213j 0.00262698-0.00149225j -0.00183777+0.000446986j -0.00162402-0.000323649j 0.000107328+0.000115156j -0.00358346+0.00714852j 0.00229885-0.000127761j 0.00595487-0.00145484j 0.00379311-0.0072429j 0.00404792-0.00419793j -0.00150784-0.000535831j 0.000324716+0.000437993j 0.00062767-0.00233734j 
0.00747345+0.0158405j 0.00530165+0.0166012j 0.0140541+0.0965512j -0.0104424-0.0597382j 0.0310354+0.00268543j -0.00150145-0.0166314j -0.0388993+0.0279169j 0.0442757-0.0557664j 0.0194941+0.085059j 0.0458422+0.0417733j 0.088995+0.028822j 0.00642965-0.0360028j -0.0307859-0.0215357j -0.0268285+0.0307087j 0.0387785+0.0302797j -0.0056557+0.0143376j 0.00604122+0.0148306j -0.00450936+0.00362259j 0.0291238+0.0398084j -0.0506804-0.0963946j 0.0412083-0.00770153j 0.0118749-0.0276491j -0.014824+0.00848108j -0.010011-0.0427932j 0.024443-0.00529523j -0.0050759+0.000486489j -0.00258358-0.0479994j 0.00105668-0.00270771j 0.000208627-0.0274156j 0.00403861-0.00782633j -0.00317687+0.00685198j 0.0058898+0.00388868j 0.000350017+0.00123771j 0.00382384+0.0112866j -0.00139523+0.00234983j 0.00168652-0.00671201j 0.00439723-0.00337986j -0.00778976+0.00507596j -0.00276809-0.000831167j 0.00552355+0.00714423j -0.00173617+0.00376873j 0.000510008+0.00650326j 0.00601804+0.00631833j 0.00280072+0.00157539j -0.00370547-0.00502974j -0.0038642-0.00187277j -0.00188558-0.00155134j 0.000280616-0.00412777j 0.0031882+0.000317695j 0.00909824-0.000923688j 0.0041652+0.00890175j 0.000274942-0.00123962j -0.00311671+0.00774347j -0.00607085-0.00288317j -0.00179392-0.00280945j -0.00397666-0.00197485j -0.00139647-0.00232798j 0.000386537-0.00114653j 0.00256088+0.00670436j 0.00122931-0.000118273j -0.00678097-0.00769483j 0.00172016+0.00526508j 0.00705792-0.00235169j 0.00322523+0.00345713j 0.000499454+0.00168777j -0.00626057-0.00278333j -0.00127291-0.00734778j -0.000762337+0.00128297j -0.00114356-0.00159395j -0.00199017-0.00595099j -0.00657891-0.00129834j 0.000356653+0.00260802j 0.00847889+0.000604735j 0.00806448+0.0046639j -0.000652119-0.00425329j -0.0065447-0.0122256j 0.00577367-0.000540004j 0.00541106-0.00015446j -0.0011515-0.00594975j 0.00204843+0.00409542j 2.06517e-05-0.000422215j -0.00362019-0.0038949j -8.65649e-05+0.00149173j 0.000118862-0.00129606j 0.00256617-0.00462257j 5.21221e-05-0.00259759j 0.00183945-0.0104656j 0.00261456+0.00116568j -0.00194078-0.00159705j 0.00171359-0.00161807j 0.00203551+0.00136599j 0.00347397-0.000901491j 0.00173448+0.00181259j 9.92127e-05+0.000378654j 0.00100158+0.000465087j 0.00023364-0.00182953j -0.00120197+0.00178454j 0.0026797-0.00327439j -0.00206192+0.00385122j -0.00200649-0.00335948j 0.00121326+0.00140686j 0.00114288-0.000561236j 0.00590352-0.00601464j -0.000435715-0.00294433j -0.00392372+2.01266e-05j 0.000893104+0.000135959j 0.0022414-0.000267234j 0.00171043+0.00302099j 0.00168337+0.00736892j 0.000379253-0.00434908j 0.00775334+0.00368392j -0.00374768-0.00115461j -0.00388254+0.00367527j -0.00179989-0.000245008j 0.00259118-0.00190235j 0.00365306-0.00668788j -0.00349537+0.0049309j 6.97089e-05-0.00127704j 0.00259844+0.000929524j 0.00617577+0.0052661j 0.00225271+0.00543326j 0.00122976+0.00220275j -0.00641382-0.00897355j -0.0017859-0.000931609j 0.00303795+0.00146379j -0.000138567-0.0047563j -0.00167417+0.00194175j 0.000774524+0.000586517j 0.00125538+0.00281465j 0.000596551+0.00625731j 0.000382553+0.00680479j -0.000559136-0.00245708j 0.0020474-0.00215693j -0.00588856-0.00460383j 0.00479755+0.00253651j 0.00272625-0.0056961j -0.00413202-0.000772339j 0.00324444+0.00165239j 0.00310499-9.54025e-05j -0.00306989-0.0028414j 0.000130397+0.00191685j -0.0113638-0.0124473j 0.00954192-0.010811j -0.0166193+0.0112367j 0.00927193+0.0146876j -0.00253601+0.000667916j -0.00429108-0.0058295j 0.00236586-0.00450001j 0.000189281-0.0027699j 0.00406344+0.00387281j -0.00120931+0.00740672j -0.0123232-0.00743514j 0.00151827+0.0163327j -0.00588282-0.00242899j 0.0011421-0.00471752j -0.00213061-0.00648442j 0.000675107+0.00372958j 
-0.0124079-0.0136917j 0.00877493+0.00491878j 0.0958113-0.0294117j -0.0182041+0.0130634j 0.00204023+0.0392365j -0.101001-0.00563223j 0.0409872+0.0488252j -0.037723-0.0335052j -0.0465026+0.008358j -0.0561649-0.112026j -0.0141515+0.0251835j -0.00484855-0.0360432j 0.0203019+0.00955436j -0.00522208+0.00130991j 0.0154124-0.0233494j 0.0155747+0.0213572j 0.0470127+0.0114143j -0.0174505+0.00822657j 0.0402318-0.0248935j -0.0489399+0.00126224j 0.0146043+0.0153104j -0.00149687-0.0666667j -0.0227795+0.0475591j 0.016308-0.0350813j 0.00564973-0.0288196j -0.015753-0.014812j 0.0105353-0.00684626j 0.0120442-0.0221744j -0.000809914+0.00307286j -0.000800474-0.0176076j 0.00051532+0.00970115j -0.0159991+0.00475135j -0.00681729+0.00133579j -0.0104812-0.00188074j 0.00497027-0.00080833j -0.00449297-0.00504543j -0.0061376-0.0139643j 0.0108876+0.00383892j -0.00167337-0.00752436j -0.00889004+0.00349222j -0.00328277+0.000989169j -0.00667237-4.37987e-05j 0.000176228-0.00522864j -0.00103152-0.000859665j -0.00611395-0.0047387j -0.00194737-0.00837834j -0.01245-0.00489488j -0.00244702+0.000417266j -0.0108-0.00335853j -0.00283067+0.00181354j -0.0038069-0.00171154j -0.0110084-0.00384092j 0.00361513+0.00235224j -0.000482275+7.9335e-05j -0.000494207+0.00588069j -0.00247277+0.00515491j 0.00293433+0.00327047j 0.000372337+0.00228623j 0.000969328-0.00536169j 0.00335801+0.00176669j 0.00144319-0.00707159j -0.00420644-0.00207923j -0.00309759+0.00340586j 0.000317562+0.00115518j 0.00216425-0.000158376j -0.00195337-0.00349758j 0.0043018+0.00269189j -0.00040469+0.00296009j -0.00302334+0.00368288j 1.50353e-06-0.00556411j 0.00477937+0.000690867j -0.00202315-0.00321804j 0.00911848+0.00333941j -0.00900078+0.00531457j 0.000124446-0.0115608j 0.00656223+0.0012616j -0.00306968+0.00605797j 0.00164954+0.00921684j 0.00689934+0.00266417j -0.00760778-0.000149369j -0.000173318-7.12094e-05j 0.00535741-0.00171947j 0.00118245-0.000103771j 0.00104735-0.000591186j -0.0006013+0.00299677j 0.00162146-0.000756553j 0.000644421+0.00297507j 0.00149143+0.00234459j 0.00212926-0.00693469j -0.000180047+0.000595415j 0.00315926-0.000823742j -0.00217028-0.00328606j -0.00406059+0.00119046j -0.00243121+0.000312725j 0.00256169-0.00156265j 0.00211114-0.00458573j 0.00257427+0.00257247j 0.000847213+0.000171124j 0.00156922+0.00789691j -0.00170511-0.00133842j 0.00191858-0.00202561j -0.00261967+0.000361663j -0.00247895+0.00123715j 0.000726476-0.00450343j 0.0101286-0.00286718j -0.00190388-0.00244951j 0.00384157-0.00380783j -0.00150407+0.000150252j -0.0024194+0.00154381j -0.000182946+0.00139351j -0.00266028+0.00322509j 0.00232061+0.00235192j 0.00119231+0.00245968j 0.00235366+0.00154652j 0.000596387-0.000619601j 0.00597649+0.000616465j -0.00674224-0.00116464j -0.00119802+0.00181117j -0.00313657+0.00535743j -0.00350726+0.00156098j -0.000621688+0.00049777j -0.0004386-0.00147971j -0.000246895+0.00126867j -0.00167312+0.00115509j 0.00664158+0.00258916j 0.000356687-0.00574244j 0.00278577+0.00141391j 0.00156572+0.000216115j -0.00185437+0.00317344j 0.000571348+0.00617104j 0.00426828-0.00212893j -0.00230227+1.97854e-05j -0.00500948-0.00528422j -0.000321074-0.000279006j 0.00453194+0.00391501j 0.00552587+0.0009747j -0.0033933+0.00148646j -0.00199303-0.00251438j 0.00188736+0.00262293j 0.000940969-0.000855531j -0.000749886+0.00214331j 0.0048424-0.0107199j 0.0100425+0.00802046j -0.00668477-0.0135613j -0.0231052+0.012634j 0.000707346-0.00302688j -6.87048e-05-8.14365e-05j 0.000789354+0.00502837j 0.0037493+0.000871141j -0.00620188-0.00227277j -0.00765485-0.0021093j 0.0059626-0.0128212j -0.014434-0.00155354j -8.9378e-05-0.00520664j 0.00403772+0.000978198j 0.00365705+0.00282895j 0.00200269+0.00395264j 
-0.0320224+0.0154353j 0.0088791+0.00991166j -0.0708514-0.00919048j 0.00934586-0.0151455j 0.0352026+0.103599j -0.0911237+0.0775988j 0.050776-0.11941j -0.007359-0.120405j 0.0270369+0.138804j -0.0354497-0.0521379j 0.0650112-0.0966618j -0.0152988+0.0121363j 0.0139369-0.086651j -0.0281223-0.0122618j -0.00269153+0.026317j 0.0352244-0.0661908j 0.0136053+0.00741607j 0.0144951-0.0152373j -0.0415826+0.0208901j -0.014968-0.0158922j 0.0606619-0.0402311j -0.0860805+0.0663362j 0.0572325-0.0660342j -0.00812227+0.050624j -0.033221+0.000116549j -0.0262342+0.0335405j -0.0181583+0.0263309j 0.00424154-0.01379j -0.00949252-0.00581428j -0.0370865+0.0248072j 0.00380052-0.000387993j -0.00172317-0.000637505j -0.0011381-0.00444435j 0.00111806+0.00984965j -0.0194059-0.00140172j -0.00224688-0.00238372j -0.00934403-0.00478362j 0.0127917-0.00419671j -0.000712327+0.00965822j 0.0105004-0.000982823j 0.00175706-0.00136238j -0.00246629+0.0107345j -0.000835024+0.0042548j 0.00114116-0.00266347j -0.00181113+0.0160302j -0.00519741-0.00100909j -0.0037542-0.00648192j -0.00145779+0.00853796j -0.00443692+0.00936862j -0.00193394+0.000240407j 0.00626516+0.00862894j -0.00792198+0.00757849j 0.00958946-0.00477644j -0.00315415+0.000912532j 0.00719721+0.00382799j -0.00543496-0.00205599j 0.00591718-0.000122468j -0.00400832-0.00367319j 0.00613537-0.00242778j 0.0061027-0.00112778j 0.0115847-0.0100071j 0.000227219+0.009203j 0.00402826+0.00653129j -0.00205958+0.000450041j -0.00203316-0.00750571j 0.00414972-0.00834407j -0.0044473+0.00902803j -0.00375474-0.00187549j 0.00188284+0.00501129j -0.00122562+0.00121691j 0.00454182+0.000407579j -0.00947115+0.00309121j -0.00140208+0.00045744j -0.00988812-0.000845428j -0.0015204+0.0162769j -0.000304242+0.00377093j -0.0018817-0.00765387j -0.00447146+0.00123056j 0.00279905-0.000513139j 0.000825306-0.00929631j -0.00203841+0.00189178j 0.000518607+0.00402912j 0.00537494-0.00310185j -0.000498007+0.000222163j 0.000915458+0.00186775j -0.00589956+0.00204555j 0.000280291-0.000209936j -0.00279558-0.00389997j -0.00496158+0.0080651j 0.00475554-0.000176635j -0.00238249-0.00245451j -0.00172574-0.00316057j 0.000526747-0.00162637j -0.00180241-0.000197411j -0.000789551-0.00154652j -0.011835+0.000555778j -0.00180491+0.0016599j -0.000798714+0.0147449j 0.00339403+0.000266699j -0.00580218+0.00827496j 0.00144356-0.00230604j 0.000604967-0.00226328j -0.006052+0.00800172j 0.00145712+0.00230965j 0.0036161-0.00505422j 0.0041166+0.00179895j 0.00149325+0.00280436j 0.00262327+0.000241473j 0.00761906-0.00414455j -0.0034568+0.00217707j 0.00579741+0.00516273j -0.00252357-0.00492863j 0.000518483-0.00446299j 0.0029466-0.00688394j 0.00143754+0.00361628j 0.00174905+0.00382149j -0.00523776-0.00235242j 0.00151812-0.00358494j -0.00382541+0.00189967j 0.00203548+0.000937069j 0.00555408+0.00470014j 0.00477101+0.00340186j -0.00255603-0.00489857j 0.00263539+0.00144308j 0.00288165-0.00134321j -0.00336927-6.65092e-05j -0.00389309+0.0158585j 0.000876724-0.00792758j -0.000634246-1.91113e-05j -0.00396272+0.00106903j 0.00536026+0.00331817j -0.00378968-0.00499819j -0.00112167-0.000524169j -0.00511292-0.00943673j 0.000571901-0.000869099j -0.0123062+0.00874364j -0.0109557-0.00783929j -0.0112758+0.00816701j 0.00375194-0.00988339j 0.00519514-0.00508403j -0.00636395+0.00514948j -0.00563263+0.00139323j 0.00258202-0.000443531j -0.000909028+0.00240096j -0.00845552-0.000502723j -0.0025934+0.00239001j 0.0047254-0.00261146j -0.00260774-0.000150724j 0.00113857-0.00131881j -0.000449066+0.00396791j -0.00442267+0.00660519j -0.0126397+0.0190619j 0.00524774+0.00318168j -0.00769107+0.00209635j 0.00414835-0.00232252j -0.000875955-0.0060396j 0.0116049-0.00871322j 
-0.0177106-0.0055649j 0.00747579-0.00281518j -0.0174934-0.0450187j 0.0267812+0.0143126j 0.0958367+0.012619j -0.0461886+0.00371761j 0.052623-0.0700165j 0.0655551-0.106312j 0.0289408+0.0139147j -0.0592551-0.00256573j 0.0636501+0.0490467j -0.0218919+0.0509662j -0.034593-0.0182684j -0.0450439-0.0217005j 0.0352869+0.0332565j 0.00652123-0.0132083j 0.0425361-0.00905416j -0.0310906-0.0303685j 0.0575965+0.0155013j -0.0857639-0.0708476j 0.0576846+0.0346636j 0.0340639-0.137335j -0.0676155+0.0796792j 0.00596304+0.0460224j 0.0415647-0.00603659j -0.0054104-0.000527205j 0.0311384+0.0344294j 0.0151058-0.0206259j 0.0227022+0.0212404j 0.00474625+0.00723763j 0.00406289+0.00438629j -0.0129767-0.00105616j -0.00335607-0.00107892j -0.00495539-0.0118914j -0.00608078-0.0118591j 0.0167549-0.00619881j -0.00732305-0.0066173j -0.0101127+0.0109718j 0.00942843+0.00582094j 0.0268033+0.00675089j 0.00311434+0.00491656j -0.00690218+0.00337952j -0.00993031+0.00259337j 0.00323964+0.00152731j -0.00258186+0.00906488j 0.000212991+0.00072214j -0.00855892+0.00623815j 0.000310722+0.0057762j -0.00769458+0.0039406j -0.00161346-0.00405517j -0.0044133+0.00570182j -0.00849484-0.00237084j -0.00143806+0.00624762j -0.00596363-0.00622635j -0.000781788+0.00175336j 0.000386454-0.000491921j -0.0064225-0.00550619j -0.00419044-0.00349152j 0.0066416+0.010833j 0.0052147+0.00148548j 0.000707103-0.00627603j -0.0013886-0.000906704j -0.00280251+0.000426014j 0.00554371+0.00104026j 0.00677289+3.04966e-05j -0.00979536+0.0038686j 0.0037914-0.00907486j -0.00811291-0.000466881j -0.0109895+0.000307793j -0.000897933-0.00222661j -0.0100768+0.00466734j 0.011102+0.00947438j -0.00285117-0.00359031j -0.00118946-0.00788899j -0.00314361+0.0105299j -0.0117672+0.0091998j 0.0059334-0.00985738j -0.00493668-0.00753052j -0.00426003-3.16386e-05j 0.00898295-2.7843e-05j -0.00570775+0.000822087j -0.00683108+0.00398589j -0.00104507+0.00361283j -0.00242029+0.000588415j 0.00887693+0.00433493j -0.000733763+0.00013949j 0.000185028-0.000161758j 0.000716172+0.00169544j -0.00400442+0.00311514j -0.00136892+0.00090657j 0.00378252+0.00149346j -0.00539401-0.00740207j 0.00333601+0.000829146j -0.00086832-0.000602476j 0.00243384-0.000454326j -0.000573391+0.000107057j -0.00191657+0.00381771j -0.00394234+0.00777802j 0.00511847+0.00412715j -0.0120101-0.00853995j -0.000790816-0.00229528j 0.00473737+0.00661918j -0.0118831-0.00356876j 0.0015248-0.0123743j 0.00858693-0.0041642j -0.00156899+0.00125675j 0.000788225+0.00272172j 0.00348163+0.000273645j 0.000144321+0.00202904j 0.00013263-0.00562331j -0.00450596-0.00331547j -0.00113195-0.00313485j 0.00408931+0.00279024j 0.00319203+0.00207941j -0.00334216-0.00317264j 0.00308774-3.81211e-05j -0.00284065+0.00322481j 0.00733352+0.0036874j 0.0059917-0.00491222j 0.00265671+0.00549037j -0.00437106-0.00746283j 0.00127701+0.000802009j -0.000714078-0.00486348j -0.000871137+0.00469439j 0.00278478-0.00656195j -0.00313527-0.00558436j -0.000881733-0.00731157j -0.00281988+0.000910364j -0.00403478+0.00655011j -0.000654025+0.00993336j 0.00210967+0.00269696j 0.000197386-0.00356611j 0.00357265-0.00229737j -0.00138094-0.00273154j -0.00462237-0.00530629j -0.000480083-0.00177786j -0.0073207+0.00586309j -0.00290246-0.00377925j -0.000201743+0.00373235j 0.00394975-0.00135495j -0.00273586+0.000321274j -0.00487965-0.00218988j -0.00595029+0.00423404j 0.00729917-0.00694588j -0.0106384-0.00544321j -0.00214923-0.00355946j -0.0036066+0.00083646j 0.00198077-0.00489455j 0.000281391-0.00177669j -0.00140494+0.00971168j -0.00209748+0.00208007j -0.00160187+0.00398526j 0.0026518+0.00164196j -0.002261-0.00303914j 0.00429071+0.00249227j 0.00297336-0.000115937j 0.00111146-0.00152596j 
