0.00471244-0.00809605j 0.00734546+0.00936799j -0.0224212+0.00610933j 0.00765158-0.0198291j -0.0095857-0.0114163j -0.0207142+0.013387j 0.00181121-0.000412394j 0.00860847+0.00884902j 0.00631875-0.0568398j -0.0180604+0.0614473j -0.0603412-0.00113058j 0.00635207+6.69369e-05j -0.00373881-0.0199304j -0.00558386+0.00127586j -0.00392982-0.0104432j -0.0100491+0.00810154j 0.00138561+0.00301253j -0.014637+0.0042378j -0.00631794+0.00659372j 0.00921346+0.0153226j 0.00514644-0.0101411j 0.000679907-0.0188389j -0.00408606-0.00780213j 0.0294679-0.0103737j -0.0030314-0.00021963j -0.000608723+0.00273648j -0.0203383-0.00295476j -0.009875+0.00774145j 0.00366285+0.0112959j -0.0169431+0.00628611j -0.0100274-0.00683034j -0.00512203-0.000219377j 0.00402119+0.00373837j 0.00065377-0.0093737j -0.00431989-0.00852135j 0.00459951+0.00326413j -0.00222086+0.00832541j 0.00455808-0.00188245j 0.00719981+0.00655943j -0.00132539+0.00226238j -0.00285129+0.000580313j 0.00348511-0.000998725j -0.000410428-0.00658713j 0.000444002-0.00272628j -0.00385131+0.00295991j 0.00242753+0.00216371j 0.00419812+0.0013664j 0.00370161-0.00114094j -0.00131866+0.00371772j 0.00427862-0.00199067j -0.0015191-0.0038326j -0.00327858-0.000951679j -0.000759567+0.000815852j -0.00424853+0.00278552j -0.0148205-0.00373706j -0.0126234-0.00321737j -0.0139411-0.00569271j -0.00346242-0.00275594j 0.0113996-0.0177331j -0.000737228-0.00262344j -0.00232358-0.00477835j 0.00100277+0.00482873j -0.00668619-0.00198817j -0.00202545+0.00341981j 0.0115865+0.0043627j -0.00685368-0.00265696j 0.00513401-0.00457325j 0.00590462-0.00919201j -0.00138655+0.0023367j -0.00969993-0.0069979j -0.00859701-0.0115853j 0.000873649+0.00103086j 0.00389592-0.00408483j 0.005494-0.00802978j -0.0151612-0.000108019j -0.00386106+0.00778491j 0.00178619+0.000480978j -0.000955672+0.00557231j 0.00165117-0.00634343j -0.00484848+0.0143375j 0.00251712+0.00227918j 0.00281695+0.00322989j -0.00230629-0.00140442j -0.00654218-0.000704935j -0.0024085+0.000669699j 0.000919537+0.00584031j -0.00405419-0.000199581j 0.00159728+0.000599864j 0.000231498-0.00350214j -0.00197797+0.000404878j -0.00169634+0.00081577j 0.000660166-0.00189657j -0.00545843+0.00264775j -0.00203143-0.000495301j -0.000948537-0.00162728j -0.000180722+0.000386584j 0.00186639-0.00112175j 0.00218748-0.00272373j -0.00158383-0.00099172j -0.000875381-0.0012644j -0.00464116+0.00341069j -0.00321839+0.00105693j 0.00133478-0.0028803j 0.000487317-0.00029781j 0.0010026+0.00106661j 0.000961074-0.00236437j 0.00332601-0.0037733j 0.00149608-0.000603499j -0.000589914+0.000541771j 0.0051255+0.00154711j 0.00355158+0.000785821j 0.00168446-0.00347605j -0.000901718+0.00265566j 0.000813628-0.00026212j -0.00705028-0.000914814j -0.00361026-0.000674124j -0.0024469-0.0018103j 0.00513723-0.000442599j -0.00572198-2.32958e-05j -0.0162033+0.00297231j 0.00200438-0.00125157j 0.00508572+0.0013411j 0.000625779-0.000628371j -0.00350617-0.000859552j 0.0120409-0.00434708j -0.0110887+0.00276306j -0.000838469+0.000323416j 0.00670808-0.000433183j 0.00172797+0.000353373j 0.00205622-0.000929649j 0.00208823-0.00153785j 0.000477585-0.00124711j 0.000839058-0.000243727j 0.00159245-0.000325641j -0.000667062-0.000304302j -0.0113837-0.00132351j 0.00315772+0.00251614j -0.00289348-0.00186333j 0.0121876+0.00476652j -0.00846489+0.000789236j 0.00618696+0.00135417j 0.00173213-0.00500001j -0.0108878-0.00160504j -0.00656349+0.00141764j -0.00867473-0.00323607j -0.00258822+0.00142026j -0.000633794-0.0003428j -0.00800665+0.00108281j 0.00372971-0.00127322j -0.00737979+0.00400622j 0.00127852-0.0031005j -0.00910883-0.00451653j 0.00773961-0.00402166j 0.00520506+0.00258458j 0.0068597+2.95125e-05j -0.00220976+0.00365433j 0.00275207+0.00412839j 
-0.000890823+5.44637e-06j -0.000408928+0.000415918j 0.00135737+0.00340114j 0.00212431+0.000285399j 0.00149684-0.0022137j 0.00206232-0.000228851j 0.00142521+0.00103998j 0.00113595-0.00718357j 0.000748759-0.000330487j -0.000694063-0.00560285j 0.00240893+0.00192078j -0.00154992-0.000699554j 0.00129338+0.0024585j 0.00072928+0.00126149j -0.00109679+0.00496265j -0.000465457-0.00117565j -0.00425356+0.000523316j 0.00408-0.00399977j 0.0216929-0.00128287j 0.0331597-0.000438444j -0.0088132-0.00315279j -0.0387477-0.0057152j -0.017867-0.00170557j -0.000398557+0.00255494j -0.0040739+0.00287962j -0.00152474+0.00146875j 0.00321266+0.00099415j 0.00066495-0.00290318j -0.00173062-0.00335876j 0.00248592+0.000274766j 0.000299353-0.00483699j -0.000983661-0.00389092j 0.000197984+0.00340426j 0.000538462-0.000433212j -0.00144956-0.0152806j 0.00116213+0.0205995j 0.00149397+0.0410688j 0.0010124+0.00908062j -0.000132656-0.0113949j 0.000228914+0.00988939j 0.00118887-0.00017185j 0.00064008-0.00468771j 0.000276024+0.00143788j 0.00233741-0.00167861j 0.00195971+0.000605517j 0.00200841-0.00117083j 0.000894324-0.00202274j 0.00178984+0.000899137j -0.00151055+0.000699936j -0.000663839+0.0017483j -0.00083153-0.000883565j -0.000608149-0.00162748j -0.00233704-0.000732956j 0.000165075-0.000489329j 0.0010656+0.00295929j 0.00127712+0.00227091j 0.000172483-0.000315002j -0.00260712+0.00148079j -0.00214143+0.00626236j -9.29637e-05+0.00357244j 0.00147254+0.00168951j 0.00038987-0.00054536j 0.00182893-0.000164702j -0.0010943-0.0020827j -0.00329814-0.00136574j 0.000619425-0.00185658j 0.00295439+0.002029j 0.00239178+0.00245834j -0.00139472+0.000765775j -0.00323141+0.00183677j -0.00136531+0.00350839j 0.00179519+4.05993e-05j -0.0012662+0.000982981j -0.000935769+0.00327837j 0.000783231-0.000579898j 0.000996988-0.00228257j 0.000866566-0.000900002j 0.000547394-0.000482187j -0.000699596+0.00191917j 0.00420823-0.00178223j -0.00303-0.000475711j 0.00229592+0.000342039j -0.00289229-0.00113542j -0.00342968-0.00130971j 0.00329128+0.00141715j 0.000759209-0.00202413j -0.00251862-0.000122203j -0.00168599-0.000137556j -0.00422974+0.00219093j 0.00426267+0.00821117j -0.00175021-0.00190721j 0.00270028-0.0147828j -0.00744948+0.00343996j 0.00924475-1.42835e-05j 0.00148258-0.000287169j 0.00389334+0.00744127j -0.000776337-0.000831714j -0.00235066+0.00789483j 0.0016004-0.0130931j 0.0027537-0.0153993j -0.006085+0.00382584j -0.00836414+0.000644842j -0.00085496-0.0177604j 0.00439036+0.00949299j -0.000341409+0.00450062j 0.00682433+0.00560173j -0.00248625+0.00146209j 0.0256738+0.000767916j 0.000875656+3.68156e-05j -0.00311625-0.000415425j -0.00245397+0.00111238j 0.00135784-0.000506306j 0.00229936-0.00114641j -0.00312363+0.00180336j 0.00205683+0.000785009j -0.000439157+0.000352023j 0.000354543+0.000255973j -0.00285919+0.0019749j 0.00414262+0.000942609j 0.000865296-0.000341514j -0.00142126-3.43943e-05j -0.00127089+0.00030863j 0.00024206-0.00104776j 0.00172384+0.00046225j -0.00187004-0.000192861j 0.00273745-0.00057748j -0.000307834+0.000755693j -0.00305104-0.000875827j -0.000141466+0.000395525j -0.00215977+0.000555725j 0.000385733-0.000828944j 0.000480963-0.000402976j -0.0025371+0.000589866j 0.00116319-0.000803388j 0.000475736-0.000751496j 0.00179913+0.000491136j 0.00023775-0.000577724j -0.00062911-0.000186633j -0.00200766-0.000836021j 0.000820291+0.000451975j -0.000262011-0.000556356j 0.00138332-0.000505405j 0.00156003-0.000142145j 0.00189001+0.000328349j 0.000593472+0.000239351j 1.75918e-05-0.00028821j -0.000485195-4.23197e-05j 0.00173814+0.000365605j -0.000627659+0.000153931j 0.00073069+1.32467e-05j -0.000979648-0.000221782j 0.000888071+0.000609574j -0.000784623-3.393e-05j -0.00108651+2.69408e-05j -0.000670083+0.000138486j -0.00051308-0.000155269j 0.000266284-0.000278871j 
-0.0247184+0.0180277j -0.0168401-0.012907j 0.0337633+0.000908872j -0.00344833+0.0282682j 0.00321152+0.0112811j 0.0354123-0.0700104j -0.00674829-0.04034j -0.025239-0.000605685j -0.00938443+0.0545246j 0.041897-0.0539846j 0.0895833+0.09713j -0.0326357+0.0143719j -0.00238337+0.0391539j 0.0305948+0.00224139j 0.00834635+0.0226334j 0.0196336-0.0320963j 0.00100545-0.0217492j 0.0392739-0.0148347j 0.0175436-0.0050628j -0.0167062-0.0114427j -0.0152951+0.0129806j -0.0112438+0.0170355j 0.00551765+0.00623991j -0.069759+0.0327063j 0.0105735-0.00278415j 0.00639503-0.00575683j 0.0380204+0.00415721j 0.0184092-5.5409e-05j -0.0185995-0.0345195j 0.047364-0.0212196j 0.0107258+0.00121742j 0.00127793-0.00270482j -0.00902668-0.00821517j 0.00376806+0.013372j 0.00284297+0.00980958j -0.00476333+0.00213758j 0.00113075-0.00160395j -0.00729912-0.00678484j -0.01246-0.0100243j -0.00348168-0.00189256j -0.00059812-0.00365609j -0.000972875+0.00655421j 0.00315177+0.0171793j 0.000430143-0.00504931j 0.0212192-0.0173351j -0.00991026-0.000843191j 0.00230484+0.00776536j -0.00903275-0.00449165j -0.0113232+0.00391835j -0.000213217+0.00217658j 0.00512182+0.00242547j -0.00365983-0.000629418j -0.00481227+0.000856046j 0.0026838+0.00245366j 0.000973187+0.00080518j -0.00350969-0.0020754j -0.00202789-0.00707462j 0.00173418-0.00297501j 0.0046495+0.00333598j -0.00771428-0.00673854j -0.00065982+0.000715187j -0.00761881-0.00154615j -0.00242219+0.00446882j 0.0011905+0.00696247j 0.00622854-0.000831451j -0.000197964-0.00107141j 0.0101129+0.00661257j 0.000533806-0.00901465j -0.00395318-0.00132817j 0.00447128+0.00177033j -0.000876986-0.000970849j -0.00674377+0.00156263j -0.00476024-0.00256158j 0.00932371-0.00322643j 0.00862402-0.00202085j 0.000520493-0.00124825j -0.00612331+5.8886e-05j 0.00111177+0.000470041j 0.00409048-0.0066931j 0.00682879-0.00753766j -0.00677726+0.00144985j -0.00279874+0.000143859j -0.00517898+0.00466875j 0.00337858+0.00754054j 0.00456599-0.00124635j -0.00450937-0.0071144j 0.000847126-0.000752358j -0.00322057-0.00211741j 0.00417891+0.00174838j 0.00346324+0.00102137j 0.00441056-0.00222592j -0.00280448+0.00434329j 0.000932021-6.04318e-05j 0.00613293+0.00156325j -0.000857749+0.00202021j -0.00484778+0.00256665j 0.00510772-0.00126327j -0.00204311+0.00337021j 0.00412359-0.00253299j -0.00322062+0.000855102j 0.000320645-0.0036365j 0.000328951-0.000110428j 0.00252539+0.00458868j -0.00311445+0.00159906j -0.0107507+0.00155501j 0.00772484+0.00217089j 0.000568725+0.00539535j 0.000981591-0.000870408j 0.00942227-0.00469799j -0.00399799-0.00621725j -0.00229076-0.00346087j -0.00431202+0.0045219j 0.0074491-0.0063661j -1.15942e-05+0.00320632j -0.00240677+0.00503729j 0.00885419+0.0065968j -0.00931085+0.00441116j -0.00279876+0.00042933j 0.00214241+0.00283954j -0.00352925+0.00178038j -0.0039532+0.00339438j 0.0043509-0.00520823j 0.00120968+0.00476561j 0.00674012+0.000813014j 0.00653704+0.00149142j -0.00492354-0.00179861j -0.000651123+0.00197508j 0.00433627-0.0015752j 0.00145969-0.00393028j -0.000546406+0.00490703j -0.00233113+0.00340414j -0.00533166+0.0049046j 0.000395689+0.00425302j 0.00253612-0.00325887j -0.00226145-0.00135111j -0.00384568-0.00127821j 0.000902229-0.00414537j -0.000596947+0.00245388j 0.00164335-0.00867462j 0.0016064-0.00410123j 0.00840393+8.40646e-05j 0.00488166+0.00566844j 0.000332314-0.00138092j -0.000183693-0.000142771j -0.00142481+0.00149936j -0.00639135-0.000341709j -8.76634e-05+0.000873718j -0.011853-0.00595174j 0.00294258+0.00422687j 0.00846736-0.00812538j -0.00955739+0.00745903j 0.0159004+0.00285963j -0.00058368+0.00882236j -0.000522027-0.0041391j 0.002467+0.00332817j 0.0199713-0.010706j -0.0250105-0.016741j 
-0.0274947+0.0126878j -0.00638977-0.0254343j 0.045655+0.0101102j -0.0202384+0.0365009j 0.0100266+0.0294832j 0.0656915-0.0542845j 0.00328735-0.0357061j -0.0372769-0.000187608j -0.0343091+0.0627111j 0.0856784-0.0624747j 0.0603561+0.130645j -0.0343552-0.00444242j -0.0162089+0.0532414j 0.0223711+0.0139595j 0.0025506+0.0321832j 0.0408304-0.0037013j 0.00883897-0.0109995j 0.0304579+0.00533626j 0.0240201+0.00556066j -0.00761879-0.0300996j -0.0242076+0.0126976j -0.0158593+0.0178296j -0.00979677+0.0232852j -0.0901279-0.00597458j 0.00585124+0.0108632j 0.0127414-0.0143286j 0.0297935+0.026745j 0.00783403+0.00688522j 0.000615628-0.0440759j 0.0483619+0.0058655j 0.0170874+0.0155132j 0.00436321-0.0101499j -0.000811893-0.00582182j 0.00565089+0.00441925j -0.00961916+0.00846111j -0.00581459-0.0068668j 0.00126704-0.00364968j -0.0129769+0.00435894j 0.00242375-0.0156216j 0.00216667-0.00435254j -0.00365836-0.00471788j -0.0103515+0.0179548j 0.00600313+0.013643j -0.00672977-0.0134989j 0.0151078-0.00513588j -0.0084436-0.0010309j -0.0044857+0.00689807j -0.0144555-0.0141258j -0.00547811+0.00260036j -0.00195592-0.00189771j -0.00707576-0.00706902j -0.00554479+0.00824088j -0.00388821-0.00623181j 0.00481881+0.00186278j 0.00029879+0.00102757j 0.00168787-0.00045985j 0.00957478-7.63297e-05j 0.00689329-0.000484771j 0.0011948+0.00238323j 0.00242451-0.00246418j 0.00192975+0.00153205j -0.000482438-0.00902027j -0.00575826-0.00502665j -2.36455e-05-0.0015681j 0.00145199+0.00118691j 0.00374109+0.00508559j 0.00484826+0.00891472j -0.00305459-0.00710269j -0.0108582+0.00367073j 0.00327057+0.0109481j -0.00120094+0.00228037j -0.0114835-0.00515346j -0.00172611-8.94665e-05j 7.92213e-06+0.00462049j 0.00729595-0.0041399j -0.00817586-0.0115226j 0.00667038-0.00417709j -0.00515168+0.00533954j 0.00235176-0.0014339j 0.0137612-0.007842j -0.00803762-0.00371075j -0.0091048-0.00321368j -0.0052013+0.00239384j 0.00347882+0.00980741j 0.00677586-0.000791212j 0.00089055-0.00504922j -0.000429353-0.00240011j -0.00366174+0.000406911j 0.0065865+0.00175439j 0.00462251+0.00459417j 0.00382711-0.00526976j -0.000907817+0.00217534j -0.00212023+0.00187535j 0.00818739+0.0098474j 0.000360329+0.0044798j -0.000695248+0.00171783j 0.00662266+0.00321224j -0.00605604-0.00174145j 0.00299778+0.00120244j -0.00186888+0.00309208j 0.00154075+0.00114702j 0.00322351+0.00591737j 0.00171792-0.000462085j 0.000665311-0.00236862j -0.00649243+0.00647383j 0.000451348+0.000493713j -0.000458217+0.00543692j 0.00185383+0.000801756j 0.00033977+0.00764008j 0.003702+0.00265257j 0.00163695-0.0060344j -0.0011629+0.00312616j 0.00155515+0.00724813j -0.000112745-0.00209129j -0.00502144+0.00283956j 0.00319449-0.00378025j -0.00215924-0.00109703j -0.0013747+0.00434708j -0.000357263+0.00333279j -0.00290076-0.000128991j 0.00062042+0.0021144j 0.00181325-0.00454563j -0.00699335+0.00381611j 0.0029285-0.000250199j 0.00392808+0.00185508j -0.00632169-0.00193433j 0.000779468+0.000830587j -0.000157774+0.00345247j -0.00484586+0.00422253j 0.000676837-0.00274574j -0.00108986-0.000266119j 0.00353405-0.000103749j 0.00315659+0.00387413j 0.000441159+0.00225034j -0.00276307-0.00200512j 0.00290502+1.5743e-05j 0.000529808+0.00138041j 0.00201957+0.00219064j 0.00179339-0.000160445j -0.00617472-0.00508364j -0.00624555-0.00230677j -0.0023011+0.00346671j -0.00436432-0.00552325j 0.00091541+0.00106832j 0.000501517+0.00632969j 0.00473741+0.00200749j -0.000668808+0.00114325j 0.00794811-0.00178577j -0.00417887-0.00193566j 0.006173-0.00855839j -0.00470712-0.00125013j 0.0236647+0.00794435j -0.00979128+0.0186787j 0.00347184-0.0120311j 0.00205712+0.00543615j 0.0174544-0.0184593j -0.00766172-0.0161982j 
0.00296929-0.00486741j 0.00403404+0.00440883j 0.0466861-0.00671619j -0.0241743-0.00132204j 0.0266416+0.0134071j -0.0204879-0.0032676j -0.0169268-0.00103864j -0.032739-0.00653772j 0.00129747+0.0137541j 0.00422785+0.0230123j 0.00870002-0.0122882j 0.00895309-0.00560597j 0.00682485+0.00708215j -0.0280253-0.0079741j 0.0109652+0.0061145j 0.000474835+0.00303962j 0.00153392+0.00164449j -0.00671877-0.0159889j -0.00562319+0.00713353j 0.00432789-0.0069556j -0.0062862+0.00637806j -0.00390527+0.00521932j 0.000156974+0.00189375j 0.0146536+0.000214612j -0.0172516+0.0066009j -0.00443574-0.00958249j -0.0108857-0.00230617j 0.00819028+0.00542284j 0.00404466+0.000677051j -0.00300042-0.00373055j -0.00681878-0.00284397j 0.000475247+0.0140004j 0.00131118+0.00414566j -0.003179+0.0071461j 0.00714521+0.00502483j 0.00171826+0.00456531j -3.17724e-06+0.00114584j 0.0118579-0.0115834j -0.00345354+0.0058938j -0.00725414+0.00634723j 0.0150447+0.00956361j -0.00817454-0.00032905j 0.00366371-0.00283657j 0.00503985+0.00353631j 0.00449493+0.00317507j 0.00525567-0.00396394j -0.00456356-0.00661473j 0.0022826-0.00393931j 0.00733422+0.00326847j -0.00281616+0.00313504j -0.00471429+0.00272093j 0.0021574-0.000763211j -0.00215423+0.00147735j -0.00376312+0.00165352j 0.00281102+0.00279889j 9.95019e-05+0.00422534j -0.00167556-0.000325149j -0.00435986+0.0006132j -0.00487646+0.00494249j 0.00154767+0.0033878j -0.00286918+0.00434558j -0.000644969-0.00521712j -0.00030613+0.0038365j -0.00121488+0.00024703j -0.00247234+0.00569113j -0.00135194-0.00539613j -0.00336567-0.0018346j 0.00685988+0.00593906j -0.00318457-0.00305216j -0.00427449-0.00122946j -0.00455246-0.00493952j 0.00355729+0.000375127j 0.0042917-0.000226806j -0.000189545+0.00402106j -0.00321077+0.00295278j -0.000996329+0.00874404j 0.000167951-0.00544469j -0.00132393+0.00296264j -0.00398913-0.00246424j 0.00111441+0.00295793j -0.00024667-0.00540508j -0.00388808+0.000436548j 0.00464232+0.00196369j -0.000703778+0.000802085j 0.000591486-0.00881851j 0.00127506-7.28672e-05j -0.000396307-0.00255673j 0.00143918-0.00725272j -0.00363151-0.00114544j -0.00552949+0.0010536j 0.00156108-0.00263491j 0.000755854-0.000916832j -0.0043355-0.00515153j -0.00543632-0.00290001j 0.00139854-0.00481343j 9.91461e-05+0.00137863j -0.0027709+0.00241181j 0.000843561+0.00713088j -0.00118121+0.00257249j 0.00181273-0.00548968j 0.00115843-0.00186314j -0.00395248-0.00246215j 0.00105097+0.00393082j -0.00122436+0.00492471j 0.0010192-0.00367617j 0.00112488-0.00178375j 0.00277776-0.00127903j -0.000911471-0.00208781j -0.0015913-0.00462238j 0.00138753+0.000989111j 0.00430441-0.00774223j 0.00266145+0.00212335j -0.00269015+0.000896456j 0.000784064+0.00731775j 0.00197243-0.00737704j 0.000140129-0.00015694j -0.00167331-0.00674624j 0.00153122-0.00909328j -0.0036598+0.000492817j -0.000351022-0.000257727j 0.000968244+0.00282588j -0.000373568+0.00346991j -0.00302027-0.00234381j 0.00373646-0.00302604j 0.000331521-0.0054526j -0.00140859+3.27696e-05j 0.00100397-0.00345823j 0.00227998+0.00346843j -0.00231365-0.00372356j 0.000377363+0.00279333j -0.00145244+0.00167427j -0.00061261+5.69922e-05j 0.00143661+0.00473863j 0.00128906-0.00154568j -0.00154258+0.00181506j 0.000284251-0.00259038j -0.0019455+0.00390742j -0.00152977-0.000896833j -0.00549652-0.00310003j -0.00319862+0.00139102j -0.00362331-0.003507j -0.00178877-0.00321655j -0.0024336+0.000156121j -0.00283428+0.000879183j -7.9252e-06+0.0015476j 0.00144423+0.00019682j 0.000417217+0.00115189j -0.00178272-0.00288209j -0.000338631+0.0006995j -0.00275178-0.00252792j -0.0036387+0.00264237j -0.00139652+0.00071472j 0.00159338-0.000967776j -0.000580616+0.00669652j 0.00373595-0.00478224j -0.00620905+0.00451609j 0.00175103+0.00789313j 
0.00892665-0.00178295j 0.00106985+0.000878313j -0.0227148+0.0172069j 0.00736695-0.0102262j -0.0279833+0.00523048j -0.00269402-0.00591614j -0.0111523-0.0131896j -0.00867694-0.0134787j -0.00601379-0.00348303j -0.0350373+0.0120503j -0.000721958-0.0314355j 0.000997871+0.00784731j 0.000335738+0.00117968j -0.0028634-0.00502854j 0.00452765+1.78321e-05j 0.00472078-0.0139337j -0.00648897+0.00511303j -0.00495516-0.0196253j 0.0131254+0.0076921j -0.00357254+0.00770268j -0.00700031-0.013712j -0.00752944-0.00406113j 0.00608372-0.0208452j -0.000467905+0.0178361j -0.00103025+0.00835367j -0.0108232-0.00430479j 0.00263944-0.00699531j 0.0171192+0.00608738j -0.000130449+0.00741633j 0.00276099+0.00461358j 2.1148e-05+0.0027914j -0.000371602-0.00142998j 0.00546099-0.00213867j 1.72417e-05-0.0049958j -0.00248092+0.00101351j 0.00333007-0.00508711j 0.00220922-0.00094921j -0.00687788+0.00183018j 0.00217906-0.00436583j -0.000566107-0.00130535j -0.00519515-0.0072428j 0.00861031-0.00198425j -0.00267402-0.00453977j 0.00678618-0.00790589j 0.00192353-0.000665434j 0.000378387+0.00100607j -0.00494328-0.00198842j -0.00054786+0.00573457j 0.00536124-0.0053467j -0.00158361+0.00523216j -0.00217084+0.0077056j 0.00927031+0.0048213j -0.00278191+0.00336087j 0.00513991+0.0061674j 0.00207183-0.0023443j 0.00262761+0.00148377j 0.00714674-0.00101713j 0.00135819+0.00581183j 0.00129452+0.00632686j -0.00526978-0.0038526j 0.000995314+0.00591429j -0.00804291-0.00313107j -0.00173237-0.000622118j -0.00228478-0.00131982j -0.00170141+0.00832769j -0.00600874+0.000540415j -0.00137556-0.0095535j 0.00845128-0.00464004j -0.00301177+0.00522455j -0.00456258+0.00528042j -0.00664334+0.00347326j -0.000267622+0.00013295j -0.000294652-0.00711032j 0.00249519-0.00653608j -0.00620149+0.00652681j 0.00528123+0.00710338j -0.00346196-0.00514085j 0.00264643+0.00121471j -0.000709635+0.00225758j 4.13876e-05+0.00517002j 0.00337394-0.00480075j 0.000808291-0.00444702j -0.00272366+0.00337893j -0.00144659+0.00101421j 0.00864854+0.0030234j -0.00110821-0.00161646j -0.000171169-0.00026259j 5.79507e-05+0.00251356j -0.00380168-0.00838631j -0.00578659-0.00139732j 0.00112772+0.00116698j 0.000911016+0.00366822j -0.000370697+0.0049047j -0.000903902+0.00216421j -0.000233592+0.000199802j -0.00211204+0.00479262j 0.000191107-0.00366257j -0.00155569-0.0015286j -0.000985205-0.00405151j 0.0025348+0.00242923j 0.00215222-0.000762986j -0.000989372-0.00129728j 0.00057639-0.0028747j 0.000235403-0.00243997j -0.00156715+0.00489858j 0.000259645+0.00173395j -0.00498997+0.00171742j 0.000668908-0.00120894j 0.00154492+0.00131922j 6.42273e-05+0.00128843j 0.00155775+0.00370949j 0.000288144+0.00291915j -0.00525177-0.00187898j -0.000840292+0.00234912j -0.000309111+0.00459986j 0.00432397-0.00135949j -0.00453431+0.00115712j 0.004651+0.00418412j -0.0047202-0.00610062j 0.00664186-0.000945424j -0.0021617+0.00382759j 0.0036477+0.00132498j 0.00275954-0.00457918j 0.00396555+0.00125628j 0.00368069-0.00556304j -0.00256745-0.0017405j 0.00237444-0.00122674j 0.00279077+0.00010371j -0.0057615-0.000227138j 0.00361801-0.0051318j 0.00291235-0.00633959j 0.0028239-0.00435969j -0.00130118+0.00415306j 0.00163763+0.00107608j -0.00485083+0.000566171j 0.00458501-0.00372199j -0.00571003-0.00273941j 9.96333e-05+0.000116225j 0.000361785-0.00285856j -0.0018364-0.0022473j 0.000483981-0.00448255j -0.001545-0.00469269j 0.00143608+0.000553182j -0.00570756-0.0020951j 0.000852965+0.000307469j 0.00510122-0.000138891j 0.000303439+0.000606878j -0.00625206-0.00054782j 3.67258e-05-0.00116205j 0.00384634-0.00396792j 0.00268378-0.00250471j 0.00168142-0.00210983j -0.00311964+0.00126895j -0.00159567+0.00440544j -0.00512537+0.00598514j -0.00057235+0.00179465j -0.00143322-0.00466526j 
