0.00208958-0.0115347j -0.00920497+0.00268508j -0.00880739+0.00093164j -0.00322864+7.04448e-05j 0.00842298-0.00401113j 0.00969654-0.0086105j 0.00114343-0.00518642j 0.00733635+0.00128449j 0.0191035+0.00549305j -0.00956173-0.00143727j 0.00196456-0.000616713j 0.00403003+0.000160951j 0.000831056+9.84753e-05j 0.00164011+1.40433e-05j 0.00074053-0.000322641j -0.00397993+0.000171409j 0.0114912+0.00122754j -0.00506224-0.0011668j 0.0028401-0.00956505j 0.00419557+0.00144628j -0.0013563-0.00701984j 0.0042838-0.00587987j -0.00524146-0.000131363j -0.00386394-0.00663121j 0.00420894+0.00155259j 0.000857331+0.00153971j 0.00604584+0.0061465j -0.00710375+0.0029814j -0.00068086-0.00468582j -0.00133879+0.00132173j 0.00338568+0.00438473j 0.00248331+0.0020368j 0.00642291+0.00192938j 0.00170307+0.00327321j -0.00201187+0.00245667j 0.00360647-0.00416922j 0.00348636+0.00368026j 0.00730286+0.00446051j 0.00418344+0.000108824j -0.00484296+0.00149623j 0.00050349-0.00717359j 0.0011537+0.0029452j -0.00553858+0.00022457j -0.00460349-0.00531048j 0.0199189+0.00708662j -0.010164+0.0128448j -0.00778842-0.0165398j 0.00273177+0.00808854j 0.00634264-0.00145219j 0.00460892+0.00773241j 0.001454-0.00692021j -0.00426024+0.0199085j 0.0121442+0.000319447j 0.000297076-0.000521085j -0.00323954+0.00437186j 0.0016119-0.00609406j -0.0121896-0.00155557j -0.00690756+0.0118257j -0.00475756-0.00171455j -0.00523864-0.00544303j 0.000996054+0.00739076j 0.00577798-0.00604938j 0.000606633+0.00160236j -0.00641741+0.00362906j 0.00497263-0.00869305j 0.00360399+0.000121418j 0.00829038+0.0039785j -0.00990705+0.00532249j 0.00544432+0.00265825j -4.91967e-05-0.00313687j -0.000180818+0.00213748j 0.00068749+7.95728e-05j -0.00469258+0.00863161j 0.00102853-0.00484173j -0.000642302-0.00209383j 0.00301435+0.00389666j 0.00884548-0.00569437j -0.00634885+0.00384049j 0.00347737+0.00403612j 0.00538902-0.00205789j -0.00308276-0.00124024j 0.00416748-0.00525083j 0.00695634-0.000154559j -0.000137464+1.06301e-05j 0.00177501+0.00419079j 0.00752111+0.00121838j 0.0061047-0.0063925j 0.00419101-0.00694117j 0.00216187-0.00466024j -0.0025113-0.00377976j -0.00536478+0.00759934j -0.00100627-0.00307156j -1.43346e-05+0.00741078j -0.0102874+0.0069291j 0.0124503+0.0056499j 0.0112803-0.0087072j -0.0135147+0.015223j -0.00804305+5.05434e-05j -0.0060259-0.00580193j 0.000452234+0.00116942j 0.0143037+0.00220587j -0.00317671-0.016088j -0.0550982+0.0538925j 0.0686409+0.0194656j -0.018466+0.00571655j 0.0176326-0.032906j -0.0491391-0.00621623j 0.000220205-0.0091545j -0.0384518-0.0224017j 0.0276121+0.0903968j -0.0257833-0.0289855j 0.00878642+0.0558151j 0.0444818+0.0768337j 0.0927961-0.0597298j 
0.0107369-0.00787237j 0.00674545-0.0127155j 0.00542431-0.0104828j 0.00218386-0.00413894j -0.00107039+0.00720892j 0.00378397+0.00527512j 0.0062388-0.00281229j -0.01639-0.0038265j 0.00565599+0.00265989j -0.00812599-0.00153137j -0.0101334-0.00166609j 0.00663682+0.000225357j 0.00558307+0.000235079j -0.00408081-0.000290602j -0.00547562-0.00038506j 0.00891284+0.000993107j -0.00482106-0.00112201j -0.00585788-0.000765818j 0.00458005+0.00145545j -0.0014408+0.00976704j 0.000179429+0.00535713j -0.0047047-0.00518233j -0.00461142-0.00275327j 0.00363701-0.00135415j -0.00023698+0.00158801j 0.00482698-0.000613805j -0.00276364-0.00261739j -0.00121984-0.00118111j -0.00087852-0.00588765j -0.000733918+0.000338032j -0.00375651-0.000160062j -0.0035454-0.000192885j 0.00388818+0.00437737j -6.40555e-05+0.00433631j 0.000728903-0.000597824j 0.00355378-0.000810331j -0.00105402+0.000133104j 0.00341072+0.00714759j 0.00375509+0.00132501j 0.00036234-0.00240248j 0.0100549+8.89977e-05j 0.000607512+0.00560884j -0.00818436-0.000608816j -0.000728534-0.0153408j -0.011803+0.0119854j -0.0217954-0.0144125j 0.00526186+0.007274j 0.00312825+0.0105787j 0.00462408+0.00725337j -0.00749282+0.00075464j 0.0068224-0.0125155j -0.00669194-0.00350893j -0.00288461+0.0167341j 0.00812707+0.00398635j -0.00573527+0.0108938j -0.00823605+0.00458543j 0.00196087-0.00273597j -0.0126954-0.00497474j 0.00672121-0.0133205j -0.000453683-0.00596553j -0.00543436+0.00231989j -0.00642468-0.00118954j 0.00665856-0.0112151j 0.00466252-0.00561927j 0.00619626+0.00647464j 0.00471996+0.00211959j -0.00565869+0.0048852j -0.000822255-0.00630272j -0.0116661+0.00610155j 0.000181688+0.00180788j 0.00302501-0.00440195j -0.00172455+0.00610343j -0.00106631-0.000140864j 0.00199799+0.0080476j -0.0020984-0.00078437j -0.0096503+0.00185383j -0.00010835+0.0019533j -0.00230836-0.004967j -0.00131842+0.00221235j -0.00433489+0.00601798j 0.00144103-5.92257e-05j 0.00183608+0.00070718j -0.0034358+0.00776465j -0.00582199-0.00367552j -0.00559558+0.00295932j 0.00180644+0.00105807j -0.000734999+0.00648788j 0.00538855-0.000187178j 0.00486943-0.000318383j 0.00441946-0.00586876j -0.0022734-0.000404615j 0.00123322-0.00171031j -0.00488514+0.0038648j -0.00271887-0.00967483j -0.0124618+0.00840925j 0.000880287+0.00954106j -0.015115-0.000732244j 0.00102766+0.00474455j -0.0021636-0.00261155j -0.00810464+0.00046663j -0.0127201+0.0146927j 0.0155933-0.0117459j -0.0631915-0.0200779j -0.0584601+0.0569195j -0.011623-0.00121956j 0.0497121+0.00693622j 0.00896785-0.0274918j 0.0264246+0.00871096j -0.02501-0.0751084j -0.0406601-0.0304978j -0.0113162-0.0740751j -0.0195632-0.020944j 0.0924415-0.0569699j -0.0442051-0.0769483j 
-0.0112073+0.017291j -0.00467922+0.00232144j -0.00666698+0.00220803j -6.82875e-05-0.000114539j 0.00625631-0.00169927j 0.000838481+0.00922804j 0.00585538-0.00295552j 0.00627631+0.000948423j -0.0097849-0.00152713j -0.00203377-0.00160815j -0.0087067-0.00136595j -0.00473483+0.000246667j -0.000236771-4.03687e-05j -0.00045012+0.00209146j -0.00161884-0.0005298j 0.00453352+0.000326464j -0.0227372-0.00196673j -0.00112434+0.00158969j -0.00130029+0.00364981j -0.00873114-0.00900384j 0.000181065-0.00388729j 0.00957699-0.00197338j 0.00892593-0.000208968j 0.00192964+0.000728334j 0.00379687-0.00385019j -0.00181437-0.0027057j 0.00451782-0.00105309j -0.00372197-0.00306482j 0.00609681-0.00352135j 0.00294705+0.0040006j -6.19744e-05-0.00432493j -0.00447656+0.00365496j 0.00278423+0.00289151j 0.00814807+0.00319183j -0.00161575-0.00241832j 0.00177516+0.00857648j 0.000342581-0.000239975j -0.00621806-0.00570616j 0.00101546+0.00141999j -0.0134127-0.000969958j -0.00564577-0.00106619j 0.000563154-0.000336722j -0.00514448-0.00956047j 0.0158535+0.0021382j -0.0398515+0.00353601j 0.000825729-0.0207984j 0.0148145+0.0362903j -0.00323202-0.00211549j -0.00619994-0.00289008j 0.00446628-0.0107873j 0.000639492+0.0150645j 0.00446132+0.0018778j -0.00203563-0.0128403j -0.00469253+0.00178075j 0.00156999-0.0113176j 0.0127156-0.010083j -0.000689531+0.00704845j 0.00808137+0.00377143j -0.00561088+0.0117083j 0.00143185-0.00293484j -0.00361451+0.00690519j 0.0156869+0.000978125j -0.0093968+0.021258j -0.00427814+0.00665303j 0.00097723-0.00760082j -0.00242032-0.00218678j 0.0134364-0.00647059j -0.00506588+0.00625105j 0.0198778-0.0120255j 0.000952861-0.00612809j -0.00346448+0.00506318j -0.011799+0.00713758j -0.00620436+0.00883672j -0.00100354-0.00817518j 0.00101816-0.000646599j 0.00241041-0.0062726j 0.011563-0.0103923j -0.00502892+0.0132628j -0.00125791+0.00281343j 0.0166179-0.0225664j -0.000911346-0.0103052j 0.0136487-0.0112461j 0.0114439-0.00640071j -6.66724e-05-0.00281009j 0.0117905+0.000195202j 0.000484741+0.00525631j 0.000926185-0.013691j -0.0259132-0.000865026j 0.00702172-0.00213598j -0.00895773+0.0063673j -0.00467882-0.00294067j -0.0138556+0.0082746j 0.00779479-0.00417647j -0.043859+0.0292598j 0.073276-0.0194933j 0.0326737-0.038868j -0.022007+0.035771j -0.0187293-0.000571112j -0.00111997+0.00691208j 0.0233425-0.0089003j 0.020603+0.00863338j 0.0303698+0.0439353j 0.0194823+0.0180329j -0.0185279-0.0325056j -0.0272291-0.0284535j 0.0113577+0.00431078j -0.0722972-0.0789648j -0.0320511-0.0730278j -0.0290846-0.0634577j 0.0613728+0.0137498j 0.0162077+0.0376037j -0.0807598+0.0886512j 0.0075022-0.00636826j 0.036688-0.0242181j 
-0.00484349+0.00811509j 0.00121792-0.00755112j -0.00494613+0.00715906j 0.00288364-0.00683548j 0.00592504-0.00982073j 0.00694739-0.0113033j 0.00873722-0.0177417j -0.0162883-0.00173644j -0.00960691-0.0096012j 0.00702404+0.00648426j 0.00759546+0.00602057j -0.00260795-0.00379056j 0.00173144-0.00206551j -0.0160401-0.00144485j 0.00525414+0.00358063j -0.00803502-0.00556726j 0.0129325+0.00150639j -0.0267926-0.00535964j 0.0052406+0.00830821j -0.00654504+0.00285962j 0.00136963+0.00466726j -0.00730415+0.00276322j 0.00168143-0.00209125j 0.00964212+0.000632552j -0.00155333+0.00518287j 0.00135621-0.00451985j -0.0055824-0.00486548j 0.00222652-0.0051004j -0.00184173+0.00227704j -0.000362206-0.00304411j -0.0069619-0.0029211j -0.00532298-0.000420281j -0.00530777-0.00263106j -0.00124376-0.00137401j 0.00193783-0.00382376j -0.00127348+0.00158534j -0.00545475-0.00436653j -0.0108309+0.0007712j -9.28089e-05-0.00256693j 0.0152878-0.00425541j 0.00163625+0.010778j -0.00207701+0.00594554j 0.018387+0.0192599j 0.0163328-0.00264857j 0.00732703+0.0191057j -0.0446407+4.33313e-05j 0.000187283-0.00696663j 0.0056566+0.0399034j -0.00589324+0.012629j -0.00627289-0.00304455j -0.000456443+0.0170813j -0.00551911-0.0192346j -0.0074246+0.00685506j -0.00726515-0.00638348j 0.00929506-0.0208381j 0.00240687-0.0055747j 0.0168271+0.00212037j 0.00536282-0.00934995j -0.00522861+0.0135755j -0.00231903+0.00315527j -0.002125+0.00789981j 0.0160998-0.00324461j -0.0052887+0.0187614j -0.00101799-0.00291649j 0.000311949-0.00192724j -0.00512116-0.00219527j 0.00399322-0.0056052j 0.00367264+0.0044864j 0.0125652-0.0143418j -0.000298211+0.00419929j 0.00398891-0.0015329j -0.00322085+0.0120641j 0.00112924-0.00302813j -0.00126236+0.00098528j 0.00422433+0.00484608j -0.000860287+0.00206379j -0.00673965+0.000163482j 0.0105134+0.00198666j -0.00330303-0.00140913j -0.00580248-0.0113915j -0.00607017-0.00591876j 0.00613869-0.00188603j 0.00517855-0.00664569j -0.00882968+0.00114751j 0.0116298-0.0081027j -0.000855375+0.00369857j -0.00902887+0.00485137j -0.0309445+0.0263507j 0.00377985-0.00392587j -0.00017197+0.00956543j -0.00244093-0.00749782j -0.0173524+0.0156313j 0.00505567-0.00939339j 0.00722849+0.0229807j 0.00999466-0.0348508j -0.0400337+0.00776234j 0.0717095-0.0216101j 0.0106383-0.000333154j 0.0215465-0.00381425j 0.0321501-0.00858768j 0.0435312+0.0141202j 0.0310867+0.0374779j -0.00659978-0.0557825j 0.00294702+0.0030951j 0.015351+0.0409546j -0.0305377-0.0481147j -0.00952655+0.0482458j -0.0398018-0.0656327j 0.0697781+0.0101877j 0.00925423+0.0431686j -0.0567087+0.0542308j -0.0111365-0.0452196j -0.0347104+0.0136324j 0.0106358+0.000979475j 
0.000161938-0.00281576j -0.000942464+0.00305684j -0.00387246+0.0122695j 0.0040218-0.00692535j 0.00315663-0.00975106j -0.000188755-0.00393675j -0.0107613+0.0287709j -0.0108507-0.0085491j 0.00090528-0.00994621j 0.0127482+0.00587942j 0.0136259-0.00082181j 0.00330998-0.000762349j 0.00458143+0.00224214j -0.0165163-0.00764576j 0.00344176-0.00160201j 0.00182887+0.00515479j -0.00793342-0.0128558j 0.0454387+0.00829346j -0.00296501-0.000387295j -0.00552338+0.0042388j -0.00748469+0.00219641j -0.00625118-0.000508246j -0.00946117-0.000618948j 0.00597411-0.00149068j 0.00108786+0.00784957j 0.00563142-0.00124915j 0.000460587-0.00479199j -0.00364647+0.0009605j 0.00118244-0.000506609j -0.00541327-0.00293258j -0.00660928-0.00163411j -0.00482889-0.005953j -0.00124101-0.00122838j -0.00833006+0.00310595j -0.00293671+0.00251135j 0.00623176-0.00839162j -0.00259077-0.000694368j -0.00342856+0.00921781j 0.0130542-0.00116864j 0.0106955-0.00789733j 0.0413709+0.00923657j -0.00593849+0.0169015j -0.00965824+0.0116276j -0.0100114-0.0329319j -0.00343487-0.0213498j -0.00722788-0.00405398j 0.00462945+0.00492048j 0.000620783-0.0104244j 0.000336557+0.0131367j -0.00623513+0.0082763j -0.00055257+0.0122532j -0.0109013-0.00680636j 0.00167718+0.0123359j -0.00624956-0.0067649j 0.0033302-0.0207394j -0.00272693-0.00583726j 0.00633566+0.000429667j -0.0025648-0.00249047j -0.00730407+0.0120585j -0.00864028-0.00211802j -0.00347714+0.0132168j 0.0174291-0.012232j 0.000400122+0.00856776j -0.0047336-0.00390908j 0.00442776-0.00558442j 0.000469224-0.00373221j 0.00831262-0.00590298j -0.00169462+0.00386624j 0.00570695-0.0132867j 0.00574757+0.00435549j 0.00882083-0.00827229j -0.0135536+0.022616j -0.00107027+0.00223639j 0.000114641+0.00876656j 0.00201345+0.00659643j -0.00868879+0.0104246j -0.00422734+1.24948e-05j 0.00654544+0.000747645j -0.00337428+0.00222769j -0.0108745-0.00618529j -0.00542899-0.00585707j 0.0129263-0.000682504j 0.0135004-0.00544399j -0.0148871-0.000785065j 0.0154262-0.0080337j 0.00522212+0.00369958j 0.00423358+0.00775034j -0.0414966+0.0353277j 0.0235237-0.0160676j 0.00972114+0.007974j -0.0271197+0.00861484j -0.058284+0.0357213j 0.000135217-0.0110073j -0.016732+0.00886653j -0.0266155-0.0279349j 0.0241488+0.0141606j -0.025959+0.00122882j -0.00517217+0.0130851j -0.0140041-0.0350614j 0.0113669+0.00253925j 0.0573819+0.0954267j 0.0382615-0.011797j 0.0198313+0.00994233j -0.0388593-0.0226747j 0.0164749-0.00753202j -0.0287278+0.0434199j -0.0525771-0.0438593j 0.0378906-0.0585188j -0.00505241-0.00661002j 0.0202749-0.0158928j 0.0144795+0.0067979j -0.042594+0.0234258j -0.0074744-0.017426j -0.00679038-0.0164901j 
0.00548358-0.00308101j -0.00390504+0.00947417j 0.0010908-0.000797153j -2.11193e-05-0.00137264j -0.00141994+0.00576192j -0.000171849+0.0090457j 0.00384358-0.0120951j 0.00580229+0.000935816j -0.00442436+0.00885553j 0.00769203-0.00551926j 0.0122705+0.0029434j 0.0138494+0.00953626j 0.0102264+0.00772925j -0.0205573-0.0117289j 0.00895958+0.000890695j 0.0127423+0.00092498j -0.0354595+0.00117079j -0.0153488-0.0113735j -0.00230837-0.00290351j -0.00984173-0.00234155j -0.00207416-0.00646469j 0.00924343+0.00446107j -0.00392692-0.00178515j -0.00495035+0.00261039j -0.00638224+0.0098075j -0.0115914+0.0172748j 0.000148038+0.0107453j -0.00716+0.00668101j 0.0046954+0.0101191j -0.0121224-0.00567675j 0.0103096+0.00515073j 0.015841-0.00518052j -0.00474985+0.000211094j -0.0168884+0.000898715j -0.0134125+0.0108421j 0.0205013-0.00996532j 0.0105257+0.00986375j 0.0150742+0.0258588j 0.000772263+0.0130221j 0.0292799-0.00374512j 0.00712621+0.029967j -0.0113681-0.00351296j 0.0119792+0.0150513j 0.0014031+0.00538875j 0.0356298-0.0189409j -0.0117856-0.00945931j -0.0138225-0.0301092j 0.0059213+0.0245335j 0.000547369-0.00289589j 0.00575993+0.0147362j -0.00705832+0.00415249j 0.00111144+8.26361e-05j 0.0103894-0.00620272j -0.00386621-0.00991951j 0.00154536+0.00437376j 0.00439057+0.00141342j -0.00462804-0.00266817j 0.00727937+0.00398734j -0.00489601+0.00733718j -0.00677313+0.00862101j 0.00536635-0.00110133j -0.00170832-0.00712953j -0.00244745-0.00525817j -0.0118712+0.00307786j -0.00293212-0.00312257j 0.00316625-0.00624368j -0.00301252+0.00394257j -0.00953882+0.0104178j 0.00301755+0.00288761j 0.00333486-0.00292523j 0.00277503+0.000119673j 0.00460461+0.00264867j -4.64096e-06-0.00609822j 0.0110065-0.0132691j 0.00358361-0.0032271j 0.0157701+0.00212573j 0.00101436+0.00175708j 0.000482378-0.00258183j 0.0051443-0.00244896j 0.0155197+0.00654906j 0.00332269-0.00312575j 0.00899919-0.0101836j 0.0207013-0.0224388j 0.00790605+0.00464144j 0.0138799-0.0126849j 0.0116569-0.0135227j 0.0692239-0.0329653j 0.0261489-0.00345362j -0.00106875-0.0357294j 0.0223837-0.0219196j -0.0208847+0.0303409j -0.0126259+0.0184007j 0.00919216+0.0126626j 0.00992496+0.00712225j -0.0053138+0.0073969j -0.0105909-0.0173935j 0.0128279+0.00956723j -0.0433442-0.0556556j -0.0662301-0.0687864j 0.0220606+0.0137433j 0.00482335-0.00701465j -0.0150317-0.0341595j -0.0111434-0.00294973j -0.0255664+0.00233342j -0.0564366+0.069551j -0.0451191-0.00112625j -0.0145544-0.0520264j 0.0116236-0.00592816j -0.00882425+0.0128587j -0.00458211-0.0106798j 0.00341328-0.00577128j -0.00941754-0.00233515j 0.00400404+0.015267j -0.00772738-0.0158618j 
-0.00827719+0.00808059j 0.00120442-0.00968931j 0.00104018-0.00514845j -0.00939963+0.0172558j -0.0096023+0.0190701j 0.00453409-0.0225886j -0.00405242+0.00220326j -0.00787639+0.00524277j -0.00700875-0.000830676j 0.000557553+0.001362j -0.00802526+0.00387346j 0.00426995-0.00133867j -0.00424983-0.00357744j 0.00677451+0.00508285j -0.00528096+0.00434049j 0.0319234+0.000441469j 0.0254501+0.0083178j -0.00439979+0.00476199j 0.0139803+0.00584749j -0.00299359-0.00236736j 0.0108212-0.00060994j 0.00667565+0.0149508j 0.00708028-0.00350403j 0.00680359+0.0054263j -0.0023199+0.00307242j -0.0111512+0.00487404j -0.00845978+0.00696493j 0.000688995-0.00717378j 0.00846158+0.0113777j -0.0036769-0.00454262j 0.00252591+0.00521487j 0.00355933-0.00173085j -0.00607318+0.0049784j -0.005185-0.00269471j 0.00157775-0.00758237j 0.00141152+0.00333124j -0.00122884-0.00279764j -0.00529901+0.00484807j -0.031048+0.0048787j -0.000865769-0.018716j 0.0345336-0.00129439j -0.0103134-0.0255669j -0.00752417-0.00204717j -0.0232157-0.0233587j 0.00963692-0.00240511j 0.0383661-0.016348j 0.000926211-0.0298581j -0.00941502-0.0465649j -0.00736556-0.00576166j -0.00345543-0.00205376j -0.0075067-0.000574858j 0.00666904-0.0182131j -0.00827345-0.00613316j -0.00352917-0.00537014j 0.0119978-0.00684116j 0.00278694-0.000735066j 0.0107085-0.000967769j 0.0113108-0.00908314j -0.00138299+0.00954061j 0.00540623+0.0126305j 0.00107368-0.000418988j 0.00189121+0.00405287j -0.0129231+0.0228683j -0.00539674+0.0100601j -0.00168799-0.00316884j -0.00543965-0.00491297j -0.000452141+0.00175899j 0.0045269+0.0143111j 0.0256361-0.0205555j -0.00590157+0.00501867j -0.00151831-0.000621432j -0.00294576+0.00198235j -0.00565551-0.00156748j 0.00225833-0.020294j 0.00317451-0.00576964j 0.0180299-0.0119884j 0.00111614-0.0082778j 0.0013951+0.00348524j -0.00253277-0.0037966j 0.0298149-0.0312753j 0.00115282-0.0152141j 0.0137693-0.0143804j 0.00608374-0.0176378j 0.00283702+0.000462478j 0.0159624-0.00708089j -0.0069004-0.00453909j 0.00916162-0.0291434j -0.0377834+0.00400561j -0.0285246-0.00452835j -0.0125825+0.00257145j 0.0155982-0.0195746j 0.0428287+0.00861036j -0.00784471+0.0061387j 0.0292382+0.00262022j 0.027743-0.00607885j -0.00597413-0.0156657j -0.0111802-0.0223912j -0.0486656-0.0373818j 0.00479043+0.0559947j 0.0505455+0.0462335j 0.00985271-0.0208148j 0.0389939-0.0111168j 0.012462+0.0012346j 0.000764778-0.022765j -0.0323604-0.00282902j 0.0184781-0.0448881j 0.00836926-0.0337683j -0.0230457-0.0263953j -0.00771814-0.0188043j 0.016741-0.0191849j -0.00274187+0.00368979j -0.0258924+0.024298j 0.00583464+0.00665279j 0.000528253+0.00613254j 
-0.00318817+0.0111656j 0.00511802-0.015183j 0.00255869-0.00489272j 0.00694128-0.0226661j -0.00202438+0.00583545j -0.00627651+0.0017044j -0.000918528-0.00207054j 0.00760753+0.005458j -0.00148759+0.0105669j -0.0210651-0.0113043j -0.00771698-0.0036878j -0.00231288+0.00238992j 0.0071654+0.00197186j -0.0204304+0.00292951j -0.0120039-0.00311947j -0.0045729-0.00702425j 0.0189193-0.00025849j 0.00268259+0.00179198j 0.00724928+0.00620627j 0.00297509-0.00381927j 0.00834176-0.00933326j 0.00919536-0.00938716j 0.014166-0.000354336j 0.000519158-0.00328489j 0.00638623-0.000888512j -0.00543639-0.0046022j 0.00907584+0.00143206j -0.00749662-0.00493889j -0.00220149-0.00317512j 0.00333206+0.00467147j 0.0031933-0.00536929j -0.00376444+0.0131751j 0.00642184+0.00342992j 0.0206009+0.00054285j -0.00587566-0.00368413j 0.00741611+0.0254076j 0.00178424+0.00694888j -0.0247889-0.00293391j 0.0275602-0.000682514j 0.0296615-0.00914101j -0.0185671+0.0356989j 0.0064957+0.0295024j 0.0188722+0.00884965j 0.0193803+0.0231208j 0.000328239-0.00123691j -0.00411959+0.00546039j -0.0122079+0.00067239j 0.00316479+0.0173571j -0.00417635-0.00217928j 0.00741753-0.013569j 0.00268385+0.00174713j 0.00529157+0.0051008j -0.00242415-0.0129818j 0.0078787+0.000281565j 0.00303929+0.0191752j 0.0110667-0.00344438j -0.00334597+0.000422378j 0.00206925+0.00611275j -0.00350143-0.00586101j 0.0110368-0.00306827j 0.00141614-0.00394145j -0.00605704+0.0139737j -0.0061214+0.00900905j 0.00365955-0.00256671j -0.00229619+0.00322545j 0.00267941+0.00271387j 0.000905175+0.00345372j -0.0104988+0.00127408j 0.0079923+0.010682j -0.00647143-0.0101801j -0.00812846+0.0173652j 0.0119598-0.0166415j -0.00688041+0.00628277j 0.00384869-0.011727j -0.00118063-0.00676816j 0.00430614-0.0139274j 0.0174631-0.0129039j -0.0151527+0.016226j 0.000355837+0.00446363j 0.0341488-0.0230098j 0.0100553-0.00645684j -0.00064274-0.0218465j 0.00449309+0.00738199j -0.00132136+0.00188097j -0.00691813+0.0114022j 0.0114637+0.00127592j -0.0121722-0.00493738j 0.0408489-0.0429268j 0.0136196-0.00270065j 0.00936992-0.0094776j -0.0339105-0.00967952j 0.0172017-0.0126356j 0.00915229-0.00516161j 0.0384533+0.0394798j 0.0547742+0.0300263j 0.00761645+0.00298915j -0.0263231+0.0270493j -0.0194743+0.0128277j -0.0206449-0.0362425j -0.0280983+0.0220861j -0.0160986-0.063589j -0.0396652-0.0227978j 0.00749807+0.00946994j -0.0149122+0.00488244j -0.0382601+0.00599599j -0.00394418+0.0256269j 0.00101104-0.0451624j -0.00478813+0.0155841j -0.0321975+0.00418889j 0.00114168-0.0191995j 0.0327242+0.00469192j -0.00112185+0.0214069j 0.0016944-0.00320346j -0.00498291+0.00258478j 
-0.00165776+0.00132416j 0.00164278-0.000447379j 0.00436916-0.00686053j -0.0086955+0.0135422j 0.00658147-0.0252666j -0.00350073-0.0040529j -0.00242462+0.0361082j -0.000946753+0.00185186j -0.00377518-0.00329694j -0.0173317-0.000794241j -0.0157301-0.00337543j -0.00591598-0.00184953j 0.00290672-0.0001502j -0.0250293-0.000602182j 0.0424828+0.0128521j 5.03032e-06+0.00202921j -0.0314411-0.0050215j -0.0441425+0.00701783j -0.00397358-0.00268789j -0.0116554-0.00336129j -0.000947646+0.00114149j 0.000128398-0.00804523j 0.00257519+0.00116173j -0.00391201-0.000368844j -0.00376816-0.00796948j -0.000467565+0.00348662j -2.83981e-05+0.000206212j -0.00181345+0.010303j -0.00245219-0.00877413j 0.0032425+0.00845j 0.00620361-0.0062449j 0.000194661+0.0148388j 0.00532204-0.00524046j 0.0191117+0.0133179j 0.0216829-0.00493847j 0.0200735-0.000861171j 0.00465906-0.0177859j 0.0131906+0.00515843j -0.0392841-0.00101823j 1.31159e-05+0.0046392j -0.00243373-0.00165223j -0.0046194-0.0443549j -0.00670491+0.0123363j -0.00293532-0.00378969j -0.00260765-0.00136305j 0.00329072-0.00627733j 0.00189538+0.00186874j 0.0040626-0.00449948j -0.000749005-0.00212829j 0.0037289-0.00676851j 0.00608472-0.0044006j 0.00180456+0.00523995j -0.000687218-0.00348364j 0.00417562+0.0125809j -0.00858856+0.0179579j 0.00168181+0.00532426j -0.00407729-0.000802006j -0.00647948+0.000833335j 0.00769932-0.0134317j 0.00501016-0.00210453j -0.0047915-0.00546324j -0.0148757+0.00620527j 0.00470157-0.0173835j 0.00797316-0.00517259j 0.00152618+0.00867678j 0.00491015+0.00407572j -0.00824295+0.00626313j -0.00221934-0.00927964j -0.015174+0.0161692j -0.00315494-0.00336114j -0.00101491-0.00101216j 0.00518412-0.00500045j 0.0011736-0.0148399j -0.00323683+0.00267563j -0.00819128-0.0010501j -0.0112634-0.000716065j -0.0031771+0.00716394j -0.00526577-0.0101952j -0.00556036-0.00658728j 0.0155328+0.002623j 0.00653358+0.00888824j -0.0233928-0.00275092j -0.0507865+0.0246028j -0.00610285-0.0120162j -0.0255483+0.0162579j 0.00244734-0.00907362j 0.0287851-0.0156273j -0.00664897+0.00200361j 0.0159811+0.0356732j -0.0104059-0.0283657j -0.00701664-0.0115812j 0.013877+0.039928j 0.035166+0.0313396j -0.0320873-0.0222298j -0.0151408-0.0212969j -0.0167515+0.0161349j -0.0173745+0.0283035j 0.0369008-0.00779602j -0.0117268-0.00746746j -0.00166348-0.0277751j -0.0173225-0.00479766j -0.0105045+0.00931094j 0.00327214+0.00494904j 0.00634915-0.00348223j 0.00716864-0.0150393j -0.00291062+0.00908683j -0.00308401+0.00518559j 0.00142497+0.0210111j -0.003479+0.0103962j 0.000370969+0.00529359j 0.00694584-0.00652035j 0.00493234+0.00246885j -0.00374547+0.000684245j 0.000451916+0.00727659j 
