-1.01458-0.218741j 1.41385-0.492211j -0.247485+1.37508j -0.820731+0.173925j 0.775951-0.646016j 0.35796-1.18747j 0.937601+1.60507j -0.569141-0.455984j 1.37997-0.396042j -0.336241-0.171034j 0.646115-0.253194j 0.683716-0.476146j 0.347445+0.383015j 0.439646+0.568205j 0.039456-1.48567j -0.244271-0.668325j -0.544276-0.14595j 1.15267+0.859205j -1.55137+0.218795j -0.436423-0.00246129j -0.580475+0.140252j -0.872209+1.5579j -0.0797996+0.914398j -1.00936-0.749087j 0.0353756+0.191145j -0.463739-0.234612j 0.3465+0.204397j -0.390254+0.161037j -0.225087+0.469356j 0.451917-0.637722j -0.622933+0.456882j -0.278273+0.260396j -0.294629-0.542887j 0.545946+0.764102j 0.0533356+0.238029j -0.616798-0.776696j -0.121761+0.776836j -0.808189-0.597247j -0.524422+0.0679877j 0.233758+0.333711j 0.11905-0.0581517j -0.967938+0.239953j 0.657544-0.462923j 0.935378+0.553221j 1.00925-0.866568j 0.000526443-0.33477j 0.616587-0.751581j 0.24895-0.0821023j 0.0165349-0.813394j -0.594542+0.360483j 0.331247+0.485947j -0.234013+1.31967j 1.10465+0.975269j 0.289604+0.521414j -0.304859-0.64574j -0.232889+0.0477204j 1.62327-0.212146j -0.523639+0.539057j 0.111332+1.04277j -0.0151962-0.0789653j -0.197416+0.196833j -0.193215+0.00939634j 0.359642+0.356711j 0.00673534-0.063991j -0.429991-0.3536j 0.172632+0.470184j 0.387028-0.205728j 0.115217+0.0842989j -0.0366178+0.182555j 0.485992-0.448632j -0.553923+0.207085j -0.317312+0.0300099j -0.305194+0.103562j -0.634943+0.648606j 0.0723789+0.0350165j 0.512558-0.346319j 0.199259+0.319848j -0.297013-0.889864j -0.198978-0.0625235j 0.163117-0.151992j -0.0942038+0.291856j 0.0167721+0.176991j 0.129256+0.224233j 0.327678+0.349178j 0.389275+0.752327j 0.584367-0.0544431j 0.423011+0.810563j -0.358981-0.0455833j 0.52176+0.166753j 0.650205+0.543946j -0.087031-0.0956194j 0.406669-0.131485j 0.615933+0.429097j -0.375399+0.116321j -0.174453-0.272906j 0.717582-0.334286j 0.392725-0.0427282j 0.740881-0.147233j 0.729578-0.292008j 0.0250023-0.0223274j 0.486066+0.895541j -0.34963+0.351685j -0.347916+0.249587j 0.0166859-0.286545j -0.793792+0.958911j 0.0916485-0.0981973j -0.0780484+0.335968j 0.409223-0.84306j -0.251494+0.179281j -0.311793+0.689781j 0.518613+0.137945j 0.0744796-0.0843161j 0.29186+0.457842j 0.158575+1.19605j 0.391261-0.18661j 0.348836+0.219865j 0.665466-0.926856j -0.353006-0.276543j -0.0190715+0.18189j -0.504234-0.420721j -1.0793-0.74376j 0.291076+0.194907j 0.855382+0.12856j -0.130999+0.886992j -0.674955-0.214782j 0.347816-0.491599j 0.754224-0.278264j 0.00926012+0.284197j 1.18833+0.331901j -0.541104+0.57923j 1.24167-0.448093j 0.705715+0.807623j -0.070904+0.342348j -0.154875-1.708j 0.33281-0.541898j -1.0799+0.0560882j 
-0.91134+1.41666j -0.23632-1.50724j 1.3155+0.527413j -0.0750062-0.0178677j -0.871736-0.676077j 0.0773995-0.419289j 1.38353-1.02491j -0.294092-0.301388j -0.413791-1.11941j -0.111288-0.51098j -0.475101+0.0827544j 0.736797-0.131484j -0.32004-0.504046j -0.428375-0.0191675j -0.328098-0.091767j -0.181898-0.710651j 0.0400377-0.140035j 0.405864-1.17039j -0.115876-0.192426j -0.462433+0.0277168j 0.218118+0.426065j 1.32459+0.317761j -0.267915+0.180995j -0.253076+0.769614j -0.306605+0.289711j 0.0957214-0.406277j 0.463883+0.527413j 0.476299-0.060243j -0.272732-0.222696j 0.952803-0.259358j -0.109978-0.103581j -0.403701+0.38043j 0.239578+0.711951j -0.115837+0.384635j 0.136087+0.358848j 0.411849+0.300003j -0.00368229+0.326173j -0.275119-0.809633j 0.268837-0.248499j 0.446496+0.461009j -0.465673+0.267466j -0.115004-0.22557j -0.152969+0.477747j 0.624813-0.414239j 0.143589+0.600293j 0.197434+0.186964j 0.632444-0.318714j 0.276137-0.225537j 0.37711+0.0981108j 0.137103+0.471312j -0.6049-0.00531541j 0.683114+0.35208j -0.645736+0.523967j 0.258673+0.257551j -0.495067+0.164112j 0.020944-0.347357j 0.0707207-0.790098j -0.426615-0.561566j 0.45311-0.0570261j -0.00507007-0.23103j -0.548133+0.12165j -0.502099+0.0490016j -0.26483+0.217795j 0.0786875-0.211174j 0.0834107-0.475371j 0.238043+0.869952j -0.392398+0.257625j 0.066001+0.474896j 0.2205+0.148181j 0.299571+0.502753j -0.65603+0.0290333j -0.612819+0.114971j 0.194368-0.111449j -0.628305-0.194051j -0.0753056-0.174214j 0.55618-0.36102j -0.216994-0.65844j 0.895534+0.26467j -0.179893+0.100088j 0.389501-0.382271j 0.286849+0.326957j 0.167561+0.310575j -0.12429-0.00115642j -0.26568+0.218102j -0.166775+0.952305j -0.720474-1.14218j -0.475717+0.19212j 0.437301-0.194032j -0.324679+0.4177j 0.0134617+0.589229j 0.0180198-0.190568j -0.0251118+0.413953j 0.561185+0.400948j 0.208281-0.431894j -0.496747-0.331858j -0.372569+0.945891j 0.556733-0.219979j 0.0830344+0.434192j 0.204326+0.442778j -0.0245303+0.0145476j 1.96832-1.33187j -0.519633-0.30065j -0.148511-0.34963j 0.21407+0.391125j -0.633988-1.04231j -0.0777218+0.175205j -0.371135+0.0250604j 0.633607-0.046716j -0.224755+0.352771j -0.119242+0.429104j 0.0331167-1.35202j 0.0647035+0.0420126j -0.911143-0.0170916j -0.940186+0.145266j -0.087062-0.373642j -0.939273-0.899599j -1.68515-1.47514j 0.372573-0.427808j -0.233581-0.0357068j 0.895247-0.262502j 0.608075-1.1053j 0.436509-0.102048j -0.275507+0.620069j 1.99519+0.172029j -0.341429-1.15066j -0.343751+0.500831j -0.967869+1.18379j -0.432872-0.527011j 0.680857-1.80068j -0.573634+0.0455222j 1.25986-1.31183j -1.52485-1.97804j -0.460455-0.692411j -1.77891-0.361217j -1.29321+1.35846j 0.493239+0.933912j 
-0.995998-1.01198j 0.116798-0.714753j 0.51877+0.421844j 1.50671+0.64542j 0.374249-0.783009j -1.27001+1.82344j 0.836802+0.309792j 1.0734+1.07929j 0.14748-0.62342j 0.881349+0.597547j -0.272417-0.51709j -1.36216+1.12054j 0.464918-0.228253j 0.281991-1.07556j 0.0256584+0.929171j 0.869511+1.16643j 0.525205+0.381791j 0.24273+0.441713j 1.57582+0.16711j 0.764073-0.33966j -0.173712-0.090773j -0.286846+0.210215j 0.279377-1.09173j -0.123657-0.023575j 0.18741-0.51757j 0.291186+0.0968392j -0.988478-0.34569j -0.102688+0.163517j -0.000179943+0.147011j -0.521605+1.09153j 0.370983-0.179825j 0.26564-0.876585j -0.293232-0.273104j -0.2362-0.402276j -0.467471-0.436902j -0.12843+0.76618j -0.834855+0.207702j 0.777384+0.454825j -0.0487234+0.0948304j -0.945869-0.262138j 0.0387091-0.13673j 0.716759-0.0879016j -0.0407416-0.239432j 0.890246+1.31977j -0.595989+0.606691j -0.0477349-0.0836412j -0.544238+0.732734j -0.191875+0.467057j 0.0417157+0.556237j -1.02695+0.220825j 0.369875-0.0925552j -0.937471+1.21795j -0.922201-0.584741j -0.292894-0.167225j -0.0902056-1.16833j 0.0397338+0.39449j 1.43339+0.507673j 0.565509-0.52933j -0.188484+0.777436j 0.156494+0.29265j 0.176048-0.0526689j 0.484306-0.382804j 0.23726+0.309828j 0.369916+0.35485j 0.07979+0.10532j -0.329026-0.417988j -0.122121+0.503144j -0.339357-0.301199j -0.460793-0.0562596j 0.35564-0.542211j 0.0284618+0.0464842j 0.473431-0.534096j 0.389497+0.552342j 0.26998-0.0221394j 0.23933+0.134097j -0.17279+0.296215j -0.962388-0.0624518j 0.203174-0.249149j 0.211632-0.275888j 0.0722144+0.708271j -0.559179-0.13606j -0.0453422-0.0918825j -0.0400728-0.0728615j 0.513799+0.152028j 0.0167666-0.344423j -0.359025-0.321069j 0.626149-0.829493j -0.0104382-0.503092j -0.0387108+0.272363j -0.0445721-0.297766j -0.162693+0.221386j 0.224267-0.433192j -0.194783-0.131722j -0.29401-0.34324j 0.726136-0.100742j 0.597261+0.679168j -0.0539962+0.370869j -0.30427-0.287262j -0.237346-0.101407j 0.0206758+0.0187931j 0.475598-0.852723j 0.317063+0.417028j 0.298228+0.194035j 1.01001-0.0779655j 0.462668+0.150191j 0.151306-8.46746e-05j 0.362969+0.149567j -0.349959+0.279164j -0.0398175-0.406095j 0.0583777-0.162461j -0.20999-0.504539j 0.087234-0.013013j -0.322238+1.08319j 0.360339-0.173557j -0.441072-0.147715j -0.0261723-0.32337j -1.03683-0.394188j -0.215538+0.244394j 0.134744+0.0135319j -0.203413-0.938123j 0.223585+0.572731j -0.0695629-0.0330419j -0.679358-0.278403j 1.00993-0.197477j -0.375159+0.404247j 0.0933894-0.0478542j -0.0962921-0.0885004j -1.10131+0.154417j 0.237492-1.05845j 0.196189-0.251617j -0.169079-0.950787j 0.017293-0.877424j -0.43283-0.848349j -1.09485+0.0210297j -0.824337+0.372158j 0.223639+0.597037j 
-0.519029-1.37827j 0.574733+1.00967j -1.09463-0.0250636j 0.0324693-1.19888j -0.313324-0.170605j 1.71534+0.495704j 0.0130276-0.0636569j 0.593704-1.00052j -0.0540107+0.176137j -0.183255-0.829046j -0.878187+0.618702j 1.01183-0.158413j -0.726438-0.921682j -0.740136-0.15405j 0.626526+0.430623j -0.328264-0.762283j 0.518329-0.37383j 0.105592-0.519676j 0.584224-1.3j -0.394244+0.196571j 0.116342+0.0839704j 0.454466-0.0928157j -0.823415-0.337647j 0.177318+0.306406j 0.191193+0.46657j 0.393404-0.599006j 0.444395-0.449249j 1.00927+0.19095j -0.857355-0.245899j 0.476483-0.244838j -0.114348+0.0168427j 0.516003+0.033781j 0.167209+1.59945j 0.0330399+0.206029j 0.0625041-0.0896219j -0.0460381+0.337843j -0.516553-0.588472j -0.805738-0.692205j 0.87183-0.0714636j 0.126517-0.335853j -0.799416+0.373267j 0.0450856+0.130363j -0.981478+0.672177j -0.633915+0.765116j -0.631512+0.624659j 0.022815+0.59927j 0.200532-1.13426j -0.115732-0.020819j 0.0856351+0.54212j -0.223969-0.533547j -0.92726-0.625652j -0.842399-0.444595j -0.896036-0.47473j 0.714859-0.0290041j 0.763379-0.132511j 0.134411-0.481458j -0.293908+0.942094j 0.251681-0.544926j -0.464614-0.227366j -0.157701+0.35109j -0.0455035+0.504141j 0.510871+0.17065j -0.442604+0.180025j 0.185623+0.394529j -0.486617-0.254705j 0.710417-0.434363j -0.852427-0.456554j 0.0633877-0.160678j -0.210427-0.206579j 0.482821+0.712283j -0.154087+0.590895j 0.58282+0.0783161j 0.947004-0.329326j -0.320275+0.843984j -0.414356+0.00999363j -0.705441-0.534715j 0.61437-1.29752j 0.124899+0.458717j 0.115312-0.0617704j -0.201147+0.280414j 0.80911-0.423516j 0.216452-0.124703j 0.435842+0.409159j 0.242137+0.700734j 0.419746+0.534012j 0.345607-0.926031j -0.651081-1.66637j 0.688204+0.44682j 0.0393519-0.176231j 1.32876+0.0338372j -0.242298-0.137221j 0.365988+0.734293j 0.422166-0.732807j 0.406165-0.00919393j 0.228776+0.185347j -0.856609+0.0408686j 0.499613-0.637362j -1.22504-0.307765j 0.691001-0.797192j -0.044038-0.0105004j 1.38032+0.462252j -0.826194+0.16531j 0.756371-0.538938j 0.19116-0.135579j 1.46656-1.19837j -0.306861+0.202866j -0.556984+0.351767j -0.51978-1.51236j 0.144255-0.0795564j 0.850966+0.21316j 0.725475-0.510005j -0.086608+0.0368795j -0.304791-0.331763j 0.678681-0.218366j 0.554417+1.06825j 0.0723702-1.76929j 0.0561272-1.28319j -0.362522-0.730771j -0.0611737-0.608747j 0.0698425+0.46766j 1.41872+0.844991j 0.904714-0.36518j 0.913582-1.08121j 0.762403+1.06001j 0.999995-0.195518j 0.280379-0.520316j -2.01265-0.237848j -0.739798+0.0465127j 1.00295-0.354036j 0.608105+0.305985j 0.915409+0.700813j 0.613738-2.02695j -0.287195-1.43937j -0.415822-0.627786j -1.52155+0.316974j 0.192892+0.614895j 
-0.347343+0.20585j -0.854322+0.590161j -0.0597519-0.97419j 0.521023-1.08544j 0.447382-0.704954j 1.46312+1.12099j 0.463215+1.07082j 1.03939-0.802641j 0.657679+0.0145002j 0.0336329-0.105996j 0.733486-0.376591j 0.456577+0.299567j 0.286915+0.998499j -0.273014+0.752946j -0.613897-0.939088j 0.466768-0.370543j -0.717705-0.26057j -0.148695-0.749397j -1.49748+0.546316j -0.213443-0.367504j 0.261543+0.257098j 0.652512+0.00396109j 0.212299+0.910726j -0.0592821+0.215886j 0.293298-0.27898j -0.84758-0.0119709j -0.37332-0.104912j -0.462242+0.126007j 0.0662998+1.41847j 0.0140614-0.854949j 0.895741-0.408363j -0.165562-0.338675j -0.607793-0.975708j 1.46244+0.379157j -0.264179+0.111088j 1.13246+0.78573j -0.721918-0.867035j -0.922862+0.755852j -1.01791+0.772275j -0.231671+0.240764j -0.348532+0.461989j 0.621902-0.0606296j 0.919941-1.93302j -1.03788+0.406976j -0.444991+1.0974j -0.537071-1.15333j -0.560817-0.698913j 0.160992+0.154772j -0.0495811+0.544119j -0.0357115-0.77511j 2.26985+0.522776j -0.71354-1.01445j -0.720956-0.0455576j 0.212509-0.169899j 0.942055+0.207516j -0.281674+1.42316j -0.789471+1.01305j -0.152676-0.00969203j -0.628167-0.395226j 0.192341+0.13945j 0.18527+0.382899j 0.11702-0.312054j 0.71755+0.0251917j 0.642828-0.105766j 0.275251-0.125263j 0.543298-0.33107j 0.310247-0.0773991j -0.160649-0.110812j -0.284654+0.342249j -0.116402-1.2507j 0.202894+0.879189j 0.0403352-0.191266j 0.0352633-0.855608j -0.386075-0.897142j 0.0863097-0.00142114j -0.31945-0.368896j -0.336288+0.262493j -1.22557-0.423503j -0.187231-0.185656j 0.265857+0.145007j -0.397169+0.205409j 0.578357-0.193536j -0.891949+0.284519j 0.851597-0.438014j 0.765736-0.450539j -0.880971-0.291258j -1.70002+0.399331j -0.36621+0.431791j -0.0563086+0.088584j -0.344414+0.556165j -0.0369363+0.349498j 0.111549-1.15315j 0.241396-0.805839j -0.0768906+0.506696j 0.0642423-0.257062j 0.161088-0.966039j -0.0488062-0.914332j -0.150013+0.887973j 0.12419+0.593076j 0.0669094+0.0794592j 0.35015-1.14245j 1.0989+1.056j -0.283298-0.672752j -1.10533-0.927866j -0.579636-1.10299j 0.234617+0.268526j 1.24458+0.265853j 0.60717-0.108861j -0.0358059+0.00216587j 0.58992+0.039612j -0.360123-0.660265j -0.102622+0.0608848j 1.4274-0.287279j -0.791573-0.00634645j 0.505992+0.041361j -1.13447-0.38225j -0.942487+0.180153j -0.842101+1.49944j -0.421902+0.0306123j -0.477638+0.63942j 0.496472-1.18661j 0.299605-0.465591j 0.399721+0.978375j 0.821238-0.49909j 0.478187-0.22231j -1.08605-0.722353j -0.336068+1.0733j 0.166149+1.37375j -0.611035-0.570056j -0.630058+0.473362j 0.118999-0.45599j -1.12625-0.50878j -1.29831+0.438261j -0.387278+0.620693j 0.517712+1.16734j 0.631099-0.215205j 
-1.21321+0.675837j -0.872859+0.277956j 0.189871-0.8615j 0.243427-0.712169j -0.585076-0.171898j 0.818805+0.441324j 0.241969-0.681141j 0.370837-0.524972j -0.483825-0.176938j -0.21459+0.714238j 0.0426349+0.275717j -1.38832-0.257966j -0.309478-0.0806695j 0.315933-1.23512j 0.4308-0.437398j -0.222372+1.48237j 0.350679+0.0125551j 1.78217+0.582726j 0.146534-0.470405j 1.02208+0.250699j -0.674093+0.383442j -0.389866+1.84778j -0.281889-0.22145j -1.03684-0.243264j 0.561882-0.790336j -0.260868+0.289243j -1.39803-0.905276j 0.1244-0.403429j 0.40561+0.658654j -1.37988+0.608509j 0.0406931-0.113542j 0.46427-1.31375j 0.500846-0.0394309j 0.0330637-1.17176j -0.421839-0.522863j 0.448673-0.544478j 0.753078+0.144937j 0.364529+1.33677j 0.309316-0.0432677j -1.21113-0.532584j 0.862078+0.352162j 0.167632-0.139902j -0.616075+0.274143j -0.24995-1.52235j 0.57558-0.2872j -0.157771+0.308503j -1.35053+0.640794j -0.355503+0.587496j 0.179682-0.291054j 1.04693+0.357429j -0.204764-0.567603j 1.4735-0.605222j 0.480162+0.425582j -0.219352-1.01638j -0.692351+0.910704j 0.429732-0.0305234j -0.978119-1.33425j -0.287707+0.259416j 0.645524-0.520143j 0.368005+0.38012j 0.181115-0.175256j 0.571807-0.750938j -0.449744-0.413458j 0.611942+0.301831j -0.569819+0.258735j -0.655287-0.705307j 0.737945-0.75536j -0.435877-0.196487j -0.609044+0.211623j -0.309224+1.17877j 0.698056-0.101008j 0.477379-0.912399j -0.32121-0.0594132j 0.353665+0.39044j -0.480112+0.0534182j -0.744511+0.41993j 1.65019+1.15618j -0.341567-0.321229j 0.00013653-0.381885j 0.31983+0.718235j 0.707671-0.833402j -0.186536-0.404662j 0.48564+0.0030505j -0.186414+0.110053j -1.07871-0.36493j 0.109365-0.622957j -0.026276+0.614222j -0.792542+0.498818j 0.446452-0.587286j -0.125156-0.214621j 0.14606-0.249344j -0.0959589+1.15161j -0.934827-0.495085j -0.201544+0.750702j 0.757952-0.326331j 0.249221-1.57185j -0.955635-0.105854j -0.121999-0.00523085j -0.114158+0.0930177j -0.0166437+0.0142224j 1.07684+0.227431j -0.742583-0.76149j -0.218941+0.073594j -1.00504-0.728027j -0.300545+0.69617j -0.34584-0.252244j -0.826844-0.141047j 0.125468+0.380818j -0.0522218-0.510752j 0.53807-1.17225j 0.564124-0.340251j -0.0726715-0.193454j 1.38633-0.664601j -0.0717166+0.249526j 0.126423-0.697385j 0.176032-0.0500297j -0.13517-0.96539j -0.0139985-0.734971j 0.0921528+0.174701j -0.680448+1.21083j -0.469994-0.459498j -0.913786-0.306388j 0.192001+0.451224j 0.427256+0.734445j -0.389329-0.0486388j -0.45839-0.691511j -0.204909-0.414832j 1.62872+0.236481j 0.655709-0.460048j -0.440104+0.343475j 0.647268-0.785465j 0.603193-0.206474j 0.212678+1.16083j -0.931696-0.716007j 0.0883731-0.484321j -0.53088+0.563714j 
0.520092+0.192973j 0.352105+0.555218j -0.621705+0.0117115j -0.0688931+0.0300528j -0.942538-0.918203j -0.0394389-0.324184j 1.75407-1.08256j -0.281406-0.163691j -0.402743-1.29697j 0.550295+0.0919914j -0.108785-0.792497j -0.0236915+0.62358j 1.4176-0.127501j 1.10612-0.0987397j 0.416088+0.550406j 0.55219-0.148632j -0.0318375+0.642212j -0.464143+2.39914j 0.884074+0.617961j -0.0556348-0.27846j -0.497379-0.846439j -2.27183-0.229168j 0.426597-0.686948j 0.0427812-1.26311j -0.0457606-0.0939165j -0.339411+0.0138133j -0.194577+0.273931j 0.147337+0.380831j 0.257356+0.622834j -0.0218006-0.195722j -1.21376-0.0403467j -0.403919-0.232601j -0.654052+0.531132j 0.600697-0.237215j -0.196973+0.0426219j 0.108377-2.33174j 0.459922-0.193514j -0.588555-0.394306j 0.3877+0.545383j -0.208814+0.416553j 0.41798+0.305826j -1.2998-0.0960857j -1.08283-0.445375j -1.73972-0.440359j 1.57722-0.933662j -0.599435+0.392369j 0.310921-0.837945j 0.249165+0.182733j 0.238643-0.936268j 0.748163-0.674762j -0.0240069-1.22767j -0.320956-1.66175j 1.42073+1.07635j 0.453846+0.0340258j 0.745916+0.71616j 0.688505-0.193992j -1.32591+0.927152j -0.502857+1.00407j -0.721141-0.669437j 0.247686-0.0133645j 0.115483+0.650755j -0.273437-0.336783j 0.0301534+0.727606j 0.703123-0.393312j 0.284884+0.502216j 0.773374-0.157818j 0.0369138-0.0245836j 0.00339886+0.21382j -0.119246+0.444446j 1.51138-0.369606j 0.0400843+0.802342j -0.388117-0.0609757j 0.180656-0.421915j 0.248809-1.10039j -0.0727049+0.204356j -0.683874-0.191462j -0.214993-0.732315j -0.417381-0.950977j -0.256422-0.0716921j 0.429738-0.245391j -0.471595-0.848633j 0.536756-0.133036j -0.875628-0.44727j 0.787702+0.237144j 0.798486+0.670961j -0.60155-0.217021j -0.864635-0.215233j -0.0775823+0.0677839j -0.338714+0.117122j -0.763522+0.319777j -0.45+0.221433j 1.25988-0.492913j 0.118002-0.748522j -0.0148016+0.0565301j -0.273336-0.309683j -0.0277661-0.0998918j -0.061361-0.295436j -0.521353+0.317088j 0.0406413+0.536612j -0.0406477+0.117416j 0.123121-0.800041j -0.243304+1.83293j 0.119671-0.355878j -0.139735-0.258745j -0.139393-0.7054j 0.150054+0.494676j 0.749479+1.2185j 0.630315+0.132722j -0.0659282+0.135212j 0.267494-0.30528j -0.157549-0.295355j -0.00997914+0.0379404j 0.119166-0.0187022j -0.478651-0.0280993j -0.068611+0.313533j -0.298312-0.50059j -0.797155+0.324787j -1.75632+0.677097j -0.0388401-0.232482j 0.497522-0.29875j 0.515376-0.466231j 0.061809+0.0197102j 0.33073+0.680307j 0.411172-0.302476j 0.455402+0.198249j -0.307411-0.595617j -0.0449244+0.760172j -0.724962-0.316312j -0.438619-0.441791j -0.357041+0.299123j -0.19303+0.0229032j -0.812715-0.282692j -0.384221-0.500579j -0.107257+0.538337j -0.112157+0.749227j 0.55557-0.0953403j 
1.48351+0.41446j -1.22407-0.853812j 1.29435-0.566452j 0.668755+0.375138j 0.614651-0.552216j -0.663386+0.768749j 0.524667+0.778461j 0.44271+0.486259j 0.492389-0.302245j -0.600407-0.376452j -0.420701-0.075524j 0.589763-1.21246j -0.267657-0.714955j 0.286561-0.189548j -0.687655-0.413895j -1.23705-0.577083j 0.00635391+0.12551j 1.19375-0.737232j -0.119311+0.37095j -0.454818+0.738427j -0.0551664+0.624084j 0.911536+1.22223j 0.0858295+0.207784j -0.784185+0.519328j 0.640432+0.325618j 0.394331-0.457089j 0.132944-1.2773j -0.230917+0.592192j -1.15166-0.25095j -0.145419+0.170307j -0.657985+0.541326j 1.13701-0.423984j -0.711524-0.108049j 0.148619+0.672464j -0.138676-0.58872j -1.3244-0.688617j -0.137434-0.331521j -0.481447-1.07517j -0.171433+0.288338j -0.659567-0.803123j -0.163244-0.590504j -0.824742+0.640193j 0.0707786-0.348767j -0.865618+1.15082j -0.00110849-1.20423j -0.077945-0.0417868j 0.916074-0.806692j -0.406454+0.497342j -0.569174-0.61429j -0.415572-0.897443j 0.0404855-0.0177565j -1.25672-0.421233j 1.17408-0.31293j 0.301516+0.499757j 1.06064-0.0886278j -0.0877106-0.163757j 0.0751185+1.21095j 0.231425+0.675199j -0.632136+0.22271j 0.406591+0.141432j 0.50302+0.0803016j 0.131233-0.591923j -0.543419+0.341548j 0.430946-0.325485j -0.074647-0.599802j -0.580401-1.26535j 0.460924-0.502008j -0.153166+0.300766j -0.405139+0.257598j 0.677881+0.716979j 0.769461-0.362383j 0.468839-0.496352j 0.807721+0.421261j -1.76748+0.318442j -0.402357+0.318429j -0.86643+1.10102j 0.783602+0.628193j 0.023237-0.482195j -0.152008-0.307354j 0.317241+0.276091j -0.150874-0.712057j -0.313226-0.893461j 0.211672+1.38889j -0.338834+0.518674j -0.830821+0.428772j -0.159252+0.107403j 0.57864-1.07165j -0.329176+0.395875j 0.634941+0.44127j 0.806648+1.63659j 0.104746-0.138157j 0.330033+0.828125j -1.57794-0.0127764j -0.332453+0.185184j 0.492856-0.288846j 0.697198-0.468542j -0.384918+0.857957j -0.69323-0.360088j 1.82067+0.2584j 0.111532+0.0170902j -0.258407-0.311847j -0.485889-0.635711j 0.577753+0.194667j 0.663733-0.581571j 0.717154+0.576006j -0.0132464-0.221292j -0.644358-0.320738j 1.35634-1.33384j -0.159304-0.508526j -0.533776-1.44231j -0.195482+0.0154879j 0.0531246-0.128217j 0.464146+0.526206j 0.277469+1.36536j -0.779692+1.26616j 0.497332-0.550524j -0.197005+0.274784j 0.558185-0.711392j 0.333686-0.263975j -0.945892-0.601452j 0.10025+0.567759j -0.39235+0.811621j 1.85296+0.438748j 0.268982-0.249297j -0.0907074+0.678805j 0.664315+0.211047j -0.356271-0.898696j -1.10518+0.547018j -0.269196-0.0787288j -0.00973685+0.885939j -0.5865-0.00663443j 0.376154-0.157585j -0.191408-0.801035j -0.213339+0.353737j -0.283536+0.240045j 0.317286+0.175078j 
0.462047+0.378001j 0.54221+0.342622j -0.547027+0.270067j -0.421294+1.01658j -0.0736731+0.44558j -1.4166-0.887288j -0.246786-0.419005j -0.851782+0.817299j -0.219812-0.0153149j 0.0351245+1.26567j 1.2098+0.97487j -2.01156+0.400903j -1.13682+1.42823j -0.782742-0.033422j 0.46696-0.434892j 0.612057+1.99335j -0.119655-0.70199j -0.475999-0.769369j -1.00414-0.761597j 1.30264-0.372487j 0.327652+0.0351121j 0.628846-0.600235j -0.333019+0.576266j 0.39234+0.296279j 0.522554-0.548095j -0.421253-0.73039j -1.55753-0.428036j 0.567372+0.478493j -0.990857+1.4839j 0.0924476+0.447133j -0.733908+0.382313j -0.160218-1.76653j -0.692868+0.931948j 0.631592+0.327946j -0.780543-0.432103j -0.24138-0.809944j 0.428697+0.321309j -1.19329-0.599293j 0.43484+0.53057j -1.59583+0.33108j -0.127091+0.012245j -0.918392+0.329513j -0.840404-0.293723j -0.0483523-0.426838j 0.673063-0.709804j -0.47243+0.276734j 0.222681-1.20692j 0.204191+0.890934j -0.0820984-0.724189j 0.230068+0.0819076j -0.0851928-0.814529j 0.359111-0.135722j 0.986764+0.513548j 0.669035-0.0415865j 0.00205925+0.189582j 0.380813-0.143965j -0.217104-0.304923j -0.332237+0.561342j 0.16106-0.134569j 0.563566+0.117566j 0.376112+0.395592j -0.0341278-0.978348j 0.247137+0.227957j 0.934616-0.400407j -0.637928-0.0659348j -0.0925272-0.561443j -0.484529+0.970358j -0.552582+0.167551j -0.319164+0.624302j 0.270094-0.330679j 0.464128+0.739723j -0.111284-0.931294j 0.269361-0.0719272j -0.142333+1.02543j -0.0471173+0.101033j -0.554705+0.146738j -1.66341-0.432708j 0.746666+0.147007j -0.153536-0.154084j 0.890303+0.352287j 0.118965-0.11613j 0.0144154-0.315349j 0.633532+0.285603j 0.985417-0.317235j 0.286073-0.131245j -0.0612216-0.393772j -0.25755-0.349373j 0.64323-0.947848j 0.1706+0.428661j 1.09017-0.599395j 0.0356907+0.248375j 0.0611441-0.190595j -0.328336-0.626514j -0.191208-0.782388j 0.218308-0.704121j 0.383025+1.5157j -0.0851034-0.373946j -0.391795+0.0485697j 0.112331-1.15075j 0.0246038-0.0309686j 0.548374-0.189501j 0.392888+0.117829j 0.0260701-0.26171j 1.21185+0.213671j -0.379645-0.582278j 0.233622-0.0882078j 0.22405-0.1405j -1.2375-0.631354j -0.279752-0.142292j 0.567287-0.378809j 0.0440654-0.226631j 0.219566+0.0569244j -1.10794+1.05505j 0.600108+0.02269j 0.670618+0.195919j -0.546063-0.381479j -0.303667-0.421034j 0.282781+0.123184j -0.251897-0.152834j 0.143742-1.31106j 0.485575-0.165506j -0.0314007-0.692784j -0.145546-1.29597j 0.418181+0.0745648j -0.180753-0.657456j 0.370754+0.0880073j 0.0365379+0.464082j -1.21751+0.357475j 0.279129-0.390165j 0.590409-0.283347j 0.757882-0.314607j -0.605877-0.172909j -0.81033-0.592378j -0.299072-0.220625j -0.080806+0.82438j 0.243678-0.00973693j 
