-0.133806-0.228646j -0.396816-0.726105j 0.117725+0.0923205j 0.694313+0.0243915j 1.31387-0.605843j -0.106832-0.119168j 0.0356349-0.0101615j -0.340772-0.0817491j 0.125845-0.0420456j 0.444408-0.228696j -0.452988+0.553j 0.0459268-0.389138j 0.23429+0.707469j 0.256262-1.04956j 1.03645+1.10521j -0.023483+0.164956j -0.0986503-0.0585359j 0.126516+0.167603j -0.0662664-0.005224j 0.0957413-0.0321592j -0.35609-0.0128619j 0.21946-0.109968j -0.163648+0.281759j -0.158114+0.158466j -0.279861+0.366417j -0.0615394+0.476012j -0.0417266-0.2141j -0.237209+0.439378j 0.513128+0.642826j -0.211866-0.208896j -0.911248-0.283099j 0.507407-0.163686j 0.117866+0.732471j -0.441412+0.594883j -1.40838-0.00386979j -0.460094+1.18536j 0.149539-0.00177225j -0.0778774+0.189881j 0.0847769-0.0821025j -0.0827979-0.0690162j 0.0582382+0.0842677j 0.0890151+0.0880786j -0.0136076+0.169712j 0.0479706-0.012938j -0.0681805-0.0613787j -0.144121-0.0683508j 0.18974-0.0159264j -0.00036298+0.0482494j -0.111194+0.0212903j 0.218909-0.0378331j -0.205508+0.14222j -0.0630326+0.00311531j -0.00175065+0.246863j -0.128058+0.101057j 0.157405+0.362892j -0.0700079-0.0534681j 0.165253-0.248233j -0.0752684-0.375572j -0.133462+0.280815j -0.0788793-0.0381075j 0.0450698+0.2607j 0.140072-0.0153714j 0.113751-0.355746j 0.313073+0.0695779j 0.213077+0.329582j 0.357048+0.267499j -0.0985548+0.0318569j 0.58547+0.0341585j -0.639173-0.299925j 0.121457-0.35388j 0.0435781+0.219502j 0.39487+0.0224978j 0.00426563-0.120134j -0.221661+0.093624j -0.411191+0.13252j -0.356175+0.452814j -0.145216+0.190944j 0.155695-0.264634j -0.793894+0.141519j 0.156675-0.805934j -0.0315121+0.58202j 0.0916024-0.270125j -0.132607-0.200786j -0.135193+0.343562j -0.521055-0.443184j 0.207907+0.842393j -1.04873-0.0144039j 0.563269-0.286564j 0.592902-0.0760687j -0.329757-1.39779j -0.995702+0.20852j 0.0825655-0.0119054j -0.0621786-0.158421j 0.0553061-0.0373797j -0.154276+0.0640255j -0.106728+0.0992982j 0.112368+0.0149523j -0.222212+0.093854j -0.0338232-0.109709j -0.191559-0.0339014j -0.0957163-0.00702608j -0.0776603-0.0398327j 0.108056+0.147223j 0.448029+0.0358195j -0.323692-0.00443466j -0.157629-0.187285j -0.090882+0.0354309j 0.0658166-0.00337673j 0.192247+0.111175j 0.627194+0.0727563j -0.871682-0.0117933j -0.127946+0.0344842j -0.243975-0.117325j 0.121495-0.162127j -0.095209-0.0184866j 0.454625+0.127483j 0.0922557+0.00611298j -0.319595-0.111542j 1.42263+0.0482964j -0.354108+0.0163333j 0.385261-0.0139134j -0.502821-0.0479695j -0.3792+0.18953j -0.412463+0.0853893j -1.06374+0.165957j -0.668029+0.130834j 0.369334+0.0627583j -0.20777+0.00903189j -0.187852+0.0614472j -0.118379-0.101474j -0.630944+0.358582j -0.214935+0.0401841j 0.530421-0.0109226j -1.10018+0.40394j 0.298459-0.240529j 0.275628-0.379657j -0.200656+0.139885j 0.491278-0.551913j -0.0812935-0.0146921j 0.187826-0.38627j -0.376564+0.103704j -0.0887724-0.0443274j 0.895222-0.277918j 0.125334-0.491671j -0.0111677-0.119165j 0.0951311+0.218846j 0.384727-0.00693286j -0.239088+0.0171712j 0.510921-0.208361j -0.229518-0.401031j -0.096535-0.103093j 0.039376-0.137195j -0.0974977-0.113019j 0.388338+0.0341646j 0.12241+0.281058j -0.0565672-0.0910938j 0.107432-0.0607899j 0.118719+0.0328614j 0.533779+0.25992j -0.375149-0.179289j -0.124399+0.0819747j 0.498275-0.120859j -0.347262-0.182038j -0.333922-0.369364j -0.126229+0.00403718j 0.0131861+0.191298j 0.175617-0.0938894j 0.164317-0.359927j 0.200597+0.330964j 0.104194-0.520298j -0.424186-0.224406j 0.398193-0.580017j -0.363962-0.705417j -0.584779-0.71694j 0.188282+0.53625j 0.0072387-0.766814j -0.0414952+0.101951j -0.146218-0.408395j -0.838868-0.400915j -0.271274-0.734931j 0.926463+0.521545j 0.289971+0.047638j -0.801217-0.105878j 1.03111+0.626106j -1.01899-0.0914272j -0.137691-0.21066j -0.197783-0.323851j -1.85206-0.194006j 0.525691-0.100038j 0.200083+0.80373j 0.86304-0.741055j 0.0579675+1.0878j -0.530109+1.28162j -0.83353+0.28408j -1.55269-0.236764j 0.0109084-1.18153j 
-0.145364+0.0900894j 0.665872-0.108819j 0.048844-0.477763j 0.0615619-0.505676j 0.323355+1.00183j -0.048826+0.248289j -0.0126272-0.0467674j 0.346987+0.712971j -0.645264+0.0763353j -0.127361-0.330874j 0.178977+0.408312j -0.271855-0.209859j 0.571641+0.0757105j 0.708032+0.158628j -0.788153+0.684914j 0.10623-0.0922288j -0.00313359+0.0468423j 0.0463661-0.499444j 0.337124+0.0510361j -0.244199-0.0791031j 0.248485+0.562842j -0.34766-0.312806j 0.472461-0.0126052j 0.432073-0.148218j -0.110902+0.539819j 0.425103-0.485273j -0.0276201+0.308051j -0.0825638+0.216237j 0.764603+0.217933j 0.284485+0.400413j -0.545781+0.191177j 0.234427-0.547008j -0.403903-0.0017448j 0.0770219+0.593527j 0.117793-0.87566j -0.669609-0.394775j -0.107456-0.0160858j 0.082057-0.118045j -0.135162+0.0515861j -0.0251434-0.0178139j -0.134462-0.309249j -0.0395905-0.126149j -0.0704935-0.49383j -0.171665-0.140753j -0.224445+0.130645j 0.828798+0.224273j -0.293358-0.336981j -0.308088-0.0850277j 0.314643+0.159086j -0.0459713-0.412979j 0.686262-0.179685j 0.0216598-0.312978j 0.56325+0.0606644j 0.111322-0.343592j 0.753532-0.071958j 0.108665-0.12877j -0.594922-0.0757213j -0.478234+0.377797j 0.0589579+0.336631j -0.215239+0.0637286j 0.00929174-0.48462j 0.261022-0.164384j 0.0411133-0.376859j 0.191194-0.330774j 0.0170389-0.543418j 0.462837-0.0483589j -0.342098-0.124978j 0.124706-0.640767j -0.800771+0.0323705j -0.103426-0.298163j -0.394364+0.0290497j -0.023898-0.0503048j 0.0716098-0.160612j 0.0531635+0.0840844j 0.435873-0.212695j -0.1016+0.584567j 0.234095+0.107406j -0.342789-0.0664894j -0.473872+0.331916j -0.298425-0.849084j -0.391478-0.249107j 0.246363+0.185959j -0.174943+0.234491j 0.0433324+0.253334j -0.764925+0.0846764j 0.521076+0.559038j 0.348944-0.732433j 0.0932636+0.449655j 0.451742-0.54478j 1.0946+0.24565j 0.192707-0.703027j -0.0631924+0.0154968j 0.112081+0.1117j 0.168673+0.0348677j 0.192027-0.0640908j 0.182691-0.0443053j 0.925888+0.158798j -1.43551-0.26212j -0.00552734+0.100835j -0.888076+0.158236j -0.089361+0.0200846j -0.676967-0.054793j 0.011022-0.0663796j 3.3793-0.330279j -2.62262+0.00687185j -1.06126+0.168556j -0.019125+0.213051j 0.358169+0.0172851j 1.40114-0.445227j 3.71873-0.128522j -4.31828+0.336073j -0.231078+0.00547233j -1.30946+0.00260259j 0.528861+0.181658j -0.0545521+0.280829j 1.6482-0.330681j -0.154419-0.19662j -0.174034+0.103552j 6.01116-0.267971j -1.45435-0.137597j 0.37453-0.314191j -1.261+0.128726j -1.74091+0.526754j -2.25962+0.156881j -5.33704+0.0626739j -2.96149-0.376205j -0.349223+0.333676j -1.48914+0.0887348j -0.497932-0.0874533j -0.578271-0.263027j -2.26802+0.115451j -0.273732-0.348956j 3.11121+0.10045j -5.33473-0.242891j 0.35488-0.0582408j 1.34995-0.382043j -0.740389-0.629154j 1.84881+0.44396j -0.243904-0.124245j 0.165749-0.337546j -2.28384-0.0677941j -0.911841-0.0125876j 6.07389+0.541601j 1.06146+0.333247j 0.404244+0.160681j -0.750109+0.234661j 2.72362+0.264258j -1.53687-0.318995j 4.51207+0.433513j 0.986537+0.220191j 0.189176-0.147103j 3.03849+0.305791j 0.609535+0.103944j 3.02914+0.196132j -0.146234+0.103683j 0.26622-0.0351723j 5.24037+0.83814j 0.863313+0.0337307j 2.20545+0.117658j 1.20602+0.12123j 0.867049+0.0303746j -1.10452+0.720374j -4.65195-0.352115j -4.0601-0.703143j -0.85706+0.219794j 0.803867+0.138921j -0.520132-0.188793j -1.41396-0.0465517j 2.17645-0.0743121j 0.694922+0.526423j -2.73903-0.469554j -0.43091-0.541046j -3.00283+0.0533241j -4.68744-0.184393j 0.704879-0.256701j -1.40035-0.710051j -0.0678011+0.154677j -0.935506-0.550882j -4.0838-0.0345893j -1.7071-0.484653j 1.58773-0.283267j 0.978528-0.526695j 1.09621-1.43088j 1.8645+0.536313j -2.39122+0.594811j -1.5685+0.709745j -0.645488-0.30749j -3.23559-0.763832j 1.55196-0.583953j -0.92542-0.931626j 1.59088-1.22534j -1.5823-0.402697j -2.37196+0.544687j 0.633057-1.04677j 0.329761-2.4861j 1.55323+0.3328j 
0.51911-0.784037j 0.182151+0.0324984j 0.0231329+0.728762j 1.00515+1.10996j -0.0766444+0.337178j 0.307904-0.353937j -0.0607214+0.302938j -0.619463-0.567568j 0.559259-0.155193j 0.157133+0.221385j -1.16603+0.267488j 0.167652+0.13842j -0.544488+1.2616j 0.0839771+0.0599191j -0.18884-0.0281955j -0.230885-0.0613142j 0.189215-0.143348j -0.0262532+0.447132j -0.463913-0.116003j 0.344766+0.307356j -0.269313-0.243277j 0.640112-0.119169j -0.105298-0.0786102j -0.382304+0.129199j -0.0904343-0.31816j -0.20993+0.778425j 0.17079-0.144592j -0.389205+0.574909j -0.488248+0.201803j -0.303325-0.218941j -0.845851-1.14388j -0.0385487+0.300501j 0.163758-0.0387572j -1.06186+0.263423j 0.164+0.19738j 0.219949-0.101318j -0.0380229+0.106216j -0.170856-0.128605j 0.290709-0.1361j 0.181357+0.0397569j 0.0797375+0.423236j -0.103251+0.158795j -0.165744+0.241361j 0.394061+0.0422511j 0.0404323-0.184456j -0.0613117-0.134316j -0.147507+0.172891j 0.261092-0.0796112j -0.282973-0.167479j -0.0722067+0.00378491j -0.363711+0.296954j 0.0645735+0.251086j -0.173424-0.196496j -0.0563505+0.133639j 0.121784-0.21373j -0.131711+0.161436j 0.335098-0.174374j -0.0445303-0.41379j -0.0227396+0.0126779j 0.159202-0.0519318j 0.170205+0.464426j -0.24725+0.150521j -0.0318361+0.0317603j 0.0691217+0.0686705j 0.407177+0.65863j 0.178165+0.185637j -0.100315+0.0296061j 0.0682425+0.274223j 0.0798625-0.00974133j 0.308383-0.290041j 0.210307+0.218609j 0.359315-0.00762767j 0.0133231+0.135239j -0.247024+0.0625713j -0.620093+0.298229j -0.0705122+0.0300082j -0.259629+0.102394j 0.216395+0.0954654j -0.730786-0.452693j -0.100352-0.0129764j 0.13514-0.405338j 0.00287751-0.369724j -0.121789-0.193299j -0.444734+0.189198j 0.104138-0.137322j -0.353074+1.06565j 0.683602+0.181391j -0.334953+0.137544j 0.785913+0.293834j -0.0850487+0.93146j 0.570756+0.110136j -0.0435242+0.055022j 0.127949+0.0289505j 0.27056-0.124503j -0.00848584-0.0712542j 0.00331616-0.120603j 0.244659-0.0805738j -0.645593-0.0240209j 0.0761139-0.0459913j -0.369124-0.401276j -0.221092+0.0243916j -0.0977494+0.0890526j -0.152621+0.000968271j 1.86267+0.407718j -1.57412+0.198288j -0.489518+0.0874717j -0.384255-0.176211j 0.717384-0.22227j 1.08182+0.327902j 2.51972+0.148946j -2.25493-0.211905j -0.0920046-0.138464j -0.407677+0.0605616j 0.264983-0.15954j -0.414257-0.0430611j 1.71146-0.141439j -0.364051-0.0854478j -0.176868+0.0978929j 3.99347+0.336064j -1.09319+0.120752j 0.187586-0.10485j -1.63047+0.293485j -1.32849-0.381254j -1.70566-0.319379j -3.54342-0.360858j -2.14637+0.367666j 0.199037-0.212543j -1.15073-0.088991j -0.212735-0.116252j -0.649216-0.244757j -1.44976+0.0739901j -0.490927+0.198091j 2.32323-0.00135418j -3.80534-0.078425j 0.521175-0.0193363j 1.34387+0.106766j -0.182243+0.447174j 1.13116-0.239821j -0.557483+0.133682j -0.156426-0.107544j -1.46156-0.116118j -1.00163+0.210017j 4.17097-0.211745j -0.0181949-0.15173j 0.221924-0.0924952j -0.519123-0.211384j 1.60771-0.213089j -1.00177+0.142598j 2.96944+0.0726656j 0.467449-0.339525j -0.554548+0.324268j 1.63929-0.317865j -0.16548+0.116378j 1.89799-0.0609433j -0.80989-0.0146431j 0.207213+0.197184j 3.08086+0.137529j 0.683952+0.205106j 0.727588-0.485165j 0.548648+0.308551j 0.328933-0.145407j -0.316482-0.393362j -2.72386-0.15217j -2.56823-0.147255j -0.103574+0.352867j 0.126313-0.0251387j -0.660415-0.259191j -0.286342+0.00147353j 0.942681+0.148116j 0.510237-0.247073j -1.82976-0.2846j -0.505536+0.974241j -1.3233-0.270948j -2.91655-0.0517009j 0.658952+0.140459j -1.39615-0.238641j 0.30766-0.0453096j -0.448502+0.510604j -2.43741+0.0292136j -1.66776-0.173785j 1.10602+0.613827j 0.558589-0.464927j -0.100005-0.941683j -0.145313+0.176923j -1.36231+0.562063j 0.01439+0.53395j 0.37358-0.100475j -1.34423-0.00637439j 1.5514-1.05115j -0.683112-0.0512197j 0.557832+0.489276j -0.621192+0.424648j -1.84149-0.586923j -0.277479-0.611055j 0.649526-1.73797j 1.14002+0.346073j 
-0.574648-0.788825j -0.0326297+0.19571j 0.182993+0.0150655j 0.201604-0.875704j -0.291461-0.0709723j 0.228407-0.194338j 0.228374+0.299612j 0.658613+0.243044j -0.293431+0.113805j -0.820032+0.893294j 0.517224+0.649514j 0.267753+1.13741j 0.932982-0.077667j -0.0413348+0.193714j -0.147728-0.113167j -0.13103-0.0272475j 0.0101967-0.141472j -0.322769+0.0420867j -0.100326-0.0782914j 0.214026+0.151111j 0.692604-0.496107j -0.285956-0.217139j -0.202164-1.24875j -0.187221-0.552296j 0.020718-0.607471j 0.279169-0.653031j 0.682861+0.203159j 0.44237+0.319179j -1.15643-0.486407j 0.492081+0.433976j -0.432003+0.368319j -0.813219+0.563296j -0.227567+0.105227j 0.234809+0.365129j -0.169587-0.401303j -0.38832+0.0711015j -0.00712695+0.11583j -0.170144-0.0787155j 0.449352+0.106237j 0.0491992-0.040662j -0.203812+0.167707j -0.127769+0.082707j -1.1953-0.0950862j 0.144964-0.172184j -0.213118+0.245411j 1.16077-0.780778j -0.802598+0.664247j -0.180311-0.0107523j 0.112929-0.162067j -0.645006+0.0982799j 0.460186-0.0985866j -0.0362444-0.210434j -0.13764-0.545317j -0.408339-0.299337j 0.0916686-0.911442j -0.0951434+0.0077592j -0.140235+0.204793j -0.296655+0.34683j 0.207413-0.152479j 0.0693676-0.165567j 0.139051-0.0105338j -0.173117+0.352367j 0.0327106+0.414859j -0.216335+0.0235167j 0.186662-0.152724j 0.0903553-0.12696j -0.444789+0.324863j -0.567135+0.349729j 0.683251-0.293774j 0.0661238-0.529969j 0.0465354+0.271322j -0.185258-0.0441873j 0.197935+0.099651j -0.0224991+0.115463j 0.203925-0.0222176j 0.103522-0.466553j 0.115563+0.154919j 0.109158+0.735071j -1.12309-0.257964j 0.247768+1.02624j 0.289875+0.269188j 0.00291809+0.0182572j -0.0927418+0.449544j -0.376603+0.371946j 0.815649-0.166127j 0.209532+1.2666j -0.571156+0.456622j 0.216804-0.41086j 0.775412+0.169828j -0.784966-0.794875j -0.659658+0.394843j -0.0185764+0.0661704j 0.213178-0.0653987j 0.827562-0.0386057j 0.0047775-0.127739j 0.157048-0.102652j 2.10922+0.0238568j -3.60961+0.16201j 0.120185-0.0501319j -2.09575-0.24521j -0.538058+0.127976j -1.20949+0.103939j -0.0566164+0.047136j 7.81742-0.208725j -6.37725+0.414484j -2.30089+0.212973j -0.512347-0.0918237j 1.66629-0.0506328j 3.74824+0.0328629j 10.3135+0.311713j -10.7456-0.386699j -0.642386-0.143239j -3.01456-0.409766j 1.22277-0.125309j -0.502832-0.148859j 5.63514+0.0646323j -1.20201-0.200075j -0.751231-0.0249442j 17.0328+0.569802j -4.83969-0.357812j 0.624904-0.0112106j -5.19507+0.142333j -5.4475-0.082044j -6.91734-0.274074j -15.2643-0.336163j -9.22527+0.0127524j 0.0732917-0.087313j -4.26782+0.185863j -1.67981-0.209034j -2.21763+0.140709j -6.86693-0.329651j -2.07192-0.100359j 9.21634-0.0711233j -15.9065-0.266278j 1.22703-0.342446j 5.42893+0.357756j -2.05763+0.069913j 5.99414+0.159865j -1.46717-0.106308j 0.507847+0.419456j -6.55814-0.301596j -3.04811+0.537024j 17.6077-0.317419j 1.21009-0.118352j 0.976781-0.378222j -3.74626+0.219779j 7.28149-0.177565j -3.64154-0.133553j 13.2724+0.163429j 1.77776+0.1881j -0.914802+0.110777j 7.75611-0.772376j 0.523669-0.0523516j 8.30499-0.0428112j -0.539356+0.49643j 0.812058+0.084542j 15.0637-0.126663j 3.03887-0.162926j 3.3118-0.155485j 4.4462-0.356985j 1.96669+0.336022j -2.05677-0.130625j -12.3686+0.292192j -10.8778+0.325633j -1.39584+0.399482j 1.27309-0.282778j -2.20614+0.35296j -3.65737-0.795513j 4.31456-0.0428952j -0.075412+0.671715j -7.3367-0.023206j -1.31124-0.598618j -7.48426-0.0592228j -9.92086+1.45527j 2.62454-0.130459j -3.43844+0.491751j 0.485942-0.0366189j -2.02181-0.595429j -9.00213+0.472496j -3.94806+0.699515j 4.93241-0.366932j 1.1251+0.304512j 1.80284+0.0946825j 3.74649+1.05318j -4.55717-0.023816j -3.33737-0.237044j -0.985344-0.913712j -5.79738-0.808891j 2.79142+0.0403836j 1.76642-0.901431j 5.24251-0.337375j -0.920581-1.72623j -2.17799+0.700691j -0.633214+0.462614j 1.59992-0.415135j -0.0587284+0.224458j 
0.358842+0.0808457j 0.15939+0.0993091j 0.105702+0.477198j -0.961499-0.294795j -0.010229-0.0474872j -0.540457-0.00432235j 0.154935-0.401119j -0.124205-0.172584j 0.634403-0.192705j -1.37715+0.134312j 0.31386-0.318773j -0.651205+1.26103j -0.0520842-0.640107j -0.00999534-0.108449j 0.109345+0.088173j 0.368937-0.0341404j -0.0620612+0.283428j 0.650002-0.193443j -0.121815+0.644572j 0.00552179-0.639106j 0.453519-0.102276j 0.55443+0.0581631j -0.621501-0.605j 0.367758-0.251141j 0.85382-0.58389j -0.188262+0.788459j 0.311994-0.160864j 0.114696+0.386478j -0.617821-1.51636j -0.557653-0.250345j 0.161614+0.0741048j -1.18466+0.0445877j -0.0712839+0.0654864j 0.289743-0.184129j -0.16997-0.11356j -0.155311+0.103134j -0.107532-0.139153j 0.270776-0.0737541j -0.274836-0.0416485j -0.0763327-0.0397668j 0.10058-0.753772j 0.0851685-0.282127j -0.0243242-0.0779777j -0.352664-0.195626j -0.375091-0.160309j -0.0877257+0.364632j -0.696367+0.208144j -0.170952-0.19847j 0.392503+0.307213j -0.141567+0.316448j 0.386769+0.61153j 0.479911+0.350667j -0.175037-0.692143j 0.515218-0.0160093j -0.164517-0.0497902j 0.364033-0.216368j 0.570069+0.0738161j -0.276739+0.112802j 0.178781+0.0463951j 0.409788-0.218579j 0.447191-0.160328j -0.649892+0.469877j -0.571403+0.132367j 0.0561024+0.284622j 0.145327+1.11717j 0.0722627-0.259036j -0.120144-0.255425j 0.237441+0.586207j 0.427621+0.818266j -0.328423-0.297391j 0.193005+0.149743j 0.476127-0.0746821j 0.230864+0.43825j -0.178711+0.128456j -1.22775+0.386129j 0.306353-0.0125765j -0.583429+0.0942885j 0.299188-0.0132477j -0.140085+0.342266j -0.667648+0.673242j -0.251558-0.0547957j -0.247311-0.849886j -0.0670301-0.445585j 0.0988227+0.190534j 0.328308+0.394202j 0.596763+0.0780645j 0.0652124-0.322272j 0.0287152+0.129416j -0.0272335-0.354687j 0.310179-0.0539547j -0.0598285-0.211793j -0.070588-0.054211j 0.0122272+0.196905j 0.110973+0.12244j 0.279694+0.0632874j 0.313693+0.0497746j 1.18841+0.30749j -1.57068-0.351946j -0.109325+0.173667j -1.19683+0.377833j 0.0794252+0.091459j -0.405965-0.133016j 0.0637776-0.122779j 3.82065-0.604327j -2.7394-0.112411j -1.21559-0.25549j 0.0416723+0.314879j 0.434554-0.626034j 1.50044-0.621107j 4.7412-0.128457j -4.08453-0.29128j -0.218627+0.0459707j -1.50531-0.0216526j 0.192458-0.060207j 0.153478+0.366235j 1.60562-0.353293j -0.0580409+0.159774j -0.229486+0.353211j 7.51553-0.38259j -1.53744-0.00727686j 0.31363+0.0987662j -1.6348-0.0646068j -2.84401-0.980473j -3.21651-0.00613711j -6.20752+0.164515j -3.40035-0.109083j -0.141396-0.539556j -1.85542+0.424785j -0.434697-0.0457641j -1.24254+0.0617307j -2.79411+0.15556j -0.305014-0.458187j 4.40482-0.280171j -5.70559+0.290204j 0.834222-0.0679654j 2.90217-0.16216j -0.816135-0.459016j 2.53719-0.130646j -1.27966+0.75843j -0.387819-0.157479j -2.80576+0.173105j -1.12067+0.680387j 7.09722-0.405863j -0.093537+0.25934j 0.445528+0.129572j -1.44547-0.214605j 2.86528-0.623391j -1.25999+0.235834j 5.29598-0.371093j 0.795628-0.849064j -0.60445+0.593972j 3.0878+0.462643j 0.404627+0.0712491j 3.23952-0.145312j 0.15519-0.367814j 0.621013+0.100677j 5.20848-0.581559j 1.40071+0.0551202j 1.07014-0.605372j 0.917705+0.413513j 0.467603-0.332389j -1.23208-0.704475j -4.58842+0.188099j -4.214+0.345966j -0.272133-0.0197467j 0.75011-0.202249j -0.869641-0.410678j -0.318174-0.412816j 1.54808+0.539433j 0.448318-0.638457j -2.72737+0.212839j -1.56134-1.01889j -2.05884-0.663714j -4.12438-0.089024j 1.35882-0.0683685j -1.82139-0.203403j 0.378002-0.131147j -1.77861-0.247298j -3.12373-0.392562j -2.15464-0.127243j 2.71059+1.01774j 0.555338-0.149829j -0.558167-0.822043j 2.40301-0.471661j -2.55599-0.236268j -0.683948+0.768492j -0.197155-0.383787j -3.66376+1.00536j 1.08693+0.606918j -0.0151447+0.767511j 1.16969-0.612388j -1.14726+0.730278j 0.0892823+1.72337j -1.12239-0.939451j -1.21469+0.0864965j 0.19397-0.880745j 
0.04649-0.237194j -0.331392-0.402623j -0.695736+0.0664353j 1.02393-0.647334j -0.0629017+0.354882j 0.580277-0.189788j -0.111539+0.401952j -0.00114239-0.198522j 0.249885+0.298694j -0.0630363-0.904488j 0.163763-0.663966j -0.950932-0.556371j -0.300807-0.398999j 0.0575684+0.303299j -0.416802-0.0805221j -0.259214-0.13973j 0.384892-0.150412j 0.102916+0.454185j -0.425206+0.0281576j 0.301329+0.325845j -0.614397+0.229977j 0.0455621+1.02185j 0.197078+0.37889j -0.0482554+0.468955j 0.0480542-0.42307j -1.55034-0.632191j -0.415367+0.200535j 0.000870556-0.108011j -1.04013-0.231081j 0.636889-0.627471j 0.443289-0.11808j -0.389623+0.479742j -0.0995696-0.103671j 0.111594-0.334439j 0.17057-0.141221j -0.107195-0.17727j 0.0980894+0.197277j -0.297696-0.0895646j 0.695573-0.168423j 0.0516426-0.0514051j -0.365488+0.383094j -0.203448+0.220758j -0.510245+0.400672j 0.255528+0.198103j 0.274485-0.581399j 1.07283+0.384011j -0.466233-0.231695j -0.0334517-0.252636j -0.1202+0.00137003j -0.297514+0.457575j 0.0768908-0.772913j 0.37166+0.109119j 1.03312+0.327265j 0.821678+0.162069j 0.277626+0.218076j 0.0825454+0.234335j -0.308537-0.0285239j 0.0988039-0.128143j -0.242556-0.79024j -0.355568+0.117541j -0.252208+0.266403j 0.569054-0.286089j -0.254243-0.00549099j 0.417726+0.417j 0.249484-0.228992j -1.08965+0.502311j 0.718905-0.52367j 0.546885+0.787589j -0.103793-0.0593522j -0.127495-0.13719j 0.147816+0.313731j -0.0584254-0.249999j -0.121169+0.114751j -0.25411-0.953288j 0.285403+0.138965j -0.811517-1.02004j -0.964427-1.27595j 0.276058-0.0462346j -0.541287+0.390345j 0.289157+0.591616j -0.394479-0.0292461j -0.363269+0.298929j 0.967212-0.362253j -0.146976+0.517167j 0.50067-0.246347j 0.776158+0.426267j 0.127458-0.520026j 0.0323783+0.283837j 0.282286-0.325329j 0.49775+0.00205845j -0.0910554-0.340375j 0.0117287+0.0906805j 0.321925-0.112221j 1.18795-0.237122j 0.0337901-0.167002j 0.166094-0.124671j 2.89664+0.0138169j -4.87084-0.215735j 0.107951-0.10788j -3.03086-0.360483j -0.862657-0.334907j -2.22085-0.196971j 0.00109618+0.245946j 12.4035+0.534539j -10.1237+0.0207133j -3.43173-0.261944j -0.916052-0.0631423j 2.61352-0.0369288j 4.95418+0.0437218j 16.1734-0.700531j -16.8503+0.123008j -0.979836-0.144774j -5.02816+0.279039j 1.97907+0.364573j -1.50319+0.34267j 8.41094-0.16447j -1.71423+0.878674j -1.97304-0.630504j 25.5347-0.00589823j -6.6493+0.40121j 1.18349-0.199686j -7.58037-0.167521j -8.50362+0.154688j -9.05129+0.410459j -22.3166+0.201654j -13.5898+0.102554j -0.662065+0.331877j -5.49967-0.106482j -1.20186-0.189233j -3.9861+0.738114j -11.7872-0.424827j -1.95013+0.459311j 13.6526-0.129825j -22.9276+0.381462j 1.64808-0.00640054j 7.88017-0.18791j -3.26543+0.167701j 8.84273+0.0746657j -1.95794-0.0941413j 0.0121779+0.0359761j -10.3586+0.827327j -4.00319-0.46276j 25.3695-0.674759j 2.39856+0.26408j 0.982755+0.229521j -6.68339+0.744656j 10.8595+0.281901j -4.81353+1.18498j 18.9059-0.69708j 3.67327+0.199679j -1.08887-0.127112j 10.9128-0.443197j 0.677567-0.16768j 11.2191-1.07102j -1.16205-0.300752j 0.471661-0.0937564j 21.1647+0.297137j 4.89196-0.670298j 5.4755-0.690939j 5.94222+0.656279j 3.3813+0.149132j -2.91939+0.301978j -18.0604-0.427578j -14.4606+1.18059j -1.06333-1.10725j 2.17513+0.154937j -3.30086-0.490155j -5.28281-0.199131j 6.5936-0.183614j -0.519225-0.273219j -9.68284+0.708998j -3.96583-0.434053j -10.9964+0.061519j -16.1008+0.530261j 3.71636+0.224083j -5.61144+0.121914j 0.680311-1.03174j -4.10228+0.0382274j -11.8854-1.40373j -7.1817+0.878398j 6.46853-0.462752j 2.42137-0.260103j 0.523741+0.375168j 5.52679-0.342121j -8.52036-0.358277j -3.17688+0.158088j -1.29184+0.0793951j -8.44446+1.04626j 5.00841+0.333986j 2.59999+0.492631j 6.19697+0.119377j -1.02749-0.180805j -1.09485+1.2177j -2.84847-0.0244282j 0.990667+0.844964j -0.293134-0.521545j 
