0.236241+1.07441j -1.84301+0.402376j -0.183625+0.815831j -0.541769-1.70112j -1.05584+0.266161j -0.155728-1.36166j 2.36633-0.481008j 0.0955267+1.7033j 1.12881+1.96078j -1.2784-0.141663j -1.59603+1.57282j -1.01547-0.865226j -0.317898+1.09779j 0.13192-0.498316j -1.91379-0.353638j 1.04865-0.266123j 0.356027-1.61189j 0.442699+1.17834j 0.275676+1.28014j 0.371395+0.244995j 0.76007+0.91614j -0.219961+0.109903j -1.34472-0.344134j 1.14487-0.524909j -1.10989+0.624563j -0.391073+0.315864j -0.520525+1.13757j -0.482449+1.12917j 0.122595-0.546223j -0.417648-1.11865j 0.652913+0.887291j -1.85957-0.0402766j 0.487383-0.223266j 0.0441494+1.16213j -0.649849+0.570106j 0.154903-0.71855j 1.04262+0.921472j 1.13883-0.301702j -0.952462-0.125337j -0.788997+0.808467j 0.709197+1.64358j 0.396223-0.399538j -0.437836+0.495465j -0.287562-0.71544j 0.38151+0.887008j -0.0782892+0.641138j -0.905748-0.403008j -0.81743+0.848484j 1.03018-0.391426j -0.79532+0.266815j -0.149992+1.07679j -0.60032-0.227066j 0.206412+0.159684j -0.457068+0.0212103j 0.0966244-0.381081j 0.547603-0.564002j 1.2071+0.186301j 0.0692483-1.1083j -0.079178+0.603455j 0.483268-0.102722j -0.575553-0.903507j 0.193295-0.246106j -1.03813+0.417751j -0.124536+0.783193j 0.445565-0.208185j -0.327117-0.041458j 0.217612+0.131647j -0.0375837+1.28295j 1.16402+0.030837j -0.240371-0.124073j 0.777034-0.455712j -1.10246-0.672989j 0.688871-0.11653j -1.18141+0.154794j -0.311115-0.869089j -0.0520796-0.190384j -0.266636-1.5907j -0.215284+0.0711599j 0.950422-0.379882j 0.294273+0.148343j 0.71214-0.33224j -0.239113-0.299324j 0.351415-0.124779j -0.346647-0.122913j -0.685164-1.22666j -0.473429+0.522005j -0.264245+1.45525j 0.0229751-0.524668j -0.201916+0.68525j 1.01303-0.662639j 0.294077+0.159361j -0.44324+0.12326j 0.620087+0.26233j -2.65808-0.135466j 0.517883-0.967443j -0.646299-0.19528j -0.562884-0.0319351j 0.749967+0.235882j 0.0261561-0.413165j -0.364659-0.137977j 0.12006+0.140965j -0.445182+0.0395516j 0.122501+0.0846916j -0.5469+0.0290427j -0.704643-0.922821j -0.299867+0.314564j -0.0706747-0.929949j -0.201226+2.26737j -0.0133015+0.199951j -0.028699+0.306087j -0.305846+0.547817j 0.817495-0.130751j -0.0689059+0.0293445j -0.214397+0.10575j -0.286014-0.862828j 0.706539+1.94622j -0.958237-0.689087j -0.156894+0.983584j 0.0345455+0.228295j 0.515051-0.0327502j 0.218753+0.228915j -0.440652+0.180213j 0.0482491+0.375829j -0.106951-0.0595813j -0.00857133-0.194267j 0.124839+0.638823j -0.403732-0.168399j 0.169984-0.0127612j 0.374307-0.960272j 0.550874+0.0782487j -0.764651-0.157312j 2.45037+0.021493j -0.24344-0.0566724j 0.306601+0.0846993j -0.371761-0.67067j 0.35078+0.222013j 0.514454-0.429413j 0.176926-0.165485j 0.47239-0.697824j 1.60421-1.32603j -0.00351883-0.140819j 0.189352-0.252561j -0.475252+0.795368j 0.0230211+1.13228j -0.899615-0.237003j 0.0717259+0.249694j -0.56105+0.472266j 0.546818-0.537515j 0.609313-0.249352j 0.30236-0.0689193j 0.199898+0.122223j -0.211677-0.629112j 0.955687-0.0316391j 0.206214-0.427145j 0.2714+2.46479j 0.3625+0.423828j 0.107193+0.175035j 0.127138-0.510861j 0.710589-0.480921j -0.589968-0.579822j -0.871301-1.14097j -0.297668+0.136659j -0.0730203+0.216109j -0.0279218+0.446025j -0.290362+0.126942j -2.00379+0.0123594j 0.674403+1.30295j -0.823065+0.0677524j -0.225678-0.653277j 0.502393-0.944606j -0.0589119-0.309148j -0.397515-0.495218j -0.487767+0.396072j -2.46983+0.744253j 0.0841058-1.02902j 0.0117511+0.350449j 0.696483-0.901591j 1.30936-0.589731j -0.198562+0.59676j -1.22857-1.46556j 0.618449+0.651792j 0.837186-0.769937j 1.39849+2.05114j -0.457138-1.04088j -1.05434+0.0616178j 0.192381+0.772631j -1.6459+1.63786j -0.187692-0.665345j -0.962392-0.491231j 
-1.75841+0.108122j -0.173761-2.99638j -1.233-0.487213j 2.79378-0.417185j -0.139659-1.7115j 0.854403-0.203774j 0.472916+1.41355j -0.977755+0.165752j -1.06755+0.819683j -0.0414699-0.718895j -1.03032-0.7792j 0.399224-0.665015j 0.189075+0.0649281j 0.433888+0.478728j -0.0061571+0.582942j -0.832341+0.838149j -0.654846+0.0244614j -0.441128-0.725152j 0.723894-0.039003j -0.0809988-0.210267j -0.813897-0.436558j 0.0794047-0.0513452j 0.0181868+0.712234j -0.682945+0.333913j 0.403531+0.669479j 0.276906+0.235713j 0.0739818-0.66374j 0.620623-0.124053j -0.0625695+0.289093j 0.136937+0.51268j 0.507414-0.757919j 0.571873+0.0998412j -0.507418-0.26622j 0.0647707-0.276697j 0.773797+0.590864j 0.269527-0.485684j 0.658378-1.57873j 1.91099+0.180196j -0.169018+0.211123j 1.55915+0.227764j 0.690629+2.9482j -0.5344+1.10417j 1.02995-0.599703j -0.460424+0.335495j 1.00565+0.394722j -0.629194-0.352899j -0.510495+1.30674j -2.68744+0.296953j 0.605265-1.63561j 0.111583+0.673262j -1.90381+1.08793j 0.846099+0.499463j 0.0895331+0.699996j 0.601991-0.0508435j -0.584755-0.460642j -0.417201-1.09134j 0.230282+2.09444j -1.21261-1.62776j 0.949903+0.213018j 0.948782+0.472894j -1.97852+0.427648j 0.209685+0.2535j -1.74103-0.834121j -0.304015-0.738802j 1.142-0.0806641j -0.333072+0.676934j 0.12394-0.131209j -1.89854+0.920788j 0.617998-2.25416j 0.422385-0.172412j -0.728863-1.6856j -0.568002-2.10081j -0.244176+0.216577j -1.23865-1.40643j -2.53656+0.849893j -0.0407539+0.0627328j 1.23036-1.47881j 0.923933+1.3981j 0.742192+0.167741j 0.0757239-0.836278j -0.011788-0.159865j -0.690828+0.167508j -1.27864+0.227584j -0.636856-0.189172j -0.778934-0.0621529j 0.349282+1.35209j -0.472037-0.834274j 0.36351+1.07766j -0.0872805+0.763545j 0.354096-0.816595j -0.576947-0.713092j 0.533835+0.159661j 1.24422-0.476301j 1.13933-1.05144j -0.587207-0.697176j -0.108296-0.360318j 0.54937-0.645793j 0.439131-0.110239j -0.651973+0.122216j -0.92233+0.728008j 0.231516+0.432943j -0.389733-0.317227j 0.191472+0.30951j 0.100861+0.458062j -1.098+0.168885j 0.159267-0.722549j 0.283882+0.415623j -0.788641-0.599292j -0.288352-0.27695j -0.393185-0.460043j 0.578229+1.21647j 0.55751-0.775705j 0.139861+0.000301369j -0.203972+0.180191j 1.15727+0.130395j -1.10659-0.069502j -0.0365105+0.573683j 0.0303476-0.204275j 0.803541+0.324698j -0.11352-0.0702024j -0.153037+0.380852j -0.0459903+0.574802j 0.934686+0.411666j -0.293498+0.0750994j 0.0238153+0.242019j 0.0969067-0.260528j 0.082338-0.0807358j 0.502225-0.0781165j -0.269225-1.32655j -0.43285+0.679806j 0.35198+0.396109j -0.517962+0.835333j -0.223148+0.288501j 0.434367-0.651958j -0.476564+0.0618295j 1.04435-0.173723j 0.179831+0.955708j 0.121738+0.213816j 0.0204354+0.853328j 0.303327+0.776419j 0.0759946-0.232746j -0.280683+0.0661031j -0.78371-0.705622j 0.951231+0.23477j 0.411572-0.340777j -0.186851-0.229286j 0.0444422+0.184846j 0.0888023+0.16524j -0.0937012-0.960098j -0.45373+0.409598j 0.0522097-0.028237j 0.542593+0.0867623j 1.4542-0.315242j -0.117008+0.162621j -0.518647-0.621028j -0.852527+0.491575j -0.258838+0.332489j -0.457215-0.865964j -0.44876+0.0528284j 0.671525-0.4272j 0.543921-0.0310822j -0.564491+0.428102j 0.0544381+0.240193j 0.285426+0.499607j -0.0813179+1.19956j 0.403584-0.683639j -0.634698-0.375076j -0.351976-0.763581j -0.299686+0.623818j -0.0234045-0.347641j 0.350321+0.900838j -0.532763-1.32306j -0.662382+0.116628j 0.337452-0.611562j -0.324364+0.552351j -1.04637-0.194804j -0.616484+0.502976j -0.0424909+0.470543j -1.76573+0.644242j 0.131106+0.013297j -0.583955+0.603345j -0.482297-0.00601521j -1.04902-0.779518j -0.0741688-0.712116j -0.299411-0.69947j -0.442411-0.880201j 0.193783-0.532717j 0.645688-0.414708j -0.0943581-0.114125j 
0.231632+0.685251j -1.16214+0.37993j -0.0641313+0.533035j -0.442398-1.04983j -0.651406+0.219853j -0.049486+0.792504j -1.45795+0.0440808j 0.0988277-1.0716j -0.460329-1.3488j 0.816767+0.26867j 1.23687-0.775907j 0.493203+0.714386j 0.814131-0.748962j -0.701132-1.89522j 1.65265+0.714063j 2.87009-1.54777j -0.263168+1.61969j 1.16371+1.91264j -0.479523-2.15017j -0.264827+0.119053j 2.22852+1.47523j -0.191728+0.222266j 1.67573-0.0406056j 1.78131-1.15733j 1.63029-1.4906j 0.485869-0.789418j -0.12522+2.424j -0.0670547-0.933347j 0.0259133-0.961966j -0.852241-1.20535j -2.44187-0.774598j -1.67629+0.861525j -0.183153+1.54711j 0.646002+0.637682j 0.755291+0.203134j 0.169286-0.759079j -0.0112736-1.34614j 1.31678-0.0751179j -0.815038+0.244709j 1.1529-0.406865j 0.777354+1.81595j -0.442035-0.0623365j 0.556356-0.803131j -0.0437933+0.3215j 1.10731+0.45261j -0.92781-0.172987j 0.0189885+0.689393j -1.17753+0.327947j 0.719831-1.34463j 0.0247434+0.375585j -0.612392+0.687879j 0.831324-0.146499j -0.0316607+0.235047j 0.381397-0.380034j -0.269614-0.427209j -0.412943-1.29115j 0.288187+1.08145j -0.698355-0.364709j 0.605258+0.33615j 0.429024+0.156217j -1.38782+0.043233j 0.0916618+0.0821776j -0.9889-0.0281939j -0.834904-0.417029j 0.249384-0.185654j 0.240468+0.216087j -0.321166-0.055315j -0.745075+0.604678j 0.563607-1.5703j 0.0732054+0.138503j -0.313654-1.1094j -0.638694-0.867601j 0.0614827+0.762974j -0.684404-0.360838j -1.66112+0.459545j 0.322782-0.108412j 0.179064-0.924925j 0.577642+0.822115j 0.410496-0.257334j -0.105087-0.60404j 0.647795-0.728392j 1.23037-0.430211j -0.537164+0.732935j 0.587748-1.50768j -1.79525-0.320358j -1.9876-2.24196j 0.375272+0.075065j 0.842684+0.150717j -2.28872-0.042152j -0.137084-1.61829j -0.598417-0.198175j -0.00538853-0.0239569j -2.04826+2.384j 0.177682+0.290126j -0.770783-1.56329j -0.291959-0.262967j -0.29818-0.60031j 0.0894921+1.91317j -0.374208-0.141433j 0.453598-2.6264j -0.244241-0.654335j -1.12639-0.0312729j -0.173174-0.223117j -0.834204-1.01809j -0.836776+0.878906j -0.324004-0.136685j -0.603535-0.0004364j -0.299151-0.252181j 0.517915+0.326263j 0.0666364+0.215303j -3.30206-1.10307j 0.584134-1.11909j -0.306612-0.0100516j -0.0249591+0.178504j 0.0542634-0.569741j -0.0466097-0.311681j 0.339415+0.819375j -0.896758+0.622062j -1.82503+1.13466j 0.259361-0.262676j -0.288778+0.480493j 0.0114481+0.56254j -2.02296+1.101j 0.52362-0.55202j 0.0110631-0.143285j 0.00661354+0.94189j 0.04707-0.0832132j -0.955058+0.961488j -1.25588+0.0349348j 0.252943+0.226274j -0.172491-0.252123j -0.308637+0.157567j 0.0197048-1.25959j -0.0238799+2.38929j -0.542709-1.01143j 0.712957+1.92497j 0.438657-0.341463j 0.121911+0.0312476j -1.06171-0.830952j 0.233931+0.557126j 0.486591+0.416361j 0.0112175+0.367993j 0.098394-0.0647906j -0.0452034-1.19728j -0.321874+0.501612j 0.0902351+0.0973632j -1.09749+0.0139842j 0.060548+0.252926j 2.89522+0.652387j -0.2526-0.346862j -0.230131-0.114336j -0.0122205-0.193821j -1.29043-0.865432j 0.115121-0.0258007j -0.11254-0.0539496j -0.246985-0.73958j -0.379944+0.0237616j 2.24454-1.56683j 1.085-1.09607j 0.051415-0.56285j 0.0599933+0.201676j 0.591965+0.0457027j -0.375538+0.3099j -0.652351+0.842946j 0.55707-1.40174j 0.342245-0.575124j 0.292372-0.452203j 0.256171-0.619143j -1.43392-1.73753j -0.0160515+0.755148j -0.0882678-0.91784j 0.061587+1.38363j -1.37964-1.2588j -0.680983-0.476803j -2.0551-0.812719j -0.309007-1.02183j 0.299053-0.0914342j -0.168473+0.0691445j 1.48666-0.976041j 1.10395-0.648862j -1.24742+0.670015j 0.0270616-2.43259j 0.198653+0.00595725j 1.07958+0.888014j -0.468618-0.699612j 1.3346-1.11472j -0.110765+0.010366j 1.15578+0.309661j -0.119371-0.621358j 
-0.365965+1.66855j -2.82417-0.642935j -0.776296+1.00619j 0.372813-2.69507j -1.62283-0.343257j 0.606588+0.442598j -0.766906+1.14092j -0.743138-0.719759j -1.22451-0.417986j 0.668123-0.382167j 0.161547-1.27209j 0.716612+0.0530705j -0.234047-0.160562j 0.512756-0.305891j 0.345451-0.409198j 0.744912+0.998367j 0.273064+0.359108j -0.968607+0.553214j -0.129672-0.253096j -0.145846+0.0838437j -0.727137+0.934969j -0.121464-0.127318j 0.308783-0.129072j 0.50029+1.00209j 0.187909-0.175401j 0.0866563-0.0854165j -1.05322-0.32624j -0.231795-0.303608j 0.509935+0.117473j 0.850848-0.335195j -0.206376-0.265169j -0.0355232-1.2222j -0.228978+0.154951j -0.677276+0.0846802j -0.954306-0.395093j -0.628047+2.08698j 0.103138+1.73247j -1.51022-0.344139j 3.52893+0.00583295j -1.44572+1.07255j -0.397809-1.94167j 0.758498+2.71137j -0.641175+1.80425j -0.291408+0.0980812j -1.8741-2.46271j 2.21811-0.110618j -0.589737-0.556589j 0.0343357-0.120257j -2.31579+1.65618j 0.814268-0.0369156j -0.620207+0.136047j -2.13364+0.910315j -0.0220535-0.143127j -0.649323+1.37418j 0.0273274+1.10475j -0.640401+2.93612j -0.746384-0.92985j -0.276107-0.786576j -0.362401-1.29702j -0.138535+0.23609j 1.80781+1.41482j -0.143516+0.299378j -0.0489001-0.750572j 2.69216+1.02057j 0.336666+0.457813j -1.295+0.253262j 1.63896-0.36083j 0.0663862-0.690632j -1.98005+1.04393j 0.126976-0.119975j -0.845929+1.36849j 1.00735-0.219724j -0.325613-3.00437j 0.655608-0.598849j 1.54586+0.812619j -1.74712+0.384017j 0.865807+1.10709j -0.0199465-0.699216j -0.529956+0.897177j 0.305765+0.429185j -0.925799+0.051746j -0.598232+0.13709j 0.516965-1.0781j 0.440732-0.69407j 0.469196+1.02827j 0.262498+1.08954j 0.286843+0.29683j -1.25048-0.314315j -1.44865-0.764788j -0.927268+0.512327j 0.633255-0.139624j -0.207686+0.556482j 0.936462-0.117642j -0.401579+0.784411j -0.265191+0.32647j 0.310829-0.125997j 0.196222+1.3675j -0.482875+1.25678j -0.20848+0.304255j -0.665096+0.630493j -0.167842+0.242682j 0.715287+0.185672j -0.189714+0.486155j -0.299549-1.47546j -0.0884155+0.301869j 0.609324+0.546761j -0.492021-0.146656j 0.42268+0.116305j -0.0190165-0.223893j 0.662674-0.142043j 0.0960607+0.797389j -0.208572+0.0157312j -0.215562+0.000729795j 0.192023+0.0360343j -1.13888+0.707862j 0.51302-0.0214546j -0.616824+0.257884j -1.27469-0.460582j 0.58006+0.354314j 0.0480399-0.0560767j 0.227132-0.450121j 0.169519+0.224266j 0.330672+0.528366j -0.156602-0.135708j 0.154496-0.305569j -1.05692+0.603998j 0.133277-0.0187689j 0.56322-0.0680418j -0.0883302-0.176561j 0.175764-1.11819j 0.882093-0.189364j 0.0303925-0.660408j -0.219204-0.0356389j 0.340143-0.000976487j 0.0958614-0.297258j 0.761521-0.212007j -0.915826-0.878726j -0.287064-0.246283j -0.421026-0.0257547j -0.433939-0.377432j 0.18373-0.207647j -0.224974-0.134386j 0.41558+0.377799j 0.503126+0.0668386j 0.157879-1.44017j 0.462545+0.122405j -0.00949465+0.152438j -0.0668207-0.206131j 0.472788-0.365395j 0.265633+0.750994j 0.29078-0.00526494j -0.846648+0.329188j 0.319911+0.0743491j -0.0979735-0.140313j 0.216648-0.529159j 1.16669-0.0347853j 0.420541+0.275953j -0.190055-1.09908j 0.504108+0.0763077j -0.771533+0.757111j -0.0998237+0.43165j 0.105114-0.0737911j 0.0868564+0.0336282j 0.230963+0.433326j -0.207973+0.300119j 0.276401+0.818131j -0.687916-0.184855j -1.22554+0.348435j -0.0133552-0.472839j -0.616842-0.939476j -0.389663-0.295549j 0.476482+0.0583875j -0.945824+0.274309j 0.532066+0.190954j -0.636267-0.301535j 0.401262+0.867703j -0.856857+0.487947j 0.0279746-0.273547j -0.0313127-0.323524j -0.417512+0.591368j 0.568139+1.3829j 0.407625-0.142492j -0.056958-1.09124j 0.0467905+0.0755143j -0.672899+0.682022j -0.137872+0.672593j 1.18914-0.184101j -0.87905+0.19749j 0.391058+0.836294j 
1.08982+0.348904j -0.607703+1.839j 0.617598+0.576853j -1.77677-0.421739j -0.336346+1.06989j 0.802672-1.29297j 2.41477+1.28369j -1.19825+1.57757j -0.536343+2.5332j -0.947442-1.16203j -2.58313+0.0165041j -0.0897882-1.49526j -0.927992-1.03245j 0.187322+0.459151j 1.70583-1.8273j -0.4107+0.796739j 1.56629+1.61826j -1.15205-0.450617j -1.71827-0.807667j -0.527071+0.27872j -1.07571+0.0074285j 0.126587-0.210674j 1.57934-1.2847j -0.431785+1.17065j 0.345045-1.84751j -0.0066108-0.830985j -0.382806-1.1j -0.863286-1.51886j 0.243192+0.444778j 1.06542+0.564632j -1.74379+0.0267046j 1.48984-1.17667j -0.0282836+0.877466j -0.768748-0.876382j 1.31361-0.543868j 0.389238-0.135172j -1.39165-2.22219j 0.0220476+0.821842j -0.250284-0.133008j 2.12225-1.58147j -0.67649+0.0433875j -0.779168-0.000516394j 1.20619-1.6461j 0.410853+1.07871j 0.343561+0.0835198j -1.17853-1.10653j 1.23311+1.21837j -0.300355-0.948912j -0.110627-0.576797j 0.743077-0.0365635j -0.501199-0.865452j 1.94508+0.229247j -0.206394+0.0606352j 1.18272-0.55718j -0.340818-0.0665743j -0.445042-0.725409j -1.40223+1.12791j -0.524114+0.98461j 0.567822-0.196248j -0.168302+0.294686j -0.650705+0.720221j -0.0426904+0.409264j 0.481836-0.698794j -0.860787-1.82964j -0.157947+0.198747j 0.720974+0.284803j -0.720041-0.230506j -0.749072-1.07239j -0.328556-1.23284j 0.382509+0.20191j -0.88856-0.640873j 0.886046+0.045367j -1.02024+1.25921j 0.822477-0.54217j -1.1618+0.87169j 0.693079+0.270548j 0.433063+1.00978j 0.496762+0.683268j -0.60524+0.149171j 0.598543-0.437021j -1.12906-0.460091j 0.75481+0.353496j -0.787569-1.56463j 0.0252753+0.131997j -0.64992+1.90444j 0.219149-1.02689j 0.441576-0.228928j -1.80343+1.04889j 0.340767+0.0155775j -1.68126-0.099218j 0.640376-1.3526j 0.695538+0.947435j -0.900256+0.00457429j 0.584732+0.637741j -1.30419+0.370945j 0.0339905+0.155345j 1.61907+1.6545j -0.241791-0.355553j -0.558652-0.113884j 0.580083-0.229301j -0.110303-0.294965j 0.85097+0.087795j -0.379694-0.31246j -0.0590004+0.39449j -0.3616+1.49434j 1.95602+0.179949j 0.0171395+0.124781j 0.431298-0.542748j 0.140831+0.10692j 1.06154-0.726661j -0.00826988-0.606765j -0.516025-0.329455j 0.14549-0.0379952j 0.429532-0.0777728j -0.904135+2.04385j 0.0691507+0.0516619j 0.288758+1.61227j 0.469896-0.408578j -0.368015-0.0930487j -0.122333+0.0397524j -0.390995-0.716086j 0.420529+0.401277j -0.0491228+0.111814j 0.133478+0.062426j -0.382721+0.402838j 0.147016-0.370157j -0.0356631+0.0989262j -0.489387+0.0370771j -1.16204+0.235243j -1.44364-1.87753j 0.499833+0.854852j -0.527506-0.337547j 0.178333-0.0600249j -0.446183+0.0898249j -0.170212+0.271352j -0.0196123+0.134512j -2.40075-0.136933j -0.672391+0.141748j -0.19705-0.0567341j -0.48807+0.0420249j -0.0157348+0.120933j -0.236212+0.177695j 0.0420061-0.0354899j 0.698336-0.881042j 0.494784+0.712283j 0.520858-0.5113j 0.101273-0.0635023j -0.251926+0.035187j -0.0761059+0.249024j -0.409396-0.11212j 0.165084-0.622508j -0.869005+2.02189j -0.460141-0.761285j -0.0638351+0.0724863j 0.497637-0.623212j -0.347005-0.0638759j -0.219134+0.34343j 0.265056-0.24343j -0.38322-0.0874251j 0.363774+2.4357j -0.055653+0.330517j 0.227584+0.0789287j -0.0052386-0.0256887j 0.0209597-0.0356894j 0.650636+0.158832j 0.432252+0.368813j 0.287077-0.715319j 0.38309-0.498361j -0.10488+0.173602j -2.51673+0.417913j -0.991697+0.172494j 0.573889+0.173765j 0.292728-0.553515j 0.711634+0.326246j -0.146087+0.0679034j -0.443568-0.277912j -0.210214+0.913457j -0.677918-1.21741j 0.0071839-0.060457j -0.00103432+0.445908j -0.962507-0.433066j -0.305521-0.0434137j 0.168169-0.815482j -0.350622+0.368638j 0.06269-0.475658j 0.0431319-0.598164j 0.630581+0.225265j 0.268371-0.126667j -0.183447+0.1908j 
0.771546+1.17286j -1.02192+0.630866j 0.0194792-0.373507j -0.998967+0.338317j 0.573875+1.33671j -0.820731-1.65253j 1.75656-0.885765j -0.44455-0.119713j 1.31817+0.121213j 0.936148+0.0565321j 1.5517+1.12315j -1.06123+1.64361j 0.0864612+1.55356j -0.380353-0.867074j -1.90845-0.0163291j 1.05552-0.948374j 0.570694-0.406058j 0.096221+0.465256j 0.78713+0.711447j -0.519298+0.093754j 1.33747+0.0404969j 0.493377-0.449755j 0.336089-0.103972j -0.350146+0.520612j -0.0572105+0.864045j 0.216629-0.0610829j 1.00574+1.26994j 0.629673-0.0913275j -0.195373+0.240081j 0.200358+0.970888j 0.753617-0.551228j 0.276344+2.05569j -0.256087-0.726414j 1.97753-0.353944j -0.612681+1.03259j -0.215062-1.15444j 1.20711+0.683716j 0.49071-0.596119j -1.44631+0.229973j -0.548925+0.192203j 0.456253+0.238852j 0.47581-0.674321j 0.151308+0.685527j 0.400102-0.230506j 1.19683+0.536023j 0.336003-0.163896j 0.186033-0.530106j -0.237978+0.392285j 0.0374047+0.103365j 0.282371-0.344573j 0.689993+0.109162j -0.651052+0.301169j -0.183341+0.373193j 0.0214716-0.0541406j 0.306991+0.411372j -0.298309-1.42783j -0.062757+0.0863594j -0.26687-0.586159j -0.0247197-0.257465j 0.259058+0.105256j 0.276453+0.466222j -0.233974+0.193568j 0.773152+0.785317j 0.326416+0.298352j 0.291705+0.302188j 0.349476+0.194147j 0.642079-0.220328j -0.332216-0.270662j 0.611472-0.997217j 0.718073-0.371791j -0.509191-0.285692j 0.0294891+1.11436j 0.0682383-0.77251j 0.567951-0.369596j -1.369+0.149722j -0.409197-0.244968j -0.947374+1.41121j -0.171569+0.869084j -1.38644-0.934205j 0.552318+0.0254317j 0.944154-0.897676j -0.260674-0.937494j 0.266554-0.294689j -0.151659+0.514562j -1.01359-1.17602j -1.17745+0.449401j -0.788318+1.50578j -0.00792128-0.28904j 0.77807+0.0820789j 0.69439-0.16338j 0.457869+0.114997j 0.0023452-0.143259j 0.0249855+0.387453j -2.16644-0.840698j 0.265859-1.09232j -0.275241+0.0875753j -0.00767892+0.104928j 0.328339-0.270467j 0.556577-0.065626j -0.720591-0.406269j 0.173963-0.171021j 0.0221506-0.271443j 0.158669-0.352409j 0.606989+0.378475j -0.0242709-0.306605j -0.078421+0.450582j 0.12783-0.0388016j -0.936369+0.691748j 0.0191038+0.0812675j 0.0873613+0.0020058j -0.172133-0.0654235j 0.111653+0.60227j 0.0797294+0.0626128j -0.0334807-0.240019j 0.101994-0.609205j 0.846048+1.43348j -1.15763+0.330726j 0.138353+0.474737j -0.198119-0.171483j -1.04561+0.307993j -0.200985+0.539548j -0.106676-0.0280564j 0.119488+0.72893j -0.0692827-0.29264j -0.458311+0.169484j 0.132943-0.132962j 0.055709-0.326744j -0.142043-0.194477j 0.1081+0.0515036j 0.352191+0.0152213j 0.215845+0.695351j 0.22668+0.681919j -0.00546707-0.073431j 0.284014+0.117005j 0.230492+0.0675751j -0.24293-0.170412j 0.0627635-0.0412652j -0.109207+0.075573j 0.291774-0.325123j 0.468918-0.449786j -0.31721-0.221875j -0.610314-0.66195j 0.391009+2.16877j 0.545263+0.846153j -0.224549+0.359437j 0.190077-0.402285j -0.603533-0.102597j -0.190724+0.514245j 0.133385-0.338528j 0.11325-0.079772j 0.213739+0.153335j -0.34278-0.172393j -0.120872-0.00469084j 0.437319+0.582834j 0.0281394-0.0175647j -0.395288+0.38068j -0.215411+0.287498j -0.0999831-0.137761j 0.190129-0.128765j -0.0416484+0.340737j 0.139691-0.139747j 0.459325-0.104388j 0.0299335-0.081827j 0.0380862-0.0888694j 0.226114+0.485393j -1.62686+1.82751j -0.973352+0.145223j 0.525972-0.0760572j -0.518799-0.375372j -0.686187-0.43316j 0.488705-0.450845j 0.167258+0.276677j -0.0088384+0.154839j -0.0930138+0.463392j -0.332351+0.0540187j -0.154623+0.0581509j -0.738863+1.08529j 0.190045+0.240693j 0.467205+0.29227j -2.01328+0.0702238j -0.102414+0.0042968j -0.174937-0.772902j 0.46655-1.10249j -0.566378+0.0306639j -0.351451+0.534135j 0.641344-0.0827318j 2.14371+1.67479j -1.11244+0.0278668j -0.799064+1.91153j 
