-1.03795-0.385662j 0.833428-0.668405j 1.37786+0.240952j -0.786384+1.89081j 1.08271+0.754016j -0.845627-0.353226j 0.911327+0.0732536j 0.852014-1.21681j 0.0223078+1.66711j 0.296215+0.907204j -0.862796-0.727511j 0.810196+0.293898j 1.90286-0.225404j 0.515194-0.335269j 0.0572477+1.31899j 0.270608+0.424785j -0.713165-0.296103j -0.87994+0.200188j 0.0181311-1.05206j 0.747743-0.811281j 0.147191-1.04473j -0.0739833-0.663801j -0.832044-0.0174985j 0.607203+1.29182j -0.167809-0.183975j 1.51686+0.341082j -0.867035+0.0358017j -0.507935-0.0704367j 0.765002-0.524961j 1.28282-0.722078j 0.0776557-1.35827j 0.216461-1.01219j 0.0814206-0.383715j -1.23485-1.1619j 0.750558+0.214379j 0.824399-0.822439j -0.0488881+0.331532j -0.305129-0.547061j -0.3334-0.240965j 0.293762+0.227085j -0.922532+0.441876j -0.550021-0.00884752j -0.587282+0.276315j 0.158016-0.832132j 0.376982+0.357825j 0.212586+0.756779j 0.12733+0.494482j 0.187517+0.712079j -0.363565+0.583826j 0.0356572-0.261181j -0.513806-0.829765j -0.445906-0.0787677j 0.597874+0.0418031j 0.679429+0.0730363j 0.558739-0.170762j -0.224185+0.797925j 0.288802+0.387868j 1.03408+0.0184317j 0.200398+0.137731j -0.00908683-0.0572127j 0.973924-0.151722j 0.0504846+0.170126j 0.229303+0.0322932j -0.185804+0.554734j -0.598213+0.58606j 0.542468-0.242808j 0.407063+0.308635j -0.291143+0.890545j -0.215889+0.575599j -0.00875903+0.0204676j -0.847398+0.320916j 0.246938+0.612295j 0.339191-0.0410695j 0.0566206+0.450798j -0.486749-0.833533j -0.468058-0.412857j -0.164351-0.485269j 0.0720001-0.789978j 0.703983+0.61264j -0.7068-0.190599j 0.00748606+0.241258j 0.637388+0.293934j 0.58407+0.575442j -0.536584+0.155741j -1.04829+0.192953j 0.660725-0.843921j -0.334444+0.187643j 0.00322154-0.104138j 0.148616-1.37394j 0.401059+0.490781j -0.915448-0.039347j 0.00891244-0.0701249j -0.295644+0.112639j 0.132192+0.070727j 0.165939+0.59961j -0.166448-0.430051j -0.00347185+0.496835j -0.0975589+0.22602j -0.436786+0.000617107j -0.83474+0.183582j 0.194006-0.225684j -0.0242031+0.0105225j -0.162858-0.239432j -0.988316+0.132302j 0.0560455-0.263727j 0.167778+0.0548146j -0.0729307+0.756095j -0.180123-0.565574j -0.54903+0.115839j -0.0532282+0.369986j -0.0593818+0.283743j -0.9926-0.677159j -0.30386-0.204375j 0.224346+0.180673j 0.431235-0.279336j -0.154289-0.742493j 0.177991+0.160884j -0.144178+0.560532j -0.00860607+0.677703j 0.574595+0.171834j -0.0908518+0.222352j -0.455953-0.65822j -0.0600472+0.134472j 0.105404-0.0999094j -0.264407-0.108239j 0.958887-0.0144925j -0.101629-0.562395j -0.137234-0.053052j -0.730999+1.23744j -0.236879+0.294709j -0.418031-0.344343j 0.622168-1.55853j -0.104404+0.0400877j -0.776456+0.0809032j 0.113949+0.292596j 0.314874+0.19968j 0.342508+0.284863j -0.810587+0.0571185j 0.0695864-0.126919j 0.242358+0.091458j -0.197353+0.0585617j -0.178677-0.0741407j -0.490435+0.688022j -0.406482+0.487017j -0.991497-0.982978j 0.175442-0.224304j -0.0740032-0.35099j -0.193389+0.0814727j 0.216862-0.56691j 0.417009-0.699651j -0.417309-0.486943j 0.28519-0.207443j -2.30709-0.308539j -0.106838-0.323199j 0.324275-0.276442j -0.498027+0.168762j 0.162568+0.824566j 0.00194617-0.0887375j -0.0857922-0.315131j 0.0912557-0.531769j 0.271925+0.338399j -0.109501+0.632547j 0.683714+0.317692j -0.188127-0.338738j -0.256126+0.0320179j 1.31059-1.09658j -0.442504-0.092395j 0.714797+0.125395j -0.160462+1.24729j -0.350247-0.0320103j 0.162219-0.0151471j -0.857333-0.176886j -0.409109+0.63904j 0.0880803-0.260799j 0.912739+1.84564j -0.652979+0.0264415j -0.446411+0.731702j -0.382602+0.608736j 0.0386818+0.174904j -0.0655465+0.661434j 1.02854+0.368175j -1.4063-1.13526j -0.134293+0.734928j 0.399361-0.253466j -1.35774-0.694432j -0.710268-0.388203j -1.04894+1.41862j -0.167744+0.755525j 0.560643+0.0989172j 0.0510608+0.694495j 1.10007-2.07563j 0.479466-1.09718j -0.193618-0.336893j -2.34927-0.686083j 0.814047+0.00768491j 0.105253-1.3789j 
1.12815-1.47761j 0.648052+1.66297j -0.387067+1.31551j -1.70786-0.973587j -0.846287+0.932057j -0.0433581+0.00365279j 0.204586+0.874671j -0.140348+0.193859j -1.40099+0.395442j -0.327628-0.170497j 0.250463+0.369629j -0.113275+0.662224j 0.435717+1.28378j -0.404922+0.178672j -0.808556+0.225923j 0.395368-0.433012j -0.407985-0.280146j 0.813543+0.486351j 0.189969-0.707082j 0.00368531-0.091729j -0.339374+0.414904j -0.1627+0.802663j -0.530405+0.15534j -0.460397-0.0546698j 0.403359+0.218952j 0.233761-0.423906j 0.0392915-0.344031j 0.635565-0.0865412j -0.399028-0.279791j 0.269385+0.510256j -0.682423-0.0417635j 0.274131+0.110215j -0.0251824+0.401223j 0.321413-0.472451j -0.0789338-0.501148j 0.322939+0.115298j 0.620149-0.0563994j -0.281452+0.279279j 0.106064+0.879292j 0.436615+0.361454j 0.352968+0.548765j 0.149327+0.182035j 0.961886+0.073421j 0.152111-0.731794j -0.319377+0.217078j 0.656574-0.519962j 0.194266-0.359593j -0.308289+0.693707j 0.793741-0.70342j 0.112032+0.438132j -0.315599+0.954337j -0.501749-0.0367205j 0.112379-0.229938j 0.611408-0.168682j -0.368026-0.147386j -1.77824-0.97159j -0.694668-0.697636j -0.21667-0.759441j -0.31355-0.100826j -0.175971-0.161681j -0.0642353-0.628852j 0.0868173+0.00874686j -0.37154-0.0151642j 0.278314+0.462453j 0.81825+0.0472663j -0.729874+0.665212j -0.772558+1.08037j 0.793881+0.26672j 0.290257-0.58092j -0.31922-0.486478j 0.414022-1.76678j 0.565607+0.20645j 0.0580305+0.531405j 0.446937-0.207619j -0.778747+0.371872j -0.618552+0.430999j -0.317579+0.216396j 1.28602+1.16592j 0.00136143-0.617936j -0.262599+0.80763j -0.202278-0.222768j -0.924297+0.320532j -1.43888+0.588848j 0.190124+0.664484j 1.11259-0.937759j -0.884335-1.27193j 0.175117+0.0678133j -0.407036-0.174781j 1.20704+1.16698j 0.774034-0.755381j 0.396128-0.678134j -0.134805+0.245355j 0.691769+0.221484j -0.453579-0.331319j 0.315503+0.0469265j -0.247536+0.145844j 0.122081-0.936507j 0.3758-0.733906j -0.479746+0.407264j -0.138398+0.697078j -0.0979593+0.28801j -0.0929876+0.351431j 0.021873+0.0829609j 0.61833+0.501092j 0.635121-0.0765389j -0.544281-0.288291j 0.811463+0.829744j -0.290699-0.478999j 0.800257-0.112693j 0.396008-0.0277656j 0.468976-0.243672j -0.550346-0.826168j 0.193266-0.189914j -0.384362-0.0207508j -0.0742455-0.0213162j -0.873174+0.00820835j -0.0477298+0.331829j 0.109892-0.505375j 0.172447-0.626444j 0.749833-0.551585j 0.109416-0.610775j -0.540299+0.188872j -0.303743-0.209561j -0.0341678-0.0401758j 0.0766077+0.333629j 0.579303-1.23232j 0.361202+0.282128j -0.199385+0.123391j -0.966431+1.14974j -0.347516+0.330431j 0.382669+0.300954j 0.931174-0.549703j 0.151271+0.184068j -0.296066+0.474502j -0.445558-0.560161j -0.323796+0.451313j -0.0729735-0.541544j 0.734437+0.346635j -0.209793-0.306775j -0.608096-0.0812075j 0.166252-0.0190799j -0.107633+0.113196j 0.521772+0.979375j 0.285482+0.497943j -0.489603-1.14885j -0.0262587+0.0158341j -0.504904-0.248035j -0.0907125+0.330823j -0.591029-0.189155j -0.365595+0.347899j -0.872931-0.259377j -0.860337-0.0823346j -1.68296-1.06718j -0.559102-0.203951j -0.346705+0.669958j -0.242098-0.129747j 0.66786+0.213155j -0.0542958+0.093444j 0.4385+0.0329524j -0.100228+0.487671j 0.297074-0.451366j 0.590875-0.527478j 0.996438-0.539794j -0.605427+0.170649j 0.0772233-0.152204j 1.53771-0.488878j -0.119031+0.515708j 0.672465-0.565666j -0.7596+0.362756j 0.224148+0.28467j 0.321402-0.1869j 0.111132+0.207984j -0.0992656+1.83295j -0.180253+0.740249j -0.122549+1.37172j -0.340316+0.35097j -0.559647+0.728843j 0.525419+0.619604j -0.110537-0.630902j 0.434214+1.13574j -0.750101+0.0757902j -1.14069-1.59343j 0.36719+0.267019j -0.66608-0.235177j -0.426642-0.891412j -1.51178+0.0319927j -1.62837+0.535591j 1.18319+0.466847j 0.276918-0.250031j 0.101537-0.417838j 1.21483-0.336931j 0.603123-2.25935j -0.231909+0.708544j -0.885525-0.739495j 1.53841+0.138127j -0.0366075-0.947458j 
0.959496+1.01452j -1.30103+0.287823j -0.205617+0.700697j -0.969841-0.453103j -0.430899+0.554988j -0.88304-1.40731j -0.756827+0.0562692j 2.25683-1.4861j -0.0972467-0.787389j 0.351311+1.07316j -1.53669-1.87161j -0.165975-0.0358896j -0.155572+0.295745j 1.1915-0.93068j -0.393792+0.0586893j 0.302849+1.04415j 0.337727-0.303285j -1.74967+0.628406j 0.920164+0.283046j -0.401407-0.297245j -0.0772584-1.41818j -0.788731-1.26159j -0.275777-1.05518j 0.677341-1.32178j -0.68548-0.135632j 1.08367+0.3643j 0.790004+0.547369j -0.950624+0.588375j 0.895745-0.680418j -1.54963-0.118069j 0.156133-1.45093j -0.696129+0.526287j -0.306619-0.694044j 0.280428+1.25295j 1.01021+0.101218j -0.506185+0.249101j -0.440328+0.273818j -0.207152-0.0690396j -0.574811-0.814031j -0.028533+0.170239j -0.0584199+0.00884341j 0.0900628-0.380794j -0.726085+0.70308j 0.182991-0.0977006j 0.33619-0.521674j -0.197021+0.310023j 0.249091+0.501731j -0.746795+0.335123j -0.303387-0.446452j -0.531275-0.557929j -0.116759-0.402151j -0.0178678+0.088565j 0.089965-0.00152475j 0.17006+0.452759j -0.00576574+0.180379j -1.24811-0.31491j 0.729623+0.217907j -0.156382-0.0732491j 0.532375+0.0294969j 0.00174746+0.0159014j 0.156425+0.41877j -0.0322156+0.108493j 0.420937-0.371221j 0.163927-0.00621052j -0.402751+0.099414j 0.0125565+0.326736j -0.54264+0.95042j -0.291866+5.8014e-05j -0.20434+0.330902j -0.0254686-1.24822j -0.118979-0.819674j -0.0436496-0.0552707j 0.0536427+0.23113j 0.0402554-0.298588j 0.102195-0.218189j 0.109052+0.0346675j 0.109725-0.202851j 1.17835+0.581152j 0.314369+0.544872j -0.0709212-0.0979622j 0.428489+0.0255381j -0.609703+0.475784j -0.954593+0.51759j 0.340464-0.284668j 0.426201-1.13252j 0.373335-0.354131j -0.264644+0.222923j 0.176236+0.0872127j 1.26061+0.724136j 0.101858+0.0898223j 0.260472-0.743222j 0.0758281-0.378819j -0.136708-0.111824j 0.671438-0.0015034j -0.153042-0.479984j 0.195583-0.250291j -0.124295-0.0185859j 0.14889+0.692333j -0.264295+1.00742j 0.701227-0.500644j -0.247035-0.474287j -0.342976-0.132552j -0.153471-1.02814j -0.260939-0.524883j 0.275571+0.278954j 0.841624-0.442634j 2.04359+0.062759j -0.0537998+0.463315j -0.164813-0.133477j -0.266364-0.403835j -0.0890691-0.0687483j 1.03031+0.488583j -0.720702+0.153256j 0.176952-0.458185j 1.32038-0.665164j 1.0014-0.498706j -0.602281-0.38649j -0.0889019-0.309609j -0.376164+0.1402j -0.0701758-1.7474j 0.475205+0.513926j 0.334395-0.587197j 0.015033-0.209217j -0.00377256-0.196667j -0.00385618-0.969372j -1.29081-1.79878j 0.112532-0.12093j -0.0366014+0.0811836j 0.257955-1.78863j 0.388933-0.568678j 0.0488526-0.109684j -0.54634+0.121922j 0.0716278-0.20216j -0.554059-0.704979j 0.758004-0.120389j -0.195568-0.088105j 1.28637+1.03328j -0.196295-0.62746j -1.39604+0.108203j 0.13886-0.461807j -0.426707-0.126307j -0.0725231+0.0118557j 1.51574-0.551174j -1.02145+0.234961j 0.621108+0.715347j 0.0409079-0.0276263j -0.817971+0.797032j -0.129967+0.00498868j 0.427854+0.117899j 0.00320313+0.806385j -1.11312+1.87235j 1.01188+0.0620395j 1.34334+0.0424792j -0.330616+0.895788j -0.346872-0.525986j 0.109875-0.130651j -0.674989+1.07213j -0.0593119+0.200461j -0.208652+0.308935j 0.501816+0.263274j -0.2705-0.152679j 0.0848311+1.05783j -1.04069-2.20966j 0.3989-0.221619j -0.0453724+0.134396j -0.866822+0.635647j 0.226017-0.112578j 0.932061+0.833542j 0.112646-0.353228j -0.114992+0.0379238j -0.751973-0.582364j 0.150691-0.728863j 1.45645-0.986471j -1.55913-0.599024j -0.912153-0.499889j -1.10771+0.0537754j 0.237558-0.514901j 1.05183-0.873761j 0.0327454+0.643929j 1.47414-1.26278j 0.288927-0.676685j 0.991632-0.0874688j -0.574061+0.340065j -0.178101-1.65019j 0.209877-0.0538193j 1.49474+1.00723j 0.4464-0.673051j -0.915153-0.286801j -1.18939-1.26658j 0.988518-0.439142j 0.0878841+0.622908j 0.105174+1.29202j -0.661726+0.902597j 1.07309-0.257264j -0.0654276+0.485295j 0.261694+0.35538j 
0.568555+1.62623j -1.6158-0.333022j -0.0855065-0.942951j 1.33592+0.229755j 0.326328-0.810935j -0.65464+0.76982j 0.369551+0.427819j -1.31073-1.02376j -0.522859+0.566518j 0.602866-0.295459j -0.776327+1.26966j 0.108575+0.197878j 0.538485+0.0866697j -0.756775-0.51076j 0.0674401+0.368013j 0.511217-0.652512j -0.850997-0.416039j 1.06744+0.457044j 0.125197-0.949325j 0.257966-1.16277j -0.193088+0.404715j 0.140929+0.986082j -0.568444+0.0626261j 0.916885+0.394648j 0.700331+0.132528j 1.07277-0.371921j -0.38355+0.347351j 0.789801-0.64406j -0.0189205-0.412164j 0.360227-0.827694j -0.645291-0.861384j -0.305138-0.582627j 0.396327+0.386083j -0.966758-0.212346j 0.427803-0.390544j 0.185848-0.628188j 0.33153-0.493621j -0.590357-0.153978j 0.869095+0.00620301j 0.721727+1.47791j 0.309891+0.608616j -0.0704751-0.327045j -0.0476174-0.413442j 1.7986-1.51101j 0.242568+0.430041j 0.222917-0.816232j -0.426688-0.0145522j -1.37334+0.383808j 0.0716106+0.537006j 0.367668-0.350723j 0.349362+0.822114j -1.19047-0.922452j 0.384427+0.381462j 1.36614+1.26096j -0.962886+0.223743j -0.385562-1.8241j -0.620227+0.422811j 0.918055+0.0289295j -0.288999+0.235989j 0.0351968-0.253832j 1.45619+0.344018j -0.0880281+0.243486j 0.0416438+0.0988096j -0.507457+1.00192j 0.49263-1.08131j -0.794231+0.964132j -1.32082-0.291659j -0.829185+1.2055j -0.591701-0.87774j 0.731632-0.425069j 1.20569-0.769806j 0.214216+0.699166j -0.176008+0.428369j 0.593755+0.476319j -0.529692-1.36111j -0.713071-0.619815j -0.151105-0.878232j 0.0683408+1.64714j -1.52481+0.46988j -1.29295-0.533025j -0.0751559+0.0658749j -0.819042-0.324452j -1.217-0.537596j -0.0429162+0.699155j 1.06685+0.11674j 1.52634-1.51591j -0.465171-0.949159j -0.104137+0.15115j 0.135283+1.46497j 1.0671+0.485872j 0.56656-0.333504j 0.371529-0.288716j 0.474859-0.28345j 0.512951+0.396201j -0.0354815+0.274136j 0.594895-0.0921417j -0.753383-0.894307j -0.390441+0.370152j -0.136031-0.467821j -0.139131+0.334992j 0.104005-0.116492j -0.484672-0.312645j -0.55214+0.783777j 0.279877-1.192j 0.638787+0.0848682j 0.457399-0.0238859j -1.00542+0.232985j -0.202274-0.464762j 0.149921-1.01114j 0.236938-0.51283j -0.0375112-0.0478455j -0.0590799+0.328279j 1.52942+0.202703j 0.265378-0.294333j -0.522512-0.761319j -0.00658181-0.040879j 0.201247-0.277671j -0.629602-0.349099j -0.793053-0.536287j 0.230026+0.714042j 0.189732+0.367817j 0.761781-0.587687j -0.282959+0.143856j 0.0346129+0.392093j 0.70393+0.752387j 0.306672+0.719981j 0.902401-0.383075j -0.0948474-0.0148265j -0.198724+0.431971j 0.22978-0.12106j 0.436405-0.302442j -1.01927+0.728363j 0.41+0.256158j 0.0619475-0.973851j 0.306832+0.0399001j 0.257845+0.877019j 0.433573-1.2854j 0.647995-0.641017j 0.227071-0.269572j 0.254379-0.0603892j 0.613965-0.342306j -0.0997081-0.0288349j -0.910128-0.211924j -0.294553-0.751737j -0.0589106+0.315821j 0.26925+0.119169j 0.302432-0.154428j -0.638134+0.170359j -0.166695+0.929311j 0.99346+0.531446j 0.377486-0.687707j -0.576763-1.02062j 0.397112+0.461849j 0.277377-0.287344j 0.0751984-0.168784j 0.122528+0.119977j -1.0454-0.185996j -0.0449906+0.129747j 1.21168+0.419108j 0.207161-0.156008j -0.70307-0.679314j 0.759706-0.00560272j -0.204792+1.09158j -0.0985734-0.424898j 0.604301+0.111726j -0.157598-0.122028j 0.986667+0.377487j -0.911902+0.652341j 0.414617-0.000250448j 0.122398-0.212137j 0.186473+0.472609j 0.360728-1.13946j -0.970795-0.0142978j -0.4528+0.469197j 0.39878-0.67206j 0.416902-0.917709j 0.139023+0.0800327j -0.0514305-1.11697j 0.505675-0.778528j -1.08124+0.200879j -0.10128-0.724191j -0.19227+0.27724j -0.745341-0.427435j 0.908448+0.379243j 0.226093+0.792124j 0.279693-0.514363j 0.150945-0.338257j 1.02167+0.681988j -0.376456+0.329439j -0.107642+0.63406j -0.990836+0.0575349j 0.22568-0.270132j -0.0890228+0.419257j -0.0688759+0.728398j 0.120913-0.148907j -0.410018-0.0562963j 
0.185675-0.050346j -0.0524136+0.174528j 0.599291-0.388063j 0.370065+0.997274j 0.683084-0.0775478j -0.52472+0.373832j -0.761037+0.801429j -0.837427-0.897266j -1.13792-1.32111j 0.32942-0.490032j -0.88438+0.916867j -0.73167+0.112388j -1.14436+0.899568j -0.61027-0.66938j -0.404699-0.628921j -0.113976+0.0576323j 0.626653+0.0218133j 0.0790368+0.0482007j -0.23604+1.48772j 0.92069-0.0108323j -0.0701488+0.275412j -0.298287+0.135001j 1.56414+0.377676j 1.11562+1.25597j -0.136465+0.34974j -0.924176+0.835473j -1.05565+0.721984j 0.347999+0.50443j -0.0776268+0.797383j 0.727089-1.6409j 1.24216+0.749611j -0.217979-1.01178j -0.154285+0.278834j -1.59916-0.0743494j -0.336463+0.844493j -0.128704-0.782607j -0.48669-0.0993204j 0.498178+0.565188j -0.207656-0.475631j 0.353802-0.673081j 0.873954-1.38199j -1.50993+0.428491j 0.0519668-0.065106j -0.583237+0.311737j -0.484794-0.580639j -1.6084-0.756454j -0.0894252+0.152016j 1.03553+2.41609j 1.24106+1.08845j -0.498286+0.0347646j 1.03909-0.443888j 0.654286+0.314898j -0.669802+0.436406j 2.06131-1.69733j 0.793415+0.570831j -0.843046-0.26538j 0.319936-0.0406356j -1.32986+1.09925j 0.182267-0.110688j 0.152258+0.161538j 0.81442-2.41946j 0.190691+0.036933j -0.161712-0.0708791j -0.276065-1.39833j -0.818883-0.593468j 0.698927+0.865011j -0.332667+0.723756j 1.35124+1.50873j -0.385649+0.264294j -0.414948-0.156213j -0.531859-0.790908j -1.4349-0.678227j -0.256056-0.14598j -1.40694-0.61772j -1.73311+0.550166j 0.534857-0.195997j -2.05308+0.601274j 0.907316-0.0383257j -0.0504378+0.617507j -0.917867+1.21748j -0.0701007-0.0440299j -0.0235069+1.0631j -0.0951296+0.195675j -0.0117681-2.50395j 0.0848354-0.313021j -1.68045-1.44249j -0.136133-0.0142287j 1.50687-0.365809j 0.87465-0.506011j 0.203303-1.08364j -0.459939-0.191567j -0.0597678-0.153143j 0.149176-0.655243j 0.0671378-0.163562j 0.116581-0.32004j -1.01825-0.274083j -1.13448+0.106616j -0.0798106-0.0573487j -0.0994865-0.0462945j 0.872544-0.276049j -0.175588-0.294458j -0.0327314+0.660083j 0.0226175-0.676986j 0.0585595+0.601715j -0.138482-1.83627j -0.213625-0.398395j 0.130419+0.517997j 0.0573589+0.429289j -0.542288-0.578837j -0.503258-0.523935j -0.387412-0.323702j 0.508169+0.096848j -1.92748+0.101885j -0.387795-0.0672198j 0.0060977-0.515463j -0.126935+0.349883j -0.328621-0.0562573j -0.49415+0.142312j -0.808866+0.1885j 0.307261+0.00534145j 0.0854038-0.11287j -1.03732+1.07396j -0.0105092+0.215361j 0.216664-0.327226j 0.739091-1.0636j -0.0207179-0.196467j 0.157871-0.40084j 0.140785-0.0420091j -0.0437698-0.80891j -0.042447-0.336478j 0.0459267-0.488794j -0.115964-0.103418j -0.00363788-0.798723j 0.425833+1.03748j -0.109648-0.243996j 0.0223634-0.218073j 0.875006+0.304808j -0.705726-1.05492j 0.428162+0.137289j -0.0351618-0.000854539j -0.384025-0.660142j -0.225218+0.148074j 0.400407+0.487751j 0.769711-0.136162j 0.194463+0.172329j -0.203198-0.0756292j -0.054111-0.00973001j 1.16549+0.364938j 0.772276+0.183582j 0.244896+0.171841j -0.787758+0.536715j 0.531311-0.161153j 0.433272-0.202654j -0.134333-0.130039j -0.0728011+0.0572387j 0.00366015-0.253976j 0.576806-0.574601j 0.376653-0.0410381j -0.0515102+0.224633j 0.549867-0.495075j -0.574374+0.878566j 0.492843+0.959247j 0.261135-0.643264j -0.218828+0.166472j -0.283195+0.173987j 0.0112469+0.256225j 0.120617-1.23646j -0.468754-0.479009j 0.01637-0.174786j 0.0150501-0.0632943j 0.208704-0.316968j 0.0550795-0.295277j 0.465727-0.154664j -0.954708-0.363622j -0.290767+0.0638591j 0.764412+0.588772j 0.0298188-0.052949j -0.618991-0.108341j 0.146531+0.231248j 1.32081-0.029621j 0.278661-0.811025j 0.477074-0.352397j -0.142335-0.204163j -0.37304+0.395533j -0.11505+0.312926j 0.355326-0.226232j 0.048038-0.135744j -0.382642+0.124905j -0.529427-1.51838j -0.120745-0.173933j -0.113823+0.181847j 0.505252+0.212316j -1.04802+0.791558j 0.146064-0.202732j 0.728534+0.519529j 0.130932-0.392071j 
1.01713-0.792835j 0.154181+1.21849j 1.13291-0.285257j 0.0952927+1.75772j 1.13373+0.220858j -0.482386+0.384859j -0.525356+0.687313j -0.713727-0.757063j -0.883308-0.908689j 0.237797-0.400953j -0.673415+0.754037j -0.519045+0.112017j -0.750519+0.643678j -0.518839-0.473442j -0.278394-0.356008j -0.595107+0.440788j -0.528695+0.176316j -1.14408-1.08599j -0.281544-1.1657j -0.104616+0.593877j 0.798015-1.09742j 0.851252-1.36818j -1.17954+0.231519j -1.62871+0.462362j -0.63098-0.839949j 0.463584-0.0342762j -0.145867-1.36344j -1.62828-0.46322j 0.409845-0.256949j 1.00358+1.79387j -0.314058-0.183933j 1.32228+0.276011j 0.199028-1.05856j 1.3389-1.50489j -0.0350273-0.118341j 0.939536+0.64715j -0.923274+0.315501j 0.12768-0.225608j -0.715301-1.46024j -0.697117-0.487232j -0.206707-0.320892j -0.0521984-0.0947371j -1.44069+0.393274j -0.288096+1.15465j 0.70039-0.855582j -0.582616+0.98018j -0.00827315+0.61642j -0.684979+0.142668j 0.608284-0.284055j -0.401073-0.819085j -0.127829-1.07953j 0.942814+0.377706j -0.183431+0.0790792j -0.528366+0.132632j 0.671681-0.143672j -0.576012-1.46345j 1.36368+0.555499j -0.545223-0.0734047j 0.824662+0.115562j 0.10343+0.124227j -0.383976+0.0992671j 0.0160501-0.111779j 0.557031-0.196739j 0.0800803-0.75541j -0.920172+0.5252j -0.0619618-0.500465j -1.16257+0.339423j 0.00368959-0.394712j 0.0451737+0.897616j 0.896604-1.26373j 0.623842-0.52785j -0.374419-0.256053j -0.360113+0.14892j -0.323977-0.488564j 0.341942+0.367943j 0.50001+0.0509441j -0.0070704+0.273018j 0.0520084+1.1046j 0.960555+0.72059j 0.470726+0.0377761j 0.543718+0.266871j -0.915586-0.0427723j -0.985975-0.534466j 0.0804126-0.610205j 1.01424-0.304321j 0.0262174+0.447369j -0.346296+0.593816j 0.377312-0.277005j 0.31927+1.50352j -0.241896+0.0285784j 0.906828-0.282053j -0.140834-0.512034j -0.0654252-0.111433j 0.812294-0.392312j 0.443382+0.484716j 1.22641+0.627613j -0.414626+0.256878j 0.461904+0.845778j 0.584337-0.825121j -0.5481+1.40748j -0.329437-0.24344j -0.385205+0.125752j -0.207622+0.908774j 0.124945-1.57449j -1.11368+1.25787j 0.12405-0.460382j -1.89899-0.993068j -1.18955-0.0867486j -0.412254-0.128928j 0.497394+0.0204134j 0.651391+0.396207j 0.0770886+0.502595j 2.22157+0.367234j 0.377286-0.50788j 0.330985+0.173066j -0.817054+0.923057j 0.248936-0.686275j 0.031241+0.882191j -0.0828833+0.249652j -0.604062+1.2122j 0.715347+0.0547056j 1.5538-0.100238j 0.43321+0.667852j -0.0306837+0.512114j 0.0249666+2.33764j -0.152157+1.21633j -0.277446-0.711263j 0.154102-0.110759j 0.569319+0.124354j 0.110746-0.296672j -0.468523-0.360026j -0.512743+0.783424j 0.424764+0.821605j 1.17928-0.853825j 0.282767-0.288395j 1.69976+0.69986j -0.639737-0.443248j 0.386613+0.783772j 0.647153+0.059503j 0.286223-0.490222j 1.19064+0.572917j 0.201972+0.00631598j -0.945189-0.854352j 0.0260716-1.09203j 0.0740095+0.450046j 0.565626-0.00998569j 0.555353-0.14506j -1.07388-0.382217j -1.5609+1.03121j 0.893157-1.10187j 1.24511-0.575313j -0.325278+0.0165961j 0.807862+0.572843j 0.61211-0.144312j -0.337472-0.38039j 0.240616-0.0288644j -0.701169-1.11242j -0.392851+0.251982j 0.22711-0.699586j -0.214192-1.13893j 0.0131788-1.55906j -0.176984-0.721555j -0.438289+1.53297j 0.450506+0.221665j 0.277739+0.147102j -0.365733+0.206247j 0.932127+1.60146j -1.31254+0.319832j 0.472475-0.250006j -0.257179+0.0460507j 0.120637+0.651644j -1.05405-0.278314j -0.676936-0.525156j 1.20859+0.222153j 0.172121-0.974162j 1.4256-0.871912j 0.31502-0.0557945j 0.741791-0.997888j 0.0480609-0.432418j -1.94029+0.339305j -0.408667+0.291795j 0.234242+1.12697j -0.172161+0.134569j 0.963519+1.49674j 0.559229+0.453879j 0.398974-0.0417501j 0.332799-0.626662j 0.767285+0.0806886j 0.444028+1.40624j -0.657178+0.572561j -0.769672+0.686892j -0.316671+0.281583j 0.77201-0.515105j 0.623037+0.46301j -0.769361-0.236923j -0.0491651+0.694321j 
