0.00255159-0.0431144j 0.0476976-0.0155557j 0.0713409-0.0202069j -0.0139511+0.0469937j 0.0158487+0.0173386j 0.0279362-0.00974716j -0.0708572+0.0243617j -0.0238739-0.0207598j -0.0227113+0.00884803j -0.0887986-0.00076815j -0.022105+0.0510621j 0.0454648+0.0364285j 0.0089931+0.00587712j -0.00198489+0.005493j -0.00425167+0.0182236j -0.0286017-0.00644532j -0.002384-0.0199299j -0.00298758-0.0103071j -0.0246508+0.0115233j -0.0329534+0.0185075j -0.0210556+0.0135648j 0.0296596+0.0119735j -0.00266548-0.0513702j -0.0540489+0.0102948j -0.028659+0.0026773j -0.05929-0.0083753j 0.0087162+0.0167875j -0.0576742+0.0709583j -0.0577403+0.0224098j -0.0555836-0.0175278j 0.028703+0.0721253j 0.00781151+0.0709547j -0.0135991-0.0149521j 0.0565824+0.0423579j 0.0131912-0.00809333j 0.0142177+0.0103445j -0.0481664-0.0158677j 0.0278583-0.00719999j 0.0575382-0.0036328j 0.0106831-0.025634j -0.00387875+0.00336513j 0.0292371+0.0186068j 0.0317499+0.0195423j 0.0387414+0.0101606j 0.0157323-0.0024268j 0.0044573+0.0163978j 0.0147432+0.0081334j 0.0302369-0.0213656j -0.0174353+0.00609454j 0.0167714-0.00766297j 0.0105939+0.000738895j -0.0103223+0.0110833j 0.00174083-0.01795j 0.0215362-0.0262085j -0.0343072+0.0218124j 0.0137037-0.00635874j -0.0332658+0.0155256j -0.0256169-0.00856963j -0.0121647+0.00834681j 0.0156667-0.00364542j 0.0038308-0.017419j -0.0210973+0.0146386j 0.0094711-0.00646117j 0.0206033+0.00400278j -0.00650464+0.0213183j -0.00331016+0.000917158j -0.0160389+0.00194132j -0.0126357-0.0166375j -0.0113629-0.000280343j 0.00342134-0.0126409j 0.0110945-0.0120272j 0.000314414-0.00701346j 0.0266815+3.10441e-05j 0.0147547+0.0097453j -0.00693403-0.0199757j -0.00832445+0.00445784j 0.00342948+0.014716j 0.00282018+0.00940927j 0.00919804+0.00375691j 0.00701261+0.000263318j 0.0196608-0.00393916j -0.0111747-0.0202591j 0.000596729+0.00429828j 0.000688039-0.0075092j 0.0010155+0.00083872j 0.00244985-0.00245016j -0.00299905-0.00529542j -0.00645571+0.0110077j 0.0112905-0.00991029j 0.00314974+0.0129766j 0.0110709-0.00276524j -0.0187951+0.00760972j -0.00521832+0.00247435j 0.00776819-0.00659597j 0.0130438-0.00421258j 0.0115721-0.00881868j -0.0140395-0.00432172j -0.00952702+0.00708117j -0.00523041-0.00081163j -0.00952947+0.0115347j 0.0166318+0.00164732j -0.00724705+0.00129864j -0.00308207+0.00797084j 0.004625+0.00191977j 0.0123629+4.56644e-05j -0.0092922-0.000129239j 0.00846041-0.00806896j 0.0117745-0.00822772j 0.00790898+0.00483988j 0.0109502-0.00518461j 0.00160696+0.00111634j -0.00762259+0.00406444j 0.0237463+0.00263976j -0.00247123-0.0018435j 0.0120123+0.00289769j 0.00884145+0.00624049j 0.0148637+0.0123019j 0.00384258+0.0124824j -0.00504173-0.0171723j -0.00502533+0.00875416j -0.00375901-3.41612e-05j 0.00683706-0.0043116j -0.024858+0.003198j -0.00231369-0.0112119j -0.00729+0.0012074j -0.0172269+0.00372492j 0.00905713-0.00351468j 0.00684683-0.00466599j -0.00864305+0.00889029j -0.00642941-0.00156456j -0.0128671+0.00729337j 0.0168096+0.00900006j 0.00484032+0.00934763j -0.00984925+0.00227274j 0.00615482+0.0113369j 0.0011299-0.00249329j -0.00294379-0.00273777j -0.00905121+0.0045421j -0.00551818+0.00197951j -0.0187446+0.00673631j 0.00177207-0.00731191j 0.00382029+1.87269e-07j 0.013408-0.0159701j -0.0117468-0.0159304j -0.0105203-0.00522734j 0.0191201+0.00131578j 0.0117714-0.00916588j 0.00887108-0.00987266j 0.00895117-0.00462268j -0.00161411-0.00164435j 0.00224255-0.00279346j -0.00104427-0.0018426j 0.0110136-0.0128531j -0.00604213-0.00195253j -0.018318+0.000833096j 0.00927979-0.00140942j 0.00750767+0.0126784j -0.0168317+0.0116967j 0.0112943-0.00906806j 0.00540483+0.000520241j 0.00543152-0.00825335j 0.00426421+0.0085698j -0.0070501+0.00320072j -0.00731702-0.000317787j 0.0137088+0.00195795j -0.0151922+0.0108749j 0.0128253+0.00359684j -0.0117563+0.0134302j -0.0254209-0.00787297j -0.00681174+0.0158627j 0.0107058+0.000937638j -0.0293215+0.0010506j 0.0203506+0.0144998j 0.0155177+0.00166203j -0.00954721+0.00247938j -0.00530332-0.00738899j 0.00632519-0.0138476j 0.023326-0.000953222j 0.0145079+0.0218227j 0.00120753-0.00666267j 0.0211268-0.019348j 0.0365416-0.00763094j 0.00397379-0.0284404j 0.0211926+0.0135887j 0.0142685+0.0142711j -0.0355186+0.0132979j 0.0130989-0.0179196j -0.0201487-0.0318169j -0.0574565+0.0415403j 
0.0444126+0.00913075j 0.022251+0.0429835j 0.0231869+0.0673904j -0.0540675-0.0109243j -0.0132533+0.0198633j 0.0136522+0.0215251j -0.0264706-0.073219j 0.0228597-0.0245036j -0.0105419-0.030152j -0.00483637-0.0894545j -0.0631943-0.0304315j -0.0289705+0.0433207j -0.00868482+0.0196695j -0.00635516+0.00344313j -0.0163943-0.0056183j 0.00506596-0.0384404j 0.0203029+0.000826113j 0.0152558-0.0170581j -0.01601-0.0222651j -0.0225067-0.0369017j -0.0199231-0.0266439j -0.00316218+0.0275338j 0.0461452-0.00312383j -0.011955-0.0627715j 0.00232839-0.0281014j 0.00446035-0.0583702j -0.0118969+0.0104209j -0.0795978-0.0542758j -0.0153138-0.0595757j 0.0119017-0.0466777j -0.065854+0.0301727j -0.0595719+0.00895408j 0.0182001-0.0104947j -0.0342594+0.0591297j 0.00965214+0.0174121j -0.00396528+0.0176286j 0.015611-0.0571794j 0.017089+0.0277976j 0.00917257+0.0620623j 0.0277011+0.0212073j -0.00580387+0.00313125j -0.0248968+0.0264001j -0.0164715+0.0378654j -0.00860498+0.0409964j 0.00353411+0.0158927j -0.0144386+0.0094117j -0.00830823+0.0160742j 0.0153441+0.0340325j -0.00975106-0.0165512j 0.00112287+0.0149804j -0.00345473+0.0102849j -0.00726068-0.00862942j 0.0131753-0.00305649j 0.0285978+0.0186997j -0.0214387-0.0271598j 0.011277+0.0129711j -0.0198108-0.0302352j 0.00780878-0.0306465j -0.0120071-0.0110042j -0.0012796+0.0123646j 0.0185181+0.0028123j -0.0151848-0.0226825j 0.0044612+0.0129267j -0.00548844+0.0215432j -0.0238897-0.0102254j -0.00190368-0.00437903j -0.00670863-0.0119272j 0.0144687-0.00812391j -0.0010288-0.0110634j 0.0130559+0.00507782j 0.0138561+0.0145598j 0.00646101+0.00751001j 0.00391962+0.0203365j -0.00678887+0.0141375j 0.0214891-0.00693022j 0.000227072-0.00482036j -0.0131961+0.00129642j -0.00779656+0.00460998j -0.00597096+0.014376j 0.0020871+0.00316051j 0.00750763+0.022062j 0.023292-0.0162723j -0.00419618+0.00222762j 0.00493344+0.00524472j 0.000228453+0.000497575j 0.00600161+0.00643558j 0.00189616-0.00254376j -0.0131641-0.00812492j 0.0078875+0.00857232j -0.00937363+0.00118763j 0.00173233+0.00751667j -0.00266918-0.0178895j -0.00409977-0.0029439j 0.010136+0.00775832j 0.00563804+0.0153473j 0.00687889+0.00849825j 0.000469796-0.0113516j -0.00689206-0.00549333j 6.03871e-06-0.000629705j -0.0166052-0.0110314j 0.00408655+0.0121535j -0.00184892-0.00558515j -0.00825135-0.00101566j 0.000321579+0.00255794j -0.000950704+0.0105617j 0.0017667-0.00505387j 0.00656085+0.00780327j 0.0149143+0.0127387j -0.000471769+0.00897968j 0.00566493+0.0110223j 2.07019e-05-0.00160696j -0.00431359-0.0111697j 0.00158952+0.0227915j 0.00365303-0.00602037j -0.00382228+0.0130311j -0.001536+0.0136839j -0.00957041+0.0152921j -0.0122219-0.000837189j 0.0148893+0.00226307j -0.00579796-0.0102739j 0.00462216-0.00363404j 0.00597838+0.00574127j -0.00428218-0.0292693j 0.00937482-0.00110776j -0.00343803-0.00944944j -0.00147998-0.0102042j 0.000631878+0.0113039j 0.00733874+0.00737626j -0.0121392-0.0120172j 0.00386429-0.00550159j -0.00918839-0.0143856j -0.00731745+0.0149481j -0.0128655+0.00553802j -0.00304902-0.00835128j -0.0126339+0.00982225j -0.0022116-0.00383998j 0.00566454+0.000542227j -0.0156327-0.0097308j 0.000187281-0.00601739j -0.000590823-0.0156331j 0.0111774+0.00495026j -0.000566538+0.00337699j 0.0110591+0.0156152j 0.0155682-0.0081772j 0.0019353-0.00889046j -0.00750926+0.0277764j 0.0152511+0.00246405j 0.0074328+0.00663663j 0.00139644+0.0137114j 0.00954868-0.00177615j 0.00198207+0.00755801j 0.00181132-0.000553033j 0.0124868+0.00702501j -0.00634464-0.00155402j -0.00341991-0.0143228j 0.00211119+0.00328323j -0.0122381+0.0148806j -0.00949346-0.0125447j 0.00450629+0.00332883j -0.00525714-0.0126157j 0.00389121+0.0046755j -0.0149756+0.00474388j 0.00135421-0.00470559j -0.00265029-0.0141819j 0.00201709+0.00765213j -0.0226667-0.0183162j -0.0153026+0.00216645j -0.00842753-0.0131705j -0.00723114-0.0184873j -0.0134121-0.000881768j 0.016767+0.0100232j -0.00113886-0.00646652j 0.000318926+0.00561571j -0.00205951+0.0149835j -0.00754115-0.0138301j 0.00528815-0.0119306j -0.000215296+0.00809979j -0.00315751+0.0224412j -0.01175+0.0118048j 0.0158305+0.00474335j 0.0175578+0.0205979j -0.00329945+0.00935209j 0.0131682+0.014819j -0.00781444+0.0298124j -0.0236049+0.011421j -0.0261005-0.0422808j 0.0314454+0.00209655j 0.0386243-0.0255349j -0.022716-0.0477512j 
0.00589583+0.0351495j 0.000157441+0.00818323j 0.0244467+0.021676j 0.0182341-0.0429564j -0.0317033-0.00484659j 0.0213637+0.0235923j -0.00912914-0.0359626j -0.00269719+0.0249874j 0.0273976-0.031777j -0.0248073-0.032804j 0.0170299-0.0627158j 0.0633207+0.00584762j -0.00905136-0.0218957j -0.0188184+0.0288531j 0.00622835-0.00156806j 0.034001+0.00503399j -0.026003-4.71467e-05j 0.0283071+0.0382903j -0.0206172-0.00411874j 0.0344324-0.0111972j 0.00573585-0.033453j 0.0363447-0.0120417j -0.0548289+0.00597325j 0.00121206-0.0537603j 0.0195248+0.00874912j -0.0336631-0.0536719j -0.0196712-0.00802601j 0.0257594-0.0462494j 0.0457024+0.0550914j -0.0304942-0.00819891j 0.0236434-0.0220317j 0.0238846-0.010714j 0.0114267+0.0546655j 0.0502285+0.0761087j 0.00894061+0.0141968j 0.0169689+0.0131569j -0.00818738-0.0227837j 0.00938763+0.0203804j -0.0122+0.0337386j -0.0249028+0.0123854j -0.00292369+0.0162567j -0.00551531+0.00475035j 0.000424902+0.0230687j -0.000650558-0.00275924j 0.000935944+0.00429867j 0.000643886+0.000954376j 0.00973084+0.0154782j -0.00502441+0.0158109j -0.0202529-0.0130166j -0.00114368+0.00137234j -0.000693384-0.000944281j 0.00418958-0.00974608j -0.00774338-0.00101011j 0.0110063+0.0207669j -0.0184686-0.0148961j 0.011501+0.0118709j -0.0293973-0.0203594j 0.00561104+0.0112344j 0.0186901-0.00653734j -0.00570457-0.00993481j -0.0115406-0.00413387j 0.00583349-0.00165274j -7.14066e-07+0.0126337j 0.0121331-0.00472662j 0.000542093-0.025657j -3.31468e-05+0.00240007j -0.0203879-0.0197208j -0.0198647+0.00974668j 0.00417321-0.00677353j -0.00276773-0.00488826j -0.013994+0.0125367j -0.0152349-0.00260824j 0.0208001+0.00535961j 0.00774405-0.002941j -0.00945944+0.00240375j -0.01467-0.00198506j 0.0219869-0.00303565j 0.0150786+0.00812494j -0.0144728+0.000593582j 0.00915354+0.0027399j 0.00586018+0.0102781j 0.0062555+0.00823589j -0.00117242-0.00348971j -0.0116586-0.00238278j -0.00409641+0.00635782j -0.00780122-0.0018322j -0.00187993-0.0112839j -0.00133951-0.00667158j -0.00645065+0.0058868j 0.00936123-0.00887247j 0.00718915+0.00257793j -0.004785-0.00338611j -0.0133672-0.0044162j 0.00622622+0.00283033j 0.00657517-0.000293651j -0.00588177+0.00135012j -0.00947185-0.00244688j 0.00371853-0.00156914j 0.000611659-0.00151354j 0.00372573-0.0057523j 0.0223847+0.0112725j -0.00639094-0.00774905j -0.00939429-0.00833304j 0.0011841+0.00172736j -0.00114456+0.00540818j -0.00600497+0.00339324j -0.0111067+0.00481838j -0.000662567+0.0105293j 0.00746442-0.000101299j 0.00846067+0.0013887j 0.00763564-5.78405e-05j -0.0197067-0.00913058j 0.017584+0.00968108j 0.0131536+0.00750249j 0.0049774-0.00939094j 0.0229026+0.00379755j 0.00729565-0.00761185j 0.0109374-0.0022009j -0.00152257+0.0132551j -0.00569935-0.00469019j 0.00374967-0.00167101j 0.00581268+0.00403815j -0.0101291-0.0071568j -0.00435391+0.0110679j -0.0154606-0.0101522j -0.0121951-0.00649652j -0.00255787-0.00270515j 0.00491385+0.00272764j 0.0117274+0.000297215j -0.00615092-0.000710302j 0.00468792-0.00167084j 0.0199957+0.00650062j -0.00136391-0.0055677j -0.0034831-0.00596407j 0.0149902-0.0100448j 0.00202242-0.00765914j -0.0156061+0.00835659j -0.0174363-0.00837533j -0.000688552-0.00239298j -0.0133375+0.000304164j -0.00540434-0.000670891j -0.00467944-0.000233095j -0.00520812+0.0112448j -0.012449+0.0112799j -0.00229872+0.00226391j 0.00965646+0.000459109j 0.0228823+0.0103864j 0.00841798+0.00247155j 0.0118007+0.00124434j -0.0118581-0.00343738j 0.000530016-0.00840589j 0.00542001+0.00411998j -0.000690487+0.0022162j -0.00582529-0.00223555j -0.00190779+0.00109736j -0.00116835-0.00539416j 0.0135804-0.00146105j -0.0245065-0.000525813j -0.000174472-0.000320948j -0.0025047-0.00215449j 0.00423981-0.00302088j 0.0134132-0.00648295j 0.00328544+0.00232016j -0.00296431-0.00305353j 0.0029523+0.011027j 0.00573738-0.00672275j 0.0174108+0.0142036j -0.00860387+0.00266337j -0.00552689-0.0151043j 0.00756255-0.00911537j -0.00879117-4.23568e-05j -0.0114207-0.0185324j 0.0184503+0.0119964j 0.00889828-0.00408613j 0.0140784-0.0012382j -0.0094544+0.0052695j -0.0182884-0.00508154j 0.00954147+0.00617458j -0.00452079+0.00411418j -0.0158482-0.00251002j 0.0149433+0.0252337j 0.00789066-0.0172129j -0.00989534+0.0156661j 0.01425+0.0100372j 0.0183217-0.00340068j 0.00525263-0.036759j 0.0555145+0.0276857j -0.0404503+0.00998597j -0.00733953-0.0023299j 
0.0332357-0.00197983j 0.0131899-0.00857414j 0.0265011-0.036182j -0.0380551-0.0148718j -0.00809623+0.0261387j 0.0372559-0.0156412j -0.0275855+0.0256353j 0.0227336+0.0183211j -0.0337571-0.00930868j -0.039865+0.046329j -0.065962-0.0157849j 0.0307387-0.0814684j -0.018151+0.00481018j 0.0223163+0.0147308j 0.00340728-0.0170346j 0.00616035-0.000222323j -0.00766305+0.0280257j 0.0181611+0.0155586j -0.0193105+0.0331482j -0.0146113-0.00817369j -0.0293127-0.00540216j -0.0118802-0.0350297j -0.00696181+0.0532243j -0.0738539-0.00619014j 0.0191502-0.0117746j -0.077338+0.0538277j -0.00551442+0.0196073j -0.0187625-0.0332012j 0.0773064-0.0357864j -0.0121288+0.0556141j -0.0109841-0.0415317j 0.00545003-0.0419718j 0.0575872-0.0106305j 0.091145-0.0713192j 0.021557-0.0179088j 0.017098-0.016145j -0.0375004+0.0196464j 0.00447629-0.0154084j 0.0197957+0.0102749j -0.0115215+0.0284196j 0.0236751+0.00330129j 0.00985483-0.00277375j 0.0318946-0.0166469j 0.00252112+0.00048598j 0.00553957-0.00654556j 0.000594444-0.00509094j 0.00972564-0.015518j 0.00988155+0.00789178j -0.0175118+0.0170158j 0.00547972+0.00269271j 0.00339248-0.0117319j -0.0135838-0.00300266j -0.00513+0.0164445j 0.00864722-0.0140233j -0.0118223+0.0250175j 0.00878742-0.0155981j -0.0188724+0.0344657j 0.00938485+0.000417339j -0.00743283-0.0215153j -0.00899511+0.000736552j -0.00201646+0.00901246j -0.000130193+0.00185588j 0.0144149-0.0043747j -0.00910658-0.0135579j -0.0197029-0.00536922j -0.00351354-0.00422024j -0.0203308+0.017432j 0.0136068+0.0262845j -0.00662694-0.00122963j -0.00777326+0.0051136j 0.0107614+0.0165426j -0.0055217+0.0166714j 0.00920132-0.0270133j 0.000904974-0.00989861j -0.0121101+0.00780323j -0.00253238+0.0103376j 8.77045e-05-0.0231164j 0.0121996-0.0140878j -0.00202595+0.0135685j 0.000354405-0.0100504j 0.0100388-0.00960284j 0.00848215-0.00419134j -0.00748912+0.00144889j -0.0092625+0.0126973j 0.00296376+0.00465867j -0.00118685+0.00688663j -0.0165154-0.00038874j -0.0173006+0.000975594j 0.00153726+0.00806344j -0.00641304-0.00122953j 0.00869032-0.0104453j 0.00385866+0.00142086j -0.00724203+0.0188611j 0.00766629-0.00275397j 0.00375438-0.00468947j 0.00039877+0.00401413j -0.00687476+0.012106j -0.00205646-0.0042203j 0.0067573+0.0040311j -0.00341478+0.00112095j 0.00685324-0.0165454j -0.00879516+0.00532284j -0.00509051+0.0123363j 0.00488624+0.0011448j -0.00207223-0.00563899j 0.0052102+0.00268549j 0.00436419+0.011535j 0.011396-1.43912e-05j 0.00531464-0.00914036j 0.00771273-0.00878922j 0.00989146-0.00406753j -0.00892538+0.0183851j 0.0061007-0.0130831j 0.00357734-0.0111653j -0.00691673-0.00850023j 0.00673111-0.0225571j -0.0046962-0.00273634j -0.00825302-0.00747041j 0.0144055-0.00418371j -0.00680545-0.000962452j -0.000957162-0.00184038j 0.00111183-0.00526448j -0.00704167+0.0154266j 0.0110864-0.00221146j -0.00572991+0.00926433j -0.00402072+0.00285406j 0.00176226+0.00410036j 0.00433053-0.00995667j 0.0126668-0.0134175j -0.00601996+0.00556303j 0.00633502-0.000418083j 0.0061595-0.0240171j 0.000856011+0.00278903j 0.00702579+0.0116038j -0.00150253-0.0110728j -0.00514812-0.00633785j 0.00520922+0.0156862j -0.0106873+0.020979j -0.00269151-0.00186482j -0.00249768+0.00868718j 0.000969608-0.00176542j -0.0029965+0.0034541j 0.00632807+0.00633285j 0.00881814+0.0188534j 0.00464937+0.00706263j 0.00649273-0.0114366j -0.00181277-0.00761517j -0.0004312-0.00102485j 0.00805488-0.0096012j 0.00348913-0.00440723j -0.00212543-0.00486263j -0.00244216+0.00262416j 0.00710308-0.00199088j -0.00102967+0.00444173j -0.00310684+0.0123067j -0.00494042-0.00536604j 0.00405149-0.0214669j -0.00252156+0.0138744j -0.00101099+0.00704999j -0.0182582+0.00271366j -0.00703171+0.0101986j 0.00097874-0.0080165j 0.00553798-0.000587669j -0.00496481+0.0108377j 0.00148674-0.00199314j -0.0158552+0.0130717j 0.0169238-0.00425667j -0.000366157+0.00424996j 0.0106721+0.0141648j -0.0122436-0.00951783j 0.00299987+0.00788041j -0.00522025+0.018491j 0.00164727-0.0145598j 0.00183025-0.00209945j -0.0139811-0.00653621j -0.00308089+0.00657009j -0.00292984+0.0159598j 0.0112201-0.0311513j -0.00286355-0.0115129j -0.00822709+0.0134258j 0.015294-0.0151576j 0.0110109+0.0179986j 0.0409611-0.00954621j 0.00441771-0.0296737j 0.00784084-0.0291863j -0.0147718+0.00330581j 0.0273779-0.0301824j 0.0262094+0.0253272j -0.00633654+0.0322075j 
0.0216232-0.0180919j 0.00706979-0.0111967j 0.00573553-0.0302527j -0.0235836-0.013379j -0.0260915+0.0173936j 0.00991404-0.0108318j 0.0168211+0.020416j 0.00726615-0.000220392j 0.0190129+0.0380261j 0.0207453+0.0418493j -0.0109374-0.0083206j -0.0115501-0.0338159j -0.0195084+0.000972162j -0.0291986+0.0113361j -0.0449151-0.0270473j 0.0758965+0.0271468j -0.0135875-0.00142812j 0.0381637+0.0681022j 0.00307552+0.0217039j 0.0374498+0.0441956j -0.00141543-0.0414864j 0.0300422+0.013568j -0.000836119-0.0225867j -0.0300977+0.0147454j 0.00579862-0.000625567j -0.00267458+0.0609007j -0.028111+0.0404328j -0.0733924-0.0324007j -0.00346072-0.0253687j 0.00664177+0.00359382j -0.0733377-0.00140862j -0.0622928-0.0363066j 0.0140607-0.0254682j -0.0130185-0.0263032j 0.00536208-0.0193187j -0.00310907+0.0148634j 0.00457306+0.012963j -0.00820646+0.0115775j 0.00451778+0.0314376j -0.000719113+0.0398999j 0.000977691-0.0145171j -0.008617-0.0312279j -0.0149175-0.013096j -0.00151373+0.0128475j -0.0108349-0.00871723j -0.0157754+0.00608423j -0.0217613-0.00814871j 0.0102925+0.00165677j 0.00061776-0.0029227j 0.0168891-0.00579926j -0.00739156-0.0213943j -0.0114313+0.0119618j 0.0327589+0.0127464j -0.0080809+0.00639888j -0.00172905+0.00629672j 0.00391422-0.00704158j -0.00877986-0.00124929j 0.0114437+0.00215713j 0.00743446+0.0050585j 0.00744747-0.0087628j 0.0189873+0.00749043j -0.0117508-0.00923696j 0.0115061-0.0195887j -0.010795-0.000446592j -0.00396433-0.00644703j -0.010027-0.0010505j -0.000792743-0.0095214j 0.0178328-0.0131057j 0.0142082+0.0011157j 0.00902714-0.00277394j 0.00648479-0.000981596j 0.020876+0.00808718j -0.00158578-0.00812514j -0.0147239-0.0132744j 0.0111072+0.00436232j -0.0135402-0.000241244j -0.00920678+0.00550635j -0.0100052+0.00378404j -0.0108897-0.00300331j -0.00171837-0.00266128j 0.00197259+0.00673953j 0.0255477+0.00452954j -0.00279017+0.00123485j 0.0128137+0.00575632j -0.00507631+0.000339143j -0.000500147-0.00220814j 0.00252048+0.00186548j -0.0157085+0.00576626j 0.0115315-0.00238258j 0.00150517-0.00521979j 0.00753896+0.000247499j -0.0192867+0.00394987j 0.00292803+0.00635047j 0.0114171-0.00724145j 0.00245738-0.0104908j 0.0125542+0.00290998j -0.00434125+0.0104379j -0.0104023-0.00754267j -0.00418829-0.00295764j -0.00598465+0.00237211j 0.00195065+0.0126459j -0.0063493+0.00441464j -0.0055699+0.00225699j 0.00401673+0.00392931j -0.00434797+0.0102195j -0.00691082-0.00687768j 0.000974989-0.00221009j 0.000965069-0.007623j -0.00799063-0.00095284j -0.00131455-0.01134j 4.00088e-06-0.00864737j -0.00784166-0.00725823j -0.0107596+0.00427396j -0.000207843+0.00712599j 0.000260497-0.00597029j -0.00774015+0.00238495j -0.00283482-0.00280435j -0.0179227-0.000932576j 0.00135069-0.0110314j -0.00634548+0.00452178j -0.00733561+0.00186225j 0.00183929-0.000152873j 0.00860944+0.00762172j -0.00323956-0.00266106j -0.00100583-0.00785235j -0.00615229+0.00213544j 0.00510152-0.0162961j -0.00589345-0.00618508j -0.00586348-0.0096648j 0.00449656+0.0111847j 0.00844863-0.00481479j -0.0108499-0.00417702j -0.00972744-0.00741792j 0.00334438-0.00525865j -0.00464956-0.00537024j 0.0101847-0.014931j -0.00279504+0.00432038j 0.000517151+0.00435536j -0.00427468+0.00506425j -0.00762066+0.00409257j 0.00953365-0.00236612j -0.00190433+0.00562358j 0.000885694+0.00238697j 0.00617415+0.00080304j 0.00694434-0.00417152j -0.00729619-0.00031943j 0.0112395+0.00748565j 0.00954602+0.00715116j 0.000943215-0.0118891j 0.00273115-0.00980018j 0.0156591-0.000744853j -0.000478958+0.00167858j 0.0106015+0.000666728j 0.00175125-0.00752605j -0.00822934+0.0040787j 0.00583977+0.00302304j -0.0113144-0.0022946j -0.0206764-0.0184644j 0.0140779+0.000884728j 0.00444967-0.00219973j 0.0027509-0.00518074j -0.00785128-0.00629601j 0.00126284-0.00354611j 0.00472915-0.00306342j -0.00644306-0.00399848j -0.0190419-0.00343848j -0.0149116-0.0211511j -0.00854478-0.00417977j 0.00234327+0.0113228j -0.00390389+0.00898555j 0.010563+0.00647829j -0.00223216+0.00556406j 0.00683726-0.00196457j 0.0101032+0.000542508j 0.00719164+0.0169123j -0.00931065+0.0114173j -0.00996581+0.0129955j -0.0181547+0.000998186j -0.00885021+0.00928293j 0.0266618+0.00936261j 0.0121392-0.0114402j -0.0115001-0.0204249j 0.0102553-0.00092138j -0.0227933+0.00985798j -0.0162137-0.0422358j 0.0233529+0.00403281j 0.0120095-0.00897666j 0.0089565-0.019799j -0.016353+0.00473184j 
