0.00160334-0.0229885j 0.0193371-0.00759167j -0.0221617+0.00896084j -0.00286882+0.0314594j -0.0138771+0.00201896j 0.0075977+0.00825733j 0.0296887-0.0223731j -0.0191381-0.0246983j 0.00399072-0.0165126j -0.0265039+0.0202756j 0.0216986+0.0279125j -0.0104397-0.0230711j 0.00119725+0.00591986j -0.00792809-0.00270082j -0.00621554+0.0125935j 0.0216007-0.00440516j 0.00276728+0.028438j 0.0111667+0.00966105j -0.00750057+0.00878487j -0.00197974+0.0285149j -0.00937699+0.0018594j -0.0224957-0.00561632j -0.0104072+0.0362516j -0.0141386+0.018478j -0.0243398+0.0068968j -0.00583428+0.016534j -0.00581148-0.00263331j -0.0308627+0.067828j 0.0483611-0.0117535j -0.0273442-0.0175636j 0.0291183+0.0318062j 0.0288203+0.032101j 0.0299436+0.0100874j 0.00670765+0.0156288j -0.00103441+0.0081498j -0.00342091-0.00391872j 0.0192359-0.00296717j 0.0104306-0.00497079j -0.0190843+0.0298177j -0.00233468+0.0269309j 0.00371264-0.00561874j 0.0198696-0.000949582j -0.0138837-0.00267169j -0.010893+0.00726555j 0.0122573-0.00441804j 0.000919659+0.00573356j 0.00787052+0.00585017j 0.000853576-0.0211556j -0.000104059-0.00913006j 0.00652657-0.000135098j 0.00731503+0.00343694j -0.00323404-0.00568655j 0.000992734+0.00904922j -0.00885537+0.0095043j 0.0126871-0.00443863j 0.0012264-0.0118666j -0.008499+0.0131567j -0.0104034-0.00479021j 0.00212339-0.00624123j -0.0131487-0.00692085j -0.000911581+0.00100528j 0.0147868-0.00950363j 0.00163986-0.00826207j 0.0102281+0.00269302j -0.00154765-0.0133219j 0.00696142+0.00183885j -0.00230811-0.00317519j -0.00260043-0.0201281j -0.00315164-0.000537517j -0.00239485+0.00679785j -0.00123679+0.00939743j -0.00495823+0.00827745j -0.00267499-0.00260324j -0.0122806-0.000612944j 0.00457517-0.0126431j -0.00611392-0.00144061j 0.00271063-0.00429888j -0.00480728+0.00176773j 0.00668409-0.00362809j 0.00387852-0.000497262j 0.00519267-0.0100943j 0.00578101+0.00621934j 3.74886e-06+0.000384592j 0.00315303-0.00679575j 0.000432403+0.000804534j 0.000545673-0.0053049j -0.00387098+0.00212428j -0.00366896-0.00770382j -0.00113489-0.00880294j -0.0013933-0.00455j 0.00139438-0.000136085j 0.00830802-0.00707264j -0.00177649-0.000100129j 0.00276238-0.00576898j -0.00782625+0.00483004j 0.00170446-0.00380823j -0.0056257-0.00463416j 0.000230572-0.00488122j -0.00102711-0.00206665j 0.00282563-0.00577183j 0.0070497-0.00187909j -0.00103441-0.00249832j -0.000720144-0.00401422j 0.00602376-0.00290157j -0.00374605-0.00376662j 0.00766923+0.00197134j -0.00176627+0.00693762j -0.00155064+0.00983021j 0.00753049-0.00439152j -0.00855022+0.00573839j -0.00320819-0.000144714j 0.00307974-0.00157242j 0.00745005-0.00137329j 0.000637513-0.00215763j 0.00790748+0.000813817j 0.00248026+0.00136855j 0.00777735+0.00441067j -0.000715806-0.00671304j -0.00031451-0.00836183j 0.00096978+0.0041597j -0.00384735-0.00117786j -7.74206e-05+0.00536875j 0.00722656-0.000512117j 0.00138201+0.00142227j -0.000640459-0.00318272j -0.00590405+0.00515021j -0.00173819-0.000782773j -0.00305821-0.000429882j 0.00729383-0.00569688j -0.000627804-0.00119421j 0.00848669-0.00474261j -0.00370592-0.00566805j -0.00675624-0.00495681j 0.00417733+0.00123437j -0.00170863-0.0070442j 0.00462287+0.00278047j -0.00247622-0.0053339j -0.0050798+0.00109934j 0.003017-0.00159806j -0.00772522+0.00256543j 0.00355011-0.005316j -0.00260185+0.00218251j 0.00390522-0.0106728j 0.000836525-0.0145221j -0.00487525-0.00216196j 0.00767399-0.000456283j 0.00233044-0.00212305j -0.00345612+0.00503136j 0.00710868+0.00146122j 0.00120633+0.00135957j -0.00208858+1.49727e-05j 0.00120827-0.0021462j -0.00230417+0.00328324j -0.000145687-0.00167655j 0.0076133-0.0015053j -0.00523191-0.000269804j -0.00164761-0.00989455j 0.00345112+0.00130566j -0.00411278+0.00154367j 0.00139451+0.00046239j -0.0135031+0.00725383j 0.00973188-0.00487601j -0.00511662+0.00656488j 0.00456032+0.00889404j -0.00424151+0.00323665j -0.00704141+0.0111752j -0.00168277+0.00337774j -0.000937039-0.00937738j 0.00228734-0.00585018j -0.00278139+0.0107162j -0.00297284+0.00326809j -0.0085941-0.00328697j -0.00149009-0.0100926j 6.09836e-05-0.00362201j 0.0010017-0.0042906j 0.00297454-0.000267281j 0.00608486-0.0098694j -0.0211814+0.00344409j 0.0180265+0.00502935j -0.00139488-0.0049931j 0.00272592+0.00488093j -0.0166621+0.0139754j 0.000188711-0.00538641j -0.00472857-0.0028127j -0.00740977-0.00821412j 0.00542987-0.00803553j -0.00416734-0.00645112j 0.00347564+0.0120164j 0.0153798-0.00712444j 
-0.0210912+0.000315958j -0.00397689-0.0201972j 0.00300094+0.0238908j 0.0282399+0.000392091j 0.000719049+0.0171777j 0.00340706-0.00544474j -0.0182928-0.0310375j -0.0252218+0.0196657j -0.0150765-0.00906635j 0.0155344+0.0329948j 0.0193466-0.0187518j -0.0251742+0.0130432j 0.00706056+0.0029177j -0.00288374+0.00593027j 0.0135277+0.00719599j -0.00335529-0.0247132j 0.0281793-0.00208801j 0.00708763-0.0146035j 0.00737129+0.00880312j 0.0264614+0.00571215j 0.00516235+0.0090675j -0.00836641+0.0224831j 0.0362408+0.00704789j 0.0166156+0.0196259j 0.0068438+0.0262422j 0.0141126+0.0102328j -0.00271652+0.00643179j 0.0626581+0.0335703j -0.00945016-0.0495354j -0.0193582+0.0298607j 0.0274555-0.0337278j 0.0258948-0.0311108j 0.00614308-0.0282559j 0.0164965-0.0170885j 0.00599665+0.000877223j -0.00685209+0.00644676j -0.00201682-0.0250642j -0.000748112-0.0141301j 0.0262038+0.0279522j 0.0238708+0.00599938j -0.00380981-0.00207513j -0.00254158-0.02246j -0.0035761+0.0203491j 0.00533319+0.0138341j -0.00455606-0.013947j 0.00444157-0.00487582j 0.00424198-0.0126173j -0.0160894-0.00297838j -0.00547634-0.00141978j 0.00208932-0.00603289j 0.00211036-0.00744368j -0.00478017+0.00330068j 0.00640812-0.0032006j 0.0104741+0.00899107j -0.00205326-0.0140045j -0.00886855-0.00560906j 0.0102684+0.00944828j -0.00517339+0.0108987j -0.00788757-0.00413813j -0.00734105+0.0110748j 0.00146823+0.00151321j -0.00770719-0.0134903j -0.00891434-0.00522226j 0.000447758-0.011995j -0.0110858+8.52117e-05j -1.36944e-06-0.00606718j 0.00136776+0.000484425j -0.0213135+0.00288782j -0.0020531+0.00397915j 0.00812039-6.6928e-06j 0.00800117+0.00292771j 0.00871697+0.00613225j -0.0030601+0.00351383j 0.000112617+0.0123735j -0.012775-0.00545551j -0.00169173+0.00615464j -0.0048183-0.00206685j 0.00219529+0.00215428j -0.00302615-0.00855173j 0.00031178-0.00492006j -0.00717267-0.00616229j 0.0064967-0.00920454j -0.00114603-0.000638193j -0.00735377-0.00424022j 0.00143654+0.00190358j -0.00526775+8.93766e-05j 0.00105097+0.00338323j -0.00536434+0.00386144j -0.00889516-0.000805758j -0.00445559+0.0013963j 0.00166468-0.00156298j -0.00648818-0.00934958j -0.000286125+0.00141721j -0.00654653-0.000256233j 0.00690468+0.00794032j -0.00342786-0.00154815j -0.00479463+0.0033049j -0.00319076+0.000452256j 0.00144192+0.000809383j -0.00541558-0.0028429j 0.00058962-0.00863535j -0.00245047+0.00204323j -0.00331263-0.000475506j -0.00223383-0.00483773j -0.00176649+0.00523606j 0.00125756-0.00599378j 0.00629704+0.000880849j 0.00686895+0.00185846j -0.00271116-0.0117922j 0.00455251+0.00593553j 0.00133411+0.000917764j 0.00114953-0.00147673j -0.00139981-0.0115062j -0.00110882-0.00300827j 0.00378942-0.00682586j 0.00443508-0.00325518j 0.00315455-0.00489947j -0.00268747+0.00240729j -0.00752013+0.00134443j 0.00417231+0.00225255j -0.00151883+0.00343558j 0.00363533+0.000749159j -0.000559776-0.0125909j 0.00149467-0.00113885j -0.00147573-0.00101277j 0.00392739+0.00526282j 0.000969779+0.0026355j 0.00260167+0.00393199j -0.00326803-0.00754545j 0.000424643+0.00269165j -0.00396796-0.0108136j -0.00583698+0.00376183j -0.00442409+0.00652837j 0.00397596-0.00446219j -0.00675269+0.00289144j -0.00195744-0.00304914j -0.00387627+0.00192144j -0.0008458+0.00533486j -0.00172758-0.00506901j 0.00220176+0.00760629j -0.00578793-0.00343186j 0.00114761+0.00387785j -0.00634172-0.00688712j -0.0121644+0.00254572j -0.00252537+0.00411284j 0.00131921-0.0100378j -0.0026351+0.00120167j 0.00385571+0.00373966j -0.00054647-0.00510891j 0.0013964-0.000954821j 0.000999599-0.000399734j -0.00353449-0.00239372j 0.00405361+0.00275015j -0.000302731-0.000400636j 0.000387984-0.00837497j -0.00245665+0.00550108j -0.00731149+0.00406169j -0.000561442-0.000624588j 0.00347581+0.00863196j -0.000845354-0.00307723j -0.0074127-0.00125887j -0.00860361+0.012046j -0.00656029+0.00220927j -0.0139322+0.00508852j -0.00265159+0.00242726j 0.00419014+0.00412969j 0.00371021+0.000277808j -0.00346958-0.00237302j -0.00627193-0.0161155j 0.00837941+0.00113797j -0.000225326+0.00140208j -0.00192922+0.00887153j -0.00740228+0.00333876j 0.00454783-0.00493347j -0.00189168-0.0015894j -0.00488593-0.000481759j 0.0173241+0.00402523j 0.00671685-0.00321549j 0.00312302+0.0127679j 0.0110359-0.00495511j -0.0229989-0.00171993j 0.00358125+0.000117144j -0.0131092+0.00746714j -0.000553349+0.0131021j -0.00109018+0.000723833j -0.0140821-0.00929626j -0.00617393-0.00130937j 0.0137362-0.00190299j -0.00784269-0.0146661j 
-0.0314385+0.0142714j -0.0247453+0.00683613j 0.0378642-0.0338101j 0.0338891-0.014767j -0.00898612+0.0138265j 0.0174682-0.0200625j -0.0487652+0.0469123j -0.0286312+0.0117787j -0.0117791+0.0423987j 0.0568639-0.0345336j 0.0258175-0.0275366j 0.012181-0.0459347j -0.00258449+0.0188131j -0.0212049+0.0146528j 0.00030808+0.0208801j 0.013773+0.00517195j -0.00131485+0.0122154j 0.0297038+0.0354199j 0.0192223-0.0332688j 0.0169133-0.0212543j 0.00535228+0.0051121j -0.00690591+0.00756471j 0.0292867-0.0083914j 0.0556085+1.35161e-05j 0.000831477+0.00436967j 0.0722427-0.0406845j 0.00202689+0.0432671j 0.0778411-0.0434094j 0.0498021+0.0152541j -0.0146721-0.0201521j 0.0165798-0.0027852j -0.00361088+0.0178736j 0.0387651-0.0304051j -0.0462659+0.0487181j 0.0179782-0.0339604j 0.0108555-0.00438749j -0.0308974+0.00944968j -0.0015878+0.0195759j 0.0453726-0.0163757j 0.0128403-0.00522776j -0.0050317-0.010233j -0.0202802+0.010516j 0.0107474-0.0219436j 0.00116724-0.0110417j -0.00521974+0.00484532j 0.00539109+0.0060434j -0.00111006+0.011655j -0.0146908+0.0242707j -0.0115173+0.00372781j -0.0122061+0.0131027j -0.00271215+0.0145857j -0.0125354+0.00049517j 0.00746405+4.72773e-05j 0.0248523-0.00282494j -0.028366+0.0127962j -0.0256844+0.0190187j 0.0288708-0.0227897j -0.00790996+0.0101205j -0.0104436+0.00655501j -0.000967083+0.002896j -0.000671797-0.00554519j -0.00804408+0.00978548j -0.0265334+0.0114437j -0.00445328+0.00617266j -0.0195609+0.00754239j -0.00036009+0.00535218j -0.00953202+0.00957913j -0.0213485-0.00546508j 0.00230708-0.00310734j 0.0111422-0.000242344j 0.02027-0.00244478j 0.00431386+0.00146855j 0.00978257-0.00733822j 0.0110668-0.0104255j -0.00157628+0.00729303j 0.00186123-0.00108278j 0.0066687+0.00402636j -0.000379229+0.00471108j 0.00568082-5.35607e-05j -0.00717665+0.00950041j -0.0185928+0.0150118j 0.00850245-0.000649689j -0.00159984+0.00124336j -0.00243215+0.000703316j -0.00574861+0.00253455j -0.00454569+0.0081702j -0.002979+0.00063116j -0.015875+0.0060569j -0.00964736+0.000484206j -0.00274039+0.000178178j 0.0136499-0.00305793j -0.0122357+0.00321652j 0.00969587-0.00522283j -0.00973577+0.00284063j 0.0147782-0.0135531j -0.00561643-0.00339026j 0.00232186-0.00757046j -0.00969525+0.00590822j 0.00233555-0.000737694j -0.00841051+0.000806715j -0.00824012+0.00865004j -0.00665805-0.00224734j -0.0126296+0.00867755j -0.00607272+0.00175119j 0.00145706-0.0021218j -0.0036328-0.00103664j 0.00645865+0.00205489j 0.0120982-0.0147385j -0.00399575+0.0116532j 0.0175372-0.0183114j 0.000417591-0.00260058j -0.0118473+0.00705899j -0.00729264+0.00598906j 0.00434739-0.00432238j 0.00511343+0.0107616j 0.00287481+0.00599423j -1.30477e-05+0.00383602j -0.0057442+0.00140434j -0.016119+0.0152365j 0.00402218+0.00422729j 0.00504169+0.00470212j 0.00448905-0.00504951j -0.00664768+0.00226152j 0.00242921-0.0101369j -0.00830683+0.00882599j 0.0189746-0.00395928j -0.00247941+0.00311751j 0.0056448-0.00243632j 0.00861246+0.0038207j 0.00579542+0.00143596j -0.000486723+0.0120294j 0.0085756-0.00762748j -0.00409015+0.00142041j 0.00744616+0.000487016j -0.00749884+0.00283212j -0.0104826-0.00492408j 0.00431348+0.00452138j 0.0183857-0.0159153j -0.00610212-0.00339386j 0.0155744-0.0056104j -0.0023185-0.00196022j 0.00510999-0.00498397j -0.0080828+0.00737287j -0.00549628+0.00553555j 0.00143372-0.00809509j 0.0116637+0.00625571j -0.0120238+0.00811591j 0.00868169-0.00729497j -0.00809473+0.00926996j 3.46144e-05+0.00145841j 0.00445598+0.00480575j -0.00663691+0.00582988j 0.0108588-0.00703367j -9.88652e-05+0.00613077j -0.00146653+0.0108615j -0.00229551-0.00876953j 0.00149986+0.000626172j -0.0138214+0.00362028j 0.00931178+0.00170341j -0.00215685-0.00446527j 0.000285634-0.000595864j -0.00562774+0.00915987j 0.000257075+0.00108675j -0.00297761-0.0049032j 0.00345361-0.00478383j 0.0133877-0.0100106j 0.000457959+0.00297357j -0.0135773+0.00480492j -0.0081815+0.00660758j 0.0163425-0.00548746j 0.00349491-0.00159759j 0.00865247-0.00628j -0.00457598-0.000717384j -0.00407432-0.00142704j -0.000409022-0.00144983j -0.0175827-0.00166435j -0.00885404+0.0232196j 0.0236888-0.0165278j -0.0116681-0.00965218j -0.00163903+0.0137176j -0.0239184+0.0021815j 0.0224093-0.0100959j -0.0164041+0.00997162j -0.00329706-0.0149553j 0.00412162+0.0156771j 0.000811529+0.00982729j -0.0237379+0.021357j 0.0177084-0.00673657j -0.0243186+0.0191898j 
-0.0260726-0.021877j -0.000112993-0.0130499j 0.0205156+0.0262419j 0.0228251+0.0169677j -0.0239262-0.00649533j 0.0232673+0.0183272j -0.0274658-0.0287561j -0.0334844-0.0213768j -0.046846-0.0105757j 0.021535+0.0477119j 0.0448166+0.0206527j 0.0291641+0.0233729j -0.0195301-0.00627625j -0.0230039-0.0194623j -0.0109271-0.0101629j 0.00979364+0.0143852j -0.00708903-0.0119411j -0.0384458+0.0221048j 0.0341001+0.00540098j 0.0256331+0.00590691j -0.00321204+0.00722887j -0.0277016-0.00656724j 0.0167676+0.0160844j -0.00907433+0.0481721j -0.00984146+0.0019189j 0.0423326+0.0647156j -0.0598831+0.00394499j 0.0463729+0.0310342j 0.00127142+0.0698342j 0.00395572-0.0123388j 0.0419974+0.00444825j 0.0163694-0.0278032j 0.0538148+0.0438466j -0.0403641-0.0531973j 0.0358517+0.0103597j -0.002684+0.0137511j 0.00356256-0.0247285j -0.00978915-0.00217364j 0.00479454+0.0251993j 0.00271123+1.62832e-05j 0.0142462+0.00557211j -0.00170547-0.0179689j 0.00921766+0.0112289j -0.00135848-0.00474579j 0.00410852-0.00197988j 0.000432567-0.00243301j -0.00309817-0.0102409j -0.0236076-0.00471757j -0.00227545-0.00799125j -0.0122113-0.00544999j -0.0100853-0.0051724j -0.0130842-0.0102097j 0.00109886-0.00632913j -0.00273567+0.0183819j -0.00745889-0.0232178j -0.0237659-0.0145833j 0.0145536+0.018264j -0.0214572+0.0028217j 0.000264422-0.00111365j -0.00425996+2.5439e-05j 0.00142462+0.00974371j 0.00437715+0.0031892j -0.0182607-0.0191711j 0.00680812-0.0047705j -0.0109034-0.0111219j -0.00115869-0.000697238j -0.00861373-0.0121165j -0.00173846-0.0168524j -0.00177546+0.00459259j 0.00342516+0.0028484j 0.00480332+0.00831646j -0.00176668-0.00633274j 0.000900155+0.0061092j -1.77907e-06+0.00665068j -0.012074+0.00995326j -0.00295589+0.00563622j -0.00855043+0.00852566j -0.00173254-0.00596434j 0.00256493-0.00327242j -0.00622527-0.00366761j -0.00910169-0.00807127j 0.00652468+0.00275187j -0.0060592-0.000231343j -0.00273844+0.000500745j 0.00225375+0.00225668j -0.00326442-0.00116376j -0.00376478-0.00495981j -0.00650253-0.00875458j -0.00446138-0.00438205j -0.00689056+0.000737032j 0.00137737+0.00754525j -0.00672538-0.00859312j 0.0046304+0.0090317j -0.00566354+0.000265631j 0.00580464+0.00414791j -0.000259193-0.0013715j -0.000840979+0.00200609j -0.00873487-0.00231116j 0.00628232-0.0044122j 0.00353588-0.00440908j 0.00390193-0.0132642j -0.000655204-0.0107619j -0.0122111-0.00290991j 0.0013547+0.00276842j -0.00817377-0.00174552j 0.0114214+0.00243219j -0.00104159+0.00292203j 0.0111419+0.00601819j -0.00468826-0.00102698j 0.0042021+0.00611495j -0.00185669-0.0065781j -0.0016898-0.00767143j -0.00363434-0.00263655j -0.00213441-4.93459e-05j 0.000499031-0.000309203j 0.00410284-0.0114824j 0.00828195-0.00177083j 0.00762756+0.00350319j -0.0144718-0.0120427j -0.00191246+0.00739466j -0.000866897-0.00182411j 0.00363893+0.00540378j -0.00114315-0.0149761j 0.00256383+0.00359284j -0.000227162-0.00938348j 0.00291581+0.00792737j 0.00635108+0.0050767j 0.00287651+0.00567736j 0.01078+0.00371114j 0.0046758+0.00873801j 0.00377145-0.00312585j 7.8586e-05+0.0101262j -0.00574352-0.00465978j 0.00252211-0.00934581j -0.000551166+0.00550033j -0.00409193+0.00403809j -0.00307308-0.00276225j 0.000918837+0.015208j -0.00304232-0.00261493j 0.00240046+0.00421063j -0.00680373+0.00118838j -0.0037733-0.000105075j -0.00434732-0.0119646j -0.000737035+0.00435903j -0.00973148+0.00258757j 0.00107104-0.00627183j 0.00138308-0.000804917j 0.00325058-0.000241815j 0.000433266-0.00659429j 0.00372333-0.00279284j -0.000897625-0.00369735j -0.0010387-0.000649188j 0.000293387+0.00138452j 0.0002103-0.00237738j 0.000252111-0.00264999j -0.00265655-0.00222565j 0.0011446+0.010398j 0.00702202-0.00196904j -0.00143712+0.00248459j 0.00308323+0.00619246j -0.00873292+0.00453847j 0.00137077-0.00250074j -0.0104141+0.00431882j 0.00941701+0.00882256j 0.00241772+0.0130449j 0.00457457+0.0114369j -0.00663536-0.0112203j -0.00675371-0.00190884j -0.00280246-0.00713598j 0.0146551+0.0140735j 0.00570332+0.000739351j 0.000164107+0.00711607j -0.00669982+0.00378844j 0.00802446-0.00146684j -0.0167163-0.0102173j -0.0150521+0.00644658j 0.0138498+0.00310947j 0.0116595-0.0143321j 0.00674887+0.0177511j 0.0129096-0.0093294j -0.0318998-0.016457j 0.0021504-0.00651034j -0.0232372-0.0140307j 0.00681863+0.0203658j 0.0181444+0.00487614j -0.0118866-0.0264391j -0.00804059-0.0236802j 0.0112775+0.00513186j -0.00606112-0.0198471j 
0.024283+0.0175696j 0.0152941-0.0347684j -0.0256037+0.0446704j -0.0300932-0.0078676j 0.0207254+0.0355881j -0.0120407-0.0055242j 0.0338345-0.0574245j 0.0588049+0.0550283j 0.04234-0.00353567j 0.00568501+0.0603173j -0.00196061-0.0281837j 0.0285181+0.0188907j 0.0434167+0.0258358j 0.0340949+0.0104185j 0.00658744-0.00437118j -0.0466422-0.0461952j -0.0730201+0.0197869j -0.0673364+0.00680717j 0.027094+0.00256712j -0.016518+0.0319818j -0.0092778-0.0147657j 0.0291211+0.0507632j -0.0466245-0.0118397j 0.0102442+0.0497555j 0.0179762+0.0208546j 0.00198334+0.0190884j 0.0840672+0.0310113j -0.117468+0.0139706j 0.0476984-0.0278457j 0.029881+0.0437601j -0.0627479-0.0752912j 0.00516336-0.0510473j -0.0269417-0.0465276j -0.0251662-0.0313723j -0.0447956-0.00328717j 0.0163137+0.016077j -0.042542-0.0468626j -0.00208085-0.019483j -0.0103798+0.0534474j -0.0104467+0.020103j 0.00413802-0.0111953j 0.0179586-0.0298436j 0.011542+0.0373451j 0.00277471+0.0296724j -0.00921352-0.0192847j -0.0188665-0.00621305j -0.033626-0.00990833j 0.0309146-0.0110275j 0.00842117-0.00607876j 0.0160261-0.00411408j 0.0146717-0.00250834j 0.0134984+0.00372188j -0.012384+0.00699937j -0.020849+0.0125421j 0.0220483-0.0195875j 0.0256697-0.00359524j -0.0232605+0.0236j 0.0166545+0.0268302j 0.00415303-0.00572322j -0.00222719+0.0117851j -0.002264-0.00107618j 0.00609891-0.0302923j 0.0149563+0.00771676j -0.000105267-0.0259881j 0.00942306+0.00428262j 0.00866964-0.000156566j 0.00353383-0.00300936j 0.0176669+0.0239662j 0.00287219+0.0110614j -0.0125474-0.00661651j -0.0171027+0.00347507j 0.00647893+0.00848525j 0.021189+0.0154699j -0.00689366+0.0127108j 0.0135215+0.00430131j 0.00944776+0.00202489j 0.00863287+0.00977351j -0.0177056-0.00615888j -0.00854377-0.00656011j 0.00348181-0.00600165j 0.00584733-0.0217486j -0.0093562-0.0230797j 0.00407335+0.00788278j 0.00805018+0.00286952j -0.00125223-0.0018318j 0.00704705+0.00113915j -0.0084045+0.000403057j 0.00423469+0.00247587j 0.00878825-0.0030144j 0.00684301+0.00973847j -0.00276073+0.00316743j 0.0150446-0.00485111j -0.00990122+0.00394127j 0.0173523+0.000883871j -0.0203217+0.00793951j 0.00297511-0.00587195j -0.00431258+0.00985584j 0.0176465+0.00207201j -0.0113902+0.000260282j -0.00123252-0.00899489j 0.00114491-0.0133267j -0.00207049+0.00969267j 0.018578+0.000568604j -0.00275444-0.00366367j 0.0109989+0.0260792j -0.00696096-0.00952597j -0.014173+0.00187189j -0.0127101+0.00358281j 0.00360083-0.00942375j -0.0110047+0.00946691j -0.00566461+0.0111817j 0.0112492-0.00909384j 0.00581711-0.0165693j -0.00199067+0.00552305j -0.00134518-0.00327427j 0.00181172-0.0111519j -0.00320804-0.0156754j -0.000514384-0.00518347j 0.0152691+0.003841j -0.00718555+0.00239696j -0.00846123+0.00219433j -0.0100865+0.000536635j -0.00948406-0.0178566j 0.0130902+0.00256535j 0.00319569-0.00760756j -0.0131457+0.00702032j 0.00066362-0.00797148j 0.000197638+0.00329157j -0.00423339-0.00823131j -0.000686148-0.000706769j -0.00469605-0.0130685j 0.00116225+0.0154224j 0.012602+0.00831114j -0.000803312-0.00872714j 0.00933859+0.00264242j 0.0110856+0.0072417j -0.00660356+0.00102742j -0.00986087+0.00982285j 0.00572302-0.00677929j -0.010444+0.0106426j 0.0091997-0.00130148j -0.00112679+0.00888541j 0.00362763-0.00463661j 0.0117013+0.00968146j 0.00208513+0.0173927j -0.0155679-0.0212842j 0.0143485-0.00480266j -0.0151192+0.00834504j 0.0108987+0.000684597j -0.00311766-0.0104969j -0.00112397+0.00198516j 0.00973907-0.00471477j -0.00799507+0.00791361j 0.00672285-9.34088e-05j -0.00736809-0.0190446j 0.00725466+0.0110971j 0.0182452+0.0118241j 0.00779553-0.00932159j 0.00378463+0.000960499j 0.0105356+0.00242275j -0.0101437+0.00533992j 0.0120829+0.0072197j -0.0046869+0.011458j -0.00317963+0.01018j -0.00392118+0.00939819j -0.00987734+0.00380226j -0.0056913+0.00123717j 0.0185312-0.0111716j 0.00304045-0.0278694j -0.0190736-0.00713043j -0.0177674+0.0120982j 0.0075629+0.0127731j 0.0111401+0.0154653j -0.00383534-0.0136591j 0.00947705+0.00122805j 0.0061673-0.00638427j -0.0106004+0.0144209j 0.0189302+0.0303664j -0.0329958-0.0284728j -0.00036046+0.00179519j 0.0354547-0.0191152j -0.0178677+0.0129015j 0.00894095+0.00235114j 0.0128818+0.0240412j 0.0186018-0.00110022j -0.00012118-0.0350868j 0.027994+0.00539218j -0.0371707-0.0223714j 0.0163278-0.0479444j 
