0.014359+0.0146625j -0.0176273+0.0158708j 0.0311019-0.0187044j -0.0239186-0.00975773j -0.00240843-0.0313615j -0.0460524+0.00789801j -0.00423642+0.0153354j -0.0237428-0.00798005j -0.0152038-0.0192637j -0.059353-0.0076015j -0.00988254-0.0249258j 0.0560593-0.0049113j -0.0259981+0.0401637j 0.0400127+0.0174891j -0.0231536-0.0188247j -0.0275388+0.000571242j 0.000190284+0.0600371j 0.0414691+0.0680849j 0.0436765+0.0418755j -0.0473418-0.00636156j -0.0494879+0.00369993j 0.01886-0.0228612j 0.00671373-0.0218024j -0.0261359-0.00902795j 0.00626648+0.0314036j -0.0411082+0.0230797j 0.0562307-0.0450125j 0.0670709+0.049363j -0.011746+0.058951j 0.0290886-8.79335e-05j -0.0384528+0.0446252j -0.0553291-0.00207921j 0.0209239+0.0636986j 0.0375577+0.0288947j -0.017789-0.0292059j 0.00241528-0.0194476j -0.0199819+0.0146474j 0.0172572-0.0222564j 0.00709911-0.012035j 0.00540426+0.0211355j 0.0138938-0.00996985j 0.00418652-0.00589432j 0.0114678+0.00440514j 0.0282631+0.00337245j 0.00525727+0.0142406j 0.0162212-0.000954566j -0.00530578+0.0191644j 0.0114638-0.0183085j 0.0210559-0.00732919j 0.0121325-0.0180563j 0.00143505-0.00537068j 0.0294095+0.000276675j -0.0059598+0.00622085j 0.0102156-0.0103815j 0.0169024+0.0183144j -0.0097393+0.00725306j -0.0105958-0.00704755j -0.0218991+0.0125528j -0.0168109+0.00574366j -0.0243055-0.0292645j -0.0240476-0.0122979j -0.0183472-0.0056345j -0.0154391-0.00990798j 0.0145653+0.00917277j 0.00123208-0.012927j 0.00944125-0.0198169j 0.0112845+0.0108016j 0.0116547-0.00451435j 0.018186+0.0100756j 0.0137491+0.00787761j 0.00591401+0.00587838j 0.00282541+0.00503775j 0.0208313-0.0136653j 0.010741+0.000102491j 0.014089+0.00315452j 0.00607541+0.00193296j 0.0120079-0.00539264j 0.00040987-0.015083j -0.00885137-0.00245345j -0.0040201+0.011226j 0.000848715+0.00319044j 0.00669351+0.00272656j -0.00636336+0.00954561j 0.012108-0.00369976j -0.0056164+0.00993404j -0.00422842+0.00733514j -0.000932299+0.00271816j -0.0062128-0.00331417j -0.0135+0.00568281j -0.0194538+0.00444861j -0.00507318-0.0030872j -0.000577752-0.0108865j -0.00972562+0.00398435j -0.012765+0.00701989j -0.0013723-0.00615812j 0.00911175+0.0119232j 0.0169248+0.00390173j -0.00190937-0.00770365j -0.0107786-0.00427466j -0.00317258-0.00198843j 0.00546332+0.00755565j 0.0135419-0.00633334j -0.00479633+0.0108215j 0.00501417+0.00995553j 0.00109527+0.00953298j 0.00806894-0.006663j -0.00107011-0.00611254j 0.00444754+0.00115876j -0.00372801-0.00121937j 0.0010738+0.00132425j -0.0134974-0.00538251j 0.00502254-0.00906423j 0.00677996+0.00109375j 0.0134855-0.00189119j 0.0131472+0.016886j 0.00220292+0.00550314j -0.00308586-0.00335439j -0.018235-0.022126j -0.0127212-0.00247046j -0.000690677+0.00994104j 0.0154081-0.00205257j 0.00967342+0.00347875j 0.000304836-0.00644494j 0.000945866+0.00944887j -0.0136709+0.00076897j 0.00984926-0.0221493j 0.0114143+0.0106377j -0.00442087-0.010258j -0.0316301-0.00499857j -0.0102936+0.014269j 0.0133828+0.00399584j -0.0142597+0.00749552j -0.0123083-0.00952213j -0.0239474+0.017583j 0.00378788-0.00355836j -0.0149474-0.0116858j 6.26589e-05+0.00655091j 0.0155621+0.00207772j 0.00174183-0.00962161j -0.0092363+0.00266786j -0.00454819+0.00797919j -0.0179522-0.00832211j 0.00327136+0.00200742j -0.0114646+0.0150685j 0.0224242+0.0180703j -0.0171154-0.00401603j -0.0148527+0.0130246j -0.0172191-0.0248811j 0.0183596+0.012111j 0.00390262-0.019677j 0.00754285-0.000927018j -0.000778971+0.00574281j -0.0125283+0.0134516j -0.0211483-0.00146734j -0.0154926+0.0179748j -0.0322401-0.0210061j 0.00960693-0.0035843j 0.0213397-0.00304849j 0.0185351+0.0397585j 0.0548883-0.0262648j 
0.011258-0.0120694j 0.0212861+0.0145103j -0.0218454-0.0286529j -0.0130831+0.0206653j -0.03028+0.0104621j 0.0177215+0.0370002j 0.017659+0.00598128j -0.00358286+0.0202617j -0.015862+0.0244403j 0.00409041+0.0503904j -0.0260774+0.0138722j -0.00493761-0.0604775j 0.0548891+0.0260099j 0.00595797-0.0385864j -0.0141643+0.0443482j 0.00188613+0.0296306j 0.0686215-0.00474969j 0.0647997-0.0522398j 0.0429666-0.047521j 0.00260327+0.0467685j 0.00956412+0.0482054j -0.0259347-0.0173862j -0.0263031-0.00539708j -0.00458552+0.0330061j 0.042973-0.0175724j 0.0268814+0.0376007j -0.0626829-0.0657661j 0.0428633-0.0781573j 0.0607839+0.00822654j -0.00651205-0.0314179j 0.054397+0.034217j 0.00723984+0.0610852j 0.0661087-0.0335183j 0.023279-0.046887j -0.0259758+0.0243312j -0.0203434+0.00389549j 0.0171695+0.0153426j -0.0354194-0.00890544j -0.0136485+0.00340705j 0.0184464-0.00825477j -0.0133618-0.010408j -0.00856391-0.00225836j 0.00285026-0.0123988j -0.000454629-0.0264038j 0.0158671-0.0129206j -0.00230723-0.0127702j 0.0190956+0.00100863j -0.0175118-0.00850595j -0.0123602-0.0181685j -0.0231442-0.00471834j -0.0101123+6.79518e-05j -0.00591029-0.0317107j 0.00621476-0.000775156j -0.0129657-0.00439034j 0.0211783-0.0100163j 0.00751062+0.0104762j -0.00319053+0.0162844j 0.0160155+0.0233411j 0.00873493+0.0139014j -0.022394+0.0326031j -0.0128376+0.0178977j -0.00184642+0.0132384j -0.00891269+0.0140171j 0.010674-0.0158263j -0.00972565+0.00377974j -0.0211344-0.0142084j 0.0106916-0.0102969j -0.0070387-0.00648187j 0.0100721-0.0183261j 0.00732976-0.0147458j 0.0114662-0.00937182j 0.0101027-0.0021002j -0.0180169-0.0181001j -0.00180464-0.0106254j -0.00261787-0.0118348j 0.0031677-0.00957869j -0.00826705-0.00770574j -0.013399+0.000924311j -0.00326894+0.0054604j 0.013741-0.00402776j 0.00041823-0.00096267j 0.00494441-0.00381804j 0.00526997+0.00939953j -0.00611011-0.0129154j 0.0132104+0.00762594j 0.0102846+0.00981209j -0.000606264+0.00486811j -0.00344292+0.000558811j 0.00656441+0.0158271j 0.00239844+0.0179917j -0.00214316+0.00395269j -0.00636491+0.000861153j 0.0042352+0.00624186j 0.00735675+0.0108919j -0.00328633-0.000406941j 0.0105924-0.00488589j 0.00286744-0.01692j 0.00102098+0.00339932j 0.00193987+0.0163487j 0.00491251-0.00131332j 0.00413447-0.0110573j -0.00587064-0.0143055j 0.0135592+0.00391669j 0.00929983-0.00878692j 0.012547-0.000745042j -0.00941642-0.00504303j -0.00596807+0.0027986j 0.00111391-0.00601911j 0.000576537+0.00667743j 0.00177825+0.00104652j -0.00750086+0.0149202j -0.00939587-0.00819007j -0.00810832-0.0166584j -0.00185935-0.0137006j 0.0166725-0.0113284j 0.00466934+0.00117207j -0.00292181+0.00167433j -0.0239909+0.0173092j 0.00507309+0.0111903j 0.0186991-0.00251356j -0.000651936-0.0225851j -0.00341662-0.00303566j -0.00962349-0.000627352j 0.0133477-0.0138026j -7.1925e-05+0.01045j -0.0245074-0.00525087j 0.0074907-0.00327628j -0.0135537+0.0151594j -0.00368707+0.0315098j 0.00798476+0.00719764j 0.00421694-0.0124082j 0.00716287+0.00941855j -0.00763392+0.0115295j 0.0177369+0.0121431j 0.0030556-0.00529924j -0.00457731+0.0191474j -0.00621707-0.0068387j -0.0107884-0.0169033j -0.00189208-0.00500371j 0.00951347+0.00675074j 0.0133738+0.0174361j -1.75508e-05+0.00940719j 0.024544+0.00433446j 0.0115618+0.00871098j -4.22628e-05-0.00255262j -0.0063949-0.00749856j 0.0156924+0.020196j -0.0170321+0.0214622j 0.0132414-0.0123603j -0.00714697-0.00866766j -0.00531288-0.016081j 0.0133469-0.0011001j -0.00920268-0.00144551j -0.00186104-0.00369614j 0.0313326+0.0217365j -0.0205343+0.0387987j -0.013137-0.00498819j -0.00333831-0.00135401j 0.0454805-0.0251463j -0.0164765-0.043564j 
-0.0106029-0.0176563j 0.00385856-0.0234775j 4.06018e-05+0.0337804j -0.0112172+0.00104328j 0.0208941+0.0207433j 0.00440127-0.0354541j 0.021317-0.0048843j -0.0085153-0.00177005j -0.00403352+0.00910584j 0.00787693-0.062253j 0.0279972+0.00454523j -0.0220118+0.0365164j -0.00823701-0.0578543j -0.00661284+0.0511354j 0.0408207+0.0187633j 0.0277132-0.0447408j 0.0141952-0.034107j -0.00685332+0.0234214j -0.028455+0.0176118j -0.00850087-0.0780236j 0.0317046-0.0346283j 0.00309825+0.0302446j -0.0232552-0.0122202j 0.00131976-0.0690339j -0.0057747-0.0574732j 0.0112977+0.0152893j -0.0460553+0.020208j -0.0417619+0.0226148j -0.0111+0.0214161j -6.60074e-05+0.0538746j 0.0241354-0.0605547j 0.0520275-0.0491752j -0.0275362+0.00785279j -0.0440091-0.00202794j 0.00272934+0.0314298j 0.0179915-0.000877642j -0.014329-0.0193758j 0.011671+0.0310149j 0.038428-0.0198854j -0.0229337-0.00150001j -0.0124772+0.00151161j 0.00289798+0.0110595j -0.0080594-0.00821524j 0.000538573+0.0127285j 0.0123973+0.00342122j 0.0262502+0.00533407j 0.00721695-0.0160754j -0.00689285-0.0057963j -0.00337482+0.0214726j 0.0076321+0.0318096j -0.00604175-0.0189035j -0.00403766+0.0263557j -0.00784363-0.00755533j -0.0205396+0.0122828j 0.00803151+0.00556242j 0.00299676-6.06024e-05j 0.00262505-0.0106064j 0.0152689-0.0161106j 0.00935148-0.00790737j 0.00219051+0.000175078j 0.0014262-0.0116093j -0.0138179+0.0025995j 0.000744576+0.00317493j -0.00799511+0.0167534j 0.00415427+0.00778688j -0.0150992+0.0051661j 2.92128e-05+0.00450185j -0.000666431+0.0107408j -0.0157546-0.00886403j 0.00102204+0.00645176j -0.0124056-0.00220906j -0.00732373-0.000773152j -0.00346018+0.0124425j -0.0103176+9.16744e-05j 0.00728562+0.0164377j 0.0141551+0.00821657j 0.0093794+0.00064285j -0.00579625+0.00897188j 0.00101198-0.00629183j 9.63887e-05-0.0158232j 0.00431788+0.00514828j -0.00685577+0.0109559j 0.0107991+0.000814422j -0.00334766+0.00805324j 0.00602503-0.0146981j -0.00395203-0.0118413j 0.00483729-0.00643605j 0.00408178+9.46259e-05j 0.0102903-0.0104789j 0.00521995+0.00100036j 0.000512433+0.000612397j -0.00798757-0.000436788j 0.0128599-0.00580501j 0.00929454-0.00936354j -0.00261172-0.00406122j 0.0110892+0.00989348j -0.0108863+0.0113238j -0.0210222-0.0191301j 0.00729351+0.00178734j -0.000588193-0.00127822j 0.00315828+0.010359j -0.000966648+0.0150347j 0.00582147+0.00245614j 0.00934838+0.0171987j 0.0111165+0.00221288j 0.0121918+0.0149533j 0.016017+0.00780579j 0.00719045+0.0127506j 0.00074412+0.00088148j 0.00385378-0.000729699j -0.00327005-0.0132042j -0.0223129-0.00746376j -0.000563918+0.00672754j -0.0050378+0.00437211j 0.00866462+0.00512028j -0.000738356+0.00122301j -0.00972106-0.00376596j -0.00526903-0.000895338j -0.000613166-0.0152916j -0.00965784-0.00173066j -0.012061+0.00663591j -0.00289582+0.00408529j -0.00953199+0.00997973j -0.00283486+0.00239399j 0.00281364-0.00598266j -0.00770992+0.0221716j 0.00281986-0.00757541j -0.000198473-0.00245011j -0.0155901-0.0130712j -0.00321774-0.0179103j -5.3386e-06-0.00796233j 0.00394112-0.00417011j -0.0174814-0.00171142j -0.00626699-0.0213013j 0.00574394-0.00163323j -0.000800859+0.00123235j -0.00787162-0.00590101j -0.00555008+0.0122051j 0.00616849-0.0107926j 0.00215102+0.00354677j -0.00153218+0.00569308j 0.00311979-0.0167684j 0.0111127+0.00949116j 0.00223368-0.0115111j -0.0074802+0.00496787j -0.0014348-0.0210339j 0.018694-0.0101734j 0.0109053+0.00101217j -0.00388424+0.0137096j 0.000708051+0.00451228j 0.0149397+0.033681j 0.00603806-0.0136591j -0.00502866+0.000774154j -0.0170241-0.00515336j 0.000129057-0.0173692j 0.00210541-0.0265959j -0.00252155+0.0319135j 0.0546943+0.0352055j 0.0193714-0.011879j -0.0137021-0.00705988j 
-0.0107837+0.0165433j -0.0199851-0.00230439j 0.0206507-0.00739621j 0.0108367+0.00813681j 0.0177203-0.0317141j -0.0388289+0.000411482j -0.0088687-0.0130085j -0.00486161+0.00629867j 0.004467-0.0011904j -0.0603699+0.00798462j 0.00912868-0.0278692j 0.0319855+0.0122474j -0.0636062+0.0224281j 0.0507054-0.00328163j 0.00669704-0.0564753j -0.037339-0.0232555j -0.038925-0.00723895j 0.0317661+0.00900654j 0.0253479+0.0389946j -0.0780762+0.0217284j -0.030305-0.030044j 0.0301998-0.00425677j -0.00330301+0.0286301j -0.079457+0.014345j -0.0506525+0.0133414j 0.0327197-0.00860585j 0.00986721+0.0222601j 0.0268502+0.0402811j 0.02719+0.00531658j 0.0646076-0.0133428j -0.0689749-0.00197333j -0.04644-0.0465722j 0.0157095+0.0339367j 0.0107326+0.0567169j 0.0311536-0.0118471j -0.00935462-0.0186713j -0.0189765+0.0218377j 0.0360344-0.0175553j -0.0310358-0.039094j 0.000144851+0.0270639j -0.00315982+0.0117074j 0.00520714-0.0053301j -0.00970804+0.0121053j 0.00418466+0.00360782j 0.0069018-0.0153371j 0.00630143-0.0272252j -0.0154038-0.000597538j -0.00922504+0.00295012j 0.0278362-0.000984273j 0.0282724-0.0170887j -0.0173184+0.0146476j 0.0362879-0.000767895j -0.00338845+0.011319j 0.0146375+0.0200276j 0.00504102-0.00992362j -0.00270348+0.00176047j -0.0164532+0.00238503j -0.0117973-0.00842531j -0.00453184-0.00927013j -0.00868662-0.00319442j -0.0123443-0.000874433j 0.00780729+0.0131623j 0.00367465-0.0037837j 0.0151009+0.0123814j 0.00535923-0.00793711j -0.00314672+0.00996059j 0.00519843-0.0011427j 0.00713484-0.00449661j -0.00912632+0.0145748j 0.00745761-0.00457841j -0.00688441+0.00642226j -0.000782103+0.00783587j 0.00390052-0.00628608j -0.0061229+0.00984565j 0.0193155-0.00734561j 0.012335-0.0190762j -0.00334681-0.0157661j 0.00147222+0.00351593j -0.00391009+0.005785j -0.0168482+0.0107442j 0.00932206-0.00647083j 0.0114485+0.00839673j 0.0062594-0.00879543j 0.00802505+0.00145033j -0.014306-0.00129892j -0.00902337+0.0053631j -0.0158902-0.0103606j -0.00365695-0.00568416j -0.0078767-0.00499715j 0.00970267+0.000482386j 0.00550367-0.000131797j -0.0102398+0.00379665j -0.00835367-0.00799224j -0.00671311+0.00315703j -0.00504397+0.00258122j 0.0131922-0.00474501j 0.00223937+0.00707648j -0.0194232+0.0135895j 0.00298587-0.00766759j -0.00186047+0.00366454j 0.00948959-0.00415951j 0.011084-0.000880522j 0.00252454-0.00166347j 0.0172535-0.00411225j -0.00336759-0.00793494j 0.0157371-0.012882j 0.0105239-0.0107756j 0.0169804-0.00682533j -0.00504711-0.00300979j -0.00119141+0.000714556j -0.00690775+0.00416724j -0.00330476+0.0187117j 0.00581302-0.00465558j -0.00198374+0.00499611j -0.00500375-0.00216034j 0.000792187-0.00019713j 0.00656133+0.00790538j 0.00751404+0.00193559j -0.0084566-0.00072279j -0.00258733+0.0104049j 0.00456334+0.0132835j 0.0075174-0.00380648j 0.00469037+0.00679378j -0.00391451+0.00939532j -0.00393722+0.00579389j 0.0101262+0.000394642j -0.00295321-0.00862551j -0.0117464-0.00809103j -0.00251891+0.00757423j -0.00883158-0.00689869j -0.0123643+0.00317475j 0.00171097-0.00332169j -0.0019269+0.0123327j -0.00959667+0.00248615j -0.0110705+0.00200928j -0.0102571+0.00307185j -0.00916449+0.00642386j 0.019715+0.00562054j -0.0147586+0.00692622j -0.00224199+0.000118487j -0.0121797+0.0243292j 0.000795645+0.014362j 0.0051645+0.00910483j -0.00879891+0.00512745j -0.00791241-0.00618392j -0.0113174-0.00347445j -0.0156804-0.0078693j -0.00231903-0.00562757j 0.0167643+0.00198117j 0.0129809-0.0101404j 0.0160371-0.0195289j 0.0130477-0.00185743j -0.0131435-0.0206088j 0.00822788-0.0323682j -0.0090092+0.00460659j -0.0152042-0.00241071j 0.0266265+0.0116023j 0.0250186-0.0310826j -0.0269944-0.0287763j -0.00206993-0.00398338j 
-0.00278205-0.0058349j -0.00821256+0.00726614j 0.0218763-0.0208133j -0.0109772+0.0352205j 0.0294588+0.000715914j -0.0222493-0.00513681j 0.00241506-0.0138838j -0.0166602+0.0300735j -0.0063525+0.0139911j -0.0405744+0.0222504j 0.00221971+0.0160281j 0.0114855-0.00917762j -0.0218307-0.0300467j 0.0249972-0.0131336j 0.0480432-0.0146178j -0.0153403+0.00357092j 0.0290134-0.0629252j 0.055265-0.0613931j 0.0149914-0.0404553j -0.0644596+0.0338815j 0.00385953+0.0182004j -0.00541203+0.0238935j -0.0400831+0.0284885j -0.0485225-0.0065392j -0.0399465-0.0270811j 0.0581878+0.0120157j -0.0637724+0.0207708j -0.00316787-0.0541532j 0.0754654-0.0512308j 0.0365603+0.00468719j 0.0232264-0.0476536j -0.000256933-0.0111729j 0.0360294-0.0535933j -0.0288161-0.0069913j 0.0315869+0.0239036j -0.0152365-0.00407983j 0.000381109-0.0169756j 0.036562-0.0098163j -0.00290981-0.0161075j -0.00184493-0.0204592j -0.00959899+0.000548028j 0.00630161+0.00334313j -0.00928463-0.00734856j 0.00715306-0.0167725j -0.00956772-0.00382821j 0.00499332-0.00253425j -0.00488579-0.00366819j -0.0220026+0.0191418j 0.00637522+0.000729165j 0.0317894-0.00563644j -0.0211281+0.0118363j -0.000314768+0.0127622j -0.0272945+0.010344j 0.000914869+0.00544324j 0.0159984-0.0286299j 0.00281921+0.00635013j 0.00151723-0.00295189j -0.00905052-0.00390441j 4.41472e-05+0.00588419j -0.00921933+0.0219727j -0.00656485+0.0108238j -0.0163556+0.010723j 0.0076868+0.00511961j 0.0169567-0.00216101j -0.00165177+0.0109973j -0.0061112+0.00962763j -0.00451903-0.0081735j 0.0121058-0.00109884j -0.00202828-0.00273819j 0.00682248-0.00442839j -0.000263741+0.00217808j -0.00702563-0.00313628j 0.0179721+0.0158671j 0.00237346+2.58722e-05j 0.0137229-0.0196421j 0.00558521-0.00760349j 0.00550821+0.00254035j 0.00918591+0.00883398j -0.00758211-0.00617008j -0.00923041-0.0125298j 0.00316514-0.00647224j 0.00768702-0.0170114j 2.58279e-06-0.0113052j 0.00390456+0.00895743j 0.00359622-0.0134786j -0.00681481+0.00554663j 0.0036456+0.00536432j -0.00328607+0.00530562j -0.00510082-0.00873238j -0.00462978+0.00887687j 0.00123197-0.0105845j -0.00289843+0.00567795j -0.00235403+0.00874763j -0.00650933+0.00237707j 0.0039675-0.00178867j 0.00973987-0.00601084j 0.00252669-0.00615409j -0.00580615+0.00408286j 0.00991034+0.00509203j 0.00120627+0.0112135j -0.00377764+0.00320296j 0.00773191-0.0035275j 0.00262776-0.00443346j 0.00182175-0.00760511j 0.00119867-0.00849679j 0.0103693-0.0080308j 0.0128985-0.00561817j 0.00856202-0.00928702j 1.73549e-05-0.00201012j -0.000993923-0.0115124j -0.0126671+0.0115025j 0.00224467+0.0114612j 0.000874608-0.00664982j 0.00174794-0.00481913j 0.00124204-0.0199958j -0.00347498+0.00596241j -0.00600797+0.00250994j 0.00164326+0.0101672j 0.0112185-0.00799024j -0.00132986-0.00418139j 0.00346439-0.0174645j 0.00493625-0.00503634j -0.0197262+0.0209021j -0.00368653-0.0120744j -0.00186215+0.00775981j 0.016489+0.00748211j 0.00806569-0.0121735j -0.00165733+0.0175126j -0.023216+0.00455158j -0.00150626-0.0100058j 0.00227747-0.00104661j -0.000276429-0.00840254j 0.000556666+0.00508271j -0.012821-0.00401745j 0.0112152+0.005312j -0.00935206+0.00284207j 3.40794e-05-0.00514932j 0.0121966-0.00717118j -0.0186346+0.00577033j -0.000128613-0.0142823j -0.00923973-0.00876948j 0.0012399+0.00948725j 0.00184969-0.0145311j -0.00719638-0.00124822j -0.000179131-0.000237625j -0.00883701+0.014695j 0.0093039-0.0137301j -0.00981974+0.0184539j 0.00940215-0.0120051j -0.00475572+0.00743762j 0.0280887-0.0251326j -0.0177344-0.00890515j 0.00228583+0.0112962j 0.00624858+0.0214583j 0.000909071-0.0401243j 0.0132096+0.03367j -0.0142399-4.0226e-05j 0.0284271-0.0291023j -0.00133062+0.00610834j 0.0199641-0.0129278j 
0.00302759+0.00132716j 0.0139586+0.00145006j -0.0338349-0.00247445j 0.0251884+0.00429597j -0.0216441-0.0194473j 0.0117752+0.0138979j -0.00497175-0.00351295j 0.0259702+0.00780962j 0.0194681+0.00833126j 0.0515566+0.00880581j 0.00986621-0.0118288j -0.0101031-0.0108199j 0.0135864+0.031864j -0.0287087-0.0216328j -0.0376779-0.028901j 0.00731965+0.0111346j -0.0597507-0.00553305j -0.082956-0.0396855j -0.0251797-0.00426994j 0.0700722+0.0452014j 0.00875054-0.0125582j 0.020236-0.00705966j 0.0608004+0.0153388j 0.0362089+0.0603858j -0.0112463+0.0426787j -0.0178068-0.0796179j 0.0280235+0.0702168j -0.0501708+0.0340688j -0.0798569-0.0561775j -0.0181139-0.0441674j -0.0361618-0.00102122j 0.00588319-0.00209699j -0.0584746-0.0262008j 0.0149897+0.0285244j -0.0059557-0.0326929j 0.00159842+0.0343515j -0.0158278+0.0126635j -0.0227736-0.02644j -0.00723348+0.0127675j -0.0116441+0.00163497j 0.0160497+0.00743052j -0.00594363-0.00230501j 0.00306085+0.0125539j -0.0086201+0.0029644j -0.00474388+0.0115092j 0.00198264-0.00142276j 0.00453431+0.00923548j 0.0260952+0.00775096j -0.0017941-0.019788j -0.0206725-0.0284329j 0.0201723+0.00743267j 0.00808781-0.00559891j 0.0307663+0.0117751j -0.00697759+0.00322099j -0.0330857-0.0033102j 0.00897412-3.7951e-06j -0.00458685+0.000157573j -0.00458468+0.000335952j -0.0023629+0.00333459j 0.0121404+0.00654784j 0.00511748+0.00520894j 0.0196149+0.00648103j -0.00564938+0.00479788j -0.0110232-0.00904774j 0.00686225+0.00727657j 0.0020092+0.0044459j -0.00699793+0.0096093j -0.00867314-0.00945116j -0.00388175-0.00315264j -0.0117206-0.005321j -0.00458422-0.00165034j 0.00133824+0.0104819j -0.00391626-0.00665175j 0.0039338+0.00390742j -0.0182036-0.0073875j -0.00866086-0.00410519j -0.00389472-0.00822626j -0.0013265+0.00188958j 0.0044798+0.00642557j 0.00138774+0.0133752j -0.00748924-0.00367682j -0.0108039+0.0109952j -0.0108438-0.00589283j 0.00106014-0.00193378j -0.00917078+0.000866538j 0.00811563+0.00123717j 0.000215728-0.0130379j 0.00429969+0.00825034j -0.004049+0.00134966j 0.00281196-0.00059159j -0.0224506-9.10489e-05j 0.00287774+0.00230189j 0.00784607-0.00209715j 0.0100674+0.00409606j -0.00153306+0.0041909j -0.0107721-0.012906j -0.012102+0.00233393j -0.00272235+0.00425675j -0.00833073-0.00637504j -0.00388808-0.00330783j 0.00659818-0.00583276j -0.00312073-0.00406286j -0.00512696-0.0029635j 0.000124981+0.00385446j -0.00162665+0.0149724j -0.0117135-0.00564267j -0.0102584-0.00450976j -0.00791487-0.0037618j -0.00540412+0.00704467j -0.00728867+0.00494411j 0.00551788+0.00645213j 0.0062073-0.00532066j -0.0091217+0.00105328j 0.000142225+0.00984476j -0.00352389+0.00860413j 0.000501507-0.00301187j 0.0020308+0.00456025j 0.00268884+0.00404724j -0.0145899-0.00887106j -0.0130815+0.0112975j -0.0101533+0.00705013j -0.00412896-0.00481348j 0.0132738+0.0149897j -0.000658449+0.00658942j 0.00259677-0.00339676j -0.015194-0.0135709j -0.00810882-0.00813018j 0.00835135-0.00298261j 0.0167752+0.0125425j 0.00722536-0.0114975j 0.00140738+0.00450584j -0.000997791-0.00744007j -0.0159954-0.00343301j 0.00958252+0.000450137j -0.000422189-0.0015709j 0.00112501-0.00437072j 0.00209137+0.00959907j -0.0169389-0.00833426j 0.0152331+0.00780905j -0.0137202-0.000854988j 0.00186494+0.00507179j 0.00217969-0.0172498j -0.0144246-0.0120148j 0.0128359+0.00737809j 0.00878331+0.0065439j 0.00993795+0.00147838j -0.00670234-0.00997613j 0.0245887-0.0077253j 0.00261506-0.00902068j -0.00218681-0.00913963j -0.027771-0.0221208j -0.0245926-0.0176632j -0.0171339+0.00951217j -0.0157714+0.00333612j -0.0140673+0.00628482j 0.0142224-0.0209195j 0.00975567-0.0130413j -0.0147674+0.00153597j 0.00637223-0.0023641j -0.027775-0.0172473j 
