-0.0443095+0.080878j -0.0196043-0.0516091j 0.0408554-0.0364972j 0.00582396-0.0963682j 0.0109032+0.0551111j -0.0291214-0.0516956j -0.0334083+0.00575793j -0.015822-0.0580451j 0.0354349+0.0322711j 0.0413949-0.0871071j 0.0068791+0.051823j -0.0267557+0.0118286j -0.00999826+0.0222636j -0.00797623+0.0122811j 0.0523384-0.0923614j 0.0568337-0.00679168j -0.0241245+0.0205587j -0.0315072-0.0869386j -0.0700524-0.0339382j -0.0168056-0.0251493j 0.0153634+0.0786001j -0.0442807+0.013807j 0.0234694-0.0724864j 0.000453188-0.0229859j -0.0332823-0.0151939j 0.0112265-0.0228465j -0.0033467+0.0127142j -0.0105113+0.00508618j -0.00370159-0.00273092j -0.0186726+0.0221067j 0.00359024+0.0311462j 0.00462121+0.0193081j 0.0205111-0.00900041j -0.01058-0.0165826j -0.00888522-0.0207923j 0.0124754-0.0179719j -0.0339558+0.0201683j 0.0298537-0.00332159j -0.00289802-0.0373631j 0.000666142-0.0353838j -0.00373195-0.0154838j 0.00496743-0.0046279j -0.0148707+0.01864j -0.00385695+0.0217374j 0.0135181-0.00615026j -0.0102403+0.0100267j -0.00306571+0.0117965j -0.00394836+0.00865306j 0.0027781+0.00386702j 0.00338854-0.00333843j -0.00632882-0.000672705j -0.000873053+0.00485344j 0.00340589-0.00549409j -0.00252375+0.0114194j -0.0105294+0.00917555j -0.00289971-0.011547j -0.00493454+0.00702534j 0.00437825+0.00962206j -0.00721748+0.00734486j -0.0112834-0.00548232j 0.0101723+0.00191648j -0.00169976-0.00750242j 0.0149123-0.0156396j -0.000874561+0.00714165j -0.0055587+0.00536939j -0.00709957+0.00439733j -0.00475624+0.0253324j -0.00566369+0.00838367j 0.00319183+0.00731476j 0.00850855-0.00915715j -0.00173659+0.0180295j -0.000970347-0.0100663j 0.00790776-0.00182418j 0.00465719+0.00336042j -0.00634325+0.0153631j 0.00459706-0.000174616j -0.0103546-0.00983465j -0.00781144-0.00939034j 0.0082119+0.00441424j 0.00737096+0.0100689j -0.0132165+0.00452418j -0.0116787+0.00739503j -0.00258869-0.00766319j 0.00228662+4.96812e-05j -0.0215763+0.0334799j 0.0118311+0.0053274j 0.00430464-0.00107514j -0.00561687+0.0039343j -0.00252551+0.00530945j 0.00986197-0.000899693j -0.00582953+0.00643527j 0.00401492-0.00392487j 0.00946317+0.016553j -0.00337753+0.00573068j -0.0071471+0.0135981j 0.00221582-0.0128048j 0.0119058-0.00536401j 0.00273698+0.00790715j -0.00217474-0.00511113j 0.00264514+0.00523884j 0.000924528+0.00442966j 0.00374502-0.00269746j 0.0116493-0.00213128j -0.00740205+0.0012956j 0.0106242-0.00959108j -0.00632902+0.00647745j 0.00148355-0.000648683j 0.00444236-8.75437e-05j 0.00374314-0.00547503j 0.000246581-0.00392345j 0.000847161+0.00386075j -0.00946493-0.0123329j 0.00178131-0.0142554j 0.0048368-0.0115912j 0.0089814-0.00229642j -0.00740382+0.00683975j 0.000496059+0.0117796j -0.001957-0.0132396j 0.0066079-0.0159627j -0.00517777+0.00109934j -0.000192607+0.00385893j 0.011768+0.0149124j 0.011598-0.0129529j 0.0104028-0.0155849j -0.00763002+0.00551474j -0.00158706-0.0168272j 0.00533475-0.0206378j 0.019876-0.0260247j -0.00394304-0.029281j 0.012899+0.00845859j 0.017505+0.0117332j 0.000388741+0.0105204j 0.0144464-0.0194331j 0.00809066-0.0227804j -0.0200268-0.0112975j -0.0422167+0.0529407j 
-0.0806918-0.0497016j 0.0412369-0.0198834j 0.035342+0.0470055j 0.0961564+0.0092284j -0.0430567+0.00823023j 0.0586705-0.0293362j -0.00485227-0.031797j 0.0664005-0.0179849j -0.0352988+0.0387436j 0.0908326+0.0490001j -0.0520725+0.00762388j -0.00663032-0.0246498j -0.0142046-0.019201j -0.0147954-0.0118425j 0.0869216+0.069378j 0.0132452+0.0641753j -0.0218902-0.0224197j 0.0856168-0.0275936j 0.0317135-0.064787j 0.0233709-0.0133939j -0.0766107+0.0149957j -0.0202841-0.0464844j 0.0674408+0.0331811j 0.0265263-0.00364042j 0.00199404-0.0287752j 0.0261347+0.0164064j -0.0134077-0.00811511j -0.00932358-0.0200863j -0.00042869+0.00477182j -0.0283806-0.0183539j -0.0335338+0.0069612j -0.0253262+0.00026813j 0.0146228+0.0154995j 0.0206315-0.00431739j 0.021555-0.0128163j 0.00645915+0.011825j -0.0198189-0.0325574j 0.00521855+0.0338414j 0.0307334+0.000212874j 0.0385342-0.0083067j 0.0165065+0.00581598j 0.0046721+0.00731995j -0.0105502-0.0180709j -0.0230831-0.00304381j 0.003674+0.0154152j -0.0105439-0.0121567j -0.0150418-0.00309226j -0.00840952-0.00521915j -0.00534191+0.00192488j -0.000734369+0.00220351j 0.00359601-6.86166e-05j -0.00475027+0.000905831j 0.00549621+0.00548651j -0.00988543-0.001848j -0.00451218-0.0122946j 0.00812602-0.0032167j -0.00404958-0.00483416j -0.00847409-0.00436174j -0.00413902-0.00809479j 0.00626039-0.0126197j -0.00333194+0.00467632j 0.0130482-0.00343581j 0.0106049+0.0136458j -0.00676467+0.00130223j -0.00632041-0.00565815j -0.0019117-0.00900085j -0.0265748-0.00634019j -0.0061298-0.00693745j -0.00648472+0.00437633j 0.00577314+0.00780962j -0.0198966-0.00355221j 0.0125162+0.00264927j -0.000905485+0.00566307j -0.00235132+0.00875585j -0.0133754-0.00571736j 0.000492514+0.00253058j 0.00858755-0.0121148j 0.012705-0.00893876j -0.00448199+0.0087409j -0.00526843+0.00514928j -0.00562346-0.0151376j -0.00735958-0.0154806j 0.0096328+0.000255949j -0.000410611+0.00807901j -0.033085-0.0209151j -0.00468782+0.0086413j 0.000787448+0.00220851j -0.00235306-0.00932788j -0.00412001-0.00589842j 0.00363466+0.00695738j -0.0072839-0.00330144j 0.00239715+0.00462936j -0.0171939+0.00929932j -0.0094008-0.00407071j -0.0088515+0.000270637j 0.0127136-0.000596126j 0.00774877+0.0119553j -0.0159553-0.00365989j 0.00359617-2.21286e-05j 0.00267581+0.0067886j -0.00156596+0.00321574j 0.00856489+0.00460122j -0.00147682+0.00800411j -0.00145567-0.00394289j 0.010043+0.00484888j -0.00531772-0.00374873j -0.00331556+0.0014798j 0.00359325+0.00528423j -0.00134694+0.00604425j -0.00251495+0.0112839j -0.0103479+0.00474544j -0.00416786+0.00116738j 0.0108948+0.00979331j 0.0114318+0.00162118j -0.006255-0.00783163j -0.00327268-0.000579283j -0.00537762-0.0121127j -0.00834501-0.0110522j 0.00830434+0.0145566j -0.000492682+0.000807141j -0.00284167+0.00347347j -0.0117403+0.00155245j 0.0154095+0.00535991j 0.00952676-0.00544694j -0.0161719+0.00651655j 0.0180163+0.00381178j 0.0169736+0.00278581j 0.0120285+0.00493052j 0.0038846-0.00178387j -0.000567236+0.00301677j -0.0150201+0.0142646j -0.0244031-0.00362961j 0.0164042+0.0321844j 0.0267834-0.0130103j 0.0233002-0.0175654j -0.0524445-0.0265166j 
0.0232649-0.0432291j -0.0210704+0.0302098j 0.0275613+0.00620494j -0.0174009-0.0397311j -0.00441546-0.0719201j -0.0473686-0.0955253j 0.00111117+0.0330172j -0.0685473-0.0146158j 0.0553302-0.0442628j 0.0306829+0.00134976j 0.00143423-0.0650001j 0.0098177-0.082255j -0.0793959-0.0621884j -0.00338748+0.0353767j 0.087988+0.10568j 0.0654316-0.0312613j 0.0354586+0.00367062j -0.0298791+0.0136955j -0.000845126+0.0275751j 0.0222154+0.0407661j 0.0471755-0.0235532j -0.0619979+0.052647j 0.0218735+0.095841j -0.0479647-0.00791449j -0.0206982+0.02689j 0.00570032+0.00554918j -0.0368173-0.0388539j -0.0242154-0.0244167j 0.0150969+0.0116512j -0.015244-0.00593667j 0.0144093+0.00162386j -0.0406335-0.00753969j -0.0145412-0.0131959j 0.0214319+0.0155356j -0.0191812+0.00815471j -0.00810067+0.0438867j -0.00571281-0.0253212j 0.0203729-0.00961353j -0.00901789+0.0435314j -0.0259184-0.0019932j -0.0135949-0.0130947j 0.00619817+0.0189373j -0.00178604+0.00543071j 0.00374892-0.0261175j 0.0243598-0.00195601j -0.0104272-0.0183201j -0.00384788-0.0109812j 0.00255004-0.00410756j -0.000762171-0.00243924j 0.00493833-0.00392824j -0.00813126-0.00606742j 0.0036604+0.00239855j 0.00505819+0.0142312j -0.000189552-0.0066118j -0.0183942-0.00644301j -0.011427+0.0051105j -0.00183637+0.00129782j -0.00825075+0.00981576j -0.000868917-0.00833697j -0.0179339-0.0023097j 6.98992e-05+0.00827209j 0.00256603+0.00349654j -0.00953256+0.0293514j -0.000326554-0.0066877j 0.000143573-0.0066804j -0.0068255-0.0159289j 0.00628093-0.0117166j -0.00422717+0.00789935j 0.00178883-0.00708252j 0.00644301-0.00277734j 0.00058813-0.00373084j -0.0119864+0.008613j 0.0112789+0.0141404j -0.00681582-0.0221422j -0.00230717-0.0103966j 0.00254467+0.0159613j -0.0185351-0.00190405j -0.0101211+0.00435667j -0.000483189-0.00704984j 0.00386559-0.00896961j -0.00825553+0.00714794j 0.00820231-0.00718992j -0.00896184+0.00137313j 0.00839636-0.000616285j -0.00517263-0.0202439j 0.012154-0.0112997j -0.00401767-0.000826962j -0.0141659-0.0236723j -0.013198+0.000889175j 0.00212213+0.0145158j 0.00176017+0.00159687j 0.0045342-0.000626875j 0.0059674-0.00651687j 0.0097393-0.00445301j -0.00614862+0.000780739j -0.0134361+0.0119641j 0.00377507+0.0206705j 0.000341511-0.00904457j 0.0101344+0.00692634j -0.00234908-0.005865j -0.00111119-0.00079248j 0.0060017-0.00312142j -0.00181679+0.011874j 4.14762e-05-0.00244418j 0.0120315+0.0239937j -0.00355342-0.0107351j 0.00438545+0.0149372j 0.00958083+0.0111622j -0.012342+0.0127795j 0.00293891-0.0155848j 0.00982725-0.00267849j 0.00416414-0.00303281j 0.0164609+0.019869j -0.00570669+0.00819186j -0.000576528+0.0114924j 0.00519127-0.0132535j -0.0108341-0.0126345j 0.00555732+0.0213029j 0.00471707+0.0137928j 0.0074921-0.00038996j -0.000480776+0.00455513j 0.0020096-0.0018971j -0.00313432+0.00122941j -0.0168029-0.00842718j 0.00599206+0.00990038j -0.00483064-0.00416604j -0.00994773+0.0414865j 0.00483821+0.013409j -0.00173887+0.00328001j 0.0243873+0.0167894j 0.000857096-0.014833j -0.031994+0.00799443j 0.0174499+0.000589061j -0.0177025-0.0269562j -0.00883944+0.032206j -0.000484709-0.0460294j 
-0.0542849+0.000207618j 0.0362385+0.0195051j -0.0028994-0.0123109j -0.0496604+0.0243665j -0.071886-0.0186397j -0.121686+0.0991006j 0.0584889-0.00291263j 0.00670203+0.000787727j -0.0716287-0.0550758j 0.0181399-0.0141716j -0.0601029+0.0165149j -0.0997026+0.0338338j -0.0669595+0.0445529j 0.0473746-0.0404288j 0.108515-0.0700233j -0.048191-0.0294471j -0.00233167-0.0168079j 0.00893881+0.0255551j 0.0531284+0.00821529j 0.0554073+0.00187511j -0.0254708-0.0291586j 0.0601921+0.0230274j 0.0966453-0.0331846j -0.0229597+0.0243094j 0.0262736+0.028383j 0.00298263-0.0122656j -0.0437821+0.0346753j -0.0216613+0.0221694j 0.0101717-0.00283177j -0.00809632+0.02133j 0.000463281+0.00418021j -0.00839236+0.0373577j -0.0159909-0.00428223j 0.00330134-0.0131728j 0.00168362+0.0194912j 0.0365397+0.0159501j -0.0286482+0.0060348j -0.0189839-0.00590094j 0.0407289+0.00852679j 0.00400521+0.0058531j -0.00232302+0.00657618j 0.0263028-0.00839845j 0.000605269-0.00646104j -0.0278751+0.00369127j -0.00429619+0.00605896j -0.0140773+0.00340266j -0.013519-0.000659951j -0.00109141-0.00491287j -0.000406279-0.00580306j -0.0115306+0.000719521j -0.00531225+0.00773659j -5.06012e-05-0.00111993j 0.0127605+0.000238592j -0.00239288-0.00231817j -0.00819925+0.00489497j 0.00452573+0.00595573j 8.00671e-05-8.44575e-05j 0.0078395+0.00772129j -0.0127964-0.00248979j -0.00542936+0.0123988j 0.00977685+0.0023733j -0.00442124-0.00721607j 0.0322589-0.000849494j -0.00213923-0.00538532j -0.0011667-0.00222636j -0.00106959+0.00824035j -0.0164991-0.00116235j 0.0124082+0.00466918j 0.00012693-0.00428607j -0.00192645-0.00234494j -0.00218764+0.00165633j 0.00789957-0.00383036j 0.00235678-0.00450963j -0.020243+0.00385112j -0.00300338-0.00525574j 0.0151014-0.0133273j 0.000581709+0.0082981j 0.000624344+0.00877802j -0.0053334-0.00303529j -0.0066587-0.011026j 0.00837119-0.00100499j -0.019983+0.00133698j -0.00303283-0.00121303j 0.00895602+0.000248765j -0.0147283-0.00715325j -0.0188365-0.0104729j 0.00591018+0.00873125j -0.0179052-0.000182433j 0.00184734-0.000314469j 0.00151493+0.00154925j 0.00510999+0.000855336j -0.000414648+0.000508154j -0.00302586-0.00267877j -0.00612185-0.00492745j -0.00102501-0.00851938j 0.00654416+0.00179306j 0.0165884+0.00251847j -0.0067992+0.00490375j 0.00447116+0.00108177j -0.000620404-0.00477951j 0.00621216-0.004338j 0.00202776-0.00174951j 0.00688052+0.00489741j -0.00284951-0.0024238j 0.00641569+0.00540373j -0.00465051-0.0036578j -0.000882064+0.00470077j 0.00775888+0.00027956j -0.000845599+0.00621598j -0.000515403+0.00181991j -0.00372186-0.000998604j -0.00789221+0.00900498j 0.027373+0.00980479j 0.000437919+0.0103823j -0.0107765+0.00409276j -0.00927474+0.0063859j -0.0104056+0.00399316j 0.0165388+0.00587166j 0.0140924+0.00943736j 0.00726198+0.00692496j 0.00639526-0.00474165j -0.00817931-0.0142667j -0.00373272-0.00967407j 0.00416746-0.014006j -0.0263817-0.00384665j 0.00469971-0.00262918j 0.0356364-0.00390066j 0.0149365-0.0174899j -0.0193224-0.00338929j 0.0149986-0.0128416j -0.0119021-0.0160015j -0.00361702-0.0132222j 0.0126221-0.00480551j 0.011798-0.00589073j -0.0020834+0.0207582j -0.0547035-0.02089j 
0.0306854+0.0447014j 0.00815294+0.00838538j 0.0211177+0.00835628j 0.0066277+0.0263152j -0.05293+0.00464764j 0.10837+0.0611977j 0.00462622-0.00144293j -0.112886-0.0356337j -0.0653856+0.0488205j 0.0667544-0.010805j 0.0214387+0.00697605j 0.0988783+0.0785284j -0.0719549+0.0235899j -0.0589755-0.0239059j 0.00661925-0.0357935j 0.0405946+0.0378877j 0.0594244+0.0327317j 0.0194752+0.038916j 0.0396712+0.0127271j 0.0622826-0.00748427j 0.0281441+0.0071472j -0.0729443-0.0357677j -0.0441795-0.0368567j -0.0556054-0.00468886j 0.0534613+0.0172839j -0.00303327-0.00782699j 0.01667+0.00167634j -0.00554299+0.00279854j 0.00607617+0.013184j 0.00488886+0.0192206j 0.0168717-0.0053422j -0.00969608-0.00947176j -0.0400058-0.0161014j 0.022397+0.0172072j -0.0043846+0.0114549j 0.0050884-0.0131174j 0.0105839+0.0290684j 0.00274236+0.0140784j 0.0133845+0.0029597j -0.0129516-0.0115981j -0.00655053+0.00742845j 0.006136-0.018595j -0.00726405+0.0108503j 0.00305111+0.0176571j 0.0380108+0.0156337j 0.00704919-6.22759e-05j -0.0187289+0.00369151j -0.00930666+0.00282991j -0.00818588-0.00813563j 0.00071662+0.00915217j -0.0027609-0.00455577j 0.00628-0.00442146j 0.00576379-0.00636744j -0.00574772-0.00515268j -0.00597773-0.00201849j -0.008636-0.00650628j -0.00846397-0.00611822j -0.012031-0.0146801j 0.00750038+0.00923566j -0.00460516+0.00502087j -0.0062333-0.0140706j 0.00830192+0.00485407j -0.0163771-0.018028j -0.000344088+0.00293477j 0.00495376+0.00587457j -0.00731711-0.00423846j 0.00235017+0.0109306j 0.00634762-0.00444173j 0.00679715+0.000915571j 0.00905176+0.0110557j 0.00686065-0.00599342j -0.00468767-0.00356321j -0.00169455-0.00777181j -0.00742585+0.0025422j -0.00130399-0.00386764j 0.000814527-0.0135381j -0.0104737-0.00301012j 0.00381726+0.0048947j -0.00708402-0.000186461j -0.0133789-0.00557172j 0.00340328+0.0028998j 0.0133381+0.0217725j -0.00498184+0.00538023j 0.00238279+0.00214292j -0.0163195+0.00311208j -0.00171234+0.00871281j -0.00177185-0.00543343j -0.0163636-0.0069746j -0.0150465-0.00880031j 0.0180366-0.000593188j 0.00062425+0.00179425j -0.0032283+0.00405138j -0.00377625-0.00399137j 0.00318469+0.00249205j 0.00159468+0.0106236j -0.0014805-0.00902757j 0.0119788+0.00194167j -0.00740685-0.00246514j 0.00846463+0.00844892j 0.00283542-0.00420326j 0.000465037-0.00205375j 0.000325833+0.0047365j 0.000714628-0.00322767j 0.00809703+0.0118896j 0.0071102-0.00151072j -0.0079879-0.00106994j 0.00893976+0.00614564j 0.011107-0.00271416j -0.00787427+0.00346987j -0.00413674+0.00114093j 0.00369803+0.00380205j 0.00793617+0.0112957j -0.000793824+0.000944227j -0.00119368+0.00202162j -0.000201951-0.000173081j 0.00685974+0.0105474j -0.0162078-0.00224937j 0.000459404-0.000845903j -0.00157798-0.00493465j 0.00684303+0.00835819j 0.0132368-0.0062643j -0.00311359+0.0174588j -0.00794753-0.00450635j -0.0148278+0.00320344j 0.00812644+0.0016687j -0.00662594-0.0127599j -0.00892373-0.00948717j 0.0166461+0.0132401j 0.0160304+0.0163263j 0.0272583+0.00463108j -0.0250582-0.00775476j -0.0060267-0.0168602j -0.00708336-0.00509572j -0.0166921-0.00908661j 0.00575508+0.0109741j 0.00152877+0.0234496j 
-0.0138711+0.036369j -0.0232215+0.00255974j -0.00348568+0.0250504j -0.00698423-0.0182527j 0.0191083-0.0558989j -0.00613811+0.0547719j -0.0279089+0.0180113j 0.0216923-0.12327j -0.0194533-0.0521643j 0.00968487+0.0909778j 0.0142185+0.0063124j -0.0269526+0.0770445j -0.00815577-0.105612j 0.0144938-0.0283968j -0.0173662+0.0367956j -0.0290282+0.0500213j -0.0181434+0.0760629j -0.0500642-0.00095445j -0.0251627+0.0505012j -0.0196047+0.0766753j 0.0153704+0.0544906j 0.0107471-0.0804851j -0.0104162-0.0178882j 0.00100042-0.0694155j -0.0195008+0.0320888j 0.00712327-0.00234014j 0.00666366-0.0124391j 0.0130424-0.0022452j -0.0243581+0.0021091j -0.0154086-0.00502091j -0.00530273+0.0173631j 0.00800977-0.0417704j 0.0198223-0.047626j -0.0357486+0.0277315j -0.0231423-0.0202121j -0.0030683+0.00247543j -0.0107636+0.0145345j -0.0123642-0.00294198j -0.0187061+0.0131063j 0.0175041-0.00825346j -0.00136743-0.0100752j 0.00781437+0.0103738j -0.0172171-0.000273319j -0.00916107-0.000870904j -0.0166214+0.0379061j 0.0136976+0.00112406j 0.00354959-0.00942183j 0.00371208-0.00103147j 0.00956818-0.00679309j 0.00018486+0.00327032j -0.00439564-0.0047509j -0.000810361+0.00368774j -0.00474788+0.00715688j 0.00017154+0.000730946j 0.00133493-0.0132774j -0.000159109-0.0107546j 0.00246926-0.00825996j 0.00603775-0.00840593j -0.00801555+0.0118482j -0.00323301-0.0166271j 0.00571923-0.0105261j -0.00644936+0.00548808j 0.00740232-0.0196708j 0.0016932+0.0108641j -0.00187046-0.000503829j 0.0109555+0.00618039j -0.00281695+0.00417637j -0.00217952+0.00321261j 0.00104412-0.00214853j -0.00135122+0.00626868j 0.010209-0.00438431j -0.00229271-0.00926462j -0.0071997-0.00317474j 0.00337954-0.0194838j 0.00466529+0.00197236j 0.00640003-0.00263011j 0.00575458-0.0169894j -0.00703122+0.00383567j 0.00465659-0.0049411j -0.000128157-0.0118827j -0.00407596+0.0111963j -0.0175093+0.00881508j 0.00603477-0.00198187j -0.000423693+0.00722389j 0.00449477-0.00439266j -0.00403281+0.00701327j 5.83661e-05-0.00924772j 0.0102733-0.0205357j 0.0154267-0.0162844j -0.00865227+0.0104095j -0.0019092+0.00566962j -0.000931529+0.00382587j 0.00110705-0.00838521j -0.00237768+0.00460866j 0.00935965-0.00297887j 0.00534092-0.00388092j -0.00647357+0.00740617j 0.00691272+4.64195e-05j -0.00513247+0.00914168j -0.00454413-0.0112678j -0.00245516-0.00321793j -0.00130734+0.0020071j -0.000252119-0.00504212j 0.00630004+0.00522852j -0.00844907+0.0131022j -0.0046455-0.000781198j -0.00167213+0.0123511j -0.0110094+0.00034065j 0.003904-0.00969442j 0.00497532-0.00334822j 0.00953239+0.00947462j 0.00194317+0.00150891j -0.00856433-0.00872222j 0.0018783+0.000983495j 0.00623264+0.00191235j -0.00548435+0.00200725j 0.00573076-0.0136899j 0.00533036+0.00165387j 0.0043446-0.016221j -0.0131548+0.00715846j -0.00166392+0.000178769j 0.0103929+0.00714518j 0.0111226-0.0184135j -0.000260675-0.0021171j 0.0121313-0.0171281j 0.00587262-0.00455098j 0.00630291+0.00550948j -0.00753331+0.0166099j -0.008492+0.0217155j -0.0197015+0.0388145j 0.00675514+0.00749949j 0.0311003-0.0106585j 0.010138-0.0128598j 0.0064079-0.0143904j -0.0106383+0.0036012j 0.00973705+0.00966296j 
-0.0249497-0.0188972j -0.031819-0.0073119j 0.0419958+0.0312699j 0.0172731+0.0401578j 0.0419295-0.00182804j 0.0302611+0.11509j -0.0408114-0.0603683j -0.057468-0.0101854j 0.0373645-0.0271812j 0.00158893+0.0190663j 0.0296914-0.0159929j -0.0450352-0.017885j 0.000912277-0.0184562j -0.0336894-0.012574j 0.0406125-0.0355738j 0.0760598-0.0281256j -0.0222057+0.0136084j -0.0237568-0.0226808j -0.0837109+0.000302814j -0.00667274+0.000446036j 0.0225934-0.00479013j -0.0453764+0.042731j 0.0326003-0.00379158j -0.0180966+0.00814042j -0.0616561+0.00858571j 0.00769768+0.0265632j -0.00693326+0.0168268j -0.0352573+0.00923779j 0.00117114-0.0184758j -0.00462046-0.00422757j 0.0108553+0.010751j -0.00585875+0.0256235j -0.0227742+0.0168544j -0.00105642-0.0150454j -0.00991224-0.0174328j 0.0105098+0.0152486j -0.0179828-0.0187663j 0.0582096+0.00233418j -0.0198565-0.00738853j -0.0229352+0.013955j 0.00720318+0.00250174j -0.00184976+0.0011916j -0.00916501-0.014369j 0.0178417-0.00692464j 0.00498121+0.000935289j -0.018355+0.0062211j 0.00245491-0.0116016j -0.00233463-0.0050841j 0.00192993+0.00911158j -0.000899365+0.00477226j -0.00789985+0.00592386j 0.00693141+0.00549547j -0.00568189-0.0161659j -0.000465246+0.00957395j -0.00342229-0.00732006j -0.0228399-0.0126677j -0.000652877-0.00545972j 0.000158809+0.00591199j -0.00390176+0.00118869j -0.00243729+0.0125605j 0.0117236-0.00427261j 0.00165775-0.000614144j -0.000693175+0.0144934j -0.00611719+0.0143526j 0.00362845-0.000565524j -0.0184149+0.0092107j 0.004436-0.00635337j 0.00547138+0.00199726j -2.36321e-05+0.0103875j -0.00235872+0.00783565j 0.00432292+0.000395177j -0.0120668+0.00213263j 0.00852048+0.00575374j 0.00887242+0.0106298j -0.0110062-0.0154312j -0.00738354+0.00491766j -0.0112609+0.00848057j -0.0122972+0.000621567j 0.012282+0.000670516j 0.00624141-0.0125419j -0.0180368-0.0134881j 0.00392595-0.00605315j 0.00440267+0.00241569j 0.0110069+0.00582477j -0.00550052-0.011946j 0.00959174+0.00225692j 0.0158235+0.00211121j -0.020008+0.00511842j -0.00634063+0.00346197j 0.000717115+0.0078387j 0.00083321-0.00947741j 9.72608e-05+0.00140596j 0.0275458+0.0117256j -0.00287107+0.00443495j -0.0108385-0.006361j -0.0133065+0.000280571j 0.0156443+0.00469936j -0.00588366-6.02331e-05j 0.00718539+0.00124082j 0.011995-0.00192726j 0.002856-0.0011319j 0.00342938-0.0056449j 0.00706925+0.00715674j -0.00774758-0.00662601j 0.00121215+0.00485631j 0.00418407-0.00074472j 0.00748148+0.00745291j -0.00379756-0.00461364j -0.00301436+0.00439158j 0.0113513+0.00147604j 0.00180935+0.00639859j 0.00750126+0.00449121j -0.00185803-0.00168745j 0.00345775+0.00057692j 0.00258476+0.00083057j -0.00502769-0.00824972j -0.00265936-0.00417728j -0.0144076-0.00357281j 0.002763-0.00138302j -0.00750033-0.00243275j 0.0072204+0.00728057j 0.0187274-0.00147728j 0.00326166+0.00957934j 0.0122619-0.0081778j 0.0101704-0.0116363j -0.0106353-0.00447172j -0.0026086+0.0150791j 0.0106163-0.00113076j -0.00688284+0.0216212j 0.00177467+0.00301077j 0.0260549+0.0132576j -0.0224743-0.00253012j 0.0174411-0.00285226j -0.00194067+0.00134288j -0.0376621-0.0126997j -0.0174893-0.0281164j 
