0.0087212+0.00858588j 0.00895788-0.00914247j -0.0139346+0.00789543j 0.0122621+0.0164925j -0.00354945+0.00236021j 0.0075077+0.00822559j -0.00645225+0.0143535j 0.0038476-0.00802231j -0.0130834-0.0172696j -0.00458315+0.00719997j 0.0135576+0.00339094j 0.00644066-0.00967849j -0.00326865+0.0227245j 0.00433697-0.0125989j 0.00223282+0.0183995j -0.000124319+0.00328111j -0.00832412-0.00426895j -0.00564321+0.00642859j -0.00507049-0.000800671j -0.00633984-0.00781672j 0.00509019-0.0135727j 0.00658513-0.0101088j 0.0126946+0.00564516j 0.000383188-0.00392407j 0.000197347+0.00877677j 0.00327392+0.00671268j 0.00476643-0.00101701j 0.000384543-0.000380785j -0.00366337-0.000533226j 0.00404922-0.00977381j -0.0209795+0.00377961j -0.0121794+0.0325891j -0.0116187-0.00148087j 0.00376009-0.00511068j -0.00124374-0.0160505j 0.0155513+0.00782208j 0.00486242+0.0167358j -0.00377357-0.00390501j -0.000429317+0.00168262j 0.0137424-0.0115488j -0.0118978+0.00206076j -0.00913929-0.0140032j -0.0285394-0.00377214j -6.45005e-06+0.0132532j -0.00587094+0.0061813j 0.0172486-0.0173929j 0.00142327-0.00928175j 0.0219682-0.000824852j 0.00127849-0.0174025j -0.00492191+0.00862115j -0.0124586-0.00213598j -0.00798155-0.0188562j -0.00903775+0.0274112j 0.0013005-0.0008491j -0.00326825-0.00706723j -0.0167192-0.00405778j 0.00749709+0.00282035j 0.00486747-0.00558107j 0.00660761+0.0145645j -0.00903356+0.00535303j -0.0105691-0.00630684j -0.00202292-0.00244051j 0.00555401+0.00269387j 0.00390182+0.00488699j -0.00239601-0.000205542j 0.00519299+0.00726019j 0.00247642+0.00440624j -0.00047535-0.0156963j -0.00299271+0.00214952j 0.000575857-0.00291792j 0.00217276-0.00134742j 0.0104848-0.00889987j -0.00433582+0.00443681j 0.00579663-0.00887023j -0.00543461+0.00809143j 0.00301568-0.0140854j -0.00954919+0.00114801j -0.00861574-0.00596609j -0.00371137-0.00241978j 0.00365018+0.0116983j 0.00445852+0.00487252j -0.00328085+0.00137047j -0.00038879-0.00376611j -0.0044249+0.00397448j 0.00220739+0.000220463j 0.00624766+0.00171238j 0.0152764+0.0120337j 0.00226491+0.00151507j 0.002478+0.0075545j 0.0101979+0.0039048j 0.00047247-0.0106178j -0.000163432+0.00182054j 0.00784278+0.00376001j -0.0114502+0.0130947j 0.0085427-0.0070028j 0.00540393+0.00782192j 0.000940559+0.000848024j 0.00507307+0.00256069j -0.00874311-0.00113995j 0.00965066-0.00491277j -0.00387383+0.00115036j 0.0144092+0.00953684j -0.00956264+0.000276753j -0.00288392+0.00640209j -0.00371177+0.0123913j 0.0112763-0.0184401j 0.0078046-0.00139203j -0.00206091-0.00802271j 0.0186716-0.000159597j -0.0143822-0.0050352j -0.00827401-0.0215593j -0.00503834+0.0183029j -0.0124422-0.00272975j 0.0103665-0.0022918j -0.00111189-0.0179297j -0.0144393+0.000576159j -0.0031825+0.0038077j 0.000216678+0.00638077j 0.00905814-0.00375182j -0.017536-0.00113017j 0.0109761-0.00682007j 0.00395196+0.000113206j -0.0151995+0.00628256j 0.00891181-0.0122238j -0.000591661-0.0005042j -0.00560777+0.00650356j -0.000488899-0.00589091j -0.00546899-0.000746745j 0.00821699-0.000478743j 0.00175926+0.0132078j 0.017738+0.000589554j -0.000967326+0.0253889j 0.00136863-0.00815108j 0.0093307-0.0106204j 0.0475901-0.0197127j 0.0228949+0.0530354j 
0.00638862-0.01126j -0.0103607-0.00756247j 0.00526088+0.0123406j 0.0129141-0.00908759j 0.00277315-0.00124899j 0.00218995-0.00926399j 0.0138387+0.0115585j -0.0128091-0.00330863j -0.01662+0.0159137j 0.00454083+0.0108074j -0.00401402-0.0129142j -0.00654262-0.00438382j 0.010911-0.000595274j -0.0169638-0.000329699j 0.0166869-0.00852503j 0.00319202-0.00146364j 0.00292824+0.00697162j 0.00594484+0.00787322j 0.00634659+0.00349439j 0.00359115+0.00881971j -0.0140643-0.0046451j -0.0121735-0.0034287j 0.0101578-0.00381151j -0.00174612-0.00251974j 0.00804376-0.00335665j 0.00346741-0.00106334j -0.0040343-0.00649719j -0.00494104-0.00111146j -0.00127557+0.00527131j -0.00573672-0.00494196j 0.00704507+0.0186675j 0.0242549+0.0103292j 0.00528671+0.0128715j -0.000694226-0.00408469j -0.00846769+0.00536856j 0.00540349-0.0213404j 0.0122518-0.00674435j -0.00633809+0.00757084j 0.00109035+0.00136955j -0.0113688-0.0144814j 0.00167313+0.00909242j -0.0145629+0.011267j -0.00219438+0.0322262j 0.0177847-0.00284442j 0.00399992+0.0100553j -0.0158153-0.0195686j 0.000205796-0.00486823j 0.00230571-0.0231436j -0.0135945-0.00089514j 0.00398752+0.00760202j -0.000134481+0.0108771j -0.0130709+0.00927975j 0.0256696+0.00747216j 0.00239554+0.00154136j 0.00402518+0.00553728j -0.00455092+0.0205666j 0.00152906-0.0113174j -0.00378738-0.00199844j 0.0120582-0.0127509j 0.00543817+0.010581j -0.00775016+0.00803278j -0.00468612-0.00278163j -0.000181917-0.00660015j 0.00420987-0.00718163j 0.00122707+0.005041j 0.00444766-0.00688112j 0.0039614-0.0076502j -0.0175468+0.00296616j 0.00437663+0.00723803j 0.00014041-0.00379259j -0.00220689-0.00016951j -0.0122331-0.00763114j 0.00932269+0.0102798j -0.0114788-0.00165005j 0.00755435+0.00484559j -0.0133599-0.00440485j 0.000611655+0.00994042j -0.00258296+0.00482597j -0.00038021+0.00247527j 0.00678372-0.0024717j 0.00194211-0.00481972j -0.00026794+0.001584j -0.00284152-0.00437236j -0.000768615+0.000428365j 0.00190478-0.000146862j -0.00142552-0.00228305j 0.011698-0.0127085j -0.00145201+0.00234263j 0.00325845-0.00571831j 0.00686207-0.00613513j -0.0111596-0.0010714j -0.00275054+0.00166446j 0.00472968-0.00278772j 0.0121561+0.00668893j -0.0104774-0.00565859j 0.00222393-0.00298621j -0.000242193-0.00346374j 0.000568686-0.0107127j -0.00578364+0.00489266j 0.00547133-0.0103972j 0.00262559-0.00112291j 0.0172798-0.0232509j -0.000351916+0.0112471j -0.0024806+0.00411428j 0.0123591-0.00580251j -0.0134401-0.0110083j -0.00165926-0.0129244j -0.00542557+0.00531496j 0.00114971-0.0161784j 0.00817688+0.0146648j -0.0159379+0.00184115j 0.0156403+0.00623754j 0.00843357+0.0147051j -0.00528414-0.00377648j -0.0149856-0.00364173j -0.00574546-0.00241146j 0.00428257-0.00302364j 0.00716535-0.00273815j -0.0119066-0.00316346j 0.00265134+0.000133877j 0.000881758-0.00373235j 0.0131836-0.00985554j 0.0122598-0.00995434j 0.0219908+0.000721804j 0.00827791-0.00611887j 0.00314662+0.00640047j 0.00564786-0.00285894j 0.00637964-0.00229121j 0.00023878+0.00649698j -0.0174522+0.00350325j 0.00161684-0.0212404j 0.0161875+0.00246512j -0.0122757-0.010627j 0.0155178-0.013915j -0.0226108-0.0495554j 0.0453858-0.0186612j 
-0.00685235+0.00161872j -0.00247768+0.00764996j 0.00945681-0.0043868j -0.00806097+0.000730976j -0.00939037-0.00247511j -0.00392691+0.0144202j -0.00504316+0.00067082j 0.00381748+0.00832306j 0.0140269-0.00871053j 0.0031272+0.00935705j -0.00394745+0.0175663j 0.013915-0.00431606j -0.00797224+0.0181215j 0.00738969-0.00376573j -0.0116962+0.00574877j -0.00369163-0.00688726j 0.00561654+0.00101409j -0.00209467-0.00661973j -0.00137343-0.0032006j 0.0112421-0.0120139j 0.00898956+0.0089764j 0.0138521-0.0044819j -0.00189826-0.0105697j -0.0011564+0.00844825j -0.0166054+0.0158515j -0.00660971-0.006305j -0.00576224+0.0137023j 0.000571878+0.0048945j 0.000266454+0.00113252j 0.00769523+0.00058463j 0.00770228-0.0113998j -0.0396417+0.0264903j 0.00331816-0.0128477j 0.00363482-0.000585019j 0.0144492-0.011363j -0.0117996+0.00572033j -0.0183716+0.0056354j 0.00228919-0.00155177j 0.00739402-0.00611209j 0.0169054-0.000134745j -0.00881024+0.000779435j 0.0111467+0.00827698j 0.0016156-0.00397594j -0.00603925-0.0207306j 0.00997795-0.0134667j 0.0110119+0.00647178j -0.00831211-0.00121124j 0.00247252+0.0108172j 0.0113168+0.0056993j -0.0060113-0.0119357j 0.00288048-0.000791743j 0.027024-0.015755j -0.0208446-0.0123799j 0.000979895-0.00489225j 0.0134852-0.00979008j 0.0086335-0.0035739j -0.0130461+0.0115914j 0.0125592-0.00306448j -0.014383+0.00253938j 0.00352848-0.00958503j 0.00345807-0.00277643j 0.00393232-0.00374616j -0.00730381+0.00506672j -0.00954775+0.000854697j -0.00424158+0.000421203j -0.00188191-0.003526j -0.00883325+0.000277287j 0.0159483-0.00158538j 0.00883568-0.0130174j -0.0050122-0.000511313j -6.61688e-05-0.00093987j 0.0015865-0.00660001j -0.000463149-0.000741871j 0.01188+0.00465304j -0.00620375-0.00277112j 0.00209887+0.00560835j 0.0143876+0.00944151j 0.00751305-0.00101231j 0.00113131+0.00317491j -0.00512891-0.00670007j -0.000746696-0.00292427j 0.000761496+0.00264871j -0.000827474-0.000626762j -0.0111326-0.00332123j 0.00530204-0.00229463j 0.0171726-0.00146309j 0.0165512-0.00725493j 0.0199581-0.00999661j 0.00366871+0.00254584j 0.00754045+0.00640353j -0.00388978+0.00971341j 0.00383694-0.0117387j 0.00470041-0.0145342j 0.00310058-0.0120398j -0.00113244+0.0206251j -0.00821032+0.00613766j 0.00210994-0.00811113j -0.000940698+0.0033123j -0.00111162+0.00915376j 0.000389972-0.014753j 0.00329193-0.00752405j -0.00237765-0.00548857j -0.00052858-0.00185262j -0.00831041-0.000937882j -0.00812659+0.00113714j 0.0173867-0.000531926j 0.000519313+0.00240979j 0.0140862-0.00823422j -0.0109709+0.00515686j -0.000821369+0.00156984j 0.0215742-0.00264175j -0.0143733-0.00395976j 0.00452836+0.00278337j -0.00032887+0.00342653j 0.0197047-0.0106526j 0.0089365-0.0091167j 0.0014647+0.00473828j -0.0127764+0.00317755j -0.0064915+0.00403823j -0.00102551-0.00132292j 0.00593086+0.00657862j 0.0137348+0.00327645j 0.0036595-0.00089449j 0.00612432+0.00603763j -0.00167459+0.00133302j -0.0177893+0.00629677j 0.00259147-0.00122828j 0.000364146-0.00255364j 0.0161462+0.00912488j -0.0197457+0.0107362j -0.00630085+0.021587j -0.038362+0.00294256j -0.0335199+0.0112389j 0.0121774-0.0476941j -0.000365813+0.00706199j 0.00252268-0.00322032j 
-0.00477645+0.00414855j 0.0115296+0.00308403j -0.0117088-0.00159822j -0.000724457+0.00310205j -0.00158089+0.011582j 0.0125744-0.0024851j -0.000344706+0.00202955j 0.00477808-0.00220182j 0.000255369-0.00794766j -0.00124091-0.00505858j 0.0177954-0.000988625j 0.00369956-0.0103862j 0.0148267+0.00602705j 1.0065e-05-0.0054983j 1.12567e-05+0.00858337j 0.00162026+0.00175593j -0.000262883-0.0073997j -0.0133118+0.000269201j -0.00494824-0.000393441j -0.0113114-0.00222103j 0.00533131-0.00710798j 0.00209988-0.0117335j 0.00762663-0.00357983j 0.00463239-0.00147325j 0.0089287+0.00379806j 0.00631637+0.00491626j 0.0133055+0.00218012j 0.00708679-0.00294979j 0.00353378-0.00361035j -0.00110939-0.00485582j -0.0179787-0.00398892j 0.0101464+0.0227317j -0.0108395-0.000153638j -0.00313254-0.00162366j -0.00613435-0.0110458j -6.4739e-05+0.0107789j 0.00188615+0.011993j -0.0033389+0.00192587j -0.00166891-0.0031881j 0.00821993-0.0187558j -0.00194989+0.00586149j 0.00165127-0.00964996j -0.0168955-0.00812584j -0.0226557+0.0147067j -0.0148044-0.00401502j 0.0110777-0.0117485j -0.00386701+0.00868499j 0.0177258+0.000760774j 0.00751522-0.0116296j -0.00722021+0.00620314j -0.00548726-0.00381479j -0.0168952-0.0132751j -0.0224963+0.021602j -0.00252203+0.00227603j -0.00979977-0.00328601j -0.00919678-0.00404099j 0.00756438+0.0121616j -0.00629254-0.0108537j 0.00812042+0.00641212j -0.0145013-0.0034169j -0.0167167-0.00224759j -0.00271439-0.00234033j 0.0160275+0.00771766j 0.00741046+0.00725567j 0.00833303+0.00558724j 0.010534+0.000835994j -0.00441517+0.0117601j -0.00418711-0.00389778j -0.00401708-0.00904003j 0.00317897-0.000503109j 0.015977-0.00245983j -0.0116939+0.0030819j 0.0126158+0.00018446j 0.0119901-0.00773745j -0.00429699+0.00773079j -0.0111356+0.00325215j 0.000584771-0.0151643j -0.011485+0.000235909j -0.00346217-0.000382437j -0.000215591+0.00501178j -0.00658284+0.0041528j 0.00259881-0.00483888j 0.000978228+0.0022352j -0.00399094+0.00483691j 0.00223076-0.0026652j 0.00434566-0.0153375j 0.00171653-0.0113371j -0.00386866-0.00766826j -0.0011458-0.00116172j 0.00632143-0.0050913j 0.00760702-0.00171633j -0.00768346-0.00467291j -0.00714967-0.00279854j -0.00361268-0.00420329j 0.00717486+0.00258782j 0.00642608+0.00253059j -0.00223915+0.00664712j 0.00157356+0.0058544j 0.00673609-0.00229917j -0.0105773+0.00110329j -0.00298125+0.00449996j 0.00561477+0.00568851j -0.00459553-0.00171545j 0.00464722+0.00362685j -0.00666834+0.00290173j 0.000312356-0.00191473j 0.00487133+0.00198521j -0.00737058-0.00711036j 0.00513271+0.0136247j -0.0184857+0.00418822j -0.00705187-0.00451705j -0.000585482+0.00334311j -0.0081413-0.00030945j 0.0146635+0.00406082j -0.000649909-0.00974794j -0.0157292+0.00727042j -0.00194611+0.0082993j -0.00797389+0.00882679j 0.0105755-0.00929676j 0.000222731-0.00312145j -0.00676546-0.00447673j 0.0233217+0.00693602j 0.0265607+0.00561591j 0.00186447+0.00381635j 7.91701e-05-0.00267377j -0.00183829-0.00571206j 0.00435219-0.00501366j 0.00128008+0.0151218j -0.0237693+0.012982j -0.0412645-0.0123189j 0.0387475-0.0114447j -0.00296615+0.0290101j -0.00956347+0.0267224j -0.011937+0.00321507j -0.0135153+0.00268291j 0.00112264+0.00316395j 
0.00456668+0.00771344j 0.00724857-0.00317659j -0.00524695+0.00252418j 0.0205404+0.00242967j -0.00933734-0.0049222j -4.96965e-05+0.0103937j 0.0163675-0.00290252j 0.0122651+0.00403j -0.0210768-0.0113345j 0.0212468+0.0102606j -0.00144658+0.00916929j -0.00474464-0.000839242j 0.0251573+0.0169872j -0.00568236-0.00588104j 0.0094297+0.00861544j -0.00273991-0.00566437j 0.00194501+0.00288461j 0.00764754+0.00587052j 0.00255118-0.000377113j -0.0157826-0.0126512j -0.00499929-0.0087501j -0.00762119-0.00857767j -0.0129871-0.0080377j 0.00491975+0.0060654j 0.00626092+0.00906272j -0.00299-0.00191142j 0.00799741+0.00645066j 0.00352481+0.0013017j 0.00706555+0.00468645j -0.0053643-0.00547412j 0.00571433+0.00317493j 0.0492864+0.0505583j -0.0134836-0.00587403j -0.0168244-0.00484746j -0.0197848-0.0177257j 0.00169386+0.000417362j 0.0153588+0.00829741j -0.00706821+0.00445124j -0.00541741-0.00332715j 0.00616237-0.0143617j 0.00707515+0.015252j 0.00241204+0.012346j 0.0116925+0.0351941j -0.00332928-0.0240895j 0.000663229-0.0178175j -0.0163082-0.0163233j -0.00701095-0.000692948j -0.00544443-0.0262306j -0.0160598-0.00763196j -0.00647623+0.00210992j 0.00752474+6.93106e-05j -0.0156215-0.0159516j 0.0251976+0.00256132j 0.00330367-0.0113679j -0.00594593-0.020184j -0.00439781+0.0117598j 0.00351615+0.0110769j -0.00764032-0.0077287j 0.00574198+0.0007657j 0.00970279+0.00517545j 0.00835896-0.00205525j -0.0134543-0.0123018j 0.000294979+0.000902892j -0.00123111-0.000192291j -0.000284419-0.00965791j -0.0029192-0.00289488j -0.000618641-0.00091914j -0.00117231-0.00733277j -0.00952926-0.0106222j 0.00107274+0.005252j -0.012693-0.0140607j -0.00820214+0.0014702j 0.0011208-0.00224465j -0.0117789-0.0139566j 0.0129939+0.00697683j -0.00350353+0.00936498j 0.0163105-0.000802251j 0.00041457-0.00415833j 0.00874865+0.00423611j -0.00103666+0.000158398j -0.00461066+0.00219345j 0.00420686+0.00127922j -0.00402811+0.00435054j 0.0139696+0.00933642j 0.000847274-0.005002j -0.000172225-0.00704865j 0.00630539-0.0148286j -0.0126678-0.00670179j -0.000373017-0.0011101j -0.00206445-9.05647e-06j -0.00781741+0.00596087j -0.00387952-0.00428765j -0.00864245-0.00671509j -0.00258565-0.0077959j 0.00382493+0.01343j 0.00477929+0.00848882j -0.0149781-0.00909575j -0.00498125-0.00250276j 0.00491025+0.00214156j -0.0116034-0.0106262j -0.0111924-0.00763807j -0.0067739-0.0003071j 0.0101206+0.00167318j 0.00489117-0.00643972j 0.0162863+0.00852094j -0.00857649-0.00653495j -0.00901672-0.000375781j -0.00412034+0.000327725j 0.00328273+0.0065195j 0.00789166+0.00588028j 0.00942181-0.00805792j 0.00550919+0.00321006j 0.0159145-0.00022137j 0.00385541-0.0017236j -0.0111594-0.0137901j -0.000797545+0.00545643j -0.00655693-0.00194719j 0.00394233+0.00220225j 0.00156505-0.00871639j 0.00194014+0.0141052j -0.00972346-0.0019415j -0.00376148-0.00671265j 0.0068516+0.00332784j -0.0121166+0.0031337j 0.00510744-0.00961195j 0.0297416+0.0265179j 0.00439682-0.0131869j -0.012636+0.000370226j -0.00433858-0.0126009j 0.00870742-0.00143876j -0.0200497-0.0144287j 0.0286303-0.0123142j -0.00720568+0.0160341j -0.0406432-0.023755j 0.00185567-0.00176328j -9.19374e-05+0.0105029j 
0.00279642-0.00474431j -0.00108423-0.0052115j 0.00183387+0.00433291j 0.00177669-0.00483337j -0.00615369+0.0126329j 0.00817767+0.00132008j 0.00197166-0.00069059j -0.00253348-0.00790261j -0.010808+0.011346j 0.0155554-0.00698129j 0.00202922+0.00171969j -0.000242992-0.00206595j 0.00638073-0.0150632j -0.0118942+0.00274959j 0.00983277-0.00456012j -0.00970594-0.00796499j 0.0132804-0.00426764j 0.00558455-0.00503737j 0.0016729+0.00142394j -0.0144819+0.0059393j -0.0133757+0.0039107j -0.0108554-0.00639022j -0.00817717+0.00681687j 0.00497759-0.0109145j 0.00851072-0.00243792j -0.00400293+0.0024061j 0.00915225+0.00261311j 0.00206155-0.00474249j 0.00101604-0.0147424j -0.00897951+3.87182e-05j 0.00978064-0.00321291j 0.0394391-0.0155588j 0.00323261+0.00792856j -0.00554219+0.00942154j -0.0135925+0.0019922j -0.00942557+0.00759206j 0.000530024+0.0011386j 0.00121582+0.0115907j -0.00427423-0.00708046j -0.00806645-0.0189655j 0.0135125+0.00215658j 0.0214241-0.00187556j 0.0402244-0.00990431j -0.0334002+0.00397885j -0.020027-0.0124606j -0.0106557+0.0148981j -0.00902291+0.00952632j -0.018698+0.00197609j -0.00389663+0.00278311j 0.000452229+0.0110485j -0.00621188-0.0114739j -0.0070793-0.000309527j -0.0115997-0.00325007j -0.0199296-0.0076849j -0.013977-0.0123804j 0.00680608-0.000621866j 0.00206554-0.000539329j -0.00216378-0.000930182j -0.00442774-0.00232218j -0.000257822-0.00532673j -0.00839043-0.0019222j -0.00488361+0.00782385j 0.00650759+0.000982582j 0.00364529+0.00153657j -0.0197463-0.0011634j -0.00495936-0.00167881j -0.00113727+0.0144556j 0.000669318-0.00796328j -0.0105477+0.00210029j 0.00139231+0.00217996j -0.013883+0.0075698j -0.00784352-0.00479077j -0.00545626-0.00440534j -0.014301+0.00127032j 0.00491083-0.00228473j 0.0131423-0.00388754j 0.00590272-0.00572679j 0.0011688+0.00199111j 0.00148239-0.00534012j -0.00987698+0.0053296j -0.00539079+0.0042551j 0.00420494-0.00474599j 0.0109536+0.00372525j -0.0062818-0.00152987j -0.00445849-0.00251538j -0.00877711-0.00895769j -0.0177233-0.0158149j -0.00481771-0.00127815j 0.00969377-0.00443265j -0.00615596-0.000579774j 0.00339625+0.00140503j -0.00564471-0.00656747j -0.014171-0.00487615j -0.00763328+0.00435332j 0.000983058-0.00284933j 0.00491728-0.00469462j -0.00972507+0.000844469j 0.00157301-0.00165649j 0.0126491+0.00238253j -0.0139461+0.000359492j 0.00591022+0.00891565j -0.00033724+0.0113117j -0.00431123-0.00105697j -0.0101479-0.00105223j 0.0178531+0.00171759j -0.00800077+0.00482783j -0.00907793+0.00708961j -0.00185529-0.0024848j -0.00393599-0.00337969j -0.00269066-0.00433864j -0.000716587+0.00339587j -0.0120543-0.00338009j -0.00785632+0.000410454j 0.0140893+0.00207635j 0.00107147+0.00539706j 0.00447081+0.00714555j -0.00768637+0.00224238j 0.00609469-0.00177012j -0.00433638+0.00271233j 0.00402664+0.00528271j 0.0103731+0.00378323j -0.00664996+0.00101602j -0.0162396-0.00542799j 0.0159952+0.0054673j -0.0154007-0.0186216j 0.0331452-0.00708669j -0.00447126-0.0128325j 0.0176206-0.00895968j 0.0258918+0.00165357j 0.000803159+0.0200514j -0.00971879+0.020872j -0.0202485+0.00463984j 0.0298974+0.0163354j -0.0125142+0.0150158j -0.00544804-0.00507518j 0.0162673-0.00262614j 
0.00588973+0.00193391j -0.00597234-0.0112435j 0.00209395+0.00697786j -0.00382343-0.00320978j 0.00883544-0.00180388j -0.00635831-0.0108409j -0.00490712-0.00549173j -0.00507216-0.00569844j -0.000387191+0.010478j -0.000804795+0.00287753j -0.00323031-0.0147947j -0.00862226+0.00535572j -0.0187382-0.0167949j 0.00297392-0.00109161j -0.000318153-0.00413761j -0.0045217-0.00751442j -0.0019163+0.00376138j 0.00192732+0.0156148j 0.00736956+0.00745901j 0.00155305+0.0101363j -0.00269788+0.00509756j -0.00529966-0.00151695j 0.000859033+0.00462671j -0.00323762-0.011388j 0.00333947+0.000122935j -0.00756372-0.00675025j -0.00192909-0.0178408j -0.00525184-0.00724072j -0.00809469+0.000933935j 0.00342928-0.00746902j -0.00563456+0.0245713j -0.00535691-0.0157584j 0.00650804+0.0225752j 0.00408006-0.00131844j 0.000740949+0.0128075j 0.0094807-0.017236j -0.000924064-0.0117759j 0.00263027+0.0131452j -0.00925465+0.0079152j -0.0108537-0.0166091j 0.00238156-6.01042e-05j -0.00623945+0.00753343j -0.00199106+0.0320567j 0.0141917-4.03854e-06j 0.000434715+0.0051034j 0.00107744-0.0110687j 0.0100254+0.000513607j -0.00460245-0.0185087j 0.00168055+0.00465983j 0.00864957+0.00356595j -0.00878608+0.000495093j 0.00483961+0.0230482j 0.00569699-0.00149718j -0.00217663-0.00157267j 0.00817337+0.0113797j -0.00455793+0.0159826j 0.00297481-0.0145112j 0.00974224+0.0136088j -0.00170064-0.0186032j -0.000100424+0.00806487j 0.00375751+0.00972294j -0.00209038+0.00600542j 0.00263951-0.0148221j 0.00141481-0.0105957j -0.00567422-0.0210605j 0.00529578-0.000985988j -0.00166532+0.0067611j 0.00737982+0.0049012j 0.00158828+0.0106513j -0.000582643-0.00637679j -0.00186039-0.00910942j 0.0082425+0.00135224j -0.0051086-0.00339031j -0.00632894+0.000208734j 0.00843947-0.0172949j -0.00143718+0.0126503j -0.00825035-0.0005505j -0.00265295+0.00627563j -0.00317085-0.0085172j -0.00405257-0.00326103j -0.00365844+0.0124686j -0.0108115+0.00187982j 0.00272787+0.0185853j -0.00948113+0.00365433j 0.00303846-0.00723233j 0.00054256-0.00704873j -0.00416075-0.0315202j 0.00426786+0.0066738j -0.00635232-0.00906225j -0.0023185+0.00607151j 0.00119493+0.00667694j -0.0003749-0.00219544j 0.00623726-0.000133913j -0.0127064-0.00619492j -0.00762332-0.00334301j -0.00475396-0.00986606j 0.00092694+0.00766098j -0.00388434+0.000388041j -0.00707319+0.00572748j 0.00833115+0.00175465j 0.0095906+0.00374039j 0.00731424-0.000675468j -0.00941013+0.00768163j -0.00825964+0.00543917j -0.0028971-0.00256593j 0.0115112+0.0127615j 0.000239516-0.00200639j 0.00625009+0.0140298j 0.00134981-0.00524313j 0.000569945+0.00728623j 0.0123106+0.00975917j 0.00306023+0.00442318j 0.00609613+0.00552056j 0.00896623-0.000590441j 0.013024+0.00483325j -0.0160657+0.00882436j 0.00676146-0.0021673j -0.000585104-0.0013027j 0.0041828-0.01394j 0.0058057+0.00496848j -0.0102142+0.00637751j -0.00522485+0.00227187j 0.00112688+0.00317103j -0.0145958+0.00709264j 0.00370456+0.00570364j -0.0145666-0.0030947j -0.0278387-0.00669953j -0.018327+0.0227106j -0.00966498-0.013072j -0.0194651+0.0177043j 0.00033214-0.0167686j -0.0059913-0.00710716j -0.00369884+0.0202755j 0.00410666+0.00616173j 0.017782-0.0116039j -0.00495476-0.00333018j 
