-1.2162-0.230182j -0.675277+0.567898j 1.2661+1.5112j -0.652676-1.13626j -1.14071+1.31157j 0.88386+1.6439j 0.449219+0.468551j 0.32609+3.39739j -1.38357+0.525536j -1.84405-0.273705j -1.29635+1.06645j -1.58958-2.09603j 1.22598-1.35005j 0.520588+1.21639j 0.680992+0.200071j -0.601677+0.755288j 2.71188-1.38199j -0.00630976+1.96877j -0.292196-2.19906j 0.360258+2.11181j -1.59297-0.429612j -1.48899-0.412005j 0.0190208-1.70738j 1.74454+0.445441j 0.397453-0.166958j 0.158765-0.705148j -0.059145-0.843859j -1.08309+0.821783j 0.658638+0.574186j -0.440617-1.29236j -0.443828+1.66948j -1.64429-1.15037j 1.61199+1.2003j -1.93029+1.72997j 1.19899+0.804307j -1.41893+0.952507j -0.0714066-0.573301j -0.0585156+1.01701j 0.818829+0.763003j -1.29068-1.90045j -1.42492+0.794407j 1.60546-0.276985j 2.45784-0.231994j 2.42539-0.804094j 0.713954-2.55644j -0.991513-2.15347j 0.569009-1.04977j -0.142199+2.48637j 0.0913605+1.328j 0.153068-1.42951j -1.55694-0.316509j -0.170312+1.01423j 1.75826+0.294952j 1.10535+0.297326j 0.847952+0.285976j -1.68617-0.202569j 1.38955+0.680123j -0.661943+0.141324j 0.475804-1.55495j 0.38323-0.495927j 1.05713-1.38409j -0.0490563+0.223069j -0.0995261-1.14316j -0.210618-0.433514j 1.14911+0.197732j 0.780673-0.519956j -0.482575+0.861801j 0.263102+0.964297j -0.777977-0.111195j 0.0238697-0.48988j 1.51271+1.16305j 0.132187-0.73553j -0.358793+1.71733j -0.936256+0.845762j 2.5077+0.310869j 1.38566+0.976589j 0.380571-1.85306j 1.18757-2.22486j 1.84606+0.946055j 0.816791-0.218378j -0.158366-1.69566j -1.4015-0.0809232j -0.278522-0.334458j 1.29272-0.0548967j -0.639055+0.536866j 0.347286+0.410673j 0.200667-1.17817j 0.938018+1.05544j -0.601562-0.657943j -1.23352+1.76876j 1.13195-0.274454j 1.43037-1.72313j -1.31471-0.856486j 0.693711-0.497349j -1.33859-1.72988j 0.0805646-0.0247494j 1.50909+0.63373j 1.90876+0.404871j 2.31747+2.00102j -1.10698+0.500104j 0.424481-0.616808j 0.256819-1.11708j 0.690681-0.0488988j 1.53033-1.6494j 0.54444+1.53117j 0.647314+0.710854j -0.649548+1.62327j -1.15784+2.40162j -0.0589182+0.531095j 0.997164-1.00255j 0.313045-0.190506j -0.760708+0.486406j -0.00792343+0.887896j -0.172391+0.357006j 1.1239-0.388706j -1.16133-0.827439j -0.860961+1.54793j -1.20637+0.885406j -0.00237648-0.716922j 1.51051+0.503366j 0.337526+0.813884j 1.50033+1.42444j 0.391756+0.461019j 0.530157+0.145856j -0.310908-0.328941j 0.187973+0.330592j -0.553195-0.0477752j 1.1808-0.0838107j 0.142131+0.831293j 0.228811-0.736818j 2.25239+1.00021j 0.983865+1.03106j -0.362751+0.0368368j -0.144308+0.393246j 1.38855-1.07187j 0.117724-1.01296j 0.681546+0.706703j 0.142765-0.252001j 0.533766-0.431531j 0.0665867+0.580264j -0.169033-1.12302j 0.150969-0.0187295j 0.311431-1.30095j 1.51091-1.2367j -0.489344-0.253746j -0.141873+0.0850462j -0.860259-0.109754j 0.941497+0.326027j 0.422139-0.82846j -0.0319324-0.654219j -0.605914+0.178063j -0.154812+0.481406j -0.547973+0.750406j 0.904809-0.206458j -0.32538-0.341062j 0.236329+1.08977j 0.869915+0.223257j -0.909322-0.131235j 0.975377+1.21711j 0.804354-0.708723j -0.44011-0.0813037j -0.122113-0.0693208j -0.474498-0.63825j 0.364302+0.0415984j 0.691321+0.113601j 0.997562-0.683186j 0.0236963+0.97736j 0.725803-0.0941834j -1.03699-0.323509j 0.00208454+2.0113j 0.0146687-0.184014j 0.80515-0.207991j 0.277068+0.486333j -0.0801335+0.18229j 0.483204+0.434481j -0.102384+1.36992j 2.14366+0.643856j -0.738097-0.549124j 0.920234+0.060185j 0.782864-0.0818045j 1.78923-0.250359j -0.774087-0.92623j -0.730401+2.42262j -0.533965+0.465375j -1.36824+1.96389j -0.184091+1.01218j -2.50339-1.30638j -0.666711-0.774212j 0.81213-1.22201j 
1.31414+1.04618j -0.678273+1.50109j -0.65983+1.73062j -0.692309-0.208697j 1.12715-0.529987j 0.456078-2.63953j 1.92684+0.186376j -1.01455+1.86702j 1.80521+0.154836j -0.736105-2.90026j 0.110139+0.901722j -0.0915761+1.76304j -2.78588+0.291641j 0.561028-1.46406j 0.268936-2.75652j 1.63837+0.84209j 1.23498+0.340323j -0.677485+0.531025j 0.387262+0.939001j -0.699825+1.68364j 0.894802+0.186513j -0.857713-0.864091j 0.492724-1.60496j 1.06771+1.12773j -1.81644+1.5354j 0.148083-1.00272j 1.15646+2.50241j -1.01378-1.29752j 0.66643+0.285207j 2.46287-0.728723j 0.605933+0.679925j -0.973304+0.417303j -0.14703-1.23527j 1.59439+0.14753j -0.557231-2.40793j 2.65505+0.420273j -2.54296-0.0379995j 0.611677-0.276969j 1.32338-3.13027j 0.866624-0.892902j 0.889769+0.323161j 1.16138+1.88461j -0.471772-0.260334j 1.23934+0.00580671j -0.607325+0.660239j -0.317276-1.03949j 0.0216463-0.747832j -1.20492+0.438485j -0.261341-0.677101j 1.09893-1.65476j 0.363616+0.384343j -0.887733-0.921327j 0.550506+0.170487j 0.536785-0.166127j 2.07315+1.12891j 1.10663-1.4984j 0.159862+1.15738j 0.573793-0.0673482j -0.138541-0.744344j 0.773578-1.26835j 1.98512+0.233474j -1.1379+1.35131j 0.311022+1.08736j -1.31039+1.03192j 0.438834+0.338654j 2.09595+2.11258j 0.880654-0.025866j -0.690143+0.803779j 1.72272+1.53843j 1.24028-1.89088j -1.26716+1.52175j -1.08693+1.40722j 0.739203+0.330419j -1.66191-1.1445j 0.673874-1.18193j -0.156103-0.854045j -0.765941-0.692166j -1.46196+0.277126j -0.204724-1.16236j -1.10309-0.621384j -1.71238+2.22627j 1.62158+1.82416j -1.28296+0.356601j -1.45554-1.46676j 1.28309+2.379j 1.78708-0.823683j -1.64182+0.995499j -0.421395+0.951826j -2.2837+1.40143j -1.56885-0.571123j -0.905247-0.209316j 0.581554+0.0916468j 0.548878-0.690997j -0.65649-1.74951j -0.0697635+1.06006j -0.55607-0.974381j 0.538294+0.759747j -0.550164+1.76533j 0.243996+0.490883j 0.55625+0.318379j 0.0300864+0.425636j -0.970258-0.55722j 0.717899-0.818868j -0.441712+0.0326216j -0.785006+1.33488j -0.419245-0.627968j 0.520551+0.437038j -1.3709-0.183652j 0.0887112-0.0984489j 0.483346-0.198729j 0.202146+0.845465j -0.694604+1.17475j 0.875503+0.0257016j 0.796498-0.402373j 0.205002-0.0550211j 0.304685+0.445061j 0.314092-0.736864j -1.79836-0.845267j -0.22731-0.599045j 0.260686+0.0241099j -1.09443+0.761739j 0.22966+0.769936j 0.342044-0.409947j 0.0185859-0.934103j -0.843271-0.949828j 1.47339+0.249414j -0.252528+0.180973j -0.351852-0.452768j -0.630843-0.216398j -0.0772071+0.628161j -0.258396-0.0569543j -0.671429+1.2678j -0.17054-0.342304j 0.645277+1.22085j 1.3143+0.808554j 0.120188-0.992348j 0.0360252+0.950745j -0.514132+0.128145j 0.280745-0.184867j -0.0837048-0.89135j -0.286267-0.294074j 1.56752-0.964788j 0.134417+0.437857j -0.279158-0.196878j 0.431071-1.16353j 1.42102-0.805355j 0.354351-1.15824j 0.379448+0.167706j 0.10884-0.134378j 1.28589-1.34554j -0.797173+0.626869j 1.19436-0.693346j -1.13062-0.609221j 0.0969715+0.103355j -0.393614+0.41529j -1.91368-1.25595j -0.0704384-0.414666j -1.1131-0.427674j 0.411094+0.751208j 0.666887+1.05419j -0.733229-0.510887j 1.0042+1.77238j -0.173533+0.0776123j 0.78368+0.841566j -1.28479-1.98581j -0.891557+0.891701j -0.875928+1.35454j 0.625151+0.98971j 1.2234+0.349877j -0.72413+1.21519j 1.16389-0.465395j -0.800136+0.326664j -2.03726+1.50416j -1.14926+0.410135j 0.945062-0.143588j 1.2923-2.00702j 1.23706+0.789503j 0.706784+1.73707j 0.853963+0.213586j -1.43061-1.15824j 0.715584+0.24545j 0.42678+1.20382j -0.191581+1.03193j 0.802817-0.385243j 1.50115-0.1376j 0.295099+0.146534j -0.227037+0.957353j 0.146242+0.768098j -0.672252+0.052661j 
0.88735+0.337514j 0.788964-0.553816j -1.28521-1.20829j 1.7622-2.13562j 0.0748375-3.32224j -0.386818-0.82212j -0.607062-0.520518j 0.0418139-1.55479j -0.648874+1.097j 0.550667-1.6463j 0.139661-2.21294j 1.94668+0.451776j -0.449895+0.0408221j -0.76811-0.633102j -0.539863-0.267399j -0.631619-0.281874j -0.902458-0.896864j -0.725138-1.77472j -0.512796-0.163341j 0.155398-0.739251j 0.713827+1.09744j 0.649982-0.128388j 1.11906+0.762342j 1.04347+1.07323j 0.247892+1.06583j 0.237263-1.11474j -0.947786-0.805108j 1.90913-0.946881j 0.530024-0.903911j 1.82732-0.398979j 0.498307-1.64223j 0.69718-1.03458j -2.23063-0.776478j -0.811182-0.58308j 0.470672-0.34448j 0.278865-0.496265j -0.745101+0.404542j -0.411466-0.772387j -0.54251+0.0745419j -1.71644+0.177266j 0.0311634-0.813325j -0.973882-0.230742j 0.869048-0.802951j -0.743176-0.505914j -0.551709+0.718005j 0.524154-0.900344j -0.688223+0.815459j -0.299399-2.04328j 0.474232+0.473327j 0.452039+0.991453j 0.803309+0.975551j -1.19123-0.337665j -0.970754+0.108193j 2.1909-0.17528j -0.00305298+0.113241j 0.226103+1.22696j 0.639603-0.6135j -0.569984-2.48235j -0.331593-0.00744297j 0.7771-0.0561722j -0.010137-0.227761j -1.11326+1.0203j 0.144311-1.01125j 0.416965+0.471835j -0.518486-1.8206j -1.48768+0.80706j 1.49227-0.460371j -1.81919+0.434723j 0.233838+0.0336729j -0.78164-0.769701j -0.17555-0.633449j 0.415646-0.268966j -0.326092-1.96174j -0.802319-0.994022j -0.886848-0.432443j -2.29308-0.115232j 1.37115-0.797243j -0.479175+1.17368j 0.869579+1.60202j -0.167029-0.766702j -0.232704-0.0377768j 0.270664-0.603479j -0.0666787+1.17725j -0.314617+0.183079j 0.438951+0.436616j -0.316932+0.667233j 0.531904+0.69046j 1.24064-1.22208j 0.504484-0.177246j 0.170718+0.782594j -0.160544-0.988555j -0.966821-0.782303j 0.794914-0.886825j 0.273963+1.01218j -0.408138+0.113751j 0.569763-0.131958j 0.297228+1.05116j -0.881855-0.000432823j 0.0294592-0.492507j -0.0565905-0.633542j 0.273927+0.455202j 1.04909+0.0509463j 0.287529+0.0766996j -0.612455+0.572621j -1.19963-0.303399j -0.841061+0.357376j -0.116685+0.136302j 0.0718396-2.16526j 0.0210689-0.216058j 0.211511-1.93063j -0.317898-1.2473j 0.43836-0.441616j 0.361252+0.562359j 0.89933+1.49767j -1.68384-0.602284j 0.301297+0.217844j -0.383011-1.45446j -0.123621+0.50182j -0.739515-0.26341j -1.77807+0.00959585j 0.89782-0.878484j 1.12133+0.407398j 0.23956-0.261538j 0.676864-0.722217j -0.495063-1.31336j 0.0350587+0.314574j 0.15479-0.335442j 0.606588+0.793078j 0.48055-1.09658j -0.220414+0.529899j 0.509895+0.417056j 0.398694+1.0183j -0.26839-0.20886j -1.1365-0.91811j -0.0323141+0.324365j -1.21946+0.943621j 0.326576-0.893325j -0.795798-0.961007j 0.366279+0.216736j 0.106607+0.929978j -0.0769382+0.926436j 0.692047-0.448058j 1.33511-0.174267j 0.120081-0.516591j 0.207354-0.741998j 0.304282-0.219908j 1.0898+1.26431j -0.567125-0.956995j 0.104899+0.0632321j 0.380148+0.281667j -0.164212+0.353971j -0.24379-0.150409j 0.992878-0.330663j -1.26068-0.535146j -1.52713+0.137828j -1.41973+0.303227j 0.0800215+0.0510921j 0.46092+0.307311j 0.408242+0.274839j -0.934839+1.07173j 1.21669-0.957495j 0.040346+0.251709j -0.044502+0.538402j -0.137207-0.289242j -0.0720758-0.0597482j 1.00524+0.991373j -0.0816367+0.208259j -0.110263-0.319158j 0.341621+0.212482j -0.45281-1.79889j -0.966328-0.887784j -0.662076+0.38722j -0.26117-0.1967j -0.310182-1.51429j 0.166545-0.334711j -0.263201-0.548856j -1.0857+0.555264j 2.12257+0.483801j -0.130463+0.129633j 0.255718+0.696857j -0.728272-0.30266j 1.53697+0.388213j -1.08312+0.178716j 0.127102-0.63139j 0.673867-1.77141j -0.650357+0.955071j -1.17888-1.79544j 1.01396+0.428351j 1.67344-1.29019j 
-0.896705-1.28185j -2.02332-1.48752j 1.55995-0.034646j 2.68807-1.52932j -0.746885+1.18346j -0.874606+1.41414j 0.307335+1.13534j -0.448387+0.389111j -2.84723+0.187275j 0.0604481+0.383428j 0.21901-1.35825j -0.951823-1.13007j 0.237984+0.794114j -0.45412+2.16884j -0.059129+0.557926j 0.355005+0.151553j -0.0297256+1.08486j -0.438761+1.33636j 1.2801-0.95574j 0.745287+0.406017j -1.99405+1.04543j 0.924671+0.423012j 1.03776+0.246614j 0.479487+0.691495j 1.65235+0.619057j 1.26921-0.508319j -1.4029-1.40795j -0.107584+1.04201j 1.05504-0.159303j 0.449916+1.07985j 0.1233-0.642106j 0.494563-0.428585j 0.787646+2.00466j 0.301164+0.790589j -1.22481-1.06509j -1.36502-0.41915j 0.174887+0.313603j -0.765729+1.69811j -0.67986+0.82598j 1.80648+1.22887j -0.848232+0.0247816j 0.794432+0.276118j -0.603032+1.74342j -0.0858644-0.992304j -0.189063-0.18521j 0.678705-0.546163j -0.647891+1.54346j -0.672069+1.60559j -0.136521+0.365418j -0.903853-0.378616j -2.342-0.0666188j -1.52466+0.639543j -0.812041+0.54093j 1.26017+1.74852j -0.259806-0.125012j -0.13811+0.309489j 0.664175+0.231376j -0.340444-0.758602j 0.0268783-0.0309806j -0.0593843+1.51565j 0.0700264-0.0466916j -0.741671-0.0822043j -1.15389-0.791643j 2.0565-0.0511145j 1.36315-1.12724j -0.554679-1.30325j 0.323336+1.29572j -0.479962+0.025301j 0.219826-0.571579j -0.237643-1.02857j 0.334444+0.030051j -0.95102-1.80129j -0.399641-0.383176j 1.07256-1.47037j -0.283778+0.0751642j 0.833158+1.78019j 0.441606-0.0315538j 1.06839-0.150247j 0.606914-1.54762j -1.96105+0.83207j -0.0264116+0.696762j -1.5899-0.254539j 0.263556+0.253901j 0.511468+0.423968j 0.0947904-0.277939j 0.101914+0.221657j 1.28749-1.61659j -1.41815+0.767748j 0.0288658-0.175606j -0.523996-1.29484j 0.676211+1.55658j -1.11024+0.979621j -1.02359+0.469007j 0.713136+0.0474228j 1.31949-0.126413j -0.897524+0.663186j 0.505876+0.487306j 0.373244+0.309247j 0.434688-1.18189j 0.632573+1.30584j 0.927864-0.0738297j -0.257899+0.482825j 0.362365-0.773032j 0.466605-1.46133j -0.356392+0.279083j -0.85347+1.04725j -0.271837-0.688263j -0.730034+1.19284j -0.387458+0.695469j 1.19755-0.466436j 0.00652764-0.406408j 0.911356+0.531468j -0.368635+0.228255j 0.24552+0.211078j 0.447726+0.491349j -2.29695-0.648362j -0.00970584-0.266048j -0.0362929+0.04011j 0.373327-1.15784j -0.495491+0.898624j 1.29584+0.313006j -0.0456263+0.709697j -0.24162-0.627352j 0.490949-0.0560514j -0.208751-1.41962j -1.1544-0.0458639j 0.12991-1.05359j -0.459716+0.125953j -0.0783879-0.126004j 0.0100484-1.62729j 0.0263066+0.354035j 0.360735+0.0980141j -0.271087+0.199341j 0.3392-0.741646j -0.158559-0.656948j -0.481517-0.164443j 0.527685-0.094999j -0.137811-1.21651j 0.849427+0.955232j 0.0211468+2.14514j -0.0843428+0.091141j 0.231582+0.063878j -0.559084-0.13853j 0.985563-0.0351795j -0.170813+0.1875j 0.444268+0.984287j -0.431218+0.391711j 1.11667-0.313336j 0.552012+0.911298j 0.141463+0.305654j 0.146678-0.109786j -1.89049+0.815441j 0.402298+0.710595j 0.169644-0.0490827j -0.242419-0.450754j -0.0243363-0.415869j 0.710221-0.10854j 0.0844154+1.09196j 0.00188834-0.171135j -0.655173-1.36948j 1.58733+0.0668374j -0.386277+0.521325j -0.423295+0.591838j -0.312909-0.203747j 0.736185+0.763565j -0.579685-0.986421j 0.417714+0.432216j -0.336282-0.738591j 0.0711619-1.52896j 0.0922979-0.351364j -1.03038-0.534221j 0.311339-0.954315j 0.5601+0.0467918j 0.920997-1.647j 1.0241+0.244987j 0.933353-0.333726j 0.727003+1.30554j -0.189269-0.951552j -0.543182+0.285497j 0.495939-1.97081j -0.479244-0.170637j 0.238125+0.180501j -2.17791-0.149939j 0.632546+0.426341j -0.371753+0.450914j 1.68456-0.215553j -0.456926+0.24337j -0.218715+0.134129j -1.53116-0.450899j 
0.126195-3.07512j 1.79561+2.21107j 0.421458-1.58494j 0.491006+0.0477517j -1.07451+0.432138j -1.72779+0.828741j -0.666045-2.64466j 0.65601+1.08014j 0.73063+0.246191j 0.593035+1.35056j 0.174106-0.721872j 0.240225-0.673759j -0.523948+0.699559j -1.82743+1.40002j -1.21115-0.222882j -1.44702-1.96596j 1.13129-1.00298j 2.4057-0.199294j 0.127116+0.857163j -0.0393732-0.966228j 0.368007-0.955119j -0.479108-1.35876j 0.197129-0.972929j 0.680006-1.38228j 0.510741-0.21555j -0.825673+0.448234j -0.310262+0.223916j -0.252749+1.85517j -0.565148+0.293635j -0.0390647+1.31306j 0.712376-1.02523j 0.37356-0.504702j -0.756405+0.56232j -0.195287+0.31098j 0.0155985-1.92615j -0.815271-1.51446j -1.92878-0.0536003j -1.43364+0.339673j -2.0853+0.687711j -0.18393-1.77145j 0.208511-1.28321j -0.488264-2.1438j -0.696523+0.494975j 0.459525+0.755219j 0.627307-0.00698807j -1.77586+0.00404219j 1.9817-0.401256j 1.46316+0.240747j 0.296749+0.64959j -0.589476+1.71945j 0.0244107-0.262632j -0.950413-0.527733j 0.954196-0.0483887j 0.324699-1.3331j 0.309892+0.31434j 0.0478703-0.847264j -0.687705-1.1783j 0.0876536+2.06934j -0.129845+0.0304212j 1.87816-0.508339j 0.259576-0.0700798j 1.5767-0.241997j 1.08922-0.972138j 0.514536+0.0558922j -0.631529-0.506025j 0.533251-1.38481j -0.0940198+1.19471j 1.46828+0.664452j -0.0436984-0.0393084j 0.55905+0.785083j 0.454553+0.554315j -0.663097-0.00783077j 0.605971-1.168j 1.45584-0.87153j -0.159615-0.401697j -0.753694+0.517933j 0.977131+0.0857009j 0.132148+0.424244j 0.700439+0.0656964j -2.10625-1.13439j -0.770758+0.563494j -0.910424-1.65064j -1.61801+1.60793j -0.0918+0.63959j 0.326637+1.18632j -1.42994+0.784644j 2.30837+0.120832j 0.483659+1.2617j 0.878265+0.119425j -0.403386-0.123266j -0.44583+0.0320994j 0.725742-0.360049j 0.423412+0.881323j -0.77778+2.44284j -0.0436981-0.055857j 1.12545+0.099865j -0.0263558-1.27482j 0.79794-0.773835j -0.690939+0.477205j -0.0845853-0.151317j -0.480351-0.517359j 0.365061-0.830411j -0.647478+0.630193j 0.0666709+0.481847j 0.651967+0.83228j -0.370135+0.999163j -0.609235-0.288994j 1.12232+1.01218j 1.028-0.318691j -1.31533-0.69856j -0.377825+0.661502j -0.200836-0.66188j -0.272222+0.611271j -1.95047+0.542165j 1.69385+0.400021j 0.793285+0.140268j 0.134086-0.552524j 0.30553-0.607378j -0.403132+0.584555j 0.3433+0.636117j 0.572705-1.86547j 0.450537-0.348077j -0.0538226+0.021906j -0.118904+0.390659j -1.38498-0.0819005j 0.326544+0.183366j -0.719629+0.959298j 0.5546+0.90349j -0.294089+1.15296j 0.600328+0.690439j 0.737096-0.473853j 0.0113839-1.34798j 0.528726-0.326421j 0.277716-0.897828j -1.1471+0.62976j 1.03381-0.101965j -0.7165+0.782416j 0.244845+0.46749j -0.108114-1.22007j 0.807773-0.0785315j -0.614861-0.128964j 0.181901-0.927496j 0.0765656-1.10377j -0.0414382-0.353183j 1.31181+0.201473j -1.59076+0.0304538j 1.05563+0.0567909j -0.247308-0.570249j 0.127137-0.298953j 0.608592-0.522291j 0.0365421-0.0625558j -0.463543+0.261645j -0.812581-0.249231j 0.482197-1.16789j 1.59972-1.67399j 0.680615-0.0591075j 0.13755-0.269183j -0.341432-0.403502j -0.340935-0.525015j -0.151129-1.72354j -1.11454-1.84177j 0.0829351-0.312206j 0.496167-0.19056j 0.788269-0.434306j -0.218975+0.214111j 0.967462+0.361958j 1.35373-0.213382j -0.585225-0.10738j -0.40018-0.58569j 0.775941-0.791124j -0.243638-0.145713j -0.112905+0.478879j 0.209802-0.0424725j 0.10162+1.4408j 1.2023+0.165197j 0.663811+0.42257j -1.4142+0.0869212j -0.331073-0.332703j 0.079881+0.345586j -0.0153223-1.14314j -0.157156-0.154002j 0.32545+0.907846j -0.881317-1.16012j 0.219808+0.365872j 0.0366421-0.00838147j 0.208108+0.662269j -0.155309-0.610889j -0.0906663+0.196306j 0.0244813-0.593031j 
-0.651853+0.0929826j -0.234344-0.353063j 0.386721-0.179873j 0.382899+3.21316j 2.50341+0.215979j 0.345511-0.0934479j 0.342315+0.140047j 0.00663237-0.0328632j -0.513575-0.829242j 0.991065+0.0909274j 0.0678583-1.11185j 1.03391+1.11771j -0.183034+0.376581j 0.7934+0.0334801j 0.00223993+0.402967j 0.951435+0.148648j -0.0488084+0.506871j 0.730759+0.748241j -0.61112+0.16089j -0.144348+0.233964j -0.238704-1.37282j -0.108338+0.241962j -0.0942681-1.01791j -2.17845-0.57256j -0.238586+0.120898j -0.912456+0.778266j -0.663577-0.451819j -0.676594+0.487272j 0.280488+2.04063j 1.12105+0.777694j 0.47373+1.97735j 3.61791+0.568052j 1.91273-0.0718877j 1.29922-2.43959j -0.568173-0.00299365j 0.0640092+0.262761j 0.685164+0.11842j 0.395978+0.0819281j 0.242774-0.363755j 0.855132+0.588816j 0.305355+0.375547j 0.622065-0.345203j -0.245185-0.392606j 0.276955+0.452964j 0.445352-0.0224453j -0.860709+0.157822j 0.793384+0.255277j 0.64479+0.622296j -0.0598226-1.0343j -0.0569305-0.380512j -0.141254-0.796668j -0.485124+0.712669j 0.0865427-0.265515j -1.56084-0.72249j -0.299801-0.076715j 0.321949+0.793544j -0.794845-0.749833j 1.07863+0.256871j 0.674331-0.905075j -0.330036+0.294442j 0.729033+0.468172j 0.0395806-0.731892j -0.669208+0.251979j -0.969234+0.50976j 0.520788+1.47132j 0.698733-1.31357j -0.104548+0.881904j -0.415556+0.764821j -0.44481-0.758691j 0.26221-0.575491j -1.42003-0.599765j 0.734787-0.192943j 1.05854+1.56537j 0.666738-1.62486j -1.00655+0.552272j 1.48162-0.934401j 0.853048+1.91082j 0.2266+0.877857j -1.95124-0.00116714j -0.101299+0.341043j 0.0476183-0.0644267j 0.144+0.437409j 0.412544-0.548989j -0.125253+0.312768j 0.0641869+0.107989j 0.0737356-0.66587j -0.573348+0.151113j -0.918769+0.413929j 0.17065-0.192344j 0.186051+0.311446j -0.170259+0.0146566j 0.512411+0.187043j -0.680083+0.818192j -0.77683-0.0827664j 0.352378-0.268978j -0.258149-0.191363j 0.805365-0.694099j -0.192325+0.0134431j -0.0207109-0.0109293j -0.236601-0.0573967j -0.136763-0.0786571j -0.679127-0.627196j -0.170833+0.150658j -0.0520586+0.187106j 0.00389306-0.216362j 0.437005+1.01392j -0.456703-0.215834j 0.835754+0.650795j 0.013562-0.139941j -1.10778+0.884393j -1.02633+1.18214j 0.261487-0.218452j -0.00586074-0.312549j 0.0476306-0.714573j -1.05046-0.250355j -0.0328901-0.400117j 0.405006+0.162828j 0.248704+0.109171j 0.193157+0.438015j 0.388181-0.335477j 0.139331-0.470959j -0.151084+0.590414j -0.697029-1.05065j -0.414112+0.581536j 1.01545-0.664506j 0.597646-0.421963j 0.0895575+0.186017j 1.26354-0.465546j -0.262533+0.41875j 0.505212+0.0664698j 0.0811039-0.307191j -1.37013-0.635982j -0.0645222+0.771482j -0.289454+0.151081j 0.346388+0.300779j 0.0596748-0.246675j 1.55178+0.596406j -0.234936+0.348308j 0.00290991+0.0969792j -0.429334-0.243392j 0.130509-0.359128j -0.35809-0.240011j -0.822352+1.10309j -0.0852093+0.2404j -0.237639-0.0423668j -0.643624+1.28769j -1.12609+0.0507688j 0.346291+1.14194j -0.734159-0.161523j -0.0799068+0.199469j 0.193279-0.385606j 0.402116-0.0382825j 0.950442-0.0638906j 0.915726+0.0962148j 0.571094-0.104071j -0.653123-0.259152j 0.659859-0.336627j -1.40469-0.527539j -0.138457-0.430917j 0.477318-1.4159j 0.186858+0.305955j -0.135432+0.93894j 0.657932+0.170298j 0.197895-0.617199j -0.726663+0.183194j 0.202955-0.167331j 0.110762-0.551969j -0.340415-0.954778j -0.382075+0.278027j 0.960906+0.249711j 1.02651+1.11049j 0.104433-1.20013j -1.0855+0.851495j -0.116236-0.80365j -0.129557+1.0383j 0.198382-0.675698j 0.552035-0.435468j -0.614456+0.996166j -1.53643-0.304932j -0.479642+0.51065j -0.42163+0.683962j -1.30245-0.201599j -1.24934-1.42988j 1.16315-0.900576j 0.291686+0.222622j 0.433583-1.95301j 1.91519-1.08648j 1.36081+0.979693j 0.884066+0.697283j 
